dates,nzd0438-0000,nzd0438-0001,nzd0438-0002,nzd0438-0003,nzd0438-0004,nzd0438-0005,nzd0438-0006,nzd0438-0007,nzd0438-0008,nzd0438-0009,nzd0438-0010,nzd0438-0011,nzd0438-0012,nzd0438-0013,nzd0438-0014,nzd0438-0015,nzd0438-0016,nzd0438-0017,nzd0438-0018,nzd0438-0019,nzd0438-0020,nzd0438-0021,nzd0438-0022,nzd0438-0023,nzd0438-0024,nzd0438-0025,nzd0438-0026,nzd0438-0027,nzd0438-0028,nzd0438-0029,nzd0438-0030,nzd0438-0031,nzd0438-0032,nzd0438-0033,nzd0438-0034,nzd0438-0035,nzd0438-0036,nzd0438-0037,nzd0438-0038,nzd0438-0039,nzd0438-0040,nzd0438-0041,nzd0438-0042,nzd0438-0043,nzd0438-0044,nzd0438-0045,nzd0438-0046,nzd0438-0047,nzd0438-0048,nzd0438-0049,nzd0438-0050,nzd0438-0051,nzd0438-0052,nzd0438-0053,nzd0438-0054,nzd0438-0055,nzd0438-0056,nzd0438-0057,nzd0438-0058,nzd0438-0059,nzd0438-0060,nzd0438-0061,nzd0438-0062,nzd0438-0063,nzd0438-0064,nzd0438-0065,nzd0438-0066,nzd0438-0067,nzd0438-0068,nzd0438-0069,nzd0438-0070,nzd0438-0071,nzd0438-0072,nzd0438-0073,nzd0438-0074,nzd0438-0075,nzd0438-0076,nzd0438-0077,nzd0438-0078,nzd0438-0079,nzd0438-0080,nzd0438-0081,nzd0438-0082,nzd0438-0083,nzd0438-0084,nzd0438-0085,nzd0438-0086,nzd0438-0087,nzd0438-0088,nzd0438-0089,nzd0438-0090,nzd0438-0091,nzd0438-0092,nzd0438-0093,nzd0438-0094,nzd0438-0095,nzd0438-0096,nzd0438-0097,nzd0438-0098,nzd0438-0099,nzd0438-0100,nzd0438-0101,nzd0438-0102,nzd0438-0103,nzd0438-0104,nzd0438-0105,nzd0438-0106,nzd0438-0107,nzd0438-0108,nzd0438-0109,nzd0438-0110,nzd0438-0111,nzd0438-0112,nzd0438-0113,nzd0438-0114,nzd0438-0115,nzd0438-0116,nzd0438-0117,nzd0438-0118,nzd0438-0119,nzd0438-0120,nzd0438-0121,nzd0438-0122,nzd0438-0123,nzd0438-0124,nzd0438-0125,nzd0438-0126,nzd0438-0127,nzd0438-0128,nzd0438-0129,nzd0438-0130,nzd0438-0131,nzd0438-0132,nzd0438-0133,nzd0438-0134,nzd0438-0135,nzd0438-0136,satname
2016-02-13 22:19:56+00:00,,,,,,,,,,376.91,380.92,376.31,367.79,359.78,357.04,358.03,355.05,356.25,358.79,366.08,372.40,372.20,352.26,357.39,363.09,358.54,361.52,356.51,349.64,358.20,,,,,,,,,,,,,,,,394.84,395.88,399.30,394.77,391.91,392.30,386.91,386.21,377.06,380.08,378.47,390.12,377.32,371.98,371.53,373.40,379.56,390.91,388.31,385.75,369.11,379.95,372.48,360.94,363.65,367.66,375.47,384.23,399.30,398.98,396.44,381.01,385.07,388.51,409.23,397.85,392.61,373.77,365.30,349.22,368.34,413.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.74,389.08,365.91,359.38,361.44,362.54,352.83,368.37,L8
2016-02-20 22:26:03+00:00,,319.30,344.09,350.88,353.23,350.96,353.71,360.08,360.15,356.55,357.24,349.54,341.69,331.35,332.40,325.70,332.07,333.02,331.36,334.70,334.51,332.85,335.32,341.17,337.19,336.49,333.76,334.39,331.63,326.50,327.01,339.00,331.81,339.33,334.85,333.44,331.48,338.73,339.57,338.05,339.94,346.52,341.46,344.74,356.28,364.89,363.11,364.93,366.36,366.92,367.73,364.06,368.52,362.85,355.47,351.30,357.06,349.36,353.45,351.21,356.14,360.29,374.82,364.50,362.36,361.32,350.23,342.88,332.21,338.27,345.81,352.29,366.03,375.89,374.68,367.32,367.59,369.86,380.95,397.13,410.65,403.70,394.08,383.41,363.03,377.11,409.05,425.78,426.75,409.60,380.56,323.62,262.98,,,,,309.29,309.11,307.29,,,,,,,,,,,,,,,,,,,368.90,354.19,358.64,355.10,352.94,353.11,348.31,342.80,338.42,345.39,346.80,346.14,338.90,339.52,336.44,333.61,329.64,342.89,330.98,L8
2016-03-08 22:22:02+00:00,,,,,,,,,,,,,,,,,,,,,331.21,336.42,335.90,338.18,339.53,340.90,332.57,332.74,322.35,319.42,330.64,,,,327.79,329.97,326.46,330.22,333.61,334.24,338.38,349.97,341.47,355.29,354.46,,,,354.18,354.20,350.97,354.59,351.65,348.55,346.81,351.00,354.93,347.88,356.04,,,,370.70,364.93,356.17,352.44,347.99,338.63,336.51,345.36,348.66,357.85,366.69,,,,371.28,378.10,383.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.93,338.69,346.20,338.45,338.74,344.09,350.23,344.99,339.00,331.53,,,,343.83,326.01,L7
2016-03-16 22:19:48+00:00,336.76,333.09,337.42,352.95,354.66,359.55,367.89,371.80,368.73,367.85,369.70,366.08,356.92,355.00,350.37,354.66,343.40,349.31,346.11,353.68,343.40,354.09,344.02,357.34,354.47,359.22,351.59,345.89,342.59,349.25,336.70,338.41,343.21,341.81,346.23,344.91,336.05,332.48,346.59,350.56,351.25,353.28,369.20,373.09,383.09,379.67,384.02,375.12,379.39,378.59,378.71,375.17,380.42,378.77,374.70,356.98,366.71,372.69,360.91,367.72,372.82,376.49,379.46,379.22,374.53,370.66,371.85,354.60,338.47,334.01,344.33,353.75,364.50,375.28,371.78,367.55,363.19,367.46,382.17,399.30,399.00,385.09,378.80,369.56,356.98,387.55,427.84,446.12,433.89,399.81,359.07,316.52,281.09,304.66,324.73,315.42,307.55,308.44,310.98,312.74,320.03,329.65,333.56,346.90,357.11,375.64,371.57,375.55,381.44,375.41,378.87,379.11,384.21,388.18,389.64,390.71,385.65,382.69,380.77,378.50,368.37,365.42,359.33,360.02,352.01,356.20,360.02,366.98,367.25,371.02,360.88,348.59,349.52,343.78,346.03,347.01,317.55,L8
2016-03-24 22:22:08+00:00,,,,362.44,366.05,390.07,373.62,376.35,370.51,368.70,374.02,355.37,351.74,349.97,,,,,328.54,330.55,333.64,339.06,356.83,351.53,356.84,361.74,352.68,347.64,341.57,,,,335.36,339.35,333.06,335.00,332.90,334.90,332.70,343.97,356.77,358.02,355.51,,,,364.96,366.30,357.61,359.98,359.06,360.45,361.68,363.18,356.88,350.54,356.37,,,,358.55,366.42,364.97,360.14,354.68,357.14,353.10,349.08,344.55,341.67,348.91,,,,378.21,367.32,370.01,381.37,409.96,409.68,412.79,400.04,389.32,381.87,369.71,,,435.44,420.29,401.26,364.93,323.58,267.01,,,310.55,309.87,313.34,316.56,316.44,325.39,326.64,,,352.30,377.96,392.75,388.19,383.89,377.22,379.81,381.42,384.48,378.47,389.56,398.57,,,,371.26,372.68,356.22,350.40,350.41,361.95,357.70,348.86,358.14,360.15,356.64,,,,341.03,341.15,348.94,310.58,L7
2016-04-17 22:19:33+00:00,,325.22,347.78,352.47,347.92,356.75,357.95,359.04,353.67,349.74,353.88,351.54,347.08,346.41,342.11,340.67,340.47,338.54,331.95,329.66,322.42,325.66,324.74,328.63,336.55,334.39,335.84,331.33,330.40,327.64,325.55,336.42,332.32,340.15,338.94,335.90,332.94,339.06,334.00,336.34,341.14,351.90,348.31,347.04,348.46,357.17,353.55,367.50,366.50,361.58,368.56,364.85,359.50,356.00,360.58,362.53,363.41,356.71,352.99,355.16,359.63,361.10,370.22,373.62,373.53,357.70,344.29,340.74,332.65,331.38,336.74,354.19,369.55,369.82,373.92,367.20,362.95,362.36,375.02,390.95,399.01,388.03,381.42,374.84,372.59,399.24,430.85,425.36,425.39,381.43,347.60,313.79,,,,,,,,,,,,,,,,,,,,,,,,,,381.78,,342.96,361.40,348.88,342.26,338.46,346.71,340.01,335.71,343.62,347.24,344.56,339.50,344.99,338.74,343.57,337.77,341.61,306.85,L8
2016-04-24 22:25:40+00:00,336.87,343.15,356.18,361.86,352.97,359.69,363.60,362.48,359.34,353.05,351.63,347.87,345.61,345.17,339.99,341.09,341.57,341.49,337.93,338.24,337.19,334.31,334.18,346.03,348.01,343.47,340.79,331.91,330.25,326.00,324.04,326.67,334.64,338.02,336.85,330.54,331.96,336.61,337.31,341.20,338.93,357.96,360.46,374.97,368.08,367.80,364.16,367.01,363.76,364.05,362.74,359.74,354.86,358.41,357.94,359.91,358.70,355.52,354.69,363.53,364.12,359.92,361.20,367.44,368.71,373.24,349.78,344.03,342.39,334.25,345.21,364.08,367.76,363.39,365.49,367.50,367.63,374.09,383.76,395.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.10,375.94,355.88,353.19,362.08,347.63,353.36,353.38,344.04,344.37,355.21,352.15,349.35,356.18,350.91,346.39,343.14,344.12,344.13,337.14,L8
2016-04-25 22:22:20+00:00,,345.72,355.85,357.36,359.72,360.75,373.50,371.62,374.36,367.60,369.96,362.70,355.69,,,,349.32,346.21,346.74,342.47,341.31,329.13,341.88,344.50,350.90,342.75,341.21,336.52,,,,337.02,332.02,331.34,339.17,334.77,335.87,332.49,337.41,328.11,333.78,337.40,,,,373.72,369.03,362.90,365.67,377.49,374.43,378.85,372.01,359.02,364.42,360.58,,,,364.01,376.21,359.77,357.18,362.89,364.80,363.53,348.02,340.28,332.37,328.54,,,,370.27,366.50,365.82,364.40,347.17,374.82,397.81,415.87,402.28,393.30,381.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.91,377.01,373.89,367.88,362.47,356.20,363.09,359.84,355.20,359.90,364.09,,,,359.26,352.11,355.92,350.22,347.12,276.06,L7
2016-05-18 22:28:34+00:00,,,,,,,,,,,,358.66,349.59,341.41,331.42,319.88,334.91,336.89,343.25,335.34,335.85,,,,,,332.35,328.80,324.51,312.90,318.69,326.64,333.79,328.02,,,,,,,349.03,348.31,343.32,357.76,,,364.65,348.93,358.27,,,,,,355.52,,,347.56,357.77,371.15,373.59,379.30,360.29,,,,,,,339.16,345.26,351.26,377.94,366.65,372.75,376.59,370.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.26,323.84,288.92,L7
2016-06-03 22:28:41+00:00,354.89,393.68,379.73,381.52,,385.17,386.96,,,,,,,372.33,360.59,360.60,369.32,367.68,365.13,369.60,359.07,362.95,,,,,,356.87,353.00,357.79,353.71,337.10,355.90,361.21,360.73,351.59,,,,,,,378.45,394.05,388.04,391.13,392.82,392.64,374.60,388.73,,,,,,,370.09,377.31,397.24,383.73,385.47,393.90,387.15,395.49,,,,,,,365.18,374.75,388.93,397.53,412.00,404.68,394.09,397.21,,,,,,435.49,426.66,430.27,428.87,436.70,443.98,,390.81,322.90,240.01,,,,,,,,,,,,,,,,,,,,,,,419.90,417.22,,,,373.91,374.30,359.13,,,,,,,391.12,377.14,374.82,353.94,348.74,347.47,332.24,323.55,L7
2016-06-04 22:19:40+00:00,344.51,360.24,366.04,369.04,372.63,374.09,377.31,377.22,380.36,377.12,381.52,372.63,365.31,361.24,354.22,355.09,352.18,352.47,354.03,357.00,356.22,350.82,347.95,352.37,353.43,354.32,346.99,348.48,337.77,332.24,332.06,334.73,343.08,346.44,337.00,340.06,347.86,350.85,346.42,351.70,362.37,371.72,366.86,371.41,369.88,384.91,381.69,374.08,382.06,372.86,374.09,382.79,373.44,378.26,370.86,362.80,361.15,368.17,373.84,365.72,371.55,378.39,385.18,381.25,382.58,372.48,360.92,354.28,349.51,358.42,371.51,375.06,377.09,384.18,394.64,385.60,383.04,385.86,394.47,412.95,424.98,418.98,425.42,427.44,421.23,423.36,414.42,417.20,430.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-06-28 22:22:33+00:00,337.82,,,,362.04,366.70,358.60,396.28,367.89,376.34,363.30,358.29,336.93,346.57,350.85,,,,,337.68,334.02,346.76,353.70,,349.55,345.80,342.99,341.75,337.45,344.30,,,,338.91,337.66,330.90,337.30,,331.72,353.28,356.19,351.30,,368.69,,,,372.37,373.07,370.23,360.91,,358.62,348.80,373.98,360.64,362.59,357.66,,,,371.52,371.40,368.59,343.92,343.74,354.61,342.46,339.62,348.41,381.39,387.18,,,,373.34,370.17,368.94,380.66,418.85,419.52,424.39,419.27,410.23,392.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.45,369.15,,370.81,,,358.93,349.83,359.87,362.76,361.50,,,,342.18,,269.77,L7
2016-07-30 22:22:36+00:00,,,,,,,,343.95,342.67,342.57,340.54,,,,,,,,,,,,,,,,,,,,,,,,,,,329.23,325.06,346.88,,,341.07,,,,,,,,,,,,,,,,,,354.36,,,,351.85,,,,,,,,,,,,,,366.21,,,,397.85,389.74,364.15,382.79,416.40,364.12,365.21,355.93,,,,279.99,300.92,294.12,296.67,287.60,290.24,288.06,300.97,,,307.47,328.38,334.43,,,350.26,363.95,371.84,,,,,,,,382.20,358.55,,,348.55,354.88,357.58,,,,,,,,,,,,,L7
2016-08-06 22:28:47+00:00,,337.95,363.36,368.31,376.16,380.09,372.91,379.62,379.77,392.52,388.54,,,,,,362.48,361.07,357.95,359.02,360.11,354.62,355.15,339.56,364.99,,,,,,347.63,344.01,339.83,355.54,341.99,353.92,348.47,340.44,356.31,,,,,,,369.28,371.62,379.44,381.57,379.94,391.68,394.01,390.98,,,,,,,364.61,365.21,385.23,374.20,367.76,378.45,366.26,364.35,364.33,,,,,,392.13,390.05,392.16,412.36,418.27,423.88,436.73,427.17,432.16,,,,,,,,,,,,,,,,,,,,,,339.03,353.37,371.37,,,,,,,,,,,,,391.36,387.90,382.19,373.49,382.73,389.54,378.08,371.70,,,,,,,365.63,352.89,352.13,351.10,303.67,L7
2016-08-15 22:22:36+00:00,333.36,307.66,332.19,349.54,344.65,349.79,353.21,352.03,358.74,355.53,353.76,,,,,341.34,339.22,333.62,325.35,335.97,336.45,333.85,328.04,340.76,350.63,342.31,,,,,325.85,322.40,324.29,326.02,319.77,318.29,319.29,316.66,330.48,335.27,,,,,344.04,349.43,353.90,353.38,349.06,347.43,338.75,343.51,344.17,345.62,,,,345.43,341.10,350.42,351.33,364.59,363.98,361.52,353.10,341.45,332.62,334.76,,,,357.61,,,,,,,,,,,,,,,,364.16,360.71,365.69,377.30,309.99,,,299.86,298.57,301.03,,,,,,,,,,,,,,,,,,,,376.43,366.63,338.94,342.44,348.32,347.30,338.14,333.93,346.48,346.42,334.93,,,,346.96,345.64,332.96,325.19,322.79,325.42,317.15,L7
2016-09-08 22:20:12+00:00,345.36,347.11,359.85,355.53,355.73,361.71,364.83,364.93,366.94,364.35,358.69,356.13,354.45,357.82,358.81,357.88,358.16,352.47,351.61,352.90,341.20,331.56,321.46,332.65,357.94,358.14,344.44,329.17,349.96,344.08,331.57,335.67,329.82,331.54,328.45,330.32,330.99,339.68,336.29,340.92,336.64,344.68,347.41,342.08,350.60,359.53,359.82,363.42,364.75,372.38,365.14,374.95,368.51,384.89,375.49,356.62,353.36,356.59,352.43,343.45,347.97,351.25,353.66,357.11,357.43,346.98,332.67,333.77,342.47,341.48,335.12,357.37,371.26,384.80,392.06,397.78,389.34,398.33,399.37,413.42,406.94,402.57,399.20,392.10,382.54,375.42,,373.99,390.00,395.34,389.67,339.30,,,,,,,,,,,,,,,,,,,,,,,,,388.85,386.37,364.23,361.02,361.36,358.79,355.06,361.70,352.41,343.21,340.38,346.26,354.03,360.00,361.80,360.52,349.74,351.88,353.60,342.42,341.82,L8
2016-09-16 22:22:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,356.75,347.61,341.07,,,,322.66,329.96,320.50,325.23,322.19,325.68,333.72,335.32,340.64,357.95,354.45,,,,366.72,357.35,362.84,359.52,356.59,349.53,352.14,350.97,357.41,347.11,350.46,,,,343.03,336.58,331.91,343.24,350.32,348.74,,,,,348.14,,,,,,,,,,,,,,,,,,397.67,408.42,385.07,302.40,204.18,325.23,333.16,323.77,323.32,309.07,317.73,309.91,322.95,315.50,,,,355.04,376.39,359.35,361.38,372.45,373.00,375.13,381.11,378.68,381.13,389.45,,,,350.28,360.51,369.98,356.67,336.23,354.72,342.02,,,,350.17,,,,336.60,331.88,334.47,317.55,L7
2016-09-23 22:28:54+00:00,346.49,338.18,343.13,351.98,353.69,370.70,372.17,382.37,378.31,378.57,,,,,,363.18,367.81,362.50,364.81,360.79,354.74,351.13,342.43,336.36,349.73,,,,,,340.69,340.59,337.27,344.40,331.47,338.40,332.65,339.92,345.23,,,,,,366.55,371.41,370.88,378.24,391.74,396.21,386.31,,382.53,,,,,,374.33,372.59,361.34,361.72,368.10,374.64,371.81,371.09,353.09,,,,,,394.56,407.37,401.37,400.84,398.51,406.40,428.82,439.99,431.00,,,,,,374.92,379.25,398.18,422.62,424.29,,,346.47,328.01,330.06,328.37,,,,,,345.81,355.58,366.05,376.07,375.72,382.06,402.28,400.28,392.81,384.52,,,,,,388.84,376.47,374.70,375.15,366.60,370.05,368.71,369.98,361.20,,,,,,377.67,362.78,354.27,357.40,356.14,351.06,L7
2016-11-11 22:20:19+00:00,342.22,343.62,340.26,,359.92,355.43,364.70,366.82,362.47,361.69,355.59,350.73,345.18,336.14,346.34,346.21,337.48,342.56,336.73,341.36,337.07,333.51,327.74,332.75,320.83,318.29,323.40,329.61,325.54,316.94,316.25,321.88,327.52,328.46,320.71,326.08,322.43,324.12,327.64,337.14,341.05,349.16,343.36,353.21,359.57,359.31,359.51,354.62,360.87,355.29,355.14,346.84,346.85,347.57,344.57,347.68,346.31,346.18,350.21,343.63,348.27,348.43,355.07,357.86,350.29,343.34,337.17,341.30,342.16,338.23,341.00,360.74,371.77,373.93,377.88,386.84,389.02,382.90,384.67,391.27,404.32,398.81,388.86,380.81,362.19,353.68,351.51,355.90,365.39,,,,325.11,332.01,308.19,304.98,309.56,314.02,315.81,316.46,318.54,313.98,325.27,330.68,344.24,348.45,364.56,360.27,363.94,372.71,364.27,364.88,376.08,375.60,387.60,385.28,376.19,371.35,361.04,351.92,356.46,359.02,353.32,355.15,347.35,338.23,335.69,346.32,347.13,343.37,345.38,352.78,343.54,342.08,333.65,345.48,338.75,L8
2016-11-19 22:22:31+00:00,,,337.14,,,,350.68,353.11,364.22,366.24,355.10,339.74,331.94,332.21,331.70,325.80,326.48,335.43,,,,339.18,335.41,329.07,330.17,315.05,318.36,325.02,328.61,316.86,315.65,326.22,,,,,314.40,319.35,322.46,322.78,326.25,338.11,340.85,341.03,341.46,350.87,,,,346.85,350.55,348.68,331.68,327.55,333.19,334.63,332.33,336.99,332.60,334.13,,,,,337.60,331.79,321.38,322.65,321.30,315.34,343.31,367.13,368.03,372.60,,,,382.95,380.68,386.32,376.85,380.70,367.86,353.75,330.97,323.30,336.66,345.98,,,,,347.35,324.44,302.32,294.43,300.05,303.44,320.80,327.84,326.36,321.92,315.63,325.72,339.03,,,,373.44,369.75,367.16,356.50,356.88,373.55,386.40,377.54,372.49,374.54,368.72,,,,347.04,352.52,340.27,331.15,328.90,333.78,341.58,342.99,336.50,331.35,332.06,,,,,L7
2016-12-21 22:22:23+00:00,343.60,354.69,346.95,,347.89,347.68,352.81,,,,364.09,360.08,348.82,340.66,341.08,341.76,339.41,331.59,334.93,344.16,349.17,349.82,,,,329.14,322.48,317.54,314.96,306.85,321.37,319.50,318.22,326.33,322.35,319.92,,,,343.30,348.21,355.25,363.27,361.62,370.02,355.96,353.96,364.38,365.94,369.55,,,,358.14,347.65,350.51,347.65,341.53,359.14,353.13,359.31,357.27,357.34,357.69,,,,338.86,338.97,323.91,328.09,349.59,369.12,366.87,383.02,380.55,384.47,392.21,,,,369.97,359.68,361.17,356.92,363.09,372.33,377.82,358.78,334.27,,348.66,342.86,,,,,303.25,315.17,319.71,320.83,325.07,329.41,339.77,345.87,356.51,350.15,359.79,359.75,,,,361.76,362.52,367.12,373.98,366.46,368.32,369.75,360.05,357.94,352.83,352.82,,,,323.61,332.96,336.25,339.64,340.39,341.13,334.16,341.82,335.38,336.45,342.81,L7
2016-12-28 22:28:30+00:00,338.98,,,,,,362.80,366.19,367.88,363.99,367.46,353.59,347.95,344.40,335.29,336.15,,,,,,345.38,348.58,348.04,342.64,337.45,327.30,329.98,326.87,317.89,,,,,,,328.51,332.41,336.78,347.80,348.24,359.32,365.03,361.38,,,,,,,359.83,359.82,356.56,351.95,350.89,345.40,350.63,348.41,350.86,,,,,,366.27,356.37,343.65,338.66,335.73,337.94,340.33,352.60,365.13,,,,,,382.57,395.96,393.61,379.14,382.39,378.49,366.70,373.89,379.80,,,,,,,317.85,308.50,298.70,305.86,311.32,310.89,312.78,315.93,318.80,327.65,,,,,,358.96,367.02,366.82,375.14,373.87,371.34,382.69,388.28,382.46,,,,,,,343.07,344.69,337.40,340.34,347.65,338.82,341.60,347.41,,,,,,,L7
2017-01-21 22:26:17+00:00,326.08,325.40,323.61,330.02,339.01,330.98,344.61,343.29,344.51,346.20,338.18,338.04,326.45,315.65,315.44,314.11,319.36,319.70,321.67,324.21,318.40,317.44,325.83,319.78,332.70,334.55,323.06,309.84,305.10,308.30,299.95,301.99,305.54,302.48,297.83,304.41,306.60,314.85,315.57,312.28,315.01,332.56,336.96,347.69,344.85,350.74,342.04,338.83,339.44,341.86,339.17,336.04,327.26,333.03,330.59,328.25,324.00,330.74,327.37,330.12,334.84,338.10,338.15,337.01,341.28,338.07,336.94,319.33,317.53,321.64,325.01,329.23,356.58,359.86,355.79,358.41,352.30,347.43,354.00,354.91,355.94,344.40,340.20,343.23,348.37,348.21,354.13,348.57,331.83,306.47,,,,269.54,272.21,264.32,285.08,285.44,285.48,290.06,302.22,313.47,313.27,315.57,327.06,337.79,343.79,328.89,334.31,343.21,355.62,345.75,362.58,369.02,369.15,367.60,348.63,357.17,352.11,340.40,338.88,336.11,340.71,340.56,327.56,327.40,319.28,327.56,332.23,336.07,338.23,331.10,323.40,320.98,325.43,328.23,328.27,L8
2017-01-22 22:22:02+00:00,329.42,345.96,349.27,,346.39,345.12,348.62,353.18,353.92,,,,348.38,332.72,332.31,327.75,328.76,323.52,333.75,330.37,329.79,320.45,328.42,,,,,314.42,315.28,307.80,307.54,301.96,318.53,318.88,325.20,332.94,337.42,326.91,,,,325.74,331.86,334.19,340.20,351.33,348.46,343.92,343.95,350.47,349.68,343.09,,,,331.81,329.11,330.69,338.44,334.69,338.39,336.27,340.61,336.32,337.31,335.11,,,,332.82,331.70,342.99,349.26,361.52,365.91,374.19,370.34,366.34,365.96,,,,,358.11,364.03,380.01,380.54,362.14,346.29,326.69,,321.03,322.97,294.75,285.80,,,,,296.88,312.33,313.73,321.93,328.57,343.72,,,,,,,,,,376.98,380.36,369.81,359.49,353.28,349.54,340.70,344.98,339.09,322.01,,,,338.03,336.43,334.98,339.69,338.59,331.70,331.94,329.94,338.77,304.35,L7
2017-02-15 22:19:55+00:00,350.56,352.62,355.83,346.94,351.55,357.60,358.75,366.06,364.18,362.00,376.62,384.87,350.74,360.58,350.60,331.10,346.36,362.37,363.58,348.90,350.67,353.12,347.19,340.87,336.47,346.12,364.34,342.20,345.50,343.14,333.31,329.74,333.39,334.38,339.80,338.19,345.64,346.43,350.81,359.15,356.37,354.01,349.88,350.89,350.97,378.71,373.25,387.64,372.71,393.96,380.28,375.99,365.91,381.57,373.89,372.81,365.64,374.10,372.58,378.52,370.60,363.85,356.81,351.50,350.67,355.62,367.45,360.13,348.79,356.14,361.69,367.65,380.15,372.85,369.83,391.03,374.61,365.88,379.44,388.36,383.69,373.32,372.22,415.08,409.37,376.91,389.16,393.45,361.93,342.06,374.25,408.92,396.86,332.21,292.02,287.48,289.72,292.10,297.06,311.41,318.40,332.35,345.66,365.63,385.26,412.85,409.74,380.90,356.64,355.78,364.55,361.55,378.09,388.93,397.54,392.41,383.59,380.74,368.62,364.42,359.55,350.15,365.33,366.81,360.21,362.81,367.29,365.77,357.60,352.94,350.49,344.81,342.32,340.51,340.42,351.04,353.99,L8
2017-03-27 22:22:13+00:00,348.81,334.19,354.93,364.23,,,,,373.20,370.62,371.36,359.98,356.99,355.21,351.83,353.85,353.67,354.14,351.22,,,,354.14,343.00,339.98,341.60,344.40,333.72,330.19,338.45,326.19,337.75,336.49,336.49,,,,327.40,334.84,340.80,348.65,344.51,350.05,360.22,360.20,366.02,372.37,379.39,,,,377.14,367.06,365.38,371.27,365.51,363.44,358.52,360.20,361.83,366.99,,,,,369.63,365.05,354.13,348.02,362.26,363.74,371.52,388.66,393.68,393.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.19,349.13,350.28,349.35,354.25,352.68,353.49,360.39,353.72,348.57,,,,L7
2017-04-20 22:19:23+00:00,336.87,339.34,358.61,351.35,356.06,362.15,371.17,369.80,367.15,371.38,366.87,354.36,348.93,346.98,337.72,335.96,338.31,345.34,347.65,346.82,346.10,358.25,363.07,366.45,365.16,360.35,350.44,353.65,345.67,340.35,338.10,344.51,341.50,340.53,336.66,339.96,341.32,342.34,339.74,345.33,353.10,350.07,354.05,348.85,355.63,360.06,367.01,368.65,376.42,371.75,371.40,368.66,376.29,359.46,360.47,355.48,358.33,346.36,351.80,360.47,375.58,371.26,375.05,370.39,371.31,351.55,348.34,347.52,345.63,342.70,343.16,356.06,370.81,384.62,384.21,387.08,377.09,375.82,372.47,390.16,393.20,398.88,392.11,385.50,383.91,386.15,413.59,397.61,365.96,349.91,367.81,377.41,369.83,340.81,327.74,318.52,296.64,297.21,296.69,305.46,318.21,343.26,345.61,359.74,367.19,376.05,375.86,367.99,365.22,347.96,350.12,349.11,354.97,368.44,379.07,394.22,399.95,394.29,373.92,362.50,350.37,348.64,337.21,358.46,355.40,349.18,335.55,340.48,351.57,355.02,355.94,350.91,343.02,349.59,352.11,362.44,349.64,L8
2017-04-28 22:22:25+00:00,339.91,335.64,,,,370.72,373.31,384.96,376.74,374.76,374.48,359.42,357.98,355.81,345.20,348.97,,,,,348.43,347.08,352.09,358.98,366.17,350.78,342.74,341.43,340.53,321.61,328.86,,,,334.02,331.03,336.54,338.04,327.42,335.52,336.65,339.85,350.61,350.69,353.11,,,,364.65,370.62,369.10,358.87,349.96,350.45,350.42,350.44,341.07,337.48,348.38,,,,377.58,372.82,367.42,376.33,345.63,348.63,342.93,346.39,337.46,348.94,373.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.39,349.54,359.04,360.16,348.26,339.62,356.84,364.01,359.66,368.08,371.16,,,,352.33,319.71,L7
2017-05-13 22:25:35+00:00,,,382.49,378.84,363.57,,,,,,,,,,,,,,,,,,373.16,361.98,358.82,351.62,347.79,347.00,356.72,347.53,338.89,341.35,351.30,353.23,356.69,353.67,345.57,339.17,337.44,335.34,336.26,348.93,354.05,374.31,367.90,374.56,379.49,378.50,380.54,390.43,388.72,389.03,384.13,377.21,368.57,372.64,350.03,356.10,358.87,369.53,367.05,378.14,376.15,374.10,367.93,371.17,357.62,360.85,356.05,361.68,359.98,362.74,374.12,384.01,385.92,376.13,377.82,381.92,394.91,411.30,410.17,404.89,408.74,410.64,400.36,414.27,413.93,402.40,359.30,361.53,376.85,362.89,380.81,354.76,352.50,328.22,319.36,310.54,,,,,,,,,,,,,,,,,,,,389.98,386.01,386.02,386.62,382.34,374.89,366.38,368.69,355.49,356.95,363.11,369.39,,406.73,394.71,,,,,,L8
