dates,satname,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0063,nzd0269-0064,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0074,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0080,nzd0269-0081,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126
2020-11-08 22:06:43+00:00,L8,,,,,,,338.93,330.86,,,,,,,,,,,,,,,,,344.64,324.10,316.77,327.54,332.15,334.12,333.38,328.93,320.72,325.58,324.59,336.37,334.14,331.38,318.91,312.65,314.89,310.52,321.68,331.02,335.39,327.77,327.23,332.87,333.77,334.28,335.15,336.47,321.83,314.27,333.32,318.98,81.78,274.12,307.79,310.08,317.81,338.93,349.76,,,,,359.90,358.98,354.17,349.23,325.04,303.55,330.25,341.38,323.61,335.06,331.31,338.03,340.86,337.05,337.36,326.04,333.22,346.48,341.57,341.43,334.49,324.99,326.54,294.25,316.81,306.32,292.35,264.75,279.18,280.12,,344.72,348.54,347.67,342.22,348.16,339.05,334.75,341.32,348.82,358.95,370.64,376.18,368.25,342.11,338.09,328.68,343.99,347.68,354.73,347.71,350.69,346.06,333.41,323.28,331.93,329.81,,,
2021-01-03 21:24:43+00:00,L7,384.46,374.83,372.71,366.22,364.88,344.60,334.92,347.87,353.20,343.15,346.27,,,356.47,369.97,362.00,357.09,343.71,331.64,328.14,334.95,353.48,347.98,,,,332.04,329.93,331.27,313.22,320.21,317.48,315.16,323.00,329.34,332.47,,,316.09,312.94,325.70,343.20,327.71,333.38,330.37,317.52,325.07,328.19,,,,357.86,352.85,319.52,342.99,317.64,212.15,285.13,292.19,302.86,302.43,,,359.68,372.08,379.93,402.90,378.50,393.04,388.60,398.78,400.88,362.74,,,180.20,382.15,336.79,343.58,343.05,336.58,335.13,335.37,344.45,351.04,,,,350.14,348.08,339.82,359.22,350.86,345.51,345.47,353.37,361.88,348.08,,,,348.54,346.72,348.45,337.60,345.85,345.52,353.09,366.39,370.04,350.47,,,332.59,341.46,345.65,362.57,346.04,353.56,347.52,336.95,354.46,342.12,343.92,,,345.92
2021-02-04 21:22:25+00:00,L7,371.47,370.53,,,362.21,362.42,358.36,361.86,351.52,359.72,368.21,371.54,351.67,385.71,,,,362.55,368.92,341.08,344.18,364.44,371.29,383.90,376.57,372.65,368.32,,,345.60,344.23,336.43,340.11,344.71,365.31,356.26,372.78,,,,,,337.95,333.65,360.43,366.83,366.63,352.40,357.28,362.76,362.21,385.91,,,371.66,364.65,372.59,378.24,351.45,332.62,333.02,350.82,367.46,387.52,390.81,,177.62,378.98,405.80,401.57,426.65,405.29,410.05,403.81,384.85,389.88,386.12,,,,402.22,,,,370.71,371.25,373.36,380.12,381.97,364.02,,,360.77,364.94,380.82,351.89,366.76,371.30,363.56,366.57,342.68,355.45,,,357.54,366.81,402.16,399.90,434.36,431.98,442.42,347.41,350.16,349.77,348.84,,,363.08,419.31,400.71,373.68,403.52,,377.03,360.59,357.04,355.73
2021-02-12 22:06:31+00:00,L8,315.16,338.94,336.15,335.92,333.78,329.78,334.64,324.63,325.16,320.81,327.11,331.83,323.58,330.67,330.93,331.76,325.60,321.19,321.04,315.61,318.49,328.31,328.80,333.97,327.61,314.68,307.94,306.83,308.43,295.47,307.75,300.77,299.57,302.73,288.82,291.74,278.96,281.61,293.13,291.69,291.35,301.04,304.24,298.25,300.57,301.40,297.70,304.02,297.86,307.13,313.15,317.60,314.83,310.74,292.72,280.53,,210.86,255.68,280.59,300.78,308.63,318.54,331.37,334.50,334.85,332.90,336.20,326.76,334.07,326.83,325.04,320.40,318.29,314.04,312.36,310.20,317.44,318.14,320.35,315.03,312.76,314.19,320.24,324.15,321.69,322.41,326.04,322.01,325.40,323.55,324.42,328.16,325.36,326.83,323.43,325.48,327.44,336.82,331.23,323.54,323.72,322.56,326.66,319.05,325.42,330.10,341.39,349.49,345.97,334.91,311.21,313.34,316.29,319.94,323.22,327.08,333.34,338.17,334.06,328.76,335.32,335.83,328.73,326.68,317.98,319.62
2021-02-20 21:21:13+00:00,L7,352.39,362.25,359.39,364.09,357.86,360.33,361.45,,,361.82,369.13,378.62,381.94,363.16,370.17,373.89,358.18,364.87,365.08,,,,369.71,384.28,365.29,365.99,360.85,361.80,360.73,342.03,345.09,354.63,,,346.95,336.51,340.55,365.27,350.14,335.03,331.38,336.81,343.18,354.11,358.13,,,354.56,339.94,356.39,363.20,377.99,377.12,368.83,353.54,347.39,267.14,,,312.08,331.97,337.18,364.98,371.96,394.80,387.67,385.43,389.91,386.84,,,185.80,393.31,392.86,387.60,394.02,387.79,391.63,396.47,385.87,405.92,395.90,,,,356.77,361.47,383.00,364.61,377.30,373.83,372.98,375.73,365.73,,,,372.18,368.19,358.36,363.70,365.45,355.74,339.56,355.31,366.43,367.77,,,,,330.85,330.63,342.12,345.82,360.25,364.92,366.50,370.53,359.66,,,365.68,353.23,354.15,344.61,347.97
2021-04-01 22:06:12+00:00,L8,338.70,338.30,340.42,344.80,347.29,370.86,366.41,362.58,343.67,337.15,336.63,344.10,336.59,346.46,365.72,348.11,341.30,315.02,352.64,355.05,341.15,342.49,348.19,356.72,353.65,355.67,352.41,345.17,333.96,348.32,346.41,351.50,324.69,334.62,322.29,308.26,284.29,314.22,315.55,305.12,310.47,320.00,320.87,325.47,339.50,334.78,335.31,327.51,344.15,340.87,326.13,335.85,355.66,352.35,324.13,303.11,,241.93,265.23,291.39,308.49,336.91,352.86,353.84,361.39,352.68,357.70,357.71,380.42,383.95,380.05,376.26,373.43,373.64,363.83,367.12,365.59,365.48,360.98,360.75,366.02,364.68,373.99,377.91,356.40,301.94,288.48,324.57,325.32,320.81,336.63,339.72,344.93,349.82,347.44,343.04,355.80,346.66,352.14,348.61,,,611.90,612.22,535.88,412.95,,356.56,364.38,372.84,,,332.16,326.51,423.81,442.60,456.23,343.05,638.28,,,501.98,,351.92,341.79,340.59,325.43
2021-04-16 21:22:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02 21:21:38+00:00,L7,130.96,340.58,340.01,390.22,360.81,,,365.93,,,,,,399.39,391.98,376.48,,356.73,,,,,,,,,367.36,365.10,354.28,,329.21,336.80,351.97,,,,,,296.55,311.44,,303.86,,373.72,355.06,,,,,,,,,,,,,,,,,,,391.67,383.48,384.00,376.42,370.58,398.31,388.90,,,,,,,,,,,,,,,,,,,,,,,404.92,,401.78,,,,,,,,383.12,366.83,351.52,,,381.81,,,,,,337.16,347.75,368.74,423.67,357.46,408.15,414.61,376.46,,,,,,191.67
2021-07-14 21:09:20+00:00,L7,330.17,305.64,311.80,311.58,,,,,,,357.67,,226.18,223.20,232.19,347.81,238.76,,,,236.05,218.09,239.61,,,,,211.52,242.07,,,,293.84,289.26,,,,,,,,206.96,,,,241.38,231.06,,274.10,266.65,274.92,,,,,,,206.74,254.48,269.22,282.04,299.29,348.02,327.26,351.82,332.78,341.02,,,305.08,352.38,355.20,374.18,345.01,350.16,344.90,340.99,285.90,284.68,270.76,,,,,,,249.42,262.82,276.79,,,263.84,,,,,338.00,,,,,,352.96,294.68,,,,327.44,,,,,,,262.39,242.68,,,,,,,,,,,
2021-08-22 21:12:06+00:00,L7,,,137.63,320.87,327.16,,312.29,320.52,317.49,254.86,,,,,,252.05,302.03,199.36,,,,215.31,,,,,,,282.70,270.64,288.63,276.72,277.73,275.81,272.51,,,,,,182.40,188.50,198.00,567.58,529.22,219.81,224.00,188.53,,,,,,227.11,240.80,285.41,,221.26,227.19,254.14,,,,,,313.84,323.01,300.88,329.15,307.60,315.01,319.25,283.33,,,,,,293.26,277.07,262.21,272.94,269.19,298.57,292.01,,,,,,,,,,,,326.06,,,,,,,313.12,296.74,299.34,297.40,359.52,,335.50,,,,,,309.56,325.02,313.15,310.71,314.24,,,,,,,
2021-10-09 21:07:52+00:00,L7,265.54,175.28,142.54,,,,,,,315.60,283.72,296.82,294.75,309.40,319.83,257.91,,,,,,328.82,321.54,,,,,,,,,,,,284.75,277.05,281.62,265.56,279.21,275.74,280.19,,,,,,164.03,158.99,238.00,251.51,260.60,302.47,295.03,296.35,,,,,,276.77,294.05,300.77,301.46,300.86,288.29,316.26,,,,,,311.63,317.64,312.96,326.60,330.93,313.00,314.82,312.26,,,,,,302.39,305.53,299.75,,,,,,,,,,305.91,,336.23,333.10,312.52,305.88,294.17,307.05,,,,,,355.37,344.59,316.02,308.88,292.35,316.29,306.61,,,,,,,332.64,322.87,317.76,309.22,296.66
2021-11-10 21:04:55+00:00,L7,,,,,359.87,367.47,374.98,374.54,384.60,,388.42,335.44,,,,,,360.78,354.89,338.89,346.40,357.32,365.68,358.47,,,,,,,337.06,327.04,335.75,325.92,,,366.52,,,,,,327.34,349.75,350.84,339.38,355.04,326.37,334.93,,,,,,,369.01,282.11,363.75,345.03,311.02,327.43,321.92,,,,,,376.21,395.96,380.95,379.42,390.45,384.73,375.06,,,,,,,380.79,371.80,,353.09,370.66,364.40,358.17,,,,,,372.37,390.51,396.61,380.28,360.07,356.27,355.39,,,,,,,359.92,383.49,403.59,414.73,410.43,,339.48,,,,,,367.72,384.40,382.06,361.36,393.34,405.64,358.67,350.16,,
2021-11-19 20:57:52+00:00,L7,346.32,345.47,341.81,339.28,337.29,,,,327.90,319.52,320.65,306.73,307.01,318.10,321.31,311.48,326.67,315.82,,,,325.29,327.91,323.28,330.36,316.69,308.27,306.41,304.98,297.01,303.23,,,294.18,287.30,293.99,288.91,289.00,290.56,288.63,294.98,291.78,288.49,,,,277.71,294.72,290.65,299.11,302.55,306.03,296.61,295.27,296.92,,,,261.96,280.42,299.26,304.30,322.77,326.53,330.76,327.64,330.94,327.66,,,231.37,326.68,328.75,332.81,325.03,329.91,326.80,327.96,317.09,312.60,,,,,313.03,314.48,311.74,319.82,319.59,327.28,334.10,325.95,330.38,,,,316.46,329.30,338.32,337.48,333.54,321.59,322.22,323.46,316.02,322.13,,,,363.32,349.74,313.19,328.99,315.82,320.59,323.76,334.88,333.58,338.12,,,338.04,344.93,331.00,333.65,321.66,313.30
2021-12-05 22:06:49+00:00,L9,,,,200.83,227.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.90,,,,,,,,,,,621.87,,,,,482.91,416.83,403.55,,,498.27,,,,,,,,,,,,,,,,,,,
2022-01-13 20:58:44+00:00,L7,349.59,343.29,332.80,333.16,336.66,,,,,,,332.11,325.12,330.87,326.70,321.10,323.25,316.95,,,,,,,334.18,335.51,323.40,315.39,305.30,304.73,307.10,,,,,,,292.86,297.49,294.11,311.40,312.44,307.80,,,,,,,286.85,324.38,327.43,310.88,,286.62,272.50,,,,,,317.51,325.46,338.37,343.91,345.75,346.37,338.55,340.69,,,,,167.32,337.09,343.38,337.91,338.66,337.58,331.48,348.31,,,,,,344.33,341.22,336.39,345.92,345.93,356.59,345.04,,,,,,,348.26,343.06,325.87,324.83,325.71,336.25,329.70,,,,,,317.13,320.06,322.22,322.05,332.64,337.33,337.94,339.59,,,,,,334.90,330.58,330.90
2022-01-29 20:57:11+00:00,L7,,346.05,338.78,336.62,336.49,325.56,327.44,343.79,344.77,,,,,,323.59,329.44,320.01,316.26,312.38,297.02,322.28,,,,,,,307.29,305.96,296.17,299.16,301.08,298.97,295.14,,,,,,294.71,297.27,301.06,301.63,302.36,306.53,290.66,,,,,,,299.43,301.43,286.28,279.07,,234.42,263.72,,,,,,338.31,338.56,334.36,331.13,365.02,350.30,329.74,,,,,,325.03,333.60,330.08,332.70,339.78,328.15,332.41,323.80,,,,,,335.20,343.73,341.73,340.05,344.90,330.66,332.10,,,,,,,317.81,327.29,306.58,322.22,319.28,338.90,353.99,,,,,,326.72,330.90,328.63,336.36,348.63,339.68,330.65,,,,,,
2022-01-30 22:06:34+00:00,L8,331.93,342.87,339.47,340.27,341.55,327.27,335.59,341.99,351.12,336.71,333.25,325.14,318.57,323.45,326.20,322.63,322.96,319.97,317.85,321.95,327.65,331.96,331.10,333.84,324.86,318.54,309.96,312.98,307.36,306.28,309.63,299.94,295.26,298.96,290.41,292.37,277.27,289.52,297.26,293.79,299.60,299.56,303.33,303.31,301.57,304.37,294.17,306.16,299.46,306.55,312.37,318.18,311.73,303.01,300.43,289.94,,236.81,267.69,281.09,298.42,308.79,311.28,328.00,336.25,335.52,333.10,328.51,332.57,325.48,328.89,326.71,323.57,324.90,316.36,318.88,319.29,323.37,325.55,329.52,331.39,330.70,325.26,324.41,322.58,325.89,328.15,322.25,330.43,331.48,,,336.06,324.74,324.52,326.67,326.81,338.00,344.71,343.54,333.72,324.56,326.45,329.45,326.28,326.15,333.17,347.61,359.66,357.57,338.80,316.27,320.13,316.77,319.82,330.06,332.39,341.91,342.56,341.25,337.57,338.50,340.24,334.27,331.42,325.12,320.60
2022-02-14 20:55:33+00:00,L7,,,,,,315.13,335.08,335.35,343.82,331.37,310.98,309.56,,,,,,309.94,315.12,298.86,321.01,323.85,314.54,324.82,,,,,,,307.92,301.51,314.48,297.60,288.48,302.59,288.19,,,,,,309.18,307.23,275.23,285.39,250.51,297.73,342.19,,,,,,,276.96,,265.87,274.12,299.53,299.26,310.05,,,,,,338.60,332.45,331.15,329.79,321.63,333.16,327.79,337.80,,,,,,322.88,320.24,321.67,331.30,,328.34,331.25,,,,,,334.64,336.01,328.83,334.94,317.00,332.75,341.38,340.01,,,,,,309.63,332.50,337.21,360.86,365.51,335.37,315.19,,,,,,,345.99,337.80,325.68,328.98,337.83,330.70,336.25,,
2022-02-23 22:06:32+00:00,L9,354.12,345.69,343.49,342.98,342.77,344.67,348.22,359.16,371.42,373.03,366.73,359.23,363.78,350.55,354.55,360.02,358.25,347.18,347.83,352.82,341.87,340.26,347.86,367.39,350.83,357.70,357.51,364.88,348.59,328.45,326.13,329.10,328.90,339.28,338.26,339.67,348.49,330.36,320.74,308.54,307.19,327.93,338.04,338.08,315.03,312.37,331.13,317.33,337.57,350.18,330.61,334.34,331.75,329.74,348.79,342.66,247.33,309.59,290.65,311.88,319.35,331.92,351.44,364.10,393.27,369.98,366.82,373.87,396.51,397.42,393.67,388.47,387.83,388.67,392.25,394.04,395.50,394.08,384.58,386.77,379.68,383.54,382.21,,376.36,373.95,360.89,358.11,358.11,363.38,386.87,381.07,357.53,344.00,350.96,361.36,359.29,352.48,357.97,369.76,365.03,352.17,351.42,349.96,356.56,364.46,370.14,373.93,411.60,412.59,,329.76,337.00,335.04,343.53,358.02,364.37,359.56,376.28,371.12,360.31,396.84,399.80,349.39,359.40,345.25,348.00
2022-03-02 20:54:01+00:00,L7,330.78,333.14,,,,,,,345.80,341.72,290.70,313.57,300.97,291.89,249.57,,,,,,,326.44,317.56,321.76,327.62,,297.24,298.60,,,,,,296.07,289.66,291.67,279.44,283.80,296.72,288.53,,,,,,270.84,248.83,280.52,273.03,267.83,,295.44,287.33,,,,,,266.21,285.87,296.09,302.49,310.51,317.26,324.14,,,,,,333.24,328.70,328.69,363.79,340.26,335.50,325.09,325.24,,,,,,326.48,340.35,332.96,322.42,,310.52,334.54,,,,,,,328.22,334.40,341.98,329.85,322.22,302.40,,,,,,,357.12,356.62,333.49,311.75,306.27,324.02,314.72,,,,,,,333.76,336.59,328.33,336.34,315.41,343.24
2022-03-18 20:52:25+00:00,L7,,,338.94,336.68,339.66,304.54,314.81,320.00,337.57,,,,,,,308.23,324.00,,312.04,246.16,,316.84,,,,,,316.47,309.28,299.51,302.95,290.66,289.60,295.99,,,,,,,297.95,294.54,296.55,301.02,245.72,,245.63,,,,,,,,,269.20,310.82,211.11,260.07,,,,,,347.23,343.77,341.78,337.69,336.75,559.87,350.37,339.83,,,,,,348.57,354.33,349.62,346.97,324.56,349.03,347.75,,,,,,,348.42,342.97,336.91,315.06,,,318.76,,,,,,315.86,324.01,321.63,,302.19,344.07,348.23,354.76,,,,,,333.76,333.57,338.36,319.69,331.39,308.63,332.18,,,,,
2022-03-27 20:45:24+00:00,L7,300.66,333.03,325.95,320.54,327.54,,323.85,322.56,336.58,336.39,,,,324.27,253.67,252.52,,312.85,,,,241.90,,,,322.19,321.58,313.15,297.42,296.91,306.10,297.60,292.19,314.38,307.89,,,,301.11,306.76,292.62,,,315.50,304.39,258.93,258.11,274.05,,,302.02,,231.09,,,288.27,221.69,227.30,261.59,284.41,,,,342.05,344.48,332.78,340.86,343.21,338.14,349.30,340.13,351.58,338.73,,,337.46,336.02,337.23,355.82,332.97,339.29,339.63,349.45,340.67,352.91,,,,350.28,358.31,,335.00,334.65,328.97,325.24,338.50,325.42,339.75,,,,,302.82,338.77,318.80,308.19,,349.28,,354.86,,,,310.69,304.98,316.23,333.98,321.15,330.57,329.87,,,,,,,300.25
2022-03-27 22:06:22+00:00,L9,316.81,335.89,341.71,343.24,341.05,337.48,342.00,350.41,345.17,356.62,358.86,350.94,354.39,343.68,351.72,347.85,349.64,343.75,343.57,350.23,345.61,341.08,348.91,349.67,340.12,347.23,361.35,353.59,341.26,330.60,321.86,314.91,312.71,324.71,323.90,332.47,321.82,322.53,322.98,323.42,319.85,315.35,320.72,331.92,330.72,321.28,312.19,326.32,309.85,339.38,332.70,326.50,317.98,324.34,340.41,323.11,252.02,245.71,286.97,304.22,315.55,326.39,343.52,359.68,371.21,363.30,365.29,370.25,354.96,354.81,357.34,360.60,358.74,356.52,362.10,364.98,357.97,355.11,354.81,351.63,352.36,350.54,349.08,357.11,365.94,369.29,368.33,360.94,366.02,371.81,379.10,368.78,360.64,345.26,341.06,356.79,350.18,357.60,355.72,356.68,350.34,342.81,340.59,342.00,347.83,348.87,357.24,368.22,368.13,366.87,354.77,325.27,327.54,329.54,332.68,343.48,351.98,351.39,361.47,356.34,342.82,348.39,353.29,342.77,341.37,333.66,339.57
2022-04-03 20:50:53+00:00,L7,,,,,,,,,,,327.51,,342.63,339.04,332.36,346.84,334.73,,,,,,333.53,,336.34,343.46,,332.92,318.18,,,,,,,318.06,323.24,306.99,309.49,318.95,313.34,308.20,,,,,,263.93,269.52,273.18,334.53,,,,,,,,,,311.64,323.73,373.31,365.07,408.62,345.05,345.15,,,,,,342.82,346.10,349.77,344.08,383.97,338.85,349.89,,,,,,,,354.31,,360.16,362.83,361.71,352.85,,,,,,349.10,338.44,334.03,,,317.53,323.23,,,,,,,338.46,316.33,328.57,315.66,328.98,326.56,329.91,,,,,,333.76,,327.72,323.90,298.35
2022-05-06 20:45:25+00:00,L7,,,,,,,,,,,637.10,,,,,,,,,,,,120.72,,,,,,,,,,,,,,,,,,,,,,381.08,,618.58,,607.14,597.86,,,,,,,645.05,591.09,632.10,,197.49,384.83,623.73,,,,,,,638.35,644.13,628.68,534.70,558.98,562.40,,,,,,,,,,,,641.70,,,,,,,,,,,,,,,,,,,,,413.22,,,,,,,,,,,,,,,,565.10,654.32,,
2022-05-06 22:06:17+00:00,L8,,,,,,,338.04,340.72,351.42,344.39,345.07,351.66,336.99,342.64,338.76,350.02,344.29,344.75,340.24,337.45,344.68,345.37,349.81,346.24,355.56,350.07,345.97,340.00,328.00,317.97,321.92,325.22,322.98,322.98,335.43,330.40,324.30,307.75,315.01,320.65,322.25,326.35,319.45,323.58,306.99,307.45,,,331.72,348.73,332.56,340.28,329.44,300.45,316.27,307.37,299.64,236.60,270.67,300.33,313.04,318.61,325.79,353.57,365.99,362.93,353.00,353.26,354.86,353.25,356.84,360.33,357.21,354.52,357.56,355.33,,,,,,,,,,,,,,,,,386.41,387.65,379.77,364.50,358.49,353.14,347.76,351.07,348.77,341.58,354.77,358.08,356.29,361.65,353.80,367.21,373.04,370.30,354.91,329.76,330.29,323.00,328.95,345.92,362.51,348.16,356.57,354.01,341.59,352.94,353.66,342.90,341.08,340.40,342.78
2022-05-22 22:06:22+00:00,L8,,,,,,,352.66,358.36,381.39,,358.38,354.96,358.96,353.42,371.81,371.55,352.52,368.66,349.21,329.36,329.39,333.66,333.51,352.28,359.31,339.24,316.99,343.55,327.29,300.98,315.82,319.71,313.10,314.15,319.63,339.69,,,303.94,302.76,307.31,313.83,320.33,326.78,328.28,,,272.66,329.04,,339.19,346.98,345.20,344.07,344.41,343.18,236.66,247.12,292.25,298.22,309.01,337.43,348.52,359.39,360.90,365.24,345.66,343.12,346.99,340.47,359.76,351.02,341.24,348.51,355.53,356.00,357.99,364.80,366.09,360.06,338.01,340.30,335.80,356.75,367.97,366.38,360.01,346.81,347.79,355.02,379.10,379.97,345.19,,369.63,368.12,355.90,364.67,366.44,368.92,354.58,351.73,345.41,336.83,343.14,315.15,321.08,363.78,391.38,405.30,,363.88,361.48,,329.60,364.07,370.59,350.28,377.64,373.48,349.08,396.34,406.35,352.82,347.79,339.74,326.06
2022-06-21 20:37:23+00:00,L7,236.56,,,299.16,267.79,,,,,,462.22,,,,,,,,,,,225.79,365.08,,,,,,,,,,,,,,,,,,,,,384.76,432.10,,,,431.57,,,,,178.06,220.16,270.73,533.69,310.91,241.85,253.51,614.53,347.41,312.48,295.07,,,317.72,294.80,411.38,637.48,404.68,298.34,290.32,402.68,325.66,271.68,,,269.60,263.32,,,,,,,284.85,,,,,250.53,245.28,,,,,,,,,,,,,,,,,,,,,,,,,,,358.22,,,,,,,
2022-07-01 22:06:18+00:00,L9,,,,,,,315.17,320.27,325.81,289.11,283.61,309.10,292.03,312.66,251.82,295.11,328.01,311.72,310.48,310.06,315.27,320.45,305.10,322.65,314.68,303.65,292.99,294.48,303.47,291.96,303.05,285.19,287.97,293.72,287.22,282.66,275.11,271.66,290.73,294.70,297.26,294.40,290.08,287.49,237.36,267.22,262.84,273.47,282.88,275.94,301.61,301.00,294.22,287.58,263.51,294.51,,176.33,252.92,280.43,290.66,303.98,316.82,324.30,326.53,327.31,325.84,323.78,314.92,317.37,323.78,324.85,311.12,312.97,315.40,302.10,310.36,306.68,308.10,299.85,299.34,303.43,305.60,309.44,309.85,311.14,307.60,,315.11,327.65,,335.51,327.46,336.75,321.63,322.12,309.46,,336.47,333.01,,,304.41,327.26,310.82,306.70,315.98,335.70,358.73,356.23,347.19,323.47,312.70,315.13,316.87,321.76,318.99,324.04,336.47,333.07,,328.38,334.31,327.66,335.09,323.03,291.74
2022-07-08 20:36:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.79,,,,,,620.14,630.28,,,,354.27,361.18,294.50,,,,521.09,640.83,622.11,549.84,,218.81,385.04,641.06,604.60,463.53,454.60,500.49,516.79,533.76,515.15,,,,,,,517.44,,,,,,,,,,,,,,,335.83,352.68,324.64,327.22,135.52,,,,,,,,,,,,,,,,,,,,,
2022-07-25 20:34:57+00:00,L7,,,230.76,627.88,,,,,,,636.36,,576.89,271.41,335.60,298.84,222.99,,,,,588.88,214.78,,,,,,,,,,,,,,,,,,,,,,208.04,,,,253.30,,,,,,217.62,,154.50,153.53,200.53,596.88,145.67,123.70,110.29,88.38,644.40,260.51,,,,,,,319.79,245.23,,,,275.84,,,,,,,,,,,,,,,,,,,205.84,,,,,,608.29,,,,,,,,,,,,539.08,602.70,,,,212.19,,,,,615.22,636.59,244.43
2022-08-10 22:06:56+00:00,L8,,,,,,,321.18,321.48,325.13,309.87,288.69,316.98,311.13,335.49,331.58,315.62,324.64,318.15,320.69,320.27,324.91,321.67,322.12,329.55,323.89,318.77,313.84,301.61,302.61,298.02,305.89,293.39,297.40,298.03,298.17,297.11,296.52,291.40,297.21,298.41,289.64,291.18,294.31,297.91,266.99,279.72,261.80,276.72,281.01,285.67,304.61,295.67,291.23,300.14,313.16,288.93,,228.48,265.93,277.07,290.38,302.06,319.24,327.59,333.43,327.08,330.10,324.53,324.71,320.58,323.62,317.21,324.48,315.49,319.68,315.00,306.16,306.52,307.22,307.54,300.36,303.11,305.92,312.77,315.38,323.14,321.39,323.08,325.59,333.00,330.76,328.99,327.89,333.69,327.81,325.45,325.42,324.34,339.68,331.19,318.57,312.34,315.02,324.64,310.51,315.30,321.23,345.10,360.64,354.99,353.58,323.96,321.75,315.79,316.62,326.98,331.07,331.59,334.33,334.42,328.70,333.95,337.51,330.00,327.55,319.49,318.87
2022-08-11 20:33:31+00:00,L7,266.39,314.76,311.40,305.83,325.82,258.02,276.36,257.57,,,276.78,,220.73,229.12,239.69,235.00,,194.55,,,225.23,569.94,528.57,,,,,,,,286.53,,,,,197.52,183.53,,,,,,228.00,224.77,227.41,,,,253.74,,257.08,,135.58,,,268.09,206.75,176.68,237.96,644.76,282.09,283.60,,296.35,304.99,306.57,648.93,295.12,297.54,300.99,297.29,299.99,287.59,306.24,,268.37,282.10,278.83,278.23,643.40,261.49,283.45,,,,204.82,226.22,,272.90,265.17,261.69,245.01,253.77,252.47,247.65,256.89,,,,,,,,,566.08,,,,,,348.48,305.06,,,,,528.22,,,,,,,,,,
2022-08-28 20:31:58+00:00,L7,,,,,,293.80,280.59,272.41,246.09,261.40,277.55,271.34,224.90,233.62,248.28,255.21,240.56,,,203.21,250.09,226.04,253.33,,,,,227.32,244.79,258.48,291.88,,,292.87,,,,,,,210.23,214.81,228.02,299.55,232.37,262.45,248.09,248.46,268.95,272.47,,,,236.38,248.71,265.30,,240.64,263.29,271.91,279.20,297.20,293.94,306.37,327.87,332.78,327.54,351.93,346.16,322.44,313.53,308.93,307.39,306.74,320.17,305.95,301.18,287.63,299.37,289.60,283.30,281.88,295.75,,303.35,,241.06,262.86,275.17,275.76,271.60,275.33,260.89,,,262.20,,297.62,,,,,297.39,304.46,295.93,,,338.04,,,354.13,317.50,275.86,,287.20,270.29,,,,,,,,,319.40,327.51,161.66
