dates,nzd0269-0000,nzd0269-0001,nzd0269-0002,nzd0269-0003,nzd0269-0004,nzd0269-0005,nzd0269-0006,nzd0269-0007,nzd0269-0008,nzd0269-0009,nzd0269-0010,nzd0269-0011,nzd0269-0012,nzd0269-0013,nzd0269-0014,nzd0269-0015,nzd0269-0016,nzd0269-0017,nzd0269-0018,nzd0269-0019,nzd0269-0020,nzd0269-0021,nzd0269-0022,nzd0269-0023,nzd0269-0024,nzd0269-0025,nzd0269-0026,nzd0269-0027,nzd0269-0028,nzd0269-0029,nzd0269-0030,nzd0269-0031,nzd0269-0032,nzd0269-0033,nzd0269-0034,nzd0269-0035,nzd0269-0036,nzd0269-0037,nzd0269-0038,nzd0269-0039,nzd0269-0040,nzd0269-0041,nzd0269-0042,nzd0269-0043,nzd0269-0044,nzd0269-0045,nzd0269-0046,nzd0269-0047,nzd0269-0048,nzd0269-0049,nzd0269-0050,nzd0269-0051,nzd0269-0052,nzd0269-0053,nzd0269-0054,nzd0269-0055,nzd0269-0056,nzd0269-0057,nzd0269-0058,nzd0269-0059,nzd0269-0060,nzd0269-0061,nzd0269-0062,nzd0269-0063,nzd0269-0064,nzd0269-0065,nzd0269-0066,nzd0269-0067,nzd0269-0068,nzd0269-0069,nzd0269-0070,nzd0269-0071,nzd0269-0072,nzd0269-0073,nzd0269-0074,nzd0269-0075,nzd0269-0076,nzd0269-0077,nzd0269-0078,nzd0269-0079,nzd0269-0080,nzd0269-0081,nzd0269-0082,nzd0269-0083,nzd0269-0084,nzd0269-0085,nzd0269-0086,nzd0269-0087,nzd0269-0088,nzd0269-0089,nzd0269-0090,nzd0269-0091,nzd0269-0092,nzd0269-0093,nzd0269-0094,nzd0269-0095,nzd0269-0096,nzd0269-0097,nzd0269-0098,nzd0269-0099,nzd0269-0100,nzd0269-0101,nzd0269-0102,nzd0269-0103,nzd0269-0104,nzd0269-0105,nzd0269-0106,nzd0269-0107,nzd0269-0108,nzd0269-0109,nzd0269-0110,nzd0269-0111,nzd0269-0112,nzd0269-0113,nzd0269-0114,nzd0269-0115,nzd0269-0116,nzd0269-0117,nzd0269-0118,nzd0269-0119,nzd0269-0120,nzd0269-0121,nzd0269-0122,nzd0269-0123,nzd0269-0124,nzd0269-0125,nzd0269-0126,satname
2022-08-28 20:31:58+00:00,317.53,336.47,336.06,336.89,342.01,310.71,325.94,338.28,350.04,340.85,323.35,339.17,335.17,314.06,347.01,335.38,341.34,336.65,333.22,331.17,333.67,333.22,340.02,341.87,342.05,335.52,327.09,328.30,320.82,305.05,311.96,308.69,306.81,313.54,316.40,320.17,316.65,307.95,309.84,311.59,309.91,310.45,312.15,314.10,289.58,292.24,284.13,284.81,296.44,310.93,324.80,324.65,317.20,313.17,302.66,304.41,292.52,239.45,281.53,291.28,306.95,318.09,326.21,342.84,348.02,349.58,341.58,345.34,344.18,339.02,347.83,347.43,338.89,357.29,344.21,338.72,341.67,333.05,339.80,333.34,325.94,325.68,333.72,344.88,344.61,347.51,349.01,343.05,333.04,354.92,363.63,353.49,351.57,348.32,346.41,348.30,342.16,343.65,349.65,348.39,342.22,333.11,328.28,333.59,328.60,327.94,333.02,361.49,372.73,373.99,359.70,329.83,330.89,325.28,321.12,339.08,346.46,340.50,350.53,349.31,336.46,356.44,349.67,341.12,338.16,330.44,325.73,L7
2022-09-14 20:30:18+00:00,304.74,333.20,336.06,336.89,342.01,310.71,325.94,340.28,347.83,335.16,323.12,338.77,336.62,303.58,347.01,335.38,341.34,336.65,333.22,331.17,333.67,332.35,340.69,341.65,337.19,335.52,320.50,329.36,320.82,301.14,310.44,305.25,304.74,312.85,315.74,317.14,317.20,307.27,305.84,310.02,306.82,310.45,312.15,314.10,281.69,291.21,277.19,276.72,295.63,303.37,324.80,324.35,317.65,313.17,302.66,301.84,292.52,236.92,278.47,290.15,302.09,316.89,320.95,341.86,344.71,348.74,339.52,341.66,344.18,335.22,346.05,346.79,337.15,347.04,340.39,335.67,339.83,331.07,339.80,333.34,325.94,322.41,329.06,344.11,337.01,336.12,347.43,343.05,325.03,355.03,363.63,353.49,351.57,348.32,346.41,348.30,340.57,342.65,348.74,347.94,341.91,334.66,328.28,333.59,328.60,327.94,333.02,361.49,371.49,372.53,359.86,329.93,332.12,322.79,320.35,339.08,346.46,340.50,350.53,349.31,336.46,355.10,348.04,340.43,336.35,331.12,319.94,L7
2022-10-21 22:06:53+00:00,303.75,337.14,339.03,339.92,346.90,306.94,321.25,342.40,346.69,326.66,319.04,337.96,331.88,294.33,346.45,332.21,338.84,337.36,330.99,327.70,331.62,332.30,338.99,340.22,336.35,328.59,310.92,320.06,315.85,294.54,308.00,304.33,306.12,310.06,310.58,310.46,305.55,297.25,301.03,304.74,302.05,308.07,308.20,309.68,274.00,290.47,272.68,274.01,298.18,297.01,321.36,322.61,318.02,313.49,300.27,300.03,292.52,231.71,275.41,287.47,298.94,314.91,320.10,334.46,337.70,343.96,332.27,332.35,337.98,329.34,336.92,339.22,329.76,341.47,331.77,323.31,314.15,314.44,320.68,318.86,309.34,311.48,314.39,326.86,325.92,328.65,336.88,341.67,306.55,342.74,348.26,347.42,348.08,355.99,352.24,350.10,344.45,341.47,352.13,351.60,341.72,336.14,330.24,332.93,327.23,328.91,333.88,361.82,372.04,372.82,363.87,331.56,332.00,322.84,320.03,342.76,349.55,342.48,354.76,351.74,340.37,355.23,351.31,341.07,337.44,332.49,321.27,L9
2022-10-23 20:31:33+00:00,303.75,337.14,339.03,339.92,349.90,315.40,321.25,342.11,342.61,323.76,319.62,337.96,331.88,294.33,346.45,332.21,338.84,337.13,330.32,325.03,331.26,330.22,334.44,339.10,336.35,328.59,310.92,320.06,315.85,293.28,307.87,305.55,306.12,309.38,311.92,307.50,305.55,297.25,301.03,304.74,302.05,308.07,308.20,307.02,274.58,289.81,275.94,276.50,298.18,297.01,321.36,322.61,318.02,313.49,305.13,300.66,292.52,235.80,276.56,284.19,298.34,314.91,320.10,334.46,337.70,343.96,332.27,333.51,338.52,330.32,336.30,338.03,329.68,340.30,331.77,323.31,314.15,314.44,320.68,318.86,311.95,312.96,314.36,327.52,325.24,328.41,336.88,341.67,306.55,342.74,348.26,347.42,347.16,356.27,353.71,350.87,345.71,341.49,350.66,351.60,341.72,336.14,330.24,332.93,326.83,330.90,336.51,360.84,371.07,370.81,361.75,331.56,332.00,322.84,320.03,342.76,349.55,343.48,355.20,350.86,338.73,355.23,350.94,338.38,337.44,332.49,321.27,L7
2022-11-21 20:21:42+00:00,313.30,334.86,334.54,339.92,349.90,315.40,307.87,340.01,334.19,321.28,316.63,336.18,332.63,291.58,350.55,322.75,338.40,333.15,325.81,325.67,322.34,322.03,334.69,338.48,330.12,324.90,310.80,311.54,313.94,291.11,306.80,302.36,304.30,309.58,310.56,301.63,300.88,303.99,301.27,302.95,300.14,305.58,307.44,302.19,269.27,289.35,282.92,284.43,295.38,285.14,316.94,320.43,312.89,314.67,299.78,297.30,298.08,241.53,279.90,281.01,297.73,314.48,318.71,330.34,331.70,341.12,328.43,332.49,338.26,328.61,333.26,336.00,327.42,340.30,329.48,321.71,319.70,312.23,315.12,312.02,310.84,311.58,313.73,323.65,321.06,323.17,340.07,346.56,299.13,342.73,337.08,340.17,337.88,349.06,347.07,347.30,345.24,336.19,345.69,344.46,340.69,335.58,321.91,329.85,321.24,330.56,340.50,352.69,369.21,368.11,363.47,328.35,327.57,323.53,318.05,339.76,344.16,343.03,354.09,343.79,332.74,350.88,350.99,337.06,337.46,330.73,322.24,L7
2022-11-30 22:06:59+00:00,313.30,334.86,334.54,339.92,349.90,320.94,312.09,339.30,333.07,321.41,316.12,335.83,332.00,297.35,346.20,322.94,335.44,327.47,324.02,324.49,321.28,322.87,332.52,336.53,330.80,326.00,311.23,316.89,315.03,293.41,306.80,302.36,304.30,309.58,310.56,301.63,300.88,303.99,301.27,302.95,300.14,305.58,307.44,302.19,269.27,289.35,282.92,284.62,295.38,284.60,314.93,325.48,320.98,321.18,306.41,301.77,298.08,242.07,279.90,278.33,294.30,310.12,318.71,330.34,331.70,341.12,328.43,332.49,338.26,328.61,333.26,336.00,327.42,340.30,329.48,321.71,319.70,312.23,315.12,312.02,310.84,311.58,313.73,324.45,321.79,323.19,335.81,339.65,305.35,344.11,338.45,339.65,338.10,346.74,346.83,347.30,345.24,334.97,346.56,341.60,334.75,330.50,324.79,331.94,323.66,331.50,343.14,352.62,367.57,365.62,360.93,329.12,326.68,323.53,318.05,341.74,347.57,343.03,354.09,343.79,332.74,350.88,350.99,337.06,337.46,330.73,322.24,L8
2022-12-24 22:06:50+00:00,326.92,340.59,339.96,348.59,350.80,325.48,317.94,339.74,334.73,326.06,316.12,338.85,335.72,304.85,348.97,327.42,336.97,329.73,324.03,325.77,324.00,323.12,329.46,337.86,332.91,329.04,314.21,319.57,316.60,296.46,309.16,304.47,305.78,311.50,315.08,306.07,307.92,304.63,305.55,305.79,305.16,309.03,311.06,302.76,276.00,294.00,288.91,289.96,299.94,284.60,317.59,327.43,324.71,324.75,312.55,304.25,298.08,242.07,283.44,279.49,296.99,310.06,326.62,333.21,333.34,343.41,333.50,335.75,341.25,331.83,337.17,336.94,331.56,334.63,335.63,324.48,322.44,315.12,318.42,316.27,314.06,313.82,315.51,325.76,324.55,326.21,339.62,341.77,310.93,345.14,338.82,339.19,338.23,346.50,347.66,350.95,350.31,337.39,347.62,343.85,338.64,333.38,327.07,333.58,325.11,333.28,345.12,353.98,369.41,368.74,361.96,330.45,331.11,325.84,318.25,340.56,348.32,343.03,355.13,344.43,336.95,355.90,353.32,340.45,338.43,330.85,325.37,L9
2022-12-25 20:16:26+00:00,326.92,340.59,339.96,348.59,352.13,329.43,323.41,339.09,336.31,330.67,316.12,338.85,335.72,304.85,348.97,327.42,336.97,330.32,325.16,325.77,327.46,327.56,334.78,338.56,332.91,329.04,314.21,319.57,316.60,297.86,311.17,307.31,306.13,312.40,317.70,309.75,312.41,304.63,305.55,305.79,305.16,309.03,315.50,306.66,283.00,294.00,288.91,289.96,299.71,284.60,317.59,327.43,324.71,324.75,312.55,307.99,298.08,246.44,286.97,281.22,298.08,311.41,326.62,333.21,333.34,343.41,333.50,337.33,342.99,334.41,343.06,336.94,335.70,338.79,335.63,324.48,322.44,315.12,318.42,316.27,315.88,315.65,317.84,329.42,330.08,330.05,343.01,341.77,310.93,345.14,338.82,339.19,343.38,349.57,350.47,355.60,353.48,341.52,349.98,345.78,338.64,333.38,327.07,333.58,325.11,336.02,345.79,353.85,370.50,368.13,362.80,333.60,331.11,325.84,318.25,340.56,348.32,343.03,355.44,344.96,335.84,355.27,353.69,342.69,340.72,330.85,325.37,L7
2023-01-16 20:18:21+00:00,332.71,345.15,344.09,350.00,352.13,329.43,327.27,339.69,335.98,336.44,317.87,341.56,343.38,305.33,348.97,331.18,336.09,330.72,325.71,326.22,327.27,328.46,335.92,339.14,333.69,333.27,315.50,322.72,316.77,296.90,310.92,309.01,306.63,312.98,320.20,311.26,316.67,308.82,302.57,305.70,304.02,310.05,318.17,308.44,283.00,295.76,289.32,290.18,295.11,283.51,317.55,329.11,328.28,330.36,318.30,313.74,298.08,249.73,285.65,278.34,297.93,313.61,325.88,334.59,335.12,344.13,338.31,336.95,347.84,336.53,343.24,329.58,340.46,338.79,335.62,326.61,325.06,314.01,317.53,317.48,315.93,315.34,317.81,330.35,330.77,330.72,345.54,341.77,308.56,346.32,338.82,337.86,344.53,349.90,353.48,359.98,359.34,341.52,350.81,345.83,338.64,334.26,325.29,335.57,326.35,339.31,348.68,354.77,370.25,367.42,362.91,333.60,333.18,326.23,316.75,342.56,352.54,346.09,356.53,344.86,335.87,355.65,351.85,341.50,340.27,331.17,331.86,L7
2023-02-19 20:11:10+00:00,339.87,347.88,347.56,352.85,352.31,337.53,330.05,339.95,335.38,337.23,317.78,342.45,344.58,316.86,345.89,336.38,334.53,329.04,324.21,323.33,324.75,328.13,335.89,337.82,332.15,332.12,312.33,324.38,316.11,294.25,310.78,308.92,305.48,312.56,319.87,309.42,314.64,307.63,299.87,303.77,303.43,311.98,319.76,308.33,285.55,294.77,288.91,289.37,296.37,278.90,315.53,331.64,333.63,334.07,318.30,315.82,,253.89,285.41,277.25,293.88,308.56,322.55,335.58,335.03,345.37,336.56,338.12,352.01,337.60,345.61,329.07,344.35,337.86,333.05,324.77,324.66,315.99,316.17,312.37,320.25,315.36,317.21,330.36,330.24,329.31,345.12,342.61,311.16,345.90,337.34,336.93,345.52,350.34,355.82,364.87,363.05,342.32,349.04,343.86,339.94,335.74,323.79,338.18,327.95,341.65,350.94,354.15,368.94,365.70,359.53,335.18,332.62,325.27,313.62,343.08,354.31,348.01,357.70,343.72,334.88,355.24,351.49,341.34,339.00,332.08,331.43,L7
2023-03-06 22:06:26+00:00,339.55,347.56,346.74,352.82,352.45,345.66,341.70,341.86,337.61,339.37,329.82,347.29,347.15,332.51,349.49,339.36,334.47,330.58,324.85,324.44,326.02,327.81,336.15,338.94,334.99,334.26,315.22,325.33,318.47,301.37,313.77,310.02,306.57,316.51,320.99,311.80,314.09,308.13,303.21,305.28,308.01,309.84,318.09,308.88,296.09,303.93,298.24,299.36,302.80,288.12,319.28,333.76,333.99,333.75,335.99,321.10,,251.14,288.98,279.20,296.50,311.38,329.65,341.60,336.29,347.49,337.88,340.40,351.36,340.26,351.75,334.58,348.76,343.48,336.77,327.34,326.70,321.87,321.19,319.22,327.01,321.43,320.46,330.87,333.73,331.51,346.99,343.76,322.96,347.93,340.43,337.04,344.79,348.29,354.24,363.74,363.63,350.20,349.59,344.91,341.45,338.70,330.94,344.64,334.40,340.91,350.90,356.39,369.16,367.04,359.32,336.07,333.47,329.16,325.99,343.51,354.22,345.97,358.74,344.75,335.84,356.25,351.97,341.77,341.92,331.05,333.40,L8
2023-03-13 20:11:17+00:00,339.55,353.09,346.74,352.57,350.53,345.66,341.70,341.86,337.61,339.37,329.82,347.29,349.06,334.07,349.49,339.36,334.47,330.58,324.85,324.44,326.02,327.81,336.15,338.94,334.99,334.26,315.22,325.33,318.47,301.37,311.75,308.03,302.02,316.51,320.99,311.80,314.09,308.13,303.21,305.28,308.01,309.84,318.09,308.88,296.09,303.93,298.24,299.36,302.80,288.12,319.28,333.76,333.99,333.75,335.99,325.13,,251.14,292.85,280.60,296.50,311.38,329.72,341.32,339.23,347.49,335.84,338.33,348.86,341.45,356.28,342.04,346.16,343.48,341.17,332.24,326.66,328.93,324.50,320.47,327.01,321.58,320.46,332.38,335.98,331.51,346.99,343.76,322.96,347.93,340.43,337.04,344.79,348.29,354.24,363.74,359.89,350.20,349.59,344.91,341.45,338.70,330.94,344.64,334.40,340.91,350.90,359.26,369.16,367.04,359.32,336.07,333.47,330.11,326.94,343.13,354.22,345.97,358.74,344.75,335.84,356.25,351.97,341.77,341.92,329.87,333.40,L7
2023-03-14 22:06:35+00:00,339.55,355.73,351.58,355.36,350.18,345.72,344.01,342.62,339.99,340.36,332.90,348.37,352.70,350.76,353.12,343.52,337.35,331.67,326.44,324.82,326.99,328.68,338.02,341.03,340.23,336.29,325.50,327.78,320.15,308.02,315.11,312.68,305.95,317.81,320.97,313.38,314.58,307.69,305.03,307.42,315.66,313.65,319.11,312.73,313.37,306.19,311.11,309.03,304.89,302.75,320.11,335.16,336.37,337.10,339.87,333.62,,261.03,297.67,281.96,299.25,310.95,336.41,345.32,347.02,349.74,339.47,341.83,347.61,345.88,354.75,342.19,344.85,343.33,342.78,334.53,325.97,327.67,323.84,322.10,327.17,326.47,326.47,333.24,340.86,337.50,346.82,343.57,337.55,348.95,340.44,335.68,343.74,347.48,352.14,361.44,359.10,351.06,350.76,345.69,342.25,338.95,332.18,343.99,335.93,341.75,351.03,360.04,370.43,369.18,360.64,335.96,333.14,331.51,330.80,346.02,355.14,346.69,359.18,345.65,336.89,358.06,352.13,341.81,343.35,330.95,333.38,L9
2023-03-22 22:06:16+00:00,338.01,354.82,350.77,355.32,350.53,346.97,345.98,344.01,341.29,342.03,336.58,349.72,352.08,352.25,354.15,343.14,337.16,332.08,325.97,325.18,328.17,328.18,337.73,341.41,341.07,337.27,326.47,328.43,321.68,309.69,316.12,312.84,305.87,318.42,322.06,313.25,314.64,307.26,305.99,307.86,317.14,314.39,318.50,311.48,314.85,308.44,311.11,311.23,308.44,309.98,323.31,334.22,335.38,334.87,341.66,333.34,,261.03,298.17,282.49,300.81,312.91,337.69,345.60,346.48,351.29,338.69,342.65,348.22,345.68,354.57,342.79,345.63,344.91,343.35,335.17,326.43,327.49,324.74,322.84,328.03,326.93,326.43,332.63,340.94,337.41,347.83,343.42,339.31,349.48,340.79,334.98,342.54,346.56,350.62,359.49,360.83,350.07,351.16,346.84,343.02,341.22,333.29,344.19,335.85,341.35,351.27,360.37,370.36,369.54,360.88,335.85,332.51,328.96,328.20,345.16,354.76,345.33,359.40,346.65,337.65,358.82,352.88,342.03,343.33,330.58,333.14,L8
2023-03-30 20:06:12+00:00,333.84,352.36,349.36,355.32,350.53,346.97,345.98,344.01,341.29,342.03,336.58,349.72,352.08,352.25,354.15,343.14,337.16,332.08,325.97,325.18,328.17,328.18,337.73,341.41,341.07,337.27,326.47,328.43,321.68,309.69,315.63,312.84,305.87,318.42,322.06,313.25,314.64,307.26,305.99,307.86,317.14,314.39,318.50,307.14,314.85,302.51,311.11,311.23,308.44,309.98,323.31,334.22,335.38,334.87,341.66,333.34,,261.03,298.17,282.49,300.81,312.91,337.69,345.60,346.48,351.29,338.69,342.65,343.59,340.09,354.57,342.79,345.63,344.91,343.35,335.17,326.43,327.49,321.47,320.66,328.03,326.93,326.43,332.63,340.94,337.41,347.83,343.42,339.31,349.48,340.79,334.98,342.54,346.56,350.62,359.49,360.83,350.07,351.16,346.84,343.02,341.22,333.29,344.19,335.85,341.35,351.27,360.37,370.36,369.54,360.88,335.85,332.51,328.96,328.20,345.16,354.76,345.33,364.07,346.65,337.65,358.82,352.88,342.03,343.33,330.58,333.14,L7
2023-04-04 20:10:25+00:00,333.84,352.36,349.36,355.32,350.53,346.97,345.98,344.01,341.29,342.03,336.58,349.72,353.13,352.25,354.15,343.14,337.16,332.08,325.97,325.18,328.17,328.18,337.73,341.41,341.07,337.27,326.47,328.43,321.68,309.69,314.45,312.84,305.87,318.42,322.06,313.25,314.64,307.26,305.99,307.86,317.14,314.39,318.50,305.14,314.85,298.38,311.11,311.23,308.44,306.93,323.31,334.22,335.38,334.87,341.66,333.34,,261.03,298.17,281.97,301.02,313.05,337.69,344.30,344.81,348.45,336.80,341.73,342.69,338.28,350.78,342.79,343.29,343.31,343.35,334.31,324.32,324.65,319.42,317.70,328.03,326.93,323.99,332.63,338.29,337.41,347.83,343.42,339.31,349.48,340.79,334.98,342.54,346.56,350.62,359.49,360.83,347.46,351.16,346.84,343.02,341.22,333.29,344.19,335.85,341.35,351.27,360.37,370.36,369.54,359.10,332.77,332.51,327.43,321.66,345.16,354.76,345.33,364.07,346.65,337.65,358.82,352.88,342.03,343.33,331.90,333.14,L7
2023-04-26 20:08:44+00:00,336.36,353.02,348.75,355.45,349.58,349.64,345.98,343.90,343.88,347.28,338.50,350.83,354.96,353.65,356.98,344.65,337.80,331.86,325.96,326.98,327.42,328.46,341.84,343.02,341.85,340.40,329.22,332.13,324.60,314.86,316.01,313.17,304.57,320.68,327.78,321.37,320.66,311.76,306.66,308.17,320.68,316.84,321.37,306.50,323.78,301.09,322.99,315.42,308.62,306.93,324.72,337.66,339.25,337.34,347.69,341.44,337.93,266.07,303.87,281.28,298.14,312.43,338.55,345.74,345.83,350.33,333.13,342.97,341.78,333.74,347.15,349.10,348.07,348.80,349.15,336.98,326.14,326.86,314.42,311.30,330.21,328.51,325.28,335.31,342.62,340.11,349.48,341.32,339.31,350.63,341.94,334.91,344.13,345.24,348.49,360.28,362.39,346.15,350.58,344.81,342.30,340.05,333.29,344.17,337.55,342.08,352.33,361.06,371.75,372.06,360.43,333.93,334.01,329.03,320.33,345.06,354.95,342.75,366.33,345.12,337.59,360.45,353.26,344.59,345.01,331.49,335.70,L7
2023-05-18 20:06:20+00:00,336.36,353.02,348.75,358.40,349.58,349.64,345.98,343.90,343.88,347.28,338.50,350.83,354.96,353.65,356.98,344.65,337.80,331.86,325.96,326.98,327.42,328.46,341.84,343.02,341.85,340.40,329.22,332.13,324.60,314.86,316.01,313.17,304.57,320.68,322.92,321.37,320.66,311.76,306.66,308.17,320.68,316.84,321.37,306.50,323.78,301.09,322.99,315.42,308.62,306.93,324.72,337.66,339.25,337.34,347.69,341.44,337.93,266.07,303.87,281.28,298.14,312.43,338.55,345.74,345.83,350.33,333.13,342.97,341.78,333.74,347.15,349.10,348.07,348.80,349.15,336.98,326.14,326.86,314.42,311.30,330.21,328.51,325.28,335.31,342.62,340.11,349.48,341.32,339.31,350.63,341.94,334.91,344.13,345.24,348.49,360.28,362.39,346.15,350.58,344.81,342.30,340.05,333.29,344.17,337.55,342.08,352.33,361.06,371.75,372.06,360.43,333.93,334.01,329.03,320.33,345.06,354.95,342.75,366.33,345.12,337.59,360.45,353.26,344.59,345.01,331.49,335.70,L7
2023-06-10 22:05:51+00:00,337.02,355.86,352.06,358.40,349.58,350.95,357.99,349.43,350.74,356.06,353.89,364.75,362.58,355.96,366.74,350.73,343.52,337.41,333.35,326.68,335.59,333.53,345.79,345.19,352.55,345.37,332.94,335.96,329.14,316.38,314.64,312.52,305.19,319.56,322.77,320.22,320.66,306.97,306.20,308.37,317.26,313.63,320.85,309.64,325.27,293.57,322.41,324.01,307.39,311.02,332.98,337.55,337.75,336.51,351.38,342.64,337.93,285.76,303.87,283.39,301.23,315.66,338.10,346.76,347.14,349.84,335.53,341.77,341.14,333.30,343.05,344.45,345.81,346.84,350.97,336.85,327.29,328.63,315.86,310.55,329.80,328.77,326.03,339.47,344.97,346.59,352.97,344.85,349.47,352.82,345.92,334.12,343.56,345.01,349.02,364.07,364.77,353.36,358.18,352.35,347.24,344.34,336.12,346.19,342.52,348.58,352.05,366.69,378.64,378.33,362.88,336.37,339.46,332.50,320.33,346.41,354.41,342.81,368.63,356.43,341.62,364.75,353.26,344.59,344.72,336.71,340.70,L8
2023-06-18 22:05:45+00:00,337.05,354.46,351.88,358.40,350.34,350.40,357.96,350.30,350.49,356.06,347.90,361.39,362.58,355.79,353.17,346.29,342.45,337.41,331.56,326.23,333.86,330.87,343.40,344.05,350.74,344.72,332.23,333.56,327.77,316.85,315.14,312.29,305.48,318.78,321.81,317.39,317.40,304.04,306.13,306.92,315.24,312.01,319.55,308.51,318.56,294.14,315.31,318.59,307.76,311.16,331.72,335.73,336.80,335.19,347.75,339.12,337.93,292.32,303.74,284.19,302.55,316.69,337.49,346.17,346.29,349.88,335.73,342.44,341.60,333.65,342.13,342.15,344.84,346.18,349.45,336.42,327.16,328.01,316.03,310.54,329.30,328.28,325.71,338.51,344.00,345.07,351.35,344.22,349.12,350.84,343.86,334.03,342.15,343.00,346.17,360.21,363.09,351.96,357.38,352.14,346.56,342.76,335.28,344.10,340.21,345.75,350.42,366.18,377.95,378.25,362.35,336.30,338.34,332.11,320.33,345.47,352.59,341.87,366.37,355.21,341.02,362.87,353.46,344.03,343.97,336.71,340.15,L9
2023-07-28 22:06:14+00:00,330.84,351.91,350.59,358.07,350.28,351.52,357.90,357.54,356.44,355.86,347.73,361.10,363.07,353.96,346.72,341.03,339.47,329.93,329.21,322.83,327.90,325.89,338.41,342.75,348.56,344.66,330.71,331.28,326.56,312.08,311.85,309.65,304.39,317.59,314.93,309.67,307.46,299.83,303.97,302.51,310.04,309.88,313.13,305.13,313.56,286.28,290.66,303.98,306.97,313.60,329.91,333.72,335.51,334.25,344.16,330.58,292.79,276.93,303.64,286.18,299.12,312.41,333.21,342.26,344.41,346.21,332.53,338.09,333.98,325.96,332.82,337.60,332.88,337.76,344.77,334.07,323.51,326.14,314.69,309.34,327.16,324.67,322.81,335.25,338.90,338.04,343.27,340.93,345.83,347.97,340.38,330.66,334.99,336.26,337.55,352.17,357.04,345.78,353.94,349.04,344.79,342.34,330.85,342.64,336.74,338.63,342.47,364.91,374.08,376.89,359.60,334.16,336.33,330.65,320.58,347.51,352.95,341.00,365.82,354.85,338.76,362.05,352.45,341.64,342.31,338.74,340.08,L8
2023-08-14 19:51:16+00:00,330.84,351.91,350.59,358.07,345.45,351.52,357.90,357.54,356.44,355.86,347.73,361.10,368.70,353.96,346.72,333.26,339.47,329.93,329.21,322.83,327.90,325.89,338.41,342.75,348.56,344.66,330.71,331.28,326.56,312.08,311.85,309.65,304.39,317.59,314.93,309.67,307.46,299.83,303.97,302.51,310.04,309.88,313.13,305.13,313.56,286.28,290.66,303.98,306.97,313.60,329.91,333.72,335.51,334.25,344.16,330.58,292.79,276.93,303.64,286.18,295.88,312.41,333.21,342.26,344.41,346.21,332.53,338.09,333.98,325.96,332.82,337.60,332.88,337.76,344.77,334.07,323.51,329.34,312.50,309.34,327.16,324.67,322.81,335.25,338.90,338.04,343.27,340.93,345.83,347.97,340.38,330.66,334.99,336.26,337.55,352.17,357.04,345.78,353.94,349.04,344.79,342.34,330.85,342.64,336.74,338.63,342.47,364.91,374.08,376.89,359.60,334.16,336.33,330.65,309.28,352.14,352.95,341.00,365.82,354.85,338.76,362.05,352.45,341.64,342.31,338.74,340.08,L7
2023-08-21 22:06:16+00:00,334.65,352.43,351.04,360.23,346.20,349.13,354.95,355.30,354.06,352.67,351.79,357.87,366.26,354.25,344.09,330.46,337.34,327.55,327.25,321.29,326.63,325.01,335.75,340.80,344.99,340.71,327.04,327.67,323.76,308.37,311.65,308.93,304.18,315.03,311.59,306.52,303.17,295.81,302.81,301.61,308.19,308.00,309.82,304.54,301.48,284.75,285.58,299.14,307.90,314.32,327.81,330.80,333.00,329.48,335.27,324.76,292.79,266.02,299.76,287.14,297.79,314.39,330.37,340.77,342.02,344.39,332.59,337.14,333.25,325.45,331.00,335.03,330.24,334.22,340.33,333.52,323.22,331.56,312.90,309.47,323.42,321.84,321.11,331.84,336.31,335.67,339.55,337.95,343.68,345.35,336.74,329.60,333.03,334.28,334.20,348.05,351.52,342.19,355.07,350.09,342.44,338.87,329.00,339.65,335.78,336.32,339.24,362.70,372.10,375.40,359.46,335.01,335.55,330.33,309.28,351.47,352.43,340.27,363.40,353.04,337.97,359.02,350.73,340.24,343.41,337.53,338.71,L9
2023-08-24 19:57:58+00:00,334.65,352.43,351.04,360.23,346.20,349.13,354.95,355.30,354.06,352.67,351.79,357.87,366.26,354.25,344.09,330.46,337.34,327.55,327.25,321.29,326.63,325.01,335.75,340.80,344.99,340.71,327.04,327.67,323.76,308.37,311.65,308.93,304.18,315.03,311.59,306.52,303.17,295.81,302.81,301.61,308.19,308.00,309.82,304.54,301.48,284.75,285.58,299.14,307.90,314.32,327.81,330.80,333.00,329.48,335.27,324.76,253.50,268.71,293.84,287.14,297.79,314.39,330.37,340.77,342.02,339.50,330.64,333.67,333.25,322.12,326.42,335.03,330.24,334.22,340.33,333.52,323.22,331.56,312.90,306.48,323.42,321.84,321.11,331.84,336.31,335.67,339.55,337.95,343.68,345.35,336.74,329.60,333.03,334.28,334.20,348.05,351.52,342.19,355.07,350.09,342.44,338.87,329.00,339.65,335.78,336.32,339.24,362.70,372.10,375.40,359.46,335.01,335.55,330.33,309.28,351.47,352.43,340.27,363.40,353.04,337.97,359.02,350.73,340.24,343.41,337.53,338.71,L7
