dates,nzd0460-0000,nzd0460-0001,nzd0460-0002,nzd0460-0003,nzd0460-0004,nzd0460-0005,nzd0460-0006,nzd0460-0007,nzd0460-0008,nzd0460-0009,nzd0460-0010,nzd0460-0011,nzd0460-0012,nzd0460-0013,nzd0460-0014,nzd0460-0015,nzd0460-0016,nzd0460-0017,nzd0460-0018,nzd0460-0019,nzd0460-0020,nzd0460-0021,nzd0460-0022,nzd0460-0023,nzd0460-0024,nzd0460-0025,nzd0460-0026,nzd0460-0027,nzd0460-0028,nzd0460-0029,nzd0460-0030,nzd0460-0031,nzd0460-0032,nzd0460-0033,nzd0460-0034,nzd0460-0035,nzd0460-0036,nzd0460-0037,nzd0460-0038,nzd0460-0039,nzd0460-0040,nzd0460-0041,nzd0460-0042,nzd0460-0043,nzd0460-0044,nzd0460-0045,nzd0460-0046,nzd0460-0047,nzd0460-0048,nzd0460-0049,nzd0460-0050,nzd0460-0051,nzd0460-0052,nzd0460-0053,nzd0460-0054,nzd0460-0055,nzd0460-0056,nzd0460-0057,nzd0460-0058,nzd0460-0059,nzd0460-0060,nzd0460-0061,nzd0460-0062,nzd0460-0063,nzd0460-0064,nzd0460-0065,nzd0460-0066,nzd0460-0067,nzd0460-0068,nzd0460-0069,nzd0460-0070,nzd0460-0071,nzd0460-0072,nzd0460-0073,nzd0460-0074,nzd0460-0075,nzd0460-0076,nzd0460-0077,nzd0460-0078,nzd0460-0079,nzd0460-0080,nzd0460-0081,nzd0460-0082,nzd0460-0083,nzd0460-0084,nzd0460-0085,satname
2017-11-28 22:32:54+00:00,362.79,355.63,343.80,333.49,329.62,330.45,329.64,330.67,330.78,338.72,346.71,352.37,362.03,371.31,358.16,348.40,342.59,336.04,330.93,326.21,322.09,316.48,315.25,316.86,322.86,324.77,325.73,327.56,336.15,344.70,351.28,357.26,359.70,362.54,365.37,368.07,374.33,379.90,388.58,397.40,404.23,413.19,418.94,423.03,412.33,408.38,404.77,400.19,393.32,387.51,380.86,383.51,380.58,379.21,372.32,362.77,355.18,346.21,344.48,339.40,334.65,332.66,331.83,326.62,325.86,328.24,329.41,330.39,331.12,330.47,324.57,325.63,327.16,330.29,337.34,340.32,345.10,350.48,351.70,350.55,349.24,354.27,352.29,354.02,357.54,363.63,L8
2017-11-29 22:29:04+00:00,363.02,355.77,344.45,334.47,330.98,331.45,329.64,330.67,330.78,338.51,347.14,352.74,362.65,371.57,358.05,347.89,342.51,336.46,331.78,327.11,323.07,317.50,315.25,316.86,323.57,325.53,326.89,328.64,337.38,345.30,351.74,358.20,360.30,363.24,366.49,368.97,374.33,379.90,389.27,398.25,404.98,413.71,419.94,423.66,413.52,409.04,404.94,400.32,394.59,388.73,380.86,383.51,380.83,379.15,372.61,362.81,355.50,346.75,344.71,339.59,335.11,333.52,332.40,326.62,325.86,328.22,329.55,330.43,330.80,330.24,324.88,326.21,327.92,331.11,337.97,340.81,345.37,350.48,351.70,351.16,349.69,354.44,353.11,354.19,358.33,364.81,L7
2017-12-31 22:28:44+00:00,363.02,355.77,344.45,334.03,330.41,331.21,329.13,330.30,330.62,338.27,346.68,352.44,362.12,370.76,357.60,347.38,342.51,336.46,331.78,326.50,322.24,316.67,314.36,315.92,322.24,324.85,326.42,328.52,336.78,344.50,350.73,358.20,360.30,362.33,365.31,367.84,373.06,378.72,388.35,397.09,403.70,413.45,419.71,423.16,413.46,409.04,404.94,400.42,393.33,388.39,380.15,384.74,381.14,379.44,372.35,363.10,356.16,347.75,345.21,339.59,335.11,333.02,331.03,326.10,325.49,327.34,328.44,330.08,330.09,329.34,324.38,325.54,327.92,331.11,337.56,339.90,345.10,349.90,350.80,351.01,350.39,354.98,354.13,354.58,357.85,364.00,L7
2018-02-16 22:32:32+00:00,361.64,354.47,343.55,331.41,328.00,329.30,327.84,329.49,329.75,337.20,345.40,351.62,361.04,369.87,356.66,346.06,340.20,335.29,330.91,325.16,320.57,315.36,312.31,313.98,320.54,323.28,325.53,327.59,336.19,343.75,350.49,357.59,359.50,360.40,364.73,367.48,372.26,378.97,388.68,396.83,403.70,413.45,420.18,423.13,413.27,408.69,404.31,399.74,393.05,388.39,380.09,384.63,381.74,379.49,372.80,363.68,357.51,348.52,344.48,338.57,333.94,331.50,328.97,322.75,326.02,328.17,329.14,330.08,328.43,329.91,325.01,326.07,327.97,332.75,339.01,340.47,344.38,348.14,349.19,350.92,349.80,354.72,354.03,354.80,357.78,361.86,L8
2018-02-25 22:26:18+00:00,361.55,353.77,343.51,331.67,327.99,329.12,327.60,329.23,329.66,336.61,344.93,350.88,360.18,369.44,356.50,346.34,340.40,334.81,330.16,324.17,320.47,315.27,312.29,313.77,319.89,322.65,325.30,327.28,336.14,343.69,350.19,356.96,359.22,360.29,364.51,367.52,371.61,378.89,388.26,396.47,403.22,412.76,419.34,423.29,413.17,409.30,404.52,399.60,392.83,388.05,379.81,383.98,381.14,379.74,373.23,364.33,357.64,348.93,344.16,337.70,333.62,330.95,328.81,322.88,325.55,327.74,328.68,329.75,328.28,329.25,323.95,325.99,328.51,332.81,339.25,340.04,344.23,347.68,348.37,350.20,350.39,354.80,353.53,353.85,356.64,361.06,L8
2018-03-04 22:32:25+00:00,360.94,352.66,342.64,331.15,326.72,327.75,327.03,328.59,327.86,335.01,343.94,348.61,358.08,367.51,354.92,345.84,340.23,334.54,329.60,323.74,319.83,313.86,310.20,312.02,318.37,321.01,323.62,325.57,335.16,343.07,349.90,356.45,358.48,359.13,363.72,365.17,370.54,378.23,387.21,395.03,401.51,410.44,416.85,421.63,412.98,409.13,404.44,398.48,392.00,386.55,379.53,381.75,379.10,379.35,372.21,363.02,356.95,348.41,343.01,336.12,332.46,330.17,328.44,321.78,323.32,327.11,327.79,329.78,327.66,326.85,322.36,325.59,328.01,331.85,338.86,339.36,343.71,346.37,345.55,348.64,350.77,355.08,352.70,352.95,353.25,360.18,L8
2018-04-06 22:27:26+00:00,361.43,354.16,346.46,334.75,329.31,330.34,328.23,329.63,329.38,335.99,344.33,348.62,358.88,367.75,357.21,347.57,341.93,337.97,332.82,326.49,321.65,314.62,310.71,313.24,320.28,324.25,329.37,329.12,338.29,344.55,351.14,358.18,358.73,361.30,368.47,369.79,373.36,379.36,389.92,397.71,401.67,411.88,419.28,425.37,414.73,411.86,406.09,399.20,396.65,390.20,381.48,381.99,379.94,381.27,373.58,363.41,359.60,350.57,342.37,333.65,331.21,330.72,329.01,321.25,323.59,328.33,329.59,330.82,328.36,325.85,323.54,327.26,329.58,333.31,339.88,339.58,343.36,345.55,345.40,349.49,353.58,355.77,351.40,351.72,349.29,362.61,L7
2018-04-21 22:31:59+00:00,362.06,353.28,345.78,335.10,330.18,330.52,327.60,329.63,329.71,335.01,343.61,349.26,359.13,366.42,355.64,346.66,341.37,337.01,332.23,326.50,321.61,315.53,311.70,314.83,320.66,324.00,329.49,329.89,337.72,344.57,351.45,357.81,358.14,361.72,368.45,368.32,372.02,380.60,391.14,398.72,402.24,411.07,420.06,427.87,417.33,411.65,405.64,398.57,396.99,390.74,381.04,381.42,380.76,381.81,374.02,362.87,359.22,351.13,342.60,333.32,330.71,331.36,328.45,321.03,323.34,326.59,328.76,328.65,326.98,325.16,324.21,327.44,331.24,333.61,339.70,340.13,343.56,345.66,345.35,349.55,353.75,355.06,350.84,350.78,348.89,361.95,L8
2018-05-24 22:26:38+00:00,361.49,350.55,343.15,333.97,329.40,327.64,322.22,324.69,327.00,332.84,341.82,347.80,356.05,364.52,355.37,345.42,339.50,331.68,326.40,320.65,318.99,314.87,312.89,314.42,317.03,321.27,325.25,327.64,338.89,344.88,351.16,352.86,355.57,358.74,368.32,364.71,367.27,376.84,388.23,394.37,402.82,404.67,421.65,429.80,421.43,408.64,402.37,396.66,394.47,389.57,379.49,378.83,380.59,382.41,375.89,366.88,360.28,352.74,341.26,331.12,327.86,328.67,322.07,316.37,320.46,319.22,322.23,323.01,319.87,321.02,323.03,326.91,329.04,333.41,336.35,335.65,339.48,341.71,341.20,347.79,351.71,348.83,351.07,351.49,349.71,361.71,L7
2018-06-01 22:25:21+00:00,362.42,350.28,342.66,333.90,326.18,323.92,321.56,323.94,326.15,332.83,338.01,343.97,352.43,361.34,356.27,349.15,342.38,329.51,319.41,314.27,315.21,312.06,313.62,315.20,314.17,318.86,322.43,325.26,336.16,340.68,344.73,346.82,354.67,358.31,366.15,360.95,366.75,375.67,386.17,390.94,399.05,400.55,416.51,428.44,417.90,405.12,399.25,395.09,389.01,383.81,378.52,378.25,378.08,382.24,374.83,367.55,361.60,353.55,340.14,327.82,324.98,326.93,318.61,315.50,320.42,314.46,317.40,319.75,318.61,319.34,318.85,323.96,327.48,332.88,335.94,333.88,337.16,341.73,341.16,344.35,350.81,346.74,348.02,351.28,342.12,355.78,L8
2018-06-17 22:25:29+00:00,362.62,351.13,342.80,333.92,326.74,323.99,321.64,324.08,326.21,332.62,338.39,343.39,351.09,360.10,355.06,348.83,341.40,329.52,318.76,312.33,313.26,311.50,315.15,315.08,314.05,319.82,322.99,325.04,336.04,339.44,342.07,344.50,353.44,358.31,366.15,360.95,366.75,375.67,386.17,390.94,399.05,400.55,416.51,428.44,417.90,405.12,399.25,395.09,389.01,383.81,378.52,378.25,378.08,382.24,374.83,367.55,361.60,353.55,340.14,327.82,324.98,326.93,318.61,315.50,320.42,314.46,317.40,319.75,318.61,319.34,318.85,323.96,327.01,330.88,334.90,333.86,335.30,339.67,335.61,344.35,350.81,346.74,348.02,351.28,342.12,355.78,L8
2018-06-24 22:31:44+00:00,362.62,351.13,342.80,333.92,326.74,323.99,321.64,324.08,326.21,332.62,338.39,343.39,351.09,360.10,355.06,348.83,341.40,329.52,318.76,312.33,313.26,311.50,315.15,315.08,314.05,319.82,322.99,325.04,336.04,339.44,342.07,344.50,353.44,358.31,366.15,360.95,366.75,375.67,386.17,390.94,399.05,400.55,416.51,428.44,417.90,405.12,399.25,395.09,389.01,383.81,378.52,378.25,378.08,382.24,374.83,367.55,361.60,353.55,340.14,327.82,324.98,326.93,318.61,315.50,320.42,314.46,317.40,319.75,318.61,319.34,321.19,328.05,327.01,330.88,334.90,333.86,335.30,339.67,335.61,344.35,350.81,346.74,348.02,351.28,342.12,355.78,L8
2018-06-25 22:26:04+00:00,362.62,351.13,342.80,335.12,327.63,325.89,322.92,325.58,325.84,332.62,338.39,346.25,352.94,361.61,356.39,350.32,341.40,329.52,318.76,312.94,312.95,311.19,316.00,317.29,315.15,320.76,324.23,326.07,336.12,340.44,342.07,344.50,353.44,359.28,367.12,363.30,367.58,374.53,386.72,393.61,401.26,402.95,418.14,427.25,417.90,405.12,399.25,395.17,386.68,382.94,378.14,380.66,379.88,383.25,375.60,367.93,360.84,353.19,340.14,327.82,328.21,327.85,319.67,316.51,320.92,314.28,317.95,319.37,319.58,320.45,319.97,327.31,327.01,330.88,334.25,333.52,335.38,339.59,335.20,344.35,350.81,346.74,348.02,351.28,342.12,355.78,L7
2018-07-11 22:25:44+00:00,362.62,351.13,342.80,337.37,329.18,327.57,324.39,326.44,325.81,334.38,340.22,347.44,353.88,362.48,356.81,351.71,341.40,329.52,318.76,313.45,314.46,313.89,318.67,319.32,316.57,320.92,324.31,325.54,337.17,340.59,341.91,344.50,353.44,361.11,369.25,365.54,370.11,377.43,387.66,394.81,400.31,401.38,418.34,427.80,416.13,405.12,399.25,394.47,386.81,382.81,377.99,380.19,378.12,380.67,374.02,366.37,359.56,351.67,337.25,327.82,328.21,328.72,320.75,315.31,318.65,313.04,317.19,318.33,319.06,320.15,320.44,327.57,327.01,330.88,334.36,333.62,334.68,339.00,335.70,344.36,348.95,343.69,343.16,349.20,338.94,356.14,L7
2018-09-05 22:26:09+00:00,365.57,355.79,349.44,342.19,334.22,331.90,326.65,327.72,328.31,338.15,344.12,352.29,357.77,364.47,359.46,355.99,347.82,331.60,317.45,314.08,317.03,316.58,323.94,324.58,321.03,324.89,326.19,328.05,340.18,343.10,342.02,342.98,355.13,363.55,369.64,366.37,372.41,378.70,389.58,396.47,402.38,401.90,418.83,427.45,417.82,403.95,396.45,395.03,387.93,383.91,379.46,384.15,380.20,378.57,369.52,362.82,359.29,354.15,349.62,342.72,333.28,333.79,324.11,320.46,320.19,312.68,317.00,318.21,320.51,322.71,324.35,328.81,325.77,330.04,331.31,332.83,333.02,339.22,335.12,344.65,343.19,336.04,336.99,347.31,333.66,358.57,L8
2018-09-21 22:26:13+00:00,365.53,355.90,349.70,341.62,333.68,330.97,326.32,328.51,329.09,338.09,343.65,351.39,357.65,364.76,358.80,355.07,345.43,330.98,317.02,314.11,317.07,316.70,323.33,323.08,320.55,324.03,325.79,327.31,338.61,342.91,343.04,344.88,355.43,362.72,369.60,367.51,372.72,378.32,388.50,395.78,402.22,403.04,418.98,427.06,417.43,405.00,398.63,396.02,386.90,382.92,378.29,386.33,381.64,379.33,369.58,362.99,359.77,353.34,349.33,343.80,334.59,334.05,325.12,321.15,320.97,311.97,315.88,319.83,321.80,323.41,326.28,330.28,327.45,331.04,331.14,332.42,332.16,338.83,334.32,342.22,339.96,334.43,335.33,342.11,328.03,348.42,L8
2018-10-07 22:26:21+00:00,364.97,355.73,349.33,341.86,334.07,331.01,327.06,328.84,329.67,338.06,345.28,352.11,358.02,365.57,358.33,354.32,344.34,330.27,315.74,312.29,316.34,316.92,322.86,323.05,320.35,323.93,325.44,326.48,337.35,340.26,341.14,343.66,354.45,362.43,369.00,368.95,373.02,378.52,386.32,395.43,403.34,404.91,420.85,426.40,417.31,405.06,399.74,397.36,383.48,382.75,377.47,389.34,382.95,380.57,372.06,365.27,360.33,355.27,354.31,353.27,340.53,334.73,325.62,320.51,320.73,312.13,314.83,319.19,321.30,324.27,325.21,329.92,328.88,330.75,331.17,332.54,333.56,339.24,333.86,340.04,335.04,331.25,339.89,339.66,333.72,331.78,L8
2018-10-14 22:32:35+00:00,365.21,355.94,349.48,341.58,332.65,329.56,326.86,328.24,329.71,337.81,345.02,351.61,358.60,365.98,357.61,353.40,344.83,333.12,319.06,312.78,315.63,316.75,323.97,324.11,321.06,324.46,326.25,327.11,337.80,340.84,342.48,346.36,356.22,363.77,369.33,369.86,373.90,379.07,385.46,394.17,403.07,406.81,421.83,427.63,418.51,407.28,400.52,396.33,386.15,382.93,378.04,386.71,382.43,381.11,373.46,366.75,361.71,355.88,352.72,349.30,340.81,336.19,328.01,323.10,321.83,313.82,316.57,320.48,322.17,324.53,325.03,329.19,328.47,330.22,331.40,332.77,334.41,340.23,332.92,337.92,335.80,333.41,341.97,340.31,335.56,341.91,L8
2018-10-31 22:23:24+00:00,366.11,358.07,349.48,341.58,332.65,329.56,326.74,327.90,329.42,337.24,344.63,351.67,359.07,366.69,357.65,352.22,343.99,334.10,321.93,312.78,314.22,316.21,324.79,324.85,321.06,325.03,326.93,326.77,336.63,339.53,342.76,348.38,358.00,363.37,369.20,370.50,374.01,378.08,384.79,393.64,404.56,408.04,420.98,426.71,415.62,405.85,399.51,396.53,384.15,381.82,378.74,387.69,381.67,381.51,374.21,367.93,362.20,356.75,352.32,348.14,341.83,336.54,328.56,323.20,322.36,315.23,316.55,322.58,324.90,325.49,325.84,329.48,327.68,329.38,330.50,331.02,333.65,341.41,335.06,338.20,336.60,337.32,345.49,341.37,337.75,346.45,L7
2018-11-08 22:26:30+00:00,365.50,357.73,349.26,341.30,331.85,328.57,325.38,326.59,328.76,336.65,343.54,350.88,358.55,366.25,356.99,350.51,341.79,332.97,322.60,313.10,314.50,315.61,323.42,324.00,320.63,324.33,326.26,326.42,335.15,339.21,342.23,348.16,356.47,362.45,367.83,369.82,372.45,377.67,384.40,392.38,403.36,407.52,418.87,424.78,415.08,405.72,399.91,397.22,383.84,382.04,377.32,387.46,380.64,380.63,372.99,366.47,360.69,355.74,350.87,347.34,341.45,336.40,328.38,323.58,322.02,314.97,316.35,321.72,324.39,325.92,325.12,328.35,327.15,328.87,330.08,331.01,333.16,340.90,335.35,338.39,337.18,337.80,346.30,340.77,339.26,348.20,L8
2019-01-11 22:26:25+00:00,368.59,361.00,353.00,342.30,330.79,326.21,325.62,326.27,331.85,336.86,343.27,350.37,360.86,368.56,355.90,348.24,340.94,337.02,329.52,318.61,319.55,318.88,323.99,325.62,325.04,326.25,327.51,327.52,334.12,341.93,350.78,357.48,358.75,363.06,369.42,374.92,374.95,381.13,385.47,394.07,403.73,414.47,419.81,427.85,420.09,414.52,408.34,398.34,387.26,383.22,378.83,383.73,381.19,381.65,373.59,367.54,360.26,354.81,349.48,346.26,343.63,339.95,334.58,328.64,327.05,320.94,320.90,326.23,328.22,328.82,329.66,329.18,331.82,331.81,330.00,332.32,338.25,344.16,338.18,337.71,341.29,345.12,348.78,343.45,342.32,352.01,L8
2019-02-19 22:32:28+00:00,366.88,358.93,350.71,340.41,328.80,325.47,324.85,325.24,330.57,336.02,342.12,349.12,358.63,366.98,354.98,347.65,339.40,335.37,328.20,318.83,319.31,317.99,322.34,323.88,323.43,325.05,326.38,326.51,333.22,340.16,349.55,356.93,357.81,359.90,366.78,373.04,373.76,379.58,383.86,392.16,401.41,412.57,417.93,426.06,419.13,413.62,408.66,399.17,386.33,382.33,376.64,384.72,381.50,380.99,373.22,367.89,359.76,354.26,349.60,346.15,343.62,338.54,333.77,327.53,326.85,320.78,321.10,325.74,326.90,328.18,329.25,328.49,332.07,331.49,330.76,331.38,337.96,344.44,339.62,338.88,342.78,346.42,349.63,347.03,345.69,354.12,L8
2019-02-28 22:26:15+00:00,367.53,359.92,351.36,341.33,330.04,326.30,325.74,326.28,331.32,336.52,343.15,349.28,358.87,367.10,355.44,348.79,339.83,334.73,328.42,320.64,321.12,318.78,322.81,323.92,324.12,325.39,327.32,327.49,334.08,340.66,349.45,356.97,357.74,359.29,366.47,373.36,374.37,379.78,384.71,392.34,401.18,412.41,419.06,426.75,419.15,413.95,408.77,400.78,388.16,383.51,377.68,384.63,381.56,381.13,373.30,367.80,359.33,354.01,348.51,345.16,342.87,337.81,332.53,327.45,326.12,321.88,321.50,326.32,327.25,328.24,330.01,328.80,333.01,332.79,331.12,331.65,339.20,345.00,340.50,340.23,343.84,347.76,350.66,347.80,347.41,355.93,L8
2019-03-07 22:32:23+00:00,366.49,358.20,349.11,339.03,327.35,324.65,324.76,325.41,329.38,334.69,340.89,347.89,358.05,366.09,353.82,346.17,337.53,333.02,327.45,319.48,319.41,317.39,321.17,321.37,322.07,324.61,327.14,327.33,332.43,339.28,347.88,356.62,356.60,358.03,364.29,370.35,372.20,377.83,381.57,388.78,398.80,410.88,418.14,426.82,418.73,413.24,409.00,401.41,387.37,383.06,377.51,384.23,381.12,381.20,372.98,366.99,358.17,352.57,346.05,343.10,341.87,335.64,331.07,326.31,324.93,321.67,320.64,324.78,325.88,326.76,328.80,328.94,333.08,333.21,331.06,332.57,338.68,345.84,342.10,341.57,345.04,349.40,352.76,349.54,350.45,359.31,L8
2019-04-01 22:26:06+00:00,365.79,357.54,347.97,338.59,326.43,323.56,323.68,324.05,328.35,333.76,339.94,347.77,357.96,365.27,353.11,344.83,336.68,332.02,327.88,319.53,319.08,316.98,319.66,321.10,320.18,323.45,325.48,326.28,331.61,337.72,345.82,354.16,354.94,356.27,361.73,369.52,370.97,375.74,378.93,387.22,397.55,409.81,416.68,424.82,418.50,412.00,407.60,400.72,386.33,381.56,376.63,382.17,379.44,380.54,372.94,366.79,356.53,351.65,345.49,342.02,340.21,333.24,328.58,324.70,323.54,321.65,320.49,322.74,324.06,326.78,326.19,326.88,332.82,332.84,331.09,334.02,340.46,347.00,343.19,343.17,346.85,350.99,354.12,351.37,354.33,361.63,L8
2019-04-17 22:26:00+00:00,367.66,359.42,348.51,340.58,328.67,325.95,325.31,325.70,329.30,334.82,340.20,348.87,357.31,364.70,353.21,344.37,335.44,329.01,327.13,322.43,323.44,319.19,319.25,320.47,319.81,322.98,326.23,327.89,332.47,338.41,345.06,354.06,354.93,354.84,359.51,368.04,370.72,374.65,381.00,388.53,396.25,407.72,413.58,423.47,419.13,412.08,408.87,402.50,385.02,382.61,376.38,384.89,379.92,378.85,369.74,364.90,354.44,349.98,345.42,341.55,340.00,333.76,327.08,323.44,322.75,319.81,318.94,322.22,323.94,327.45,328.18,328.78,334.64,335.56,331.25,334.86,342.75,349.13,347.35,348.14,352.54,356.05,356.31,354.45,357.37,361.59,L8
2019-05-03 22:26:00+00:00,366.91,358.46,348.51,340.58,328.67,325.95,325.25,325.82,329.65,335.12,339.95,348.40,356.46,363.50,352.53,344.60,334.93,327.30,325.01,322.43,323.44,319.19,318.06,319.02,318.27,321.21,324.69,326.73,331.95,338.19,342.64,352.01,352.58,354.84,359.51,366.18,370.27,373.38,384.07,391.57,396.10,403.15,412.26,421.88,419.53,412.82,409.73,403.60,385.02,382.61,374.27,386.29,380.03,378.15,369.32,364.48,352.91,348.27,344.67,341.26,338.87,328.37,327.08,323.44,320.86,317.82,318.01,319.26,327.29,327.10,326.77,328.02,335.52,336.39,332.29,334.86,342.75,348.57,346.35,349.28,354.24,355.93,355.84,355.71,358.92,361.15,L8
2019-05-18 22:23:20+00:00,366.80,357.31,348.65,338.58,327.42,325.20,326.17,326.70,330.91,335.75,340.81,349.17,356.98,363.78,350.36,343.53,334.73,326.04,321.76,320.38,320.83,317.40,316.52,316.03,318.61,321.84,325.54,327.36,333.64,336.35,340.58,349.29,349.83,350.61,355.80,361.40,367.49,373.27,384.53,393.08,396.42,403.19,413.97,420.44,416.92,408.93,410.90,399.45,380.29,377.09,370.94,382.45,381.29,378.77,370.13,365.84,353.38,348.19,344.84,340.93,338.88,325.28,323.77,319.53,317.69,318.70,318.59,320.01,328.36,326.64,322.51,325.29,333.63,334.56,330.45,332.21,341.74,346.10,343.14,350.85,356.51,358.47,356.77,358.70,360.93,361.86,L7
2019-06-04 22:26:19+00:00,367.28,357.21,349.55,339.85,328.37,325.07,327.00,327.38,331.02,336.09,340.02,348.27,357.68,364.45,351.47,344.12,334.88,327.18,322.20,319.71,320.21,316.65,317.52,317.07,318.18,320.64,324.48,326.61,333.10,337.28,341.08,350.67,350.69,350.85,355.91,361.06,366.90,373.15,384.83,393.60,396.84,403.28,414.28,420.91,416.66,408.77,411.57,400.12,380.62,377.87,370.94,382.45,381.29,378.77,370.13,365.84,353.38,348.19,344.84,340.93,338.88,325.28,323.77,319.53,317.69,318.70,319.10,320.52,327.33,325.84,322.07,325.50,333.35,334.57,331.44,333.18,342.86,346.73,343.47,348.69,356.51,358.47,356.77,358.70,360.93,361.86,L8
2019-06-12 22:16:16+00:00,367.28,357.78,350.06,341.28,329.31,326.17,327.00,327.38,331.02,336.58,339.54,347.41,357.15,363.76,352.13,344.52,335.54,327.98,322.66,320.53,320.31,316.58,317.52,317.07,318.18,320.02,323.45,325.38,332.31,336.45,341.91,350.30,350.91,351.21,356.05,360.26,366.90,373.15,384.83,393.64,396.76,403.29,413.97,420.29,415.61,407.73,410.36,399.75,381.19,377.23,370.94,382.45,379.21,377.93,369.76,364.55,353.27,346.32,342.05,340.29,339.91,327.05,323.79,319.53,317.69,318.70,317.85,319.08,325.44,324.51,321.13,325.98,332.93,333.82,330.81,332.67,342.53,346.73,343.47,348.69,356.51,358.47,356.77,358.70,358.92,361.86,L7
2019-06-27 22:32:38+00:00,367.82,358.18,349.56,342.01,330.33,326.87,326.95,327.25,331.38,336.64,339.71,348.09,357.40,362.59,352.73,344.83,336.32,329.40,323.80,321.14,320.99,317.90,318.26,316.90,318.08,320.41,323.00,325.64,331.18,335.55,341.76,350.95,351.82,352.60,357.21,361.28,367.24,373.29,383.92,392.63,397.26,404.41,414.51,420.59,415.08,407.70,409.37,399.51,381.73,377.54,371.16,381.78,378.89,378.25,369.31,363.16,352.69,345.83,340.52,339.97,339.18,328.13,325.03,319.60,316.85,317.81,317.77,317.85,323.41,324.64,322.71,326.46,333.00,333.29,330.23,333.94,341.60,345.22,342.05,348.69,356.51,358.47,356.77,358.70,358.92,361.86,L8
2019-07-22 22:26:33+00:00,367.64,357.95,348.83,340.93,330.59,327.41,325.60,327.63,330.51,335.92,339.72,347.66,357.05,361.96,352.66,343.83,335.76,329.25,323.91,320.12,320.09,318.30,317.30,315.90,318.03,319.51,322.49,326.97,332.29,335.21,342.52,350.74,350.46,350.66,355.92,359.70,365.15,371.47,383.70,392.58,398.10,404.28,413.79,418.98,412.70,405.75,407.01,399.43,382.55,377.14,370.92,381.93,378.62,376.30,367.12,361.20,352.29,346.33,341.20,339.79,338.13,327.42,324.90,318.51,315.16,317.86,316.33,316.47,322.45,324.30,322.35,325.93,332.71,332.17,330.90,334.93,340.45,344.63,341.13,348.52,356.15,357.42,355.39,358.54,358.62,359.25,L8
2019-07-30 22:14:24+00:00,367.64,358.58,348.39,340.02,330.07,327.36,325.12,326.56,329.78,335.92,339.72,347.66,357.05,361.96,351.60,343.12,335.29,328.73,323.33,319.42,319.46,317.68,316.90,315.73,318.03,319.51,322.49,327.17,331.86,335.21,342.20,349.97,350.24,350.11,355.41,358.89,363.93,370.30,382.60,392.58,398.10,403.54,412.61,417.18,410.58,404.13,405.96,399.71,382.51,376.95,370.32,382.19,378.62,376.30,367.12,359.19,351.63,346.44,341.50,339.64,338.21,327.31,324.59,317.49,314.34,317.44,316.33,316.47,321.76,324.36,322.07,325.58,332.04,331.74,331.50,335.14,340.36,343.84,340.48,347.11,356.15,357.42,355.39,358.54,358.62,359.25,L7
2019-08-31 22:13:04+00:00,368.73,359.12,348.72,339.78,329.99,327.72,325.55,325.59,328.81,335.28,337.49,347.56,358.49,361.97,351.22,341.43,335.14,329.18,323.23,317.85,317.78,317.07,316.38,315.10,315.82,316.91,320.44,327.81,331.98,334.98,341.62,348.81,349.35,350.86,355.36,358.10,362.69,369.43,380.95,392.07,398.58,404.05,412.57,415.91,409.40,402.38,405.02,398.18,380.91,376.10,369.65,380.92,375.07,374.34,363.85,355.29,349.00,345.08,340.47,339.16,336.35,325.98,323.74,316.42,313.10,315.27,315.27,314.61,321.75,324.14,320.41,325.16,330.90,330.75,329.25,335.03,339.64,343.00,337.86,346.47,357.86,357.71,354.15,347.31,351.93,352.34,L7
2019-09-08 22:26:48+00:00,367.56,359.50,348.84,340.21,330.39,328.23,326.75,326.13,328.83,336.24,338.87,348.43,359.55,362.51,351.70,342.68,335.32,329.85,324.56,317.90,317.22,316.45,316.88,315.89,316.45,316.61,320.66,328.77,332.53,335.83,342.64,349.58,350.13,350.96,356.39,358.71,365.09,370.38,380.37,392.80,399.70,404.53,413.49,415.84,408.20,401.37,404.71,397.60,380.96,376.32,370.10,379.75,373.31,373.87,363.45,354.71,347.74,344.18,341.12,339.46,335.52,325.68,323.67,317.12,314.19,314.73,315.88,316.14,323.50,325.99,321.54,323.46,330.88,329.96,328.72,333.87,340.12,342.97,337.86,346.30,355.51,355.38,348.70,343.65,346.62,348.25,L8
2019-10-01 22:33:06+00:00,366.02,358.81,347.98,339.30,330.48,328.66,327.20,326.19,328.63,336.56,339.60,348.84,359.21,363.25,352.09,343.09,335.70,330.30,323.88,317.34,315.95,315.38,317.14,314.90,316.78,317.86,321.97,329.55,332.95,335.74,342.94,349.41,349.91,350.82,356.67,357.25,364.15,372.03,381.38,393.79,400.52,404.57,414.33,417.36,408.38,401.06,402.68,395.68,382.08,377.50,370.46,378.40,373.21,372.85,360.87,353.74,347.97,343.34,338.45,337.75,335.75,326.62,325.59,317.92,314.89,315.36,317.44,316.79,323.87,323.67,321.29,323.54,329.50,328.70,328.00,332.36,338.96,341.01,338.07,345.33,353.67,355.39,349.82,341.47,344.98,349.50,L8
