dates,satname,nzd0596-0000,nzd0596-0001,nzd0596-0002,nzd0596-0003,nzd0596-0004,nzd0596-0005,nzd0596-0006,nzd0596-0007,nzd0596-0008,nzd0596-0009,nzd0596-0010,nzd0596-0011,nzd0596-0012,nzd0596-0013,nzd0596-0014,nzd0596-0015,nzd0596-0016,nzd0596-0017,nzd0596-0018,nzd0596-0019,nzd0596-0020,nzd0596-0021,nzd0596-0022,nzd0596-0023,nzd0596-0024,nzd0596-0025,nzd0596-0026,nzd0596-0027,nzd0596-0028,nzd0596-0029,nzd0596-0030,nzd0596-0031,nzd0596-0032,nzd0596-0033,nzd0596-0034,nzd0596-0035,nzd0596-0036,nzd0596-0037,nzd0596-0038,nzd0596-0039,nzd0596-0040,nzd0596-0041,nzd0596-0042,nzd0596-0043,nzd0596-0044,nzd0596-0045,nzd0596-0046,nzd0596-0047,nzd0596-0048,nzd0596-0049,nzd0596-0050,nzd0596-0051,nzd0596-0052,nzd0596-0053,nzd0596-0054,nzd0596-0055,nzd0596-0056,nzd0596-0057,nzd0596-0058,nzd0596-0059,nzd0596-0060,nzd0596-0061,nzd0596-0062,nzd0596-0063,nzd0596-0064
2013-07-05 22:28:57+00:00,L8,129.74,88.47,83.63,102.27,109.99,122.66,129.14,109.09,107.49,134.87,138.14,143.97,144.61,147.32,144.04,150.00,157.87,151.89,160.88,166.27,197.39,175.88,136.25,144.83,154.15,156.81,172.54,160.64,159.77,143.47,146.34,140.09,150.55,147.70,147.92,157.68,139.58,140.69,134.05,147.42,142.09,149.91,161.16,160.34,161.66,161.73,163.08,168.88,172.16,156.05,180.15,177.44,182.91,181.96,153.22,137.11,169.84,171.88,175.07,180.36,174.17,174.04,179.79,186.22,196.82
2013-08-22 22:29:00+00:00,L8,,204.09,207.19,194.83,115.94,139.02,138.30,,109.55,136.86,138.91,148.20,149.90,152.89,150.74,154.19,161.55,156.18,162.65,206.35,205.82,212.80,144.81,156.23,166.97,165.29,173.60,191.72,164.20,153.08,150.10,149.90,152.54,,,193.83,,146.00,149.74,150.96,162.26,,163.66,164.84,162.51,166.15,169.63,173.09,184.36,205.06,214.64,218.59,210.74,199.52,199.47,191.78,188.19,185.08,181.76,185.91,177.88,178.95,188.50,194.51,202.28
2013-08-30 22:22:25+00:00,L7,166.74,183.75,190.45,162.82,117.17,129.10,135.72,,109.38,130.82,138.73,146.81,152.40,149.37,149.20,157.34,161.89,153.38,163.26,174.22,193.49,200.06,147.88,157.34,162.86,167.35,167.69,176.53,161.34,149.87,149.01,146.71,148.58,160.81,155.64,175.18,146.06,140.21,142.25,150.36,153.16,162.59,163.58,166.95,162.28,164.68,166.57,169.18,178.82,180.50,195.69,193.99,185.76,171.29,178.95,173.71,176.92,174.47,171.37,175.11,174.13,171.07,176.49,184.06,190.98
2013-09-23 22:28:51+00:00,L8,215.23,214.67,213.04,219.70,215.18,214.25,212.34,211.96,197.49,,162.09,150.33,,,210.59,204.13,,207.25,213.30,217.24,215.80,220.85,228.02,221.45,221.73,,,215.21,218.45,221.57,218.72,212.30,198.23,198.29,196.78,204.70,198.96,210.28,196.65,200.98,203.86,209.57,209.75,219.05,216.34,219.90,208.68,213.66,213.67,217.57,237.28,226.65,218.98,211.86,210.24,203.80,196.08,201.53,190.84,190.37,188.77,194.48,197.39,204.71,212.32
2013-11-18 22:23:08+00:00,L7,199.49,202.17,198.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.76,193.73,187.60,190.73,191.22,192.27,193.64,186.94,186.47,188.64,189.11,195.11,198.79,197.86,198.25,194.63,198.13,191.74,193.76,194.36,191.51,199.71,189.59,187.34,183.33,177.28,176.38,173.00,172.41,175.75,180.70,189.44,193.30,200.99,201.45
2013-12-04 22:23:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.31,200.98,199.28,198.84,198.77,195.04,195.55,195.47,194.21,197.16,195.43,197.98,199.53,202.55,202.65,198.70,196.43,199.21,194.45,200.27,196.70,202.37,200.30,197.24,188.85,182.41,182.21,181.56,176.51,176.32,180.27,186.35,187.07,200.08,205.32
2013-12-28 22:28:23+00:00,L8,197.70,,,,,,,,,,,,,,,,,207.70,210.55,214.96,213.28,223.31,218.83,218.69,218.95,222.31,216.40,217.64,212.62,212.51,204.57,204.44,203.86,197.70,197.31,200.52,203.33,201.62,207.72,209.39,208.06,209.41,212.14,211.72,209.02,204.65,203.05,203.48,205.16,210.82,216.48,217.52,,203.31,194.31,188.33,191.60,182.38,184.65,186.41,187.01,189.56,196.02,201.71,213.75
2014-01-29 22:28:03+00:00,L8,191.29,190.56,193.17,193.99,190.48,188.48,194.18,186.08,,,,,,,,,,,,,,,,,215.52,215.64,212.76,210.62,202.06,194.75,191.35,204.68,198.36,192.55,187.24,186.07,185.61,196.79,197.12,199.16,192.03,196.23,193.91,197.17,196.61,202.08,196.95,199.17,198.13,205.03,200.48,181.36,174.76,187.77,187.95,187.33,172.46,167.00,,,,,,,
2014-02-06 22:23:51+00:00,L7,210.23,210.21,209.92,208.49,208.25,212.11,212.60,201.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.78,206.62,203.07,208.66,206.50,209.06,217.15,216.13,213.27,209.64,206.85,214.75,211.41,211.79,215.09,206.30,207.24,210.02,207.88,204.82,201.27,192.31,197.26,199.88,207.99,214.15,220.49,224.14
2014-03-10 22:23:47+00:00,L7,194.33,193.40,198.49,192.99,196.76,196.49,193.90,191.65,190.70,170.19,148.41,152.44,157.67,158.69,158.98,174.92,169.48,189.22,199.88,203.35,211.22,211.85,213.58,,,,175.31,199.49,171.63,193.78,198.52,192.18,,192.09,201.42,197.84,199.70,197.18,200.16,189.17,196.08,196.45,199.12,196.62,190.07,193.38,189.02,189.64,193.39,203.24,197.90,208.70,196.45,196.22,196.29,187.37,183.99,180.15,184.53,180.62,178.59,182.78,186.34,188.88,195.88
2014-03-26 22:23:54+00:00,L7,180.04,185.30,187.63,181.37,176.58,,173.13,176.56,178.63,141.28,147.43,153.49,161.07,155.76,159.38,159.25,165.49,162.50,168.34,179.21,197.33,196.76,,166.65,168.97,171.82,173.19,182.44,177.64,163.61,171.10,168.21,161.61,182.27,170.92,187.16,185.66,180.15,168.94,172.82,177.64,187.66,175.42,175.71,176.48,178.70,179.98,184.21,190.01,186.52,193.16,196.32,176.92,186.89,179.15,171.43,175.26,173.28,173.55,178.72,180.35,181.68,185.39,189.36,198.90
2014-04-19 22:26:52+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,160.58,170.30,166.89,174.75,184.69,165.19,159.26,158.62,164.84,162.27,176.01,160.66,202.27,172.03,158.12,171.84,163.68,175.70,181.47,173.15,176.95,168.72,179.64,175.47,179.40,187.95,205.34,214.49,,,204.37,202.38,193.34,191.79,190.78,193.11,191.86,187.36,185.95,184.72,197.06,203.87
2014-05-13 22:24:16+00:00,L7,,,172.21,93.66,103.27,121.08,125.96,104.92,105.47,123.50,135.68,136.83,144.36,140.14,139.77,148.72,152.27,144.70,156.88,168.75,191.22,193.27,137.02,147.05,,,165.77,164.38,152.27,140.77,138.63,134.64,135.53,131.67,132.66,,141.83,139.05,123.91,129.45,121.50,131.19,158.09,160.74,161.12,162.19,159.48,168.57,169.84,158.51,166.57,172.14,152.29,162.39,155.64,124.05,160.70,164.70,164.07,171.53,171.06,170.60,177.05,173.88,182.87
2014-06-22 22:26:41+00:00,L8,112.74,88.54,76.08,100.15,111.69,131.64,124.52,98.79,105.94,127.16,136.51,140.17,146.46,143.93,146.85,148.43,158.42,155.20,165.26,169.67,209.96,192.57,133.92,148.23,156.23,162.47,172.40,168.35,158.15,146.63,143.34,140.30,149.94,147.40,147.00,146.21,140.89,140.67,140.03,145.02,145.05,149.51,159.64,160.24,158.92,161.96,161.12,168.73,171.60,161.32,218.09,201.84,188.26,186.37,152.39,137.14,166.06,182.06,178.25,183.76,179.80,173.52,179.46,185.47,197.19
2014-07-16 22:24:29+00:00,L7,109.95,82.55,69.48,98.93,106.42,118.33,112.49,94.85,105.38,120.84,128.14,134.97,136.58,138.92,136.71,141.76,148.11,152.06,158.00,164.44,208.92,98.86,130.27,143.98,150.32,156.05,167.47,153.49,156.20,146.97,139.18,135.30,145.95,141.76,139.41,137.64,138.92,134.79,124.62,138.27,131.48,140.59,154.70,158.10,152.02,153.06,153.43,160.08,155.87,143.24,79.16,,,184.83,141.11,126.42,208.01,,176.14,182.94,172.23,170.20,177.80,176.35,189.78
2014-08-17 22:24:36+00:00,L7,,,191.86,105.09,118.18,128.73,129.11,106.38,109.81,131.50,126.49,137.16,141.71,139.73,142.08,146.35,153.86,146.11,159.30,163.21,194.03,193.92,135.71,148.75,155.43,167.48,168.68,172.45,159.70,148.36,149.28,145.00,147.34,150.91,147.25,,143.71,141.25,142.18,148.26,147.58,154.05,164.76,160.61,158.28,164.52,165.51,171.97,175.14,173.41,178.97,175.17,160.02,170.10,151.23,186.26,181.46,175.20,173.98,176.56,176.95,174.62,179.11,182.93,195.78
2014-10-12 22:27:11+00:00,L8,207.39,212.18,212.55,204.09,203.98,202.51,203.25,205.86,201.17,202.65,194.54,196.18,187.93,210.08,208.80,206.55,205.86,209.53,210.87,217.33,218.70,220.72,220.98,220.66,224.24,217.50,210.01,213.95,210.63,213.73,212.47,213.50,207.60,210.83,208.23,210.39,204.09,207.46,206.19,208.64,218.71,217.61,218.56,215.07,212.30,214.63,209.63,210.87,202.83,219.77,222.52,215.42,211.63,199.39,209.26,202.03,206.73,198.82,201.51,203.90,196.82,203.00,204.38,209.58,211.34
2014-10-28 22:27:08+00:00,L8,214.49,219.74,219.00,217.23,216.70,213.64,214.69,208.52,207.55,208.09,204.40,203.20,204.23,214.35,213.64,215.92,210.93,212.92,219.44,224.36,222.31,223.84,227.46,224.18,226.36,226.61,220.09,222.40,220.84,219.12,217.08,214.73,215.28,212.36,214.76,212.06,211.98,202.13,206.81,211.44,210.49,196.92,219.35,219.41,211.25,220.40,216.85,223.12,216.23,223.58,230.98,220.47,213.83,210.44,208.98,215.42,216.29,216.41,199.54,205.24,199.22,207.61,222.74,235.83,233.00
2014-11-05 22:25:11+00:00,L7,202.74,204.08,201.33,204.75,201.44,204.26,197.79,197.44,197.82,197.90,184.93,187.03,196.62,202.63,207.62,203.81,204.83,206.77,212.65,210.06,209.33,212.22,209.40,209.91,217.75,221.46,216.27,212.70,204.76,209.55,205.10,213.82,204.17,199.00,199.56,202.57,201.25,200.91,204.46,205.35,213.57,214.09,210.60,212.58,213.29,215.08,212.69,220.22,216.43,213.41,209.05,202.29,202.46,196.86,195.27,197.03,195.34,187.47,178.42,187.66,190.95,191.70,196.78,203.66,210.23
2014-12-07 22:25:21+00:00,L7,198.91,196.82,195.80,195.17,195.87,196.84,195.48,189.73,188.22,187.89,190.25,194.93,195.98,188.67,192.40,197.37,196.11,200.74,200.84,201.12,206.58,203.32,203.70,204.24,205.69,204.44,202.78,203.78,203.05,204.35,199.89,196.02,193.26,200.46,196.76,199.80,197.10,196.98,191.96,197.59,199.97,197.64,195.64,194.89,195.13,196.13,199.65,200.54,202.37,203.15,197.45,200.23,199.17,194.34,181.56,183.09,191.51,192.36,190.94,187.95,188.27,191.77,193.61,206.48,205.02
2014-12-15 22:27:04+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.36,218.94,215.24,208.80,209.87,204.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.08,216.98
2014-12-23 22:25:30+00:00,L7,203.96,206.29,203.80,199.48,200.32,205.21,203.46,193.34,191.07,193.12,193.08,194.63,200.03,202.84,203.93,206.20,207.74,206.79,209.25,209.66,209.57,209.96,208.57,210.45,207.55,211.58,202.90,212.51,211.52,205.55,208.17,205.88,206.77,202.65,202.33,205.32,203.92,198.50,196.21,196.82,203.25,208.34,203.81,198.95,195.49,199.33,199.88,200.51,199.22,204.20,212.15,196.68,200.88,191.39,182.13,188.45,198.63,191.17,189.31,192.16,194.79,196.34,205.65,208.70,217.25
2014-12-31 22:26:59+00:00,L8,189.54,189.01,188.23,185.52,183.67,182.27,181.16,182.31,181.77,180.56,182.79,193.90,192.44,192.82,193.94,193.43,201.23,202.41,210.82,204.07,209.61,210.90,210.19,204.91,209.03,204.90,198.99,203.87,202.20,206.28,203.22,207.64,206.43,201.26,197.06,193.45,196.56,189.55,185.84,193.09,191.73,206.92,197.98,196.87,195.82,196.24,195.94,197.26,204.94,211.23,193.18,191.91,180.96,187.34,180.60,185.87,185.08,180.40,181.19,180.05,188.65,189.85,184.89,191.47,202.43
2015-01-08 22:25:32+00:00,L7,208.05,208.86,208.29,205.28,204.41,212.91,208.71,189.61,195.66,195.24,191.30,194.39,199.87,198.27,201.50,199.91,206.72,205.18,214.46,217.72,218.16,216.65,216.67,212.40,213.99,219.99,215.56,216.43,213.99,199.74,203.03,199.86,203.35,204.13,202.29,194.86,193.19,186.45,190.66,191.28,204.16,207.39,205.12,204.88,204.60,203.70,206.94,208.90,213.50,215.85,207.33,,199.37,195.82,190.72,196.28,209.19,202.62,210.25,215.65,211.94,211.51,224.67,232.22,232.35
2015-01-24 22:25:34+00:00,L7,209.58,213.88,213.04,210.93,211.75,218.84,211.74,206.48,208.04,206.22,208.43,206.46,205.68,206.48,212.76,211.90,212.05,209.35,207.94,211.48,214.11,216.82,217.38,222.88,220.90,218.66,215.59,219.30,221.25,209.94,211.55,208.08,215.17,214.01,207.32,208.64,206.63,206.52,206.33,203.28,205.81,214.21,212.73,213.69,207.17,214.67,216.52,214.34,214.50,222.71,219.78,222.21,207.50,200.46,210.12,206.22,211.02,211.20,207.26,208.09,213.25,218.29,220.40,224.20,230.93
2015-02-17 22:26:47+00:00,L8,192.56,197.92,197.11,196.99,197.40,197.82,194.67,192.12,191.72,188.28,190.09,196.40,193.02,197.80,205.58,203.73,206.06,210.06,212.46,210.59,213.50,210.50,211.92,214.26,219.41,217.68,213.50,210.40,208.63,207.73,208.73,209.29,206.71,211.20,208.09,207.00,203.38,200.06,199.20,201.71,202.28,208.16,205.83,203.69,203.47,205.59,204.56,203.99,209.05,208.72,206.94,202.35,202.24,201.55,194.30,194.12,194.27,190.82,187.49,187.88,192.85,195.74,200.97,204.97,205.48
2015-02-25 22:25:48+00:00,L7,202.44,199.07,199.22,194.41,194.66,202.39,196.44,188.44,189.80,177.69,171.63,184.22,162.58,197.41,202.83,197.10,203.17,205.25,210.97,207.58,212.70,208.96,214.12,214.65,215.82,208.68,205.27,208.92,206.97,204.46,203.92,201.82,201.17,206.27,205.17,201.79,195.23,189.71,191.88,192.02,198.88,201.81,202.49,203.24,201.55,201.67,205.51,198.95,195.19,202.85,208.56,209.79,201.75,201.56,196.88,190.40,195.67,200.11,194.11,196.04,195.84,202.08,207.16,215.39,219.93
2015-03-13 22:25:54+00:00,L7,183.51,189.83,191.78,185.74,198.00,194.65,191.58,185.27,182.50,141.19,140.32,151.17,154.43,153.35,154.41,162.37,,196.93,208.94,202.17,204.74,209.72,207.94,,,162.26,168.11,197.18,175.98,,194.76,193.07,195.23,203.53,200.65,199.41,199.08,191.70,196.42,192.04,196.98,197.05,193.14,181.19,198.49,194.88,195.61,187.66,185.31,196.91,185.61,183.32,198.77,192.36,188.55,189.75,193.95,192.02,199.31,192.14,184.50,201.60,199.01,204.00,215.88
2015-04-06 22:26:20+00:00,L8,188.00,198.41,194.61,193.89,187.07,143.07,150.89,188.92,184.56,139.31,143.91,149.59,151.04,151.42,150.61,153.56,160.26,157.70,163.11,186.86,209.63,209.05,,153.73,163.40,163.26,170.90,203.67,164.76,155.51,157.30,,159.38,191.58,,197.52,180.81,,,,189.92,196.66,167.41,170.33,164.94,183.02,175.98,177.17,183.20,199.92,181.19,191.84,,194.77,196.77,188.27,186.51,192.25,188.92,186.97,190.06,188.53,198.71,198.68,204.64
2015-07-03 22:26:38+00:00,L7,170.52,190.80,223.09,227.55,148.32,,,170.33,179.71,179.49,,,,188.98,215.95,,188.10,193.59,183.07,222.43,443.05,474.95,,,,227.75,,150.11,180.49,177.53,182.36,187.58,168.57,180.64,,178.01,,,187.53,176.79,,174.60,175.01,181.66,,187.75,167.68,175.31,175.40,165.13,149.93,,,177.32,148.15,148.62,184.56,,155.84,162.98,165.29,191.97,186.21,,
2015-07-11 22:26:29+00:00,L8,166.43,196.03,193.81,183.93,183.55,178.87,179.31,174.39,174.51,187.17,191.46,180.73,159.64,161.07,163.52,167.55,215.45,273.06,254.95,202.55,211.42,190.75,,162.48,178.19,170.56,176.46,177.87,,,,,,,223.86,200.97,193.37,169.32,,,,,,,192.79,195.02,188.36,183.24,205.49,201.58,201.53,203.86,213.11,328.34,276.63,495.44,218.60,,,,,,,,
2015-08-04 22:26:46+00:00,L7,,,190.31,103.04,111.26,124.68,130.36,100.52,107.69,130.67,135.04,143.33,143.11,143.22,147.83,143.54,160.39,145.78,161.66,162.40,201.75,200.57,135.37,152.25,150.25,162.18,168.61,164.42,158.61,147.02,145.95,143.66,150.55,153.35,150.44,,148.86,142.21,147.54,149.80,148.52,153.49,163.32,161.30,163.66,161.81,159.91,166.17,169.60,162.55,185.53,173.98,186.74,189.45,,190.50,183.65,182.17,185.84,184.16,180.94,179.80,177.52,186.59,197.88
2015-08-12 22:26:39+00:00,L8,,93.04,89.60,107.96,114.85,132.59,134.19,106.31,107.21,137.53,137.34,144.87,145.62,150.48,149.72,151.86,159.16,151.42,161.08,169.93,209.96,217.30,139.52,153.60,159.46,164.41,175.20,172.40,164.04,150.08,150.11,151.68,152.89,160.81,150.31,188.71,147.68,143.70,144.85,151.61,151.33,155.82,164.42,160.58,163.67,162.36,166.84,170.47,179.08,175.02,198.43,198.38,204.35,201.29,197.79,189.75,192.69,186.63,185.40,186.95,179.13,180.32,180.99,186.71,198.60
2015-08-20 22:26:49+00:00,L7,,,184.95,100.65,112.37,124.02,126.87,101.67,107.96,130.38,124.04,134.43,144.87,148.01,142.68,148.23,157.39,153.37,162.14,162.69,192.98,201.36,131.69,145.25,150.74,156.35,167.11,166.20,156.56,144.68,150.26,144.02,150.15,150.86,143.17,,,139.47,145.00,149.06,143.59,153.53,159.89,158.22,157.28,162.86,159.85,168.88,170.87,175.89,180.16,184.52,167.57,181.06,180.49,170.20,185.28,184.29,176.63,176.38,172.25,169.65,177.57,187.53,195.53
2015-09-29 22:26:59+00:00,L8,190.32,194.92,198.24,195.20,197.65,191.58,192.32,195.33,193.74,191.99,187.87,188.66,190.58,198.97,190.02,197.15,188.81,201.22,195.99,209.08,210.55,212.67,214.00,207.64,216.28,204.70,198.40,211.63,201.29,206.42,207.39,200.72,195.16,199.77,203.59,193.77,198.94,193.37,195.35,191.44,198.12,198.54,203.76,199.60,200.72,197.61,191.88,201.01,202.24,204.83,182.02,185.23,181.11,205.06,199.18,201.64,190.17,192.50,191.54,184.22,185.78,183.30,188.18,195.08,203.69
2015-12-10 22:28:04+00:00,L7,184.24,190.94,190.67,195.60,189.99,184.59,179.95,182.32,180.61,177.43,177.92,177.95,174.98,186.30,184.81,191.24,184.92,191.79,186.36,191.37,196.87,197.55,198.70,200.06,209.62,208.70,200.12,200.45,195.75,190.96,187.36,192.22,189.97,191.35,189.96,189.06,185.42,178.86,184.38,189.37,193.85,200.86,199.80,194.83,190.09,190.40,185.87,188.23,188.43,189.19,184.23,177.40,189.85,180.92,167.85,167.74,171.60,168.61,170.89,177.08,179.38,178.88,178.78,183.68,195.37
2015-12-26 22:28:17+00:00,L7,,,,,,,,,,,,,,,,,,,197.14,196.54,204.08,209.58,211.20,211.26,215.25,211.08,211.57,206.67,199.65,198.69,201.40,195.83,198.99,203.36,201.44,195.53,198.42,187.96,189.04,187.48,197.46,201.45,205.38,201.83,197.35,190.98,195.83,198.03,198.75,199.50,193.58,189.24,197.66,200.23,188.05,173.12,177.52,174.57,184.28,189.62,188.34,182.28,185.60,198.05,202.88
2016-02-04 22:27:00+00:00,L8,188.37,195.04,190.38,187.10,192.77,188.25,192.88,192.76,193.72,188.58,192.85,195.53,194.05,193.72,190.35,196.31,197.68,193.16,192.78,197.89,202.71,205.22,208.64,219.52,216.56,213.64,199.33,203.76,198.21,195.89,198.62,192.72,194.74,194.46,197.37,194.53,194.24,188.81,194.86,197.43,201.60,199.35,205.16,213.34,206.79,192.22,190.92,192.59,193.31,193.46,182.59,177.27,160.80,180.13,175.57,171.06,182.00,173.96,177.71,179.44,180.35,184.34,189.43,189.59,193.21
2016-04-08 22:26:35+00:00,L8,187.67,195.01,192.32,194.77,188.08,138.70,151.10,182.53,178.52,138.59,143.66,147.89,152.47,152.50,150.95,156.06,162.57,157.30,161.17,181.38,206.08,206.05,196.75,161.72,164.82,165.84,174.93,185.69,166.88,154.84,,,161.79,187.54,183.94,195.08,189.95,158.04,176.55,,189.63,184.50,175.25,168.10,168.98,170.58,180.36,184.67,185.01,203.00,186.28,177.57,195.71,183.82,183.61,186.77,179.03,183.27,183.42,183.71,186.13,185.50,189.81,194.12,202.61
2016-05-02 22:29:20+00:00,L7,,,176.21,98.78,108.60,120.49,128.26,101.20,106.99,130.61,137.98,138.65,144.64,144.44,148.10,145.07,160.34,141.51,151.93,162.29,190.10,194.88,134.81,145.17,155.46,158.66,170.83,163.48,156.02,145.19,146.62,143.71,150.55,147.31,146.06,168.59,142.96,135.60,137.05,145.91,147.38,145.57,158.89,156.79,157.73,158.38,164.74,170.38,177.28,164.33,164.50,167.07,173.17,170.73,146.12,139.29,146.83,150.56,159.67,171.01,169.93,169.36,174.40,184.80,190.12
2016-05-10 22:26:31+00:00,L8,,90.61,88.16,104.83,118.76,127.78,131.78,106.59,109.19,133.52,140.55,145.73,149.99,146.38,148.37,151.09,160.41,153.12,159.95,170.87,217.53,215.36,138.65,154.18,162.08,165.09,174.81,166.34,164.65,145.30,151.60,143.83,155.18,155.37,149.87,,147.25,146.94,142.23,151.80,151.97,155.95,164.93,165.21,163.97,164.35,167.73,170.39,178.88,172.77,209.03,209.98,205.10,203.49,204.76,197.93,198.16,196.29,192.13,190.69,180.42,180.91,182.96,194.17,199.70
2016-06-03 22:29:29+00:00,L7,,70.78,65.21,83.29,100.49,112.60,105.60,100.99,85.45,115.73,120.52,121.57,128.87,130.81,128.85,131.72,138.57,156.96,166.13,156.49,172.79,113.60,128.14,142.25,145.66,147.59,157.43,153.24,142.51,135.94,120.70,134.51,135.87,139.04,136.70,140.91,125.35,129.95,,135.21,128.65,127.83,147.77,152.03,147.19,151.73,151.75,152.94,157.79,140.47,162.41,163.74,,,,,,,,,,,,,
2016-07-21 22:29:33+00:00,L7,111.96,84.74,71.28,92.43,103.38,112.94,124.00,88.87,104.91,119.88,132.81,131.51,140.85,139.83,138.95,142.16,143.01,146.26,151.95,164.48,186.83,156.52,128.42,140.36,147.76,150.23,168.45,154.54,153.53,140.45,141.17,137.25,145.80,143.36,140.31,155.16,135.07,129.66,127.63,136.96,139.69,144.39,155.44,155.83,152.85,156.94,160.98,165.63,162.41,,181.79,177.83,174.07,171.88,149.59,131.93,146.94,166.92,165.88,179.30,172.67,174.11,176.50,185.06,193.61
2016-12-04 22:27:17+00:00,L8,215.83,213.19,209.29,,,,,,,,,,,,,,,,,217.59,220.00,225.55,222.34,226.28,228.47,228.55,223.99,219.89,217.44,214.15,216.55,212.26,204.27,204.96,205.92,209.15,204.13,198.45,195.84,200.67,202.16,211.74,214.05,219.46,219.29,213.89,210.20,203.01,214.05,218.53,223.16,220.39,224.16,213.96,204.17,194.60,203.54,199.69,207.50,209.43,209.55,206.45,216.81,231.87,234.95
2017-01-29 22:28:58+00:00,L7,194.12,199.67,196.66,191.96,186.96,183.53,181.23,189.79,183.43,179.04,181.04,180.95,178.94,185.48,195.94,195.09,188.53,189.43,187.73,194.29,192.63,202.66,204.96,204.80,208.15,211.57,205.04,199.68,196.91,198.39,196.55,197.83,191.46,188.38,187.93,192.67,188.58,180.41,181.01,184.31,189.83,191.99,194.97,195.31,194.79,191.14,189.81,191.31,191.54,192.26,180.10,200.41,194.22,185.48,182.10,173.92,178.91,176.94,186.05,193.39,188.73,188.41,184.75,202.02,210.79
2017-02-14 22:28:55+00:00,L7,203.69,211.99,211.93,198.60,183.31,,196.21,,138.32,130.53,123.24,136.65,152.02,164.77,194.35,200.15,198.95,192.10,190.42,196.65,199.32,201.69,208.38,212.85,217.33,214.78,206.45,208.36,204.42,202.16,196.83,196.10,195.40,199.21,185.58,190.07,186.56,188.98,190.07,187.23,191.12,194.18,194.04,199.18,197.75,194.09,187.74,184.72,186.62,196.13,194.89,,204.99,192.62,186.09,182.75,181.14,178.52,187.65,196.57,194.15,193.15,193.05,207.01,209.27
2017-02-22 22:26:52+00:00,L8,195.86,197.83,197.45,193.30,192.12,180.46,187.71,185.17,183.50,185.85,182.02,184.05,189.44,190.33,197.86,192.00,189.94,191.98,185.31,200.90,208.80,209.93,219.38,216.77,219.14,215.56,210.28,206.35,204.35,202.18,201.31,197.83,201.51,200.60,196.63,199.98,196.66,189.99,192.64,190.38,201.97,200.68,204.42,207.96,208.62,207.54,199.82,196.40,192.45,195.79,202.26,210.34,204.44,200.29,191.65,190.28,180.77,179.87,191.85,193.28,191.67,193.43,193.98,194.16,203.61
2017-05-05 22:29:25+00:00,L7,,,172.98,92.99,104.73,118.47,136.61,97.82,109.63,123.07,129.67,129.98,139.56,143.27,144.66,137.19,148.64,142.19,156.12,162.29,187.95,192.14,134.54,148.69,155.37,156.81,167.36,165.01,156.21,141.79,144.89,142.79,145.67,148.17,149.10,163.71,139.74,139.98,133.07,139.05,141.71,151.38,159.47,157.53,161.24,161.62,161.15,166.04,170.94,167.97,170.33,192.58,189.46,186.00,172.49,166.82,174.72,172.71,173.45,177.27,171.21,172.42,179.28,181.55,192.05
2017-05-21 22:29:28+00:00,L7,,88.45,76.35,95.18,110.47,121.90,119.14,100.50,109.74,129.11,129.81,136.06,142.60,145.33,140.38,142.55,156.55,148.03,163.16,169.74,193.38,192.28,138.09,148.00,155.86,164.39,170.00,159.55,157.43,144.46,144.22,139.40,149.56,147.42,149.15,,148.96,135.11,143.77,147.27,140.59,151.05,159.43,162.49,161.12,160.26,155.63,165.98,166.82,159.36,189.44,192.95,190.10,188.20,178.32,126.42,175.76,178.77,172.19,180.00,174.86,174.85,179.95,189.83,196.19
2017-07-24 22:29:37+00:00,L7,133.98,,178.51,98.94,132.23,131.96,131.59,104.43,108.30,124.08,134.63,146.78,149.13,,147.97,148.99,158.55,157.67,166.36,168.92,190.63,122.50,138.31,153.35,148.92,134.67,176.48,163.58,154.70,141.15,135.34,124.91,130.60,,101.88,,,,,,,,,,,,,,,,67.18,,,,108.32,67.57,79.68,,154.25,149.85,153.72,153.36,,166.11,
2017-08-01 22:26:56+00:00,L8,,83.95,80.24,100.67,109.46,129.08,125.14,104.03,105.52,129.48,132.49,140.15,143.64,144.36,144.11,147.94,155.88,147.88,160.99,166.36,210.97,207.76,135.50,147.70,158.16,162.24,175.33,168.34,161.07,145.88,147.58,141.88,150.10,158.25,148.54,,144.65,143.26,141.85,144.80,147.04,150.86,163.38,159.42,162.08,161.78,163.89,170.55,184.24,,211.33,216.03,212.11,205.45,197.74,200.47,183.89,,,,,,,,
2017-08-17 22:27:01+00:00,L8,157.24,192.18,188.36,108.96,123.21,138.87,138.73,119.27,121.19,138.30,142.60,148.49,156.02,163.62,150.65,154.54,160.67,158.88,178.12,206.09,211.51,213.14,207.21,164.53,172.13,166.19,177.42,181.34,164.62,152.17,151.73,149.07,155.06,176.19,152.73,183.05,154.29,145.91,152.54,150.58,154.88,158.78,166.76,165.81,165.59,165.93,169.53,175.59,183.36,184.16,180.33,204.00,204.97,202.59,190.25,180.75,189.08,186.87,190.17,190.03,184.69,178.14,189.26,188.04,194.31
