dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2013-12-15 22:02:45+00:00,L7,287.27,284.49,286.91,277.77,263.58,275.88,276.21,297.08,302.77,309.88,299.44,,,297.22,293.26,281.46,290.42,279.74,287.96,301.70,308.53,312.87,317.71,322.08,,,,326.95,333.56,339.87,347.22,340.02,344.58,337.83,327.75,327.24,329.93,,,,326.02,317.33,285.82,327.52,337.81,338.77,329.90,323.02,324.25,320.59,321.52,,,,344.41,343.98,336.72,328.76,332.32,337.93,326.73,325.51,332.37,336.16,329.36,,,,338.53,343.26,328.39,316.90,310.00,317.35,320.54,321.53,321.18,328.08,336.47,,,,315.46,321.48,325.11,318.01,310.51,313.47,319.30,328.78,331.09,328.70,326.93
2013-12-31 22:02:52+00:00,L7,277.03,256.66,,,244.35,264.08,273.29,287.57,290.82,293.74,290.90,298.79,300.41,292.70,291.25,283.34,,,285.36,285.43,296.45,307.43,312.93,317.29,316.92,317.04,316.58,321.18,322.45,,,,332.12,335.29,325.81,323.39,321.06,320.85,315.01,305.79,276.87,163.27,,,,318.60,330.55,331.54,319.83,323.89,326.48,333.64,339.60,346.08,347.97,340.64,333.45,,,325.09,327.32,330.11,324.29,329.70,321.35,294.37,,296.10,317.24,321.66,,,,310.22,318.80,319.68,319.89,326.38,333.87,337.06,314.55,314.50,309.29,321.35,327.98,,,309.30,319.02,326.14,332.15,333.70,322.31
2014-02-01 22:03:18+00:00,L7,273.91,274.01,270.54,248.51,240.03,269.26,,,,289.40,290.44,296.53,295.15,290.42,278.31,278.80,287.67,282.06,285.99,296.87,,,309.87,314.76,320.08,316.10,316.54,324.32,330.16,328.56,323.78,328.09,330.21,326.71,,,317.83,316.10,313.00,313.06,303.82,280.87,291.68,314.30,309.25,327.49,333.85,,,325.45,324.08,324.33,329.59,336.83,334.77,326.01,322.04,323.82,318.72,321.19,315.40,,,,328.87,299.89,290.91,299.08,315.63,316.75,318.76,315.91,312.33,304.77,308.00,,,319.02,324.84,331.86,312.15,307.36,300.98,310.28,319.37,318.08,319.45,320.23,324.73,,,330.41,322.50
2014-02-17 22:03:08+00:00,L7,,,,,304.59,314.37,323.19,315.54,304.25,311.83,323.97,318.08,315.71,,,302.18,312.68,311.61,306.99,308.74,317.39,328.37,337.82,339.49,341.67,336.74,344.07,,,347.49,337.01,343.54,352.28,345.54,344.15,341.13,336.33,325.85,332.35,338.30,,,327.39,336.05,342.77,352.64,350.55,345.54,347.19,344.72,344.19,335.72,339.08,349.31,,,354.02,544.86,569.93,580.71,,,350.34,340.39,364.03,,319.64,326.74,,,330.19,332.89,325.03,326.97,325.27,331.29,330.49,337.46,342.67,329.46,339.34,,,,321.36,333.51,344.53,347.52,342.26,339.01,348.26,345.39,341.92
2014-03-04 22:12:46+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.32,332.63,332.20,325.78,317.61,326.75,337.03,353.18,347.09,337.08,322.86,312.38,317.64,319.94,323.36,329.13,343.79,352.89,356.99,355.43,342.97
2014-03-05 22:03:13+00:00,L7,322.88,314.19,314.43,310.27,323.99,328.36,331.79,325.92,328.83,326.81,,,325.86,333.00,319.30,303.61,316.70,334.31,337.05,332.08,338.27,337.63,344.00,344.32,,,353.18,351.95,356.55,355.71,357.61,364.53,369.15,373.71,372.44,370.05,353.85,,,,350.58,353.89,342.40,349.51,355.76,362.00,360.93,363.12,365.81,367.27,356.17,,,353.20,357.96,357.65,350.77,342.54,350.62,362.29,365.26,369.54,366.81,368.87,371.96,,,322.12,339.78,343.16,347.18,349.86,345.62,346.74,344.92,335.24,334.24,345.06,358.76,,,356.14,352.15,343.05,337.34,341.18,348.19,356.53,362.12,362.18,361.55,362.74,346.48
2014-03-21 22:03:20+00:00,L7,317.60,310.71,317.75,310.52,321.35,329.47,327.98,327.89,,,,336.25,333.16,324.70,326.20,313.11,325.51,332.59,334.73,337.78,339.32,341.80,,,353.67,356.87,354.00,358.40,357.54,357.90,370.09,370.38,370.39,379.37,376.92,372.88,,,336.82,342.63,350.42,371.31,352.91,353.12,350.97,357.47,359.59,360.37,370.35,,,,365.10,359.28,352.67,353.93,352.99,347.42,344.46,362.89,368.31,371.42,370.56,,,346.98,344.70,335.61,344.95,353.37,358.08,354.46,350.52,349.44,348.57,348.46,344.33,,,371.27,362.39,362.22,360.30,352.55,338.98,339.49,345.65,356.92,367.99,369.49,362.92,,
2014-04-05 22:12:22+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21 22:12:06+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22 22:03:36+00:00,L7,334.45,347.21,,,359.97,361.67,360.80,328.98,324.51,335.37,346.39,355.12,351.31,335.22,336.56,,,361.74,333.97,354.72,360.93,378.28,357.31,352.40,345.22,354.21,361.66,362.27,,,,377.77,376.72,389.86,382.81,386.53,406.76,,373.25,344.10,392.93,361.90,,,,373.12,351.93,368.54,384.56,382.31,395.12,383.76,380.88,376.12,381.71,377.69,,,345.02,358.72,379.28,397.57,406.04,396.27,386.72,357.72,359.72,349.42,344.59,348.38,,,,365.18,363.00,346.52,362.80,390.95,386.33,373.51,362.31,348.38,369.05,369.24,,,343.40,361.09,369.34,385.67,384.51,382.64,353.71
2014-04-30 22:05:46+00:00,L8,297.53,293.31,279.26,280.73,271.18,290.27,300.25,306.35,301.79,304.88,307.39,311.22,311.47,308.53,303.00,286.36,299.61,293.57,311.59,307.42,314.88,323.99,328.65,328.37,320.34,325.03,329.67,336.48,342.14,328.25,334.47,344.58,352.17,352.61,354.80,351.95,,,,,,,,,,,,,346.39,350.34,346.32,349.96,346.25,345.20,335.75,336.64,333.95,325.13,323.69,335.90,341.84,343.74,345.73,344.46,342.53,321.27,317.85,306.47,320.77,335.96,337.69,332.54,330.66,328.39,328.82,324.12,333.33,350.67,335.58,339.51,334.52,333.37,335.03,335.18,329.24,316.06,315.82,328.16,335.39,342.99,343.29,335.49,326.83
2014-05-07 22:11:49+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.52,371.01,370.08,356.79,353.49
2014-06-01 22:05:38+00:00,L8,,,,,,,,,,328.16,335.63,332.42,332.40,322.20,320.39,281.16,308.58,287.61,299.49,315.02,333.05,335.97,336.97,342.39,333.16,337.18,345.77,349.32,348.43,355.49,363.72,368.16,368.91,369.69,,,,,,,,,,,,,,355.10,353.27,355.01,364.60,363.66,365.15,362.81,361.00,355.37,346.33,338.90,351.74,358.05,358.00,356.58,356.26,362.93,356.96,,336.36,334.49,340.90,329.31,331.27,335.37,348.59,342.11,342.63,341.27,344.03,348.86,355.71,349.02,339.89,347.41,352.20,342.41,341.13,335.01,332.87,336.28,341.91,343.58,359.36,352.69,350.47
2014-07-03 22:05:50+00:00,L8,328.27,332.00,328.92,331.27,301.81,260.95,316.99,322.26,321.07,331.54,337.78,323.38,326.79,334.94,,271.69,287.16,274.65,267.36,312.58,332.32,339.90,333.17,338.55,331.66,334.63,341.67,346.62,351.35,348.90,358.05,359.10,368.50,360.50,363.39,367.85,359.90,357.07,343.19,344.59,346.46,330.11,342.02,354.85,363.25,362.46,355.17,343.39,352.36,362.59,356.40,361.00,358.09,363.56,356.87,349.50,355.49,357.31,352.06,352.60,353.46,348.58,350.94,363.43,369.23,339.58,356.46,348.42,333.87,323.45,326.46,340.50,349.82,352.89,354.69,349.36,347.35,350.74,351.21,346.94,337.87,337.26,346.29,353.30,344.47,342.10,334.20,335.92,335.25,337.08,337.32,331.11,339.01
2014-07-27 22:03:38+00:00,L7,,,,285.92,283.38,267.57,221.84,291.30,299.50,297.23,296.61,,,305.27,300.77,277.77,290.13,273.08,270.80,299.27,309.19,317.39,317.69,317.55,,,,328.91,333.96,336.88,338.93,334.57,342.89,342.20,341.71,331.57,340.05,330.53,,,319.71,309.32,295.07,320.27,331.44,332.02,337.50,330.49,329.21,329.05,337.86,338.15,,,334.73,328.02,317.81,315.38,324.19,327.94,337.64,341.31,338.69,341.76,335.14,,,,311.32,309.06,309.60,319.30,325.71,333.14,336.43,332.88,331.54,327.04,319.97,,,,328.12,326.55,321.73,321.13,324.45,328.97,328.05,325.13,326.29,328.02,330.76
2014-08-20 22:06:06+00:00,L8,305.66,308.94,305.51,298.11,272.36,292.01,282.71,297.04,298.31,300.84,305.99,309.54,319.29,330.12,320.19,275.59,291.85,278.07,268.67,302.52,307.84,317.34,328.23,333.92,336.30,337.69,344.75,344.08,351.59,351.04,361.56,354.34,354.02,358.26,354.02,355.96,352.19,353.19,342.21,346.17,312.76,322.38,333.55,337.99,348.86,352.37,358.83,363.80,359.10,358.88,361.31,355.90,357.13,358.43,354.18,350.44,346.62,344.25,343.54,351.92,352.36,356.82,350.03,354.68,354.15,308.97,347.87,338.59,342.35,345.09,335.80,334.01,341.99,347.69,351.61,350.23,351.81,348.09,340.95,335.53,324.52,342.35,336.30,345.31,341.02,340.60,342.41,345.04,337.18,339.79,339.76,347.24,347.53
2014-09-29 22:03:52+00:00,L7,354.78,362.75,366.43,364.23,325.02,358.19,361.53,356.41,348.59,341.76,,,333.41,341.89,347.83,304.80,331.93,,357.13,342.89,363.61,360.07,353.88,,,,355.74,354.21,366.84,381.27,393.46,388.98,383.47,390.76,384.75,373.08,364.21,,,378.10,388.90,378.05,383.62,371.58,378.48,390.60,388.46,392.25,400.56,400.71,,,,370.68,381.16,387.65,390.06,395.66,390.96,361.72,355.16,371.54,378.57,374.94,,,,379.78,381.59,379.40,374.34,371.00,364.90,346.32,353.19,375.83,383.06,379.36,368.01,,,344.09,358.04,377.52,374.98,379.51,380.13,377.45,376.37,370.71,362.87,359.62,
2014-10-31 22:04:35+00:00,L7,,336.91,350.31,352.66,351.92,357.89,343.01,345.69,345.91,351.73,346.19,324.70,,,353.23,,351.22,286.29,288.30,347.22,344.99,345.62,357.17,358.72,353.27,348.95,,,363.06,359.54,363.63,375.76,364.04,365.60,355.23,354.99,358.73,363.81,356.64,,,336.18,367.00,374.32,360.87,359.96,367.02,381.98,385.05,382.80,374.36,374.19,370.54,,,359.37,359.82,368.47,362.42,362.31,356.18,364.08,367.09,368.23,374.70,,366.51,,,363.59,371.41,370.47,369.44,356.63,345.87,349.60,361.50,368.28,367.60,366.90,364.70,,,347.21,352.03,363.98,369.58,364.26,365.74,361.42,352.05,351.50,353.96
2014-11-08 22:06:40+00:00,L8,282.66,286.00,290.29,279.42,273.41,301.88,296.86,305.04,310.17,304.26,303.63,288.71,288.66,294.08,299.84,284.45,295.42,282.08,288.99,303.72,301.22,310.21,318.98,325.00,330.13,332.21,329.68,333.28,329.03,333.08,334.84,343.69,347.07,334.12,323.68,330.75,335.34,336.37,334.35,324.94,305.19,304.53,286.08,310.77,307.69,329.39,344.44,354.11,353.61,347.93,348.30,353.88,353.75,345.45,340.23,346.63,345.42,339.28,342.19,330.23,329.34,327.50,333.42,326.54,322.01,286.77,314.25,327.80,340.66,340.05,335.33,335.64,335.97,326.58,318.50,327.51,328.42,338.88,340.55,338.11,330.52,324.51,314.36,312.75,325.90,331.88,332.41,332.13,339.59,335.65,329.07,324.88,327.31
2014-12-02 22:04:48+00:00,L7,306.79,316.27,327.13,337.02,345.07,346.09,346.71,,,,350.58,342.81,321.75,312.20,326.16,,339.67,,329.47,310.58,,,,345.16,367.73,367.79,359.42,351.71,345.16,362.51,374.80,364.28,347.23,338.67,,,,371.90,387.45,381.31,374.26,356.64,354.03,351.82,353.54,365.44,364.58,365.42,,,,363.83,366.07,377.09,370.83,356.92,366.87,390.24,381.20,350.43,328.19,,,,,351.41,343.96,377.03,381.04,370.26,352.38,351.95,351.89,335.26,323.25,332.43,,,370.09,375.54,370.50,361.41,346.71,330.94,342.80,364.24,372.07,363.13,358.48,358.09,,,355.16
2015-01-03 22:04:34+00:00,L7,278.52,282.25,286.97,277.58,290.40,301.75,303.60,298.39,305.38,304.66,,,296.05,292.33,289.33,290.84,298.26,281.05,301.45,301.42,300.48,301.34,313.44,327.46,,,325.64,321.37,325.96,334.21,344.39,333.67,330.28,325.02,317.29,321.52,328.72,,,,324.74,313.86,300.96,315.08,324.71,338.37,339.50,335.17,341.68,349.03,352.40,,,,345.50,331.21,342.89,350.08,342.89,328.53,316.84,312.85,324.32,339.27,333.83,,,,343.59,338.01,328.72,334.28,332.11,313.59,306.52,322.93,332.88,333.22,334.23,,,,324.15,317.51,322.91,331.30,333.68,337.83,335.83,338.50,332.76,331.38,332.82
2015-02-28 22:05:48+00:00,L8,333.98,335.38,330.32,328.71,319.26,334.49,341.76,337.94,336.50,337.38,342.09,342.73,339.12,341.30,333.15,288.65,314.71,,329.63,311.72,335.35,344.19,356.57,352.38,346.80,351.53,364.73,359.81,357.72,358.46,365.68,367.05,366.97,362.14,366.95,358.78,355.19,350.76,363.14,360.45,362.39,359.69,353.20,363.02,364.96,366.16,368.37,376.28,376.74,373.86,375.97,371.51,373.13,378.15,375.36,363.53,369.75,372.63,368.64,364.21,361.28,357.95,356.34,360.07,362.47,359.61,358.92,363.26,367.34,368.76,367.43,356.82,356.73,365.84,367.64,349.12,337.99,347.61,360.12,362.54,363.54,362.22,363.74,368.23,370.43,350.95,353.13,357.44,372.09,377.18,364.84,353.98,352.82
2015-04-01 22:05:49+00:00,L8,288.07,286.20,274.20,247.67,254.09,291.17,290.13,302.01,301.11,305.25,304.46,308.77,,,,,,278.45,277.41,291.76,306.68,320.43,314.45,285.60,216.95,,69.42,,,,,337.22,333.19,330.61,340.99,326.42,324.46,323.03,328.03,320.95,310.76,290.19,294.83,310.78,316.60,339.50,350.71,351.39,343.51,346.26,344.02,346.87,343.74,348.01,348.34,347.42,345.80,338.19,337.37,346.73,343.37,334.37,342.05,346.51,344.39,319.48,326.94,324.89,335.68,343.70,336.05,339.76,340.88,342.20,342.02,327.35,319.48,321.65,337.40,338.44,333.70,332.89,332.26,335.36,339.80,344.87,351.27,341.76,337.55,342.16,335.45,337.78,341.07
2015-04-25 22:05:18+00:00,L7,380.91,380.71,387.66,,,,382.53,384.20,372.88,385.69,390.11,378.39,373.59,380.92,382.44,,,,,344.29,385.98,382.82,387.02,360.46,384.06,380.27,369.59,393.37,396.32,412.34,,,,404.25,389.17,366.47,352.78,368.19,398.89,397.78,421.36,395.52,410.29,413.35,,,387.85,393.01,406.55,,392.69,392.64,400.97,,,393.76,393.34,,,,391.73,401.32,401.62,392.61,382.92,377.30,368.34,381.91,382.78,389.68,405.27,395.97,,,391.36,372.40,356.09,373.50,386.50,381.25,385.52,385.67,378.06,388.99,389.38,,,,382.58,393.48,392.70,374.03,374.77
2015-05-27 22:05:30+00:00,L7,,,,,,,,,342.82,344.95,344.85,343.49,338.56,345.99,345.65,263.31,293.30,,,,349.12,326.56,343.50,331.44,333.14,350.22,341.03,356.66,342.86,366.25,364.19,,,,363.38,347.13,338.95,354.93,362.03,364.73,325.76,417.27,376.43,365.36,356.26,,,361.43,374.40,375.86,373.13,368.16,365.23,381.11,375.68,,355.18,367.16,364.19,,,361.88,362.52,363.11,364.21,,,353.02,366.01,370.42,352.58,363.93,,,,343.46,351.58,358.11,349.76,355.89,352.27,351.81,360.06,379.55,356.01,357.10,,,246.52,361.08,355.50,347.06,357.56
2015-06-04 22:05:36+00:00,L8,286.05,281.59,270.85,234.51,268.19,278.56,205.77,298.93,299.93,299.59,293.69,303.32,303.53,290.05,283.88,266.72,281.08,268.75,268.61,285.99,289.46,303.68,307.23,311.56,314.64,314.29,319.42,310.22,312.51,319.83,320.03,327.19,332.61,330.94,330.31,322.64,313.03,323.59,318.12,305.33,266.98,267.04,289.69,306.43,301.78,318.13,324.31,329.91,336.70,,346.13,340.86,338.25,,340.69,343.38,335.52,326.12,329.77,333.11,332.05,324.43,320.07,323.10,321.51,,308.90,329.00,339.40,329.76,330.29,336.02,338.09,340.94,321.72,321.40,323.57,316.90,313.12,315.86,314.31,314.40,323.25,328.06,328.26,324.72,336.80,328.10,329.62,328.14,328.13,318.02,314.40
2015-07-22 22:05:37+00:00,L8,,,,,,,,,338.03,334.37,338.97,346.75,341.58,342.01,,264.66,,,,,,,,,,,,,,,,,,,,,,357.41,372.93,,,,,,,,,,,,,,,,,,,,,,342.31,324.50,335.41,358.77,377.99,,357.42,347.74,355.08,357.48,356.86,362.77,363.12,356.54,360.82,356.27,351.49,326.82,337.80,356.82,344.89,346.54,352.31,359.05,359.72,351.29,351.95,357.37,360.95,346.90,346.87,355.98,348.37
2015-08-15 22:05:52+00:00,L7,276.40,258.86,242.64,206.20,,99.97,247.22,277.79,292.12,286.98,288.07,286.81,290.26,292.12,277.03,279.04,278.34,,,,292.80,299.98,300.50,307.66,311.69,310.18,310.82,317.10,314.43,312.36,304.51,,,314.79,313.34,306.47,308.29,317.58,320.18,291.50,249.16,280.45,282.43,293.53,,,,325.01,321.52,,327.42,324.77,320.51,,328.40,327.69,338.36,334.87,,,,303.81,306.36,317.41,326.27,297.79,315.03,324.89,325.10,314.26,314.41,320.24,,,,309.73,304.77,313.42,313.44,312.35,307.09,319.28,316.77,320.45,312.04,314.08,,,,322.94,319.50,322.99,310.76
2015-09-24 22:06:25+00:00,L8,310.03,305.32,297.27,265.37,306.34,303.65,309.26,305.52,309.22,317.46,318.56,319.12,318.36,322.07,324.71,282.08,294.26,283.27,290.38,301.02,310.04,316.88,327.58,330.37,334.29,335.89,338.98,345.65,355.69,338.42,331.59,341.00,342.54,337.47,326.94,327.29,341.29,352.93,350.91,341.21,310.03,327.47,329.53,332.90,341.05,354.93,359.27,354.65,347.66,343.35,333.77,333.39,347.82,359.00,368.22,365.82,369.92,369.61,357.09,335.06,323.58,329.47,357.94,368.72,369.08,325.01,343.16,355.67,346.89,334.44,339.22,357.68,359.62,345.02,329.74,329.81,340.12,342.03,336.97,330.96,334.00,348.93,360.00,348.43,326.02,318.32,337.10,353.40,340.11,342.70,343.43,339.92,344.24
2016-01-22 22:07:45+00:00,L7,287.44,283.23,266.15,248.24,,,289.73,299.89,298.65,298.87,299.08,304.92,310.21,311.79,303.73,286.97,293.99,,,290.22,312.92,316.31,311.34,313.62,312.40,321.53,321.82,318.61,316.25,322.27,326.20,,,326.84,330.73,336.84,336.47,326.54,320.32,318.11,310.15,289.46,308.90,322.28,320.27,,,334.20,334.56,336.07,332.72,337.72,343.20,340.93,332.89,328.33,326.62,332.87,337.90,,,337.25,331.24,325.72,326.40,297.43,325.19,322.56,338.64,335.36,327.14,327.21,329.59,,,326.35,323.40,319.57,313.45,314.12,307.07,319.68,320.84,322.39,323.07,326.13,,,,338.32,335.54,331.76,333.77
2016-02-23 22:07:54+00:00,L7,288.71,282.30,273.59,256.65,257.75,283.65,282.40,293.63,,,,317.75,314.74,316.32,312.09,290.29,292.15,282.31,286.37,289.16,304.71,311.45,,,321.72,316.40,,,,,319.83,324.81,319.18,318.11,323.81,,,,326.02,324.08,326.06,289.06,320.20,328.52,326.92,333.78,338.20,340.62,338.46,,168.53,337.16,328.70,336.94,336.45,333.89,325.82,325.18,328.03,334.94,336.63,332.91,327.47,,,318.16,338.44,341.27,340.50,321.40,322.02,318.93,325.49,328.73,331.85,329.12,330.97,,,314.38,308.83,314.34,311.15,320.04,319.66,315.88,325.11,320.71,319.52,326.55,320.13,,
2016-04-11 22:08:40+00:00,L7,,,502.57,,,,,652.37,,,,,,,,,,,,,,,278.73,619.30,574.02,624.03,,,,,,,,,,339.85,,,,,,,,607.38,601.70,,,,,,638.15,,,,,,,630.89,516.50,515.60,,470.51,477.06,,,,542.23,,,462.61,,,,,,,,,443.90,,516.40,,,,,,,,657.58,,,446.64,536.49
2016-06-30 22:08:35+00:00,L7,,,,,,,,,,329.28,305.78,305.08,289.71,298.99,312.64,273.93,292.27,275.16,275.17,287.58,,87.96,313.19,321.06,317.52,314.81,317.52,326.05,343.66,,,,334.46,,,,347.55,340.02,336.86,354.60,378.16,370.64,350.75,338.36,367.52,352.03,364.27,,,,357.97,357.68,347.13,332.05,340.37,357.20,355.24,358.03,346.29,373.97,367.26,,,,345.12,347.27,,359.62,348.28,328.89,320.86,330.95,361.18,354.20,334.15,,,,341.27,341.97,331.59,358.49,370.07,354.78,348.84,360.80,355.13,328.47,323.17,,,334.37,338.84
2016-08-01 22:09:02+00:00,L7,258.30,237.85,232.13,233.25,244.17,276.17,205.56,286.21,288.52,,,,284.56,286.62,279.83,274.76,277.54,277.09,268.92,274.95,289.29,306.37,309.49,,100.92,,298.55,,,,308.70,310.25,311.73,311.03,313.14,312.76,,,,310.25,296.06,291.70,206.11,262.53,303.97,308.14,323.83,327.95,330.99,328.55,,,,321.87,,,314.30,316.04,327.13,312.41,315.79,308.08,308.07,309.18,,,307.65,318.14,318.09,310.57,,300.75,306.45,312.94,314.07,311.34,307.57,306.40,,,309.82,314.61,318.78,324.39,319.94,315.56,312.12,301.63,296.37,296.60,312.26,311.22,
2016-08-17 22:08:39+00:00,L7,267.58,,,254.73,192.08,269.98,262.78,277.31,295.28,293.24,285.11,297.04,301.05,289.31,,,,279.31,283.87,283.08,304.21,310.41,318.35,321.04,316.99,317.85,314.14,314.19,,,312.59,318.21,318.96,325.31,321.01,319.02,322.07,322.14,330.61,318.02,300.72,,,,316.24,318.48,331.67,345.29,339.71,344.64,339.35,332.50,321.31,327.27,330.23,,,,344.34,333.41,326.59,321.50,316.21,315.49,324.58,301.54,293.38,332.57,329.12,,,,312.17,318.16,320.82,324.37,329.82,327.32,316.59,321.63,316.38,321.23,318.87,,,,326.55,300.96,292.98,300.34,312.67,330.50,331.85
2016-09-10 22:06:39+00:00,L8,332.90,338.95,351.80,352.53,352.07,358.29,351.51,358.08,363.92,354.12,345.18,330.53,326.05,319.36,312.15,280.07,295.29,280.20,285.64,280.43,333.57,331.27,366.19,359.36,352.87,345.98,340.39,336.03,349.73,351.42,360.85,354.59,354.11,347.89,354.15,347.40,360.79,375.46,381.56,372.31,389.43,366.40,375.60,386.09,370.52,356.24,341.50,389.78,397.35,386.44,376.27,365.73,351.73,350.06,359.57,366.59,388.61,402.18,405.59,374.29,355.05,344.52,348.36,364.14,382.37,,382.68,376.69,379.56,376.47,354.88,344.07,336.49,339.59,361.91,370.24,354.74,354.19,371.72,374.88,367.86,376.14,363.65,361.38,369.89,375.55,368.64,356.26,336.11,338.85,343.64,360.28,365.53
2016-12-15 22:06:42+00:00,L8,271.41,251.29,233.23,194.50,,,,,,,,,,,,,,,,,,301.08,306.33,313.20,314.60,314.84,317.66,316.38,308.66,305.89,301.99,295.33,298.02,315.94,316.31,324.84,320.99,313.14,314.74,,,,,,,,,,,,,,,,,,,,,300.39,304.56,312.16,307.27,314.01,310.86,,268.46,300.47,314.12,316.56,304.33,314.11,313.24,319.15,319.07,318.41,313.44,306.93,308.30,312.98,302.52,316.96,310.48,311.85,316.84,323.21,325.60,311.59,303.24,308.52,312.31,314.05,320.14
2017-04-22 22:05:48+00:00,L8,312.95,320.51,324.89,303.83,322.12,312.61,317.09,331.69,347.65,352.10,333.77,310.04,313.91,319.99,313.16,263.77,293.67,280.07,270.38,281.85,309.46,314.96,320.20,327.99,339.96,338.25,327.81,340.60,367.00,361.90,362.62,347.46,341.31,336.09,344.73,355.22,342.90,337.34,354.24,360.64,343.38,363.68,369.92,364.46,365.07,368.40,372.10,373.56,372.05,354.09,349.03,367.27,370.73,372.60,345.96,339.63,357.93,367.99,361.20,346.88,350.84,356.80,359.18,362.09,361.32,,345.35,334.58,345.01,351.77,355.81,357.00,352.30,344.16,355.87,355.77,360.36,343.62,323.80,339.94,346.87,355.61,346.58,341.97,347.95,358.83,332.58,345.51,358.03,357.57,350.74,347.59,349.90
2017-04-30 22:08:28+00:00,L7,291.44,284.31,284.25,252.71,258.43,269.58,228.81,329.61,315.67,,,,296.79,300.71,295.29,262.85,290.57,281.53,282.93,280.81,304.14,308.58,309.81,,133.13,,,,,,,,328.52,331.43,321.21,334.47,330.92,,,328.30,289.60,329.94,347.43,351.06,352.32,343.57,348.68,356.45,335.23,338.07,,,,335.10,332.81,330.53,,,,,,,,,,,,,,,,,,,,,,,,,334.49,347.11,337.58,331.75,334.71,325.35,320.95,313.77,325.91,335.78,331.02,336.46,
2017-05-24 22:05:34+00:00,L8,286.25,283.43,280.40,258.49,281.09,292.90,303.06,298.90,305.71,309.40,308.60,300.70,294.22,298.17,300.41,263.32,293.95,280.28,269.14,280.50,300.72,312.33,317.96,322.83,322.48,321.16,319.98,319.78,321.14,328.28,327.90,330.50,328.30,330.70,323.15,315.59,316.44,324.18,323.15,326.10,310.01,312.28,338.14,335.28,340.27,339.42,344.53,345.76,347.34,344.00,330.99,329.49,336.77,336.90,333.98,327.53,328.76,331.82,334.40,332.95,327.66,332.32,328.92,328.27,326.08,316.18,320.98,322.50,322.51,317.92,324.51,329.66,329.57,325.17,323.67,323.29,331.68,332.64,321.67,323.87,319.84,320.68,323.47,326.21,330.15,331.48,333.27,331.35,325.99,326.46,327.11,336.50,329.51
2017-06-25 22:06:11+00:00,L8,259.81,250.51,237.12,193.65,196.63,234.07,205.94,280.95,277.54,275.06,267.37,275.83,267.32,263.02,261.14,254.29,269.60,264.53,265.77,267.81,287.67,297.99,299.26,300.21,316.53,,,,,,,,302.08,310.07,312.96,315.51,310.93,309.89,312.04,296.12,253.05,123.16,163.89,174.35,273.92,295.27,306.80,312.44,311.42,321.02,324.00,325.01,306.90,315.05,318.34,317.78,316.01,312.42,325.20,318.98,310.08,312.02,314.29,305.09,308.56,,,297.95,293.01,301.29,295.94,301.67,305.74,298.90,293.69,297.60,302.89,309.09,308.70,308.27,302.40,230.91,243.65,301.69,311.60,307.12,309.51,306.94,317.21,232.96,220.88,204.30,231.02
