dates,satname,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085
2022-08-21 20:45:26+00:00,L7,,,,,,,,,,382.71,375.80,371.38,373.13,,,,,,,348.26,337.57,,,,,,,,,,,,,,,,,,,,,,,,333.81,,,,,,,,,,,,,,,,326.73,625.22,593.52,469.28,347.50,643.96,,,,316.69,,,,,,,,,,,,630.51,,,,
2022-09-07 20:43:49+00:00,L7,319.97,291.13,,,357.80,359.67,357.70,366.74,380.39,395.56,282.04,284.41,227.19,122.82,,,367.40,356.92,,346.21,340.05,,,,,,,,,,,,,,308.80,308.38,,,,,,,,,,,189.78,,,,,335.78,,,,,,,,,338.73,341.88,236.39,109.04,,,330.40,324.19,314.65,315.66,297.28,307.74,308.92,301.16,,300.30,291.77,,,,,273.11,273.93,,,148.36
2022-09-08 22:26:23+00:00,L9,318.90,280.65,,355.23,375.03,368.13,360.89,367.43,381.36,389.68,388.10,385.93,382.18,387.25,395.25,387.38,379.18,375.09,366.01,360.35,350.54,348.16,341.50,343.99,340.38,337.36,338.22,338.00,336.83,334.42,327.60,327.18,321.69,319.31,322.84,323.05,323.03,328.75,327.12,333.42,338.65,341.75,347.59,348.32,343.62,345.94,345.02,344.30,346.32,348.29,351.24,349.85,347.58,347.99,350.40,343.95,346.84,346.14,344.48,347.12,348.88,350.54,353.31,346.30,350.61,352.95,346.89,340.02,332.39,325.83,318.95,314.04,312.50,310.76,316.71,314.12,305.86,298.54,289.53,284.20,283.67,284.34,290.86,296.99,299.51,235.56
2022-09-09 22:20:35+00:00,L8,323.93,294.95,,364.18,380.17,371.78,370.18,371.54,384.98,394.36,398.99,398.54,396.79,397.26,397.50,394.36,386.53,380.63,373.74,364.40,362.56,357.82,353.58,348.90,344.36,347.78,344.13,341.89,342.50,333.89,337.08,336.41,335.71,333.30,330.20,331.38,332.36,332.82,338.39,348.09,351.15,350.41,357.30,354.55,353.50,357.31,352.75,354.51,350.69,357.28,357.62,357.55,361.79,359.80,358.92,357.54,356.43,355.65,354.70,356.86,354.73,359.60,361.06,358.05,357.15,367.62,348.88,346.70,345.65,332.96,336.86,326.82,328.40,322.17,325.29,313.57,313.27,306.56,302.06,288.35,292.42,288.98,299.00,303.90,314.88,286.90
2022-09-17 22:20:18+00:00,L9,398.55,375.95,341.73,339.01,349.98,345.54,346.99,353.15,357.88,362.65,361.42,362.18,362.54,366.81,366.28,367.64,362.20,357.91,354.04,352.65,339.12,329.28,320.33,318.18,322.11,317.14,325.62,317.10,317.47,317.78,316.78,,,,,,,,,,,,,,,,,,,,,,345.26,343.65,341.68,337.74,332.27,328.81,320.13,320.75,319.27,327.24,,,,,,,,,,,,,,,,,,,,,,287.60,297.94,304.32
2022-10-11 20:40:04+00:00,L7,,,,,,,,,,,,,,,,,,,,634.94,535.76,,,,,333.25,339.75,,,,,,,,,320.69,326.14,324.89,330.64,335.20,354.70,348.78,357.92,,354.88,360.67,,,,,,,349.08,345.54,,,339.78,350.09,350.63,356.77,345.45,351.52,351.04,93.08,,,,330.83,325.42,316.81,313.65,313.05,321.14,321.20,321.69,311.96,308.00,,,,,,284.07,285.06,285.93,288.00
2022-10-16 20:45:14+00:00,L7,335.64,337.19,,,365.37,357.87,359.54,360.12,374.44,383.34,378.51,386.60,172.23,,,,,369.74,364.12,358.57,345.94,337.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.33,317.17,317.04,319.06,256.40,,,304.38,,,,,,,261.59,,,,,,,,,,,
2022-10-18 22:26:43+00:00,L8,333.14,341.96,336.87,357.36,380.89,367.40,360.61,368.74,379.18,387.94,386.82,386.38,388.30,385.06,389.57,381.80,374.15,367.56,361.55,357.91,352.26,348.11,347.03,342.29,338.15,331.83,332.20,331.06,334.01,334.84,331.12,327.19,327.38,323.35,322.22,322.26,323.56,323.99,330.69,335.03,342.18,344.27,346.00,345.95,340.74,340.22,345.01,343.43,343.34,344.67,346.97,346.61,347.51,350.26,349.40,346.03,343.46,341.03,342.32,342.79,338.99,336.33,338.80,343.29,347.55,349.01,340.10,331.27,321.54,316.53,318.30,319.23,315.96,315.91,314.58,305.68,296.43,293.48,288.12,286.27,281.46,280.76,282.96,289.24,307.08,313.35
2022-11-04 22:20:24+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 20:35:32+00:00,L7,,366.49,324.42,,339.35,308.11,357.82,372.28,401.36,402.29,403.97,,,,,,,,,,342.39,338.15,336.54,336.64,348.76,349.42,350.91,347.28,350.02,,,,,,,,,315.57,321.52,326.87,336.68,346.77,357.34,361.56,357.05,358.10,,,,,,,,343.89,341.40,340.62,342.13,,361.82,356.02,357.21,363.32,104.26,115.81,106.91,,,,,319.03,316.84,310.44,326.15,329.71,333.01,320.73,318.01,,,,,,,272.42,278.65,125.65
2022-11-27 22:26:36+00:00,L9,355.36,350.40,337.78,350.81,356.60,347.42,351.87,361.95,376.54,389.94,388.60,388.80,391.52,399.21,401.22,398.01,385.95,382.97,370.24,362.51,363.73,359.59,353.66,346.09,344.05,337.81,338.56,341.25,340.49,339.67,336.96,332.40,333.87,332.49,329.50,327.71,328.61,330.38,331.63,335.30,342.74,344.77,345.87,347.42,343.79,344.82,345.92,344.71,352.62,351.22,346.41,348.36,345.95,352.66,348.35,345.37,350.60,345.11,346.18,344.38,344.73,342.79,345.98,352.02,351.99,350.70,345.46,337.70,333.45,329.72,326.20,322.80,322.58,321.89,318.44,316.61,305.80,304.89,294.72,296.05,289.63,291.33,290.38,296.94,298.94,313.37
2022-12-21 22:26:33+00:00,L8,307.62,315.58,334.04,351.86,358.45,363.63,357.73,380.99,396.32,402.30,388.68,393.81,395.39,394.47,396.69,392.82,383.21,373.90,367.59,362.80,358.26,354.82,348.48,346.99,343.38,338.37,340.00,341.33,334.20,335.15,334.26,329.41,329.74,327.74,326.13,327.44,327.63,331.99,333.25,334.87,337.64,338.23,338.47,344.41,340.99,344.74,342.68,343.69,342.91,346.46,344.91,344.75,346.83,348.27,342.77,344.89,343.40,340.17,344.10,336.54,340.91,341.29,345.86,353.69,352.11,358.89,346.13,338.90,333.34,330.09,331.16,325.80,322.59,320.19,326.51,316.03,308.78,302.84,296.49,290.75,285.29,287.32,282.31,285.72,287.02,284.99
2022-12-22 22:20:23+00:00,L9,,,,,,,,,,,,,386.92,389.56,395.55,384.52,378.14,375.00,367.55,361.17,354.20,347.49,347.76,341.88,343.25,339.67,334.90,336.55,330.80,331.03,332.66,325.08,326.08,328.53,324.25,324.96,325.69,320.77,333.13,333.30,340.59,337.75,343.85,339.61,340.35,342.35,341.06,341.89,342.06,340.19,340.31,338.55,345.56,342.40,342.21,342.51,341.80,341.64,336.27,340.99,340.74,343.70,341.24,346.95,344.84,349.44,336.44,333.68,328.79,327.74,323.16,312.31,321.16,317.85,326.62,312.61,307.88,301.23,299.98,285.45,302.41,288.39,284.10,280.28,289.06,287.19
2022-12-30 22:20:24+00:00,L8,369.83,358.37,358.85,352.53,361.34,365.49,363.84,370.55,387.68,401.57,399.43,395.40,400.18,400.44,404.21,395.59,389.78,384.29,375.21,367.43,360.83,356.47,354.16,355.98,351.96,349.78,349.50,346.09,339.95,341.30,340.01,335.13,332.47,330.10,331.56,326.70,330.19,334.12,343.46,355.74,350.22,351.47,353.63,353.33,355.15,354.55,351.84,353.51,352.06,355.45,354.37,356.39,357.19,359.18,356.13,355.91,355.60,353.12,356.69,351.57,353.90,352.58,355.99,359.29,357.48,366.78,352.00,348.16,340.41,345.86,341.63,335.98,330.36,328.97,331.36,325.29,315.67,307.12,302.06,299.70,294.16,292.88,296.65,302.41,306.95,315.49
2023-01-06 22:26:34+00:00,L8,,,,,,,,,,,,383.96,388.20,390.27,390.49,384.15,375.55,366.36,356.81,355.87,346.70,347.44,344.70,338.38,334.53,330.80,324.82,331.05,325.52,328.08,315.18,321.17,317.13,318.51,316.52,318.02,321.82,323.11,328.39,334.46,333.63,335.82,333.56,337.34,335.30,336.44,337.93,334.09,334.86,340.68,343.46,337.63,339.38,340.18,341.00,335.15,333.70,337.54,332.75,332.90,334.24,338.40,341.41,342.22,344.46,341.77,331.85,332.40,322.52,314.17,314.53,311.10,309.63,310.86,309.17,300.69,295.18,291.91,288.47,286.18,285.70,276.79,271.89,275.10,276.60,272.17
2023-01-07 22:20:26+00:00,L9,335.51,327.39,347.38,357.86,364.85,369.17,361.26,367.19,383.17,389.82,391.76,388.05,391.06,394.10,392.05,386.00,381.49,374.98,367.65,363.36,351.92,350.10,345.80,345.06,343.43,341.59,334.34,336.89,335.38,334.48,334.08,329.55,321.48,324.73,322.25,330.72,327.10,331.76,335.25,335.18,346.88,348.01,345.58,341.49,347.75,349.56,349.38,348.74,347.32,341.82,346.59,348.47,350.35,347.29,345.69,345.27,345.70,344.09,344.53,346.56,344.20,343.71,346.97,347.10,351.98,345.80,342.39,330.78,325.81,326.88,318.99,320.92,320.35,318.11,319.08,314.89,311.79,302.58,301.49,291.44,286.45,277.17,276.95,281.25,286.46,285.78
2023-01-14 20:37:20+00:00,L7,,,,,,,,,,,,,,,,404.76,401.97,394.24,387.71,380.22,371.77,368.81,369.69,369.08,,,,,,,,,,341.43,339.35,339.68,338.83,346.60,,,355.64,362.28,362.15,358.23,,,,,,,360.96,359.85,359.90,368.69,362.10,362.59,357.89,367.94,354.81,354.39,357.30,130.30,116.11,,,,355.54,345.76,340.93,339.17,331.45,326.11,323.83,340.17,327.58,323.66,,,,,,294.86,577.92,533.06,307.35,188.49
2023-01-14 22:26:33+00:00,L9,356.96,356.27,364.81,379.42,385.08,367.30,370.59,384.34,397.10,405.93,399.39,396.15,393.19,395.90,402.68,397.62,391.80,384.92,381.65,370.83,362.92,360.56,356.72,357.02,355.33,350.57,347.98,346.23,348.44,344.35,340.02,338.08,339.45,332.81,331.97,335.89,336.98,342.46,342.24,344.93,350.02,351.61,353.72,356.04,349.23,355.22,351.36,354.99,355.02,355.49,359.85,357.20,358.67,356.87,359.43,359.36,356.88,356.35,358.57,354.56,358.39,357.80,353.92,357.03,356.07,357.83,348.27,341.67,337.51,330.09,326.41,322.83,322.05,320.80,322.13,317.18,311.26,301.29,294.41,288.29,286.35,287.33,289.39,291.97,300.58,310.39
2023-01-15 22:20:17+00:00,L8,364.76,354.83,365.97,382.47,386.31,376.55,383.19,392.56,403.97,407.27,404.75,405.20,404.18,405.44,406.42,405.08,394.93,391.44,381.69,381.24,374.04,366.36,358.20,357.72,357.37,355.48,352.18,348.61,352.15,347.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22 22:26:31+00:00,L8,333.35,339.71,320.09,367.67,366.42,367.23,362.11,363.80,382.89,390.02,388.57,386.56,383.17,388.20,387.76,379.93,377.92,368.40,365.91,361.08,350.81,342.83,345.14,340.59,337.57,338.95,330.34,331.90,326.97,328.14,326.63,321.52,319.82,322.80,320.61,318.29,323.91,322.24,324.64,333.54,338.25,340.57,341.35,337.04,342.45,340.20,337.92,340.16,339.98,343.41,339.29,341.94,341.18,339.25,336.79,335.73,337.92,333.47,332.51,342.31,333.78,341.78,339.32,339.73,348.45,342.71,338.42,328.86,319.63,323.90,315.17,312.99,307.08,313.66,312.04,302.18,295.43,297.47,291.09,282.73,278.30,279.85,286.59,286.91,297.70,293.91
2023-01-23 22:20:20+00:00,L9,341.97,348.29,344.47,377.25,385.55,371.52,378.82,389.44,387.64,406.21,401.06,402.12,400.75,399.73,402.38,388.97,384.38,381.79,374.51,368.91,363.95,363.77,355.13,354.23,354.01,342.33,343.10,348.36,343.99,344.20,336.30,338.15,338.59,333.14,334.83,326.68,335.87,336.11,344.01,349.52,351.75,356.06,350.83,355.28,356.18,356.04,353.11,355.92,355.31,357.49,355.12,359.17,358.98,357.95,359.31,352.67,346.65,350.04,355.57,353.55,353.61,359.57,355.61,361.27,357.20,356.89,347.06,349.12,339.59,334.34,326.36,331.19,321.35,318.58,327.05,323.65,311.98,310.02,303.96,298.91,294.85,295.48,291.93,299.50,312.30,318.63
2023-02-08 22:20:30+00:00,L9,342.99,,366.49,375.53,383.77,372.24,376.57,380.69,394.09,401.62,400.88,394.83,396.37,395.21,398.26,390.94,385.65,377.92,367.37,359.30,354.78,351.21,347.41,344.19,342.71,338.12,335.51,333.47,334.09,335.34,328.30,327.09,327.94,321.21,322.45,323.46,321.63,325.18,329.45,334.84,336.10,336.84,339.48,343.36,344.05,345.25,344.19,344.77,341.64,346.98,344.93,342.06,343.25,346.28,346.59,342.57,341.87,341.57,338.57,341.64,336.91,340.46,340.30,343.25,345.83,345.89,337.82,330.62,322.33,319.06,313.94,312.06,309.90,308.00,306.79,300.41,295.33,287.86,282.99,278.71,273.71,274.78,276.17,276.55,285.76,278.35
2023-02-12 20:25:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.61,307.43,302.33,299.50,306.80,317.11,320.19,324.76,329.96,,,,,,,,,324.17,323.52,323.49,,,,,,,,,,,,,,324.10,319.60,314.53,,,299.36,295.11,292.35,,,,,,,,262.89,255.10,252.33,277.44,294.32,260.68,131.71
2023-02-15 22:26:37+00:00,L9,336.11,361.80,363.85,370.43,383.08,376.07,375.73,388.74,403.07,409.81,410.73,404.24,402.73,400.72,408.27,402.13,392.36,387.09,375.67,368.89,364.40,361.96,355.25,351.69,347.11,347.35,347.40,346.75,346.67,342.04,340.06,337.32,331.88,330.97,330.53,332.48,336.09,334.20,335.40,339.47,345.34,349.28,348.92,351.56,350.84,349.59,349.92,350.81,353.70,356.13,353.28,353.80,349.04,354.61,355.03,352.25,353.55,350.41,346.78,348.34,347.02,348.69,349.65,352.58,355.16,356.27,343.84,338.98,332.54,326.99,319.85,317.25,312.98,313.32,313.10,307.00,296.23,288.10,281.90,284.36,288.30,287.37,283.71,288.85,290.92,284.89
2023-02-16 22:20:13+00:00,L8,328.75,,357.42,370.26,381.73,369.19,377.33,389.11,400.39,401.29,398.95,400.05,398.74,400.91,406.51,396.35,388.46,380.54,372.34,365.76,361.59,351.71,353.05,347.51,343.57,344.24,343.48,345.49,339.25,337.24,335.05,335.05,329.76,330.32,330.14,327.83,324.01,326.85,336.30,339.63,349.07,347.54,351.67,350.09,342.78,349.61,347.23,346.68,342.29,347.16,353.06,351.98,354.07,353.55,352.50,350.16,345.15,348.60,346.22,347.24,347.44,347.80,347.48,350.46,352.26,354.29,341.94,334.94,330.58,321.23,317.50,310.48,315.88,311.65,312.34,306.85,300.73,289.53,288.30,280.23,282.59,280.38,282.79,280.22,287.58,285.34
2023-02-23 22:26:14+00:00,L8,,369.78,364.26,376.08,380.72,369.40,374.85,383.64,396.87,407.52,408.59,404.74,403.93,406.28,407.75,403.28,385.98,381.55,377.77,368.23,361.37,359.50,355.56,353.77,348.62,347.03,348.09,349.83,348.11,345.51,339.57,338.11,335.49,331.83,326.41,329.50,325.58,332.32,335.87,341.17,348.40,348.41,349.06,353.77,351.05,355.07,353.80,351.69,353.82,353.64,355.39,355.47,354.85,360.59,350.00,346.52,353.26,348.19,348.19,344.64,347.10,347.37,345.25,347.24,352.38,349.47,342.63,331.32,330.68,324.62,319.07,309.16,311.97,311.92,310.36,309.42,298.70,294.30,288.38,285.91,283.97,290.41,290.97,301.30,306.26,307.20
2023-02-24 22:20:15+00:00,L9,381.18,380.88,371.74,381.61,390.16,379.25,387.26,396.89,411.52,423.78,420.14,424.95,425.22,420.99,426.14,417.75,405.86,399.33,393.67,386.30,386.37,378.37,369.39,366.60,370.75,359.93,362.66,363.36,360.48,355.67,355.76,353.22,350.33,346.26,347.52,340.19,345.86,349.60,354.37,356.08,363.92,359.66,361.92,360.31,367.00,365.60,365.68,368.75,370.31,367.62,370.76,367.00,366.05,370.35,372.53,367.43,364.78,361.29,361.71,361.47,366.54,362.13,363.32,361.84,369.01,363.94,357.15,353.15,343.65,339.53,331.81,331.09,326.69,330.02,326.13,325.67,312.16,309.13,299.36,306.41,297.40,304.29,303.16,312.05,322.28,309.51
2023-03-03 22:26:24+00:00,L9,324.88,318.51,337.88,352.07,364.92,363.33,359.85,370.14,385.37,393.41,391.38,387.07,388.35,391.40,390.95,386.37,380.40,368.05,362.60,354.95,346.45,342.09,335.43,336.37,331.08,332.16,330.04,326.65,328.30,329.07,325.56,319.83,322.09,321.53,314.86,317.58,310.97,311.42,318.71,328.72,334.30,338.35,335.67,337.98,335.13,328.85,334.20,336.84,335.17,330.44,334.33,340.41,334.06,337.99,341.94,337.68,332.25,331.19,335.38,323.21,327.47,329.20,333.51,331.45,339.68,338.72,332.44,321.52,308.58,310.02,310.97,305.94,300.31,299.72,296.44,298.02,287.52,278.98,271.43,268.11,275.19,275.73,277.46,286.29,294.67,276.00
2023-03-04 22:20:01+00:00,L8,314.02,313.17,335.79,346.54,356.07,362.45,357.23,367.25,383.77,386.22,380.84,383.59,389.16,386.34,384.41,382.52,374.58,361.83,362.82,354.68,350.07,344.77,339.44,337.56,335.57,331.47,332.28,327.38,329.79,329.44,327.19,325.58,319.52,319.81,317.67,319.14,317.29,320.94,325.57,331.11,335.48,336.17,342.21,339.63,340.99,340.53,335.40,336.67,337.32,337.99,341.35,336.98,342.46,336.51,338.74,336.76,333.90,330.92,326.90,334.33,334.87,336.47,334.29,335.65,337.93,335.17,334.40,317.43,309.93,307.40,308.13,305.90,300.35,299.43,295.60,287.75,283.88,277.63,271.06,269.94,273.00,271.10,279.30,279.01,285.73,271.69
2023-03-11 20:30:27+00:00,L7,604.44,595.97,583.81,,651.54,,641.12,527.47,386.25,393.07,390.37,385.46,391.30,388.41,387.70,,,,,,,,,,,,,,,,334.57,334.22,319.37,312.94,313.11,309.78,310.20,,,,,,,343.60,342.43,342.95,,,,,331.56,,,,,178.15,,,,338.42,336.30,339.89,337.55,344.08,344.08,335.92,323.68,313.14,315.43,303.77,301.98,,,,,296.16,,,,,,275.93,271.40,275.32,,
2023-03-12 22:20:08+00:00,L9,349.87,,,,614.51,538.53,525.86,543.07,,,432.98,540.43,577.80,,403.17,393.96,384.81,377.28,372.44,365.74,358.73,352.51,341.87,346.44,342.14,339.40,341.83,339.69,338.32,,,,331.38,326.87,328.15,325.82,325.41,328.10,326.42,,187.69,,85.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27 22:25:59+00:00,L8,,,,,,,,,,,405.81,403.75,402.40,407.70,407.87,400.62,393.43,386.88,379.57,372.16,367.43,364.28,353.78,355.83,354.23,351.87,349.06,345.53,347.36,345.74,338.83,338.62,335.02,331.24,332.05,329.97,330.86,335.51,338.92,346.48,353.09,352.59,351.19,347.29,353.95,354.21,351.30,353.07,357.41,355.47,357.22,354.94,354.88,356.49,355.34,351.13,350.48,347.88,348.31,344.91,348.30,347.40,346.06,348.12,347.45,349.30,342.54,338.39,329.01,321.28,320.59,315.29,318.33,316.04,317.38,310.01,297.64,295.67,292.55,291.37,291.62,299.17,293.04,301.78,311.63,301.36
2023-03-28 20:25:26+00:00,L7,,,340.57,358.59,382.25,369.82,374.14,384.21,399.71,402.64,403.15,402.72,413.46,,,,,,,367.23,359.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.68,,,342.75,,,,,,333.32,338.02,339.23,337.26,358.00,339.03,329.93,325.85,320.39,307.63,303.81,300.35,,295.70,298.18,294.18,,,,,,273.95,,,,634.21
2023-03-28 22:19:57+00:00,L9,438.07,390.23,364.74,376.57,384.73,374.46,381.74,393.36,403.01,413.57,411.76,411.55,413.22,410.18,412.50,406.10,398.09,392.44,389.40,380.19,378.05,371.58,366.24,365.50,360.81,360.67,360.98,363.55,357.45,349.18,354.36,347.99,346.44,338.13,333.48,335.88,336.22,340.45,347.76,346.61,360.48,364.47,362.40,364.48,363.30,359.59,361.32,364.74,361.77,359.68,362.90,363.04,365.20,362.11,365.71,362.08,360.60,353.41,353.62,353.49,353.47,358.73,355.72,356.16,362.80,364.45,355.32,341.37,333.86,331.50,331.43,327.73,327.77,326.11,328.84,314.00,307.97,306.92,305.63,303.51,306.33,307.45,313.37,319.28,330.89,316.07
2023-04-13 22:19:50+00:00,L9,396.64,,,,,,,,,,,,,,,,400.90,392.42,386.68,378.30,375.01,366.30,,,,,,,,,,,,,,,,,,,,,,,,352.26,358.23,357.13,361.93,357.06,359.71,357.15,360.58,355.10,355.17,356.45,347.49,348.69,350.73,353.02,352.04,348.64,348.40,350.23,358.40,358.80,346.44,339.67,330.99,322.64,322.06,322.14,311.75,318.50,316.98,311.05,306.05,297.56,290.93,293.40,284.81,284.65,291.76,292.70,290.49,237.53
2023-04-14 20:19:55+00:00,L7,,,,,377.57,370.01,396.06,392.77,420.91,401.38,394.18,393.67,264.83,,198.76,,,,,351.46,609.86,,,,,,,,,,,202.44,,,,,,315.03,,,,,,,,,,230.12,,,,,,328.16,,,,,,,331.63,339.52,321.67,317.47,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 22:19:43+00:00,L9,352.75,345.63,357.20,374.67,382.05,378.99,377.05,381.96,396.50,406.29,403.64,401.75,395.57,401.99,406.24,399.11,389.44,378.57,372.13,367.03,369.51,355.16,353.06,350.62,345.30,344.58,343.94,344.95,344.05,342.50,335.40,333.21,332.76,324.88,319.31,320.92,322.21,327.70,333.77,338.73,346.61,347.96,351.90,349.09,348.83,347.66,351.70,350.01,348.36,351.02,348.54,346.48,342.42,345.27,344.95,341.13,337.01,336.70,336.51,334.26,331.87,333.18,331.02,331.81,335.67,337.08,330.48,320.10,310.14,307.06,305.29,300.51,302.08,304.73,305.80,299.65,296.96,284.33,285.85,285.57,285.78,285.73,288.11,290.57,278.64,
2023-05-11 20:21:49+00:00,L7,,,,,539.75,513.81,372.00,377.91,395.56,450.23,456.64,336.07,388.79,,,,,,,381.86,352.89,,242.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.92,,318.18,219.35,191.49,168.00,,,,,,,,,,,,,,,,,572.85,276.42,138.67,
2023-05-14 22:25:26+00:00,L8,338.34,366.81,367.68,386.61,401.12,398.84,390.33,398.03,410.35,413.07,413.41,419.27,413.32,413.02,413.72,407.54,399.83,394.30,384.78,377.38,369.52,368.34,359.85,356.39,353.72,350.93,345.81,346.15,341.59,340.52,343.80,339.88,337.13,333.79,331.09,332.44,328.62,329.62,336.58,339.57,346.21,351.02,353.84,353.44,354.38,356.84,352.19,350.12,349.48,351.82,359.55,352.83,354.56,353.92,350.16,348.49,346.42,343.69,341.41,339.32,338.58,339.83,336.06,339.81,340.21,341.68,335.03,319.44,314.39,308.65,307.37,311.80,311.12,308.61,308.49,304.25,295.79,293.03,287.60,289.39,295.79,293.55,299.36,304.98,297.64,232.49
2023-05-22 22:25:40+00:00,L9,338.06,360.47,362.67,375.20,391.17,375.65,383.30,393.97,407.13,407.88,403.06,406.47,410.33,412.17,408.18,404.11,399.60,389.70,383.22,374.24,366.51,360.89,356.95,352.42,349.15,344.49,341.54,341.54,339.43,337.76,331.97,326.28,319.26,316.38,314.74,317.38,311.12,322.40,319.93,324.56,324.97,329.11,335.59,336.35,335.20,336.89,336.14,344.94,344.09,353.00,346.24,346.57,350.24,347.07,344.13,345.58,341.20,342.22,335.03,331.82,334.35,337.91,340.84,340.04,338.63,343.20,329.63,323.49,320.05,316.38,309.84,293.26,297.93,300.28,306.71,309.29,291.55,298.59,280.91,271.20,277.76,282.46,282.93,292.18,285.26,144.44
2023-05-23 22:19:17+00:00,L8,397.97,380.46,380.25,393.26,411.89,395.29,404.48,401.29,416.71,420.22,418.02,416.22,415.72,417.28,418.77,411.55,403.62,394.17,385.71,380.44,373.09,366.17,362.93,358.61,354.81,350.95,346.40,350.11,346.36,350.09,348.31,344.01,338.50,336.61,334.69,336.51,336.62,337.97,341.02,347.87,351.59,351.98,355.70,358.86,357.59,359.32,355.92,358.62,354.66,352.85,355.19,352.80,355.73,353.12,352.09,347.68,344.91,344.91,341.72,342.61,339.72,340.47,341.39,340.14,345.70,345.14,336.83,326.83,321.46,314.58,310.72,307.78,308.58,305.85,310.24,303.92,295.58,295.31,289.47,287.64,298.01,303.35,308.81,303.29,,154.11
2023-06-07 22:25:35+00:00,L9,,,,,561.73,518.38,571.05,404.95,425.03,430.88,428.58,440.25,430.42,430.97,436.00,431.98,420.66,417.47,410.47,401.52,,,,,,,,,,,,,,,,359.46,357.89,354.60,363.89,360.06,374.69,375.61,373.05,379.04,369.56,369.40,369.03,372.20,371.32,368.86,371.53,369.18,364.00,361.84,363.20,360.25,352.30,357.74,352.41,352.80,353.99,351.89,358.79,351.64,353.30,353.60,339.20,336.33,334.58,331.98,327.65,329.45,328.08,328.02,332.00,335.17,322.25,317.92,322.11,317.58,319.13,312.97,301.75,300.76,,
2023-06-08 22:19:24+00:00,L8,468.41,427.59,389.29,387.20,394.55,397.99,396.91,402.98,422.27,425.96,426.76,427.91,431.74,433.56,435.97,430.90,421.62,416.45,408.39,403.64,393.79,387.46,383.85,382.76,379.36,374.53,376.40,372.07,372.58,370.13,365.37,364.55,361.56,355.58,351.88,351.19,353.84,356.85,357.71,370.95,373.69,375.76,370.96,371.82,376.72,374.18,374.76,373.63,372.21,370.15,372.68,371.43,369.48,370.43,372.03,365.01,362.92,361.43,361.04,355.08,361.80,360.21,357.69,357.55,358.00,364.92,353.44,349.82,341.01,341.12,332.64,336.13,333.14,335.81,333.62,329.38,326.73,322.58,319.08,320.45,318.48,329.41,329.09,311.71,,119.78
2023-06-16 22:19:18+00:00,L9,332.33,,357.64,376.05,379.54,376.90,380.48,389.01,403.35,409.76,406.43,404.82,403.70,407.69,405.75,400.00,392.67,380.73,380.06,373.74,366.95,359.03,354.22,351.13,350.95,348.85,345.04,344.36,345.64,342.30,340.25,333.83,333.37,325.08,323.92,322.72,328.48,326.00,334.63,341.19,341.68,343.79,343.66,343.22,345.03,343.53,345.31,348.42,346.67,345.51,341.53,337.85,338.00,339.93,339.79,336.50,331.55,333.45,327.51,327.98,327.69,331.14,333.24,331.09,328.97,331.19,327.27,314.14,315.59,301.62,306.14,304.55,304.11,295.23,309.90,300.91,302.79,291.25,294.94,289.56,288.95,297.81,297.89,280.17,,
