dates,satname,nzd0594-0000,nzd0594-0001,nzd0594-0002,nzd0594-0003,nzd0594-0004,nzd0594-0005,nzd0594-0006,nzd0594-0007,nzd0594-0008,nzd0594-0009,nzd0594-0010,nzd0594-0011,nzd0594-0012,nzd0594-0013,nzd0594-0014,nzd0594-0015,nzd0594-0016,nzd0594-0017,nzd0594-0018,nzd0594-0019,nzd0594-0020,nzd0594-0021,nzd0594-0022,nzd0594-0023,nzd0594-0024,nzd0594-0025,nzd0594-0026,nzd0594-0027,nzd0594-0028,nzd0594-0029,nzd0594-0030,nzd0594-0031,nzd0594-0032,nzd0594-0033,nzd0594-0034,nzd0594-0035,nzd0594-0036,nzd0594-0037,nzd0594-0038,nzd0594-0039,nzd0594-0040,nzd0594-0041,nzd0594-0042,nzd0594-0043,nzd0594-0044,nzd0594-0045,nzd0594-0046,nzd0594-0047,nzd0594-0048,nzd0594-0049,nzd0594-0050,nzd0594-0051,nzd0594-0052,nzd0594-0053,nzd0594-0054,nzd0594-0055,nzd0594-0056,nzd0594-0057,nzd0594-0058,nzd0594-0059,nzd0594-0060,nzd0594-0061,nzd0594-0062,nzd0594-0063,nzd0594-0064,nzd0594-0065,nzd0594-0066,nzd0594-0067,nzd0594-0068,nzd0594-0069,nzd0594-0070,nzd0594-0071,nzd0594-0072,nzd0594-0073,nzd0594-0074,nzd0594-0075,nzd0594-0076,nzd0594-0077,nzd0594-0078,nzd0594-0079,nzd0594-0080,nzd0594-0081,nzd0594-0082
2022-06-05 22:20:51+00:00,L8,241.07,212.45,234.43,240.19,242.01,273.35,228.69,221.82,224.92,236.70,263.83,326.91,301.09,239.79,240.00,230.07,270.01,276.93,,,,,,,,,,,,,269.36,269.24,266.24,236.68,225.28,235.30,253.42,241.53,251.35,255.10,245.11,257.53,256.21,245.48,250.40,220.40,219.93,227.38,244.88,230.60,231.34,250.94,234.96,232.08,222.18,229.81,241.48,236.69,230.50,220.90,228.52,229.69,217.84,226.58,221.08,229.91,221.61,229.54,229.29,217.37,233.00,230.32,231.70,241.36,237.87,224.72,241.45,245.59,291.63,446.03,486.19,239.45,243.50
2022-06-21 22:21:00+00:00,L8,225.89,203.32,219.69,185.52,224.12,236.59,227.00,215.16,208.19,219.61,228.60,277.43,232.80,232.20,223.96,228.09,221.75,257.19,,,,,,,,,,,,221.26,235.31,228.81,232.74,225.72,222.92,218.12,229.36,233.72,242.29,232.94,236.90,246.79,246.42,240.40,245.94,218.09,218.17,219.71,232.50,225.84,227.39,247.91,223.85,222.61,218.50,218.30,240.54,225.74,223.11,220.16,227.29,221.05,216.55,208.11,217.46,214.57,217.55,230.03,222.49,217.45,220.79,216.80,226.09,234.29,218.22,222.15,224.52,233.58,290.88,461.50,498.13,483.58,227.85
2022-06-28 22:27:12+00:00,L8,237.25,208.14,225.31,231.76,235.13,269.10,216.41,218.64,218.16,244.37,258.87,320.74,288.01,234.38,998.82,996.86,243.55,270.66,226.51,,,,,,,,,489.70,419.73,496.68,469.41,279.14,277.79,237.04,227.13,238.80,265.39,240.35,253.95,254.37,247.57,253.82,252.31,247.42,250.29,223.85,222.03,227.28,241.02,228.78,233.64,252.95,234.41,236.96,238.15,232.43,246.77,240.92,235.97,219.49,234.48,231.67,213.75,221.08,223.17,224.91,225.81,226.60,237.23,231.58,233.06,231.24,238.79,243.72,237.44,229.54,238.77,246.05,275.05,390.82,242.47,235.39,245.28
2022-07-22 22:26:54+00:00,L9,,,,,87.55,,,-38.92,180.46,189.66,,,,,206.25,202.93,211.98,235.40,203.55,197.21,189.89,193.61,208.41,194.36,193.66,197.38,61.88,67.59,103.82,212.17,231.09,239.62,235.91,212.11,334.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.50,,310.11,325.82,351.52,,,,242.27,221.72,221.61,234.69,221.70,220.15,228.66,231.01,304.93,464.89,490.02,224.20,231.43
2022-08-07 22:27:06+00:00,L9,220.11,192.91,215.38,182.33,212.85,233.61,210.94,200.46,201.38,210.92,226.54,263.17,226.02,223.54,218.45,221.26,,,,,,,,,,,,,165.71,216.88,224.83,224.90,232.99,214.63,219.25,216.81,232.93,230.02,236.12,230.70,232.49,241.39,245.65,239.75,242.08,213.27,221.02,227.00,238.22,226.19,233.76,251.59,231.46,219.61,215.25,216.35,233.15,229.62,231.11,214.68,235.00,227.35,215.08,214.10,219.80,218.51,227.44,221.74,223.09,221.68,227.19,222.22,227.86,,,,,,,,,,
2022-08-08 22:21:16+00:00,L8,222.99,193.61,210.90,182.83,203.34,231.13,210.08,201.98,202.33,217.12,229.16,262.68,228.69,223.49,220.16,221.65,211.47,,,,,,,,,,,,,216.19,223.99,228.66,224.84,221.58,220.58,218.87,225.76,234.41,234.19,230.83,234.20,239.29,242.81,235.79,242.77,217.63,216.56,221.10,230.11,227.71,227.42,250.16,222.29,220.75,217.17,217.60,239.36,225.18,224.83,219.63,227.81,226.04,217.05,224.15,221.00,229.72,221.47,224.31,226.39,211.33,232.76,221.01,227.76,239.34,,,,,,,,,
2022-08-24 22:21:19+00:00,L8,226.37,201.19,223.84,185.45,217.10,242.69,212.82,210.42,208.33,216.63,224.46,278.04,239.68,229.05,226.38,225.45,228.50,259.23,,,,,,,,,,,,219.81,231.41,247.76,247.53,226.98,221.51,227.87,244.06,240.14,248.28,244.69,241.04,256.24,249.66,245.15,246.80,218.57,219.77,222.43,237.74,229.29,228.70,,,,,,,,,,230.92,232.13,221.11,217.89,220.58,211.38,220.47,234.17,229.00,224.05,224.62,232.76,231.67,243.66,237.53,227.48,240.61,242.29,275.70,377.26,239.37,237.31,240.39
2022-09-09 22:21:47+00:00,L8,242.30,213.02,232.91,243.13,251.45,288.63,244.01,230.79,268.30,254.55,284.25,333.09,300.87,239.36,944.93,816.74,960.00,281.56,230.17,220.05,222.66,229.56,244.85,244.50,246.79,411.99,471.13,359.15,382.89,392.47,491.39,447.51,313.68,319.56,284.69,,266.82,252.89,262.18,257.06,257.09,260.50,264.42,250.37,252.14,222.66,223.57,236.63,248.57,234.91,239.98,251.46,244.51,244.06,242.22,242.15,,,,,,,,,,,,,,,238.81,,,,,,,,,,,,
2022-09-16 22:27:36+00:00,L8,242.14,211.36,231.15,236.90,237.76,271.14,216.97,212.39,219.22,238.40,263.32,329.03,286.54,235.17,225.73,228.01,244.01,273.08,227.60,223.26,215.66,226.75,237.49,232.04,232.67,243.92,239.36,236.09,217.01,239.80,267.99,266.73,263.67,230.03,222.16,229.54,247.44,234.05,245.70,246.03,245.98,251.60,247.95,246.81,250.48,221.29,222.52,227.59,240.27,228.44,235.87,251.91,232.65,232.01,226.53,222.73,238.65,232.12,234.12,220.84,235.39,233.23,217.20,226.13,231.60,235.54,229.09,233.95,240.62,234.88,233.46,233.22,239.62,243.50,235.96,232.96,238.91,240.88,310.49,480.02,492.16,235.61,243.55
2022-09-25 22:21:26+00:00,L8,246.91,221.85,242.15,260.74,288.77,298.14,235.92,228.72,279.05,255.20,287.02,334.12,321.86,,424.87,,,626.48,584.34,,632.33,,,,,,,,,,484.44,457.92,429.35,367.66,369.39,,,361.29,372.12,,406.27,388.16,337.32,,264.04,223.21,229.13,226.31,,,247.92,252.07,249.11,,338.50,361.25,395.68,374.25,,221.70,236.34,229.43,224.69,224.40,235.93,232.30,221.39,291.05,311.70,234.63,247.82,241.62,258.47,241.42,235.17,228.41,235.57,244.07,279.93,351.59,240.81,241.35,248.23
2022-10-02 22:27:35+00:00,L8,,197.46,219.02,190.27,219.57,238.43,210.39,203.85,208.53,212.18,229.10,277.54,230.09,220.56,214.45,212.61,215.06,242.83,211.89,218.80,209.16,206.92,217.55,225.81,210.03,209.22,210.03,212.28,194.80,202.71,219.72,217.41,226.75,212.42,211.04,211.82,222.64,227.21,227.31,225.55,225.23,234.05,237.65,228.35,234.80,208.58,210.56,219.83,227.28,221.38,224.62,235.68,215.68,206.54,202.98,207.08,217.64,219.64,214.17,207.65,222.70,224.10,208.28,204.94,214.07,210.89,217.85,217.32,221.84,212.43,214.57,213.85,224.04,226.18,218.42,213.21,224.55,226.69,263.88,373.32,222.52,219.44,219.33
2022-10-28 20:39:06+00:00,L7,251.39,224.77,,,,,,,211.88,224.44,,338.52,,241.98,236.51,237.47,262.29,287.48,242.23,238.34,232.55,,,,,,232.65,,,,,284.73,300.33,223.13,218.94,,271.63,235.94,279.53,,,,,,,,,,,,,,,,,,,224.61,223.79,218.08,225.07,226.10,231.72,227.71,243.86,236.28,,,,,,223.09,220.62,234.04,220.69,246.05,246.17,251.05,351.63,388.32,239.43,246.89,261.09
2022-11-04 22:21:12+00:00,L9,218.69,180.13,205.24,172.69,202.73,213.02,196.08,181.68,190.36,200.54,210.23,231.95,217.24,207.06,209.62,211.27,206.80,217.16,208.51,207.73,202.86,202.71,205.31,204.07,199.64,205.04,197.50,202.85,187.92,,,,,,,,,,,,,,,219.77,227.62,197.41,204.69,208.69,219.74,224.63,225.56,245.91,220.01,202.09,205.55,206.99,222.95,216.66,216.97,214.12,226.39,223.42,199.17,215.28,217.11,213.06,217.61,209.07,220.42,206.68,211.70,215.78,214.17,231.73,218.60,216.56,225.41,231.81,265.96,255.46,224.87,223.14,225.48
2022-11-14 20:36:44+00:00,L7,,,215.15,182.18,214.25,237.45,227.38,242.05,242.54,246.14,,,,,,,,,,,219.44,212.39,216.03,233.96,240.93,247.05,244.67,,,,,,,,,,,,,229.80,232.44,,,238.43,242.97,223.38,,245.60,226.72,210.27,226.19,248.86,228.37,213.81,215.73,217.24,244.44,238.90,236.97,231.04,,,,,,,219.25,222.05,222.76,246.74,260.50,247.17,253.88,,,,,,,431.04,497.53,,222.55
2022-11-19 20:41:24+00:00,L7,208.30,184.98,209.31,173.44,196.71,210.75,201.62,184.61,202.72,190.50,226.62,262.97,,,,,,,,,,,,,,208.70,207.07,204.37,184.45,192.02,207.50,208.77,218.21,203.13,197.90,204.70,223.06,218.42,225.45,220.69,210.60,219.14,235.73,217.87,223.28,218.91,,,,,,,,,,,217.53,215.35,208.42,207.40,225.00,218.43,207.47,209.25,210.21,207.04,212.67,212.71,212.77,205.83,,216.64,221.45,229.48,216.88,213.45,223.34,232.20,260.10,334.70,219.77,223.23,227.31
2022-12-06 20:38:54+00:00,L7,248.66,217.30,238.54,266.36,302.30,316.11,228.22,209.88,219.44,290.76,294.89,336.80,306.27,250.64,973.98,898.80,963.24,295.07,225.28,221.59,218.59,470.72,493.82,378.26,377.62,382.74,444.04,351.60,378.93,386.13,486.13,440.95,409.75,362.41,326.77,271.23,279.66,273.91,281.45,256.07,254.39,266.04,255.68,245.18,257.80,246.99,224.22,223.72,238.05,224.14,228.65,238.40,228.70,233.62,229.81,237.75,246.20,243.39,234.23,219.73,224.22,225.36,210.15,214.91,226.21,228.52,227.22,227.57,237.64,231.89,234.57,221.00,228.46,233.10,221.40,217.37,229.51,239.72,312.42,479.43,486.28,236.16,243.70
2022-12-06 22:21:13+00:00,L9,229.54,204.25,228.20,225.34,232.83,258.47,225.06,218.54,213.33,222.20,244.86,314.01,,234.88,221.11,221.34,237.74,266.70,224.35,219.94,219.47,221.33,228.41,227.14,222.91,248.95,240.49,233.68,226.34,260.13,285.13,278.32,277.55,230.29,221.17,232.90,254.58,240.72,251.20,252.15,247.13,257.19,259.47,246.90,251.67,219.47,220.84,235.44,248.92,231.60,233.61,249.93,236.47,230.72,233.70,227.05,242.33,241.43,231.29,222.45,235.23,228.12,226.09,226.01,235.97,235.93,225.01,237.06,230.51,224.80,247.31,232.94,245.77,240.12,245.95,230.58,245.27,248.58,306.60,477.37,498.97,245.58,250.53
2022-12-13 22:27:25+00:00,L9,243.13,209.88,233.58,240.91,241.82,273.35,232.40,227.40,221.60,238.58,269.27,331.16,294.95,235.90,224.20,221.72,244.18,276.85,228.23,221.92,219.85,231.73,239.37,231.62,235.89,248.83,239.65,234.92,234.92,253.34,275.10,270.63,268.79,229.86,221.91,222.79,249.79,235.74,248.10,248.81,239.82,250.43,246.70,239.44,247.98,212.66,220.20,226.60,240.38,226.93,228.37,244.75,228.41,230.67,222.59,218.58,232.49,229.72,226.97,212.07,235.39,227.70,220.22,217.25,220.09,218.10,227.89,222.12,229.96,221.03,240.77,230.48,229.74,245.30,232.05,230.26,238.33,239.66,335.97,434.45,486.99,235.50,244.52
2022-12-14 22:21:40+00:00,L8,,,,,,,,,,,,,,,237.27,253.72,245.78,335.20,252.65,228.39,222.37,219.45,232.53,224.91,224.95,246.76,227.91,231.17,221.13,232.86,256.22,261.47,255.67,226.97,219.52,227.09,246.90,240.37,247.81,244.80,240.78,250.64,245.20,235.16,248.37,216.97,214.83,219.72,244.73,228.83,234.47,247.42,231.43,222.67,217.68,218.13,232.76,226.74,225.76,217.86,229.27,226.97,219.91,217.21,221.31,213.86,221.40,232.54,220.57,225.35,226.32,234.01,237.23,237.04,233.70,226.14,239.55,243.12,286.02,446.62,497.37,483.90,246.61
2022-12-28 20:41:08+00:00,L7,207.07,187.69,199.39,,,,,,205.43,211.93,226.44,251.93,217.33,208.59,207.24,209.47,207.78,234.11,213.52,203.97,205.02,,,,,,211.22,210.08,186.89,192.64,214.16,219.91,217.40,201.97,206.58,203.51,204.99,216.13,216.23,211.52,213.37,,,,,,,,,,,,,,,,,,,,223.70,219.10,209.60,210.54,211.23,214.85,209.36,,,,,,222.53,225.76,217.17,211.30,223.44,221.98,318.97,329.95,219.46,,210.45
2022-12-29 22:27:24+00:00,L9,,203.95,223.83,,,,,,,,,,,,,,,,218.80,221.81,211.86,216.03,221.38,226.31,213.64,226.21,220.40,215.56,200.50,204.83,228.12,236.27,237.02,214.49,215.81,213.40,234.19,230.29,239.02,228.56,229.68,239.19,238.22,233.74,253.33,213.99,212.90,226.55,236.21,224.74,226.21,241.30,226.94,216.84,205.51,209.62,218.76,222.30,220.21,212.89,230.71,226.86,213.94,218.06,216.86,210.04,222.57,221.48,232.60,211.46,222.88,225.92,227.53,230.78,222.99,229.29,232.76,234.19,306.50,409.70,227.78,231.50,239.37
2022-12-30 22:21:36+00:00,L8,225.72,202.89,219.93,189.23,223.44,238.52,229.66,218.94,219.48,220.31,227.71,274.59,232.61,223.70,218.78,220.20,219.82,248.98,224.80,218.96,221.30,207.66,214.59,221.43,217.76,216.64,223.53,215.02,200.27,207.72,221.10,219.30,228.77,212.57,215.88,212.93,227.21,236.27,227.65,224.91,225.74,236.58,234.43,228.55,242.44,210.21,214.60,216.35,244.95,226.39,229.45,245.51,225.07,214.14,211.45,212.13,225.66,220.46,195.99,181.86,185.64,,,,,,,,,,,,,,,223.34,225.58,231.54,291.12,479.17,497.63,,
2023-01-07 22:21:14+00:00,L9,253.04,224.24,239.54,260.03,312.52,331.27,311.72,296.09,286.59,280.46,299.00,341.18,304.45,247.89,954.38,842.52,996.42,296.56,244.02,230.48,231.94,240.88,373.29,376.63,401.38,396.94,477.93,359.75,383.82,366.87,490.89,483.19,419.90,356.61,304.06,263.83,283.39,265.25,274.03,259.88,258.38,266.22,262.51,252.07,254.19,230.42,235.16,235.28,247.65,230.33,234.75,249.57,242.13,244.50,243.28,243.46,255.04,249.63,246.77,224.21,245.49,238.44,225.73,227.41,241.31,233.95,230.91,237.05,234.51,243.66,246.85,234.82,245.30,248.61,246.74,231.10,246.73,250.42,321.20,494.28,447.06,246.91,252.21
2023-01-14 20:38:08+00:00,L7,210.68,184.15,201.30,179.88,207.41,221.13,,,,,228.59,258.03,206.90,210.74,201.31,197.27,213.45,234.05,205.52,205.38,208.95,195.30,199.80,,,,,198.43,167.67,183.82,207.96,207.78,215.87,202.80,200.48,206.08,212.79,219.09,212.18,219.01,226.24,215.04,233.58,216.52,221.18,191.36,,,,,,,,,,,,,,,,215.66,206.82,207.03,211.99,208.47,213.57,215.08,217.11,,,,,,216.59,207.25,216.78,217.27,275.47,449.98,457.38,210.10,213.76
2023-01-14 22:27:21+00:00,L9,240.64,205.89,230.25,226.59,237.87,271.38,232.47,228.12,221.65,236.01,251.81,313.96,272.74,232.72,228.23,225.38,245.13,274.20,226.53,226.75,219.34,232.25,230.08,230.89,234.64,241.77,224.92,226.20,210.17,227.91,245.52,258.12,249.12,229.87,220.43,215.52,243.15,236.63,246.05,241.97,240.36,246.48,246.39,242.06,248.67,216.02,220.47,226.35,240.11,226.76,231.63,249.16,229.88,229.88,213.10,216.14,230.30,228.41,229.66,216.48,235.92,231.37,220.36,216.67,225.76,233.50,228.94,224.36,235.83,233.14,240.88,229.08,233.32,243.71,232.36,227.12,238.83,239.36,323.94,464.60,488.41,233.95,243.38
2023-01-15 22:21:29+00:00,L8,228.21,209.48,223.24,194.66,229.76,257.69,231.47,220.86,227.34,220.93,233.34,276.90,235.01,230.47,217.55,221.45,231.20,257.25,226.32,217.57,223.09,209.16,217.94,221.83,218.74,217.20,222.27,217.22,202.50,209.79,226.17,226.96,230.41,221.71,219.00,217.17,230.96,234.97,239.36,229.16,231.10,238.54,240.85,233.22,246.79,217.08,216.30,223.65,232.24,229.65,231.48,248.92,225.96,213.72,214.53,213.13,232.05,225.07,222.08,218.79,227.89,228.47,216.28,224.47,220.66,230.30,221.92,227.82,227.99,213.01,227.95,227.08,223.33,239.62,228.48,225.93,234.32,236.28,291.51,431.47,486.12,234.90,240.53
2023-01-30 22:27:25+00:00,L9,222.77,198.28,212.76,185.24,214.58,238.14,217.51,223.77,219.89,212.08,229.62,253.87,223.26,219.48,213.71,213.08,215.80,232.18,218.78,222.04,212.72,216.29,210.35,212.35,207.55,210.04,219.21,215.63,196.51,201.59,221.76,219.87,218.07,212.60,216.51,214.42,226.50,227.24,226.35,221.02,222.67,237.28,237.12,226.53,242.18,217.69,213.45,227.04,237.75,225.83,231.98,244.40,228.79,213.41,207.45,212.13,228.85,224.45,224.53,211.78,235.45,228.17,214.62,218.76,218.62,213.53,222.78,223.05,232.72,215.37,224.32,224.47,227.82,231.26,226.36,228.37,234.59,232.60,304.92,480.18,479.73,228.39,232.38
2023-02-17 20:31:03+00:00,L7,,207.88,234.52,227.36,231.52,263.90,212.89,219.55,211.74,223.68,262.84,328.38,273.61,227.19,991.01,998.97,280.89,281.58,221.06,214.94,216.09,215.37,230.32,225.82,226.68,244.28,414.25,399.03,426.02,450.86,471.52,284.66,282.75,231.94,228.21,239.87,262.93,238.20,256.89,250.94,253.90,253.30,250.71,243.21,244.13,219.94,212.85,222.80,236.01,223.29,,,241.63,242.21,241.65,236.60,244.42,248.34,228.87,218.59,241.88,235.28,225.18,220.55,246.96,234.01,228.69,224.69,234.81,226.17,231.67,,235.86,245.47,237.80,228.10,240.15,242.23,341.06,449.79,488.16,247.42,245.50
2023-02-23 22:27:02+00:00,L8,272.99,262.30,277.83,,406.18,394.12,383.54,375.31,313.75,306.10,320.99,348.01,317.74,,963.77,883.23,963.72,605.81,560.48,228.35,610.07,374.01,496.34,366.06,379.39,383.19,496.18,367.55,383.81,367.63,476.10,443.87,443.51,394.72,351.01,293.35,300.28,291.03,297.11,263.94,269.73,274.80,267.73,250.50,,265.92,238.62,229.82,243.00,230.55,233.83,251.34,236.26,245.37,241.40,247.50,249.66,257.35,240.72,228.64,242.96,234.14,225.98,221.53,231.55,236.84,229.43,227.08,239.82,238.24,250.39,230.04,240.21,246.75,236.50,229.81,241.15,250.78,349.96,480.14,479.63,235.96,245.30
2023-02-24 22:21:03+00:00,L9,262.90,229.06,248.02,273.09,344.31,339.18,338.44,300.62,308.13,297.07,302.83,343.40,309.05,253.73,973.35,917.87,904.98,297.75,231.72,227.71,229.98,239.67,263.90,258.23,355.21,371.09,438.51,377.02,414.37,437.78,471.73,294.80,293.60,,279.45,250.56,271.27,252.97,265.10,258.53,255.93,262.41,262.23,246.03,251.08,219.65,221.46,226.17,244.51,229.90,228.18,249.29,229.77,240.93,229.89,229.63,242.25,242.17,227.74,220.70,239.13,231.92,225.26,225.06,232.75,233.33,226.48,236.21,227.78,235.43,246.74,233.16,244.24,243.64,238.50,233.27,241.21,244.52,306.20,492.40,491.39,483.82,247.88
2023-03-11 20:31:15+00:00,L7,,,,,230.38,257.84,212.15,213.75,200.64,209.29,238.75,291.08,282.44,226.96,219.46,228.74,234.80,260.73,206.28,,,,209.47,201.52,232.62,209.59,204.09,198.86,56.21,185.55,227.48,233.09,29.29,,,,,,,,,,,220.23,231.33,,,,,,,223.58,205.22,199.29,199.89,177.82,,189.70,,,214.25,,,207.78,211.50,211.88,,,,212.13,,,236.40,228.89,221.22,211.20,258.20,224.23,259.93,300.43,225.56,226.01,162.97
2023-03-28 22:21:09+00:00,L9,232.74,203.76,229.75,220.56,235.93,262.48,231.88,218.69,214.36,221.47,240.55,301.37,,230.84,226.66,226.12,234.87,261.97,225.06,216.63,221.24,213.54,225.25,223.12,217.73,237.70,223.90,213.54,195.42,215.50,238.83,247.95,248.28,218.65,218.62,216.52,240.62,239.60,247.13,239.80,238.20,244.73,243.46,240.35,244.25,217.69,214.03,227.99,245.04,227.05,228.10,247.26,224.45,221.94,215.99,216.07,236.67,224.03,222.06,220.25,229.05,230.73,222.77,226.99,221.63,229.96,220.84,227.48,232.71,218.59,228.32,229.79,225.69,240.92,236.07,220.73,236.46,237.38,306.52,445.97,498.45,240.08,245.98
2023-04-13 22:20:38+00:00,L9,231.57,202.03,225.28,193.90,229.59,257.71,213.82,216.81,212.95,219.82,233.49,281.96,242.50,229.64,226.52,224.94,232.70,262.21,226.68,226.15,221.32,215.77,220.90,222.06,215.24,218.07,212.26,211.45,195.69,216.24,222.84,230.76,236.90,216.24,218.32,215.94,231.55,238.45,243.23,234.83,232.88,241.02,238.64,236.88,245.56,218.84,215.90,216.16,245.32,226.54,234.39,246.06,228.63,218.97,216.12,215.65,233.79,223.44,220.79,219.71,227.99,223.71,221.69,220.77,221.19,229.91,220.10,233.36,223.25,218.18,232.99,218.30,229.72,238.07,232.13,226.25,232.33,236.83,291.11,464.83,485.53,237.59,230.45
2023-04-14 20:21:07+00:00,L7,,168.12,192.80,,294.80,327.64,150.12,169.49,185.89,,,,,,608.27,586.86,716.23,,,,182.33,184.01,492.75,489.20,374.41,81.59,86.93,,,,,,229.62,219.25,214.04,,,,,,,,,,,,,,,,,,,,,,,,,,-22.99,,,,,187.94,195.74,,,,,,,,,,,,,446.54,464.36,221.62,226.17
2023-04-19 20:24:48+00:00,L7,,,,,318.91,497.56,516.61,402.86,382.92,236.11,,,,,-68.24,17.24,95.90,,,,91.32,160.83,145.98,105.14,107.70,29.16,31.61,85.74,157.09,390.13,415.60,485.46,353.26,,339.25,207.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.99,,,,,,,,,,,,242.98,73.93,106.23,464.36,,393.31,465.63,445.68
2023-04-28 22:26:27+00:00,L8,223.14,200.89,219.08,187.89,220.75,240.14,216.72,221.64,220.03,212.22,229.57,276.29,227.77,225.30,217.91,221.39,220.21,,,,,,,,,,,,195.99,214.45,229.06,221.96,233.21,214.97,216.08,214.95,234.05,229.21,238.29,230.48,232.86,242.66,243.21,234.42,246.74,217.42,207.35,226.64,237.50,224.35,234.27,234.72,229.59,219.14,213.06,214.68,230.29,229.51,229.47,212.30,232.41,224.51,216.42,218.39,216.89,211.98,220.47,223.09,230.68,208.98,232.07,224.03,221.08,,,,,,,,,,
2023-05-06 22:26:37+00:00,L9,249.95,228.09,242.47,266.62,315.21,338.35,327.16,302.98,298.68,296.18,305.99,344.69,311.48,255.75,491.76,654.46,773.33,301.28,238.42,231.33,231.58,471.50,414.55,460.10,305.50,,,,,,477.98,494.26,428.52,,322.10,280.73,289.53,290.28,286.02,262.24,261.03,269.42,266.04,249.73,258.11,243.11,238.62,230.86,244.49,233.98,239.30,253.10,241.21,245.93,242.98,248.58,257.81,259.59,241.02,232.98,238.55,236.31,228.43,231.60,242.27,236.60,235.06,242.69,242.35,238.97,249.44,246.07,245.62,251.68,243.95,230.86,241.67,258.40,341.34,480.37,480.30,241.77,249.77
2023-05-15 22:20:23+00:00,L9,218.89,186.69,209.18,183.75,207.76,232.73,206.02,199.84,203.29,216.11,223.73,239.74,227.53,216.39,218.56,222.19,212.61,229.26,,,,,,,,,,,,210.48,217.08,216.53,222.56,212.98,215.77,215.11,218.29,231.17,228.45,227.12,225.53,235.30,232.98,228.01,235.86,212.94,213.21,214.33,239.44,225.88,232.50,243.93,229.77,218.20,216.06,215.46,230.52,226.07,220.23,218.50,224.99,224.16,213.39,219.26,219.89,213.31,219.34,212.22,223.05,209.86,217.81,219.60,217.21,232.86,219.29,218.21,228.90,232.54,274.55,431.13,486.13,233.59,227.52
2023-06-16 22:20:06+00:00,L9,235.05,206.39,228.01,220.28,232.50,258.43,212.90,210.47,207.55,217.98,231.91,305.91,,238.13,235.91,236.24,243.07,267.69,,,,,,,,,,,,234.22,252.74,271.86,259.08,236.62,225.35,232.18,262.08,244.44,255.72,258.49,254.59,263.16,266.66,259.75,263.18,227.89,224.01,243.63,251.05,240.31,248.34,254.98,248.76,244.97,243.07,239.97,247.35,246.61,242.88,224.95,237.42,241.54,224.58,227.48,222.03,229.83,224.01,233.52,238.37,232.38,235.18,235.54,240.89,255.17,249.81,226.93,248.98,251.07,306.30,460.93,486.65,247.27,253.63
2023-06-23 22:26:17+00:00,L9,247.48,224.90,240.95,256.28,285.96,321.56,315.90,282.20,276.33,268.85,293.92,337.89,309.30,252.96,957.52,898.37,279.31,288.83,,,,,,,,,491.48,385.87,404.55,492.64,472.14,292.11,292.94,244.24,244.67,249.95,267.53,251.98,266.17,257.88,250.93,256.59,255.18,248.26,251.39,223.89,222.25,229.13,243.24,230.59,237.66,251.43,238.53,238.80,239.01,239.36,248.27,240.92,237.33,225.03,235.68,234.45,219.97,225.76,237.13,235.90,229.60,234.32,240.14,238.33,240.17,234.12,241.45,247.91,240.49,232.31,241.98,246.56,321.73,494.59,492.66,236.25,245.71
2023-07-09 22:26:32+00:00,L9,,,292.63,,430.98,319.85,495.28,364.23,,,,,,,985.33,943.77,920.74,414.47,174.23,,751.25,177.99,492.37,321.63,358.52,493.14,424.94,248.94,288.71,497.46,340.61,307.79,451.48,,450.36,,,,,,,,,,,,,,,,,,,,,,323.92,,,,,,,,,,,,,,,,,,,285.44,456.40,473.64,488.46,43.72,484.54,445.88,390.76
2023-08-26 22:26:52+00:00,L9,226.24,198.63,216.60,189.44,217.75,243.02,216.37,210.18,216.20,212.83,229.13,264.23,224.54,219.25,222.29,223.41,216.38,,,,,,,,,,220.82,215.04,185.27,215.21,230.90,223.12,234.13,221.14,218.36,213.81,224.03,228.10,237.15,228.39,228.57,240.90,243.47,234.63,246.81,220.21,210.93,226.38,238.78,226.00,233.80,237.42,227.61,201.18,208.31,213.69,217.25,216.32,223.19,210.34,232.18,228.13,215.34,218.60,217.91,211.44,220.35,214.11,220.74,195.31,203.76,200.42,202.29,214.69,,205.71,222.82,224.44,289.86,494.56,492.58,231.71,238.68
2023-09-03 22:26:57+00:00,L8,,,,,408.01,,387.73,376.25,311.18,497.92,,351.89,317.06,,950.07,867.26,995.02,644.45,555.07,228.26,624.28,374.81,500.36,495.86,385.74,390.45,486.81,359.47,376.76,371.26,485.67,487.42,430.00,402.36,365.72,306.83,309.51,300.26,304.52,269.69,278.08,275.90,272.28,253.18,286.57,268.01,246.66,232.65,245.00,232.82,240.70,252.51,241.57,247.51,244.51,252.74,258.94,259.49,241.68,232.31,236.35,237.44,225.55,224.90,234.58,236.93,230.88,230.55,241.11,239.63,,,,,,-81.80,-23.13,12.25,331.73,480.29,480.07,235.58,245.30
