dates,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0066,nzd0367-0067,nzd0367-0068,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0072,nzd0367-0073,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081,satname
2023-06-08 22:19:00+00:00,454.73,466.53,474.11,471.97,473.73,476.52,474.59,480.01,486.23,487.11,487.58,485.32,475.70,470.32,457.69,431.82,433.52,425.58,422.25,421.72,428.51,441.60,451.61,452.76,447.99,447.92,441.34,445.47,447.88,452.51,458.86,462.90,470.69,476.51,462.85,454.02,456.88,462.12,472.99,472.13,479.10,477.98,475.71,477.21,483.77,491.81,490.03,483.70,476.47,472.63,455.73,436.96,430.23,436.10,430.82,430.77,428.65,422.08,420.17,414.49,414.41,404.85,394.57,380.51,381.12,383.50,377.42,381.94,389.47,400.07,411.19,413.35,416.92,422.52,439.30,448.79,464.43,475.17,499.18,521.77,551.62,578.35,L8
2023-06-09 22:12:48+00:00,456.26,468.65,475.59,473.69,475.50,478.56,474.59,480.01,486.43,486.54,486.71,483.21,474.40,471.23,457.69,431.82,439.69,425.58,422.25,421.72,428.51,441.60,453.41,452.76,447.99,447.92,440.06,445.47,447.88,452.51,458.86,462.90,470.69,476.51,462.85,454.02,456.88,462.12,472.99,472.13,479.10,477.98,475.71,477.21,483.77,491.81,490.03,483.70,476.47,472.63,455.73,437.93,429.96,435.29,431.44,430.77,428.65,422.08,420.17,414.49,414.41,404.85,394.57,380.51,381.12,383.50,377.42,381.94,389.47,400.07,411.19,413.35,416.92,422.52,438.78,448.79,464.43,475.17,499.18,521.77,551.62,578.35,L9
2023-06-16 22:18:54+00:00,456.20,468.40,476.63,474.19,475.62,478.68,474.31,479.37,485.41,485.23,485.78,482.05,473.88,471.52,459.30,436.46,442.87,427.83,424.01,423.59,429.78,442.23,453.35,452.05,447.71,447.22,440.01,445.32,448.23,453.33,459.53,463.16,470.79,476.60,463.19,454.61,457.30,462.02,472.43,471.85,478.37,477.13,474.88,476.86,483.20,490.32,489.28,483.55,476.75,472.52,455.83,438.16,430.09,435.52,431.40,430.47,428.37,421.92,419.67,414.20,414.34,405.04,395.21,381.83,382.30,384.58,378.93,383.23,390.12,400.01,410.70,413.14,417.70,422.52,439.58,449.25,464.66,475.42,499.23,521.68,551.07,577.47,L9
2023-07-27 22:13:02+00:00,461.80,473.84,477.45,474.82,473.89,475.48,468.47,473.09,480.23,482.54,488.89,488.58,479.89,476.92,465.23,441.89,450.44,430.87,425.62,425.79,432.55,443.85,454.63,450.75,445.03,445.50,437.57,441.57,444.65,451.40,460.73,468.46,476.41,480.43,466.20,455.71,457.94,460.44,468.77,466.44,472.97,470.52,472.49,473.48,479.36,490.43,494.17,494.33,479.93,471.84,454.66,440.31,434.34,436.41,430.03,427.84,426.82,420.84,420.31,415.62,417.25,407.56,400.06,388.49,390.95,393.67,384.26,386.19,391.15,401.62,413.77,415.81,417.94,422.09,436.65,448.55,463.88,473.01,494.98,520.58,550.08,578.94,L9
2023-08-03 22:19:19+00:00,461.80,473.84,477.45,474.82,473.89,475.48,468.47,473.09,480.23,482.54,488.89,488.58,479.89,476.92,465.23,441.89,450.44,430.87,428.54,429.44,432.55,447.18,456.34,452.05,446.22,446.06,437.65,441.07,443.86,450.37,459.34,467.28,475.27,480.47,466.38,456.55,458.86,461.00,468.43,465.46,471.36,468.35,470.60,472.10,477.93,488.81,492.88,492.65,479.33,471.95,454.99,440.55,434.57,436.54,430.01,427.81,426.06,420.46,419.16,414.02,416.68,407.41,400.68,389.93,392.02,394.66,385.88,387.80,392.43,402.39,414.18,416.21,418.66,423.47,438.00,449.40,464.36,473.16,495.14,521.02,550.12,578.70,L9
2023-08-11 22:19:27+00:00,461.31,474.93,480.89,476.23,473.02,475.32,468.40,472.22,478.75,480.29,486.84,487.00,479.51,475.58,470.70,447.31,456.07,436.24,431.86,432.08,436.24,450.63,460.26,455.28,447.91,446.04,438.60,440.81,442.98,449.07,458.44,465.31,475.54,482.00,467.46,459.47,461.84,463.70,470.51,465.95,470.61,467.36,470.10,471.60,477.42,487.77,492.28,491.92,484.34,475.41,457.21,441.38,436.48,437.00,432.55,429.24,424.24,417.54,415.88,412.93,419.82,411.10,403.23,391.76,393.55,396.19,391.71,388.74,392.38,405.14,416.84,419.13,421.19,426.48,439.50,451.09,464.38,477.23,498.66,521.06,548.47,577.58,L8
2023-08-20 22:13:23+00:00,462.03,475.91,481.90,476.64,471.68,473.53,465.76,468.43,474.58,476.54,483.76,484.71,479.00,477.20,472.97,450.16,458.89,438.95,434.35,434.26,438.31,452.74,461.46,455.64,447.96,444.77,436.65,438.40,439.64,446.22,456.12,463.22,474.70,481.65,466.07,458.57,461.22,463.03,469.00,463.31,466.78,462.85,466.37,467.60,472.73,483.63,490.06,492.69,485.74,476.19,457.04,441.40,436.76,437.76,433.20,428.46,421.91,414.12,412.82,411.85,419.42,411.03,403.18,391.70,395.52,398.91,394.65,390.41,392.60,405.24,416.51,419.39,421.36,426.04,437.72,451.53,465.10,477.79,498.68,520.55,547.27,577.07,L8
2023-08-24 19:58:46+00:00,462.03,475.91,481.90,476.64,471.68,473.53,465.76,468.43,474.58,476.54,483.76,484.71,479.00,477.20,472.97,450.16,458.89,438.95,434.35,434.26,438.31,452.74,461.46,455.64,447.96,444.77,436.65,438.40,439.64,446.22,456.12,463.22,474.70,481.65,466.07,458.57,461.22,463.03,469.00,463.31,466.78,462.85,466.37,467.60,472.73,483.63,490.06,492.69,485.74,476.19,457.04,441.40,436.76,437.76,433.20,428.46,421.91,414.12,412.82,411.85,419.42,411.03,403.18,391.70,395.52,398.91,394.65,390.41,392.60,405.24,416.51,419.39,421.36,426.04,437.72,451.53,461.97,477.79,498.68,520.55,547.27,577.07,L7
2023-08-27 22:19:35+00:00,460.98,475.69,481.44,475.93,471.39,472.35,464.40,466.05,472.02,474.03,481.34,482.74,477.17,475.63,471.29,451.29,459.83,440.40,435.86,436.07,439.95,454.07,462.46,456.23,448.94,445.03,436.69,437.62,438.26,444.56,453.95,461.15,472.59,479.85,465.60,458.19,460.97,463.04,468.92,462.86,465.48,460.76,464.09,465.57,470.85,481.32,488.02,490.88,484.73,475.48,457.06,441.59,437.03,437.72,432.86,427.81,421.10,413.14,411.54,410.10,417.64,409.55,402.20,391.69,395.29,398.40,395.14,391.59,393.75,405.71,416.58,419.42,421.06,425.70,437.44,450.81,461.52,476.87,498.10,519.87,546.18,575.37,L8
2023-08-28 22:13:20+00:00,459.93,475.23,482.09,476.40,471.89,472.31,463.97,465.02,470.56,472.74,480.15,481.61,476.34,474.78,471.11,453.74,461.26,442.61,437.87,438.20,442.28,455.77,463.97,457.60,450.13,445.50,436.93,437.70,437.73,443.45,452.44,459.91,471.45,479.10,465.91,458.57,461.71,463.85,469.56,463.01,464.89,459.65,462.86,464.42,469.75,480.17,487.48,490.39,484.62,475.70,457.55,442.14,437.59,438.36,433.15,427.96,420.80,412.91,411.11,409.79,417.20,409.65,402.50,392.94,395.97,399.12,396.16,393.08,395.20,406.81,417.19,419.65,421.80,426.75,438.53,451.48,461.93,477.21,498.51,520.10,546.30,575.21,L9
2023-08-29 20:02:05+00:00,458.82,474.76,482.09,476.40,471.89,472.31,463.97,465.02,470.56,472.74,479.35,481.32,475.95,474.49,472.02,456.45,461.26,442.61,437.87,438.20,442.28,455.77,463.97,457.60,452.20,446.92,438.48,438.28,437.71,442.52,451.41,458.71,470.51,478.62,466.08,459.26,462.61,463.85,469.56,463.01,464.89,459.65,461.99,463.05,468.52,479.24,486.60,490.39,484.62,475.70,458.44,442.14,437.59,438.36,433.15,427.96,420.80,412.91,411.19,409.79,417.20,409.65,402.50,392.94,395.97,399.12,396.16,393.08,395.20,406.81,417.19,419.65,421.80,426.75,439.58,451.48,461.93,477.80,499.10,520.45,545.90,574.68,L7
2023-09-25 19:59:44+00:00,459.63,478.63,484.40,476.29,470.68,468.65,456.90,457.15,464.16,465.82,472.28,475.63,476.41,480.71,483.92,470.44,475.10,450.90,450.23,448.12,449.88,461.35,468.09,459.00,454.80,448.32,436.73,435.34,431.61,439.57,452.09,460.27,474.91,480.22,466.78,459.28,461.79,462.83,468.96,463.19,461.65,455.42,455.43,456.72,461.07,472.83,480.92,489.99,485.71,477.99,458.50,442.57,439.84,439.42,434.92,427.95,418.53,411.24,406.15,405.87,417.72,412.17,407.03,399.41,397.35,401.28,400.63,395.42,394.74,404.90,417.95,420.12,424.45,428.00,439.65,453.19,461.94,478.45,498.70,520.49,543.97,573.48,L7
2023-09-29 22:13:26+00:00,457.53,477.54,486.15,477.79,472.88,469.86,456.54,454.82,461.73,462.71,467.90,469.13,474.97,479.23,482.29,470.27,478.39,455.33,454.57,451.27,451.09,461.58,468.09,459.81,455.59,448.20,438.02,435.72,430.20,436.86,447.61,458.25,472.55,478.04,463.31,458.62,460.42,461.19,468.15,462.80,461.24,453.22,452.50,454.92,458.68,469.50,477.52,487.57,483.78,476.06,456.90,442.81,440.09,439.77,433.90,426.10,416.69,410.48,404.17,402.33,414.92,410.57,406.99,400.21,396.41,400.86,401.95,398.39,396.12,403.51,416.19,419.47,424.52,428.49,440.26,452.26,461.49,477.36,498.07,518.94,542.45,571.50,L9
2023-10-06 22:19:43+00:00,457.36,477.57,483.97,477.35,473.24,469.56,454.04,449.89,456.93,458.17,461.96,463.15,470.48,476.72,481.22,469.49,478.81,456.74,456.64,454.17,453.37,462.76,468.91,460.46,456.48,449.88,439.20,436.12,428.96,431.93,442.24,453.25,467.56,473.35,459.11,455.69,457.00,457.30,467.10,458.70,457.08,448.83,448.09,450.24,454.56,464.51,474.80,486.03,483.62,475.99,456.53,443.04,440.78,440.11,434.22,425.84,416.83,409.96,403.23,398.82,411.81,409.18,406.10,398.36,394.91,398.79,400.53,397.67,395.11,401.87,414.03,417.60,422.50,426.52,437.52,449.98,458.51,474.23,494.67,515.74,538.56,567.70,L9
2023-10-30 22:19:48+00:00,452.75,474.46,486.47,478.65,475.99,474.05,455.99,446.51,449.84,452.18,453.92,452.39,455.95,463.25,464.56,468.17,477.32,464.38,463.58,465.06,461.88,468.15,472.60,462.08,457.28,447.17,438.14,434.26,429.04,428.67,433.38,436.68,448.96,459.26,455.33,455.21,457.13,454.64,462.09,455.59,452.21,443.47,440.53,443.28,448.39,458.97,468.78,477.63,474.71,467.80,454.93,443.69,439.33,440.08,437.17,427.71,414.79,404.85,394.59,397.57,403.44,403.17,399.92,397.84,399.14,400.01,402.05,402.33,403.33,407.22,413.56,415.00,420.38,424.35,439.14,449.13,455.09,471.72,492.09,513.60,536.93,562.34,L8
2023-11-15 22:19:47+00:00,450.88,472.65,485.46,477.69,475.05,473.25,455.51,445.56,447.97,450.84,452.44,451.18,454.32,461.72,462.26,465.94,475.05,462.78,461.79,463.54,460.61,467.18,471.53,461.72,457.26,448.02,438.99,434.73,429.78,428.54,432.75,435.05,446.23,455.72,452.03,452.40,454.55,452.45,459.28,453.18,450.35,441.73,439.25,442.37,447.65,457.89,467.43,475.08,472.13,465.86,454.24,443.29,439.48,439.99,437.03,428.13,415.22,405.31,394.76,397.02,401.74,401.52,398.71,396.00,397.24,398.33,399.77,400.67,401.92,405.75,413.06,414.64,420.05,424.48,438.89,447.67,453.99,470.44,490.76,512.09,535.86,560.66,L8
2023-11-18 19:51:25+00:00,450.88,472.65,483.81,477.33,475.05,473.25,453.88,443.06,444.78,447.78,449.94,448.71,451.85,458.87,459.98,463.41,475.05,458.91,461.79,463.54,460.61,467.18,469.00,458.86,455.55,447.75,438.99,434.73,429.78,429.68,432.35,432.32,446.23,455.72,452.03,452.40,454.55,452.45,459.28,453.18,450.35,438.32,437.33,440.54,445.61,457.89,465.45,475.08,472.13,461.55,454.24,441.51,439.19,440.01,438.31,431.71,415.22,405.31,394.76,397.02,401.74,401.52,399.59,396.00,393.96,394.57,397.04,398.41,399.61,405.75,415.08,414.64,420.05,424.48,440.74,444.92,450.50,468.06,490.72,512.61,535.62,558.67,L7
2023-11-23 19:54:05+00:00,448.30,471.41,484.61,477.85,475.69,473.91,454.53,442.07,444.46,447.66,448.86,447.11,450.01,455.52,457.04,463.02,473.28,458.04,461.06,463.39,461.85,470.39,472.02,464.53,461.23,451.96,443.02,437.32,431.17,430.53,430.79,430.43,445.46,453.91,449.37,450.63,452.41,450.68,457.73,450.12,447.68,435.87,435.73,439.36,444.58,456.99,464.58,475.08,472.13,461.71,455.87,443.90,439.92,439.67,436.01,429.95,413.40,406.40,395.84,397.27,397.91,398.31,397.37,395.13,392.59,393.57,397.80,402.87,403.93,409.08,417.04,416.11,422.78,426.76,442.41,445.25,450.40,468.60,491.92,513.92,536.50,559.27,L7
2023-11-24 22:13:39+00:00,446.81,469.80,483.82,477.15,475.19,473.46,454.73,441.74,443.49,446.90,448.00,446.91,449.19,454.77,455.85,461.55,471.43,457.31,459.83,462.22,461.02,470.21,471.97,465.69,462.40,453.24,444.45,438.89,432.51,430.80,430.43,429.90,444.08,452.08,447.69,449.15,451.05,450.00,456.79,449.00,446.79,435.25,435.20,439.13,444.43,456.57,464.15,473.80,470.47,461.71,455.29,443.41,439.86,440.32,436.50,431.47,415.61,408.37,396.42,397.50,397.64,397.65,396.32,393.62,391.17,392.43,396.44,401.89,403.56,409.09,417.17,416.90,423.23,427.08,442.53,444.74,450.29,467.88,491.27,513.27,535.94,558.46,L8
2023-12-18 22:13:44+00:00,438.67,466.29,479.55,472.71,470.88,466.62,452.55,438.45,433.73,440.50,441.43,444.68,443.42,445.66,451.33,458.80,462.39,458.53,462.69,466.46,467.81,478.22,473.57,473.96,474.36,459.74,451.85,440.60,430.00,425.32,422.92,426.25,441.93,447.63,444.24,443.95,446.26,446.95,453.26,445.56,440.84,431.08,436.14,436.94,443.12,452.25,462.46,468.94,465.27,457.69,457.00,439.91,440.79,441.01,437.00,434.32,420.24,413.76,399.10,396.33,404.18,403.80,395.53,392.95,390.49,392.08,395.39,401.43,404.47,410.70,419.03,420.57,428.23,433.18,445.66,443.80,451.89,466.94,490.95,512.98,537.28,559.75,L9
2023-12-20 19:47:58+00:00,438.67,466.29,479.55,472.71,470.88,466.44,454.07,438.45,433.47,439.07,440.58,444.68,443.42,445.66,451.33,458.80,462.39,458.53,462.69,466.46,467.81,478.22,473.57,473.96,474.36,459.74,455.70,440.60,434.19,425.32,425.02,427.19,442.02,447.63,444.24,443.95,446.26,446.95,453.26,445.56,440.84,431.08,436.14,436.94,443.12,452.25,462.46,468.94,465.27,457.69,457.00,439.91,440.79,441.01,437.00,434.32,425.95,419.98,399.10,396.33,411.11,403.80,394.94,392.48,389.71,391.93,394.00,399.72,403.85,410.00,418.96,423.42,431.85,436.29,446.16,444.11,452.12,466.13,489.64,513.11,538.06,559.44,L7
2023-12-26 22:13:36+00:00,438.12,465.66,479.62,473.11,470.92,467.22,454.89,440.02,433.47,439.33,440.67,444.81,443.11,445.26,450.79,458.34,463.26,459.32,464.32,468.45,468.98,478.77,474.44,475.23,476.13,462.12,458.22,443.68,436.44,427.31,426.78,427.60,441.43,447.17,442.84,443.13,445.05,447.05,453.37,445.40,440.71,431.21,436.79,437.81,444.10,453.54,463.28,469.52,466.27,458.13,456.52,439.14,440.10,441.01,437.00,434.32,425.95,419.98,399.10,396.33,411.11,403.80,394.94,392.48,389.71,391.93,394.00,399.72,403.85,410.00,418.96,423.42,431.85,437.47,447.70,444.61,452.89,466.69,490.08,513.63,539.29,559.77,L8
2024-02-11 22:19:52+00:00,434.71,463.05,479.87,473.95,473.59,469.77,457.07,440.09,432.76,437.71,438.29,443.35,440.63,441.90,446.08,452.65,457.64,455.62,461.12,466.72,468.75,479.20,476.06,479.97,482.66,468.58,467.64,453.72,444.10,431.45,427.60,426.05,437.61,441.21,436.16,435.42,436.78,439.97,449.76,442.84,437.69,427.99,435.18,437.23,443.90,453.44,462.81,469.38,466.84,457.16,457.69,438.94,438.83,441.25,438.10,437.13,432.97,427.49,405.77,404.55,418.04,408.99,398.64,394.13,382.44,386.44,389.18,395.88,401.36,408.63,419.31,425.43,436.05,441.82,452.23,442.65,453.72,466.40,489.03,512.49,537.83,557.96,L9
2024-02-12 22:13:30+00:00,436.57,464.66,481.41,475.98,475.38,471.83,459.02,442.40,434.66,438.33,438.24,443.64,440.70,440.77,444.18,450.51,455.43,455.62,461.12,466.72,468.75,479.20,476.06,479.97,482.66,468.58,467.64,453.72,444.10,431.45,427.60,426.05,437.61,441.21,433.23,432.72,432.94,436.96,447.23,442.84,437.69,427.99,435.18,437.23,443.90,453.44,462.81,469.38,466.84,457.16,457.69,438.94,438.83,441.25,438.10,437.13,434.34,429.83,410.37,410.32,421.92,414.23,405.18,402.11,391.27,386.44,390.03,396.07,400.95,407.47,418.37,425.42,436.67,443.43,454.21,442.65,458.59,470.23,489.78,511.87,536.89,557.36,L8
2024-02-19 22:19:39+00:00,435.65,465.26,482.42,477.40,477.24,474.06,461.31,445.14,436.98,439.03,437.64,443.65,440.08,438.99,441.60,447.19,452.22,453.52,459.33,467.04,470.38,482.23,479.88,484.92,488.04,475.36,475.12,461.93,452.27,439.31,432.96,430.65,440.67,442.49,432.60,430.12,429.69,434.51,446.12,442.60,438.85,429.37,437.17,440.90,448.34,459.21,467.69,473.56,469.17,458.53,457.77,438.81,438.32,439.82,437.20,438.08,437.51,434.52,416.89,417.99,428.22,421.90,413.38,410.79,399.65,391.87,391.59,395.93,400.68,406.91,418.69,427.40,439.40,445.77,456.94,442.65,458.59,470.23,489.78,511.87,536.89,557.36,L8
2024-02-27 22:19:43+00:00,435.45,465.27,483.06,479.19,479.55,476.98,463.80,447.40,438.37,437.26,433.77,438.24,435.67,433.23,434.23,438.34,446.10,449.88,457.03,466.47,471.25,484.05,481.34,489.81,493.80,484.27,485.92,474.39,464.45,450.41,439.60,433.44,440.69,439.55,426.19,420.96,418.06,426.59,439.06,438.08,436.08,426.31,438.03,444.19,452.18,466.26,475.12,478.82,470.57,458.15,454.67,437.03,436.45,437.17,435.72,439.57,441.79,441.70,425.68,428.06,436.31,431.20,422.72,419.57,408.52,397.97,394.05,394.07,397.83,404.16,417.62,428.79,442.66,449.33,461.72,446.97,464.36,471.59,490.18,510.97,535.02,555.54,L9
2024-02-28 22:13:24+00:00,437.76,467.13,484.55,480.96,481.37,478.70,465.44,449.21,440.85,438.39,434.22,438.54,436.00,432.79,432.76,436.66,444.01,448.50,456.10,466.21,472.16,484.61,483.29,492.53,497.14,489.59,490.59,479.82,469.56,456.36,445.45,439.01,444.94,442.43,427.76,419.69,416.30,424.40,436.92,436.98,435.26,427.09,438.45,445.62,454.39,470.64,481.24,485.32,474.04,461.87,455.29,438.32,436.34,435.30,433.21,437.46,441.21,441.44,427.51,430.38,438.08,434.20,427.04,425.14,415.39,405.15,399.94,394.07,397.30,402.85,416.57,428.53,442.45,449.92,462.54,450.57,466.73,475.06,493.79,512.45,533.65,554.45,L8
2024-03-07 22:13:35+00:00,438.37,468.46,486.63,483.03,483.54,480.80,467.58,451.56,443.22,440.47,435.97,439.77,437.61,434.04,433.20,436.49,443.68,448.61,457.15,467.60,473.84,486.50,485.68,495.48,500.19,493.44,493.98,483.25,472.86,460.39,449.39,442.61,448.29,445.18,430.05,421.00,416.50,423.74,436.60,436.75,435.92,428.14,439.38,447.32,456.78,473.73,484.65,488.72,477.21,464.79,457.36,439.64,436.94,436.18,433.20,437.10,440.70,442.04,430.73,433.96,441.47,439.07,432.07,431.52,422.38,411.55,404.41,397.46,399.90,404.58,417.73,429.77,443.82,452.11,465.53,455.38,470.33,479.04,496.48,514.49,535.10,555.48,L9
2024-03-15 22:13:13+00:00,438.37,468.46,486.63,487.31,487.46,484.48,471.34,455.37,445.87,440.47,436.36,438.13,438.62,435.88,433.20,435.85,440.47,448.61,454.43,465.52,473.69,486.67,486.15,495.17,500.36,495.35,495.29,484.82,476.63,466.40,449.39,444.18,449.57,445.33,430.05,421.00,414.66,423.74,436.60,434.37,433.68,427.89,437.68,447.32,456.05,473.73,485.40,491.36,480.58,469.24,461.99,439.64,436.94,436.32,432.34,435.82,441.58,441.25,430.72,433.96,441.47,439.07,432.07,431.52,422.38,414.84,408.30,401.65,403.37,404.58,417.73,429.77,443.82,452.11,465.53,455.38,470.33,479.04,496.48,514.49,535.10,555.48,L8
2024-03-23 22:13:31+00:00,438.46,466.80,485.60,488.45,488.82,485.95,472.92,457.04,447.44,441.03,437.23,438.87,438.87,435.87,431.20,433.80,437.09,446.23,452.57,465.54,474.45,488.16,486.88,496.43,501.89,498.27,499.24,488.87,480.38,467.45,451.37,445.73,451.02,446.29,429.89,419.79,412.75,421.24,434.22,432.28,433.14,427.78,437.59,448.58,458.83,477.29,488.95,493.03,481.36,469.86,461.82,438.57,435.05,434.43,430.39,434.95,441.96,443.01,434.67,439.47,445.69,445.08,438.49,438.06,430.14,421.70,412.49,402.51,404.20,405.40,417.37,430.73,444.35,455.54,468.76,458.05,474.13,482.87,498.98,515.74,535.75,555.18,L9
2024-04-07 22:19:11+00:00,437.97,467.98,489.68,492.18,492.55,489.27,476.62,461.11,450.83,443.34,439.57,441.52,440.07,436.12,430.35,432.99,436.09,445.55,452.02,467.18,478.90,493.75,491.19,500.68,507.57,504.53,505.67,494.02,487.45,475.45,458.89,451.70,455.83,450.31,432.12,420.96,412.51,420.97,432.99,432.19,435.22,429.75,441.22,453.50,463.73,486.01,493.23,496.06,484.39,471.42,463.92,439.72,435.41,434.79,430.95,435.80,443.10,446.29,440.16,445.74,456.87,454.46,451.77,450.41,439.52,428.93,417.66,406.11,407.92,409.49,420.82,435.84,451.85,463.88,479.20,468.64,482.59,491.38,506.28,522.41,540.51,558.39,L8
2024-05-01 22:19:11+00:00,442.04,471.06,490.38,493.77,494.23,491.46,479.50,464.32,454.09,444.72,440.83,442.27,440.28,435.07,429.31,430.91,433.29,443.36,450.21,465.45,476.88,491.39,490.55,501.16,508.43,507.28,508.78,497.84,491.88,479.72,463.95,455.48,459.03,452.31,433.43,420.72,411.45,417.92,428.81,428.93,431.50,426.56,440.00,452.38,464.73,488.73,496.08,497.32,484.40,474.22,467.59,443.93,441.68,433.17,429.62,432.22,440.58,444.69,440.56,445.35,456.85,454.11,452.62,452.80,442.28,430.23,418.90,407.12,407.77,409.85,420.99,436.97,453.39,465.98,480.16,470.34,483.65,492.48,506.57,522.40,539.89,557.24,L9
2024-05-02 22:12:44+00:00,445.50,473.36,491.60,495.10,495.90,493.65,482.00,466.78,456.30,446.21,442.29,443.45,440.85,435.52,429.78,431.01,432.93,442.45,449.22,464.12,474.76,489.45,490.51,501.64,509.00,508.32,509.87,500.23,494.66,482.56,467.07,457.63,460.81,453.89,435.30,422.28,412.36,417.75,427.31,427.31,429.25,425.10,438.72,451.29,465.03,489.89,496.79,497.64,484.63,476.03,470.08,448.60,447.41,433.17,429.62,429.67,437.73,441.44,439.18,442.55,453.61,450.52,450.57,451.39,441.49,429.73,419.07,408.51,408.72,411.45,422.12,437.61,453.05,465.81,480.10,471.51,484.21,493.25,507.29,523.10,540.08,557.01,L8
2024-05-10 22:13:00+00:00,447.45,474.26,492.22,496.03,497.21,495.15,483.48,468.51,458.27,448.12,443.93,444.74,442.18,436.74,430.64,431.29,433.15,441.98,448.49,463.23,474.05,488.83,491.21,503.01,510.52,509.73,510.33,501.23,496.13,484.61,468.98,459.42,461.93,455.35,436.94,423.87,413.69,418.41,427.07,426.54,428.72,425.13,438.15,451.29,466.02,490.63,498.35,498.36,484.92,478.47,473.62,452.76,450.50,436.93,430.49,428.57,435.76,440.15,438.06,441.96,452.25,449.67,450.09,451.68,443.38,431.29,420.99,410.60,411.38,414.90,424.74,439.52,454.00,465.81,480.10,471.51,484.21,493.25,507.29,523.10,540.08,557.01,L9
2024-06-03 22:12:29+00:00,453.95,480.91,501.02,505.05,504.97,502.73,494.83,481.98,471.00,455.90,449.85,449.71,445.80,439.84,431.83,430.65,431.70,442.59,449.19,466.86,478.74,493.22,502.29,515.06,524.41,525.26,520.65,513.60,508.51,500.59,485.16,475.37,472.41,465.28,444.45,426.77,413.81,416.51,424.68,425.26,428.33,428.17,442.70,457.37,474.52,498.02,512.00,508.74,493.93,489.76,479.80,460.77,456.23,440.27,428.89,422.82,435.37,442.11,442.51,449.09,460.69,459.38,461.60,463.29,465.25,447.89,434.96,422.80,421.44,421.47,428.18,444.81,460.26,472.07,488.39,487.52,498.11,506.13,515.82,529.59,545.18,562.50,L8
2024-06-10 22:18:40+00:00,453.95,480.91,501.02,505.05,504.97,502.73,494.83,481.98,471.00,455.90,449.85,449.71,445.80,439.84,431.83,430.65,431.70,442.59,448.50,466.86,478.74,493.22,502.29,514.10,523.39,524.50,521.75,517.29,512.19,504.10,489.98,477.84,474.06,466.61,446.80,429.43,415.61,416.88,424.10,425.23,428.08,428.17,444.28,455.90,475.11,499.84,510.62,508.49,495.64,489.76,484.12,461.74,456.23,440.27,428.89,422.82,435.37,440.00,440.44,446.21,458.16,455.52,457.06,458.42,460.66,446.06,434.63,425.17,424.08,423.70,428.98,444.77,459.42,471.17,487.13,487.52,498.11,506.13,515.82,529.59,545.18,562.50,L8
2024-06-11 22:12:42+00:00,453.95,480.91,501.02,505.05,504.97,502.73,494.83,481.98,471.00,456.54,450.63,449.89,445.90,440.62,435.85,435.22,433.92,441.62,447.01,464.96,476.88,490.66,500.31,512.24,521.63,523.17,521.80,519.88,515.41,504.10,491.69,479.32,474.83,466.90,448.11,432.38,416.91,416.48,422.81,424.97,426.69,426.79,442.13,452.91,472.82,497.23,508.93,508.34,497.40,493.19,488.08,466.02,456.23,440.27,428.89,422.82,435.37,440.00,438.34,442.85,456.02,452.12,452.62,454.73,455.87,443.37,433.82,426.67,426.63,425.69,428.85,443.73,459.42,471.17,487.13,487.52,498.11,506.13,515.82,529.59,545.18,562.50,L9
2024-06-19 22:12:37+00:00,455.80,481.12,502.30,505.89,506.92,507.57,498.65,484.20,476.40,461.16,454.17,451.61,449.63,444.48,439.23,437.64,434.42,440.83,445.22,463.00,475.15,488.65,500.50,512.33,521.14,523.85,523.98,521.74,518.65,506.36,495.64,483.60,478.17,472.21,452.32,436.53,419.79,417.60,422.17,422.10,424.38,428.64,439.90,451.87,471.72,497.10,508.93,510.04,499.60,495.71,489.67,472.21,461.50,446.81,431.09,420.99,426.12,432.22,436.00,440.55,448.10,447.70,454.76,457.28,459.90,449.79,440.87,433.30,431.18,429.93,430.80,442.24,455.28,467.47,489.62,490.82,502.18,510.52,522.12,533.12,544.95,563.16,L8
