dates,satname,nzd0367-0000,nzd0367-0001,nzd0367-0002,nzd0367-0003,nzd0367-0004,nzd0367-0005,nzd0367-0006,nzd0367-0007,nzd0367-0008,nzd0367-0009,nzd0367-0010,nzd0367-0011,nzd0367-0012,nzd0367-0013,nzd0367-0014,nzd0367-0015,nzd0367-0016,nzd0367-0017,nzd0367-0018,nzd0367-0019,nzd0367-0020,nzd0367-0021,nzd0367-0022,nzd0367-0023,nzd0367-0024,nzd0367-0025,nzd0367-0026,nzd0367-0027,nzd0367-0028,nzd0367-0029,nzd0367-0030,nzd0367-0031,nzd0367-0032,nzd0367-0033,nzd0367-0034,nzd0367-0035,nzd0367-0036,nzd0367-0037,nzd0367-0038,nzd0367-0039,nzd0367-0040,nzd0367-0041,nzd0367-0042,nzd0367-0043,nzd0367-0044,nzd0367-0045,nzd0367-0046,nzd0367-0047,nzd0367-0048,nzd0367-0049,nzd0367-0050,nzd0367-0051,nzd0367-0052,nzd0367-0053,nzd0367-0054,nzd0367-0055,nzd0367-0056,nzd0367-0057,nzd0367-0058,nzd0367-0059,nzd0367-0060,nzd0367-0061,nzd0367-0062,nzd0367-0063,nzd0367-0064,nzd0367-0065,nzd0367-0066,nzd0367-0067,nzd0367-0068,nzd0367-0069,nzd0367-0070,nzd0367-0071,nzd0367-0072,nzd0367-0073,nzd0367-0074,nzd0367-0075,nzd0367-0076,nzd0367-0077,nzd0367-0078,nzd0367-0079,nzd0367-0080,nzd0367-0081
2022-05-20 22:19:32+00:00,L8,549.04,546.52,,,,,,,,,,,,,,,,,,,,,,,,,,,538.57,548.60,,448.99,460.96,476.92,459.27,455.15,454.63,456.00,468.16,486.97,507.99,507.32,508.50,499.35,508.84,505.11,504.79,491.21,485.77,478.73,488.72,514.51,,,537.43,510.76,422.56,410.43,392.84,,,380.71,382.39,390.46,400.17,402.65,411.37,408.28,402.86,404.95,404.07,408.14,414.50,430.71,446.79,463.76,474.60,490.98,510.75,536.16,564.21,589.62
2022-05-23 20:45:34+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28 20:51:08+00:00,L7,459.32,596.77,,,,,,,,,,415.44,402.49,405.80,405.73,411.76,405.31,,,,,,,,447.79,453.85,,,,451.47,436.85,422.83,429.52,,,427.40,,,,,568.39,526.12,497.61,515.73,481.54,461.07,484.07,487.44,476.29,470.87,438.22,505.44,,,418.69,418.01,392.90,464.97,462.99,,,,,,,,,,376.10,,,382.80,388.61,,411.59,498.27,493.54,482.99,535.65,528.89,517.07,600.34
2022-05-28 22:19:06+00:00,L9,459.66,472.50,485.40,480.30,485.54,494.02,482.57,472.76,462.20,447.05,430.71,413.83,402.86,404.43,407.03,409.23,407.23,403.96,408.06,412.16,422.92,428.20,428.69,443.99,450.10,455.59,463.18,468.17,460.55,447.58,436.55,424.62,434.64,436.41,435.15,429.95,429.10,436.22,438.73,450.49,458.30,468.82,473.47,473.29,477.64,484.21,488.09,487.72,470.90,467.51,458.86,453.39,452.00,438.00,426.66,407.32,396.71,382.56,367.05,354.64,358.49,356.31,356.76,362.23,366.54,371.70,372.11,374.74,376.01,379.73,373.04,384.92,392.15,,419.94,434.14,447.97,464.44,489.41,513.96,543.87,562.97
2022-06-05 22:19:39+00:00,L8,508.33,524.50,524.53,512.96,512.66,519.87,513.73,502.07,493.02,485.44,469.97,455.94,447.70,445.08,436.70,429.00,432.15,430.05,437.02,444.00,456.79,471.01,473.86,476.74,474.53,478.43,486.24,498.23,503.38,490.09,477.32,473.83,468.81,462.90,459.91,454.44,453.14,462.35,468.61,480.04,484.04,488.52,490.05,498.78,532.93,543.91,516.40,518.05,511.33,501.25,488.46,468.64,457.38,459.28,461.47,457.03,450.62,439.39,413.03,375.89,386.29,378.13,374.92,375.20,373.36,380.49,386.65,391.24,401.48,413.26,421.23,418.71,422.08,425.44,434.18,,,,,,,
2022-06-09 20:44:41+00:00,L7,,391.40,,357.66,382.05,,,,508.78,502.23,497.62,,,,,,,,,,,,,,,,406.19,,,,515.87,,,496.13,,,,,,,,441.75,,,381.03,366.38,184.44,369.27,346.89,174.71,271.41,267.61,,,239.16,259.36,285.81,280.79,261.43,272.33,,,,,,,,206.32,,,,,,,147.68,320.68,317.80,,264.05,301.61,301.23,314.17
2022-06-21 22:19:48+00:00,L8,527.59,531.58,540.56,542.85,546.86,551.42,544.19,539.22,534.28,533.90,522.14,520.88,510.78,513.30,506.88,491.91,488.73,495.32,,,,,,,,,,,,,,,,,,,,,,504.84,519.12,540.49,555.55,542.20,558.32,565.28,569.23,569.39,544.02,549.14,547.71,531.51,,,,,,,,,,,,,,,,,,,,,462.92,464.66,476.21,486.89,,,,,605.54,
2022-06-22 22:13:14+00:00,L9,512.50,523.49,524.99,525.93,515.01,516.43,515.97,518.37,509.16,487.97,474.86,467.94,489.48,478.05,491.73,472.28,463.52,479.86,482.89,460.25,457.70,478.24,490.45,505.93,505.62,507.92,523.54,535.59,546.68,,547.31,539.00,542.67,527.02,503.14,497.84,500.39,495.86,491.45,491.12,508.88,519.55,523.33,517.62,531.30,539.02,542.71,533.75,532.28,531.43,524.03,510.50,507.97,502.86,,,,,,,,,,,,,,,,,425.20,436.78,442.79,446.24,463.26,478.67,484.50,505.18,535.43,,,632.01
2022-07-31 22:19:39+00:00,L9,472.40,493.72,498.53,499.82,492.62,497.22,484.37,471.51,461.65,448.75,437.38,422.32,411.23,415.97,418.38,421.87,427.07,421.97,414.98,407.86,400.68,405.74,412.40,415.97,428.77,439.88,451.81,446.04,451.62,461.72,460.75,464.11,466.67,469.01,459.94,455.74,451.27,444.55,441.33,438.87,445.66,448.69,450.57,447.45,459.88,467.73,472.08,479.37,469.72,469.75,457.66,434.10,425.60,423.83,427.17,426.58,420.69,410.59,396.39,381.93,368.04,366.26,370.06,373.91,375.46,376.44,369.69,371.53,375.81,382.28,375.57,387.12,396.18,404.78,423.18,437.05,445.54,457.00,482.13,503.98,528.13,557.02
2022-08-09 22:13:34+00:00,L9,449.50,469.10,480.74,477.13,476.01,476.75,466.38,453.75,450.15,441.26,427.58,411.19,400.16,396.35,402.07,397.86,397.66,392.90,388.52,391.61,390.56,388.78,394.20,394.61,401.90,415.74,423.82,425.71,424.34,432.06,436.34,438.48,441.13,439.27,430.45,427.29,427.31,419.61,418.20,421.36,424.18,425.81,428.00,429.20,430.85,441.81,448.48,448.58,440.62,438.64,426.47,412.15,407.20,404.05,401.57,398.55,394.65,383.52,371.54,352.24,350.28,346.15,351.16,347.53,352.55,354.73,345.60,353.43,357.05,358.10,364.04,374.11,382.33,391.09,399.84,412.97,428.30,434.93,455.95,486.01,507.76,534.31
2022-09-09 22:20:11+00:00,L8,438.03,460.32,457.02,469.02,474.43,464.30,454.09,446.03,434.61,427.14,424.05,411.10,396.72,387.69,373.44,370.39,377.54,371.35,372.15,367.07,376.97,381.91,388.64,386.74,393.02,399.90,398.31,413.99,422.06,420.26,420.32,419.99,430.55,428.84,415.02,407.59,416.52,411.09,408.45,408.39,401.96,414.48,413.88,414.96,417.36,416.18,427.45,428.94,434.70,429.69,415.05,403.29,403.59,388.27,382.73,386.05,376.41,368.31,355.75,339.93,346.53,333.50,331.42,332.41,334.64,343.65,335.68,344.07,342.30,347.63,354.15,359.88,364.37,372.83,388.42,402.10,413.13,428.75,446.53,464.23,494.65,515.51
2022-10-06 20:34:28+00:00,L7,,430.74,442.73,446.24,459.76,471.23,471.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.06,410.49,405.08,402.31,402.30,401.41,400.74,407.62,412.60,417.44,434.01,432.48,421.34,412.90,407.95,405.77,408.35,401.90,384.54,381.18,373.76,371.81,362.19,352.95,346.79,333.89,332.44,329.90,326.47,340.26,341.29,353.50,348.32,353.36,354.88,356.86,365.25,373.48,384.78,397.29,411.65,427.26,445.21,468.20,491.65,515.52
2022-10-20 22:13:59+00:00,L8,429.60,439.99,449.80,449.15,464.57,476.64,483.03,468.39,457.54,446.47,446.16,447.90,450.99,454.05,459.00,431.77,412.51,386.88,380.16,390.07,399.23,402.42,,439.14,423.15,417.93,424.01,420.78,422.16,434.86,444.59,443.50,459.91,467.89,484.88,495.71,,445.77,436.57,435.72,433.23,426.95,434.00,432.96,438.93,457.75,463.56,456.31,445.10,429.76,416.21,431.87,458.14,474.48,464.64,405.13,392.61,402.84,397.19,386.78,366.42,358.70,349.04,350.05,356.78,354.55,368.22,381.69,386.87,387.47,378.98,381.34,388.96,397.20,414.13,429.31,445.95,463.73,487.33,503.85,520.95,539.58
2022-11-04 22:20:00+00:00,L9,424.09,438.36,450.95,458.54,468.33,468.17,465.50,464.45,458.18,446.47,432.91,423.19,428.90,424.60,430.17,414.89,406.96,398.66,378.58,376.24,387.32,398.39,423.83,439.23,411.59,,,,,,,,,,,,,,,,,,219.96,214.24,213.62,207.61,200.49,205.40,,424.68,411.96,395.50,406.08,413.90,418.63,415.33,404.78,386.01,375.24,363.22,351.59,341.99,340.56,339.88,336.28,345.48,350.70,357.18,363.66,365.83,368.15,373.31,380.20,385.64,394.75,,,,,,,
2022-11-09 20:30:04+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.61,494.64,523.35,512.71,448.92,441.00,432.65,435.65,449.22,455.98,456.45,458.01,454.71,441.40,410.22,409.45,429.21,444.02,440.44,442.06,431.66,410.48,386.46,376.95,361.21,346.58,347.73,354.16,354.44,368.14,384.41,390.75,389.88,390.98,401.74,406.55,405.46,415.01,429.61,442.09,459.52,488.50,540.55,533.57,535.01
2022-11-12 22:20:10+00:00,L8,438.91,446.10,471.47,474.02,471.83,471.93,458.25,467.66,484.00,473.67,453.95,428.36,416.28,424.04,437.62,450.96,449.39,439.64,418.54,393.79,384.85,406.17,430.84,449.64,453.87,427.23,436.89,431.89,424.40,428.08,426.73,427.77,452.72,475.46,485.21,486.99,490.76,478.33,518.26,531.43,528.88,445.70,436.07,432.44,442.92,461.30,456.90,456.92,459.29,456.72,443.90,409.73,407.62,437.15,449.95,444.98,441.19,451.70,427.24,389.42,377.53,359.14,346.94,347.15,352.60,353.47,365.13,383.36,387.30,387.92,395.29,399.78,405.04,406.63,420.37,430.19,449.34,470.46,501.90,520.20,529.47,556.14
2022-11-13 22:13:53+00:00,L9,470.18,490.53,505.93,534.24,,493.45,465.59,471.99,492.33,498.62,474.05,442.69,440.01,455.65,465.58,478.53,492.72,486.76,461.29,437.16,393.55,437.96,481.22,499.39,503.60,499.13,471.49,,440.77,441.20,455.62,450.91,474.42,493.91,499.27,507.71,510.09,523.92,532.76,551.04,551.14,535.10,472.90,450.95,466.33,487.13,484.36,484.21,490.84,501.07,499.14,480.28,426.41,466.38,480.27,484.22,481.89,479.69,480.08,,410.90,388.39,369.45,382.94,370.91,377.41,394.49,407.33,439.39,444.81,458.63,460.45,436.58,482.28,486.83,518.38,536.04,551.86,591.39,620.36,577.86,588.71
2022-11-14 20:35:09+00:00,L7,473.80,492.36,,,,490.82,465.58,466.29,495.65,,472.13,452.95,447.50,452.28,465.37,471.89,486.65,489.59,459.04,446.95,382.80,421.20,,496.23,506.36,513.02,,,424.38,442.20,450.56,451.05,471.44,479.36,489.55,505.62,508.66,,,,,218.15,225.88,214.55,219.26,221.93,204.39,214.40,,497.70,501.39,,,,,,,,,,,,,,365.51,369.77,393.33,,,,,,,,67.34,110.19,141.56,178.75,590.76,625.56,636.09,596.26
2022-12-06 22:20:01+00:00,L9,413.98,432.09,443.96,445.11,453.50,461.09,451.31,441.41,436.49,445.80,432.94,422.53,400.32,390.40,389.97,396.98,404.47,395.95,384.99,376.26,381.34,378.45,394.29,417.66,408.16,408.56,402.77,396.29,396.45,400.07,397.36,401.70,407.72,414.26,417.13,418.25,422.02,424.27,413.53,418.60,423.91,419.43,418.01,409.73,409.98,401.32,406.74,410.08,408.12,404.45,391.36,377.07,382.21,380.12,377.95,378.90,374.21,371.38,361.57,342.92,347.44,335.79,324.04,312.60,313.17,320.60,326.88,329.08,340.06,343.63,346.55,354.17,359.75,370.41,377.39,391.05,404.75,425.51,446.71,467.06,493.54,515.68
2022-12-23 22:13:47+00:00,L8,411.31,427.08,431.97,435.32,445.50,452.55,453.19,445.57,437.49,436.96,426.76,423.81,416.09,391.26,392.64,383.50,380.97,400.52,388.71,379.11,373.90,380.28,392.59,413.87,408.22,414.02,410.14,405.94,399.21,,452.17,495.92,522.48,512.85,487.64,430.24,428.80,439.75,453.10,460.61,463.06,473.93,413.86,409.36,410.71,410.94,410.22,406.81,417.55,407.01,395.68,373.61,373.72,385.42,390.33,384.34,383.86,375.89,370.59,360.86,352.86,339.96,329.84,315.22,310.85,312.87,326.47,343.59,346.60,350.56,347.72,359.07,364.34,373.56,380.31,394.01,401.33,423.81,445.71,468.70,493.90,514.78
2023-01-08 22:13:48+00:00,L8,417.10,435.80,443.85,445.48,459.97,467.97,465.96,471.07,467.32,449.71,433.57,425.49,434.88,439.84,418.04,406.77,398.69,397.17,410.33,423.00,416.49,406.78,411.15,419.22,427.87,423.74,425.51,429.61,423.22,418.63,415.86,422.92,431.38,434.82,429.65,424.84,428.15,444.50,447.70,461.80,466.16,470.73,471.26,468.59,464.35,446.83,428.09,419.05,430.27,437.57,420.51,398.55,389.08,392.78,407.91,401.41,400.50,400.32,382.11,377.96,368.92,366.27,345.03,331.30,330.99,331.55,339.41,354.79,369.55,367.76,367.92,377.20,383.58,394.94,411.09,412.31,433.81,448.11,475.82,501.05,521.37,540.54
2023-01-23 22:19:56+00:00,L9,425.51,433.91,448.33,448.42,452.14,465.85,463.47,480.36,485.45,470.84,440.66,417.22,418.26,433.54,433.72,420.42,408.96,396.71,408.52,410.05,418.12,427.40,434.70,424.04,429.96,431.07,429.37,433.06,433.23,433.33,418.29,414.15,431.78,438.76,430.46,425.71,430.88,443.82,452.70,463.56,470.17,476.01,477.40,477.56,485.86,462.47,428.15,425.02,431.35,440.62,435.71,397.20,389.91,407.82,413.74,413.84,405.90,390.38,386.69,380.54,380.43,370.28,353.20,,,,,,,,,,,399.48,408.41,416.95,439.94,451.23,478.71,500.96,522.85,541.67
2023-01-24 22:13:46+00:00,L8,439.59,450.02,469.01,472.98,469.12,471.36,483.64,495.47,516.85,514.31,475.86,439.44,428.91,445.57,439.13,435.43,436.59,435.82,429.35,421.52,431.55,456.52,456.94,464.29,456.73,442.31,428.69,450.02,477.90,465.46,464.44,431.73,452.53,465.70,458.29,447.51,449.07,452.56,463.28,470.11,480.84,483.31,486.09,495.22,517.38,523.50,477.42,429.26,446.96,473.43,459.31,425.52,408.00,419.98,437.82,459.60,446.88,422.78,411.96,392.97,392.34,403.73,386.44,367.72,351.59,348.43,363.15,363.37,383.19,388.25,394.01,389.82,424.82,417.65,452.35,467.50,486.50,501.90,542.09,573.10,572.49,589.66
2023-02-12 20:25:12+00:00,L7,473.37,471.92,459.79,475.09,501.84,487.26,477.31,490.42,495.55,516.68,517.25,507.20,488.10,,420.95,448.58,437.48,424.35,433.82,441.34,439.57,452.05,440.15,452.95,469.34,483.08,438.26,446.43,450.14,463.73,460.40,485.99,472.33,477.60,482.56,457.26,455.17,454.45,462.74,469.06,481.11,480.97,478.82,482.13,496.78,519.87,530.86,514.23,442.32,452.86,457.76,467.06,443.52,412.33,420.32,429.50,459.19,489.21,484.49,,389.26,385.47,399.91,421.38,,,370.65,443.03,459.13,414.04,416.91,413.11,428.01,435.34,469.31,467.80,450.29,469.19,497.87,555.71,608.88,626.24
2023-02-16 22:19:49+00:00,L8,437.87,443.94,446.31,453.42,476.65,476.85,472.20,473.87,484.38,489.92,488.97,472.20,446.30,415.25,412.70,423.07,420.41,418.10,417.01,426.10,423.56,413.73,429.17,439.46,438.53,452.76,448.62,441.10,446.04,439.81,442.95,446.82,444.30,442.79,453.88,451.25,448.61,443.08,445.10,459.28,465.95,472.87,473.97,474.62,496.39,504.57,488.75,439.75,428.61,436.98,445.19,425.93,418.30,406.75,404.54,419.33,434.29,443.05,426.36,387.86,376.71,371.24,372.44,371.26,343.69,342.13,347.05,365.28,384.91,388.62,395.25,390.68,394.62,406.38,424.85,433.31,443.63,458.43,486.43,515.19,550.82,571.70
2023-03-05 22:13:37+00:00,L9,415.93,426.17,428.86,436.56,447.20,463.85,452.77,445.70,453.98,461.33,454.73,443.29,423.96,393.42,375.90,377.74,388.63,388.93,384.33,397.75,397.50,396.71,397.79,410.04,408.90,415.90,423.74,422.80,420.40,407.57,414.82,419.49,423.67,424.15,420.34,416.22,422.93,427.26,423.10,427.99,446.94,452.00,456.56,453.96,466.97,471.24,456.32,,,,,,,,,,,,,,,,,,,,,,,367.79,369.37,372.87,369.35,378.69,389.32,401.87,415.27,430.48,450.30,477.64,495.96,519.85
2023-03-06 20:25:37+00:00,L7,,,563.65,,,,,598.69,,,,,469.52,445.08,400.04,387.68,,,406.92,421.68,438.03,444.24,441.77,436.30,434.96,452.40,462.55,460.83,454.74,448.29,439.12,449.34,438.22,446.63,448.26,450.10,446.24,445.63,440.07,433.85,459.30,467.45,474.11,465.96,478.76,503.61,503.24,487.40,460.47,416.32,431.46,429.70,416.77,405.28,393.74,394.00,428.49,442.75,434.31,410.87,375.76,362.42,362.61,371.01,360.95,345.98,338.45,365.60,380.50,384.11,384.21,388.03,403.37,405.45,415.67,437.15,442.69,457.40,485.61,505.88,557.76,580.96
2023-03-18 20:16:27+00:00,L7,432.06,435.22,437.87,444.17,445.25,446.82,458.54,461.72,452.25,446.89,479.95,457.01,441.38,424.76,406.23,381.33,382.20,386.42,384.47,382.79,392.33,403.04,425.02,435.49,413.09,413.99,416.30,413.12,430.99,428.45,417.44,416.79,432.08,447.73,426.93,420.70,424.44,425.58,425.44,433.55,,,,207.29,210.17,200.34,196.07,198.34,,,,,,,,,,,,,,,354.88,337.48,347.16,348.69,346.48,359.15,378.10,,,,,,80.31,132.99,158.41,175.12,212.42,270.61,279.78,280.36
2023-03-20 22:19:28+00:00,L8,,,,,,,,,,,,,,,,,,,329.55,327.16,349.12,359.14,377.85,367.90,359.65,363.94,369.15,373.77,376.84,364.13,,,,,,,,,,,,,220.50,214.69,215.72,395.33,408.09,404.60,401.31,388.51,372.67,362.75,365.78,368.72,369.26,367.37,357.07,342.66,322.49,319.40,333.77,320.74,308.17,290.75,290.42,,,,,,,,,,,,,,,,,
2023-03-21 22:13:31+00:00,L9,409.67,423.10,417.71,419.01,418.97,437.43,445.41,444.59,443.51,443.06,443.55,439.22,411.27,390.75,385.43,385.24,368.54,363.43,363.72,363.13,366.26,379.68,386.28,396.01,390.54,391.28,393.49,394.91,398.00,404.69,394.30,398.16,406.13,406.83,402.87,396.83,414.14,410.86,408.68,410.14,415.61,416.46,433.25,421.31,431.40,432.33,426.63,423.12,410.55,409.83,384.26,379.22,381.09,381.90,375.64,372.06,368.54,364.20,368.69,347.60,347.95,328.47,315.76,309.32,309.08,319.23,321.16,323.37,336.49,349.59,354.56,351.60,353.85,360.49,369.79,385.46,400.50,408.35,435.15,457.01,478.94,506.40
2023-03-28 22:19:33+00:00,L9,,,,,,,,,,518.16,539.30,563.76,583.71,568.67,555.73,,443.06,432.15,429.16,435.12,453.60,475.63,497.03,494.36,483.64,466.07,437.49,443.06,463.56,,,,,,,,,,,,,,504.47,508.11,506.51,527.35,546.63,543.43,520.05,529.95,533.80,488.89,465.82,475.50,473.16,479.99,471.58,431.46,459.42,477.20,473.49,461.29,425.81,416.35,445.33,439.87,424.87,410.51,408.71,462.79,460.68,458.71,,,,,,,,,,
2023-03-29 22:13:12+00:00,L8,476.13,488.94,481.56,471.69,452.15,468.14,475.18,492.65,500.71,514.71,537.14,566.68,573.85,542.86,520.88,477.03,439.00,419.89,414.15,427.83,445.67,470.86,485.28,479.15,470.66,457.75,435.19,442.20,459.06,477.50,502.83,526.73,524.36,499.90,516.90,,487.00,487.01,491.88,471.65,466.26,480.05,491.11,486.63,494.46,510.94,533.37,517.83,512.34,518.18,503.24,464.08,454.51,459.45,461.06,464.79,444.62,424.22,441.96,458.78,461.03,442.78,412.42,395.42,429.21,424.22,401.36,377.74,398.24,445.26,460.36,444.41,439.84,439.76,461.86,474.30,482.55,498.77,513.63,547.58,577.51,612.38
2023-04-06 22:13:21+00:00,L9,426.31,434.97,439.88,424.51,421.36,429.73,445.03,453.34,460.35,462.66,465.36,473.00,453.42,426.79,405.76,400.10,386.26,375.14,373.53,373.18,388.71,397.37,406.40,415.76,409.95,413.33,412.93,418.54,415.69,437.40,443.52,434.40,434.38,433.33,424.83,417.05,426.64,430.04,433.23,430.47,432.70,444.38,452.26,454.66,456.51,471.17,471.51,458.02,436.26,427.55,413.70,389.29,387.68,384.82,387.51,388.46,379.29,376.87,377.86,391.39,377.78,357.02,331.69,326.46,332.45,339.95,339.96,341.56,356.93,374.83,380.27,379.12,376.51,377.79,389.24,404.28,415.83,429.27,451.11,469.97,498.15,529.18
2023-04-13 22:19:26+00:00,L9,499.33,512.16,493.26,495.65,488.83,475.28,463.58,477.66,506.41,497.66,518.66,539.56,567.65,568.48,590.45,578.04,,438.45,456.60,434.88,456.61,477.67,483.91,492.55,494.08,505.93,480.63,484.47,451.86,466.79,497.31,559.48,562.96,552.98,,458.87,456.79,,523.17,548.00,493.24,482.42,500.82,508.81,507.01,507.31,524.88,535.33,537.02,534.92,493.32,486.09,490.46,491.59,462.21,458.01,458.18,467.35,489.13,,490.63,476.42,484.17,,419.86,442.00,,419.88,391.22,412.31,473.58,483.03,480.58,482.27,477.38,494.24,526.12,525.70,538.28,558.85,579.49,629.29
2023-04-14 22:12:57+00:00,L8,475.83,495.69,480.65,478.50,464.19,453.37,456.04,471.86,487.79,486.35,497.76,517.09,543.22,541.66,559.97,557.03,,434.25,430.76,420.10,437.24,462.90,470.66,472.33,485.78,492.19,465.87,463.66,450.69,465.86,487.27,529.81,538.93,535.94,,461.54,458.85,482.70,485.04,471.48,476.89,476.11,485.29,482.37,483.36,495.65,511.54,520.89,523.09,520.77,476.14,457.62,467.57,456.31,424.81,426.65,433.05,445.29,464.69,,458.71,434.34,434.83,,378.13,389.67,391.63,385.74,379.11,396.32,420.67,438.70,443.90,447.22,433.29,452.79,459.76,485.60,507.92,522.52,550.70,587.61
2023-04-22 22:13:14+00:00,L9,450.50,463.23,467.95,462.73,457.95,444.56,443.58,452.89,471.08,482.00,479.28,483.58,496.83,505.45,492.43,479.93,452.67,420.10,406.47,394.60,393.98,420.85,436.42,445.85,434.47,441.01,440.60,441.18,431.06,442.97,467.61,473.17,486.59,487.61,469.59,454.96,451.80,454.11,464.29,460.45,464.27,465.93,465.87,467.97,473.78,478.19,488.80,500.67,496.51,482.67,450.82,414.07,418.06,414.04,409.73,402.46,413.69,410.75,398.91,393.87,403.86,408.41,394.20,371.95,350.15,364.14,369.21,352.90,350.27,366.56,388.00,394.83,,,420.43,432.59,450.06,461.34,486.31,508.48,524.18,557.08
2023-05-23 22:18:53+00:00,L8,469.88,478.52,473.34,475.61,479.36,474.07,465.69,461.88,454.91,453.59,456.70,473.12,486.74,493.66,493.02,489.60,486.24,479.37,466.13,451.99,447.59,439.20,429.14,417.82,405.93,413.63,432.55,439.36,442.56,449.65,459.77,455.77,461.49,462.35,460.24,462.01,466.46,473.21,481.24,490.74,487.38,474.55,463.22,460.57,463.52,472.91,481.38,480.41,474.27,465.62,447.93,430.92,435.90,444.10,449.22,441.29,418.29,403.45,395.78,397.06,423.75,427.69,419.49,407.29,411.85,409.31,398.54,377.00,379.53,397.16,410.71,413.25,408.47,,,,,,,,,
2023-05-24 22:12:53+00:00,L9,91.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.20,476.65,458.90,437.39,449.94,461.92,477.18,460.93,447.35,411.84,397.35,,446.91,435.08,429.79,416.31,415.06,414.07,406.93,383.07,384.70,395.53,415.17,419.60,420.09,417.80,438.72,459.34,470.04,480.01,494.79,515.24,543.37,569.92
2023-06-01 22:12:43+00:00,L8,438.85,444.35,450.10,437.63,431.08,438.70,433.17,422.53,416.16,421.13,423.01,423.10,427.22,425.95,426.96,406.76,407.80,406.80,399.61,391.69,382.13,378.84,386.31,377.40,381.22,379.96,382.33,404.19,413.64,411.20,412.92,414.01,417.30,414.41,407.43,403.14,405.36,404.32,391.50,395.59,392.77,399.88,394.65,403.40,398.98,380.53,401.93,392.81,372.77,369.63,373.94,382.31,,,526.36,480.39,642.99,361.24,314.86,,318.35,,,479.96,,,,,,,,,,,,,,,,,,
2023-06-08 22:19:00+00:00,L8,502.91,523.57,533.02,533.00,528.26,533.48,544.99,537.27,518.09,509.64,505.59,478.70,488.56,508.96,,567.00,553.41,535.85,534.82,547.96,533.70,530.34,525.95,,438.77,439.47,428.79,436.56,454.08,480.13,504.27,545.42,581.28,582.98,,495.51,492.61,480.80,505.62,517.63,542.70,565.39,572.71,578.57,552.51,530.80,526.00,549.62,546.88,527.08,502.06,489.59,454.03,460.53,462.56,,,,,,,,,,,,,,,,,,,506.28,,,,,,,,
2023-06-09 22:12:48+00:00,L9,504.13,528.89,544.45,539.29,541.93,549.55,554.75,559.58,526.07,512.70,507.31,481.58,488.62,522.17,,585.89,562.36,549.96,546.64,,547.75,543.94,533.13,,,,450.71,,,,,,,,,,,,,,,,,,,,,,,,,500.10,461.46,465.19,478.93,,,,,,,,,,,,,,,,,,,,485.43,,,,,,,
2023-06-16 22:18:54+00:00,L9,430.47,436.48,446.13,442.19,436.80,439.86,428.90,428.14,426.17,419.28,427.22,418.90,423.45,435.43,444.13,455.87,449.56,425.01,416.36,418.17,413.08,404.87,402.95,389.49,392.75,392.21,398.07,401.24,414.33,427.10,435.88,432.02,436.89,436.99,427.03,423.63,423.81,419.28,413.82,426.51,425.76,429.13,425.72,429.87,432.51,422.39,425.70,432.28,432.05,421.43,408.53,393.46,391.47,390.34,389.69,384.50,388.53,378.19,370.24,361.18,363.99,359.13,357.45,352.43,350.81,351.53,352.42,354.66,351.28,349.82,353.71,360.61,379.42,,390.90,406.84,418.62,429.93,450.73,471.23,493.55,515.11
2023-07-27 22:13:02+00:00,L9,476.68,497.77,500.71,493.47,475.71,474.06,465.16,469.95,471.58,474.15,475.95,474.55,476.31,480.34,492.30,500.05,498.63,495.95,496.01,503.92,501.36,496.28,483.90,467.46,455.86,442.16,430.95,418.90,428.06,435.18,447.88,465.71,490.68,493.14,488.47,484.56,478.83,474.56,468.94,468.35,473.15,475.58,476.97,473.17,474.81,478.27,483.67,483.21,464.74,454.59,448.23,443.50,446.36,438.11,435.88,431.89,417.63,409.94,405.58,409.80,419.54,427.33,430.91,438.19,444.39,445.36,440.18,434.18,429.00,425.22,428.70,434.13,434.87,437.79,447.97,458.36,,,,,,
2023-08-03 22:19:19+00:00,L9,,,,,,,,,,,,,,,,,,,449.52,462.87,510.98,469.33,454.44,439.83,433.23,427.40,410.37,403.35,400.97,404.24,412.47,426.29,437.01,452.32,439.97,440.53,445.03,440.72,428.98,423.13,420.14,415.59,417.60,422.68,427.86,434.11,436.63,438.04,436.50,439.22,426.30,410.47,409.79,404.30,401.10,398.72,389.96,385.67,373.32,362.01,373.79,370.68,376.18,375.80,372.60,374.12,374.18,377.54,377.14,379.57,385.99,387.95,393.51,404.21,413.78,426.07,435.28,440.67,462.69,491.90,516.19,541.33
