dates,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083,satname
2021-12-19 22:17:52+00:00,311.02,309.25,305.26,308.34,305.06,300.56,296.85,291.64,293.55,292.80,293.27,297.94,297.49,310.87,314.19,327.36,337.12,349.29,365.21,363.74,355.72,353.66,345.23,344.23,335.97,326.19,322.52,309.09,301.76,303.12,306.02,307.25,305.91,307.14,306.06,310.99,314.25,318.31,327.75,329.62,339.54,349.89,361.00,367.82,379.51,386.71,396.61,416.81,437.57,458.79,455.39,443.30,446.24,444.73,441.84,436.01,434.29,430.87,434.11,439.38,435.93,432.61,429.95,428.95,425.86,430.68,428.10,432.09,438.05,429.90,402.67,383.83,367.49,359.73,354.67,360.56,359.79,349.03,363.10,376.50,380.87,398.53,413.28,446.23,L9
2022-01-04 22:17:52+00:00,313.24,312.47,304.96,308.00,308.84,303.89,299.67,292.82,297.08,294.06,293.10,297.32,296.49,312.65,314.51,326.03,335.85,349.45,365.55,360.27,356.90,351.14,344.45,342.43,333.33,325.34,319.44,307.17,301.66,303.22,307.57,307.84,307.73,303.30,304.12,310.07,311.67,320.70,326.66,331.15,341.21,350.17,361.00,367.82,379.51,386.71,396.61,416.81,437.57,458.79,455.39,443.30,446.24,444.73,441.84,436.01,430.42,428.04,432.56,439.01,435.71,430.97,429.99,428.52,424.71,430.68,428.10,432.09,438.05,429.90,402.67,383.83,367.49,359.73,354.67,360.56,359.79,347.17,358.89,374.82,378.00,397.24,416.85,438.76,L9
2022-05-12 22:17:13+00:00,315.41,311.84,304.76,305.62,307.75,302.61,300.48,293.30,294.66,292.77,292.71,294.18,297.42,307.69,307.68,320.97,328.71,343.90,360.12,356.71,350.82,341.28,335.67,333.46,325.77,319.96,312.76,302.92,296.32,296.81,303.11,304.16,304.16,299.91,303.50,309.08,311.21,321.31,324.37,331.10,337.61,347.11,353.50,363.51,375.22,384.45,393.66,413.11,434.60,454.93,448.77,440.45,440.10,436.01,434.14,433.62,425.69,424.13,427.54,430.12,428.10,424.98,425.94,425.19,423.11,426.23,426.70,434.51,437.91,425.58,405.69,385.25,370.29,359.06,359.68,357.76,355.55,350.69,355.44,368.83,377.56,395.76,415.64,437.20,L9
2022-06-05 22:17:39+00:00,317.72,313.47,307.02,305.84,308.71,303.60,301.20,293.50,293.79,291.35,290.52,292.09,294.77,303.97,306.06,320.11,326.09,341.50,356.07,351.90,346.61,336.31,328.10,324.78,318.61,312.75,306.68,298.02,292.14,292.29,296.80,298.05,298.16,295.40,298.12,303.83,306.46,315.05,317.86,325.16,332.23,341.02,346.33,358.20,370.06,380.91,392.39,410.48,432.77,450.74,444.25,434.59,433.36,429.80,427.26,425.86,422.61,420.31,422.36,423.38,421.71,417.37,425.94,425.19,413.05,419.02,420.26,428.07,433.86,420.36,400.71,381.64,367.50,359.34,353.23,357.76,355.55,350.69,355.44,368.83,377.56,395.76,415.64,437.20,L8
2022-06-21 22:17:48+00:00,317.01,311.12,305.37,304.50,306.59,303.02,299.70,291.80,292.97,290.48,290.37,291.27,293.38,302.35,307.33,317.52,324.71,340.01,351.92,347.92,340.15,329.47,321.28,316.43,311.39,307.29,302.11,293.97,290.47,288.05,290.59,290.91,291.86,288.97,293.14,297.99,301.90,311.10,313.50,320.49,328.87,335.87,340.62,354.01,367.40,378.97,394.33,411.44,431.42,448.82,440.13,432.58,427.15,422.91,420.54,421.48,420.57,419.37,419.37,416.20,415.83,411.27,419.68,419.77,410.98,412.25,417.86,422.86,430.74,412.93,393.38,379.74,367.50,359.29,353.37,347.39,348.23,348.27,351.08,364.61,374.07,388.09,411.49,433.31,L8
2022-08-08 22:18:05+00:00,314.34,305.78,305.38,301.27,299.96,297.75,296.00,289.68,288.99,287.62,289.62,290.70,293.92,297.68,304.45,315.28,322.16,336.09,346.48,346.87,334.75,324.27,315.49,311.01,306.48,301.12,297.83,290.81,286.30,282.64,282.92,282.39,282.23,284.87,288.00,292.37,298.52,304.04,308.13,315.26,322.61,330.59,340.94,354.46,366.29,378.43,393.64,409.51,429.24,446.60,438.36,432.12,427.83,423.47,420.68,419.91,419.37,419.06,415.27,408.31,409.32,407.42,409.76,413.08,407.63,411.25,416.71,422.00,427.38,411.52,391.84,375.52,362.65,357.44,349.43,343.37,342.70,342.72,344.31,356.14,366.37,377.32,397.15,430.69,L8
2022-10-27 22:18:13+00:00,314.34,305.78,305.38,301.27,299.96,297.75,296.00,289.68,288.99,287.62,289.62,290.70,293.92,297.68,304.45,315.28,322.16,336.09,346.48,346.87,336.88,327.55,317.99,313.48,308.51,301.19,297.52,290.50,285.64,282.74,281.77,281.56,280.94,283.50,287.02,290.84,297.40,302.75,306.59,314.34,322.00,330.16,340.80,353.49,364.19,376.14,392.34,408.52,426.72,443.80,436.83,430.54,426.65,423.57,420.99,420.33,419.69,418.93,414.36,408.99,409.50,408.20,408.95,410.67,407.07,411.41,416.14,421.34,427.50,411.15,392.71,376.58,362.84,356.33,348.68,343.69,342.41,341.97,342.89,356.14,366.37,377.32,397.15,430.69,L8
2022-12-22 22:17:59+00:00,314.60,308.56,307.57,303.64,303.60,298.81,298.10,293.06,291.84,288.07,289.83,290.52,293.03,297.03,301.82,307.29,317.01,330.00,340.42,344.75,339.37,329.78,322.41,318.21,309.78,298.55,294.01,288.74,282.00,280.42,277.61,275.76,271.88,276.71,279.64,284.00,291.48,295.63,298.91,308.21,317.68,325.42,337.51,347.91,357.44,368.66,385.32,402.34,417.08,434.48,428.87,424.84,422.46,419.38,419.83,417.13,417.36,417.24,413.82,410.07,409.83,410.16,403.28,405.57,407.83,408.61,411.27,417.66,421.62,408.98,390.14,372.68,358.24,349.62,341.50,340.14,335.40,332.95,334.76,346.78,353.48,366.84,383.84,411.57,L9
2023-01-15 22:17:53+00:00,314.60,308.56,307.57,303.64,303.60,298.81,301.58,299.22,295.97,292.32,294.07,296.03,298.50,300.06,306.85,312.10,321.80,334.17,340.42,346.44,338.41,329.80,323.13,317.92,309.31,299.75,293.72,288.06,282.18,280.42,277.61,275.76,272.87,278.16,282.25,286.22,292.35,297.08,300.55,309.32,317.90,325.42,337.51,347.91,357.44,368.66,385.32,402.34,417.08,434.48,428.87,424.84,422.46,419.38,419.83,418.41,419.80,419.09,417.93,413.80,413.49,411.23,407.49,408.51,410.34,410.27,413.81,418.22,422.64,411.17,392.50,372.68,358.24,349.62,341.50,340.14,335.40,332.95,334.76,346.78,353.48,366.84,383.84,411.57,L8
2023-02-16 22:17:50+00:00,324.97,319.14,313.27,312.34,311.81,305.19,305.21,304.70,300.02,295.60,295.80,297.78,299.95,301.03,306.97,311.31,319.95,332.88,336.40,342.37,338.66,331.29,324.26,318.17,309.62,300.03,292.92,287.18,279.77,276.83,274.00,272.70,269.88,274.63,280.03,284.55,291.10,295.58,298.59,307.69,315.11,322.76,332.91,342.27,351.83,363.70,379.71,396.19,411.70,427.82,422.02,418.41,414.07,413.10,413.03,414.92,416.47,415.37,415.21,412.50,411.39,408.34,407.92,406.97,409.01,408.65,412.71,416.07,422.99,409.44,393.03,375.27,363.39,347.31,341.29,339.05,332.67,332.56,332.98,344.20,355.18,368.37,388.83,410.49,L8
2023-03-20 22:17:28+00:00,324.97,319.14,313.27,312.34,311.81,305.19,305.21,304.70,300.02,295.60,295.80,297.78,299.95,301.03,308.29,313.83,321.63,334.67,336.40,343.34,338.88,331.76,324.99,317.11,308.81,300.03,292.92,287.18,279.77,276.83,274.00,272.70,269.88,274.63,280.03,284.55,291.10,295.58,298.59,308.81,315.67,323.19,332.95,341.34,352.25,364.11,378.97,395.98,411.00,427.15,420.66,416.10,412.54,410.81,410.37,412.06,413.64,412.69,413.00,410.70,408.80,407.50,407.87,407.43,409.25,408.16,411.51,416.52,423.71,408.12,392.54,375.41,362.32,347.50,341.34,337.74,333.36,331.64,332.54,343.94,354.32,368.88,389.21,409.28,L8
2023-03-28 22:17:33+00:00,327.53,320.92,314.69,315.00,313.04,305.54,304.68,303.32,296.84,294.06,295.89,296.38,299.87,301.71,308.05,314.40,322.07,334.58,336.40,342.31,338.88,331.76,324.99,317.11,307.35,299.07,292.23,286.06,280.04,275.72,274.29,272.10,270.39,274.85,280.10,284.32,290.00,294.22,297.76,308.01,315.16,322.87,331.98,340.70,350.48,362.49,375.83,392.94,408.45,425.98,419.21,415.72,411.65,409.82,408.39,410.62,411.92,410.61,410.83,408.72,407.67,407.67,408.47,408.04,410.23,408.02,412.32,417.32,424.64,407.72,393.69,375.35,361.81,348.19,341.02,337.91,332.88,332.32,332.16,343.54,354.10,368.41,389.62,410.39,L9
2023-06-24 22:17:06+00:00,330.20,321.57,319.26,314.13,310.08,306.64,304.42,309.23,297.30,300.49,299.19,298.58,303.72,304.18,310.05,316.75,323.09,332.99,,339.59,337.52,331.52,319.80,312.76,304.14,298.85,290.89,282.00,281.07,275.36,272.15,268.03,269.73,274.44,278.46,281.07,283.69,290.70,298.37,314.32,314.35,322.57,329.76,338.52,347.67,363.66,371.59,387.13,404.56,423.02,413.76,410.40,405.11,403.03,400.75,404.35,406.62,405.88,409.14,407.21,406.44,406.96,410.33,409.78,411.73,407.63,413.35,412.65,422.18,404.14,391.25,366.59,351.80,340.41,336.70,328.70,324.71,323.27,319.44,332.58,343.49,358.15,380.94,404.70,L8
2023-07-02 22:17:05+00:00,332.37,325.73,321.84,313.16,309.09,304.84,302.74,306.29,295.36,298.04,296.07,296.65,300.76,302.23,308.60,316.02,322.18,331.99,,339.60,337.52,331.52,319.80,312.76,304.14,298.85,290.89,282.00,278.41,272.36,268.31,263.73,265.24,270.62,275.49,278.42,281.44,287.90,294.04,309.33,310.11,316.97,326.00,334.74,344.09,359.63,369.15,385.60,402.63,420.50,411.22,407.38,403.46,402.52,400.65,402.18,401.17,401.89,403.94,402.43,402.71,402.44,405.13,409.78,411.73,407.63,413.35,412.65,422.18,404.14,391.25,366.59,351.80,340.41,336.70,328.70,324.71,321.78,317.83,330.76,340.88,355.67,380.94,403.61,L9
2023-07-18 22:17:12+00:00,340.07,330.85,325.03,315.82,311.26,306.68,302.54,304.91,294.32,296.99,294.46,294.75,298.57,302.48,307.69,316.03,321.08,331.36,345.68,337.72,337.81,331.26,317.33,308.01,301.43,294.18,288.97,280.43,276.66,271.98,269.06,265.06,263.77,267.33,271.99,274.45,277.03,283.37,289.32,305.61,306.25,316.39,325.19,333.37,342.12,357.78,368.78,386.88,402.90,419.96,412.20,408.17,403.90,402.67,400.89,398.43,397.16,397.75,398.01,398.07,398.46,399.32,399.71,404.80,406.70,404.19,406.96,408.76,418.63,399.63,387.00,365.43,349.15,338.69,337.24,328.85,323.22,320.64,319.37,331.79,341.69,357.26,380.22,405.20,L9
2023-10-14 22:17:45+00:00,348.91,339.19,328.29,315.59,311.30,308.94,303.93,306.04,296.83,300.63,294.23,295.32,298.52,303.45,308.97,316.62,321.60,330.58,345.68,339.29,336.86,328.24,314.47,308.40,298.80,293.65,288.09,280.28,276.38,272.54,268.20,264.76,263.42,264.43,269.20,270.28,272.12,279.62,284.91,301.11,299.14,309.89,320.65,330.04,337.65,354.75,366.95,388.15,402.58,419.38,411.95,406.77,402.12,400.98,401.92,399.52,395.63,397.69,397.99,398.92,398.77,396.78,394.22,400.91,401.67,403.64,399.29,399.65,411.13,395.34,378.55,354.77,337.04,329.72,332.28,320.49,315.96,314.46,313.26,325.99,336.39,353.08,373.67,401.57,L8
2023-10-22 22:17:50+00:00,346.11,336.89,327.93,315.26,311.14,308.28,303.74,306.62,298.92,300.46,295.36,297.10,300.69,304.66,311.39,317.54,324.39,333.23,350.81,342.70,338.45,332.39,317.76,310.41,301.58,294.52,288.65,281.72,277.90,274.40,270.90,267.38,265.33,266.21,270.47,272.12,274.75,281.15,286.66,300.24,300.86,312.36,322.69,332.00,340.31,355.87,369.31,389.25,404.13,421.45,414.32,408.85,404.34,402.17,404.08,402.22,399.91,401.82,405.00,403.68,403.45,400.49,398.56,404.86,405.91,406.90,403.39,404.01,413.10,396.82,379.54,357.95,340.79,334.86,333.17,322.38,320.86,318.24,318.34,331.23,342.45,359.22,381.78,407.91,L9
2023-11-15 22:17:47+00:00,343.73,336.27,327.69,316.21,312.80,310.10,304.06,306.28,299.77,298.64,294.78,296.63,299.55,304.70,310.84,317.35,324.46,334.58,350.08,342.63,338.07,329.64,315.81,307.79,299.10,293.82,288.27,280.52,277.02,272.55,268.59,266.00,264.79,266.32,270.51,272.06,274.12,279.74,284.00,298.47,300.72,311.56,321.95,330.32,338.60,355.48,369.15,388.65,403.95,421.31,413.98,407.86,403.94,401.02,403.53,401.75,400.44,401.90,405.00,404.42,404.05,401.95,399.99,404.59,404.64,407.05,403.36,404.72,412.70,395.88,378.43,358.39,340.27,335.36,331.62,322.01,321.13,318.60,319.29,331.75,343.72,360.91,382.25,407.36,L8
2024-04-23 22:17:03+00:00,342.90,333.35,328.23,325.50,325.86,321.68,314.10,313.52,312.81,302.07,302.63,305.92,306.11,312.12,320.10,326.04,335.13,347.66,355.23,351.92,342.30,328.50,319.81,311.78,303.86,298.50,292.87,285.55,280.97,273.54,270.95,269.75,266.31,271.56,273.15,274.20,277.80,278.44,282.33,291.51,306.36,312.55,322.00,329.99,339.97,356.81,371.81,389.60,404.33,421.51,414.32,408.34,405.11,401.97,404.17,405.12,403.10,402.29,405.01,407.35,406.42,407.78,405.74,403.77,400.82,407.50,403.26,407.56,411.09,392.13,373.96,360.13,338.19,337.36,325.44,320.52,322.25,320.43,324.05,334.39,350.08,369.37,384.13,404.58,L8
2024-05-25 22:16:38+00:00,347.25,336.88,333.53,332.78,334.55,327.01,322.00,324.48,324.80,317.07,314.05,318.46,319.69,321.38,332.47,334.38,344.94,353.85,361.36,358.08,346.03,335.54,331.52,322.94,316.03,307.48,302.29,296.65,289.41,281.58,281.34,275.98,272.02,275.54,275.07,273.64,280.78,285.29,294.00,298.38,311.09,318.19,323.73,335.60,348.21,359.42,374.20,393.16,405.92,422.77,414.24,412.00,408.00,407.07,409.26,410.91,410.77,409.07,416.30,409.59,408.35,403.85,403.96,400.45,401.73,402.56,408.72,411.58,418.07,403.42,382.07,362.91,357.22,341.08,336.10,323.41,331.67,328.84,327.70,344.79,362.23,381.56,401.05,432.61,L8
2024-06-18 22:16:43+00:00,339.45,328.60,327.07,326.52,326.29,319.56,317.12,319.56,318.51,312.69,311.74,315.58,317.24,320.72,328.21,335.42,342.01,353.44,359.87,356.04,344.04,332.16,327.94,319.12,314.04,308.12,299.60,294.91,286.26,279.60,278.74,273.91,270.22,272.40,272.59,275.01,280.72,284.62,292.06,297.97,310.22,317.99,324.03,334.71,345.45,357.15,372.85,390.53,403.98,422.37,413.72,411.40,405.96,407.93,407.58,410.25,409.52,411.40,415.00,409.73,407.34,403.75,402.88,399.94,400.01,399.37,406.56,411.32,418.29,401.10,382.17,363.47,354.15,338.83,334.39,325.92,323.65,325.12,325.73,338.69,356.82,372.40,394.38,428.27,L9
2024-07-12 22:17:00+00:00,338.62,326.59,325.87,325.85,325.13,319.37,317.67,319.57,318.44,313.22,312.32,315.32,317.50,321.79,328.82,333.76,341.24,352.12,358.29,353.30,340.14,330.77,327.71,320.62,315.84,308.12,299.60,294.91,286.26,279.60,278.74,273.91,270.22,272.40,272.59,275.01,282.84,286.94,292.43,297.97,310.22,317.99,324.03,334.71,345.45,357.15,372.85,390.53,403.98,422.37,413.72,411.40,405.96,407.93,407.58,411.37,412.63,412.97,417.16,411.98,408.66,407.29,406.66,402.32,401.92,402.58,408.11,413.29,419.90,406.75,383.68,364.61,354.93,340.41,337.02,330.17,328.32,330.33,331.04,345.22,358.84,376.73,398.56,432.14,L8
2024-08-21 22:17:19+00:00,339.12,328.87,326.79,327.97,327.75,322.61,319.59,319.69,318.53,314.63,312.62,313.88,317.78,322.09,329.73,334.18,341.44,351.70,359.69,353.33,341.43,333.29,328.71,322.41,317.39,308.46,300.47,294.77,287.68,281.59,278.94,276.18,274.06,274.80,274.89,277.76,284.73,288.20,293.42,299.71,311.15,320.59,326.94,337.35,348.06,359.64,375.10,393.29,406.19,424.76,415.39,413.68,408.47,409.20,408.58,410.38,412.12,411.65,415.32,411.83,409.20,407.84,407.96,404.07,402.88,404.04,407.73,412.44,419.54,405.05,382.78,365.82,355.72,342.01,336.69,329.83,329.69,330.18,331.83,346.50,358.81,375.85,396.06,427.98,L9
2024-08-29 22:17:21+00:00,338.41,326.50,321.67,324.41,323.58,319.00,316.65,317.30,314.68,311.20,309.80,311.46,315.81,320.35,327.40,331.41,339.49,349.89,358.02,352.78,340.53,332.53,327.67,321.85,316.87,307.29,298.08,292.43,285.79,280.09,277.51,275.10,272.81,273.60,273.27,276.86,284.10,287.31,292.01,298.11,310.12,319.27,327.09,336.20,346.86,359.51,373.74,391.53,406.06,424.24,415.85,414.00,408.71,409.16,406.99,410.73,410.84,411.89,414.18,412.17,409.32,406.90,406.30,403.23,403.43,403.57,408.15,411.49,418.86,402.54,380.35,363.81,354.28,341.53,334.38,328.96,328.60,328.66,330.37,344.22,358.06,374.87,394.08,425.06,L8
2024-11-01 22:17:31+00:00,337.18,326.31,321.36,324.42,323.41,318.85,315.03,316.56,314.37,311.48,309.60,311.34,315.68,320.41,327.17,331.63,339.72,349.08,357.52,352.72,341.34,333.24,328.65,321.56,316.81,309.44,300.12,291.70,284.11,278.25,275.66,275.30,274.70,274.57,274.47,279.03,286.23,288.75,293.68,302.03,310.78,319.12,326.91,337.55,349.13,361.69,374.09,391.52,406.59,425.07,417.78,415.22,409.62,409.62,409.29,413.24,412.97,412.97,414.68,413.53,411.40,408.39,407.94,404.67,404.47,403.65,407.74,412.22,418.55,400.82,378.76,363.52,354.10,342.06,335.34,328.89,327.66,329.07,331.25,344.22,358.20,374.95,394.51,422.94,L8
2025-01-12 22:17:45+00:00,343.43,331.46,323.30,326.86,325.47,322.14,317.67,317.13,313.48,311.69,310.45,312.36,317.51,322.57,328.88,335.12,341.82,351.20,361.60,358.24,349.77,342.57,334.53,327.18,322.41,313.67,305.42,295.50,288.67,284.00,281.07,282.40,281.35,280.60,280.72,285.17,292.28,293.43,299.54,307.65,315.99,323.34,333.48,343.22,355.55,368.78,379.43,395.84,412.87,429.98,423.84,420.70,415.21,413.96,412.49,417.78,416.17,416.75,415.89,417.51,416.49,412.48,411.87,410.27,409.45,409.22,412.02,415.28,421.48,398.60,379.94,365.81,355.52,346.50,336.28,331.35,329.28,330.90,334.09,345.64,360.63,375.21,393.51,418.63,L9
2025-03-09 22:17:26+00:00,347.21,336.39,333.53,331.82,327.84,326.86,322.66,321.04,317.57,317.08,319.48,320.05,322.89,328.98,333.14,344.44,349.54,358.60,370.38,366.60,358.66,350.81,341.97,329.74,326.54,320.71,314.67,305.75,297.03,291.13,290.64,291.39,288.90,289.36,290.45,293.05,299.11,302.11,310.48,318.56,323.75,329.12,339.07,350.95,364.36,376.28,386.71,403.38,421.19,437.34,433.04,427.48,424.26,422.36,422.89,428.27,428.36,427.84,426.57,425.05,423.79,420.80,418.93,418.13,415.46,416.42,418.51,424.09,429.20,406.82,389.00,374.22,358.67,352.23,343.51,336.47,331.68,335.82,338.62,348.57,364.38,378.33,399.66,422.82,L8
2025-05-04 22:17:17+00:00,345.32,335.13,331.62,328.54,320.66,320.97,320.34,316.34,310.06,311.86,315.25,315.70,319.80,325.21,327.38,340.26,345.33,356.13,368.77,364.75,355.02,347.28,337.23,326.63,323.18,314.05,307.42,302.74,296.46,290.81,289.98,287.97,285.30,285.34,285.95,287.53,291.69,299.40,306.44,313.05,319.29,328.28,338.99,348.74,359.87,372.12,384.35,401.65,419.41,436.92,430.97,426.43,424.61,422.14,418.91,423.11,425.02,427.24,427.37,422.32,419.22,417.16,416.05,417.28,415.57,418.62,421.05,425.27,433.16,412.26,396.68,378.01,361.49,353.42,345.18,340.98,338.61,337.83,338.40,341.01,360.12,376.29,403.80,431.41,L9
2025-06-05 22:17:00+00:00,331.67,335.13,318.79,319.57,311.76,312.72,313.15,311.52,304.64,306.10,309.54,311.81,314.79,319.76,323.28,333.64,339.83,349.83,362.63,360.95,349.00,341.33,331.51,321.63,317.02,308.76,301.01,295.30,289.62,284.69,283.99,280.34,279.19,279.72,279.95,282.87,287.53,294.29,299.62,304.99,313.34,321.79,332.38,341.88,353.54,364.79,378.56,396.25,413.12,431.52,425.97,420.43,418.85,416.40,414.62,417.98,421.68,422.93,423.15,415.94,412.85,414.01,412.70,412.02,410.47,414.16,417.71,421.44,427.88,409.68,392.25,372.27,361.49,353.42,345.18,340.98,338.61,337.83,338.40,341.01,360.12,376.29,403.80,431.41,L9
2025-06-13 22:17:12+00:00,330.94,333.46,319.01,318.93,312.12,311.83,311.90,309.74,303.37,304.37,307.57,309.50,312.44,318.44,320.91,331.79,337.85,348.04,360.86,359.14,347.89,339.04,329.76,320.85,314.26,306.51,299.27,293.76,287.34,282.70,281.69,277.77,277.27,277.69,277.04,281.00,285.81,292.02,297.62,302.62,311.39,319.80,331.27,339.37,351.78,363.37,376.75,394.93,411.66,428.76,422.52,417.44,416.23,413.36,412.49,415.00,418.16,419.40,418.88,413.61,410.69,411.63,409.63,409.03,406.04,410.56,412.00,416.94,423.38,406.93,388.36,369.05,355.75,347.86,339.54,335.68,333.76,332.06,334.41,338.37,355.71,372.73,396.18,425.01,L8
2025-06-21 22:17:14+00:00,331.95,331.58,319.07,317.08,309.50,309.18,308.23,307.33,301.75,301.81,305.51,307.93,310.63,316.07,319.03,329.24,336.44,346.66,358.58,357.81,346.65,337.33,329.40,320.19,313.15,306.05,297.69,292.72,286.81,281.14,281.03,276.57,275.63,276.31,276.22,280.76,284.49,291.05,296.44,301.42,310.63,318.59,330.43,338.52,351.50,363.04,376.12,394.01,410.79,426.41,418.20,410.00,416.23,413.36,412.49,415.00,418.16,419.40,418.88,413.61,410.69,411.63,401.51,401.14,398.86,410.56,403.17,407.84,416.30,400.35,380.33,363.18,348.39,340.57,335.21,334.81,331.16,330.63,334.11,339.66,355.27,371.55,392.97,420.87,L9
2025-07-23 22:17:27+00:00,326.03,326.61,314.54,312.95,305.31,305.42,304.15,304.03,299.74,299.85,302.74,304.47,308.00,311.78,316.63,324.31,334.64,344.69,356.84,356.59,343.49,333.32,326.51,318.13,310.20,303.52,294.45,289.70,283.42,277.99,277.15,272.80,272.25,272.99,273.00,278.20,281.69,288.49,293.43,299.23,308.43,316.57,327.65,336.22,348.75,360.45,373.45,391.92,408.28,424.74,416.53,408.77,415.55,412.05,411.95,413.12,416.63,416.64,416.29,409.34,407.30,408.07,398.46,399.07,396.89,405.71,399.51,404.81,413.65,399.32,378.49,361.74,344.88,337.13,334.65,331.05,328.53,326.70,329.48,335.13,349.32,368.19,388.11,417.50,L9
2025-07-31 22:17:29+00:00,326.12,325.43,314.39,312.10,305.58,305.35,303.72,302.66,299.39,299.89,302.58,303.48,307.84,311.27,316.71,323.59,333.90,343.66,356.22,355.42,342.97,333.06,325.32,316.75,308.74,302.03,293.49,288.34,282.16,277.56,276.49,271.21,271.60,272.33,271.64,277.15,280.25,286.74,291.40,297.28,307.04,315.46,326.70,335.29,347.73,360.14,373.04,391.13,406.74,423.04,415.14,406.95,412.41,409.06,408.79,410.53,414.72,415.25,413.94,407.95,405.63,405.79,398.73,400.01,397.19,403.74,398.33,404.56,412.04,398.05,376.95,359.45,341.94,336.11,333.16,330.30,326.70,324.66,327.22,332.32,347.33,367.16,384.82,415.80,L8
2025-09-17 22:17:48+00:00,321.07,320.94,310.92,308.22,302.83,301.45,299.84,300.08,297.25,296.79,298.65,301.53,305.23,308.00,313.50,320.56,330.94,340.99,351.94,352.64,340.27,329.64,322.61,314.66,306.08,299.62,290.44,284.21,278.32,274.56,272.69,267.26,267.63,267.99,267.59,273.36,276.74,282.91,287.20,293.57,304.18,312.30,323.66,331.64,343.51,356.74,369.18,386.66,403.16,418.95,410.27,402.31,406.89,403.27,402.51,405.46,409.56,411.03,410.22,404.95,402.27,402.09,395.88,396.54,393.94,399.81,395.02,401.72,408.10,393.81,374.89,355.75,337.92,331.25,329.73,327.20,322.34,321.19,323.67,330.90,347.11,365.70,383.46,415.19,L8
2025-10-03 22:17:49+00:00,319.04,317.74,309.01,305.64,300.96,299.86,298.29,298.43,295.76,295.27,297.08,299.81,303.98,306.68,312.42,319.59,329.97,339.94,351.13,351.24,338.70,328.81,321.94,313.66,305.82,298.91,289.43,283.62,278.13,274.35,271.99,265.47,265.69,266.60,266.50,272.38,275.75,282.14,286.65,293.07,303.69,311.93,322.61,330.73,341.52,354.70,367.92,386.01,401.94,418.07,408.77,401.29,405.22,401.49,401.28,403.91,408.21,409.75,409.65,404.87,401.89,400.82,395.95,395.60,393.70,398.61,395.38,402.14,407.33,391.99,375.02,355.43,337.13,329.89,328.55,324.94,320.16,319.11,321.65,329.42,345.34,364.24,382.47,414.42,L8
2025-10-19 22:17:50+00:00,319.40,317.35,309.26,306.38,302.46,301.06,299.46,299.57,296.72,296.18,297.71,300.33,303.82,306.82,313.52,320.27,331.08,341.46,352.05,352.15,338.85,329.41,322.88,314.53,306.26,299.53,289.97,284.27,279.18,275.97,272.86,266.23,266.00,266.82,267.20,272.43,277.13,283.57,287.97,295.00,305.05,313.23,323.21,331.50,341.98,354.51,367.39,385.73,402.44,419.55,409.55,401.80,405.18,401.61,401.18,404.42,408.59,410.62,410.73,406.97,403.10,402.25,397.49,396.20,394.33,399.00,395.98,403.53,409.00,391.92,376.44,357.04,339.07,330.29,329.18,324.99,321.13,319.99,320.92,330.47,345.97,365.08,383.26,415.73,L8
2025-12-06 22:17:51+00:00,323.20,319.33,314.04,309.43,308.10,305.71,302.91,301.54,300.25,298.86,300.49,301.68,304.98,308.48,314.66,322.04,333.24,344.39,354.80,353.31,341.28,332.16,325.70,317.77,308.71,301.23,292.33,286.80,281.96,279.88,276.30,268.95,268.11,268.52,269.18,273.99,278.29,284.45,290.11,298.11,307.39,315.70,325.43,333.05,342.85,355.41,369.21,386.47,404.84,421.01,410.06,401.56,405.36,402.11,401.21,403.98,407.50,410.02,408.81,407.69,404.79,402.76,396.99,396.02,393.83,398.67,393.91,402.43,406.65,389.08,374.94,356.81,338.06,329.59,327.60,323.69,318.34,318.09,319.69,331.08,346.34,365.68,381.26,414.18,L8
