dates,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083,satname
2023-07-18 22:17:12+00:00,363.15,346.18,337.78,326.47,319.92,314.02,307.54,304.64,300.09,295.57,294.50,297.57,298.51,307.36,311.79,321.76,324.75,339.04,346.00,338.69,336.46,329.68,318.14,303.10,297.31,289.77,287.64,281.55,274.19,270.81,271.58,269.38,270.35,269.63,273.17,273.53,273.48,279.06,287.11,290.58,299.59,314.41,322.32,328.22,334.52,348.77,367.87,392.31,404.23,417.76,417.61,412.76,406.48,403.75,402.08,399.94,403.25,399.77,400.58,403.23,403.20,398.83,393.03,397.79,398.01,401.48,395.86,400.43,408.32,395.51,378.33,360.79,338.52,331.79,338.98,329.45,317.24,314.93,327.05,336.92,346.41,365.22,377.33,413.14,L9
2023-10-14 22:17:45+00:00,346.87,337.34,321.39,315.35,310.75,310.86,307.45,301.86,300.86,301.94,295.76,298.77,301.80,305.60,313.38,320.43,328.02,338.81,,352.29,337.90,327.37,318.83,315.30,298.76,294.96,287.96,282.44,278.64,273.89,272.90,270.35,268.79,265.00,268.40,271.78,277.35,281.91,287.56,295.03,305.20,315.66,325.58,339.06,345.55,355.86,372.13,391.67,407.18,424.59,417.51,413.32,406.14,404.28,405.94,412.91,409.91,412.72,410.22,410.22,405.33,407.14,405.28,404.77,405.76,405.80,402.72,405.57,415.08,397.09,380.01,358.75,347.81,339.72,328.54,321.70,321.64,325.40,327.68,341.59,357.37,371.07,391.64,409.45,L8
2023-10-22 22:17:50+00:00,337.68,330.01,326.48,313.95,310.50,305.64,302.99,308.97,305.17,299.77,299.88,304.22,309.38,309.51,320.77,321.21,335.56,343.59,355.68,356.26,341.33,340.43,327.40,316.23,309.70,296.79,289.91,285.87,283.81,281.59,278.77,274.95,270.77,271.33,275.12,279.02,284.86,287.04,291.48,296.54,305.78,319.53,328.51,337.62,348.07,360.14,375.96,392.31,408.54,429.30,423.38,416.66,412.92,406.68,412.69,412.88,416.89,418.37,426.03,417.97,417.51,411.62,411.58,412.44,414.19,413.43,411.60,417.12,418.77,401.01,382.51,367.49,352.04,350.29,336.15,328.06,335.54,333.36,338.66,352.18,366.18,383.75,406.12,433.26,L9
2023-11-15 22:17:47+00:00,334.25,333.79,326.48,320.95,321.06,319.18,305.67,304.57,303.18,289.57,291.87,294.29,293.82,304.92,308.88,316.40,324.78,341.98,349.31,342.53,337.69,322.08,308.56,297.90,289.75,291.96,287.87,276.21,273.12,263.97,259.95,261.18,263.38,267.34,271.82,272.93,272.06,273.32,274.49,290.22,300.79,309.05,319.76,324.29,332.35,354.05,369.67,386.88,403.84,421.65,413.46,404.25,402.81,395.96,400.80,399.76,403.50,402.29,405.01,407.35,406.42,407.78,405.74,404.63,401.31,407.50,403.26,407.56,411.77,392.81,373.96,360.13,338.19,337.36,324.58,320.52,322.25,320.43,324.05,334.39,351.40,369.37,384.13,404.58,L8
2024-04-23 22:17:03+00:00,351.55,332.91,329.98,330.06,330.66,324.17,322.53,322.47,322.45,314.58,313.39,317.54,318.40,319.31,332.36,335.68,345.49,354.17,362.07,361.69,347.94,335.84,331.79,326.48,318.70,306.32,299.42,295.55,289.49,284.03,282.77,279.24,270.25,276.60,276.04,277.02,285.09,284.38,291.71,293.63,312.75,316.97,325.26,336.61,348.41,360.31,375.50,393.13,405.64,422.78,416.73,414.25,408.55,408.90,407.54,411.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-05-25 22:16:38+00:00,342.95,340.86,337.09,335.50,338.44,329.86,321.46,326.49,327.15,319.57,314.71,319.37,320.97,323.45,333.39,333.07,344.40,354.18,361.37,354.77,344.93,335.97,331.84,320.06,313.95,309.64,306.39,298.28,289.87,279.85,280.56,273.45,274.60,275.14,275.34,271.49,277.71,286.85,297.51,303.78,310.08,320.13,323.00,335.32,348.66,359.11,374.13,393.84,406.84,423.87,412.98,411.20,408.37,405.96,410.99,411.25,411.07,409.07,416.30,409.59,408.35,403.85,403.96,401.07,402.08,402.56,408.72,411.58,418.56,403.91,382.07,362.91,357.22,341.08,335.48,323.41,331.67,328.84,327.70,344.79,363.18,381.56,401.05,432.61,L8
2024-06-18 22:16:43+00:00,323.86,312.02,314.14,314.00,309.77,304.66,307.38,309.72,305.93,303.91,307.13,309.82,312.36,319.40,319.21,337.51,336.15,352.22,356.46,351.77,339.56,324.97,320.40,311.07,309.68,308.78,293.46,291.12,279.62,275.20,273.14,269.32,266.11,265.70,266.87,276.99,279.84,282.89,287.42,296.74,308.07,317.15,324.15,332.48,339.53,352.26,369.40,384.88,399.70,420.89,411.92,409.32,401.31,409.23,404.20,408.66,408.00,413.73,413.70,409.87,406.32,403.65,401.80,398.85,397.97,396.18,404.40,411.06,418.07,398.33,382.27,364.02,351.08,336.58,333.25,328.43,315.63,321.41,323.75,332.58,350.54,363.25,387.71,423.93,L9
2024-07-12 22:17:00+00:00,336.13,320.55,322.27,323.83,321.65,318.77,319.31,319.60,318.22,314.81,314.07,314.57,318.26,325.00,330.69,328.79,338.92,348.19,353.58,345.08,328.45,326.62,327.06,325.15,321.25,,,,,,,,,,,,289.21,293.88,293.58,,,,,,,,,,,,,,,,,414.71,418.86,416.12,421.48,416.49,411.32,414.37,414.21,407.11,405.76,408.99,411.22,417.22,423.14,418.09,386.69,366.90,356.50,343.58,342.25,338.66,337.66,340.73,341.66,358.29,362.93,385.38,406.92,439.87,L8
2024-08-21 22:17:19+00:00,341.09,338.00,330.46,336.44,338.22,335.58,327.26,320.16,318.89,320.30,313.78,308.12,318.93,323.27,334.14,335.87,342.23,350.65,365.99,353.75,347.38,344.08,333.26,330.19,324.16,310.48,304.26,294.85,292.47,288.26,280.16,283.71,286.40,282.65,282.99,287.21,293.48,293.91,298.57,305.57,314.57,329.11,336.46,345.99,356.52,367.68,383.05,402.17,413.44,433.03,421.59,421.92,416.90,413.70,411.58,406.87,411.01,407.69,409.81,411.36,410.83,409.47,411.86,410.24,406.24,408.41,406.57,409.90,419.16,400.63,380.10,369.44,358.06,346.82,334.83,328.81,333.81,329.75,334.22,350.36,360.08,373.22,388.54,415.51,L9
2024-08-29 22:17:21+00:00,334.86,314.65,296.07,306.65,302.73,300.93,301.94,305.34,295.42,294.04,295.74,299.34,305.96,311.69,315.17,317.55,329.77,340.34,349.16,349.81,335.46,328.21,322.04,318.55,313.86,301.89,287.65,282.68,277.86,273.61,271.35,270.28,267.20,268.32,265.91,272.39,280.07,282.36,284.10,291.25,305.56,313.47,327.10,331.08,341.61,358.57,367.42,384.03,405.11,421.34,416.83,414.26,408.99,408.49,400.65,412.17,405.44,412.83,409.62,413.56,409.78,403.15,399.67,399.18,405.25,401.72,409.86,407.71,415.61,391.98,370.60,355.78,348.56,339.58,325.79,325.51,324.23,322.57,324.52,335.07,354.05,370.96,386.17,413.39,L8
2024-11-01 22:17:31+00:00,344.16,331.78,328.11,330.07,329.65,323.31,312.83,318.05,320.60,316.23,312.19,316.82,317.59,319.67,331.06,336.97,346.86,349.39,359.11,361.39,352.88,340.19,337.74,324.84,318.44,317.16,309.75,291.95,281.13,274.88,273.56,280.30,279.77,281.51,282.14,288.00,298.02,293.07,301.81,313.27,316.11,316.29,324.46,343.44,359.79,371.25,377.36,393.14,408.34,427.05,426.48,420.47,413.25,411.29,419.01,426.14,423.80,418.38,417.19,420.31,421.82,415.86,416.11,412.27,409.95,404.05,405.67,415.83,417.36,392.56,370.85,362.08,353.15,344.69,339.75,328.51,322.96,331.15,335.62,344.21,359.53,375.36,396.66,412.35,L8
2025-01-12 22:17:45+00:00,353.59,341.40,338.55,334.28,331.26,328.75,328.65,324.98,319.01,316.21,320.08,325.17,327.57,335.65,335.82,350.10,348.43,364.97,372.75,368.27,364.05,358.40,345.57,335.69,333.68,326.01,321.03,312.94,303.65,299.88,299.75,295.91,292.69,290.46,292.88,294.09,298.57,304.93,314.72,321.07,328.26,335.10,346.59,352.96,364.81,378.12,390.90,404.57,425.11,439.41,431.50,427.36,422.48,422.96,418.72,426.31,424.79,428.09,426.95,424.83,423.52,421.43,419.84,420.14,416.81,422.71,425.97,427.70,434.39,409.84,398.21,375.95,362.32,354.89,343.97,342.55,336.14,340.12,341.98,352.94,370.06,381.31,402.67,433.28,L9
2025-03-09 22:17:26+00:00,343.88,336.00,333.94,331.10,322.62,328.51,326.50,320.09,313.09,318.80,326.17,318.17,323.51,331.62,332.66,346.24,353.32,361.51,379.38,370.19,359.17,353.93,342.68,328.78,327.59,319.11,313.39,312.42,306.37,298.73,298.70,298.07,294.34,296.19,296.50,297.21,300.91,308.42,315.08,321.41,326.97,336.07,346.26,356.56,368.56,379.55,392.03,412.50,430.20,445.71,441.31,434.82,437.18,432.94,430.93,432.40,436.53,437.04,435.56,430.01,426.03,425.11,420.85,422.09,419.69,422.51,423.89,428.73,435.95,418.17,397.94,384.63,360.53,357.11,346.69,338.35,335.94,336.20,338.25,,,,,,L8
2025-05-04 22:17:17+00:00,338.48,328.00,322.36,320.23,308.11,305.64,305.87,303.96,298.09,300.57,299.50,303.77,308.31,308.35,313.18,324.45,334.23,341.52,353.75,355.63,341.36,329.08,323.09,315.03,307.92,296.45,287.12,282.55,279.06,273.39,271.11,269.49,268.38,268.98,267.75,270.57,274.88,284.48,288.81,296.30,302.26,313.24,323.64,336.26,345.85,358.34,369.39,387.49,402.53,424.99,419.39,416.27,413.63,410.09,407.08,410.35,413.47,416.59,419.60,412.11,408.11,404.94,407.46,409.07,409.89,410.64,413.28,419.39,428.72,408.33,393.89,373.45,361.61,348.26,345.44,342.05,343.75,337.17,334.97,329.08,349.98,371.27,404.92,429.55,L9
2025-06-05 22:17:00+00:00,290.74,,280.31,292.68,285.04,287.98,291.59,297.07,288.39,288.81,292.42,300.15,299.78,303.41,310.43,313.78,323.34,330.50,343.72,349.35,330.37,322.98,313.95,306.22,298.16,292.20,280.95,272.60,268.72,265.84,265.57,256.96,260.32,262.41,261.12,268.04,274.19,278.51,278.32,280.37,295.04,301.81,312.01,320.83,334.13,342.40,360.34,379.62,393.83,414.58,410.11,401.44,400.94,398.67,401.76,402.28,411.37,410.01,410.49,396.83,393.75,404.56,402.67,395.63,394.82,400.80,407.69,409.95,411.54,401.45,378.98,355.07,,,,,,,,,,,,,L9
2025-06-13 22:17:12+00:00,328.02,328.43,319.88,316.35,313.56,308.29,306.91,302.61,298.25,297.44,299.67,300.26,303.04,313.18,311.92,324.37,329.92,341.30,354.22,352.07,343.98,330.32,323.15,318.10,303.59,298.15,293.05,287.96,278.54,275.18,272.91,267.95,270.06,270.01,266.13,274.31,279.70,283.34,290.35,293.55,303.98,312.27,327.29,329.74,345.11,358.05,370.28,390.03,406.21,418.40,409.51,406.38,406.31,401.65,403.95,403.39,404.35,405.26,401.80,404.25,402.04,402.12,397.32,397.63,388.62,396.13,389.18,398.95,405.79,396.35,372.76,356.13,338.54,331.17,322.05,319.75,319.21,314.77,322.42,333.10,347.77,365.60,380.94,412.20,L8
2025-06-21 22:17:14+00:00,336.99,324.08,319.40,307.82,296.40,295.89,289.84,295.27,293.67,289.04,295.21,300.07,301.56,304.24,308.88,316.52,329.38,339.11,346.52,350.87,339.69,328.11,327.05,316.29,307.04,302.75,288.65,286.98,283.68,272.65,277.07,269.90,266.70,268.79,271.00,278.39,276.74,285.60,289.37,294.76,306.26,311.91,325.49,333.60,349.52,360.86,371.82,388.83,405.82,413.57,395.39,371.39,,,,,,,,,,,360.90,360.79,362.47,,359.02,362.31,380.26,366.81,340.21,333.85,318.96,311.44,318.77,331.35,320.77,324.87,332.94,343.52,352.59,368.01,383.34,408.46,L9
2025-07-23 22:17:27+00:00,318.05,316.56,311.33,309.54,306.10,306.22,304.17,305.16,306.98,304.44,303.45,304.42,311.80,309.88,321.13,320.47,337.66,352.89,362.04,360.81,344.77,334.08,327.99,323.08,315.73,310.45,301.12,294.63,283.10,280.69,276.25,272.96,272.05,270.28,273.07,278.22,281.25,289.30,296.22,307.68,314.75,322.71,329.60,338.89,348.03,362.38,374.43,391.75,409.79,429.02,421.03,419.48,418.73,416.15,416.05,416.75,416.98,414.31,413.98,403.50,406.59,403.60,401.55,407.36,404.81,398.46,404.02,409.55,418.19,403.35,387.16,367.29,344.78,337.69,341.50,323.73,322.96,320.51,318.84,334.84,345.72,367.88,383.24,419.81,L9
2025-07-31 22:17:29+00:00,326.68,319.50,313.48,306.95,307.20,304.93,301.19,294.45,297.24,300.10,301.61,297.51,306.91,308.23,317.15,319.28,329.45,337.53,352.48,348.46,339.83,331.49,318.20,308.49,299.99,293.07,287.70,280.18,274.58,275.00,272.55,261.72,267.74,268.38,263.47,270.89,271.65,276.25,279.19,285.58,298.75,308.78,320.95,329.69,341.59,358.22,370.52,386.37,397.51,412.80,406.78,396.03,396.75,394.09,392.98,397.53,405.15,408.31,402.21,401.02,397.24,394.42,400.36,405.67,398.95,393.88,391.24,403.03,402.37,390.45,367.70,345.73,327.25,331.01,325.75,326.56,317.58,314.46,315.90,321.04,339.35,363.03,371.65,408.97,L8
2025-09-17 22:17:48+00:00,308.53,309.04,309.71,303.97,303.38,301.17,299.31,302.03,298.13,297.14,298.67,304.52,305.23,308.74,309.93,325.07,332.62,342.60,349.20,350.64,340.03,329.78,323.51,313.93,308.80,302.00,291.66,283.40,279.36,277.49,271.91,270.19,266.30,265.63,267.77,270.33,275.98,281.42,285.35,295.26,306.78,313.68,324.76,330.83,338.85,355.60,364.71,381.09,404.97,416.75,406.85,401.88,403.79,398.00,393.25,401.88,405.49,411.71,413.25,412.02,405.89,402.92,400.91,397.50,396.83,398.92,400.71,408.86,408.18,388.25,383.54,358.75,336.37,327.94,326.36,319.77,309.80,315.37,316.93,323.85,344.99,358.43,376.68,412.12,L8
2025-10-03 22:17:49+00:00,304.86,298.57,295.60,287.60,287.89,288.76,287.43,286.88,285.32,284.65,286.12,287.78,295.23,297.43,304.31,312.77,323.12,332.13,344.91,341.18,327.18,322.49,316.84,306.19,303.57,293.24,281.58,279.10,276.41,272.35,266.60,252.45,251.58,256.37,258.05,264.63,268.01,276.33,281.96,289.18,299.81,308.86,314.72,323.80,327.16,340.00,358.24,380.99,392.98,411.19,397.47,393.13,394.53,390.32,393.86,394.31,399.78,402.08,406.21,404.33,399.58,393.17,396.46,388.43,391.68,391.47,397.94,405.09,401.42,378.75,375.89,353.18,332.42,321.73,322.05,311.34,307.03,306.63,309.54,320.54,333.73,355.46,376.49,409.85,L8
2025-10-19 22:17:50+00:00,322.24,314.63,311.23,312.26,314.42,310.65,308.81,308.69,304.38,303.47,302.77,304.53,302.56,307.88,322.25,325.73,340.04,353.55,359.37,359.45,339.90,334.12,330.29,321.39,309.74,304.35,294.09,289.39,287.53,288.84,279.75,272.19,268.31,268.50,272.61,272.63,287.94,294.92,298.33,310.33,315.77,323.53,327.93,337.58,345.57,352.93,362.94,383.39,406.35,431.21,415.59,405.73,404.79,402.30,400.50,407.94,411.22,416.69,418.27,421.68,411.57,412.29,409.74,400.86,399.27,401.69,400.76,414.66,422.25,391.22,387.80,369.95,352.65,333.11,333.79,325.34,327.96,326.11,315.80,337.77,350.18,371.00,388.83,424.89,L8
