dates,satname,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083
2023-07-02 22:17:05+00:00,L9,339.83,337.55,332.37,313.38,309.62,302.56,298.85,296.87,292.09,290.41,285.36,290.40,290.30,296.17,303.00,313.90,319.17,328.44,,340.65,,,,,,,,,269.11,264.92,262.09,256.70,253.43,260.63,265.00,269.24,273.85,278.18,282.44,285.89,294.61,301.73,316.34,324.98,334.84,344.90,363.22,382.45,398.31,411.74,402.47,396.55,398.11,402.04,402.00,392.57,375.14,383.21,384.49,385.18,389.42,386.37,386.34,,,,,,,,,,,,,,,317.69,313.41,325.49,332.58,348.10,,401.27
2023-07-18 22:17:12+00:00,L9,352.26,333.93,327.98,315.58,307.67,303.13,297.74,296.47,291.18,288.03,288.37,292.41,293.61,301.23,305.66,316.32,319.31,333.60,340.24,335.06,330.34,323.92,312.98,297.66,292.15,284.87,282.20,276.65,269.29,265.05,266.14,263.62,264.22,264.19,267.73,268.09,268.04,273.62,281.67,285.14,294.15,308.65,316.20,322.46,329.08,343.61,362.43,386.87,398.79,412.60,412.17,407.86,401.81,397.99,395.96,395.49,398.80,395.32,395.91,396.70,397.44,391.83,386.03,391.26,393.11,395.35,390.96,394.99,402.56,389.75,372.57,355.03,332.40,324.79,332.85,321.91,309.70,308.40,320.05,329.92,338.24,357.05,370.33,406.14
2023-10-14 22:17:45+00:00,L8,338.20,327.59,313.59,306.68,301.00,302.19,299.65,295.36,293.77,295.94,290.89,294.66,297.90,300.72,308.51,316.10,323.69,334.48,,349.40,333.03,322.78,314.72,310.97,294.65,291.06,283.63,278.54,274.74,269.30,268.57,265.76,263.91,260.67,264.07,267.45,273.02,277.58,283.23,290.70,300.87,311.07,320.71,334.47,341.22,351.75,367.80,387.34,402.85,420.48,413.18,409.42,402.43,399.69,401.06,409.36,406.36,409.17,406.51,405.02,400.74,401.57,399.71,399.57,401.86,400.92,398.82,401.24,410.49,392.50,375.42,354.16,342.93,334.15,323.66,315.70,315.64,320.20,322.11,336.02,350.87,364.57,386.07,403.88
2023-10-22 22:17:50+00:00,L9,346.35,339.76,334.28,322.62,320.25,314.31,310.79,315.47,312.26,305.77,304.76,308.33,313.28,314.39,325.65,325.54,339.89,347.92,360.27,359.15,346.21,345.02,331.51,320.56,313.81,300.69,294.24,289.77,287.71,286.18,283.10,279.54,275.65,275.66,279.45,283.35,289.19,291.37,295.81,300.87,310.11,324.12,333.39,342.21,352.40,364.25,380.29,396.64,412.87,433.41,427.71,420.56,416.63,411.27,417.56,416.43,420.44,421.92,429.74,423.17,422.10,417.19,417.15,417.64,418.09,418.30,415.50,421.45,423.36,405.60,387.10,372.08,356.91,355.86,341.03,334.06,341.54,338.56,344.23,357.75,372.68,390.25,411.69,438.83
2023-11-15 22:17:47+00:00,L8,311.36,308.04,305.88,298.06,295.31,296.29,285.07,287.40,284.45,273.72,278.99,283.45,283.52,292.04,296.00,304.96,313.34,330.54,337.19,334.90,324.81,309.96,297.72,286.46,278.91,281.66,276.43,265.91,262.82,251.85,248.51,249.06,250.51,255.90,260.38,261.49,260.62,261.88,263.05,278.78,289.35,296.93,306.89,312.17,320.91,343.21,358.23,375.44,392.40,410.81,402.02,393.95,393.00,383.84,387.92,390.40,394.14,392.93,395.20,393.62,394.30,393.07,391.03,390.90,391.01,394.62,392.96,396.12,399.65,380.69,361.84,348.01,325.31,322.65,311.71,304.67,306.40,306.70,309.34,319.68,334.23,352.20,369.42,389.87
2024-04-23 22:17:03+00:00,L8,343.33,323.66,322.58,321.84,321.41,315.95,315.13,316.30,315.72,308.89,308.77,313.65,314.70,314.69,327.73,331.57,341.38,350.06,357.72,358.95,343.32,331.49,327.90,322.37,314.81,302.62,295.31,291.85,285.79,279.68,278.66,274.89,265.63,272.49,271.93,272.91,280.98,280.27,287.60,289.52,308.64,312.62,320.64,332.26,344.30,356.42,371.39,389.02,401.53,418.89,412.62,410.55,405.03,404.55,402.91,407.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25 22:16:38+00:00,L8,326.51,322.36,322.29,319.06,319.94,313.42,306.66,314.16,313.70,308.19,305.46,311.58,313.57,314.20,324.14,324.85,336.18,345.96,352.66,349.29,335.68,327.26,324.05,311.84,306.16,302.24,298.17,290.88,282.47,271.14,272.34,264.74,265.35,266.92,267.12,263.27,269.49,278.63,289.29,295.56,301.86,311.42,313.75,326.61,340.44,351.32,365.91,385.62,398.62,416.08,404.76,403.80,401.32,397.25,401.74,404.52,404.34,402.34,409.25,399.72,399.64,393.28,393.39,391.20,394.68,393.31,401.32,403.36,409.85,395.20,373.36,354.20,347.97,330.51,326.23,312.03,320.29,318.97,317.13,334.22,350.85,369.23,390.48,422.04
2024-06-18 22:16:43+00:00,L9,338.97,329.02,327.74,329.11,326.77,319.77,320.98,321.05,318.29,314.37,315.63,316.98,319.16,327.90,327.71,345.07,343.71,359.78,364.46,356.81,348.06,332.97,327.56,318.63,316.84,315.58,301.02,297.92,286.42,283.20,280.70,277.32,274.61,273.26,274.43,284.55,287.40,290.45,294.98,304.30,315.63,325.15,332.65,340.48,347.09,359.42,376.96,392.44,407.26,428.05,419.48,416.12,407.79,417.23,412.70,414.84,414.18,419.91,420.18,418.94,414.32,413.36,411.51,407.92,404.77,404.68,411.20,418.62,426.07,406.33,390.27,372.02,359.58,346.29,341.75,338.89,326.09,330.48,333.46,342.29,361.87,374.58,397.42,433.64
2024-07-12 22:17:00+00:00,L8,335.46,319.80,321.67,323.16,320.90,318.10,318.71,319.10,317.67,314.35,313.70,314.25,317.96,324.62,330.31,328.46,338.59,347.86,353.23,344.86,328.08,326.27,326.74,324.82,320.93,,,,,,,,,,,,288.88,293.55,293.25,,,,,,,,,,,,,,,,,414.44,418.59,415.85,421.19,416.09,410.97,413.94,413.78,406.71,405.46,408.61,410.92,416.89,422.79,417.74,386.34,366.55,356.13,343.15,341.87,338.20,337.20,340.33,341.23,357.86,362.43,384.88,406.49,439.44
2024-08-21 22:17:19+00:00,L9,317.09,311.00,308.86,312.44,311.22,311.58,305.66,302.16,299.25,303.68,300.28,296.75,308.13,309.77,320.64,323.87,330.23,338.65,353.28,345.75,333.88,331.37,321.89,318.19,312.79,299.68,292.26,284.05,281.67,275.55,268.16,271.00,272.90,270.65,270.99,275.21,281.48,281.91,286.57,293.57,302.57,316.40,322.96,333.28,344.52,356.31,371.05,390.17,401.44,421.66,409.59,411.12,406.61,400.99,398.08,397.05,401.19,397.87,399.52,396.96,398.12,394.04,396.43,395.84,395.44,394.91,395.77,397.90,406.45,387.92,367.39,356.73,344.56,331.39,321.33,312.19,317.19,315.35,318.79,334.93,342.08,355.22,373.11,400.08
2024-08-29 22:17:21+00:00,L8,352.64,334.65,312.07,324.43,322.73,318.71,317.94,318.67,309.97,306.35,305.74,307.76,313.96,321.69,325.17,326.44,338.66,349.23,358.57,355.74,345.46,337.62,330.46,327.44,322.28,309.89,296.54,290.68,285.86,283.02,280.24,279.69,277.20,277.21,274.80,281.28,288.96,291.25,292.99,300.14,314.45,322.88,337.10,340.49,350.50,366.99,376.31,392.92,414.00,429.76,425.72,422.26,416.61,417.90,410.65,419.44,412.71,420.10,417.24,424.23,419.19,414.58,411.10,409.85,413.25,411.72,417.86,416.60,425.02,401.39,380.01,365.19,358.56,351.01,335.79,337.82,336.54,333.24,335.95,346.50,367.38,384.29,397.60,424.82
2024-11-01 22:17:31+00:00,L8,333.27,319.53,318.31,319.18,317.40,312.42,303.03,309.88,311.69,308.69,306.07,311.66,312.69,313.54,324.93,331.53,341.42,343.95,353.35,357.76,346.75,334.43,332.58,319.40,313.28,312.26,304.31,287.05,276.23,269.12,268.12,274.54,273.65,276.07,276.70,282.56,292.58,287.63,296.37,307.83,310.67,310.53,318.34,337.68,354.35,366.09,371.92,387.70,402.90,421.89,421.04,415.57,408.58,405.53,412.89,421.69,419.35,413.93,412.52,413.78,416.06,408.86,409.11,405.74,405.05,397.92,400.77,410.39,411.60,386.80,365.09,356.32,347.03,337.69,333.62,320.97,315.42,324.62,328.62,337.21,351.36,367.19,389.66,405.35
2025-01-12 22:17:45+00:00,L9,350.03,337.40,335.35,330.72,327.26,325.19,325.45,322.31,316.10,313.75,318.08,323.49,325.97,333.65,333.82,348.32,346.65,363.19,370.87,367.08,362.05,356.52,343.89,333.91,332.00,324.41,319.25,311.34,302.05,298.00,297.97,294.03,290.69,288.68,291.10,292.31,296.79,303.15,312.94,319.29,326.48,333.22,344.59,351.08,363.03,376.44,389.12,402.79,423.33,437.73,429.72,425.76,420.96,421.08,416.72,424.86,423.34,426.64,425.43,422.70,421.64,419.14,417.55,418.01,415.21,420.71,424.37,425.92,432.51,407.96,396.33,374.07,360.32,352.60,341.97,340.09,333.68,337.99,339.69,350.65,367.39,378.64,400.38,430.99
2025-03-09 22:17:26+00:00,L8,354.99,348.50,343.94,342.21,335.12,339.62,336.50,328.42,322.18,326.49,332.42,323.43,328.51,337.87,338.91,351.80,358.88,367.07,385.26,373.89,365.42,359.81,347.94,334.34,332.85,324.11,318.95,317.42,311.37,304.61,304.26,303.95,300.59,301.75,302.06,302.77,306.47,313.98,320.64,326.97,332.53,341.95,352.51,362.44,374.12,384.81,397.59,418.06,435.76,450.97,446.87,439.82,441.94,438.82,437.18,436.95,441.08,441.59,440.32,436.68,431.91,432.25,427.99,428.76,424.69,428.76,428.89,434.29,441.83,424.05,403.82,390.51,366.78,364.25,352.94,346.04,343.63,342.87,345.39,,,,,
2025-05-04 22:17:17+00:00,L9,345.37,335.75,328.56,327.12,315.86,312.53,312.07,309.13,303.73,305.34,303.38,307.03,311.41,312.22,317.05,327.89,337.67,344.96,357.40,357.93,345.23,332.73,326.35,318.47,311.18,299.55,290.56,285.65,282.16,277.04,274.55,273.14,272.26,272.42,271.19,274.01,278.32,287.92,292.25,299.74,305.70,316.89,327.52,339.91,349.29,361.60,372.83,390.93,405.97,428.25,422.83,419.37,416.58,413.74,410.96,413.17,416.29,419.41,422.55,416.24,411.76,409.37,411.89,413.20,412.99,414.52,416.38,422.83,432.37,411.98,397.54,377.10,365.48,352.69,349.31,346.82,348.52,341.30,339.40,333.51,355.15,376.44,409.35,433.98
2025-06-05 22:17:00+00:00,L9,307.63,303.23,295.51,309.57,304.04,304.87,306.79,309.74,302.21,300.50,301.92,308.15,307.38,312.91,319.93,322.22,331.78,338.94,352.66,354.98,339.87,331.92,321.95,314.66,306.16,299.80,289.39,280.20,276.32,274.78,274.01,265.90,269.82,270.85,269.56,276.48,282.63,286.95,286.76,288.81,303.48,310.75,321.51,329.77,342.57,350.40,368.78,388.06,402.27,422.58,418.55,409.04,408.18,407.61,411.26,409.19,418.28,416.92,417.73,406.96,402.69,415.42,413.53,405.76,402.42,410.30,415.29,418.39,420.48,410.39,387.92,364.01,,,,,,,,,,,,367.19
2025-06-13 22:17:12+00:00,L8,312.91,311.43,306.28,301.24,296.56,293.18,293.31,291.28,285.89,286.98,291.17,293.10,296.24,304.68,303.42,316.81,322.36,333.74,346.22,347.03,335.48,322.32,315.99,310.54,296.43,291.35,285.49,281.16,271.74,267.18,265.35,259.95,261.56,262.45,258.57,266.75,272.14,275.78,282.79,285.99,296.42,304.27,318.79,321.74,337.55,350.89,362.72,382.47,398.65,411.24,401.95,399.58,399.83,393.65,395.45,397.21,398.17,399.08,395.32,395.18,394.04,392.41,387.61,388.56,381.82,387.63,382.38,391.39,397.79,388.35,364.76,348.13,330.04,321.46,313.55,309.29,308.75,305.70,312.71,323.39,336.44,354.27,371.23,402.49
2025-06-21 22:17:14+00:00,L9,360.32,350.33,340.40,331.15,322.65,319.22,310.84,312.77,312.76,305.19,308.34,311.12,312.06,317.36,322.00,328.19,341.05,350.78,358.87,358.65,352.81,340.46,338.10,327.96,318.09,313.25,300.32,297.48,294.18,285.00,288.74,282.25,279.83,280.46,282.67,290.06,288.41,297.27,301.04,306.43,317.93,324.26,338.61,345.95,361.19,371.91,383.49,400.50,417.49,424.62,407.06,381.89,363.50,,,359.79,363.05,362.45,365.36,365.58,360.99,370.38,375.90,374.79,372.97,361.16,369.52,373.98,392.61,379.16,352.56,346.20,332.09,326.44,331.90,347.50,336.92,338.87,347.94,358.52,370.09,385.51,398.34,423.46
2025-07-23 22:17:27+00:00,L9,323.83,323.06,316.53,315.32,312.60,312.00,309.37,309.49,311.71,308.44,306.70,307.16,314.40,313.13,324.38,323.36,340.55,355.78,365.10,362.74,348.02,337.14,330.73,325.97,318.47,313.05,304.01,297.23,285.70,283.75,279.14,276.02,275.30,273.17,275.96,281.11,284.14,292.19,299.11,310.57,317.64,325.77,332.85,341.95,350.92,365.12,377.32,394.64,412.68,431.76,423.92,422.08,421.21,419.21,419.30,419.11,419.34,416.67,416.46,406.97,409.65,407.31,405.26,410.83,407.41,401.71,406.62,412.44,421.25,406.41,390.22,370.35,348.03,341.40,344.75,327.73,326.96,323.98,322.55,338.55,350.05,372.21,386.95,423.52
2025-07-31 22:17:29+00:00,L8,326.90,319.75,313.68,307.17,307.45,305.15,301.39,294.62,297.42,300.25,301.73,297.62,307.01,308.35,317.28,319.39,329.56,337.64,352.60,348.53,339.96,331.61,318.31,308.60,300.10,293.17,287.81,280.28,274.68,275.12,272.66,261.84,267.86,268.49,263.58,271.00,271.76,276.36,279.30,285.69,298.86,308.90,321.08,329.81,341.70,358.33,370.63,386.48,397.62,412.91,406.89,396.13,396.85,394.21,393.10,397.62,405.24,408.40,402.31,401.15,397.36,394.56,400.50,405.80,399.05,394.01,391.34,403.14,402.49,390.57,367.82,345.85,327.37,331.15,325.87,326.71,317.73,314.59,316.04,321.18,339.52,363.20,371.79,409.11
2025-09-17 22:17:48+00:00,L8,326.75,329.54,326.11,322.19,323.88,319.39,315.71,315.70,313.04,309.76,308.92,313.15,313.43,318.99,320.18,334.18,341.73,351.71,358.85,356.71,350.28,339.43,332.14,323.04,317.43,310.20,300.77,291.60,287.56,287.14,281.02,279.84,276.55,274.74,276.88,279.44,285.09,290.53,294.46,304.37,315.89,323.33,335.01,340.48,347.96,364.23,373.82,390.20,414.08,425.38,415.96,410.08,411.60,407.65,403.50,409.33,412.94,419.16,421.06,422.95,415.54,414.63,412.62,408.43,405.03,409.17,408.91,417.97,417.83,397.90,393.19,368.40,346.62,339.65,336.61,332.39,322.42,326.30,328.64,335.56,358.66,372.10,388.39,423.83
2025-10-03 22:17:49+00:00,L8,321.75,317.57,310.80,304.49,306.89,305.65,302.63,299.55,299.14,296.34,295.62,295.78,302.83,306.93,313.81,321.21,331.56,340.57,353.85,346.81,336.68,331.43,324.84,314.63,311.57,300.84,290.02,286.70,284.01,281.29,275.04,261.39,261.08,264.81,266.49,273.07,276.45,284.77,290.40,297.62,308.25,317.80,324.22,332.74,335.60,348.00,366.68,389.43,401.42,419.19,405.91,400.73,401.77,399.26,403.36,401.22,406.69,408.99,413.45,414.46,408.52,404.03,407.32,398.56,399.28,400.97,405.54,413.53,410.36,387.69,384.83,362.12,341.92,332.59,331.55,323.03,318.72,316.76,320.40,331.40,346.40,368.13,387.35,420.71
2025-10-19 22:17:50+00:00,L8,326.02,318.88,314.63,316.04,318.67,314.43,312.21,311.52,307.47,306.09,304.90,306.32,304.26,310.00,324.38,327.62,341.93,355.44,361.37,360.71,342.03,336.12,332.08,323.28,311.53,306.05,295.98,291.09,289.23,290.84,281.64,274.19,270.43,270.39,274.50,274.52,289.83,296.81,300.22,312.22,317.66,325.53,330.05,339.58,347.46,354.72,364.83,385.28,408.24,433.00,417.48,407.43,406.41,404.30,402.63,409.49,412.77,418.24,419.89,423.95,413.57,414.72,412.17,403.13,400.97,403.81,402.46,416.55,424.25,393.22,389.80,371.95,354.78,335.54,335.91,327.96,330.58,328.38,318.23,340.20,353.01,373.83,391.26,427.32
2025-12-06 22:17:51+00:00,L8,313.59,313.80,307.67,304.26,305.82,303.13,301.65,297.20,296.23,296.11,301.41,301.72,301.53,303.28,305.84,318.80,330.42,342.00,354.74,353.77,338.96,331.98,325.32,320.67,307.99,292.75,286.17,280.17,279.92,281.95,279.30,269.38,266.25,266.21,266.70,267.89,270.39,274.42,285.46,294.54,299.03,308.99,316.83,325.35,332.98,342.01,366.10,375.30,401.05,421.29,413.18,404.89,401.07,398.01,392.91,395.08,398.61,400.90,394.55,391.01,396.47,393.67,391.54,392.96,395.43,395.11,396.44,403.66,399.88,382.60,370.35,355.51,338.51,325.48,316.53,313.18,302.96,305.98,307.99,316.87,334.86,356.03,371.79,400.02
