dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,satname
2022-01-29 20:58:23+00:00,314.61,,,,,,,,323.46,322.97,333.27,346.97,356.32,355.44,348.73,,,,,,,357.20,360.99,363.33,367.19,364.54,367.37,369.75,,,,,,,381.19,384.30,388.01,392.27,394.08,392.36,394.71,394.76,,,,,,,376.53,372.43,370.96,364.60,364.52,365.82,354.93,,,,,,,371.83,372.14,375.03,377.63,377.47,372.04,378.35,,,,,,,366.01,361.67,L7
2022-01-29 22:14:05+00:00,325.96,299.15,308.95,320.73,337.32,344.57,347.12,337.49,330.22,328.15,332.94,353.36,355.99,354.41,351.36,345.25,347.56,344.28,345.24,346.43,345.10,367.38,368.26,369.74,377.68,375.57,374.24,381.84,373.46,381.65,377.32,377.59,383.26,390.27,390.45,396.50,393.53,396.90,397.57,401.70,399.59,399.96,398.36,398.26,393.27,388.18,387.72,385.75,381.79,380.01,378.65,376.45,367.07,371.96,371.63,374.71,376.37,379.13,375.35,382.60,380.45,385.46,392.35,385.90,391.62,386.66,384.71,387.21,384.50,387.60,387.13,389.74,390.91,386.39,386.14,383.54,L9
2022-02-13 22:19:40+00:00,294.58,282.74,287.16,297.09,317.91,325.96,335.95,324.63,314.13,316.57,324.54,330.81,340.33,342.35,332.95,331.70,331.96,333.83,331.72,331.73,340.91,347.80,352.98,355.04,357.94,354.53,358.89,363.45,354.85,356.08,357.86,360.56,362.17,368.98,374.83,376.11,379.90,379.08,390.02,378.87,377.00,377.03,377.49,374.03,371.14,371.01,368.08,365.72,365.21,362.13,363.65,361.00,354.34,357.67,349.27,352.51,347.53,364.58,367.08,362.30,359.71,366.98,365.43,362.82,365.35,358.88,363.17,365.61,372.69,373.99,363.26,370.84,366.98,352.31,359.57,354.87,L8
2022-02-22 22:13:50+00:00,316.65,292.77,294.89,313.51,333.12,357.73,351.35,343.99,337.97,331.29,322.72,319.42,337.88,338.39,334.90,336.07,330.84,330.36,331.60,330.55,334.84,343.54,348.92,355.99,359.36,365.50,363.98,365.92,376.07,378.93,379.32,383.24,383.05,382.83,386.98,383.65,386.63,388.27,390.93,394.73,393.88,394.29,393.30,391.53,381.37,379.10,382.01,377.56,374.18,371.39,372.61,373.25,368.17,372.62,369.68,370.28,368.69,367.67,372.92,372.91,377.07,376.66,381.80,384.43,377.54,383.22,382.15,375.81,373.90,371.40,373.98,370.31,372.79,372.44,373.20,372.18,L8
2022-03-01 22:19:36+00:00,318.44,299.44,303.49,315.10,325.18,340.09,351.43,337.99,333.09,325.59,332.29,340.25,349.63,350.94,348.44,346.57,341.22,342.50,340.38,340.89,348.40,355.77,359.59,360.04,368.19,375.96,375.44,374.94,373.09,375.82,374.60,376.78,375.29,376.86,383.02,384.29,390.57,399.04,391.36,389.87,393.97,392.53,390.99,385.73,380.08,379.03,376.49,374.40,376.08,369.01,368.57,366.06,360.85,363.40,362.56,367.86,364.69,369.74,368.40,370.04,372.53,372.28,369.55,374.67,376.77,380.49,376.42,379.52,380.69,378.70,381.06,386.56,384.15,375.73,375.49,372.44,L8
2022-03-09 21:00:18+00:00,307.78,278.61,284.06,295.07,336.71,354.62,336.65,,,,333.55,339.87,347.23,336.90,347.75,330.00,335.70,336.18,324.11,320.96,330.15,,,356.49,352.20,354.94,360.71,362.70,359.60,361.04,362.07,367.54,374.16,365.64,,,379.26,377.67,376.88,374.69,381.57,376.84,375.50,374.56,369.44,375.10,365.54,367.15,,,,360.95,366.52,355.87,359.56,360.95,360.98,369.21,366.98,,,,,377.74,378.25,385.64,384.48,377.93,364.33,367.96,369.52,359.19,356.54,344.51,,,L7
2022-03-09 22:19:37+00:00,,290.54,292.04,301.36,327.07,344.55,342.77,345.88,343.93,339.56,338.97,343.64,357.78,350.73,344.42,340.38,345.67,343.38,337.86,337.34,339.91,349.00,352.00,361.35,362.11,360.86,367.72,363.95,367.85,369.17,374.15,376.12,381.59,380.76,386.10,391.41,387.75,390.78,392.73,395.37,389.52,387.65,390.77,392.24,390.00,385.13,383.22,382.68,375.37,380.34,374.61,375.71,369.13,368.58,376.24,368.84,362.91,368.39,371.15,365.47,372.15,371.92,379.86,381.70,380.56,382.04,383.22,375.17,375.26,377.84,375.90,369.70,371.48,372.69,377.06,376.46,L9
2022-03-17 22:19:29+00:00,331.26,306.70,292.68,314.11,325.39,333.31,325.55,323.59,309.97,314.25,315.88,324.29,331.67,346.40,350.58,,,,,,,,,,,,,367.85,366.29,369.53,378.01,379.87,379.07,376.94,374.89,380.76,387.10,386.60,388.80,383.80,386.92,390.66,395.42,391.66,388.96,382.82,378.76,372.10,,,,,,,,363.49,370.51,367.33,368.89,370.20,372.07,376.05,377.22,377.65,379.80,383.20,379.53,381.08,377.73,380.15,378.63,382.57,384.13,378.14,381.51,374.14,L8
2022-03-25 22:19:32+00:00,307.69,283.18,284.46,301.51,321.12,342.74,329.95,327.34,324.56,327.49,325.10,334.08,335.40,336.50,332.44,333.51,331.51,331.44,330.84,335.04,334.94,337.26,349.92,360.05,360.06,357.60,360.75,362.29,362.82,360.66,361.77,367.08,369.03,365.05,380.29,381.56,384.72,382.23,381.43,383.19,382.33,384.68,385.59,384.35,385.03,374.25,375.15,360.03,368.96,371.32,363.87,363.92,358.68,355.31,362.91,361.08,360.42,353.64,358.82,353.65,358.22,354.85,361.79,371.81,372.13,378.23,369.80,363.97,358.47,358.59,362.69,363.71,366.52,361.19,367.67,363.28,L9
2022-03-26 22:13:35+00:00,306.90,287.88,281.75,297.83,311.19,335.03,335.40,331.95,330.46,325.01,324.81,328.35,339.51,344.24,336.25,331.21,328.35,333.38,331.60,335.80,337.00,339.69,348.65,353.83,357.98,363.88,363.10,368.99,367.62,368.96,372.95,367.00,363.70,368.98,375.21,379.24,384.91,384.56,384.41,390.91,386.87,384.81,386.32,387.62,383.05,377.79,377.01,373.67,361.98,358.77,360.93,363.20,359.86,360.18,365.99,366.17,366.20,364.35,367.57,362.19,363.35,362.22,366.80,359.87,363.85,370.29,371.57,372.75,366.51,357.42,361.30,366.39,360.87,364.23,362.36,362.42,L8
2022-04-02 22:19:19+00:00,312.57,289.86,284.62,309.16,317.20,333.59,336.63,333.53,323.89,320.02,325.75,329.06,340.76,342.67,338.74,335.12,333.70,332.91,332.67,332.86,338.10,343.21,352.52,352.77,360.16,361.34,357.70,363.68,369.80,368.32,372.99,371.24,376.02,380.38,380.35,387.22,389.82,389.58,386.32,387.82,384.12,382.37,383.77,386.49,371.59,373.83,371.26,366.25,371.16,366.01,366.18,370.86,366.32,368.27,363.47,362.68,364.26,359.75,360.32,365.80,371.38,373.05,370.65,372.38,372.78,375.28,371.73,374.76,377.90,375.81,378.25,375.82,380.44,373.46,378.66,378.22,L8
2022-04-03 20:52:05+00:00,303.93,280.27,270.30,282.68,317.63,332.57,312.20,318.60,316.30,,,,,,325.90,315.84,314.31,313.36,321.28,319.37,325.38,325.73,,,,,,342.20,348.32,350.45,341.47,357.39,367.13,368.71,361.63,,,,,,,364.60,363.04,361.64,373.32,354.50,375.51,,,,,,,,351.67,348.56,346.15,353.24,350.71,,357.08,354.88,,,,,,359.61,351.97,360.99,369.85,341.21,,,,,L7
2022-04-03 22:13:21+00:00,,290.53,287.24,310.07,325.25,339.55,333.86,329.39,324.06,322.97,326.53,331.25,344.30,341.34,343.47,337.97,334.30,333.46,333.52,332.86,338.90,345.56,350.49,355.51,360.81,364.88,361.78,366.25,370.05,366.79,373.07,374.57,375.04,375.97,381.61,385.31,389.73,387.60,385.40,386.32,385.13,384.33,383.74,385.89,381.64,382.18,379.31,377.41,376.90,373.47,371.12,367.70,363.13,365.20,365.91,369.97,368.74,368.61,374.41,371.20,373.54,373.43,374.85,377.49,380.36,380.84,382.08,382.03,379.31,378.79,372.57,375.23,379.40,381.65,375.74,375.82,L9
2022-04-18 22:19:25+00:00,319.11,293.33,286.50,299.84,315.90,333.95,337.97,330.81,326.96,320.97,324.23,326.75,335.81,344.40,337.56,339.16,335.31,337.74,333.99,333.49,339.59,346.88,349.16,352.96,357.19,358.33,359.76,363.87,371.88,375.51,373.77,376.83,373.95,379.30,380.49,384.28,383.19,382.02,381.46,382.42,379.53,376.77,375.23,381.88,382.45,369.88,370.10,366.23,363.51,363.15,362.91,365.46,359.62,358.81,357.77,359.47,356.60,360.15,358.14,358.46,359.48,361.50,369.78,365.81,373.07,370.94,367.46,369.21,370.92,371.91,369.76,376.01,373.69,371.23,373.11,366.69,L8
2022-04-26 22:19:20+00:00,,292.06,286.41,298.50,310.42,336.60,338.02,337.32,329.16,319.74,316.71,324.04,338.63,344.01,341.32,332.40,331.41,326.68,326.47,328.99,332.87,338.41,341.56,355.07,355.49,358.06,359.69,357.87,364.74,365.68,370.03,366.60,368.07,372.68,374.91,380.91,385.42,389.04,386.86,387.38,388.00,381.46,377.79,373.85,371.37,374.21,371.92,370.13,367.48,367.83,368.11,362.99,369.60,365.89,360.97,359.91,360.60,364.76,363.28,365.72,358.29,362.48,360.39,363.79,366.90,366.07,368.76,368.87,365.37,376.30,362.12,364.79,365.35,365.52,368.07,352.07,L9
2022-04-27 22:13:34+00:00,,299.90,293.27,307.75,320.37,341.84,344.94,336.66,332.66,329.87,327.17,331.48,344.97,346.48,343.04,337.35,332.87,334.92,333.55,336.88,341.37,347.34,352.30,354.21,361.44,365.80,367.38,368.62,365.36,367.44,373.57,373.85,368.93,372.60,380.97,387.73,388.37,386.11,385.03,384.87,388.36,385.69,386.33,385.89,388.97,382.97,384.01,376.35,373.51,379.05,369.73,368.02,364.37,364.41,366.57,368.48,363.41,361.77,364.19,367.90,370.73,370.78,372.84,368.11,367.76,369.93,370.59,373.60,371.95,373.73,378.12,381.16,379.56,373.94,373.70,352.82,L8
2022-05-05 22:13:06+00:00,327.72,297.96,293.36,298.02,322.08,337.97,333.77,334.91,335.90,337.75,321.79,329.27,340.76,339.39,337.93,329.61,334.13,331.19,328.47,332.75,330.95,339.95,346.68,348.06,356.68,358.55,364.37,368.12,366.05,372.21,372.12,371.23,379.01,378.70,379.76,386.45,383.13,390.39,385.38,386.60,386.88,384.05,383.10,382.66,381.56,376.19,372.76,370.65,373.87,372.02,370.69,369.86,365.38,364.49,365.96,362.38,365.07,368.06,365.82,,361.12,362.88,365.07,,,,360.64,347.11,,,361.86,368.76,366.98,371.18,371.57,365.01,L9
2022-05-11 20:52:15+00:00,,,,287.21,313.40,342.38,,,,305.01,297.36,,,,,,315.01,,,,,,324.63,340.01,338.85,352.18,348.41,,,,,,,,,,,,,,,367.52,360.53,356.89,374.56,349.01,347.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-05-28 20:51:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,387.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-05-28 22:19:06+00:00,,313.14,300.42,310.12,319.01,342.92,346.38,341.41,342.13,334.54,333.33,340.08,343.48,350.69,346.08,337.15,339.96,340.35,342.51,342.15,346.46,351.19,357.62,359.75,362.91,372.54,370.44,374.99,373.73,375.62,375.86,376.87,380.69,380.81,385.39,394.81,392.87,396.11,393.60,394.22,392.41,392.37,395.60,389.24,386.80,381.86,382.75,379.36,372.12,371.05,369.40,368.47,367.31,367.54,365.13,365.09,367.11,363.79,367.76,376.47,374.23,375.91,372.14,374.44,376.97,376.99,378.64,381.48,379.59,381.87,379.82,383.86,383.57,380.27,380.19,364.00,L9
2022-06-21 22:19:48+00:00,,298.86,299.82,321.76,334.08,351.19,345.73,348.90,344.48,347.17,345.52,355.01,359.68,346.06,331.29,328.86,329.66,329.54,329.01,334.54,338.49,343.47,349.54,351.69,354.30,358.18,362.69,361.64,362.35,364.10,367.79,368.76,370.80,377.24,384.88,385.86,384.19,386.93,389.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-06-22 22:13:38+00:00,,299.52,301.08,318.46,326.51,339.34,336.84,336.63,336.71,338.04,339.35,345.45,351.60,341.44,325.88,324.99,325.11,329.20,328.43,335.46,335.60,343.38,348.39,351.83,357.45,360.08,362.93,363.27,364.71,367.65,370.72,370.97,372.24,373.98,379.45,384.05,385.89,384.31,385.93,387.44,,387.37,386.19,384.66,384.54,383.10,378.02,374.10,372.40,371.43,368.00,364.21,366.87,366.90,368.69,367.56,365.65,368.81,368.81,371.68,371.61,371.24,369.15,369.37,372.44,374.22,375.89,369.80,375.00,374.87,377.04,376.67,375.12,374.96,376.52,377.04,L9
2022-06-30 22:14:03+00:00,,282.09,281.95,294.68,305.16,323.32,326.04,320.53,317.58,322.38,322.75,324.00,329.36,332.70,327.12,322.20,325.54,323.00,322.03,327.18,333.82,337.64,332.82,341.92,339.92,344.82,349.09,,349.17,352.23,347.21,357.78,356.19,360.04,365.53,370.51,375.41,371.83,370.03,376.43,,373.14,369.09,368.16,363.86,364.24,358.56,358.70,355.86,350.69,349.94,353.89,352.37,347.84,348.64,348.46,347.97,343.54,333.35,,345.37,346.70,342.48,336.46,338.18,342.41,346.14,,,,,,,,,,L8
2022-07-31 22:19:39+00:00,,297.42,288.71,297.73,313.33,337.11,335.86,334.29,332.70,318.85,320.30,328.76,335.01,327.71,326.81,323.70,326.64,326.35,333.61,340.11,343.11,348.19,345.87,342.69,345.69,349.67,353.43,350.75,352.82,349.07,358.98,359.30,364.03,367.26,376.69,376.38,374.49,374.41,374.70,376.88,376.65,375.89,370.81,380.74,377.22,375.01,370.48,369.05,364.59,360.26,359.73,355.46,353.00,351.49,352.43,358.93,367.28,365.51,356.53,359.73,,,,,,,,,,,,,,,,,L9
2022-08-09 22:13:58+00:00,,312.25,307.71,316.73,322.85,339.46,344.43,343.74,344.54,337.68,342.91,343.01,350.36,349.69,342.89,344.42,339.11,350.43,355.53,349.46,357.83,365.55,359.14,357.91,355.43,366.09,368.17,368.13,373.54,367.75,370.71,377.02,375.84,383.43,389.67,391.88,390.62,387.16,387.52,384.24,381.02,385.53,390.81,391.73,390.62,388.30,381.69,383.33,378.68,373.16,374.60,366.01,363.19,360.96,363.52,374.18,374.07,375.04,370.69,370.58,370.66,375.41,376.93,373.58,371.59,375.60,377.28,381.70,381.40,379.11,379.32,384.37,383.15,383.92,387.94,383.90,L9
2022-09-09 22:20:11+00:00,336.99,303.50,308.93,316.59,319.38,339.22,340.41,339.67,336.62,337.31,340.85,347.21,354.52,353.97,351.26,346.33,343.59,351.17,355.05,352.40,357.86,364.37,361.02,362.41,362.34,368.93,369.92,372.72,373.92,371.93,375.57,377.03,381.83,384.29,382.74,391.23,386.51,385.70,384.47,379.17,382.61,387.74,392.44,389.51,379.25,380.26,380.08,376.23,371.68,363.16,368.28,363.76,370.49,380.60,375.46,375.00,372.81,364.34,364.04,366.54,366.19,373.75,376.12,373.04,377.08,376.30,376.41,379.98,383.53,380.72,381.30,385.28,387.38,385.64,387.93,384.15,L8
2022-09-10 22:14:03+00:00,338.83,304.14,310.47,318.82,317.93,330.36,346.77,338.52,341.14,335.25,339.63,347.81,352.17,355.75,349.38,346.45,346.47,351.50,355.57,354.14,354.15,366.42,364.67,365.15,368.20,367.07,365.75,366.18,367.42,370.32,373.80,374.81,378.41,380.84,383.09,387.99,387.35,384.37,384.10,380.72,380.75,382.87,384.91,385.33,382.02,378.92,376.54,374.25,372.55,363.55,366.44,362.16,360.94,373.74,369.10,367.38,366.14,361.94,361.99,369.09,367.93,372.16,372.51,371.70,381.10,383.79,383.11,387.41,379.77,379.77,380.13,380.61,388.01,383.30,388.50,385.61,L9
2022-10-06 20:34:52+00:00,,,,298.36,306.87,316.53,325.44,322.97,317.12,318.26,322.32,,,,,,,328.09,330.29,326.23,345.57,349.92,345.20,343.35,340.85,,,,,,349.48,352.09,357.29,364.06,367.98,374.97,378.89,375.24,,,,,,365.95,360.85,356.64,357.94,,,355.43,348.30,,,,,,342.04,349.15,345.67,,348.53,351.51,361.00,352.12,,,,,,349.00,351.60,355.58,,,,,L7
2022-10-12 22:13:49+00:00,,285.74,289.15,309.07,324.63,338.18,336.27,331.04,329.85,328.81,334.43,346.44,344.66,346.33,343.33,340.32,339.22,341.76,348.03,347.16,347.46,348.67,353.15,354.31,365.12,366.51,364.47,364.38,364.97,361.85,364.41,362.75,366.33,371.67,374.66,380.57,386.52,382.47,380.88,376.39,379.16,380.16,378.95,376.11,376.99,378.84,375.81,369.13,364.75,362.35,366.34,362.43,368.42,370.83,372.14,372.72,368.56,372.13,372.09,371.41,367.35,364.19,364.70,366.58,369.04,365.02,370.39,370.52,375.45,370.90,373.23,374.08,382.53,371.94,376.75,380.36,L9
2022-10-20 22:14:23+00:00,298.76,284.06,289.50,308.86,321.08,340.55,337.07,336.62,331.23,330.92,330.47,340.27,346.54,347.34,347.90,350.28,352.04,353.19,347.10,351.91,357.10,359.18,356.54,355.61,358.54,365.21,362.31,362.12,362.30,360.16,362.88,364.89,368.46,370.02,372.72,378.59,386.89,386.00,386.71,382.82,378.97,379.41,378.06,376.34,373.31,370.73,379.42,377.46,368.99,366.83,373.36,372.81,369.38,369.87,367.57,358.54,358.64,365.30,359.01,366.82,368.35,370.24,368.25,370.29,367.55,370.54,370.64,371.78,371.12,380.21,375.61,374.57,370.03,371.12,366.64,365.51,L8
2022-11-13 22:13:53+00:00,308.00,291.66,293.31,300.19,330.34,353.76,351.20,345.07,341.82,332.24,327.66,337.81,347.88,355.05,349.10,354.90,354.00,350.22,355.50,360.78,361.38,356.85,364.67,367.08,364.86,364.43,366.37,367.04,366.51,366.85,372.79,376.36,379.34,378.87,386.95,388.56,387.44,386.59,386.28,387.42,391.67,390.91,389.65,384.16,385.48,381.40,379.74,377.85,375.32,373.96,373.11,376.84,376.49,377.42,379.39,379.13,383.10,380.09,379.79,374.80,373.27,375.75,373.63,377.82,379.21,375.87,376.59,373.93,374.15,380.67,380.03,378.97,379.78,382.32,385.44,386.57,L9
2022-11-14 20:35:09+00:00,,294.09,295.56,304.05,339.80,374.52,363.26,351.72,332.97,328.75,321.25,323.93,337.75,336.18,335.89,,354.91,348.31,353.65,350.23,359.01,352.46,348.96,349.32,360.44,369.61,353.37,355.80,,374.02,369.18,368.81,374.21,372.87,379.03,375.99,375.97,375.95,380.09,375.29,377.21,,381.86,379.10,377.97,379.04,368.72,370.69,362.01,361.58,366.14,368.60,371.92,364.27,,,377.00,378.42,372.83,368.71,372.60,358.39,356.86,365.67,370.26,367.09,363.89,,,378.28,382.77,376.51,392.44,385.51,373.96,377.83,L7
2022-12-06 22:20:01+00:00,304.44,288.04,289.04,296.48,306.76,325.25,338.01,328.64,329.92,324.82,324.78,326.86,339.41,342.85,340.62,340.88,339.84,342.33,342.97,346.49,355.12,354.69,357.37,347.96,355.88,369.86,367.15,367.30,360.33,359.79,361.53,366.67,366.29,369.76,370.96,377.80,376.75,377.11,382.13,380.12,378.21,381.58,382.82,380.36,375.61,374.19,374.89,370.84,370.64,362.73,366.58,365.26,364.20,364.87,361.30,366.13,360.20,357.48,367.33,364.47,363.12,364.42,369.88,363.83,371.41,373.94,373.30,372.99,376.08,374.34,372.33,380.23,378.18,374.37,377.81,378.07,L9
2022-12-23 22:13:47+00:00,316.59,298.72,298.40,301.13,312.87,331.45,345.96,342.96,345.80,339.74,335.24,337.13,342.42,349.43,347.68,344.02,347.25,349.63,352.62,348.69,354.25,364.86,364.69,365.01,367.07,365.57,370.34,369.79,367.05,370.45,366.90,370.02,372.27,377.64,382.83,393.35,386.43,390.56,388.23,391.36,390.87,386.52,390.39,389.14,381.47,376.65,375.61,376.12,373.71,377.85,381.88,381.05,378.62,377.65,373.86,374.56,375.68,371.69,371.79,375.87,372.44,372.18,372.49,372.55,376.15,375.65,378.45,375.35,378.71,377.04,377.65,380.96,385.17,386.61,388.36,390.68,L8
2022-12-30 22:20:00+00:00,,,,,317.75,334.27,338.04,338.73,343.89,348.06,351.76,347.30,344.28,343.44,338.18,349.73,349.04,355.19,347.83,348.73,351.67,351.94,357.26,360.70,362.12,363.00,370.40,364.56,367.38,372.40,371.72,376.84,378.27,379.97,388.54,387.51,387.70,390.97,388.99,393.82,391.00,383.69,377.63,374.53,371.02,374.31,380.13,380.71,376.90,377.15,378.39,373.76,376.21,376.22,378.76,375.88,375.82,380.22,378.35,370.17,369.47,365.11,369.36,364.14,370.99,369.57,363.73,366.51,374.28,374.58,371.72,363.79,367.25,370.46,377.21,376.77,L8
2023-01-07 22:20:02+00:00,298.81,286.60,289.26,299.58,303.59,323.55,329.54,332.41,332.53,330.12,328.30,328.73,328.88,332.99,333.03,336.18,338.13,340.24,344.14,343.95,345.48,350.16,345.86,348.70,348.50,353.98,357.33,358.58,360.35,363.44,364.96,363.91,365.19,367.40,373.57,376.15,371.74,372.94,374.20,377.22,380.79,380.92,381.39,377.40,368.68,370.32,366.94,368.65,369.36,374.20,370.23,372.99,365.57,363.15,368.02,367.69,365.96,359.30,364.47,368.66,362.45,365.01,366.86,365.59,368.69,368.12,370.31,349.59,,,341.94,366.45,368.20,368.28,374.72,373.80,L9
2023-01-08 22:13:48+00:00,307.30,291.81,291.95,302.94,304.04,327.00,333.41,337.03,338.78,336.07,338.02,333.98,334.25,339.47,341.27,348.54,347.17,354.40,352.08,344.42,348.87,358.01,358.39,356.62,361.11,359.22,363.48,363.48,367.66,368.50,367.59,372.45,372.12,375.70,383.07,388.55,386.12,391.04,389.20,390.24,389.67,387.54,388.23,382.20,381.63,381.26,375.57,382.14,377.98,381.33,379.22,378.33,375.99,376.45,372.07,377.06,378.12,369.81,372.97,377.16,368.28,372.61,371.86,376.18,376.18,377.92,376.53,375.75,374.39,375.26,375.86,375.19,373.82,372.86,381.35,379.99,L8
2023-01-15 22:19:53+00:00,317.40,307.31,311.34,317.65,323.38,332.31,333.55,346.74,351.69,367.45,358.55,352.33,347.28,354.93,345.68,348.80,349.74,364.05,363.65,361.35,359.87,353.61,368.88,368.48,370.88,371.72,371.98,370.90,378.64,378.68,376.12,375.07,387.92,383.59,392.52,389.54,391.63,391.78,389.41,391.28,390.69,390.28,387.42,383.91,383.03,377.19,377.51,376.13,378.35,382.71,376.97,382.82,382.09,379.77,383.51,378.88,378.87,381.46,380.21,372.45,375.24,373.41,370.64,372.12,373.29,378.00,380.34,374.86,376.62,375.77,380.08,372.43,370.14,371.44,371.86,376.65,L8
2023-01-23 22:19:56+00:00,303.56,290.77,296.12,301.05,310.37,320.91,325.42,332.91,338.80,336.75,339.98,339.25,338.96,341.99,333.60,337.95,335.12,346.83,345.46,338.15,344.79,350.42,347.34,350.57,354.33,359.52,358.91,358.63,360.54,362.81,365.85,365.53,372.14,374.69,378.27,387.09,380.08,376.13,378.94,381.50,382.09,380.68,381.63,380.42,376.05,369.76,367.38,370.68,370.64,373.24,372.73,374.03,363.82,366.22,368.23,368.90,373.09,369.03,366.24,366.15,365.59,367.19,367.92,366.53,365.04,367.53,366.40,365.36,372.62,371.54,377.45,372.59,376.44,370.08,377.66,377.24,L9
2023-01-26 20:28:48+00:00,311.10,300.79,329.68,328.50,347.50,335.70,,,,369.58,,379.19,372.55,356.60,342.68,338.80,343.41,354.81,373.45,352.03,,,,359.04,362.59,352.49,360.94,360.68,362.52,362.73,361.15,354.33,363.20,,,,376.68,377.87,378.63,375.25,388.96,383.08,381.20,379.90,376.09,369.83,374.24,,,377.02,379.00,372.59,370.49,376.28,369.78,366.67,388.59,382.33,364.00,,,,372.26,379.59,373.75,385.47,367.09,360.10,363.46,358.39,368.65,378.22,352.29,,,,L7
2023-02-12 20:25:12+00:00,298.45,281.93,275.70,292.32,315.41,318.65,315.51,309.93,320.41,330.26,342.02,349.26,355.14,330.00,326.33,323.71,324.59,326.68,329.28,329.64,330.90,325.78,342.82,345.79,348.90,355.72,352.26,354.80,350.59,347.68,346.71,351.76,347.81,352.23,362.27,376.79,373.03,370.55,371.19,370.77,,374.19,362.31,359.93,354.93,351.09,359.97,,,,,357.80,364.64,363.08,362.26,347.36,350.71,351.35,358.85,,350.14,347.85,352.81,357.94,357.04,369.45,350.53,360.02,349.46,349.09,353.21,359.19,354.51,332.44,,,L7
2023-02-16 22:19:49+00:00,299.70,287.81,290.71,296.26,310.71,321.34,319.09,315.07,333.21,335.92,340.88,344.20,348.44,343.45,338.11,330.88,334.42,343.05,349.30,349.02,350.49,348.10,348.41,347.41,359.10,365.11,366.56,367.51,365.41,364.01,360.25,361.50,363.69,371.72,375.81,377.92,384.79,380.13,381.90,381.36,385.84,380.46,374.60,372.08,368.98,365.57,362.01,365.27,361.61,362.83,362.85,363.48,371.17,367.21,363.54,369.51,369.44,368.40,366.31,364.15,364.95,367.46,366.65,364.43,367.73,371.37,371.76,369.49,367.45,371.88,373.13,374.41,377.81,373.10,379.64,378.14,L8
2023-02-24 22:19:51+00:00,315.06,302.00,305.44,316.45,337.91,348.57,335.53,334.01,339.91,344.63,356.35,355.12,366.28,361.52,348.02,345.54,347.93,348.17,352.18,358.23,358.34,364.65,367.61,362.35,361.82,364.90,368.87,366.27,370.28,377.55,378.44,373.45,377.56,381.17,393.49,392.70,389.98,385.95,385.65,388.80,385.37,384.60,380.88,379.45,379.52,376.42,377.04,374.13,376.52,376.16,373.85,374.18,374.64,375.25,373.57,375.49,379.90,377.36,378.36,378.39,377.66,371.51,372.08,372.67,374.83,378.31,373.68,372.40,376.64,376.22,378.54,371.26,374.69,370.61,373.87,374.00,L9
2023-03-05 22:13:37+00:00,306.52,290.06,295.02,305.10,307.93,325.82,327.90,327.93,336.09,333.23,337.78,335.77,348.44,345.10,331.81,334.33,336.02,339.68,345.67,347.13,351.34,353.30,350.96,353.47,349.29,356.10,359.43,360.26,363.02,364.04,363.47,367.37,369.26,375.40,375.75,380.28,381.85,379.82,379.83,378.56,378.50,378.34,379.97,382.17,373.28,373.85,365.77,365.74,371.32,365.69,368.43,363.31,362.18,366.97,363.59,366.77,367.01,365.71,360.34,363.97,363.10,363.13,356.73,371.60,368.25,370.84,370.74,373.48,374.85,368.73,372.15,376.40,372.18,361.95,361.43,366.41,L9
