dates,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,satname
2022-03-09 21:00:18+00:00,309.69,289.48,297.86,309.19,323.89,335.92,335.37,328.27,323.19,321.64,325.72,335.53,345.97,345.58,341.55,336.16,335.29,336.07,335.77,335.41,340.54,349.60,354.87,356.46,360.10,362.84,363.52,365.31,365.06,368.31,369.13,370.73,372.63,373.73,377.73,382.68,384.24,385.61,385.97,386.21,387.12,386.96,385.36,384.24,380.56,377.25,373.61,372.91,370.85,366.11,368.32,364.60,362.24,361.05,358.68,361.71,362.31,366.38,367.06,369.32,369.33,372.91,372.61,374.66,374.77,375.57,376.30,376.26,377.03,379.61,376.33,375.51,373.21,366.82,371.23,366.90,L7
2022-03-09 22:19:37+00:00,309.69,289.55,297.48,308.63,324.12,336.49,335.81,329.37,324.41,322.69,326.45,335.98,346.62,345.87,341.71,336.40,335.94,336.52,335.90,335.53,340.50,349.56,354.70,356.73,360.21,362.73,363.75,365.24,365.22,368.36,369.45,371.07,373.16,374.15,378.23,383.19,384.44,385.90,386.35,386.72,387.25,387.00,385.68,384.74,381.15,377.71,374.18,373.52,371.13,366.95,368.71,365.26,362.65,361.49,359.71,362.16,362.35,366.51,367.32,369.08,369.51,372.85,373.03,375.06,375.09,375.95,376.71,376.20,376.92,379.49,376.30,375.15,373.11,367.21,371.62,367.58,L9
2022-03-17 22:19:29+00:00,310.94,290.95,297.52,309.39,324.55,337.65,336.89,330.07,324.55,323.40,327.29,337.38,347.56,347.35,343.57,337.06,335.67,336.20,335.64,335.19,340.00,349.92,355.35,357.31,361.07,363.46,364.67,366.11,366.16,368.56,370.04,371.80,374.19,375.26,378.54,383.56,385.15,386.79,387.68,387.93,388.87,388.26,387.11,385.05,381.44,378.77,375.11,373.18,370.96,367.82,369.41,365.72,362.55,362.11,360.13,362.95,362.76,366.85,368.40,370.31,370.98,374.35,374.50,375.99,376.26,377.10,377.70,377.94,378.14,379.43,376.37,376.38,374.52,367.58,372.09,367.22,L8
2022-03-25 22:19:32+00:00,310.72,290.43,296.70,308.87,324.32,337.99,336.48,329.90,324.55,323.64,327.17,337.20,346.89,346.75,342.95,336.83,335.41,335.90,335.34,335.18,339.69,349.13,355.01,357.47,361.01,363.12,364.44,365.90,365.96,368.10,369.56,371.52,373.88,374.66,378.64,383.44,385.12,386.54,387.34,387.66,388.51,388.06,387.02,385.01,381.65,378.50,375.11,372.40,370.84,368.04,369.04,365.61,362.31,361.69,360.30,362.84,362.62,366.02,367.80,369.27,370.18,373.20,373.75,375.76,376.03,377.17,377.24,377.11,376.91,378.13,375.52,375.59,374.02,367.18,371.81,366.96,L9
2022-03-26 22:13:35+00:00,310.48,290.27,295.83,308.18,323.50,337.80,336.42,330.02,324.88,323.72,327.05,336.73,346.50,346.62,342.60,336.50,335.00,335.75,335.12,335.22,339.53,348.57,354.63,357.27,360.84,363.16,364.36,366.06,366.05,368.14,369.74,371.27,373.32,374.34,378.45,383.21,385.11,386.43,387.18,387.84,388.42,387.89,386.98,385.16,381.73,378.46,375.21,372.47,370.32,367.49,368.53,365.47,362.17,361.60,360.64,363.03,362.83,365.92,367.79,368.85,369.78,372.59,373.37,374.92,375.39,376.79,376.92,376.87,376.30,376.91,374.68,375.05,373.24,367.00,371.26,366.68,L8
2022-04-02 22:19:19+00:00,310.61,290.25,295.20,308.23,323.13,337.55,336.43,330.22,324.82,323.52,326.98,336.35,346.21,346.42,342.41,336.43,334.92,335.60,334.98,335.09,339.45,348.28,354.52,357.03,360.80,363.06,364.01,365.94,366.25,368.15,369.92,371.27,373.46,374.66,378.55,383.42,385.35,386.59,387.14,387.83,388.21,387.61,386.81,385.23,381.20,378.22,375.01,372.15,370.36,367.41,368.39,365.77,362.40,361.97,360.80,363.01,362.91,365.58,367.37,368.68,369.87,372.61,373.22,374.79,375.26,376.71,376.65,376.76,376.39,376.85,374.88,375.09,373.64,367.36,371.67,367.35,L8
2022-04-03 20:52:05+00:00,310.23,289.69,293.89,306.81,322.83,337.28,335.22,329.61,324.40,323.52,326.98,336.35,346.21,346.42,341.62,335.34,333.84,334.43,334.26,334.26,338.71,347.09,354.52,357.03,360.80,363.06,364.01,364.81,365.35,367.27,368.49,370.57,373.14,374.36,377.70,383.42,385.35,386.59,387.14,387.83,388.21,386.52,385.62,384.05,380.80,377.03,375.03,372.15,370.36,367.41,368.39,365.77,362.40,361.97,360.32,362.25,362.02,364.93,366.50,368.68,369.19,371.73,373.22,374.79,375.26,376.71,376.65,375.90,375.10,376.01,374.61,373.31,373.64,367.36,371.67,367.35,L7
2022-04-03 22:13:21+00:00,310.23,289.74,293.56,306.99,322.95,337.40,335.16,329.60,324.38,323.50,326.96,336.11,346.12,346.18,341.71,335.48,333.86,334.38,334.23,334.19,338.72,347.01,354.30,356.96,360.80,363.15,363.90,364.88,365.58,367.25,368.71,370.76,373.23,374.44,377.89,383.52,385.56,386.64,387.06,387.76,388.06,386.42,385.53,384.14,380.84,377.28,375.23,372.41,370.71,367.73,368.54,365.87,362.44,362.14,360.60,362.64,362.36,365.11,366.89,368.82,369.41,371.81,373.31,374.92,375.50,376.91,376.92,376.19,375.31,376.15,374.51,373.40,373.95,368.11,371.88,367.82,L9
2022-04-18 22:19:25+00:00,311.19,290.12,293.54,306.91,323.45,338.19,336.50,331.19,325.21,323.90,327.50,336.57,346.44,347.06,342.33,336.17,334.40,334.82,334.18,334.15,338.80,346.92,354.17,357.18,361.12,363.53,364.05,365.33,366.04,367.97,369.34,371.35,373.85,375.10,378.63,384.42,386.10,387.14,387.58,387.99,388.07,386.56,385.70,384.62,381.69,377.50,375.86,372.50,371.23,368.47,368.77,366.41,362.70,362.47,361.10,363.31,362.77,365.73,367.64,369.06,369.91,371.92,373.87,375.06,375.89,377.26,376.89,376.23,375.12,376.24,374.82,374.37,375.14,369.76,373.33,369.11,L8
2022-04-26 22:19:20+00:00,311.19,290.22,293.20,306.49,322.80,338.11,336.57,331.48,325.39,323.71,327.01,336.00,346.08,346.92,342.29,335.99,334.26,334.43,333.81,333.90,338.52,346.51,353.54,357.08,360.85,363.27,363.85,365.01,365.99,367.86,369.37,371.14,373.59,374.99,378.46,384.25,386.07,387.23,387.55,387.96,388.07,386.34,385.35,384.13,381.22,377.35,375.68,372.39,371.04,368.44,368.73,366.24,363.04,362.64,361.10,363.15,362.67,365.68,367.43,368.89,369.36,371.49,373.22,374.54,375.48,376.73,376.50,375.89,374.66,376.25,374.21,373.91,374.65,369.55,373.06,368.21,L9
2022-04-27 22:13:34+00:00,311.19,290.68,293.20,306.55,322.68,338.29,336.93,331.71,325.71,323.99,327.02,335.81,346.03,346.90,342.32,336.05,334.19,334.45,333.80,334.04,338.65,346.55,353.48,356.94,360.88,363.38,364.01,365.16,365.96,367.84,369.56,371.26,373.39,374.89,378.57,384.41,386.17,387.18,387.44,387.83,388.08,386.31,385.39,384.21,381.56,377.59,376.04,372.57,371.16,368.95,368.78,366.32,363.11,362.72,361.35,363.39,362.70,365.51,367.29,368.85,369.42,371.46,373.21,374.26,375.14,376.42,376.23,375.79,374.54,376.13,374.39,374.24,374.88,369.76,373.10,367.44,L8
2022-05-05 22:13:06+00:00,312.21,291.14,292.72,305.79,322.77,338.73,337.16,332.33,326.55,324.98,327.20,335.83,345.64,346.59,342.18,335.77,334.26,334.45,333.56,333.40,337.91,345.71,352.86,356.45,360.51,363.01,363.93,365.26,366.13,368.13,369.69,371.25,373.45,374.87,378.67,384.52,386.02,387.41,387.38,387.86,388.02,386.23,385.03,384.29,381.63,377.70,376.14,372.65,371.49,369.39,369.22,366.95,363.69,362.99,362.04,363.32,362.93,365.92,367.40,369.02,369.40,371.57,373.36,374.63,375.32,376.84,375.66,374.56,374.07,375.66,373.86,373.79,374.34,369.73,372.99,366.97,L9
2022-05-11 20:52:15+00:00,312.21,291.14,292.72,304.95,322.35,338.89,337.16,332.33,326.55,324.11,325.96,335.83,345.64,346.59,342.18,335.77,333.43,334.45,333.56,333.40,337.91,345.71,351.58,355.73,359.57,362.54,363.26,365.26,366.13,368.13,369.69,371.25,373.45,374.87,378.67,384.52,386.02,387.41,387.38,387.86,388.02,385.49,384.01,383.15,381.34,376.51,374.95,372.65,371.49,369.39,369.22,366.95,363.69,362.99,362.04,363.32,362.93,365.92,367.40,369.02,369.40,371.57,373.36,374.63,375.32,376.84,375.66,374.56,374.07,375.66,373.86,373.79,374.34,369.73,372.99,366.97,L7
2022-05-28 20:51:32+00:00,312.87,291.21,291.85,304.00,322.05,339.41,338.53,334.11,327.51,324.50,326.04,335.97,345.89,346.91,342.21,335.81,333.00,334.08,333.25,333.07,337.26,345.30,351.49,356.20,359.81,362.23,364.22,365.24,366.07,368.36,370.10,371.65,373.35,374.96,378.98,385.09,386.42,387.46,387.51,388.29,388.27,385.39,384.19,383.04,381.39,376.10,375.21,372.83,372.11,369.82,368.66,367.02,363.98,363.54,362.99,364.14,363.73,366.51,367.66,368.84,369.29,371.22,373.86,374.85,375.72,376.88,375.13,374.04,373.06,374.61,373.41,372.80,374.25,370.35,372.68,368.03,L7
2022-05-28 22:19:06+00:00,312.87,292.30,292.26,304.29,321.90,339.57,338.88,334.46,328.17,324.96,326.35,336.16,345.78,347.08,342.38,335.87,333.31,334.38,333.69,333.51,337.70,345.58,351.79,356.36,359.95,362.70,364.49,365.67,366.42,368.69,370.36,371.89,373.68,375.23,379.27,385.55,386.72,387.86,387.79,388.56,388.46,385.68,384.69,383.31,381.62,376.36,375.54,373.14,372.11,369.88,368.70,367.09,364.15,363.74,363.09,364.18,363.89,366.38,367.67,369.24,369.52,371.44,373.77,374.83,375.78,376.89,375.30,374.38,373.39,374.97,373.71,373.32,374.71,370.84,373.05,367.83,L9
2022-06-21 22:19:48+00:00,312.87,292.62,292.60,305.09,322.46,340.10,339.18,335.12,328.88,325.92,327.15,336.98,346.39,347.04,341.92,335.56,333.15,334.16,333.48,333.55,337.74,345.49,351.68,356.16,359.71,362.50,364.42,365.50,366.24,368.49,370.25,371.75,373.55,375.32,379.52,385.57,386.61,387.82,387.85,388.56,388.46,385.68,384.69,383.31,381.62,376.36,375.54,373.14,372.11,369.88,368.70,367.09,364.15,363.74,363.09,364.18,363.89,366.38,367.67,369.24,369.52,371.44,373.77,374.83,375.78,376.89,375.30,374.38,373.39,374.97,373.71,373.32,374.71,370.84,373.05,367.83,L8
2022-06-22 22:13:38+00:00,312.87,292.93,292.97,305.67,322.63,340.07,339.08,335.18,329.21,326.43,327.64,337.33,346.60,346.80,341.28,335.10,332.82,333.94,333.26,333.64,337.65,345.40,351.54,355.98,359.61,362.40,364.36,365.41,366.18,368.46,370.27,371.72,373.50,375.26,379.51,385.50,386.58,387.67,387.77,388.51,388.46,385.75,384.75,383.37,381.75,376.64,375.64,373.19,372.12,369.95,368.66,366.95,364.28,363.89,363.34,364.34,363.97,366.49,367.72,369.36,369.62,371.43,373.56,374.58,375.63,376.76,375.32,374.18,373.46,374.97,373.87,373.48,374.73,371.04,373.22,368.27,L9
2022-06-30 22:14:03+00:00,312.87,292.46,292.51,305.21,321.90,339.37,338.56,334.57,328.74,326.27,327.45,336.80,345.91,346.24,340.73,334.56,332.53,333.49,332.79,333.37,337.49,345.07,350.76,355.41,358.83,361.70,363.77,365.41,365.49,367.81,369.35,371.16,372.81,374.65,378.95,384.88,386.13,387.04,387.06,388.01,388.46,385.26,384.12,382.76,381.03,376.14,374.96,372.56,371.38,369.08,367.77,366.36,363.74,363.16,362.71,363.65,363.27,365.50,366.22,369.36,368.56,370.40,372.21,372.92,374.00,375.20,374.05,374.18,373.46,374.97,373.87,373.48,374.73,371.04,373.22,368.27,L8
2022-07-31 22:19:39+00:00,313.33,292.84,289.71,303.41,320.86,339.35,336.86,333.60,329.30,326.16,325.93,332.94,342.30,342.28,337.64,332.30,331.16,332.09,331.24,333.10,337.41,343.56,347.98,353.12,356.25,359.88,362.78,363.76,364.36,365.76,367.92,370.18,372.01,373.69,378.58,383.36,384.91,385.61,385.29,385.66,385.82,382.20,381.53,380.99,379.35,374.56,373.43,371.20,369.57,368.00,366.25,365.35,362.68,362.03,361.86,362.25,361.83,363.31,363.43,366.25,365.76,366.69,368.74,369.91,371.42,373.67,372.49,371.67,371.35,372.52,371.51,371.34,372.97,369.59,372.96,367.16,L9
2022-08-09 22:13:58+00:00,313.33,293.76,290.57,304.01,320.95,339.36,337.22,334.10,330.06,326.74,326.74,333.44,342.71,342.65,337.89,332.91,331.54,333.01,332.46,333.92,338.43,344.71,348.57,353.36,356.21,360.19,363.04,363.97,364.80,365.86,368.05,370.50,372.19,374.15,379.13,383.81,385.20,385.69,385.40,385.58,385.54,382.36,381.97,381.50,379.88,375.21,373.82,371.84,370.11,368.30,366.74,365.39,362.71,361.97,361.94,362.84,362.44,363.90,363.79,366.52,366.03,367.18,369.22,370.12,371.43,373.78,372.75,372.22,371.94,372.91,371.95,372.06,373.57,370.43,373.90,368.21,L9
2022-09-09 22:20:11+00:00,318.27,295.79,291.13,304.60,318.90,337.89,335.53,333.49,329.92,327.00,326.49,333.88,342.24,342.98,337.56,332.49,330.62,332.82,333.66,335.58,339.52,344.86,348.14,352.54,355.42,360.06,362.76,363.83,364.89,365.52,368.03,370.20,371.86,374.49,378.50,384.26,385.40,385.29,384.41,384.78,384.68,381.70,381.52,381.34,380.28,374.73,373.82,371.57,369.48,367.24,365.96,364.56,362.87,362.71,362.34,363.21,363.55,362.67,362.08,366.16,364.89,366.34,368.30,367.98,370.22,372.33,371.18,371.85,372.28,373.10,372.33,373.27,375.86,374.26,375.77,369.20,L8
2022-09-10 22:14:03+00:00,320.56,296.25,292.20,305.35,318.85,337.50,336.15,333.77,330.55,327.46,327.22,334.70,342.82,343.73,338.22,333.31,331.50,333.92,334.95,336.68,340.38,346.13,349.12,353.28,356.17,360.47,362.93,363.97,365.03,365.79,368.36,370.46,372.22,374.84,378.75,384.48,385.51,385.23,384.39,384.53,384.40,381.77,381.71,381.57,380.38,374.96,373.97,371.74,369.68,366.99,366.00,364.40,362.74,363.44,362.76,363.46,363.71,362.63,362.08,366.37,365.08,366.71,368.58,368.25,371.00,373.15,371.98,372.89,372.82,373.57,372.85,373.76,376.73,374.90,376.68,370.37,L9
2022-10-06 20:34:52+00:00,330.66,299.51,296.55,306.04,317.66,336.59,338.66,335.87,333.67,328.77,328.16,336.91,344.70,344.36,338.38,334.39,332.68,335.40,336.50,337.98,342.90,349.44,348.47,351.93,354.05,360.02,363.53,365.11,365.47,366.63,367.66,369.47,371.33,375.02,379.35,384.39,384.33,384.12,384.03,383.67,384.02,381.70,381.07,379.73,378.77,373.89,371.73,372.58,369.66,365.90,364.68,363.66,363.01,363.88,363.11,364.26,362.40,362.24,360.02,367.35,363.10,365.85,367.13,364.84,369.45,370.69,370.49,373.24,375.94,374.14,372.11,375.71,378.09,376.66,378.61,370.14,L7
2022-10-12 22:13:49+00:00,330.66,298.45,295.98,306.24,318.13,336.69,338.49,335.53,333.40,328.78,328.58,337.64,344.69,344.51,338.76,334.84,333.14,335.85,337.32,338.64,343.22,349.38,348.78,352.09,354.79,360.49,363.59,365.05,365.44,366.26,367.43,368.99,370.97,374.78,379.01,384.12,384.49,384.01,383.79,383.06,383.54,381.58,380.91,379.47,378.65,374.25,372.02,372.29,369.25,365.63,364.81,363.56,363.46,364.46,363.87,364.96,362.87,363.00,360.95,367.76,363.46,365.71,366.93,365.00,369.41,370.13,370.48,372.97,375.89,373.82,372.21,375.56,378.53,376.19,378.43,371.16,L9
2022-10-20 22:14:23+00:00,325.57,297.74,296.21,306.84,318.47,337.13,338.43,335.94,333.70,329.44,328.99,338.68,345.52,344.74,339.56,335.70,334.34,336.95,338.26,339.95,344.47,350.26,349.28,352.26,354.88,360.98,363.76,364.90,364.70,365.08,366.65,368.14,370.58,374.12,378.46,383.71,384.75,384.29,384.19,383.10,383.48,381.78,381.12,379.08,377.99,374.31,372.69,373.23,369.71,365.91,365.61,364.17,364.28,365.38,364.68,364.89,363.03,363.40,361.02,368.59,364.20,366.44,366.80,365.41,368.86,370.09,370.77,373.23,375.91,374.65,372.74,375.43,378.17,376.18,377.78,371.05,L8
2022-11-13 22:13:53+00:00,320.64,297.49,297.37,309.28,320.10,337.66,339.37,336.62,334.66,331.79,333.29,341.44,346.84,346.07,340.09,338.15,338.30,339.57,341.89,343.46,348.24,352.90,353.22,354.47,356.30,362.14,365.24,365.12,364.68,364.32,365.85,368.22,370.95,374.38,379.15,383.78,384.76,383.43,383.95,382.57,382.91,383.54,383.65,381.08,378.27,376.30,374.64,373.95,369.69,364.72,365.23,364.60,364.85,366.72,366.21,366.70,364.85,364.51,361.79,369.68,365.35,367.69,367.69,366.54,370.35,371.19,372.79,377.08,377.50,375.24,375.34,377.11,381.20,379.18,381.24,378.39,L9
2022-11-14 20:35:09+00:00,320.64,297.21,297.22,308.88,321.61,340.50,341.21,337.78,334.53,331.55,332.37,339.98,346.08,345.24,339.74,338.15,339.69,340.24,342.79,343.98,349.06,352.87,352.89,354.08,356.62,362.76,364.33,364.27,364.68,365.13,366.11,368.26,371.20,374.26,379.14,383.18,384.08,382.85,383.63,381.91,382.27,383.54,383.49,380.92,378.24,376.53,374.15,373.65,369.00,364.45,365.30,364.97,365.49,366.50,366.21,366.70,365.86,365.67,362.71,369.58,366.01,366.84,366.71,366.46,370.34,370.78,371.90,377.08,377.50,375.54,376.09,377.05,382.45,379.89,380.43,378.33,L7
2022-12-06 22:20:01+00:00,317.40,295.11,296.27,307.83,320.67,339.14,340.56,336.80,333.59,330.81,331.71,338.88,345.75,344.59,339.29,338.48,339.68,340.39,342.83,344.31,349.73,353.14,352.87,353.17,356.08,362.54,362.14,363.58,363.46,363.81,365.00,367.48,370.10,373.41,378.03,381.88,382.84,381.39,382.67,380.63,380.69,382.46,382.33,380.18,377.31,375.89,373.49,372.88,368.86,363.76,365.07,364.68,365.21,366.25,365.82,366.80,365.29,365.15,362.68,368.38,365.00,365.80,366.50,365.50,369.79,370.48,371.36,376.01,377.06,374.79,375.34,376.69,381.85,379.23,380.17,379.89,L9
2022-12-23 22:13:47+00:00,317.27,294.70,295.70,305.22,318.42,337.48,340.89,336.31,333.44,329.58,330.22,336.66,343.64,345.18,342.00,341.35,342.60,343.00,346.00,346.23,352.22,355.73,354.51,354.39,357.03,363.43,362.76,364.42,363.80,364.04,364.45,367.29,370.04,373.40,377.74,382.32,382.77,381.45,382.29,380.99,381.71,382.38,382.71,380.55,377.05,375.35,373.29,373.06,368.98,364.30,366.22,366.21,366.27,367.23,366.34,367.50,366.12,365.39,362.93,368.80,365.07,365.88,366.80,365.79,370.16,370.62,371.62,376.71,377.53,375.00,375.40,377.12,382.96,380.53,381.48,381.41,L8
2022-12-30 22:20:00+00:00,317.27,295.96,297.08,306.18,319.47,338.39,341.89,337.83,335.63,331.72,332.63,338.78,345.00,346.16,343.00,344.10,344.74,345.68,348.15,348.03,353.71,356.93,356.55,355.96,358.88,365.09,364.70,364.43,365.62,365.87,366.50,368.88,371.88,375.06,379.66,383.74,383.80,383.04,384.01,382.57,382.56,383.43,383.48,381.08,377.65,376.19,375.09,375.06,370.89,366.50,368.60,368.01,368.44,369.81,369.35,370.25,368.44,368.44,366.68,368.93,367.26,367.56,369.25,368.30,373.44,373.34,373.38,375.57,377.17,374.97,375.06,375.90,381.39,379.52,381.05,380.95,L8
2023-01-07 22:20:02+00:00,314.63,295.11,296.37,305.63,318.24,337.25,340.94,337.41,335.39,331.60,332.30,337.94,343.66,345.06,342.17,343.38,344.19,345.26,347.84,347.71,353.08,356.40,355.72,355.40,358.08,364.16,364.08,363.95,365.14,365.67,366.38,368.50,371.37,374.47,379.19,383.15,382.87,382.27,383.19,382.12,382.41,383.20,383.31,380.80,376.96,375.74,374.46,374.53,370.77,367.09,368.72,368.43,368.20,369.26,369.23,370.01,368.25,367.74,366.51,368.90,366.86,367.34,369.05,368.08,373.01,372.86,373.10,372.98,377.17,374.97,372.30,375.12,380.19,378.50,380.48,380.30,L9
2023-01-08 22:13:48+00:00,313.71,294.84,296.00,305.43,317.23,336.51,340.41,337.39,335.64,331.92,332.71,337.63,342.93,344.63,342.10,343.81,344.42,345.92,348.14,347.48,352.78,356.52,355.91,355.49,358.30,363.78,364.04,363.91,365.35,365.89,366.46,368.78,371.42,374.56,379.46,383.54,383.10,382.89,383.65,382.75,382.97,383.56,383.69,380.90,377.29,376.13,374.54,375.11,371.32,368.11,369.47,369.19,368.80,369.81,369.47,370.60,368.96,367.89,366.97,369.54,366.97,367.75,369.27,368.70,373.27,373.28,373.39,373.23,376.89,374.99,372.58,375.12,379.66,378.03,380.55,380.27,L8
2023-01-15 22:19:53+00:00,314.12,295.80,297.18,306.30,317.64,336.23,339.95,338.01,336.71,334.29,334.43,338.68,343.24,345.37,342.36,344.20,344.80,347.12,349.17,348.40,353.25,356.33,356.78,356.35,359.14,364.35,364.60,364.41,366.38,366.80,367.11,369.20,372.52,375.16,380.33,383.94,383.67,383.49,384.06,383.36,383.52,384.08,383.95,381.10,377.68,376.20,374.74,375.18,371.82,369.08,369.97,370.16,369.75,370.52,370.55,371.24,369.62,368.79,367.85,369.75,367.56,368.15,369.36,368.94,373.27,373.65,373.92,373.36,376.86,375.05,373.11,374.93,378.93,377.52,379.88,379.99,L8
2023-01-23 22:19:56+00:00,313.07,295.44,297.10,305.95,317.19,335.28,339.04,337.69,336.84,334.44,334.78,338.72,342.96,345.14,341.77,343.75,344.15,347.11,348.94,347.76,352.72,355.96,356.19,355.99,358.83,364.03,364.23,364.02,365.96,366.53,367.03,368.97,372.50,375.13,380.21,384.13,383.45,383.03,383.72,383.23,383.42,383.84,383.80,381.06,377.58,375.80,374.28,374.88,371.74,369.34,370.14,370.42,369.36,370.23,370.38,371.07,369.84,368.81,367.75,369.51,367.43,368.09,369.27,368.78,372.68,373.21,373.38,372.75,376.51,374.80,373.40,374.77,378.75,376.99,379.72,379.80,L9
2023-01-26 20:28:48+00:00,312.89,295.79,299.28,307.36,318.97,335.30,339.04,337.69,336.84,336.51,334.78,341.25,344.81,345.86,341.83,343.42,344.11,347.56,350.38,348.01,352.72,355.96,356.19,356.17,359.06,363.31,364.02,363.81,365.73,366.30,366.68,368.11,371.95,375.13,380.21,384.13,383.05,382.72,383.40,382.73,383.77,383.79,383.64,380.99,377.49,375.45,374.28,374.88,371.74,369.79,370.66,370.56,369.43,370.61,370.34,370.78,370.94,369.60,367.53,369.51,367.43,368.09,369.45,369.46,372.76,374.03,372.96,371.84,375.51,373.71,373.10,374.99,376.99,376.99,379.72,379.80,L7
2023-02-12 20:25:12+00:00,311.69,293.51,297.74,306.37,318.86,333.89,337.32,335.66,335.50,337.15,335.68,342.50,345.78,345.75,341.73,343.35,344.30,347.40,349.79,347.27,351.57,353.82,355.79,356.26,359.48,363.52,363.67,363.80,365.01,366.11,365.67,367.08,370.69,373.57,378.61,383.65,382.48,382.20,382.90,382.22,384.47,383.54,382.59,379.02,375.27,373.15,373.16,374.68,371.76,370.21,371.13,371.02,370.62,372.03,371.53,369.71,369.71,368.38,367.48,370.18,366.06,366.25,367.95,368.48,371.79,373.62,371.18,370.30,373.05,371.70,371.47,373.42,375.08,373.31,379.09,379.48,L7
2023-02-16 22:19:49+00:00,310.76,293.13,297.27,305.74,318.38,333.15,336.18,334.38,335.36,337.08,336.01,342.61,345.95,345.61,341.50,342.52,343.68,347.14,349.76,347.37,351.50,353.47,355.33,355.74,359.46,363.62,363.85,364.03,365.04,365.98,365.35,366.75,370.28,373.46,378.44,383.29,382.62,382.08,382.83,382.17,384.57,383.34,382.09,378.61,374.90,372.71,372.50,374.01,371.03,369.75,370.61,370.54,370.65,371.73,371.00,369.69,369.69,368.38,367.41,369.75,365.99,366.33,367.87,368.24,371.53,373.48,371.22,370.24,372.65,371.72,371.57,373.47,375.25,373.30,379.13,379.38,L8
2023-02-24 22:19:51+00:00,311.07,293.69,297.79,306.37,319.46,334.01,336.15,334.36,335.63,337.50,337.21,343.34,347.14,346.55,341.89,342.71,343.93,347.20,349.90,347.97,351.90,354.12,356.05,356.10,359.59,363.70,364.14,364.16,365.37,366.66,366.07,367.13,370.69,373.91,379.32,383.84,383.03,382.30,383.00,382.56,384.62,383.41,382.02,378.66,375.16,372.91,372.75,374.02,371.40,370.12,370.80,370.76,370.89,371.93,371.16,370.06,370.26,368.88,368.02,370.32,366.68,366.63,368.10,368.49,371.73,373.76,371.36,370.38,372.92,371.98,371.96,373.35,375.22,373.13,378.78,379.02,L9
2023-03-05 22:13:37+00:00,310.77,293.47,297.62,306.30,318.86,333.58,335.69,334.00,335.65,337.27,337.24,342.92,347.21,346.47,341.33,342.21,343.49,346.81,349.67,347.93,351.87,354.08,355.77,355.96,359.05,363.27,363.88,363.94,365.23,366.51,365.94,367.14,370.61,373.99,379.12,383.64,382.97,382.17,382.82,382.34,384.26,383.12,381.91,378.84,375.06,372.96,372.38,373.50,371.40,369.88,370.67,370.34,370.40,371.66,370.71,369.86,370.09,368.71,367.61,369.93,366.48,366.44,367.51,368.65,371.53,373.60,371.33,370.56,373.04,371.80,371.97,373.51,375.05,372.47,377.70,378.24,L9
2023-03-21 22:13:54+00:00,307.38,292.11,295.95,304.72,317.97,332.50,334.22,332.64,334.84,337.21,336.75,341.87,345.77,345.06,340.09,341.20,342.74,345.36,348.31,346.78,350.71,352.17,354.01,354.93,357.86,362.10,362.77,362.66,363.68,365.54,364.53,365.93,369.11,372.52,378.05,382.67,382.08,381.51,382.00,382.07,383.54,382.15,380.70,377.85,374.21,372.04,371.18,372.60,370.72,369.82,370.29,370.57,370.23,370.18,369.23,368.52,369.24,368.67,367.05,369.02,365.30,364.84,366.02,367.35,369.52,371.55,369.40,368.42,371.16,370.35,370.68,372.06,372.77,369.81,374.87,375.99,L9
2023-03-28 22:19:33+00:00,307.38,291.91,296.02,304.93,318.17,332.68,333.94,332.57,334.80,337.15,337.17,342.49,346.66,346.09,341.12,341.81,342.92,345.29,347.81,346.78,350.71,352.17,354.01,354.93,357.86,362.10,362.77,362.66,363.68,365.54,364.53,365.93,369.11,372.52,378.37,382.97,382.19,381.72,382.15,382.32,383.73,381.98,380.83,377.94,374.73,372.09,370.93,372.08,370.31,369.77,370.10,370.66,370.53,370.18,369.23,368.52,369.24,368.67,367.05,369.02,365.30,364.84,366.02,367.35,369.52,371.55,369.40,368.42,370.75,370.24,370.41,371.93,372.57,369.61,374.70,375.52,L9
