,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
470,2020-09-15 14:36:49+00:00,,,,,,,,,,,,207.3093771743937,215.16972126197226,,,231.50601119086454,152.1675741306325,,,242.77672877661246,,,,153.1030038690496,,,,,,,,,,,,,,,,,,,,,,233.5469768666924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.00103682826887,182.64157589172794,,,,,,,,,,160.24873532175812,217.49074455291603,,,,,,,,,,,,,,,,,,
471,2020-10-01 14:35:47+00:00,167.95516057519802,166.99341000781806,,,,,,,,,201.23103396532835,201.44165811822393,203.00901522797292,202.98996108353845,206.42650288642568,202.14306037744163,207.5337846650873,206.4269163079488,211.0191351239585,212.30825196081122,218.3878726641944,217.57223833066558,218.19865625309018,213.39417726045772,208.95233521751726,201.10007298051548,197.41760978506707,198.5919689420763,189.77640894530336,190.42064414259727,184.6353142686118,178.6201962769212,,,,,,,,,,,171.9120492178081,174.38427902120776,178.66376017234882,187.54139216494957,185.10244820507387,182.12027273342375,172.67596461802503,189.4692274234723,189.98718492535522,193.9022659709749,191.63684453551957,187.05440969001114,192.1249059621495,188.33599220122306,190.0132266824795,187.00068405018305,191.4366633086513,189.13161045213766,187.19725524094716,188.54740619529974,188.1307391446893,186.98102156284097,184.48930907332362,181.4826643834616,,,,,,,,,,,,,,189.13304891437696,189.26663175126248,190.99975028226035,190.7807933602758,188.7880373227469,188.37045434630565,191.10959434952173,,195.266194658073,192.5635078906823,196.0741158007032,193.25535785579646,189.66422707967354,193.1063096168152,186.45688111840974,192.0141715781262,196.18347995972454,191.92479658374805,198.367230238147,195.63979835181973,199.4798180645733,199.8515234800912,200.36626233291162,201.40971869648752,199.7289148658136,200.02146299087667,,,,,
472,2020-11-18 14:32:36+00:00,,,,,,167.48254013780954,172.19195998387073,173.17392590699689,181.86462731572146,184.92222475573988,191.71992093454193,196.01896965067334,189.8746354566519,199.26434833670814,199.53988621232983,200.1945311752983,198.7867922592562,198.7541125992052,198.54589256798192,197.56375177164304,196.3079537116501,198.2445977553362,201.5602147184484,196.28671006518238,175.34074069080205,,,,,,,,,,,156.0290650350753,152.53735894690993,147.98833505103133,151.17030419617163,155.487384436359,158.9736716686723,166.1765576764726,167.34141967095778,166.42681579960157,170.2458412200791,170.10203221006185,175.01068168673632,168.3436113254387,162.11946931885467,167.8038951963639,172.39352412239623,171.67937364328185,175.69161287308015,179.41761160997285,180.78969977503613,179.2083641140764,177.00687038120043,178.21703578173492,171.07071230691014,167.93994793478055,,,,,,,,,,,,,168.32645744047608,173.17150955296304,172.61914397463153,175.74092729792858,180.85828467683348,184.91683898921778,,,,,182.42924498599047,,,,,,,178.6906698008795,,,,,,,,,,,,,,,,,,,,
473,2020-12-12 15:11:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2021-01-13 15:11:32+00:00,155.38930771418467,165.96093562862603,164.65670492482758,174.22671022140696,175.10685360103912,185.40427160928485,188.5040929893754,193.1783078571243,190.1015171063616,200.48343162648752,206.39154701538095,206.39997725394107,207.4889598934213,210.67290473146812,207.57595965645027,201.34608939388642,208.54000026455483,215.54908206301855,213.34561739128114,219.67590403696192,213.34853667891937,224.86936119027962,217.77596699838278,217.78639541823622,210.72717399190108,208.28980265878943,208.1407485777913,202.54370344427332,198.54904809984157,196.1466788577035,190.1234746228237,181.86145749499326,,172.77774864589782,168.99756262033475,165.28158756095422,167.57381309082604,167.52010927959958,169.33294852919525,170.41504648498142,172.94994517463405,177.53973782468628,180.68937733553298,183.6584098441888,187.13100798061657,189.06117627793589,189.34625818459222,191.3545623772909,185.8211290410363,187.5719061675085,180.80277285125163,183.15584123858633,191.68130057211584,190.5225476342917,195.29425195249397,192.55582107021627,195.99059057512895,191.29610466870741,189.47688420854453,183.87155580623278,187.66111979101387,193.21921502434566,188.70868577906174,190.65864818391304,187.966254337728,188.67122793555185,186.50610486476376,186.85326006386362,184.42294624344999,187.03471409461378,188.5333973164805,189.29042920679478,188.86115352258344,185.7009237629985,188.4533751483774,183.00522664897096,194.57134715106193,193.0394535877512,193.71041466051022,190.49936836346652,191.8096378202221,192.79664466508163,192.18979755182758,192.47610985147745,193.87342600108394,191.67945746324853,189.51509265595246,193.37582138725298,196.5294281314829,193.35677559542972,197.9888371795517,195.31805229512605,193.79507378847885,190.32533896483383,200.274409812518,196.80117461919372,200.51363754129744,197.76538793341558,200.41868894857916,198.96462964226046,201.69629587979088,203.35588017715838,203.29983332219564,207.70476249202494,209.6259555740768,214.05012874414177,213.08051446500397,203.64701960129634,202.32647646721722,200.99214157539723
475,2021-01-21 14:27:59+00:00,,,,,,,,,,,,,,251.72863337469946,,,,,,,,229.52426884587086,,236.69140944075048,,,,,,,,,,,,,,,,,,,,201.5814524672076,,,,224.87622140268365,,241.6750876767786,,,,,,,183.07797727277284,195.89526603574916,,,,,,185.0465535555491,,,,,,,,,,,,,,,,,238.62254320509552,214.06385962585705,190.4208280849915,,223.11065582274088,193.9949644235256,180.05985615648777,210.22520011393692,197.5613853309202,,,,,,,178.8799993793957,,,,227.45544929180903,,,244.63505868078042,,,,,,,
476,2021-01-29 15:11:05+00:00,179.61921152811178,178.6245289587726,176.61311304898192,183.5027870827983,192.42583770150674,196.06712521682175,200.63995945826508,209.7607841578199,209.97945490135356,213.79562221483488,219.31735191358018,222.38484197129407,224.61997870690823,226.03326153098658,223.5281065195257,226.85212664472397,225.32695315647106,231.8349577927816,228.40626980990803,235.23120510743146,233.6569179568086,240.55948216348617,232.33654648602266,233.48168066343084,221.29228497354967,221.5007563735145,215.3202301706367,210.86973009108007,205.71726620883288,202.52706486998738,202.25027808205743,198.99316135805,192.80117107521465,193.5174184774958,182.60666227904548,183.88652588512295,178.85904529886403,179.90210823650114,182.81815490531847,182.051079618801,188.69786467707416,189.93545975333066,193.78376999850394,195.59410043033773,199.35367578227044,202.03273093432244,207.85352781286235,202.87597540654414,192.53970793082186,205.40564511201836,198.4390563484719,200.3996788218817,200.9070504742445,204.61505198889063,198.08144663300237,203.9046394691323,203.43579781316194,201.47307809480282,202.9425107739852,197.09511458442518,198.6740408917199,200.16843620295828,198.14200749042584,196.37407415999493,201.34279557053176,199.1446846307224,194.99217132656693,196.14885723180367,193.83615616300443,194.2984064582833,188.3692962885091,192.11478179383266,194.3602770389127,193.94509508912148,198.82819822351937,196.02169344574423,202.31774821537493,197.35812716056267,200.80081685052522,203.35132971726364,201.28009813041237,195.15886536419225,202.34598285649477,200.2684241768863,200.1372034805913,202.16268543633134,207.42070092823045,207.15076602322227,203.7117779238148,203.85990394771417,204.56973940611888,199.18685211512573,204.61214400018048,202.43018507306877,205.94167357227292,208.2938033660095,206.7797860066956,211.67112883177413,212.40010318532444,212.89272790261197,217.13954594084305,218.36106535406947,212.9565628467872,214.70024489955694,214.6358798542468,217.42498970696917,216.50397723038003,206.2757155644415,201.68755657751495,201.2240512308415
477,2021-02-14 15:11:25+00:00,170.59126373625338,169.05503411275765,168.78741387369897,167.27505584901056,166.9340014128521,183.94709875596266,177.4634296332361,188.17294224153966,190.67717331255193,201.14642658520094,203.3837216151908,198.9890262234161,190.63473768932423,200.69477154831395,201.4976804053118,206.7729332885906,210.00207825728415,203.3218104156297,209.60781405804875,209.93916887993979,225.48653157049114,218.87804486984314,219.0907029035793,218.15882007435692,210.67509617550286,202.8282952765021,198.5500224216928,202.00661986377966,194.61930080521074,192.4449475538173,191.09039964001997,184.13892870366544,181.29170218816193,170.870066458216,169.44543649591938,163.61611195001348,164.25279211985645,165.3520646655056,167.50673816513793,171.22851375729317,173.25867242180055,173.07016313684449,182.27103697831583,183.89205042452323,182.44969979795263,190.64629083831863,185.81692294686366,182.6818200545782,165.46224769812855,186.62897725643762,191.08835276485704,192.07150750330675,195.25112649994048,193.17157076674835,195.7334847620054,195.181223400306,190.5299969896534,189.74709499036874,191.04803019205832,189.98998061818776,191.3195227091913,199.13284105205415,193.72464298196965,185.06160694073276,184.5723422546031,185.6424107698511,184.08365224932842,185.59625443913674,183.18305410864997,183.01561539188313,184.10165358634794,184.7012016408276,190.802794453822,186.2672372074561,188.56267629494295,181.67286836146172,192.22103320725714,192.21307116399942,186.0105657934373,187.22772130135556,189.32173041605154,192.30439066685867,193.69152174868674,192.35814875539202,187.64857765263667,188.10527789569565,194.29514029162937,197.71822702486966,198.12971160077302,,,,190.95684341428895,190.81965433543738,193.10249533477514,210.21461992486806,211.42161850860458,220.40060604949562,,,,,,,,,,,,
478,2021-02-22 14:26:00+00:00,155.6654167155599,148.04197930145548,148.3877164104361,165.04960958398212,158.19509205272374,,,,,,,,,186.6659824762961,202.18885164434107,210.00541080919626,184.9307484882613,209.17174261968694,209.09304649856983,209.69707123515084,214.4459869539177,211.99756052361104,183.35978448220095,206.65962079555678,,188.12617199009395,179.66383773876902,184.94340197830564,195.99207092593937,192.41017521678828,199.887273385527,204.27993318581832,198.32664308371974,199.0543654243419,188.56935136354485,188.21427700015838,,,,,,,,,,,,203.46130065529354,175.05392896388426,204.00436631531463,208.48244506229642,205.571791292451,208.92631610597167,208.19449956795407,223.34238081718595,219.10285737154658,213.9636212082892,214.47104498518235,213.40229927134283,222.790067470944,218.16950152661445,213.59747336949118,,,,211.43902983361852,,,,,221.8679408967402,221.0403195573071,217.43657140301173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2021-03-02 15:10:55+00:00,180.59685167923882,180.36391309785986,192.45704339022794,183.5197991491738,183.93157888483955,182.4551110487205,204.1927034318058,,,,218.02068236478954,,,,,,240.76451115794285,240.7367385499013,253.55616268903353,,,237.83613040978005,,,,,,229.68808363914144,220.01520865141038,206.03468364651317,185.74587159281384,203.3783842877988,197.1898705039884,187.7824886792531,208.55344428454436,188.01250434449366,173.73475165915633,174.96709045825975,,,,,,,,,,,,208.04482082878758,210.4257662268031,223.60441842424268,,,,206.86164878462407,204.6005820896507,,240.3024481318946,,,,,,,,,221.3902722741479,201.55480821211268,198.30283199568333,,,,,,,199.74225861366722,204.91226465432666,200.49753348580623,,200.61819037710504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.8788775372807
480,2021-03-18 15:11:10+00:00,170.4616207007125,172.68504993176577,172.8944880165692,172.69573990536685,175.35632329515215,182.61333176701075,182.30278197325134,194.31386048647613,192.6621929692854,203.33341993699162,206.75276049402424,212.72845550375868,211.0405588921823,213.93415042141032,215.72482472643145,214.15654314187796,217.20007481654113,219.20962850355363,222.6166840295337,216.36394317568454,225.75000186179193,225.01214801056045,227.98394021147422,219.16213911484874,215.46581941193756,211.05432153075125,204.68253463273874,199.8249947559023,197.87153294081315,194.01238153043164,191.5689433266114,184.5575197604767,182.71827617997656,179.88574936268236,174.5945160589031,172.6969559227096,165.92034388244795,163.57168573029693,166.14697214907903,173.12545826737397,174.24361525165116,177.19432218740172,182.5093334295815,183.7211037149393,186.47647637476186,188.5793527609025,190.88881245549413,180.38523004097306,184.4645346951359,195.46355229188148,195.82572633883433,196.55427856924848,194.7236828370888,193.9764724204701,194.8554020513796,199.57650687476212,191.68713707549762,190.080739332772,192.79851929676218,188.80846996655563,186.66530748619607,184.63246996825882,189.15792285988755,187.99664799836188,190.11572913077282,184.83467425119022,188.59989194509848,189.4580242640111,185.78397636808342,185.8787007685971,185.21925884001507,186.98975213174538,184.08108596485897,188.57291730112263,187.01856161745832,185.5459112363082,192.67246234413182,191.27007953670505,190.27610785569897,189.5680247723863,188.15520174544713,188.6494824878882,191.93633116722242,188.16089611204507,194.4903754720285,198.52876690329873,200.1358571917559,198.94914048135712,199.06722595873447,200.28692898627884,194.3682363245269,193.20091701163796,195.912205448658,199.66362760211615,194.55630122469665,202.32740284631404,203.2387455741189,203.11142917445778,206.26898907014436,204.40810435248164,201.02001187573111,204.581228334868,207.02936898332828,209.3396391176977,207.9359043075796,210.47805843649664,211.4811753879644,204.00872071348093,197.68381684418708,195.56144260842837
481,2021-03-26 14:23:05+00:00,181.7496107126932,178.52253195898692,183.25421374752793,182.92945987720503,188.9607264786494,190.62595116382076,194.29573912855903,192.36592702143253,,,,,,,,,,233.04415570259806,226.61584910681398,233.38652012386353,237.74193180012003,235.29266147303514,233.95866278028313,226.39976793834154,224.68998644466114,219.06844000288396,219.19429236823424,212.55520722315072,207.29138064653782,204.61750332954944,198.68094500575847,191.1820523990807,193.13982080858483,190.90613401353528,182.26510360727963,180.8232368278672,172.62846089015574,178.97749330945925,176.85753155818517,,,,,,,,,,,,199.20092498956973,202.62873752509904,203.52390555714214,204.44789639544192,199.9887739072676,200.54967741710914,194.40203844484626,201.70303992034098,199.69156260131362,195.68874584048754,199.09964635406115,199.1567267288205,195.67966548096723,193.9639935994129,196.10984011706717,190.2154897394056,191.47866705137702,188.6736956302982,191.3089779759221,194.66850716823268,187.81327571527027,192.63325907988104,188.1970047296876,187.9847739443394,179.3448261815007,,,,,,,,,,,,,199.86432887455567,199.9240351905126,204.3975215543249,202.47503790504396,200.48705207020507,200.5892633576024,201.9564017450814,203.28615833130561,203.06219869957692,208.40740921466448,204.75613839392116,206.73072435184315,207.7189825649731,213.017558093441,210.3948712493975,211.91582909597128,212.3243568458109,208.01501572518217,211.13901248570406,212.18117228899683,205.79054148978918,201.85170937857612,204.94807348929274
482,2021-04-11 14:21:46+00:00,177.0339552924229,175.28872363326778,180.654390210927,,,,,,,,,,213.9147504661684,218.3902122408083,218.33479291636928,222.63626559188094,219.63540722844573,226.25079595303473,225.53395557000619,226.35502783744988,234.93087056189512,235.4016010317323,233.5419612213426,225.05553827686808,220.5151915523931,212.24375284180252,211.55602390104556,206.7021256431068,203.21481489878323,196.78715263794314,196.11526537531398,191.47599036462736,187.53799984860495,181.621821779377,,,,,,,,,,,192.34039323582687,194.187546995909,196.55301689030662,190.91447314966126,185.5126522117804,192.27709067876276,195.14099026960776,198.52042954042025,194.6407375813978,194.87904394358273,197.92386336326877,200.58801795487636,198.4476023264067,194.74720141069963,197.06892567632457,194.158768159052,194.88301925506386,190.69140369765518,192.86044353250242,192.0546870333493,185.63171458247405,188.05971370255946,188.32156568258367,190.46548440256353,181.32116394194992,,,,,,,,,,,,,196.38055960134847,198.64936066147254,200.2024833134099,199.51608742646278,200.97703094702203,203.93582277805126,199.25346744977242,202.75631328482052,199.33911832275453,205.59763556292546,202.58246793102722,199.23267558133824,197.24392256738508,202.5187545383089,203.56405579609182,205.37751794115928,206.4749860468254,201.74397448451634,206.0216853281845,208.20809055096154,209.06329239096712,206.94061471487464,208.35401560766408,210.95437083216063,208.30683345385256,210.84772689521694,,,
483,2021-04-19 15:11:00+00:00,165.97431098932012,157.8647989478702,167.65920769684843,166.00228762782794,165.62422855819835,168.73518393393638,174.41481698289834,182.9334071686325,183.42847314264287,194.8402040782,201.1068644133268,200.98669077831988,196.9829481931596,203.6840804620324,202.7757364159027,203.73996571482616,191.1956727487768,201.84808960247793,208.53277768984572,209.66399409718224,221.86931558815775,215.2210829640051,219.1165121148997,205.24105551316876,205.50205152653226,196.33225431550582,195.89103803564154,196.15720828852315,187.01597187257602,187.70067412837184,183.29274084267604,178.39366163499562,173.71554759264842,170.51508041219628,169.2595562415757,167.42870549281517,165.2729299258848,169.27693155634864,166.62635607679016,169.25341652454722,170.42789053837245,172.02690763271823,171.2692929990297,178.97165368012776,178.39428079473765,183.736064297396,182.09317272920424,173.11696701545918,165.25232058177835,184.4442532759952,186.22108725625654,182.0829178493236,190.3239256396144,186.86908168791288,186.59953861584017,182.62915885410516,188.00740486852692,185.05152682443938,183.01989683984124,181.64380096522945,184.51029027935652,184.17712450466638,183.8401029805653,185.57523135891364,178.4991091024261,182.3047227952959,183.11842965765578,181.83220501447755,181.0313497090366,182.85826140345986,183.4402353247712,182.69039448681855,184.09448569476933,182.72270948998846,183.49680540967316,182.46258099007935,189.23353426594036,187.2294915442798,192.42163602169532,191.58653784127313,189.73367496545734,188.3935326053338,186.99851581687307,191.46990742156606,191.79199327162195,192.73598315635576,189.11048657745727,194.19154688851776,193.17626356495396,193.8006792109671,191.63519658562825,191.92454822383738,190.78814805865892,187.00494033539573,186.90559454939188,192.97868455024928,193.03075365604224,196.7097300424316,197.3341034403652,197.60145490643,201.2365337708092,202.70031573463785,202.4992403820335,199.81736846883263,194.73208187101125,197.731645609226,196.28973431260076,191.58556464343854,190.17631006882544,191.5028524666106
484,2021-04-27 14:20:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.62284331061647,,,,,226.33878622371782,,,,,,,,,,
485,2021-05-05 15:10:26+00:00,155.114274521809,154.20100338157414,179.85766350655433,190.56485186749865,192.54448790664944,,,202.91251129944754,202.495700915819,200.41629229016286,209.53719698723742,214.69448016658112,210.3140701062514,216.1666879718018,,,,,,,,,,,,,,,,,,217.2458004513643,199.308447649521,197.77840905908357,186.0573300090385,195.60280442505703,179.2461383644104,185.26884716548457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2021-05-21 15:10:36+00:00,133.23583600467396,134.25503948010063,,,,147.35232207559417,153.8206301500348,,,164.14175748293536,,174.8617122411112,,,175.91626565649588,182.2163570065878,182.16071976799606,174.9283752442001,172.93618409198217,175.56445639298119,,177.17626723048576,180.74038664455523,179.38050444562293,176.65155887211517,173.53423968413006,172.05882139230516,167.35536617102463,156.01329064810352,161.3476564844601,149.38762863111384,,,,,,141.34658653647102,,139.89094775894986,141.51083730608337,146.43243594771735,150.5432082077585,149.21634191330713,152.7920639521738,152.13263591640387,154.32999116336833,158.7314241148306,137.81920859694455,149.58390208260585,159.47188936611394,165.30761994588576,163.21377301108095,164.27423731103477,167.89018602222302,162.811447119636,162.49269863737817,163.82707979080112,161.5207733810621,163.60917916491746,162.22943798420746,163.45957037957172,162.0206497768063,166.51782848274112,159.79624419436107,160.29508672727468,157.33252010969073,157.7449703184584,158.82892512488695,158.40122182520173,164.7406286491488,161.05347942701394,162.6316166148291,160.25225745101196,161.46053659941526,164.76518131780136,157.81966359611184,171.222002259914,175.61857633028967,175.69692791404714,170.26467463831293,169.66181700585398,167.98287247897588,164.5554872393003,166.86174398445837,166.45549384274352,166.46347768650526,175.4532327926306,179.13873653496648,178.61366807361526,179.94123875231733,179.49852220885737,178.80414682497556,177.37962851039157,175.5559999413805,180.56956674479386,177.83661983165038,178.06390871683814,179.27197447027953,179.51043128113935,,186.5791584071738,184.81358693878244,183.27888580782474,184.30477943060134,179.57154365608085,180.39100990969786,177.05585510977252,171.80132606014035,164.54089599895457,164.49697609380047
487,2021-05-29 14:17:42+00:00,,,,,,,,,,,,,,,,,,,,,225.7252818622126,,,,,,,,,,,,,,,,,,,,,,,,,159.72624066488675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2021-06-14 14:16:23+00:00,152.03880807409269,147.9677673934776,154.2774550981381,154.46836997747923,,159.9434999102485,159.1898911641137,,164.86479572267064,174.3016916606769,185.91466540956782,180.46517030317796,,,,,,,,,,,197.24227717138643,196.002572141214,187.92179237877275,179.70184422073012,181.6394533011528,176.82722812080635,170.5103875834495,165.85853780370985,171.96289836992725,,,,151.5882750823614,,145.5946958453841,146.76664249924553,143.08542270548105,146.9046453371829,152.6485787769269,153.7988098579733,166.3307953393749,157.11980782298627,,,,,,,,,,,,,177.46233463408737,174.30103325505985,175.45265844166795,173.75706403984134,170.56988196121455,167.07260512415067,164.91838761171604,169.57055763403528,168.23407061500347,171.61579807208147,171.98537423977058,169.9353748452242,167.12464075116705,171.3426141376461,168.14652420604762,168.02582692493996,162.75826390226206,169.7914136032158,177.53389168325782,167.0172031771483,173.57678804018462,176.2281752419527,172.36691726943454,171.74585732572896,171.62856468866033,,,,,,,,,,,,,176.23162047710056,177.55024132209547,174.97070974680784,176.58034762404918,179.68722462817064,176.23550416387997,,174.0640491620976,181.36324438687734,168.67751551666888,179.06403470867767,169.3701382125278,174.47939546786955,174.08375073808622,162.902513976236,160.59141513770084,160.03128434848034
489,2021-06-30 14:15:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.59027959496413,,,,,,,,,,,,,,,,,,185.10540688383787,168.35052420916767,,,,156.34223456039524,190.7524752460306,,171.91227895861184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.3224443328297,,,,,,,,,,,,,
490,2021-07-16 14:13:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.01749572087473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.8511539739102,,,169.27819923410897,175.92546376634658,,,,,,,,,,,,,,,,404.79863055294277,,,,,,,,,,,,,,,,,,,,,,
491,2021-08-01 14:12:19+00:00,,,,,,,,,,,,151.11877825831155,,,,,,,,,,,,,,,,,,,,,,,,,,179.0152726220894,,,220.01293424576556,173.84226097963418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.28491361634198,,,,,,387.8853500583479,,,,,,,,,,,,,,,,,,,,,,
492,2021-08-17 14:10:53+00:00,,,,,,,,,,,,161.5625461316888,,,,221.74452578044563,,,,,,,,,,,,,,,,248.1663471787841,,,,,,,,,,,,160.386235688268,,121.54874521337696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.76297451914385,,203.20478744344447,,,164.51279239050237,232.5894722801848,192.58883549279017,,394.39067346944984,,203.74793125090275,158.26979179246078,,,,,,,195.94330865568304,,,,,,,,,,,,
493,2021-09-02 14:09:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.75546312661778,,160.83913572471914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.70911872929352,,,,,,
494,2021-09-18 14:08:06+00:00,,,,131.00856856937304,160.07499641297778,198.3647193761008,,,,,,,,,,,,,,,,,189.67362105095424,,,,,,,,,,,,,,,,,,218.662276528465,,,,,,,,,,,152.5848963538909,147.20379124052096,,,,,,,,,,408.4885270555154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.77152068633228,,
495,2021-10-04 14:06:41+00:00,,,,109.20998979255855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.64962167409394,161.55513510599005,,,,,,,201.9972338998873,,,,,,,,,,,,,,,,,,,,,376.36053084453005,,,,,,,141.47206117381427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.70733517397275,,120.78573699705903,
496,2021-10-20 14:05:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.84852140136937,201.77542856713913,,,,,,,375.8853153066034,,,,,,,,,,,,,,,,,,,,,,,,,396.94246902586974,,,,,,,,,,,,,,,,,,,,,,
497,2021-11-03 15:10:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2021-11-05 14:03:46+00:00,,,,,191.7832600856661,,,,,,,,,,,,,,,228.16787779910914,,,,,,,,,194.66945611342805,,,,,,,,,,,,,,,,,,131.29696415011117,,150.0603289868073,,,,,145.9605206190003,,,,,,,,,401.0040702486833,,,,,,,,,,,,,,,,,,,,,,,209.9406185764923,,,,242.73005627437365,,,,,,,,,,260.15294668188795,,,,,,,,218.62505931699437,,
499,2021-12-07 15:11:19+00:00,,188.53976559589393,195.84621377329046,172.4894331325132,169.60487885204952,166.6722520400923,172.58422556362112,183.56912794012877,184.90814587687123,196.95014986840178,207.46675606241635,,206.83183939239677,216.7830427196183,213.4587431043059,216.37862351505808,216.49558046271636,,220.7633248706016,219.53312413906576,223.31207779869038,,222.4889964518871,205.5022652528214,203.24780907003458,196.7028076023431,188.23364003757945,192.68822754103036,181.14308050566802,180.42706839111946,173.9066979344519,,,168.8728421698789,168.9427594906719,175.44773657408155,169.24971096567677,176.6188535234359,179.68730446135328,177.03677407172302,185.96861651984227,185.31950536883653,186.93528941762162,190.94706363934984,194.37391094082216,196.13442490130757,194.5678504570712,176.5010226664562,192.43924494269135,196.09164681057828,197.85871382533963,199.86107027909364,198.3040070917192,195.4266984603332,203.29987636912333,202.14463784333483,200.46734157171392,197.73454600497078,198.5982983220934,191.7029433506944,188.07655064985101,194.82025211382785,,194.61790696240902,194.2563750724695,192.0548042653518,194.02934648547318,192.5046603408595,194.8333227082436,193.1243859679279,196.42742226008605,194.89433924940022,193.984051340668,193.64745624452138,188.34945674510652,182.54361705118862,193.43970231169908,196.37426518603485,193.67003706912817,195.98801141920012,195.5821123383128,195.2933883471749,204.64845925168402,198.41916223976,195.9348591736466,202.5016694588016,196.511437609965,,199.3673609641573,,195.26818030227167,199.288132502061,199.52655005796453,195.47370436285073,193.23773499245078,195.74608817535565,204.09618467743041,209.18931679845355,207.7340401092855,209.96072506483398,,,,,201.95450657111428,,,,,198.4940872661433
500,2021-12-23 13:59:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
