dates,satname,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091
2013-12-31 22:02:52+00:00,L7,204.43,230.84,259.81,300.30,316.20,316.92,,,404.91,411.93,414.25,404.93,384.74,404.12,408.83,413.32,428.86,435.98,435.88,,,433.75,433.97,424.55,404.63,389.87,384.18,382.04,377.03,373.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01 22:02:54+00:00,L7,274.86,304.19,315.62,329.17,358.81,381.29,399.96,421.45,436.36,443.20,441.72,,416.38,415.27,427.42,439.31,435.46,438.60,440.48,451.88,461.06,459.10,453.44,,,411.53,401.50,396.11,387.20,385.68,386.74,387.06,381.59,364.95,363.54,,,338.76,340.45,344.36,348.26,346.07,346.52,347.58,349.91,355.87,363.07,362.90,,363.61,360.72,361.83,360.59,356.11,361.63,362.85,362.81,357.24,354.32,352.16,,,358.40,363.26,363.52,360.59,354.96,345.03,344.94,342.02,336.18,329.56,,,315.44,336.12,362.59,382.97,400.09,395.59,396.34,402.32,412.78,423.82,429.71,434.05,427.42,,,384.68,371.75,368.64
2014-02-09 22:06:57+00:00,L8,314.09,320.70,328.69,357.18,,429.13,459.23,480.91,490.73,485.24,475.16,462.98,453.84,456.80,464.30,478.20,474.05,469.34,473.76,487.82,501.11,495.99,492.73,476.09,462.06,453.57,450.95,436.30,424.48,421.36,425.77,422.14,409.37,387.79,380.30,371.29,364.83,363.53,372.01,381.77,385.15,382.70,381.82,379.68,380.44,388.41,393.70,393.69,395.31,387.25,390.68,381.59,392.35,390.70,394.51,398.76,388.57,384.60,386.16,377.40,375.55,374.30,379.23,381.11,387.65,382.90,377.10,372.46,377.16,385.14,382.10,389.92,388.30,376.84,374.76,399.65,432.36,465.01,458.58,443.99,437.05,443.84,449.85,441.02,438.39,442.62,432.88,417.94,405.89,400.79,393.71,391.01
2014-02-17 22:03:08+00:00,L7,292.90,308.65,316.04,,,402.57,439.90,462.87,465.88,467.72,460.46,441.02,425.46,424.27,442.90,456.02,,,453.61,468.68,474.69,473.42,467.65,459.94,436.85,430.43,419.82,409.53,403.32,,,402.56,389.26,370.86,362.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-05 22:02:49+00:00,L7,,,342.38,374.05,405.26,436.02,454.21,456.96,450.55,453.55,456.26,439.45,426.59,,,,455.43,458.96,461.52,473.43,483.52,493.58,487.37,473.76,458.50,441.87,,,418.97,415.18,414.49,404.20,398.07,386.22,366.49,360.91,363.15,363.88,,,,372.29,377.37,372.50,366.77,367.56,372.38,383.04,389.18,385.67,383.68,,,376.18,382.96,388.07,388.40,382.93,387.98,377.89,365.88,361.02,368.58,,,378.88,373.17,366.59,363.81,374.07,378.22,385.12,377.84,362.25,358.66,,,,439.19,447.71,445.97,429.84,427.37,441.55,432.23,437.36,429.06,414.78,409.00,398.28,,
2014-03-21 22:02:56+00:00,L7,,346.17,385.04,410.71,424.43,443.53,454.66,463.97,470.08,470.34,460.28,437.04,,,451.08,458.86,454.41,459.73,466.00,473.35,484.50,490.43,485.69,471.61,466.33,,,433.65,423.28,426.91,421.63,410.84,405.37,387.51,374.87,364.09,371.96,,,374.24,371.35,375.21,374.73,376.79,376.91,381.72,383.19,394.92,402.31,,,390.10,389.97,384.78,391.18,397.02,389.98,390.18,394.86,388.28,374.40,,,,382.98,381.76,381.03,372.56,369.61,380.92,389.97,391.97,373.11,359.80,,,399.32,436.61,457.86,447.32,446.26,448.16,438.95,432.93,434.72,439.99,435.52,420.28,,,,375.34
2014-04-22 22:03:12+00:00,L7,,,,,,,,,480.81,488.71,479.01,,421.15,452.94,462.70,446.97,448.25,451.97,470.12,,,510.68,498.17,487.89,474.68,459.75,447.13,461.42,472.22,454.84,437.83,,,401.36,398.22,399.22,388.28,383.39,383.65,385.73,394.78,391.31,388.61,,,386.86,399.05,403.64,402.49,406.86,412.63,405.53,404.49,394.81,404.49,,,413.85,415.28,404.67,392.54,376.31,385.44,393.67,402.12,403.45,397.68,403.44,,,403.65,411.98,410.22,385.91,392.30,,,537.29,548.10,532.08,,,460.19,444.49,436.59,441.96,432.29,424.93,401.65,403.00,401.73,399.61
2014-05-08 22:03:17+00:00,L7,402.75,,,,,459.02,486.99,484.40,,480.02,,,,445.05,,,,,,,,489.28,490.53,489.31,477.88,448.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.45,281.66
2014-06-01 22:05:38+00:00,L8,,,,,,,,,,,439.40,426.10,422.40,418.61,415.91,414.83,420.99,425.83,437.61,451.71,472.30,479.34,470.36,462.55,455.94,443.49,438.47,435.19,421.04,413.42,402.38,402.74,396.67,385.43,374.18,372.48,356.37,362.73,365.08,361.45,360.95,356.27,359.91,356.30,363.22,372.73,375.44,365.45,365.39,368.32,368.38,373.43,379.98,385.50,388.23,379.44,377.74,374.66,368.46,358.77,357.26,365.96,370.87,370.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03 22:05:50+00:00,L8,,,,,,,454.21,458.48,436.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.16,351.22,365.94,378.06,385.24,382.05,389.76,378.13,385.02,385.46,386.63,392.73,381.16,384.22,378.78,388.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.94,
2014-07-27 22:03:38+00:00,L7,308.52,,,,425.89,428.56,420.75,422.98,418.03,407.67,388.92,373.82,383.61,388.61,,,388.98,404.81,422.12,436.81,445.74,449.06,461.77,457.06,445.39,433.63,410.79,,,390.37,389.65,387.25,372.39,365.52,360.15,353.21,358.48,353.00,353.35,,,319.88,324.54,333.43,338.72,342.02,348.19,354.57,354.22,362.13,371.09,,,,364.69,363.19,360.20,363.41,360.52,355.27,346.93,350.72,344.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12 22:03:41+00:00,L7,,337.93,353.52,,,,,,392.67,,,,,,,,381.48,385.40,,,404.87,,,,412.52,394.91,366.70,376.80,381.50,369.92,373.71,371.00,361.80,362.47,,,362.92,348.26,339.79,331.05,324.36,327.28,332.87,344.70,358.48,352.07,,,367.04,365.74,370.18,375.35,379.83,365.63,369.07,352.70,357.05,362.91,350.67,,,340.75,355.42,366.51,358.82,361.22,357.16,342.63,333.09,324.07,279.69,,,262.23,,313.85,,,367.71,355.07,376.57,384.08,376.44,,376.00,,,,360.33,352.64,353.50,346.23
2014-08-20 22:06:30+00:00,L8,374.07,398.18,419.30,430.26,435.55,430.21,435.95,435.76,425.40,410.91,403.92,395.46,400.15,402.02,411.58,409.77,410.64,417.26,440.00,460.79,470.66,478.61,481.70,467.37,463.93,456.81,443.77,435.90,422.90,420.07,407.78,406.85,394.81,390.34,386.19,384.49,381.78,371.14,367.97,353.54,348.01,339.29,344.52,361.70,385.29,385.06,384.09,379.42,378.36,386.01,391.55,380.84,403.90,391.31,403.26,378.61,375.19,379.22,381.77,393.16,378.14,377.57,365.49,371.70,375.97,386.76,382.49,369.47,356.52,358.41,352.72,353.44,362.90,363.18,372.40,399.90,411.07,436.38,436.27,415.48,416.34,423.91,412.19,402.00,399.94,406.55,400.28,393.01,388.59,390.81,393.98,391.12
2014-09-29 22:03:52+00:00,L7,,,429.24,445.70,468.10,461.55,446.31,424.88,428.15,442.84,438.28,430.99,434.04,,,407.93,417.74,445.37,468.72,472.51,478.47,494.15,508.71,510.93,504.47,482.53,,,452.92,441.96,438.42,421.53,411.27,398.94,392.85,383.79,392.46,401.77,,,370.19,366.48,374.10,372.53,378.29,384.69,389.26,396.99,403.03,406.70,,,,409.64,413.29,407.08,401.99,388.12,400.15,408.71,410.44,390.74,377.45,,,408.38,407.52,397.84,380.13,373.25,372.30,378.05,379.78,381.00,395.93,,,448.36,435.63,402.17,410.67,421.31,423.82,410.38,408.87,417.56,413.24,412.57,420.51,426.81,,
2014-10-31 22:04:11+00:00,L7,419.64,427.74,437.90,,,441.89,433.04,426.99,428.71,441.56,445.74,429.45,425.94,415.58,411.34,,,426.53,439.33,453.14,528.61,544.80,510.30,520.52,,464.46,451.10,448.57,,,431.97,414.10,389.10,378.79,386.07,392.48,384.74,385.52,377.78,375.81,,,359.98,360.80,369.28,376.15,386.18,392.06,397.60,398.39,394.93,395.14,395.26,,,403.63,408.45,410.27,401.47,407.69,394.47,398.27,391.52,388.13,384.39,,,416.18,399.11,381.05,372.34,377.34,387.80,404.40,411.11,438.73,455.38,,,398.34,378.52,391.47,408.36,407.26,398.13,413.90,422.18,415.30,420.74,422.32,422.45,409.09
2014-11-08 22:06:40+00:00,L8,338.64,365.41,390.81,398.08,405.97,405.12,395.92,389.48,396.80,401.07,398.95,394.93,391.23,376.62,377.29,378.63,384.00,386.96,390.22,423.01,444.12,465.52,467.64,468.16,445.29,430.80,420.59,410.11,408.59,397.25,386.64,374.15,360.29,355.01,347.38,350.74,350.64,340.59,341.70,336.71,331.01,325.24,325.93,323.40,331.92,339.71,343.51,353.22,365.45,364.71,362.97,359.94,355.55,356.00,357.03,364.17,363.43,367.25,367.25,360.28,353.70,353.39,352.20,345.06,343.87,350.88,356.06,352.23,345.66,334.75,335.00,324.86,329.48,321.49,331.98,354.45,377.22,392.91,391.58,357.90,340.85,347.91,361.30,367.53,360.53,369.40,368.31,362.06,363.70,362.02,364.68,355.97
2014-12-02 22:04:24+00:00,L7,380.21,394.69,410.23,420.85,421.83,421.59,416.06,415.82,422.65,425.78,430.92,,,421.09,415.00,409.61,420.14,419.15,428.91,451.73,472.23,501.78,507.58,,,,462.60,458.55,452.58,440.71,431.13,402.08,379.12,375.31,379.69,385.66,,,366.31,357.20,363.71,370.04,363.17,350.23,360.94,364.69,371.05,378.32,,,400.65,397.29,393.42,385.33,375.26,385.25,399.79,402.86,400.89,410.60,,,,364.72,368.42,381.21,394.92,408.65,396.64,384.33,373.59,366.18,366.94,,,399.40,418.80,425.95,429.04,378.51,364.39,365.28,375.89,375.69,382.14,394.51,392.95,387.50,,,389.53,383.04
2014-12-18 22:04:57+00:00,L7,355.79,369.81,375.38,,,397.04,387.13,383.25,402.00,410.63,418.11,412.98,395.24,388.80,387.58,,,,411.81,422.69,445.49,464.31,482.97,483.36,465.72,441.90,430.53,420.39,,,407.74,381.50,361.95,360.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03 22:04:34+00:00,L7,339.46,,,395.45,406.97,396.07,398.43,406.32,408.77,410.35,398.46,393.04,376.93,,,,391.03,394.97,406.10,420.05,436.12,455.06,476.65,475.68,458.72,437.39,425.07,,408.93,402.27,394.23,373.87,360.56,353.18,347.88,352.37,346.33,339.53,,,,338.37,332.24,326.20,331.57,334.66,338.86,343.42,352.21,358.31,362.02,,,352.75,349.99,358.31,368.09,371.06,363.50,367.19,367.28,361.89,350.42,,,,365.15,364.63,352.72,348.87,343.17,339.61,328.01,320.99,332.49,357.15,,,365.79,323.85,329.86,345.28,353.19,352.41,361.08,369.84,365.62,362.56,357.17,364.52,360.97,
2015-01-27 22:06:23+00:00,L8,,,,,470.79,474.34,465.57,467.74,465.21,453.97,445.26,431.14,414.69,408.01,432.00,445.33,451.65,449.73,441.53,457.18,495.28,507.78,513.10,604.69,563.74,469.27,509.81,507.23,498.21,478.54,451.76,418.39,392.12,391.14,398.27,400.92,394.88,379.07,369.40,351.39,358.46,377.67,374.51,369.46,375.19,379.26,383.77,392.04,396.98,400.34,400.47,402.60,408.65,413.52,405.37,403.70,415.65,413.21,416.21,416.05,408.63,414.30,395.62,390.54,379.51,380.49,409.31,431.59,,,,,,,,,,,,,393.16,384.01,393.51,387.11,391.28,403.15,400.98,391.69,390.48,409.91,412.93,405.48
2015-02-12 22:06:15+00:00,L8,430.28,446.95,458.72,468.64,472.56,469.94,457.45,461.60,458.41,452.27,440.62,426.80,416.47,404.44,417.45,431.14,441.69,438.04,435.05,452.83,466.35,505.50,523.24,528.40,517.40,476.45,469.98,464.47,463.00,448.71,438.93,412.44,399.43,391.63,392.54,386.32,382.28,374.33,373.36,364.13,364.95,374.88,370.69,369.56,364.77,371.41,378.32,380.43,382.11,387.83,392.35,393.49,401.66,402.22,406.42,402.41,400.38,403.59,409.22,405.33,401.72,401.90,401.63,395.52,388.21,387.31,396.24,400.30,403.48,395.90,389.28,385.56,375.30,369.21,380.20,403.70,429.32,449.74,417.13,375.95,359.34,368.27,376.32,375.69,380.21,394.19,394.17,398.56,395.35,409.60,411.06,404.86
2015-02-28 22:05:48+00:00,L8,420.98,426.65,437.96,453.87,455.88,453.26,446.77,441.59,429.10,,,,404.41,397.93,409.41,419.25,421.96,426.24,426.48,437.75,451.34,486.44,509.43,518.13,505.11,470.44,458.42,465.04,455.04,445.08,433.83,409.37,394.48,387.28,382.12,377.59,376.57,372.48,368.44,360.89,366.69,373.64,366.09,355.12,368.90,369.64,372.64,375.58,381.48,386.88,391.68,401.61,405.46,405.65,395.44,405.02,399.21,392.70,415.70,406.73,400.30,402.17,398.05,392.51,380.12,388.88,397.12,403.21,401.42,394.95,385.03,378.22,371.49,364.54,361.47,388.84,407.75,426.39,400.05,356.13,358.10,366.09,360.32,363.11,370.73,384.13,390.30,387.48,390.90,399.22,402.88,395.05
2015-04-01 22:05:49+00:00,L8,411.06,421.75,434.20,429.99,431.82,426.02,425.58,426.61,415.03,400.08,388.28,377.86,368.50,367.05,367.95,377.78,381.41,375.77,379.19,398.99,424.19,451.04,466.33,462.14,436.85,426.74,409.24,408.71,400.48,394.93,394.09,386.13,380.52,370.32,365.40,357.06,349.13,343.14,339.13,336.25,335.68,338.30,340.63,342.05,340.59,345.45,354.88,344.30,352.76,357.39,362.17,365.34,360.69,366.07,362.60,362.68,367.51,367.88,364.39,367.84,370.68,366.92,367.29,358.31,357.38,358.16,358.87,357.47,354.20,349.90,341.93,334.32,326.17,310.43,323.91,337.55,366.32,374.72,,312.99,318.46,329.41,333.25,344.76,355.10,368.15,367.30,369.29,370.37,374.41,374.47,369.11
2015-04-25 22:05:18+00:00,L7,470.02,473.02,479.60,481.42,478.34,476.12,471.80,,,443.63,435.78,440.28,431.06,418.76,414.40,408.54,414.72,415.51,426.75,459.14,,,518.16,538.93,544.68,,502.91,504.75,508.59,497.39,480.14,443.89,,,412.99,385.64,387.67,385.91,384.60,382.16,370.63,385.03,408.54,403.68,,,388.26,397.23,403.51,416.46,421.61,422.87,424.99,429.80,432.15,428.71,432.62,,,425.28,428.04,424.10,420.58,424.85,423.32,417.00,410.45,410.68,416.93,,,414.79,415.92,405.13,411.82,454.86,456.91,,390.24,378.87,370.87,375.30,,,,406.57,409.93,412.36,414.02,426.35,426.54,420.68
2015-06-04 22:05:12+00:00,L8,,,,,,,401.28,387.84,377.77,364.28,347.33,347.02,344.25,338.92,336.90,336.72,333.26,341.28,371.37,397.42,417.63,428.88,440.63,438.89,434.95,419.06,402.92,404.25,390.82,374.46,383.16,377.71,370.27,366.08,357.35,339.52,338.19,329.66,321.23,330.29,329.36,328.98,329.31,337.57,334.56,330.87,329.94,336.51,346.23,348.17,359.63,363.36,365.45,362.53,366.46,368.09,360.07,351.40,338.99,336.51,338.35,352.50,354.88,355.90,356.38,347.41,345.25,345.73,337.35,336.53,335.82,334.64,328.16,317.77,321.41,338.21,339.91,335.00,316.65,292.18,295.33,311.96,317.21,325.60,335.54,356.15,357.40,351.44,355.81,,357.66,361.62
2015-06-12 22:05:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.22,357.80,350.17,343.28,341.00,348.61,342.42,343.08,,,358.49,360.64,362.78,377.33,385.64,368.65,370.89,372.04,373.33,385.99,388.35,,,378.92,373.50,357.89,354.23,360.76,380.57,380.94,376.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-15 22:05:52+00:00,L7,376.68,396.96,409.99,409.47,410.55,403.36,398.90,382.84,,,344.90,332.87,328.54,329.53,326.24,323.51,336.28,336.65,356.29,380.58,,,,424.17,419.62,411.93,397.95,396.07,381.11,377.07,372.02,373.23,362.13,,,326.94,320.23,319.05,323.29,326.05,323.05,326.36,329.71,328.91,332.33,334.19,,340.45,343.85,,,,,,,,,,,,,326.88,335.66,,,,343.44,325.35,318.33,323.65,,,,297.51,293.57,310.34,315.84,286.84,268.33,248.23,255.82,268.99,284.92,295.88,309.39,,,331.48,350.10,,,
2015-09-24 22:06:25+00:00,L8,450.70,461.79,466.47,464.06,449.78,444.65,419.36,417.97,410.20,393.61,369.01,361.60,356.87,333.57,337.76,355.66,377.42,400.10,411.60,415.90,421.76,446.01,464.23,469.61,473.05,452.39,441.25,437.61,426.39,408.43,396.55,402.47,390.89,374.33,367.28,369.15,354.08,344.93,347.44,354.02,354.85,349.40,346.32,352.09,366.52,372.27,371.36,372.97,377.18,380.75,374.56,376.13,378.97,368.84,366.00,366.51,372.75,365.03,360.86,365.43,379.13,379.95,369.99,363.04,371.91,377.48,379.70,372.57,367.05,361.02,362.47,368.57,370.00,366.57,357.97,344.75,323.90,300.32,293.18,286.24,296.85,313.28,309.75,316.81,330.70,345.92,350.98,350.56,359.28,363.10,372.63,373.31
2015-10-18 22:06:42+00:00,L7,421.09,433.07,431.49,441.62,,,416.90,409.87,402.29,,371.58,370.60,347.48,,317.61,361.17,379.82,,,431.28,440.61,450.70,470.83,467.28,455.74,,427.05,432.49,413.78,,,387.99,391.52,378.91,365.83,360.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29 22:06:09+00:00,L8,402.83,418.24,449.13,433.31,442.84,434.12,416.24,413.35,398.15,381.93,372.86,363.42,347.66,336.48,333.47,343.59,371.59,396.03,421.45,439.39,437.56,442.33,449.35,455.78,452.07,437.76,431.70,421.37,421.50,418.11,396.30,377.51,372.37,368.37,366.47,358.88,352.04,349.70,341.14,349.88,340.34,333.79,335.36,345.82,357.14,370.97,382.59,367.24,,,,,,,,,,,,,,,,,358.41,343.47,344.39,350.89,361.91,371.79,371.28,358.69,359.35,350.76,353.06,340.96,323.29,298.73,275.53,271.18,282.02,281.63,291.59,304.90,321.17,337.85,343.32,343.34,347.55,352.12,355.75,357.19
2016-01-22 22:07:45+00:00,L7,384.46,400.20,411.08,409.69,410.67,403.62,399.41,400.38,,,357.08,348.19,344.04,332.60,328.32,342.70,347.49,365.12,390.01,406.19,412.44,,,428.10,422.97,417.51,404.67,401.38,394.46,389.67,380.58,365.89,359.98,,,339.63,335.22,330.10,331.58,326.85,330.22,330.52,328.37,332.49,346.36,,,349.95,344.68,344.33,344.67,360.10,364.85,366.19,364.24,357.46,356.86,354.29,,,355.81,355.10,354.35,353.67,350.64,339.22,332.79,340.95,343.02,340.20,,,330.93,319.25,322.67,322.30,293.77,275.66,263.38,251.28,264.21,273.00,286.78,297.86,313.36,,,324.26,326.19,327.26,339.23,340.40
2016-02-23 22:07:54+00:00,L7,,403.59,414.77,416.91,414.72,416.92,416.04,400.78,388.03,368.88,350.79,340.84,,,342.70,340.39,352.23,367.03,392.99,405.67,414.52,419.69,425.93,426.29,422.17,,,404.81,399.44,386.82,374.61,367.71,362.56,349.54,344.85,338.70,330.54,,,323.72,322.97,320.47,323.24,330.25,345.85,355.57,350.55,344.66,342.23,,,361.11,360.41,369.34,362.23,362.47,355.97,354.92,352.13,352.77,350.20,,,,343.71,333.89,335.93,339.41,346.24,345.39,341.52,344.02,333.35,336.51,,,290.29,275.48,259.41,246.95,252.42,264.30,277.19,282.16,296.57,314.77,320.62,316.55,317.76,,,346.31
2016-04-11 22:08:40+00:00,L7,,,,,,,451.35,,,,,,,,,,,,,,90.26,,,,,,,,,,,,,,126.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-21 22:06:02+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.31,358.06,,,,,,,328.38,329.62,337.15,348.96,351.65,352.15,360.86,346.16,355.94,356.35,357.00,362.77,353.09,350.50,349.85,336.85,343.32,355.84,363.16,357.09,348.24,351.41,333.94,340.32,345.94,348.29,343.62,338.17,318.58,299.20,280.90,294.19,306.11,295.98,273.75,244.84,223.46,227.03,236.44,248.80,259.45,276.89,285.45,296.60,297.92,303.88,312.33,323.45,323.69
2016-06-30 22:08:35+00:00,L7,,,,,,,,,,,,,,,405.74,419.83,419.27,425.95,432.39,449.95,476.91,480.29,477.43,,,419.66,403.25,408.90,416.97,418.33,411.79,401.34,390.28,384.04,367.09,,,338.79,338.98,331.11,354.36,,362.96,371.46,380.30,377.53,390.30,393.81,,,373.56,377.81,377.68,380.82,383.59,392.53,391.11,377.44,370.12,374.23,,,376.89,360.02,,,,,,,,,,,,,,,,,,,,,,,,,,367.32,376.39,374.44
2016-08-01 22:08:38+00:00,L7,,,401.93,,,,,383.49,357.31,340.93,333.30,334.46,346.14,,,360.69,361.24,384.75,380.48,390.53,406.86,410.80,406.25,400.16,395.38,,,,381.34,375.50,370.92,361.06,347.15,339.00,338.28,328.32,320.79,316.73,,,319.78,323.56,324.94,323.79,332.64,334.01,334.92,338.50,336.65,337.32,,,347.12,351.03,346.04,344.94,343.74,345.34,339.10,348.76,352.73,349.80,336.80,,,332.23,341.81,342.17,355.77,362.55,340.83,348.54,355.80,330.26,303.33,,,,222.94,206.24,212.52,220.78,222.26,230.74,258.94,284.54,291.17,,,,244.31,134.44
2016-08-17 22:08:39+00:00,L7,344.45,378.15,396.26,411.25,412.06,,,374.72,354.19,336.89,334.25,334.71,343.73,356.86,360.74,359.17,369.66,378.14,,,406.49,414.88,411.05,404.47,394.97,385.27,376.88,383.10,389.80,387.61,,,,348.30,339.81,329.64,320.45,309.34,311.50,304.71,310.78,314.91,324.97,,,337.87,336.30,336.25,338.82,335.16,340.74,357.12,352.29,357.61,349.24,,,348.73,347.29,344.88,348.65,345.02,338.71,339.22,336.13,332.43,342.83,,,374.74,372.00,359.24,338.11,318.61,305.01,292.19,267.86,242.81,217.15,209.15,213.11,223.65,,,264.08,282.54,296.40,305.94,322.85,339.64,345.48,351.00
2016-09-10 22:06:15+00:00,L8,475.59,488.42,511.27,,472.75,439.35,420.92,409.75,386.81,380.08,376.84,389.78,421.33,449.60,478.80,481.37,479.29,484.31,477.58,483.55,477.22,474.23,471.63,475.32,458.78,439.87,441.42,465.00,460.01,447.60,437.60,424.52,410.80,399.37,388.76,377.75,370.97,358.35,354.79,348.68,347.68,363.02,391.82,394.73,389.54,373.03,370.79,362.99,374.45,378.23,394.49,406.16,411.86,413.49,403.42,396.11,387.88,382.65,390.87,396.86,392.26,391.33,388.89,377.15,376.85,390.02,406.48,430.23,448.73,474.87,479.70,471.13,447.11,391.77,357.96,334.05,313.82,302.83,282.08,249.25,247.25,252.09,262.47,277.28,298.68,323.63,338.11,365.95,394.98,419.23,420.04,415.58
2016-10-04 22:08:47+00:00,L7,362.63,386.00,410.61,404.83,,,376.87,361.15,341.76,324.11,322.59,340.44,371.99,388.06,390.91,390.68,382.82,,,380.51,388.72,,,,,,,,,,,,,336.94,330.80,316.63,298.69,296.18,295.28,294.32,,,,,,,,,,,,,,347.22,,,338.71,330.46,332.22,333.59,336.10,330.95,325.62,323.24,322.28,326.08,,,,,,,,,,,,,,,,,,,231.48,256.36,280.07,305.15,326.08,344.29,340.77,343.49
2016-10-12 22:06:21+00:00,L8,386.51,407.59,421.65,428.67,413.29,406.04,401.61,390.19,371.83,360.43,366.91,373.83,394.37,403.72,404.11,403.74,396.50,409.54,419.65,429.66,422.04,433.75,432.69,420.43,413.73,408.15,417.48,421.83,413.41,406.65,398.71,396.25,383.54,374.06,364.32,352.46,344.04,331.43,327.67,326.47,327.00,342.51,350.69,355.09,354.19,345.87,343.54,346.40,345.03,351.31,364.86,369.67,373.57,362.68,367.74,368.17,359.19,353.74,352.93,356.04,364.97,360.22,340.99,341.17,345.98,363.17,379.78,390.84,388.50,396.58,410.43,394.45,,316.17,309.92,295.31,280.99,257.34,227.67,204.22,203.00,207.58,224.46,236.69,251.97,277.02,307.56,336.03,355.84,370.82,374.60,369.87
2016-10-28 22:06:47+00:00,L8,,,,,400.03,398.98,386.90,370.05,357.67,355.16,356.89,366.41,371.93,389.45,385.34,376.49,378.92,393.81,410.89,412.50,408.52,401.55,402.65,401.88,399.97,396.67,398.50,400.91,393.72,391.50,383.60,378.24,366.34,358.39,340.86,338.71,323.52,309.78,307.07,309.59,311.96,325.58,337.05,341.87,336.51,331.60,326.09,324.51,324.91,336.88,360.68,362.27,362.24,355.80,349.05,345.99,349.81,353.86,347.95,347.02,349.95,343.08,330.28,331.40,342.72,363.82,372.93,376.95,381.09,390.70,399.40,377.86,347.35,302.62,281.19,276.70,271.74,249.96,213.66,184.29,188.28,194.12,212.65,222.59,235.43,258.05,285.82,323.23,343.93,356.92,360.81,353.61
2016-11-21 22:08:33+00:00,L7,,502.92,485.36,,,413.86,429.14,439.26,441.36,433.13,424.68,419.38,415.11,406.71,402.09,,,,469.16,446.98,433.10,449.32,442.28,437.97,431.41,429.97,432.25,443.25,,,422.73,411.54,407.64,394.36,398.57,384.91,356.74,338.76,347.43,357.79,,,380.85,376.27,372.73,365.66,352.52,355.98,365.77,383.64,400.92,408.54,,,382.40,380.17,384.74,383.09,388.52,393.65,390.11,376.43,364.25,367.22,387.07,,,424.44,442.21,481.12,474.50,486.34,,361.85,322.76,305.87,304.55,303.57,,,,222.28,236.27,245.74,253.77,284.17,341.56,390.99,411.36,420.73,416.97,409.18
