dates,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091,satname
2017-04-22 22:05:24+00:00,411.31,468.28,421.64,434.89,432.58,425.29,427.84,423.04,410.46,404.55,401.70,400.45,392.11,386.99,387.97,390.89,393.09,397.80,406.42,410.78,416.95,425.66,432.91,441.46,446.69,431.01,419.47,417.70,420.18,422.76,415.83,406.33,394.47,378.46,364.44,352.63,340.71,332.14,336.93,341.38,344.74,346.28,355.81,356.92,353.44,353.90,346.62,344.92,349.04,354.85,365.61,367.47,365.80,367.99,371.47,370.65,373.20,375.49,373.82,368.78,370.08,370.48,362.75,346.98,361.87,373.72,387.92,401.61,413.81,426.11,437.71,424.28,404.11,347.39,314.22,303.15,284.58,263.36,196.32,174.83,178.27,187.74,197.48,209.43,232.11,278.24,333.01,369.63,381.57,389.22,388.15,382.62,L8
2017-04-30 22:08:28+00:00,411.31,468.28,421.64,440.08,438.84,430.59,431.83,428.86,415.88,408.05,403.22,399.83,391.11,383.08,385.35,389.07,391.70,394.33,402.10,404.41,411.76,422.15,431.18,441.55,447.22,433.08,418.96,417.00,420.16,423.11,416.58,408.76,397.77,379.87,365.05,352.54,341.14,336.09,339.11,343.88,349.30,347.25,354.92,355.04,352.18,353.58,347.03,345.89,350.20,355.10,363.31,365.53,363.33,366.95,371.95,371.02,375.14,378.28,376.35,369.08,368.71,370.35,365.15,346.74,362.46,373.30,387.16,402.09,413.94,427.50,441.42,431.66,408.21,351.64,316.70,302.76,281.55,258.31,182.54,152.51,156.66,174.13,182.81,196.12,222.98,279.88,343.34,378.69,388.03,395.67,390.26,386.69,L7
2017-05-24 22:05:34+00:00,411.31,471.24,410.85,440.08,438.84,437.30,436.05,431.21,415.56,407.79,403.99,400.87,391.02,383.06,386.47,391.30,393.68,395.49,396.03,402.98,412.42,421.39,433.94,447.39,452.85,442.30,425.25,420.64,421.98,423.99,419.87,412.13,399.76,382.48,364.62,353.22,344.23,341.32,342.85,346.26,350.75,349.38,355.19,355.24,353.66,356.44,352.85,351.15,354.77,355.93,361.66,363.41,366.12,369.78,375.11,374.89,377.79,382.84,378.99,368.93,368.34,372.17,368.78,346.32,360.52,373.30,387.16,402.29,413.71,423.04,440.98,431.66,408.21,355.86,320.86,312.17,283.63,255.75,182.54,152.51,156.66,169.20,173.12,191.56,220.51,286.27,347.46,380.32,386.90,394.28,388.66,384.85,L8
2017-06-25 22:06:11+00:00,411.31,471.24,410.85,440.08,438.84,437.30,436.05,431.21,417.16,410.15,406.24,400.55,392.32,385.10,386.64,391.86,395.08,397.13,396.35,403.03,411.27,419.05,431.75,444.47,451.66,441.48,424.68,420.80,422.05,422.58,420.72,412.83,399.21,382.64,365.69,355.21,345.47,343.06,343.90,346.67,350.87,349.95,355.45,354.93,353.47,356.58,354.84,353.07,355.83,356.33,361.63,363.33,367.31,371.01,374.59,374.60,377.32,382.63,378.10,369.70,367.44,370.05,366.81,346.32,360.52,373.30,387.16,402.29,413.71,423.04,440.98,431.66,408.21,355.86,320.86,312.17,283.63,255.75,182.54,152.51,156.66,169.20,166.44,185.72,214.90,286.27,354.07,383.97,388.14,392.31,390.51,384.90,L8
2017-07-03 22:09:05+00:00,411.31,471.24,410.85,448.51,438.84,437.30,436.05,431.21,417.16,410.15,406.24,400.55,392.32,385.10,386.64,391.86,395.08,397.13,396.35,400.32,411.27,419.05,431.75,444.47,451.66,441.48,424.68,420.80,422.05,422.58,420.72,412.83,399.21,382.64,365.69,355.21,345.47,343.06,343.90,346.67,350.87,349.95,355.45,354.93,353.47,356.58,354.84,353.07,355.83,356.33,361.63,363.33,367.31,371.01,374.59,374.60,377.32,382.63,378.10,369.70,367.44,370.05,366.81,346.32,360.52,373.30,387.16,402.29,413.71,423.04,440.98,431.66,408.21,355.86,320.86,312.17,283.63,255.75,182.54,152.51,156.66,169.20,166.44,185.72,214.90,286.27,354.07,383.97,388.14,392.31,390.51,384.90,L7
2017-07-27 22:06:22+00:00,415.33,454.41,420.06,449.55,440.18,438.11,438.23,432.45,418.32,409.53,406.25,400.31,392.89,386.88,386.99,391.31,392.40,392.82,391.50,396.40,405.79,415.43,429.77,440.52,447.86,437.56,425.98,422.33,422.03,422.80,419.39,410.74,397.94,383.28,366.80,356.79,347.20,344.31,344.24,347.39,350.77,348.95,353.81,353.93,353.29,357.18,354.99,354.22,355.59,356.03,361.63,362.84,367.74,371.66,375.51,374.68,376.62,380.61,375.92,367.23,364.67,367.90,366.36,352.94,366.46,376.09,387.16,402.29,413.71,423.04,440.98,431.66,408.21,355.86,320.86,312.17,283.63,255.75,182.54,152.51,156.66,169.20,158.21,176.78,214.90,286.27,359.10,387.07,390.25,392.31,393.66,387.39,L8
2017-08-20 22:08:38+00:00,419.51,440.57,431.35,459.75,440.31,441.37,442.24,434.72,420.68,410.97,403.06,395.41,390.69,385.62,383.49,387.70,385.48,386.17,382.76,388.14,396.48,405.92,422.75,435.19,443.85,434.29,424.88,420.73,419.57,419.45,415.24,406.83,395.03,383.15,369.84,360.40,349.69,348.99,347.86,347.51,349.46,348.36,352.89,351.87,351.91,355.81,355.61,354.59,354.98,357.44,363.21,364.37,369.89,373.29,375.94,373.71,375.22,378.23,372.66,364.13,358.39,361.35,359.81,357.41,368.38,375.38,386.28,400.70,409.68,419.11,439.62,437.21,412.38,357.64,322.22,312.17,280.18,196.51,141.84,134.10,141.13,159.07,149.88,161.68,209.80,288.93,361.53,388.06,391.68,392.31,390.42,384.32,L7
2017-10-15 22:06:43+00:00,419.87,428.30,423.73,454.60,438.89,443.49,440.77,432.58,421.70,413.06,403.75,392.12,389.35,385.80,380.29,387.10,382.70,379.18,375.10,382.22,390.86,400.83,415.59,431.54,437.94,436.70,429.40,426.25,422.81,419.91,416.07,408.89,397.66,386.10,372.70,366.27,357.04,355.74,350.13,351.92,353.74,352.22,353.51,352.20,354.42,357.94,358.53,361.96,363.27,359.67,362.80,367.06,373.88,377.64,376.31,371.73,373.49,376.91,373.84,369.43,363.85,364.50,365.74,367.57,388.59,388.62,395.39,407.90,414.54,424.44,438.45,433.73,406.54,364.71,323.41,305.77,261.54,170.79,102.58,113.72,117.48,130.57,124.46,147.32,200.47,343.90,367.60,390.03,390.93,390.57,389.77,382.70,L8
2017-10-23 22:08:40+00:00,403.98,413.99,423.73,448.71,430.13,436.93,437.25,431.61,421.02,413.89,404.71,391.27,386.07,382.67,378.34,382.94,378.18,373.60,369.51,380.84,388.84,398.77,412.56,427.75,433.41,433.54,429.22,425.41,422.10,417.95,410.99,404.60,394.56,386.65,373.65,367.74,354.47,351.40,346.26,350.45,351.81,352.78,353.43,350.81,357.03,357.33,359.20,362.11,358.16,356.28,361.06,366.83,374.66,377.47,372.65,367.90,371.50,375.47,371.41,367.09,361.68,361.95,366.71,383.34,388.59,388.87,396.32,406.66,409.99,423.60,438.11,426.50,395.83,356.09,320.06,275.66,,170.79,89.97,123.04,125.83,133.51,120.99,142.80,200.47,329.87,375.09,390.03,390.69,389.63,389.03,381.22,L7
2017-11-16 22:06:40+00:00,402.09,412.98,422.00,440.52,420.08,429.27,435.78,430.37,421.90,417.32,407.79,394.32,387.12,382.74,379.82,382.74,377.33,373.20,368.86,384.40,390.84,401.17,410.75,420.12,423.53,427.03,428.05,427.53,423.60,416.53,409.19,399.83,391.81,388.84,378.56,371.32,358.10,351.77,348.22,351.06,353.61,355.65,357.06,353.77,359.05,357.22,359.71,362.63,359.20,356.95,361.54,368.20,378.13,379.60,372.50,368.12,368.25,372.20,372.20,372.01,369.63,371.27,372.64,385.81,390.25,396.47,407.06,417.57,424.31,432.48,439.02,421.40,402.16,366.69,319.98,275.66,,160.58,89.97,,,,114.84,134.82,192.48,329.87,377.49,390.89,391.99,389.00,389.67,381.21,L8
2017-12-02 22:06:34+00:00,404.72,415.95,423.18,439.43,421.89,429.79,436.72,432.78,422.59,417.57,408.93,397.03,388.37,383.92,381.94,381.76,376.63,374.22,372.87,387.17,393.76,403.48,408.84,411.74,412.52,417.16,424.05,425.96,423.00,412.77,405.71,396.47,391.60,391.87,381.29,374.47,359.89,354.36,350.59,353.05,355.53,358.32,359.63,355.24,360.03,357.85,359.90,361.33,360.17,358.17,361.88,369.99,379.23,378.98,372.01,366.81,365.68,368.62,372.68,377.15,374.65,377.08,377.83,386.39,391.55,400.47,412.79,423.28,432.51,439.29,441.26,421.40,404.02,371.27,326.59,275.66,,160.58,89.97,,,,101.57,137.86,192.48,329.87,380.87,393.07,393.66,391.90,391.33,382.57,L8
2017-12-26 22:08:16+00:00,404.72,423.95,423.18,439.43,429.03,434.80,436.72,430.21,421.75,416.22,406.33,396.31,385.20,381.53,381.07,380.87,374.88,372.17,373.23,386.11,390.14,399.79,407.75,407.67,395.16,400.75,418.44,423.90,420.21,409.55,399.23,390.92,390.17,395.45,383.31,375.30,362.56,353.99,353.98,354.02,355.18,358.47,360.24,356.34,358.74,355.38,358.19,360.03,359.41,357.07,361.59,371.47,380.83,378.03,370.28,366.39,365.72,366.34,373.46,377.58,377.35,385.00,384.88,387.18,390.68,402.28,419.37,435.90,432.51,439.29,432.86,421.40,404.02,359.22,327.42,275.66,,160.58,80.32,,,,89.17,131.63,,329.87,379.62,391.97,395.35,394.31,390.77,383.23,L7
2018-01-19 22:06:26+00:00,404.72,423.95,423.18,429.18,428.67,434.47,438.05,430.21,421.75,416.22,405.06,395.41,384.41,382.21,381.93,384.98,378.77,375.11,373.99,387.70,389.94,398.39,403.76,402.66,395.49,400.99,416.07,422.07,418.99,408.15,398.57,391.68,391.80,395.12,384.43,374.73,363.22,353.88,354.63,354.10,355.40,358.33,360.97,357.32,356.28,353.10,356.27,358.94,359.88,357.93,362.20,371.63,380.58,377.52,369.72,366.21,366.26,368.91,375.50,380.98,380.13,386.95,386.74,387.44,391.54,403.31,421.48,438.21,437.23,441.02,432.77,418.58,396.16,354.60,320.86,275.66,,160.58,80.32,,,,89.17,131.63,,329.87,380.17,391.97,395.35,394.31,390.77,383.23,L8
2018-01-27 22:07:47+00:00,398.04,421.23,417.05,422.53,425.41,433.05,434.89,428.03,420.58,421.71,403.10,395.69,382.81,380.44,381.48,386.19,380.99,378.13,377.71,390.23,392.17,396.82,395.95,390.24,387.52,398.44,410.78,417.02,416.47,404.84,397.10,391.64,392.78,396.25,385.95,375.66,362.28,353.13,356.08,355.17,355.73,359.22,364.35,359.21,355.49,349.67,353.59,357.17,359.41,358.21,361.88,372.77,381.25,377.60,367.71,364.90,365.97,371.12,380.35,389.19,388.52,393.62,391.64,390.18,393.02,406.70,421.48,438.21,437.23,442.29,431.57,414.93,387.86,348.31,313.76,275.66,171.51,160.58,80.32,,,,77.78,135.89,,333.34,379.72,393.81,398.03,397.86,391.42,383.05,L7
2018-02-04 22:06:17+00:00,398.04,430.14,417.05,427.26,427.81,437.27,442.93,428.03,434.21,425.68,406.19,397.30,384.87,383.05,386.10,390.12,382.89,379.36,379.33,391.13,393.27,396.17,393.81,387.81,390.00,399.34,409.94,416.95,416.93,404.71,397.49,391.42,393.25,397.21,387.93,377.36,363.97,355.34,357.69,356.08,356.64,359.57,365.06,361.55,356.08,349.49,353.97,358.75,359.94,359.26,362.83,373.44,381.10,377.12,368.52,365.94,367.80,373.89,382.70,392.44,390.25,394.05,393.03,391.04,393.50,407.57,423.93,441.91,442.63,443.93,431.81,414.35,385.33,344.92,310.20,275.66,171.51,160.72,80.32,,,,77.78,135.89,,333.34,379.72,393.81,398.03,397.86,391.42,383.05,L8
2018-03-08 22:06:03+00:00,399.24,440.57,431.77,438.97,441.53,449.90,454.78,430.42,449.08,434.08,414.37,400.95,386.88,382.41,385.57,389.37,384.38,381.45,383.92,392.22,392.11,393.73,389.06,385.56,389.00,397.73,408.84,418.17,415.42,402.14,395.68,390.52,394.68,399.56,391.48,379.36,364.01,356.41,361.13,357.31,357.59,360.00,367.13,364.13,355.38,348.08,352.87,358.22,359.95,358.95,362.56,373.64,380.01,376.69,368.07,366.44,368.97,378.62,390.52,399.27,395.82,393.79,393.97,394.23,396.58,414.88,436.21,455.92,459.26,452.52,433.19,411.13,385.33,338.35,303.62,275.66,171.51,155.68,71.26,,,,77.78,146.95,,333.34,385.77,399.46,400.64,400.39,396.96,388.21,L8
2018-04-25 22:05:38+00:00,404.83,447.43,444.27,451.35,452.23,458.69,463.18,441.59,456.46,437.68,417.24,405.13,390.61,387.41,390.26,396.02,392.01,390.62,392.77,390.26,388.40,388.31,384.44,384.33,387.96,397.44,407.77,416.80,414.00,399.28,394.58,390.86,395.26,400.61,391.48,379.36,366.30,359.24,364.03,358.47,358.35,359.99,368.44,365.43,352.81,346.71,352.87,358.22,362.34,361.82,364.77,375.32,381.04,376.42,371.06,372.55,372.38,381.65,393.60,402.22,397.31,397.98,398.83,394.72,396.81,416.97,441.39,461.76,465.14,454.75,433.05,411.79,385.33,338.35,303.62,,171.51,155.68,51.38,,,,,146.95,,354.19,389.26,403.73,408.24,407.59,404.87,397.01,L8
2018-05-03 22:06:26+00:00,404.83,447.43,444.27,451.35,452.23,458.69,463.18,441.59,456.46,437.68,417.24,405.13,390.61,387.41,390.26,396.02,392.01,390.62,392.77,390.26,388.40,385.73,384.44,384.33,387.96,398.02,407.80,416.15,413.94,398.96,394.48,391.90,396.46,400.62,391.46,379.36,366.30,359.76,362.68,358.29,357.77,359.97,368.14,365.03,353.25,348.55,354.44,358.22,362.34,361.73,364.68,374.02,379.56,376.72,373.53,374.28,374.95,383.26,393.96,402.22,397.31,397.98,399.50,396.29,399.29,419.86,443.03,463.25,465.70,456.16,432.76,409.18,385.33,338.35,303.62,227.43,185.73,155.68,51.38,,,,,146.95,,354.19,389.26,403.73,408.24,408.65,408.86,402.08,L7
2018-05-19 22:06:35+00:00,409.03,454.93,453.42,458.29,459.88,463.80,465.92,446.38,462.10,441.94,418.22,406.20,390.53,388.13,390.06,395.85,391.31,388.01,393.15,387.38,385.58,382.02,380.86,381.72,387.85,396.83,405.86,414.34,412.55,397.69,393.72,392.50,396.95,400.70,392.28,380.31,366.72,360.28,363.35,358.89,356.84,359.07,367.62,365.32,352.49,348.67,355.22,359.36,362.96,361.75,364.71,373.68,378.27,376.06,374.02,375.14,376.72,384.79,394.66,403.41,397.61,398.24,400.76,396.73,399.87,421.16,446.61,468.11,469.04,457.00,430.49,408.02,381.12,333.63,300.89,227.43,185.73,160.98,51.38,,,,,146.95,,354.19,391.77,407.25,409.99,410.28,411.52,405.57,L7
2018-06-28 22:05:04+00:00,402.83,460.94,466.20,464.37,465.07,470.97,470.17,462.86,471.13,446.56,418.81,408.16,391.60,389.81,390.72,396.58,389.53,381.88,381.31,377.24,375.71,372.66,373.16,376.54,386.94,399.10,406.17,412.76,410.92,397.26,395.35,395.80,397.25,397.59,393.06,382.11,368.44,360.57,361.87,359.38,357.29,357.74,365.15,363.78,352.05,348.23,353.91,357.72,359.39,361.11,366.50,373.82,375.53,376.28,377.94,375.10,378.30,390.69,399.40,403.52,397.18,398.51,402.88,399.46,403.19,424.05,451.00,470.47,472.03,456.47,433.23,405.35,372.87,322.70,285.77,227.43,185.73,160.98,,,,,,,,354.19,390.28,408.34,414.89,414.92,419.40,413.27,L8
2018-08-15 22:05:52+00:00,401.50,440.99,453.83,461.88,475.59,479.40,477.03,458.09,459.18,445.09,426.10,412.34,391.56,387.85,387.15,387.21,383.50,373.96,375.15,362.06,355.61,358.58,371.63,382.87,387.04,392.22,401.39,410.21,405.55,391.44,392.51,396.04,393.12,397.37,396.13,388.28,372.17,363.88,362.32,359.78,357.19,359.60,363.70,360.05,347.32,348.32,349.55,345.78,348.38,354.02,366.05,372.98,368.16,370.83,376.92,376.07,380.39,390.92,397.14,409.52,397.34,401.10,407.57,419.25,427.96,447.71,472.12,486.93,478.54,460.62,437.98,385.61,,260.81,228.25,201.32,181.57,116.14,91.58,83.72,98.69,117.35,139.66,,,367.48,384.42,395.37,402.71,409.17,417.34,415.04,L8
2018-08-23 22:04:25+00:00,396.94,440.99,453.83,456.13,466.19,471.28,469.22,450.61,453.31,439.51,420.37,404.66,389.94,388.32,387.15,387.21,380.75,370.69,367.76,356.60,351.62,358.99,375.36,384.53,384.49,389.41,401.39,410.21,405.55,389.08,391.77,397.23,391.61,393.24,391.71,384.84,369.37,360.71,356.96,359.78,357.19,354.28,358.06,354.25,345.45,345.41,346.50,341.83,346.55,355.54,366.78,372.98,368.16,366.37,371.16,369.79,373.81,382.37,390.19,400.52,395.56,400.35,406.86,419.25,427.96,447.71,469.15,479.20,474.67,460.62,420.87,385.61,269.58,260.81,210.89,187.58,165.28,116.14,91.58,83.72,98.69,114.81,142.02,177.07,,357.08,376.55,386.54,393.62,402.74,409.79,415.04,L7
2018-08-31 22:05:59+00:00,395.80,434.28,447.09,452.49,462.67,468.13,467.12,449.75,450.17,436.47,417.77,402.94,391.36,387.33,388.46,388.15,380.64,367.92,362.80,352.75,352.31,362.94,378.46,384.94,382.49,386.29,396.35,404.00,400.01,385.80,390.42,395.97,389.86,389.90,387.86,382.71,367.39,360.11,354.43,356.93,353.39,351.53,354.67,350.94,345.22,344.11,343.16,338.02,343.07,355.30,367.80,372.43,365.91,363.44,367.35,369.79,373.81,382.37,390.19,400.52,395.56,400.35,406.86,419.25,427.96,447.71,469.15,479.20,474.67,460.62,420.87,385.61,269.58,260.81,210.89,187.58,165.28,116.14,91.58,83.72,98.69,114.81,161.82,208.13,289.09,351.36,371.76,380.43,388.23,398.21,405.43,409.75,L8
2018-09-08 22:04:05+00:00,397.51,424.28,438.24,446.47,454.84,458.10,458.16,451.19,443.20,430.00,410.87,399.58,389.86,388.48,393.22,390.73,382.39,368.78,358.35,354.12,355.77,362.10,380.87,387.07,387.00,388.88,395.67,401.20,400.24,387.10,393.21,399.17,391.49,390.39,384.31,382.82,370.17,360.91,353.37,357.96,355.45,352.07,353.03,350.63,346.34,345.66,341.23,333.64,344.22,357.60,371.46,374.61,367.16,363.52,367.33,368.82,372.37,377.46,379.82,397.89,395.41,404.26,409.63,425.36,436.34,455.18,469.77,478.72,475.17,458.63,410.76,369.23,269.58,218.21,184.26,184.20,161.22,128.29,108.52,105.03,115.69,135.11,175.38,216.81,289.09,348.43,364.87,372.87,379.66,391.92,401.36,404.17,L7
2018-09-16 22:06:03+00:00,397.51,424.28,438.24,446.47,458.47,460.23,458.76,451.35,442.68,429.18,410.33,398.56,389.49,388.07,392.20,389.47,379.59,368.78,358.21,358.94,360.44,369.97,388.72,387.07,387.00,388.88,392.84,396.25,394.44,383.91,391.22,397.92,390.76,389.79,383.76,380.26,367.93,356.28,353.37,350.60,355.45,352.07,353.03,350.63,346.34,345.66,341.23,333.64,344.22,360.52,371.46,374.61,367.16,363.52,367.33,368.82,372.37,377.46,379.82,397.89,395.41,404.26,409.63,425.36,436.34,455.18,469.77,478.72,475.17,458.63,410.76,369.23,269.58,218.21,184.26,184.20,161.22,128.29,108.52,105.03,115.69,135.11,175.38,216.81,289.09,348.43,364.87,372.87,379.66,391.92,401.36,404.17,L8
2018-10-02 22:06:11+00:00,397.51,424.28,438.24,446.47,463.61,463.27,458.76,451.35,444.82,429.98,409.45,397.29,389.02,388.04,392.25,390.81,383.55,373.16,361.91,360.64,360.57,369.05,385.71,384.11,384.56,388.18,393.03,391.40,390.34,382.01,389.37,396.12,390.25,389.90,384.02,377.47,365.80,355.91,353.93,352.06,355.16,349.31,350.40,348.88,345.12,343.81,338.50,331.70,344.20,361.79,372.49,373.43,365.65,362.07,364.81,364.93,369.33,375.99,381.70,394.25,394.80,405.76,411.73,428.38,438.75,459.39,473.00,478.90,476.19,454.03,410.76,369.23,269.58,218.21,172.34,170.16,149.51,120.27,111.03,105.03,115.69,143.09,175.38,233.90,306.41,349.89,365.27,372.35,380.16,390.92,399.84,402.71,L8
2018-10-10 22:03:44+00:00,397.51,424.28,438.24,444.41,463.61,463.27,456.92,450.23,442.19,427.06,408.40,396.16,388.94,388.04,392.25,390.81,384.84,375.33,363.49,363.74,362.31,369.38,386.50,384.83,384.91,387.19,393.03,391.40,391.14,383.25,389.13,395.50,389.09,389.74,383.12,376.16,364.15,355.91,353.93,352.06,355.16,349.31,350.40,348.88,345.12,343.81,338.50,331.70,344.20,361.79,372.49,373.43,365.65,362.07,364.81,364.93,369.33,375.99,381.70,394.25,394.80,405.76,411.73,428.38,438.75,459.39,473.00,478.90,476.19,454.03,410.76,369.23,269.58,218.21,172.34,170.16,149.51,120.27,111.03,105.03,115.69,143.09,175.38,233.90,306.41,349.89,365.27,372.35,380.16,390.92,399.84,402.71,L7
2018-10-18 22:06:17+00:00,397.51,424.28,438.24,446.93,466.10,467.88,456.92,450.23,442.19,427.06,408.40,397.96,390.34,390.10,394.58,392.28,386.78,377.85,366.76,365.27,362.51,368.62,386.22,383.63,383.54,385.24,389.24,388.79,389.39,382.82,388.62,394.92,390.17,391.10,384.34,376.29,364.64,357.22,355.19,354.92,357.04,350.87,349.81,348.09,345.10,343.27,338.98,333.80,347.29,364.24,373.67,373.61,366.18,363.10,363.60,364.88,368.71,377.24,385.78,396.68,399.62,409.91,415.82,433.78,438.75,459.39,479.86,484.12,479.48,455.49,406.32,369.23,269.58,218.21,166.15,161.02,141.48,117.56,110.06,103.72,115.21,150.77,191.41,244.97,311.94,350.16,365.62,371.56,379.83,390.35,398.58,401.86,L8
2018-11-03 22:05:57+00:00,390.90,416.74,429.30,441.14,460.56,465.89,452.81,446.71,439.29,423.36,404.21,395.01,389.78,390.08,394.40,391.73,386.58,377.69,367.06,366.87,362.50,368.36,384.25,381.23,379.95,377.36,379.62,379.59,381.66,378.81,385.56,392.32,387.83,388.76,381.81,373.79,363.02,355.29,353.43,354.05,354.94,347.48,343.48,342.08,341.25,338.92,332.37,333.31,347.70,364.13,372.80,372.24,362.89,358.84,357.86,358.80,361.86,371.28,381.61,392.15,397.68,407.05,416.11,436.48,442.81,463.15,482.50,483.64,475.84,444.56,387.65,344.94,269.58,192.76,158.59,140.58,123.78,112.06,107.52,101.91,113.70,154.78,195.34,246.69,307.37,344.19,355.92,362.21,371.18,379.10,384.38,387.41,L8
2018-12-21 22:06:18+00:00,390.15,415.06,426.62,438.41,457.16,466.43,452.86,446.37,438.31,421.36,404.78,396.74,390.34,391.05,396.02,394.43,389.63,382.41,369.58,368.86,363.84,367.51,382.80,380.33,376.92,375.35,378.51,379.71,381.80,378.50,385.74,392.07,387.27,388.24,380.89,373.44,363.10,355.49,354.30,353.54,353.82,347.18,343.82,342.72,340.65,338.96,333.28,334.23,348.73,364.88,372.65,370.44,361.94,358.40,358.17,360.22,363.45,372.28,382.63,393.32,398.57,407.42,415.89,433.99,440.95,460.36,480.66,482.22,472.87,439.31,387.65,344.94,269.58,181.47,154.44,139.05,125.14,119.33,114.32,112.27,123.15,160.79,200.46,250.75,305.60,343.33,355.75,361.86,370.14,378.27,383.21,385.17,L8
2019-01-06 22:06:17+00:00,390.15,415.06,426.62,439.58,457.73,466.47,456.61,450.14,441.31,424.53,408.82,398.73,391.81,392.62,397.17,395.99,391.69,385.42,371.69,370.30,364.88,368.31,382.73,378.81,374.60,371.39,372.86,375.34,379.27,376.82,384.34,390.25,386.56,387.12,379.56,371.81,362.49,355.42,354.59,352.36,352.62,345.69,344.00,342.19,339.31,337.16,331.29,333.32,349.65,366.28,372.76,366.99,358.39,356.26,356.06,361.95,365.21,374.46,385.10,395.89,401.26,408.14,417.03,433.19,442.12,462.15,481.45,482.93,471.55,439.31,387.65,317.65,269.58,181.47,152.11,138.60,126.85,125.44,121.05,121.64,131.75,166.95,205.76,254.38,305.93,343.35,356.12,362.84,370.72,378.84,383.28,384.36,L8
2019-01-22 22:06:14+00:00,390.15,415.06,426.62,439.58,457.73,466.47,456.61,450.14,441.31,423.09,408.82,399.70,391.01,392.87,397.43,395.25,391.99,384.82,371.63,370.99,365.29,368.02,382.38,379.42,374.16,371.88,373.95,377.56,381.28,378.75,385.95,390.40,387.00,387.58,379.31,372.33,362.39,355.52,354.02,352.57,352.19,346.84,344.58,341.94,339.45,337.25,331.66,334.77,351.12,367.02,373.01,367.39,358.59,356.26,356.06,363.48,366.58,375.99,386.15,396.98,401.27,407.09,415.74,430.00,439.65,457.86,481.45,480.04,468.00,439.31,379.53,317.65,241.54,178.21,151.23,140.74,130.05,130.41,125.01,127.31,136.34,166.95,210.64,256.49,304.33,341.30,354.90,361.75,369.18,378.05,382.49,382.55,L8
2019-02-07 22:05:47+00:00,394.02,423.60,438.12,446.68,463.80,473.67,461.80,455.08,444.87,426.83,413.20,401.63,393.04,394.64,398.60,396.47,393.01,386.43,374.05,373.50,367.40,369.40,381.98,378.13,373.06,371.38,373.22,377.72,382.46,380.44,386.77,390.83,387.41,388.03,380.04,373.73,363.53,356.72,354.64,352.32,352.48,348.17,346.36,343.35,340.18,337.51,333.36,336.98,352.96,367.85,373.41,367.91,358.97,356.37,357.21,365.27,369.08,378.81,388.78,399.68,403.80,409.25,418.00,432.22,442.60,461.44,483.17,480.48,468.00,431.24,379.53,299.96,232.82,178.17,152.52,144.38,135.14,137.22,131.08,134.22,143.59,173.26,215.44,258.54,305.71,341.59,356.48,363.31,370.96,378.76,383.06,383.09,L8
2019-03-03 21:59:20+00:00,397.50,438.44,454.06,460.59,472.80,485.67,466.56,466.55,452.22,428.86,419.85,406.95,396.05,397.44,398.34,395.98,396.83,395.04,382.25,385.75,376.06,371.17,379.14,372.48,368.52,369.23,371.89,375.73,382.83,382.34,387.27,389.75,388.24,389.39,381.68,373.47,364.34,357.48,357.23,352.10,353.48,349.99,347.66,344.87,342.42,339.42,336.97,343.91,362.50,373.79,375.44,367.57,360.24,358.67,359.68,366.97,371.07,384.35,395.67,402.31,408.85,413.08,423.08,432.67,443.30,464.22,485.35,482.00,467.95,428.12,368.85,277.47,213.84,170.87,146.14,141.66,136.48,146.73,142.90,147.79,156.33,189.96,238.41,271.14,305.44,338.80,356.88,364.73,371.96,378.38,381.38,379.88,L7
