,dates,per0141-0000,per0141-0001,per0141-0002,per0141-0003,per0141-0004,per0141-0005,per0141-0006,per0141-0007,per0141-0008,per0141-0009,per0141-0010,per0141-0011,per0141-0012,per0141-0013,per0141-0014,per0141-0015,per0141-0016,per0141-0017,per0141-0018,per0141-0019,per0141-0020,per0141-0021,per0141-0022,per0141-0023,per0141-0024,per0141-0025,per0141-0026,per0141-0027,per0141-0028,per0141-0029,per0141-0030,per0141-0031,per0141-0032,per0141-0033,per0141-0034,per0141-0035,per0141-0036,per0141-0037,per0141-0038,per0141-0039,per0141-0040,per0141-0041,per0141-0042,per0141-0043,per0141-0044,per0141-0045,per0141-0046,per0141-0047,per0141-0048,per0141-0049,per0141-0050,per0141-0051,per0141-0052,per0141-0053,per0141-0054,per0141-0055,per0141-0056,per0141-0057,per0141-0058,per0141-0059,per0141-0060,per0141-0061,per0141-0062,per0141-0063,per0141-0064,per0141-0065,per0141-0066,per0141-0067,per0141-0068,per0141-0069,per0141-0070,per0141-0071,per0141-0072,per0141-0073,per0141-0074
427,2013-05-07 15:06:50+00:00,,,214.8325738494814,222.4694673351919,223.0016129504184,222.6971719006744,222.8017856631506,227.29672426234205,225.3829938721579,,,,,,237.3864937779001,234.22597173384457,236.24431476351583,235.67442176267437,231.04032698278095,232.1620763641971,,,,,,221.74134967646611,216.86399453172754,215.75594410723937,211.27504584625666,213.41432514004828,214.35787841148914,,,,,199.6816264207518,198.73780978562286,198.89606126983608,204.50384247457538,200.9263843530497,202.81982366915548,201.85477950580778,,,,,,198.05179013911552,197.45344700276763,193.62905351935333,201.26415308777894,196.90510742582188,200.64212110747883,189.76945233453023,,,,,,189.71437885532458,186.80148994019788,176.98276360387786,175.7438867930279,171.55652207080476,158.3653845042795,172.6036186021223,173.93146616662386,,,,,,169.9206359629132,168.0101221767629,173.68083054287672
428,2013-07-02 15:12:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2013-07-26 15:06:14+00:00,244.46750856153156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.86050622838454,,,,,,,,,,,,,,,,
430,2013-12-17 15:07:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2013-12-25 15:12:23+00:00,229.30733087856404,231.21486281209206,232.77375253427385,236.08804447142109,234.29743492317232,235.54045740970253,237.035389803179,240.04421161541777,239.2163882618077,244.00894651839775,247.96049088569615,250.93533771566126,252.5657445711355,252.82431201915261,243.5430360357515,237.59131873322934,240.7153138642273,238.02018370659923,235.9759915360777,239.52169238154434,240.041868487729,236.5778639053044,236.85704894821978,231.8280162895625,230.2351287733513,232.37840295183207,232.9801914808083,233.67679199811624,237.00024759889834,239.53059702259912,238.9031452749452,234.99805741553698,232.83307678665756,230.28954436448234,229.60487514826326,226.3277096163692,226.04285123171786,225.48090035023017,221.4590903327712,222.13297165440417,224.8032063264362,220.9103703196381,223.24063164086266,228.05403564027213,227.6505756090617,230.63854483879678,224.19824553684165,220.9520271512821,219.6226246907999,217.3750584558635,211.56618789313666,217.60324190200137,214.6851266849665,213.9215425691313,211.43334594807442,209.9540616004594,219.01172205966728,220.13707825629942,215.40323577268805,206.7505090001556,200.82890489968418,194.3384991501075,189.4523490124891,182.75731367715758,177.6381077408384,182.2989692410464,188.6177366486751,191.69813629678663,197.4103452315622,192.8041705852813,188.83549319664303,186.36585819798148,185.67711823357243,184.34247500166975,186.86444618845672
432,2014-01-02 15:07:23+00:00,,,,,,226.85201609344642,235.89848687998983,238.83472537791107,242.50274301888757,239.60473476370424,244.59055423602547,243.12814511267487,,,,,238.97419964737102,238.55179766006165,237.90230587988617,241.54429290610653,239.2653230991575,237.68564099766326,231.95857275998145,,,,,223.7285046424676,223.63006910860122,229.7302277003717,239.01589588987576,234.86812477185913,230.27822437012563,225.98225275193158,,,,,229.35467779862407,230.2229964567919,228.64748633769545,231.4067177135173,231.25766612522494,232.89788875100763,234.78747185098595,,,,,,223.3733220242308,225.59742711113287,226.10741152748062,226.92687777565618,,220.77563690084858,223.94779117046988,,,,,,,185.2843849769622,183.1280304873552,187.21182343830097,201.81231479932984,206.30297165013425,209.10688549798581,203.1894066886204,,,,,
433,2014-01-09 15:13:33+00:00,241.68173765836602,250.53528264803353,254.05339109351505,255.25381440805586,,,,,,248.67013178040133,248.87342454908227,252.30635354409358,256.94589500028474,251.5883443609211,245.18603393710146,237.47511532204268,,,,,,232.31877235301587,232.18836966293634,235.27977137947806,234.32529470026745,235.40090295938427,231.8022193141091,,,,,231.95588225820288,227.95303123551008,224.61092997240098,233.7114493109616,232.29209896376045,232.88849147413765,222.76672586749834,,,,,226.41755832693283,226.74907860042097,226.98951897078354,232.2013405209022,232.64700442256176,232.50500082732782,233.0530309345839,227.1870261254113,,,,,221.47433659599227,227.39124536975248,218.63589314779864,235.74998030479412,234.37013182255006,225.90715732359206,221.4179019968002,216.64586148100557,,,,,,203.81234233222474,209.88001960160088,202.40078929953538,198.26504383831173,199.9564736828492,199.81491592002487,201.1067039847676,213.19772541930075
434,2014-01-25 15:13:54+00:00,,,,,257.23858750889826,252.39318235679292,255.52861258344086,259.2688970908894,259.79820014101927,254.6011181558252,248.81624567561315,,,,,,235.73772965017451,233.27362314983225,233.81126382499872,235.49648976240996,236.347774914184,238.82876484987764,,,,,,229.69986299357308,231.1693526743674,236.46629161522839,239.83312751315322,237.69684148241453,,,,,,,220.56373842098307,222.13167737247372,225.72740845255163,226.7266263858014,228.69533576014038,223.29714716196884,,,,,,226.7820620596388,231.38119918282945,231.64453288685093,232.00610527835937,231.0568617594735,233.62690829488588,216.66979942232155,,,,,,,204.52873738369277,199.88625200986735,192.7349861320743,202.87377602877626,206.84787987105918,210.0510622283201,212.68203749866927,,,,,,
435,2014-01-26 15:12:04+00:00,,,,,267.9048195912547,,,,,,,,,,267.8440622255125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2014-02-19 15:07:38+00:00,,247.90314213035427,246.43465051109337,245.22944505594552,245.84582402310633,245.07507104670606,247.44339467010616,247.28339664059052,,,,,244.94386834292277,240.24330593348526,233.81133241729185,226.652046317476,229.9332134850497,233.54234074553491,229.73297336566552,,,,,221.00029880038875,216.25295658427459,216.81373499906238,224.87502882388716,222.5742309192486,225.9377989099234,223.1015047145944,,,,,212.92868937488308,209.86034881339418,209.2082554157576,212.61780000610514,212.31380441029944,214.4422356909869,211.70898668157875,,,,,216.64456343514416,216.01096532094462,213.64696667443596,212.28705476141286,217.88139740813523,217.37122013436726,221.4799441161797,215.46839821737518,,,,,,223.65645766441213,216.4923965475782,210.97804227060445,204.12487150710632,203.16823408210513,194.9363050999223,191.4027271828616,185.37686150536194,,,,,,200.35609188822963,202.07102400203047,206.63463350832382,213.39608368673396
437,2014-02-26 15:13:50+00:00,259.6822428391587,261.5478923304898,,,,,265.40559388675763,269.6076513480708,266.7963312950536,264.13669979693816,264.57170219727533,262.8614964347572,260.9490666171455,,,,,,239.68977977678693,237.23779038321507,240.45581318479594,245.30063864132444,246.7618564233587,241.9009399936374,,,,,,239.5439176664245,242.47414814873838,241.53387036449743,235.59949347290245,235.10050275406314,232.28107668026985,,,,,228.11127320339435,227.25578493820507,227.81916528424298,230.04123781486766,236.74571346081183,241.79331954264842,241.89059085150018,,,,,,239.78478408328903,236.25421408482813,237.33073223001995,237.94198095368904,238.75241325994395,244.3117376167381,245.668390574446,238.77066608708952,,,,,,204.6820946850765,209.59274035283778,217.71796331584937,220.4429318095355,232.9133089544154,225.862219407251,225.3055476892019,225.52925481133167,,,
438,2014-02-27 15:11:37+00:00,261.4735152338949,263.8109674169051,267.01851546878765,270.30103239215504,266.8703552046618,267.0048323675403,271.11951190350885,272.5471275857976,267.10300643569667,265.38143917950634,265.3464211104918,260.245394959711,259.12270859745445,251.52173731207512,245.13122046888847,237.96633912381213,240.8238734185581,241.00232593819365,237.26353398028687,240.0033236559152,239.2661413521778,235.77574663148863,237.557045503212,234.8308148296835,234.33005417566756,237.97636093752325,234.87237011960917,235.07964551028982,239.76340028020397,241.61342698240892,241.44054472430844,236.16421244633653,232.9544487430207,230.79913590214326,231.59964421868798,229.77938223138062,228.3691609755367,227.37275327289916,222.07991701913025,231.41674057706564,229.66181129536602,225.72894269244964,231.99792592401462,233.22541272952265,236.50859603078908,236.07102654936915,231.7699964456901,234.39673827497273,233.8754940744987,232.87670613205603,237.54787177769703,237.22494147536045,235.0946749692784,237.0841540633625,234.93881404042128,237.28090490480022,240.91882746383277,239.71403033284287,241.37634838380595,235.05296746296133,231.07435767346266,225.33209633309622,221.6649966201177,213.05364372697952,207.33491835157474,211.87244955233524,217.62441310167327,220.577030224083,228.51877686628882,223.80364933641582,221.06608722490114,222.82726103261243,222.58551755893149,224.376982363538,225.92074167823222
439,2014-03-07 15:07:45+00:00,250.96138509871653,254.9051784504773,262.03453312843993,261.68250009972894,,,,,,258.90588012223213,261.45407119484935,261.39452913526463,255.6262499435595,249.8538477255953,245.98748262369253,235.49644573354732,,,,,236.862863684871,235.68467146375443,234.6875610866487,234.7391639906993,231.46471861323388,230.04483507911834,232.4732334631209,,,,,230.72497280928232,228.5992929539649,221.9978593398655,226.72322215204446,223.29176876440977,222.84406881337253,224.98958056769726,,,,,232.26153569560873,232.60103188499642,238.44433671429258,237.8816823597545,232.60254053970436,231.22430313994238,232.0399133823064,,,,,,224.31303369602182,226.73639806421772,223.99162528081393,220.78449923815054,235.75601209265875,229.08705658917813,221.7959235744279,219.26936784790098,,,,,,,223.97424470424815,223.69294014673847,217.89227431455527,216.05389366303078,216.62564905390656,218.90816161890422,222.82856707982327
440,2014-03-23 15:07:52+00:00,253.34353472835403,254.07277956802773,252.4095901000625,,,,,,247.1475197609554,243.9579621412219,246.85399426112303,247.78189080586145,241.95838237463823,240.89972810532566,,,,,,225.0884292243517,230.244775676733,224.3156923059937,225.05707102283588,223.6060123112145,225.04174770863318,,,,,,227.56239125631123,223.6849098263251,219.11556420555564,214.60669233625993,207.06237404802835,205.29901833653773,,,,,,211.7992085456727,213.6175435499899,214.58805475483015,221.7054889366242,222.3991826709701,218.09770054606875,221.2324605253018,,,,,,214.48943560450985,213.16870803383273,217.20262468688293,224.2798235593788,220.1226886591345,218.47852445859775,220.7997734822303,,,,,,,209.99906588565693,215.85590480185886,216.75977972882265,210.46853031821718,208.18950942828212,206.5494474643163,205.61959752763173,201.00584556229595,
441,2014-03-30 15:14:06+00:00,265.8558176032699,269.49058016819674,270.21882979840143,278.91560371924277,274.90051291919445,275.3823989242443,,,,,,256.9521030938232,252.59437682412204,246.99112392361667,245.9060616336213,239.2440671054606,239.8071981277696,232.2742202069813,,,,,232.08049022851932,228.79750879885762,229.17458581654782,234.50718118070517,234.50033823493317,237.44298884836613,,,,,,225.034938879878,224.31953500490943,223.88208959040702,232.36398963998,229.8318382478888,230.60846435828532,224.53326651863713,,,,,235.6061774757335,235.04186812966591,230.06366611198843,233.85265414811764,235.37544584685767,236.46943903146118,239.90392998137287,,,,,,239.21501182026876,237.1054679510337,235.11156479634306,233.82703847029723,231.20049606997202,225.48366892965998,224.33637762433392,212.57851876381437,,,,,,224.18908907779746,221.48888656470277,219.99377000489358,221.69628728341195,229.22837689602764,233.02386036655713
442,2014-04-07 15:17:16+00:00,262.6167631030702,259.1217698407635,269.67840961401726,272.2583024346035,268.1342730434877,269.36329832027616,271.2163016472806,267.7409706182809,258.80195556688886,248.41306197853856,245.81187969139734,247.57029394035425,243.7468291462598,242.68393166278818,230.6226338396732,223.61147258697005,231.0367677578397,231.37341603009506,232.4619312263655,230.7437750256382,229.1612031481102,226.61709458292412,225.0648752173256,223.59571565905875,225.13420953718438,225.42892853513152,223.56875488686418,225.72726100754028,229.57043191715022,229.47682455748657,231.66509856782255,228.8795191826936,225.23831475420488,220.38739951912194,218.2245267185997,215.8491169362606,219.5286433237991,217.29360081558423,214.15210464530148,216.9836698315325,217.68999826091346,217.8868998140457,221.76532642650352,222.30755729666333,225.05101056148283,227.682080631381,224.68490456757797,224.93878070928133,220.99970233784944,226.1271099154911,222.98546767914016,225.72406032178517,228.4348421471917,226.25762164476396,223.79771747552462,224.8620526915225,222.1615380875299,228.58126701704276,219.87420217669586,223.23205687156263,218.29550253882434,213.06982997096355,207.10544487563388,199.5492791302126,197.38980779160596,202.26396596763396,206.4980425750063,209.9381169334485,214.1736633674085,210.98645605879622,208.81586948155132,207.135950003753,209.87271558096188,209.1571076295234,215.66488358562697
443,2014-04-15 15:14:12+00:00,246.21430646276627,,,,,,247.15092193204617,242.47009386950242,238.020788413437,246.48553807127666,249.56768839671872,250.98321520880967,238.22689126426127,,,,,226.79290951042765,226.2614327495184,226.43886652587045,229.1382551320233,230.04120571356742,228.1242070705071,224.9383442897661,,,,,232.6824943200598,235.23628576735493,237.3522754320379,228.13681433098503,228.04343933368511,223.933464276273,214.39680195718736,,,,,223.32757104622192,222.2015077901654,219.3851061614275,224.7540710434725,222.5614575459116,226.00323376527533,224.10764775663947,,,,,,222.50135530927633,218.7544362927947,218.81644467601848,,216.93941433816573,201.91318940935355,219.2819530016845,,,,,,,184.76598942558218,190.98514257756327,194.02785109927623,203.1001026310382,205.11606353377908,198.36456934004863,199.1268355684582,,,,
444,2014-04-16 15:10:53+00:00,251.755398524905,254.46735074400948,256.6323930704447,260.72911504449587,257.5834247287007,253.57022319220573,253.24139212949387,249.45761557237734,244.3158086714932,247.57297701078136,252.03931684726462,251.69685658382937,251.84322184681633,246.98953516384626,236.53893771038247,223.2490645920464,221.65121534401825,228.74798265863637,227.35017373475824,230.49511542950904,232.3829419260087,230.81912077334,228.86909617597368,229.09252128399166,228.41034634296017,230.58459929482572,231.98934127725892,230.8458168050102,233.95788863456454,236.90942104646126,237.2650856002378,230.57158118438997,227.24890713159743,222.41367477242042,219.3288267256251,219.65843826543167,219.24392099333306,219.6017401025557,216.77833903027707,219.462902082912,221.47840261355597,219.25649656419537,216.65952439493572,220.82644396617107,223.07974444298895,224.22286703559962,219.98185244521585,221.21739937876208,221.2484082935943,222.8151427706097,221.9089632474756,222.9895401619255,223.14314551520914,218.3088649833728,221.43918601313186,225.1853653648842,208.13613036733364,219.34581778836747,213.87715695091032,215.57408981747682,213.17255891515384,204.3497320407805,199.97305812074663,195.41312059357267,186.80308343849464,188.3495223633311,196.31801123812957,205.58143055342717,209.4811374880427,204.49233750968506,201.42302064994539,201.44239250761956,202.23847164328822,206.18072056492835,211.3988659152294
445,2014-04-23 15:16:59+00:00,243.60853021790746,252.2868554645648,253.72547237793796,248.69086738352513,244.1889796190526,237.9309289751116,239.9673539656249,239.05665951963732,231.04167773162334,237.7330099724221,242.10445200085366,247.4270599085399,245.6272180818151,242.77377784392235,235.38062450229256,223.45512722267583,224.814243770575,228.90426201322677,228.28565374168886,224.26153875531116,224.94007004899504,226.14328505023815,226.2920427396463,221.44261241756482,223.96567219739615,225.68376996399246,228.3485557380661,227.59205097444305,228.87906118154262,231.75230672814337,230.672793850701,222.3158429061278,218.68559339644185,217.23469252065993,216.95512089179033,211.31833120092102,212.79989114978093,212.76176382472028,211.20924360714957,211.83271029673116,200.94505757640815,205.5124045126308,202.45453638110075,210.7778366601029,218.71365544701223,201.37458018118107,210.85545363007702,217.21321428186798,213.98486477253476,217.44104958878495,216.9332817449903,218.67287026914784,214.09875206478029,214.99430577962352,190.61473631546147,212.1184735548738,203.59300360872072,209.73488238394816,206.68614801478728,205.17102416526558,203.91690666138862,192.94672237296874,183.52180968857903,182.01754093049237,174.97085720627763,180.0341993541002,183.1394076320163,193.89695030439697,199.22967301076224,196.9916196027761,191.16755177061788,187.20622294073246,196.94177392985438,198.9630786611329,201.86637559894385
446,2014-04-24 15:08:08+00:00,220.9815304268419,228.3850354093829,234.53499503059018,237.0953616501356,237.55229337141,233.1351473722429,,,,,,246.2253321563772,244.79614007149127,238.52344119966682,233.5901488980752,220.65443616965553,223.68369940722224,219.57138716528988,,,,,226.35053456589256,226.15084674312712,222.99920255874338,225.11453811789917,223.83273494692762,224.91884491144216,,,,,217.10254458534425,209.50178655993167,206.5219461305658,205.80671155187855,205.98114308455334,209.42983791888733,208.85510208733777,,,,,,218.9894553868271,220.5480785864349,218.48121175934887,214.91057235231085,212.6039974706424,216.90333642863942,210.26115545656185,,,,,,205.8992066675276,209.63185591195418,205.68044518683305,200.43200136776468,196.4167543415369,190.51852855323187,186.33293328414388,177.8570102153098,,,,,,191.22966559932388,190.72358161297717,190.37511086789252,191.75636940073701,200.3520995450191,204.07302317751072
