dates,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063,satname
2015-03-13 22:25:54+00:00,349.87,345.36,354.02,344.86,339.45,338.76,337.46,340.33,340.00,337.03,328.75,328.32,330.87,332.79,334.61,333.74,333.17,334.30,336.64,342.74,346.25,347.97,342.02,338.92,335.50,332.91,332.98,333.84,337.68,337.37,332.03,329.92,331.71,338.07,344.00,347.14,334.83,324.94,325.09,325.14,327.94,345.25,358.86,367.47,384.54,384.47,377.08,376.84,389.09,396.40,395.85,383.85,372.87,363.86,347.91,352.13,345.24,328.68,316.64,318.26,329.85,331.83,329.90,334.96,L7
2015-04-06 22:26:20+00:00,348.37,343.48,353.17,344.09,338.58,338.00,336.77,339.40,338.94,335.69,328.00,327.86,330.22,332.24,333.80,333.08,332.80,333.88,336.44,342.03,345.78,347.32,341.38,338.38,334.69,332.24,332.33,332.93,336.74,336.81,331.03,328.96,330.53,337.01,342.60,345.96,333.76,324.23,323.84,324.00,327.55,343.87,357.41,366.33,382.29,382.31,375.86,375.48,386.54,393.63,392.66,380.89,370.38,361.38,347.12,349.63,343.00,326.17,314.24,318.26,329.85,331.83,329.90,334.96,L8
2015-07-03 22:26:38+00:00,341.55,341.47,350.52,343.19,337.35,337.51,336.76,339.47,338.10,332.88,327.74,326.96,329.12,328.69,332.36,335.69,333.37,335.37,338.96,343.68,347.37,349.34,341.04,338.43,334.50,330.95,332.54,333.18,332.33,338.03,331.66,324.81,330.34,336.33,336.89,349.41,329.44,323.47,321.87,321.50,325.09,341.88,358.37,363.87,379.90,381.31,376.91,373.16,384.63,394.40,393.55,382.38,372.12,362.81,345.83,349.55,343.49,324.53,310.00,316.99,329.70,328.74,330.36,334.61,L7
2015-08-04 22:26:46+00:00,338.14,340.64,350.07,342.57,337.13,336.38,337.69,338.68,334.94,330.26,325.25,324.61,326.70,323.22,327.76,335.93,333.68,334.37,339.14,341.28,346.92,346.99,337.85,337.28,332.72,330.25,331.23,331.40,327.01,335.40,326.92,319.34,327.89,333.28,331.14,350.59,327.53,321.96,317.51,317.70,323.22,336.37,352.52,356.74,366.86,371.16,371.28,367.45,377.96,385.10,379.69,366.51,357.32,348.04,343.27,337.60,334.47,313.57,303.53,310.98,320.14,322.67,317.32,328.53,L7
2015-08-20 22:26:49+00:00,335.94,339.56,347.64,340.53,334.57,335.40,334.38,335.42,332.79,327.84,323.67,322.39,323.97,321.24,324.58,329.54,329.69,330.09,335.43,337.36,342.08,341.95,334.05,333.76,329.29,334.15,334.29,327.02,322.14,344.17,332.56,322.90,329.16,335.77,332.55,353.14,331.58,322.94,318.69,321.58,330.76,338.28,358.21,353.31,363.02,367.96,367.72,364.22,373.17,381.31,374.88,359.77,351.63,342.36,343.47,337.66,331.42,308.41,300.70,307.42,314.46,316.99,312.08,323.43,L7
2015-09-29 22:26:59+00:00,333.28,337.44,349.83,340.33,335.50,335.93,336.32,338.15,334.79,328.60,327.57,325.56,325.64,322.19,324.80,330.94,329.20,331.25,337.52,339.26,344.14,347.61,335.21,336.80,331.02,338.79,340.19,332.06,323.27,352.56,340.46,326.94,333.62,338.98,331.86,356.89,331.29,324.41,319.95,324.75,333.47,337.17,357.39,351.65,362.58,366.36,364.30,362.24,371.48,383.73,375.89,360.76,349.36,335.64,338.27,337.04,319.03,303.30,292.97,304.98,309.01,316.18,306.72,326.29,L8
2015-10-16 22:21:01+00:00,332.48,348.33,354.18,344.23,341.05,341.48,342.78,346.19,341.16,331.76,334.63,326.61,325.10,321.20,325.86,332.38,329.89,330.81,336.15,342.62,344.26,349.14,336.47,338.26,333.55,339.75,347.37,340.37,325.85,353.19,350.16,329.46,338.60,345.25,332.94,364.48,334.03,326.21,322.10,328.80,336.61,338.95,362.25,350.18,363.50,368.22,364.63,361.88,375.44,392.64,383.46,365.51,351.34,335.17,337.83,346.93,317.46,304.46,293.10,304.98,309.01,316.18,306.72,326.29,L7
2015-10-31 22:27:04+00:00,339.72,350.30,354.85,345.47,339.71,339.99,338.55,343.52,342.68,334.28,331.07,328.70,326.66,324.40,328.98,334.19,329.87,332.01,337.66,344.07,345.61,348.23,336.82,337.46,336.87,340.15,344.62,338.49,330.23,350.21,344.79,329.13,334.88,340.70,335.21,358.22,333.64,324.20,322.46,324.97,333.28,338.42,359.54,358.75,370.19,372.62,369.11,373.73,389.88,392.64,397.48,378.50,361.96,341.62,337.83,346.93,317.46,317.48,306.08,304.98,322.66,326.84,306.72,326.29,L8
2015-11-01 22:21:15+00:00,341.88,349.24,353.90,344.78,338.47,337.43,334.23,340.76,339.68,333.61,331.07,328.70,326.66,324.40,328.98,334.19,329.87,332.01,337.66,344.07,345.61,348.23,336.82,337.46,336.87,340.15,344.62,338.49,330.23,350.21,344.79,329.13,334.88,340.70,335.21,358.22,333.64,324.20,322.46,324.97,333.28,338.42,359.54,358.75,370.19,372.62,369.11,373.73,389.88,392.64,397.48,378.50,361.96,341.62,337.83,346.93,317.46,317.48,306.08,304.98,322.66,326.84,306.72,326.29,L7
2015-12-10 22:28:04+00:00,340.60,344.26,349.65,339.99,331.77,330.06,329.35,334.99,334.28,330.10,323.62,323.73,323.54,323.35,326.23,329.45,326.56,327.10,337.66,344.07,345.61,348.23,336.82,337.46,336.87,340.15,338.17,332.93,328.49,344.47,336.51,326.08,330.68,333.69,331.77,358.22,333.64,324.20,322.46,324.97,327.32,336.00,354.75,356.15,368.40,369.92,366.12,370.69,383.78,385.10,390.10,373.52,357.28,339.97,337.83,326.96,312.29,312.94,300.67,299.96,318.20,322.20,305.99,321.15,L7
2015-12-26 22:28:17+00:00,341.15,343.04,349.23,339.95,332.10,328.37,328.14,334.23,333.21,329.01,322.75,323.91,323.72,324.10,326.60,329.12,324.26,327.10,337.66,344.07,345.61,348.23,336.82,337.46,334.28,336.18,335.10,332.31,327.64,341.08,332.94,324.49,328.70,332.68,332.25,354.04,333.64,324.20,322.46,324.97,326.74,335.81,352.93,356.49,368.04,369.43,366.82,370.82,382.23,384.08,387.42,372.53,357.94,343.06,341.79,333.27,317.53,313.25,301.49,301.45,318.54,320.77,307.66,320.16,L7
2016-02-04 22:27:00+00:00,345.96,342.36,347.88,339.39,332.29,328.04,329.92,334.95,332.69,330.22,323.51,325.17,325.63,330.42,330.57,330.75,325.76,328.53,337.59,342.69,344.81,346.58,338.65,336.18,333.59,336.08,334.93,332.78,334.11,340.24,332.50,329.25,326.44,332.37,338.85,345.17,335.65,326.36,326.04,322.06,327.45,340.16,354.36,362.23,373.13,371.42,369.14,376.07,383.12,379.19,387.06,375.73,361.79,347.44,339.85,328.36,317.69,314.71,303.05,299.82,321.20,320.73,309.71,316.16,L8
2016-04-08 22:26:35+00:00,346.13,340.98,347.36,338.92,331.36,327.13,328.38,333.32,332.22,329.07,322.26,325.33,325.94,330.92,331.48,331.28,325.93,328.33,336.20,343.15,343.97,345.43,337.26,335.58,333.24,330.86,329.70,332.02,333.75,332.25,325.13,322.41,321.54,326.49,332.36,336.89,325.29,316.85,317.85,311.57,320.14,333.03,344.62,361.02,370.15,368.87,367.22,375.26,381.31,376.81,384.76,372.69,359.86,346.90,341.86,328.21,317.06,313.43,302.29,298.51,320.74,319.13,309.47,313.88,L8
2016-04-24 22:26:28+00:00,345.54,340.02,347.58,338.36,331.18,327.82,328.23,333.54,332.34,329.06,322.07,325.22,325.97,331.62,331.40,331.00,325.75,329.22,337.26,340.76,344.10,345.44,336.72,335.55,333.02,331.21,330.52,332.66,333.88,332.30,325.44,322.37,321.49,325.89,331.95,335.83,323.58,315.53,316.53,311.73,319.81,331.50,343.18,358.41,367.71,366.77,365.07,371.09,376.85,372.64,377.91,372.69,350.98,339.45,341.86,328.21,317.06,313.43,302.29,291.19,313.37,312.38,303.07,307.13,L8
2016-05-02 22:29:20+00:00,340.44,333.60,341.99,332.99,327.00,322.50,327.54,331.73,329.69,325.26,319.44,322.41,323.29,330.16,328.32,328.57,324.07,327.41,333.69,335.56,340.93,343.01,333.33,333.17,328.66,326.99,327.84,331.01,331.92,329.41,323.08,319.29,319.84,322.52,328.90,333.38,317.94,313.16,312.55,310.72,317.09,331.19,341.32,352.53,362.51,362.62,362.03,363.22,369.70,372.33,369.82,364.63,344.64,337.40,341.86,325.61,317.43,306.56,295.73,293.62,306.05,307.49,305.11,308.92,L7
2016-05-03 22:20:25+00:00,338.46,333.60,341.99,332.99,327.00,322.50,327.54,331.73,329.69,325.26,319.44,322.41,323.29,330.16,327.59,328.00,321.93,324.38,333.69,335.56,340.93,343.01,333.33,333.17,328.66,326.99,327.84,331.01,331.92,329.41,323.08,319.29,319.84,322.52,328.90,333.38,317.94,313.16,312.55,310.72,317.09,331.19,341.32,352.53,362.51,362.62,362.03,363.22,369.70,372.33,369.82,364.63,344.64,337.40,341.86,325.61,317.43,306.56,295.73,293.62,306.05,307.49,305.11,308.92,L8
2016-05-10 22:26:31+00:00,339.21,335.46,342.76,334.38,328.63,325.10,327.89,332.61,331.37,327.37,320.87,323.76,324.47,330.41,328.37,328.36,324.05,326.09,334.49,336.89,340.96,343.21,334.56,334.47,330.43,328.00,328.64,331.02,332.44,331.19,324.64,321.58,321.74,325.05,330.82,334.37,319.87,313.60,313.66,313.12,318.03,330.91,342.45,352.35,363.04,362.03,361.38,363.32,370.70,373.77,372.58,366.98,346.60,338.91,345.04,325.61,317.43,308.98,295.73,294.43,306.05,309.28,306.01,310.97,L8
2016-05-26 22:26:36+00:00,340.61,337.58,344.15,335.39,330.38,327.00,327.80,333.66,332.43,328.41,321.20,324.63,325.52,330.11,329.09,329.07,325.84,327.78,335.77,337.65,342.04,343.87,335.00,335.13,331.30,328.65,328.53,330.97,332.98,332.46,325.78,321.58,321.74,325.05,330.82,334.37,319.87,313.60,313.66,313.12,318.03,330.91,342.45,352.35,363.04,362.03,361.38,363.32,370.70,372.38,371.48,364.83,343.91,336.20,345.04,322.76,317.43,302.86,289.55,290.93,302.37,307.48,305.79,311.29,L8
2016-06-03 22:29:29+00:00,340.61,337.58,344.15,335.39,330.38,327.00,327.80,333.66,332.43,328.41,321.20,324.63,325.52,330.11,329.09,329.07,325.84,327.78,335.77,337.65,342.04,343.87,334.75,335.13,331.30,328.65,328.53,330.97,332.98,332.46,321.11,321.58,321.74,325.05,326.12,334.37,314.94,312.63,313.66,313.12,318.03,330.91,342.45,352.35,363.04,362.03,361.38,363.32,370.70,372.38,371.48,364.83,343.91,336.20,345.04,322.76,317.43,302.86,289.55,290.93,307.35,310.20,305.79,311.29,L7
2016-07-21 22:29:33+00:00,340.39,337.87,344.96,335.15,330.87,330.42,329.48,333.48,333.00,328.76,321.68,324.55,325.59,329.19,328.76,331.22,329.50,329.98,335.77,337.65,340.06,343.87,333.44,333.38,329.76,327.96,329.79,331.13,333.62,334.63,321.16,321.22,323.39,324.85,325.80,332.40,316.54,312.83,314.81,314.59,319.60,332.84,344.19,353.26,363.46,362.21,361.70,362.34,369.96,371.93,369.77,363.71,341.92,333.90,337.45,320.59,314.35,300.02,287.50,291.28,307.13,309.99,305.77,310.22,L7
2016-09-07 22:29:40+00:00,341.76,339.37,346.45,334.98,330.30,331.28,328.06,333.19,333.80,328.76,321.34,322.96,323.73,326.12,327.17,329.04,328.52,328.23,334.32,336.10,338.61,341.89,331.76,331.43,328.50,326.09,328.94,328.50,331.07,332.25,318.23,317.18,321.57,324.03,326.07,333.94,318.81,314.42,317.62,319.49,319.75,333.88,344.27,353.48,363.86,363.74,363.25,363.40,369.87,372.25,369.03,362.76,342.90,335.16,340.92,323.40,316.43,302.42,289.91,294.14,308.12,311.09,306.77,312.98,L7
2016-11-18 22:27:18+00:00,347.46,344.16,349.19,334.07,330.92,334.79,328.41,331.85,332.42,328.83,320.59,321.20,323.02,321.79,325.33,329.70,332.86,331.89,336.31,337.69,339.31,341.03,331.10,329.78,327.07,325.88,328.66,326.38,327.48,330.56,311.62,310.67,320.60,326.22,323.51,335.05,318.81,314.31,319.97,320.28,318.86,336.29,344.13,359.99,370.74,367.33,365.90,366.03,380.64,382.12,376.38,365.92,354.93,343.27,328.08,329.53,330.53,303.35,292.89,305.26,318.70,319.65,316.85,324.26,L8
2016-12-04 22:27:17+00:00,349.30,344.36,349.73,334.50,330.75,335.96,330.30,334.07,334.86,330.69,322.58,322.09,323.27,322.06,324.43,329.53,331.48,333.19,336.97,340.61,340.17,342.38,332.35,330.61,327.89,326.33,330.33,327.98,328.57,330.86,318.63,315.20,323.43,330.93,336.53,338.61,331.02,318.56,322.12,325.34,323.95,338.77,347.23,362.63,373.43,370.97,369.00,368.87,382.61,388.16,385.00,374.54,369.81,356.37,338.09,341.58,335.53,322.55,314.35,322.11,329.14,328.36,326.47,331.55,L8
2017-01-29 22:28:58+00:00,351.72,344.79,348.85,334.89,334.15,335.66,330.66,337.00,336.46,332.53,323.93,323.44,325.52,326.24,327.25,327.16,330.19,330.76,335.59,337.94,342.60,342.27,335.96,332.97,330.54,328.41,330.44,328.87,332.27,330.51,320.42,317.61,321.64,333.40,338.76,341.91,331.13,320.70,321.63,325.84,325.47,339.00,347.04,362.84,373.43,371.86,369.63,372.78,384.70,388.09,387.93,374.66,369.07,357.54,343.00,345.00,341.12,327.13,316.98,319.28,327.35,328.49,325.55,334.17,L7
2017-02-14 22:28:55+00:00,352.46,345.58,349.61,336.13,334.97,335.71,329.66,336.27,336.26,334.21,324.57,324.30,324.91,326.24,327.25,327.16,331.36,332.14,336.51,338.45,343.23,342.45,337.37,333.73,332.29,329.85,331.40,330.83,333.55,331.82,322.36,320.89,324.16,334.97,340.06,342.96,331.30,320.48,320.58,326.09,325.82,337.44,348.75,363.80,376.41,374.18,370.57,374.75,386.38,392.46,392.11,378.10,370.06,359.34,347.38,347.35,344.53,328.28,317.54,319.86,327.99,329.16,328.16,336.20,L7
2017-02-22 22:26:52+00:00,352.31,346.43,350.81,337.13,335.68,335.49,331.16,336.23,336.38,335.02,325.91,325.44,326.74,329.23,329.58,329.32,332.01,334.04,338.50,340.41,345.32,345.02,338.88,335.06,334.25,332.42,333.25,332.77,335.21,333.82,324.77,323.07,324.92,333.49,340.54,342.66,330.46,320.98,320.51,325.12,326.33,339.00,351.19,366.00,377.44,375.86,373.10,376.89,387.76,393.02,391.86,379.43,369.92,359.60,346.28,345.75,342.99,327.46,316.32,318.80,328.15,328.93,327.52,335.07,L8
2017-05-21 22:29:28+00:00,351.27,344.53,352.04,339.90,336.48,333.88,328.52,334.18,333.99,334.39,325.58,325.38,327.21,331.89,330.99,330.45,331.91,336.47,341.06,342.71,347.22,346.88,343.20,336.96,335.28,332.88,333.91,334.86,336.37,338.57,328.08,326.16,326.46,333.14,338.07,343.22,330.06,322.86,322.42,327.52,330.24,342.85,355.91,367.54,379.93,379.30,377.70,378.51,389.65,392.03,392.50,380.45,368.12,360.14,352.38,344.46,340.27,326.71,314.97,316.29,328.71,328.20,328.08,333.74,L7
2017-06-15 22:23:24+00:00,349.28,342.37,351.03,338.82,335.12,331.11,326.95,330.51,330.36,332.21,323.01,321.07,325.54,332.85,330.90,329.19,330.87,334.72,340.04,340.20,346.31,345.79,342.92,335.76,334.15,332.51,333.78,334.31,335.19,337.59,326.61,325.50,325.09,330.16,336.26,341.70,327.81,322.37,320.88,324.27,328.00,342.01,355.76,366.78,379.54,378.66,377.55,379.50,389.93,393.32,391.05,378.97,364.00,357.77,348.45,341.41,337.70,322.67,309.13,311.91,324.81,324.76,324.42,331.51,L7
2017-07-17 22:23:27+00:00,349.73,340.07,353.00,338.20,334.12,331.99,328.27,330.51,330.36,332.21,323.01,321.07,325.54,332.85,330.90,329.19,330.87,334.72,340.04,340.20,346.31,345.79,342.92,335.76,334.15,332.51,333.78,334.31,335.19,337.59,326.61,325.50,325.09,330.16,336.26,341.70,327.81,322.37,320.88,324.27,328.00,342.01,355.76,366.78,379.54,378.66,377.55,379.50,389.93,393.32,391.05,378.97,364.00,357.77,348.45,341.41,337.70,322.67,309.13,311.91,324.81,324.76,324.42,331.51,L7
2017-09-02 22:27:04+00:00,349.52,338.49,357.97,341.81,334.67,334.73,331.93,332.83,328.78,331.77,322.39,320.88,326.47,336.73,334.86,334.58,332.25,338.46,352.07,349.47,349.38,340.19,343.51,332.17,327.34,328.84,322.08,318.88,321.91,335.36,322.79,317.69,323.76,328.44,323.58,339.82,326.41,323.86,328.41,325.80,331.14,349.80,357.35,364.57,380.66,380.59,379.38,379.94,394.48,392.89,392.29,384.70,372.94,362.27,346.46,337.99,332.48,324.96,309.09,316.64,332.66,332.33,325.49,330.39,L8
2017-09-18 22:27:06+00:00,349.52,338.49,357.97,341.81,334.67,334.73,331.93,332.83,328.78,331.77,322.39,323.99,326.47,336.73,334.86,334.58,332.25,338.46,352.07,349.47,349.38,340.19,343.51,332.17,327.34,334.46,329.52,329.16,332.28,340.90,331.34,325.81,329.95,331.23,335.58,343.91,331.29,329.87,331.95,329.44,330.60,347.76,362.29,369.50,382.43,383.22,381.33,380.78,394.87,394.72,393.14,385.99,374.84,364.33,345.94,336.65,335.31,327.22,310.74,318.00,332.02,333.24,326.20,332.42,L8
2017-09-26 22:29:33+00:00,349.52,340.49,355.46,341.68,336.53,336.97,332.23,334.40,331.29,331.97,322.76,323.26,325.34,333.90,332.96,333.36,331.78,336.81,343.49,345.83,348.16,342.97,341.82,333.91,328.73,332.92,330.21,331.24,333.82,341.17,332.28,326.69,329.06,332.58,338.74,343.35,331.83,327.43,329.16,330.26,332.59,349.11,359.96,368.02,380.34,380.88,379.77,379.04,390.51,391.07,388.87,380.64,371.84,363.96,350.28,341.44,339.37,329.25,313.45,320.97,334.12,334.67,328.24,334.40,L7
2017-10-20 22:27:16+00:00,349.32,342.12,355.96,342.30,336.75,336.19,332.02,335.30,333.28,332.24,322.27,323.31,325.74,332.76,333.23,332.46,331.56,337.03,341.36,344.44,348.08,345.82,343.23,336.57,331.20,333.20,331.32,333.43,335.65,340.71,330.87,326.48,328.08,332.84,339.98,345.34,334.53,329.50,329.05,329.57,333.79,350.75,359.19,368.44,379.65,379.91,379.01,378.91,388.33,389.28,386.71,378.38,368.96,361.86,349.74,340.84,337.68,326.62,312.29,318.38,331.61,332.19,326.31,332.23,L8
2017-11-29 22:29:28+00:00,348.75,342.51,354.38,341.26,337.14,334.89,331.95,334.38,333.03,329.95,322.77,323.95,326.25,333.62,334.10,331.51,331.42,334.14,336.87,341.06,347.22,346.63,340.77,336.42,331.80,334.18,330.22,333.27,336.31,338.34,331.03,327.54,328.18,333.90,345.00,346.19,336.20,330.19,328.37,329.32,334.37,350.60,359.15,369.73,379.51,380.34,375.67,377.38,385.56,388.08,385.03,377.69,369.15,361.72,349.02,341.24,339.04,326.38,311.96,317.73,330.71,331.83,325.01,332.15,L7
2017-12-15 22:29:19+00:00,348.52,341.87,353.41,342.29,337.18,333.99,332.38,333.72,331.41,329.44,322.35,325.69,326.64,333.84,333.26,330.61,330.45,333.99,337.17,341.73,348.18,348.13,340.94,336.71,331.84,333.06,330.55,332.78,336.76,338.21,330.75,326.88,327.33,332.56,342.98,344.13,334.64,327.65,325.57,326.28,331.69,347.46,357.11,367.23,378.29,379.07,374.11,375.55,384.95,387.36,384.64,377.46,368.37,360.87,347.32,338.92,337.60,326.38,309.72,315.99,329.69,330.68,324.60,331.31,L7
2018-02-17 22:28:27+00:00,347.03,343.51,350.99,342.50,337.66,333.15,331.09,332.61,331.16,327.82,320.39,323.86,325.51,331.66,331.89,329.88,329.83,332.88,335.94,340.33,346.59,346.74,339.96,334.95,331.07,332.21,330.95,332.75,336.72,337.85,330.00,325.90,326.17,331.26,340.84,343.65,332.75,326.58,324.00,325.13,329.71,343.66,354.93,365.20,375.61,376.61,372.49,374.29,381.46,383.74,381.18,373.12,364.01,357.30,345.36,337.94,335.12,322.29,308.03,313.33,326.59,328.38,322.69,329.22,L7
2018-03-13 22:26:32+00:00,344.55,342.55,348.91,341.09,336.73,331.02,329.06,330.43,329.85,326.20,319.18,323.42,326.07,331.51,331.12,328.82,329.56,332.33,334.56,339.44,345.66,347.81,340.94,335.62,332.61,332.29,333.74,335.71,339.45,338.79,329.99,325.60,325.95,331.35,340.46,343.92,331.73,325.17,323.22,324.90,328.96,341.11,354.84,364.26,374.17,373.84,370.40,372.22,379.16,381.37,378.77,370.61,360.92,354.28,342.95,334.24,333.05,319.80,306.74,312.18,324.77,325.67,321.16,327.64,L8
2018-03-29 22:26:26+00:00,344.52,341.71,349.58,341.41,336.00,328.91,329.43,330.02,328.88,326.46,319.67,322.95,328.03,333.70,332.11,329.71,330.55,334.02,336.28,339.69,346.50,348.68,341.46,336.50,333.57,331.84,332.95,333.98,338.22,336.89,328.81,324.53,324.68,330.27,338.77,343.55,330.19,324.29,321.14,322.04,327.25,337.73,351.88,361.89,371.72,370.96,367.37,369.82,377.60,379.77,377.43,369.46,358.99,350.56,338.50,329.35,327.98,315.05,302.46,308.78,321.72,322.62,318.54,323.87,L8
2018-04-06 22:27:50+00:00,345.48,341.67,349.60,340.96,336.01,330.09,328.53,330.26,329.25,326.63,319.67,322.95,328.03,333.70,332.11,329.71,330.55,333.89,335.46,339.64,345.36,347.90,340.16,336.30,332.99,331.33,332.01,333.84,337.25,335.66,327.72,323.25,323.28,329.65,337.92,342.93,329.99,323.36,320.52,322.16,325.77,335.33,350.62,360.72,370.95,369.69,366.12,369.39,375.78,378.34,375.68,367.97,358.16,350.58,338.55,330.29,330.24,315.86,301.78,308.39,321.30,322.64,316.04,320.73,L7
2018-05-16 22:25:57+00:00,344.98,340.29,347.11,338.61,334.79,330.10,327.94,328.51,326.82,324.84,317.53,320.43,324.95,332.64,329.89,328.77,330.07,332.18,334.59,338.51,343.76,346.46,338.43,334.35,331.88,330.45,331.17,332.77,336.15,334.93,327.66,322.69,322.67,328.20,334.99,340.21,326.69,319.97,318.03,319.57,322.60,332.06,348.70,357.42,367.86,365.92,362.23,365.12,372.50,375.29,372.56,364.22,354.84,346.59,334.47,326.50,330.12,311.91,298.42,305.49,318.10,319.93,313.31,317.19,L8
2018-05-24 22:27:02+00:00,344.98,340.29,347.11,338.61,334.79,330.10,327.94,328.24,326.20,325.00,317.34,320.46,324.08,331.02,327.67,327.15,328.29,330.87,333.46,336.78,342.43,346.46,337.10,332.57,329.88,328.69,330.80,332.02,334.06,332.75,326.86,321.48,321.47,327.50,333.23,338.12,324.94,318.28,316.90,317.92,322.60,332.06,346.50,351.70,361.83,359.61,362.23,365.12,372.50,375.29,372.56,364.22,354.84,346.59,328.84,321.67,330.12,311.91,298.42,305.49,318.10,319.93,313.31,317.19,L7
2018-06-17 22:25:53+00:00,345.21,341.01,347.36,337.17,334.59,331.78,327.91,328.61,326.84,325.66,317.41,320.27,323.33,330.33,328.13,327.45,329.23,331.82,334.31,336.48,340.83,345.99,337.41,331.88,329.61,329.12,330.85,333.00,333.86,332.93,327.73,322.00,322.44,328.98,332.94,338.50,324.09,316.83,316.67,317.85,318.64,328.07,344.32,350.37,359.90,357.21,361.15,363.54,368.44,371.40,368.35,358.96,349.74,341.87,324.39,317.63,328.47,310.10,296.67,303.69,315.16,318.94,311.89,315.04,L8
2018-08-04 22:26:18+00:00,346.46,341.84,348.54,338.43,335.64,333.49,329.78,330.51,328.90,326.63,318.78,321.81,324.06,331.17,329.11,328.45,330.45,332.65,335.14,337.78,341.52,347.24,337.88,333.15,330.48,329.17,331.03,333.49,334.48,333.94,329.00,323.01,323.25,329.45,333.57,339.43,325.28,317.40,317.25,317.85,318.64,328.07,344.32,350.37,359.90,357.21,361.15,363.54,368.44,371.40,368.35,358.96,349.74,341.87,324.39,317.63,328.47,310.10,296.67,303.69,315.16,318.94,311.89,315.04,L8
2018-09-05 22:26:33+00:00,348.60,344.02,350.53,340.20,337.54,334.48,331.67,332.65,329.78,329.31,322.06,325.15,327.14,334.83,331.43,330.86,332.69,334.07,337.76,339.62,343.69,349.83,339.74,336.08,332.29,330.61,332.34,334.83,335.60,335.47,330.32,324.17,325.47,330.81,335.04,340.87,327.00,319.06,319.21,319.44,322.38,333.18,347.15,352.64,362.97,360.13,364.02,365.17,373.38,376.75,373.78,365.78,356.62,347.19,326.86,314.75,331.75,315.11,299.34,309.24,320.61,321.25,314.68,317.01,L8
2018-09-13 22:24:55+00:00,349.39,342.74,349.38,339.75,335.35,334.65,330.78,333.58,330.98,329.96,321.73,324.23,325.45,331.31,330.14,329.22,330.40,332.00,335.30,337.43,342.50,347.65,338.38,335.63,331.86,330.06,332.46,335.18,335.31,335.47,329.92,324.08,324.94,330.18,334.61,339.98,327.57,318.65,317.98,318.58,321.26,334.07,344.15,354.47,363.83,360.65,362.92,365.84,374.66,379.52,378.86,369.94,360.48,348.62,333.39,315.47,343.56,319.64,299.05,313.07,324.78,324.68,321.06,322.30,L7
2018-09-21 22:26:37+00:00,347.74,342.50,348.45,339.07,334.64,333.39,330.42,333.31,330.21,329.57,321.44,324.07,325.63,332.04,330.28,328.54,329.01,331.70,334.78,337.44,342.82,347.39,338.11,335.23,332.14,330.05,332.63,335.82,336.74,336.63,330.92,324.94,324.98,329.70,334.85,339.76,327.26,318.89,318.10,317.27,316.33,332.57,344.06,354.28,363.50,358.84,360.25,363.13,373.15,377.97,378.12,370.25,359.93,347.93,333.17,315.18,338.27,318.99,299.26,313.67,324.41,325.00,320.80,322.21,L8
2018-11-08 22:26:54+00:00,347.77,342.49,347.93,339.23,334.96,332.98,331.92,334.07,330.41,329.80,321.36,324.27,324.52,330.64,330.29,328.65,328.46,331.12,333.63,336.40,343.63,348.72,338.84,334.89,332.58,329.53,333.25,336.45,337.36,337.51,331.66,325.43,325.56,329.57,332.90,338.63,326.82,316.83,318.13,314.66,316.13,335.24,343.65,352.49,361.04,356.61,359.76,360.66,371.08,376.52,378.23,369.52,356.46,344.61,330.85,307.50,332.20,314.26,297.48,310.76,321.95,320.70,320.28,320.10,L8
2018-11-16 22:23:26+00:00,349.53,344.13,350.53,342.15,337.08,332.12,332.62,336.11,332.36,331.91,323.18,326.14,326.47,331.58,330.28,328.87,327.70,331.34,333.12,336.81,344.10,349.16,338.79,335.21,332.45,329.70,333.43,335.81,336.95,337.47,331.90,325.44,325.85,329.36,334.70,340.92,329.22,320.86,320.52,318.84,319.99,338.07,345.27,355.04,363.20,359.43,363.96,364.40,373.54,378.78,381.21,373.37,360.58,349.06,334.36,312.49,329.93,318.38,302.24,314.91,325.61,323.32,323.41,324.51,L7
