dates,satname,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063
2017-05-21 22:29:28+00:00,L7,333.99,327.50,340.46,331.26,322.36,323.16,312.30,319.39,319.54,318.96,313.53,313.63,316.71,320.72,322.71,321.70,319.11,326.32,,,336.31,331.32,335.16,325.41,320.53,316.49,325.55,320.76,318.45,334.09,313.91,308.82,313.62,319.57,311.75,327.99,315.49,309.66,314.21,313.97,316.94,332.05,341.57,348.79,362.46,360.44,364.47,363.57,373.54,368.62,368.16,353.44,341.34,332.43,325.44,314.51,306.00,293.72,288.37,292.26,307.17,303.74,303.43,304.12
2017-06-15 22:23:24+00:00,L7,,,,,,,,,,,325.69,319.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17 22:23:27+00:00,L7,352.17,331.53,361.71,336.47,330.77,335.89,334.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-24 22:29:37+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.25,,,,,,,,,,,,,,,,,,,,
2017-09-02 22:27:04+00:00,L8,342.79,338.07,347.25,335.10,332.50,333.37,329.68,330.26,327.16,325.59,320.53,322.49,320.23,332.47,330.12,330.57,330.91,333.71,342.54,341.37,342.17,,272.00,,320.33,322.17,298.35,296.72,306.39,318.74,,,,,,,,,,,,,,,360.86,362.74,360.50,362.53,364.75,366.49,365.76,355.17,343.74,331.32,316.81,310.79,308.29,295.39,286.38,290.36,307.48,310.24,296.87,295.87
2017-09-18 22:27:06+00:00,L8,,,,,,,,,,,,323.60,,,,,,,,,,,,,,332.33,330.13,335.46,339.63,339.39,326.50,320.57,320.86,320.64,329.75,330.18,319.70,314.47,314.09,315.25,308.66,318.97,343.44,350.65,359.21,361.73,361.46,358.68,359.99,362.72,359.16,345.75,335.85,325.65,309.22,298.30,305.31,288.95,283.48,285.03,295.07,299.41,291.96,293.67
2017-09-26 22:29:33+00:00,L7,,353.75,357.60,350.19,349.39,348.35,340.86,343.67,340.44,339.63,329.38,325.59,329.18,335.98,335.61,337.37,336.38,339.96,341.72,347.99,353.46,353.00,346.96,341.17,336.78,335.56,340.02,345.21,345.70,348.82,341.43,335.68,335.55,342.54,354.74,351.88,341.83,334.15,335.18,341.56,348.17,366.30,368.20,377.94,388.57,388.38,387.98,386.70,396.74,399.44,395.40,387.79,386.03,386.03,382.66,375.17,370.86,358.54,338.13,349.22,359.77,358.28,353.68,363.55
2017-10-20 22:27:16+00:00,L8,345.42,345.48,353.76,340.93,334.48,331.07,327.83,335.35,337.46,329.92,317.95,321.29,324.30,326.01,331.24,326.97,328.49,334.90,334.16,339.17,344.50,348.39,343.10,339.52,336.35,331.17,332.42,338.88,339.85,335.90,323.50,322.72,321.59,330.51,339.51,347.15,338.78,330.73,323.71,323.33,332.40,349.42,351.34,364.16,370.66,369.76,370.40,372.82,371.30,373.79,369.73,359.36,347.43,343.46,339.21,330.07,322.62,306.08,300.52,299.70,313.21,313.94,310.28,313.53
2017-11-29 22:29:28+00:00,L7,331.95,329.74,332.93,326.35,324.58,316.83,312.23,315.91,318.68,310.03,,,,,,318.13,318.75,314.99,315.27,324.03,333.13,334.02,328.00,325.14,323.09,321.65,320.32,320.20,321.97,322.51,314.83,313.33,314.30,324.06,332.16,331.72,322.49,312.81,311.89,313.31,319.65,331.96,341.85,,,,348.24,356.39,360.35,363.30,360.44,350.80,343.11,332.54,322.52,317.18,313.46,293.35,287.29,289.66,303.37,302.62,297.58,
2017-12-15 22:29:19+00:00,L7,336.29,328.02,334.37,334.37,326.75,322.68,323.22,322.14,318.89,316.78,308.88,313.66,318.87,323.17,321.31,317.55,318.47,323.94,328.41,335.88,340.73,341.99,331.46,329.48,324.27,316.87,320.88,319.02,328.39,327.55,319.02,313.61,311.76,316.54,320.72,321.71,315.30,300.49,297.39,299.97,303.95,313.64,330.03,340.83,352.15,352.73,347.42,347.53,353.60,355.40,354.35,342.32,330.46,322.64,310.52,299.01,302.09,,274.27,279.00,296.22,296.57,294.23,293.93
2018-02-17 22:28:27+00:00,L7,347.35,343.85,350.52,340.85,336.12,332.43,329.14,329.70,331.66,322.84,314.90,317.00,323.62,326.26,329.16,328.99,329.10,330.13,332.68,335.85,341.94,344.31,338.97,330.31,329.51,330.24,336.65,335.86,339.63,338.62,329.37,324.11,323.96,327.87,334.33,345.44,327.13,326.21,321.17,323.56,324.86,330.89,349.61,362.63,368.47,370.54,368.32,372.29,368.82,370.38,368.75,357.06,347.88,345.86,341.89,340.37,328.56,311.81,304.97,305.66,316.36,322.95,319.56,328.76
2018-03-13 22:26:32+00:00,L8,331.32,333.17,335.96,327.68,327.80,321.17,318.42,317.92,319.85,316.78,315.17,320.48,323.77,332.67,327.07,325.04,329.96,331.16,335.08,336.74,337.56,343.93,337.15,331.89,330.22,323.61,318.84,318.43,326.39,326.16,320.63,314.53,314.09,322.65,325.86,333.19,314.28,301.95,303.74,311.15,309.66,307.34,337.89,343.13,353.93,347.91,347.45,349.59,350.95,352.21,351.20,340.41,324.85,312.97,302.26,287.23,296.08,283.24,279.38,284.65,297.07,293.56,288.52,289.23
2018-03-29 22:26:26+00:00,L8,330.13,328.13,334.08,326.77,324.39,322.50,321.05,323.86,322.80,320.56,316.09,318.14,321.58,324.90,322.22,324.38,326.60,331.75,332.65,332.99,336.47,337.58,330.69,330.75,327.50,325.60,323.91,326.84,331.21,331.19,323.66,317.02,314.51,318.10,324.19,326.24,311.65,306.56,301.95,305.06,305.98,309.36,326.15,339.58,346.89,347.36,347.97,345.87,348.89,351.87,348.41,332.82,326.22,311.86,302.91,290.58,293.38,280.77,272.65,282.37,292.45,294.42,289.40,287.52
2018-04-06 22:27:50+00:00,L7,359.50,349.15,360.09,347.80,343.79,342.14,331.43,338.20,335.88,335.39,,,,,,,,340.05,337.87,345.53,346.77,350.94,339.61,341.00,335.17,336.06,334.67,341.22,339.16,335.56,328.88,323.27,323.76,333.67,343.14,349.57,338.29,330.16,329.20,333.24,329.26,336.42,356.78,368.64,382.59,378.82,372.36,380.59,385.58,390.43,385.90,383.82,377.94,375.56,359.57,356.56,364.50,344.70,315.37,326.68,339.45,343.41,321.68,329.79
2018-05-16 22:25:57+00:00,L8,344.95,338.74,340.17,327.97,328.83,332.96,326.72,325.50,322.14,320.26,309.48,310.78,311.34,323.80,322.70,323.84,327.80,325.46,330.74,333.52,336.36,341.17,333.73,328.03,330.70,327.83,329.59,334.46,335.06,333.50,325.98,321.68,320.60,323.26,322.89,331.91,319.24,311.58,310.87,309.05,314.86,332.34,343.08,349.49,357.88,352.93,348.34,348.05,355.94,360.10,355.50,342.28,333.41,324.70,318.31,311.23,302.52,291.59,283.56,287.10,298.44,302.65,298.88,301.51
2018-05-24 22:27:02+00:00,L7,,,,,,,,318.79,316.73,317.14,309.51,314.04,312.12,313.33,308.55,309.45,310.80,313.69,317.04,317.47,323.50,,319.27,313.32,309.29,307.44,318.60,317.22,310.41,309.04,312.24,304.06,302.75,313.61,308.90,311.49,301.60,292.06,294.61,294.36,252.53,,315.08,301.41,307.64,303.70,,,176.40,,,,,,265.39,263.83,263.85,,,,,,,
2018-06-17 22:25:53+00:00,L8,,,,,,,,,,,,,,,346.22,,,,,,,,356.10,,,346.28,346.48,349.78,348.41,350.04,346.61,342.60,349.68,356.93,362.27,362.69,348.12,338.51,344.36,339.57,330.81,,,,,,,,,,,,,,,,,,,,,362.61,359.32,
2018-08-04 22:26:18+00:00,L8,359.12,351.99,362.43,352.15,346.89,345.90,345.50,346.95,344.71,338.43,330.20,333.89,332.74,341.75,340.32,338.76,341.13,343.00,345.80,350.33,352.06,359.52,346.77,345.33,340.04,335.52,338.70,343.33,344.80,346.67,343.91,336.04,335.78,338.77,346.01,353.88,341.03,331.00,330.87,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05 22:26:33+00:00,L8,347.09,344.67,346.13,336.40,335.27,330.55,327.40,334.41,330.82,329.37,325.24,328.09,331.83,335.18,334.47,332.58,333.19,329.18,339.51,338.98,344.04,347.61,342.37,341.50,333.30,329.52,334.07,333.47,336.39,339.37,327.61,321.17,327.73,326.48,329.76,340.63,325.80,319.86,317.29,318.34,327.68,331.94,344.82,354.47,362.37,363.56,360.87,358.63,360.88,364.46,363.24,351.97,343.06,333.24,324.03,303.63,309.04,297.65,290.33,300.71,310.98,304.15,303.61,299.42
2018-09-13 22:24:55+00:00,L7,358.88,346.89,357.56,351.24,336.09,335.87,335.91,342.41,340.46,342.70,329.50,330.52,331.63,334.38,337.04,334.20,332.52,335.66,337.93,338.48,352.00,352.22,346.40,344.99,342.77,340.63,342.59,344.04,345.39,346.30,338.80,335.18,334.30,339.00,350.87,354.56,345.17,332.91,328.08,333.62,337.15,354.55,357.90,392.12,401.88,393.76,379.98,390.96,414.32,423.07,433.56,429.61,412.58,388.52,398.46,396.95,400.31,374.27,,360.81,374.90,371.16,383.78,384.06
2018-09-21 22:26:37+00:00,L8,326.39,330.29,328.51,321.79,319.62,318.93,316.79,322.35,318.70,316.07,311.51,315.32,317.65,324.96,321.74,314.90,312.48,320.02,321.05,328.88,333.62,335.08,325.83,324.21,326.26,319.22,322.53,329.47,337.43,335.79,328.21,321.10,313.03,315.07,322.49,323.74,311.47,303.57,301.87,293.73,269.56,303.54,324.40,334.02,339.97,326.53,327.80,330.46,336.96,341.55,345.78,337.39,322.78,310.10,303.16,285.35,288.46,281.38,275.55,288.00,293.91,298.26,290.62,287.38
2018-11-08 22:26:54+00:00,L8,345.50,337.97,346.96,340.43,338.67,330.85,334.50,336.85,331.67,331.22,323.86,327.50,323.08,326.81,332.05,334.91,331.12,338.96,330.71,336.47,349.53,352.35,341.05,336.69,335.97,330.66,334.35,340.79,341.84,340.21,330.78,322.46,321.63,324.34,321.18,331.33,323.17,306.57,318.49,307.13,322.91,333.10,342.21,349.02,357.72,360.40,363.40,356.77,359.63,365.74,365.41,353.15,337.25,333.28,324.09,309.94,304.01,293.21,289.05,289.53,303.83,295.70,295.77,294.94
2018-11-16 22:23:26+00:00,L7,353.94,347.12,353.76,343.64,340.09,326.87,329.34,338.50,334.96,333.53,321.11,322.80,323.72,328.77,321.33,324.05,321.30,325.65,325.82,335.13,338.08,342.31,331.96,329.12,328.69,327.73,329.47,327.67,330.30,331.76,326.45,320.31,321.20,320.08,335.32,348.18,336.60,341.42,327.62,336.27,335.65,343.45,350.09,362.10,367.87,366.90,366.67,364.07,364.22,367.43,366.37,356.73,349.22,342.16,335.35,327.15,316.17,307.39,299.15,303.81,312.75,314.38,313.67,318.73
2018-12-02 22:23:01+00:00,L7,329.16,323.74,336.93,316.97,315.27,315.33,315.88,316.57,316.34,312.11,304.09,307.87,317.37,320.68,318.93,319.31,317.91,323.17,324.56,330.55,336.99,342.22,333.71,328.50,329.20,329.82,325.57,331.59,334.62,330.33,328.48,323.97,310.75,306.77,314.32,318.95,308.25,300.51,293.79,289.21,304.05,320.21,327.97,335.40,346.59,345.87,345.54,344.44,350.08,351.27,351.32,331.99,326.74,310.97,299.96,287.04,291.19,279.06,270.75,276.19,287.57,291.70,288.67,288.83
2019-01-11 22:26:49+00:00,L8,374.45,367.37,375.64,359.17,353.24,346.02,329.56,322.46,343.68,344.64,339.81,338.20,336.80,342.33,347.35,345.41,352.36,350.88,355.60,365.18,364.80,362.78,356.98,351.27,346.86,343.32,345.84,346.43,350.85,357.32,349.10,342.14,342.96,343.02,358.84,362.49,351.87,342.65,339.27,341.37,355.94,365.60,374.30,391.98,404.70,410.24,396.06,390.96,418.14,426.03,427.13,419.73,418.42,405.12,395.07,388.91,389.44,379.41,360.11,357.56,370.55,373.71,368.57,377.66
2019-02-12 22:26:43+00:00,L8,360.58,356.72,364.20,348.22,347.22,343.13,339.41,341.24,341.21,335.39,329.49,329.76,328.76,335.36,336.23,334.30,339.24,343.93,342.72,353.02,355.89,357.34,355.47,343.89,343.72,345.44,343.68,350.22,349.65,349.64,346.41,336.46,341.66,341.62,347.86,351.61,343.07,331.30,323.68,328.56,343.23,352.12,362.26,368.79,380.80,377.12,378.70,380.39,389.68,390.34,384.85,376.12,367.12,365.35,362.37,343.05,346.55,329.78,324.21,321.72,340.17,340.19,334.74,339.89
2019-03-16 22:26:33+00:00,L8,347.91,344.28,352.05,342.05,337.66,332.33,332.20,336.13,335.12,325.99,326.07,327.03,333.13,335.83,329.91,334.84,336.97,333.95,339.49,339.84,352.08,349.46,344.28,339.17,334.38,335.48,336.02,341.29,341.73,336.93,329.86,326.37,327.77,330.29,338.61,343.56,329.88,323.23,316.15,319.25,329.47,334.05,346.35,362.47,365.64,364.37,366.74,368.67,367.66,374.46,370.29,360.07,351.60,345.36,338.46,327.91,325.38,307.28,298.89,297.83,313.48,316.36,310.02,315.07
2019-04-17 22:26:24+00:00,L8,339.63,335.71,343.06,332.17,332.34,326.11,325.75,329.94,330.53,327.85,324.46,325.46,328.61,334.77,332.23,332.00,332.47,334.00,333.87,340.71,346.73,349.71,343.61,334.82,332.75,330.06,326.81,330.66,334.55,334.05,326.33,321.35,318.69,321.07,329.59,332.66,319.84,311.85,310.63,308.65,315.73,325.77,337.57,344.89,355.01,351.24,351.08,352.14,354.90,357.66,355.18,342.03,332.71,325.92,314.07,301.64,306.40,289.66,284.44,285.65,301.19,298.75,294.94,296.65
2019-04-25 22:18:27+00:00,L7,341.95,337.73,344.60,336.99,333.09,326.78,325.50,325.54,327.72,322.62,315.57,316.65,315.94,322.16,324.27,323.08,321.54,332.18,334.24,332.08,344.33,342.79,328.94,336.19,329.94,328.77,324.92,333.35,333.15,333.84,329.73,322.49,318.85,328.05,335.33,337.48,332.25,327.60,303.74,321.41,332.95,348.94,353.55,363.85,369.15,366.39,368.31,372.21,373.80,368.91,367.42,354.95,353.66,357.86,352.21,338.77,334.41,313.04,301.70,313.66,324.67,327.15,322.98,329.78
2019-06-04 22:26:43+00:00,L8,,,,,,,,,,,,594.31,,,,332.49,328.43,326.38,329.17,333.05,340.16,335.71,327.35,330.34,322.94,321.10,325.10,322.48,323.93,326.01,316.72,314.02,311.55,318.91,328.73,338.66,321.35,311.91,,,,323.81,336.32,344.21,347.41,347.90,352.74,350.38,349.32,353.50,352.74,344.65,336.38,329.99,330.10,304.92,303.27,288.43,282.75,,378.47,389.78,407.87,
2019-06-20 22:26:49+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,349.25,,,,339.63,341.32,345.58,347.71,340.58,337.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.44,345.67,338.18,349.65
2019-08-07 22:27:04+00:00,L8,,,,,,,,,,,320.73,321.17,324.31,333.68,330.23,331.20,332.56,345.89,343.03,344.17,347.73,346.43,339.26,331.96,325.35,326.87,327.36,315.90,314.00,322.51,317.58,317.64,323.08,338.21,341.42,346.40,342.40,333.30,329.00,326.24,339.26,353.63,374.47,369.42,384.47,,412.37,415.42,402.58,,561.43,,368.61,363.91,361.57,325.20,325.26,324.22,321.08,346.52,,,,
2019-08-31 22:13:28+00:00,L7,349.11,341.86,351.75,337.79,333.53,329.32,322.10,325.26,327.54,321.64,320.16,311.75,321.42,321.81,322.22,325.46,328.72,325.48,334.35,336.29,345.99,346.28,339.22,335.65,331.58,327.95,327.47,333.95,334.88,333.87,326.25,322.44,322.87,336.20,337.70,338.46,328.04,318.39,317.71,326.85,333.41,348.91,353.42,359.41,369.15,362.12,369.91,374.40,374.89,378.21,381.53,371.12,359.58,356.13,338.39,304.44,317.04,314.06,299.20,309.99,331.67,327.69,333.23,334.22
2019-09-08 22:27:12+00:00,L8,342.64,338.62,347.26,338.20,333.00,332.19,328.90,328.53,330.23,329.46,317.92,323.54,328.44,336.00,333.67,332.59,332.61,334.35,337.50,338.81,345.86,348.82,342.89,341.47,334.41,333.41,338.15,337.94,339.35,337.94,335.02,330.73,331.70,331.54,338.97,338.84,329.02,313.90,315.83,315.99,325.57,333.48,345.30,346.82,358.56,360.32,352.57,356.40,360.14,360.56,358.18,347.96,338.71,331.87,319.84,313.76,306.32,289.69,283.36,285.17,299.72,301.91,296.37,303.33
2019-11-03 22:10:42+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.06,332.70,339.09,343.77,349.57,337.78,330.31,326.18,340.36,340.23,351.31,358.27,370.23,375.42,374.19,372.80,376.18,377.69,387.21,382.52,372.93,363.28,359.48,353.57,333.50,319.72,315.72,303.33,315.08,325.44,324.07,318.85,327.75
2019-12-05 22:09:12+00:00,L7,,,,,,,,,,,,,,,,,,,,326.08,331.22,333.44,329.44,323.25,324.37,318.43,322.61,319.06,324.85,323.40,318.08,314.72,314.15,321.21,324.13,327.92,312.00,304.75,286.30,309.64,315.14,320.43,328.00,336.47,345.72,342.96,341.21,343.47,346.55,351.96,342.22,337.55,322.69,318.81,306.67,287.36,288.78,278.16,274.66,278.90,288.79,286.18,285.31,286.23
2020-01-22 22:06:46+00:00,L7,338.78,338.59,341.37,334.09,331.56,324.88,319.79,325.62,320.94,316.77,314.06,313.56,310.80,313.39,311.59,320.20,316.63,314.65,316.74,323.91,335.93,336.13,329.14,327.06,,,,,,,,,,,,,,,,,,,,,344.12,347.02,342.60,347.52,353.62,363.98,364.10,355.70,340.64,333.24,321.35,312.56,311.33,294.81,291.88,296.12,312.71,310.58,305.91,304.53
2020-02-23 22:05:07+00:00,L7,344.51,340.95,344.05,330.20,321.67,325.26,323.92,327.23,321.69,319.20,311.04,313.29,317.41,320.36,325.31,323.37,325.86,330.97,328.85,333.22,338.61,338.72,331.61,326.89,324.48,324.48,323.14,326.18,330.22,328.21,323.38,319.53,323.30,324.73,332.77,334.64,322.78,315.97,306.94,311.51,327.80,336.80,346.41,357.48,365.35,364.84,365.86,372.00,373.62,372.18,370.75,359.70,353.83,344.70,341.13,333.93,322.36,307.91,297.13,300.98,312.26,311.37,308.53,313.84
2020-04-03 22:26:38+00:00,L8,345.72,347.19,345.24,334.14,333.06,332.09,331.47,333.31,334.16,329.60,319.76,322.19,325.92,330.46,327.82,328.95,331.18,331.72,339.11,339.90,342.42,344.85,337.50,332.98,331.67,330.50,330.34,334.04,336.91,338.20,332.16,327.94,323.65,327.75,339.29,340.65,330.81,319.93,316.68,318.66,327.31,333.29,343.40,351.14,359.53,361.68,363.67,363.31,364.17,366.30,364.51,352.49,343.68,334.78,325.88,320.17,313.17,296.57,288.03,296.81,310.30,311.44,304.63,306.56
2020-04-27 22:01:31+00:00,L7,351.35,343.33,354.04,344.09,341.28,337.43,335.61,335.72,336.74,322.17,317.87,315.63,326.87,326.55,326.08,324.85,325.89,,,,,,,,,,,,,,,,,,,351.13,341.18,331.19,322.61,329.31,343.43,349.17,355.77,364.08,381.86,375.72,380.53,377.36,378.61,378.19,379.26,375.79,378.41,359.65,355.88,332.82,310.40,309.06,298.74,319.08,334.07,340.99,332.95,345.08
2020-05-29 21:59:34+00:00,L7,359.88,,,351.84,345.35,342.31,332.84,336.85,333.22,331.23,320.92,319.07,,,321.05,,,,,,,,339.43,,,327.46,328.41,326.25,,,,,,,,,,,,,,,,,,377.28,,381.85,393.56,389.32,385.21,371.22,364.08,376.93,372.27,339.62,326.44,324.93,313.68,320.45,344.00,332.40,,340.35
2020-07-16 21:56:44+00:00,L7,320.33,319.31,317.45,317.39,322.40,309.69,307.92,310.44,308.98,307.60,305.50,306.33,,,,,,,,,,,327.08,,,,306.80,312.15,338.64,316.38,,,,298.01,303.61,330.44,282.88,296.00,312.21,295.45,311.72,322.12,321.65,333.18,346.99,344.75,,,341.76,346.44,359.81,327.86,315.69,320.46,311.75,302.62,292.18,276.00,270.01,284.39,295.35,288.90,295.33,295.75
2020-10-04 21:51:36+00:00,L7,368.72,355.36,363.80,345.07,341.17,337.20,331.12,335.62,334.24,330.68,323.16,320.50,326.08,329.01,329.43,330.71,335.97,336.07,336.70,338.25,344.17,342.59,343.79,337.40,335.56,337.34,341.59,343.19,344.41,349.05,338.28,335.03,334.65,337.47,342.31,354.12,352.96,338.13,334.38,318.90,347.93,361.33,371.32,373.60,385.64,383.41,378.26,381.89,380.90,388.94,383.88,368.80,370.90,356.77,353.55,352.23,322.66,321.78,298.65,334.87,339.44,342.37,342.21,358.11
2020-10-12 22:27:18+00:00,L8,338.85,343.24,345.58,330.06,329.28,331.33,324.51,326.42,329.14,324.94,318.77,318.47,323.60,321.04,324.19,328.18,328.38,333.09,330.00,337.17,345.24,343.09,333.67,327.65,328.48,329.16,331.07,334.03,335.74,336.83,329.81,324.02,321.37,328.40,331.42,328.74,320.02,307.05,297.20,288.22,313.77,332.47,344.07,345.15,357.24,354.56,350.04,352.02,354.18,358.38,353.30,343.47,330.30,322.93,310.08,293.24,292.31,283.37,278.64,284.01,295.08,297.65,292.80,294.58
2020-12-07 21:47:13+00:00,L7,348.95,339.40,344.14,335.01,331.88,326.62,321.53,323.27,324.09,324.84,319.20,317.92,317.53,317.28,316.90,317.96,318.66,319.96,320.82,326.37,334.54,335.83,333.17,329.35,324.19,328.25,322.60,330.63,332.03,327.92,319.46,317.67,312.85,316.47,327.25,332.85,324.07,317.37,313.87,318.38,329.28,338.86,346.17,350.53,362.18,360.57,361.28,361.97,365.72,370.50,365.50,355.87,345.83,339.65,330.34,317.02,315.68,303.48,294.82,298.60,309.12,312.68,307.45,311.14
2021-03-13 21:40:07+00:00,L7,354.95,343.41,353.42,345.65,339.10,338.22,335.26,337.26,334.33,328.70,322.18,323.12,328.56,332.54,331.46,322.59,327.77,328.66,333.26,336.98,343.04,346.75,342.72,341.15,333.77,337.63,333.64,334.54,334.55,336.32,327.20,324.36,323.18,328.55,337.27,344.12,335.19,325.97,326.09,326.12,336.16,351.15,351.02,365.15,375.37,373.26,372.53,374.64,379.47,378.20,378.20,367.06,358.88,351.65,353.35,341.12,338.28,316.32,307.72,311.85,323.25,324.07,328.11,332.90
2021-03-29 21:38:50+00:00,L7,351.06,348.91,350.54,343.45,340.49,334.34,341.28,339.23,,393.46,,350.05,357.60,362.56,357.30,356.75,342.96,343.28,343.06,346.77,353.18,353.27,353.74,351.19,343.83,343.80,350.52,351.67,345.33,347.69,342.06,337.01,339.40,355.37,354.25,362.25,349.22,340.51,344.85,351.39,361.52,371.18,380.24,382.58,392.25,389.00,383.38,376.98,401.06,384.47,392.76,382.14,386.77,381.08,370.30,368.23,372.55,349.90,,336.73,347.97,345.48,345.66,360.75
2021-05-16 21:34:49+00:00,L7,357.64,343.95,349.48,336.52,328.28,332.76,332.48,330.90,322.08,325.02,315.43,315.83,331.89,,,,,,,,,,339.12,,,331.95,,,,,328.72,328.16,329.74,325.67,325.75,344.97,339.80,327.86,332.85,332.45,,,355.81,384.51,366.69,375.72,368.25,373.93,376.17,379.82,375.21,363.31,371.01,352.55,346.01,,,320.38,294.98,310.52,323.19,320.60,321.15,
2021-05-24 22:26:39+00:00,L8,334.32,337.48,335.78,325.26,328.81,327.90,324.76,327.28,331.72,328.94,328.18,325.68,327.88,333.41,329.66,325.58,322.65,326.91,330.51,337.07,344.01,344.60,338.05,334.55,333.66,335.82,334.93,334.20,337.88,335.57,325.74,322.17,315.77,317.14,322.05,326.35,315.93,299.04,279.71,312.27,313.55,329.54,337.85,339.32,350.68,349.01,346.82,348.38,350.23,351.32,348.79,336.13,322.64,313.03,306.47,292.93,295.93,278.53,275.91,282.88,296.51,293.01,292.44,291.57
2021-06-17 21:32:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,187.42,,,,,,,,,,,,,,,,,,350.64,344.59,,,,,,,,,,,,,,,,,272.26,,,,,312.98
2021-07-03 21:30:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,310.39,,,,,,,,,,,,,296.73,291.32,280.11,,301.00,312.04,315.10,327.00,325.04,337.97,,,,,293.28,,,,,304.26,306.48,,,,,293.64,292.54,293.05,297.06
2021-07-27 22:26:59+00:00,L8,362.97,354.11,363.12,352.40,348.97,349.44,347.87,345.41,339.89,345.22,333.46,335.06,331.87,336.86,341.68,338.52,342.84,341.29,341.56,346.09,352.84,359.26,348.90,,,,,,,,,,,,,,,,,,333.42,348.86,355.98,369.65,379.39,376.49,371.27,373.48,382.48,379.63,378.34,365.42,375.80,349.81,,326.38,310.11,308.82,296.96,318.62,353.29,369.02,361.98,387.26
2021-08-12 22:27:06+00:00,L8,371.87,357.00,364.71,356.79,354.12,353.21,352.56,351.31,350.47,352.68,338.47,339.55,343.95,345.19,342.18,343.72,345.66,347.34,351.76,352.20,363.51,363.97,356.91,352.16,347.89,349.07,351.10,350.92,357.40,354.81,344.11,338.23,336.87,347.99,368.00,371.46,358.46,326.20,,342.61,343.03,356.26,370.79,377.89,401.87,396.20,377.91,381.61,397.70,406.50,419.04,413.23,399.38,365.51,370.66,394.08,,319.12,,348.95,362.77,358.58,361.06,378.82
2021-08-20 21:26:37+00:00,L7,340.40,327.93,333.25,320.47,316.23,318.84,313.97,320.33,315.21,324.10,309.81,303.08,306.30,309.52,308.50,312.07,312.21,,,,330.08,,325.65,,,318.04,318.99,317.30,325.90,321.05,315.47,,,309.04,,,,,,,,,,,,,,,350.95,355.32,352.67,340.78,328.43,326.75,308.94,304.79,295.01,264.82,258.22,281.05,288.73,287.48,293.68,297.21
2021-09-21 21:23:49+00:00,L7,353.35,342.37,349.72,335.21,334.37,327.21,326.15,329.25,330.90,322.30,318.35,319.61,326.96,328.48,330.23,326.08,326.02,324.80,330.69,335.96,341.64,339.05,336.49,331.11,334.25,331.19,337.53,335.35,337.90,337.12,332.21,325.90,329.07,335.36,337.72,347.62,338.12,332.09,336.32,345.87,341.54,351.42,367.18,365.99,375.03,373.28,370.30,374.96,375.69,379.72,380.29,354.31,354.88,352.50,357.71,351.47,328.02,311.20,306.48,315.40,329.63,335.20,331.24,341.59
2021-12-26 21:14:51+00:00,L7,345.23,343.18,344.31,332.56,330.53,327.06,329.82,329.65,329.36,325.55,320.17,316.62,321.60,315.74,318.43,329.33,331.68,335.58,339.53,340.53,348.13,351.63,344.14,338.54,337.29,334.39,337.04,337.24,341.00,336.42,327.26,326.71,324.78,328.12,334.92,342.01,331.48,320.47,317.68,322.84,331.95,350.74,345.36,347.03,364.87,363.53,366.10,365.27,364.14,364.89,365.92,355.87,349.05,344.13,335.65,330.06,319.54,304.36,,,,,,
