dates,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118,satname
2016-05-20 22:14:14+00:00,354.41,340.53,338.65,346.67,344.03,323.97,314.44,294.92,289.75,288.96,291.56,291.60,295.09,300.77,303.17,302.61,312.20,315.79,319.00,319.65,317.63,318.93,322.48,321.30,318.18,317.75,320.54,322.38,316.20,311.64,313.87,314.71,313.44,316.57,310.87,319.16,320.99,321.07,318.98,316.38,315.61,312.39,307.70,300.08,297.77,291.68,298.18,308.13,320.14,327.88,333.77,342.62,356.45,362.87,368.33,365.87,366.37,368.88,364.13,361.55,359.14,356.35,355.83,353.02,349.12,350.36,352.41,359.44,361.68,362.10,357.35,354.69,351.50,353.78,352.28,348.58,347.46,346.50,352.81,355.58,351.09,345.82,344.19,343.42,336.80,336.34,336.69,337.03,337.69,341.88,348.02,351.57,353.74,356.01,362.91,371.68,357.52,342.18,348.85,363.74,356.76,351.89,347.10,344.58,345.55,341.24,340.28,336.69,332.41,332.72,332.21,331.58,337.27,337.95,340.18,339.53,344.19,338.19,341.32,L7
2016-05-29 22:08:07+00:00,354.41,340.53,338.65,346.67,344.03,323.97,314.44,294.92,289.75,288.96,291.56,291.60,295.09,300.77,303.17,302.61,312.20,315.79,319.00,319.65,317.63,318.93,322.48,321.30,318.18,317.75,320.54,322.38,316.20,311.64,313.87,314.71,313.44,316.57,310.87,319.16,320.99,321.07,318.98,316.38,315.61,312.39,307.70,300.08,297.77,291.68,298.18,308.13,320.14,327.88,333.77,342.62,356.75,362.54,367.81,367.44,366.75,368.63,364.46,361.79,359.30,356.35,355.83,353.02,349.12,350.36,352.41,359.44,360.52,360.57,356.81,354.65,352.75,354.24,352.68,348.76,347.46,346.50,352.81,355.58,351.09,345.82,344.19,343.11,337.02,336.36,337.02,336.50,337.38,341.95,348.66,352.38,353.74,356.01,362.91,371.68,357.52,342.18,348.85,363.74,356.37,351.36,346.41,345.65,345.60,342.45,341.58,336.75,332.87,332.72,332.21,331.58,337.27,337.95,340.18,339.53,343.40,337.98,342.27,L7
2016-06-13 22:11:30+00:00,354.41,340.53,338.65,346.67,344.03,323.97,314.44,294.92,289.75,288.96,291.56,291.60,295.09,300.77,303.17,302.61,312.20,315.79,319.00,319.65,317.63,318.93,322.48,321.30,318.18,317.75,320.54,322.38,316.20,311.64,313.87,314.71,313.44,316.57,310.87,319.16,320.99,321.07,318.98,316.38,315.61,312.39,307.70,300.08,297.77,291.68,298.18,308.13,320.14,327.88,333.77,342.62,356.75,363.00,366.75,366.48,366.17,368.64,364.68,362.10,358.94,356.53,355.98,353.82,350.72,350.82,352.25,359.04,360.70,360.42,356.46,354.15,352.16,353.77,352.76,349.36,347.25,346.88,353.03,355.57,351.51,345.79,343.27,342.61,337.20,336.06,337.07,337.02,337.41,341.28,348.11,352.44,353.74,356.01,362.91,371.68,357.52,342.18,348.85,363.74,356.37,351.36,346.41,345.65,345.60,342.71,342.16,337.61,333.83,333.52,333.47,332.93,337.50,339.19,342.39,342.34,343.69,337.44,341.21,L8
2016-06-14 22:08:11+00:00,351.30,338.40,335.84,340.87,339.32,320.31,314.44,294.92,289.75,288.96,291.56,291.60,295.09,300.77,303.17,302.61,312.20,315.79,319.00,319.65,317.63,318.93,322.48,321.30,318.18,317.75,320.54,322.38,316.20,311.64,313.87,314.71,313.44,316.57,310.21,319.16,320.99,321.07,318.98,316.38,315.61,310.21,306.48,299.58,297.63,292.77,298.01,307.86,320.65,327.91,333.77,342.62,356.75,363.00,366.75,366.48,366.17,367.86,363.92,361.55,358.16,356.07,355.46,353.64,351.53,350.82,352.25,359.04,360.70,360.42,356.46,354.15,350.96,352.57,352.32,349.31,346.53,346.25,352.46,354.69,350.76,345.79,343.27,342.61,337.20,336.06,337.07,337.02,337.86,340.18,346.93,351.86,353.70,355.84,360.26,368.60,356.64,342.18,348.85,363.74,356.37,351.36,346.41,345.65,346.88,342.42,342.00,337.17,333.66,333.55,333.60,333.05,337.38,338.97,342.39,342.34,343.69,337.44,341.21,L7
2016-06-30 22:08:12+00:00,346.23,334.75,333.97,334.38,334.45,320.31,314.44,294.92,289.75,288.96,291.56,291.60,295.09,300.77,303.17,302.61,312.20,315.79,319.00,319.65,317.63,318.93,322.48,321.30,318.18,317.75,320.54,322.38,316.20,311.64,313.87,314.71,313.44,316.57,310.21,319.16,320.99,321.07,318.98,316.38,315.61,310.21,306.48,299.58,297.63,292.77,298.01,307.86,320.65,327.91,333.77,342.62,356.75,363.00,366.75,366.48,366.17,369.91,362.95,361.20,356.79,354.82,354.49,353.31,352.07,350.82,352.25,359.04,360.93,360.75,356.44,353.89,350.56,351.52,351.24,349.60,344.18,344.72,351.79,353.09,350.35,345.79,341.82,342.51,337.14,335.61,337.05,337.47,338.47,339.90,347.39,352.09,351.75,354.40,358.81,366.38,357.84,348.27,349.34,364.09,356.50,351.36,346.06,345.61,346.79,342.50,342.33,336.36,332.76,333.27,334.45,333.62,336.89,339.69,340.67,343.07,341.66,335.56,340.58,L7
2016-07-07 22:14:22+00:00,341.70,331.06,331.24,332.12,334.45,320.31,314.44,293.32,289.75,288.96,291.56,289.50,293.36,298.78,301.49,301.85,309.99,312.40,315.00,319.65,317.63,318.93,318.15,316.95,315.36,313.82,317.44,319.86,314.69,309.17,311.16,312.49,310.22,316.57,310.21,319.16,316.31,317.80,317.42,313.11,313.41,307.86,305.10,298.25,296.21,290.87,296.06,306.06,320.65,327.91,333.77,340.54,354.47,361.75,365.41,364.85,364.75,368.91,362.51,360.23,355.77,353.97,353.40,353.31,352.07,350.82,350.92,356.21,358.65,359.23,355.50,352.53,349.27,350.54,350.49,348.66,343.83,344.18,351.79,353.09,350.35,345.79,340.15,340.17,335.64,334.28,335.46,336.03,337.69,339.38,346.42,351.36,351.41,353.48,358.81,366.38,357.84,348.27,348.64,364.09,353.88,349.60,345.26,344.67,345.73,341.75,341.79,336.13,332.23,332.60,334.45,333.62,336.89,339.69,339.04,341.54,340.25,333.48,338.18,L7
2016-07-15 22:11:46+00:00,341.70,331.06,331.24,332.12,334.45,320.31,314.44,293.32,289.75,288.96,291.56,289.50,293.36,298.78,301.49,301.85,309.99,312.40,315.00,319.65,317.63,318.93,318.15,316.95,315.36,313.82,317.44,319.86,314.69,309.17,311.16,312.49,310.22,316.57,310.21,319.16,316.31,317.80,317.42,313.11,313.41,307.86,305.10,298.25,296.21,290.87,296.06,306.06,320.65,327.91,333.77,340.54,354.47,362.85,366.21,365.45,365.56,369.70,363.32,360.88,356.16,354.85,354.54,354.68,353.25,351.39,351.46,357.21,359.58,359.44,355.67,352.28,349.52,351.86,351.83,349.06,344.26,345.02,351.66,352.74,350.82,346.68,341.27,340.27,335.57,334.06,335.31,336.23,337.52,339.68,346.53,351.89,351.41,353.48,358.81,366.38,357.84,348.27,348.64,364.09,353.88,349.60,345.26,344.67,345.73,342.11,342.17,336.70,333.00,333.36,335.22,334.19,336.76,339.29,338.74,341.65,341.28,333.71,337.15,L8
2016-08-16 22:11:53+00:00,337.80,323.30,324.48,332.13,328.55,319.03,313.34,293.98,287.72,286.92,288.92,287.28,291.56,298.00,299.51,299.88,309.15,312.78,315.64,319.65,317.63,318.93,318.15,317.15,315.19,313.42,316.48,318.67,317.35,313.55,313.28,316.54,313.12,322.02,317.05,323.27,316.31,314.98,315.67,311.57,312.31,306.63,305.72,301.00,299.45,295.93,298.41,309.08,323.07,329.34,335.51,342.63,353.56,362.45,365.24,365.26,365.14,369.60,364.39,361.50,356.13,355.23,356.16,357.28,354.62,353.42,353.28,356.45,358.79,358.93,355.96,352.10,349.72,351.55,352.71,350.17,344.01,345.11,352.44,353.95,352.24,348.84,343.10,339.63,335.36,333.98,335.42,335.88,337.36,340.02,347.19,353.34,352.46,354.34,360.21,368.86,361.03,356.20,356.12,363.32,352.96,349.98,345.39,345.43,345.82,343.08,342.59,337.54,334.63,334.17,336.64,335.54,337.43,340.03,341.52,345.44,342.40,333.64,336.32,L8
2016-08-17 22:08:15+00:00,337.80,323.30,324.48,332.13,331.00,317.92,312.54,294.50,287.98,286.16,288.65,286.53,291.56,298.00,299.51,299.88,309.15,312.78,315.64,317.92,316.11,316.51,317.20,315.91,314.13,313.17,315.66,318.67,317.35,313.55,313.28,316.54,313.12,322.02,315.34,319.14,314.28,313.52,314.69,310.56,311.34,306.63,305.72,301.00,299.45,295.93,298.41,309.08,322.60,328.53,334.61,341.73,352.48,361.61,364.43,364.70,364.59,369.60,364.39,361.50,356.13,355.23,356.16,357.28,354.62,353.42,353.28,356.45,358.79,358.93,355.96,352.10,349.72,351.55,352.71,350.17,344.01,345.11,352.44,353.87,352.10,348.91,343.04,338.96,334.68,333.06,334.54,335.35,337.36,340.02,347.19,353.34,352.46,354.34,360.21,368.86,359.48,356.20,356.12,363.32,352.96,349.98,345.39,345.43,345.82,343.08,342.59,337.54,334.63,334.17,336.64,335.54,337.43,340.03,341.52,345.44,342.40,333.64,336.32,L7
2016-09-09 22:14:31+00:00,335.75,318.53,320.04,330.96,329.93,317.52,315.49,295.49,287.48,286.51,289.23,284.30,289.34,295.73,298.57,299.40,308.11,310.01,315.22,317.80,316.91,317.12,317.11,316.39,314.99,313.58,316.89,319.53,317.76,314.57,315.47,318.28,314.45,320.48,316.23,319.55,313.89,313.68,314.15,310.13,310.72,306.41,305.88,302.89,301.37,298.70,300.11,310.23,322.34,327.64,334.55,341.50,352.14,361.89,364.49,364.82,364.35,369.90,364.90,361.31,355.48,354.66,356.12,357.33,354.95,354.18,353.36,356.33,358.21,358.58,355.67,351.87,350.21,351.34,353.24,350.20,343.79,346.09,353.17,354.43,352.90,349.98,343.56,338.76,334.34,333.10,335.26,335.72,337.21,339.58,346.93,353.95,352.92,354.00,359.49,367.42,359.05,361.47,357.26,363.90,353.55,350.29,345.84,345.27,346.41,343.67,342.52,337.92,335.67,334.22,336.09,335.50,338.35,340.27,342.01,345.40,341.95,332.61,336.24,L7
2016-09-10 22:05:51+00:00,333.82,319.26,324.80,334.82,332.29,318.65,316.42,296.43,288.32,287.33,289.78,284.84,289.72,297.34,298.84,299.71,306.55,308.64,314.61,317.66,317.38,318.01,316.44,316.44,315.43,314.81,317.03,319.67,317.54,316.14,317.38,319.11,315.03,319.04,316.39,319.06,313.71,314.94,315.50,311.48,310.76,306.13,305.04,303.51,302.08,299.85,301.65,311.16,322.50,327.91,335.33,342.56,352.16,362.04,364.64,365.12,364.50,369.66,365.33,361.27,356.02,355.34,356.97,357.82,355.17,354.66,353.94,355.56,357.99,358.96,355.55,352.86,351.19,352.55,354.39,350.64,344.49,346.95,353.87,355.10,353.37,351.08,343.92,338.67,334.17,332.95,335.16,335.83,337.24,339.50,347.41,354.18,353.33,354.51,360.19,367.01,360.02,362.14,358.08,363.58,353.95,350.77,346.88,345.68,346.69,344.09,343.01,338.72,336.65,334.63,335.80,336.39,338.89,340.72,342.07,345.23,342.16,332.40,336.41,L8
2016-11-20 22:12:09+00:00,318.78,321.29,336.37,346.14,339.97,323.33,325.00,305.23,296.99,291.23,293.01,286.32,293.37,302.37,304.30,304.94,304.20,305.04,311.86,320.48,321.48,320.57,315.78,315.63,318.74,318.24,319.30,321.76,318.91,317.16,320.98,315.60,314.29,320.08,318.01,319.70,314.49,314.47,317.69,311.37,311.21,305.50,304.70,306.78,306.46,305.15,304.27,313.55,323.97,328.99,337.14,342.67,348.25,360.37,361.75,364.27,363.46,369.29,366.02,362.11,356.77,357.34,358.79,360.91,359.47,359.68,356.03,355.69,357.83,359.06,356.80,355.34,353.61,354.82,356.25,352.86,346.43,349.96,354.72,354.88,355.19,353.81,345.22,338.43,334.87,331.52,332.94,334.80,338.25,340.56,348.63,355.64,354.54,357.23,361.75,367.34,365.98,367.81,360.59,361.80,353.58,351.15,348.86,349.35,347.39,345.58,345.56,340.15,338.07,336.35,339.63,339.57,339.42,342.36,343.20,345.80,343.60,333.80,335.53,L8
2016-11-21 22:08:09+00:00,318.78,321.29,336.37,346.14,339.97,323.33,334.15,311.88,302.69,295.75,296.31,289.52,302.23,312.74,304.30,304.94,304.20,305.04,311.86,320.48,328.44,324.73,321.14,321.88,325.60,325.80,326.77,329.21,318.91,317.16,320.98,315.60,314.29,320.08,318.01,326.48,319.70,318.59,321.72,316.70,318.77,314.65,311.25,306.78,306.46,305.15,304.27,313.55,323.97,328.99,339.37,343.71,349.35,362.08,364.80,367.73,366.66,370.76,366.02,362.11,356.77,357.34,358.79,360.91,359.47,363.17,359.08,359.00,360.28,361.18,359.78,358.37,356.92,357.71,356.25,352.86,346.43,349.96,354.72,354.88,355.19,353.81,345.22,338.43,334.87,331.52,332.94,334.80,338.25,340.56,348.63,355.64,354.54,357.23,361.75,367.34,365.98,372.53,365.69,365.94,356.34,352.72,351.11,350.44,348.94,346.89,345.56,340.15,338.07,336.35,339.63,339.57,339.42,343.11,344.69,348.35,345.30,334.74,337.58,L7
2017-01-16 22:05:47+00:00,327.53,334.15,359.81,367.12,350.91,334.63,338.45,319.67,306.07,299.11,300.64,298.49,313.05,325.72,318.44,315.54,314.76,316.16,324.03,325.78,331.77,329.87,330.70,332.34,336.13,338.24,338.14,341.03,333.64,333.06,335.60,321.88,322.24,323.40,323.00,330.08,326.56,324.03,328.49,322.11,322.76,321.99,322.81,319.79,317.33,317.65,317.31,325.07,328.28,332.89,343.39,349.42,353.78,365.63,371.71,374.67,373.22,373.38,374.27,368.51,367.47,366.26,369.03,368.47,364.98,369.03,366.74,364.60,366.41,369.53,371.07,372.74,371.38,371.40,367.18,361.59,359.40,360.89,363.65,364.10,363.18,359.74,352.56,340.13,335.37,331.57,332.83,335.80,340.40,345.98,353.65,359.01,358.84,362.26,369.38,382.46,376.16,376.79,372.05,368.89,363.85,360.54,361.36,356.09,353.30,354.13,350.58,349.59,347.66,344.04,343.54,344.37,346.10,344.83,347.25,350.57,348.70,337.55,342.15,L8
2017-02-01 22:05:40+00:00,336.20,344.82,368.03,372.32,355.86,342.17,341.66,321.52,308.12,301.49,303.84,304.02,317.87,330.14,323.72,320.74,320.28,322.06,328.26,329.39,334.28,333.79,335.01,336.72,340.18,343.31,342.71,344.63,339.01,339.29,341.06,329.90,330.56,332.17,331.27,336.24,332.45,328.94,328.49,322.11,322.76,321.99,322.81,319.79,317.33,317.65,317.31,325.07,328.28,332.89,343.39,349.42,353.78,365.63,371.71,374.67,373.22,374.85,374.65,369.33,369.38,368.83,371.69,371.00,368.10,371.02,369.26,367.49,369.13,372.16,373.71,375.41,374.01,374.70,369.17,364.18,362.52,363.75,367.28,367.19,365.59,361.84,354.33,343.86,339.64,336.54,337.87,341.12,344.60,348.47,357.71,362.40,363.78,368.54,376.39,387.86,379.16,379.39,375.27,371.58,367.21,363.12,363.93,359.14,357.55,357.30,354.64,352.69,350.28,346.44,346.42,347.04,349.52,348.23,350.38,353.50,351.69,341.24,346.44,L8
2017-02-09 22:07:31+00:00,340.78,349.68,368.66,372.32,355.86,342.17,341.66,321.52,308.12,299.99,302.08,303.31,315.31,325.85,321.50,319.15,319.15,321.39,328.26,329.39,334.28,333.79,335.01,336.72,340.22,342.42,341.23,342.62,336.80,336.90,339.35,331.03,330.56,332.17,331.27,336.24,332.45,328.94,329.09,323.48,325.35,322.34,322.76,320.42,316.97,317.08,316.94,325.07,328.28,332.89,343.39,349.42,353.78,365.63,372.89,375.60,373.31,372.48,373.00,368.50,368.61,368.31,370.95,371.00,368.10,371.02,369.26,367.49,369.13,371.71,372.18,373.12,372.61,373.23,369.10,363.35,361.88,362.85,367.28,367.19,365.59,361.84,354.33,343.86,339.64,337.50,337.96,340.64,342.67,347.31,356.87,362.10,363.47,368.86,376.39,387.86,379.16,379.39,375.27,371.58,367.21,363.12,363.93,359.14,357.55,357.30,354.64,352.69,350.28,346.44,346.42,347.04,349.52,348.23,350.38,353.50,351.69,341.24,346.44,L7
2017-03-05 22:05:27+00:00,343.97,356.18,368.66,369.14,361.76,355.75,353.42,331.05,316.05,305.04,307.81,311.88,320.69,326.07,322.81,320.55,321.05,323.12,331.13,335.47,339.48,338.73,339.19,341.87,346.29,354.34,353.55,349.19,343.36,338.34,341.28,335.88,335.41,334.73,338.01,342.19,338.23,337.44,336.53,334.28,337.84,331.33,331.18,330.27,324.65,322.79,323.69,327.51,332.44,336.73,348.12,353.80,357.64,370.84,382.48,384.51,382.66,377.67,376.54,371.78,372.40,372.34,375.09,375.80,374.46,374.90,373.15,370.89,373.14,375.21,373.96,376.26,376.29,378.39,373.99,367.73,366.93,366.17,371.71,374.16,372.34,367.22,358.63,348.27,345.51,344.60,346.72,349.63,348.65,349.85,359.83,365.02,367.23,373.50,382.13,394.04,390.30,382.74,379.57,375.79,371.75,367.19,368.07,362.46,361.63,359.89,358.90,358.19,353.54,349.56,349.73,349.65,352.01,350.42,352.89,356.27,354.72,344.34,352.11,L8
2017-04-05 22:14:04+00:00,367.65,371.17,374.13,369.99,370.66,369.69,365.46,341.44,325.31,309.25,312.06,311.65,321.58,323.41,323.55,321.31,322.81,326.33,340.95,344.94,346.77,345.31,344.35,352.05,355.53,354.01,352.89,348.54,342.14,339.05,340.88,335.95,344.68,345.37,348.15,351.46,341.82,339.20,338.08,333.55,339.70,332.98,331.32,332.14,325.39,322.77,322.90,340.15,341.87,345.28,355.38,353.61,358.95,372.35,380.68,380.80,379.85,374.36,373.29,371.78,371.97,371.65,379.80,383.05,382.87,381.10,373.51,373.26,373.79,374.57,372.27,373.64,373.42,374.81,370.84,366.77,365.80,364.53,377.96,381.02,378.72,366.60,357.31,347.89,347.27,345.04,343.62,346.78,345.90,349.36,357.18,362.58,367.02,381.09,393.65,408.38,403.83,388.74,381.83,377.90,374.78,369.62,367.93,362.25,360.26,358.89,359.05,357.92,354.02,351.66,358.24,354.12,355.87,354.10,355.46,357.59,357.73,348.29,349.65,L7
2017-04-30 22:08:04+00:00,369.63,370.44,374.13,369.99,370.66,369.69,365.46,341.44,325.31,309.25,312.06,311.65,321.58,323.41,323.55,321.31,322.81,326.33,340.95,344.94,346.77,345.31,344.35,352.05,355.53,354.01,352.89,348.54,342.14,339.05,340.88,335.95,344.68,345.37,348.15,351.46,341.82,337.88,336.07,331.79,336.47,329.94,329.22,327.77,321.33,319.28,322.90,340.15,341.87,345.28,355.38,353.61,357.88,370.00,378.07,378.39,377.40,372.96,372.81,371.18,370.60,371.65,379.80,383.05,382.87,381.10,373.51,373.26,371.60,371.92,370.45,371.49,371.34,372.31,368.39,364.36,364.52,364.53,377.96,381.02,378.72,366.60,357.31,347.89,344.74,342.98,341.75,344.35,345.27,348.60,355.92,361.24,365.92,381.09,393.65,408.38,403.83,388.74,381.83,377.90,373.95,369.11,367.67,361.93,359.80,358.38,357.53,356.40,352.35,351.66,358.24,354.12,355.87,354.10,355.46,357.59,355.17,345.69,346.86,L7
2017-05-23 22:14:19+00:00,365.13,364.80,378.25,376.23,381.12,374.71,362.17,348.63,333.75,315.99,311.31,310.38,315.70,318.48,322.75,321.33,320.27,326.81,344.78,347.31,339.82,346.05,341.45,350.54,350.29,344.31,342.34,339.56,338.03,335.16,335.03,338.50,349.81,349.39,351.36,344.51,336.06,333.55,329.97,325.82,328.78,318.57,319.65,322.01,317.87,313.87,321.12,345.83,348.55,351.45,352.06,352.81,355.69,365.72,373.19,372.35,371.51,369.44,369.23,368.75,367.84,371.03,380.18,385.34,385.24,371.91,368.14,367.83,366.26,368.58,367.32,366.02,365.18,365.32,363.90,360.40,363.56,363.57,380.60,384.73,374.65,364.57,355.46,345.20,341.29,340.38,338.89,340.95,343.01,345.61,353.22,360.22,364.71,381.14,396.91,411.61,404.61,390.25,381.46,379.17,375.54,371.27,369.43,363.27,363.53,362.14,360.40,359.90,357.43,353.51,361.01,355.86,353.56,351.61,352.65,353.05,353.06,344.73,344.81,L7
2017-06-08 22:14:24+00:00,365.13,364.80,378.25,376.23,381.12,374.71,362.17,348.63,333.75,315.99,311.31,310.38,315.70,318.48,322.75,321.33,320.27,326.81,344.78,347.31,339.82,346.05,341.45,350.54,350.29,344.31,342.34,339.56,338.03,335.16,335.03,338.50,349.81,349.39,351.36,344.51,336.06,333.55,329.97,325.82,328.78,318.57,319.65,322.01,317.87,313.87,321.12,345.83,348.55,344.45,349.58,352.56,355.79,365.44,371.91,370.31,369.90,368.77,369.00,368.72,367.84,371.03,380.18,379.00,379.02,369.43,366.89,366.56,365.82,367.83,366.43,364.48,364.19,363.66,362.47,360.40,363.56,363.57,380.60,379.75,371.89,362.89,355.21,345.07,341.18,339.44,338.49,340.43,342.48,345.16,353.24,360.22,364.71,381.14,396.91,400.22,400.48,386.46,377.95,376.04,373.92,369.68,368.62,363.31,364.41,362.66,360.60,359.90,357.43,353.51,361.01,355.00,352.89,350.26,351.29,352.37,351.89,343.86,343.38,L7
2017-06-16 22:11:31+00:00,366.41,364.80,378.25,376.23,381.12,374.71,362.17,348.63,333.75,315.99,311.31,310.38,315.70,318.48,322.75,321.33,320.27,326.81,344.78,347.31,339.82,346.05,341.45,350.54,350.29,344.31,342.34,339.56,338.03,335.16,335.03,338.50,349.81,349.39,351.36,344.51,336.06,333.55,329.97,325.90,328.72,318.96,319.04,320.39,317.13,314.23,320.45,335.90,340.56,341.85,349.60,352.66,356.50,365.89,371.89,370.60,370.25,369.27,369.76,369.84,367.85,370.48,377.69,375.95,376.45,368.79,367.32,367.02,366.32,367.87,366.99,364.90,364.89,364.07,362.89,361.02,364.15,364.97,379.86,379.28,371.19,362.96,356.16,347.61,342.34,340.80,339.54,341.48,343.53,346.53,354.12,360.93,366.12,380.49,393.42,397.81,396.23,382.01,376.25,375.61,374.16,370.56,369.23,364.60,365.89,363.56,361.78,360.09,357.23,354.29,358.84,354.37,353.12,350.32,351.01,352.87,352.05,344.12,344.39,L8
2017-06-24 22:14:27+00:00,366.41,364.80,378.25,376.23,381.12,374.71,362.17,348.63,333.75,315.99,311.31,310.38,315.70,318.48,322.75,321.33,320.27,326.81,344.78,347.31,339.82,346.05,341.45,350.54,350.29,344.31,342.34,339.56,338.03,335.16,335.03,338.50,349.81,349.39,351.36,344.51,336.06,333.55,329.97,325.90,328.72,318.96,315.93,315.57,311.88,314.23,320.45,335.90,340.56,341.85,348.46,350.57,354.93,364.63,370.54,369.65,369.97,367.76,368.39,368.85,366.33,367.38,377.69,375.95,376.45,367.83,365.84,364.76,365.16,366.59,365.47,363.69,363.33,361.98,360.57,359.11,361.68,364.97,379.86,379.28,371.19,361.44,353.74,346.29,342.05,340.80,339.54,341.48,343.53,346.53,354.12,360.93,364.32,380.49,393.42,397.81,382.54,373.79,370.82,373.94,372.04,370.56,367.80,361.73,364.54,362.03,361.78,357.67,354.52,354.29,358.84,354.37,353.12,350.11,349.36,349.40,349.60,342.36,342.20,L7
2017-06-25 22:05:23+00:00,362.57,360.10,369.87,376.23,381.12,374.71,362.17,348.63,333.75,315.99,311.31,310.38,315.70,318.48,322.75,321.33,320.27,326.81,344.78,347.31,339.82,346.05,341.45,350.54,350.29,344.31,342.34,339.56,338.03,335.16,335.03,338.50,349.81,349.39,351.36,344.51,336.06,333.55,329.97,325.90,328.72,318.96,315.93,315.57,311.88,311.45,317.42,327.56,335.69,339.05,346.62,349.07,354.56,364.03,370.42,369.37,369.30,367.29,368.37,368.67,366.02,366.31,374.95,372.97,373.18,366.15,364.76,364.36,364.63,366.09,364.68,363.31,362.66,361.56,359.84,358.18,360.64,363.75,375.67,376.26,369.14,360.48,352.67,345.44,341.49,340.00,338.91,340.80,343.46,346.19,353.52,360.17,364.29,377.24,385.65,389.72,369.70,366.69,368.08,371.56,370.09,368.49,366.58,361.22,363.49,360.84,360.16,356.65,353.25,352.33,355.45,352.30,351.39,348.96,348.04,348.12,348.55,341.04,340.52,L8
2017-07-10 22:14:28+00:00,361.75,356.76,363.61,368.12,370.08,374.71,362.17,348.63,333.75,315.82,310.85,309.48,313.24,315.74,320.46,319.30,317.73,322.37,332.18,347.31,339.82,346.05,341.45,350.54,350.29,344.31,342.34,339.56,338.03,335.16,335.03,338.50,349.81,349.39,351.36,344.51,336.06,331.55,329.00,324.40,327.46,317.70,315.10,314.03,310.26,309.90,315.87,323.85,335.69,339.05,346.62,349.07,354.47,364.16,370.38,369.09,368.69,366.96,368.07,368.14,365.72,365.27,371.41,370.28,373.18,366.15,364.76,363.49,364.14,365.72,364.18,362.73,362.06,360.71,359.02,357.83,359.68,361.83,372.14,376.26,369.14,360.48,352.67,345.10,341.25,339.48,338.07,340.52,343.55,346.42,353.05,359.28,364.01,374.81,381.47,389.72,369.70,366.69,368.08,370.43,369.05,367.38,366.11,360.90,362.63,360.07,359.19,355.42,351.94,350.56,353.11,352.30,351.39,348.96,348.04,348.12,347.70,340.51,340.12,L7
2017-07-11 22:05:26+00:00,361.68,354.36,359.94,363.88,365.62,369.03,357.33,345.82,332.14,316.40,311.30,309.46,312.60,314.37,319.55,318.69,317.22,319.94,326.23,337.05,335.41,341.83,339.19,345.65,345.74,341.41,339.53,337.25,338.03,335.16,335.03,338.50,349.81,349.39,351.36,344.51,336.06,331.55,329.00,324.40,327.46,317.70,315.10,314.03,310.26,309.90,315.87,322.57,334.17,339.42,347.14,349.43,354.64,364.44,370.99,369.30,368.85,367.34,368.71,368.66,366.41,364.97,370.46,370.33,372.01,365.72,364.78,363.36,364.26,365.52,364.20,362.56,362.23,360.68,358.78,358.19,359.61,361.72,371.41,375.28,368.14,360.38,352.93,345.74,341.10,339.30,337.97,341.10,344.20,346.82,353.08,360.39,364.88,374.07,380.55,384.42,363.89,365.97,367.48,369.41,368.78,367.43,365.98,360.88,362.25,359.61,359.01,355.13,351.64,350.33,352.80,351.59,351.10,349.13,347.70,347.47,347.77,340.76,340.42,L8
