dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2023-03-14 22:05:47+00:00,L9,349.53,327.73,333.28,333.24,322.29,327.95,321.26,316.45,305.01,305.49,294.68,291.40,313.92,323.89,312.30,321.93,323.83,326.88,322.98,323.16,320.90,318.67,316.15,314.95,309.99,315.84,320.14,310.59,318.63,314.11,319.31,304.41,321.47,324.47,309.44,300.53,316.22,312.15,306.08,300.73,300.78,304.04,300.48,285.47,292.88,308.06,312.67,317.96,322.71,332.66,342.01,349.72,354.07,365.14,367.38,360.96,368.21,366.05,363.15,358.20,364.35,352.09,350.07,350.91,356.50,357.61,354.29,348.63,355.40,362.45,359.28,357.02,363.31,353.57,351.17,356.76,358.75,357.40,358.48,368.85,362.85,364.10,366.44,345.22,345.46,341.31,338.00,340.70,360.86,366.91,351.37,370.86,382.71,384.30,396.44,399.53,390.31,381.56,375.79,372.70,370.95,363.53,363.51,360.45,359.67,354.13,343.84,346.69,343.89,336.83,344.10,341.56,343.37,343.50,343.93,335.90,331.81,320.53,324.67
2023-03-18 20:14:51+00:00,L7,334.62,321.61,325.47,341.28,334.66,332.25,340.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.68,322.63,329.98,292.52,285.84,313.65,315.46,309.89,312.65,323.77,338.39,336.89,358.00,,,357.19,367.94,370.56,365.00,359.50,361.96,350.19,348.67,349.28,356.09,355.10,348.92,,,,361.22,362.60,354.79,351.08,345.20,351.82,352.07,352.30,355.00,365.51,354.91,356.91,356.16,,,,344.42,342.82,345.68,353.40,357.81,366.70,,,,,,,372.28,,,,373.51,363.21,363.38,359.48,347.21,347.66,343.63,336.34,336.22,346.32,345.10,340.36,335.77,335.11,,,
2023-03-21 22:11:55+00:00,L9,320.40,317.53,325.36,331.86,316.10,310.11,313.47,294.32,292.81,292.81,296.24,290.58,300.56,304.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.68,357.21,353.63,361.69,353.59,351.63,347.35,352.70,355.03,350.40,345.24,356.46,357.79,354.64,354.43,356.33,352.80,344.27,350.80,355.50,353.24,354.35,361.91,361.06,356.21,355.05,348.05,343.99,338.91,338.44,337.73,342.79,341.39,350.33,350.85,364.53,,,,,,378.17,374.57,369.69,360.38,363.51,363.13,358.42,352.88,350.06,352.11,343.41,338.86,345.12,342.90,343.47,343.95,339.42,336.27,334.02,325.15,321.29
2023-03-22 22:05:28+00:00,L8,,,,,321.15,366.69,366.86,,279.60,279.16,270.60,271.26,276.94,286.60,284.03,297.49,317.24,311.56,306.14,304.32,302.65,297.90,290.38,297.12,301.07,307.83,290.53,293.17,300.80,299.19,303.50,299.06,304.75,302.60,291.03,286.27,288.33,290.26,293.55,289.56,294.17,287.79,279.82,271.53,272.77,289.38,295.62,298.63,305.16,325.63,328.83,340.79,348.74,354.28,348.61,349.23,352.41,350.97,355.07,344.85,,,,,,343.29,342.27,341.50,348.08,350.16,350.08,345.51,348.27,346.09,341.93,348.03,350.33,341.17,341.61,355.48,352.19,348.00,347.18,341.67,333.99,334.19,329.99,335.38,337.25,340.22,345.44,337.41,,,,,,,361.15,360.41,361.70,359.69,353.51,354.41,353.14,346.28,343.16,337.89,332.89,337.53,337.60,336.36,333.83,338.02,326.72,330.61,324.60,316.80,323.01
2023-03-29 22:11:37+00:00,L8,339.52,329.50,346.15,348.62,329.96,341.38,339.26,313.07,302.84,308.63,318.14,313.27,320.50,315.79,315.66,319.59,322.58,324.69,324.62,318.29,320.99,309.78,312.79,313.53,312.80,328.27,335.43,318.92,328.43,315.00,314.44,302.89,322.63,329.97,317.26,309.01,312.60,316.46,320.93,307.35,305.16,326.01,324.11,308.08,302.39,316.50,319.55,319.45,317.94,330.21,342.11,349.60,353.95,368.45,368.01,362.41,374.88,372.02,370.80,362.84,369.67,361.32,362.24,362.00,361.04,364.55,363.54,354.04,368.78,371.70,371.98,367.83,363.40,357.64,351.53,359.62,365.27,362.25,365.38,375.01,370.57,367.33,365.33,359.41,357.89,353.07,348.63,349.86,364.70,370.30,377.95,380.52,378.86,380.00,393.74,396.62,390.83,384.38,382.75,380.67,371.28,371.13,368.72,367.79,362.33,358.88,352.62,353.03,348.09,341.74,350.31,351.12,351.81,347.53,346.12,347.01,341.91,327.45,330.15
2023-03-30 22:05:35+00:00,L9,360.46,349.16,369.93,366.24,346.91,356.39,349.82,328.11,306.30,315.68,325.84,324.91,324.22,325.09,323.74,327.20,328.17,332.11,326.75,323.26,326.17,322.39,317.76,323.40,326.95,351.12,362.26,338.61,345.82,338.68,332.58,310.16,337.55,349.52,328.96,321.25,322.12,338.32,340.25,317.96,314.21,340.83,339.83,325.01,310.50,329.10,331.76,328.38,324.45,333.33,348.32,353.60,374.93,383.05,382.84,372.35,382.02,385.31,385.63,376.51,377.39,371.54,373.26,366.11,364.08,371.93,368.12,358.50,375.20,379.29,379.14,377.48,371.33,372.56,359.45,367.16,375.35,371.24,375.16,377.20,375.05,372.60,367.68,364.35,366.58,359.40,358.14,360.90,371.55,374.99,383.84,385.10,386.03,387.49,401.17,401.60,394.54,388.87,385.58,385.03,371.25,374.11,372.01,370.36,365.42,359.79,354.48,356.22,350.63,345.57,349.95,352.12,355.96,351.98,347.65,349.34,347.27,332.05,342.13
2023-04-09 20:13:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.14,348.39,342.65,355.52,348.95,347.58,346.10,,,,,344.39,347.16,345.49,336.81,341.58,343.16,345.01,350.06,346.65,340.18,339.26,,,,,,346.16,345.79,340.56,335.54,330.98,326.92,325.75,327.96,,328.71,332.83,,,,,,,,,,,,,,,,338.40,,,,,340.00,331.56,326.78,327.43,326.86,330.93,318.68,305.26,302.40
2023-05-16 22:11:04+00:00,L8,345.00,355.26,354.45,403.87,,326.12,323.44,315.26,324.58,315.77,317.03,302.42,316.60,334.80,324.62,,,,,,,,,,,,,,,,,,,,,,,,,302.52,308.36,309.86,311.28,309.74,321.39,301.66,349.74,305.22,318.59,325.45,328.60,345.42,361.30,364.96,354.00,358.98,348.91,363.39,359.15,366.45,368.84,350.07,348.22,351.75,350.10,345.70,346.04,347.30,348.06,351.70,391.86,401.33,348.27,346.37,348.04,346.40,348.85,,401.21,395.71,354.77,347.24,356.64,371.68,340.09,356.96,363.67,367.73,337.68,349.32,341.08,345.49,,,407.73,422.03,414.94,,358.93,359.80,353.67,355.12,377.42,385.40,355.33,350.16,379.68,356.05,357.55,340.01,338.26,341.74,340.43,342.82,353.39,334.65,331.68,330.09,340.13
2023-05-18 20:05:32+00:00,L7,,284.81,301.35,303.04,300.38,288.91,,243.42,264.76,235.82,,,,,,269.16,297.25,,,256.83,,266.50,274.69,268.84,274.85,,,,257.01,258.19,274.79,291.58,288.49,290.34,278.13,254.37,265.58,270.19,281.59,,,,,,,259.46,274.49,280.27,289.06,305.60,292.77,319.73,330.10,336.58,,,,,337.03,353.52,338.03,,,329.37,334.65,328.77,356.07,339.03,339.92,338.44,,,,331.81,326.53,335.79,,,,342.99,330.92,,320.47,,321.85,321.39,,,,325.98,317.79,304.79,296.15,262.36,258.49,,,246.62,,,325.91,333.68,,,,336.87,337.28,329.28,,,321.83,,,334.06,342.66,323.65,312.84,312.74,
2023-05-24 22:11:17+00:00,L9,310.39,317.12,318.90,314.69,311.02,298.05,291.64,287.53,295.16,288.26,288.67,281.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.41,271.39,268.21,278.94,289.92,297.10,300.24,313.74,319.71,324.65,336.08,338.47,342.80,345.28,345.38,346.01,344.08,345.67,344.56,340.39,336.36,337.34,337.49,338.51,332.71,336.83,336.24,339.54,339.19,340.32,337.14,332.98,335.77,333.60,336.91,335.31,338.46,345.31,336.91,333.24,330.65,330.45,322.42,321.38,323.37,322.72,327.52,329.83,327.97,332.70,324.01,321.42,304.07,259.33,317.73,333.52,333.36,338.69,342.39,341.92,348.04,347.53,339.24,346.27,337.46,334.78,331.53,332.03,333.11,326.57,329.45,324.16,331.71,323.18,325.03,318.93,335.69
2023-05-25 22:04:56+00:00,L8,314.50,320.76,319.66,317.05,314.71,302.48,296.23,286.20,290.62,285.92,287.06,280.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.40,269.36,283.03,290.47,299.14,300.84,310.85,318.66,321.87,331.57,336.25,340.93,342.56,341.63,341.42,343.57,343.77,340.65,336.94,336.23,335.70,338.10,339.73,337.58,333.63,338.56,336.60,340.48,340.53,335.98,332.37,336.65,333.59,335.77,334.91,337.46,345.59,339.18,336.07,331.33,329.39,324.95,323.13,320.85,326.03,331.05,329.60,327.13,334.01,322.96,320.13,304.63,270.67,318.91,334.42,334.29,334.16,341.00,339.82,347.83,345.87,342.07,340.08,334.83,334.71,326.38,332.84,333.45,328.27,331.78,329.01,335.78,327.42,315.75,321.69,326.59
2023-06-09 20:02:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.76,355.45,352.30,355.16,,,,347.71,353.85,,,,,345.30,,,347.86,,,,,,,,,,,196.28,,,,,,,,,281.48,,339.92,335.48,353.93,,148.96,152.49,,,,,,,,,,,,,352.93,,,,
2023-06-09 22:11:12+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.14,341.83,340.76,341.91,339.92,338.35,339.49,341.67,338.98,335.65,331.58,333.79,334.25,330.64,334.87,337.72,333.22,330.49,331.74,334.01,334.00,331.07,332.26,332.67,331.53,334.21,339.33,338.90,338.94,327.18,327.63,323.79,313.97,312.87,319.12,325.58,324.03,320.82,323.48,321.01,313.24,278.78,260.81,300.94,320.52,332.49,332.06,332.67,331.05,336.55,338.83,340.34,336.12,331.13,328.30,322.51,328.41,333.82,333.06,322.53,316.66,328.54,329.48,314.11,312.85,310.28
2023-06-18 22:04:57+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.43,348.55,348.61,349.90,348.60,346.93,346.82,348.93,342.99,343.18,339.50,341.12,341.24,338.58,343.75,345.09,341.07,341.29,345.19,347.07,346.64,338.40,337.78,339.45,340.70,340.59,348.39,351.67,344.93,337.62,336.28,327.93,323.93,322.95,325.42,328.77,331.23,327.46,339.71,331.48,327.79,305.40,297.75,327.84,333.96,341.80,347.36,345.94,338.90,346.43,350.98,351.91,344.16,335.68,334.64,336.99,337.34,335.64,336.23,333.83,331.30,335.24,333.01,327.57,314.79,318.84
2023-06-25 22:11:08+00:00,L9,282.61,306.30,311.59,306.33,302.38,282.93,273.08,260.75,265.87,257.19,248.51,258.94,261.35,264.80,265.98,279.95,281.71,281.44,284.08,286.65,281.50,289.20,289.93,277.09,285.52,288.83,275.98,283.70,277.38,278.11,275.36,288.22,289.23,292.82,284.97,278.53,268.99,276.38,286.17,286.16,287.62,259.59,266.21,256.76,251.59,267.99,274.53,286.81,295.94,307.71,309.61,316.80,331.41,338.63,337.51,338.34,335.57,340.21,338.31,338.82,337.56,333.36,327.36,329.63,329.73,328.22,324.99,327.23,322.26,317.15,316.43,328.36,327.92,323.35,324.45,325.94,332.27,326.80,332.58,339.58,333.30,325.93,324.59,323.69,317.68,309.75,311.25,314.19,312.93,315.26,308.07,317.56,313.65,298.51,271.67,256.86,,308.17,318.22,323.34,327.50,331.78,337.91,337.94,338.23,332.84,324.45,314.54,316.87,317.77,317.44,309.22,312.98,316.69,317.37,304.89,297.57,302.65,308.77
2023-07-27 22:11:26+00:00,L9,383.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.42,323.61,308.88,333.90,338.66,351.33,341.47,364.88,367.47,364.87,381.84,374.13,365.35,363.08,369.17,377.72,398.90,380.80,347.23,351.54,369.06,396.88,369.77,349.01,348.70,358.98,397.76,392.38,376.64,353.73,343.51,352.38,355.90,386.52,391.22,363.19,358.88,375.87,366.55,360.43,334.40,334.42,369.34,374.20,366.45,350.00,347.11,381.72,393.62,405.67,375.11,373.80,397.07,,362.77,375.25,356.39,381.66,387.39,387.30,379.65,365.32,358.95,349.28,342.59,355.04,343.69,348.64,356.57,355.81,334.33,332.95,338.91,346.99
2023-08-05 22:05:23+00:00,L9,292.99,314.79,315.60,312.52,310.80,291.78,287.77,283.37,281.78,278.26,280.96,272.85,266.31,272.41,281.50,288.12,291.51,291.27,292.67,295.33,291.95,298.01,302.77,300.21,299.56,296.65,293.56,293.40,288.85,297.87,290.61,294.36,294.55,298.25,287.14,281.06,274.71,285.31,291.65,290.89,291.30,281.97,274.39,264.99,262.96,279.64,281.87,288.19,300.02,311.88,319.07,319.61,333.90,337.58,339.49,346.49,343.80,341.73,337.99,342.12,347.98,348.78,340.63,324.57,330.39,338.58,342.42,339.16,337.92,331.90,338.64,346.09,346.04,339.96,337.90,328.20,333.28,332.90,340.54,345.44,335.67,333.70,334.80,332.35,324.21,309.12,312.14,322.20,332.24,331.04,317.27,320.45,326.94,316.21,273.24,,323.30,337.97,337.51,336.31,340.73,335.76,345.68,351.58,350.14,346.52,339.66,334.32,320.79,328.82,334.63,325.47,323.94,335.34,333.59,320.63,314.37,312.81,324.38
2023-08-24 19:57:10+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.06,370.68,,,,379.91,376.80,377.31,,374.70,363.64,356.07,384.29,380.52,365.06,357.14,355.22,,,,383.35,375.11,358.76,370.49,362.93,370.85,374.37,373.71,374.02,,358.62,354.10,346.00,,,,,,,,,,,,,,,,,,,,,,,,,,355.83,363.09,353.11,349.83,340.66,338.56,341.14,
2023-08-28 22:11:44+00:00,L9,393.00,414.64,,448.59,427.39,388.49,375.52,368.57,356.16,352.25,346.24,352.00,341.72,327.17,333.17,,373.05,373.05,352.17,340.97,350.42,350.31,344.97,356.15,344.50,345.15,347.60,365.80,372.50,374.31,342.04,338.81,334.35,360.82,329.52,317.95,355.93,370.76,364.31,366.36,345.45,324.96,337.59,336.69,330.47,330.19,332.47,321.72,330.66,349.22,357.65,346.77,355.18,367.08,390.38,399.98,397.76,401.95,389.01,375.16,389.11,383.63,376.64,371.62,366.08,371.68,377.38,374.91,372.31,362.21,369.55,377.38,377.55,371.76,372.63,369.51,375.18,370.62,370.47,376.39,374.41,371.61,368.35,359.47,361.13,355.12,351.03,354.88,356.37,361.65,370.78,378.12,385.13,382.69,405.41,418.71,410.39,395.36,384.55,383.56,375.56,373.30,372.47,376.02,377.80,372.67,361.05,363.33,353.55,353.28,356.29,363.96,360.98,355.14,356.11,341.53,336.26,350.82,340.78
2023-09-15 19:51:48+00:00,L7,293.15,303.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.26,335.83,344.93,346.68,349.69,349.01,350.62,354.08,344.79,351.73,348.81,343.88,,,,339.45,344.30,348.13,339.74,341.29,338.57,340.75,341.55,331.75,337.79,338.50,337.92,,,,344.13,334.86,329.23,325.30,323.93,320.83,322.49,329.57,331.58,329.93,333.29,330.48,322.63,,,,,,341.69,333.49,334.72,339.93,341.62,348.00,347.92,337.14,335.83,329.25,330.98,328.75,,,329.73,327.46,318.69,322.76,333.82,314.39
2023-09-29 22:11:50+00:00,L9,,,,,,,,,,,,,,,,,,,,,323.61,313.79,315.54,328.96,330.00,324.91,324.73,329.01,326.92,324.22,321.46,316.24,315.93,320.39,307.99,306.14,310.49,314.98,310.95,316.35,314.13,310.10,304.08,292.98,296.69,300.01,302.20,311.64,316.05,320.93,325.44,338.84,343.01,350.21,355.24,361.19,358.99,361.40,354.48,355.37,359.45,353.89,345.27,351.33,349.99,344.00,348.75,349.43,349.17,347.58,351.04,345.51,346.37,348.18,347.74,348.91,344.52,343.54,346.80,352.70,352.06,347.40,343.42,334.21,334.26,333.44,330.58,332.37,336.54,334.71,340.77,343.16,340.88,339.82,,339.19,346.92,351.75,350.03,351.00,347.87,351.98,353.85,354.65,361.53,359.07,349.88,346.99,340.00,335.61,338.40,339.66,342.23,338.09,337.33,334.12,329.10,330.44,323.52
2023-11-09 22:05:48+00:00,L9,,,446.97,429.82,387.73,355.49,338.47,321.91,317.50,304.33,317.32,319.89,325.00,339.15,340.32,340.32,342.49,339.06,358.90,344.97,331.71,344.84,350.61,344.70,342.64,368.97,375.08,358.86,342.15,328.07,327.13,331.72,333.76,353.55,320.50,322.97,352.20,356.87,353.74,335.06,312.68,329.68,346.01,322.00,316.93,324.37,312.44,314.84,334.31,330.98,335.02,351.93,356.45,376.67,368.47,371.69,358.53,366.78,374.88,387.10,376.20,354.61,360.57,358.16,358.00,361.50,369.42,357.09,349.84,363.86,359.37,370.94,358.06,354.78,345.69,352.18,354.27,372.54,376.10,380.04,365.62,356.51,360.72,344.90,338.35,345.15,350.94,356.45,343.18,335.90,346.96,367.88,387.38,399.65,,372.09,386.08,389.52,392.23,364.32,353.62,359.99,369.09,373.45,371.11,357.32,348.21,343.78,351.91,356.12,363.12,353.13,371.62,356.82,349.10,340.50,348.52,343.01,340.73
2024-01-03 22:12:03+00:00,L9,366.38,387.68,388.57,368.04,347.66,332.97,312.55,302.38,292.76,289.82,291.53,295.02,299.55,308.03,315.44,312.27,312.87,319.31,321.84,318.47,314.31,311.63,317.02,322.73,324.57,323.51,329.24,329.30,322.31,314.22,308.55,309.31,315.97,314.83,311.72,315.17,315.84,313.71,319.28,325.27,325.14,311.85,304.63,304.90,304.45,303.65,309.36,316.84,322.72,329.67,340.89,343.81,352.27,363.64,371.40,372.59,369.75,368.68,360.56,367.68,369.32,367.78,358.19,357.44,356.63,357.50,355.05,360.93,364.23,365.99,357.22,355.98,361.58,360.04,356.81,356.17,356.21,353.47,358.74,367.66,365.30,361.03,357.95,349.16,347.14,341.04,339.94,338.70,345.88,350.13,352.18,354.13,354.68,360.14,372.54,354.35,,366.42,362.17,369.34,367.10,360.65,361.24,365.57,360.50,353.98,352.85,344.38,339.78,340.92,343.45,349.81,353.69,352.39,352.98,349.29,349.84,334.38,337.96
2024-01-11 19:37:01+00:00,L7,294.95,301.54,326.31,328.98,314.52,301.23,,,,258.51,259.37,264.23,275.09,281.72,284.80,290.24,292.47,290.16,291.61,295.50,,,,287.40,290.89,292.65,273.30,274.39,281.52,275.83,285.27,293.15,288.60,292.12,,,,,275.28,289.69,293.57,273.10,275.98,273.41,269.36,281.00,288.61,294.24,300.03,304.85,,,,331.83,341.66,346.40,342.72,337.79,332.47,342.72,345.92,341.87,337.09,328.85,335.32,,,,,331.20,332.05,328.46,325.63,326.54,327.21,325.03,322.11,326.32,326.88,335.71,,,,,315.16,311.42,309.75,311.62,312.52,317.69,324.51,332.14,325.06,324.41,,263.79,,,,,337.85,334.90,336.89,340.22,335.76,328.02,324.24,319.73,313.57,318.63,320.41,325.49,325.78,,,,,,299.77
2024-01-12 22:05:54+00:00,L9,307.73,328.38,347.47,338.01,324.30,298.69,295.06,277.59,287.37,272.78,271.17,280.43,291.90,295.37,300.16,300.96,310.04,306.79,307.11,307.71,307.17,304.45,307.41,302.87,311.54,299.59,300.51,300.25,304.69,296.05,300.50,305.91,305.41,304.43,306.25,300.90,292.98,297.40,301.04,304.97,303.14,286.64,289.78,285.52,282.85,295.56,300.72,300.91,311.24,321.76,325.09,332.54,344.17,345.47,356.12,356.22,350.49,356.95,355.49,352.82,354.18,352.17,345.22,346.31,345.84,342.44,342.60,344.72,346.33,349.88,348.84,343.49,344.74,347.21,343.85,344.93,346.15,340.60,341.80,350.87,350.98,348.30,342.09,339.43,333.37,337.10,329.30,326.68,333.22,334.80,338.17,341.82,335.75,340.89,,304.01,337.85,349.66,349.73,354.16,349.87,352.07,350.21,356.18,350.89,346.35,341.20,336.24,332.12,332.48,333.78,339.24,343.05,343.19,342.90,340.87,340.42,327.42,325.69
2024-01-16 19:39:17+00:00,L7,,,,,,,,,,,,,,,,,,306.10,,,315.06,311.30,313.04,317.99,317.77,318.86,320.85,316.10,319.45,308.24,305.97,301.02,302.50,,,314.01,310.04,308.13,310.05,312.21,314.04,294.82,290.91,300.58,292.01,289.86,298.05,,,,335.54,336.41,342.32,348.56,359.57,361.50,357.02,359.11,352.53,359.59,359.03,350.70,,,,343.66,345.05,349.60,351.78,351.16,348.59,342.34,344.08,344.82,347.72,341.48,340.30,336.21,,,,348.22,339.11,336.79,332.80,330.64,329.34,324.23,334.06,333.68,333.87,338.99,334.98,339.52,,,,360.40,,,359.31,352.71,352.37,356.45,354.59,347.57,343.32,338.51,329.53,331.28,,,,361.20,350.23,349.35,348.14,331.57,319.68
2024-02-05 22:05:44+00:00,L8,411.60,406.46,396.83,383.94,377.29,360.68,324.61,312.70,297.53,313.67,319.46,315.95,321.27,321.81,321.57,329.20,337.23,339.44,,358.05,339.68,337.68,335.33,337.14,333.32,354.34,375.63,363.82,334.31,369.13,365.62,365.48,365.04,358.08,364.46,341.48,341.67,314.81,356.90,364.49,358.98,321.92,353.27,351.50,342.85,308.17,321.18,353.43,359.11,363.11,354.57,363.23,350.85,370.09,381.80,391.20,378.59,376.38,368.91,381.92,397.51,390.75,382.49,380.98,371.44,361.52,361.86,377.86,373.82,370.26,358.20,368.09,365.36,361.78,368.97,363.58,360.46,358.94,375.07,378.08,379.99,375.68,371.89,365.31,361.66,361.07,357.03,362.15,364.82,364.23,371.74,375.83,365.09,384.36,389.78,395.24,395.89,387.34,385.92,389.72,387.53,386.21,386.10,380.16,380.48,374.79,366.88,360.72,350.19,348.50,352.12,352.14,356.08,348.35,356.84,367.75,360.55,335.10,343.81
2024-02-13 22:05:53+00:00,L9,323.75,331.51,347.53,344.24,316.56,300.40,288.30,274.46,269.18,278.99,279.82,285.67,280.93,279.94,283.13,287.32,295.07,300.10,299.09,296.12,304.46,304.41,304.32,296.68,303.15,302.06,292.29,290.11,298.44,283.49,293.19,298.88,298.27,294.43,294.86,281.44,281.04,289.45,292.04,294.34,295.19,284.33,283.76,275.19,273.78,281.28,288.93,297.41,302.15,313.11,318.89,326.29,334.08,341.61,346.71,352.12,348.66,346.86,344.60,347.65,347.83,347.34,341.09,341.28,337.95,340.66,338.39,341.12,339.05,339.36,337.63,340.14,340.63,338.85,337.50,335.57,337.49,335.68,339.45,343.29,341.39,339.09,335.15,334.25,331.45,322.98,324.76,324.98,331.10,330.55,335.01,336.77,332.04,334.70,341.65,,334.83,347.07,351.30,345.81,343.73,348.73,353.00,351.08,346.96,338.61,328.05,324.39,323.65,325.56,324.23,331.72,331.70,328.87,331.46,330.08,326.63,309.88,312.90
2024-02-21 22:05:41+00:00,L8,404.25,389.94,377.92,374.13,349.78,334.64,316.64,297.00,295.00,300.58,304.22,305.27,309.98,314.25,318.23,322.07,324.48,329.73,338.81,337.89,334.96,335.55,330.58,334.30,333.41,334.91,333.05,332.25,331.34,332.01,335.82,337.63,329.89,331.30,324.54,320.21,316.06,316.88,319.76,324.76,326.08,318.72,311.98,318.35,314.63,311.65,314.00,326.66,337.45,342.74,347.49,350.33,353.09,362.73,370.39,374.40,375.82,371.04,370.07,372.72,374.95,374.88,371.34,367.52,360.93,360.08,360.96,363.14,365.61,363.74,357.45,356.30,362.89,359.05,362.46,360.42,358.59,353.76,363.04,368.12,373.24,366.50,363.20,359.29,355.53,350.72,350.41,347.93,351.17,355.77,358.23,356.69,355.33,361.14,373.35,362.55,375.12,373.99,377.76,376.48,374.61,369.08,374.14,376.76,369.17,362.79,356.41,353.95,345.01,342.25,348.29,352.10,353.02,350.31,351.27,350.10,345.14,333.10,333.71
2024-05-02 22:11:08+00:00,L8,402.13,382.52,373.19,364.03,352.27,342.91,333.93,324.19,317.71,306.25,315.89,321.71,322.92,328.03,327.74,,,,,,,,,,,,,,,,,,,,346.19,335.29,347.04,335.86,349.90,347.00,344.05,338.66,332.93,338.33,330.79,334.64,346.20,341.18,349.34,355.38,353.04,354.55,374.24,387.14,389.98,380.95,381.33,380.81,386.69,394.48,393.19,384.34,375.95,376.31,377.22,384.54,375.53,373.51,374.03,381.03,383.56,381.36,384.34,373.91,370.61,370.01,377.39,379.36,384.90,399.95,387.29,380.13,375.17,369.05,361.23,353.04,355.23,356.13,357.98,359.60,367.51,377.76,386.38,385.86,387.58,395.68,387.51,387.48,383.76,382.06,380.01,384.24,384.94,381.78,376.78,367.66,356.22,354.28,350.67,357.17,356.82,361.38,361.72,361.82,357.54,352.35,355.05,349.51,345.42
2024-05-10 22:11:24+00:00,L9,361.65,341.01,335.60,331.54,317.77,298.46,288.91,287.58,283.79,278.53,285.42,280.00,287.24,285.78,290.33,293.30,,,,,,,,,,,,,,,,,,,,,,,,303.44,302.80,302.89,301.42,293.47,290.23,295.55,300.65,303.71,309.16,316.82,323.22,326.27,341.60,347.63,358.22,356.06,351.19,351.36,356.20,355.36,356.04,353.16,344.51,343.62,345.75,344.07,346.96,347.82,348.94,347.78,349.33,347.07,348.92,350.82,345.39,344.40,345.50,351.09,355.77,358.19,353.39,346.00,342.46,340.23,332.62,330.32,324.81,332.37,333.92,334.60,342.22,344.20,351.35,358.29,364.80,365.31,350.09,363.47,356.43,354.54,351.83,354.45,356.21,355.66,351.00,342.80,334.01,334.42,329.29,331.71,333.00,337.78,333.49,336.53,334.05,328.57,327.58,321.64,320.32
