dates,satname,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059
2015-01-21 21:52:14+00:00,L7,340.70,337.15,332.25,334.68,341.55,,,,,,,,,,385.54,385.24,387.21,385.02,380.34,377.84,381.54,379.81,379.73,379.47,382.14,385.87,385.37,388.40,388.71,390.15,,,,,,,383.66,383.39,379.12,377.68,,374.40,366.97,368.86,370.89,377.58,387.36,377.81,377.29,,,,,361.26,356.91,361.64,367.57,374.64,373.00,369.25
2015-01-29 21:54:01+00:00,L8,353.35,344.66,345.72,351.03,352.31,357.67,358.54,362.68,369.17,374.65,381.06,388.20,391.19,399.99,398.50,392.11,390.53,385.65,384.96,381.11,382.80,379.74,381.42,382.71,384.49,387.00,389.40,392.45,396.00,398.49,406.10,403.31,401.13,399.78,398.72,395.73,393.25,395.38,395.19,392.20,383.49,377.89,374.11,373.81,375.65,380.17,396.41,387.73,380.29,382.87,389.71,393.69,383.78,375.22,374.31,373.06,377.51,391.16,379.09,376.28
2015-02-05 21:59:46+00:00,L8,333.99,322.15,323.38,331.86,337.65,344.41,346.79,344.89,354.91,356.51,360.03,372.95,373.54,385.98,388.75,379.24,379.37,369.29,370.00,371.38,370.83,367.98,366.74,371.38,377.32,377.68,378.34,377.13,379.14,378.47,384.69,382.29,386.10,373.68,376.57,374.36,379.01,377.12,374.69,374.00,,363.51,348.55,359.10,360.14,368.54,378.83,373.48,360.22,357.65,365.75,371.35,353.30,341.23,338.09,343.86,346.19,357.76,352.83,346.13
2015-02-14 21:53:28+00:00,L8,360.04,353.07,356.89,359.68,363.10,361.47,367.01,377.02,382.59,392.08,396.23,400.24,409.25,413.59,408.22,407.76,404.59,400.39,401.24,400.20,397.94,401.43,402.28,403.85,404.11,405.00,406.67,402.26,407.01,411.18,414.54,411.42,407.04,399.66,401.84,402.90,396.94,393.57,394.27,398.19,389.56,384.90,385.99,385.82,386.82,392.13,402.53,393.26,385.01,383.79,391.44,395.72,383.87,377.56,375.06,375.30,379.17,390.52,378.57,376.63
2015-03-01 21:58:43+00:00,L7,354.96,347.24,348.44,350.53,359.08,360.93,364.19,,,,,,,,,,390.33,389.57,392.16,392.93,391.93,391.17,394.26,394.08,396.24,398.63,397.99,400.17,399.98,407.25,410.22,411.37,,,,,,,,384.96,,374.66,372.61,369.41,373.44,382.83,392.88,,,,,,,,,,,,371.42,372.98
2015-03-10 21:52:33+00:00,L7,,,,,,,,,,,,,,,390.43,390.15,388.79,389.68,385.74,384.47,385.41,381.11,383.24,378.54,384.41,381.54,385.09,391.15,393.40,,,,,,,,383.89,382.71,382.73,383.11,,369.94,364.83,370.09,369.77,378.15,389.42,383.27,377.08,,,,,360.52,351.97,358.90,360.04,371.16,370.62,361.87
2015-03-17 21:58:50+00:00,L7,351.79,346.22,348.31,350.15,353.44,354.51,358.02,364.99,370.13,376.81,380.84,386.99,394.11,396.98,405.55,399.61,396.34,399.96,,,,,,,,,386.08,382.62,385.43,390.92,391.11,388.47,386.10,385.86,387.37,388.52,386.05,391.87,390.35,387.21,,,,,,,,367.67,366.60,368.96,374.89,384.42,374.28,365.87,359.95,365.05,,,,
2015-03-26 21:52:43+00:00,L7,351.73,349.65,345.61,343.68,347.40,353.93,358.48,361.69,,,,,,,,,383.84,384.23,379.74,384.14,376.68,374.26,376.21,384.14,377.33,376.12,382.33,385.65,391.19,393.54,398.45,,,,,,,,378.56,375.58,378.26,373.51,368.57,365.80,373.08,374.70,385.02,375.00,372.47,381.22,,,,,369.79,374.54,377.91,385.04,371.32,375.72
2015-04-02 21:58:56+00:00,L7,,,,390.55,377.99,362.64,372.30,377.22,379.66,381.67,387.40,395.00,402.77,410.11,402.64,398.08,397.29,396.42,397.21,397.02,389.59,,,,,,,,,397.52,404.43,401.58,395.19,391.93,396.97,390.66,392.92,391.71,389.60,384.37,384.52,379.17,371.21,,,,,,,371.92,365.56,,,,,,,,,
2015-04-18 21:59:04+00:00,L7,346.38,336.63,334.50,341.92,350.99,352.90,363.86,357.24,369.64,375.76,,,,,,,,,382.84,377.93,378.00,378.64,383.18,384.12,381.91,385.26,391.40,390.17,394.93,398.69,398.11,391.75,393.68,,,,,,,,377.88,375.32,370.95,370.73,372.92,372.49,387.88,380.44,379.74,373.29,382.12,385.65,,,,,369.18,379.08,374.98,367.65
2015-05-12 21:58:53+00:00,L8,354.27,340.72,347.83,354.73,356.02,361.35,366.46,370.11,378.17,385.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.81,355.20,356.38
2015-05-21 21:52:43+00:00,L8,342.34,337.42,334.44,339.71,343.88,353.19,352.99,358.73,369.58,374.18,376.84,377.34,385.98,397.70,388.01,385.90,386.41,381.75,385.46,379.27,373.20,381.29,381.13,382.75,384.78,381.53,385.24,389.78,393.97,392.85,397.93,395.03,389.52,388.26,384.43,384.68,379.94,379.93,383.22,374.84,372.66,357.40,364.54,368.45,366.79,367.89,376.11,374.24,368.18,364.50,366.63,364.19,354.25,342.90,345.27,345.63,347.38,359.01,350.56,343.69
2015-05-28 21:58:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.10,356.75
2015-05-29 21:53:10+00:00,L7,88.46,90.24,,,,,,383.30,388.46,395.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-06 21:53:16+00:00,L8,349.59,343.02,344.84,350.31,353.94,359.99,361.56,367.71,371.90,375.60,381.59,388.01,394.94,404.33,396.93,395.43,394.26,391.58,389.49,389.06,389.85,388.92,388.62,389.54,391.44,391.01,395.39,393.10,396.82,396.53,401.10,399.14,398.17,391.46,389.78,391.18,,,,,,,,,,,,,,,,,,,,348.84,348.61,360.69,352.13,346.62
2015-06-21 21:59:27+00:00,L7,,345.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.22,345.86,343.65,,,363.25,359.61,351.32
2015-07-08 21:53:33+00:00,L8,352.43,343.31,339.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.22,399.50,398.19,398.68,,,,,,,,,,,,,,,,,367.32,357.16,356.50,357.22,356.71,365.69,355.83,348.25
2015-07-16 21:53:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.77,345.22
2015-07-23 21:59:36+00:00,L7,79.03,,,,,,,376.90,379.79,384.70,391.08,397.91,405.01,416.13,405.48,403.64,398.87,397.41,394.72,395.72,400.73,393.47,397.30,400.01,,,,,,,,408.75,407.02,403.43,402.38,401.87,401.53,399.83,400.32,399.50,395.55,376.20,392.13,385.58,385.41,,,,,,392.33,390.09,376.73,367.66,360.66,361.10,,368.84,362.90,
2015-07-24 21:53:40+00:00,L8,354.56,344.99,343.43,348.72,352.30,356.52,363.71,372.92,380.41,381.69,387.38,394.19,399.67,408.82,409.02,404.77,,,,,,,,,,,,,,,408.33,407.22,403.08,400.98,400.95,399.92,400.41,397.24,397.96,397.61,389.75,379.96,375.92,382.90,386.40,392.04,398.53,388.80,380.47,379.21,382.51,386.63,369.89,361.98,360.89,359.54,360.32,366.86,361.47,358.14
2015-08-08 21:59:40+00:00,L7,348.63,345.65,341.92,348.52,351.09,358.80,360.00,368.76,381.91,,,,,,,,,,388.71,387.60,380.77,389.87,390.64,390.11,392.37,388.99,394.04,397.58,404.62,399.17,402.72,398.22,407.22,,,,,,,,,,,,,,,,380.42,368.66,380.06,,,,,,,372.77,363.67,360.99
2015-08-25 21:53:51+00:00,L8,358.48,349.02,345.91,353.52,357.11,360.30,364.87,371.96,378.69,382.84,389.90,396.49,402.58,408.48,408.42,400.42,403.73,402.91,401.09,397.02,399.69,397.85,390.59,399.89,399.34,404.55,401.64,406.34,408.46,409.53,413.07,408.87,408.38,404.61,402.80,398.96,400.53,400.70,400.50,398.00,395.13,387.42,383.33,387.23,385.79,390.61,399.58,386.15,383.11,383.73,389.61,390.66,379.88,373.82,369.10,363.87,364.66,373.67,366.14,365.38
2015-09-01 21:59:39+00:00,L8,330.51,322.37,318.37,322.03,330.77,331.66,347.35,341.61,354.37,363.00,367.77,372.51,382.76,385.88,388.78,383.59,372.62,375.52,372.44,372.53,365.09,369.40,366.35,380.51,370.96,378.12,379.12,376.56,384.38,379.93,389.73,388.86,372.42,375.64,367.99,372.33,367.75,363.36,377.15,370.44,367.91,364.52,356.08,353.97,361.28,369.61,368.71,359.00,358.91,361.95,366.18,367.47,350.15,341.70,339.48,342.53,340.29,352.08,341.04,344.53
2015-09-18 21:53:37+00:00,L7,339.67,333.02,330.71,332.08,334.53,336.36,341.41,347.90,359.62,364.78,368.72,378.06,374.97,388.39,,,,,,,,,380.17,380.06,385.47,388.36,385.71,392.55,388.94,394.23,397.58,390.56,389.53,383.72,385.97,387.63,,,,,,,,369.62,375.76,379.06,389.04,380.23,375.88,371.64,380.20,382.85,373.50,,,,,372.46,365.28,360.94
2015-09-26 21:54:04+00:00,L8,,,,,,,,448.51,,,407.27,406.32,414.23,422.44,421.80,415.92,409.17,408.95,404.84,409.92,402.99,403.03,402.30,404.21,405.94,405.84,409.11,410.28,412.53,416.90,415.04,415.37,412.35,408.93,409.04,408.85,408.39,408.62,406.90,401.90,402.65,393.93,399.83,394.44,397.36,403.13,407.67,399.75,401.60,397.45,404.20,405.13,392.61,387.67,377.87,375.29,381.10,390.77,378.04,375.31
2015-10-03 21:59:52+00:00,L8,,,,,343.57,347.88,350.99,353.63,359.89,369.47,377.47,381.95,389.98,395.11,393.78,389.64,386.86,383.40,383.93,385.23,385.26,380.36,381.27,388.84,387.38,385.18,388.86,394.47,389.62,393.96,398.52,398.59,395.21,386.86,391.44,391.45,389.86,391.25,390.36,391.40,383.08,373.88,369.45,381.11,379.93,382.90,395.24,383.57,380.63,376.45,383.87,387.46,,,,,,,,
2015-10-19 21:59:54+00:00,L8,339.24,327.78,326.24,334.72,340.72,350.57,356.35,359.45,365.22,366.94,372.72,380.69,390.48,396.29,393.40,389.11,386.44,387.33,387.67,387.31,384.46,386.37,385.69,385.18,389.88,385.99,388.44,392.50,389.71,393.39,401.31,401.34,399.92,397.84,391.25,391.34,389.84,388.59,391.91,391.17,385.55,368.35,375.91,372.58,374.01,383.56,395.98,384.71,380.77,375.43,382.00,386.41,376.48,365.55,369.46,364.93,366.36,374.95,373.17,365.65
2015-11-13 21:53:46+00:00,L8,342.60,332.76,328.98,338.82,345.66,350.59,351.64,354.67,362.63,370.43,377.33,381.32,386.74,394.49,393.28,392.20,389.00,389.25,384.45,385.88,385.70,381.12,385.67,382.01,381.62,388.40,391.41,396.24,398.58,401.03,403.23,402.34,400.19,396.07,391.06,391.87,390.30,390.19,393.97,392.78,386.43,387.15,381.75,381.90,386.86,391.78,400.86,390.61,385.06,387.55,391.99,393.25,383.44,371.41,374.02,368.11,373.48,390.25,376.77,376.43
2015-11-28 22:00:44+00:00,L7,321.70,310.42,310.05,313.99,313.25,322.58,330.94,335.85,340.62,344.86,355.43,363.73,367.81,377.59,369.26,373.80,,,,,,,,,361.57,364.61,367.48,367.64,372.20,371.93,376.56,370.54,373.19,366.53,371.52,375.24,370.02,370.74,,,,,,,,367.73,377.56,365.54,362.14,366.46,377.55,378.81,365.10,357.97,,,,,,363.12
2015-12-30 22:01:14+00:00,L7,317.95,314.33,310.06,318.08,321.82,329.61,333.27,340.45,344.92,357.47,,,,,,,,,,360.09,358.69,356.26,357.30,362.64,361.33,364.88,365.99,365.76,368.29,364.77,368.51,372.26,373.01,,,,626.65,617.64,,,366.25,354.58,356.43,353.57,346.82,356.01,363.37,358.84,365.10,368.30,373.06,377.41,,,,,358.48,368.98,370.29,363.31
2016-01-15 22:01:29+00:00,L7,,,,,,,,,,359.45,363.82,371.56,377.88,383.94,385.99,381.29,380.52,375.75,378.37,370.26,370.95,374.50,376.73,387.39,,,,,,,,,387.39,385.88,382.26,382.08,381.11,381.85,378.51,381.84,361.59,367.38,365.26,372.90,375.79,,,,,,,387.70,375.06,358.69,363.94,365.32,352.81,368.93,372.94,362.73
2016-01-16 21:53:45+00:00,L8,337.23,335.12,324.60,332.90,339.41,342.51,346.38,351.86,358.42,361.13,365.22,371.28,383.60,388.88,391.22,383.65,384.69,380.03,380.39,379.41,381.66,373.20,379.37,377.61,379.01,377.75,383.54,385.07,389.05,391.79,394.37,391.63,389.78,385.66,385.84,385.32,382.21,380.91,382.44,383.88,374.93,370.43,369.79,373.67,370.65,376.34,386.12,377.82,376.09,377.13,382.94,387.63,372.84,372.64,366.09,367.65,373.57,384.70,375.82,373.73
2016-01-23 21:59:56+00:00,L8,341.76,337.56,334.44,327.10,336.49,337.97,336.49,342.18,353.71,361.12,366.46,375.14,377.87,385.63,380.26,382.27,383.33,379.23,373.89,372.41,375.37,373.93,376.10,374.31,379.01,377.84,380.31,383.21,386.32,391.29,390.79,384.33,384.61,381.55,380.03,383.41,378.08,376.84,372.58,370.50,368.46,368.43,353.44,350.13,356.59,362.04,377.63,372.81,366.42,366.75,372.12,382.70,366.77,363.20,359.43,358.82,362.92,373.61,366.32,367.68
2016-02-24 21:59:45+00:00,L8,344.32,349.63,343.46,342.36,341.29,339.97,333.26,338.97,347.40,354.56,360.12,363.22,374.95,383.59,382.98,378.62,376.32,375.14,374.95,367.58,371.10,372.32,373.30,372.49,373.93,378.36,384.29,383.47,383.47,387.19,385.26,387.70,382.67,378.79,378.73,377.63,375.72,378.91,373.82,370.00,366.85,364.24,365.90,361.51,360.08,366.79,378.16,364.24,359.76,360.72,368.45,372.96,365.87,355.93,354.30,362.22,355.26,368.50,363.24,362.39
2016-03-04 21:53:33+00:00,L8,358.03,354.10,353.51,355.63,354.73,358.47,363.18,365.51,370.06,378.00,380.39,391.23,395.07,405.74,403.86,399.09,393.33,390.26,387.59,384.10,389.86,391.67,387.06,391.45,394.07,393.24,398.32,398.27,400.97,399.54,404.21,402.49,401.07,400.51,396.47,397.45,394.94,390.52,387.63,389.01,381.82,377.07,379.12,379.58,380.63,386.84,395.21,386.81,382.15,382.95,389.72,394.17,384.69,379.59,377.20,372.98,379.55,391.16,380.54,373.98
2016-03-12 21:55:45+00:00,L7,359.42,357.34,354.08,352.22,350.31,356.11,351.92,356.28,360.14,369.06,370.77,378.11,391.53,395.04,406.60,,,,,,,,,381.17,381.37,383.27,382.64,387.15,389.67,391.60,395.86,393.02,388.19,389.39,387.46,384.84,381.21,,,,,,,,362.19,366.86,380.04,376.09,369.79,377.22,382.67,391.69,380.45,372.08,,,,,373.25,370.90
2016-03-19 22:01:58+00:00,L7,352.83,350.75,348.63,346.53,346.09,347.98,352.36,359.10,,,,,,,,,,382.37,377.58,379.57,379.58,379.23,384.66,380.79,389.16,388.90,391.23,386.62,394.48,376.94,384.97,390.79,,,,,,,,383.70,372.84,363.73,366.95,369.92,372.87,380.36,391.93,384.98,392.19,385.47,395.41,,,,,369.07,372.93,384.71,375.36,371.83
2016-03-20 21:53:27+00:00,L8,359.24,347.61,348.76,346.95,348.23,360.35,362.17,356.39,359.88,362.95,373.95,386.15,384.83,393.93,397.11,395.63,388.03,386.54,386.51,387.10,374.59,376.38,378.55,386.73,383.21,386.21,385.87,395.52,401.57,404.51,402.28,396.39,396.34,400.69,394.67,388.14,387.73,387.81,390.86,387.10,380.74,377.36,374.99,373.78,366.30,372.10,384.61,377.47,370.73,384.40,383.65,386.24,376.44,371.31,371.83,369.90,376.83,386.04,374.76,368.05
2016-04-05 21:53:42+00:00,L8,,,,371.55,371.95,368.47,372.13,376.89,379.70,387.48,394.08,400.92,408.42,412.21,412.10,406.77,406.65,400.17,398.44,397.92,397.25,396.43,396.73,399.77,401.40,401.32,406.41,410.10,409.16,410.15,413.39,414.00,410.78,411.30,405.13,401.26,394.35,392.63,393.84,391.59,381.67,385.35,384.39,386.40,384.88,387.19,397.08,386.74,384.20,381.27,390.06,391.16,384.35,376.21,375.37,372.92,377.38,389.59,374.59,369.59
2016-04-13 21:55:55+00:00,L7,380.74,379.25,368.43,369.48,371.99,369.11,376.81,377.76,383.36,380.63,389.46,397.00,402.71,412.44,406.20,401.49,397.66,393.80,,,,,,,,392.45,395.23,397.59,400.32,405.06,408.19,409.11,403.61,401.58,398.41,392.87,394.59,395.59,401.40,,,,,,,,388.05,378.62,373.48,377.61,385.36,390.04,380.06,366.33,371.37,,,,,
2016-04-20 22:02:09+00:00,L7,,,,,,,,367.36,375.18,377.37,384.23,386.91,392.86,392.86,392.86,394.83,395.40,388.24,388.46,386.60,393.25,391.69,389.87,,,,,,,,,406.27,399.36,397.32,399.29,396.67,391.32,390.42,395.31,388.23,384.89,381.35,389.44,382.48,380.89,,,,,,386.95,388.93,371.93,361.50,372.36,354.21,,375.47,361.20,
2016-04-21 21:53:36+00:00,L8,378.72,379.50,368.25,367.58,364.28,366.94,366.95,367.86,371.96,378.53,385.39,391.76,397.67,404.31,403.07,399.32,398.53,397.71,392.40,391.73,393.63,392.84,391.78,391.49,398.51,396.36,399.02,398.45,401.71,405.63,410.32,405.59,403.56,400.25,399.61,398.93,393.47,393.27,394.69,394.72,389.08,380.73,380.59,376.26,379.19,381.82,391.61,380.82,379.55,377.22,390.67,391.34,383.64,375.12,370.87,370.03,375.70,387.96,373.51,365.87
2016-04-28 21:59:25+00:00,L8,383.45,378.47,365.73,371.33,364.46,361.98,366.06,370.15,372.27,374.65,385.97,393.61,403.67,408.39,402.86,392.95,390.41,388.42,394.04,387.48,390.05,388.10,389.38,388.57,390.42,390.94,393.39,398.29,399.50,400.93,405.00,405.20,397.93,394.40,391.20,391.01,388.00,388.44,391.22,390.24,380.32,374.65,373.68,375.04,380.72,379.63,389.55,378.54,376.41,380.23,383.44,390.89,376.06,370.20,361.56,367.50,371.43,379.66,372.80,364.14
2016-04-29 21:56:02+00:00,L7,378.01,377.66,367.50,369.76,363.44,360.12,365.61,374.65,,416.37,,,411.35,424.66,416.78,407.84,410.81,,,,,,,,,393.86,395.27,398.20,401.93,403.41,409.96,406.22,403.44,401.66,400.63,393.24,395.77,395.19,400.83,,,,,,,383.90,389.82,381.07,376.68,382.13,390.59,396.85,383.40,380.82,372.91,,,,,364.44
2016-05-14 21:59:24+00:00,L8,386.61,380.55,368.36,369.39,369.77,372.23,369.67,376.22,380.57,385.82,389.60,397.29,403.03,409.98,410.19,404.58,398.81,397.87,395.80,394.91,394.99,394.56,395.95,397.81,396.14,399.47,401.81,403.59,406.18,406.73,413.51,408.46,406.39,404.03,402.01,399.25,397.86,396.72,394.62,393.11,388.55,379.41,380.09,381.90,385.57,385.09,392.32,383.59,379.82,379.29,386.37,388.60,378.52,368.17,369.03,366.29,370.90,378.86,374.13,359.67
2016-05-22 22:02:17+00:00,L7,372.69,369.65,361.98,369.35,359.32,369.41,369.49,375.63,,,,,,,,,,395.12,392.25,387.20,388.89,386.86,392.55,390.34,392.00,392.31,397.61,403.70,397.11,405.05,409.06,407.25,,,,,,,,387.37,378.16,372.85,364.44,376.39,375.55,380.30,385.40,375.16,374.93,376.51,380.05,,,,,360.00,,371.91,357.57,355.29
2016-06-15 21:59:33+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.78,367.94,376.02,365.05,352.94
2016-07-01 21:59:42+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.63,395.75,381.28,372.59,372.39,369.63,375.13,382.38,376.58,357.05
2016-07-02 21:56:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.23,392.55,,,,,,364.13,,369.81,369.67,359.18
2016-07-10 21:53:35+00:00,L8,353.59,353.25,348.84,354.54,357.04,354.58,359.02,363.97,372.99,378.15,378.98,385.59,394.05,399.70,399.36,396.79,388.42,389.80,390.65,390.15,385.42,386.31,383.60,389.51,391.20,388.60,389.89,387.75,394.20,399.45,401.50,399.39,398.27,393.64,392.28,390.43,391.92,395.60,395.25,389.82,375.79,371.14,369.73,372.04,373.87,381.99,396.09,383.42,377.08,374.76,381.80,381.17,369.01,360.59,356.45,363.97,357.94,366.20,359.47,352.22
2016-07-17 21:59:49+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.95,385.79,386.56,376.34,369.18,368.43,367.35,364.02,372.78,359.78,354.48
2016-08-11 21:54:06+00:00,L8,349.46,339.74,340.08,346.61,354.53,359.11,368.27,371.20,376.90,381.71,391.05,391.34,402.17,405.04,407.28,398.78,397.96,396.87,397.24,395.75,389.50,395.88,394.38,394.57,393.43,392.89,398.43,398.47,402.99,404.04,406.19,407.09,401.68,402.65,398.20,396.12,394.89,399.16,394.70,390.23,387.83,386.22,386.55,383.68,386.57,394.61,400.72,391.95,389.11,383.78,390.77,394.01,380.89,374.78,368.91,368.79,373.63,372.75,364.55,353.78
2016-08-18 21:59:57+00:00,L8,,,,,,361.89,373.00,379.15,380.16,384.08,393.10,398.51,401.17,411.70,408.90,406.66,399.00,398.63,397.93,397.90,396.67,396.94,398.80,397.74,393.55,397.52,399.41,401.89,404.82,407.59,413.28,409.13,403.26,401.31,399.72,396.97,399.97,402.63,403.35,400.77,388.96,384.00,385.76,395.24,393.75,396.52,406.45,395.78,387.24,388.95,391.13,395.16,389.45,471.06,370.74,367.90,371.48,375.79,367.22,354.80
2016-08-19 21:56:18+00:00,L7,,,341.28,343.92,347.28,359.30,365.77,364.03,370.58,379.31,383.26,394.89,399.48,406.50,394.53,397.46,392.78,390.01,,,,,,,,,393.55,398.60,399.63,401.11,407.27,404.88,398.67,399.97,396.10,395.93,401.96,397.10,400.46,402.63,,,,,,,402.54,395.40,384.18,385.75,386.20,393.17,380.26,367.56,364.12,368.41,,,,241.28
2016-08-27 21:54:14+00:00,L8,351.94,335.65,335.93,345.44,347.10,356.71,364.18,367.24,378.63,382.64,390.60,398.09,402.15,410.02,412.16,405.20,400.95,397.38,396.22,394.06,397.79,393.73,391.84,397.85,398.56,402.78,398.96,403.89,404.09,406.49,413.10,410.08,406.59,400.84,402.17,401.16,401.02,398.86,393.27,395.00,391.95,390.19,387.08,386.19,389.53,393.50,403.49,389.12,383.78,387.49,393.75,399.03,378.56,368.68,362.44,367.62,370.60,379.59,371.32,362.49
2016-09-11 22:02:33+00:00,L7,359.27,339.45,334.83,349.76,358.31,369.67,376.50,379.07,388.77,390.20,394.83,,,,,,,,,,396.65,397.85,398.86,398.67,402.40,403.55,403.72,405.04,404.82,410.58,413.86,412.51,405.66,400.74,402.51,,,,,,,,386.64,387.57,389.37,394.09,404.56,394.22,386.26,389.89,390.62,395.89,388.31,,,,,388.99,373.77,366.40
2016-09-12 21:53:54+00:00,L8,362.12,346.74,347.96,353.28,362.50,370.02,374.52,379.52,388.00,392.60,396.43,403.00,411.22,415.21,414.42,411.20,411.27,405.88,423.62,415.60,415.24,405.93,407.71,403.89,406.03,406.94,,,,416.66,416.47,414.98,411.80,410.11,407.32,405.92,405.11,399.50,399.12,403.40,397.30,390.34,388.01,389.98,391.03,395.64,405.30,397.73,388.44,387.37,393.43,399.29,387.01,383.42,376.94,375.09,379.88,389.29,375.50,366.04
2016-10-14 21:54:00+00:00,L8,347.37,335.95,330.13,335.98,344.67,347.97,357.52,366.33,373.45,377.84,383.66,380.56,397.22,402.45,400.62,398.22,392.42,389.79,386.17,389.17,387.85,387.02,391.31,390.21,394.26,391.30,394.99,394.13,400.12,403.24,406.40,402.94,399.90,397.54,395.36,391.67,389.97,392.88,392.13,387.85,381.65,383.47,376.85,383.96,384.62,390.46,395.53,387.12,385.01,381.62,385.86,388.95,375.92,369.46,368.68,367.66,369.84,381.72,372.38,365.34
2016-10-30 21:54:01+00:00,L8,,407.28,336.19,341.44,346.49,355.59,360.41,364.49,369.97,376.73,384.71,392.08,396.05,403.27,404.23,396.70,399.51,399.36,390.11,388.84,387.46,387.96,391.28,393.59,395.23,395.29,,,463.07,,407.44,406.36,401.85,398.53,398.28,398.04,397.49,397.15,397.90,400.05,394.12,384.28,381.39,387.39,388.28,395.13,403.36,395.76,390.89,391.09,392.30,394.62,381.42,376.30,375.55,368.88,375.89,388.40,374.33,369.22
2016-11-22 22:00:11+00:00,L8,347.87,324.99,323.28,335.70,343.01,350.94,361.43,363.72,371.86,374.51,380.30,391.76,400.71,404.71,401.58,399.58,398.70,393.48,391.74,394.67,395.78,394.70,396.55,398.25,393.68,397.13,400.51,398.20,404.81,402.14,402.81,404.79,401.74,395.93,395.72,395.86,401.34,402.00,407.51,404.19,395.32,387.64,385.22,382.83,384.85,394.39,408.02,399.04,388.12,390.29,394.45,400.69,389.30,382.76,376.90,375.61,380.19,390.97,376.37,372.83
2016-11-23 21:56:12+00:00,L7,,,,425.33,392.94,361.18,390.39,365.55,366.17,375.10,381.16,389.90,393.91,396.75,398.47,396.47,399.27,395.36,397.83,396.58,392.16,,,,,,,,403.34,403.92,406.32,404.64,402.00,397.08,393.58,393.07,396.03,400.45,404.10,402.58,391.78,398.94,,,,,,,384.92,382.77,393.12,397.95,390.71,386.25,378.04,375.94,380.49,,,
2016-12-08 22:00:09+00:00,L8,330.34,314.07,308.00,319.41,326.34,329.27,338.62,347.05,356.16,359.19,369.57,375.67,383.42,390.13,390.84,384.46,382.15,373.37,375.14,374.91,380.02,377.41,379.06,377.32,385.26,382.62,386.07,384.98,389.68,394.24,398.73,390.77,388.72,389.79,383.70,386.37,381.84,385.87,392.82,388.72,389.10,375.31,372.78,372.54,377.15,385.30,389.94,379.95,376.98,379.99,391.29,392.57,384.60,371.89,375.27,370.43,374.60,383.24,374.74,363.62
2016-12-16 22:02:16+00:00,L7,,,,,,,,345.86,353.62,358.08,363.40,369.86,377.23,384.72,380.74,376.23,374.90,374.17,377.83,377.53,372.58,372.19,373.03,375.99,,,,,,,,385.23,379.83,380.44,382.76,382.37,382.05,388.86,382.49,376.74,,380.16,365.92,372.17,376.24,,,,,,380.00,387.19,367.21,364.51,361.41,363.95,365.08,372.26,371.49,
2016-12-24 22:00:05+00:00,L8,336.62,324.40,322.14,329.41,336.42,342.13,348.63,349.15,359.49,366.66,369.55,377.00,388.22,393.67,394.18,384.49,383.61,379.75,379.87,383.46,380.23,384.23,384.23,386.11,382.18,383.37,384.35,393.79,394.72,398.68,400.63,396.29,394.47,393.50,393.65,389.56,390.88,389.58,391.08,390.25,388.36,382.24,374.27,372.53,376.68,384.03,395.49,389.03,382.68,379.76,387.40,389.25,378.74,373.72,370.81,371.07,374.89,382.27,373.90,368.62
