dates,nzd0062-0000,nzd0062-0001,nzd0062-0002,nzd0062-0003,nzd0062-0004,nzd0062-0005,nzd0062-0006,nzd0062-0007,nzd0062-0008,nzd0062-0009,nzd0062-0010,nzd0062-0011,nzd0062-0012,nzd0062-0013,nzd0062-0014,nzd0062-0015,nzd0062-0016,nzd0062-0017,nzd0062-0018,nzd0062-0019,nzd0062-0020,nzd0062-0021,nzd0062-0022,nzd0062-0023,nzd0062-0024,nzd0062-0025,nzd0062-0026,nzd0062-0027,nzd0062-0028,nzd0062-0029,nzd0062-0030,nzd0062-0031,nzd0062-0032,nzd0062-0033,nzd0062-0034,nzd0062-0035,nzd0062-0036,nzd0062-0037,nzd0062-0038,nzd0062-0039,nzd0062-0040,nzd0062-0041,nzd0062-0042,nzd0062-0043,nzd0062-0044,nzd0062-0045,nzd0062-0046,nzd0062-0047,nzd0062-0048,nzd0062-0049,nzd0062-0050,nzd0062-0051,nzd0062-0052,nzd0062-0053,nzd0062-0054,nzd0062-0055,nzd0062-0056,nzd0062-0057,nzd0062-0058,nzd0062-0059,nzd0062-0060,nzd0062-0061,nzd0062-0062,nzd0062-0063,nzd0062-0064,nzd0062-0065,nzd0062-0066,nzd0062-0067,nzd0062-0068,nzd0062-0069,nzd0062-0070,nzd0062-0071,satname
2020-02-24 22:17:35+00:00,403.61,403.86,409.25,395.27,396.36,393.40,387.77,382.25,361.77,370.67,371.88,376.18,378.94,377.50,376.53,382.90,391.73,399.06,404.89,405.68,403.63,396.38,381.61,367.52,354.67,349.98,357.77,370.38,377.85,378.33,372.40,390.37,393.74,384.88,372.88,379.21,381.71,394.09,392.31,397.14,392.87,396.55,373.12,389.19,386.53,388.21,381.97,383.31,381.69,374.10,369.47,363.07,359.06,354.38,348.00,346.67,359.82,358.54,347.14,352.14,360.56,360.34,376.74,420.99,401.76,385.11,370.41,371.12,381.22,386.52,390.17,357.62,L8
2020-03-11 22:17:52+00:00,402.88,404.33,409.91,397.96,397.37,395.37,390.06,387.04,361.77,370.67,371.88,376.18,378.94,377.50,376.53,382.90,391.73,399.06,404.89,405.68,403.63,396.38,381.61,367.52,354.67,349.98,357.77,370.38,377.85,378.33,372.40,390.37,393.74,384.88,372.88,379.21,381.71,394.09,392.31,397.14,392.87,396.55,373.12,389.19,386.53,388.21,381.97,383.31,381.69,374.10,369.47,363.07,359.06,354.38,348.00,346.67,359.82,358.54,347.14,352.14,360.56,360.34,376.74,420.99,401.76,385.11,370.41,371.12,381.22,386.52,390.17,357.62,L8
2020-04-12 22:17:12+00:00,402.88,404.33,409.91,397.96,397.37,395.37,390.06,387.04,361.77,370.67,371.88,376.18,378.94,377.50,376.53,382.90,391.73,399.06,404.89,405.68,403.63,396.38,381.61,367.52,354.67,349.98,357.77,370.38,377.85,378.33,372.40,390.37,393.74,384.88,372.88,379.21,381.71,397.55,394.16,398.61,391.36,395.40,371.41,387.85,383.39,388.19,383.19,384.39,382.41,374.21,367.79,361.23,359.87,356.47,350.15,348.04,360.45,358.87,347.56,350.91,360.57,360.38,378.23,419.92,400.03,384.37,371.01,370.24,381.29,386.15,386.23,357.62,L8
2020-04-28 22:17:04+00:00,404.78,406.06,412.02,400.92,400.82,398.61,391.54,389.28,363.26,371.24,372.31,375.44,378.94,377.50,376.53,382.90,391.73,399.06,404.89,405.68,403.63,396.38,381.61,367.52,354.67,349.98,357.77,370.38,377.85,378.98,373.50,388.04,391.05,384.76,375.41,382.94,385.24,400.56,394.79,400.06,390.72,396.33,371.68,388.74,381.33,388.87,383.32,384.40,382.67,374.39,367.60,361.00,360.16,358.10,352.29,349.69,362.04,359.73,347.84,351.30,361.15,360.33,378.23,421.50,399.05,383.12,371.79,371.88,382.00,385.90,386.44,359.58,L8
2020-05-14 22:17:00+00:00,406.12,406.43,412.36,401.63,401.63,400.35,392.42,389.99,368.09,373.79,374.09,375.18,376.39,375.87,374.87,382.14,392.17,397.69,403.31,402.59,399.06,394.21,384.84,373.64,362.83,358.28,363.24,371.67,376.41,375.00,368.87,382.99,387.09,384.57,380.38,390.91,392.84,404.15,397.26,400.46,389.61,395.18,369.10,386.97,377.97,385.57,381.10,382.70,380.83,373.64,368.26,364.41,365.53,361.85,354.81,352.40,361.78,357.46,346.87,351.49,361.21,360.35,378.23,419.85,396.59,380.64,371.67,372.89,381.85,384.78,385.18,359.66,L8
2020-07-17 22:17:28+00:00,406.17,405.93,412.37,405.87,406.72,406.58,398.99,396.93,373.18,385.98,388.96,380.17,378.30,378.89,383.80,389.64,394.84,397.41,400.97,398.38,399.00,394.91,388.72,382.83,376.78,371.19,371.94,374.73,378.80,375.37,372.10,383.29,388.86,390.53,386.29,394.70,398.49,409.89,400.91,401.85,387.94,390.91,369.10,386.37,377.65,385.42,380.25,383.76,381.21,374.26,367.11,359.96,365.40,365.48,358.01,366.76,370.46,361.31,351.93,354.32,362.47,360.44,374.54,419.76,394.63,376.46,372.80,374.98,382.72,384.95,381.78,362.25,L8
2020-08-02 22:17:33+00:00,404.82,403.91,411.04,404.01,406.91,407.04,397.82,395.47,371.03,382.14,389.88,378.95,373.12,376.38,379.30,385.90,392.11,394.06,398.18,395.97,396.36,393.27,389.54,383.50,379.00,370.62,370.81,373.11,376.59,373.32,366.96,377.11,384.62,388.82,387.38,396.66,397.82,408.42,397.62,398.83,383.37,389.75,365.86,383.19,375.31,384.29,379.30,383.13,380.02,373.27,364.99,357.18,363.49,366.33,364.21,373.63,370.96,360.11,349.62,352.13,360.45,358.65,370.89,419.68,392.47,374.22,371.86,374.21,381.08,383.31,379.48,362.25,L8
2020-09-03 22:17:46+00:00,405.10,405.87,414.36,410.67,418.50,413.30,399.66,401.38,382.01,372.27,393.78,382.75,393.47,384.44,385.05,388.27,393.83,394.93,391.59,385.65,379.77,384.52,396.29,396.58,392.83,387.76,384.61,384.48,380.90,375.02,355.34,370.25,382.23,390.78,399.31,406.28,404.98,412.19,397.59,397.86,383.63,390.45,365.96,382.75,373.45,382.36,378.30,382.22,378.93,373.13,364.82,356.09,366.23,370.34,372.64,383.89,378.94,363.55,349.77,351.31,360.55,358.15,369.00,421.55,391.37,370.09,370.23,373.59,382.64,384.64,377.78,367.02,L8
2021-03-30 22:17:22+00:00,435.06,441.07,454.52,456.55,450.94,454.85,,443.02,437.59,,422.83,423.46,425.56,416.17,414.43,418.14,418.26,413.76,415.56,403.23,413.64,417.07,376.80,377.76,380.33,389.43,400.97,406.44,,,,,407.54,402.94,398.51,404.31,402.95,423.91,399.37,395.30,386.76,403.15,392.59,404.07,399.49,398.97,395.77,395.48,400.63,395.54,389.04,388.39,392.95,385.80,377.24,382.84,379.19,368.24,362.81,374.71,367.89,368.19,394.90,426.20,412.37,409.41,380.39,385.95,387.21,380.11,411.45,,L8
2021-04-15 22:17:16+00:00,422.69,431.12,443.33,437.71,440.94,439.15,409.07,424.97,423.19,355.61,402.73,412.73,413.71,403.43,401.86,406.67,409.00,407.65,410.74,406.33,412.51,414.35,392.08,389.19,387.98,388.57,391.26,393.61,376.49,359.02,391.80,391.03,402.51,401.26,399.35,398.93,388.90,411.97,390.63,388.36,376.12,389.57,392.59,381.73,388.31,392.60,388.99,393.51,397.32,395.54,389.04,388.39,392.95,385.80,377.24,382.84,379.19,368.24,362.81,364.45,361.79,362.56,384.24,418.61,407.26,409.41,380.39,385.95,387.21,380.11,411.45,,L8
2021-05-01 22:17:07+00:00,417.39,425.14,435.08,427.21,433.83,430.85,410.18,418.18,411.86,369.93,394.07,402.87,404.79,398.69,396.65,402.66,404.24,403.30,406.24,404.35,412.37,414.83,398.43,393.56,391.27,391.18,390.71,389.43,371.44,355.64,379.47,384.08,399.42,400.82,398.18,394.40,382.73,401.32,385.51,386.45,376.04,385.52,392.59,374.85,377.95,386.02,383.47,390.88,393.89,389.22,384.53,384.20,385.88,379.12,375.91,379.17,373.43,364.63,357.20,359.54,358.93,358.52,379.92,418.61,404.73,399.83,374.54,370.49,373.26,378.12,404.12,,L8
2021-10-24 22:18:01+00:00,419.10,416.72,419.03,413.01,421.33,418.69,414.87,413.22,402.35,399.09,385.44,387.43,399.74,399.36,399.51,403.65,404.49,401.58,400.45,399.62,407.97,415.28,418.38,412.52,401.78,391.58,385.00,383.75,370.99,368.84,382.51,389.11,402.65,410.51,405.75,394.37,380.38,387.82,390.45,395.94,386.09,386.81,388.36,376.32,368.20,382.64,386.88,388.94,388.90,389.48,389.32,388.09,382.07,371.33,366.42,368.89,369.96,367.27,359.89,362.30,366.56,364.91,379.38,437.57,404.34,393.97,383.62,379.62,384.41,387.07,395.05,379.35,L8
2022-01-04 22:17:52+00:00,425.22,420.38,418.99,424.90,424.13,420.66,422.04,422.84,418.57,417.01,397.87,395.86,419.00,415.36,413.06,412.63,413.64,411.17,404.90,399.15,407.82,416.02,422.40,419.22,411.44,393.16,384.80,388.98,378.56,370.75,405.68,401.77,410.94,416.74,414.05,404.71,395.45,401.00,410.85,409.90,392.26,391.42,386.69,394.59,387.64,396.53,398.93,395.01,392.55,393.67,393.28,392.15,385.00,370.45,362.45,368.77,377.81,376.14,368.64,369.77,378.41,377.00,389.97,434.14,410.94,391.78,388.65,396.88,409.49,401.13,398.36,383.15,L9
2022-01-12 22:17:49+00:00,424.59,417.78,417.16,421.80,423.40,419.23,417.17,415.51,411.44,407.00,393.14,396.28,415.49,413.51,415.37,412.62,409.59,406.51,400.18,396.32,408.32,417.87,422.38,419.84,412.31,395.30,385.72,383.83,376.89,369.78,396.90,398.70,410.88,416.88,413.83,405.29,395.99,402.03,408.46,403.17,389.50,389.61,384.88,390.96,390.63,399.14,400.04,395.01,393.11,391.98,389.34,389.78,386.59,371.61,363.60,368.96,379.63,379.58,367.10,368.32,375.71,377.66,388.97,434.49,411.19,386.58,386.00,397.64,411.53,408.02,405.59,384.29,L8
2022-01-20 22:17:51+00:00,421.37,414.53,412.09,414.50,419.15,412.81,411.88,412.00,406.73,404.21,385.61,396.28,411.65,407.33,407.99,408.10,406.96,404.18,399.09,394.53,405.31,413.87,418.24,414.56,407.43,389.77,379.26,379.74,371.85,369.78,394.86,393.76,405.63,410.87,407.84,400.57,391.38,397.38,402.34,400.62,382.79,384.22,379.19,385.81,385.13,392.72,393.75,389.81,386.99,386.23,384.83,385.33,383.05,368.50,361.65,367.15,375.44,375.00,362.89,364.76,372.27,373.26,386.00,428.90,405.26,381.95,381.80,394.67,406.24,403.77,401.44,377.63,L9
2022-02-13 22:17:40+00:00,415.69,410.04,406.18,411.38,417.15,410.08,409.68,410.85,404.00,400.12,385.61,395.43,409.93,405.36,403.03,403.31,403.19,401.03,397.28,393.89,403.08,411.29,415.94,411.93,405.01,388.07,376.00,377.74,370.59,369.78,390.56,389.30,402.13,407.22,403.99,397.40,387.25,395.35,402.34,396.71,378.27,380.30,373.66,379.22,376.78,387.39,388.64,388.95,385.64,383.74,382.21,382.76,380.03,367.16,361.03,365.85,372.74,371.81,359.90,363.32,370.71,370.68,384.17,424.66,403.18,379.52,379.91,391.44,402.51,400.73,399.72,374.58,L8
2022-05-12 22:17:13+00:00,415.51,415.58,402.86,416.93,422.34,414.29,410.93,411.32,402.26,395.92,385.21,398.05,407.39,401.46,398.30,400.29,402.24,400.94,398.52,395.26,403.07,410.04,412.91,407.68,402.95,388.07,377.49,379.15,374.18,370.63,390.61,386.38,398.88,404.01,402.73,398.51,390.13,399.38,404.43,396.67,377.97,379.65,371.41,376.13,376.19,388.23,386.57,389.08,386.33,382.22,378.81,380.78,379.61,367.66,363.55,367.36,372.60,372.55,360.51,361.81,368.54,367.74,382.82,418.37,400.42,377.40,377.11,386.58,397.92,399.37,401.04,372.90,L9
2022-09-09 22:18:11+00:00,421.04,434.48,410.82,442.69,439.66,425.90,414.83,414.47,405.59,384.11,396.30,403.24,400.44,392.24,387.25,395.37,403.78,406.14,405.39,401.40,403.01,407.43,406.96,396.42,391.85,381.64,388.15,384.86,378.72,387.96,390.94,388.78,393.81,402.22,406.38,403.34,394.15,407.31,395.16,395.00,381.49,381.00,383.77,392.44,372.98,387.61,382.59,385.88,389.38,382.38,375.12,380.10,384.35,375.80,375.78,378.33,373.47,371.08,359.94,362.62,367.29,359.19,379.13,406.17,394.56,382.49,384.12,387.33,394.97,394.37,398.06,373.42,L8
2022-09-17 22:17:54+00:00,417.71,428.41,416.49,441.89,438.41,422.51,411.19,410.82,404.74,389.47,397.80,402.09,398.22,392.07,387.51,394.08,400.02,402.74,401.74,400.92,406.77,409.28,408.01,398.30,392.85,384.80,390.34,387.03,379.37,383.69,386.29,386.72,394.96,400.76,405.32,402.98,393.99,405.27,395.92,399.38,387.75,385.32,383.79,378.16,365.39,382.63,379.59,387.44,389.54,379.53,372.00,380.61,388.25,377.80,377.86,379.55,373.17,369.19,356.94,359.95,366.11,356.29,379.13,406.17,393.46,381.10,385.41,388.02,396.37,396.29,397.27,377.62,L9
2022-10-03 22:17:57+00:00,411.89,420.06,416.49,435.34,433.05,416.49,401.34,402.09,388.41,386.07,391.12,394.59,389.23,385.53,381.17,387.39,393.43,397.83,396.97,396.68,401.87,405.53,403.59,391.96,386.16,376.87,382.66,378.88,372.06,371.84,374.45,378.48,387.77,395.08,400.16,396.99,386.79,397.87,385.86,391.57,382.94,380.72,376.67,362.81,354.84,375.16,370.64,383.34,385.39,374.74,367.62,376.67,383.81,374.14,374.88,375.95,368.10,362.98,350.55,355.43,360.88,350.68,370.24,393.77,388.68,375.92,380.79,385.17,391.95,392.36,393.89,370.96,L9
2022-11-04 22:18:00+00:00,409.91,417.04,416.49,433.71,431.27,414.87,400.98,401.11,385.91,387.69,391.94,393.95,387.14,383.84,379.20,386.04,392.38,397.30,396.83,396.46,401.00,405.66,404.16,392.52,384.27,374.10,378.70,375.29,371.82,368.50,373.19,379.03,386.33,392.30,398.75,395.38,386.02,397.97,384.58,391.09,382.94,377.00,374.17,359.30,352.27,372.87,369.16,382.33,384.71,375.16,367.88,376.31,383.12,373.99,376.46,375.33,365.75,361.85,350.16,355.41,360.46,351.44,370.28,394.00,388.19,375.17,379.63,384.83,391.14,391.50,393.42,369.62,L9
2022-12-30 22:18:00+00:00,413.35,415.02,408.93,424.33,424.82,411.27,399.64,395.36,380.69,386.37,391.80,394.70,387.96,386.73,385.33,388.86,391.20,396.42,396.13,398.97,402.96,406.97,405.49,396.24,389.35,375.08,382.81,370.74,370.61,368.89,368.11,380.66,385.75,389.67,395.51,397.98,381.34,395.56,376.14,386.81,379.98,373.01,373.43,356.76,354.35,365.73,371.08,381.85,383.49,373.60,366.53,373.46,381.05,373.48,376.76,378.30,369.86,361.75,347.31,353.93,360.60,348.94,366.79,400.28,392.55,373.97,379.45,386.06,392.29,391.58,391.79,369.28,L8
2023-01-07 22:18:02+00:00,413.58,414.77,406.51,424.02,423.98,411.56,401.26,393.39,381.47,390.20,395.20,395.42,389.57,388.25,384.89,389.94,392.85,398.45,398.28,399.84,402.79,407.21,406.18,396.99,390.45,375.19,380.58,370.64,371.94,369.42,371.08,382.41,386.46,390.63,395.57,398.12,382.00,397.09,375.23,384.30,376.05,369.30,373.39,358.82,357.04,367.35,372.56,382.21,384.23,375.40,368.89,374.16,380.00,373.35,376.14,379.21,371.72,362.65,348.25,354.96,361.94,350.55,369.64,401.92,392.71,374.70,379.43,386.34,393.41,391.84,391.05,369.54,L9
2023-01-31 22:17:58+00:00,413.58,414.77,406.51,425.20,423.71,411.56,401.26,393.39,381.47,397.91,401.37,399.81,392.13,390.39,389.71,394.62,397.19,401.73,402.30,399.84,402.79,407.21,406.18,396.99,390.45,375.19,380.58,370.64,371.94,369.42,377.24,385.06,389.71,393.21,397.95,401.68,382.00,401.53,375.23,386.41,380.06,369.30,378.07,362.65,361.41,369.98,375.02,383.89,386.45,378.30,371.09,375.40,380.52,374.03,378.06,379.21,376.24,364.62,352.19,357.98,364.08,351.56,370.77,408.08,393.05,377.27,382.14,387.88,393.79,392.91,392.95,371.74,L8
2023-02-16 22:17:50+00:00,412.57,412.83,402.16,422.58,421.03,409.37,399.22,391.70,382.96,397.87,399.83,398.69,391.19,389.53,388.50,393.51,396.32,400.51,401.45,399.32,402.19,406.24,404.99,396.85,390.33,376.17,379.99,370.95,372.39,368.35,374.96,384.52,388.75,392.52,397.40,400.16,382.42,401.32,373.70,384.64,379.04,368.54,377.46,362.65,360.04,369.69,373.04,383.02,385.89,377.99,370.78,374.41,378.74,372.64,376.64,379.09,375.51,363.54,351.62,356.88,363.59,350.22,369.98,404.52,391.85,377.51,382.14,387.88,393.79,392.91,392.95,371.74,L8
2023-03-01 20:19:07+00:00,412.57,412.83,402.16,422.58,417.89,406.17,396.86,391.51,382.32,396.65,398.56,396.89,390.10,388.56,387.24,392.50,396.32,400.51,401.45,399.32,402.19,406.24,403.67,395.82,390.00,376.83,378.02,370.42,370.86,367.78,373.89,382.57,388.03,391.79,397.40,400.16,382.42,401.32,373.70,384.64,378.60,368.98,375.69,359.98,359.66,370.10,372.79,382.52,384.98,377.46,370.92,374.08,375.84,372.64,376.64,379.09,375.51,363.54,351.62,356.88,363.59,349.78,368.48,401.94,390.40,376.55,381.89,387.88,392.54,391.51,392.15,369.07,L7
2023-03-04 22:17:37+00:00,410.68,409.90,397.59,418.35,415.22,402.26,392.49,386.40,382.32,396.65,395.34,393.63,388.13,384.91,384.25,390.76,395.04,398.57,400.53,397.91,400.44,404.35,401.88,393.98,387.53,374.10,374.78,366.89,367.73,362.43,370.38,379.53,386.62,390.87,395.98,398.45,381.27,398.87,372.05,383.02,375.59,365.24,372.02,357.43,359.01,368.74,371.26,380.71,384.18,376.92,370.89,373.00,374.02,370.89,374.78,378.30,374.70,363.25,350.84,356.30,363.04,349.59,367.66,400.86,389.79,377.08,381.67,386.90,391.36,390.00,390.66,366.34,L8
2023-04-13 22:17:27+00:00,416.66,409.25,392.65,412.39,411.00,403.54,396.63,381.39,388.52,404.38,397.69,394.30,391.38,385.28,386.72,393.65,400.84,402.35,406.17,406.65,399.96,405.17,403.05,396.58,394.97,374.37,379.36,368.58,373.64,361.98,374.64,385.54,390.61,393.11,394.60,400.71,381.62,402.35,374.31,385.73,373.89,358.40,369.77,354.74,360.79,369.06,374.44,382.62,386.63,381.72,373.98,371.32,368.35,368.60,374.13,380.39,380.79,366.75,356.35,358.90,367.33,352.25,368.55,404.66,394.17,382.72,382.86,383.79,388.77,389.43,391.14,368.14,L9
2023-06-08 22:17:00+00:00,419.61,410.10,392.65,409.93,409.12,402.72,396.14,377.44,391.68,406.93,398.18,394.78,393.19,386.65,389.29,395.82,402.95,403.54,407.82,408.86,400.58,404.97,402.49,396.95,398.01,376.63,382.12,370.11,374.10,362.68,375.57,386.15,392.04,394.81,394.85,402.66,381.17,398.94,373.29,383.09,372.07,357.47,370.89,355.93,363.49,369.95,376.30,383.24,387.29,382.41,374.71,370.82,366.64,367.79,370.37,380.44,383.78,366.76,354.52,357.16,365.67,350.15,365.54,402.81,393.71,382.99,381.72,383.88,388.36,387.12,388.12,366.18,L8
2023-06-24 22:17:06+00:00,416.10,412.77,399.29,410.93,407.36,402.73,394.59,377.44,396.19,402.81,392.52,390.07,391.16,383.62,383.83,392.91,401.64,402.82,409.56,408.61,396.73,401.28,398.75,393.76,396.74,378.22,383.18,370.11,374.10,362.68,375.57,386.15,392.04,394.81,394.85,402.66,381.17,398.94,373.29,383.09,372.07,357.47,370.89,355.93,363.49,367.76,372.13,383.24,383.25,380.20,372.65,367.17,361.44,362.47,368.44,379.11,382.43,366.62,353.83,354.81,363.93,349.11,363.95,396.69,391.92,380.87,380.28,383.09,388.62,386.53,389.17,366.39,L8
2023-09-20 22:17:40+00:00,406.34,407.61,409.69,401.72,397.33,407.95,403.72,373.84,408.74,391.44,365.30,369.58,388.05,364.26,365.34,378.22,394.77,400.28,413.93,417.42,393.02,395.62,387.19,377.98,396.78,377.22,390.86,382.63,391.01,365.53,378.75,401.48,404.52,406.08,394.43,394.13,379.10,376.72,398.91,380.92,353.40,355.72,356.22,340.66,361.90,365.25,355.89,390.29,380.93,381.56,369.58,360.31,350.51,349.57,357.57,371.24,377.92,365.17,348.51,348.74,359.96,345.93,355.52,376.22,390.70,378.45,373.61,380.98,390.35,387.43,389.00,368.32,L9
2023-10-22 22:17:50+00:00,389.33,394.91,396.43,382.42,384.33,393.57,389.48,371.79,398.37,382.07,365.34,372.48,378.74,371.97,372.59,380.77,380.30,386.29,400.38,398.83,389.33,385.97,375.54,376.72,378.99,375.50,372.80,363.42,368.49,364.34,360.21,382.79,387.72,386.35,388.61,392.81,382.51,381.87,,366.70,360.30,364.57,358.36,338.88,349.76,358.81,351.75,372.01,373.10,375.33,368.83,364.65,358.28,346.27,348.05,354.00,360.12,356.95,340.42,345.40,357.12,341.50,357.03,376.22,382.72,365.03,367.92,385.44,395.83,388.81,387.94,362.41,L9
2023-12-01 22:17:46+00:00,391.95,394.77,395.23,382.75,388.52,396.50,394.16,379.00,401.33,382.07,372.36,378.30,384.02,378.80,379.95,386.86,386.64,387.88,394.19,392.28,385.45,386.18,381.68,382.91,383.14,375.06,371.68,366.12,370.51,368.87,365.21,377.54,381.19,381.10,391.41,399.57,395.44,392.54,393.48,375.88,371.20,369.41,364.45,350.15,357.42,361.85,354.09,366.56,371.57,376.31,372.11,369.83,364.92,353.98,351.56,352.68,355.53,353.23,341.74,348.65,361.79,346.51,357.03,376.22,382.72,365.03,367.92,385.44,395.83,388.81,387.94,362.41,L8
2024-02-03 22:17:41+00:00,392.59,389.49,387.45,374.23,385.87,391.76,390.51,375.91,392.23,369.61,375.06,383.79,386.37,383.25,379.36,384.98,382.18,384.82,382.45,384.32,382.25,380.72,377.24,378.27,374.12,365.11,365.71,360.98,361.96,363.62,365.21,371.33,374.89,376.66,386.48,392.61,395.44,397.41,393.48,377.60,368.38,362.29,361.42,350.15,352.40,360.19,354.02,362.01,370.87,372.75,370.51,373.74,372.66,359.55,347.50,337.43,335.91,342.26,335.80,348.10,364.75,349.73,362.39,384.56,383.37,362.02,365.84,379.06,390.91,393.11,389.59,361.24,L8
2024-02-11 22:17:53+00:00,389.98,385.75,387.45,374.23,385.87,387.21,383.08,375.91,392.23,369.61,375.06,383.79,386.37,383.25,374.81,382.77,382.55,386.07,383.68,381.47,379.53,378.48,375.31,375.97,373.36,362.68,359.68,356.41,355.47,363.62,365.21,371.33,371.23,374.82,383.42,388.68,395.44,397.41,393.48,377.60,360.16,355.05,354.76,347.63,351.13,360.33,352.85,361.50,369.64,370.59,367.21,370.60,369.61,357.86,346.64,339.41,336.22,341.13,334.66,344.31,361.41,347.39,361.48,389.78,383.92,364.41,366.40,376.42,388.08,389.25,386.48,361.24,L9
2024-02-19 22:17:39+00:00,395.57,393.22,392.73,381.73,392.18,391.07,386.20,382.45,396.23,377.52,380.92,386.37,386.40,383.04,377.27,385.35,386.58,390.64,388.88,386.14,383.40,380.32,375.98,376.02,373.79,365.84,365.90,362.62,360.93,367.78,369.48,373.90,374.38,376.94,385.66,391.61,398.18,400.36,404.12,386.99,369.16,364.98,363.69,356.60,358.45,367.01,360.55,366.74,371.36,370.81,366.84,369.76,370.42,360.78,351.63,349.18,345.23,346.55,337.03,344.42,361.44,350.78,364.77,403.13,388.97,373.93,372.63,377.53,386.41,391.12,392.30,371.79,L8
2024-02-27 22:17:43+00:00,400.23,398.01,400.09,387.98,396.39,394.64,390.70,387.21,401.61,386.99,385.75,389.21,388.63,384.31,379.54,387.49,388.61,392.38,391.89,388.76,385.68,380.68,376.61,376.07,373.91,368.42,369.75,366.91,363.70,369.36,372.86,375.72,377.22,378.60,386.95,393.35,401.37,400.60,402.43,389.79,372.98,367.67,366.47,361.58,363.74,371.26,364.62,369.83,372.48,370.14,366.18,368.39,370.54,362.90,355.00,353.16,349.83,349.24,339.27,344.70,361.86,352.87,368.13,405.62,392.40,378.36,374.97,377.66,385.80,390.90,395.03,377.31,L9
2024-03-30 22:17:36+00:00,403.32,401.12,403.11,391.16,400.67,395.16,389.27,387.09,402.30,387.83,389.51,390.30,390.61,386.80,379.27,388.65,390.76,392.38,390.92,387.89,384.78,380.90,377.77,375.54,372.58,367.51,370.86,367.46,362.60,371.02,370.81,373.37,375.51,376.95,384.91,392.61,404.83,405.10,396.95,394.08,377.05,369.96,369.73,366.51,366.63,373.01,367.00,369.93,371.65,366.91,361.31,364.18,369.70,364.48,358.04,356.19,349.83,349.88,341.14,343.82,359.73,353.46,370.13,408.97,394.54,382.33,375.44,375.51,383.18,389.98,396.09,378.69,L9
2024-04-07 22:17:11+00:00,403.35,401.21,401.42,391.16,399.64,395.44,387.60,387.09,402.30,387.83,386.34,384.39,388.37,381.91,376.84,387.21,390.35,391.32,390.16,387.36,384.62,380.83,376.61,374.47,371.39,365.64,366.09,363.32,358.93,371.02,366.26,367.75,374.36,376.78,384.45,389.27,396.03,396.48,386.93,389.33,375.40,366.48,367.91,364.10,366.07,373.20,367.54,369.86,371.68,365.89,359.78,362.21,367.76,363.33,357.59,355.86,349.16,348.85,341.12,343.66,357.63,351.50,368.36,407.67,393.87,380.92,374.04,374.44,382.01,388.33,394.16,373.09,L8
2024-04-23 22:17:03+00:00,404.68,403.86,404.41,394.07,402.28,396.51,385.13,390.56,404.69,393.80,387.82,384.33,390.43,377.97,374.74,386.69,391.12,391.34,389.53,386.36,383.72,379.35,375.85,373.80,370.70,363.25,362.86,361.43,358.19,368.84,366.17,359.30,372.17,376.77,384.68,387.38,393.08,389.94,380.89,389.13,374.24,361.82,365.64,365.63,369.17,377.65,371.53,371.96,370.83,363.55,356.72,357.11,362.11,362.48,359.54,358.93,352.05,349.45,342.03,342.39,354.87,351.21,367.30,406.06,395.27,384.30,376.16,372.64,377.33,384.81,392.72,370.44,L8
2024-05-17 22:17:03+00:00,402.61,400.71,401.33,389.70,400.18,394.52,383.98,387.05,401.65,388.98,383.26,382.06,386.06,375.34,373.07,385.48,390.89,390.82,388.87,385.21,382.55,377.09,373.51,372.97,370.69,363.25,360.22,359.02,357.02,366.20,359.58,358.73,370.47,374.96,382.93,385.41,389.63,387.37,380.89,389.13,372.65,359.60,362.15,365.63,366.20,377.07,370.17,372.22,370.80,363.03,354.97,353.37,357.86,359.94,358.40,358.49,352.28,350.03,341.89,342.60,352.88,349.46,364.46,402.26,393.62,384.12,376.04,372.23,373.77,381.19,390.76,367.92,L9
2024-07-04 22:16:52+00:00,402.92,401.12,402.11,389.87,399.81,393.63,381.99,387.58,400.34,390.76,383.49,382.73,385.62,373.55,371.17,384.03,389.87,391.71,391.77,388.05,385.17,377.50,372.12,370.42,368.65,363.99,363.93,357.46,358.77,366.70,358.26,361.28,371.92,375.48,380.90,382.23,384.88,384.53,381.27,389.33,374.57,357.17,366.22,369.55,366.87,379.53,372.81,375.99,373.18,363.25,352.82,349.79,353.62,357.50,358.21,360.79,355.09,352.45,342.80,342.41,350.76,348.02,363.65,402.98,394.57,384.75,376.81,374.19,375.90,381.49,389.77,368.33,L9
2024-07-12 22:17:00+00:00,403.05,401.17,401.42,390.19,398.59,394.09,383.24,390.50,400.67,391.70,385.21,384.39,386.54,378.56,375.23,386.37,391.23,392.43,393.37,390.94,388.07,379.73,374.06,371.69,370.41,367.48,369.40,357.46,365.03,370.19,357.60,363.14,373.23,377.04,381.63,382.66,385.95,385.93,383.12,389.33,380.23,357.17,366.22,372.03,368.10,380.11,373.83,377.28,375.25,365.29,353.83,350.56,353.84,357.72,358.87,363.00,357.17,353.37,344.34,343.57,352.43,347.92,362.51,402.98,395.47,386.07,378.11,375.57,378.38,382.28,389.70,368.20,L8
