dates,nzd0062-0000,nzd0062-0001,nzd0062-0002,nzd0062-0003,nzd0062-0004,nzd0062-0005,nzd0062-0006,nzd0062-0007,nzd0062-0008,nzd0062-0009,nzd0062-0010,nzd0062-0011,nzd0062-0012,nzd0062-0013,nzd0062-0014,nzd0062-0015,nzd0062-0016,nzd0062-0017,nzd0062-0018,nzd0062-0019,nzd0062-0020,nzd0062-0021,nzd0062-0022,nzd0062-0023,nzd0062-0024,nzd0062-0025,nzd0062-0026,nzd0062-0027,nzd0062-0028,nzd0062-0029,nzd0062-0030,nzd0062-0031,nzd0062-0032,nzd0062-0033,nzd0062-0034,nzd0062-0035,nzd0062-0036,nzd0062-0037,nzd0062-0038,nzd0062-0039,nzd0062-0040,nzd0062-0041,nzd0062-0042,nzd0062-0043,nzd0062-0044,nzd0062-0045,nzd0062-0046,nzd0062-0047,nzd0062-0048,nzd0062-0049,nzd0062-0050,nzd0062-0051,nzd0062-0052,nzd0062-0053,nzd0062-0054,nzd0062-0055,nzd0062-0056,nzd0062-0057,nzd0062-0058,nzd0062-0059,nzd0062-0060,nzd0062-0061,nzd0062-0062,nzd0062-0063,nzd0062-0064,nzd0062-0065,nzd0062-0066,nzd0062-0067,nzd0062-0068,nzd0062-0069,nzd0062-0070,nzd0062-0071,satname
2022-11-04 22:18:00+00:00,401.96,404.96,,427.21,424.14,408.42,399.56,397.20,375.91,394.17,395.25,391.43,378.78,377.08,371.29,380.63,388.17,395.16,396.29,395.58,397.51,406.17,406.43,394.73,376.71,363.06,362.85,360.91,370.88,358.49,368.14,381.27,380.57,381.20,393.09,388.96,382.96,398.38,379.46,389.16,382.95,362.13,364.16,348.75,344.58,363.70,363.24,378.28,381.98,376.83,368.92,374.84,380.32,373.42,382.81,372.85,356.33,357.31,348.59,355.31,358.81,354.48,370.43,394.71,386.23,372.19,375.00,383.46,387.91,388.09,391.52,364.24,L9
2022-12-30 22:18:00+00:00,447.70,437.86,393.83,400.66,416.77,426.17,418.03,,,,,405.88,403.89,404.45,419.84,411.68,403.65,403.71,406.38,418.26,413.59,415.11,417.13,420.16,420.76,391.65,408.39,,387.48,389.51,372.72,394.61,392.90,391.89,393.22,421.94,,403.68,371.79,387.69,,,,346.62,362.67,360.92,400.56,390.52,388.17,380.69,374.87,372.02,372.89,370.15,372.34,384.71,392.08,376.71,357.01,359.96,369.76,352.18,,431.25,416.98,381.12,383.61,,,,,,L8
2023-01-07 22:18:02+00:00,414.74,413.51,399.26,422.48,419.78,413.00,409.34,385.53,384.58,405.52,408.81,399.01,397.66,395.84,382.68,395.35,401.07,408.65,409.01,404.23,401.96,408.39,409.62,400.71,395.98,375.72,369.45,370.23,378.55,371.54,385.93,391.13,390.01,395.45,395.83,398.78,384.63,404.77,370.70,371.72,360.34,354.46,373.23,369.12,370.47,375.45,379.99,384.01,387.91,384.44,380.66,377.65,374.73,372.72,373.04,383.73,381.01,367.18,352.95,360.12,368.60,358.58,378.18,408.46,393.53,378.36,379.35,387.50,397.91,392.91,388.08,370.58,L9
2023-01-31 22:17:58+00:00,,,,432.29,422.06,,,,,436.45,432.20,426.16,407.45,403.20,418.62,422.65,423.21,421.41,426.43,,,,,,,,,,,,414.17,400.98,409.24,408.68,412.23,423.08,,428.15,,399.10,400.11,,401.44,385.64,387.60,385.78,389.79,393.98,399.77,395.65,384.35,382.83,383.67,378.08,389.63,,403.40,376.41,375.84,376.10,376.95,357.62,375.29,438.90,395.10,392.64,398.38,395.53,395.70,398.26,402.47,382.73,L8
2023-02-16 22:17:50+00:00,406.53,401.15,384.75,404.22,402.33,396.26,387.00,383.23,390.39,397.61,390.59,390.85,384.62,383.56,380.02,385.77,390.30,391.98,395.53,396.18,398.57,400.42,397.86,396.02,389.60,382.08,376.44,372.50,375.13,363.02,359.06,380.75,382.02,387.67,393.54,389.54,384.55,399.86,364.53,372.21,372.93,364.70,373.83,,350.51,367.62,359.16,376.88,381.94,375.85,368.56,367.52,366.27,362.94,366.65,378.35,370.41,356.01,347.63,349.18,360.15,340.86,366.06,383.16,383.43,379.19,,,,,,,L8
2023-03-01 20:19:07+00:00,,,,,392.71,383.73,380.31,390.38,378.51,388.14,389.69,382.53,381.41,380.76,377.19,384.38,,,,,,,394.43,388.63,387.66,381.43,364.22,367.28,360.11,364.38,365.26,366.93,382.23,385.97,,,,,,,375.46,371.65,363.31,341.25,356.62,373.42,370.79,378.55,377.71,373.23,372.07,371.43,352.63,,,,,,,,,346.26,359.47,383.89,378.78,368.89,380.18,,385.00,383.06,387.37,353.03,L7
2023-03-04 22:17:37+00:00,397.42,389.45,374.75,384.49,391.25,371.02,357.58,350.62,,,369.59,364.25,370.39,352.08,357.40,375.11,384.77,383.04,393.15,388.04,388.18,391.15,387.52,379.21,367.81,352.25,348.85,342.16,342.69,324.94,338.80,352.17,373.91,382.52,384.67,384.73,374.33,379.23,360.50,370.12,351.53,339.08,342.66,337.04,353.09,356.52,357.52,364.38,376.99,372.02,370.59,363.24,357.63,356.85,359.93,372.76,368.17,360.91,344.62,351.64,358.60,347.89,361.89,392.23,384.28,381.86,379.92,381.08,383.09,379.46,380.20,347.23,L8
2023-04-13 22:17:27+00:00,431.64,408.55,410.64,415.41,418.93,426.15,424.60,,413.23,,,,406.88,,,,414.68,412.47,416.42,437.61,,409.78,408.38,,426.26,,425.35,398.39,400.65,,393.07,416.50,413.97,411.50,389.61,397.92,,,398.91,410.12,,,,,,,,394.38,398.55,395.02,371.85,361.05,358.68,366.01,374.50,389.92,394.14,372.75,367.81,360.00,378.43,360.14,,,415.00,407.51,383.57,371.40,383.02,394.78,397.23,391.05,L9
2023-06-08 22:17:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.92,,370.69,,,,,,,,,,,,,,,356.49,373.19,377.22,357.33,335.81,343.10,347.23,337.68,352.35,381.76,382.61,374.34,367.01,,385.44,374.23,373.38,352.43,L8
2023-06-24 22:17:06+00:00,398.55,426.12,432.53,416.99,395.04,402.78,385.30,,414.26,386.31,364.26,361.83,376.97,365.43,351.07,375.45,393.83,398.49,420.03,407.32,381.35,382.83,376.34,377.81,389.08,386.18,389.57,,,,,,,,,,,,,,,,,,,354.58,347.09,,354.99,364.74,358.29,341.64,325.06,330.57,354.92,371.13,373.02,365.68,348.97,338.38,351.73,340.74,354.43,353.86,377.55,363.94,370.18,379.94,390.17,383.01,395.48,367.70,L8
2023-09-20 22:17:40+00:00,388.82,388.17,385.90,372.77,378.01,394.92,401.25,373.84,398.73,396.58,366.34,377.34,380.29,363.09,379.61,380.99,375.79,389.89,405.33,407.33,404.70,394.26,376.86,378.15,374.99,368.25,357.67,366.87,381.38,365.53,364.44,386.45,395.08,400.66,399.24,390.35,379.10,375.51,,361.96,353.40,355.72,356.22,340.66,361.90,375.91,364.70,386.21,389.26,384.93,378.59,378.25,367.79,352.13,344.38,350.71,367.28,364.91,341.47,353.48,362.44,345.15,359.79,393.05,387.64,368.03,373.67,391.61,402.78,397.69,389.92,362.10,L9
2023-10-22 22:17:50+00:00,380.61,370.45,370.86,357.49,379.94,383.00,381.88,369.74,382.12,363.32,365.42,378.27,378.95,387.38,387.08,385.86,371.27,370.50,375.79,381.83,381.95,380.83,373.42,374.21,372.89,372.06,371.15,359.97,355.59,363.15,355.98,379.13,380.35,372.03,377.98,395.26,385.93,392.17,,367.46,367.20,373.42,360.50,337.11,337.62,345.93,343.45,357.82,375.06,376.32,369.60,374.06,382.00,356.11,336.40,320.96,322.98,339.89,335.41,346.63,367.06,342.44,361.56,,383.09,353.83,360.81,384.78,404.94,400.31,392.96,367.41,L9
2023-12-01 22:17:46+00:00,399.81,394.35,391.62,383.73,401.10,405.29,408.20,393.42,410.22,,393.43,395.75,399.88,399.29,402.04,405.15,405.69,392.64,375.60,372.65,373.80,386.79,400.09,401.49,395.62,373.73,368.32,371.51,374.57,377.94,375.21,367.03,368.15,370.61,397.02,413.11,421.29,424.54,393.48,403.39,393.01,379.08,376.64,372.68,372.73,370.96,361.12,355.64,366.98,379.23,381.96,385.36,384.83,377.10,365.60,347.41,337.15,338.32,347.05,361.67,380.51,366.54,,,,,,,,,,,L8
2024-02-03 22:17:41+00:00,401.12,404.99,401.41,382.92,384.41,383.85,370.72,366.64,377.83,348.92,,,,,348.71,367.91,375.95,386.25,373.10,375.46,368.54,361.01,358.58,359.25,352.99,346.41,,345.57,336.31,347.84,,352.73,356.00,363.33,371.66,371.73,,,,,359.89,340.92,352.30,,337.35,347.97,346.81,348.38,352.16,350.54,351.89,357.28,356.01,352.84,343.63,330.64,316.23,325.92,319.26,330.63,349.00,344.79,365.81,376.08,379.38,364.19,363.05,360.80,365.02,381.33,385.88,354.22,L8
2024-02-11 22:17:53+00:00,379.53,370.77,,,,368.98,353.33,,,,,,,,356.62,373.96,384.05,391.07,388.56,370.09,368.67,369.52,367.59,366.75,370.29,352.96,341.56,338.14,329.49,,,,356.58,367.48,371.21,372.96,,,,,327.28,326.09,328.14,340.08,346.07,360.86,348.18,359.44,364.76,361.92,354.03,358.06,357.40,351.11,343.21,347.31,337.46,336.59,330.11,329.14,348.03,338.03,358.75,400.21,385.59,371.60,368.07,368.50,379.59,377.68,377.15,,L9
2024-02-19 22:17:39+00:00,423.53,430.61,413.84,411.72,417.46,410.36,401.82,408.61,412.27,401.26,398.50,394.13,386.49,382.41,389.57,398.25,406.71,413.49,414.89,409.49,402.75,389.49,379.35,376.25,375.96,381.62,390.82,393.66,388.24,384.45,382.29,384.16,390.11,387.55,396.87,406.25,406.40,409.20,414.75,415.14,414.19,414.65,408.35,392.45,395.03,400.45,399.05,392.97,379.91,371.94,364.97,365.56,374.50,375.41,376.58,398.03,390.31,373.65,348.87,344.99,361.62,367.70,377.93,443.20,409.17,412.01,397.56,381.95,379.70,398.59,415.59,403.44,L8
2024-02-27 22:17:43+00:00,428.17,426.74,436.92,419.26,417.42,416.10,417.70,411.01,428.51,424.88,405.05,400.55,397.54,389.37,393.16,400.34,400.83,402.84,409.95,404.48,399.37,382.89,380.37,376.36,374.64,383.90,388.95,392.65,380.32,377.27,386.40,384.82,394.24,388.56,394.64,403.80,414.13,401.57,399.06,401.01,395.91,383.80,383.16,386.52,395.50,396.74,389.05,388.34,379.25,366.09,362.25,360.18,371.24,375.58,375.19,377.05,377.43,365.40,352.71,346.35,364.34,365.45,384.96,415.54,409.51,400.49,386.69,378.35,382.75,389.78,408.66,399.36,L9
2024-03-30 22:17:36+00:00,410.50,409.93,404.03,391.82,403.66,398.51,391.24,373.11,402.87,400.78,385.17,382.82,390.20,375.57,377.70,389.07,390.82,389.90,398.53,401.22,398.40,395.75,385.00,374.45,365.64,361.89,364.38,370.75,373.69,375.44,354.17,372.32,383.15,389.10,384.96,385.13,396.38,398.03,380.51,383.41,381.87,371.76,379.05,370.20,382.13,388.17,381.37,386.91,383.42,362.33,344.46,348.76,361.90,363.24,365.69,371.96,367.24,369.42,354.55,347.33,347.53,349.29,371.77,409.81,400.49,391.85,376.45,378.67,387.09,392.17,396.28,369.01,L9
2024-04-07 22:17:11+00:00,403.50,401.85,391.26,,393.46,397.42,375.89,,,,370.46,354.84,377.16,357.43,359.83,377.11,387.50,383.86,384.84,383.67,383.50,380.35,368.47,367.00,363.12,352.54,337.44,334.28,333.26,,343.52,334.09,366.28,375.59,381.24,365.92,352.02,353.40,346.83,365.59,363.89,342.15,355.12,349.65,362.15,374.52,371.28,369.41,371.91,358.73,349.12,348.40,354.19,355.28,354.40,353.53,344.51,341.62,341.00,342.50,342.94,337.77,357.74,401.20,389.88,372.49,365.62,368.05,375.00,378.45,382.57,345.08,L8
2024-04-23 22:17:03+00:00,391.31,391.63,391.79,375.00,398.44,391.59,362.12,,396.47,393.18,374.33,377.88,391.32,363.77,370.25,381.71,377.44,370.64,370.80,373.83,374.75,368.98,367.38,368.83,367.32,352.95,348.58,344.89,349.60,350.13,355.42,319.95,362.86,371.97,379.80,380.14,368.28,352.90,350.72,366.22,357.89,336.15,342.36,347.85,362.43,381.55,375.35,374.62,368.28,357.64,345.08,333.27,336.83,349.29,352.02,345.50,346.10,344.69,342.72,336.52,344.95,340.11,354.12,396.41,392.90,377.48,375.68,372.18,372.15,375.65,382.90,351.51,L8
2024-05-17 22:17:03+00:00,386.01,375.56,379.79,363.42,385.45,378.55,374.80,369.48,383.40,364.85,355.85,368.42,359.84,359.54,359.74,375.78,389.05,386.65,383.55,376.04,373.21,359.07,354.72,366.34,370.65,363.22,341.73,339.71,347.71,350.33,320.08,354.77,356.84,360.43,368.94,369.68,368.93,371.98,,,359.93,341.82,334.24,,342.37,372.43,359.29,374.29,370.55,358.85,340.96,323.47,323.84,339.63,349.32,354.98,354.07,354.66,340.74,344.26,337.02,335.44,344.62,375.65,382.08,382.84,375.19,369.34,348.87,355.88,377.09,352.82,L9
2024-07-04 22:16:52+00:00,402.65,398.00,397.82,384.94,398.19,397.27,390.27,396.62,401.04,401.43,395.09,400.46,396.82,386.73,384.99,392.10,396.48,400.69,401.75,398.17,397.36,390.42,387.58,378.59,377.26,380.46,398.01,,390.33,381.46,365.92,387.41,381.20,375.30,378.75,384.45,388.00,404.63,395.77,404.59,410.31,,413.25,400.07,378.84,393.10,384.90,389.53,388.37,381.17,362.59,353.17,346.69,355.09,363.88,368.14,362.48,360.12,355.23,359.93,361.42,353.56,357.18,408.73,402.12,389.77,383.01,389.89,392.94,383.89,381.82,371.23,L9
2024-07-12 22:17:00+00:00,404.15,401.62,395.93,392.46,388.83,398.24,394.46,408.05,402.98,398.33,397.26,396.03,392.99,413.66,411.73,407.44,403.49,398.87,407.75,416.91,414.14,399.82,391.56,383.12,386.22,398.88,413.12,,421.34,394.57,353.01,377.98,385.05,391.09,388.25,386.57,393.47,395.73,394.18,,431.14,,,389.40,379.15,385.33,383.05,388.94,393.88,383.71,363.00,357.43,355.79,359.69,364.75,382.89,375.91,361.63,358.21,354.01,367.49,347.10,352.25,,403.62,397.97,389.80,387.97,400.67,389.38,389.04,367.10,L8
2024-08-21 22:17:19+00:00,410.57,408.48,408.70,400.63,378.70,400.27,369.97,396.42,407.25,405.91,394.85,389.13,403.33,392.63,400.62,403.56,402.88,408.22,410.46,394.17,391.21,392.52,405.99,404.34,389.97,382.86,391.38,379.31,384.01,376.25,377.61,392.46,392.89,390.03,391.39,390.29,391.72,394.69,393.64,412.20,391.37,385.79,409.61,383.14,386.13,388.27,388.23,393.88,389.93,381.49,367.46,359.80,369.60,371.45,371.11,369.81,362.87,362.80,360.17,360.71,366.07,357.68,369.92,415.56,402.93,389.75,389.57,388.69,386.39,388.27,394.16,384.14,L9
2024-08-29 22:17:21+00:00,392.39,383.24,386.42,379.16,363.77,371.36,349.71,358.30,365.12,345.59,350.50,355.83,360.78,355.88,358.31,368.69,377.78,384.20,382.89,377.88,374.53,380.33,391.01,379.04,364.88,350.71,362.72,352.16,358.88,365.07,346.85,371.76,367.81,371.75,374.92,373.25,373.05,373.74,361.84,388.63,372.84,365.99,378.44,369.56,356.36,373.20,363.14,378.68,381.15,368.73,353.37,351.37,355.10,357.25,355.78,354.21,344.40,348.49,342.40,346.28,347.94,340.76,349.35,390.03,385.95,380.84,379.31,378.73,372.12,377.20,383.36,353.39,L8
2024-11-01 22:17:31+00:00,394.75,396.61,396.18,,365.58,386.64,327.53,353.12,378.46,380.39,362.42,361.29,373.24,359.67,367.98,381.27,386.97,383.26,383.53,381.78,386.00,390.12,385.55,376.83,372.66,360.94,359.79,352.23,362.82,357.71,371.17,382.53,373.24,374.53,377.45,383.35,375.98,368.14,362.06,377.99,383.89,355.13,369.44,373.42,371.06,368.90,360.65,366.82,374.73,378.59,377.41,371.05,371.15,368.07,366.16,373.95,359.74,359.50,348.83,351.43,358.82,350.87,363.37,406.67,396.10,383.33,378.89,382.62,383.71,381.15,387.08,365.79,L8
2024-11-25 22:17:51+00:00,397.27,405.62,413.45,395.01,418.48,416.33,405.87,412.10,409.23,391.71,376.66,366.03,380.02,379.61,383.48,388.23,396.03,398.30,383.95,380.77,390.12,400.56,399.38,389.44,394.35,392.57,392.48,403.54,392.16,380.62,388.14,400.03,401.28,388.11,376.95,393.16,405.51,411.42,404.39,401.58,398.09,406.33,399.07,392.88,377.46,375.26,362.74,372.50,393.65,401.75,392.91,394.24,394.02,381.42,372.77,393.36,383.58,385.74,392.30,373.27,362.89,358.66,,428.47,408.74,402.93,,,,,,,L9
2024-12-03 22:17:45+00:00,404.59,413.86,419.46,419.78,421.89,413.57,412.09,409.83,405.00,397.13,387.16,376.30,395.97,386.95,390.87,393.96,405.80,405.00,399.35,386.15,392.15,400.29,402.53,392.51,397.43,406.99,398.18,388.62,402.62,392.07,410.59,414.42,399.81,394.68,388.08,396.98,416.55,415.35,395.72,410.98,416.30,389.49,414.07,414.69,393.49,390.72,380.69,386.47,397.22,403.02,397.21,393.23,392.80,386.25,385.10,397.66,391.31,380.99,375.37,375.68,373.17,369.44,383.88,423.62,415.45,399.87,403.79,411.47,417.79,406.64,400.69,394.64,L8
2025-01-12 22:17:45+00:00,389.78,400.65,409.51,409.96,401.28,405.01,398.30,405.25,392.46,390.90,382.01,363.82,,,,,,,,,,,389.64,396.62,403.77,395.75,386.01,375.26,378.08,378.79,390.81,394.78,384.73,386.84,385.37,385.91,396.18,403.37,411.66,417.11,416.50,379.89,395.92,394.31,389.20,385.60,375.87,372.40,383.55,392.80,387.81,384.05,380.70,377.43,375.77,389.12,380.87,376.41,367.44,370.31,374.91,362.72,372.26,417.97,409.06,396.50,393.79,400.09,406.92,396.17,396.56,383.30,L9
2025-03-01 22:17:39+00:00,411.74,402.57,410.99,418.93,414.80,419.05,416.94,424.25,412.95,413.80,406.91,370.90,408.58,390.89,398.54,406.43,409.36,404.02,394.66,394.60,400.43,397.17,392.04,408.11,408.54,397.70,393.32,389.11,388.39,378.82,397.03,412.68,391.14,389.73,387.22,399.65,409.27,420.80,429.72,429.61,437.30,393.62,405.18,409.97,400.28,390.76,388.70,390.35,400.36,395.39,388.90,383.38,384.64,382.30,378.71,389.19,380.70,371.27,364.05,365.08,377.94,364.10,375.50,425.48,409.02,388.55,388.31,402.73,412.24,399.93,402.71,401.29,L9
2025-03-09 22:17:26+00:00,403.44,397.20,400.17,405.80,409.04,409.87,401.34,401.75,396.21,387.65,390.84,371.61,381.59,379.68,385.50,396.63,397.62,396.52,385.31,385.58,398.20,395.32,393.49,406.32,415.83,413.80,397.12,386.77,380.34,376.50,365.09,385.25,381.39,384.48,390.91,404.15,418.25,416.47,417.26,414.00,410.50,410.47,409.90,392.89,384.00,390.37,389.03,393.68,399.77,391.21,383.10,383.24,382.02,380.12,372.31,382.72,379.75,374.87,371.39,372.44,371.51,363.18,378.92,434.20,408.24,392.03,394.14,403.37,417.65,405.12,405.10,383.38,L8
2025-03-25 22:17:16+00:00,410.98,399.78,395.59,403.37,404.51,410.45,396.33,398.65,395.30,384.08,383.15,364.74,385.79,373.73,368.65,377.97,390.81,400.83,400.56,394.44,394.45,394.61,402.41,404.58,410.11,407.63,394.50,389.64,378.22,373.88,377.45,386.28,379.10,385.31,387.70,389.77,404.93,411.06,416.50,399.61,407.20,401.31,415.88,408.62,365.80,389.35,386.18,391.78,396.12,390.26,382.06,382.87,380.98,375.17,371.12,388.35,372.91,371.92,363.98,366.88,374.89,360.71,378.75,432.23,410.88,389.26,391.27,398.76,411.07,404.54,408.61,378.36,L8
2025-04-18 22:17:25+00:00,423.32,414.38,419.52,424.26,439.25,430.04,418.63,418.09,418.23,407.11,416.59,,,,,,424.99,418.71,418.45,419.18,421.13,418.39,411.14,408.11,422.72,421.75,417.51,408.61,404.09,392.52,397.54,407.82,408.74,413.31,410.65,417.06,421.55,432.26,425.74,418.81,424.51,411.63,425.29,417.28,403.31,406.63,410.07,410.11,408.49,404.23,392.60,384.83,379.24,375.51,380.03,400.92,389.96,373.16,360.46,362.34,366.62,360.83,372.81,,418.25,385.84,391.03,407.33,421.15,419.31,416.01,391.09,L9
2025-05-04 22:17:17+00:00,394.98,388.71,387.43,380.70,410.43,405.04,396.00,403.01,392.44,390.12,381.36,387.08,353.58,383.58,381.87,384.43,385.24,384.81,386.17,391.16,394.65,395.20,395.94,390.44,389.04,386.90,395.74,391.96,385.71,383.32,328.25,366.03,376.39,384.81,388.57,391.83,,403.24,388.65,385.50,395.52,397.84,399.82,394.81,399.48,400.50,406.94,400.94,393.01,386.81,372.66,369.12,374.18,367.92,363.44,390.13,371.11,362.61,353.51,351.65,357.52,342.93,367.58,,391.85,373.05,368.88,382.32,409.00,401.24,393.68,365.35,L9
2025-06-13 22:17:12+00:00,412.24,403.36,394.80,384.08,381.63,401.04,401.17,397.40,410.12,397.15,387.73,373.25,,,378.45,385.65,387.13,387.01,379.19,382.19,382.34,383.74,384.81,388.43,385.58,384.86,385.22,384.88,371.65,372.76,359.93,383.49,376.94,380.51,391.21,393.14,377.13,407.21,,370.37,397.03,,,,,,,,,,,,,,,,360.81,358.10,349.87,348.39,356.72,351.29,362.75,401.43,384.20,359.25,360.41,386.62,395.09,392.24,395.99,384.57,L8
2025-06-29 22:17:21+00:00,409.10,404.54,402.41,363.82,387.77,392.01,403.24,397.17,398.06,382.55,374.83,375.22,363.83,,366.22,382.47,382.12,389.06,381.64,386.60,386.96,390.31,384.89,381.06,383.40,368.72,371.20,385.22,376.30,373.75,347.44,379.14,374.17,381.68,388.59,390.94,369.83,396.48,388.40,377.80,396.21,365.73,385.27,389.08,,386.40,374.69,381.67,379.64,382.09,372.96,366.76,362.24,356.48,356.37,374.06,364.03,354.44,344.88,345.93,354.42,349.48,362.29,404.30,393.49,356.73,356.88,389.26,398.65,392.65,390.70,368.90,L8
2025-07-23 22:17:27+00:00,421.80,418.31,406.45,380.77,396.08,406.57,407.36,396.04,402.80,400.42,395.35,380.61,370.04,378.61,386.97,392.24,398.54,397.49,401.71,390.54,403.76,408.97,406.05,406.82,402.82,402.96,398.88,402.67,394.33,394.08,367.79,395.24,398.61,399.67,399.25,397.56,394.16,423.37,403.79,401.00,398.36,390.77,404.19,418.93,390.52,396.34,393.15,397.13,399.80,396.22,390.96,383.87,381.01,372.04,371.04,377.71,372.60,365.63,360.28,365.80,380.84,362.39,374.88,408.25,397.91,387.75,395.63,402.36,405.28,403.03,402.30,388.12,L9
2025-09-25 22:17:52+00:00,404.14,402.71,402.62,378.51,397.18,400.59,385.47,383.28,392.20,385.34,372.58,,321.13,349.08,369.83,375.06,376.51,380.46,393.12,390.91,391.72,390.11,389.37,392.63,384.18,378.66,378.03,393.00,379.13,382.28,384.87,342.92,372.07,385.46,377.24,371.06,364.36,364.30,363.86,362.25,373.52,348.66,379.17,398.64,360.97,375.08,371.71,374.93,387.18,384.46,374.25,366.59,359.19,351.31,352.69,369.93,362.78,359.97,348.98,354.11,364.63,350.52,359.19,398.20,383.51,375.93,377.43,387.03,394.88,392.64,392.73,369.33,L9
2025-10-11 22:17:57+00:00,401.62,403.96,401.88,378.36,397.80,385.96,375.92,370.28,388.04,365.47,353.26,,345.20,349.56,364.93,371.84,377.44,382.51,383.76,383.67,392.28,400.31,400.54,392.86,389.64,382.03,372.33,368.52,367.96,366.78,351.39,359.87,371.07,377.25,375.19,372.60,358.25,363.29,364.45,345.96,381.82,355.36,388.34,,367.09,381.50,363.02,379.23,384.69,380.37,379.72,360.54,351.79,359.76,361.61,363.50,356.14,356.80,344.91,350.07,361.27,344.59,353.20,385.48,385.33,378.32,377.66,380.48,383.81,394.98,388.08,353.12,L9
2025-10-19 22:17:50+00:00,401.03,404.72,399.25,380.71,394.32,395.97,381.72,379.08,397.26,383.50,376.99,351.11,352.89,360.31,363.42,366.42,372.57,375.82,386.89,389.02,396.49,401.08,406.62,399.89,393.68,379.61,378.56,378.18,369.13,372.21,346.92,367.73,373.82,374.63,382.07,383.40,375.05,391.90,384.98,384.16,403.93,357.69,391.47,379.38,370.97,386.05,376.12,384.61,394.15,387.44,372.33,359.22,358.21,358.28,360.48,368.95,360.43,357.91,353.42,360.80,373.06,353.61,359.02,396.09,391.32,385.54,386.80,389.93,395.55,392.33,390.70,366.30,L8
2025-11-04 22:17:53+00:00,413.62,421.39,429.54,421.30,422.26,426.18,426.76,415.83,420.30,417.07,412.26,418.99,406.62,402.29,391.45,,391.66,375.37,392.89,419.41,418.06,420.14,428.27,428.63,417.98,409.16,404.17,403.50,400.15,397.68,380.93,391.85,389.57,391.62,405.21,418.20,421.88,446.68,430.78,425.08,426.70,402.92,416.20,413.23,408.46,410.55,409.10,411.19,416.97,406.49,383.28,373.24,372.39,375.87,376.80,385.57,395.78,,383.06,380.33,386.71,373.56,367.10,413.84,406.18,398.44,403.74,411.84,413.18,400.53,405.78,390.20,L8
2025-12-06 22:17:51+00:00,412.01,421.14,417.84,383.75,410.68,407.24,406.34,398.09,408.57,412.04,411.51,394.36,,387.46,386.16,377.40,370.77,381.41,401.58,411.53,413.65,414.74,413.54,405.31,397.32,391.26,394.69,381.26,380.04,382.25,367.61,371.85,375.39,381.01,389.80,391.59,397.15,427.01,411.03,392.49,413.16,365.55,405.22,401.42,392.34,392.36,388.14,393.96,399.03,389.61,377.14,361.59,364.18,363.95,366.79,384.28,387.17,372.54,361.92,366.06,377.91,360.45,368.42,408.39,394.95,386.72,388.27,393.05,402.44,394.64,393.26,380.53,L8
2025-12-14 22:17:57+00:00,387.01,394.60,409.91,405.66,428.18,428.73,423.26,421.42,420.49,427.34,428.81,431.19,408.59,418.72,380.00,356.75,357.49,377.80,410.22,431.66,449.58,,,,,,424.97,409.28,408.60,396.73,392.20,372.78,380.14,403.60,,,,441.50,437.89,,420.04,,419.60,403.58,407.18,422.66,,418.26,422.93,405.23,379.94,369.45,373.53,376.42,380.32,401.29,422.78,,,391.21,393.76,368.30,,443.80,398.98,400.15,415.79,415.57,413.55,407.82,406.63,381.20,L9
