dates,satname,nzd0062-0000,nzd0062-0001,nzd0062-0002,nzd0062-0003,nzd0062-0004,nzd0062-0005,nzd0062-0006,nzd0062-0007,nzd0062-0008,nzd0062-0009,nzd0062-0010,nzd0062-0011,nzd0062-0012,nzd0062-0013,nzd0062-0014,nzd0062-0015,nzd0062-0016,nzd0062-0017,nzd0062-0018,nzd0062-0019,nzd0062-0020,nzd0062-0021,nzd0062-0022,nzd0062-0023,nzd0062-0024,nzd0062-0025,nzd0062-0026,nzd0062-0027,nzd0062-0028,nzd0062-0029,nzd0062-0030,nzd0062-0031,nzd0062-0032,nzd0062-0033,nzd0062-0034,nzd0062-0035,nzd0062-0036,nzd0062-0037,nzd0062-0038,nzd0062-0039,nzd0062-0040,nzd0062-0041,nzd0062-0042,nzd0062-0043,nzd0062-0044,nzd0062-0045,nzd0062-0046,nzd0062-0047,nzd0062-0048,nzd0062-0049,nzd0062-0050,nzd0062-0051,nzd0062-0052,nzd0062-0053,nzd0062-0054,nzd0062-0055,nzd0062-0056,nzd0062-0057,nzd0062-0058,nzd0062-0059,nzd0062-0060,nzd0062-0061,nzd0062-0062,nzd0062-0063,nzd0062-0064,nzd0062-0065,nzd0062-0066,nzd0062-0067,nzd0062-0068,nzd0062-0069,nzd0062-0070,nzd0062-0071
2022-01-20 22:17:51+00:00,L9,395.35,385.20,375.12,364.62,384.63,369.04,363.35,368.82,359.90,356.64,330.33,315.98,367.48,356.12,353.16,366.54,374.56,375.39,374.02,371.36,378.46,384.04,387.97,379.13,368.26,345.18,331.90,339.48,328.74,282.69,349.52,346.27,365.37,373.26,370.29,364.63,349.54,355.45,355.98,364.95,334.67,343.56,334.14,337.67,335.96,351.68,353.10,356.42,352.31,352.65,354.95,358.00,357.35,346.09,343.54,343.93,345.05,347.24,335.19,341.84,346.90,347.80,364.82,387.62,371.14,354.09,356.93,372.70,374.01,380.11,378.10,333.15
2022-02-13 22:17:40+00:00,L8,386.31,384.08,373.64,387.47,400.22,389.14,387.51,392.92,379.77,367.76,,381.46,389.72,384.18,369.86,372.74,378.12,379.57,381.15,384.02,386.87,393.71,399.49,393.39,385.36,369.85,351.50,358.28,354.13,309.66,357.39,358.14,378.14,384.59,380.57,375.83,359.30,375.77,,369.65,348.76,354.61,340.10,339.54,330.08,357.19,359.33,378.22,373.54,367.11,365.09,366.78,361.79,356.46,353.55,353.34,354.69,353.34,341.79,352.52,358.30,355.37,371.84,397.71,388.21,364.07,367.39,373.17,380.94,384.15,388.37,352.36
2022-05-12 22:17:13+00:00,L9,434.00,452.16,456.44,453.56,453.67,449.44,431.72,431.14,413.78,401.37,399.52,408.16,406.80,396.98,396.18,403.56,414.76,412.79,414.53,409.54,407.61,412.36,414.28,405.73,400.64,392.78,393.86,399.49,399.53,393.21,406.52,393.46,401.05,409.24,413.59,413.59,410.75,421.74,420.00,415.06,400.79,398.20,383.10,,,401.30,395.64,396.71,397.73,391.99,385.12,389.24,386.46,375.53,373.51,373.66,375.34,380.21,374.49,369.97,372.29,367.29,383.39,411.37,398.68,390.11,387.16,382.71,390.08,393.54,402.26,376.21
2022-07-15 22:17:48+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 22:18:11+00:00,L8,394.91,400.99,388.60,409.25,408.10,382.62,371.61,371.47,371.07,335.24,366.75,375.74,367.74,361.17,351.98,364.60,373.06,381.95,378.70,378.90,384.05,388.13,385.28,371.31,363.31,347.93,359.88,347.65,335.34,299.60,343.75,357.77,366.81,379.39,383.36,375.54,354.99,370.30,347.75,352.36,339.61,344.06,361.88,359.11,339.65,356.37,351.99,360.68,367.86,359.61,351.95,359.66,370.09,365.53,368.19,368.64,357.23,350.67,333.25,345.38,350.14,341.20,365.01,381.22,377.28,363.57,371.20,381.41,386.69,386.42,385.07,350.88
2022-09-17 22:17:54+00:00,L9,419.89,426.88,433.93,455.43,447.70,428.98,421.59,421.19,420.70,421.40,418.48,414.95,411.45,409.40,405.72,406.64,405.73,407.70,406.23,409.60,423.93,422.62,419.74,412.66,408.10,406.27,409.84,406.52,395.81,392.66,398.21,400.27,410.51,408.45,413.80,414.04,408.80,416.35,412.59,423.28,415.43,407.20,398.96,381.55,375.47,384.45,385.38,400.22,398.70,382.64,374.60,389.20,404.20,388.88,388.62,391.62,382.21,372.97,359.07,361.23,371.91,357.14,,,400.07,385.91,394.62,396.47,407.99,406.01,401.60,399.27
2022-10-03 22:17:57+00:00,L9,408.77,412.23,,440.24,436.06,419.91,400.43,404.58,368.11,410.27,399.72,396.63,390.93,394.58,390.82,391.90,395.16,402.23,401.74,399.60,402.82,409.94,405.99,390.16,387.60,377.62,384.21,379.02,374.69,369.64,373.33,382.41,387.70,395.23,401.89,398.11,389.74,400.22,380.24,392.71,393.07,388.41,379.87,360.79,362.41,371.86,362.89,386.66,387.25,374.71,368.80,377.16,383.74,374.62,376.69,380.80,368.55,356.64,344.63,352.64,358.40,344.57,363.19,390.46,388.68,372.64,377.67,388.09,393.04,390.13,393.31,372.48
2022-11-04 22:18:00+00:00,L9,407.79,411.96,,437.21,431.92,417.17,411.23,408.87,387.58,408.17,406.92,401.43,390.45,388.75,382.96,390.63,396.92,402.94,404.07,401.94,403.87,412.53,412.79,401.73,385.46,373.06,372.85,370.91,380.88,367.24,382.14,392.94,389.32,388.20,400.09,396.74,392.96,408.38,389.46,399.16,392.95,370.88,374.16,360.42,356.25,371.48,371.02,384.64,387.81,382.66,374.75,379.84,385.70,378.09,387.18,379.21,362.69,362.31,353.97,359.68,364.19,358.85,374.80,403.46,392.06,377.19,379.38,388.13,393.74,391.98,395.41,372.99
2022-12-30 22:18:00+00:00,L8,462.03,455.06,412.94,425.23,435.88,447.67,446.70,,,,,430.45,432.56,433.12,448.51,436.25,425.15,422.82,425.49,433.90,429.23,430.75,432.77,437.36,442.26,416.22,432.96,450.13,412.05,411.01,407.12,423.28,414.40,409.09,410.42,441.05,463.43,428.25,396.36,412.26,450.96,452.67,,375.29,391.34,380.03,419.67,406.16,402.50,395.02,389.20,384.31,386.12,381.62,383.09,400.35,407.72,389.00,370.24,370.71,382.99,362.93,,452.75,431.31,393.41,394.36,,,,,
2023-01-07 22:18:02+00:00,L9,396.24,391.31,374.59,390.77,395.11,385.25,372.34,348.53,347.58,361.12,371.81,367.30,360.66,358.84,345.68,363.64,373.32,383.98,384.34,384.05,381.78,388.21,389.44,378.51,368.23,344.01,337.74,338.52,346.84,343.79,341.53,354.13,362.26,373.25,373.63,374.11,352.92,373.06,338.99,340.01,328.63,326.71,341.52,332.12,333.47,350.78,355.32,363.83,369.41,365.94,362.16,361.79,357.65,357.92,359.16,363.55,360.83,351.32,335.87,346.24,351.52,344.71,364.30,380.71,375.03,362.50,365.47,372.70,379.41,380.58,375.75,342.83
2023-01-31 22:17:58+00:00,L8,,,,440.00,428.06,,,444.29,442.35,447.25,441.20,433.87,416.45,412.20,427.62,430.36,429.96,427.41,432.43,,,,,,,,,,,441.92,424.97,409.98,415.99,414.08,417.63,429.08,439.66,435.86,,406.81,407.82,413.79,409.15,394.64,396.60,391.78,395.79,398.89,404.27,400.15,388.85,386.69,387.82,381.68,393.01,439.71,408.31,380.27,379.99,379.47,381.10,361.00,378.66,445.65,399.60,396.50,401.75,399.13,400.20,401.26,405.47,389.48
2023-02-16 22:17:50+00:00,L8,410.86,406.35,390.53,411.65,408.11,402.76,395.67,391.90,399.06,408.01,399.26,398.28,393.29,392.23,388.69,393.20,396.80,397.76,401.31,400.91,403.30,405.15,402.59,401.22,396.10,389.51,383.87,379.93,382.56,369.52,369.46,389.42,388.52,392.87,398.74,395.32,391.98,407.29,371.96,379.64,380.36,371.20,381.26,,359.18,373.40,364.94,381.61,386.27,380.18,372.89,371.23,370.27,366.41,369.90,383.08,375.14,359.72,351.63,352.43,364.15,344.11,369.31,389.66,387.76,382.90,,,,,,
2023-03-01 20:19:07+00:00,L7,,,,,388.27,378.73,373.64,383.71,371.84,380.14,383.02,376.82,374.74,374.09,370.52,378.67,,,,,,,390.79,384.63,382.66,375.72,358.51,361.57,354.40,359.38,357.26,360.26,377.23,381.97,,,,,,,369.75,366.65,357.60,334.58,349.95,368.98,366.35,374.91,374.38,369.90,368.74,368.57,349.55,,,,,,,,,343.76,356.97,378.89,375.45,366.03,377.68,,381.67,380.84,385.15,348.03
2023-03-04 22:17:37+00:00,L8,388.42,378.65,362.75,369.06,379.25,357.52,339.58,332.62,308.97,,351.59,348.82,352.39,334.08,339.40,359.68,371.27,371.04,381.15,378.22,378.36,381.33,377.70,368.41,354.31,336.82,333.42,326.73,327.26,311.44,317.20,334.17,360.41,371.72,373.87,372.73,358.90,363.80,345.07,354.69,336.10,325.58,327.23,319.04,335.09,344.52,345.52,354.56,367.99,363.02,361.59,355.53,349.32,349.65,353.18,362.94,358.35,353.20,336.31,344.89,350.29,341.14,355.14,378.73,375.28,374.15,373.17,373.88,374.09,373.46,374.20,333.73
2023-03-28 22:17:57+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13 22:17:27+00:00,L9,442.64,421.75,425.31,434.27,433.60,442.65,446.60,447.78,435.23,,,427.61,428.88,438.27,442.58,440.80,431.18,427.14,431.09,449.61,442.81,421.78,420.38,433.57,442.76,446.81,444.21,417.25,419.51,438.41,419.47,438.50,430.47,424.70,402.81,412.59,,,417.77,428.98,,307.94,,,,,422.95,406.38,409.55,406.02,382.85,370.48,368.83,374.81,382.75,401.92,406.14,382.18,377.96,368.25,388.58,368.39,,450.80,426.00,416.94,391.82,380.20,394.02,402.11,404.56,407.55
2023-06-08 22:17:00+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.06,352.15,369.83,,,,,,,,,,,,,,,356.11,372.64,376.67,356.90,335.35,342.72,346.77,337.30,351.97,381.01,382.11,373.91,366.64,,384.94,373.90,373.05,351.68
2023-06-24 22:17:06+00:00,L8,403.38,431.92,438.97,425.28,401.48,410.03,394.97,,423.93,397.91,373.93,370.12,386.64,375.10,360.74,383.74,401.08,404.93,426.47,412.59,386.62,388.10,381.61,383.61,396.33,394.47,397.86,,,,,,,,,,,,,,,,,,,361.02,353.53,347.03,359.82,369.57,363.12,345.78,329.52,334.44,358.54,376.40,378.29,369.82,353.43,342.00,356.19,344.36,358.05,361.11,382.38,368.08,373.80,383.81,395.00,386.23,398.70,374.95
2023-09-20 22:17:40+00:00,L9,386.32,385.17,382.57,368.48,374.68,391.17,396.25,368.84,393.73,390.58,361.34,373.05,375.29,358.09,374.61,376.70,372.04,386.56,402.00,404.60,401.97,391.53,374.13,375.15,371.24,363.96,353.38,362.58,377.09,361.78,358.44,381.45,391.33,397.66,396.24,387.02,374.81,371.22,338.54,357.67,349.11,351.97,351.93,335.66,356.90,372.58,361.37,383.48,386.76,382.43,376.09,376.11,365.48,350.13,342.51,347.98,364.55,362.77,339.16,351.60,360.13,343.28,357.91,389.30,385.14,365.89,371.79,389.61,400.28,396.02,388.25,358.35
2023-10-14 22:18:09+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22 22:17:50+00:00,L9,394.78,387.45,389.75,381.78,398.83,404.25,410.21,398.07,410.45,397.32,393.75,402.56,407.28,415.71,415.41,410.15,392.52,389.39,394.68,397.28,397.40,396.28,388.87,391.21,394.14,396.35,395.44,384.26,379.88,384.40,389.98,407.46,401.60,389.03,394.98,414.15,410.22,416.46,,391.75,391.49,394.67,384.79,365.44,365.95,364.82,362.34,373.27,389.23,390.49,383.77,386.20,395.08,367.44,347.03,336.41,338.43,352.03,348.49,357.26,380.14,353.07,372.18,,397.26,365.97,371.44,396.11,419.11,409.75,402.40,388.66
2023-11-15 22:18:11+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-01 22:17:46+00:00,L8,392.81,385.95,382.29,371.73,391.77,394.79,394.20,379.42,396.22,388.10,379.43,383.75,385.88,385.29,388.04,393.15,395.19,383.31,366.27,365.01,366.16,379.15,392.45,393.09,385.12,361.73,356.32,359.51,362.57,367.44,358.41,353.03,357.65,362.21,388.62,403.78,409.29,412.54,381.48,391.39,381.01,368.58,364.64,358.68,358.73,361.63,351.79,348.00,359.98,372.23,374.96,379.36,378.37,371.50,360.35,339.77,329.51,332.32,340.59,356.42,374.05,361.29,,,,,,,,,,
2024-02-03 22:17:41+00:00,L8,409.95,415.59,413.19,398.06,396.19,397.10,388.39,384.31,395.50,370.12,358.17,369.05,376.77,354.19,366.38,383.05,389.20,398.03,384.88,385.10,378.18,370.65,368.22,369.85,366.24,361.55,340.85,360.71,351.45,361.09,352.80,370.40,369.25,373.93,382.26,383.51,384.52,399.55,,364.41,375.03,354.17,367.44,,355.02,359.75,358.59,358.02,360.99,359.37,360.72,364.85,364.16,359.91,350.26,340.28,325.87,333.49,327.41,337.26,357.15,351.41,372.43,389.33,388.21,371.76,369.67,367.87,373.85,387.22,391.77,367.47
2024-02-11 22:17:53+00:00,L9,353.86,339.97,,229.11,,330.48,302.00,244.33,227.12,201.79,158.65,171.32,268.79,290.45,305.29,329.96,345.55,356.85,354.34,342.09,340.67,341.52,339.59,335.95,331.79,308.96,297.56,294.14,285.49,238.34,114.84,256.84,318.08,336.68,340.41,338.74,313.09,305.48,291.00,302.92,283.28,287.59,284.14,288.75,294.74,326.64,313.96,331.44,339.09,336.25,328.36,336.06,333.71,330.58,323.96,319.31,309.46,314.59,306.42,309.89,324.34,318.78,339.50,361.71,359.92,349.60,348.82,347.97,353.92,360.57,360.04,
2024-02-19 22:17:39+00:00,L8,426.36,434.01,417.62,416.58,421.24,414.61,407.49,414.28,417.94,408.06,404.17,398.99,392.16,388.08,395.24,403.11,410.96,417.27,418.67,412.58,405.84,392.58,382.44,379.65,380.21,386.48,395.68,398.52,393.10,388.70,389.09,389.83,394.36,390.95,400.27,410.03,411.26,414.06,419.61,420.00,419.05,418.90,413.21,398.12,400.70,404.23,402.83,396.06,382.74,374.77,367.80,367.99,377.12,377.68,378.71,401.12,393.40,376.08,351.49,347.11,364.24,369.83,380.05,447.45,412.00,414.44,399.68,384.22,382.53,400.48,417.48,407.69
2024-02-27 22:17:43+00:00,L9,412.34,407.74,415.81,392.12,396.31,392.35,386.03,379.34,396.84,386.88,373.38,373.41,365.87,357.70,361.49,373.20,377.08,381.73,388.84,387.21,382.10,365.62,363.10,357.36,350.89,356.76,361.81,365.51,353.18,353.52,348.40,353.15,370.49,369.56,375.64,382.69,386.99,374.43,371.92,373.87,368.77,360.05,356.02,354.85,363.83,375.63,367.94,371.07,363.42,350.26,346.42,346.61,356.62,362.91,363.31,359.78,360.16,351.83,338.09,334.47,349.72,353.58,373.09,391.79,393.68,386.92,374.82,365.68,366.92,379.22,398.10,375.61
2024-03-30 22:17:36+00:00,L9,405.50,403.93,397.36,383.25,396.99,391.01,381.24,363.11,392.87,388.78,375.17,374.25,380.20,365.57,367.70,380.50,383.32,383.23,391.86,395.77,392.95,390.30,379.55,368.45,358.14,353.32,355.81,362.18,365.12,367.94,342.17,362.32,375.65,383.10,378.96,378.46,387.81,389.46,371.94,374.84,373.30,364.26,370.48,360.20,372.13,381.50,374.70,381.46,378.42,357.33,339.46,344.47,357.28,359.24,361.94,366.51,361.79,365.13,349.93,343.58,342.91,345.54,368.02,402.31,395.49,387.56,372.70,374.67,382.09,388.84,392.95,361.51
2024-04-07 22:17:11+00:00,L8,384.83,379.45,366.37,,368.57,369.42,338.56,256.23,,,333.13,322.84,339.83,320.10,322.50,345.11,359.50,358.97,359.95,363.31,363.14,359.99,348.11,344.60,335.12,320.54,305.44,302.28,301.26,282.02,298.72,296.76,338.28,353.19,358.84,341.03,320.02,321.40,314.83,333.59,331.89,314.15,323.12,312.32,324.82,349.63,346.39,349.05,353.24,340.06,330.45,332.40,336.96,340.35,340.40,333.17,324.15,325.62,323.77,328.50,325.71,323.77,343.74,373.20,371.21,356.49,351.62,353.12,356.33,366.01,370.13,317.08
2024-04-23 22:17:03+00:00,L8,373.48,370.23,368.01,344.43,374.66,364.84,326.45,,360.80,350.38,338.66,347.31,355.65,328.10,334.58,351.14,350.69,346.86,347.02,354.38,355.30,349.53,347.93,347.43,340.57,322.38,318.01,314.32,319.03,323.38,312.62,284.28,336.11,350.57,358.40,356.36,337.71,322.33,320.15,335.65,327.32,309.40,311.79,312.18,326.76,357.77,351.57,355.17,350.45,339.81,327.25,317.98,320.37,335.02,338.65,326.05,326.65,329.40,326.26,323.15,328.49,326.73,340.74,369.66,375.07,362.19,362.30,357.91,354.32,363.76,371.01,324.76
2024-05-17 22:17:03+00:00,L9,394.84,386.16,391.57,378.56,397.23,391.80,392.47,387.15,401.07,386.05,373.52,383.56,377.51,377.21,377.41,390.92,402.30,398.43,395.33,385.68,382.85,368.71,364.36,376.94,383.90,378.36,356.87,354.85,362.85,363.58,341.28,372.44,370.09,371.03,379.54,381.46,384.07,387.12,,,375.07,355.07,349.38,,360.04,384.21,371.07,383.93,379.38,367.68,349.79,331.04,331.99,346.70,355.95,364.62,363.71,362.23,348.89,350.89,345.17,342.06,351.25,388.90,390.91,390.41,381.81,376.41,357.70,361.77,382.98,366.07
2024-07-04 22:16:52+00:00,L9,392.48,385.80,384.26,367.51,384.63,382.02,369.94,376.29,380.71,377.03,374.76,383.03,376.49,366.40,364.66,374.67,381.23,387.13,388.19,387.08,386.27,379.33,376.49,366.39,362.01,363.03,380.58,381.24,372.90,366.21,341.52,367.08,365.95,363.10,366.55,370.89,370.57,387.20,378.34,387.16,392.88,390.15,395.82,379.74,358.51,379.54,371.34,378.44,378.20,371.00,352.42,344.46,337.31,346.96,356.26,357.05,351.39,351.41,345.85,352.30,352.04,345.94,349.55,393.48,391.95,381.06,375.39,381.76,382.77,377.11,375.04,355.98
2024-07-12 22:17:00+00:00,L8,410.65,409.42,404.60,403.60,397.50,407.99,407.46,421.05,415.98,413.93,410.26,407.17,405.99,426.66,424.73,418.58,413.24,407.54,416.42,424.00,421.23,406.91,398.65,390.92,395.97,410.02,424.26,433.55,432.48,404.32,368.61,390.98,394.80,398.89,396.05,395.24,404.61,406.87,405.32,,442.28,462.67,,402.40,392.15,394.00,391.72,396.03,400.38,390.21,369.50,363.00,361.79,364.89,369.62,389.98,383.00,367.20,364.21,358.89,373.49,351.97,357.12,,410.12,403.54,394.67,393.17,407.17,393.71,393.37,376.85
2024-08-21 22:17:19+00:00,L9,386.57,379.68,376.70,359.49,346.70,364.27,321.97,348.42,359.25,348.31,346.85,347.99,355.33,344.63,352.62,362.42,366.88,376.22,378.46,367.99,365.03,366.34,379.81,375.54,353.97,341.72,350.24,338.17,342.87,340.25,320.01,344.46,356.89,361.23,362.59,358.29,350.58,353.55,352.50,371.06,350.23,349.79,368.47,335.14,338.13,356.27,356.23,367.70,365.93,357.49,343.46,339.23,347.45,352.25,353.11,343.63,336.69,342.23,338.02,342.71,343.92,339.68,351.92,379.56,378.93,369.18,371.57,369.49,362.39,372.27,378.16,348.14
2024-08-29 22:17:21+00:00,L8,399.39,391.64,395.75,391.16,373.10,381.86,363.71,372.30,379.12,362.39,364.50,367.83,374.78,369.88,372.31,380.69,388.28,393.53,392.22,385.52,382.17,387.97,398.65,387.44,375.38,362.71,374.72,364.16,370.88,375.57,363.65,385.76,378.31,380.15,383.32,382.58,385.05,385.74,373.84,400.63,384.84,376.49,390.44,383.56,370.36,382.53,372.47,386.32,388.15,375.73,360.37,357.37,361.56,362.85,361.03,361.85,352.04,354.49,348.86,351.53,354.40,346.01,354.60,400.53,392.95,386.84,384.56,384.33,379.12,381.87,388.03,363.89
2024-11-01 22:17:31+00:00,L8,377.75,376.21,373.51,,342.91,361.14,293.53,319.12,344.46,339.59,328.42,332.15,339.24,325.67,333.98,352.13,361.47,360.59,360.86,363.23,367.45,371.57,367.00,356.43,347.16,331.80,330.65,323.09,333.68,332.21,330.37,348.53,347.74,354.13,357.05,360.68,346.84,339.00,332.92,348.85,354.75,329.63,340.30,339.42,337.06,346.23,337.98,348.27,357.73,361.59,360.41,356.48,355.46,354.47,353.41,355.40,341.19,344.93,333.14,338.68,343.13,338.12,350.62,381.17,379.10,368.76,366.14,369.02,366.71,369.82,375.75,340.29
2024-11-25 22:17:51+00:00,L9,406.60,416.82,425.89,411.01,430.92,430.33,424.54,430.77,427.90,414.11,395.33,382.03,398.69,398.28,402.15,404.23,410.03,410.74,396.39,390.95,400.30,410.74,409.56,400.64,408.35,408.57,408.48,419.54,408.16,394.62,410.54,418.70,415.28,399.31,388.15,405.60,421.51,427.42,420.39,417.58,414.09,420.33,415.07,411.55,396.13,387.70,375.18,382.68,402.98,411.08,402.24,402.24,402.64,388.89,379.77,403.54,393.76,393.74,400.92,380.27,371.51,365.66,435.32,442.47,418.07,410.93,,,,,,
2024-12-03 22:17:45+00:00,L8,387.76,393.66,397.02,390.92,399.45,388.32,378.42,376.16,371.33,356.73,353.49,347.44,362.30,353.28,357.20,365.10,380.55,382.56,376.91,367.79,373.79,381.93,384.17,372.31,372.18,378.13,369.32,359.76,373.76,366.82,370.19,380.75,374.56,374.48,367.88,374.54,387.69,386.49,366.86,382.12,387.44,364.24,385.21,381.02,359.82,368.28,358.25,368.11,380.39,386.19,380.38,378.80,377.26,372.78,372.47,379.30,372.95,366.56,359.83,363.05,357.63,356.82,371.26,398.37,398.62,385.44,391.16,398.00,400.96,395.42,389.47,369.39
2025-01-12 22:17:45+00:00,L9,375.45,383.45,390.40,385.39,382.17,383.51,369.63,376.58,363.79,356.50,353.34,339.25,,,,,,,,,,,374.00,379.42,382.27,371.18,361.44,350.69,353.51,357.29,356.41,366.11,363.23,369.64,368.17,366.80,371.61,378.80,387.09,392.54,391.93,358.39,371.35,365.64,360.53,366.49,356.76,356.76,369.22,378.47,373.48,371.76,367.47,365.96,365.02,373.48,365.23,364.12,354.21,359.56,361.68,351.97,361.51,396.47,394.73,384.21,383.04,388.62,392.59,386.61,387.00,361.80
2025-03-01 22:17:39+00:00,L9,385.57,371.17,376.10,374.07,379.91,379.80,364.61,371.92,360.62,351.00,354.58,326.04,356.25,338.56,346.21,361.57,370.11,369.13,359.77,366.05,371.88,368.62,363.49,376.71,369.29,352.84,348.46,344.25,343.53,339.57,334.23,360.35,351.89,358.33,355.82,364.76,364.41,375.94,384.86,384.75,392.44,354.37,360.32,357.64,347.95,355.87,353.81,361.80,374.19,369.22,362.73,360.95,360.49,361.37,359.09,360.64,352.15,348.84,339.90,345.46,353.79,344.47,355.87,386.23,382.85,366.12,368.68,381.80,386.07,382.49,385.27,362.04
2025-03-09 22:17:26+00:00,L8,405.94,400.20,403.50,410.09,412.37,413.62,406.34,406.75,401.21,393.65,395.84,375.90,386.59,384.68,390.50,400.92,401.37,399.85,388.64,388.31,400.93,398.05,396.22,409.32,419.58,418.09,401.41,391.06,384.63,380.25,371.09,390.25,385.14,387.48,393.91,407.48,422.54,420.76,421.55,418.29,414.79,414.22,414.19,397.89,389.00,393.70,392.36,396.41,402.27,393.71,385.60,385.38,384.33,382.12,374.18,385.45,382.48,377.01,373.70,374.32,373.82,365.05,380.79,437.95,410.74,394.17,396.02,405.37,420.15,406.79,406.77,387.13
2025-03-25 22:17:16+00:00,L8,414.15,403.58,399.81,408.80,408.73,415.20,402.66,404.98,401.63,391.68,389.48,370.17,392.12,380.06,374.98,383.40,395.56,405.05,404.78,397.89,397.90,398.06,405.86,408.38,414.86,413.06,399.93,395.07,383.65,378.63,385.05,392.61,383.85,389.11,391.50,393.99,410.36,416.49,421.93,405.04,412.63,406.06,421.31,414.95,372.13,393.57,390.40,395.23,399.29,393.43,385.23,385.58,383.90,377.70,373.50,391.80,376.36,374.63,366.90,369.25,377.81,363.09,381.13,436.98,414.05,391.97,393.65,401.29,414.24,406.65,410.72,383.11
2025-04-18 22:17:25+00:00,L9,420.32,410.78,415.52,419.12,435.25,425.54,412.63,412.09,412.23,399.91,410.59,424.76,471.86,467.86,430.10,427.98,420.49,414.71,414.45,415.91,417.86,415.12,407.87,404.51,418.22,416.61,412.37,403.47,398.95,388.02,390.34,401.82,404.24,409.71,407.05,413.06,416.41,427.12,420.60,413.67,419.37,407.13,420.15,411.28,397.31,402.63,406.07,406.84,405.49,401.23,389.60,382.26,376.47,373.11,377.78,397.65,386.69,370.59,357.69,360.09,363.85,358.58,370.56,,415.25,383.27,388.78,404.93,418.15,417.31,414.01,386.59
2025-05-04 22:17:17+00:00,L9,405.48,401.31,401.43,398.70,424.43,420.79,417.00,424.01,413.44,415.32,402.36,405.08,374.58,404.58,402.87,402.43,400.99,398.81,400.17,402.61,406.10,406.65,407.39,403.04,404.79,404.90,413.74,409.96,403.71,399.07,353.45,387.03,392.14,397.41,401.17,405.83,,421.24,406.65,403.50,413.52,413.59,417.82,415.81,420.48,414.50,420.94,412.39,403.51,397.31,383.16,378.12,383.87,376.32,371.31,401.58,382.56,371.61,363.20,359.53,367.21,350.80,375.46,,402.35,382.05,376.76,390.72,419.50,408.24,400.68,381.10
2025-05-20 22:17:30+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13 22:17:12+00:00,L8,396.91,384.96,374.36,357.79,361.19,378.04,370.50,366.73,379.45,360.35,357.06,346.96,,,347.78,359.36,364.13,366.57,358.75,365.46,365.61,367.01,368.08,370.03,362.58,358.57,358.93,358.59,345.36,349.76,323.13,352.82,353.94,362.11,372.81,372.70,350.84,380.92,,344.08,370.74,,,,,,,,,,,,,,,,344.08,344.96,335.72,336.89,342.57,339.79,351.25,378.43,368.87,346.11,348.91,374.35,379.76,382.02,385.77,361.57
2025-06-29 22:17:21+00:00,L8,403.93,398.34,395.52,354.96,380.88,384.26,392.91,386.84,387.73,370.15,364.50,366.36,353.50,316.04,355.89,373.61,374.37,382.17,374.75,380.96,381.32,384.67,379.25,374.86,375.65,359.86,362.34,376.36,367.44,366.00,335.04,368.81,366.42,375.48,382.39,384.05,360.97,387.62,379.54,368.94,387.35,357.98,376.41,378.75,,379.51,367.80,376.03,374.47,376.92,367.79,362.33,357.47,352.35,352.49,368.42,358.39,350.01,340.11,342.05,349.65,345.60,358.41,396.55,388.32,352.30,353.01,385.13,393.48,389.21,387.26,361.15
2025-07-23 22:17:27+00:00,L9,410.30,404.51,391.12,361.06,380.75,389.32,384.36,373.04,379.80,372.82,372.35,360.90,347.04,355.61,363.97,372.53,381.29,382.16,386.38,377.99,391.21,396.42,393.50,393.02,385.57,383.25,379.17,382.96,374.62,376.83,340.19,372.24,381.36,385.87,385.45,382.23,374.45,403.66,384.08,381.29,378.65,373.52,384.48,395.93,367.52,381.01,377.82,384.58,388.30,384.72,379.46,374.01,370.39,362.84,362.41,365.16,360.05,355.77,349.66,357.17,370.22,353.77,366.26,391.00,386.41,377.89,387.01,393.16,393.78,395.36,394.63,370.87
