dates,satname,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0008,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029
2020-08-12 21:34:06+00:00,L7,350.79,361.11,361.70,372.22,375.15,346.56,356.91,346.73,,,,343.50,321.42,174.84,347.82,347.78,355.67,355.38,316.10,345.72,328.84,340.82,,,,348.03,348.12,348.97,349.22,
2020-08-20 22:06:05+00:00,L8,317.96,322.30,311.53,300.05,266.98,213.55,202.76,286.62,304.07,313.39,319.37,306.92,295.21,290.00,291.03,295.28,306.83,308.64,305.90,302.60,292.04,292.17,288.83,277.19,289.44,291.44,290.95,306.64,312.05,306.15
2020-09-20 21:37:44+00:00,L7,,,,,,320.69,328.52,311.26,305.54,,233.27,,,,,,,,,,,,,,303.40,274.11,,,,
2020-09-29 21:30:59+00:00,L7,,,,,184.73,157.09,269.73,280.14,301.00,298.03,,,,,292.99,296.82,295.84,289.08,284.15,287.45,289.30,295.80,282.08,285.78,294.55,,,,302.06,307.49
2020-10-07 22:06:21+00:00,L8,344.33,343.87,341.54,338.44,335.84,290.18,295.63,306.83,324.82,325.38,323.58,323.40,322.12,310.19,308.10,311.97,304.11,300.13,300.00,306.53,327.33,329.88,314.93,305.60,312.73,315.94,304.99,325.48,330.08,327.16
2020-10-15 21:29:57+00:00,L7,315.70,,,,248.05,260.53,286.47,289.94,309.06,309.02,306.69,306.15,298.65,296.08,298.48,297.90,,,294.53,298.83,305.45,303.59,286.60,281.25,294.61,297.31,286.46,292.15,302.34,
2020-10-22 21:35:41+00:00,L7,361.54,343.24,331.81,,379.43,,,,,,,,,,,343.85,348.45,137.18,,,,,,,,,,,,342.98
2020-12-25 21:31:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03 21:24:19+00:00,L7,380.32,376.49,,,,356.72,368.95,374.90,351.66,348.04,338.78,338.73,354.82,347.01,348.28,350.97,,,,353.92,348.19,355.96,366.07,383.09,368.62,358.51,363.40,376.34,377.01,353.15
2021-01-18 22:12:21+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11 21:27:41+00:00,L7,323.66,327.84,333.37,316.58,,,,,,,312.61,311.85,313.18,315.52,314.20,309.11,301.52,,,,,,,317.17,318.48,320.76,299.60,311.05,314.25,310.24
2021-02-12 22:06:07+00:00,L8,325.97,328.71,332.08,334.05,312.41,,,,284.18,291.30,286.69,292.44,288.90,311.61,314.26,316.22,312.76,312.82,314.68,302.01,315.93,321.42,321.01,307.41,305.68,303.16,301.75,303.96,319.72,313.93
2021-02-20 21:20:49+00:00,L7,,,385.65,392.08,393.89,385.38,376.89,389.40,368.30,358.04,348.32,345.75,,,,,346.99,351.55,354.56,342.64,349.78,366.77,377.83,373.56,352.82,370.04,,,,361.88
2021-03-07 22:12:08+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 22:05:51+00:00,L8,337.24,340.25,339.86,339.51,333.01,318.96,334.88,334.66,339.76,332.71,325.88,317.62,314.18,306.82,312.12,307.58,313.51,319.22,314.38,320.41,329.33,328.46,323.95,325.42,327.64,337.02,323.63,331.87,331.77,335.75
2021-03-23 22:12:01+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 22:05:48+00:00,L8,357.51,349.29,342.18,354.24,350.75,338.88,353.29,353.67,353.78,355.25,344.87,334.03,332.17,330.01,314.33,319.43,338.35,334.08,332.47,340.07,342.10,342.31,345.20,336.87,337.81,338.67,343.89,339.42,331.66,332.96
2021-04-25 21:15:38+00:00,L7,489.05,648.11,,,,,250.71,298.17,,,313.36,563.81,612.04,651.84,486.99,579.35,597.83,,,,,381.94,,,,,,,,
2021-05-02 21:21:14+00:00,L7,,,,232.13,409.36,414.93,415.61,390.85,365.31,,335.93,328.06,,,,,142.59,142.46,145.54,348.27,359.18,364.95,,,401.25,398.66,,,,
2021-05-03 22:05:32+00:00,L8,384.87,365.72,356.57,376.51,397.11,367.97,375.56,388.21,375.72,363.40,353.49,346.95,348.53,338.84,334.59,328.32,346.00,354.22,351.23,353.37,355.71,360.80,380.29,386.10,391.12,393.91,369.20,371.00,384.49,386.93
2021-05-19 22:05:40+00:00,L8,358.18,353.55,332.72,302.05,332.70,366.69,361.74,364.82,355.15,351.65,342.82,331.96,330.64,331.43,327.82,327.15,328.72,320.06,327.69,335.12,340.00,346.45,341.98,,363.88,352.73,327.99,343.52,350.75,351.86
2021-08-15 21:06:07+00:00,L7,372.94,366.51,,,367.22,349.22,345.31,349.17,344.76,349.96,,,,152.75,151.65,162.54,271.68,370.29,153.86,158.57,189.49,321.54,300.08,343.09,,,,,327.42,305.88
2021-09-24 22:06:20+00:00,L8,326.12,327.53,319.62,296.65,261.52,258.90,287.16,291.05,319.69,324.61,311.65,297.35,305.09,304.98,309.65,312.35,309.29,323.16,314.76,311.24,304.44,299.25,,239.34,,,,,,
2021-10-09 21:07:28+00:00,L7,370.94,352.41,341.85,332.69,322.78,331.46,311.01,,,,,,213.33,324.25,336.97,341.61,335.80,334.84,335.29,336.58,341.54,,,,,,310.84,325.07,327.08,324.91
2021-10-18 21:00:29+00:00,L7,317.38,,,,219.32,248.86,,,,,,,,,,,,,,,301.99,284.02,279.72,280.95,299.96,295.77,290.13,294.19,294.08,
2021-11-10 21:04:31+00:00,L7,404.28,403.64,396.98,,,,,,,387.48,364.34,335.23,321.17,364.21,357.05,367.10,375.21,,,,,,370.05,368.17,343.87,356.39,367.10,367.20,362.63,343.86
2021-11-19 20:57:28+00:00,L7,349.45,347.36,342.39,313.06,298.65,315.72,322.28,330.73,323.50,325.50,,,,,323.25,325.22,326.45,323.94,329.61,321.25,319.29,316.24,317.20,307.01,,,,,315.44,312.09
2021-11-26 21:02:58+00:00,L7,399.97,,,,,,378.00,393.48,380.16,368.36,345.91,334.78,345.32,377.99,,,,,,,353.63,352.03,356.25,353.23,342.95,357.93,,379.53,,
2021-11-27 22:06:23+00:00,L8,388.58,373.56,363.83,356.27,289.84,360.31,352.18,366.20,364.68,354.59,340.96,330.27,338.84,357.69,354.43,352.31,355.65,355.52,354.29,350.16,345.93,345.31,340.86,338.28,340.23,337.26,348.67,356.34,348.07,338.65
2021-12-21 20:54:25+00:00,L7,,352.74,341.43,334.48,340.50,335.46,353.00,353.76,348.77,328.12,326.56,332.23,,,,342.88,345.78,,,,,,,,,,,,,
2021-12-21 22:06:19+00:00,L9,338.55,337.66,325.88,308.96,281.67,318.59,325.94,328.05,326.47,289.03,288.30,267.96,256.47,,,,,,,,,,,,,303.90,301.66,319.61,316.15,315.30
2022-01-13 20:58:20+00:00,L7,,,,,,,,,,,,,,,,,340.95,350.16,343.24,347.11,332.37,329.88,324.61,,,,,,,336.39
2022-01-29 20:56:47+00:00,L7,,,,,319.26,329.02,331.65,322.71,326.47,331.19,331.30,321.79,,,,,,,335.29,336.98,334.90,324.96,317.89,311.92,330.73,318.51,,,,
2022-02-14 20:55:09+00:00,L7,351.29,355.56,348.34,,,,,,,352.02,349.58,350.44,343.40,341.08,378.57,344.45,340.57,346.36,,,,,,334.80,334.64,335.82,,334.72,,324.72
2022-02-23 20:48:07+00:00,L7,,,,379.91,328.83,404.39,411.98,418.57,378.62,373.40,372.45,369.25,372.09,,,171.38,358.31,377.03,375.21,372.32,397.12,354.90,380.60,398.74,393.07,361.25,364.60,389.68,,
2022-02-23 22:06:08+00:00,L9,402.26,382.14,378.87,379.21,333.95,389.02,393.78,401.33,372.95,369.94,369.44,365.63,363.10,352.10,341.21,344.34,358.44,371.06,374.38,369.44,363.05,349.67,354.29,382.43,379.57,373.22,360.87,380.44,379.95,360.61
2022-03-02 20:53:37+00:00,L7,355.76,336.65,322.19,317.16,,,,,,,328.87,328.31,325.77,330.44,309.64,307.64,312.90,327.57,,,,,,,327.48,327.86,317.49,321.28,320.58,322.39
2022-03-18 20:52:01+00:00,L7,,,,,,346.04,573.69,556.62,339.75,332.08,321.14,340.45,314.64,,,,,,331.31,333.53,331.56,325.15,314.41,313.07,325.57,313.09,307.65,,,
2022-03-27 20:45:00+00:00,L7,358.93,348.17,,,173.33,325.90,323.44,327.81,333.58,322.19,323.52,317.46,337.68,173.42,,,,,152.54,152.53,203.55,319.60,309.26,315.46,324.55,311.23,,288.87,311.61,
2022-03-27 22:05:58+00:00,L9,375.21,360.58,350.29,341.97,324.18,346.99,353.59,357.52,360.16,360.35,346.59,342.67,340.36,343.96,338.70,332.96,340.73,346.64,352.89,350.22,350.32,349.02,344.95,340.10,347.22,341.03,337.92,345.94,353.81,355.54
2022-04-28 22:05:47+00:00,L9,,,,,,,,,,,,,334.73,335.26,332.44,333.24,328.66,327.94,330.62,335.98,332.96,330.44,324.64,319.31,332.63,327.45,321.09,327.22,335.26,338.60
2022-05-06 22:05:53+00:00,L8,377.93,377.91,379.56,366.17,369.26,369.12,372.36,370.95,,,,,,,,,,,,,,,,,,,349.18,355.54,363.56,361.06
2022-05-18 20:38:47+00:00,L7,651.06,640.91,,,653.60,,,,,,216.50,638.36,656.38,567.40,647.87,647.09,511.89,644.30,528.23,,,,,,,,,,,
2022-06-09 20:43:30+00:00,L7,417.36,512.76,,,,,,,,,470.96,395.49,343.90,351.89,446.51,483.97,372.96,,,,,,,,,,,,,
2022-06-15 22:05:39+00:00,L9,,,,,185.09,270.27,300.53,283.87,294.99,295.17,293.08,226.08,167.56,178.59,154.78,167.67,155.57,136.84,150.74,293.69,296.36,296.59,290.31,302.25,321.50,307.66,286.12,287.99,290.31,290.86
2022-06-21 20:36:59+00:00,L7,151.70,205.91,,,,,,,,,,302.34,421.75,97.90,128.23,162.80,,,,,,,,,,,370.89,,,
2022-07-25 20:34:33+00:00,L7,,242.90,,,,,,309.63,,,,,,133.55,265.53,396.44,,,,168.46,222.43,,,,,,,,,
2022-07-25 22:06:23+00:00,L8,339.86,337.71,344.07,328.81,307.80,331.34,332.92,333.03,325.94,299.34,296.54,288.71,175.38,154.61,145.10,316.48,321.56,318.07,316.48,319.40,325.41,325.90,308.33,306.22,312.60,314.55,298.87,320.81,,
2022-08-10 22:06:32+00:00,L8,336.61,343.79,340.77,332.71,326.62,333.51,332.41,322.74,312.71,314.87,325.50,332.02,323.86,317.00,324.63,322.45,313.35,311.15,324.09,325.78,318.42,322.69,319.13,311.28,313.64,310.42,304.25,312.37,319.61,330.09
2022-08-11 20:33:07+00:00,L7,189.54,244.37,212.32,209.78,,,140.10,277.47,283.33,293.21,270.05,,,139.36,140.61,135.65,,,,,180.09,189.16,,,,,,,,
2022-08-26 22:06:34+00:00,L8,313.04,322.29,326.75,293.51,258.54,281.08,293.33,292.13,309.38,306.77,309.25,314.18,310.04,310.08,305.74,304.24,304.35,307.20,306.79,305.46,310.00,311.03,287.34,276.55,304.67,302.48,286.01,292.42,303.84,308.03
2022-08-28 20:31:34+00:00,L7,,,234.70,228.06,177.60,199.98,285.38,321.14,297.17,313.77,317.34,320.41,150.86,160.49,,,136.40,136.58,148.77,143.46,174.91,193.60,,319.90,,,282.27,,315.63,
2022-09-03 22:06:16+00:00,L9,375.20,370.97,374.47,361.30,352.60,370.54,351.63,340.08,339.15,340.35,350.82,352.97,346.84,345.61,345.98,341.79,339.51,349.62,353.19,342.13,332.66,335.52,342.42,343.59,335.93,330.04,329.91,341.94,351.03,354.46
2022-09-14 20:29:54+00:00,L7,389.08,404.83,,377.10,,266.31,343.72,309.30,323.97,,365.96,353.92,356.55,176.70,161.76,158.69,156.87,,,152.74,188.47,307.35,333.73,,,282.33,275.51,,,
2022-10-18 20:25:58+00:00,L7,365.97,365.30,,,347.14,344.98,346.19,358.18,341.41,351.67,358.06,357.84,353.69,360.74,336.89,336.82,,232.36,335.71,318.60,318.26,193.91,,,341.77,341.45,334.90,355.49,346.60,347.72
2022-10-21 22:06:29+00:00,L9,339.75,345.86,335.92,,254.11,292.27,318.73,308.01,330.66,332.16,327.16,320.32,322.78,319.09,318.93,325.77,331.36,327.53,318.67,315.19,313.80,310.66,303.91,294.29,316.90,311.22,298.60,305.82,303.95,323.42
2022-11-14 22:06:35+00:00,L8,370.93,366.50,365.83,359.45,364.76,359.98,349.69,344.69,345.80,355.19,360.42,362.18,350.28,337.83,336.66,347.08,365.56,357.57,342.58,334.18,337.29,343.25,347.31,349.95,345.44,338.84,340.79,348.76,332.07,342.50
2022-11-26 20:26:24+00:00,L7,,,,,358.57,359.98,345.10,348.25,340.97,349.50,349.34,345.56,331.48,,,,,,350.31,341.11,331.12,328.59,327.98,318.17,328.78,333.56,327.44,,,
2022-11-30 22:06:35+00:00,L8,351.96,354.76,350.06,,355.45,353.06,331.15,331.07,339.76,349.70,344.15,345.10,335.54,334.47,335.62,338.08,344.63,344.06,345.06,336.12,329.30,323.83,318.85,,,,,,,
2022-12-24 22:06:26+00:00,L9,330.17,333.59,328.27,291.73,271.67,311.41,309.70,316.66,321.55,325.45,315.56,307.86,313.07,312.77,307.11,309.46,308.89,317.61,317.36,308.71,307.44,311.42,292.79,292.49,303.38,306.50,298.28,302.55,309.39,312.44
2022-12-25 20:16:02+00:00,L7,386.57,378.17,352.87,,383.83,375.58,362.65,,,,,,,360.01,348.32,350.27,384.57,356.57,368.39,340.15,,,,,,,,348.95,347.19,333.84
2023-01-16 20:17:57+00:00,L7,386.09,383.93,374.24,,377.21,375.33,381.03,368.78,366.44,356.84,351.46,350.45,358.75,354.52,349.94,352.52,358.29,358.63,363.86,342.16,637.00,340.14,355.38,362.39,352.05,340.44,347.87,361.37,354.20,340.63
2023-01-17 22:06:18+00:00,L8,372.73,369.34,360.33,339.48,352.70,346.92,344.57,346.99,348.24,346.91,344.49,347.12,340.25,339.34,338.26,341.58,349.24,354.30,350.24,335.34,326.07,331.86,337.11,337.71,334.20,330.16,328.58,338.37,338.43,338.03
2023-02-24 20:15:22+00:00,L7,410.38,385.61,,,383.45,352.24,423.45,415.20,,381.71,391.16,354.50,342.68,348.53,,,,153.67,367.04,355.30,331.67,243.67,,393.88,401.10,400.01,377.63,395.78,,
2023-03-06 22:06:02+00:00,L8,337.58,343.54,336.89,325.74,296.03,294.14,311.15,323.56,330.75,327.15,329.62,326.36,325.48,318.21,322.50,322.51,327.68,329.58,329.13,321.11,313.14,305.16,295.54,286.27,309.41,314.61,313.19,322.99,318.92,317.29
2023-03-13 20:10:53+00:00,L7,389.96,263.95,,,,154.81,281.40,388.34,358.31,338.78,399.29,360.41,321.56,162.31,179.92,284.39,332.25,,,,185.01,194.89,,342.59,363.75,335.74,350.60,379.22,370.51,
2023-03-14 22:06:11+00:00,L9,377.24,375.50,374.56,387.11,376.27,368.40,379.40,366.11,360.39,359.97,362.71,359.85,352.50,344.07,342.54,348.24,358.19,357.46,360.94,356.09,344.53,338.47,336.28,345.07,346.83,352.89,353.82,358.20,359.36,355.32
2023-03-18 20:15:15+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:05:52+00:00,L8,325.94,328.71,325.93,295.28,261.21,294.62,310.45,311.70,311.98,308.30,311.38,307.93,306.41,303.14,298.15,304.10,306.03,316.05,313.64,308.53,301.27,296.63,287.50,273.66,301.36,303.30,294.39,301.63,306.59,308.63
2023-03-30 22:05:59+00:00,L9,,452.62,454.78,,,342.57,385.24,389.00,382.37,379.60,377.41,373.75,368.76,367.57,364.01,356.92,363.02,372.34,377.04,377.08,372.28,354.61,357.17,357.41,356.71,365.02,361.43,383.77,381.08,370.61
2023-04-04 20:10:01+00:00,L7,198.42,199.87,219.97,215.48,258.09,346.66,138.67,315.80,306.72,300.17,305.19,196.56,137.27,147.52,142.66,123.62,128.58,118.53,132.98,147.10,169.87,176.44,,229.51,240.15,246.36,268.42,,277.27,
2023-04-07 22:05:40+00:00,L8,331.41,331.05,319.62,303.39,274.93,297.53,309.52,310.81,320.94,324.66,323.08,313.35,309.62,307.87,307.99,309.41,303.59,301.68,305.02,316.50,315.35,315.16,290.97,278.02,297.38,299.31,295.64,299.91,309.72,315.02
2023-04-23 22:05:33+00:00,L8,351.00,336.95,323.97,281.70,217.07,183.65,169.23,181.17,271.30,275.63,273.25,141.72,163.55,146.01,138.99,152.57,192.34,129.60,150.42,197.96,194.77,263.22,246.09,225.09,261.13,269.13,260.26,277.39,278.17,285.00
2023-04-26 20:08:20+00:00,L7,511.47,444.45,216.55,214.47,404.71,462.28,492.53,369.26,,,354.04,111.94,213.96,277.93,359.97,147.73,146.32,127.08,254.14,309.25,198.20,,,,248.80,,,,,
2023-05-18 20:05:56+00:00,L7,390.23,446.89,,,617.87,639.98,,,,,392.02,,,,114.26,188.87,381.76,453.39,,,223.87,268.79,,378.86,,,,603.40,,
2023-05-25 22:05:20+00:00,L8,367.19,360.17,357.20,359.81,330.08,346.46,352.60,343.12,345.94,350.69,351.46,354.39,347.10,343.68,342.97,349.63,350.38,349.50,343.81,,,,,,,,,,,
2023-07-28 19:58:57+00:00,L7,,,,,,,123.82,149.39,80.89,,268.40,386.79,444.67,,,,,,,,134.36,296.41,,,,,,,,
2023-08-05 22:05:47+00:00,L9,317.98,323.12,324.72,317.37,301.69,310.11,318.32,316.90,329.62,334.00,328.97,329.49,327.34,314.03,325.59,308.40,318.93,317.21,326.57,330.51,329.31,320.32,304.41,292.62,299.39,311.74,316.22,326.45,324.65,315.70
2023-08-21 22:05:52+00:00,L9,333.16,323.48,318.52,300.53,285.65,311.64,313.33,312.79,327.27,329.99,325.88,316.29,326.68,324.93,319.20,316.80,322.97,317.50,325.60,314.81,314.62,308.18,296.01,299.53,321.28,324.37,313.25,316.44,314.15,309.26
2023-08-29 22:06:02+00:00,L8,331.47,316.29,317.04,325.18,306.63,318.15,339.84,345.27,341.48,340.01,328.51,319.66,324.26,322.20,313.74,303.84,303.33,306.63,313.68,312.20,302.75,305.56,296.86,297.84,317.50,309.18,302.50,305.87,302.81,306.68
2023-09-15 19:52:12+00:00,L7,195.29,201.21,,,202.47,141.02,295.63,316.14,,291.39,305.05,,,140.14,141.78,132.79,241.86,324.98,140.05,146.71,184.70,203.71,,,,,,,286.92,
2023-10-24 22:06:16+00:00,L9,354.42,343.65,331.10,309.76,264.96,307.75,302.25,335.74,338.27,354.61,359.24,354.42,350.90,337.70,336.75,332.77,307.85,317.33,333.20,343.31,332.01,337.59,336.04,344.20,354.75,352.42,348.57,348.11,331.19,330.92
2023-11-09 22:06:12+00:00,L9,354.58,347.94,331.16,310.27,289.66,311.86,327.27,332.09,355.02,364.11,362.69,361.57,353.15,339.54,328.94,326.45,328.28,322.64,321.54,333.11,336.62,320.16,322.80,321.69,340.01,352.87,348.32,332.55,328.64,331.80
2023-12-05 19:39:19+00:00,L7,272.42,345.19,,,370.43,342.17,357.28,,,,,358.60,363.88,403.69,518.84,576.84,340.22,348.37,322.40,294.16,337.67,,,,,227.02,,,,
2023-12-19 22:06:15+00:00,L8,382.72,373.91,363.94,378.80,370.92,354.25,352.90,375.28,377.36,372.72,357.88,374.94,386.79,381.34,363.47,332.52,331.99,342.86,343.51,343.81,341.52,338.88,,390.68,385.87,377.31,356.12,376.65,388.29,388.80
2024-01-11 19:37:24+00:00,L7,554.09,350.71,,342.74,337.44,350.35,329.46,335.12,,,347.89,350.76,357.64,373.32,337.02,153.29,146.88,323.23,327.83,334.48,319.71,319.61,,,341.52,331.33,,335.46,,
2024-01-12 22:06:18+00:00,L9,334.85,328.04,328.27,314.43,308.01,295.47,310.87,312.02,323.16,332.19,328.87,327.38,325.84,326.02,315.78,299.36,293.26,302.88,314.77,312.77,312.15,312.15,310.21,300.40,312.21,311.56,303.15,312.47,326.06,333.19
2024-01-28 22:06:18+00:00,L9,331.78,327.45,330.41,313.93,297.21,272.22,297.90,305.07,320.85,325.47,327.66,331.11,331.79,322.80,314.63,302.44,291.34,300.45,305.87,314.17,311.71,313.41,295.30,289.06,314.68,311.01,294.26,305.00,314.07,317.84
2024-02-13 22:06:17+00:00,L9,353.77,347.20,330.37,325.65,317.94,335.22,346.25,345.73,337.62,342.63,340.03,346.68,347.39,349.01,346.24,345.88,320.69,318.70,321.57,323.58,335.20,338.12,330.86,327.57,336.63,326.32,327.58,336.90,341.01,341.07
2024-02-29 22:06:11+00:00,L9,367.77,360.86,348.40,342.33,341.73,344.01,358.80,363.68,352.79,350.10,340.79,338.54,350.31,356.64,363.97,357.97,350.33,331.52,327.16,327.47,333.97,343.08,350.51,347.68,349.32,346.80,346.79,358.06,364.51,367.64
2024-04-17 22:05:51+00:00,L9,,,,335.72,322.89,319.61,339.77,332.29,344.38,343.81,329.51,328.02,335.79,330.06,329.42,337.95,341.95,337.76,332.77,338.87,339.45,334.58,,,331.52,337.71,339.63,338.34,337.33,345.43
2024-05-03 22:05:38+00:00,L9,342.12,344.41,353.52,362.16,329.92,351.69,338.71,,,,,,,,,,,,,,,,330.67,340.23,338.87,338.04,335.87,352.17,360.13,355.15
2024-05-11 22:05:15+00:00,L8,327.41,317.07,325.94,323.28,297.94,323.62,323.87,308.69,322.17,324.78,320.02,323.73,319.74,322.31,308.19,294.93,306.78,314.78,321.17,309.25,309.55,317.13,314.20,316.33,319.53,322.74,316.99,336.28,326.41,330.08
2024-06-12 22:05:06+00:00,L8,374.72,361.86,338.91,,378.13,377.21,347.87,359.58,336.10,334.40,338.75,325.83,347.43,350.47,350.88,348.56,341.57,144.20,152.81,339.99,348.46,339.02,346.82,,370.38,354.78,,353.95,359.98,344.34
2024-06-20 22:05:06+00:00,L9,345.18,341.49,336.38,326.37,344.45,342.03,340.31,329.81,333.37,337.32,335.65,318.99,166.67,170.23,152.30,164.45,150.33,142.31,150.85,323.70,340.05,334.57,326.94,331.64,340.15,345.21,334.55,343.52,343.67,348.31
2024-07-22 22:05:28+00:00,L9,317.66,309.82,308.21,,184.55,305.74,317.81,302.87,312.32,321.00,310.84,301.66,167.00,166.03,152.86,160.56,150.97,142.90,150.65,150.50,303.49,309.04,288.66,286.47,312.22,314.00,290.34,304.27,306.80,315.91
2024-07-30 22:05:39+00:00,L8,361.18,350.64,357.93,343.21,359.97,351.61,336.49,335.30,356.33,360.96,348.44,332.81,329.68,339.31,332.10,306.42,321.27,317.96,349.06,361.57,366.55,354.81,358.26,348.69,358.27,373.20,358.70,365.04,365.67,360.03
2024-08-31 22:05:51+00:00,L8,323.42,317.99,311.39,280.74,307.74,313.40,318.42,318.34,330.42,324.08,322.62,318.41,311.51,309.08,298.94,294.21,296.98,302.29,325.98,325.84,319.16,315.77,308.67,305.27,309.62,315.07,295.58,317.83,318.55,318.74
