dates,satname,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122
2022-01-20 21:05:27+00:00,L7,352.03,356.44,351.94,351.15,339.64,332.16,330.03,328.70,,,335.23,334.60,330.49,333.00,330.68,329.15,329.00,328.69,331.65,340.63,346.67,351.63,81.73,,358.85,368.55,374.26,368.06,368.19,369.08,373.62,371.80,369.83,363.95,353.41,353.41,349.24,,,340.47,334.77,340.12,351.71,351.56,341.00,347.54,352.39,357.45,341.97,335.12,339.00,339.90,,,342.28,343.99,346.62,344.52,347.32,350.41,353.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.90,364.09,371.50,,,334.93,332.57,330.09,336.28,333.12,325.55,327.49,330.87,340.99,332.62,338.58,342.45,,,333.37,318.15,308.01,313.43,309.34,310.37,307.68,308.39,314.94,332.33,334.46,,
2022-01-20 22:20:15+00:00,L9,363.86,361.83,362.38,350.49,343.22,342.39,338.23,335.01,334.81,344.58,347.67,344.30,340.95,338.24,341.97,337.62,341.97,339.15,346.55,349.61,350.16,359.59,369.30,379.20,380.64,380.50,386.22,389.52,390.30,390.76,384.91,381.09,378.73,372.43,366.62,360.76,327.45,289.11,293.82,344.67,346.39,353.52,,,,,,,,,343.51,346.36,350.60,353.58,355.22,356.40,357.47,356.90,353.55,363.11,358.25,366.35,371.93,366.62,361.99,366.73,368.66,365.69,363.86,362.03,366.05,370.43,367.41,375.55,378.20,371.36,368.94,368.61,368.91,368.23,362.06,347.13,344.76,352.83,358.93,361.18,367.97,370.08,375.41,373.59,365.12,360.06,356.23,352.28,345.91,344.72,343.50,340.03,335.88,335.59,334.13,333.41,338.69,338.67,327.34,333.48,338.93,344.35,343.13,340.71,345.07,334.78,328.00,328.28,321.64,312.34,313.72,327.65,336.21,336.80,341.63,344.93,351.20
2022-01-28 22:20:07+00:00,L8,376.41,377.39,373.28,368.17,363.78,354.85,350.40,351.30,350.75,352.07,353.61,352.78,344.43,348.04,344.44,350.73,348.28,346.87,348.59,360.54,363.07,370.47,378.99,381.20,380.86,387.17,389.32,391.45,392.28,394.16,392.33,386.46,384.35,378.05,372.97,369.68,364.85,358.09,360.37,362.03,358.85,364.03,362.39,366.95,365.51,368.21,364.95,361.80,360.82,353.44,355.12,355.63,358.46,359.18,357.88,361.66,367.36,365.29,365.51,368.07,373.01,375.11,375.33,377.49,381.75,379.63,374.86,372.73,375.18,381.33,380.13,383.89,381.61,381.10,376.32,381.91,382.74,382.57,375.29,378.76,369.49,365.10,352.06,362.05,360.04,364.40,366.33,374.57,373.77,374.59,375.97,365.89,367.77,364.83,363.70,353.63,349.21,347.95,347.89,343.87,348.27,344.02,348.13,346.57,343.46,353.80,352.71,353.17,351.56,354.93,354.86,341.61,339.40,338.06,330.06,325.14,327.07,331.60,338.66,346.27,351.49,351.96,353.87
2022-02-05 22:20:15+00:00,L9,373.44,372.69,368.66,364.62,367.34,355.43,351.10,356.86,363.26,359.87,360.88,356.21,351.84,348.80,353.93,352.92,348.53,350.05,355.14,358.40,360.92,368.53,378.39,384.61,387.74,396.85,396.92,399.05,395.26,395.24,398.72,395.69,390.84,384.09,377.78,373.02,367.58,368.24,364.95,362.23,364.73,362.42,369.96,368.68,371.59,373.99,374.13,365.04,363.89,361.01,358.83,360.93,359.24,359.14,364.23,367.97,367.19,366.50,374.23,376.13,373.81,375.70,382.37,385.30,383.65,379.34,380.24,380.96,379.92,384.97,386.07,383.01,384.48,382.39,384.74,384.30,384.50,381.42,380.95,373.39,372.19,366.49,361.68,364.53,365.19,367.95,368.05,372.68,379.65,376.32,373.25,366.30,362.20,364.64,361.28,358.14,354.42,347.98,347.62,348.57,349.14,351.20,349.46,346.95,347.36,343.43,352.39,352.75,351.88,352.17,359.53,348.59,348.91,342.46,337.26,332.69,331.82,332.69,340.72,347.63,356.09,356.12,339.85
2022-02-13 22:20:04+00:00,L8,348.40,352.91,351.34,345.54,348.70,334.43,325.47,332.59,334.18,340.07,330.87,328.20,333.85,334.14,333.27,319.23,322.73,331.62,330.62,337.21,346.38,345.98,358.88,363.00,367.34,372.90,369.25,374.74,366.13,372.01,378.23,377.98,372.94,368.96,363.81,347.04,343.91,348.20,349.23,346.28,338.59,341.92,346.96,357.21,354.92,348.85,346.61,347.78,337.24,343.18,332.36,341.29,338.84,341.89,338.85,345.28,344.01,346.74,343.48,349.64,349.11,361.48,363.80,362.46,362.58,357.91,357.89,358.58,357.66,355.86,353.32,368.39,371.95,362.04,365.85,363.19,365.65,359.84,368.05,361.34,353.44,346.77,338.37,338.16,341.70,344.81,355.34,356.46,360.29,358.42,358.83,347.11,350.54,339.89,333.89,329.85,328.48,336.57,328.68,327.22,328.65,330.24,328.06,330.76,331.29,331.01,330.77,333.63,333.77,334.33,333.63,331.68,329.48,322.81,318.26,307.42,318.06,308.94,310.95,322.91,326.77,327.55,324.22
2022-03-01 22:20:00+00:00,L8,360.98,367.66,364.51,363.84,356.18,337.77,330.92,331.95,334.34,345.43,345.96,337.03,339.85,337.69,333.15,335.30,332.21,331.61,334.00,344.35,351.21,360.31,368.25,366.89,369.85,377.53,382.23,382.70,381.18,378.89,379.38,381.59,376.29,369.25,362.35,356.46,351.36,349.59,350.38,347.63,349.68,350.20,352.90,354.69,356.42,350.48,351.49,351.60,347.42,343.14,341.46,341.48,341.80,349.33,349.79,349.54,349.70,356.91,357.06,359.34,358.09,359.48,358.59,364.25,366.52,366.97,365.71,363.13,365.65,363.68,364.58,366.36,366.90,368.44,366.92,368.66,370.14,367.05,368.45,362.84,358.40,348.56,345.08,348.29,353.49,358.08,363.66,365.45,366.26,366.16,362.73,357.17,353.64,349.60,347.23,343.98,340.61,336.95,334.29,335.61,332.38,333.67,333.98,338.27,336.18,340.23,344.99,335.34,344.12,342.35,343.36,334.73,334.48,324.04,315.74,312.82,314.61,320.68,326.18,328.43,335.71,344.42,339.21
2022-03-09 22:20:01+00:00,L9,371.93,366.70,363.51,371.06,373.35,366.12,361.29,360.46,360.63,355.09,352.96,349.51,351.43,348.43,345.56,346.89,351.76,354.27,363.54,362.09,363.09,378.93,382.29,378.41,380.79,393.15,395.17,405.08,402.88,403.63,402.04,395.17,387.78,378.91,372.86,369.12,366.61,366.69,363.54,357.67,358.78,364.14,363.42,372.79,369.03,369.87,364.64,360.90,368.17,366.41,364.88,365.07,356.54,354.98,359.43,358.56,364.57,363.13,366.44,369.90,374.21,376.19,382.62,380.28,384.16,376.52,376.18,373.90,377.09,386.36,390.09,389.85,389.01,378.78,381.05,381.66,383.71,383.18,379.57,375.31,375.10,371.59,368.40,361.68,364.01,363.82,366.84,374.04,379.75,379.76,387.19,380.66,376.19,369.14,360.49,356.91,353.44,346.85,344.91,346.24,342.00,343.12,348.28,347.76,357.09,362.17,365.65,361.69,368.97,355.88,361.56,346.24,342.62,340.19,334.41,325.26,325.78,331.05,337.13,347.26,348.45,353.68,348.59
2022-03-16 21:06:10+00:00,L7,352.65,357.64,345.23,351.45,355.35,335.47,152.89,,,,,,,325.96,321.25,320.43,314.53,311.80,320.32,327.30,329.72,337.28,83.53,,,,,376.47,377.88,379.51,376.98,379.01,364.17,355.75,355.54,350.70,,,,,,,,348.18,351.08,347.95,358.97,341.16,344.63,336.60,336.68,,,,,,,351.08,352.33,353.64,360.90,349.23,338.48,348.81,355.44,,,,,,,363.50,363.41,359.02,361.65,353.59,363.01,352.37,354.20,351.00,,,,,,,359.24,361.95,358.13,354.70,350.51,351.94,344.67,,,,,,,,322.78,323.02,320.11,319.49,316.01,312.98,320.93,,,,,,,320.73,311.97,,,296.43,315.04,311.46,321.92,168.45,
2022-03-25 20:59:08+00:00,L7,355.21,358.40,360.69,361.21,359.98,172.01,,329.22,328.62,336.48,335.35,332.79,327.78,329.39,331.57,323.54,338.34,347.11,331.85,347.25,146.75,,358.98,363.49,367.43,367.33,373.53,379.98,381.09,383.08,382.81,384.76,371.19,371.88,366.18,,,344.93,348.53,347.02,342.86,350.78,342.77,342.79,350.86,347.88,357.86,355.25,339.90,,,,342.50,338.61,337.92,347.74,350.19,344.55,351.15,350.04,347.00,349.89,356.11,361.17,,,359.00,358.20,354.12,369.32,372.36,368.70,369.66,364.26,365.74,357.26,360.64,364.72,,,346.06,340.45,339.26,341.86,343.75,350.23,355.04,357.96,353.07,357.59,356.12,358.98,185.04,,338.52,335.67,328.40,334.49,314.97,321.97,322.05,326.52,339.46,330.57,331.59,329.70,,,335.83,324.11,333.04,317.15,325.95,316.66,320.01,312.67,,323.16,322.07,,,332.97,329.80
2022-03-25 22:19:56+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.89,355.80,362.04,361.22,361.74,354.87,362.32,360.86,361.19,361.36,365.36,354.93,356.29,358.35,362.98,370.38,375.79,377.59,375.84,378.40,380.53,379.11,,,,,,,,,,,387.10,,,,,,,,,,,,,,,,,,,,,,,343.85,345.32,337.94,339.11,342.24,351.39,357.05,360.91,357.82,354.20,352.40,349.46,337.25,336.55,338.35,329.40,328.65,328.87,326.74,332.95,343.26,348.40,353.22,349.92
2022-04-01 21:04:39+00:00,L7,,,,,,,,,,,,,,560.53,,,,160.05,,,,,,,,,,,,,,,,,,,,,,,,,,598.06,570.19,,,,,,,,,,,,,,,,,,,,,,,,,,,434.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02 22:19:43+00:00,L8,359.13,360.36,362.65,374.68,373.47,354.40,344.54,335.99,335.85,338.92,345.14,339.94,332.77,337.36,335.82,332.80,333.59,337.72,339.12,350.03,357.85,361.70,369.94,372.12,369.77,377.96,383.35,390.57,386.81,390.32,383.81,383.85,381.13,374.63,367.44,358.88,356.10,353.34,348.23,351.81,353.10,354.19,351.91,350.93,355.13,352.99,350.14,346.10,351.63,350.26,347.00,342.65,351.70,353.68,349.34,348.96,350.20,351.49,353.36,353.53,365.80,364.76,371.68,370.87,369.01,370.41,365.79,367.50,367.50,363.62,373.47,371.40,374.01,373.71,370.32,370.00,371.87,366.90,369.78,366.80,362.41,353.96,351.82,348.21,348.94,351.43,358.96,365.23,368.93,363.78,362.71,354.83,358.87,357.21,348.88,344.24,340.82,340.97,338.52,339.00,329.77,340.03,333.05,336.38,339.42,339.87,348.64,343.51,346.54,347.49,344.94,334.04,331.58,328.71,326.89,315.72,320.05,317.08,323.73,340.41,340.46,345.50,347.56
2022-04-26 22:19:44+00:00,L9,356.22,357.38,361.93,362.65,369.13,366.73,349.76,349.47,350.86,350.34,356.48,348.01,340.90,331.38,331.58,331.70,335.03,340.02,340.93,346.75,352.85,360.28,370.42,379.48,380.31,387.25,390.72,393.34,392.93,387.90,390.82,388.04,383.73,379.48,367.96,363.38,355.42,355.99,352.78,351.72,354.09,354.28,354.71,358.01,358.16,357.89,354.89,355.53,355.85,351.67,350.22,349.75,351.42,348.56,352.46,354.63,353.03,356.85,357.29,361.56,364.69,364.99,371.10,367.09,365.71,368.96,369.29,369.19,371.77,369.91,369.06,374.10,373.55,371.36,373.68,374.53,369.11,366.23,365.15,366.13,363.20,356.66,352.87,353.02,353.69,351.92,359.80,364.09,367.60,364.11,366.46,362.02,355.78,353.54,348.69,345.00,339.85,341.59,339.13,335.30,341.90,335.17,342.55,336.79,336.78,340.74,343.79,344.94,346.70,345.25,349.24,330.65,323.49,318.44,321.28,318.50,315.89,321.72,330.54,334.52,345.57,348.75,343.24
2022-05-11 20:52:15+00:00,L7,333.38,339.97,337.61,194.48,,,,,,643.39,641.20,463.00,308.59,321.82,328.81,293.66,311.13,324.15,192.17,,,,,355.35,356.95,,,,,,,,,77.16,,,,,318.81,327.93,329.83,309.34,334.64,326.15,343.37,349.07,331.48,321.37,175.86,,,,,325.55,,,,,,,,,,,,,,338.62,352.97,,,,,,,,,,,,,334.25,,,,,,,,361.78,,,,,,335.57,330.60,,,,,,328.81,322.72,,,,,,329.10,,,,,,,,,,,,,331.72
2022-05-28 20:51:32+00:00,L7,523.74,475.49,410.45,379.08,316.17,196.16,,,,325.93,323.43,323.13,328.64,247.55,233.73,312.94,315.81,341.24,351.13,322.48,287.36,,,,310.31,,,,,,,,,,,,,,,322.06,259.62,291.96,539.86,494.73,307.39,593.70,538.07,288.49,313.74,,,,,,,,,,,,,,,,139.48,,,,,,,,,,,,,324.64,230.08,,,,334.06,,,,,,,,359.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-21 22:20:12+00:00,L8,156.41,164.98,373.66,369.62,371.60,370.01,,,,,,,,,,368.76,366.37,363.52,365.88,369.86,373.53,379.02,385.64,395.62,396.48,401.15,403.22,407.54,412.75,416.22,410.75,409.12,403.80,401.62,398.67,391.72,385.69,383.31,381.36,378.61,374.15,370.05,371.66,371.74,375.54,378.25,384.37,387.08,380.09,373.04,373.82,377.79,381.50,375.41,378.34,378.73,375.72,377.89,379.78,381.22,385.09,392.67,394.77,396.06,395.89,392.30,390.72,391.17,395.59,395.19,396.04,398.38,400.21,396.91,398.24,394.17,393.30,393.55,392.14,388.10,385.33,382.45,383.81,388.73,383.32,384.43,386.13,389.10,388.58,390.01,391.15,385.64,384.93,379.06,373.21,373.02,379.32,379.23,378.98,374.26,363.55,358.77,363.61,367.03,369.50,369.19,371.98,370.03,363.31,360.38,371.27,358.10,361.51,356.24,354.86,344.60,345.33,353.56,353.20,358.96,357.42,351.94,150.42
2022-07-15 22:19:48+00:00,L9,,,,,,,,,,,,,,,,,,,,355.32,357.09,355.40,368.20,373.27,379.21,378.84,382.51,391.80,394.46,392.48,392.63,388.34,390.69,381.28,379.07,369.53,363.39,363.77,365.43,364.95,363.61,357.96,351.73,356.44,361.06,354.92,357.79,366.15,366.13,358.62,356.20,358.16,357.75,361.98,362.69,363.64,362.12,360.70,363.15,364.12,365.79,366.69,373.51,375.67,377.31,374.72,375.66,370.84,369.78,373.83,370.95,373.71,381.87,379.80,380.53,382.96,380.55,375.35,372.25,370.55,365.25,367.30,359.79,365.97,368.77,362.38,368.34,367.41,371.49,373.97,373.99,370.89,368.11,361.73,356.71,354.58,350.09,348.97,346.70,343.73,336.92,339.07,346.83,346.34,348.09,344.35,335.56,338.29,336.45,349.71,355.28,334.47,339.48,335.53,327.01,321.70,317.80,323.37,325.08,332.41,332.22,338.12,153.99
2022-08-09 20:52:18+00:00,L7,331.91,338.41,330.45,327.46,322.44,320.82,295.09,318.91,327.16,,,,,,,,289.51,268.85,337.58,305.08,371.66,341.37,330.26,338.55,,,,,,,359.65,,,,,,,,,,,,,,,,341.45,329.19,302.32,,,,304.10,310.89,,,,,,,333.97,340.69,334.41,,332.18,367.55,343.18,365.30,,,,,,,,,,341.50,372.09,,,,,,,,,,337.83,334.88,317.47,299.87,377.68,,,,,,,,,,,,,,,276.26,268.68,,,,,,,,266.55,,,599.36,342.03,209.36,
2022-08-21 20:45:26+00:00,L7,,,,,,,,402.33,348.53,308.21,322.21,312.34,,305.06,311.50,307.47,298.20,324.74,328.05,317.65,318.19,323.35,320.28,328.74,127.82,,,,,,,,,,,,,55.63,184.27,345.72,338.45,141.75,,,313.29,315.43,307.82,318.32,324.14,330.74,321.31,332.70,,,,,,321.39,315.65,,,322.25,,,339.24,333.81,335.56,353.68,,,,,332.47,330.04,,,,348.42,330.48,331.68,323.31,315.85,,,,,322.94,323.75,330.50,334.05,320.58,328.52,320.32,298.48,,,,270.58,,,276.11,275.29,311.97,,,280.49,282.81,282.39,331.53,276.00,,288.11,,268.67,271.11,,,,,272.98,278.54,602.41,
2022-09-07 20:43:49+00:00,L7,,,,,,,,,,,,,,,,314.69,203.70,,316.24,319.26,320.54,333.25,340.77,339.01,350.31,349.31,357.30,354.90,366.40,362.42,363.00,,,348.91,340.79,331.77,337.80,334.32,332.92,339.06,338.40,332.54,335.51,319.62,328.37,332.44,181.47,,327.38,323.58,318.79,321.45,311.00,327.17,336.05,333.63,333.76,332.68,335.25,336.09,,,341.81,344.07,347.26,347.46,368.10,342.39,,346.80,343.60,339.54,342.81,351.13,,,349.03,344.16,337.77,325.78,334.95,333.05,337.25,333.28,335.56,330.32,331.05,337.31,,,324.83,322.45,319.15,320.06,,295.10,294.92,293.67,290.76,273.84,282.38,291.62,,,290.86,292.12,287.49,283.94,282.45,289.17,315.38,292.29,,282.30,287.40,278.53,,,280.31,288.64,297.02,313.22,177.75
2022-09-09 22:20:35+00:00,L8,360.19,361.31,358.02,353.58,343.43,335.18,336.37,340.99,348.22,349.97,353.37,347.58,340.45,333.63,339.17,341.25,340.98,344.55,349.71,351.56,353.14,357.14,364.67,365.96,372.97,374.95,377.88,379.69,381.40,383.19,381.18,381.86,378.24,374.34,361.79,357.55,354.45,357.16,357.80,355.04,353.06,349.38,346.26,347.07,354.80,352.54,359.01,356.15,354.31,353.30,352.78,350.60,352.81,356.63,359.95,358.95,357.94,355.96,359.85,360.61,359.78,360.82,368.12,371.57,369.52,367.38,369.19,369.23,370.81,370.80,371.58,371.54,374.72,375.44,377.61,376.40,366.69,365.87,362.24,359.90,358.93,359.86,355.54,359.68,358.63,362.97,365.85,366.61,366.63,363.52,366.71,360.48,353.31,346.32,337.82,334.31,332.39,325.97,326.83,327.70,330.91,325.45,328.98,328.85,328.04,326.41,323.34,327.07,321.96,331.13,335.59,320.91,311.65,313.21,308.66,310.46,307.10,314.04,315.73,322.21,328.75,332.33,335.07
2022-09-17 22:20:18+00:00,L9,368.77,371.79,371.41,365.87,356.58,351.12,354.71,356.17,357.09,356.75,358.19,354.62,353.71,345.10,349.22,353.36,353.82,355.83,363.21,367.66,370.48,369.78,373.84,373.36,381.99,383.91,388.16,386.66,380.89,386.61,392.80,386.40,382.15,378.14,367.36,367.84,365.63,366.69,362.69,359.27,363.66,365.54,361.47,358.53,362.08,364.76,364.74,368.78,366.94,365.31,360.83,360.27,358.39,359.09,360.89,362.43,370.11,369.09,365.17,368.26,374.16,374.60,377.34,374.03,373.67,376.74,379.05,375.49,386.05,384.32,385.67,390.18,391.35,389.03,387.33,383.06,376.39,372.40,369.04,362.31,362.91,364.31,359.77,364.92,369.70,372.27,374.70,370.04,369.65,369.23,365.79,360.87,364.85,362.30,358.38,344.48,336.38,338.34,335.47,335.88,339.46,332.05,334.04,341.55,350.59,346.29,353.59,347.10,343.74,345.79,354.60,340.31,331.75,325.42,329.77,328.55,323.05,320.54,321.52,322.73,332.96,346.91,346.02
2022-11-04 22:20:24+00:00,L9,350.39,348.05,347.36,347.88,343.72,339.34,336.11,338.77,341.64,346.46,345.54,331.34,325.28,333.58,337.84,334.80,328.25,330.21,344.34,349.06,346.71,350.32,356.86,358.32,359.27,356.68,364.99,367.44,370.67,362.98,365.28,375.20,366.87,362.34,357.77,355.96,342.81,343.19,344.66,349.06,347.76,352.34,352.84,358.72,363.81,359.98,351.51,349.64,345.97,341.30,344.42,333.36,338.93,340.77,351.24,346.21,353.77,350.45,356.51,356.46,359.53,358.13,364.79,366.63,366.85,360.85,356.10,357.02,357.55,360.28,364.76,365.80,372.07,371.03,364.94,365.95,368.82,361.46,350.25,349.93,349.30,357.95,355.62,359.55,357.69,362.39,367.11,365.65,360.87,358.19,357.15,353.99,349.78,343.13,334.45,326.93,323.46,321.13,326.47,325.52,330.83,321.11,327.26,323.66,319.60,319.78,312.27,314.73,315.76,330.41,331.23,311.52,307.64,312.51,311.91,297.05,296.92,300.83,303.41,298.26,311.19,310.70,318.26
2022-11-19 20:40:36+00:00,L7,333.05,337.94,335.34,330.44,164.46,,,,329.74,335.43,342.92,336.56,330.35,316.83,323.36,322.22,330.78,324.78,321.43,163.76,,,,356.11,362.53,367.44,367.47,374.41,371.74,361.26,368.08,359.38,358.16,,,,,,346.94,339.14,342.33,350.77,343.60,342.17,346.20,362.61,351.17,340.02,,,,,,346.23,344.55,349.86,360.71,348.14,348.94,,360.15,336.45,351.44,,,,,366.20,366.32,368.87,381.50,370.15,370.60,368.27,365.78,364.71,360.67,,,,,351.85,353.13,352.64,363.78,354.28,352.99,355.14,357.61,353.38,351.35,,,,,340.66,332.61,332.49,327.81,333.66,329.70,323.98,314.62,321.93,325.06,,,,,329.68,334.67,321.72,,310.36,303.27,304.51,297.11,300.67,,,,,
2022-12-01 20:33:03+00:00,L7,347.65,341.53,328.93,339.23,182.22,,,,,304.99,309.73,312.16,309.52,319.25,322.81,322.16,329.78,326.07,329.68,181.85,,,,338.17,340.16,347.65,345.00,356.04,370.77,371.76,372.32,369.54,358.83,,,,,,322.01,318.88,318.25,324.84,326.31,346.49,343.17,348.89,340.61,338.76,,,,,,327.10,327.01,324.92,330.39,331.94,345.40,347.14,350.33,349.30,356.95,,,,,341.64,340.83,342.46,341.02,348.46,366.07,374.09,363.91,359.42,359.09,,,,,330.36,329.88,326.07,330.09,338.22,356.21,352.28,343.10,347.32,349.45,,,,,312.98,303.95,295.64,288.21,294.48,313.26,313.08,313.93,316.34,314.29,,,,,308.09,316.32,296.65,289.57,303.87,302.96,296.26,302.09,309.30,,,,,
2022-12-06 22:20:25+00:00,L9,346.52,345.95,345.42,344.58,344.74,344.09,344.52,338.21,339.18,337.89,340.20,340.24,341.10,340.64,339.13,335.23,332.87,342.17,346.56,351.67,356.93,358.74,365.06,369.57,366.13,371.39,378.64,377.46,376.47,377.21,376.36,373.54,369.43,367.73,364.11,356.68,357.89,352.62,346.51,345.14,348.56,350.81,354.80,358.80,360.39,353.64,347.39,348.28,346.76,346.61,348.17,349.12,353.74,354.50,354.40,356.00,353.93,356.73,357.71,359.78,362.69,362.82,368.02,372.51,372.84,369.23,367.02,369.01,370.48,371.93,370.75,379.01,374.12,378.01,375.05,374.02,366.43,362.02,359.07,358.03,355.16,355.67,358.14,359.93,357.80,366.19,368.37,369.97,366.52,371.95,370.42,363.13,359.61,356.07,356.15,348.07,340.08,329.29,324.15,321.32,328.71,328.32,324.91,323.70,327.25,328.27,329.58,329.66,326.83,336.75,337.88,321.65,320.83,316.13,316.22,311.65,317.35,316.46,322.40,328.79,333.14,333.54,335.58
2022-12-22 22:20:23+00:00,L9,346.62,343.63,343.65,346.21,343.86,341.52,336.74,335.54,335.16,340.76,349.60,343.27,345.89,342.16,339.51,334.73,333.38,334.62,345.04,346.65,352.69,348.28,356.32,366.71,369.80,372.49,371.28,370.28,374.93,371.27,374.53,365.80,366.84,366.66,359.96,358.12,352.67,353.11,345.41,343.59,344.66,351.13,349.03,356.93,359.94,352.44,348.85,344.98,340.60,344.70,343.81,347.12,347.87,351.76,344.81,352.89,354.16,354.13,353.93,349.65,353.26,358.09,360.20,371.56,367.51,360.01,360.04,358.57,362.16,366.30,369.69,376.40,371.60,375.28,368.94,374.88,369.48,368.44,357.38,351.11,347.57,348.81,348.65,357.54,357.15,353.88,363.17,363.58,366.66,365.24,361.78,362.85,357.90,349.81,340.39,336.15,332.06,332.47,327.55,326.45,322.36,321.75,324.68,327.11,325.32,326.62,324.17,329.44,322.23,336.43,339.25,324.74,315.09,312.98,311.23,314.78,315.37,312.90,319.62,327.01,328.74,326.20,328.75
2022-12-30 22:20:24+00:00,L8,372.76,364.27,360.74,371.34,367.05,359.24,354.31,352.32,357.43,353.35,357.61,366.88,362.23,351.57,350.99,349.62,342.70,350.04,367.70,378.71,378.03,376.76,378.93,379.26,382.07,386.17,397.91,389.60,386.64,388.89,397.08,393.30,378.91,379.80,375.39,380.66,365.66,364.80,365.29,364.78,363.28,360.50,370.15,371.36,382.35,378.46,372.63,361.46,361.56,362.48,365.88,370.44,375.60,375.31,374.14,370.32,365.91,371.06,376.49,381.15,384.00,387.13,386.40,386.27,383.27,384.81,384.59,389.63,394.69,389.25,390.03,390.71,393.72,396.56,394.67,395.10,387.05,380.40,375.77,368.37,364.72,369.50,369.73,371.56,385.56,380.44,372.03,377.71,378.00,387.97,384.88,384.45,378.12,365.64,362.53,367.41,368.02,368.89,353.87,347.58,350.73,346.44,351.26,347.44,356.68,356.55,359.07,359.89,360.45,359.95,363.58,352.44,347.43,345.14,341.15,336.87,332.09,331.26,331.54,343.37,349.11,350.32,346.56
2023-01-07 22:20:26+00:00,L9,352.51,348.38,349.91,352.13,346.27,342.72,340.81,340.60,343.18,342.76,348.09,348.51,352.42,344.19,337.53,333.23,338.64,347.02,350.31,358.73,359.60,359.53,362.56,371.42,369.66,372.38,374.03,377.67,381.08,385.01,385.24,377.62,372.79,369.24,364.04,368.26,361.60,363.48,351.72,350.78,351.86,352.24,354.40,364.35,370.01,365.82,361.96,349.29,350.40,348.90,354.45,361.55,362.55,359.27,360.27,355.34,353.54,355.74,359.71,361.27,361.54,365.02,373.31,372.63,375.36,374.88,374.83,372.24,372.86,374.74,376.58,379.67,382.01,381.97,382.26,375.31,371.35,366.04,360.89,353.67,357.20,359.77,357.89,365.04,362.84,365.84,367.66,368.97,370.78,372.70,367.82,363.72,358.12,353.84,350.95,353.36,348.60,341.50,342.76,335.98,341.25,336.17,337.38,340.68,339.65,341.42,342.22,344.02,338.58,339.95,342.56,340.35,332.49,328.70,319.76,316.39,319.75,323.17,325.66,331.76,331.44,332.19,326.27
