dates,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0039,nzd0513-0040,nzd0513-0041,nzd0513-0042,nzd0513-0043,nzd0513-0044,nzd0513-0045,nzd0513-0046,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,satname
2015-01-17 22:19:20+00:00,316.27,304.39,306.45,305.89,282.43,284.62,302.54,306.87,300.71,293.15,306.70,310.65,308.34,310.03,311.98,306.64,306.02,303.20,308.33,312.79,311.12,314.82,314.26,311.47,321.62,320.19,319.31,325.16,328.22,332.83,332.83,333.10,341.04,354.17,358.59,360.73,364.43,367.53,364.41,363.29,360.70,317.99,332.39,354.35,358.93,358.98,352.78,348.86,346.74,344.18,345.68,346.76,342.29,341.23,344.58,341.63,333.86,338.16,339.74,327.71,328.51,330.94,332.40,332.76,338.85,343.50,344.13,344.73,347.05,346.41,348.90,352.79,352.95,355.84,365.36,364.99,362.18,347.52,342.96,330.08,328.18,340.15,346.67,352.23,353.32,356.58,367.38,369.56,366.42,363.15,364.87,359.27,344.23,343.44,342.29,343.16,339.68,337.14,336.81,341.80,351.05,L7
2015-02-26 22:20:34+00:00,322.88,317.01,320.88,319.10,312.30,314.90,322.12,323.63,325.41,320.23,324.75,327.50,326.46,329.36,327.41,316.19,318.02,315.35,320.69,322.97,318.11,317.38,317.46,317.93,328.34,323.93,320.09,324.49,328.47,332.22,335.28,337.76,343.30,356.96,361.95,364.51,365.87,368.54,368.83,373.65,374.79,350.84,354.11,370.01,372.01,370.59,361.77,358.52,360.70,357.19,354.88,350.63,348.76,348.06,349.36,347.50,345.02,346.67,345.70,333.45,332.16,332.72,333.11,336.23,340.69,342.36,342.84,344.42,347.02,345.46,349.03,352.15,350.87,356.06,365.56,366.82,364.80,347.75,344.58,330.73,329.04,340.56,344.48,350.76,348.84,353.61,366.22,369.34,369.60,365.25,369.02,359.98,347.01,348.87,344.15,343.48,337.17,333.57,334.46,340.44,352.95,L8
2015-03-31 22:13:40+00:00,318.69,327.10,333.16,325.94,321.76,329.60,327.28,326.39,334.81,336.21,343.58,338.37,338.20,338.95,332.76,315.83,318.82,317.01,317.44,321.74,314.45,310.04,312.06,310.62,324.69,323.45,316.59,321.42,323.66,331.05,332.80,334.99,340.72,352.39,358.34,362.05,366.96,378.34,378.13,384.50,394.09,385.25,369.67,380.73,382.07,380.77,370.15,366.81,366.94,360.24,356.18,344.80,345.75,346.76,351.26,350.84,347.19,344.26,345.76,337.55,332.27,332.44,332.28,336.19,340.32,340.54,341.70,342.88,346.60,343.36,346.66,353.19,350.87,350.65,362.38,363.40,361.40,345.59,342.84,333.84,331.73,340.50,344.75,348.63,344.38,347.33,362.06,367.14,371.11,363.61,374.70,353.62,352.62,355.63,349.63,345.41,340.99,336.97,339.70,346.21,355.67,L7
2015-04-15 22:20:10+00:00,317.03,319.46,326.34,319.73,316.88,320.82,318.32,318.96,325.77,323.63,340.22,338.65,335.58,334.82,329.22,314.69,314.31,311.22,311.59,317.38,311.27,306.40,309.61,308.74,321.51,319.80,313.94,321.43,325.85,330.78,333.97,335.15,340.80,353.00,358.68,361.85,365.44,372.67,372.84,379.27,384.75,380.50,369.61,379.29,379.77,378.60,368.61,366.40,366.94,358.68,356.43,348.26,349.44,348.90,350.40,349.84,347.91,345.01,344.54,336.74,333.60,332.58,333.16,335.78,339.97,340.75,341.00,343.17,346.92,343.52,346.80,351.75,350.00,354.72,363.47,363.89,361.52,344.96,343.57,330.43,328.09,338.60,343.12,349.30,347.25,347.97,360.41,364.28,365.62,358.22,361.32,353.97,354.01,355.00,346.87,344.39,339.05,334.12,335.87,342.56,351.23,L8
2015-04-23 22:20:02+00:00,315.67,315.81,327.03,323.66,320.15,322.15,319.19,318.12,326.39,323.73,340.16,339.33,335.54,334.19,327.61,315.89,314.31,311.22,311.59,317.38,311.27,306.40,309.61,308.74,321.51,319.80,313.94,321.43,325.85,330.78,333.00,335.14,340.46,352.02,358.26,362.03,364.87,370.01,370.63,376.47,374.50,373.32,370.27,379.23,378.99,377.85,369.05,366.40,366.94,358.68,356.43,348.26,349.44,348.90,350.40,349.84,347.91,345.01,344.54,336.74,333.60,332.58,332.20,336.15,340.94,342.12,343.13,345.66,348.51,345.00,347.86,352.79,352.93,359.40,365.27,365.69,363.25,345.67,344.43,331.67,329.20,340.01,343.99,349.30,347.25,347.97,360.41,364.28,365.62,358.22,361.32,353.97,354.01,355.00,346.87,344.39,339.05,334.12,335.87,342.56,351.23,L7
2015-05-01 22:20:00+00:00,313.69,313.22,323.91,321.43,316.26,317.03,314.78,314.56,321.69,319.03,333.65,333.43,330.15,327.63,324.62,314.73,314.05,312.47,313.02,316.91,312.37,308.11,309.27,307.22,318.75,316.58,315.77,322.23,325.46,329.89,332.52,334.91,340.39,351.06,356.69,360.63,362.66,367.74,368.67,372.63,367.84,368.43,368.92,377.51,377.36,376.29,367.97,365.76,366.13,358.20,357.12,349.54,350.55,349.46,349.47,349.44,347.86,344.49,341.92,335.81,333.58,333.57,333.28,336.19,341.45,342.55,344.18,345.28,348.15,344.60,346.93,352.37,351.91,358.72,364.04,364.39,362.24,343.82,342.63,329.29,327.32,339.70,343.61,349.25,348.07,349.16,360.15,362.27,363.14,355.71,356.68,350.39,348.69,351.33,345.17,343.72,339.50,334.46,335.27,340.93,348.76,L8
2015-06-10 22:20:23+00:00,310.91,309.57,320.34,320.04,319.04,315.14,313.54,306.02,312.01,305.51,324.27,328.95,321.47,318.54,317.51,308.13,305.59,304.55,308.92,311.52,311.03,309.60,308.55,307.88,318.69,312.81,314.14,316.32,323.62,327.31,331.21,333.59,343.38,355.15,359.52,363.90,365.25,367.03,368.94,373.39,362.80,362.46,375.48,373.95,373.48,371.75,365.40,366.49,365.78,356.20,359.24,353.08,362.72,356.97,346.27,346.95,343.18,341.16,335.01,331.04,328.59,328.32,326.28,327.95,336.32,348.57,347.00,347.85,350.52,345.16,346.32,351.14,352.54,362.11,365.04,364.72,356.20,337.12,336.95,322.48,320.76,336.12,341.34,342.27,346.53,343.93,350.65,349.86,347.02,342.94,337.80,335.80,340.32,344.80,338.56,342.69,340.34,336.40,336.35,341.48,346.59,L7
2015-06-19 22:14:13+00:00,306.30,296.97,293.23,320.04,319.04,315.14,295.06,296.25,300.42,296.28,315.91,322.03,321.47,318.54,317.51,308.13,305.59,304.55,308.92,311.52,305.81,304.05,304.58,302.34,310.90,304.53,308.75,310.35,313.04,318.30,331.21,333.59,343.38,345.96,349.50,353.12,358.23,358.22,360.27,365.50,354.99,362.46,375.48,366.47,373.48,371.75,365.40,366.49,365.78,350.77,353.35,344.56,348.46,341.70,336.87,336.81,333.03,331.35,326.83,323.05,317.31,318.73,316.23,315.79,325.25,335.52,337.74,337.99,339.13,337.25,335.47,340.95,352.54,362.11,356.92,357.38,349.47,337.12,336.95,322.48,320.76,336.12,341.34,342.27,337.57,338.30,349.59,347.41,342.45,342.94,337.80,331.21,331.49,336.71,332.72,332.66,330.66,331.78,329.31,332.61,342.19,L7
2015-06-27 22:13:58+00:00,304.37,288.43,276.37,320.04,319.04,315.14,282.36,290.59,293.01,288.08,310.04,316.63,315.35,312.37,310.09,301.59,297.74,297.84,302.74,307.82,303.93,302.41,302.31,300.97,309.80,303.13,306.06,306.39,310.77,315.77,328.38,329.91,337.94,342.47,345.45,353.12,358.23,358.22,360.27,365.50,354.99,362.46,375.48,366.47,373.48,371.75,365.40,361.43,360.71,348.00,348.33,339.32,341.33,335.15,333.85,332.63,328.43,326.60,324.74,320.07,310.20,313.33,310.83,309.01,319.17,328.02,333.26,330.93,335.68,333.98,330.48,335.31,352.54,362.11,352.65,354.14,346.37,331.68,331.77,317.14,315.25,330.75,335.46,327.61,326.27,334.42,345.49,343.66,338.46,337.07,331.82,326.16,326.89,332.10,328.17,327.36,325.99,326.97,324.14,324.89,335.94,L8
2015-07-04 22:20:14+00:00,304.37,280.88,263.02,302.04,319.04,289.36,272.94,286.12,285.97,281.02,304.46,311.80,310.04,306.53,302.83,298.22,294.55,294.93,298.86,304.81,301.50,299.96,299.41,298.67,306.31,299.61,301.79,301.97,305.70,310.37,322.54,325.52,337.94,340.43,339.31,344.64,349.88,350.90,352.38,358.69,349.78,353.95,375.48,361.34,366.98,367.17,362.12,358.61,355.58,343.69,343.88,336.64,334.48,328.61,329.34,327.35,323.04,321.68,321.36,315.87,303.20,307.24,305.05,301.98,311.85,320.52,327.67,323.51,329.60,328.85,323.71,328.44,352.54,362.11,351.51,351.39,343.26,326.10,326.48,311.58,311.27,327.22,330.63,321.50,320.85,331.82,344.38,343.06,338.03,332.58,327.66,323.09,323.35,325.83,322.90,321.39,320.85,324.32,320.36,320.46,335.94,L8
2015-07-05 22:14:17+00:00,304.37,275.55,252.07,292.50,319.04,272.03,263.36,286.12,285.97,281.02,304.46,311.80,310.04,300.75,296.83,293.00,288.65,293.19,292.03,304.81,298.27,296.49,296.30,295.38,303.42,296.05,297.87,296.40,302.36,305.88,318.64,325.52,337.94,336.97,334.86,338.83,343.77,344.82,345.84,358.69,349.78,353.95,375.48,361.34,366.98,362.33,357.51,354.74,350.84,339.46,339.37,331.65,328.47,323.69,325.81,323.49,318.95,317.23,318.58,311.67,297.54,303.47,299.82,296.22,306.89,314.88,323.25,317.71,324.80,325.27,319.06,322.79,352.54,362.11,351.51,351.39,343.26,326.10,326.48,305.00,307.29,322.68,325.78,314.81,317.18,330.28,342.71,341.72,335.83,328.34,324.69,320.64,318.83,320.75,317.97,316.72,316.77,320.93,317.22,315.71,335.94,L7
2015-07-12 22:20:31+00:00,305.33,274.27,254.39,289.42,319.04,263.73,258.31,286.12,285.97,281.02,304.46,311.80,310.04,300.75,296.83,293.00,288.65,293.19,292.03,304.81,298.27,296.00,296.04,295.01,303.54,297.96,296.35,294.83,304.48,307.74,318.82,325.52,337.94,337.36,332.99,338.07,344.32,342.73,342.42,356.68,350.16,353.95,375.48,361.34,366.98,362.33,357.51,354.74,350.84,339.46,339.37,332.53,330.04,323.76,324.35,321.60,318.16,315.03,317.49,310.76,294.45,301.32,298.20,293.32,304.02,311.93,323.25,317.71,323.04,323.56,316.97,321.32,352.54,361.17,351.51,351.39,343.26,326.10,326.48,305.00,307.29,322.68,325.78,314.81,317.18,332.32,344.78,343.64,337.12,331.12,325.17,321.98,318.34,320.06,316.89,316.30,317.78,321.16,319.07,317.67,335.94,L7
2015-07-29 22:14:13+00:00,303.62,267.79,247.36,281.45,318.17,245.57,250.88,278.28,275.77,271.02,295.15,305.39,307.93,300.20,297.31,293.31,289.65,293.66,293.50,303.67,298.02,296.88,295.04,294.61,302.74,297.78,296.05,294.95,303.23,307.15,319.22,325.66,332.94,333.15,328.69,332.44,338.11,335.79,336.47,351.77,344.84,351.69,371.53,358.41,364.12,360.30,356.09,353.56,349.82,340.78,341.20,333.66,330.37,322.49,323.10,320.13,318.00,317.38,317.75,309.63,290.80,297.25,293.40,286.63,299.17,305.37,319.90,312.07,318.28,321.84,315.53,320.27,350.40,360.53,348.91,347.03,338.67,321.18,320.42,299.52,304.19,321.51,325.34,314.81,320.53,332.69,344.68,344.18,337.51,329.89,323.85,320.58,313.22,315.22,313.10,312.58,314.73,319.09,317.18,314.90,330.06,L8
2015-08-06 22:14:25+00:00,303.62,267.79,247.36,281.45,318.17,245.57,250.88,278.28,275.77,268.64,292.79,302.89,306.17,299.29,296.72,292.67,290.25,292.93,294.23,303.49,298.42,297.56,295.00,294.13,302.64,297.10,296.05,294.95,302.22,307.15,319.22,325.66,332.94,332.07,328.31,332.39,338.11,335.79,336.47,351.77,344.84,351.69,371.53,351.11,364.12,356.08,356.09,353.56,349.82,340.78,341.20,333.66,330.37,322.49,323.10,320.13,318.00,317.38,317.75,309.63,290.80,294.10,293.40,286.63,294.81,305.37,319.90,312.07,318.28,321.84,315.53,320.27,350.40,360.53,348.91,347.03,338.67,321.18,320.42,299.52,300.28,321.51,325.34,307.66,320.93,333.07,344.26,343.24,337.30,329.58,323.39,320.29,312.50,314.53,312.34,312.17,314.17,319.09,317.18,314.90,330.06,L7
2015-08-21 22:20:33+00:00,303.62,267.79,247.36,281.45,318.17,248.68,254.91,280.52,277.79,270.38,292.97,302.54,305.33,299.21,296.33,293.41,291.07,292.72,294.21,303.15,298.42,297.19,295.03,294.51,302.66,297.29,296.03,295.62,303.48,308.62,320.81,327.15,332.93,332.36,327.70,332.66,338.67,335.86,337.09,351.25,345.18,351.09,364.87,349.64,363.29,355.99,355.03,351.79,349.22,341.59,342.69,335.54,331.65,323.84,322.74,319.75,318.56,318.81,319.35,311.10,292.48,294.69,294.00,287.48,295.81,305.84,319.71,311.90,318.60,322.57,317.19,321.18,348.62,357.89,349.25,346.32,337.46,320.54,319.78,300.70,300.87,321.61,325.63,311.25,322.85,333.69,344.90,344.29,337.72,329.54,322.99,320.65,312.28,315.54,313.11,312.93,314.79,319.29,318.15,316.72,329.81,L8
2015-10-08 22:20:48+00:00,300.60,261.61,237.31,273.85,310.77,237.98,247.33,275.22,270.50,263.63,287.05,297.66,300.55,294.18,291.83,289.72,286.14,288.27,289.68,299.62,295.29,294.67,292.84,292.02,300.51,295.66,293.72,294.41,302.22,306.12,318.23,325.19,328.55,328.23,321.99,326.59,331.37,327.60,329.06,344.93,337.50,337.66,357.94,339.66,356.09,349.23,347.89,343.87,341.11,335.82,336.59,332.35,327.09,319.39,319.43,316.00,314.47,315.04,316.18,307.50,287.49,290.63,289.26,282.07,290.70,301.70,316.66,307.46,315.89,319.58,313.61,318.78,345.50,354.51,346.78,343.31,333.89,316.88,316.76,298.10,298.54,319.44,323.81,308.79,320.30,333.69,344.90,344.29,337.72,329.54,322.99,320.65,307.64,311.41,309.08,309.23,311.39,316.13,315.07,313.06,326.03,L8
2015-10-17 22:14:38+00:00,304.02,263.43,237.74,275.18,315.41,241.88,249.47,276.72,270.80,265.69,285.87,295.54,299.15,292.96,291.02,289.19,286.22,289.96,292.05,301.05,296.20,296.25,293.71,293.13,300.94,296.19,295.08,294.38,301.46,304.97,317.14,323.62,327.31,326.78,320.66,324.72,330.35,327.47,329.40,345.41,337.78,331.70,355.41,337.52,354.70,348.33,347.43,343.18,343.41,335.18,335.28,331.06,324.44,317.72,318.80,315.00,313.55,313.96,315.55,306.65,286.32,289.03,286.82,279.30,287.10,298.44,315.23,305.19,313.80,318.37,312.72,317.64,343.42,349.68,342.99,339.51,331.40,315.22,314.33,297.34,297.49,317.23,320.98,305.39,314.59,332.07,343.85,343.47,337.17,328.12,321.84,318.95,303.51,308.29,307.14,306.58,310.04,315.26,314.03,311.02,321.87,L8
2015-10-25 22:14:59+00:00,303.04,258.03,226.24,264.48,306.49,229.66,241.34,271.96,263.54,259.19,279.87,290.38,294.62,288.59,287.49,285.69,287.21,289.69,292.05,301.05,296.20,296.25,293.71,293.13,300.94,296.19,296.87,295.46,301.93,305.87,316.05,322.01,326.06,325.78,318.46,322.51,328.54,326.40,328.22,342.06,338.09,330.54,348.74,333.16,351.22,345.93,345.23,344.41,343.41,335.18,335.28,331.06,324.44,317.72,318.80,316.42,314.89,315.40,316.96,307.80,289.12,292.11,286.82,278.64,284.81,295.66,312.60,302.13,312.01,317.10,311.69,316.10,338.81,342.72,338.19,335.72,328.94,313.75,312.62,295.21,295.68,314.07,318.04,305.39,314.59,332.07,343.85,343.20,337.02,328.86,323.29,320.12,304.99,309.42,308.17,307.26,310.69,315.95,314.85,311.20,320.57,L7
2015-11-01 22:21:15+00:00,303.34,250.99,214.52,255.32,316.15,219.36,234.91,268.42,258.59,254.65,277.22,288.69,292.62,286.99,284.34,282.78,284.34,286.18,288.56,298.86,294.02,294.10,292.36,292.69,300.24,296.14,294.44,293.21,300.76,305.13,315.29,320.95,324.93,325.08,317.43,321.29,327.94,323.06,324.81,340.43,338.60,328.42,345.72,328.30,348.48,343.31,342.90,342.14,340.63,332.61,332.12,328.44,320.63,313.48,315.81,313.28,311.62,312.70,315.51,305.38,287.23,290.57,284.39,275.80,281.00,292.25,309.26,300.02,310.43,315.52,309.78,312.69,337.00,340.51,335.72,332.95,325.80,311.14,309.99,292.74,293.46,311.06,315.07,303.28,312.18,328.93,340.54,340.94,334.69,326.52,321.30,318.64,303.91,307.04,305.39,303.85,307.60,313.07,312.00,307.59,314.70,L7
2015-11-09 22:20:53+00:00,307.28,259.52,226.30,267.12,326.04,235.27,244.55,273.66,264.12,260.86,282.53,292.17,296.16,290.71,287.85,285.70,286.05,286.88,289.97,298.81,293.97,294.88,293.69,294.99,301.34,296.04,295.60,295.48,302.38,306.97,316.75,323.10,327.99,326.87,319.91,324.17,330.25,326.37,327.98,342.32,339.42,328.37,346.51,332.53,352.08,347.03,346.91,345.41,343.69,335.65,335.10,330.25,322.66,317.51,318.62,315.54,313.76,315.36,316.68,306.74,290.97,293.94,287.15,278.55,283.96,295.28,312.24,304.12,312.09,317.08,311.86,313.45,333.44,338.69,336.88,334.47,327.05,313.87,312.63,294.68,295.16,312.97,317.02,307.10,314.35,329.13,340.09,340.93,335.00,327.31,323.00,320.45,305.35,308.23,306.55,305.10,308.20,313.26,311.19,306.71,313.18,L8
2015-11-18 22:14:44+00:00,311.16,265.97,226.30,267.12,326.04,235.27,244.55,273.66,264.12,260.86,282.53,292.17,296.16,290.71,287.85,285.70,286.05,286.88,289.97,298.81,293.97,294.88,293.69,294.99,301.34,296.04,295.60,295.48,302.38,306.97,316.75,323.10,327.99,326.87,319.91,324.17,330.25,326.37,327.98,342.32,339.42,328.37,346.51,332.53,352.08,347.03,346.91,345.41,343.69,335.65,335.10,330.25,322.66,317.51,318.62,315.54,313.76,315.36,316.68,306.74,290.97,293.94,287.15,278.55,283.96,298.09,314.17,306.90,313.74,317.08,311.86,313.45,333.44,338.69,336.88,334.47,327.05,313.87,312.63,294.68,295.16,312.97,317.02,307.10,314.35,329.13,340.09,340.93,335.00,327.31,323.00,320.45,305.35,308.23,306.55,305.10,308.20,313.26,311.19,306.71,313.18,L8
2015-11-25 22:20:56+00:00,311.16,265.97,226.30,267.12,326.04,235.27,244.55,273.66,264.12,260.86,282.53,292.17,296.16,290.71,287.85,285.70,287.85,287.12,290.76,299.54,295.09,296.02,293.54,294.58,301.55,297.41,297.40,297.15,304.74,309.81,318.92,324.57,329.98,328.93,323.36,326.93,332.82,328.12,329.91,342.56,339.13,329.80,347.02,335.90,353.52,348.87,348.58,347.10,344.92,336.17,335.92,331.21,324.21,320.51,320.84,316.93,315.07,315.80,317.27,308.19,293.35,295.05,288.59,281.71,286.76,300.30,315.69,308.94,314.41,317.20,310.76,313.54,332.37,337.05,337.24,335.67,327.74,314.82,312.79,295.45,295.56,313.31,317.59,309.22,314.90,328.20,339.36,340.74,334.81,328.17,323.64,320.23,305.94,308.82,307.07,305.50,307.73,311.87,309.16,304.60,311.25,L8
2015-12-20 22:14:45+00:00,317.66,270.54,236.10,267.12,326.04,235.27,249.79,280.60,270.08,265.09,286.37,293.56,297.82,291.67,287.76,287.73,289.32,288.30,291.04,300.00,296.02,296.67,293.33,295.42,302.00,298.61,298.15,298.71,307.55,311.99,318.90,325.44,329.98,331.16,325.21,329.23,333.70,329.52,331.21,344.63,342.03,329.80,347.02,339.28,354.90,349.12,350.89,348.10,344.91,337.54,337.18,333.48,326.27,323.24,321.59,317.11,317.28,317.90,319.64,309.65,295.85,296.94,292.64,285.96,289.51,302.80,317.89,310.78,316.88,318.83,313.22,315.68,332.37,337.05,339.56,337.34,330.06,315.71,313.65,295.86,295.93,312.23,316.42,308.72,315.39,328.90,338.85,340.88,334.99,327.75,324.11,321.33,308.14,309.19,306.76,306.58,309.05,311.74,309.89,305.50,312.98,L8
2015-12-27 22:20:55+00:00,324.38,276.10,246.26,267.12,326.04,235.27,256.02,286.54,275.86,270.83,289.28,296.01,299.99,293.12,289.87,290.43,291.87,290.03,292.49,300.88,296.19,296.91,293.54,295.53,301.79,298.83,298.65,299.81,308.23,312.80,319.58,327.39,332.39,331.96,325.55,329.23,333.70,329.52,331.21,344.63,342.03,329.80,347.02,339.28,358.03,355.00,358.76,352.52,345.56,338.42,339.89,336.02,327.95,325.03,321.94,317.70,318.60,319.57,320.24,310.14,298.68,298.39,294.60,288.40,290.80,304.60,319.04,315.56,318.25,320.32,316.64,320.77,332.37,343.79,347.64,337.66,333.65,320.18,317.37,299.39,300.28,316.20,319.13,314.72,321.27,332.84,342.19,342.24,337.02,329.27,326.19,324.31,312.65,313.13,309.64,308.00,309.71,312.51,310.26,307.68,316.70,L8
2016-02-22 22:14:30+00:00,328.15,310.97,309.28,318.26,326.04,328.24,317.26,310.23,302.12,308.52,321.74,319.19,319.37,317.39,315.00,307.51,301.22,292.46,301.01,304.43,301.65,304.35,300.49,304.50,309.31,307.70,310.87,314.08,320.26,323.44,326.66,329.35,334.82,338.24,337.91,340.12,342.92,341.55,347.60,359.07,352.53,343.31,360.02,365.22,371.41,379.24,380.95,370.70,368.22,359.84,358.51,351.40,342.41,347.96,343.40,337.98,337.31,337.57,335.20,327.32,324.94,325.72,319.46,319.88,317.65,323.37,334.31,337.03,333.31,331.70,331.07,337.95,336.01,343.04,351.68,343.59,342.46,330.97,327.60,314.76,314.01,325.55,329.68,334.86,326.68,337.40,343.97,342.37,338.79,335.22,338.60,334.73,325.85,327.29,321.80,315.97,313.20,314.55,308.65,306.14,317.42,L8
2016-03-09 22:14:28+00:00,328.50,319.61,321.69,329.34,331.46,331.00,322.65,316.98,311.69,315.65,322.11,319.45,322.60,320.58,316.24,312.45,305.28,297.12,303.67,307.49,303.45,304.37,302.72,309.21,313.74,312.27,313.18,315.90,321.90,323.44,326.66,329.35,334.82,338.24,337.91,345.40,346.71,345.12,349.06,358.85,352.14,345.49,360.92,366.32,371.98,379.08,380.47,371.41,366.04,359.52,358.17,351.17,343.30,347.56,344.25,339.88,339.05,339.23,336.41,329.02,325.82,326.55,321.32,323.16,317.65,323.37,334.31,337.03,333.31,331.70,331.07,337.95,336.01,343.04,351.68,343.59,342.46,330.97,327.60,314.76,314.01,325.55,331.83,335.59,326.10,334.82,344.59,341.95,338.79,335.30,338.68,333.90,325.62,326.79,322.54,316.55,314.72,317.02,309.80,307.64,317.95,L8
2016-03-16 22:20:36+00:00,328.43,321.43,325.97,332.85,332.31,332.02,323.93,319.12,315.79,317.62,323.42,321.51,322.86,325.73,320.18,314.31,309.02,302.06,308.36,310.06,303.46,303.58,303.71,311.91,317.56,315.51,315.69,317.73,323.89,325.98,329.68,331.99,336.15,341.27,341.43,347.21,348.90,347.36,350.07,360.92,356.72,353.22,366.86,371.19,374.87,380.10,379.23,371.35,366.75,359.60,359.14,353.23,345.44,348.85,345.63,340.91,340.57,341.28,337.83,330.47,327.48,327.59,323.35,325.18,321.37,326.59,335.76,338.63,334.29,333.33,332.97,338.84,338.09,343.41,351.73,345.29,343.74,333.05,329.67,317.09,316.38,326.97,333.40,337.40,328.98,336.56,346.11,343.50,339.72,336.30,339.81,334.80,326.79,327.75,323.28,317.55,315.93,317.81,311.44,309.58,320.15,L8
2016-03-17 22:16:43+00:00,326.51,322.81,329.10,334.33,334.63,331.71,325.03,320.29,318.17,318.83,324.67,322.18,323.07,327.74,322.16,315.84,311.28,305.25,310.98,311.79,303.76,302.34,304.26,313.89,320.31,318.44,317.62,319.38,325.23,327.31,331.35,333.44,336.77,341.27,341.43,347.21,348.90,347.36,350.07,362.26,359.69,358.27,370.58,374.19,376.65,380.39,378.24,371.11,367.03,359.40,359.33,354.14,346.82,349.18,345.98,341.28,341.45,342.28,338.69,330.81,328.02,328.06,324.74,326.59,321.37,326.59,335.76,338.63,334.29,333.33,332.97,338.84,337.94,343.93,351.36,346.83,344.83,334.10,331.12,318.59,318.38,328.25,334.52,338.62,330.54,338.02,346.60,344.62,340.66,336.93,340.31,335.78,327.76,328.49,323.28,317.55,315.93,317.81,311.44,309.58,321.76,L7
2016-04-09 22:23:00+00:00,330.53,327.82,334.89,340.11,340.59,336.96,330.64,326.53,323.08,325.29,330.08,329.54,331.30,327.74,322.16,315.84,311.28,305.25,310.98,311.79,303.76,308.32,311.07,322.16,321.59,326.36,319.39,319.78,325.78,329.17,333.25,334.22,339.29,345.61,348.20,352.97,354.94,354.75,356.28,367.68,365.55,362.83,375.68,379.45,379.80,383.21,378.24,375.38,367.03,364.60,363.70,354.14,352.44,353.31,351.09,341.28,346.53,347.39,338.69,330.81,328.02,328.06,324.74,326.59,321.37,326.59,335.76,338.63,335.84,335.63,335.28,344.56,342.89,348.48,356.63,350.69,351.43,337.07,337.00,324.00,324.64,334.27,337.74,342.21,333.58,340.50,349.23,347.31,343.94,339.75,343.43,335.78,327.76,328.49,323.28,317.55,315.93,317.81,311.44,309.58,325.75,L7
2016-04-18 22:16:54+00:00,328.71,328.14,339.72,345.03,344.00,337.82,332.45,327.96,325.96,329.13,331.30,330.96,335.03,332.45,327.48,322.85,314.71,307.31,311.62,312.22,305.42,309.00,312.27,323.85,323.77,328.34,320.48,321.09,326.87,331.16,334.35,336.31,340.43,347.12,349.03,354.37,356.72,356.86,357.71,369.80,369.29,370.11,380.85,385.01,383.66,385.84,380.69,377.74,368.28,366.56,365.70,356.23,355.78,355.42,352.47,343.00,347.56,348.53,339.66,331.52,328.12,329.62,326.61,329.46,325.10,329.10,337.26,340.47,337.52,337.72,335.53,345.31,343.21,349.63,359.08,354.16,354.05,338.77,338.56,325.56,326.83,337.78,341.03,344.33,338.36,340.07,349.80,347.75,344.24,340.90,344.13,335.79,329.43,329.57,324.03,317.89,315.45,318.43,312.34,310.26,327.06,L7
