dates,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0044,nzd0551-0045,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0084,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0089,nzd0551-0090,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0096,nzd0551-0097,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0101,nzd0551-0102,nzd0551-0103,nzd0551-0104,satname
2021-06-10 21:26:32+00:00,347.19,347.80,349.59,347.31,353.23,346.04,350.53,349.20,351.78,350.66,349.02,350.11,349.86,349.83,353.17,359.40,360.13,361.28,364.99,368.10,370.74,376.31,378.97,377.47,374.56,373.61,362.11,356.82,353.20,345.15,335.83,329.07,322.19,318.59,312.72,307.94,302.61,297.36,293.31,294.50,288.94,288.49,288.97,278.82,275.28,268.26,261.77,266.41,276.19,280.65,294.21,297.13,302.31,306.64,306.79,304.79,300.04,294.30,297.89,299.86,304.78,311.18,318.98,337.17,342.88,343.45,340.71,338.10,338.05,339.90,340.88,344.75,353.29,364.35,366.88,358.09,346.48,350.34,349.04,337.28,334.06,335.51,339.36,351.25,358.18,358.18,361.22,352.93,355.48,350.97,351.81,346.07,345.92,340.85,339.83,341.63,348.16,351.30,347.26,337.40,344.83,358.33,357.36,362.55,360.42,L7
2021-06-17 21:32:08+00:00,347.19,347.80,349.59,347.31,353.23,346.04,350.53,349.20,351.78,350.66,349.02,350.11,349.86,349.83,353.17,359.40,360.13,361.28,364.99,368.10,370.74,374.71,374.67,372.34,371.96,368.60,362.11,351.12,348.72,345.15,335.83,324.30,322.19,318.59,310.19,306.06,302.61,291.43,293.31,294.50,288.94,288.49,285.85,278.82,275.28,268.26,261.77,266.41,276.19,280.65,294.21,297.13,295.15,298.76,298.13,300.16,300.04,294.30,297.89,299.86,304.78,311.18,318.98,337.17,342.88,343.45,340.71,338.10,338.05,339.90,340.88,344.75,353.29,364.35,362.76,358.09,346.48,345.74,343.08,332.46,327.70,327.08,335.00,344.66,358.18,358.18,361.22,352.93,355.48,350.97,351.81,346.07,345.92,340.85,339.83,341.63,348.16,351.30,347.26,337.40,344.83,358.33,357.36,362.55,360.42,L7
2021-06-18 22:20:38+00:00,348.03,347.09,348.66,347.89,352.80,347.24,351.34,349.65,351.78,350.72,350.03,351.21,350.82,350.53,354.09,359.96,360.35,361.50,364.47,367.25,370.26,374.62,374.49,372.14,371.89,368.76,361.79,351.45,348.73,344.49,335.56,324.83,321.25,317.63,310.42,305.98,301.89,290.90,292.53,293.86,289.30,287.86,285.25,278.21,273.86,267.08,261.36,265.98,274.83,278.66,290.83,292.93,293.57,296.89,296.95,300.04,297.95,294.17,296.17,299.75,304.44,310.12,318.09,334.81,342.24,343.36,339.42,337.79,337.64,340.23,339.93,344.41,352.51,363.30,362.11,356.87,346.07,344.49,342.19,331.74,327.04,326.75,335.30,343.43,358.18,358.18,361.22,352.93,355.48,350.97,351.81,346.07,345.92,340.47,340.00,341.97,348.05,351.51,347.85,339.15,346.03,358.21,357.48,362.56,360.10,L8
2021-07-03 21:30:48+00:00,348.03,347.09,348.66,343.10,352.80,347.24,351.34,349.65,351.78,350.72,349.21,351.21,350.82,350.53,354.09,359.96,360.35,361.50,364.47,367.25,370.26,374.62,374.49,372.14,371.89,368.76,361.79,351.45,348.73,344.49,335.56,324.83,321.25,317.63,310.42,305.98,301.89,290.90,292.53,293.86,289.30,287.86,285.25,278.21,273.86,267.08,261.36,265.98,275.05,278.66,290.83,291.87,293.57,296.89,296.95,300.04,297.95,294.17,296.17,299.75,304.44,310.12,318.09,334.81,342.24,343.36,339.42,337.79,337.64,340.23,339.93,344.41,352.51,363.30,362.11,356.87,346.07,344.49,342.19,331.74,327.04,326.75,335.30,343.43,358.18,358.18,361.22,352.93,355.48,350.97,351.81,346.07,345.92,340.47,340.00,344.43,346.93,351.51,347.85,339.15,346.03,358.21,357.48,362.56,361.29,L7
2021-08-20 21:26:37+00:00,343.65,343.46,343.69,337.60,350.49,345.95,349.09,347.60,349.96,350.53,346.85,347.09,346.80,347.61,351.26,357.37,358.50,359.51,362.23,365.10,367.49,372.02,371.87,369.63,369.12,365.96,359.79,349.45,346.04,343.51,334.88,322.80,320.40,317.05,310.58,304.94,300.88,288.09,289.56,292.08,287.01,286.62,284.36,276.77,269.17,260.16,255.92,258.39,270.80,272.67,287.69,290.69,292.63,295.16,297.20,298.87,298.30,294.51,295.00,298.37,303.39,307.39,315.87,332.69,341.66,341.14,337.91,337.07,335.17,337.43,337.12,341.63,350.02,362.03,359.51,354.02,343.57,340.81,338.79,327.89,322.91,320.30,328.31,338.91,358.55,358.41,,,,351.78,356.75,345.28,347.66,339.48,339.06,344.61,346.10,351.05,347.58,336.72,345.46,359.46,358.98,365.08,361.25,L7
2021-08-29 21:19:40+00:00,343.40,343.11,343.09,339.16,349.02,347.00,348.08,346.52,348.79,348.85,345.83,346.49,345.39,346.54,350.56,356.41,357.66,359.13,362.22,364.56,367.32,371.81,371.84,369.00,369.35,365.95,360.34,348.40,345.55,343.33,334.79,322.63,319.66,317.03,309.83,304.94,300.05,285.88,287.69,291.44,285.87,286.24,283.03,275.31,266.20,259.81,255.50,257.66,269.29,272.05,286.34,289.92,293.14,295.27,298.96,300.62,297.04,294.57,295.60,295.18,301.12,304.62,313.49,330.65,339.75,339.33,335.34,335.53,332.09,335.20,335.63,339.17,347.71,359.92,357.24,351.47,342.22,339.94,335.39,324.24,322.43,321.96,329.53,337.23,350.50,352.23,,335.74,338.53,344.53,345.16,336.26,335.25,337.42,337.78,342.45,345.93,352.52,347.58,336.72,345.46,361.40,358.70,364.05,361.98,L7
2021-09-22 22:21:29+00:00,343.40,343.11,343.09,339.16,349.02,347.00,350.45,348.88,350.72,350.76,348.37,350.30,345.39,346.54,350.56,356.41,357.66,359.13,362.22,364.56,367.99,372.55,370.89,367.37,368.79,363.80,361.50,347.55,343.94,343.64,335.94,319.49,317.66,316.77,308.99,304.01,299.69,286.80,288.92,292.14,287.22,286.84,283.49,275.58,267.18,261.40,256.91,259.16,268.58,271.67,284.78,288.83,292.82,295.25,298.29,300.23,295.37,292.81,293.48,294.08,300.66,303.23,313.57,328.67,339.49,338.50,334.19,334.80,331.19,334.88,334.82,338.62,347.13,359.51,357.35,351.47,341.89,336.97,331.53,320.58,319.91,321.96,329.53,337.23,350.50,352.23,,335.74,338.53,337.85,333.58,327.25,322.83,335.86,336.78,341.65,345.92,352.48,348.35,338.44,345.21,361.01,358.24,364.49,361.47,L8
2021-09-29 22:27:19+00:00,343.40,343.11,343.09,339.16,349.02,347.00,350.45,348.88,350.55,350.22,348.28,349.99,344.01,345.70,349.81,355.43,356.73,358.19,361.29,363.39,366.99,371.99,370.69,367.61,368.04,363.43,359.94,347.52,344.29,342.60,335.07,319.98,316.13,315.47,308.74,302.76,297.16,288.10,289.66,292.05,286.81,285.80,283.19,275.33,267.87,262.20,257.39,259.04,267.29,272.61,284.91,289.20,293.60,296.32,298.76,300.00,296.16,292.19,293.89,294.29,300.50,303.15,312.83,326.99,338.87,339.35,334.26,334.64,332.11,335.12,334.85,338.80,347.57,359.06,357.40,350.98,341.57,338.02,333.48,322.93,322.47,324.08,331.34,337.85,346.92,349.83,346.23,339.82,341.41,337.85,335.16,330.48,327.79,334.81,335.89,340.52,344.62,350.81,346.73,336.96,345.00,357.98,356.55,362.83,360.07,L8
2021-10-16 21:15:26+00:00,345.55,345.47,345.89,342.64,350.44,349.02,352.11,349.80,351.72,351.74,349.26,352.31,345.89,348.45,352.26,357.66,359.19,358.18,361.49,363.29,368.42,372.24,369.69,366.34,368.65,361.93,360.42,346.49,343.25,342.60,335.43,318.89,314.98,314.39,307.62,301.61,296.01,286.03,289.59,291.32,285.81,287.00,282.89,276.52,268.57,263.60,258.13,259.25,268.82,274.27,285.58,291.31,295.01,295.77,298.76,297.22,296.47,290.90,295.71,297.33,302.67,306.18,314.36,329.13,340.95,341.10,336.24,336.85,335.22,337.38,337.61,340.78,348.94,360.03,358.29,351.72,342.25,338.10,334.13,322.94,323.61,325.84,332.62,340.09,349.38,351.08,353.42,342.91,346.58,341.56,338.94,337.32,333.30,335.98,336.59,341.10,345.07,350.99,348.03,341.06,345.70,357.64,356.55,362.21,359.88,L7
2021-11-17 21:12:49+00:00,349.16,346.19,346.44,344.74,349.95,350.50,354.04,351.80,353.49,353.62,350.77,354.00,347.04,349.58,351.72,357.81,359.07,358.27,361.28,362.77,366.37,372.55,369.69,366.34,368.65,361.93,360.42,346.49,343.25,342.60,335.43,318.89,314.98,314.39,307.62,301.61,296.01,286.03,293.61,292.89,285.96,287.08,282.13,276.68,270.05,265.75,260.26,261.17,270.61,275.59,285.09,290.58,294.86,296.15,299.10,297.70,297.55,294.47,298.03,300.58,305.24,310.98,319.03,329.40,340.83,346.64,339.39,338.88,340.54,340.71,338.60,344.06,353.42,360.48,357.97,351.43,343.22,337.45,335.31,326.90,323.93,327.55,337.84,339.36,346.06,351.43,353.27,342.79,347.91,340.38,339.28,336.65,332.99,335.29,336.47,339.79,344.53,350.58,348.23,341.06,345.70,357.64,356.55,362.21,359.50,L7
2021-11-24 21:17:55+00:00,350.81,348.11,348.88,345.08,350.48,352.14,355.10,352.95,353.43,354.21,354.53,358.95,352.34,354.00,356.40,362.68,360.82,359.56,360.88,361.73,365.04,370.17,366.35,362.07,365.95,358.17,356.72,344.96,342.32,341.91,334.01,319.63,317.05,314.66,307.83,301.71,295.46,286.35,294.69,291.41,289.29,286.85,281.89,276.35,270.54,266.71,259.25,259.58,269.90,275.04,284.33,289.79,293.73,294.53,297.56,296.85,297.13,293.61,297.76,300.29,305.79,311.89,319.14,330.00,342.85,348.10,340.31,339.98,341.66,341.33,339.42,344.84,354.45,361.36,358.49,353.03,344.24,340.02,337.97,329.16,326.67,329.30,340.57,342.60,349.18,354.57,354.89,342.79,347.91,340.38,339.28,336.65,332.99,335.29,336.17,339.87,344.58,349.74,348.97,340.78,347.73,357.45,358.09,363.36,360.38,L7
2021-12-19 21:09:46+00:00,350.67,349.06,349.86,344.06,350.36,351.92,355.05,353.12,353.66,354.66,354.34,359.14,351.48,353.71,355.36,358.17,361.17,359.51,360.50,362.84,366.85,371.30,370.31,365.64,366.56,360.36,356.28,351.38,346.71,340.56,332.48,325.45,318.11,313.63,308.90,302.09,294.02,292.53,295.50,291.22,287.75,285.84,284.05,275.91,271.09,267.50,259.19,258.80,270.16,276.09,285.50,291.74,299.62,300.25,305.68,299.38,299.05,293.64,299.80,300.54,306.36,313.25,320.35,331.18,343.59,348.99,341.96,340.71,343.56,341.50,340.02,344.71,354.85,361.71,361.56,353.98,344.60,345.13,343.73,334.70,332.32,338.28,345.92,346.96,349.18,354.57,354.89,342.79,347.91,340.38,339.28,336.65,332.99,334.69,335.37,339.40,342.90,348.74,347.90,339.28,348.87,355.48,357.42,362.07,360.37,L7
2022-01-27 21:11:45+00:00,350.67,349.06,349.86,350.29,350.36,351.92,355.05,353.12,353.66,354.66,357.43,361.71,353.99,355.60,357.29,360.78,362.88,361.42,362.90,365.05,368.51,373.25,372.07,368.27,369.03,363.33,358.21,354.54,349.56,344.20,336.74,330.14,321.76,318.67,311.66,307.63,297.44,296.67,297.11,294.34,289.60,287.86,284.72,275.91,271.09,267.50,259.19,258.80,269.14,276.09,285.50,292.60,299.62,300.25,309.12,302.79,302.47,297.01,301.89,303.01,308.13,315.35,322.09,333.26,345.05,351.32,344.22,343.51,345.04,343.16,341.35,346.07,356.39,362.77,362.95,355.30,346.79,347.61,346.11,337.44,335.79,339.88,348.42,349.35,351.97,356.33,358.07,346.51,350.73,343.48,342.34,339.11,332.99,334.69,335.37,336.58,343.45,350.07,350.26,340.30,351.97,357.99,358.78,363.26,360.05,L7
2022-01-27 22:27:14+00:00,351.65,349.56,350.62,351.16,352.21,353.58,355.08,353.71,354.30,356.27,359.05,362.49,355.14,356.82,357.48,362.39,364.06,363.05,363.81,366.17,369.36,373.60,371.93,368.94,369.19,365.02,359.04,354.96,350.51,346.28,338.63,331.77,324.37,320.81,314.34,309.34,299.53,299.35,298.61,296.32,291.06,289.07,286.42,277.74,273.18,269.36,260.87,261.76,270.88,278.99,286.83,294.54,301.35,302.42,310.65,305.45,305.05,300.15,304.13,304.77,309.05,315.76,323.52,334.31,346.03,353.06,346.09,345.13,346.41,344.55,342.63,347.66,357.48,363.89,364.03,356.17,348.31,348.89,346.55,339.45,337.45,340.37,350.77,351.12,353.22,356.32,359.16,346.91,352.68,345.01,343.09,340.42,335.37,335.56,336.10,336.87,343.56,350.97,350.92,341.27,351.89,358.23,359.62,363.87,360.72,L9
2022-02-13 22:21:16+00:00,351.40,349.37,349.94,350.36,351.81,353.13,354.42,353.38,353.33,355.60,357.93,361.38,354.36,356.67,356.37,362.45,363.26,361.94,362.61,365.43,368.39,373.07,371.15,368.16,367.70,364.50,357.33,353.58,349.42,344.92,337.47,330.03,322.59,318.78,312.53,307.96,298.47,298.57,297.03,295.64,290.28,288.17,286.03,277.51,272.87,269.27,260.72,262.38,270.75,279.35,286.83,294.17,301.47,302.81,310.67,305.65,305.08,300.05,303.70,304.51,308.27,315.73,322.87,334.19,344.98,352.42,345.69,344.71,345.86,343.86,342.07,346.82,356.90,363.64,363.41,355.95,347.96,348.41,346.08,339.16,337.09,340.37,350.77,351.12,353.22,356.32,359.16,346.91,352.68,345.01,343.09,340.42,335.37,335.56,336.10,336.87,343.56,350.44,350.37,340.78,349.97,357.48,358.23,363.45,359.62,L8
2022-02-20 22:26:59+00:00,351.21,349.72,351.00,351.86,351.96,354.17,355.08,354.39,353.82,355.78,358.99,362.19,356.02,358.04,357.19,363.01,363.57,362.68,363.13,366.02,368.71,372.86,371.52,368.97,368.95,364.39,357.49,354.91,351.46,345.05,337.54,330.19,322.56,318.18,311.89,306.92,298.92,297.51,297.06,295.50,290.85,288.42,286.08,278.37,273.95,270.73,261.88,264.18,272.27,282.30,288.57,296.09,303.46,303.87,310.91,306.36,306.12,300.55,303.86,304.28,307.84,315.83,323.30,334.15,345.37,352.48,346.18,344.79,346.05,345.32,343.80,348.20,357.96,363.24,363.72,356.83,349.01,348.62,346.28,339.11,336.75,340.53,350.19,351.30,353.49,356.67,359.05,348.02,353.26,345.80,343.65,340.66,336.85,336.49,336.92,336.52,344.22,350.87,351.27,342.43,350.51,358.34,357.76,363.17,359.44,L8
2022-03-01 22:21:12+00:00,353.12,350.85,352.58,353.07,353.88,356.70,356.53,355.86,355.24,356.97,360.56,363.29,357.84,359.37,358.06,363.23,363.54,362.49,363.22,365.61,369.08,372.50,371.16,368.37,368.75,364.56,357.48,354.94,351.13,344.60,337.46,329.80,321.68,317.61,311.69,306.39,298.49,297.39,297.00,295.08,291.06,288.28,286.13,279.92,275.47,271.79,263.95,266.25,274.07,284.30,290.79,298.44,304.68,306.08,312.07,307.39,308.49,302.48,304.84,305.73,308.87,317.12,324.75,335.16,346.59,353.34,347.90,346.54,347.37,346.35,344.57,349.15,358.36,363.75,365.06,357.65,350.63,349.64,347.39,340.40,338.29,341.48,351.66,353.07,354.63,357.63,358.29,349.84,355.47,348.59,345.28,342.85,340.15,338.16,338.71,338.07,344.50,350.76,351.04,342.77,350.12,358.40,358.48,363.70,359.99,L8
2022-03-17 22:21:05+00:00,352.94,350.66,352.17,352.38,353.68,356.13,356.29,355.66,355.14,356.90,360.17,363.04,358.20,359.41,358.15,363.36,363.58,362.46,363.09,365.20,369.08,372.40,370.98,368.13,368.08,364.20,356.86,354.23,350.75,344.05,336.91,329.61,321.14,316.84,311.15,305.86,298.61,296.86,296.57,294.92,290.94,287.95,285.87,280.04,275.46,271.72,263.96,266.21,273.69,283.51,290.32,297.91,304.45,306.75,311.50,307.16,308.49,302.48,304.75,305.44,308.66,316.76,324.23,334.76,345.95,352.85,347.51,346.10,346.73,345.25,343.82,348.28,357.83,363.04,364.57,357.11,350.10,348.69,346.56,339.47,337.59,340.73,351.29,352.29,354.21,356.69,357.74,349.57,355.28,348.08,344.57,341.95,339.37,338.14,338.36,338.08,344.36,350.52,350.63,342.19,349.99,358.39,357.85,363.82,359.63,L8
2022-03-24 22:26:46+00:00,352.85,350.90,351.69,351.88,353.69,355.58,355.37,354.69,354.53,356.42,359.73,361.84,358.07,359.05,358.23,363.80,363.80,362.79,363.25,365.60,369.29,372.57,371.31,368.38,368.09,364.14,357.05,354.60,350.24,343.48,336.58,329.20,320.89,316.74,311.00,305.96,298.38,296.89,296.12,294.92,290.82,287.93,285.75,280.21,275.83,271.97,263.95,266.14,272.36,283.06,290.01,297.47,303.46,306.73,311.95,307.23,309.15,302.82,305.03,306.15,309.27,317.39,324.80,336.03,346.58,353.05,348.73,346.81,347.51,345.31,343.40,348.06,357.31,363.24,364.10,356.43,350.31,348.62,346.75,339.44,337.48,340.44,351.39,352.93,354.47,356.74,358.22,350.16,354.78,347.72,344.26,341.53,339.62,338.74,338.25,338.57,344.78,350.35,350.29,341.92,349.43,358.03,357.60,363.21,359.71,L8
2022-04-10 22:21:04+00:00,353.34,351.00,351.85,351.95,353.70,355.30,355.76,354.37,355.08,357.47,360.95,363.21,360.16,360.89,359.44,365.01,364.87,363.72,363.82,366.29,369.92,372.95,371.47,368.35,368.44,364.39,357.43,355.41,350.70,344.03,337.13,330.01,321.93,317.31,311.84,306.68,300.24,297.78,296.89,295.35,291.64,288.87,286.21,281.01,276.34,272.81,264.65,267.76,274.56,283.56,290.33,297.83,303.87,306.87,312.63,308.13,309.83,304.39,305.78,307.64,310.21,318.90,326.29,337.56,347.38,353.59,349.67,347.58,347.73,345.59,343.51,348.40,357.41,364.02,364.70,357.13,351.11,349.22,347.25,339.88,337.68,341.02,352.61,354.33,356.11,358.05,359.56,350.94,356.08,348.96,345.20,342.51,340.60,340.04,339.34,340.00,346.18,351.42,351.84,343.44,349.77,359.65,358.58,364.44,360.47,L9
2022-04-17 22:26:46+00:00,353.34,350.77,351.63,350.96,353.06,354.84,355.52,354.32,354.83,356.87,361.27,362.53,360.88,360.19,359.52,364.28,364.41,363.59,363.82,366.20,369.70,372.71,371.30,368.31,368.20,364.19,357.21,355.25,350.36,343.44,336.68,329.44,321.30,316.80,311.17,305.95,299.93,296.89,296.46,294.92,291.35,288.01,285.57,280.39,276.16,272.48,264.49,268.23,273.73,282.73,290.28,296.78,303.64,308.57,312.22,311.19,311.01,305.87,305.45,306.25,308.98,317.24,324.86,336.43,346.38,352.87,349.21,345.76,346.20,343.89,341.67,346.61,355.98,362.78,363.83,356.81,350.20,348.08,347.25,339.67,337.31,340.54,353.20,354.71,356.03,358.45,359.42,351.21,355.97,348.42,345.01,341.29,339.98,339.23,338.99,339.02,345.38,351.20,351.47,343.19,350.31,359.51,358.91,364.33,361.08,L9
2022-04-26 22:20:56+00:00,353.55,350.50,351.13,350.65,352.29,354.14,354.98,354.03,354.46,356.62,360.68,362.10,360.31,359.75,359.09,363.78,364.13,363.06,363.51,365.82,369.09,372.05,371.18,368.24,367.90,363.98,356.67,354.73,350.04,343.06,336.62,328.89,320.93,316.51,310.83,305.42,299.47,297.36,296.41,294.97,291.22,288.23,285.85,280.24,276.04,272.75,264.69,268.72,273.53,282.55,290.46,295.78,303.17,308.60,311.98,310.47,310.81,305.46,305.12,306.27,308.73,317.08,324.72,335.91,345.90,351.89,348.89,345.16,345.45,343.69,341.11,346.46,355.56,362.52,363.23,355.86,349.41,347.52,346.56,339.24,336.99,339.40,351.78,353.22,354.20,356.71,359.42,349.68,354.10,346.64,343.85,341.19,339.02,338.22,338.36,338.14,344.57,350.81,350.57,342.50,349.62,358.82,358.25,363.47,360.22,L9
2022-05-03 22:26:41+00:00,354.55,351.62,352.04,351.64,353.30,355.05,355.74,354.82,355.54,357.33,361.43,363.14,361.07,360.83,360.17,365.04,364.97,363.68,364.24,366.55,369.76,372.64,372.11,369.21,368.60,364.23,357.11,355.34,350.22,342.80,336.70,328.87,320.62,316.15,310.66,305.23,299.43,297.01,296.69,295.02,291.50,288.57,285.73,280.30,275.88,272.80,265.21,269.14,274.45,283.03,291.65,296.76,303.78,309.00,311.80,310.85,311.11,305.89,305.70,306.62,308.92,317.28,325.60,336.48,346.68,352.55,349.27,345.48,345.95,343.98,341.67,347.10,356.14,362.97,364.10,356.59,349.65,348.50,347.44,340.01,337.38,340.53,351.88,353.22,354.20,356.71,359.42,349.68,355.46,348.30,345.36,341.64,339.47,339.30,339.30,338.47,344.89,351.00,351.12,343.27,350.00,359.31,358.57,364.12,360.58,L9
2022-06-05 22:20:51+00:00,354.44,352.06,352.07,352.35,354.38,355.45,356.10,355.32,356.57,358.09,361.84,364.50,361.90,361.46,361.18,365.54,365.88,364.13,364.55,367.23,370.64,372.49,371.92,369.31,368.42,364.05,357.14,354.51,349.64,341.73,335.93,327.70,319.44,314.63,309.56,304.55,299.08,296.42,296.23,295.49,291.77,288.39,285.43,280.15,276.08,272.21,266.29,269.71,274.33,282.90,291.37,297.70,304.38,309.21,312.46,311.49,311.52,306.09,306.45,307.49,309.51,317.54,326.39,337.03,347.12,352.24,348.87,344.41,344.72,342.83,340.35,346.00,354.76,361.85,364.19,355.25,349.22,348.71,347.41,340.60,337.75,340.86,351.48,352.58,354.40,354.78,360.44,350.71,355.91,349.22,345.99,342.51,340.53,340.11,339.70,339.06,344.62,351.34,350.81,343.40,349.79,358.60,357.44,363.04,359.92,L8
2022-06-21 22:21:00+00:00,354.95,352.15,352.34,352.94,354.90,355.99,356.80,356.02,357.35,358.73,362.15,364.97,362.10,361.51,361.65,367.82,366.30,364.29,365.28,367.21,370.88,373.05,372.62,370.37,368.83,365.34,356.77,354.76,349.81,342.40,336.36,327.74,319.28,315.08,309.94,304.91,299.66,297.71,296.48,295.91,292.57,289.18,285.60,280.48,275.43,271.87,266.00,269.32,274.00,282.19,290.01,296.43,303.52,308.86,312.16,311.18,311.42,305.78,307.08,308.50,310.57,318.50,326.68,337.47,347.02,351.65,348.50,343.94,344.51,342.85,340.78,346.65,355.33,362.14,363.93,354.28,348.93,349.79,348.23,342.27,339.48,342.31,351.32,352.49,354.30,355.93,360.44,350.71,355.91,349.22,346.87,343.37,340.99,340.21,339.87,339.73,346.38,351.64,351.17,343.89,350.91,359.29,358.18,364.01,360.07,L8
2022-06-28 22:27:12+00:00,354.65,351.69,352.17,352.86,354.79,355.99,356.94,355.87,357.14,358.40,362.03,364.85,361.80,361.47,361.45,367.59,366.04,364.31,365.13,366.90,370.49,372.69,372.39,370.05,368.46,364.88,356.17,354.13,349.03,341.64,335.70,326.96,317.94,313.98,309.06,304.33,299.15,296.87,295.80,295.27,291.82,288.54,285.26,279.61,274.11,270.65,264.68,268.39,273.35,280.86,288.99,294.52,302.75,307.93,311.60,310.99,311.00,305.76,307.31,308.76,310.93,318.64,326.34,337.24,346.75,351.10,347.78,343.21,344.08,342.09,340.45,346.32,354.71,361.31,362.60,353.35,348.93,349.27,347.64,342.27,339.48,342.31,351.32,352.49,354.30,355.93,360.44,350.71,355.91,349.22,347.06,343.88,341.03,340.16,339.73,340.07,346.95,352.09,351.30,344.33,351.19,359.68,358.25,363.85,360.10,L8
2022-07-22 22:26:54+00:00,354.13,351.26,351.73,352.38,354.14,355.62,356.86,355.65,357.05,358.31,361.75,364.88,361.60,361.57,361.57,367.57,365.88,364.08,365.06,366.75,370.40,372.58,372.23,369.74,368.07,364.39,355.81,353.57,348.80,341.40,335.52,326.89,318.24,314.43,309.40,304.76,299.33,297.08,295.60,295.29,292.18,288.81,285.49,279.75,273.98,270.72,264.63,268.30,272.95,280.35,288.07,294.14,301.73,307.78,311.42,310.98,311.13,306.17,307.46,308.36,311.13,318.47,326.18,336.61,346.75,351.10,347.78,343.21,344.08,342.09,340.45,346.32,354.71,361.31,362.60,353.35,348.93,349.27,347.64,342.27,339.48,342.31,351.32,352.49,354.30,355.93,360.44,350.71,355.91,349.22,347.06,343.88,341.03,340.16,339.73,340.07,346.95,352.09,351.30,344.33,351.19,359.68,358.25,363.85,360.10,L9
2022-08-07 22:27:06+00:00,353.82,350.96,351.24,352.42,353.93,355.74,357.37,355.98,357.26,358.06,360.61,363.97,361.25,361.32,361.89,366.88,365.21,363.14,364.47,365.89,369.72,372.00,372.08,369.17,367.22,363.45,354.72,352.24,347.70,339.59,333.74,325.30,316.74,312.80,308.15,303.15,298.31,295.26,294.53,294.05,291.99,288.43,285.39,279.79,273.87,270.42,264.33,267.53,272.34,279.25,287.70,293.27,300.91,307.34,309.89,310.19,310.52,305.47,307.14,308.00,310.76,318.08,325.76,335.82,345.55,348.77,346.21,341.24,342.57,340.34,339.02,344.17,353.03,359.74,360.80,351.79,347.33,348.69,347.12,340.31,337.31,341.32,348.34,349.48,351.30,354.34,356.81,348.94,353.26,347.43,346.35,343.49,340.29,339.66,339.37,339.85,346.85,350.54,349.87,343.88,350.03,358.88,356.83,362.52,358.60,L9
2022-08-08 22:21:16+00:00,353.91,351.11,351.47,352.74,354.42,356.44,358.28,356.63,358.10,358.73,361.50,364.45,362.02,362.11,362.83,367.44,365.65,363.40,364.66,366.04,369.82,372.40,372.31,369.34,367.22,363.83,354.99,352.61,348.21,340.45,334.73,326.51,317.72,314.07,309.69,304.14,299.61,296.43,295.63,295.23,293.10,289.89,286.83,281.15,275.19,271.55,264.88,267.82,272.55,279.42,287.76,293.42,301.21,307.55,310.49,310.77,311.33,306.55,308.08,308.83,311.59,318.83,326.40,336.44,345.91,349.56,347.02,342.22,343.54,341.47,339.86,344.90,353.75,360.57,361.17,352.60,348.19,349.91,348.28,341.64,338.97,342.91,348.67,349.53,351.10,354.34,356.81,348.94,353.26,347.81,346.79,344.36,340.66,339.89,339.40,340.07,346.77,350.70,349.84,343.70,350.58,359.32,357.64,362.54,358.71,L8
