dates,satname,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0044,nzd0551-0045,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0084,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0089,nzd0551-0090,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0096,nzd0551-0097,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0101,nzd0551-0102,nzd0551-0103,nzd0551-0104
2021-11-17 21:12:49+00:00,L7,345.20,342.57,340.27,342.89,343.62,347.98,348.78,348.80,350.83,350.92,356.41,356.61,352.79,353.63,349.83,361.34,354.33,356.85,356.68,356.80,358.25,,,,,,,,,,,,,,,,,,,290.76,286.73,283.28,280.12,274.54,270.98,269.56,261.38,261.00,272.85,275.55,284.49,287.54,296.51,302.10,304.59,303.97,305.20,303.46,303.43,302.32,305.41,316.02,324.68,334.33,343.13,349.09,343.74,337.36,342.77,343.25,340.42,348.56,355.25,360.70,358.26,352.12,346.80,342.43,343.90,334.93,332.12,341.00,352.77,351.26,347.01,361.60,356.04,344.65,354.47,343.36,343.04,337.95,334.78,333.71,337.82,332.09,344.51,346.98,,,,,,,355.58
2021-11-24 21:17:55+00:00,L7,365.58,361.03,365.50,357.95,357.67,362.53,364.31,362.41,355.83,361.01,364.46,363.94,366.21,367.47,366.89,369.27,367.99,367.57,370.59,371.90,375.06,376.21,375.92,369.53,372.88,364.94,357.08,358.40,354.62,350.99,340.92,335.61,327.10,324.16,320.38,312.26,302.71,305.54,302.51,296.96,296.38,296.47,296.60,288.06,285.34,284.36,264.59,,,,,,,,,,,,,,318.71,326.79,332.56,340.57,358.24,359.63,354.34,356.00,356.71,355.29,357.86,356.58,370.04,373.46,372.15,366.97,358.94,359.86,357.55,347.51,348.77,343.48,360.56,365.10,363.95,369.47,363.89,,,,,,,,,346.52,355.57,357.64,358.31,345.57,360.55,370.67,371.75,378.98,372.38
2021-12-19 21:09:46+00:00,L7,,,,,,,,,,,,,,,,345.37,367.69,366.94,363.94,370.70,378.69,376.05,374.16,366.60,368.62,363.65,363.97,356.91,352.01,343.74,337.46,330.68,326.97,318.46,312.72,308.79,302.33,293.17,299.95,300.01,294.32,289.77,290.94,281.36,,,,,,,,,,,,,,,,,,,,,,,,,358.93,354.89,348.95,351.92,362.05,370.49,371.89,366.75,357.04,356.28,356.39,346.91,341.15,352.68,,,,,,,,,,,,,,,343.62,354.80,355.07,348.79,350.34,359.21,363.18,362.31,365.54
2022-01-27 21:11:45+00:00,L7,,,,,,,,,,,361.50,371.16,360.30,359.05,360.63,369.49,367.11,364.73,368.14,369.58,370.30,373.31,370.41,370.15,371.17,364.99,359.73,361.37,354.51,349.62,343.53,335.06,324.00,323.56,309.07,314.57,298.04,300.78,293.31,298.34,288.02,287.55,276.35,,,,,,,,,,,,314.69,308.96,308.66,301.44,300.77,300.91,304.22,314.60,319.10,333.32,342.19,353.70,345.30,347.88,343.80,344.86,340.44,345.32,356.29,358.86,363.23,355.62,352.73,350.03,350.18,340.51,340.77,339.20,350.66,352.62,359.48,358.48,359.19,353.08,352.33,346.73,344.32,336.52,,,,,,349.78,350.57,335.20,354.71,357.81,357.28,362.39,359.93
2022-01-27 22:27:14+00:00,L9,348.14,344.99,346.54,346.84,354.87,355.32,347.77,350.40,351.96,360.72,365.69,362.31,356.22,358.49,354.34,367.92,367.01,367.11,364.26,367.64,369.07,369.54,364.78,365.99,364.88,364.96,357.30,351.61,349.20,348.03,338.46,329.64,326.62,319.73,314.80,307.07,298.77,301.07,296.48,297.30,289.52,285.86,286.61,282.15,278.20,272.13,263.03,269.27,271.68,286.09,284.56,295.91,301.48,305.17,308.92,311.19,310.27,307.28,306.61,301.63,301.85,306.02,320.91,329.98,341.99,354.25,347.45,344.78,346.43,346.14,343.22,351.08,355.50,362.18,363.45,354.42,351.06,346.14,339.99,340.91,334.17,334.14,355.22,353.51,354.63,349.95,353.68,341.10,353.32,344.00,337.21,335.26,335.26,331.70,330.87,329.28,334.64,348.98,345.58,337.53,342.37,349.76,356.39,360.10,358.32
2022-02-13 22:21:16+00:00,L8,346.48,345.22,343.01,342.55,346.24,347.24,346.22,347.74,342.17,346.88,344.75,349.74,346.00,352.87,347.69,360.90,355.71,353.26,353.40,359.00,360.32,367.73,364.09,361.47,357.85,358.55,344.20,342.58,339.91,332.57,325.76,317.12,309.69,303.92,298.48,296.62,288.73,288.18,282.87,285.51,279.83,275.23,277.19,270.45,265.69,263.55,254.76,261.68,265.13,276.86,281.88,286.57,297.32,300.52,305.47,302.01,300.28,293.60,295.36,296.02,295.29,309.29,311.56,327.49,331.23,342.04,336.81,335.63,335.63,331.59,331.09,333.09,345.41,355.49,352.23,349.05,339.05,338.89,337.60,330.64,326.91,,,,,,,,,,,,,,,,,341.27,342.88,333.64,334.03,348.30,342.68,355.45,345.90
2022-02-20 22:26:59+00:00,L8,359.91,360.49,366.78,371.12,363.81,369.05,366.03,369.86,369.62,367.54,372.81,376.87,377.06,376.42,368.32,372.87,371.46,373.25,372.19,375.56,377.00,378.77,382.32,381.32,382.94,372.71,367.30,366.95,364.84,353.24,346.46,342.51,333.19,327.30,321.53,312.66,313.64,305.50,309.96,308.83,308.96,306.10,301.96,295.39,288.33,281.59,276.52,282.14,287.59,305.03,306.94,318.58,326.34,325.76,326.86,325.54,327.95,320.01,319.53,320.44,321.97,333.38,343.80,349.20,363.26,367.39,366.01,360.96,362.27,358.41,363.44,364.67,373.72,374.77,377.05,373.01,366.40,365.88,360.74,355.31,353.37,354.57,358.84,363.39,363.35,367.40,372.80,364.95,368.78,361.90,359.67,357.51,356.96,355.76,355.39,350.34,360.70,367.68,368.91,365.33,366.31,377.04,371.84,380.85,367.89
2022-03-01 22:21:12+00:00,L8,355.53,349.54,351.96,353.45,356.22,358.51,357.93,354.58,359.84,358.97,364.22,362.57,363.91,359.26,364.80,364.95,363.02,360.75,363.72,362.06,371.69,369.65,368.25,363.77,367.05,365.34,357.04,354.83,348.46,340.93,336.29,326.57,314.99,312.96,309.66,302.14,294.88,295.72,295.96,290.58,292.31,286.19,285.89,287.39,277.29,269.52,271.80,270.67,274.11,284.29,298.04,304.29,304.87,312.79,316.32,316.24,312.78,311.45,306.22,305.64,309.87,316.83,327.71,332.72,345.11,349.52,346.67,344.19,340.57,340.34,339.98,343.33,352.41,358.50,364.14,353.07,350.01,347.52,342.51,335.27,334.47,336.53,345.55,345.82,351.24,353.37,352.24,348.04,353.43,349.06,344.44,341.90,342.02,340.31,342.02,341.23,346.15,349.18,348.67,344.98,346.42,358.30,357.39,360.37,365.56
2022-03-17 22:21:05+00:00,L8,352.91,350.40,350.43,348.80,353.31,353.18,355.55,355.20,355.30,357.29,357.30,361.45,362.42,360.67,359.59,365.39,364.55,362.86,362.53,362.21,369.87,372.52,370.60,367.12,363.54,362.43,352.89,349.40,348.64,340.94,334.07,329.46,318.16,312.28,308.49,303.07,301.02,293.94,294.24,295.12,291.31,286.14,284.88,282.82,276.86,272.68,265.57,267.50,272.17,278.84,288.15,295.30,304.21,313.73,308.70,306.71,310.06,304.37,305.67,304.97,308.73,315.15,320.99,332.59,341.22,349.67,345.51,343.56,341.37,334.97,337.35,340.42,353.79,357.02,360.84,352.69,345.96,341.12,339.78,332.18,333.02,335.58,349.84,347.41,351.82,350.20,355.13,348.89,355.40,345.91,341.15,337.47,336.20,339.42,337.46,339.74,344.69,349.27,348.30,338.36,350.24,359.79,353.65,366.45,356.92
2022-03-24 22:26:46+00:00,L8,354.06,354.51,349.74,349.98,355.57,352.92,356.09,353.74,356.06,357.42,362.98,357.73,358.27,357.05,360.11,369.72,367.41,367.15,365.98,370.68,372.57,375.59,376.09,372.14,369.55,365.41,360.31,359.41,347.24,340.67,336.17,327.85,320.82,318.40,312.33,309.25,298.79,296.39,297.52,297.75,295.39,292.21,287.51,281.82,278.41,274.68,266.54,268.79,272.97,281.57,295.72,296.41,302.06,310.75,313.98,312.31,311.91,307.49,303.74,310.70,317.71,323.54,332.71,353.62,358.65,356.58,363.17,358.73,358.80,352.06,340.99,351.50,356.15,370.23,367.00,357.26,357.36,350.98,351.48,342.51,340.21,340.06,354.90,360.87,358.45,358.88,365.48,357.00,353.15,347.17,344.33,341.30,343.95,345.20,339.97,343.05,352.66,352.70,350.38,343.18,349.98,358.46,358.37,358.70,365.91
2022-04-10 22:21:04+00:00,L9,353.18,347.87,348.91,347.72,349.67,348.75,354.62,347.25,,,,,,,,,,,,,,,,,,,,,,,,,,,309.79,299.37,302.46,296.23,295.08,289.59,286.98,284.52,279.70,276.03,271.15,268.92,261.20,266.53,272.10,276.46,282.03,288.27,295.68,297.54,300.94,301.46,300.49,297.58,296.70,301.68,301.55,311.47,316.94,329.77,337.82,343.57,337.75,334.85,333.50,333.41,329.61,337.37,344.52,357.91,358.54,350.34,342.18,343.14,,,,,,,,,,,,,,,,,332.29,338.36,343.49,348.00,348.80,340.88,341.68,356.06,352.29,361.04,354.58
2022-04-17 22:26:46+00:00,L9,359.53,357.33,359.92,355.72,355.90,359.18,365.03,359.71,362.61,361.84,365.79,365.79,368.62,359.90,365.06,366.03,368.46,365.25,366.75,368.24,370.78,374.50,374.48,371.97,369.68,367.37,359.51,357.74,351.61,344.27,339.58,330.52,321.57,319.11,311.84,305.15,303.39,296.39,299.07,298.04,295.56,293.23,289.55,284.34,278.57,277.51,268.69,272.35,280.48,285.72,296.56,304.05,310.15,314.60,316.43,318.49,317.54,306.31,311.12,311.47,311.93,315.18,321.07,335.86,346.13,354.91,353.26,338.10,343.34,341.26,336.45,345.20,357.05,364.17,366.34,359.07,344.62,345.14,,,,,,,,,,,,,,,,343.81,346.36,344.50,351.31,356.27,353.92,346.89,362.28,365.14,368.77,366.27,371.37
2022-04-26 22:20:56+00:00,L9,346.95,340.17,337.94,338.47,336.97,339.47,340.85,343.24,343.21,346.46,347.46,351.30,347.81,348.75,350.12,353.57,356.25,352.39,355.37,356.97,357.13,359.09,362.33,360.96,359.17,353.91,344.42,343.26,339.81,329.27,324.86,313.44,307.68,302.43,295.22,289.02,283.86,289.05,284.66,282.94,277.79,277.27,275.58,266.60,263.64,263.65,255.54,261.23,260.59,269.06,280.21,274.88,287.10,297.05,296.89,291.36,296.89,287.76,289.17,290.70,290.21,300.66,308.66,316.62,327.94,328.50,331.83,325.09,323.80,328.51,321.74,331.94,336.99,345.90,344.11,333.23,327.30,327.16,328.54,320.31,316.51,317.98,329.18,331.81,332.50,335.48,,329.92,330.47,324.14,324.55,326.92,322.08,320.66,322.10,319.01,325.28,335.54,330.75,324.89,331.57,340.02,340.44,343.98,340.87
2022-05-03 22:26:41+00:00,L9,373.24,370.72,369.28,370.60,371.11,371.77,371.84,370.47,373.29,371.41,376.20,380.41,375.40,378.53,376.19,384.29,379.30,375.43,377.23,379.52,382.38,384.78,389.06,385.76,381.31,374.02,368.03,367.67,358.49,348.74,347.46,337.40,325.65,322.06,319.11,312.35,308.26,304.72,309.99,306.82,305.65,304.98,296.18,291.64,283.99,283.79,280.74,283.92,293.53,298.36,314.05,317.00,320.38,323.43,321.02,325.64,324.96,322.70,323.34,324.50,325.13,332.57,349.07,355.28,367.27,371.62,365.82,361.31,363.64,359.05,360.11,366.62,375.64,380.82,385.92,375.91,363.95,373.34,366.92,361.48,356.95,361.68,362.71,,,,,,375.68,370.43,367.30,357.19,352.50,357.26,357.67,351.68,358.35,362.71,366.47,361.40,363.80,375.03,371.67,380.76,373.32
2022-06-05 22:20:51+00:00,L8,353.39,355.35,352.54,355.27,358.39,358.44,359.64,360.41,360.01,360.66,362.53,371.10,365.85,366.01,366.74,370.72,367.38,365.22,365.79,369.38,373.12,374.72,374.09,371.03,371.04,363.14,357.80,348.67,347.96,338.78,332.20,322.11,313.43,306.49,306.75,304.00,298.76,298.65,297.09,296.39,292.82,286.35,284.60,278.23,280.52,272.44,270.57,268.85,272.99,275.71,283.01,299.52,304.75,306.04,314.25,313.19,311.68,307.65,314.12,314.87,319.32,325.96,338.27,342.50,357.51,350.07,341.45,332.44,335.18,337.11,337.03,341.36,348.62,354.05,365.21,343.00,348.11,,,,,,,,,,,,,,,,,342.37,343.38,343.85,350.02,356.08,354.91,347.80,358.42,362.09,357.58,365.45,357.00
2022-06-21 22:21:00+00:00,L8,356.16,349.25,351.08,354.89,356.88,358.11,360.06,359.76,361.12,361.18,361.85,366.77,360.79,358.77,364.45,366.23,366.13,362.36,366.19,363.93,374.39,374.10,372.12,370.29,365.64,368.35,350.15,351.28,344.43,338.04,327.29,317.51,312.09,308.60,301.33,298.95,295.46,291.33,287.93,288.17,288.45,281.45,274.57,269.00,262.66,262.16,257.12,259.05,264.72,268.40,269.10,276.45,288.05,299.02,302.18,301.54,304.27,295.24,308.17,312.65,315.24,322.60,322.86,335.93,339.43,338.19,337.20,331.46,338.77,337.81,337.22,343.09,350.87,355.61,352.32,338.88,335.85,350.76,349.26,343.59,334.82,350.47,344.36,347.09,350.04,360.33,,,,,348.23,343.41,338.55,335.86,335.88,340.78,347.66,344.32,346.01,341.48,350.44,352.89,358.37,361.23,355.10
2022-06-28 22:27:12+00:00,L8,351.40,346.56,350.52,352.19,353.79,356.31,359.05,354.30,355.20,355.12,360.96,363.68,358.47,361.27,359.28,365.10,363.14,364.70,363.55,363.40,366.01,368.60,369.93,366.49,364.30,359.68,349.31,346.83,340.04,333.02,328.31,318.02,302.25,301.21,298.14,297.29,292.96,286.50,287.43,287.45,282.60,280.73,281.33,269.75,258.67,256.41,249.31,257.70,266.04,265.41,277.25,272.09,294.00,297.24,304.86,309.02,306.01,306.01,310.94,312.81,316.31,321.12,322.44,334.78,343.75,344.49,339.05,334.28,339.04,332.75,336.74,342.55,347.28,351.10,345.72,341.64,,343.59,342.22,,,,,,,,,,,,349.22,349.09,341.85,340.02,338.69,344.37,353.71,358.42,353.35,350.50,355.24,365.20,359.59,362.23,360.96
2022-07-22 22:26:54+00:00,L9,340.71,339.76,339.66,339.31,339.81,345.03,349.14,346.80,349.90,351.07,352.44,360.33,353.79,357.83,359.49,363.55,360.15,357.46,360.47,361.17,365.24,366.25,364.29,360.67,358.52,351.98,345.91,341.48,340.32,330.56,324.64,318.29,314.78,311.71,305.08,302.68,293.66,289.58,284.17,285.91,288.18,282.14,278.29,272.44,263.69,262.49,255.44,258.05,259.16,264.59,267.02,280.09,279.29,296.82,299.10,301.65,303.81,301.46,299.80,290.56,301.80,304.88,312.84,317.39,,,284.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07 22:27:06+00:00,L9,342.62,339.82,338.59,346.13,350.93,355.96,353.76,353.95,353.52,356.38,356.36,361.84,355.66,357.76,361.20,364.60,363.29,359.27,363.41,362.90,364.13,367.73,367.00,364.18,361.46,359.42,352.36,347.05,346.10,340.54,332.03,324.96,320.37,316.39,306.28,302.50,291.51,289.94,287.95,292.76,291.87,289.85,286.60,281.00,275.19,266.33,257.22,256.79,261.63,269.07,277.73,282.16,288.40,297.31,300.69,307.44,308.58,303.32,305.33,301.54,302.16,307.99,319.20,326.13,331.81,336.44,335.05,334.42,336.40,336.04,334.39,332.01,345.79,349.93,349.95,345.15,345.53,350.46,346.05,332.86,329.37,331.79,339.46,,,,,,339.43,336.75,336.81,334.95,327.12,324.82,325.00,325.01,331.98,334.72,334.09,330.32,339.02,346.17,345.22,349.11,345.69
2022-08-08 22:21:16+00:00,L8,344.93,344.14,344.76,346.42,352.11,357.23,360.80,356.26,359.57,358.03,364.29,362.89,363.95,364.58,369.40,369.12,365.77,361.13,361.55,362.34,364.83,370.03,366.18,363.72,360.31,359.35,350.34,349.80,346.49,339.73,334.27,330.32,319.14,317.28,317.09,305.54,305.16,296.56,297.67,296.72,294.48,294.28,290.94,286.14,280.29,273.26,259.30,257.77,262.20,267.66,274.47,281.43,291.25,296.32,303.82,304.74,308.45,305.53,306.05,301.56,304.25,311.94,318.05,328.99,335.52,344.70,341.37,338.74,341.15,341.14,335.77,339.30,347.05,355.20,351.91,349.81,343.41,348.48,346.61,336.25,333.32,342.38,337.97,338.49,341.56,,,,,338.64,337.48,336.05,330.64,329.82,326.52,329.50,332.43,340.12,337.61,329.41,345.23,351.72,355.58,350.90,349.36
2022-09-09 22:21:23+00:00,L8,,,,,,,,,,,,,,,,371.42,,440.66,416.64,398.20,389.13,379.19,,,,,,,,,,,,,,,,,,,,283.33,277.33,273.98,269.87,268.81,270.76,269.00,276.05,281.32,288.10,298.71,304.45,308.56,307.45,315.34,312.38,311.11,312.93,318.57,313.36,317.23,325.01,335.16,348.89,355.48,353.44,350.93,351.46,345.79,340.85,349.85,361.87,362.38,359.32,353.06,344.68,344.39,341.17,341.81,336.40,550.58,552.81,579.50,575.34,361.74,359.12,352.01,361.47,348.92,346.44,344.43,338.43,341.65,343.02,343.23,348.71,353.66,350.83,344.98,356.47,359.60,362.42,363.96,357.74
2022-09-16 22:27:36+00:00,L8,351.37,350.08,345.59,353.71,354.40,357.68,355.38,358.73,357.94,361.18,358.64,362.89,362.78,359.25,361.49,369.93,363.97,364.36,364.78,366.76,370.00,368.53,371.39,365.87,363.59,357.50,349.25,346.26,347.34,342.48,333.20,324.68,318.58,313.48,306.54,305.49,297.85,297.57,296.20,292.76,293.42,289.81,287.81,283.89,279.87,277.80,272.62,273.85,277.74,282.84,286.94,295.95,301.06,308.70,309.97,313.86,315.84,315.11,318.77,318.40,320.32,327.25,334.60,344.25,346.48,356.58,350.10,342.88,344.53,346.52,340.48,345.18,354.60,354.99,356.95,354.31,349.36,347.79,348.22,341.04,341.24,343.87,351.21,350.18,351.20,352.61,350.97,345.20,344.74,339.26,339.67,332.38,330.99,324.77,330.04,333.67,335.82,344.65,345.56,337.82,344.71,356.29,354.45,359.18,357.65
2022-09-25 22:21:26+00:00,L8,351.75,349.43,349.52,352.52,354.38,353.71,360.82,356.27,359.41,360.15,369.38,367.23,364.40,364.32,364.72,368.76,365.92,363.72,363.34,364.46,370.47,369.37,367.92,364.65,362.14,353.94,349.43,345.26,343.82,340.47,335.78,326.48,315.21,318.07,310.80,300.60,298.49,300.92,296.01,297.58,294.62,286.94,287.02,278.91,272.18,276.61,269.66,273.87,275.64,285.63,288.09,305.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.13,,,,360.50
2022-10-02 22:27:35+00:00,L8,341.28,339.73,338.00,339.37,341.95,342.63,344.16,344.71,346.42,350.47,348.99,352.12,351.26,351.37,351.11,357.00,352.50,,,,,354.77,355.79,355.98,352.57,346.20,336.75,334.47,333.43,324.13,320.92,313.02,303.46,301.55,291.47,288.53,287.84,287.47,283.92,282.52,282.86,277.91,275.62,268.36,264.46,262.41,256.53,258.57,265.64,267.69,273.78,284.36,290.79,295.84,297.49,297.40,294.52,292.14,296.50,297.23,299.28,300.22,313.80,327.23,335.92,340.86,337.93,332.82,337.06,333.66,331.34,333.14,342.27,342.82,348.47,338.10,329.47,334.97,338.05,328.72,323.88,328.34,341.24,345.02,338.76,345.80,343.37,342.16,339.52,333.94,328.65,324.54,325.98,321.93,324.36,325.81,328.83,332.83,334.96,329.44,336.06,342.32,349.10,350.47,345.96
2022-11-04 22:21:12+00:00,L9,334.17,332.71,327.46,331.46,332.90,332.97,336.19,337.78,340.02,341.04,344.96,346.98,344.82,345.01,344.15,346.44,344.07,342.69,343.86,345.63,349.18,349.07,349.18,349.99,342.63,339.84,333.90,326.39,324.76,314.32,310.94,301.24,292.34,291.74,289.99,279.14,273.03,274.27,274.70,273.31,273.48,268.20,261.65,264.18,256.39,248.32,246.69,251.66,254.42,259.62,262.89,269.00,273.21,285.41,283.25,286.06,281.85,274.70,283.60,288.08,283.69,301.34,307.96,314.82,326.26,334.15,328.60,322.32,325.29,322.67,319.02,321.86,329.42,335.26,331.68,324.05,319.12,317.53,320.24,319.72,315.80,319.33,330.02,326.68,328.06,332.44,332.07,328.79,325.96,316.53,320.30,311.31,311.18,311.59,309.88,308.91,314.84,322.55,320.57,320.55,329.34,333.34,333.25,330.22,336.42
2022-11-14 20:36:44+00:00,L7,343.61,341.19,338.01,337.37,343.44,349.15,343.23,342.90,342.60,348.89,348.33,353.46,366.50,358.72,363.72,357.57,356.31,351.38,356.57,359.04,359.90,366.52,365.77,359.76,356.90,350.35,342.43,343.72,339.85,337.38,327.13,325.08,317.23,305.88,308.85,295.78,298.48,290.26,289.85,291.42,291.32,286.65,304.96,295.30,295.86,284.82,272.82,273.75,270.87,278.05,284.84,286.59,302.37,296.83,,,,,,,,,,,,,,,,,,,,,,,,,,,612.11,610.70,,637.04,,,,,,,,,,,,,,,,335.21,343.20,353.41,350.16,,
2022-11-19 20:41:24+00:00,L7,,,,,,,,,,,,,,,360.90,367.74,366.03,366.48,366.39,367.87,369.53,370.59,371.58,365.11,362.75,360.61,354.00,354.20,346.06,343.57,336.68,331.12,315.92,312.94,305.24,299.26,296.83,296.05,299.13,290.35,292.37,286.40,289.28,,,,271.30,268.55,275.85,285.96,289.83,294.45,307.23,310.02,313.71,315.58,315.07,315.30,318.69,316.96,314.22,314.58,324.00,330.96,356.65,360.10,351.96,348.29,349.31,346.29,345.89,352.58,356.55,361.39,361.89,354.07,346.48,347.51,336.81,340.85,339.80,340.52,352.74,351.56,353.34,,,,,,,,,,,,,,,,351.55,,,355.95,352.91
2022-12-01 20:33:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-06 20:38:54+00:00,L7,357.76,357.20,355.29,351.53,356.67,362.64,359.47,363.26,358.28,365.26,369.53,371.34,366.21,363.43,361.64,368.13,367.59,366.59,364.28,367.36,372.21,370.45,369.95,364.96,362.52,359.04,349.68,349.02,346.69,342.97,336.72,327.24,320.19,310.93,314.12,307.50,300.04,293.75,298.79,296.64,297.17,293.37,292.66,287.46,282.35,277.40,273.41,272.43,281.78,286.07,294.91,293.48,306.69,313.04,316.47,317.52,319.40,315.90,316.30,317.21,319.07,328.01,330.10,346.18,354.49,358.07,357.42,348.41,345.64,339.23,339.12,344.68,353.90,361.99,356.24,347.78,336.97,345.65,341.11,343.11,341.58,344.78,351.37,351.45,353.12,355.15,359.77,357.06,359.34,343.65,341.02,345.85,343.15,340.52,339.64,342.35,352.19,337.93,340.77,337.72,346.96,360.78,352.71,357.48,355.50
2022-12-06 22:21:13+00:00,L9,346.91,343.38,344.02,343.64,346.41,350.37,347.34,347.31,349.13,347.21,349.89,355.05,353.84,355.00,354.84,362.93,358.96,355.91,356.21,355.87,356.10,357.68,359.66,359.35,353.60,349.38,340.22,339.40,338.27,335.25,323.41,316.65,308.70,303.59,301.70,293.49,289.79,285.44,290.09,286.69,284.89,280.93,281.63,279.32,273.35,270.41,264.55,263.01,267.42,279.79,288.12,295.30,300.74,304.11,311.30,310.06,307.65,308.80,305.76,305.19,303.32,320.46,323.47,337.94,339.58,345.74,338.22,338.10,335.43,334.03,330.25,335.89,342.23,352.48,346.28,341.90,333.18,335.60,333.35,333.24,330.66,330.01,340.04,339.28,341.36,346.50,347.66,339.16,338.38,336.73,333.71,324.80,320.64,321.83,324.35,325.19,332.79,335.86,336.53,329.61,343.33,348.25,350.24,349.95,343.75
2022-12-13 22:27:25+00:00,L9,,,,,,,,,,,,,,,,,,,,,368.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.02,317.19,321.29,325.66,318.00,322.68,324.23,322.25,328.60,337.28,350.36,360.01,359.66,362.18,360.95,362.07,355.30,351.17,357.65,366.61,370.20,365.27,362.18,357.42,355.26,357.04,354.13,351.39,356.44,363.75,363.47,366.02,367.75,369.39,359.25,357.18,352.56,349.79,350.23,346.35,340.99,341.34,342.71,354.06,355.00,350.97,343.68,356.33,362.93,358.74,366.27,359.27
2022-12-28 20:41:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,358.24,353.28,357.19,354.06,352.62,343.43,336.85,339.00,328.88,329.28,317.53,309.60,305.52,296.97,287.80,,,,,,,,,,,,,,,,,,,313.81,310.97,315.13,314.85,316.08,311.19,316.68,328.29,333.92,337.49,346.12,352.69,345.99,342.45,343.60,345.54,342.53,348.04,354.37,354.57,350.51,345.97,336.93,343.80,337.26,335.41,325.06,337.52,343.53,345.56,345.16,353.95,346.99,345.53,350.94,341.99,339.94,338.10,,,,,,,,,,355.19,358.74,368.68,361.00
2022-12-29 22:27:24+00:00,L9,352.54,349.05,346.45,348.48,352.99,355.23,360.51,354.52,355.28,354.54,363.96,363.14,357.18,357.84,360.93,365.41,359.52,365.35,358.89,360.71,360.98,365.42,366.14,363.55,361.70,354.95,345.24,341.36,341.16,331.40,330.59,321.35,311.02,308.50,304.60,298.76,293.39,289.83,290.97,290.90,291.29,292.70,287.96,285.25,280.00,276.45,270.52,271.84,279.07,287.93,292.57,298.04,307.63,309.18,313.82,315.75,314.42,311.91,313.68,315.58,319.39,322.13,331.96,343.77,348.51,357.48,357.17,347.90,352.46,349.15,344.49,344.61,353.19,361.99,357.33,351.55,344.49,346.30,349.45,343.71,342.99,342.27,349.22,354.32,348.30,351.64,355.91,348.85,348.17,341.66,338.01,340.96,337.09,332.30,336.42,339.13,,,,,,,,,
2022-12-30 22:21:36+00:00,L8,347.66,347.83,345.83,345.71,349.76,351.53,350.27,349.83,346.52,348.07,359.55,361.46,358.39,355.50,362.86,362.51,364.61,361.65,359.55,356.66,356.63,358.97,363.40,359.00,353.87,344.59,340.76,335.17,338.74,325.72,319.54,311.81,308.54,304.53,308.41,300.49,297.68,283.37,289.31,287.71,289.78,287.62,286.70,276.68,277.76,271.66,268.46,269.98,262.13,278.80,283.50,292.81,296.11,303.60,307.01,311.44,310.33,309.22,307.35,305.02,308.45,316.04,325.80,333.77,338.65,346.02,333.04,335.86,338.75,335.77,335.10,334.46,344.10,346.07,348.77,340.10,334.23,335.48,339.10,329.91,335.27,334.86,339.18,337.62,337.80,340.97,343.78,341.04,340.29,332.46,333.69,327.68,324.53,326.33,325.89,327.82,330.71,335.53,335.07,330.58,347.00,349.63,353.95,354.61,354.30
