dates,nzd0377-0000,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0008,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0015,nzd0377-0016,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0031,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0036,nzd0377-0037,nzd0377-0038,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0043,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0060,nzd0377-0061,nzd0377-0062,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0069,nzd0377-0070,nzd0377-0071,nzd0377-0072,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0079,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0103,nzd0377-0104,nzd0377-0105,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0113,nzd0377-0114,nzd0377-0115,satname
2021-04-17 22:06:54+00:00,381.24,317.10,323.76,329.58,331.10,329.85,332.04,336.26,336.21,332.56,334.03,338.04,341.00,341.81,344.72,352.64,361.89,377.07,387.60,389.12,387.61,389.75,389.02,393.75,399.77,412.74,395.50,371.92,365.22,366.65,379.26,389.61,393.81,385.42,406.23,436.85,432.74,424.68,417.95,412.27,402.63,337.72,334.00,334.89,358.13,380.10,406.20,446.42,376.75,366.87,390.98,404.65,389.51,391.01,393.28,409.85,407.26,433.87,428.85,393.14,383.61,384.97,380.71,401.03,405.24,404.75,386.41,375.35,376.53,380.45,380.10,375.10,371.82,376.61,377.39,388.52,395.31,380.84,366.35,363.56,365.40,375.72,382.79,381.07,365.89,363.28,366.40,373.07,368.18,369.27,377.37,387.32,386.33,386.19,388.91,394.41,405.15,417.59,442.07,461.16,449.18,452.11,471.27,496.00,387.26,371.17,381.31,405.15,441.95,488.17,481.07,430.24,438.52,447.52,436.20,436.41,L8
2021-04-25 21:16:50+00:00,378.57,315.76,321.46,328.42,329.59,328.37,330.90,334.19,334.70,329.91,332.17,336.27,339.11,339.71,342.84,350.25,359.34,375.52,385.68,387.09,385.67,387.17,387.93,392.09,397.97,410.06,394.13,369.23,363.41,365.06,378.02,388.91,392.62,384.22,404.55,435.14,429.83,422.49,416.54,411.13,400.81,335.90,332.44,333.33,356.22,378.79,405.41,448.13,377.24,364.93,390.16,403.76,387.80,389.72,392.40,408.70,406.53,432.11,428.33,392.01,382.96,384.00,380.20,400.12,404.38,403.83,385.59,374.66,375.81,379.28,379.00,373.85,370.80,375.57,376.67,387.89,395.12,380.20,366.20,363.11,365.02,374.59,382.49,380.39,365.54,362.68,365.68,372.05,366.97,367.79,376.95,386.85,385.10,385.81,388.82,394.59,404.50,417.42,441.31,460.74,448.61,452.29,471.94,503.61,388.70,370.94,380.81,405.45,445.11,487.44,480.87,429.68,438.83,446.35,435.14,435.67,L7
2021-05-03 22:06:44+00:00,378.61,316.91,322.44,328.97,330.18,329.15,331.21,334.71,335.16,330.46,332.60,336.59,339.72,340.65,344.19,351.09,360.60,375.73,385.59,387.32,386.23,387.89,388.44,391.94,397.34,409.25,393.97,370.26,364.43,365.96,378.38,389.16,392.82,384.20,404.06,435.64,429.68,422.89,416.95,411.41,399.76,336.32,333.08,334.10,356.54,379.26,405.37,448.13,378.10,365.45,390.44,403.43,387.83,389.80,392.47,408.87,406.64,432.43,428.47,392.14,383.17,384.20,380.41,400.20,404.98,404.11,385.96,375.26,375.94,379.59,379.43,374.32,371.45,376.15,376.98,388.18,395.25,380.25,366.52,363.43,365.19,375.00,382.67,380.84,365.99,363.40,366.05,372.56,367.63,368.80,377.21,387.24,385.38,386.01,389.15,394.52,404.86,417.91,441.78,461.27,448.98,452.43,473.47,503.61,388.42,371.21,381.10,406.43,444.45,487.49,480.58,429.77,439.26,447.09,435.66,436.18,L8
2021-07-06 22:07:08+00:00,374.74,312.23,317.68,327.98,329.45,327.55,331.12,333.54,333.42,327.15,330.14,334.95,339.28,339.36,343.55,350.62,361.34,377.05,384.91,387.88,388.18,389.01,389.57,392.93,398.73,409.03,392.60,369.85,364.72,365.95,377.80,390.69,395.23,385.92,402.18,432.16,423.44,423.62,417.07,412.00,399.19,337.43,332.57,333.14,356.25,378.09,404.59,454.00,378.13,365.75,390.41,403.29,387.87,390.69,394.64,410.42,410.59,433.22,429.37,390.69,382.67,384.06,381.56,401.70,407.58,404.07,385.97,376.39,377.92,379.38,379.21,373.90,370.76,376.34,376.27,388.30,396.50,380.14,366.41,362.48,365.87,374.62,382.81,380.52,365.36,363.01,365.64,373.32,368.07,369.95,377.84,388.88,386.22,387.05,391.38,396.81,406.45,420.14,443.78,463.37,450.58,454.51,477.66,532.69,389.85,372.08,382.92,409.18,451.78,488.73,483.07,431.71,441.96,448.28,437.58,437.22,L8
2021-07-22 22:07:12+00:00,373.88,315.61,320.11,328.74,329.36,327.56,330.23,334.37,334.68,327.53,331.76,335.52,340.25,339.10,342.83,349.42,360.33,376.29,384.61,388.89,390.64,391.38,390.95,392.80,396.64,406.28,394.87,372.75,366.71,367.29,377.92,391.01,395.71,385.94,402.02,432.56,425.69,424.91,418.61,413.05,399.93,338.42,333.56,333.90,357.41,378.44,405.59,454.00,379.46,365.97,391.18,403.80,388.75,391.26,395.12,411.90,410.00,434.16,435.54,390.86,383.45,384.82,382.56,404.97,413.09,410.00,387.98,379.72,381.61,381.83,381.72,375.66,374.23,378.56,378.25,389.22,397.60,380.71,366.54,364.18,367.73,375.95,384.04,381.02,367.28,364.71,367.99,374.09,369.10,372.06,380.10,389.92,387.23,388.36,392.75,398.14,407.55,421.05,444.83,463.75,451.33,455.65,486.84,547.20,389.19,372.49,382.67,409.35,444.81,489.52,481.86,432.01,442.47,450.07,439.24,438.04,L8
2021-07-30 21:08:45+00:00,371.94,315.64,319.41,325.85,326.64,325.49,329.51,332.58,332.43,325.64,331.76,334.79,340.25,335.73,339.87,346.62,358.75,375.24,383.42,388.11,389.17,389.70,388.82,390.97,395.60,405.83,392.11,372.75,364.51,365.79,376.19,390.14,394.45,386.19,400.90,430.80,422.68,423.70,417.88,411.66,396.52,336.39,332.94,332.02,356.64,378.14,404.55,454.00,375.89,365.47,391.20,402.50,387.47,389.56,393.97,410.79,408.52,432.26,427.02,389.35,382.25,383.35,381.48,403.27,412.35,409.56,385.81,380.90,382.17,382.50,380.67,375.11,373.33,377.92,376.76,388.39,396.29,380.71,366.54,362.14,367.19,375.82,381.59,380.82,366.49,364.04,367.10,373.51,368.85,371.36,379.08,390.59,386.88,387.82,392.12,397.37,406.30,420.62,443.32,462.00,450.44,454.54,477.68,547.20,388.02,369.35,380.83,406.88,441.69,487.83,481.86,430.68,441.44,449.63,438.30,437.49,L7
2021-08-15 21:07:19+00:00,371.13,315.34,318.53,325.00,325.38,324.87,328.31,331.23,331.96,324.26,331.85,333.90,339.44,334.36,332.13,344.63,355.70,371.00,382.51,386.97,388.28,388.53,387.58,389.87,393.97,404.16,390.55,371.89,364.06,359.54,375.07,389.15,392.97,385.26,399.25,429.09,420.47,423.61,417.84,411.23,395.15,331.96,328.87,329.31,352.44,373.82,400.34,454.00,369.88,361.79,390.19,401.58,387.08,388.97,393.74,410.12,403.03,432.75,419.71,385.33,378.63,382.81,381.37,400.86,410.55,407.44,383.71,381.63,382.62,383.14,380.61,375.06,373.49,374.79,374.75,389.09,396.44,380.73,366.51,361.26,363.72,374.23,379.12,377.53,363.93,361.63,364.91,370.70,367.85,368.50,377.50,388.06,385.05,385.38,389.06,394.19,404.61,417.48,439.96,458.91,450.27,454.56,471.39,545.37,387.39,364.90,375.98,406.91,437.27,483.12,480.88,430.57,439.40,447.28,435.61,437.20,L7
2021-08-23 22:07:25+00:00,374.46,318.23,321.15,329.23,329.88,328.55,331.48,333.48,335.58,328.42,335.61,337.04,342.56,337.01,331.18,347.69,359.61,373.45,385.44,390.07,392.03,391.50,390.02,393.79,397.46,408.50,393.55,375.94,367.12,359.85,379.20,393.06,396.33,388.85,402.83,432.42,425.96,424.26,419.66,413.75,397.90,332.54,331.13,332.66,354.25,376.45,400.75,454.00,373.25,364.20,392.48,404.54,389.19,390.30,396.76,412.18,406.19,435.01,416.29,387.46,381.22,385.01,383.96,402.87,413.13,408.76,386.03,385.70,385.43,386.23,383.47,377.87,375.99,377.05,377.19,391.56,398.05,383.94,369.38,363.16,365.57,375.79,380.64,379.19,365.40,363.10,366.16,371.78,369.93,370.63,379.97,389.65,386.66,387.17,390.94,395.46,405.89,419.06,440.50,459.55,450.95,455.28,471.39,552.08,390.27,365.30,375.59,406.73,437.27,484.07,481.95,431.37,440.03,447.64,436.73,437.71,L8
2021-09-08 22:07:29+00:00,374.14,321.26,322.19,330.36,330.50,328.49,333.36,335.16,336.50,329.86,337.78,339.14,344.34,339.27,330.54,350.18,361.70,374.29,384.42,388.83,391.24,389.28,390.32,394.03,396.23,408.66,393.68,377.37,369.11,359.57,378.90,392.90,396.02,387.71,402.63,431.01,423.66,422.54,419.62,413.02,394.71,331.29,331.80,334.31,353.87,376.41,400.74,,373.19,364.51,393.05,404.14,389.08,389.36,396.04,411.06,405.16,434.16,416.29,387.35,381.02,384.82,384.01,401.26,414.34,409.37,387.19,387.04,387.33,387.07,384.20,378.49,377.43,377.79,377.96,391.43,397.08,383.16,369.45,363.41,365.10,375.46,380.64,379.05,365.97,363.47,366.83,372.55,370.61,371.84,380.59,389.65,386.14,387.44,390.97,394.93,406.00,418.88,440.07,459.10,450.45,454.42,471.39,550.39,389.37,365.24,375.42,406.92,437.27,484.57,482.93,431.27,440.19,447.90,436.24,437.05,L8
2021-09-24 22:07:32+00:00,375.30,321.59,322.97,330.53,329.92,327.74,332.04,334.88,336.35,329.67,338.18,339.67,345.44,340.59,327.51,350.13,361.30,373.21,383.91,387.68,390.19,387.88,389.01,392.21,394.18,406.82,395.29,379.57,371.66,358.58,379.71,392.52,396.35,387.93,400.93,431.44,422.40,422.31,419.48,413.49,393.28,328.30,331.53,334.61,353.21,376.50,400.33,,372.87,364.11,392.71,403.54,389.38,389.48,396.06,411.00,404.71,433.22,420.32,386.83,381.30,384.49,383.40,401.84,415.44,410.77,388.51,387.99,388.63,388.10,385.09,380.30,378.89,378.74,378.22,391.35,396.80,383.31,369.59,362.78,364.56,375.44,380.76,379.41,366.01,363.99,367.13,373.27,372.07,373.60,381.69,390.32,386.60,387.92,391.61,395.00,405.32,418.46,439.65,457.85,449.40,452.97,467.30,543.24,388.49,364.32,375.02,406.22,435.17,483.51,481.08,431.28,440.38,447.63,436.27,436.81,L8
2021-11-19 20:58:40+00:00,378.13,322.98,324.46,331.79,330.29,327.35,332.71,335.42,336.39,332.38,343.50,343.02,350.29,341.12,298.74,351.98,361.37,372.78,385.90,390.17,392.13,389.40,389.77,394.51,396.69,412.30,398.96,387.49,374.75,338.61,381.63,395.67,399.50,392.65,403.82,434.44,425.23,423.88,420.85,414.50,394.03,314.76,330.44,333.72,351.79,376.36,398.79,,367.09,358.65,393.95,404.33,390.34,389.53,396.70,412.08,403.84,433.65,412.66,380.64,380.81,380.00,380.61,397.92,413.27,408.06,383.16,389.85,392.62,384.74,386.13,381.07,379.37,373.44,373.22,387.36,397.11,384.03,362.57,356.98,357.59,371.87,375.31,375.46,361.62,359.19,361.52,368.31,373.33,373.44,378.32,387.14,384.40,384.97,388.49,391.74,402.00,414.50,434.51,452.84,445.86,449.17,457.63,543.24,385.59,359.76,370.50,401.35,425.40,480.68,477.28,428.17,434.78,442.02,435.16,433.58,L7
2021-12-21 20:55:37+00:00,378.40,322.43,323.38,329.63,328.99,326.90,332.52,335.04,335.58,332.11,342.42,341.14,348.15,340.97,306.03,351.31,359.35,373.33,385.35,389.52,390.50,388.39,389.05,393.44,396.26,410.85,397.95,385.64,374.15,344.15,380.05,394.57,398.33,390.84,402.71,434.44,426.09,423.04,420.15,413.02,393.34,321.83,331.50,334.35,352.46,376.52,400.56,,368.33,359.14,393.27,402.90,389.96,389.18,396.10,410.59,402.55,430.81,412.43,381.68,381.67,380.18,380.13,397.11,412.63,407.87,382.96,389.25,390.83,384.57,385.55,379.94,378.34,373.41,372.86,387.08,396.17,383.14,361.78,357.02,357.80,371.76,375.26,375.19,362.00,359.43,361.86,368.63,373.20,373.43,378.57,387.24,384.60,384.95,387.63,391.04,401.64,414.48,433.82,452.42,445.76,449.04,460.71,543.24,384.33,360.24,370.64,400.33,426.23,480.13,474.77,427.23,433.96,441.09,433.13,433.62,L7
2021-12-21 22:07:31+00:00,379.34,323.84,324.55,330.48,331.17,329.78,334.43,336.59,337.19,334.34,342.41,341.94,348.29,342.65,313.79,353.27,360.64,374.72,387.08,391.75,392.46,390.12,390.95,395.49,398.14,412.43,397.92,386.40,375.02,350.00,381.53,395.90,399.24,391.98,405.02,438.19,430.48,426.81,421.13,414.80,396.18,321.83,334.10,336.45,354.53,378.42,402.13,,371.45,360.84,394.82,404.16,391.09,390.49,396.64,411.99,402.93,431.40,419.77,383.36,383.15,381.53,380.67,398.56,413.58,408.89,385.09,390.61,391.66,385.66,386.06,379.72,378.83,374.64,373.71,388.07,396.54,383.59,363.22,358.69,359.29,373.14,377.04,376.85,363.85,361.47,362.95,370.57,375.05,374.82,380.32,388.46,386.26,386.21,388.62,392.07,402.34,415.85,435.67,453.30,446.78,449.85,460.71,543.24,384.98,362.02,372.09,401.86,426.23,480.71,473.73,427.49,434.62,441.88,433.69,434.23,L9
2022-01-06 22:07:29+00:00,380.06,323.61,325.00,327.85,330.84,329.59,334.42,336.40,337.88,334.81,342.05,341.11,346.69,341.69,313.13,350.91,358.84,373.20,388.35,392.99,392.58,388.60,391.22,394.85,397.90,409.83,397.26,384.60,372.63,348.62,380.50,395.10,398.05,389.88,403.18,435.49,430.84,426.25,420.47,413.74,395.39,320.00,332.39,335.79,353.48,377.46,403.18,,371.14,360.70,395.35,403.47,390.65,389.75,395.65,410.99,401.40,430.29,416.99,382.80,382.19,381.12,379.68,397.86,412.00,407.77,383.23,388.55,388.69,384.40,384.69,378.75,377.17,373.76,373.19,387.69,395.96,383.44,362.62,357.56,358.64,373.43,376.64,376.61,363.94,361.51,363.26,369.60,374.87,374.85,380.38,387.18,385.54,385.81,387.16,390.77,402.21,414.64,434.45,452.26,446.19,449.11,460.71,543.15,384.69,361.35,370.38,401.00,426.23,479.33,472.51,427.09,433.52,440.98,432.42,433.38,L9
2022-01-14 22:07:27+00:00,380.04,323.85,325.25,328.15,330.90,328.88,334.49,337.73,338.89,335.71,341.83,341.74,346.49,341.50,317.99,350.89,359.75,373.38,387.52,393.32,393.06,389.74,392.45,395.37,397.92,409.17,397.26,385.47,372.57,351.38,380.34,395.87,399.14,390.16,403.78,436.32,431.39,428.65,421.39,415.16,396.96,320.00,333.22,335.52,354.06,378.47,404.01,442.77,373.53,362.36,395.62,405.31,391.94,391.23,396.38,413.33,404.50,432.10,425.72,384.12,382.83,382.12,380.68,399.20,412.69,408.39,384.28,388.15,388.92,384.04,385.16,378.98,377.13,373.96,373.18,388.16,396.32,384.03,364.16,358.44,359.38,374.18,377.59,377.79,365.15,362.64,364.41,370.60,375.04,375.89,380.96,387.69,386.50,387.00,388.17,392.42,403.22,415.96,436.05,454.42,447.70,450.53,460.71,546.88,386.56,364.12,373.74,405.92,426.23,481.61,475.84,428.17,434.67,442.01,433.72,435.06,L8
2022-02-23 22:07:19+00:00,380.71,325.43,327.00,331.19,333.26,330.94,334.48,339.28,342.17,338.14,340.48,342.49,345.77,344.11,328.61,351.51,361.67,377.64,388.86,394.61,395.56,392.37,394.76,397.65,397.81,409.28,400.50,384.15,374.75,361.67,380.37,396.04,399.70,389.39,402.54,439.04,433.96,431.74,423.06,416.28,399.18,327.11,338.58,340.76,358.40,382.80,410.23,442.77,380.54,364.12,394.94,406.08,393.70,393.26,396.28,413.48,408.63,432.32,432.82,388.14,386.89,382.04,380.19,399.31,414.41,408.26,386.09,385.97,387.48,382.57,385.72,379.42,378.87,375.91,374.74,387.81,397.08,384.12,364.04,359.33,360.35,375.44,380.65,380.10,368.90,365.71,367.73,373.76,379.20,382.99,383.21,389.26,389.01,389.75,390.45,394.21,404.86,416.85,438.21,456.65,447.68,449.47,469.05,548.87,385.33,371.20,381.41,408.46,428.92,484.03,472.39,425.76,433.02,439.71,434.40,433.23,L9
2022-05-06 20:46:12+00:00,375.92,321.36,326.38,328.67,333.59,332.99,336.22,339.54,342.46,334.62,340.02,340.11,343.65,339.74,328.15,349.50,360.46,377.51,388.51,395.89,395.49,394.06,394.88,397.68,398.45,406.85,393.86,382.80,375.22,363.82,379.92,394.76,397.99,388.99,402.53,440.43,436.44,432.55,422.88,416.57,395.33,328.25,339.00,338.17,359.27,383.36,411.44,436.94,383.28,363.80,395.25,406.33,394.44,394.11,396.14,414.54,408.71,431.18,433.12,389.08,386.31,382.70,378.66,397.27,411.10,405.46,383.38,387.45,387.10,381.32,385.57,377.59,376.02,372.37,371.64,384.20,397.24,382.11,361.35,359.93,359.18,374.68,378.53,378.55,367.33,364.66,365.56,371.67,378.71,382.28,382.58,390.49,389.96,388.88,391.09,394.49,404.98,415.69,437.25,455.71,446.87,449.36,466.43,558.06,383.90,370.31,378.88,409.85,428.03,484.72,469.36,424.95,430.67,436.57,433.75,433.14,L7
2022-05-06 22:07:05+00:00,377.19,320.42,325.09,328.63,333.33,332.72,334.95,338.95,342.06,334.96,339.78,340.25,344.39,341.22,331.91,351.10,362.26,379.05,389.93,396.91,397.28,396.78,397.04,400.30,400.82,410.12,396.93,385.16,378.39,367.06,382.19,396.06,399.01,389.36,403.92,441.27,438.04,433.10,424.05,416.89,395.03,328.25,340.06,339.37,359.40,383.96,410.60,436.94,382.98,365.25,395.08,406.88,394.75,394.51,396.88,414.33,408.92,433.23,433.01,389.79,387.14,384.31,379.79,398.40,411.53,406.07,384.55,387.74,385.72,382.19,385.92,378.60,377.02,373.93,373.65,385.43,398.28,383.08,363.49,361.58,361.39,375.61,379.93,379.19,368.38,366.71,368.38,374.10,380.43,383.17,384.17,392.22,391.90,390.60,393.54,396.50,406.58,417.47,439.99,457.21,448.14,451.38,471.57,510.32,385.01,371.97,380.78,411.27,431.17,484.90,470.45,426.47,432.61,439.96,436.35,436.48,L8
2022-05-18 20:39:59+00:00,377.35,320.42,325.09,328.63,333.33,330.17,332.68,338.03,340.01,331.80,338.34,339.12,341.26,341.22,331.91,351.60,362.89,378.71,388.94,396.91,397.28,396.58,399.93,395.41,400.84,408.96,396.53,384.51,378.21,368.49,382.19,396.06,398.28,388.29,403.19,441.27,435.34,430.13,423.19,416.89,391.48,327.58,339.93,338.82,359.79,383.96,410.60,430.71,383.09,366.32,395.08,406.88,393.65,393.19,396.54,414.33,407.92,431.55,429.49,389.30,387.64,384.31,380.85,397.99,410.34,404.91,384.55,387.74,385.72,381.78,384.71,376.14,373.50,372.37,373.00,384.60,396.77,382.79,363.49,361.58,361.39,375.61,380.76,379.19,368.38,367.00,368.38,375.74,382.14,382.71,385.00,392.96,393.31,392.47,394.02,397.80,407.38,418.58,439.99,457.21,447.29,451.11,465.46,479.10,382.58,369.51,380.53,411.27,430.86,484.12,471.67,426.77,432.61,439.96,436.34,438.52,L7
2022-05-22 22:07:10+00:00,378.19,319.79,325.09,328.63,333.33,330.17,332.68,338.03,340.01,331.80,338.34,339.12,341.26,341.22,342.34,351.60,362.89,378.71,388.94,396.91,397.28,396.58,399.93,395.41,400.84,408.96,396.53,384.51,378.21,375.50,382.19,396.06,398.28,388.29,403.19,441.27,435.34,430.13,423.19,414.53,388.73,335.18,338.30,337.23,358.22,382.64,406.95,423.06,382.31,371.00,393.87,405.52,392.70,392.12,396.09,413.47,406.77,430.07,426.90,392.28,385.70,387.18,382.34,399.32,409.78,404.21,386.82,382.32,382.21,384.12,382.57,374.89,370.67,373.82,373.76,385.09,395.36,381.98,367.22,365.21,365.60,378.07,383.81,381.08,370.95,370.29,372.93,378.95,380.01,381.75,387.92,395.81,395.74,395.11,396.51,400.34,408.83,422.47,442.28,457.45,447.29,450.72,457.50,461.32,381.37,369.69,381.09,411.91,429.12,483.80,470.52,429.33,436.32,445.47,435.59,442.78,L8
2022-06-07 22:07:19+00:00,378.19,319.79,325.09,328.63,333.33,330.17,332.68,338.03,340.01,331.80,338.34,339.12,341.26,341.22,342.34,351.60,362.89,378.71,388.94,396.91,397.28,396.58,399.93,395.41,400.84,408.96,396.53,384.51,378.21,375.50,382.19,396.06,398.28,388.29,403.19,443.84,434.89,430.40,423.03,414.51,389.68,338.00,338.71,337.91,358.70,382.06,406.56,423.06,382.22,371.57,393.82,405.18,392.82,392.48,396.46,413.49,406.99,431.03,427.08,392.10,385.91,387.23,382.82,399.79,409.27,404.12,387.01,382.62,382.04,384.09,382.78,375.64,371.46,373.97,373.52,384.99,395.41,382.51,367.15,365.59,366.54,378.78,384.16,381.68,371.79,370.84,373.62,380.07,380.19,381.88,388.68,396.84,396.39,395.65,397.25,400.71,409.29,422.54,443.04,458.08,447.36,450.94,460.14,452.71,381.92,370.09,381.93,411.94,431.02,483.87,470.75,429.42,437.44,446.72,436.88,445.17,L8
2022-06-21 20:38:10+00:00,376.27,317.73,325.25,329.34,333.31,327.91,330.25,337.43,340.34,329.32,337.71,339.08,340.04,339.12,341.73,349.97,364.37,378.11,388.51,397.52,399.29,398.44,402.33,394.40,400.48,407.70,397.02,384.62,379.04,376.40,382.56,395.89,398.17,387.62,401.25,441.22,431.98,429.65,423.37,412.56,386.71,335.57,337.12,336.23,357.69,381.33,404.70,423.06,381.63,372.34,392.76,405.66,392.77,392.36,396.45,414.07,408.68,432.33,427.13,391.91,384.84,387.33,383.31,399.46,407.89,402.09,385.07,379.19,379.79,382.71,381.90,375.62,369.81,372.41,372.99,383.60,395.56,382.51,367.72,365.86,366.67,378.94,384.21,381.44,371.46,370.92,375.27,380.20,379.94,382.44,388.76,397.62,397.06,396.92,399.56,402.81,410.88,423.05,444.40,459.55,446.32,450.43,456.92,452.71,381.61,369.72,383.08,415.24,431.31,484.88,473.30,430.86,439.17,449.42,440.22,448.63,L7
2022-06-24 22:00:56+00:00,376.27,317.73,325.25,329.34,333.31,327.91,325.28,337.43,340.34,329.32,337.71,339.08,340.04,339.12,341.73,349.97,364.37,378.11,388.51,397.52,399.29,398.44,402.33,394.40,400.48,407.70,397.02,384.62,379.04,376.40,382.56,395.89,398.17,387.62,401.25,441.22,431.98,429.65,423.37,412.56,386.71,335.57,337.12,336.23,357.69,381.33,404.70,423.06,381.63,372.34,392.76,405.66,392.77,392.36,396.45,414.07,408.68,432.33,427.13,391.91,384.84,387.33,383.31,399.46,407.89,402.09,385.07,379.19,379.79,382.71,381.90,375.62,369.81,372.41,372.99,383.60,395.56,382.51,367.72,365.86,366.67,378.94,384.21,381.44,371.46,370.92,375.27,380.20,379.94,382.44,388.76,397.62,397.06,396.92,399.56,402.81,410.88,423.05,444.40,459.55,446.32,450.43,456.92,452.71,381.61,369.72,383.08,415.24,431.31,484.88,473.30,430.86,439.17,449.42,440.22,448.63,L9
2022-07-09 22:07:28+00:00,373.04,321.15,328.79,332.11,333.36,326.83,325.53,337.74,339.31,329.19,338.26,339.56,340.39,339.47,343.22,351.62,364.48,375.99,385.62,392.66,394.93,395.98,399.01,391.95,397.09,406.73,400.40,386.54,380.86,378.66,385.34,397.37,398.81,387.63,402.49,441.56,430.84,430.58,423.93,412.84,385.28,337.63,337.25,335.67,357.44,381.53,402.84,423.06,381.80,372.56,392.62,405.43,392.92,391.87,396.54,413.00,407.04,432.36,430.16,391.72,384.82,386.90,383.09,398.98,407.59,401.34,384.96,378.08,378.88,381.44,381.36,374.88,369.47,370.68,371.76,382.66,395.42,382.27,368.29,367.29,367.14,377.86,384.83,381.56,372.38,371.80,376.11,381.23,380.29,382.73,388.71,397.76,397.26,395.24,398.04,401.24,408.98,421.05,441.76,456.30,444.94,449.49,459.91,445.63,379.30,367.98,382.55,414.16,431.24,482.61,473.30,429.50,436.44,448.06,440.19,447.95,L8
2022-08-06 20:28:56+00:00,371.67,320.27,329.39,332.73,334.03,327.56,323.64,335.42,337.65,326.62,337.81,338.24,339.18,339.30,342.23,351.80,363.96,376.21,386.59,391.65,394.42,395.53,398.49,390.18,396.84,407.15,400.40,385.50,382.59,380.81,386.87,396.41,397.22,386.73,401.11,441.62,429.96,428.10,422.96,410.55,381.81,337.63,336.87,336.00,357.26,380.70,401.28,416.49,380.26,371.88,391.64,402.86,391.58,390.24,395.71,409.66,403.85,430.59,423.62,391.11,384.38,386.20,382.16,397.05,405.88,399.44,383.00,376.70,376.50,381.55,380.10,373.89,368.25,369.81,371.58,381.27,394.88,381.43,366.94,367.44,367.19,377.23,384.51,379.97,373.10,372.61,376.15,381.35,381.88,383.82,390.75,399.39,398.24,394.88,398.15,400.38,408.50,419.70,439.58,451.92,441.97,447.02,459.91,423.15,375.60,363.76,378.99,407.93,431.24,479.36,468.14,428.28,434.28,447.24,439.40,447.84,L7
2022-08-10 22:07:44+00:00,371.67,320.27,329.39,332.73,334.03,327.56,323.64,335.42,337.65,326.62,337.81,338.24,339.18,339.30,342.23,351.80,363.96,376.21,386.59,391.65,394.42,395.53,398.49,390.18,396.84,407.15,400.40,385.50,382.59,380.81,386.87,396.41,397.22,386.73,401.11,441.62,429.96,428.10,422.96,410.37,382.88,337.63,336.05,336.30,356.96,380.70,401.28,416.49,380.26,371.88,391.64,402.86,391.58,390.24,395.71,409.66,403.85,430.59,423.62,391.11,384.38,386.20,382.34,400.22,407.82,403.87,389.44,383.75,376.50,385.60,382.27,374.65,368.54,370.45,372.65,382.52,395.33,380.82,366.95,366.90,367.53,376.68,384.62,380.32,372.92,372.62,376.79,381.53,382.31,384.07,390.69,399.27,397.46,394.49,397.97,400.32,407.92,419.44,439.43,452.41,442.78,448.15,459.91,423.15,372.75,360.90,375.67,407.93,431.24,481.58,471.07,431.43,439.84,449.71,441.57,446.57,L8
