dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149
2022-01-07 22:00:05+00:00,L8,361.52,357.53,352.37,349.24,350.58,347.17,348.03,353.51,350.05,349.85,349.63,355.81,351.51,354.38,354.53,353.55,355.51,356.12,352.71,349.00,350.35,340.08,341.67,341.88,343.34,342.50,341.81,335.99,340.38,342.42,342.57,340.40,338.16,340.10,345.23,346.28,348.05,343.31,342.48,346.41,344.18,343.80,354.07,354.27,359.06,364.92,365.99,365.05,364.27,363.89,368.25,367.95,364.66,365.36,364.21,369.76,376.19,378.45,380.77,384.12,380.80,371.44,366.82,359.52,357.31,349.27,352.28,353.71,355.46,349.97,349.24,348.00,342.49,340.91,348.34,350.85,347.90,344.19,343.85,346.97,347.82,338.44,344.26,345.61,347.68,348.21,344.47,350.29,347.31,344.84,342.01,339.51,341.63,346.11,355.65,355.67,356.41,355.22,359.28,354.71,357.94,356.19,364.37,368.93,365.37,368.00,364.54,360.97,361.21,360.75,359.15,363.82,366.17,353.17,356.69,357.88,352.77,357.22,354.42,353.19,351.07,355.01,356.86,361.60,364.39,348.44,351.39,352.02,354.10,355.45,365.35,352.03,343.44,336.96,348.65,357.28,362.53,362.02,354.49,352.54,350.22,358.90,360.52,368.01,377.49,378.04,380.62,379.41,386.70,395.09
2022-01-15 20:45:48+00:00,L7,359.94,360.88,354.67,350.97,346.24,344.76,343.07,346.59,344.60,348.86,345.06,347.37,347.56,345.99,346.41,343.40,341.99,344.14,344.92,339.71,343.42,336.72,340.43,335.86,340.07,335.59,339.70,332.93,343.11,346.11,341.03,341.17,335.20,341.30,344.12,351.29,350.73,356.78,354.16,342.72,341.26,343.16,340.75,,,,,,,,,,,,,,,,,374.86,370.81,365.00,357.75,357.73,348.63,343.70,344.15,353.30,352.66,347.45,345.26,343.11,343.15,342.55,346.39,343.19,350.44,344.65,344.93,349.04,344.32,345.13,337.59,340.26,340.25,342.09,343.83,342.71,342.84,343.64,327.16,338.61,346.94,336.77,340.80,347.79,357.61,365.93,347.01,349.16,349.76,352.63,351.95,352.80,,,,354.36,349.90,349.93,358.82,365.96,371.45,355.11,344.91,342.44,352.72,365.48,346.84,339.78,335.49,340.64,348.41,361.35,363.66,350.26,340.90,342.95,345.07,354.39,361.04,348.44,343.35,364.54,359.56,362.02,367.89,366.16,357.15,352.09,344.79,347.03,350.44,349.78,344.82,343.60,350.12,,,77.40
2022-01-31 20:44:14+00:00,L7,358.93,356.01,353.04,353.85,354.62,354.66,352.29,353.69,355.32,352.09,352.17,352.14,350.81,350.96,348.25,350.34,347.38,349.27,347.71,348.94,342.92,339.77,340.79,339.46,340.26,339.48,340.45,338.52,339.99,343.72,342.20,337.26,340.43,339.03,345.61,340.83,344.48,344.88,343.98,340.72,344.27,343.47,343.45,355.28,355.28,361.29,360.05,369.87,372.14,376.58,365.30,367.91,362.58,365.96,361.17,363.06,371.55,375.54,378.03,373.44,367.70,360.88,355.87,340.36,340.94,337.68,340.25,344.34,345.39,340.57,344.45,341.49,335.96,342.34,339.99,340.56,341.72,342.11,347.61,342.65,347.82,344.74,348.03,351.23,349.85,349.51,353.06,348.69,352.34,354.58,350.36,348.13,342.06,343.38,349.88,350.35,352.46,353.68,349.10,353.17,346.72,373.82,365.12,367.68,365.91,364.50,354.79,353.45,357.84,352.57,356.79,365.61,364.92,361.19,359.89,352.01,353.74,357.02,352.00,346.95,344.95,345.00,348.23,348.85,348.75,350.48,344.71,341.81,345.81,352.57,334.64,346.90,346.62,343.82,346.81,353.05,357.03,353.61,352.16,356.54,351.75,353.93,354.38,359.11,616.14,641.83,362.44,364.45,375.88,384.57
2022-01-31 22:00:07+00:00,L9,,,364.77,369.22,359.53,355.29,360.60,359.53,363.06,358.97,359.37,359.85,358.14,360.31,355.43,357.28,355.54,354.19,357.55,356.35,353.52,352.85,350.13,353.88,350.73,353.97,350.30,348.79,347.86,354.61,349.59,347.97,350.84,346.83,357.91,355.44,352.85,,,,,,354.78,358.31,365.78,366.53,370.53,370.08,381.79,382.67,381.18,378.04,376.62,376.55,375.45,380.25,390.65,388.21,387.16,386.26,378.22,373.42,359.63,355.20,352.09,345.17,350.50,351.67,357.38,349.05,353.55,351.11,354.08,352.29,349.77,351.47,356.76,359.20,359.02,355.68,359.04,361.03,363.57,366.06,367.96,367.56,362.56,367.56,360.18,362.93,361.34,358.06,357.58,360.06,365.76,365.29,366.39,364.65,,,,,,,,,,365.93,363.72,364.63,373.55,375.03,,,,,,,,,,,,,,,,,355.55,368.73,364.95,357.10,352.59,353.30,359.37,363.54,361.92,362.53,361.00,358.24,360.79,364.89,367.75,369.20,373.49,375.80,374.61,376.30,386.33,398.49
2022-02-24 21:59:52+00:00,L8,378.99,385.96,384.83,376.18,388.41,378.26,374.89,377.32,371.93,382.52,376.44,371.69,372.77,371.52,375.46,373.88,378.59,374.10,382.52,372.27,371.43,368.05,357.60,365.19,366.00,360.97,365.62,358.17,357.77,359.27,365.45,362.60,363.80,365.38,363.69,372.00,367.96,369.12,367.05,367.47,371.70,369.13,377.89,382.37,370.61,379.03,378.01,387.95,392.84,392.97,394.89,395.60,388.06,387.90,386.37,387.21,389.16,394.83,394.01,387.95,383.31,380.47,374.74,372.05,366.80,364.27,362.60,364.48,366.48,368.18,369.63,366.31,359.30,361.09,358.01,361.21,359.19,360.81,362.72,363.82,365.01,361.73,360.67,365.33,357.40,366.24,364.67,365.26,359.19,360.89,357.43,354.73,354.75,359.98,361.68,367.09,371.84,368.21,368.78,369.81,365.54,373.63,375.06,382.39,383.65,379.49,378.06,376.97,375.63,376.03,381.34,382.82,379.68,379.99,376.85,379.61,379.43,380.85,366.37,370.61,367.65,368.19,379.78,373.62,380.37,374.64,369.86,374.36,371.31,377.70,375.20,374.98,372.39,370.33,378.05,379.23,375.99,371.62,372.05,367.00,368.72,378.10,374.36,382.14,388.11,396.85,396.58,395.98,401.02,412.43
2022-04-13 21:59:41+00:00,L8,379.04,387.18,380.90,380.51,382.90,378.30,381.61,384.92,384.00,386.90,380.15,390.25,375.21,373.61,378.88,370.54,372.35,372.21,371.27,368.66,369.86,365.00,365.17,363.09,361.10,361.82,362.79,364.13,369.06,360.77,368.41,370.78,365.31,368.82,364.74,368.44,371.66,371.62,375.34,367.36,373.15,377.64,376.30,383.25,381.92,382.44,385.14,388.92,390.38,395.12,397.01,394.48,391.95,380.66,385.11,387.97,394.87,401.97,402.90,403.41,398.36,393.42,385.23,376.02,370.80,370.14,368.49,371.79,372.72,373.36,372.44,372.83,369.49,367.27,369.86,364.79,368.98,366.02,364.41,367.07,367.46,367.48,368.79,370.20,374.25,373.30,375.84,372.59,371.05,370.43,364.81,366.42,361.34,370.49,373.56,383.80,382.86,377.50,384.70,381.96,377.82,380.23,382.42,386.71,389.38,388.38,385.96,383.01,378.96,376.71,385.92,385.20,384.11,384.31,378.40,381.59,381.94,377.47,370.17,366.86,367.62,372.77,376.50,372.99,375.70,372.05,372.50,374.23,378.87,383.59,372.90,371.58,366.44,374.03,377.23,381.51,379.79,371.44,365.22,360.98,362.38,370.03,368.29,373.09,375.77,379.73,381.50,380.36,380.74,416.92
2022-04-29 21:59:37+00:00,L8,380.92,386.73,383.79,381.79,388.50,380.63,391.20,386.51,382.99,389.15,379.09,383.05,383.54,377.73,382.06,373.95,379.23,375.36,381.83,374.44,377.16,369.64,374.31,365.66,361.83,364.02,372.19,365.98,370.77,365.60,369.90,371.66,367.25,378.33,387.14,392.39,395.48,392.96,392.25,393.50,393.84,395.50,394.64,390.88,392.81,389.38,392.34,397.17,403.43,407.50,403.70,401.13,397.55,400.32,395.45,400.53,406.67,409.73,411.53,407.22,403.35,396.08,391.77,387.33,377.43,378.82,377.35,376.11,377.67,379.83,380.01,378.31,374.94,378.39,379.05,383.53,378.20,375.93,377.17,381.90,377.20,378.77,383.42,377.76,382.57,388.91,385.07,387.58,385.46,385.10,382.30,379.05,376.69,380.80,382.97,383.34,387.52,387.66,385.95,387.85,386.70,389.60,394.48,395.73,392.12,388.50,384.77,387.53,389.01,389.80,393.14,390.72,388.45,385.76,381.71,382.08,374.92,376.07,374.35,376.03,380.05,377.87,376.45,365.52,370.73,376.47,380.69,386.39,387.04,379.02,374.43,379.01,382.48,378.66,379.25,377.25,374.91,373.12,367.67,366.37,369.39,377.98,378.13,383.68,388.56,394.99,389.91,384.25,388.20,410.74
2022-05-07 21:59:32+00:00,L9,382.17,380.24,378.03,375.79,378.05,378.83,384.68,380.21,376.99,382.42,380.73,375.31,379.32,371.19,372.61,372.70,375.21,372.71,377.21,370.91,371.16,366.13,362.30,364.86,358.45,361.06,369.87,362.82,369.22,366.31,365.97,363.05,363.24,365.52,380.99,386.82,388.64,390.29,384.88,386.89,389.02,385.41,383.53,380.76,376.92,382.22,379.27,391.02,395.65,391.95,389.01,389.50,384.31,382.45,381.11,390.18,393.68,392.57,396.95,391.23,387.81,381.83,376.40,374.66,366.60,366.86,368.00,364.86,363.08,,,,,,,,,,,,,,,,,,,375.36,369.81,369.70,363.51,361.78,361.49,375.72,381.20,379.11,378.83,375.62,375.50,368.63,378.89,389.50,388.43,384.94,379.36,379.51,376.95,373.68,371.43,374.57,382.16,384.83,386.67,380.21,380.75,373.84,371.75,366.54,366.34,367.25,376.62,376.59,371.11,368.25,366.47,360.16,372.23,378.05,387.31,375.05,364.54,369.57,371.74,375.67,372.77,371.45,370.58,359.10,,360.91,363.35,378.12,376.46,376.59,376.00,377.20,376.78,368.73,380.81,393.31
2022-05-23 21:59:21+00:00,L9,379.38,388.73,386.33,382.69,395.77,400.13,392.45,392.27,403.12,394.18,394.65,395.02,397.95,384.69,388.41,384.48,382.13,381.14,386.14,380.94,382.90,385.08,381.23,376.79,378.07,371.26,376.53,383.26,382.55,384.62,387.01,386.41,390.69,387.17,391.73,391.38,392.40,395.11,391.23,394.31,396.44,391.60,393.78,389.38,393.58,391.79,398.56,400.80,406.43,404.36,402.44,401.84,399.72,398.76,399.91,405.75,414.53,415.06,416.63,413.73,410.27,405.99,399.75,397.49,388.82,385.85,380.25,382.57,387.49,385.08,387.90,384.16,387.30,382.72,390.04,389.82,387.27,387.21,383.23,387.33,389.01,385.49,391.71,395.64,393.29,390.05,386.41,382.35,382.98,385.11,379.74,380.34,389.05,391.49,393.39,387.84,387.52,391.02,388.51,391.91,401.72,400.93,403.61,395.90,396.77,402.14,398.15,390.23,391.44,402.45,402.82,398.63,398.03,396.76,394.84,393.64,392.64,393.68,388.48,392.39,389.39,393.80,376.36,379.07,378.41,386.10,393.48,397.27,403.68,392.87,386.13,385.74,391.88,397.32,385.37,384.31,379.07,377.57,376.71,380.08,386.40,384.57,384.45,392.59,389.85,400.50,388.08,386.77,400.11,414.66
2022-07-02 22:00:06+00:00,L8,379.02,386.38,382.14,377.13,383.27,380.53,383.06,386.64,387.73,390.54,386.08,394.45,385.02,391.87,386.95,386.63,386.79,380.26,385.62,379.46,380.98,372.57,379.60,372.65,376.66,368.02,374.95,378.02,371.84,375.21,371.15,377.78,374.08,375.01,370.74,376.93,378.99,372.01,377.30,370.12,377.75,382.51,375.49,370.03,370.47,376.17,381.61,388.24,387.94,391.95,382.75,381.65,382.33,373.58,373.50,383.47,389.80,404.23,402.71,392.99,399.72,402.29,397.96,390.62,380.95,374.79,368.24,370.86,374.16,376.76,373.34,371.71,371.95,373.30,368.78,364.26,367.86,361.67,365.42,366.31,367.98,372.69,369.55,376.33,374.99,370.97,371.14,361.13,370.04,368.67,363.27,367.05,372.09,375.99,374.33,373.32,367.82,369.85,378.82,384.36,388.12,379.00,391.86,389.93,391.63,384.26,380.52,384.93,381.67,387.41,390.31,385.20,392.08,382.39,377.17,379.14,373.86,376.66,368.72,374.92,373.05,371.88,370.91,371.53,373.77,378.25,387.32,394.39,397.55,390.41,381.41,384.36,384.42,381.48,379.79,378.61,377.41,373.08,,384.06,386.10,383.71,376.27,381.44,388.27,393.60,395.24,402.68,415.62,416.66
2022-07-20 20:29:08+00:00,L7,368.54,393.13,382.25,376.03,406.70,383.97,400.13,388.39,379.84,386.49,377.86,382.63,393.19,391.48,377.59,378.38,389.96,395.90,386.63,367.52,412.33,398.33,362.50,361.61,358.28,357.68,351.40,360.57,367.52,406.53,377.75,375.83,382.01,377.97,386.19,369.94,368.22,395.33,398.30,359.11,365.70,376.33,386.89,373.73,365.58,378.64,403.19,389.47,393.21,397.19,407.78,410.74,383.85,373.48,372.97,375.64,395.66,399.01,399.84,402.41,398.45,396.91,,,377.94,375.51,381.78,385.46,,,,,,,,,,,,,374.89,,,,370.44,,,361.31,362.09,,,,,,,,,,,,389.34,,,,,,,386.61,390.27,392.91,395.94,395.70,,,127.84,,104.38,71.17,,,,,379.81,,,383.55,391.15,393.60,,394.04,373.47,374.81,378.74,379.39,371.57,377.19,381.70,380.72,,378.87,384.98,388.20,375.22,378.06,374.24,387.51,387.43,390.33,400.82,406.33
2022-08-03 22:00:18+00:00,L8,379.02,377.10,366.96,367.34,375.04,378.46,370.76,371.40,375.95,374.66,379.61,370.46,376.99,369.64,370.10,368.48,364.92,368.24,369.67,364.06,359.68,366.18,357.62,362.50,356.33,355.21,349.62,359.31,355.82,357.30,351.29,352.60,361.40,353.02,355.26,357.08,362.93,364.96,355.40,364.19,370.35,363.01,368.72,364.49,363.26,361.98,368.87,369.84,378.40,388.57,375.15,365.84,362.89,361.61,360.57,365.42,382.29,383.67,385.13,385.66,382.67,376.58,368.78,369.03,364.64,363.64,367.21,367.80,377.91,380.49,377.68,370.88,365.60,372.42,359.09,369.12,358.60,356.09,361.72,363.06,365.50,364.35,365.70,372.59,375.54,375.63,365.91,354.61,357.64,357.62,355.58,355.95,361.69,366.53,373.67,372.94,367.73,361.43,360.95,368.65,370.38,373.49,377.88,387.72,389.79,374.17,373.56,380.80,377.15,383.10,377.29,381.46,378.01,377.91,371.81,353.97,350.98,353.93,364.46,369.58,369.28,369.63,362.54,362.81,358.97,372.65,385.24,381.44,387.05,375.63,372.27,369.03,363.68,363.55,357.32,369.54,361.93,368.72,,370.41,380.05,374.79,372.41,369.00,376.64,377.95,379.06,389.12,405.08,423.48
2022-08-11 22:00:01+00:00,L9,418.02,412.88,374.52,370.60,371.31,376.47,370.13,378.71,376.26,380.65,380.59,376.58,378.00,369.44,377.07,370.28,369.15,372.86,367.22,366.74,362.32,367.27,364.93,364.72,356.21,360.32,357.21,363.99,364.53,359.92,364.94,355.78,361.96,362.49,359.48,369.35,373.25,370.09,378.04,369.23,375.00,368.94,372.34,367.97,368.58,375.29,377.43,382.86,391.58,393.64,378.57,377.69,367.59,371.44,365.56,383.03,388.54,391.11,391.88,388.16,395.32,385.00,380.54,374.87,369.37,369.87,372.41,372.96,376.89,380.32,382.21,380.81,381.22,373.01,377.44,366.23,365.56,361.88,361.22,366.89,373.79,372.26,366.79,368.95,374.15,369.57,371.96,366.59,354.62,370.40,362.69,359.94,364.45,373.40,377.99,378.12,375.86,370.57,376.96,379.29,374.93,390.06,384.77,394.69,389.73,382.60,392.25,389.56,393.14,392.41,394.65,384.37,395.42,388.82,378.88,377.48,366.64,366.56,375.02,377.64,373.73,380.76,370.89,370.12,375.46,381.13,388.09,396.96,388.09,385.49,375.61,376.54,376.34,374.13,369.07,371.73,374.00,370.19,370.16,373.80,380.39,381.20,374.42,370.87,379.02,380.75,384.82,390.50,406.22,415.42
2022-08-27 22:00:05+00:00,L9,387.56,391.65,381.61,369.32,365.08,372.25,370.11,372.58,372.58,368.78,375.43,371.22,378.61,367.56,372.09,369.84,365.37,367.98,361.12,365.63,359.03,365.28,356.35,362.73,353.18,354.71,347.09,356.10,361.96,355.17,351.89,348.16,358.98,360.16,358.98,354.07,357.49,357.75,352.48,361.39,353.85,363.17,367.64,362.54,363.04,357.22,363.08,364.30,376.53,375.12,377.32,371.01,359.51,361.27,367.23,367.61,381.28,389.28,390.92,391.72,390.18,375.55,371.84,367.40,363.21,362.92,365.07,369.51,374.07,375.48,378.16,377.08,376.84,370.11,371.40,365.49,360.26,359.15,359.62,362.33,365.33,366.45,368.26,371.54,371.67,374.41,375.84,363.92,360.45,364.74,359.57,352.86,359.35,366.09,372.66,380.98,380.03,368.31,364.65,365.24,367.72,374.81,383.20,390.97,394.27,384.96,376.98,379.42,380.83,381.05,387.96,386.01,397.93,392.02,372.45,369.19,365.77,361.05,368.18,371.20,370.03,370.11,362.80,368.65,369.03,378.97,389.89,389.03,384.11,375.82,371.89,372.31,360.73,363.65,356.77,370.71,375.61,371.99,373.31,373.34,380.72,383.79,373.53,367.53,373.82,380.50,387.82,391.67,398.36,413.75
2022-10-06 22:00:26+00:00,L8,376.98,372.13,366.74,415.60,373.77,393.71,401.51,406.17,390.00,376.71,387.55,389.43,386.41,397.42,384.39,379.08,376.49,377.83,380.59,370.21,362.86,374.02,376.37,367.29,374.21,366.75,366.92,367.42,359.62,365.56,380.64,368.55,373.61,366.87,366.27,373.43,361.43,367.07,367.91,363.01,376.13,376.15,391.44,382.77,363.56,365.68,369.71,377.97,384.67,394.00,381.39,374.14,382.43,384.34,379.23,386.89,390.90,395.74,412.15,414.06,408.03,402.97,388.65,380.02,377.11,370.97,385.74,379.99,394.63,397.81,404.09,408.07,402.03,406.63,406.69,405.28,380.76,367.46,369.62,362.81,380.02,380.56,378.87,374.47,367.32,381.45,386.96,375.91,381.32,374.14,377.88,359.68,368.86,373.31,386.81,392.13,387.56,389.25,380.88,375.09,384.11,380.17,394.82,404.98,409.63,394.41,391.05,384.67,389.85,399.27,393.38,399.95,392.27,394.51,378.32,376.85,383.56,384.83,372.89,376.37,379.79,378.56,371.62,371.44,372.81,381.19,388.30,392.22,391.94,383.30,375.06,372.53,369.50,365.91,363.19,382.68,379.88,371.68,373.47,373.22,380.65,379.34,376.47,374.18,381.81,387.23,392.04,395.01,415.97,462.99
2022-10-22 22:00:27+00:00,L8,469.11,367.80,362.96,380.95,384.55,392.57,389.43,379.37,389.02,373.51,385.50,393.09,382.38,374.32,382.63,374.29,378.61,372.81,366.74,368.82,379.83,374.73,365.96,364.32,362.52,361.48,367.81,358.77,373.94,370.62,357.50,361.77,366.29,367.39,359.73,357.82,368.75,372.77,362.95,366.09,372.69,366.12,380.86,364.04,363.73,358.42,367.76,373.70,378.87,386.84,378.49,369.37,373.51,381.54,372.98,391.15,392.89,427.05,416.70,395.79,393.70,388.26,389.17,383.23,374.92,373.61,372.93,378.91,379.53,381.96,383.65,385.24,386.06,393.18,402.30,372.41,372.08,355.67,356.04,365.77,367.85,363.81,377.85,371.80,364.56,372.53,371.94,368.32,363.60,371.47,361.81,365.73,357.92,363.29,370.39,386.05,396.48,374.52,371.45,374.00,372.43,375.16,381.46,402.51,398.64,387.32,379.27,382.89,382.74,383.21,382.78,382.14,382.61,375.44,384.88,379.62,367.58,366.56,371.35,371.14,361.74,375.60,368.21,366.92,368.52,380.28,389.01,385.35,373.37,372.19,369.97,369.20,366.22,355.35,363.45,370.74,373.76,371.99,372.22,370.29,369.36,382.06,375.44,372.64,383.11,381.99,385.64,385.95,392.17,412.49
2022-11-15 22:00:19+00:00,L9,,,,,,,,,,360.80,358.00,354.05,354.48,355.11,354.79,349.46,350.45,348.10,351.77,355.76,353.23,341.44,341.16,337.90,334.12,344.40,345.82,346.42,339.52,332.07,337.36,342.90,334.01,331.80,346.43,341.33,341.45,344.34,342.47,338.06,342.05,354.32,356.81,351.43,343.46,344.72,343.69,358.44,366.12,360.77,357.17,352.42,360.40,362.83,356.80,358.53,385.06,403.41,403.41,388.38,375.47,370.38,363.93,357.49,348.72,348.09,352.63,348.66,351.83,355.95,360.64,352.87,349.58,369.84,356.42,360.13,355.79,348.92,347.91,343.49,345.49,343.36,350.42,342.62,341.49,348.94,344.99,343.80,342.03,337.40,342.27,340.38,340.07,341.30,341.61,352.54,355.25,353.37,350.86,353.76,360.05,359.12,372.31,384.27,382.99,372.46,359.73,358.63,363.63,367.32,368.05,364.55,365.21,364.47,361.91,361.10,357.64,355.55,349.23,351.35,349.54,358.33,342.45,349.54,354.39,366.61,368.52,368.74,363.77,358.41,357.87,336.75,339.33,343.06,350.91,370.62,353.23,359.37,361.02,358.32,362.04,367.61,359.75,358.63,363.14,372.56,375.24,366.96,363.39,396.05
2022-12-01 22:00:15+00:00,L9,383.40,372.52,368.94,374.71,373.27,374.13,376.16,381.57,368.41,364.28,375.53,370.34,374.60,370.17,369.06,371.95,368.71,372.79,370.15,367.32,355.21,357.48,353.20,357.04,353.36,361.55,359.55,357.99,354.67,352.76,354.66,349.57,359.03,356.47,361.52,360.51,355.12,354.31,351.58,361.15,372.26,367.05,369.91,361.63,362.52,356.86,367.54,366.34,376.39,377.82,362.06,367.92,363.33,371.94,362.33,386.34,403.96,408.31,394.46,380.81,374.56,370.04,363.79,357.56,349.79,356.37,360.68,369.14,375.09,375.46,378.28,363.85,367.30,372.75,363.94,366.28,364.81,359.72,357.09,359.10,339.96,343.63,353.48,360.81,356.42,349.32,360.19,358.33,352.72,359.00,353.57,353.55,357.41,360.76,365.66,364.46,369.10,362.95,361.84,361.02,370.33,386.03,394.61,387.09,373.05,367.43,372.79,382.16,388.26,368.84,370.65,379.55,382.91,378.37,372.86,361.31,364.27,360.79,,,,,,,,,,,,,362.98,345.95,356.36,368.35,376.27,376.61,370.14,364.35,,,,,,,,,,,,
2022-12-03 20:13:45+00:00,L7,393.83,400.90,364.25,374.09,372.23,359.79,368.38,376.47,367.23,362.27,355.69,359.93,358.66,359.41,339.95,335.30,336.72,337.44,339.46,344.14,333.59,333.60,332.49,332.24,332.85,332.16,333.65,333.58,332.07,331.30,334.36,329.84,332.76,335.10,340.99,339.42,333.78,331.20,330.43,329.00,346.23,359.68,360.61,355.55,349.28,342.66,356.95,358.63,365.62,378.95,354.83,344.52,348.63,351.48,356.73,364.22,383.00,388.71,403.38,386.59,382.02,366.66,360.10,358.93,352.63,346.12,365.11,364.35,370.57,380.01,373.12,373.21,370.35,366.61,376.94,359.53,359.92,351.20,347.51,346.64,343.50,338.39,344.93,351.42,353.74,347.06,354.42,352.10,352.33,351.49,345.82,347.00,353.48,355.22,356.10,360.35,361.70,358.35,354.32,355.74,362.36,371.67,383.36,381.93,376.45,368.56,371.61,385.29,385.01,370.84,370.14,367.36,368.62,368.28,365.11,361.32,351.62,354.25,352.74,358.03,368.40,354.66,354.54,362.44,368.76,365.24,370.95,374.39,372.77,370.81,359.02,348.15,349.92,368.89,367.35,362.40,368.14,353.57,361.93,359.87,362.39,359.73,358.46,360.19,362.44,381.43,385.39,392.36,403.07,409.94
2022-12-20 20:11:04+00:00,L7,393.97,400.30,380.59,368.95,362.51,379.50,571.32,584.16,363.01,357.28,,,,,,,,,,,,,,,,,,,,,,,,508.82,,,348.37,364.42,386.14,423.30,464.47,,397.73,,,,,,,,361.38,364.81,360.11,366.02,373.75,379.87,383.43,386.97,,,,,,,,,,,373.62,367.26,357.55,363.57,359.51,381.10,365.39,359.14,365.76,347.57,341.04,344.15,351.16,343.49,351.54,345.78,349.33,351.06,348.06,352.05,344.68,342.93,346.80,351.72,345.81,352.78,358.73,363.60,363.27,365.03,355.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.20,362.70,354.97,352.72,360.63,363.84,369.39,369.50,372.78,368.55,376.83,365.65,363.03,361.02,374.09,374.87,379.34,377.86,379.73,377.90,371.97
2022-12-25 20:16:02+00:00,L7,348.66,349.99,354.91,351.81,342.16,352.19,349.96,341.10,343.85,336.53,336.37,339.20,341.77,334.00,328.40,333.67,343.26,342.83,329.39,328.92,327.60,322.28,322.92,315.98,317.84,328.59,326.03,325.44,330.16,330.55,331.65,318.98,312.00,316.39,311.91,310.27,309.69,309.91,322.05,321.43,328.13,340.47,338.59,329.95,330.61,332.97,334.03,330.02,324.66,330.45,329.50,334.28,335.41,337.63,345.29,355.37,360.05,364.46,363.18,360.62,347.15,348.96,344.85,330.72,326.75,326.90,331.97,336.03,336.19,336.66,338.65,336.02,331.28,,,,,,,,,,,,,,,,,,,,,,340.66,353.42,349.38,344.84,339.25,348.98,348.88,341.46,349.84,351.62,348.18,345.26,335.80,342.79,347.59,355.13,353.80,352.85,348.47,347.25,340.85,,,,,,,,,,,,,,,,,,,,,351.37,352.42,367.49,349.18,353.87,358.76,354.65,346.21,,,,,,,
