dates,satname,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110
2003-08-13 21:49:09+00:00,L5,240.08,236.42,199.91,160.93,120.16,96.01,92.79,103.27,104.21,111.29,108.11,101.52,99.14,91.94,96.47,87.45,97.61,110.45,119.89,135.20,156.09,179.35,197.88,207.04,209.14,202.60,195.09,185.38,196.57,204.99,203.61,208.31,207.57,208.45,212.67,211.09,220.14,236.23,246.68,251.76,257.20,278.96,317.24,354.89,382.77,410.44,437.33,458.52,479.74,496.78,496.79,500.05,501.44,515.21,515.74,524.18,528.51,514.57,505.42,504.18,514.16,507.18,498.05,488.01,479.53,468.39,444.01,419.19,397.20,374.38,359.74,348.87,337.91,340.37,333.17,326.05,321.79,307.89,291.29,277.41,268.69,271.27,268.32,264.17,256.04,238.89,225.19,209.88,203.55,,177.87,190.76,207.34,211.86,213.39,214.99,218.29,,159.38,152.06,171.87,190.79,203.85,197.15,196.99,188.90,186.89,198.83,203.76,211.06,241.85
2003-08-30 21:54:22+00:00,L7,,,,,,,,,,,,107.19,93.79,91.23,,78.37,87.98,102.42,112.60,126.29,151.17,177.25,198.46,209.67,202.15,210.27,204.56,195.98,202.32,216.44,214.81,,,,,,,233.11,239.31,257.16,261.77,286.55,323.31,355.98,380.60,412.58,438.99,,,,,,496.84,505.17,510.58,505.57,532.65,512.22,504.92,508.14,,,,,,450.27,436.04,414.25,399.92,379.55,361.72,342.08,,,,,,305.41,289.06,291.51,275.68,268.72,269.22,266.73,252.55,,,,,,186.06,189.20,196.50,215.87,217.34,215.65,215.55,,,,,,,204.12,198.01,195.95,183.95,200.61,204.05,203.72,223.17
2003-10-25 21:44:04+00:00,L5,220.86,220.36,195.70,163.37,,75.11,79.79,86.06,79.58,78.95,,,,,,,,81.01,86.89,98.44,129.62,170.33,196.82,215.78,206.07,204.25,192.19,175.98,180.46,183.52,180.50,175.92,176.21,189.22,193.62,194.42,194.08,203.30,217.19,229.36,231.70,261.10,293.31,327.17,360.34,385.55,416.87,418.41,424.65,445.27,456.00,471.08,487.49,484.67,483.50,490.78,494.26,492.87,480.01,480.90,478.77,463.14,457.58,445.87,428.83,423.75,412.12,395.35,373.73,352.89,331.54,314.76,298.18,320.48,315.85,313.62,303.08,287.29,268.97,269.81,260.90,254.72,245.87,234.96,221.82,219.79,214.05,202.78,193.39,181.28,174.53,179.94,183.67,180.31,184.26,183.61,185.42,168.32,179.27,156.35,156.66,163.75,174.85,177.35,172.75,162.60,140.08,178.78,185.75,186.52,202.86
2003-11-17 21:50:33+00:00,L5,350.31,365.24,,263.89,212.36,,161.48,158.14,143.37,152.53,145.96,141.14,132.96,137.97,143.96,159.56,163.76,183.76,232.04,253.10,266.44,284.25,313.99,331.47,330.11,312.46,295.52,272.50,279.99,274.00,252.72,245.35,247.29,255.17,256.60,250.49,247.03,264.59,283.74,300.84,308.59,356.06,390.68,430.04,458.50,481.02,478.30,486.53,489.81,511.71,532.88,561.35,557.73,556.74,566.64,575.40,571.41,557.56,541.44,529.21,534.93,541.07,521.12,497.40,491.35,501.05,497.95,481.55,468.62,447.64,443.91,399.31,380.94,370.42,381.76,366.92,367.02,375.60,353.57,334.53,329.54,330.96,329.29,319.31,291.79,283.30,286.37,269.79,262.10,256.90,245.70,243.01,248.83,262.82,280.50,286.37,283.24,248.09,225.79,214.68,232.77,245.95,275.59,282.90,287.29,277.61,276.15,283.31,250.71,248.04,265.86
2003-11-18 21:54:39+00:00,L7,,,,,,,,,,,,,,,,,,183.80,236.60,254.66,272.79,283.90,308.19,329.07,325.09,308.77,283.73,270.43,274.40,270.25,264.45,257.90,,,,,,,,300.31,320.01,359.54,390.87,425.04,449.31,470.95,483.40,496.44,,,,,,551.34,562.03,569.18,568.59,550.11,538.72,544.82,552.75,,,,,,489.25,474.68,463.43,440.96,434.14,407.75,392.55,,,,,,356.50,334.15,329.01,325.30,326.17,338.70,306.02,303.11,,,,,,234.87,245.15,258.58,276.38,284.05,292.53,261.57,244.66,,,,,,275.47,268.53,268.12,273.81,259.20,266.89,475.53
2004-01-04 21:50:58+00:00,L5,276.03,274.86,244.06,,135.97,91.77,91.75,94.20,91.40,84.07,80.02,,86.58,90.65,99.17,96.25,103.53,123.08,146.12,159.08,191.25,224.13,250.81,261.86,265.97,250.75,237.99,220.91,223.02,226.43,232.59,226.87,222.51,221.50,227.03,212.56,219.92,227.93,243.45,260.74,258.20,284.03,317.86,370.10,400.60,422.05,443.91,458.45,463.75,476.67,482.52,503.82,518.57,518.46,507.13,509.46,522.91,530.14,523.22,511.91,507.91,505.27,505.03,473.73,461.86,448.64,439.34,415.39,409.16,404.55,384.82,369.59,361.75,357.99,340.89,322.89,316.45,316.34,304.27,292.29,283.60,292.10,283.57,274.11,269.82,259.58,259.97,237.31,216.51,207.88,201.92,180.98,173.35,203.30,215.81,230.46,224.54,210.42,180.72,153.55,178.24,194.39,200.56,192.94,191.41,205.37,226.95,229.94,227.43,225.70,247.83
2004-02-06 21:55:08+00:00,L7,,,,,,,,,,,,,,,82.09,81.72,82.06,121.13,137.58,156.56,183.82,214.78,237.88,256.68,260.67,250.53,227.42,207.29,204.47,201.44,217.86,,,,,,,215.04,227.39,247.03,248.31,277.38,313.66,342.29,373.95,398.12,425.90,,,,,,507.36,509.89,508.19,,,,,482.13,,,,,,439.95,422.99,402.64,396.21,379.24,360.19,,,,,,,303.72,290.73,284.64,281.01,277.39,261.35,251.47,,,,,,,204.66,194.24,184.97,189.83,200.34,209.12,205.08,,,,,,,198.87,200.04,,204.65,207.94,204.11,212.70,233.64
2004-02-13 22:01:19+00:00,L7,,,,,,,,,,,118.27,125.31,118.65,140.66,135.62,183.22,206.76,245.90,268.22,277.31,292.00,315.65,325.65,323.61,316.16,315.71,316.58,292.77,292.11,253.21,265.15,277.92,,,,,,274.35,292.80,319.24,319.22,363.89,369.78,402.52,,451.83,477.58,,,,,,544.98,571.16,584.47,,546.95,554.18,545.71,541.66,551.50,,,,512.78,508.51,488.17,462.86,458.52,428.16,450.55,,450.95,,,,,347.27,362.11,357.78,374.91,345.67,321.03,293.78,286.57,,,,,263.05,258.61,283.00,235.76,228.83,236.18,281.03,295.16,287.76,,,,,231.32,,297.37,247.43,250.44,245.34,250.58,273.68,319.17
2004-03-09 21:55:15+00:00,L7,,,,167.02,117.14,76.99,79.81,85.39,74.44,,82.08,86.23,89.76,99.89,106.43,109.06,116.98,133.71,148.91,174.81,214.73,231.57,245.90,258.18,276.74,274.56,249.02,216.70,213.28,,,,,,,,224.03,231.55,243.42,247.32,254.10,277.72,306.30,343.36,367.81,398.00,,,,,,482.48,489.51,504.96,514.73,505.79,490.36,488.17,489.06,,,,,,446.20,430.60,419.66,400.76,392.16,380.26,362.25,,,,,,318.50,309.44,301.28,291.88,287.16,284.87,273.29,265.69,,,,,,216.09,209.11,202.75,207.15,199.16,199.01,200.48,211.38,,,,,,194.39,189.07,192.71,186.95,199.23,202.33,204.24,205.34,
2004-03-25 21:55:18+00:00,L7,324.52,296.13,246.20,185.12,,92.06,91.72,94.62,84.14,79.11,108.46,113.17,130.56,135.61,138.47,141.36,147.92,176.41,203.35,228.70,244.07,261.05,284.56,294.85,293.74,,,,,,,,240.77,234.90,239.55,244.37,242.85,248.48,261.39,270.95,272.30,303.18,,,,,,,471.23,494.29,505.54,505.59,520.00,522.45,524.84,531.95,,,,,,506.20,505.38,490.03,473.93,462.46,455.29,434.60,,,,,,366.19,360.83,352.19,346.25,339.89,332.85,326.58,308.74,,,,,,252.03,251.51,252.13,247.11,240.71,234.18,238.23,,,,,,247.36,216.70,220.64,218.54,225.55,229.03,227.54,222.16,,,,,
2004-04-18 21:45:49+00:00,L5,253.94,231.98,193.43,146.36,82.95,,,,,,,,,79.14,84.76,81.00,86.54,100.62,115.44,142.48,188.39,216.73,245.41,254.90,270.32,266.11,248.22,219.95,223.53,233.98,226.73,220.76,214.65,211.00,206.87,214.28,218.62,220.67,228.92,237.56,240.24,262.62,296.94,323.00,345.62,372.46,400.63,419.90,434.97,449.34,456.68,467.69,476.47,485.38,490.43,496.57,495.51,487.37,477.04,478.35,469.12,466.84,464.30,453.74,440.43,427.43,413.20,391.30,379.67,361.29,347.65,331.86,342.80,342.05,323.05,314.67,309.03,303.53,285.10,290.21,281.50,272.06,269.09,267.90,258.47,239.57,222.56,216.80,214.51,205.80,201.21,197.08,197.96,205.00,197.59,197.53,203.55,,155.77,179.55,193.04,186.08,191.23,185.55,187.67,186.68,191.51,206.32,204.24,210.25,247.04
2004-04-25 21:52:11+00:00,L5,309.66,279.56,210.95,178.67,135.54,107.59,104.44,110.93,82.30,120.95,155.15,171.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.51,547.70,540.49,517.87,505.33,506.41,510.93,503.06,491.39,483.55,467.51,468.42,440.14,411.25,406.20,398.79,414.72,413.75,415.43,371.22,372.66,346.39,372.49,381.51,363.56,370.78,320.24,325.34,330.31,296.01,273.50,257.37,265.87,264.41,269.42,262.90,264.64,258.50,271.63,276.89,268.11,237.06,233.29,237.88,239.08,250.12,244.06,246.56,251.42,249.08,252.24,260.12,266.81,275.89,298.13
2004-05-12 21:55:13+00:00,L7,296.65,260.17,217.35,,,,,,,,,,,,,,,,,,,,,,,,281.20,256.11,257.67,278.34,291.21,288.94,301.68,,,301.21,,,,,,,,377.90,392.87,420.17,448.30,486.83,506.81,512.40,512.73,,,,,183.37,,,,,,,516.38,509.56,,,,,,427.21,399.14,372.01,396.25,387.37,388.88,394.63,,,,,,,,,,,,231.66,259.24,,,,,,274.26,275.11,283.30,99.21,235.00,236.66,224.29,,,,,,,,219.68,250.93,266.09
2004-05-19 22:01:23+00:00,L7,255.90,221.58,180.44,131.10,84.47,,,,,,82.09,77.94,84.91,84.25,88.26,85.55,90.34,,,,,,,,,,,,228.09,226.56,232.49,229.51,226.54,225.41,220.07,222.92,225.20,228.05,224.90,,,,,,336.12,360.31,391.30,413.12,435.47,447.41,452.68,473.53,479.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.80,194.02,,,,,211.34,225.05,233.28
2004-05-20 21:46:44+00:00,L5,271.83,233.92,195.92,,88.64,59.09,62.01,71.36,88.11,92.25,97.35,93.63,91.64,94.19,101.18,102.80,106.85,122.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.83,461.96,452.73,449.00,,,,,,,,,,,,323.59,314.44,308.75,,,,,,,,,,,218.67,227.59,215.04,214.59,209.38,219.42,,210.09,,177.79,186.69,,,,,,,,,,,
2004-06-04 22:01:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.82,426.98,435.35,446.40,456.04,462.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.81,236.35,219.80,211.12,190.72,194.41,,,,,,,,,,,,,,,,,,,,,,,
2004-06-12 21:53:35+00:00,L5,291.05,274.94,,176.73,120.69,98.93,97.93,108.29,125.13,123.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.65,473.88,490.71,500.53,,,,,,,,,,506.81,509.85,508.60,492.50,,,,,,,,,,,,388.04,380.78,361.77,357.71,351.16,329.94,337.72,334.95,329.34,,,,,,,,,,,,,,,228.96,231.49,243.82,250.85,261.35,268.91,282.47,268.53,243.08,249.54,251.75,270.05,
2004-06-20 22:01:14+00:00,L7,553.34,,,,,,,286.32,,,,,,,603.29,627.07,526.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.33,554.52,,,,,,,,,,,,,,,,,,,,,,,,,494.39,,,208.43,,,,,,,,480.32,491.60,534.18,,,141.39,526.01,,,612.83,531.24,532.61,,,,,,,,,,,611.28,647.76
2004-06-21 21:47:40+00:00,L5,237.49,241.27,,,95.73,75.60,,545.45,,91.55,116.57,,,,322.38,103.68,102.21,111.70,120.59,161.82,206.58,,,205.35,278.49,251.89,256.38,230.34,,,,222.94,,,,,,,,,,,,,,,,,,,281.78,317.23,281.95,,,,,,,,,,,,,,,,,,,,,,,,299.04,307.51,273.21,,,,,261.23,243.22,,220.84,291.12,203.92,193.72,200.16,210.17,,,,,,,,,,,,,,,,,,,
2004-07-14 21:54:31+00:00,L5,237.66,217.29,,131.65,88.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.28,426.89,442.14,458.70,479.04,494.05,508.68,505.62,507.20,517.68,518.56,493.02,482.13,481.95,483.71,472.11,464.20,452.27,,,,,,,,,,,,,,,,,,,,,,,,,,,233.88,225.76,234.77,220.98,185.88,,,,,,,,,,,,,,,
2004-07-23 21:48:33+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.59,343.64,375.65,404.09,420.87,455.43,473.00,486.76,505.35,519.21,513.22,527.22,542.75,538.91,536.73,535.71,527.08,508.65,518.15,523.83,520.73,,,,,,,,,,,,,374.04,374.82,358.09,348.86,334.52,317.22,323.44,312.82,323.63,283.71,289.85,286.22,269.88,,286.56,282.61,244.09,246.50,239.17,,,,,,,,,,,,,,,,,
2004-07-30 21:54:52+00:00,L5,,,,,,,,,,,,,,,,81.61,86.52,101.58,133.11,165.47,203.13,249.00,260.39,250.77,256.12,258.37,256.22,244.95,248.97,252.59,250.75,262.48,232.61,224.07,233.96,223.97,235.18,225.12,224.99,224.32,223.37,248.12,266.23,303.17,324.89,344.24,368.84,394.95,407.61,425.28,419.72,443.27,458.05,470.64,484.28,488.98,492.09,488.20,479.57,,,,,,,,,,,,,,,,,,306.31,,,,,,,,,,,,188.04,,,,,,,,,,,,,173.51,181.22,192.25,189.25,187.89,179.37,200.73,205.39,215.56,202.49
2004-07-31 21:54:51+00:00,L7,224.03,201.59,168.16,,,,,,,,,,,,,81.40,83.60,100.94,134.89,169.58,217.26,239.80,258.13,,,,,,,,,,232.93,231.10,229.43,220.97,230.74,228.85,226.60,226.56,221.68,237.53,,,,,,,408.31,428.62,432.52,447.46,460.61,469.86,477.02,,,,,,,448.93,454.09,433.98,430.26,410.62,401.90,387.63,,,,,,311.92,308.83,306.41,299.65,304.17,289.43,282.29,,,,,,,223.19,218.39,200.22,,200.48,201.25,193.04,,,,,,170.30,153.64,165.83,169.11,174.07,177.85,181.04,184.65,,,,,
2004-08-24 21:49:18+00:00,L5,286.86,276.83,229.69,177.88,131.25,97.00,98.00,99.18,101.57,122.19,147.40,178.41,,141.85,137.95,143.75,217.08,227.45,234.26,306.86,323.38,325.89,319.06,338.84,337.81,332.20,321.91,310.59,329.33,340.16,342.23,319.22,337.36,351.71,321.12,321.33,304.70,321.48,294.14,293.33,280.29,311.49,332.08,361.99,386.88,407.30,427.32,466.00,475.47,490.63,495.97,501.56,513.83,526.46,542.61,548.40,552.59,541.95,530.69,516.51,514.48,523.93,503.96,506.70,508.38,512.29,476.31,456.08,451.67,426.74,420.96,386.24,371.90,353.37,362.44,374.61,378.43,366.73,366.60,346.48,332.20,326.64,307.81,303.13,292.45,299.38,282.94,274.34,286.14,280.10,277.88,262.51,264.50,243.85,255.99,288.10,315.14,336.59,293.01,268.67,257.76,246.77,235.10,247.80,264.43,257.39,247.09,257.52,248.93,262.00,328.78
2004-10-02 21:56:26+00:00,L5,245.34,213.96,173.08,131.45,81.75,,,,,,87.87,103.00,112.36,116.99,123.78,125.23,140.81,182.11,194.01,225.86,252.79,268.89,283.21,286.35,280.85,277.79,271.30,262.14,271.38,273.12,286.40,299.82,291.95,285.47,273.47,258.88,255.71,251.40,237.75,232.87,228.14,237.54,263.32,295.23,309.98,339.86,368.92,390.29,413.09,424.97,435.88,449.17,454.53,471.04,478.96,494.62,501.39,493.33,485.03,476.30,470.79,477.73,471.74,457.18,454.77,449.93,443.85,433.11,423.76,403.49,380.51,359.82,345.97,321.48,317.04,321.06,321.96,326.94,331.46,327.18,319.05,299.95,283.83,270.58,260.02,248.22,239.31,237.56,241.10,242.11,241.17,232.55,231.98,223.93,230.24,236.76,246.24,244.19,185.00,189.40,211.75,212.68,210.94,213.65,217.53,221.09,216.72,227.11,219.20,227.78,253.64
2004-10-26 22:01:00+00:00,L7,,,,,,,,,,,,79.21,79.94,76.42,84.94,100.99,110.34,131.91,157.54,199.88,219.60,243.92,258.91,264.54,267.70,264.24,261.66,251.78,261.93,273.89,275.95,278.84,,,,,244.58,239.83,229.99,223.43,213.39,235.45,262.22,291.73,322.05,346.86,361.27,,,,,441.69,461.25,472.97,472.11,487.16,494.27,485.83,474.89,474.50,,,,,433.36,427.16,418.62,408.10,393.90,378.71,358.72,341.11,,,,,303.42,305.85,305.80,310.21,306.11,296.58,275.17,258.01,,,,,,212.29,220.88,216.10,214.02,214.12,212.55,221.54,227.13,,,,,197.47,196.53,198.22,197.34,200.46,200.58,212.07,209.79,214.87,239.09
2004-11-19 21:57:19+00:00,L5,274.00,256.93,226.65,178.65,136.87,110.26,105.38,115.42,122.43,147.14,166.77,168.73,179.69,187.90,187.58,229.11,233.66,255.11,252.43,284.42,312.22,312.57,335.57,340.01,325.73,336.67,346.03,328.39,365.33,397.50,402.34,361.02,394.98,384.75,361.21,347.53,330.74,313.30,301.82,296.85,280.85,304.75,337.72,357.46,400.38,414.09,443.93,460.65,476.63,491.41,492.81,513.91,524.88,529.60,533.35,526.24,542.46,555.86,539.78,531.24,540.34,546.92,531.80,496.10,495.90,488.65,480.53,467.96,459.54,449.61,431.77,414.79,410.14,398.99,383.32,357.82,334.77,331.47,350.63,350.64,364.46,372.67,350.11,340.91,314.89,312.32,302.43,253.21,240.52,250.38,266.32,260.66,274.43,263.82,299.78,313.45,317.61,309.44,282.42,272.37,277.79,268.87,270.72,263.80,291.70,254.10,270.96,282.59,286.95,325.15,340.90
2005-01-23 21:55:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,264.36,271.91,283.41,284.85,286.73,283.75,296.29,303.87,319.56,321.79,313.38,288.76,,,,,,,,248.66,269.48,297.41,328.74,359.19,377.31,398.45,412.12,,,,,,,487.15,492.86,496.45,495.74,491.89,479.30,464.89,,,,,,406.97,401.20,387.06,371.75,366.88,361.79,355.15,,,,,,,287.24,269.35,270.50,280.48,268.34,259.32,252.24,,,,,,209.67,220.26,236.01,247.33,255.06,223.28,210.25,188.78,,,,,,,,,,,
2005-02-07 21:58:39+00:00,L5,209.76,199.77,160.75,,,,,,,,,,,,90.56,97.41,101.05,123.13,148.86,183.38,209.89,228.29,245.57,238.77,252.48,253.84,249.17,252.09,265.83,259.39,286.49,308.95,288.92,264.37,254.06,238.87,230.06,220.58,226.08,216.47,209.80,219.53,243.01,275.56,319.64,347.46,366.96,389.75,410.02,425.53,427.21,432.79,444.05,455.78,460.22,466.78,473.05,493.62,490.62,480.85,468.68,455.89,453.88,431.03,415.66,396.50,393.48,384.29,375.01,375.10,356.04,342.37,347.15,337.13,323.38,305.03,286.98,288.63,283.10,286.06,269.84,261.95,275.39,261.52,,,,,,,,,,,,,,,,,183.79,194.48,197.95,195.38,188.17,190.92,197.66,219.66,210.32,210.88,230.96
2005-02-23 21:58:55+00:00,L5,226.07,182.16,143.04,117.09,90.90,,62.93,,,,78.09,86.79,87.17,96.38,107.28,103.15,106.65,132.10,152.32,187.43,216.74,235.81,252.87,262.70,271.17,273.15,273.65,275.09,284.81,290.29,306.77,309.85,299.94,268.09,265.39,246.60,249.00,229.46,232.29,227.46,216.91,234.10,257.18,287.11,322.62,350.67,367.18,385.78,397.37,411.27,420.72,435.61,447.28,456.09,469.75,468.28,475.99,482.91,481.21,472.53,459.53,445.84,441.30,429.73,422.88,414.34,402.18,393.24,389.30,374.42,357.57,342.55,348.68,337.54,322.00,307.25,295.65,300.30,296.13,293.34,275.92,276.15,262.90,255.22,252.46,249.04,245.21,237.52,221.12,208.21,182.62,183.72,191.63,212.13,225.80,230.64,230.01,224.99,175.09,178.84,189.58,205.96,211.40,211.92,201.08,210.88,207.26,218.32,215.98,222.70,242.82
2005-02-24 21:55:41+00:00,L7,217.41,187.93,149.56,118.49,93.07,,66.48,,,,,,,,,,,,,,,,,,,,,,280.76,285.16,300.56,313.29,293.14,272.70,265.39,253.26,253.49,240.98,,,,,,,310.53,347.04,364.36,381.70,395.80,402.67,421.04,439.33,,,,,,,478.62,472.20,458.97,447.45,449.64,430.85,423.79,,,,,,355.64,348.02,341.72,334.02,325.40,315.07,299.78,,,,,,,255.78,251.88,247.66,244.90,238.43,225.78,212.19,,,,,,234.80,232.88,223.38,191.79,181.60,194.50,200.66,203.78,,,,,,216.74,222.39,242.42
2005-05-06 22:01:49+00:00,L7,214.71,177.57,156.11,132.19,113.20,83.07,88.66,91.92,93.69,90.30,91.64,90.12,87.22,87.40,97.27,103.11,106.18,135.44,162.20,194.50,215.43,234.65,246.97,250.28,275.04,,,,,,,332.43,311.59,287.15,267.98,268.09,269.98,241.03,227.76,217.83,212.07,230.33,,,,,361.07,375.11,390.47,402.84,420.01,434.19,445.60,452.16,467.36,472.42,,,,464.43,453.40,438.69,441.80,427.69,421.36,409.01,408.67,393.65,,,,,349.54,344.97,332.29,322.61,308.62,311.25,302.00,303.76,294.46,,,,253.67,236.44,224.78,219.84,218.61,224.81,222.73,219.20,213.63,,,,,,228.28,220.40,208.19,216.99,217.74,218.72,211.26,214.73,,,,,255.42
2005-05-14 21:59:30+00:00,L5,270.34,,174.43,192.06,211.93,170.67,158.91,154.18,134.08,126.04,122.31,128.73,115.75,125.82,140.02,156.35,159.34,188.68,212.40,,256.89,279.43,288.32,296.12,317.12,327.30,319.91,331.65,383.15,402.37,406.26,368.04,378.40,364.47,342.82,323.21,306.93,289.85,260.96,260.31,257.92,269.68,303.73,332.54,355.19,369.55,403.33,428.25,423.74,440.79,453.14,456.72,455.12,470.89,487.92,508.91,531.68,524.50,511.19,495.37,477.68,483.34,459.75,452.64,445.10,439.24,443.90,439.84,429.82,404.93,395.36,392.92,381.16,370.01,370.58,375.06,366.91,351.83,350.96,342.86,338.58,331.33,317.97,324.41,301.02,289.52,272.64,251.90,246.62,253.64,243.34,248.24,243.65,235.38,230.41,231.24,237.59,259.11,280.71,276.81,261.04,261.91,258.65,262.78,258.97,258.25,267.54,273.09,278.29,294.18,290.25
2005-06-08 21:53:33+00:00,L5,193.55,201.52,199.97,178.43,133.20,101.18,101.61,102.86,96.79,87.32,85.76,94.23,100.35,107.20,112.65,118.44,123.01,,,,,,,,,,,,,,,,,,,,,,236.68,226.14,209.09,230.32,260.79,300.16,320.64,348.01,362.11,383.50,396.50,408.03,415.30,433.61,442.06,450.67,467.75,483.47,489.50,482.99,477.88,467.71,455.15,437.59,,,,,,,,,,,,,,,,,,,,,,,,244.18,232.82,192.94,,203.80,210.28,203.51,219.10,216.31,211.59,,,,182.30,212.29,214.74,211.82,213.60,211.54,205.61,200.91,191.87,226.90,227.27,238.19,
2005-07-01 21:59:50+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.44,354.16,348.17,345.69,338.76,337.66,310.90,308.24,288.87,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-03 21:55:25+00:00,L7,253.61,250.61,209.27,150.05,,,60.51,,,,,81.00,102.95,108.05,117.00,115.54,114.29,144.92,160.52,179.11,200.08,213.44,233.22,267.51,301.60,315.05,321.06,333.67,,,,,,,298.24,283.62,271.18,243.87,238.37,225.98,216.15,236.73,264.56,,,,,,,,,,,,,,,,,,,,419.72,414.16,409.57,402.26,394.58,398.21,391.37,,,,,,340.43,330.75,327.77,320.17,310.55,306.21,299.78,297.32,,,,,,,,,,,,,,,,,,214.31,222.97,225.20,222.23,233.15,232.48,224.52,216.02,,,,
2005-08-10 22:01:34+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-19 21:55:20+00:00,L7,,,,,,,,,,,78.08,95.85,112.93,118.27,113.04,112.73,112.71,121.40,146.58,170.84,190.05,209.49,244.06,269.95,293.90,317.34,333.42,336.49,363.20,361.82,363.29,354.06,,,,,,,236.96,225.15,212.65,234.28,267.41,295.27,307.92,329.45,342.33,,,,,,420.41,438.77,452.08,469.80,483.93,477.58,477.25,471.00,,,,,,388.10,385.52,387.68,381.79,376.12,363.33,339.61,,,,,,,288.96,297.24,283.39,282.00,280.91,275.33,257.77,,,,,130.74,208.30,208.97,204.72,202.04,202.76,209.27,210.76,,,,,,,212.51,216.07,204.18,199.49,230.18,228.39,240.28,267.78
2005-09-04 21:55:11+00:00,L7,287.27,263.78,209.56,146.10,93.15,,72.33,,77.49,88.44,111.53,134.72,143.00,145.72,141.65,129.69,127.25,135.26,,,,,,,,,,,,,,370.62,358.56,341.85,328.62,314.86,297.37,275.93,258.25,246.94,,,,,,,364.20,377.75,390.39,394.61,401.83,410.01,425.19,444.62,,,,,,488.09,476.77,449.63,434.76,429.32,410.80,396.95,392.21,,,,,,364.90,354.67,340.68,343.29,339.93,337.98,318.92,,,,,,270.47,257.48,245.18,230.31,228.35,221.95,224.59,,,,,,,210.34,207.34,215.37,217.31,211.58,219.23,226.01,224.55,,,,,,295.40
