dates,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110,satname
2022-07-16 22:12:26+00:00,321.24,348.39,366.67,377.78,397.25,408.69,457.10,587.29,616.11,646.19,,,,,,,634.24,628.00,600.14,,,528.71,517.16,483.55,447.51,404.93,393.17,358.90,344.29,331.63,318.26,322.66,312.17,312.68,294.01,309.85,285.21,278.57,265.60,231.97,227.68,247.98,268.90,287.95,330.74,350.45,359.91,384.55,401.00,413.03,395.03,414.37,416.51,419.37,405.66,417.73,382.39,378.20,369.45,374.06,377.79,370.71,368.50,341.57,346.66,361.68,318.79,312.01,274.08,267.94,266.13,264.77,251.91,264.68,,,,,,,,,,,,,,334.85,336.68,344.70,373.97,344.78,336.01,354.04,358.66,367.43,361.74,363.11,344.81,336.59,360.86,354.17,342.21,334.36,328.41,337.71,339.03,361.25,363.07,367.27,304.37,L8
2022-07-25 20:34:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.63,,,,,283.80,,,,,,,,L7
2022-07-25 22:06:23+00:00,291.83,314.44,341.52,362.66,361.15,388.88,,560.81,598.16,639.80,,,,,234.45,,634.98,,,,543.85,527.79,511.37,483.35,,,,,,,,,,,,,,,,,,,269.23,288.35,325.40,347.50,362.55,382.33,394.69,402.23,396.17,401.56,402.21,,,,,,,,,,,,,,,294.81,266.45,,,,,,,,,,,,,,,,,,328.78,315.72,315.92,326.37,,,,,,,,,,,,,329.89,319.33,317.47,325.95,330.38,353.38,355.55,363.78,321.75,L8
2022-08-02 22:06:07+00:00,312.32,349.69,376.84,390.51,400.91,415.78,,,,,,,,,221.64,219.35,639.24,,595.93,585.69,562.30,528.34,511.32,490.73,,425.19,395.46,360.43,346.92,335.36,313.42,310.61,303.41,299.62,288.13,283.67,269.21,267.68,258.57,247.50,241.42,256.60,260.90,290.64,322.88,348.51,364.06,381.85,398.67,402.27,418.16,416.11,413.68,411.30,408.08,402.67,391.42,390.73,387.39,383.19,382.72,383.72,364.48,351.02,355.12,342.78,315.02,296.15,279.03,263.76,253.55,250.05,248.20,261.71,279.71,301.06,318.95,310.48,312.71,317.09,305.41,309.10,321.67,334.16,335.36,332.73,332.23,324.44,328.51,334.20,341.25,335.74,345.52,357.19,358.28,362.62,369.89,369.49,357.03,342.60,335.11,341.85,342.16,336.38,342.85,341.75,349.72,365.94,367.10,370.41,,L9
2022-08-10 22:06:32+00:00,,,,,,,,,,,,,,,,,,602.79,588.08,584.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.07,343.28,324.57,341.41,362.32,340.45,339.02,354.04,359.09,,,,,,,,,,,,,,,373.53,,L8
2022-08-11 20:33:07+00:00,,,352.35,362.98,359.00,394.95,452.40,544.13,,628.15,,,,,,,620.41,,,,,,,,,,,,,,,,,,,,,,,219.89,216.08,229.48,,,313.19,,,378.67,393.95,,,,,386.02,,,,,,,,,,,,,282.81,285.60,,258.14,231.58,,,,,,,,306.51,312.27,,,,,,,,,,,,,,,,316.27,,,,,,,,,278.08,314.05,,,,,,L7
2022-08-25 22:12:26+00:00,,,,,,,,,,,,,,,,,629.87,604.28,590.46,547.43,517.58,,483.65,469.65,447.95,400.77,365.39,348.17,340.79,330.12,316.39,329.54,332.88,323.26,314.86,,,,,,,,,,,,,405.07,429.83,,405.86,384.16,400.96,399.26,393.56,419.03,399.28,369.25,378.19,368.76,,,353.47,,,327.66,289.06,308.69,,,,229.55,238.59,253.74,271.55,272.67,283.64,289.53,295.01,299.92,299.56,,,,312.75,306.70,323.88,327.83,,,313.63,298.93,304.44,321.75,329.96,327.93,333.34,349.92,,,,,,,,,,,,,,L9
2022-08-28 20:31:34+00:00,300.06,,,,,,,588.24,611.45,645.49,,,,,,,,,,,519.83,503.49,468.97,459.12,,380.61,328.51,313.40,310.91,,,,,,,,,,,,,225.51,,,282.70,,,,,,,364.21,417.04,,,391.22,,359.05,,,,,350.78,336.08,338.03,,294.66,,277.60,251.95,,,,,,,,,,,,,,,,,,334.91,315.03,,,,,347.35,,,,,,,324.32,325.54,316.71,,292.33,333.86,321.92,369.57,,,,L7
2022-10-06 20:33:16+00:00,,,,,,,,,,,,,,,,,633.62,639.70,596.59,,555.66,,,,,399.37,381.69,359.07,343.08,339.97,332.59,335.09,316.74,306.56,297.27,313.72,,,,240.13,242.01,247.11,261.66,302.66,320.43,334.47,337.28,,390.52,397.05,,,,387.77,379.20,,,,,330.33,,,,,,,320.38,323.57,303.76,293.83,266.31,251.15,,,,,,,305.65,313.08,301.26,312.91,326.26,338.73,327.34,328.14,347.83,,,,,326.67,310.24,330.58,346.43,354.61,355.90,350.29,,,,,,,316.12,324.92,342.09,361.11,359.10,358.96,282.89,L7
2023-01-16 20:17:57+00:00,315.95,331.31,336.81,350.60,377.92,,,,,,,,,,,,,,625.79,596.91,583.45,529.88,503.50,489.32,461.35,,399.28,385.52,,,,,336.74,335.93,323.28,306.00,,,252.84,,227.61,,277.79,,,,,379.78,,,442.62,,434.98,426.24,408.50,411.54,,,,,400.77,405.51,,,374.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-01-16 22:12:34+00:00,324.70,334.39,342.20,360.77,382.16,421.32,,,,,,,,,,,,,,598.89,588.35,544.34,501.98,490.36,471.50,,,397.47,394.89,,,369.84,344.57,335.37,330.67,297.31,303.06,266.58,258.47,245.39,226.68,237.13,285.97,321.50,321.86,362.73,,381.73,406.25,,437.92,,445.32,442.17,,435.22,,,,,439.19,,,,385.76,339.70,,355.65,342.13,,266.92,269.26,277.86,270.96,,343.50,315.68,313.02,319.87,333.68,348.20,333.96,331.73,317.35,340.72,347.70,334.59,342.80,385.79,374.05,342.54,364.11,388.54,388.58,,,,,374.55,378.17,360.90,359.88,,,,,,,,,,L9
2023-01-17 22:06:18+00:00,311.99,324.96,328.77,350.02,373.49,388.72,,603.16,,,,,,,,,,630.74,605.79,575.81,550.37,517.29,483.54,461.28,432.28,418.07,377.64,348.68,359.54,351.56,350.23,313.67,305.82,299.90,291.17,270.88,266.25,234.33,214.25,210.39,207.42,222.08,244.99,273.67,293.48,308.52,324.65,342.77,,,396.13,395.58,392.58,394.24,395.46,,375.29,361.69,363.07,355.86,,356.13,352.53,351.51,335.00,313.31,326.95,302.89,287.00,280.87,258.24,240.27,263.71,256.50,294.10,307.25,290.40,299.32,292.69,310.41,318.26,307.78,302.69,302.17,316.72,321.08,316.75,325.25,354.93,356.49,342.03,366.76,376.37,353.61,359.30,365.65,376.98,413.14,358.12,359.33,357.41,359.28,,,,,,,,,,L8
2023-02-18 22:06:13+00:00,307.59,324.62,343.84,345.85,,,,569.24,607.64,,,,,,258.39,,656.03,,,,,,,,,411.38,402.35,367.20,358.98,346.01,322.44,332.45,337.29,318.45,298.71,310.51,261.08,272.07,251.13,231.31,230.86,241.71,251.00,276.80,327.48,337.93,353.91,386.11,,,388.87,396.52,397.90,,384.25,415.67,368.92,368.08,363.60,368.72,,362.88,369.45,353.52,359.63,379.91,320.37,329.43,292.73,,,259.59,252.18,261.48,,295.83,,,,,,,,,,,,,336.88,361.40,,360.40,349.26,360.74,372.95,378.06,390.89,398.20,372.84,,,,382.14,382.25,366.04,399.68,410.87,449.70,425.59,,,L8
2023-03-05 22:12:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.58,,284.55,286.32,303.68,316.38,317.25,296.18,310.27,322.53,323.07,299.27,300.70,332.57,337.04,309.16,339.77,,338.57,329.05,346.50,338.97,352.53,363.50,375.18,344.34,327.63,360.64,367.55,366.64,365.44,363.17,387.08,387.54,428.49,411.53,386.76,,L9
2023-03-06 22:06:02+00:00,293.14,311.80,338.09,331.23,,,,551.08,,648.49,,,,,254.77,,653.34,,608.71,586.95,561.38,542.72,525.98,479.16,457.50,407.67,391.39,364.72,350.42,342.26,320.79,333.78,330.43,313.76,285.54,294.29,251.12,251.65,227.26,224.11,211.09,231.01,248.48,250.35,289.71,329.34,345.66,363.68,402.79,,389.28,385.21,386.68,383.56,378.87,419.05,371.18,375.35,350.55,346.50,,340.80,356.22,356.80,373.27,393.51,323.68,321.94,290.35,276.17,251.04,234.98,226.73,229.53,,289.03,290.85,304.43,321.90,328.95,301.82,323.30,331.39,335.96,317.40,320.83,347.78,348.19,328.11,346.22,,350.22,342.01,357.50,356.04,365.56,374.88,390.96,356.32,335.15,375.29,383.79,385.21,378.84,366.60,395.43,393.65,434.27,422.02,418.31,,L8
2023-03-13 20:10:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,436.78,408.53,366.13,339.76,,,,,,,,,,,,,,,,,,,,,,,,,422.41,,425.28,,381.51,,,425.36,,,,,,,343.55,,,,,,,,,,,291.87,,,,,,,297.13,,,,,,334.82,,362.71,,,,,301.76,,,,,,,,,,,,,L7
2023-03-13 22:12:11+00:00,303.08,319.30,350.61,359.11,,437.37,,,,,,,,,219.83,214.04,,,607.10,584.11,564.65,536.15,498.15,468.14,442.23,415.76,391.00,362.56,356.34,349.54,345.40,327.47,307.52,303.89,292.77,262.30,260.96,252.52,240.05,217.22,206.13,217.90,232.39,,268.40,316.39,329.65,342.86,361.12,375.80,382.31,382.04,379.27,391.05,409.80,388.14,382.39,369.08,362.93,356.67,359.65,365.07,372.06,373.72,377.14,354.53,346.94,314.68,305.37,272.53,264.47,256.52,250.45,210.02,248.41,279.08,294.37,300.37,293.09,289.65,294.37,292.23,300.19,308.99,311.73,311.96,309.73,330.35,353.97,362.37,353.62,348.45,338.25,343.45,354.31,360.73,377.80,385.54,340.92,340.53,351.30,352.41,364.27,359.27,379.69,386.22,392.58,396.75,403.30,402.84,,L8
2023-03-21 22:12:19+00:00,,,,,,,,533.18,563.74,617.62,652.53,662.97,665.29,661.61,,,618.50,,,,,,,,,,,,,,,280.53,,,,,,,,,,,,211.59,277.23,295.40,308.50,,374.94,365.87,,321.43,328.66,,320.66,380.74,331.32,329.75,296.63,,285.76,300.13,327.82,318.00,341.24,382.25,292.74,314.29,265.69,260.05,214.58,209.72,,,,270.39,255.57,287.86,325.72,329.18,287.63,310.25,307.57,323.18,297.09,299.49,342.97,343.31,304.18,319.01,359.06,321.91,310.78,332.45,342.16,337.89,349.46,369.90,286.59,,,,,,,,,,,,249.19,L9
2023-04-06 22:12:09+00:00,306.37,322.13,338.36,331.45,,,,523.33,581.73,632.97,649.24,,,,,,633.91,603.39,590.28,576.34,547.38,532.30,515.20,451.60,441.51,394.80,,332.70,306.27,330.90,311.15,309.41,305.17,296.30,284.10,292.70,246.02,,,212.07,188.21,,231.38,235.87,271.68,311.47,336.61,346.01,390.64,404.32,369.57,343.42,361.12,375.59,356.33,398.78,341.00,347.12,335.09,336.49,321.34,326.83,351.62,348.52,360.17,370.08,302.93,313.44,278.58,280.60,236.46,230.93,221.15,202.91,248.83,269.68,267.50,294.15,325.34,344.94,302.83,323.47,315.57,322.96,307.89,312.77,349.88,346.88,297.90,309.31,359.14,316.71,318.63,326.91,330.75,329.72,339.62,347.66,323.61,319.00,358.05,359.73,360.42,362.56,342.78,369.76,340.41,,,,229.24,L9
2023-04-07 22:05:40+00:00,301.12,326.67,344.65,336.97,,,,554.43,607.15,653.53,,,,,,,644.77,617.99,607.63,567.70,543.15,529.07,514.06,462.06,450.39,377.84,384.61,348.82,328.10,316.80,305.40,305.46,317.56,301.17,273.18,286.13,236.10,249.20,224.14,220.02,205.49,217.08,,,,,,,,,,,,364.39,352.78,403.00,356.51,357.77,339.82,327.46,325.92,329.02,357.99,362.10,365.15,399.66,313.40,321.82,286.93,280.16,240.79,233.67,225.63,221.59,,271.75,281.98,296.48,324.77,339.17,310.64,320.29,309.89,318.11,310.33,316.06,339.49,348.31,313.81,333.19,379.27,340.30,339.02,345.96,347.42,347.69,362.25,372.29,351.40,334.98,372.49,375.13,371.39,367.59,353.35,380.90,378.98,424.77,432.56,414.32,,L8
2023-04-09 20:14:11+00:00,,,,,,,,,,,,,,,,,612.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.46,,,,,339.92,332.48,,291.99,263.40,,,235.90,,,,,,,,,,,,,,,,,,,,,,,,364.96,,,,,,,,,,,,,,,L7
2023-05-18 20:05:56+00:00,302.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-05-24 22:11:41+00:00,306.92,,355.73,346.09,355.71,415.73,,,,,,,,,,,,613.84,588.92,569.51,547.93,521.66,487.45,462.83,428.90,396.58,367.93,339.44,,,,,,,,,,,,,,,,,,300.61,310.11,328.68,352.40,,375.79,379.10,383.51,373.39,361.78,351.85,358.96,367.56,367.52,364.43,366.66,369.26,376.62,377.07,365.77,352.06,326.95,317.37,296.56,276.15,253.07,242.38,243.40,,275.07,276.42,278.37,268.68,284.03,303.93,317.90,322.77,310.72,307.88,308.47,316.24,319.49,334.11,342.23,331.14,333.57,343.95,343.29,349.73,340.52,,358.27,363.41,338.75,,,,371.84,367.35,361.85,360.03,361.37,363.72,362.95,375.45,,L9
2023-05-25 22:05:20+00:00,295.86,330.57,352.31,363.52,,421.81,,,,,,,,,213.86,,,,,,,509.03,473.06,451.98,429.30,419.75,379.98,347.97,,,,,,,,,,,,,,,244.23,273.53,287.63,312.54,338.25,341.30,351.40,368.98,381.41,393.30,394.48,388.25,388.82,379.87,395.54,385.10,385.13,381.96,386.76,385.97,388.33,384.26,368.26,354.48,353.46,322.93,306.21,280.76,273.43,259.02,270.40,253.63,288.45,286.63,286.02,282.29,285.86,302.56,325.83,337.49,317.06,305.65,306.58,314.11,319.07,323.77,353.62,337.18,332.36,342.41,350.05,350.73,347.31,,372.40,378.31,367.29,,,,368.71,367.65,378.50,362.05,360.98,353.06,360.41,378.19,,L8
2023-06-09 22:11:36+00:00,,,,,,,,,,,,,,,197.97,186.76,,,603.43,581.44,563.19,527.26,492.54,480.78,446.62,441.02,,352.53,358.43,342.93,334.78,330.14,310.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.91,271.31,,277.86,278.19,291.97,293.13,280.48,295.00,344.69,,,,,,,,,,,,,365.38,372.95,378.08,388.41,,375.72,366.51,356.22,359.00,375.13,373.01,380.56,361.34,353.17,339.75,371.17,368.09,242.83,L9
2023-06-18 22:05:21+00:00,286.39,319.11,333.80,333.46,,385.12,,572.85,601.27,652.31,,,,,,,632.54,610.82,594.46,572.26,543.46,520.85,511.02,457.94,442.24,,376.29,341.24,337.49,323.37,310.11,318.09,316.94,308.33,288.04,289.87,241.78,261.56,234.28,217.55,205.19,206.66,234.63,250.60,295.22,321.09,346.89,368.27,399.79,413.56,395.83,396.52,410.21,414.03,389.05,414.43,359.96,361.91,354.75,351.53,368.23,370.14,381.59,363.22,373.38,391.96,327.76,329.81,286.75,272.41,263.24,242.22,236.23,257.43,262.63,267.36,273.48,276.80,297.25,320.13,299.04,327.93,327.01,323.63,302.29,300.32,338.68,338.23,311.66,333.76,359.12,332.54,331.67,351.99,346.65,,367.64,381.25,355.50,341.03,374.21,378.65,376.21,370.88,350.04,366.87,359.21,,375.95,393.15,,L9
2023-06-25 22:11:32+00:00,,,,,,,,,,,,,,,,,,,,,,531.50,504.01,481.08,442.58,429.45,398.74,351.41,,,,,,,,,,247.04,255.10,231.07,216.93,231.78,,,306.30,325.29,358.12,376.27,380.57,394.74,433.52,,,,436.68,392.59,,391.91,,,,,415.97,,381.11,353.52,,344.77,327.67,275.29,278.74,267.36,270.55,238.13,,303.83,,312.01,314.28,,,,,,,,,,,,,,,,,,,,,,,,,384.30,,398.94,377.58,343.28,346.22,356.09,,L9
2023-08-04 22:12:04+00:00,283.45,313.32,345.10,341.29,,393.51,,586.57,617.94,,,,,,249.86,,641.47,,,,,,479.71,450.06,428.83,385.48,361.27,343.21,335.53,316.88,304.29,304.91,307.09,298.33,274.82,296.35,269.86,260.56,228.57,223.19,215.20,225.41,248.93,238.39,271.36,298.71,334.31,349.05,371.68,,387.29,394.74,417.42,399.66,399.00,409.69,364.71,365.24,356.79,359.90,350.25,345.39,354.87,346.17,366.37,370.54,322.50,329.41,305.23,281.75,268.45,252.73,232.22,245.49,251.98,264.86,274.61,290.48,297.12,301.90,295.31,310.04,317.74,320.26,310.08,304.13,316.13,317.60,306.09,318.02,342.13,316.65,323.65,331.87,339.75,336.88,352.10,367.61,343.70,,,,352.09,349.57,328.19,345.96,350.49,381.50,369.50,370.81,345.18,L8
2023-08-05 22:05:47+00:00,285.84,304.93,338.65,357.97,,402.51,,602.82,,,,,,,234.26,,632.29,,,,,484.72,472.88,436.76,409.23,392.32,359.59,321.38,324.42,315.69,299.87,301.66,286.83,278.32,276.19,262.95,258.02,240.50,223.62,215.43,208.71,229.21,247.85,250.05,265.70,296.06,322.08,323.70,355.65,375.89,386.70,398.84,412.32,415.57,415.07,401.67,382.37,372.40,365.43,364.88,359.06,364.27,371.09,365.87,364.03,361.44,338.91,334.16,304.47,278.75,262.65,238.16,235.91,226.50,245.82,264.79,283.22,284.50,287.88,305.52,311.57,325.89,324.02,323.36,317.64,320.09,323.27,313.78,309.53,316.91,323.13,321.48,322.00,339.96,356.24,371.89,386.47,360.91,344.58,,,,348.94,346.40,341.32,341.52,343.59,347.91,354.25,360.17,362.62,L9
2023-08-21 22:05:52+00:00,275.16,305.01,327.22,339.28,369.25,400.49,,587.10,622.18,,,,,,,,620.53,606.58,582.83,569.15,543.18,518.93,470.38,426.24,393.12,364.21,344.05,314.03,302.34,294.70,289.13,278.76,283.08,259.26,263.81,253.04,247.20,226.92,205.71,201.02,187.68,198.44,226.30,245.29,256.55,281.41,306.09,316.99,343.60,353.66,356.23,,376.18,389.78,398.57,393.14,379.02,369.62,357.63,353.58,361.72,357.60,355.79,351.07,342.91,338.75,326.55,313.26,287.53,268.94,251.74,237.40,220.72,209.16,244.05,252.95,268.67,270.71,277.78,298.41,308.36,302.88,308.49,309.01,303.14,302.49,313.17,306.03,298.58,290.55,303.33,316.78,313.60,324.62,323.79,335.99,348.46,356.71,346.97,333.60,327.57,325.38,333.37,344.50,332.71,327.49,324.50,334.64,349.50,367.91,380.00,L9
2023-08-24 19:57:34+00:00,242.17,,,,,,,,,,,,,,,,625.02,,,,,,,,,,,,,,,,,,,,,,,172.49,,,,,,,,,,,364.04,,351.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-08-28 22:12:08+00:00,271.34,299.37,327.37,334.30,354.70,384.53,451.80,581.82,614.24,,,,,,,,,618.63,592.69,568.37,539.50,513.06,489.09,460.72,431.15,390.17,374.37,339.27,329.21,328.36,314.45,302.93,302.64,282.37,275.01,272.00,257.25,248.99,236.14,223.15,202.58,223.46,248.98,260.45,290.22,309.80,322.54,350.37,361.28,377.98,381.87,403.94,410.97,423.72,423.29,405.49,382.58,380.63,370.91,370.81,365.70,365.28,362.49,360.06,365.78,364.14,334.00,324.29,303.94,285.99,263.65,256.89,238.78,237.62,256.30,261.87,285.43,271.97,277.51,302.66,311.12,322.18,316.92,319.33,314.93,311.32,318.79,312.64,306.96,299.84,320.27,323.23,321.74,323.40,329.36,332.94,346.95,364.71,342.74,335.81,328.49,330.28,338.03,346.04,349.24,347.59,327.84,340.17,351.82,375.43,395.93,L9
2023-08-29 22:06:02+00:00,273.74,299.06,329.50,330.43,,381.71,,,,,,,,,,,635.12,614.06,588.26,562.08,543.65,511.73,498.78,453.57,438.98,392.36,371.80,339.53,,,,,,,,,,,,222.63,206.66,228.19,252.46,271.05,312.01,332.09,336.91,361.88,390.11,407.24,392.83,409.58,414.99,421.21,412.62,427.89,380.95,382.61,368.88,371.37,367.97,368.63,374.54,357.59,368.30,384.52,323.68,324.28,296.76,286.17,266.64,255.42,233.13,242.74,240.90,260.37,273.74,274.65,290.27,312.97,310.04,319.35,322.95,322.91,314.30,318.75,337.01,327.86,289.63,293.81,328.03,318.59,321.32,340.02,339.42,339.96,357.63,370.32,353.90,337.77,345.41,349.44,356.15,355.52,346.40,362.30,335.54,360.49,369.05,376.79,373.16,L8
2023-09-05 22:12:10+00:00,,,,,415.62,438.59,,605.54,,,,,,,,,,,621.45,587.90,550.66,523.46,489.93,474.23,,,,,,,,328.36,313.63,303.53,304.58,289.65,291.31,260.23,254.16,,,,,,,333.78,344.50,365.01,368.24,385.66,419.73,435.47,462.11,465.33,467.76,424.92,,421.09,399.98,396.14,,404.61,391.72,388.50,376.51,359.85,359.28,337.15,317.53,294.34,284.06,273.87,262.00,227.29,259.97,285.75,290.23,283.22,267.40,280.64,334.17,319.09,327.56,327.39,333.10,332.97,326.41,316.36,323.79,296.43,297.57,332.37,344.18,350.72,349.60,346.40,363.95,382.00,375.01,360.77,316.20,322.80,339.35,358.24,380.74,,338.93,322.77,350.88,375.75,419.72,L8
2023-10-23 22:12:23+00:00,267.86,287.84,338.26,365.05,396.25,423.27,,622.08,,,,,,,,,,621.36,595.52,567.82,542.16,515.96,479.33,455.35,417.76,405.44,359.60,327.04,335.19,327.80,321.00,293.80,283.96,267.49,267.82,256.84,255.40,224.39,213.00,201.42,192.02,217.60,245.66,288.65,285.83,308.71,330.08,356.71,342.12,370.89,399.99,418.89,437.40,452.26,460.84,416.30,,421.29,420.79,407.64,406.28,384.89,378.62,384.07,365.93,337.41,368.34,328.74,307.07,277.16,281.63,275.11,279.90,221.13,244.32,264.67,267.04,262.20,254.38,275.97,306.84,296.89,300.82,294.22,314.17,307.26,285.49,280.91,303.05,305.37,290.15,324.51,324.22,307.97,319.29,340.35,354.74,346.33,330.35,,323.08,326.03,340.50,332.32,328.87,337.46,353.95,336.56,345.84,329.29,385.11,L8
2023-11-08 22:12:20+00:00,279.80,298.29,325.11,360.36,381.14,400.44,,610.22,643.56,,,,,,,,,626.65,589.25,571.10,539.31,517.49,482.91,456.29,417.49,399.15,372.04,335.42,334.36,325.44,318.09,303.60,285.84,286.48,276.99,260.69,260.17,247.64,240.18,214.43,198.92,220.65,258.52,286.03,295.89,310.54,327.45,352.78,363.00,385.17,,,,,,,,,,,,,,,,,350.26,323.06,306.71,276.54,273.46,271.64,270.37,254.48,249.37,264.36,269.82,262.78,266.69,289.74,303.50,319.69,319.67,308.40,313.13,310.98,304.03,302.56,302.23,298.97,308.43,326.99,316.01,322.19,325.79,337.02,349.50,342.94,318.59,336.48,335.16,337.27,337.73,339.25,340.46,339.64,352.20,362.03,362.73,358.49,386.41,L8
2023-11-24 22:12:27+00:00,261.43,287.78,311.29,326.32,351.71,381.04,,,616.83,,,,,,,,629.19,605.21,585.26,557.87,527.88,507.80,481.86,,,,,,,,,,,,,,,,,,,,,,,300.26,312.18,328.08,360.50,379.72,383.72,398.91,406.85,426.44,427.22,425.74,388.25,387.12,369.81,351.78,336.81,343.21,341.86,347.57,348.56,349.70,326.44,312.08,289.40,271.77,260.79,258.78,246.71,225.41,246.73,254.46,254.92,258.96,271.04,285.80,295.98,314.80,312.89,315.67,300.89,295.29,296.91,291.75,294.67,298.47,309.81,305.02,311.41,313.68,324.41,332.14,333.88,341.57,329.04,319.62,329.42,320.73,313.67,313.96,317.42,334.53,339.01,355.90,357.73,358.27,358.28,L8
2023-12-27 22:06:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,459.24,439.77,385.30,375.63,336.44,321.60,302.02,286.02,302.63,305.20,285.14,264.64,282.11,230.82,245.05,217.79,188.79,183.67,199.63,234.73,235.78,282.89,310.08,337.05,354.45,387.08,402.01,392.86,400.79,409.27,423.19,415.49,451.91,387.42,384.53,369.21,371.64,351.52,364.48,358.68,347.52,357.05,381.26,322.43,329.97,288.46,276.69,267.75,263.87,245.57,260.05,246.70,261.05,258.96,268.36,294.68,298.85,285.43,319.03,332.32,333.58,,,336.11,325.15,297.57,323.34,347.84,314.95,304.03,322.30,,,,,,,,,,,,,,,,,,L9
2024-01-11 19:37:24+00:00,255.55,,333.70,364.13,379.40,396.80,436.70,,,,,,,,,,,624.47,599.59,563.40,546.29,523.52,504.38,464.99,446.63,394.82,384.67,331.37,,,293.60,291.08,291.14,289.15,258.68,268.34,240.00,252.48,,,,,266.33,,,,349.80,361.71,386.61,406.24,412.17,434.37,438.54,,455.57,467.27,,,397.66,388.12,380.73,378.33,389.26,363.28,368.10,378.45,361.38,339.14,,,,274.17,265.92,277.51,265.58,260.48,268.77,268.41,269.16,306.80,293.81,,,343.49,337.02,331.96,350.70,350.01,327.60,332.68,345.08,332.61,311.73,318.08,,,369.09,374.56,351.16,,,,340.42,345.29,352.66,,359.71,,,379.13,384.39,L7
2024-01-12 22:06:18+00:00,274.91,303.92,327.71,342.52,362.21,379.70,,,,,,,,,,,638.29,616.80,589.22,557.80,547.16,527.34,512.06,450.81,442.45,390.12,375.38,332.86,319.81,311.74,273.93,306.43,307.60,292.01,279.47,290.30,241.80,258.85,235.67,209.19,210.10,220.02,253.43,259.81,308.05,336.57,353.17,363.80,405.42,421.24,402.49,410.05,426.41,436.72,424.60,465.80,394.05,393.83,370.51,376.87,357.37,372.42,369.36,350.45,361.60,402.34,321.81,335.90,290.41,286.55,275.28,270.92,250.19,254.98,255.55,267.50,267.98,276.86,294.02,317.10,291.62,319.64,332.47,337.49,314.51,301.47,348.78,323.97,287.73,317.28,363.94,324.57,307.15,316.50,335.12,349.02,358.22,375.79,350.21,339.51,369.24,353.07,339.57,340.74,328.60,351.37,352.85,397.81,376.76,389.68,370.02,L9
