dates,satname,nzd0559-0000,nzd0559-0001,nzd0559-0002,nzd0559-0003,nzd0559-0004,nzd0559-0005,nzd0559-0006,nzd0559-0007,nzd0559-0008,nzd0559-0009,nzd0559-0010,nzd0559-0011,nzd0559-0012,nzd0559-0013,nzd0559-0014,nzd0559-0015,nzd0559-0016,nzd0559-0017,nzd0559-0018,nzd0559-0019,nzd0559-0020,nzd0559-0021,nzd0559-0022,nzd0559-0023,nzd0559-0024,nzd0559-0025,nzd0559-0026,nzd0559-0027,nzd0559-0028,nzd0559-0029,nzd0559-0030,nzd0559-0031,nzd0559-0032,nzd0559-0033,nzd0559-0034,nzd0559-0035,nzd0559-0036,nzd0559-0037,nzd0559-0038,nzd0559-0039,nzd0559-0040,nzd0559-0041,nzd0559-0042,nzd0559-0043,nzd0559-0044,nzd0559-0045,nzd0559-0046,nzd0559-0047,nzd0559-0048,nzd0559-0049,nzd0559-0050,nzd0559-0051,nzd0559-0052,nzd0559-0053,nzd0559-0054,nzd0559-0055,nzd0559-0056,nzd0559-0057,nzd0559-0058,nzd0559-0059,nzd0559-0060,nzd0559-0061,nzd0559-0062,nzd0559-0063,nzd0559-0064,nzd0559-0065,nzd0559-0066,nzd0559-0067,nzd0559-0068,nzd0559-0069,nzd0559-0070,nzd0559-0071,nzd0559-0072,nzd0559-0073,nzd0559-0074,nzd0559-0075,nzd0559-0076,nzd0559-0077,nzd0559-0078,nzd0559-0079,nzd0559-0080,nzd0559-0081,nzd0559-0082,nzd0559-0083,nzd0559-0084,nzd0559-0085,nzd0559-0086,nzd0559-0087,nzd0559-0088,nzd0559-0089,nzd0559-0090,nzd0559-0091,nzd0559-0092,nzd0559-0093,nzd0559-0094,nzd0559-0095,nzd0559-0096,nzd0559-0097,nzd0559-0098,nzd0559-0099,nzd0559-0100,nzd0559-0101,nzd0559-0102,nzd0559-0103,nzd0559-0104,nzd0559-0105,nzd0559-0106
2022-02-12 22:27:11+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.31,517.60,501.22,602.13,,,,,605.19,594.02,508.86,481.95,389.88
2022-02-13 22:20:52+00:00,L8,287.02,293.05,317.74,312.84,309.28,297.78,316.59,325.57,335.13,333.26,335.11,340.17,346.89,353.22,351.46,345.77,343.39,360.75,367.28,370.54,371.34,364.90,363.50,364.86,358.47,358.91,361.38,343.06,319.90,299.07,309.61,316.67,326.26,327.98,338.30,331.99,330.40,328.32,335.41,335.29,342.08,337.40,333.72,313.86,296.55,300.83,313.62,325.94,325.39,307.18,291.00,292.08,306.61,317.17,314.07,317.48,323.86,325.15,325.45,320.94,333.25,341.63,341.98,336.06,342.19,337.78,323.55,310.41,320.46,328.85,329.27,321.05,311.75,307.05,309.78,310.64,311.65,303.92,292.40,296.44,298.92,300.80,292.74,283.95,275.40,265.75,263.72,258.56,258.43,267.24,272.06,280.45,294.56,296.99,302.53,305.56,312.89,317.72,331.95,347.06,349.26,352.49,326.01,295.57,282.63,305.21,329.18
2022-02-20 22:26:59+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.57,333.90,338.18,337.93,323.95,303.41,318.44,330.01,333.89,339.35,334.16,335.46,340.49,335.32,342.93,361.68,369.12,361.15,355.60,359.34,357.02,343.45,336.98,343.93,344.51,344.77,338.91,327.49,326.48,328.38,326.80,324.23,315.98,308.17,319.06,323.33,312.34,304.24,300.44,296.86,285.53,273.81,277.42,290.91,310.34,304.97,308.89,317.62,314.00,315.92,318.35,329.63,340.19,349.96,355.23,355.63,362.35,403.91,313.25,310.90,316.01,401.44
2022-03-01 22:20:48+00:00,L8,299.27,324.21,327.36,328.59,316.81,320.65,329.33,339.05,343.26,333.37,339.81,348.21,366.68,360.61,358.88,356.02,356.21,369.36,375.17,378.57,379.06,380.06,380.08,379.49,373.13,383.35,383.98,356.28,331.33,319.30,330.94,332.89,332.69,345.23,351.22,346.48,340.29,337.17,333.83,343.42,361.31,346.53,340.75,323.41,314.45,322.48,332.13,328.35,328.63,314.36,298.09,302.05,321.54,326.28,329.92,328.80,328.21,328.64,325.35,342.92,359.83,359.11,353.03,353.24,353.24,333.56,328.37,335.27,337.49,340.33,336.37,328.98,331.44,322.87,316.55,311.46,313.84,303.89,302.35,309.78,316.26,306.36,305.38,299.05,284.90,289.04,278.85,281.29,288.87,296.91,300.39,305.23,307.40,304.63,307.38,310.00,319.42,328.91,336.11,348.74,351.78,360.81,333.56,305.47,296.91,320.75,362.74
2022-03-17 22:20:41+00:00,L8,299.81,321.46,327.68,330.82,324.40,321.00,323.00,335.72,337.13,338.98,338.79,346.23,375.73,382.96,355.96,348.38,356.22,372.66,380.17,382.73,376.50,377.86,378.05,378.50,382.18,374.71,373.73,363.55,344.69,319.45,323.82,324.06,334.24,344.59,351.55,350.69,336.90,326.89,331.71,346.13,359.64,349.48,336.83,322.94,313.92,328.92,336.02,331.06,327.20,325.53,306.26,300.69,314.78,327.30,328.75,,326.59,326.82,327.03,343.87,361.94,358.44,353.24,349.70,348.44,338.41,330.86,341.36,346.05,342.45,335.46,331.53,335.66,324.54,315.90,322.89,315.30,311.57,310.30,309.13,315.71,310.08,301.16,301.58,298.11,291.02,286.04,283.00,285.70,291.49,290.04,294.11,294.26,297.04,298.36,304.54,316.78,320.44,339.28,353.41,368.43,372.36,338.94,300.02,299.55,313.55,346.99
2022-03-24 22:26:46+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.57,325.74,323.69,315.39,297.48,302.17,314.28,321.54,320.84,324.41,323.53,323.41,333.76,345.30,360.05,351.43,343.02,337.51,332.23,321.93,331.61,337.92,337.29,337.33,328.13,322.86,318.01,313.02,309.76,315.08,312.17,306.42,302.30,307.83,308.21,300.65,292.77,290.98,282.63,277.47,279.54,284.46,283.43,287.05,287.62,290.28,286.92,291.64,296.58,308.19,311.84,340.82,356.30,363.16,369.79,346.38,306.98,304.53,312.85,329.97
2022-04-09 22:26:46+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.91,235.78,240.35,253.59,255.40,265.24,259.68,276.24,,631.62,,598.14,589.70,628.95,623.76,,,,618.41
2022-04-10 22:21:04+00:00,L9,,,311.69,313.20,308.46,307.89,297.71,301.47,304.17,312.80,308.37,318.69,334.66,349.14,337.57,328.71,324.12,334.51,351.05,360.72,363.98,351.32,352.05,355.30,358.40,354.72,346.18,336.22,329.97,304.84,287.03,297.22,296.93,316.40,325.47,329.55,321.45,306.20,298.95,323.57,331.17,335.06,312.36,293.63,286.47,301.66,308.88,308.64,297.25,299.71,295.03,293.21,286.57,292.99,300.83,,321.94,316.65,305.33,315.40,334.96,334.06,324.29,315.93,315.61,323.72,322.46,320.25,318.72,318.54,321.04,317.09,304.72,294.47,289.89,289.90,291.96,297.86,294.10,298.25,288.79,291.61,289.62,279.23,276.54,262.76,262.28,254.78,251.45,260.17,258.07,260.99,260.52,264.02,275.15,276.54,286.97,309.75,333.57,348.62,349.09,346.77,305.08,283.96,279.52,302.95,318.38
2022-04-17 22:26:46+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.55,318.05,313.76,309.71,312.14,309.32,303.75,297.46,291.02,292.68,281.82,272.23,270.93,266.66,271.42,275.06,268.57,291.82,288.73,284.17,300.56,333.11,359.18,361.05,355.94,351.86,348.10,407.33,293.82,303.86,313.37,407.73
2022-05-03 22:26:41+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.38,269.84,273.59,275.51,283.07,281.84,296.88,322.51,352.70,364.91,365.02,366.89,363.03,371.93,409.36,315.13,319.60,328.99,404.97
2022-05-04 22:20:37+00:00,L8,319.59,323.92,331.02,333.70,332.44,327.05,333.24,322.62,325.48,333.56,341.23,347.63,357.36,359.12,359.69,359.44,359.20,361.95,370.22,377.03,378.00,378.70,377.05,377.73,372.90,375.69,364.43,358.73,342.21,335.81,323.01,320.84,312.69,326.87,346.29,349.61,347.64,342.48,348.43,353.24,343.22,337.76,333.46,330.55,336.42,341.42,334.88,331.01,323.84,319.58,312.55,314.21,304.70,307.99,308.11,327.01,331.58,338.44,352.14,356.48,356.82,344.42,332.74,336.05,348.98,348.73,349.35,345.66,347.14,337.96,334.84,324.65,319.19,318.34,321.32,321.34,314.37,308.84,312.85,312.45,311.74,301.12,298.06,292.20,287.26,277.59,271.05,267.36,262.74,261.24,269.30,271.10,277.22,277.50,287.58,313.40,348.58,352.67,360.93,360.64,362.92,360.39,385.98,312.39,313.44,321.52,391.77
2022-05-20 22:21:08+00:00,L8,204.44,194.16,280.46,,,276.87,274.51,278.94,280.34,284.27,299.17,,,,,,,,,,,,,352.42,352.01,349.20,338.18,328.04,312.05,295.24,297.24,285.86,286.74,294.38,306.36,310.87,313.56,320.52,318.57,328.36,311.73,289.39,280.85,299.08,304.05,304.09,300.09,313.29,301.12,285.48,,,,,,,298.55,311.88,589.58,328.06,327.78,,317.60,313.90,311.74,323.88,,348.80,337.21,327.22,313.95,300.16,290.80,286.83,281.73,285.15,288.04,290.17,284.83,285.80,283.56,284.51,277.61,268.32,256.13,248.50,247.22,252.88,244.60,244.55,251.89,249.81,252.99,269.02,576.19,,,,,,,,,,,,
2022-05-27 22:26:53+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.58,203.90,236.51,228.20,207.21,229.22,,524.34,489.73,,502.47,558.05,580.78,607.03,628.43,518.68,308.81,265.44,297.38,307.36
2022-06-05 22:20:51+00:00,L8,,,,,,,,,,,322.95,339.69,349.21,347.98,346.95,343.11,342.90,347.30,354.62,354.35,357.99,352.61,361.87,360.34,362.60,354.47,342.89,318.25,278.90,277.04,269.49,283.58,295.40,281.88,295.34,293.89,307.11,309.71,309.42,273.89,274.31,290.56,279.90,268.71,288.48,298.26,299.71,305.41,309.97,,,,,,,,,,,,,,,,297.16,311.95,332.39,337.33,332.76,331.11,329.88,309.06,289.22,283.48,283.37,,284.63,251.93,261.26,253.73,259.42,252.03,253.59,259.71,241.59,229.24,231.57,220.81,220.90,231.13,222.59,242.70,259.22,279.95,295.41,323.36,332.76,340.32,329.72,315.72,332.15,312.65,290.25,269.30,264.39,304.98,320.24
2022-06-13 22:20:47+00:00,L9,237.72,230.07,228.72,259.04,269.95,273.98,269.07,269.73,268.73,264.68,282.88,,,,,,,,,,,,,,,,313.79,293.72,278.36,273.23,265.54,,271.33,273.57,273.71,270.45,279.14,282.04,296.04,282.79,268.46,274.81,276.41,268.76,277.48,282.49,281.75,273.92,280.25,271.97,267.13,260.70,263.39,262.53,247.80,249.60,266.54,297.51,300.38,298.88,298.53,,316.75,303.98,300.13,302.48,301.29,308.79,302.97,298.74,307.55,299.15,281.95,279.39,279.06,263.27,269.94,278.13,276.67,273.95,262.54,264.68,264.40,254.65,241.53,235.87,228.93,223.20,229.60,231.18,228.67,237.25,248.47,259.99,275.30,296.69,304.24,315.02,319.00,318.99,315.65,317.64,306.07,291.79,285.95,292.42,312.47
2022-06-21 22:21:24+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.07,302.67,306.07,300.08,303.16,295.07,282.36,269.83,259.12,247.33,255.20,248.67,259.34,258.83,259.13,254.78,254.25,256.23,246.63,229.46,232.09,217.90,219.77,227.53,216.77,228.04,240.65,256.05,277.12,304.72,,277.00,287.50,291.47,293.26,299.61,289.77,273.70,263.47,260.16,284.36
2022-08-08 22:21:16+00:00,L8,,204.15,261.91,270.83,279.20,285.77,291.70,285.47,283.67,295.83,304.43,294.82,286.33,312.32,324.93,326.89,317.26,308.91,320.93,327.51,329.43,327.33,332.19,325.82,317.88,331.34,340.85,325.22,292.78,288.97,279.99,276.88,278.61,274.41,275.05,283.22,298.08,293.12,294.81,284.00,289.22,286.63,278.75,275.66,277.94,282.72,272.22,288.01,286.62,273.06,268.42,278.38,297.04,301.38,274.46,,287.52,285.54,297.14,297.58,298.57,304.89,303.77,295.43,296.71,294.85,297.99,298.81,300.22,305.69,304.77,299.77,308.99,300.73,284.47,270.85,260.78,251.62,257.63,265.16,267.64,259.96,255.34,250.20,248.74,241.59,241.72,231.66,227.55,223.79,230.04,236.94,246.46,264.36,289.56,322.15,343.85,337.15,308.82,292.37,289.18,299.13,295.09,278.98,264.73,283.95,301.61
2022-08-31 22:27:30+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.80,505.44,431.45,629.19,598.36
2022-09-08 22:27:11+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.60,278.90,283.27
2022-09-09 22:21:47+00:00,L8,275.30,277.95,284.97,286.75,306.19,303.79,313.29,317.38,316.45,317.45,329.77,338.32,339.72,347.53,349.31,335.18,329.32,343.56,345.95,354.71,355.10,359.33,356.20,359.71,353.04,353.91,357.60,339.58,337.13,330.28,325.15,315.47,309.32,300.46,312.06,319.36,322.94,327.78,329.82,332.87,333.88,337.47,318.91,312.37,312.68,314.33,319.00,319.06,313.18,288.42,280.54,293.25,323.92,324.85,321.25,319.59,301.08,301.35,306.68,321.63,336.31,353.44,350.56,350.03,327.18,333.57,321.56,327.62,329.01,332.18,333.18,327.51,327.22,326.77,322.92,322.87,312.78,296.50,279.40,297.50,297.29,305.07,313.60,294.72,254.55,253.15,275.41,270.72,261.66,267.33,270.77,274.81,286.76,295.45,318.69,343.01,353.27,357.86,327.77,314.36,318.42,330.64,347.31,301.16,295.59,307.62,376.65
2022-10-02 22:27:35+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.52,497.22,495.20
2022-10-18 22:27:31+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.50,273.16,275.48,266.06,260.91,243.65,239.16,232.99,231.91,245.54,238.18,241.24,249.37,254.08,244.86,257.90,272.38,300.97,311.69,305.40,296.51,292.28,287.33,297.24,292.47,272.23,268.35,266.46,281.65
2022-10-28 20:38:42+00:00,L7,261.97,257.23,258.09,281.35,291.48,292.50,283.43,279.61,295.13,302.82,312.68,316.23,314.32,321.79,326.14,323.24,315.27,309.76,322.02,337.50,343.10,343.21,346.86,333.53,333.98,342.73,340.50,342.41,332.14,313.79,302.15,306.11,301.55,300.00,302.26,284.23,288.69,310.01,318.73,322.02,322.79,323.14,308.76,290.42,283.64,295.64,315.21,321.29,317.36,276.83,256.51,258.32,276.38,293.98,304.16,,219.85,190.10,214.43,203.56,141.19,,,,,,,,,,,,288.83,298.16,316.79,324.03,305.46,297.05,279.64,280.00,282.09,274.39,267.75,256.81,255.50,255.11,254.10,262.14,260.16,260.75,262.86,265.61,277.40,282.80,303.34,325.02,,,,,,,,,,,
2022-11-03 22:27:36+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19 22:27:29+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.14,311.36,313.27,299.84,286.46,281.48,277.25,269.68,251.51,253.28,263.19,254.67,250.82,255.45,254.12,256.40,253.96,256.72,255.36,261.28,272.70,287.21,310.73,323.93,333.15,327.93,303.81,285.43,289.71,291.20,271.16,268.56,280.35,299.94
2022-11-20 22:21:39+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.58,305.98,291.96,279.71,281.29,286.42,298.86,302.64,290.00,264.45,258.73,254.13,258.70,274.21,287.34,298.63,290.23,288.79,296.14,310.28,312.07,306.08,324.95,330.84,316.62,309.87,308.90,305.45,290.53,285.64,282.85,283.30,296.25,303.31,310.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-27 22:27:24+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.56,305.34,333.31,333.29,340.30,346.28,349.44,343.92,317.44,325.02,385.07,310.56,295.73,305.26,398.00
2022-12-05 22:27:31+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.01,,376.60,370.90,372.75,362.52,340.39,307.24,300.94,319.01,623.59,549.14,510.59,388.19,398.36
2022-12-06 20:38:54+00:00,L7,273.52,267.65,277.28,292.60,309.66,321.84,325.71,322.08,325.66,327.55,323.57,314.34,319.71,344.87,369.30,345.36,337.38,349.39,345.85,354.55,360.73,365.66,355.31,344.45,329.74,349.05,373.63,370.07,340.28,324.22,327.65,317.40,311.32,307.27,322.52,328.88,324.79,335.64,338.63,333.52,328.30,338.63,332.26,321.88,310.40,,,,,,,,,,,,,,,,,336.42,355.28,362.73,347.20,336.79,330.89,323.30,300.29,300.12,312.06,321.53,326.91,329.92,334.62,329.90,321.16,313.99,303.52,300.46,285.87,278.62,286.50,283.23,276.05,269.45,265.77,266.17,272.41,270.90,268.46,270.26,283.94,299.94,,,,,,,,,,,,,392.12
2022-12-06 22:21:37+00:00,L9,263.31,256.88,267.32,284.54,313.52,315.00,311.21,317.90,321.81,328.10,318.63,313.90,319.21,338.28,354.90,333.90,330.84,337.24,343.26,350.02,361.84,361.47,352.49,331.55,326.69,346.42,362.20,350.25,327.06,320.22,310.93,311.15,303.88,308.95,318.01,320.38,321.36,327.98,333.74,330.22,326.17,337.12,323.85,308.54,304.49,307.07,318.07,322.54,321.09,295.57,275.98,266.21,275.06,289.01,293.71,324.26,317.62,305.69,311.50,329.32,326.86,327.60,347.84,356.71,342.84,326.10,318.88,319.36,301.75,290.03,303.54,318.52,319.03,321.27,323.08,326.54,314.21,303.04,289.30,291.62,271.47,267.22,276.98,274.66,274.58,268.22,263.64,264.44,264.76,268.05,267.90,269.00,284.84,299.33,306.91,324.74,333.50,343.08,340.57,331.46,315.21,321.47,318.03,295.05,280.35,291.86,342.11
2022-12-13 22:27:25+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.70,357.97,358.85,351.71,338.74,340.79,320.50,296.69,282.36,307.02,335.88
2022-12-14 22:21:40+00:00,L8,260.47,249.95,269.70,282.42,311.39,319.74,324.61,325.04,325.62,324.06,320.94,318.70,332.39,353.35,357.25,333.59,334.30,345.10,350.23,344.35,350.57,359.08,357.30,348.35,339.74,348.79,367.94,352.71,327.69,323.50,316.90,315.34,312.89,318.82,321.60,328.67,329.19,334.90,329.82,330.85,329.97,326.74,320.18,308.31,301.89,316.40,323.75,326.27,313.80,292.72,276.15,268.59,281.46,297.25,312.19,325.34,325.41,303.75,318.14,333.24,328.02,335.43,347.43,350.70,341.39,326.14,319.08,308.63,302.87,301.31,313.08,320.31,329.74,326.48,325.74,325.04,313.23,301.66,289.75,286.92,274.80,274.43,286.56,284.57,281.13,283.09,272.59,273.87,275.58,271.99,273.00,281.19,292.83,303.87,310.29,328.26,341.64,343.03,347.20,338.76,321.85,323.71,305.89,285.85,273.98,288.24,317.15
2022-12-21 22:27:21+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.60,300.47,309.86,325.35,320.48,307.90,314.79,333.01,330.56,337.46,345.31,351.59,343.75,323.22,316.74,317.31,312.24,300.95,305.13,313.66,324.64,319.21,317.26,323.56,313.76,301.81,287.86,293.78,284.79,278.21,284.73,284.79,290.98,281.30,271.14,274.68,273.28,275.87,281.38,282.32,296.62,308.14,317.79,330.40,340.31,344.20,353.35,346.73,326.04,325.53,308.68,280.85,272.28,312.17,328.13
2022-12-29 22:27:24+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.47,337.13,348.50,358.36,349.57,344.15,329.70,296.84,275.59,270.90,281.52,308.77
2022-12-30 22:21:12+00:00,L8,258.75,239.59,259.07,272.47,289.38,305.96,310.83,304.64,305.28,319.43,313.75,313.91,320.27,339.37,339.93,342.77,330.16,327.93,337.40,344.13,339.98,335.46,338.48,331.25,334.93,352.82,359.22,343.01,320.18,311.10,305.64,308.78,306.81,302.99,308.69,319.24,314.49,312.61,317.73,316.75,309.54,326.18,321.12,307.76,298.18,297.46,312.03,314.13,301.57,291.42,262.91,251.53,266.95,293.26,307.65,319.08,316.55,306.81,309.91,321.17,324.61,323.96,334.05,344.47,335.76,314.25,304.36,308.76,308.53,304.85,303.34,309.01,307.77,305.82,311.42,310.44,308.09,294.22,286.71,287.24,277.38,272.38,281.62,272.14,276.58,263.28,264.81,258.67,259.12,263.29,270.15,272.00,276.26,288.57,295.14,308.25,324.14,336.65,334.13,326.76,329.87,325.86,295.14,277.65,268.60,277.05,301.00
2023-01-06 22:27:22+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.38,298.10,297.95,621.34,,,,,,,,,,,,,,,,
2023-01-07 22:21:14+00:00,L9,277.78,277.02,289.24,305.34,320.82,325.63,334.05,325.16,335.17,347.41,338.04,340.67,349.39,357.88,359.93,359.15,355.66,350.56,362.65,373.28,372.25,356.19,361.99,355.93,362.04,376.31,379.40,367.64,344.70,334.82,334.65,323.90,326.03,329.14,331.65,341.18,334.02,339.06,346.19,337.40,337.76,347.13,339.77,320.65,317.52,322.50,327.58,333.48,330.62,316.91,291.13,288.64,300.21,322.99,327.61,339.69,334.64,330.28,331.81,338.81,356.32,352.87,355.40,369.24,366.02,339.89,319.85,330.47,335.21,332.68,334.52,332.97,328.72,325.72,333.66,328.79,322.13,307.92,301.38,304.42,309.04,299.07,296.41,300.90,296.76,295.49,297.39,275.84,280.82,290.91,305.03,313.49,324.33,326.25,331.78,340.28,352.50,364.96,366.60,375.71,372.37,371.80,402.75,311.75,281.47,304.27,391.99
2023-01-14 20:38:08+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.48,124.56,,,127.42,107.07,111.64,89.75,85.08,97.83,98.72,,,,,,,,,,,
2023-01-14 22:27:21+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.95,288.17,285.27,279.87,289.09,295.88,302.28,317.62,326.20,331.60,329.51,344.55,350.33,363.93,370.60,374.57,369.02,361.03,344.25,302.55,283.27,299.21,328.66
2023-01-15 22:21:29+00:00,L8,272.16,,,,,,,,,,,,,,,,,,,,,,,,,,192.83,222.81,216.35,214.43,317.98,312.14,315.16,315.64,319.43,324.69,325.01,330.01,334.00,330.12,330.56,338.07,328.04,312.30,304.56,314.34,318.02,321.65,320.17,301.19,276.02,268.12,282.79,304.53,311.69,323.75,328.80,322.90,311.08,317.19,336.42,342.18,347.16,350.92,348.31,318.94,302.87,310.31,321.43,328.98,329.34,317.59,307.03,321.94,319.66,325.75,312.77,300.22,285.14,289.05,293.30,288.11,289.41,291.45,284.95,287.25,274.14,274.27,281.56,291.45,300.38,311.70,319.31,323.85,325.87,334.05,347.84,346.49,358.41,358.04,359.31,358.18,334.66,286.73,280.32,300.44,322.01
2023-01-22 22:27:18+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.46,,,,,,,,,,,,,,91.53,,,,412.06,,,,454.82,626.26,,622.54,567.96,621.93,573.41,518.95,564.57,325.48,627.00,503.12,512.30
2023-02-07 22:27:19+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.03,299.51,296.03,303.91,374.41
2023-02-17 20:31:03+00:00,L7,288.13,293.37,301.95,,,321.76,320.02,321.63,336.83,342.40,336.12,341.42,345.59,357.43,362.44,350.67,347.57,352.78,362.54,376.26,367.97,360.80,360.74,359.63,356.79,365.74,365.74,358.18,339.17,328.43,330.38,338.76,327.68,318.05,331.49,327.21,336.84,344.16,335.05,328.33,336.73,340.79,330.27,326.14,318.33,318.38,320.33,326.26,322.23,305.74,289.66,291.07,304.55,312.21,,,328.70,327.01,328.98,337.86,345.81,,,,,,,,,,,,,,,309.03,313.13,308.22,309.41,308.88,305.65,304.14,308.31,309.08,301.17,295.32,293.26,301.12,312.43,319.08,319.33,327.74,328.24,332.07,324.83,333.37,341.50,350.80,362.17,371.02,378.38,,353.59,293.28,293.95,,
2023-02-24 22:21:03+00:00,L9,285.00,286.59,298.94,309.74,321.03,323.34,315.70,334.90,340.10,342.98,337.57,344.51,351.04,357.84,359.73,359.54,349.50,356.61,362.62,372.37,374.75,366.67,369.55,366.35,363.94,368.94,369.14,367.68,348.21,338.41,340.09,340.44,340.19,327.37,326.49,330.25,329.16,340.18,339.59,337.65,339.28,338.70,337.41,327.96,321.78,320.61,324.56,325.42,324.39,307.42,297.68,294.95,308.22,308.14,318.80,,335.51,336.93,339.25,347.83,353.38,,355.66,359.96,355.70,349.11,342.90,342.92,339.70,337.85,340.21,335.40,333.62,328.47,324.27,323.82,314.37,315.65,315.60,309.86,310.86,307.12,303.73,303.75,303.29,302.19,305.50,304.89,305.81,301.27,306.54,312.04,316.70,321.56,317.75,329.47,343.25,349.41,362.69,372.45,371.30,372.90,359.80,323.32,325.68,338.11,374.15
2023-03-01 20:22:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03 22:27:12+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.70,293.26,300.58,308.60,322.55,337.64,349.84,345.27,328.22,276.98,529.25,497.27,301.77
