dates,satname,nzd0584-0000,nzd0584-0001,nzd0584-0002,nzd0584-0003,nzd0584-0004,nzd0584-0005,nzd0584-0006,nzd0584-0007,nzd0584-0008,nzd0584-0009,nzd0584-0010,nzd0584-0011,nzd0584-0012,nzd0584-0013,nzd0584-0014,nzd0584-0015,nzd0584-0016,nzd0584-0017,nzd0584-0018,nzd0584-0019,nzd0584-0020,nzd0584-0021,nzd0584-0022,nzd0584-0023,nzd0584-0024,nzd0584-0025,nzd0584-0026,nzd0584-0027,nzd0584-0028,nzd0584-0029,nzd0584-0030,nzd0584-0031,nzd0584-0032,nzd0584-0033,nzd0584-0034,nzd0584-0035
2013-11-27 22:17:04+00:00,L7,197.19,198.52,203.62,203.01,194.65,196.56,201.57,,,,,,,,,,,,,,,238.05,216.08,209.38,230.57,,352.20,284.01,,,,,,,216.33,222.82
2013-12-04 22:23:18+00:00,L7,,,,204.01,202.38,200.26,205.60,203.83,203.74,214.82,319.21,319.64,323.74,317.01,325.47,395.98,412.50,419.58,416.92,412.35,396.79,357.01,224.82,231.13,,,349.44,376.98,488.07,425.31,,,358.31,418.01,427.20,476.54
2013-12-13 22:17:07+00:00,L7,179.81,181.99,181.56,180.22,180.74,,,,,,334.89,318.41,,,,384.07,415.07,409.17,,,,,,206.55,226.49,235.27,282.67,281.11,258.57,258.15,,,,,,
2013-12-21 22:22:15+00:00,L8,221.26,226.64,226.44,206.21,228.90,221.47,234.46,218.04,219.80,473.86,315.45,312.60,320.46,304.59,324.26,390.60,410.69,413.27,413.45,407.17,380.37,342.33,211.40,215.47,256.65,,343.60,380.60,360.64,359.33,445.47,485.38,,287.01,390.42,361.78
2013-12-28 22:28:23+00:00,L8,193.70,193.95,195.00,190.44,193.89,199.00,200.27,199.90,198.70,199.17,327.24,327.84,328.45,316.88,339.88,391.19,417.15,419.65,414.95,484.51,241.73,238.34,216.29,207.45,230.74,240.60,296.59,287.72,264.43,259.71,241.45,207.74,215.73,212.51,206.77,208.82
2014-01-14 22:17:21+00:00,L7,187.93,187.52,190.51,186.59,187.99,188.19,197.43,,,,,,,,,,,,,,,240.20,214.20,214.04,225.77,236.38,305.55,311.45,,,,,,290.49,240.26,232.46
2014-01-29 22:28:03+00:00,L8,,,,,,,,,,,,,340.02,320.11,338.55,395.97,425.98,423.54,415.62,487.05,242.25,232.83,217.35,219.46,230.21,233.84,303.22,289.38,268.58,274.79,270.52,214.87,235.70,226.89,219.64,182.27
2014-01-30 22:17:38+00:00,L7,184.08,190.21,193.25,185.77,189.28,191.12,197.73,196.53,198.34,202.22,,181.91,173.57,157.40,154.27,185.37,187.43,191.34,188.78,189.17,412.90,347.39,219.55,213.43,247.75,269.36,,,,,,314.41,316.59,488.89,458.96,396.23
2014-02-06 22:23:51+00:00,L7,212.13,215.69,208.41,205.51,209.47,214.03,216.45,212.06,211.68,,,189.17,177.59,157.98,168.05,198.97,190.37,195.69,195.90,197.32,405.29,353.47,220.21,219.26,246.16,265.61,326.38,341.46,327.28,,,307.12,304.99,229.74,245.24,257.73
2014-02-15 22:17:32+00:00,L7,203.88,210.43,203.97,196.69,201.52,207.27,214.11,,,,,,,,,,,,,,,339.96,219.15,219.44,257.17,289.38,347.46,369.61,,,,,,432.61,455.72,475.25
2014-02-23 22:21:32+00:00,L8,175.30,175.06,171.01,170.17,168.67,171.14,180.17,182.59,181.12,179.18,346.12,355.81,331.59,313.65,321.94,390.83,407.31,414.98,422.41,480.62,228.87,232.00,194.24,181.74,206.02,233.99,287.86,285.28,265.26,274.09,253.66,215.53,231.35,228.20,232.11,250.92
2014-03-02 22:27:33+00:00,L8,203.24,203.84,199.38,195.27,199.04,204.00,206.64,209.75,205.07,217.22,321.96,325.42,327.97,314.25,347.39,397.21,421.95,424.37,422.55,418.77,390.11,353.36,217.03,229.51,267.91,,350.09,375.88,496.08,438.68,,,379.86,428.39,433.43,491.90
2014-03-10 22:23:47+00:00,L7,,196.51,196.24,193.22,197.84,200.53,207.29,205.94,211.61,211.76,321.31,321.21,330.09,311.33,337.37,393.64,410.97,419.56,413.36,434.76,396.02,347.21,222.20,209.70,230.41,,,288.05,280.48,275.78,252.75,248.76,249.15,241.65,252.39,274.26
2014-03-11 22:21:19+00:00,L8,,,,,,,,,,,,,,,108.69,396.69,425.66,423.35,416.07,478.61,238.50,237.65,212.85,210.68,223.57,234.48,283.97,281.77,267.74,267.79,243.62,217.16,224.62,221.00,218.34,239.72
2014-04-12 22:20:49+00:00,L8,189.65,191.36,188.68,188.55,190.72,194.32,197.31,197.50,193.52,196.14,332.62,325.97,326.29,316.99,332.08,397.13,422.50,419.83,417.39,480.17,233.33,235.79,214.00,216.12,223.36,236.76,290.38,296.39,312.38,295.32,263.45,258.84,266.96,244.48,252.14,272.77
2014-04-19 22:26:52+00:00,L8,225.84,229.85,215.84,217.10,224.36,225.88,227.50,225.10,225.16,222.95,317.97,315.55,324.14,311.68,319.56,392.50,410.81,419.98,412.60,419.86,391.16,350.97,214.40,228.88,252.80,294.25,347.86,368.02,354.16,368.89,362.26,331.69,326.49,225.50,223.89,224.28
2014-05-21 22:26:28+00:00,L8,194.39,194.69,192.51,186.33,190.97,194.65,199.64,200.97,196.53,198.83,322.62,322.47,328.29,312.82,324.93,397.81,424.23,426.67,426.79,134.94,38.83,,-22.36,-9.13,-21.19,-31.27,-57.82,-61.91,,,,,,,,
2014-06-22 22:26:41+00:00,L8,184.63,184.66,184.10,180.10,182.44,186.67,193.82,196.35,194.58,189.68,333.46,338.04,335.45,316.84,339.47,399.32,424.47,423.75,415.99,484.70,229.43,227.83,208.24,209.30,214.27,229.04,316.46,281.67,256.20,242.09,247.33,207.91,215.15,208.05,202.12,203.87
2014-07-01 22:20:34+00:00,L8,181.45,187.50,185.78,,,,,,,,318.00,337.02,353.08,348.44,388.76,434.04,431.71,437.94,456.28,274.40,240.73,218.97,196.96,207.38,249.64,297.91,342.66,480.60,,,,,,,238.00,481.65
2014-07-16 22:24:29+00:00,L7,224.91,225.89,229.16,225.59,232.13,240.41,234.63,231.09,230.65,230.54,302.49,313.63,312.09,310.77,319.84,392.96,411.59,412.77,409.98,416.05,358.79,350.73,,323.29,341.41,,,,,,,,,,,462.76
2014-07-17 22:20:39+00:00,L8,,,,,,,,,,,,,,,,395.03,416.26,417.08,420.13,427.59,380.64,354.81,216.51,217.25,256.18,297.54,347.17,373.35,361.69,376.69,365.23,321.28,325.06,352.79,248.56,247.01
2014-08-17 22:24:36+00:00,L7,191.15,190.63,189.50,191.32,190.27,195.61,203.42,204.28,205.56,,,167.03,154.69,146.01,118.10,161.50,173.81,182.21,183.05,181.74,409.98,349.07,211.41,207.98,234.50,251.44,325.27,319.95,327.89,,,218.39,294.12,265.07,232.38,224.60
2014-08-18 22:20:51+00:00,L8,190.73,190.18,191.29,189.44,189.73,195.57,199.89,203.62,204.19,206.88,322.00,328.72,327.90,316.20,333.49,395.89,420.06,419.80,419.57,446.59,237.16,230.57,213.02,209.13,225.79,234.36,290.72,290.92,288.32,277.99,255.17,222.45,236.99,225.44,225.36,228.73
2014-09-19 22:20:54+00:00,L8,181.90,181.71,182.08,179.33,179.21,184.92,191.76,196.76,195.23,190.56,337.34,345.46,340.83,328.93,332.50,394.81,426.02,420.49,414.09,447.34,238.92,234.81,213.70,213.12,225.02,233.37,283.86,283.64,260.41,257.76,236.48,203.21,207.28,196.24,187.73,192.82
2014-10-12 22:27:11+00:00,L8,209.99,215.91,213.35,214.10,216.85,219.35,226.99,229.63,231.12,493.76,310.76,316.67,325.70,311.41,322.61,393.94,411.03,421.05,413.24,416.74,373.37,343.88,216.27,228.48,268.55,,374.30,431.36,,,,,,328.47,402.32,500.38
2014-10-28 22:27:08+00:00,L8,171.62,173.95,174.01,192.75,204.65,190.30,199.28,223.67,223.60,224.35,307.55,317.26,316.41,310.92,321.58,387.50,400.76,407.39,412.00,401.72,384.73,334.46,222.18,229.84,248.41,,229.74,260.15,219.99,185.09,197.74,177.72,143.55,166.05,151.86,
2014-11-05 22:25:11+00:00,L7,186.80,189.60,187.77,,,198.93,203.76,208.57,206.70,201.92,324.44,330.60,331.50,320.43,347.48,396.88,423.77,421.12,416.19,485.75,408.65,347.75,,,234.34,238.79,310.41,292.24,282.99,284.12,258.44,229.27,242.52,223.33,251.51,
2014-11-06 22:21:01+00:00,L8,188.46,191.23,192.35,189.78,191.67,196.16,201.53,205.57,206.42,204.47,319.64,321.38,324.64,315.83,333.70,395.77,415.02,417.88,415.11,480.79,237.14,240.08,217.23,214.90,227.56,247.67,328.48,328.39,333.55,327.88,314.01,316.40,319.32,324.97,252.87,278.45
2014-12-15 22:27:04+00:00,L8,196.47,205.24,201.88,200.21,194.71,206.76,208.71,214.96,212.60,216.51,315.83,322.12,327.81,314.91,321.36,391.29,408.45,424.04,407.55,485.16,412.20,350.47,218.12,216.53,236.81,245.28,319.91,313.19,314.67,302.85,266.70,255.30,257.18,228.31,250.90,274.96
2014-12-31 22:26:59+00:00,L8,177.00,178.07,175.59,173.49,173.79,181.47,186.76,191.68,186.21,182.38,346.06,353.24,348.71,328.20,348.23,395.17,437.42,424.90,420.24,416.59,241.81,235.33,213.13,209.05,229.64,232.17,,,,,,206.39,206.81,200.75,179.80,193.28
2015-01-08 22:25:32+00:00,L7,220.06,227.07,228.95,225.23,224.93,228.72,233.68,228.54,,481.39,309.94,320.20,323.39,309.08,,379.57,411.47,419.63,416.02,421.01,365.36,337.49,213.18,336.68,501.28,,351.66,487.43,434.26,464.37,,,394.47,422.33,382.64,481.79
2015-01-17 22:19:20+00:00,L7,176.74,184.75,183.61,178.97,180.21,190.23,194.46,199.28,195.96,,,,161.67,158.38,139.37,176.62,178.86,189.77,178.50,174.50,228.99,347.33,217.09,210.80,225.22,242.69,,,,,,,206.70,,,
2015-01-24 22:25:34+00:00,L7,,,229.32,222.74,227.10,229.92,235.11,230.18,228.08,496.93,316.50,318.81,326.25,311.59,347.43,394.96,414.06,420.12,415.08,424.24,377.77,350.67,215.13,340.26,,,359.52,439.94,449.19,353.57,355.52,494.23,432.91,454.22,501.63,255.47
2015-02-17 22:26:47+00:00,L8,183.98,193.26,189.15,186.67,186.07,193.25,197.15,202.59,199.64,198.35,325.21,333.31,335.33,325.39,336.80,397.20,430.75,423.45,420.70,485.52,240.20,236.99,214.48,215.74,234.16,233.51,324.25,290.87,277.96,273.13,251.27,231.04,238.85,228.31,244.95,275.56
2015-02-18 22:19:32+00:00,L7,,,196.41,195.16,196.20,199.98,208.17,206.22,205.33,205.07,197.95,177.68,325.89,329.07,343.82,187.74,174.06,420.16,419.13,175.11,413.43,348.16,213.33,203.21,235.01,,,,,,316.62,312.78,315.47,324.89,236.99,238.00
2015-02-25 22:25:48+00:00,L7,197.61,202.38,202.29,198.32,199.64,206.10,213.08,214.07,212.58,217.34,320.72,327.25,329.91,313.35,324.17,399.08,414.89,419.27,414.87,485.81,406.48,345.83,214.16,214.97,243.97,253.21,279.09,,333.77,314.88,275.07,232.70,297.88,227.72,231.83,229.00
2015-03-13 22:25:54+00:00,L7,202.89,,,,200.83,211.60,214.35,211.22,216.08,221.51,315.82,318.87,327.70,319.17,321.78,392.59,406.40,419.47,412.64,461.57,403.52,351.04,222.50,,,262.20,331.22,339.87,333.86,335.44,306.76,312.03,313.00,244.25,252.73,248.17
2015-03-14 22:20:23+00:00,L8,190.57,193.50,195.68,189.59,190.83,196.80,204.27,200.36,202.79,203.85,319.38,322.76,328.59,315.58,325.87,394.27,420.78,418.13,415.11,479.78,238.87,239.65,216.98,215.46,224.10,236.15,290.39,292.97,277.15,275.90,251.17,215.06,226.46,219.45,224.83,227.11
2015-04-06 22:26:20+00:00,L8,200.03,203.67,202.24,196.02,201.95,206.94,215.13,205.94,207.83,217.65,309.48,321.93,327.18,313.23,337.55,394.10,417.47,420.89,418.28,426.27,396.00,353.58,213.22,230.51,252.50,293.16,344.87,363.08,353.13,368.74,415.48,492.43,379.98,427.56,462.46,486.17
2015-04-15 22:20:10+00:00,L8,173.24,174.48,176.46,175.54,175.22,178.76,186.00,185.65,183.50,183.10,340.28,336.64,342.88,329.14,332.60,396.01,428.58,420.79,418.86,446.01,236.28,231.04,213.01,209.64,226.67,232.66,284.29,286.40,261.23,254.58,234.42,200.69,210.03,209.30,196.04,193.92
2015-05-01 22:20:00+00:00,L8,179.89,182.84,184.32,181.99,183.94,191.85,195.78,196.58,196.17,195.49,320.02,323.85,333.04,315.73,331.97,395.47,418.93,420.00,416.54,479.02,231.84,227.53,212.65,207.01,225.73,233.41,284.88,292.30,287.73,282.31,256.71,235.45,251.31,233.19,240.25,282.06
2015-05-09 22:20:10+00:00,L7,193.83,201.79,205.83,199.45,206.58,212.89,220.69,206.74,214.87,,,165.14,149.26,129.63,113.70,160.28,173.25,181.03,194.69,189.97,382.30,348.80,213.71,215.27,265.55,291.42,,,,,,,315.42,324.55,219.36,232.30
2015-07-12 22:20:31+00:00,L7,173.19,174.71,176.92,172.88,181.16,186.86,,,,,,,,,,,,,,,,,215.06,199.28,214.58,234.22,324.17,311.81,267.46,,,,,,,206.73
2015-07-20 22:20:22+00:00,L8,,,,,,,330.73,276.82,,413.99,266.30,271.78,298.97,350.83,303.24,280.47,219.75,124.53,70.02,346.22,296.71,326.35,,306.77,488.40,,,,,,,,,,,
2015-08-04 22:26:46+00:00,L7,219.22,228.49,216.94,216.47,220.48,234.90,241.87,232.89,,,,,163.57,314.09,321.33,157.55,177.18,188.24,415.27,425.75,378.68,353.08,217.41,346.02,499.23,311.79,355.80,385.79,,387.73,437.78,440.61,500.24,481.97,250.21,219.33
2015-08-21 22:20:33+00:00,L8,213.55,220.32,218.79,216.43,219.11,222.66,231.79,226.60,237.81,232.87,303.24,319.33,320.40,309.41,349.98,395.38,414.95,418.79,416.08,421.50,385.91,341.40,210.50,216.56,255.73,292.63,345.29,373.79,359.29,370.18,366.21,331.11,333.64,346.69,228.87,269.03
2015-09-21 22:26:55+00:00,L7,190.86,197.38,199.27,198.27,197.43,206.15,209.69,209.78,,,308.58,318.46,325.09,313.67,168.28,392.89,409.48,415.86,413.00,481.60,236.02,347.62,214.17,215.25,242.25,256.05,327.38,326.20,331.60,313.01,,,238.01,227.66,233.59,238.18
2015-09-29 22:26:59+00:00,L8,209.00,215.30,215.42,213.96,212.82,222.05,220.00,218.31,214.92,218.15,308.97,318.46,327.88,312.47,347.18,393.58,415.27,422.90,421.09,426.46,387.50,352.01,214.73,231.17,251.20,,348.02,375.47,364.59,387.96,486.75,,400.83,434.78,461.88,493.46
2015-10-08 22:20:48+00:00,L8,182.61,183.74,183.77,182.02,185.61,187.49,194.05,196.13,193.94,190.89,333.37,333.82,348.80,330.48,350.03,397.50,416.90,420.71,406.62,482.35,351.82,344.90,208.52,206.18,226.36,233.01,284.37,282.53,261.58,263.92,241.04,205.59,212.64,208.09,205.01,208.96
2015-11-01 22:21:15+00:00,L7,211.55,218.46,,,,,,,210.46,207.77,313.93,319.18,321.06,306.70,312.01,383.20,406.28,414.37,412.51,419.69,381.61,,,,,294.62,343.18,368.21,354.01,360.84,360.10,236.26,,,,
2015-12-10 22:28:04+00:00,L7,,,184.23,183.05,183.46,187.69,192.46,195.49,193.46,191.79,334.35,332.59,348.12,332.47,348.15,409.05,429.39,427.56,426.15,485.10,419.99,356.27,207.68,210.71,227.34,,,296.92,308.47,299.45,256.78,279.00,268.84,262.44,228.65,221.27
2015-12-26 22:28:17+00:00,L7,,,205.68,201.80,203.64,213.32,211.02,208.71,203.65,211.13,317.46,322.75,326.40,318.24,324.66,395.96,411.26,416.79,422.47,419.38,396.32,348.41,220.53,231.56,262.83,,349.06,366.48,478.87,462.42,484.54,484.27,394.40,416.14,437.81,482.31
2015-12-27 22:20:55+00:00,L8,220.63,219.53,215.17,209.34,215.71,219.91,226.59,214.66,218.35,498.65,311.14,317.06,319.83,305.80,325.59,393.53,408.13,417.36,412.53,413.02,378.62,340.25,219.36,223.58,270.71,,360.13,479.41,,,,,398.31,432.39,455.90,489.73
2016-01-19 22:27:03+00:00,L8,,,,,,,,,,,,,,,346.77,393.69,436.49,425.35,421.45,173.83,233.26,235.71,213.91,203.91,230.57,236.04,293.48,286.07,263.43,250.97,215.18,194.11,208.21,204.48,187.97,195.66
2016-01-20 22:22:29+00:00,L7,176.80,178.84,179.51,178.50,177.91,183.25,,,,,,,,,,,,,,,,,220.02,217.45,227.68,242.30,285.40,291.58,266.66,,,,,,,195.60
2016-02-04 22:27:00+00:00,L8,185.73,191.58,193.67,179.07,181.80,182.05,188.56,189.20,186.49,180.48,343.70,340.52,346.59,327.05,347.78,395.55,433.02,427.37,418.40,175.58,234.74,234.42,212.02,201.53,214.97,236.08,289.10,281.01,255.21,252.65,234.84,205.14,207.54,196.43,183.15,195.24
2016-02-13 22:20:44+00:00,L8,221.62,224.56,219.00,213.86,215.63,218.12,223.78,214.04,208.90,214.43,317.33,320.48,326.68,313.49,349.84,396.68,420.00,423.02,420.01,424.77,390.32,355.86,213.26,215.90,247.31,,336.96,366.77,345.08,350.59,348.92,215.64,218.61,209.96,208.24,210.26
2016-02-20 22:26:51+00:00,L8,175.10,179.74,177.05,179.45,179.21,186.18,188.71,189.65,187.84,187.16,343.52,336.47,343.07,326.94,348.29,399.64,431.15,427.24,420.62,484.47,239.84,219.29,202.75,212.48,230.84,231.92,310.31,288.02,271.37,255.72,234.50,203.00,210.49,213.57,217.85,214.56
2016-03-08 22:22:50+00:00,L7,,191.93,188.92,185.53,192.44,193.79,196.62,195.70,196.58,198.43,189.24,177.58,161.04,138.79,129.22,171.43,172.46,186.32,176.64,177.47,413.36,352.95,210.56,208.65,225.27,233.80,,,,,,202.97,306.91,290.60,205.44,213.77
2016-03-16 22:20:36+00:00,L8,197.37,200.86,200.79,194.82,196.64,202.77,206.78,200.23,200.44,204.67,320.03,321.03,324.73,314.92,332.75,394.66,416.17,417.94,412.10,480.72,236.80,241.92,215.51,215.77,223.82,237.02,291.23,291.26,274.13,277.43,250.58,218.69,229.74,222.32,221.09,230.07
2016-04-08 22:26:35+00:00,L8,199.51,206.09,200.78,197.14,199.95,205.96,206.76,201.55,200.72,206.12,312.36,315.47,324.79,311.02,321.61,392.19,411.19,414.03,409.30,419.20,392.78,350.69,215.34,227.93,263.02,,351.30,374.87,483.38,454.61,451.88,,,367.49,462.77,492.61
2016-04-16 22:29:15+00:00,L7,165.60,170.60,161.77,146.35,164.48,170.97,175.54,177.17,172.39,178.54,158.23,151.81,116.06,113.63,112.62,151.98,167.52,179.26,169.72,164.04,413.74,348.09,212.53,208.22,225.63,246.31,315.60,312.41,271.24,,,218.49,218.54,206.47,196.47,187.10
2016-05-02 22:29:20+00:00,L7,179.17,177.91,176.70,173.93,175.42,,,192.85,191.07,190.29,338.70,331.80,338.43,314.33,323.36,395.02,415.19,413.16,413.92,483.53,396.25,334.18,,217.74,230.13,239.37,285.38,287.06,255.21,241.99,227.58,197.47,211.14,202.83,,207.65
2016-06-03 22:29:29+00:00,L7,178.96,180.71,169.53,168.33,175.88,,,184.15,186.72,177.62,328.81,322.51,328.20,311.43,323.98,389.71,404.59,390.86,399.76,487.18,389.77,342.18,225.89,205.27,220.53,230.74,325.43,480.70,451.80,442.91,,,,,,
2016-06-27 22:26:47+00:00,L8,201.96,207.92,204.76,200.09,202.34,207.14,209.01,205.23,207.08,213.20,312.10,324.24,319.57,312.48,346.88,395.38,415.92,421.43,421.09,466.89,227.63,224.19,206.84,194.32,228.72,245.30,321.06,319.98,316.34,307.15,282.28,236.46,275.10,221.96,223.02,223.98
2016-07-21 22:29:33+00:00,L7,195.22,195.84,195.54,191.25,,,203.25,203.96,213.60,473.35,310.72,312.33,315.76,310.52,319.84,390.81,409.99,411.45,415.72,409.60,396.82,349.67,,224.91,,,,,,,,,,,,
2016-08-30 22:27:09+00:00,L8,,,,,,,,,181.36,177.61,358.05,331.98,337.01,325.87,335.17,395.20,427.08,416.22,379.52,403.45,404.47,350.82,208.11,203.46,224.78,231.23,300.76,286.82,279.54,275.08,249.13,221.50,235.28,220.06,188.36,179.27
2016-09-08 22:21:00+00:00,L8,204.55,210.46,206.43,201.23,200.90,205.18,207.34,206.01,219.54,227.47,312.28,318.62,320.75,308.44,349.56,395.91,415.86,420.84,418.67,423.64,387.69,355.71,210.46,217.72,254.21,296.95,343.18,372.22,354.09,367.62,358.20,327.85,333.28,351.27,229.28,233.70
2016-11-02 22:27:19+00:00,L8,204.40,210.50,211.46,193.46,192.56,193.91,202.74,203.27,208.63,219.23,312.02,322.60,319.75,313.33,322.49,391.40,403.75,411.50,409.17,409.40,393.80,354.99,209.58,231.34,248.51,293.90,337.52,359.34,351.71,371.40,440.16,464.67,,306.01,411.88,388.04
2016-11-11 22:21:07+00:00,L8,182.65,183.95,182.43,179.32,180.06,185.15,189.82,192.77,191.53,186.21,345.18,329.42,339.00,317.17,332.32,391.18,404.89,390.41,401.75,446.61,414.13,357.22,214.94,207.11,223.54,233.15,275.81,282.24,259.25,256.23,240.50,205.13,205.08,197.12,180.62,192.80
2016-12-04 22:27:17+00:00,L8,221.23,226.59,222.97,213.90,212.22,213.34,225.11,220.22,224.38,494.57,305.97,311.75,325.46,311.35,322.68,391.61,407.39,412.37,404.82,417.57,378.10,349.39,219.63,231.31,277.09,,370.52,489.07,419.14,440.04,488.71,491.64,,,,
2016-12-29 22:21:01+00:00,L8,,,,,,,,,,,314.68,315.50,324.45,315.05,333.57,394.57,415.21,417.95,418.51,425.14,400.68,352.36,217.11,214.30,256.52,285.99,338.98,350.54,343.66,357.63,354.66,426.44,496.33,427.77,451.31,470.25
2017-01-29 22:28:58+00:00,L7,214.71,220.41,209.14,195.55,197.89,207.10,215.02,,,220.22,315.09,317.32,323.01,306.34,312.69,379.67,413.44,416.15,412.73,415.33,240.86,343.16,219.13,461.18,503.10,,349.41,488.18,430.53,433.73,,,393.64,400.44,348.78,484.95
2017-02-15 22:20:43+00:00,L8,230.23,233.46,224.95,203.65,208.81,215.06,223.92,215.26,213.52,488.79,309.71,315.09,322.78,309.84,324.69,393.82,411.92,416.22,416.26,413.31,384.26,345.08,218.34,222.52,264.35,,357.21,489.10,498.46,377.06,435.62,485.77,421.60,443.36,466.67,222.36
2017-02-22 22:26:52+00:00,L8,188.72,191.72,186.80,178.50,180.93,191.39,191.00,193.96,191.08,190.97,338.99,324.97,332.37,320.65,326.48,394.39,429.51,422.13,416.12,484.75,243.99,238.62,215.08,212.13,233.02,234.43,299.24,286.86,270.46,257.44,236.72,210.41,218.74,216.59,221.56,231.70
2017-03-26 22:26:34+00:00,L8,183.48,187.43,183.97,178.23,179.32,186.85,191.05,194.06,193.80,189.19,332.71,325.31,331.01,319.82,347.36,399.31,423.11,425.68,418.57,484.08,237.96,231.06,210.88,214.97,226.99,230.74,301.49,294.14,303.60,289.45,259.91,243.67,266.83,246.44,241.25,342.00
2017-04-04 22:20:20+00:00,L8,195.32,198.94,192.31,187.14,190.42,199.03,199.93,199.11,195.41,198.86,331.56,321.14,333.89,314.70,344.42,396.63,416.34,421.24,418.36,479.76,237.85,233.29,212.14,215.64,224.95,234.72,285.74,289.61,273.12,277.55,248.50,220.38,230.54,219.93,221.45,229.45
2017-04-20 22:20:11+00:00,L8,193.47,196.21,191.51,188.65,190.59,197.94,196.94,199.69,200.44,203.29,327.94,319.74,332.23,313.70,344.01,396.69,416.41,420.73,417.54,478.90,234.74,230.86,213.26,212.06,225.45,234.78,305.87,304.56,313.98,294.19,262.71,250.52,263.35,238.98,241.88,303.87
2017-05-05 22:29:25+00:00,L7,181.00,183.74,184.03,180.08,,,189.76,196.88,193.00,188.07,330.75,315.19,324.22,312.79,321.78,392.77,413.75,411.38,415.03,484.61,408.30,346.93,,212.38,225.37,231.72,282.39,283.40,262.63,252.33,239.50,206.05,223.44,208.12,,
2017-05-06 22:20:07+00:00,L8,183.24,184.99,182.60,175.40,178.02,185.64,189.98,191.71,190.08,185.89,333.18,320.26,326.89,316.30,332.33,396.99,421.80,421.03,417.12,169.08,227.36,227.93,205.62,198.16,224.53,232.90,277.32,279.71,258.99,259.64,238.02,207.52,213.90,209.86,210.95,212.62
2017-05-21 22:29:28+00:00,L7,181.71,184.18,179.25,177.52,179.56,190.38,192.16,189.28,185.68,187.16,172.76,157.16,144.17,132.15,113.72,159.24,170.38,175.62,168.83,162.71,419.34,354.51,214.86,206.99,222.54,243.40,241.75,287.70,,,243.19,219.01,221.20,216.03,210.10,219.12
2017-05-22 22:20:18+00:00,L8,175.01,177.58,172.67,169.91,168.90,175.12,179.99,186.52,181.26,175.15,360.87,344.69,356.12,345.56,389.92,415.83,454.99,441.62,440.58,165.90,223.76,217.99,198.29,192.34,203.68,227.76,234.94,273.47,247.56,227.60,216.71,194.72,194.28,177.03,169.59,188.39
2017-06-07 22:20:26+00:00,L8,,,,-42.06,-35.09,-44.61,,,,,289.05,223.80,190.61,270.21,305.66,284.45,260.21,256.60,240.26,187.49,-19.59,9.71,-43.78,33.61,100.13,,249.29,323.01,219.46,,,,,-57.62,-36.74,-7.30
2017-06-15 22:23:24+00:00,L7,207.76,230.76,216.25,200.25,210.55,219.60,222.54,228.67,,,,155.90,140.83,133.25,117.66,152.93,171.37,177.09,201.58,200.24,379.85,349.57,223.53,439.35,486.12,300.48,,,,,,,490.26,355.24,332.58,279.17
2017-06-23 22:20:32+00:00,L8,184.95,182.98,184.09,180.31,180.42,187.52,190.13,191.66,185.39,183.99,333.33,319.90,327.64,315.71,332.63,395.66,418.28,418.14,416.35,479.27,226.07,224.36,206.27,197.28,218.76,232.73,283.94,290.98,293.91,291.09,263.47,235.16,264.55,244.63,247.27,348.06
2017-07-17 22:23:27+00:00,L7,194.14,195.17,187.77,,,,,,,,307.39,303.50,342.32,303.68,349.45,387.27,389.49,420.57,416.86,484.37,,,,,216.97,233.08,285.08,305.90,302.42,275.99,263.38,241.75,,,,
2017-08-01 22:26:56+00:00,L8,186.39,190.06,192.62,190.38,188.80,193.50,193.58,196.12,191.20,188.49,325.40,322.51,332.32,312.56,304.60,378.19,385.48,402.84,384.11,,,,,,,,,,,,,,,,,
2017-08-18 22:23:23+00:00,L7,,,,,177.36,181.04,184.92,195.19,190.15,184.55,346.65,339.14,347.14,329.42,332.00,399.87,422.20,419.11,417.21,166.62,408.65,349.85,211.32,,,,,,252.73,236.82,226.71,197.21,208.55,183.95,169.87,190.79
2017-09-02 22:27:04+00:00,L8,184.25,186.08,191.23,188.49,185.88,189.12,191.79,194.05,194.99,190.18,329.42,323.85,337.56,318.12,347.45,395.50,428.90,424.18,415.00,484.34,244.13,233.98,212.81,214.79,223.41,231.05,292.46,281.32,263.76,258.94,237.39,213.06,220.03,213.78,217.85,220.97
2017-09-26 22:29:33+00:00,L7,224.67,232.09,222.34,212.06,211.46,216.74,214.45,215.01,212.68,208.21,,177.43,178.83,178.78,181.69,198.13,195.90,307.84,311.49,201.76,393.42,352.03,211.81,214.05,248.22,285.23,339.55,356.91,338.94,,,308.23,319.19,332.08,234.52,285.50
2017-09-27 22:21:00+00:00,L8,202.52,211.27,213.00,205.65,203.40,205.44,206.51,208.49,211.26,206.23,315.35,316.43,324.76,314.43,326.25,394.29,413.32,417.02,417.62,430.64,398.74,346.13,213.32,214.80,242.86,267.00,330.66,341.70,329.43,344.12,318.05,296.90,315.38,319.52,244.31,310.07
2017-10-20 22:27:16+00:00,L8,198.77,208.79,210.18,202.06,202.36,202.90,203.73,203.97,200.15,199.61,313.88,325.03,331.07,319.93,337.69,393.14,411.03,419.08,424.15,430.32,407.84,353.40,212.58,224.69,251.87,286.19,337.75,353.13,340.84,355.96,353.43,419.16,496.04,428.33,377.89,454.39
