dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0184,satname
2022-11-10 22:33:45+00:00,328.27,329.45,327.77,331.85,332.59,331.03,328.08,328.32,326.55,327.09,324.11,324.42,321.16,319.55,317.44,305.04,255.92,212.19,217.89,227.26,234.21,268.45,349.49,349.07,389.37,389.67,385.77,395.25,395.22,388.69,386.03,383.94,383.27,380.88,379.64,376.33,378.62,375.07,369.88,364.71,360.03,360.70,357.17,349.77,346.56,348.82,347.75,346.31,347.81,347.25,351.68,354.29,356.48,355.02,358.58,354.07,352.47,355.69,359.29,358.38,357.23,357.65,360.92,363.31,361.01,359.03,358.30,360.15,361.93,359.25,362.09,361.86,359.16,357.92,362.57,367.04,369.01,371.40,372.23,381.12,386.37,390.04,393.75,383.12,374.15,368.64,363.10,356.04,355.95,323.03,322.43,326.51,322.72,322.14,310.13,318.96,315.17,315.37,314.14,316.06,334.57,339.12,357.72,364.64,370.04,368.42,366.28,365.18,332.44,329.17,329.02,327.00,327.10,316.16,319.74,317.38,317.87,317.69,314.00,309.73,300.11,295.56,298.66,305.98,300.24,295.92,296.97,302.49,311.65,310.05,308.73,313.87,316.71,315.52,310.79,292.98,294.84,285.45,271.20,284.38,282.18,278.53,280.30,291.16,290.03,298.12,299.99,299.52,312.95,324.38,318.47,313.99,314.25,312.01,300.82,299.32,301.90,298.32,294.14,288.89,289.53,291.42,297.21,295.27,299.55,301.99,304.31,311.81,301.81,296.42,311.91,289.75,292.95,291.56,280.18,285.36,273.73,271.18,267.21,260.95,277.38,268.22,298.27,307.03,379.74,L8
2022-11-26 22:33:42+00:00,328.27,329.45,327.77,331.85,332.59,331.03,328.08,328.32,326.55,327.09,324.11,324.42,321.16,319.55,317.44,305.04,255.92,212.19,217.89,227.26,234.21,268.45,349.49,349.07,389.37,389.67,385.77,395.25,395.22,388.69,386.03,383.94,383.27,380.88,379.64,376.33,378.62,375.07,369.88,364.71,360.03,360.70,357.17,349.77,346.56,348.82,347.75,346.31,347.81,347.25,351.68,354.29,356.48,355.02,358.58,354.07,352.47,355.69,359.29,358.38,357.23,357.65,360.92,363.31,361.01,359.03,358.30,360.15,361.93,359.25,362.09,361.86,359.16,357.92,362.57,367.04,369.01,371.40,372.23,381.12,386.37,390.04,393.75,383.12,374.15,368.64,363.10,356.04,355.95,323.03,322.43,326.51,322.72,322.14,310.13,318.96,315.17,315.37,314.14,316.06,334.57,339.12,357.72,364.64,370.04,368.42,366.28,365.18,332.44,329.17,329.02,327.00,327.10,316.16,319.74,317.38,317.87,317.69,314.00,309.73,300.11,295.56,298.66,305.98,300.24,295.92,296.97,302.49,311.65,310.05,308.73,313.87,316.71,315.52,310.79,292.98,294.84,285.45,271.20,284.38,282.18,278.53,280.30,291.16,290.03,298.12,299.99,299.52,312.95,324.38,318.47,313.99,314.25,312.72,300.82,299.32,301.90,298.32,294.14,288.89,289.53,291.42,297.21,295.27,299.55,301.99,304.31,311.81,301.81,296.42,311.91,289.75,292.95,291.56,282.58,287.65,276.51,278.61,273.10,269.18,280.16,270.59,299.77,309.27,379.74,L8
2022-11-27 22:27:24+00:00,329.42,329.85,328.68,332.83,332.72,331.39,328.84,329.20,326.23,325.84,322.69,321.35,319.16,317.04,311.80,296.77,242.62,205.70,211.39,240.16,247.89,282.53,349.71,351.25,386.85,388.47,386.05,395.81,395.23,390.36,386.45,384.29,383.41,381.84,380.33,377.72,377.31,373.21,368.39,365.74,361.35,361.76,358.19,350.29,348.19,350.40,348.29,346.65,348.74,347.59,350.70,354.54,356.06,354.39,357.55,354.46,353.89,357.50,359.88,358.20,356.46,359.39,362.24,363.61,360.67,358.77,358.55,360.63,362.05,359.95,362.13,360.99,359.71,359.29,362.46,365.74,368.31,370.05,371.03,378.25,383.28,386.32,391.11,381.58,372.16,366.63,360.21,353.32,353.98,327.39,327.38,329.57,326.84,327.24,319.15,318.96,315.17,315.37,314.14,316.06,334.57,339.12,357.72,364.64,370.04,368.42,366.28,365.18,332.44,329.17,329.02,327.00,327.10,316.16,319.74,317.38,317.87,317.69,314.00,309.73,300.11,295.56,298.66,305.98,300.24,295.92,296.97,302.49,311.65,310.05,308.73,313.87,316.71,315.52,310.79,292.98,294.84,285.45,271.20,284.38,282.18,278.53,280.30,295.44,294.89,301.76,303.79,303.30,314.58,326.84,321.61,316.84,315.35,313.93,302.64,301.47,303.33,299.63,295.00,291.85,291.53,293.42,298.63,298.05,302.33,304.80,307.49,314.51,304.32,299.63,312.84,292.93,296.56,295.38,287.84,292.26,282.30,283.38,276.66,273.41,285.11,276.81,302.27,311.42,379.03,L9
2022-12-06 20:38:54+00:00,329.42,329.85,328.68,332.83,332.72,331.39,328.19,328.17,325.85,325.35,322.69,321.67,317.54,314.38,306.91,288.10,234.42,203.39,209.26,249.20,258.52,291.24,349.62,353.25,385.49,387.45,386.97,394.76,394.78,390.90,385.99,383.98,384.03,381.86,379.98,378.02,377.60,371.79,368.39,365.74,361.35,361.76,358.19,350.29,348.19,350.40,348.29,346.65,348.74,347.59,350.70,354.54,356.06,354.39,357.55,354.46,353.89,357.42,359.42,358.64,357.93,360.17,362.34,363.27,360.88,359.47,359.18,360.94,362.75,361.90,363.64,360.92,360.15,360.28,363.12,365.08,368.45,370.10,372.21,377.93,382.91,386.61,391.99,382.35,372.10,365.57,360.21,353.32,353.98,327.39,327.38,329.57,326.84,327.24,319.15,318.96,315.17,315.37,314.14,316.06,334.57,339.12,357.72,364.64,370.04,368.42,366.28,365.18,332.44,329.17,329.02,327.00,327.10,316.16,319.74,317.38,317.87,321.48,316.98,313.11,305.02,302.12,306.83,313.66,310.41,305.91,307.39,312.26,319.48,316.99,316.36,319.91,322.26,320.64,315.29,300.00,302.06,295.08,283.65,291.12,289.35,289.67,290.75,300.00,300.35,306.10,306.56,309.42,316.23,330.85,323.14,319.65,316.37,314.55,305.00,304.56,304.89,300.47,296.32,292.82,292.11,294.33,300.10,299.28,304.00,306.13,309.60,316.14,305.87,302.49,314.19,295.77,298.72,298.86,292.34,296.82,287.50,288.02,281.39,279.28,291.98,282.97,306.89,316.99,379.03,L7
2022-12-12 22:33:39+00:00,329.42,329.85,328.68,332.83,332.72,331.39,328.19,328.17,325.85,325.35,322.69,321.67,317.54,314.38,306.91,288.10,234.42,203.39,209.26,249.20,258.52,291.24,349.62,353.25,385.49,387.45,386.97,394.76,394.78,390.90,385.99,383.98,384.03,381.86,379.98,378.02,377.60,371.79,368.39,365.74,361.35,361.76,358.19,350.29,348.19,350.40,348.29,346.65,348.74,347.59,350.70,354.54,356.06,354.39,357.55,354.46,353.89,357.42,359.42,358.64,357.93,360.17,362.34,363.27,360.88,359.47,359.18,360.94,362.75,361.90,363.64,360.92,360.15,360.28,363.12,365.08,368.45,370.10,372.21,377.93,382.91,386.61,391.99,382.35,372.10,365.57,360.21,353.32,353.98,327.39,327.38,329.57,326.84,327.24,319.15,318.96,315.17,315.37,314.14,316.06,334.57,339.12,357.72,364.64,370.04,368.42,366.28,365.18,332.44,329.17,329.02,327.00,327.10,316.16,319.74,317.38,317.87,324.88,320.38,315.98,307.77,307.22,312.25,319.96,317.29,313.32,313.72,318.86,324.11,322.13,321.49,323.89,326.18,323.79,318.76,304.72,306.94,301.63,291.87,295.76,294.61,295.83,294.58,303.48,304.43,309.20,310.04,312.99,318.23,332.82,326.06,322.30,318.85,316.20,307.04,306.97,306.97,302.80,298.78,295.88,294.34,297.64,302.93,302.31,307.37,309.59,313.26,319.74,309.77,305.51,315.99,298.80,302.04,302.18,296.64,300.39,292.42,291.47,285.11,283.88,296.53,288.58,309.16,319.85,378.87,L8
2022-12-13 22:27:25+00:00,329.42,329.85,328.68,332.83,332.72,331.39,328.19,328.17,325.85,325.35,322.69,321.67,317.54,314.38,306.91,288.10,234.42,203.39,209.26,249.20,266.89,298.40,349.62,353.25,385.49,387.45,386.97,394.76,394.78,390.90,385.99,383.98,384.03,381.86,379.98,378.02,377.60,371.79,368.39,365.74,361.35,361.76,358.19,350.29,348.19,350.40,348.29,346.65,348.74,347.59,350.70,354.54,356.06,354.39,357.55,354.46,353.89,357.42,359.42,358.64,357.93,360.17,362.34,363.27,360.88,359.47,359.18,360.94,362.75,361.90,363.64,360.92,360.15,360.28,363.12,365.08,368.45,370.10,372.21,377.93,382.91,386.61,391.99,382.35,372.10,365.57,360.21,354.30,355.40,333.34,334.78,335.02,333.48,333.74,329.50,327.95,324.19,315.37,314.14,316.06,334.57,339.12,357.72,364.64,370.04,368.42,366.28,365.18,332.44,329.17,329.02,327.00,327.10,322.67,325.51,323.89,317.87,324.88,320.38,315.98,307.77,307.22,312.25,319.96,317.29,313.32,313.72,318.86,324.11,322.13,321.49,323.89,326.18,323.79,318.76,304.72,306.94,301.63,291.87,295.76,294.61,295.83,294.58,306.48,307.91,312.60,313.10,316.00,320.81,334.71,328.64,324.99,321.13,317.87,309.92,309.54,309.27,304.81,301.39,298.89,297.79,300.94,306.10,305.27,310.63,313.33,316.97,323.05,314.08,308.86,318.30,303.20,305.30,305.68,300.49,304.72,297.18,294.77,289.28,288.59,301.88,293.42,311.48,323.20,379.12,L9
2022-12-21 22:27:21+00:00,329.33,329.64,327.73,331.80,331.72,330.81,327.05,327.19,325.81,325.08,322.32,322.77,317.54,314.38,306.91,288.10,234.42,203.39,209.26,249.20,278.18,298.40,349.62,353.25,381.03,385.31,386.97,394.76,394.78,390.90,385.99,383.98,384.95,382.62,380.45,377.76,378.33,374.42,369.64,365.95,361.22,360.35,356.62,351.52,349.23,350.93,348.80,348.00,350.54,348.83,351.31,354.28,356.37,355.48,358.97,354.34,354.21,357.11,360.04,359.96,359.94,360.95,363.47,364.88,362.41,361.64,361.19,360.94,362.75,361.90,363.64,360.92,360.15,360.28,363.12,365.08,367.22,368.68,372.21,377.93,382.91,383.05,390.01,382.21,374.00,367.81,364.39,357.34,357.42,346.61,342.72,343.27,341.81,341.27,341.98,337.82,333.78,324.23,325.27,325.73,334.57,334.09,357.12,363.49,370.04,369.20,369.81,365.18,346.71,342.35,340.40,337.83,335.86,331.50,334.12,334.64,328.20,331.86,325.85,321.42,314.67,318.15,322.78,330.27,325.90,322.25,322.31,330.63,331.93,329.83,334.75,336.88,339.15,332.69,326.26,312.05,315.88,312.10,304.25,306.86,303.27,304.28,301.51,315.54,317.34,320.44,319.09,325.32,325.67,334.91,332.36,330.34,324.33,319.94,313.68,314.24,313.03,307.61,305.15,302.36,300.70,303.91,309.16,308.67,314.50,317.26,321.81,327.33,319.14,311.65,320.74,304.50,310.54,312.15,308.76,312.95,306.61,303.07,298.39,300.10,301.88,301.56,317.38,330.50,379.12,L8
2023-01-14 20:38:08+00:00,328.57,329.09,327.61,331.38,331.22,330.96,327.01,327.76,325.02,324.63,321.32,321.72,316.71,312.37,303.49,286.02,233.21,200.78,209.26,257.26,284.15,303.89,349.88,354.22,379.67,384.84,386.70,394.42,394.47,389.97,386.80,384.84,385.26,383.00,381.13,378.36,378.77,373.70,370.52,368.10,360.95,359.88,357.02,352.23,349.88,350.62,349.04,348.99,351.13,349.78,351.99,355.08,357.25,357.21,359.91,355.48,356.39,357.89,360.53,360.97,361.47,362.32,365.18,366.39,364.25,362.95,363.23,362.97,364.86,364.04,365.45,362.73,361.84,362.29,364.30,365.48,366.76,370.15,373.06,377.99,382.69,383.40,390.55,382.21,374.00,367.81,364.39,357.34,357.42,348.68,345.25,345.44,344.50,344.00,345.09,340.27,336.81,329.57,330.77,331.12,338.17,339.06,360.25,367.20,372.36,371.70,371.59,366.80,351.77,348.85,345.86,342.23,339.64,333.81,337.39,335.88,330.90,333.00,325.85,321.42,314.67,318.15,322.78,330.27,325.90,322.25,322.31,330.63,331.93,329.83,334.75,336.88,339.15,332.69,326.26,312.05,315.88,312.10,310.01,309.79,307.02,307.01,305.19,317.61,319.72,321.74,321.01,327.01,333.78,336.69,333.44,332.10,326.35,321.12,315.54,315.59,314.03,309.27,307.34,307.79,306.02,306.32,310.73,310.79,316.62,318.90,324.11,329.45,321.57,313.83,322.64,307.76,312.97,315.40,312.06,315.90,309.77,305.81,301.26,303.45,305.38,305.43,319.66,333.44,380.14,L7
2023-01-14 22:27:21+00:00,328.57,329.09,327.61,331.38,331.22,330.96,327.01,327.76,325.02,324.63,321.32,321.72,316.71,312.37,303.49,286.02,233.21,200.78,209.26,257.26,284.15,303.89,349.88,354.22,379.67,384.84,386.70,394.42,394.47,389.97,386.80,384.84,385.26,383.00,381.13,378.36,378.77,373.70,370.52,368.10,360.95,359.88,357.02,352.23,350.63,350.70,348.95,349.33,351.60,350.86,352.59,355.29,358.17,358.63,360.97,357.27,357.68,359.15,361.30,362.11,362.82,364.48,366.84,368.25,365.98,365.03,365.58,365.53,367.34,366.99,368.50,365.00,363.71,363.64,365.30,365.77,366.84,370.17,373.35,378.63,382.37,384.11,390.65,383.28,375.96,369.67,365.82,358.45,358.52,350.57,348.05,348.84,348.03,347.51,348.77,344.13,340.94,335.36,335.07,335.55,341.99,343.09,363.10,368.71,373.79,373.57,372.47,367.75,356.24,353.48,350.00,345.82,343.27,337.14,339.88,338.23,334.16,335.07,328.82,325.18,318.17,321.16,322.78,330.27,325.90,322.25,322.31,330.63,331.93,329.83,334.75,336.88,339.15,332.69,326.26,312.05,315.88,312.10,310.01,312.86,310.17,310.02,307.87,319.11,321.38,323.34,322.90,328.48,334.84,338.01,335.70,333.74,328.64,322.92,317.59,317.26,316.28,310.98,309.42,309.93,307.89,309.13,313.39,313.10,318.92,321.75,326.71,332.00,324.42,316.33,324.23,310.88,315.44,317.42,314.50,317.67,312.10,308.08,303.17,306.26,307.94,308.89,321.30,334.54,380.63,L9
2023-02-17 20:31:03+00:00,325.56,326.11,325.34,328.53,329.55,328.18,323.55,325.37,324.05,323.58,320.23,319.90,314.59,310.19,299.62,280.01,220.27,183.81,191.14,257.44,296.27,319.49,348.34,365.03,377.38,385.49,386.70,394.42,394.47,389.97,386.80,384.84,385.26,383.02,381.13,378.36,377.88,372.70,369.62,367.52,359.33,358.60,356.58,352.18,350.40,348.90,347.05,347.68,351.45,349.79,351.05,354.33,357.46,357.85,360.70,356.87,356.48,357.89,360.84,361.81,362.46,364.27,366.93,368.48,366.35,365.89,365.21,365.92,366.99,366.36,367.46,364.43,363.28,363.70,365.21,364.46,365.55,368.08,371.92,376.77,380.57,381.81,389.14,382.05,375.19,368.94,365.60,358.45,358.52,356.17,353.02,353.70,352.82,352.62,355.32,349.85,347.69,342.77,340.37,343.74,346.78,343.41,361.86,369.22,373.41,373.66,371.86,367.49,366.52,363.84,358.30,353.24,347.64,341.92,345.07,344.38,339.34,335.51,330.85,327.18,321.05,325.47,325.19,335.51,333.10,330.10,329.38,337.13,341.17,340.70,344.79,347.03,349.95,350.12,343.32,332.11,336.06,340.28,341.15,333.52,327.89,324.24,321.39,329.80,332.45,332.52,328.90,340.13,339.52,340.74,338.36,337.27,333.19,325.12,319.32,324.20,320.26,313.93,313.34,313.41,311.32,312.78,315.72,317.46,324.17,326.55,332.05,336.42,329.41,319.93,325.59,311.54,317.47,320.35,319.34,322.27,317.23,312.92,308.64,313.04,316.44,317.27,326.30,339.79,380.79,L7
2023-02-22 22:33:26+00:00,325.56,326.11,325.34,328.53,329.55,328.18,323.55,325.37,324.05,323.58,320.23,319.90,314.59,310.19,299.62,280.01,220.27,183.81,191.14,257.44,296.27,319.49,348.34,365.03,377.38,385.49,386.70,394.42,394.47,389.97,386.80,384.84,385.26,383.02,381.13,378.36,377.88,372.70,369.62,367.52,359.33,358.60,356.58,352.18,350.40,348.90,347.05,347.68,351.45,349.79,351.05,354.33,357.46,357.85,360.70,356.87,356.48,357.89,360.84,361.81,362.46,364.27,366.93,368.48,366.35,365.89,365.21,365.92,366.99,366.36,367.46,364.43,363.28,363.70,365.21,364.46,365.55,368.08,371.92,376.77,380.57,381.81,389.14,382.05,375.19,368.94,365.60,358.45,358.52,356.17,353.02,353.70,352.82,352.62,355.32,349.85,347.69,342.77,340.37,343.74,346.78,343.41,361.86,369.22,373.41,373.66,371.86,367.49,366.52,363.84,358.30,353.24,347.64,341.92,345.07,344.38,339.34,335.51,330.85,327.18,321.05,325.47,325.19,335.51,333.10,333.81,331.89,339.42,342.49,342.42,344.61,348.31,349.69,349.10,342.75,332.73,336.62,340.54,340.81,332.74,327.94,324.70,321.30,329.18,332.16,331.66,328.87,340.04,339.02,339.90,337.27,337.66,333.24,324.72,322.25,326.74,320.26,313.93,313.34,313.41,311.32,312.78,315.72,317.46,324.17,326.55,332.05,336.42,329.41,319.93,325.59,311.54,317.47,320.35,319.34,322.27,317.41,313.75,308.71,313.41,317.43,318.86,326.16,339.64,381.36,L9
2023-02-23 22:27:02+00:00,326.91,327.64,326.86,329.22,329.80,328.92,324.08,326.14,324.36,322.97,319.70,317.54,311.26,306.30,295.78,279.91,220.27,183.81,191.14,264.65,300.34,321.91,348.59,364.51,376.81,384.67,386.21,394.19,394.76,390.97,387.21,385.87,385.75,383.99,382.15,379.25,377.96,372.66,369.66,368.04,361.64,360.58,357.82,352.94,351.06,349.66,347.40,348.52,351.50,350.96,351.86,355.08,358.12,358.63,361.90,359.17,357.66,359.44,361.17,362.47,362.96,366.57,369.03,370.22,368.89,368.47,367.79,368.68,369.43,368.83,368.96,365.86,365.44,365.61,366.26,364.81,366.20,368.18,372.35,377.75,381.78,382.83,388.34,382.72,377.59,371.47,367.42,359.90,359.92,358.45,356.10,356.05,356.14,356.29,358.89,353.56,351.88,342.77,340.37,346.21,352.44,343.41,362.32,367.12,375.63,373.66,374.88,370.76,370.30,365.47,361.32,356.89,347.64,341.92,345.07,347.05,342.73,335.51,330.85,327.18,326.60,330.15,325.19,339.70,337.65,337.85,335.27,342.38,346.13,344.77,345.94,349.34,349.81,349.70,343.17,333.84,337.96,342.11,341.58,333.71,329.53,325.51,322.79,330.22,332.83,332.72,330.23,340.26,339.92,340.96,337.27,339.18,335.37,324.72,322.25,328.53,321.84,313.93,313.34,313.41,311.32,312.78,315.72,317.46,324.90,328.59,334.32,338.86,331.14,322.84,327.04,311.54,317.47,321.56,321.08,324.22,319.20,315.23,310.66,315.43,320.02,321.22,327.88,340.67,382.99,L8
2023-03-28 20:26:14+00:00,324.25,325.86,324.61,326.89,326.11,322.48,322.91,325.54,295.69,294.16,290.03,312.24,306.83,300.16,287.52,268.04,187.00,181.32,188.87,282.52,322.90,337.03,348.58,362.24,372.38,379.82,385.34,390.46,392.17,389.34,385.41,384.35,384.86,383.79,382.20,379.60,377.82,370.79,370.08,369.97,362.56,359.35,356.77,353.36,348.92,350.50,346.96,348.07,351.84,349.70,350.86,353.69,357.57,358.99,362.20,359.30,354.78,358.69,361.72,362.68,362.84,369.81,370.47,373.03,373.42,371.08,370.13,371.11,371.63,371.61,370.89,367.45,368.33,369.26,367.55,364.25,366.23,368.02,372.13,377.11,380.78,383.00,388.12,383.42,379.74,372.93,369.28,359.83,361.69,362.33,362.28,359.96,361.42,362.32,365.19,362.91,361.77,351.02,348.05,352.71,358.04,353.00,364.35,367.91,376.75,374.45,375.90,372.43,374.92,365.61,365.55,349.35,343.58,346.16,349.30,352.18,348.35,337.34,333.45,328.56,332.98,337.52,331.46,349.95,355.52,354.12,350.12,351.71,359.34,358.14,350.75,354.48,350.23,345.81,338.55,329.79,330.31,330.33,342.18,331.20,330.07,327.06,329.10,329.68,333.33,337.46,337.38,341.18,340.37,342.89,341.83,346.12,338.19,325.72,324.57,330.78,325.52,318.60,313.69,319.48,316.11,316.97,319.29,324.49,334.15,339.49,345.38,348.70,342.83,336.58,332.27,321.75,330.09,336.87,338.62,337.96,329.51,328.94,325.15,330.19,336.60,339.70,335.99,348.14,382.05,L7
2023-04-19 20:24:48+00:00,327.95,326.09,324.43,325.81,322.23,318.69,323.02,325.78,290.64,288.74,285.94,312.24,306.83,300.16,287.52,268.04,189.88,177.12,188.90,297.48,326.70,337.03,348.18,362.53,372.50,381.59,385.98,390.79,392.92,390.65,385.63,384.87,385.74,385.48,383.65,380.99,378.83,363.97,370.99,372.25,367.53,362.21,358.92,356.00,350.60,351.39,348.47,349.62,351.28,354.72,351.46,355.10,358.83,360.11,362.33,361.05,355.48,358.46,361.54,363.09,364.11,369.81,370.47,373.03,373.42,371.08,370.13,371.11,371.63,371.61,370.89,367.45,369.81,370.67,367.87,364.33,366.80,368.84,372.77,377.84,380.75,384.11,388.62,384.33,381.11,374.39,371.68,362.22,362.29,364.45,365.13,361.91,364.56,364.45,368.87,364.74,365.07,352.55,349.48,354.26,363.21,357.43,366.88,369.88,378.65,375.35,375.24,372.25,378.56,367.15,367.68,348.85,339.34,347.01,350.13,354.06,350.11,337.88,336.20,332.89,332.98,337.52,331.46,349.95,355.52,354.12,350.12,351.71,359.34,358.14,350.75,354.48,350.61,345.90,338.32,329.79,330.31,330.33,342.18,331.68,331.14,327.81,329.06,329.11,333.23,336.43,337.02,340.75,339.99,342.75,343.79,348.18,339.74,327.02,327.50,332.71,329.28,324.47,317.84,324.35,321.10,323.17,323.56,329.90,338.13,344.75,350.67,355.25,349.81,342.38,334.86,324.13,330.66,337.72,343.07,340.80,329.99,329.63,326.33,331.56,337.91,341.30,328.17,350.15,385.27,L7
2023-04-20 22:26:49+00:00,328.23,327.26,325.16,325.32,322.02,317.51,323.02,325.78,271.47,269.54,266.30,312.24,306.83,300.16,287.52,252.22,188.70,179.50,191.68,300.88,327.82,339.81,350.27,363.06,371.14,379.90,386.08,390.30,391.99,389.89,386.52,384.46,385.29,385.18,382.85,380.42,379.07,367.03,371.69,371.36,366.71,362.14,359.96,356.06,351.47,351.81,350.05,350.13,351.97,355.29,352.35,356.70,360.32,361.58,363.56,360.90,355.47,357.92,361.09,362.75,363.53,369.01,369.73,372.63,372.56,369.75,368.40,370.91,372.47,371.72,371.14,367.80,369.63,369.64,367.76,364.77,366.78,369.96,372.60,378.43,381.12,385.30,389.07,384.82,381.00,374.42,372.23,362.98,359.27,357.75,358.61,355.40,358.03,357.13,360.26,356.80,365.07,342.86,341.35,354.26,363.21,349.13,364.41,370.32,377.11,374.15,374.65,372.25,378.56,356.91,367.68,342.76,334.92,339.89,342.27,347.97,343.66,334.68,333.30,330.45,329.32,332.06,326.88,343.45,344.14,343.64,340.45,344.50,351.76,350.47,344.15,346.02,340.34,339.34,331.56,322.61,322.66,320.77,329.34,323.82,322.22,320.32,322.18,324.44,328.15,331.69,332.52,334.96,338.87,339.88,341.33,344.92,337.39,325.77,324.43,331.54,325.94,320.95,314.81,320.78,317.73,319.59,320.16,325.52,333.18,339.69,345.19,350.68,344.18,337.31,332.46,319.38,325.64,332.51,335.62,334.68,323.29,322.87,320.69,324.83,329.55,331.78,322.63,342.08,383.82,L9
2023-04-27 22:32:55+00:00,328.23,327.26,325.16,325.32,322.02,317.51,323.02,325.78,271.47,269.54,266.30,312.24,306.83,300.16,287.52,252.22,188.70,179.50,191.68,300.88,327.82,339.81,350.27,363.06,371.14,379.90,386.08,390.30,391.99,389.89,386.52,384.46,385.29,385.18,382.85,380.42,379.07,367.03,371.69,371.36,366.71,362.14,359.96,356.06,351.47,351.81,350.05,350.13,351.97,355.29,352.35,356.70,360.32,361.58,363.56,360.90,355.47,357.92,361.09,362.75,363.53,369.01,369.73,372.63,372.56,369.75,368.40,370.91,372.47,371.72,371.14,367.80,369.63,369.64,367.76,364.77,366.78,369.96,372.60,378.43,381.12,385.30,389.07,384.82,381.00,374.42,372.23,362.98,359.27,357.75,358.61,355.40,358.03,357.13,360.26,356.80,365.07,342.86,341.35,354.26,363.21,349.13,364.41,370.32,377.11,374.15,374.65,372.25,378.56,356.91,367.68,342.76,329.79,332.29,334.40,341.42,336.07,331.12,329.47,326.46,324.67,326.21,320.93,336.61,333.95,334.47,331.90,337.40,344.54,342.89,337.35,337.97,331.02,332.50,324.49,315.79,315.62,312.34,318.65,316.22,314.50,313.50,315.22,318.96,322.55,326.56,328.00,328.12,336.37,336.50,338.36,340.98,334.99,323.94,324.43,331.54,322.74,317.68,311.69,317.22,314.25,315.86,316.39,321.36,328.53,334.72,340.00,346.41,338.62,331.68,329.42,314.61,320.94,327.08,328.14,328.19,317.01,316.48,314.23,317.79,321.39,322.82,316.28,333.87,385.25,L9
