dates,satname,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0184
2022-01-27 22:27:14+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.02,398.57,395.01,390.38,387.91,378.67,380.04,368.57,368.68,373.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.51,344.29,336.47,330.95,330.61,342.54,339.33,325.44,356.40,364.25,373.04,373.62,367.92,369.28,363.95,358.33,352.24,350.27,336.00,340.81,333.14,350.01,349.13,341.38,326.61,323.33,320.99,319.44,323.20,324.08,325.28,328.81,334.33,,367.39,368.44,359.70,363.47,355.75,348.74,351.21,341.82,334.03,333.64,342.95,333.64,332.20,329.39,330.24,331.05,330.18,327.58,327.35,330.80,341.00,345.31,341.38,342.10,335.69,327.79,326.41,331.46,327.50,317.65,316.06,313.64,313.57,310.83,316.73,318.07,319.79,329.27,330.60,331.04,330.54,328.98,324.64,318.98,323.03,328.61,324.19,324.75,326.73,322.12,320.15,327.51,,,,,
2022-02-20 22:26:59+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,361.09,362.46,372.80,375.40,395.16,403.73,409.64,413.39,401.35,393.29,400.77,398.58,395.79,387.75,379.79,381.70,380.47,375.76,373.24,369.84,361.37,361.98,360.13,366.24,364.75,362.03,363.55,365.64,366.34,363.01,368.80,367.60,367.25,365.66,367.91,370.06,371.43,373.18,375.84,375.45,374.02,374.33,374.08,367.95,361.11,364.65,370.09,373.63,373.07,376.88,382.16,381.88,386.99,391.39,394.18,402.60,412.09,412.49,416.50,405.90,397.93,392.14,390.49,386.28,382.04,371.85,364.87,356.66,354.40,361.13,354.26,353.53,352.51,350.73,349.72,350.10,355.86,368.68,368.58,369.78,377.77,388.94,383.51,377.12,387.87,381.18,376.17,367.47,362.99,364.58,357.70,350.85,356.09,352.52,343.78,326.34,321.46,321.96,327.79,334.58,326.84,333.87,334.39,,362.51,371.30,367.99,369.53,371.92,363.21,364.06,356.87,347.23,352.12,359.45,351.68,345.33,334.68,334.01,342.72,340.84,342.07,342.41,338.73,334.58,339.96,340.46,340.44,333.46,329.34,325.55,325.18,340.25,336.79,318.32,304.86,328.90,316.83,,317.30,,335.30,330.26,333.94,,322.13,331.97,326.47,,,332.63,327.48,325.77,328.71,325.14,322.20,328.08,329.15,338.80,339.02,343.66,415.46
2022-04-01 21:05:27+00:00,L7,328.77,338.27,339.11,341.91,332.97,319.84,325.43,330.08,323.85,317.37,142.23,105.95,118.65,133.39,262.88,269.22,172.79,,,,,,,,,,,,,,,,,,,,,,,360.94,356.43,,348.84,349.87,348.84,345.23,346.10,,338.70,343.57,341.09,345.50,355.02,342.36,363.89,357.65,356.20,359.72,349.80,,,200.06,208.91,251.10,238.42,211.79,,,,,,,,,,,,,,,,,382.80,398.74,377.14,368.16,366.52,356.45,,,300.99,299.69,295.95,301.40,301.89,295.64,310.52,,263.89,291.67,303.76,311.69,345.51,361.27,355.80,360.56,381.65,356.01,,338.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.50,294.95,284.38,,293.11,265.45,267.48,256.98,244.73,247.14,,229.93,221.66,210.47,242.64,216.43,281.13,353.99,398.83
2022-04-08 22:33:03+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.87,300.99,307.05,298.81,295.84,300.41,303.74,295.29,290.29,294.17,355.00,,348.15,267.88,259.25,317.67,323.26,,323.82,,,,328.53,312.91,271.85,281.96,326.08,325.18,301.41,300.87,295.23,308.07,301.47,288.97,304.97,296.75,291.75,288.77,286.34,289.53,285.30,287.89,283.91,287.55,294.15,294.25,301.72,294.13,282.93,300.89,273.45,277.12,267.75,254.76,260.16,246.86,245.60,241.72,236.46,247.72,237.80,262.21,271.92,411.12
2022-04-16 22:32:59+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17 22:26:46+00:00,L9,334.36,330.81,319.51,320.42,321.11,326.98,327.63,327.67,323.32,325.94,326.93,325.82,322.97,320.77,314.86,300.56,264.64,282.34,275.76,265.09,205.83,208.21,330.24,350.49,360.38,363.66,,,379.95,384.27,377.30,381.26,379.67,382.41,378.13,374.69,373.31,376.37,374.38,363.67,357.14,350.71,351.94,350.00,344.94,341.16,345.98,338.57,337.09,343.21,343.09,343.15,346.42,348.39,350.69,348.13,343.68,350.15,352.27,349.92,354.47,352.76,350.48,351.32,355.81,350.83,342.98,339.13,342.75,342.58,347.79,350.62,353.25,346.71,346.99,358.33,357.77,363.16,372.66,373.83,383.87,379.66,372.17,370.48,366.55,363.53,345.82,335.75,,302.26,305.82,305.16,302.66,299.55,296.84,291.79,287.18,285.63,295.09,290.72,300.28,290.27,345.25,357.71,357.46,355.41,352.74,338.76,286.62,290.21,289.29,291.40,302.03,289.56,291.21,290.77,294.05,302.73,302.83,302.40,299.20,291.14,292.29,297.64,289.91,282.89,283.69,290.24,289.88,284.09,287.20,262.25,262.27,276.49,264.58,257.12,254.98,246.01,249.43,246.24,244.74,253.21,256.64,258.50,261.41,269.81,280.82,260.04,315.05,297.07,303.63,294.51,305.46,303.60,289.84,267.12,291.69,290.94,283.00,281.70,284.62,281.63,283.65,281.74,284.65,287.07,290.26,299.17,292.51,283.11,302.02,269.51,272.94,262.85,249.40,259.37,242.35,236.06,235.58,227.04,242.39,233.74,259.01,260.76,361.74
2022-04-24 22:32:54+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.14,291.34,294.83,304.19,303.49,302.19,295.43,288.13,290.14,294.84,283.77,282.18,283.50,288.94,287.68,284.00,286.10,263.62,259.20,273.07,264.26,253.97,253.67,245.75,244.25,240.07,247.36,253.56,252.97,259.97,259.84,269.00,278.18,250.56,311.01,295.18,300.83,293.41,303.68,301.04,,308.86,291.90,288.51,285.21,279.35,282.44,280.29,278.67,281.57,280.90,286.83,289.89,296.39,289.55,268.67,296.79,268.42,272.19,262.70,247.67,252.44,241.47,238.23,234.73,226.81,243.66,225.18,259.25,264.86,343.97
2022-05-03 22:26:41+00:00,L9,339.23,341.83,338.34,333.85,339.26,341.11,336.75,332.31,337.36,338.51,336.72,334.39,332.10,327.79,320.61,308.57,303.59,294.22,192.61,313.79,339.25,344.17,384.60,405.21,392.43,381.19,,,387.06,397.62,393.13,385.90,386.18,384.29,,,377.87,384.35,375.48,370.72,369.43,363.15,365.47,363.51,363.99,357.14,357.99,,357.23,361.46,364.53,364.00,357.71,355.13,358.52,357.31,352.45,351.14,354.63,365.83,369.12,369.70,374.87,376.90,370.35,370.30,367.77,366.01,364.58,366.28,363.78,366.37,367.57,369.82,375.33,379.68,382.50,387.94,391.21,396.87,402.96,408.74,403.41,388.33,383.98,381.62,,,,298.30,304.58,304.66,304.01,301.49,298.17,292.73,288.36,284.88,294.92,289.97,,362.49,366.64,366.94,374.52,373.41,369.21,287.93,285.88,281.24,287.36,290.20,301.19,288.46,289.90,292.00,293.56,303.40,302.53,302.34,293.63,286.09,285.51,293.10,284.25,280.28,283.07,285.06,289.33,283.68,281.92,264.64,256.30,272.17,265.10,256.53,252.31,244.82,243.55,241.13,244.83,253.12,252.07,260.46,258.11,267.86,278.50,260.31,308.04,295.24,300.10,295.08,305.48,302.58,,261.28,280.66,290.00,280.95,277.82,280.58,279.95,281.92,280.21,280.39,285.21,285.07,295.94,290.42,271.48,296.34,266.86,271.27,261.38,242.74,247.62,242.25,235.05,232.79,223.78,238.50,226.96,256.02,255.05,383.69
2022-05-10 22:32:48+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.09,280.12,283.01,284.76,286.62,282.09,277.01,261.34,257.50,271.29,264.55,253.21,251.35,243.73,240.68,236.50,247.20,253.43,248.44,259.25,257.79,269.18,278.02,246.83,298.69,295.29,303.12,285.96,304.88,300.39,277.27,264.53,281.57,288.12,277.51,279.03,279.51,279.41,278.01,281.12,280.40,286.03,286.37,297.15,287.05,268.57,296.93,267.11,270.09,259.87,243.36,252.75,239.09,239.50,232.67,222.17,240.80,225.87,256.36,261.79,250.99
2022-05-26 22:32:39+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.35,254.10,246.08,239.03,235.44,225.41,242.20,232.93,261.60,263.71,258.03
2022-06-03 22:33:11+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.89,256.77,265.02,260.19,271.70,283.25,258.02,307.92,300.77,311.24,296.41,310.32,308.55,278.53,263.96,287.32,292.25,281.69,281.97,286.09,285.16,283.68,286.03,284.97,291.54,285.24,297.65,290.89,268.42,299.37,270.02,277.66,265.31,243.66,252.07,244.18,239.04,232.88,223.72,238.41,230.32,258.83,262.14,257.73
2022-06-19 22:33:21+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.05,342.32,,,,,,,,,381.43,367.77,,553.50,549.33,534.69
2022-06-20 22:26:43+00:00,L9,333.11,334.13,337.58,342.25,344.38,338.16,339.42,338.24,335.41,340.21,336.15,331.26,118.48,130.06,141.08,173.53,169.29,183.66,186.81,194.77,188.37,374.84,390.14,410.51,422.23,412.44,,272.51,285.49,282.45,289.88,283.05,272.66,272.74,257.19,259.00,265.20,374.01,,,249.39,254.89,250.64,254.19,256.92,253.23,252.40,251.92,242.81,243.34,243.56,371.87,373.54,369.86,374.13,367.43,238.03,192.21,,,,,,,,,,,,,,,,,,,391.53,398.59,,,,424.21,420.14,399.41,,,,273.14,277.09,284.53,300.58,301.43,297.78,295.03,288.91,288.31,277.45,281.94,272.92,280.69,,385.94,376.99,386.65,,372.14,360.43,272.60,274.10,276.29,283.93,282.11,292.61,278.96,282.50,284.34,290.82,297.52,299.29,297.32,285.73,262.65,269.14,277.25,273.77,265.71,269.82,257.50,277.00,275.46,251.93,241.64,241.60,253.62,259.98,251.98,239.76,234.56,222.03,215.04,237.20,241.38,246.75,246.38,253.63,261.90,274.37,253.92,297.85,,301.06,293.88,301.04,294.72,274.93,257.25,271.39,280.72,273.44,269.90,272.60,276.96,278.38,279.68,272.71,278.96,272.23,281.53,278.50,253.40,291.76,,265.43,254.79,233.18,242.53,235.11,227.63,221.91,211.33,,222.86,249.26,250.03,244.73
2022-07-05 22:33:23+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.05,,613.68,270.06,181.95,172.78,140.95,111.46,84.16,,,,,,246.95,247.88,,,,,,,,,,113.80,,,,,,,,,,,,,,
2022-07-21 22:33:27+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.89,262.07,251.88,244.16,234.18,219.13,228.25,240.19,248.31,247.39,254.58,258.85,267.08,277.94,245.66,311.28,298.78,303.72,293.55,304.80,302.75,,261.02,282.48,286.48,275.58,274.42,279.11,279.68,277.81,281.82,279.93,290.42,289.99,301.55,291.93,308.57,326.38,330.77,328.70,325.55,,,,,,,,,,,
2022-08-06 22:33:37+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.01,563.83,518.42,491.00,479.92,,,,,,,,,535.50,538.41,520.69
2022-08-07 22:27:06+00:00,L9,330.61,333.07,330.57,330.80,330.41,331.26,330.59,329.62,326.69,324.84,323.01,323.64,321.43,318.21,317.74,316.92,315.79,312.35,310.75,304.79,203.79,200.62,236.24,263.49,270.38,374.76,,,,,,,,380.08,,,380.78,375.19,371.36,368.31,367.78,364.89,357.85,348.70,348.88,352.92,351.20,,340.52,346.72,351.56,350.85,351.61,354.06,352.24,350.87,350.27,351.22,354.83,355.41,355.33,354.15,353.38,353.81,353.50,352.30,351.22,353.55,354.90,356.34,360.49,358.72,361.16,357.60,357.99,365.94,369.14,376.56,375.76,382.65,386.99,391.17,392.23,381.69,373.42,365.79,356.84,,287.86,297.72,302.25,303.42,303.21,300.64,297.81,293.27,287.69,285.28,289.39,283.13,302.92,329.11,355.77,357.81,362.72,360.22,359.93,289.81,287.36,284.17,288.33,290.95,302.30,289.12,289.98,290.80,293.06,303.71,302.25,299.78,294.24,286.52,288.27,294.10,285.37,279.72,282.71,283.74,289.10,284.57,280.23,259.55,257.76,273.99,265.83,255.58,251.71,243.81,243.38,236.20,243.96,253.03,254.39,258.49,258.75,269.03,281.09,268.71,295.33,,,,291.82,299.42,288.83,262.65,285.75,289.52,282.59,266.24,270.80,270.35,278.61,282.10,283.15,284.57,287.17,299.21,290.24,272.17,301.70,269.10,272.75,259.82,243.26,256.29,242.40,233.07,233.55,225.80,232.96,232.37,258.93,258.29,248.23
2022-08-14 22:33:20+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.09,344.53,321.45,334.28,341.50,341.59,322.08,354.98,404.18
2022-08-22 22:33:41+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.21,,,267.51,273.91,,,,,,,,226.01,,,,,337.22,617.81,629.75,,,,,,,,,,,,,,
2022-09-07 22:33:43+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.44,314.69,318.72,305.73,308.10,293.73,,,,630.47,,287.96,288.25,286.47,285.08,,328.78,309.73,299.92,288.92,290.57,300.18,284.40,267.74,293.65,278.62,283.86,283.79,257.85,259.38,250.90,255.02,243.80,240.31,253.25,248.34,265.03,278.02,345.44
2022-09-08 22:27:11+00:00,L9,320.77,323.28,324.54,324.57,329.03,321.39,320.17,319.24,319.43,319.11,320.43,319.74,310.07,312.92,302.31,296.82,292.96,184.93,189.85,196.83,205.88,209.84,237.85,357.55,387.63,393.42,,397.44,393.60,384.88,377.21,380.15,380.95,377.70,369.44,369.60,365.47,362.02,355.07,350.52,349.16,351.32,351.09,340.46,338.92,335.66,339.46,338.52,334.35,334.36,340.91,344.57,344.17,336.98,336.28,338.22,336.08,337.40,340.56,339.85,337.70,336.62,339.87,335.72,335.81,333.20,337.06,337.32,339.15,338.96,342.10,340.66,338.22,337.67,340.15,339.29,345.38,344.73,354.58,357.86,364.15,360.57,369.45,362.83,351.04,344.54,338.97,335.48,326.97,313.08,306.57,313.88,308.00,306.79,298.57,295.18,291.01,292.65,295.80,294.04,302.38,278.96,332.35,351.89,353.49,357.03,354.06,338.39,330.68,333.12,319.88,315.73,309.01,300.56,312.24,310.17,311.80,307.45,316.00,310.91,304.35,300.86,303.95,303.45,297.69,293.79,295.30,301.72,295.99,292.46,294.74,329.62,,324.63,316.18,261.44,307.91,319.33,,310.79,,,266.98,309.89,307.52,277.54,281.76,319.97,318.25,299.33,307.49,295.08,306.11,300.27,291.41,292.45,295.74,294.45,291.63,286.93,291.81,288.40,290.23,285.11,291.59,290.85,298.32,306.66,295.80,290.26,308.69,278.59,278.54,272.73,262.74,270.66,,255.46,250.92,242.15,247.65,245.27,263.56,269.36,322.44
2022-09-16 22:27:36+00:00,L8,336.93,330.82,328.23,336.67,340.42,339.48,333.49,334.52,325.61,332.42,329.71,328.34,322.61,319.61,317.09,314.63,301.95,184.32,190.73,195.33,204.47,317.34,357.86,378.29,388.65,396.70,400.06,408.63,406.04,401.46,399.70,393.48,391.39,387.52,391.18,383.61,384.92,386.20,375.35,371.01,365.18,372.00,367.10,357.69,350.96,352.10,352.46,355.32,357.65,355.58,352.88,361.66,360.92,360.72,369.03,367.77,365.14,363.66,361.48,359.91,361.48,367.59,373.67,375.50,375.97,372.06,367.78,369.48,370.78,367.21,371.49,367.91,363.37,359.74,371.29,378.84,374.77,377.32,378.19,388.03,393.42,390.54,395.06,385.63,379.23,376.08,371.16,369.33,368.73,364.63,353.41,361.08,357.46,354.57,,338.77,344.48,342.63,334.57,348.58,359.09,351.53,366.63,364.16,379.08,379.96,379.76,379.62,375.99,364.07,367.60,365.90,351.38,350.13,345.33,334.60,332.70,,321.50,327.75,304.87,308.48,307.38,308.81,299.39,295.67,294.59,319.34,297.42,297.52,,350.38,352.14,357.38,345.85,343.36,340.48,339.99,342.11,337.65,327.69,315.84,315.45,328.40,314.14,322.02,328.13,329.36,324.18,,304.49,296.32,305.13,303.40,300.70,324.16,300.19,295.24,288.68,287.91,292.97,286.59,290.82,284.85,289.57,293.77,297.03,305.84,298.12,286.69,307.27,279.46,278.46,277.83,260.41,266.28,256.74,253.61,248.86,242.72,252.36,240.32,334.53,353.48,415.93
2022-09-23 22:33:48+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.60,310.20,321.14,314.63,310.80,305.27,302.43,305.65,306.03,301.43,301.83,304.46,308.54,315.64,317.93,312.86,304.69,320.57,295.05,290.57,290.41,281.11,,,271.16,269.09,,,,304.23,324.79,335.07
2022-10-01 22:33:30+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.89,,565.47,630.57,350.67,332.23,341.03,334.61,331.38,326.37,330.05,317.77,310.36,304.67,312.56,302.07,294.77,,,,,,,,,,,,,,,,,,,,,319.67,351.76,413.09
2022-10-16 20:46:01+00:00,L7,319.28,325.32,326.27,333.95,326.88,331.75,322.87,324.71,327.74,329.10,316.60,,,,,173.98,178.13,182.40,191.17,195.48,298.47,,352.83,362.53,373.52,372.86,383.81,389.87,389.62,383.97,386.16,383.35,380.74,374.61,375.68,373.32,374.15,375.93,367.98,361.91,351.76,348.79,348.75,344.03,340.03,346.41,339.21,340.16,346.55,345.01,347.97,344.38,349.64,352.41,363.53,346.79,350.55,361.67,365.32,361.34,354.09,,,,,,,,,,,,361.45,362.61,368.32,367.21,365.49,366.55,371.25,376.44,383.57,380.44,388.60,382.77,375.59,368.66,363.13,351.30,361.66,352.30,347.19,350.39,344.80,351.52,344.80,353.59,347.26,346.93,344.99,347.36,340.79,343.70,354.73,361.04,369.88,372.28,370.78,366.74,362.78,360.29,357.03,354.07,366.48,343.62,346.77,340.86,341.15,334.97,318.23,303.93,,,,,,,,,,,,,348.74,346.94,342.02,,,,,328.38,322.04,321.93,330.88,337.18,336.47,334.29,342.03,348.11,346.66,346.68,337.94,339.24,331.62,309.47,299.66,317.54,307.86,296.67,299.56,297.19,297.87,296.04,296.72,290.88,310.49,311.35,314.88,311.60,308.87,288.51,323.12,,,,306.20,320.96,330.45,332.40,320.97,324.22,335.02,336.11,345.96,356.58,373.90
2022-10-17 22:33:36+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.40,327.08,327.31,319.01,309.06,307.50,312.64,309.04,309.89,305.19,311.27,323.76,322.04,330.38,322.02,323.40,328.74,317.36,301.57,326.10,329.60,330.15,327.34,325.69,321.68,320.81,325.84,331.93,334.86,336.80,345.09,389.82
2022-11-07 20:48:58+00:00,L7,257.58,260.72,318.20,321.63,322.26,322.90,320.69,322.37,320.85,311.84,314.61,309.86,307.85,307.06,307.13,277.21,170.75,178.97,188.96,223.87,299.73,325.61,347.00,368.50,376.49,383.97,382.01,380.39,386.21,379.07,372.74,371.58,374.61,377.59,,,,,,,,,,,,,,,346.11,342.59,351.25,348.21,354.46,351.06,351.28,350.22,349.72,357.00,359.25,357.41,357.56,359.48,358.20,365.52,356.11,358.17,354.48,354.77,357.41,351.82,353.87,357.46,356.62,358.12,355.12,358.20,362.17,357.48,358.85,,,,,,,,,,,,,,,,,341.05,338.93,338.65,341.60,337.54,341.95,337.14,353.62,360.05,365.03,365.94,368.14,362.45,358.75,352.09,352.79,349.65,337.27,330.99,338.32,339.69,334.33,334.81,323.93,315.91,307.49,314.68,319.26,342.38,340.38,341.33,338.08,344.86,350.98,348.60,347.56,346.68,354.50,348.96,346.05,342.10,336.45,,,,,,,,,,,,,338.79,333.16,347.11,334.77,317.26,314.00,326.39,314.33,300.50,298.53,297.41,297.94,289.67,312.22,298.37,322.64,325.98,327.06,348.19,,305.30,321.09,302.28,324.48,339.79,337.33,348.37,,,,,,,,,
2022-11-10 22:33:45+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.88,358.37,355.32,351.35,354.64,354.53,347.28,342.73,342.09,340.05,336.65,334.84,327.90,327.60,330.58,335.75,340.39,335.09,338.18,348.66,343.59,346.42,350.17,351.24,334.01,330.82,330.09,333.48,329.32,321.19,323.13,323.21,315.71,316.48,316.45,325.47,325.27,330.80,336.23,343.27,337.50,332.46,325.81,322.54,324.45,328.97,339.16,328.08,331.84,329.30,329.53,328.51,334.61,339.32,339.87,342.64,379.75
