dates,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0013,nzd0518-0014,nzd0518-0015,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0184,satname
2021-09-21 21:23:49+00:00,,,323.66,324.15,324.89,323.47,325.27,327.03,325.98,324.12,330.97,336.90,338.70,338.59,333.87,333.57,336.23,326.84,335.07,326.93,,211.14,,249.29,254.01,265.22,,,,,408.62,394.67,386.94,383.40,383.06,,387.59,362.49,356.69,359.03,347.44,342.52,,,,,,,,,,347.57,346.43,345.53,344.36,348.31,343.69,344.17,342.35,343.83,344.15,342.44,347.51,348.76,345.20,338.53,353.95,341.88,338.57,344.52,345.28,345.52,342.83,345.85,341.57,357.80,357.19,369.73,371.79,369.07,372.20,392.71,401.65,361.01,362.75,357.43,345.88,343.32,329.79,,,,,,,,,,,280.61,,,,356.72,356.89,360.85,351.61,343.12,,,,290.25,297.27,289.62,281.30,288.74,290.97,298.50,300.23,294.94,299.24,296.11,297.04,302.18,271.29,280.14,280.70,292.89,284.58,273.03,273.96,349.86,,342.55,260.99,333.66,332.26,334.60,327.45,317.50,322.81,327.53,324.58,329.04,323.37,320.41,,327.79,331.23,297.49,294.70,285.73,296.79,292.17,,311.84,,286.99,282.99,280.26,283.18,280.36,278.84,277.71,278.00,290.48,288.71,301.27,292.41,270.24,304.05,,277.17,272.71,260.82,266.45,251.78,248.91,244.31,236.62,,,,,,L7
2021-11-07 22:33:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.13,351.53,346.72,338.83,335.50,344.78,362.36,363.40,364.16,380.30,,,,373.53,366.59,362.34,363.85,352.91,346.21,344.27,338.41,342.35,340.38,339.89,340.39,334.01,337.30,336.93,332.13,341.31,342.05,338.10,347.79,355.06,348.41,347.59,347.50,337.92,348.19,339.80,332.80,324.79,326.94,312.33,330.19,322.29,324.56,343.40,347.81,348.50,354.75,337.49,339.16,334.33,328.82,340.87,340.16,348.64,340.29,336.49,337.63,337.10,337.27,,331.70,328.71,339.96,389.18,L8
2021-12-09 22:33:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.56,345.11,348.67,343.31,339.68,340.66,340.08,340.62,344.87,343.62,334.44,335.10,340.98,357.23,356.37,362.11,359.86,,,,355.54,361.53,352.35,357.15,349.94,340.92,342.91,333.56,340.75,340.37,340.74,341.43,333.69,333.83,333.11,333.30,338.23,338.73,331.15,346.82,346.30,344.21,342.46,348.60,347.95,344.37,351.62,344.05,346.27,338.26,326.40,335.91,335.38,335.18,348.01,336.66,343.81,355.09,349.57,343.81,329.00,325.31,338.23,342.18,343.11,325.53,331.57,327.01,336.77,330.44,,332.89,327.34,333.84,373.45,L8
2022-01-27 22:27:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.17,402.17,397.71,392.46,389.60,380.26,383.22,372.72,372.06,376.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.97,,,,347.04,334.44,363.15,371.00,379.04,376.80,372.83,376.03,369.35,363.73,357.15,354.13,339.86,344.67,336.74,354.16,352.73,344.56,329.61,326.33,323.83,322.81,327.06,326.92,328.65,331.26,337.51,,,,363.85,367.07,358.32,352.89,354.81,344.27,335.83,336.21,344.81,337.01,333.55,331.32,333.42,334.05,334.68,332.08,329.51,335.71,345.91,348.31,343.83,345.96,338.26,329.14,328.49,332.81,328.85,319.39,317.99,315.50,314.92,312.18,318.08,319.42,321.14,330.62,332.14,332.39,332.34,330.52,325.99,320.33,324.38,330.96,326.89,327.45,328.47,325.50,324.30,332.01,,,,,,L9
2022-02-20 22:26:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,350.92,361.26,364.69,388.64,396.23,402.14,401.85,391.35,385.79,395.00,393.89,391.38,378.93,368.25,372.32,373.65,369.76,367.68,366.09,353.48,354.84,352.24,357.91,355.93,350.49,353.55,354.10,353.84,349.37,353.80,352.60,357.88,356.84,361.66,357.56,356.43,356.51,366.46,361.81,357.35,357.66,359.08,351.28,342.36,345.90,353.42,358.63,356.40,364.38,370.62,365.21,365.56,374.72,372.75,383.85,393.34,395.82,397.75,387.15,379.18,375.47,371.74,364.85,360.61,353.10,348.20,,,,,,,338.23,,,,347.25,343.58,351.03,359.02,372.27,374.69,363.48,369.12,366.18,361.17,353.83,352.28,353.87,346.99,340.85,344.55,342.52,334.96,318.01,313.13,314.07,318.42,323.87,318.95,324.50,327.57,,,,,357.99,361.92,356.07,352.52,346.87,340.41,347.12,352.31,346.51,335.95,330.93,328.65,333.90,332.51,329.57,329.91,332.73,320.94,326.32,332.13,333.62,322.75,322.20,321.80,319.41,336.50,333.04,313.48,299.50,323.73,313.08,,313.55,,331.55,326.51,329.65,,317.13,327.68,322.72,,,326.11,319.98,318.27,323.87,315.76,310.66,315.58,,326.30,322.35,326.99,377.96,L8
2022-04-01 21:05:27+00:00,327.07,336.57,337.41,340.21,330.01,318.14,323.73,328.38,318.99,310.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.85,353.71,,347.14,346.29,345.60,341.65,342.32,,333.47,339.04,335.86,339.83,348.84,335.56,357.09,353.40,352.20,356.89,344.13,,,,,,,,,,,,,,,,,,,,,,,,374.30,390.24,369.58,359.66,356.81,346.74,,,295.32,293.51,289.77,295.73,297.03,290.78,304.85,,256.33,284.87,294.05,,337.01,352.77,348.24,356.56,375.47,347.51,,331.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.56,293.25,282.11,,291.41,263.75,265.78,254.02,241.33,243.74,,225.68,216.43,204.80,237.41,210.76,273.57,346.43,381.83,L7
2022-04-08 22:33:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.25,295.70,303.16,294.19,292.48,296.06,298.45,290.94,286.18,288.48,350.07,,342.46,262.95,255.89,315.20,319.74,,319.19,,,,324.42,306.74,265.68,279.00,319.35,318.45,297.30,297.51,289.94,304.55,299.62,286.12,303.12,294.90,289.36,286.13,283.79,287.68,283.45,286.04,282.06,285.70,292.30,292.14,299.87,291.66,280.82,299.04,271.60,275.27,264.53,251.06,256.46,244.47,240.97,236.03,230.29,242.03,231.63,253.99,263.70,392.62,L9
2022-04-17 22:26:46+00:00,336.11,332.56,321.26,322.17,324.15,328.73,329.38,329.42,328.32,332.94,332.76,334.57,330.75,327.77,323.61,305.56,272.42,289.34,,272.87,,215.21,335.62,,365.76,369.04,,,383.45,387.77,382.68,385.93,383.17,385.10,380.32,376.75,377.43,381.75,378.75,366.85,359.94,353.30,353.69,353.68,348.27,344.84,349.87,342.69,342.47,347.88,348.47,348.98,352.78,355.39,357.69,352.50,347.80,353.07,358.10,356.92,362.25,357.13,356.84,359.10,363.59,357.83,350.76,347.88,351.50,350.36,354.79,358.40,359.08,352.09,354.77,368.33,365.55,373.16,381.41,382.58,391.65,388.41,380.92,379.23,374.33,372.28,355.82,345.75,,310.04,311.65,311.52,309.02,305.38,301.84,296.79,293.01,291.46,302.87,297.72,310.28,,354.00,366.46,365.24,359.53,359.10,347.51,293.62,297.21,295.65,296.40,307.03,294.56,295.88,296.15,298.72,306.85,306.72,306.29,302.88,295.51,297.29,301.32,294.29,286.07,287.81,295.24,294.00,287.98,292.58,266.92,265.60,281.87,269.25,260.30,257.31,249.34,251.84,250.62,246.49,255.71,260.76,262.39,267.24,275.64,283.62,266.40,321.41,300.96,306.81,299.51,308.79,305.35,292.53,268.87,293.44,293.20,285.50,284.11,286.37,283.38,285.40,283.49,286.40,288.82,292.26,300.92,294.84,285.11,303.77,271.26,274.69,265.89,252.90,262.87,244.61,240.44,240.96,232.87,247.77,239.57,266.79,268.54,379.24,L9
2022-04-24 22:32:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.94,292.26,295.63,304.90,304.16,302.86,296.06,288.88,291.00,295.47,284.52,282.73,284.21,289.80,288.39,284.67,287.02,264.42,259.77,273.99,265.06,254.52,254.07,246.32,244.66,240.82,247.66,253.99,253.68,260.64,260.84,270.00,278.66,251.65,312.10,295.85,301.38,294.27,304.25,301.34,,,292.20,288.90,285.64,279.76,282.74,280.59,278.97,281.87,281.20,287.13,290.23,296.69,289.95,269.01,297.09,268.72,272.49,263.22,248.27,253.04,241.86,238.98,235.65,227.81,244.58,226.18,260.58,266.19,346.97,L9
2022-05-03 22:26:41+00:00,337.68,340.28,336.79,332.30,336.56,339.56,335.20,330.76,332.93,332.31,331.55,326.64,325.21,321.59,312.86,304.14,296.70,288.02,,306.90,333.61,,,,387.66,376.42,,,383.96,394.52,388.36,381.77,383.08,381.91,,,374.22,379.58,371.61,367.90,366.95,360.85,363.92,360.25,361.04,353.88,354.55,,352.46,357.33,359.76,358.83,352.07,348.93,352.32,353.44,348.80,348.56,349.46,359.63,362.23,365.82,369.23,370.01,363.46,364.10,360.88,358.26,356.83,359.39,357.58,359.48,362.40,365.05,368.44,370.82,375.61,379.08,383.46,389.12,396.07,400.99,395.66,380.58,377.09,373.87,,,,291.41,299.41,299.02,298.37,296.32,293.74,288.30,283.19,279.71,288.03,283.77,,352.16,358.89,359.19,367.63,369.76,363.57,,279.68,275.04,281.72,285.77,296.76,284.03,285.77,287.23,289.43,299.75,299.09,298.90,290.37,282.21,281.08,289.84,280.38,277.46,279.42,280.63,285.68,280.24,277.15,260.51,253.35,267.40,260.97,253.71,250.24,241.87,241.41,237.25,243.28,250.91,248.42,257.02,252.94,262.69,276.02,254.67,302.40,291.80,297.28,290.65,302.53,301.03,,259.73,279.11,288.00,278.74,275.68,279.03,278.40,280.37,278.66,278.84,283.66,283.30,294.39,288.35,269.71,294.79,265.31,269.72,258.68,239.64,244.52,240.25,231.18,228.02,218.61,233.73,221.79,249.13,248.16,368.19,L9
2022-05-10 22:32:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.96,281.48,284.77,286.90,288.38,283.76,279.32,263.34,258.93,273.60,266.55,254.57,252.35,245.16,241.71,238.38,247.95,254.50,250.20,260.92,260.29,271.68,279.22,249.56,301.42,296.96,304.48,288.10,306.31,301.14,278.42,265.28,282.32,289.09,278.58,280.06,280.26,280.16,278.76,281.87,281.15,286.78,287.23,297.90,288.05,269.43,297.68,267.86,270.84,261.17,244.86,254.25,240.06,241.38,234.98,224.67,243.11,228.37,259.69,265.12,,L9
2022-05-26 22:32:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.75,262.50,251.50,249.53,248.36,239.41,255.12,246.93,280.27,282.38,,L9
2022-06-03 22:33:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.03,250.42,259.02,251.19,262.70,278.93,248.20,298.10,294.77,306.33,288.70,305.18,305.85,274.38,261.26,284.62,288.77,277.83,278.25,283.39,282.46,280.98,283.33,282.27,288.84,282.15,294.95,287.29,265.33,296.67,267.32,274.96,260.61,238.26,246.67,240.70,232.29,224.57,214.72,230.10,221.32,246.83,250.14,,L8
2022-06-19 22:33:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.74,,,,,,,,,,,,,,,,L8
2022-06-20 22:26:43+00:00,329.86,330.88,334.33,339.00,338.73,334.91,336.17,334.99,326.12,327.21,325.32,315.01,,,,,,,,,176.55,,,,412.23,402.44,,,,,,,,,,,,364.01,,,,,,,,,,,,,,361.04,361.72,356.86,361.13,359.31,,,,,,,,,,,,,,,,,,,,,377.09,380.02,,,,407.96,403.89,383.16,,,,,,270.09,289.75,289.61,285.96,284.20,279.62,279.02,266.62,271.11,258.48,267.69,,364.27,360.74,370.40,,364.49,348.61,,261.10,263.29,272.11,272.82,283.32,269.67,273.83,274.34,282.15,289.87,292.07,290.10,278.89,254.52,259.85,270.41,265.64,259.80,262.17,248.21,269.35,268.24,241.93,232.97,235.41,243.62,251.31,246.07,235.43,228.37,217.55,206.91,233.95,236.74,239.10,239.16,242.80,251.07,269.17,242.10,286.03,,295.15,284.59,294.85,291.47,269.93,254.00,268.14,276.53,268.80,265.42,269.35,273.71,275.13,276.43,269.46,275.71,268.52,278.28,274.17,,288.51,,262.18,249.14,226.68,236.03,230.92,219.50,211.91,200.50,,212.03,234.82,235.59,,L9
2022-07-05 22:33:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.15,,,,,,,,,,,242.05,244.33,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-07-21 22:33:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.35,260.74,250.97,243.49,233.23,218.44,227.00,239.69,247.60,246.21,253.47,257.18,265.41,277.14,243.84,309.46,297.67,302.81,292.12,303.85,302.25,,260.52,281.98,285.83,274.87,273.73,278.61,279.18,277.31,281.32,279.43,289.92,289.42,301.05,291.26,308.00,325.88,,,,,,,,,,,,,,,L8
2022-08-07 22:27:06+00:00,332.41,334.87,332.37,332.60,333.54,333.06,332.39,331.42,331.83,332.04,329.01,332.64,329.43,325.41,326.74,322.06,323.79,319.55,317.95,312.79,210.34,207.82,,269.49,,380.30,,,,,,,,382.85,,,385.02,380.73,375.86,371.58,370.66,367.56,359.65,352.49,352.31,356.71,355.20,,346.06,351.52,357.10,356.85,358.16,361.26,359.44,355.37,354.51,354.22,360.83,362.61,363.33,358.65,359.93,361.81,361.50,359.50,359.22,362.55,363.90,364.34,367.69,366.72,367.16,363.14,365.99,376.23,377.14,386.85,384.76,391.65,394.99,400.17,401.23,390.69,381.42,374.79,367.13,,,305.72,308.25,309.97,309.76,306.64,302.95,298.41,293.69,291.28,297.39,290.33,313.21,341.11,364.77,366.81,370.72,364.46,366.48,,294.56,291.37,294.88,296.09,307.44,294.26,294.78,296.34,297.86,307.95,306.25,303.78,298.03,291.02,293.41,297.89,289.87,282.99,286.95,288.88,293.34,288.57,285.77,264.35,261.19,279.53,270.63,258.85,254.11,247.24,245.86,240.70,245.76,255.60,258.63,262.49,264.75,275.03,283.97,275.26,301.88,,,,295.25,301.22,291.60,264.45,287.55,291.84,285.16,268.72,272.60,272.15,280.41,283.90,284.95,286.37,289.23,301.01,292.64,274.23,303.50,270.90,274.55,262.95,246.86,259.89,244.72,237.57,239.09,231.80,238.50,238.37,266.93,266.29,,L9
2022-08-14 22:33:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.75,,378.68,L9
2022-08-22 22:33:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.82,276.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-09-07 22:33:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.84,333.78,337.81,317.40,317.65,308.73,,,,,,294.73,295.75,293.71,290.33,,334.03,314.98,305.17,294.17,296.57,305.43,291.40,273.74,298.90,283.87,289.11,292.92,268.35,269.88,257.67,268.14,259.95,257.81,269.40,265.84,288.36,301.35,397.94,L8
2022-09-08 22:27:11+00:00,326.47,328.98,330.24,330.27,338.94,327.09,325.87,324.94,335.72,341.91,339.43,348.24,335.40,335.72,330.81,313.11,318.29,207.73,212.65,222.16,226.61,232.64,,376.55,405.17,410.96,,407.35,405.00,396.28,394.75,395.35,392.35,386.47,376.56,376.31,378.88,379.56,369.32,360.88,358.28,359.76,356.79,352.46,349.78,347.66,352.13,351.93,351.89,349.56,358.45,363.57,364.90,359.78,359.08,352.47,349.49,346.90,359.56,362.65,363.03,350.87,360.60,361.05,361.14,356.00,362.39,365.82,367.65,364.29,364.90,365.99,357.22,355.21,365.48,371.86,370.71,377.30,383.08,386.36,389.48,389.07,397.95,391.33,376.37,373.04,371.54,368.05,355.47,338.41,325.57,334.61,328.73,325.79,314.86,311.47,310.01,311.65,321.13,316.84,334.95,316.96,360.85,380.39,378.82,370.44,374.79,366.89,353.48,355.92,340.61,332.02,325.30,316.85,327.44,327.71,327.00,320.86,328.67,323.58,316.35,315.11,320.24,315.45,311.94,304.15,308.71,318.01,309.40,305.13,312.28,344.82,,342.17,331.38,271.80,315.51,330.19,,325.04,,,280.39,322.56,326.52,296.54,290.88,340.70,338.98,312.00,317.85,311.37,316.97,305.97,300.18,298.15,301.44,301.80,299.77,294.79,297.51,294.10,295.93,290.81,297.29,296.55,304.83,312.36,303.40,296.77,314.39,284.29,284.24,282.64,274.14,282.06,,269.71,268.46,261.15,265.19,264.27,288.89,294.69,379.44,L9
2022-09-16 22:27:36+00:00,333.93,327.82,325.23,333.67,335.20,336.48,330.49,331.52,317.04,320.42,319.71,313.34,309.28,307.61,302.09,306.06,288.62,172.32,178.73,182.00,193.56,305.34,348.63,368.29,379.42,387.47,391.49,403.41,400.04,395.46,390.47,385.48,385.39,382.90,387.43,380.08,377.86,376.97,367.85,365.56,360.38,367.56,364.10,351.37,345.25,345.78,345.79,348.26,348.42,347.58,343.65,351.66,350.01,348.72,357.03,360.27,358.08,358.66,351.48,347.91,348.15,360.09,362.76,362.17,362.64,360.06,354.45,354.48,355.78,353.88,359.49,354.58,353.37,350.51,357.96,361.70,361.44,360.18,363.19,373.03,380.09,375.54,380.06,370.63,365.90,361.08,354.02,352.19,353.73,351.30,343.41,350.17,346.55,344.57,,330.20,334.48,332.63,321.24,336.58,341.95,331.53,351.63,349.16,365.75,372.90,368.85,364.62,363.99,352.07,356.69,357.33,342.81,341.56,337.33,325.37,324.70,,314.83,321.08,298.55,300.98,298.81,302.49,291.89,290.22,287.53,310.77,290.36,290.85,,342.38,346.43,348.15,337.85,337.91,336.48,334.28,337.97,330.15,324.69,311.55,308.39,321.73,304.14,312.02,323.33,318.45,313.27,,299.04,287.75,299.42,300.40,296.08,321.16,297.19,291.37,284.39,283.77,289.97,283.59,287.82,281.85,286.57,290.77,293.60,302.84,294.12,283.26,304.27,276.46,275.46,272.61,254.41,260.28,252.87,246.11,239.63,232.72,243.13,230.32,321.20,340.15,385.93,L8
2022-09-23 22:33:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.00,316.97,325.54,319.03,316.48,311.56,308.50,310.05,310.43,305.83,306.23,308.86,312.94,320.67,322.33,318.73,309.72,324.97,299.45,294.97,298.06,289.91,,,282.16,282.63,,,,323.79,344.35,379.07,L8
2022-10-01 22:33:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.06,,,,342.11,325.23,330.03,327.28,327.53,320.45,326.20,313.92,305.39,299.17,307.25,298.22,290.92,,,,,,,,,,,,,,,,,,,,,302.56,334.65,374.59,L9
2022-10-16 20:46:01+00:00,318.68,324.72,325.67,333.35,325.84,331.15,322.27,324.11,326.03,326.70,314.60,,,,,,175.46,180.00,188.77,192.81,296.29,,350.98,360.53,371.67,371.01,382.10,388.83,388.42,382.77,384.31,381.75,379.54,373.69,374.93,372.61,372.74,374.08,366.48,360.82,350.80,347.90,348.15,342.77,338.89,345.15,337.88,338.75,344.70,343.41,346.12,342.38,347.46,350.01,361.13,345.29,349.14,360.67,363.32,358.94,351.42,,,,,,,,,,,,359.45,360.76,365.65,363.78,362.82,363.12,368.25,373.44,380.90,377.44,385.60,379.77,372.92,365.66,359.70,347.87,358.66,349.63,345.19,348.21,342.62,349.52,343.09,351.88,345.26,344.93,342.32,344.96,337.36,339.70,351.73,358.04,367.21,370.87,368.60,363.74,360.38,357.89,354.85,352.36,364.77,341.91,345.17,339.01,339.55,333.56,316.90,302.60,,,,,,,,,,,,,347.60,345.09,340.42,,,,,326.88,321.44,321.07,329.47,335.85,334.47,332.29,341.07,345.93,344.48,345.35,336.85,337.53,330.48,308.87,298.74,316.94,307.26,295.90,298.70,296.36,297.27,295.44,296.12,290.28,309.89,310.75,314.19,311.00,308.07,287.82,322.52,,,,305.00,319.76,329.68,330.90,319.12,322.22,333.17,334.11,343.29,353.91,367.90,L7
2022-10-17 22:33:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.20,325.23,326.11,317.81,307.51,305.79,310.98,307.84,308.69,303.99,310.07,322.56,320.84,329.01,320.82,321.80,327.37,316.16,300.37,324.90,327.51,327.75,324.94,324.14,318.68,317.12,321.84,328.24,330.86,331.47,339.76,377.82,L9
