dates,satname,nzd0452-0000,nzd0452-0001,nzd0452-0002,nzd0452-0003,nzd0452-0004,nzd0452-0005,nzd0452-0006,nzd0452-0007,nzd0452-0008,nzd0452-0009,nzd0452-0010,nzd0452-0011,nzd0452-0012,nzd0452-0013,nzd0452-0014,nzd0452-0015,nzd0452-0016,nzd0452-0017,nzd0452-0018,nzd0452-0019,nzd0452-0020,nzd0452-0021,nzd0452-0022,nzd0452-0023,nzd0452-0024,nzd0452-0025,nzd0452-0026,nzd0452-0027,nzd0452-0028,nzd0452-0029,nzd0452-0030,nzd0452-0031,nzd0452-0032,nzd0452-0033,nzd0452-0034,nzd0452-0035,nzd0452-0036,nzd0452-0037,nzd0452-0038,nzd0452-0039,nzd0452-0040,nzd0452-0041,nzd0452-0042,nzd0452-0043,nzd0452-0044,nzd0452-0045,nzd0452-0046,nzd0452-0047,nzd0452-0048,nzd0452-0049,nzd0452-0050,nzd0452-0051,nzd0452-0052,nzd0452-0053,nzd0452-0054,nzd0452-0055,nzd0452-0056,nzd0452-0057,nzd0452-0058,nzd0452-0059,nzd0452-0060,nzd0452-0061,nzd0452-0062,nzd0452-0063,nzd0452-0064,nzd0452-0065,nzd0452-0066,nzd0452-0067,nzd0452-0068,nzd0452-0069,nzd0452-0070,nzd0452-0071,nzd0452-0072,nzd0452-0073,nzd0452-0074,nzd0452-0075,nzd0452-0076,nzd0452-0077,nzd0452-0078,nzd0452-0079,nzd0452-0080,nzd0452-0081,nzd0452-0082,nzd0452-0083,nzd0452-0084,nzd0452-0085,nzd0452-0086,nzd0452-0087,nzd0452-0088,nzd0452-0089,nzd0452-0090,nzd0452-0091,nzd0452-0092,nzd0452-0093,nzd0452-0094,nzd0452-0095,nzd0452-0096,nzd0452-0097,nzd0452-0098,nzd0452-0099,nzd0452-0100,nzd0452-0101,nzd0452-0102,nzd0452-0103,nzd0452-0104,nzd0452-0105,nzd0452-0106,nzd0452-0107,nzd0452-0108,nzd0452-0109,nzd0452-0110,nzd0452-0111,nzd0452-0112,nzd0452-0113,nzd0452-0114,nzd0452-0115,nzd0452-0116,nzd0452-0117,nzd0452-0118,nzd0452-0119,nzd0452-0120,nzd0452-0121,nzd0452-0122,nzd0452-0123,nzd0452-0124,nzd0452-0125,nzd0452-0126,nzd0452-0127,nzd0452-0128,nzd0452-0129,nzd0452-0130,nzd0452-0131,nzd0452-0132,nzd0452-0133,nzd0452-0134,nzd0452-0135,nzd0452-0136,nzd0452-0137,nzd0452-0138,nzd0452-0139,nzd0452-0140,nzd0452-0141,nzd0452-0142,nzd0452-0143,nzd0452-0144,nzd0452-0145,nzd0452-0146,nzd0452-0147,nzd0452-0148,nzd0452-0149,nzd0452-0150,nzd0452-0151,nzd0452-0152,nzd0452-0153
2016-06-03 22:29:05+00:00,L7,268.09,,332.12,336.97,382.29,413.36,447.74,461.32,457.32,464.18,458.99,,,,,,449.76,441.50,427.09,,,387.82,375.91,365.53,353.61,353.34,344.11,344.97,346.40,339.48,344.43,346.71,350.64,350.41,347.04,347.23,353.09,351.09,356.75,361.52,355.53,354.05,355.47,355.87,,,,353.95,350.85,348.44,346.89,334.91,331.37,327.34,315.11,310.24,300.10,301.09,283.36,281.60,282.95,280.59,285.70,287.96,286.26,293.93,299.36,307.39,315.26,325.76,342.09,339.61,345.77,342.81,348.50,,,,352.93,348.44,349.08,348.79,344.95,341.75,345.56,343.89,342.90,352.05,352.10,354.67,361.00,355.25,355.75,,,349.62,349.27,352.91,344.92,350.75,351.06,348.40,229.26,265.14,185.04,347.02,345.75,350.37,354.09,354.76,360.14,359.85,366.25,364.10,362.30,361.43,361.81,356.52,352.95,356.62,361.99,366.71,367.36,374.22,280.66,291.74,120.15,396.68,406.13,410.18,412.00,416.21,423.59,420.32,407.55,377.51,391.42,398.90,385.31,353.16,327.46,312.73,315.38,317.99,334.14,325.21,319.77,317.82,323.48,238.03,173.65,331.90,332.43,345.41
2016-06-11 22:26:15+00:00,L8,279.41,308.04,329.28,364.24,385.68,415.79,446.64,467.81,463.05,459.14,450.96,454.08,451.97,451.36,448.56,452.22,449.78,449.58,433.09,422.16,409.91,394.58,384.01,375.93,363.10,356.25,355.30,351.04,353.92,351.70,355.44,360.75,358.98,361.39,363.10,362.89,364.75,363.76,364.26,364.90,365.70,364.38,362.33,361.57,362.83,359.59,357.38,361.11,360.51,351.75,346.46,344.18,339.33,335.63,325.57,315.85,309.32,301.81,293.89,288.61,287.25,290.06,291.07,292.77,296.20,305.75,311.54,318.47,325.70,332.41,338.44,347.48,347.86,351.58,352.27,357.04,363.04,361.27,359.18,361.11,357.32,355.67,354.95,354.60,349.94,353.75,356.59,356.87,354.81,363.60,366.13,366.30,364.18,365.53,361.10,363.98,356.58,360.21,358.30,352.75,358.89,359.09,358.83,356.37,357.27,360.76,357.30,364.43,361.63,364.82,376.13,373.38,,,,,,,,,,,,,,,,403.69,410.75,416.74,419.45,411.68,411.44,412.12,435.18,419.25,383.07,499.64,482.94,440.04,379.05,331.28,320.66,346.93,349.32,339.98,334.30,337.44,336.00,342.86,344.89,353.04,360.86,366.52
2016-06-27 22:26:23+00:00,L8,286.60,309.62,332.02,375.07,394.42,422.64,452.06,475.52,467.41,462.82,460.82,461.64,458.34,457.10,454.73,456.95,463.16,459.99,446.61,431.41,416.32,410.04,394.17,382.34,375.68,370.77,360.13,361.97,360.00,360.25,363.00,368.86,368.87,369.65,375.84,367.32,368.35,370.74,373.57,370.43,373.05,368.63,371.06,369.54,366.85,364.91,363.23,365.59,361.83,360.45,354.12,350.68,343.33,340.51,330.73,326.84,315.71,312.38,300.51,291.44,295.38,297.54,300.05,298.07,305.62,306.32,316.04,324.95,333.48,340.25,344.78,349.24,350.39,357.73,355.72,361.66,365.46,366.81,362.48,367.11,360.65,361.41,364.60,353.61,361.03,365.24,360.46,366.06,362.09,365.61,376.52,373.43,374.57,374.00,372.66,370.97,365.96,369.16,366.82,362.37,357.13,367.29,360.87,359.02,362.94,371.26,369.63,361.77,368.29,381.02,372.78,,,,,,,,,,,,,,,,,409.78,411.48,,,,,,,,,,,,,,,342.44,348.99,341.72,339.55,340.16,345.84,342.19,349.33,351.16,354.26,365.39
2016-06-28 22:22:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.43,196.78,194.39,190.41,168.83,69.25,63.15,,,,,,327.01,329.30,329.69,333.80,214.95,215.41,,
2016-07-14 22:22:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.43
2016-07-30 22:23:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.98
2016-08-06 22:29:11+00:00,L7,259.79,295.31,327.87,355.24,,421.08,446.52,,458.53,,,,,,,,454.36,453.10,,,,411.22,409.40,391.95,368.50,373.91,,,359.23,358.85,360.11,364.19,364.12,363.51,364.93,362.54,358.06,355.45,357.87,362.92,367.08,365.45,364.38,360.73,358.67,359.17,362.70,360.98,358.24,356.87,352.89,,,,,318.78,313.33,300.43,294.60,286.01,288.94,288.63,291.57,289.68,291.47,296.20,302.71,315.72,,,,337.30,342.19,342.79,346.73,350.60,351.02,348.39,354.06,349.18,,,,,,,351.71,353.59,358.20,362.33,364.95,367.02,,,,361.13,,,,351.61,351.31,351.38,353.42,353.52,346.30,345.98,347.64,351.45,241.09,245.99,354.08,357.60,358.07,,,,,,,,,,360.81,365.31,374.12,380.68,384.68,382.66,378.59,378.83,372.23,285.50,99.54,380.93,388.83,399.03,395.95,416.98,408.12,418.84,402.57,389.14,375.08,365.32,366.37,372.37,365.28,360.74,338.40,311.18,304.55,304.53,326.93,339.81
2016-08-15 22:23:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07 22:29:16+00:00,L7,243.49,276.23,305.02,334.95,370.52,405.88,423.57,450.98,448.71,447.10,441.50,439.87,442.28,444.34,444.51,445.58,447.68,441.08,425.64,415.56,404.66,394.66,384.18,371.82,369.98,359.48,359.89,358.56,355.75,360.14,365.48,,,,,356.47,354.14,354.51,350.89,355.19,359.05,360.59,353.87,351.99,351.56,353.15,346.18,351.33,350.24,351.15,345.86,339.80,331.11,324.60,321.49,312.73,304.48,293.01,283.69,285.17,296.95,,,,,291.05,294.16,301.11,307.13,311.80,323.70,325.83,332.38,333.72,336.35,335.13,341.41,344.25,341.17,337.84,339.26,338.59,336.53,334.65,327.98,324.38,313.92,309.98,315.93,328.32,337.63,,,351.57,346.01,347.87,351.65,346.08,344.34,343.81,341.65,346.22,344.28,344.29,345.49,346.62,342.95,347.15,348.49,354.07,353.53,354.36,353.22,,,,,,,,,,358.72,364.01,365.58,369.24,373.20,376.46,377.84,378.28,377.47,379.31,384.48,404.87,398.99,394.95,400.38,204.36,181.51,392.30,398.89,398.16,380.07,369.13,378.52,389.46,383.94,379.46,363.68,342.76,327.39,308.60,314.19,329.23
2016-10-25 22:28:52+00:00,L7,219.44,243.86,285.83,319.40,347.82,382.49,416.69,444.42,438.26,441.35,435.05,433.04,432.12,431.60,433.09,433.52,430.23,434.39,415.35,402.40,400.87,387.94,382.94,373.61,368.09,359.84,365.12,361.65,358.32,359.26,359.46,361.78,,,,,342.63,346.54,349.09,347.55,346.58,349.95,350.71,346.51,346.59,342.36,344.24,344.53,338.28,332.56,326.76,323.79,316.06,307.07,297.43,296.98,292.07,277.99,273.47,270.88,269.99,276.17,,,,288.27,288.96,296.99,303.42,311.87,314.19,318.16,322.65,324.46,326.46,329.07,327.72,331.12,331.25,329.22,325.38,326.92,330.03,327.24,324.00,327.12,327.86,332.89,335.13,340.07,348.07,,,,345.64,341.01,339.80,340.63,335.18,335.11,334.37,328.16,335.24,334.41,338.06,335.13,336.75,339.94,335.66,337.97,346.32,343.35,351.68,352.61,353.58,274.49,125.02,348.23,346.08,347.68,350.37,349.66,345.93,348.01,348.30,351.17,353.24,353.87,354.25,359.64,359.37,356.28,347.86,343.41,269.52,361.98,391.82,196.36,176.64,180.66,358.60,346.84,338.01,343.57,340.66,340.81,341.38,334.37,335.92,333.08,332.28,325.27,329.93,327.81
2016-11-19 22:22:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.71,353.70,359.43
2016-12-28 22:28:30+00:00,L7,215.72,251.97,282.73,325.43,353.39,383.85,423.32,445.72,439.39,446.81,441.88,438.13,441.26,443.50,440.27,439.32,435.12,439.60,424.31,412.28,407.16,395.72,386.81,378.83,375.96,375.97,371.19,370.34,365.05,366.50,368.20,375.70,,,,,355.30,355.07,356.13,357.32,352.76,354.88,354.14,349.07,350.48,353.10,343.63,340.42,340.67,332.84,329.21,328.77,324.67,317.08,310.94,302.97,292.85,286.38,280.18,275.76,272.96,294.23,,,,,291.62,294.33,300.60,307.00,310.97,314.25,322.44,326.99,328.94,334.70,337.56,344.00,337.98,337.43,336.03,331.39,333.03,331.54,332.06,334.00,336.74,335.75,337.07,347.18,347.21,351.43,,,346.34,347.07,342.93,344.55,343.77,342.75,343.44,341.61,341.09,343.59,344.15,345.09,345.86,345.57,347.52,351.14,352.71,355.39,360.78,352.97,354.53,282.66,291.30,118.19,360.64,356.75,357.51,358.03,353.91,352.29,353.66,353.34,354.14,351.95,354.13,350.76,351.24,358.51,361.56,364.61,377.55,382.63,285.27,312.16,356.43,191.92,392.56,363.55,344.89,326.04,322.42,320.50,323.90,319.87,325.83,324.25,326.85,324.31,340.81,346.79
2017-01-29 22:28:34+00:00,L7,208.74,240.48,270.28,302.60,,387.46,410.92,443.28,443.01,433.22,437.48,435.31,430.34,436.16,436.59,435.50,441.99,437.63,423.00,414.31,400.58,387.69,382.74,370.98,369.36,363.58,365.61,360.97,361.74,356.70,356.07,356.52,356.14,354.51,344.43,348.51,346.68,348.75,344.68,350.95,355.95,,,341.98,340.02,339.27,340.76,334.13,325.99,324.91,329.78,322.28,316.72,312.30,306.28,295.50,286.46,278.66,270.27,266.34,270.85,272.25,268.12,270.41,275.01,272.49,279.08,287.77,289.72,303.53,,,,,323.04,326.37,331.31,333.71,332.19,335.52,339.08,329.63,332.93,331.55,327.59,332.63,329.65,328.44,332.00,337.88,343.23,344.77,342.22,339.44,340.11,338.44,340.42,340.11,,,,335.40,334.40,336.55,335.83,335.58,339.60,338.69,338.63,346.53,346.98,345.45,350.26,350.45,346.25,346.57,348.76,348.00,350.08,350.58,349.40,348.54,250.54,259.08,346.43,346.44,349.72,348.76,345.28,343.61,346.44,348.66,364.66,362.87,357.46,346.98,338.59,269.08,275.42,303.04,351.33,397.32,400.54,358.66,333.21,217.99,220.87,163.97,,287.78,301.59,319.70,337.52,343.51
2017-02-22 22:26:04+00:00,L8,221.36,252.09,284.80,320.52,351.28,391.79,435.78,456.20,453.25,447.95,444.37,443.18,452.40,450.88,452.03,457.08,455.84,449.06,433.65,420.19,402.89,392.40,388.14,383.99,385.06,387.64,386.83,382.69,381.00,376.62,374.37,376.84,375.21,369.06,367.16,364.14,365.64,364.89,365.59,365.87,360.35,359.48,356.12,357.17,359.38,358.17,357.57,345.69,342.75,341.80,345.05,336.20,329.60,318.81,313.76,302.09,296.17,294.97,284.40,281.10,275.98,276.00,282.72,276.83,282.93,289.61,289.43,296.97,306.90,314.18,325.13,325.73,332.10,337.88,334.06,337.03,343.77,348.62,347.01,345.48,346.59,347.37,338.67,343.06,343.50,339.72,343.95,346.47,348.89,355.35,360.30,354.90,353.96,351.72,354.99,352.46,352.54,352.86,350.82,352.05,347.31,345.63,349.75,346.39,344.15,349.74,350.14,350.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.65,307.61,299.86,300.46,304.96,320.53,330.46,350.17,354.31
2017-03-26 22:25:46+00:00,L8,213.23,241.37,274.71,313.76,352.40,383.21,446.39,456.40,448.76,447.04,441.47,439.96,447.87,441.88,444.38,443.03,447.93,443.56,427.61,413.62,400.89,388.80,384.82,382.09,382.76,383.39,382.54,375.43,374.73,370.12,368.19,366.87,365.55,365.57,359.68,363.08,357.70,360.20,362.48,360.45,356.81,352.75,352.84,354.77,356.39,354.17,350.85,343.49,339.37,339.33,338.81,333.61,324.67,314.61,314.06,299.16,298.10,296.10,276.83,273.24,272.71,274.53,277.25,278.15,279.44,281.85,287.31,299.72,301.97,308.51,319.84,320.81,325.35,332.26,342.31,337.32,341.63,349.67,347.39,345.78,345.50,342.63,337.10,341.34,341.53,338.10,339.63,344.70,347.00,351.80,354.91,348.39,350.61,350.90,349.92,350.91,346.76,348.30,347.23,348.96,348.54,343.87,345.39,341.50,345.46,345.57,349.54,347.27,356.17,356.21,356.42,364.12,364.11,361.96,360.08,357.59,355.44,355.70,,325.44,357.73,368.29,361.68,357.99,356.98,354.81,357.58,359.25,358.08,362.91,365.72,369.58,374.60,370.22,367.53,369.94,398.53,412.59,426.49,439.10,437.28,431.75,437.18,401.99,391.47,354.68,316.28,306.86,301.27,304.23,313.62,327.33,341.12,350.48
2017-04-19 22:28:57+00:00,L7,224.62,258.39,296.19,334.38,353.34,380.75,418.62,443.38,451.26,442.89,440.92,438.51,436.75,445.32,444.84,443.32,453.04,444.01,427.70,421.09,399.59,388.88,388.65,381.48,381.40,379.89,379.57,376.38,379.85,375.30,372.67,372.95,374.52,369.29,367.89,371.37,369.94,368.87,380.55,,,,360.74,354.77,358.12,354.15,358.48,350.27,342.12,338.64,342.16,336.32,327.84,316.03,310.02,304.49,293.46,287.95,280.36,276.99,276.28,275.77,273.87,279.97,280.26,288.83,292.44,294.59,301.36,,,,,334.26,340.49,337.12,340.89,341.87,341.25,344.73,344.54,341.71,339.82,343.39,341.17,340.39,341.75,345.38,349.85,354.56,359.00,359.00,354.39,350.09,353.07,347.83,352.38,,,,,344.86,340.48,340.60,342.52,345.93,344.46,343.51,346.36,346.33,350.58,355.70,355.88,354.58,352.28,354.40,351.80,348.56,351.95,364.50,350.74,252.26,254.67,,348.86,352.12,351.61,349.95,351.18,355.08,359.10,361.21,368.87,379.97,380.05,378.33,381.20,395.07,401.46,418.23,426.09,419.30,408.89,206.75,206.40,220.82,160.56,,299.03,294.48,304.22,317.88,330.56,341.55
2017-05-14 22:22:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.85,398.82,390.77,371.76,360.99,368.99,366.60,372.81,366.35,275.22,275.45,97.97,105.20,,,,,,421.73,430.04,429.76,429.87,429.90,419.33,398.34,389.90,367.54,347.70,332.37,329.14,333.83,346.91,211.22,236.10
2017-05-30 22:22:56+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.64,387.20,398.56,397.61,383.26,383.12,438.74,449.00,,,,,,,,,,,410.61,408.85,407.40,395.06,401.44,424.75,416.63,413.56,415.77,404.99,425.94,416.73,383.73,,,,,,,,,
2017-06-06 22:29:09+00:00,L7,211.84,241.06,282.27,312.28,352.27,387.57,432.17,448.13,445.12,447.34,,,,444.56,,,,,,410.49,403.68,,,380.04,378.50,380.37,378.36,373.19,377.92,380.55,370.12,381.03,,,,,,369.79,364.80,368.20,367.98,370.05,367.50,366.58,361.06,359.89,361.13,350.05,347.88,341.76,342.64,337.36,331.22,316.80,313.82,310.82,296.61,295.50,293.95,274.88,275.63,275.61,,,,,,295.46,304.80,312.14,321.05,320.54,332.28,337.83,335.12,337.17,346.63,347.66,343.84,346.66,,,,,342.40,343.05,341.69,355.32,345.75,,,,,,,353.54,349.82,348.72,351.88,351.29,345.12,350.52,349.88,347.85,346.59,346.11,348.47,346.68,352.49,352.10,351.92,350.73,,,,,,,,,,,375.23,363.22,347.92,349.15,351.97,347.40,348.48,351.72,358.10,365.06,374.85,373.67,380.34,379.98,381.96,392.30,336.87,286.29,405.07,396.59,391.10,385.17,374.12,359.32,344.18,331.78,325.43,325.83,320.82,323.76,339.80,348.27
2017-06-15 22:23:00+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.57,374.74,376.32,381.39,388.85,383.51,379.11,388.80,,,,,,,,,,,,444.88,420.81,367.72,369.12,375.23,378.12,396.63,399.00,405.83,408.15,416.55,418.34,296.34,297.11,293.95,187.73,182.69,104.48,,,,,,383.13,370.00,356.72,353.22,360.64,374.50,383.75,390.24
2017-07-08 22:29:13+00:00,L7,211.80,239.37,271.20,319.76,,388.42,425.29,,448.77,,,,,,,,,,,,406.22,393.26,388.19,376.93,375.65,378.28,380.72,,,178.14,,,372.93,372.02,367.91,369.68,369.92,366.15,375.02,366.02,365.90,362.71,361.02,356.24,353.42,355.77,355.22,346.26,345.85,339.79,334.77,331.16,321.66,314.90,308.48,301.53,295.23,289.38,,,,,279.91,276.32,283.25,291.88,294.16,291.57,303.01,314.28,324.02,325.77,330.84,337.15,,,,,,345.03,,,,347.02,,,,,,,,353.54,350.65,348.05,351.22,350.74,,,,345.64,349.33,345.34,343.34,346.20,340.81,345.83,347.77,345.81,357.34,348.58,352.35,359.87,,,,,,,,,,,322.71,376.30,378.38,357.90,337.21,331.08,332.60,341.92,345.58,364.83,372.18,378.50,382.24,298.63,106.77,393.12,395.18,398.58,392.96,395.62,388.18,380.82,374.87,356.03,346.47,335.37,321.52,317.25,320.28,331.79,338.52,350.76
2017-07-17 22:23:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.05,367.63,366.32,360.81,359.31,277.22,140.77,142.36,,,,,,,,,103.66,100.58,,,,,392.48,397.71,405.87,408.28,412.87,420.39,424.87,417.60,418.26,407.59,402.12,381.98,363.41,223.53,211.76,188.23,,,,
2017-08-02 22:23:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.38,377.79,365.99,350.12,343.54,350.08,359.37,375.24,378.42,384.36,387.35,389.33,274.27,269.43,111.83,109.76,76.37,,,,,379.07,371.08,349.17,347.53,329.41,325.39,328.57,336.82,350.87,358.85
2017-08-09 22:29:11+00:00,L7,195.52,224.74,261.67,293.80,,374.89,418.79,430.90,430.21,430.81,431.24,426.63,431.24,429.42,,433.67,430.02,430.11,,,,385.81,381.57,376.49,372.69,377.01,370.16,368.06,371.37,,,,,361.71,366.07,360.75,364.05,362.13,359.12,358.60,359.81,355.51,352.93,353.71,352.29,347.09,343.39,339.55,333.84,326.56,330.17,318.47,315.35,299.42,300.72,289.70,280.94,275.34,272.01,,,,269.40,268.04,270.04,276.48,281.64,289.28,296.27,299.23,312.57,319.38,317.06,323.13,,,,,332.05,333.13,332.24,328.35,332.26,329.41,330.11,337.29,334.42,337.01,,,,343.72,342.19,335.84,337.35,335.48,,,,338.17,331.24,,330.69,329.13,327.02,330.62,328.53,328.46,323.82,334.00,335.14,343.06,346.88,,,,,,,,328.38,,,328.76,374.50,367.43,342.97,335.80,337.72,341.04,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17 22:26:37+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.42,439.16,,,,,,,,,,469.30,491.04,520.57,471.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18 22:22:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.65,262.62,275.66,280.29,93.63,115.97,127.14,,,,,,371.40,370.90,370.07,367.36,360.60,346.07,335.41,325.25,313.48,309.68,306.34,319.28,331.40,217.22
2017-09-02 22:26:40+00:00,L8,215.20,245.14,,,356.26,386.82,423.14,460.63,457.68,451.18,451.53,447.84,450.03,447.10,447.30,460.10,457.40,451.37,433.26,433.18,415.57,415.58,403.68,402.56,402.04,393.56,389.20,385.22,386.73,390.34,380.39,381.19,381.30,385.91,381.51,379.77,382.86,385.92,386.83,390.61,376.12,368.94,371.79,367.05,364.49,365.49,364.31,361.38,356.88,348.07,348.35,331.92,333.76,320.56,314.45,314.63,295.37,295.88,278.48,280.80,282.87,282.71,285.21,291.60,286.62,294.52,299.26,301.40,309.97,318.12,326.87,336.63,337.07,339.24,349.40,359.02,354.89,357.51,364.27,364.92,356.37,358.65,361.67,358.00,356.31,360.22,365.21,359.97,366.60,366.16,369.95,364.93,371.95,367.20,365.59,361.52,356.67,354.90,357.40,354.89,354.87,354.07,356.73,356.32,357.88,359.61,353.36,361.26,360.87,362.80,365.10,366.41,367.46,364.85,365.00,360.25,362.46,356.26,353.56,350.15,341.71,353.81,346.09,293.54,407.06,392.61,373.47,359.05,374.32,365.94,374.23,378.32,382.86,385.62,387.06,392.66,394.85,404.11,407.95,407.96,401.96,397.89,395.63,390.21,386.43,372.24,358.20,349.25,342.51,338.85,345.90,348.20,351.09,360.37
2017-09-10 22:28:46+00:00,L7,206.97,236.65,261.69,296.39,337.40,374.92,424.61,446.15,453.25,448.65,435.65,425.86,,,436.75,435.87,446.07,441.90,425.48,408.91,397.48,385.77,382.54,374.17,375.18,370.97,374.19,370.83,372.10,369.62,368.56,366.85,363.03,368.66,369.24,368.44,368.90,366.14,369.26,366.50,364.14,366.56,,,,356.17,351.27,346.34,342.94,340.37,336.79,329.72,324.32,308.39,304.17,294.53,284.10,278.13,269.75,262.61,264.30,265.98,263.96,268.76,276.57,273.20,281.09,290.24,300.15,305.68,311.05,315.92,324.06,,,,337.05,336.82,339.17,337.86,343.81,336.90,339.21,340.31,336.30,340.99,342.30,345.17,344.25,350.92,352.02,350.64,345.58,348.06,345.56,343.71,341.24,338.86,337.95,338.65,,,,330.33,337.08,339.26,343.17,342.73,344.68,349.29,346.05,347.71,353.07,350.05,339.75,336.93,341.52,340.88,332.49,333.21,344.03,357.75,372.09,337.20,243.71,131.57,347.68,349.85,351.96,349.66,356.21,360.98,368.76,371.87,371.65,377.72,385.68,391.67,398.33,399.04,393.18,382.16,367.99,370.33,367.56,365.13,216.67,219.36,225.11,328.11,326.34,333.27,339.73,344.80
2017-09-18 22:26:42+00:00,L8,191.11,238.19,269.09,303.23,338.19,380.61,412.61,437.05,438.72,444.47,440.61,436.03,438.04,444.62,444.12,442.25,445.45,442.67,428.60,416.53,405.83,398.00,394.93,384.83,387.77,389.03,387.91,382.31,382.04,382.96,376.12,376.95,378.52,377.37,373.32,374.97,373.15,374.60,371.43,368.99,367.58,366.64,360.58,361.84,358.48,355.67,356.56,348.33,346.09,344.07,332.16,328.87,324.18,318.32,307.75,297.54,289.88,282.80,272.60,271.02,266.86,271.00,270.10,273.50,275.87,280.12,281.83,291.72,299.92,307.41,314.59,318.38,325.16,330.29,330.74,338.06,342.24,343.48,339.26,340.95,340.74,339.66,339.09,342.93,340.18,337.39,341.80,345.63,347.18,356.45,355.76,355.13,352.32,353.86,348.14,350.75,347.90,344.65,343.08,345.02,347.48,344.90,344.34,345.66,342.08,346.32,345.18,342.82,345.32,346.85,350.98,353.79,355.04,354.22,352.68,349.33,346.01,342.14,347.36,352.02,348.94,359.05,362.59,364.49,341.46,352.99,352.20,350.12,349.39,353.53,358.17,362.87,368.56,376.55,375.59,381.47,388.35,399.44,405.24,399.11,385.50,376.35,366.40,364.66,366.30,361.99,356.24,349.29,336.15,329.90,335.11,339.86,344.76,347.63
