dates,satname,nzd0300-0000,nzd0300-0001,nzd0300-0002,nzd0300-0003,nzd0300-0004,nzd0300-0005,nzd0300-0006,nzd0300-0007,nzd0300-0008,nzd0300-0009,nzd0300-0010,nzd0300-0011,nzd0300-0012,nzd0300-0013,nzd0300-0014,nzd0300-0015,nzd0300-0016,nzd0300-0017,nzd0300-0018,nzd0300-0019,nzd0300-0020,nzd0300-0021,nzd0300-0022,nzd0300-0023,nzd0300-0024,nzd0300-0025,nzd0300-0026,nzd0300-0027,nzd0300-0028,nzd0300-0029,nzd0300-0030,nzd0300-0031,nzd0300-0032,nzd0300-0033,nzd0300-0034,nzd0300-0035,nzd0300-0036,nzd0300-0037,nzd0300-0038,nzd0300-0039,nzd0300-0040,nzd0300-0041,nzd0300-0042,nzd0300-0043,nzd0300-0044,nzd0300-0045,nzd0300-0046,nzd0300-0047,nzd0300-0048,nzd0300-0049,nzd0300-0050,nzd0300-0051,nzd0300-0052,nzd0300-0053,nzd0300-0054,nzd0300-0055,nzd0300-0056,nzd0300-0057,nzd0300-0058,nzd0300-0059,nzd0300-0060,nzd0300-0061,nzd0300-0062,nzd0300-0063,nzd0300-0064
2016-06-07 22:03:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30 22:09:23+00:00,L7,289.20,289.73,290.28,275.42,270.70,289.16,267.26,280.49,270.43,270.89,262.49,257.68,253.41,237.17,206.20,223.47,222.47,236.85,232.06,226.02,240.89,238.54,241.10,,265.29,257.46,267.72,258.06,251.85,243.22,232.08,266.21,,,197.35,209.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.26,
2016-08-01 22:09:26+00:00,L7,300.35,298.62,297.81,283.10,279.17,294.47,276.11,286.89,285.23,275.77,271.91,269.15,262.02,244.48,213.32,233.82,237.12,239.46,249.97,240.30,243.54,254.40,249.02,,273.19,265.24,270.83,271.83,262.13,254.27,241.08,,185.56,196.96,205.25,216.25,229.15,215.98,228.61,242.52,228.70,230.02,231.07,229.66,245.05,230.79,233.92,226.75,240.51,252.79,273.42,275.70,279.26,275.40,266.22,249.61,255.57,250.93,260.19,262.61,274.14,265.18,,,
2016-08-09 22:06:51+00:00,L8,302.20,300.97,297.10,287.11,272.42,309.60,280.72,290.59,288.05,282.52,271.60,271.66,264.26,248.70,211.83,234.58,239.00,238.24,252.15,243.83,249.16,253.85,250.31,263.91,277.33,272.73,272.36,269.75,262.33,255.28,244.09,280.66,,,,214.77,219.75,226.47,228.27,240.83,237.34,226.09,239.92,231.91,244.32,235.77,233.93,240.46,239.92,253.92,274.90,284.63,280.73,,,,,,,,,,,,
2016-08-17 22:09:27+00:00,L7,289.61,,,,,,,,,,,271.98,264.61,252.78,221.95,237.31,240.79,240.08,254.27,247.58,247.73,254.34,251.58,265.00,280.39,274.78,271.17,269.02,275.56,252.95,246.15,280.86,264.60,275.39,,216.58,229.37,227.04,224.94,243.38,233.31,226.96,246.64,231.06,237.02,235.65,238.02,235.44,245.32,254.01,277.33,279.47,280.64,274.39,263.63,257.61,255.16,252.14,262.77,279.34,275.16,272.19,252.09,256.67,263.65
2016-09-10 22:07:03+00:00,L8,303.41,301.58,297.85,291.03,336.39,341.51,308.74,299.14,293.57,286.15,282.99,279.17,272.51,255.88,231.40,252.87,241.06,243.21,256.99,250.16,249.61,259.32,,,349.87,368.63,,276.33,277.71,269.93,,295.21,321.01,307.16,318.06,313.68,322.58,319.84,317.24,,,312.94,333.43,330.44,333.52,325.85,315.65,314.44,288.06,294.53,,295.69,287.06,311.55,328.43,336.88,344.84,349.64,357.06,341.73,325.08,318.25,303.99,,326.62
2016-10-29 22:03:19+00:00,L7,,,,,,,,,,280.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-21 22:09:21+00:00,L7,,,,,,322.54,322.83,316.09,313.48,317.45,323.70,317.96,318.02,307.14,311.85,306.75,297.35,298.46,288.89,294.50,302.53,310.23,320.41,324.73,346.77,343.56,335.61,330.86,329.19,324.63,324.71,311.91,318.73,299.38,299.74,325.19,344.99,318.06,303.45,,348.36,334.05,338.10,311.44,293.03,280.31,288.04,276.50,275.63,285.07,321.70,317.82,345.45,347.35,330.72,313.78,312.21,325.02,326.44,317.79,306.80,323.81,306.89,315.73,324.49
2016-12-16 22:03:04+00:00,L7,323.28,321.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-18 22:02:38+00:00,L7,282.56,281.58,285.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-22 22:06:12+00:00,L8,299.08,299.16,298.02,288.91,315.86,306.07,281.41,292.66,287.08,281.86,270.00,272.46,261.39,253.92,225.63,242.27,233.23,246.87,254.70,245.73,242.69,255.47,251.73,271.40,286.00,267.00,273.16,268.78,270.17,255.22,248.22,281.36,,307.62,,,,,,,,,,233.57,248.13,231.94,233.72,240.96,245.18,253.64,275.81,285.36,283.34,279.45,267.16,,322.58,304.81,320.41,325.47,333.83,,,,
2017-04-23 22:03:03+00:00,L7,302.08,302.36,297.38,291.23,305.10,300.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:06:11+00:00,L8,299.57,298.41,299.50,287.78,294.79,302.88,280.30,290.16,286.42,283.76,272.23,272.51,261.98,254.52,215.52,231.91,238.89,239.29,252.63,243.23,241.58,253.66,250.69,,282.53,272.84,271.92,271.79,266.19,250.78,246.44,280.23,,,,,,226.69,228.86,238.86,235.37,226.55,239.39,232.85,243.06,232.68,231.01,234.97,239.24,253.23,276.79,279.99,284.32,272.14,273.87,254.43,248.54,252.98,261.19,312.92,279.65,266.69,250.59,250.27,256.93
2017-05-09 22:03:07+00:00,L7,,,289.76,284.02,307.08,,320.34,281.72,269.66,262.00,261.75,251.48,246.38,244.10,223.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:06:22+00:00,L8,288.13,296.79,295.16,285.59,284.75,304.35,277.28,284.34,282.98,270.65,269.44,260.78,259.31,244.12,208.88,226.76,238.36,236.64,246.17,239.55,242.50,251.94,247.81,,271.65,268.41,268.91,268.58,261.48,244.42,236.14,270.89,,178.28,203.08,215.05,212.04,223.09,222.55,237.05,233.21,224.82,238.60,230.88,239.29,221.60,231.36,229.68,239.08,251.57,271.84,280.54,278.78,273.13,260.79,255.50,247.60,252.37,261.17,302.25,280.37,262.97,247.27,242.57,251.50
2017-05-25 22:03:10+00:00,L7,,,,,,,,,,,272.46,270.72,264.86,260.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-01 22:09:23+00:00,L7,288.78,288.99,295.68,268.28,350.75,,276.34,278.70,284.38,267.15,264.85,258.25,249.92,248.34,209.29,227.82,231.35,233.77,246.27,233.99,239.93,247.74,244.73,,266.04,261.50,265.21,262.36,269.56,237.60,232.73,273.40,,,,212.75,,,,,,,236.43,224.06,228.34,212.88,226.29,,232.23,244.60,269.77,264.74,275.03,264.94,264.73,,,,,334.11,,336.87,,,
2017-06-10 22:03:15+00:00,L7,286.84,297.61,294.41,279.87,288.15,287.69,272.30,290.23,273.04,274.53,263.13,263.81,248.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-17 22:09:27+00:00,L7,288.54,286.82,292.46,288.10,349.37,,270.88,273.65,277.19,253.34,,,,,,,,,,,,,,,,,,,257.46,246.14,232.48,267.05,,174.19,203.36,209.75,217.89,208.14,220.64,236.25,229.25,220.49,222.72,227.69,230.14,219.94,228.64,225.06,234.58,248.30,269.70,277.19,278.84,267.18,259.98,244.99,245.65,251.72,253.10,328.07,,254.42,231.46,241.40,240.65
2017-06-25 22:06:35+00:00,L8,291.95,294.70,294.16,277.79,286.74,304.54,276.43,283.22,272.28,274.77,261.30,261.84,249.06,242.54,207.60,226.78,227.65,235.05,244.56,233.92,238.58,244.27,243.08,,266.60,260.24,263.92,262.96,255.13,239.17,232.98,269.71,,176.13,203.27,211.61,214.23,220.34,222.60,237.47,231.08,221.21,232.15,229.75,229.46,219.51,228.92,222.38,235.51,250.55,271.91,270.31,278.14,268.06,261.11,249.94,237.74,250.20,251.51,296.24,274.55,262.57,246.03,242.43,251.91
2017-07-28 22:03:17+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-04 22:09:27+00:00,L7,288.59,295.13,296.69,285.75,276.73,299.68,283.00,280.37,273.89,281.81,263.73,280.40,262.04,245.92,220.71,234.73,237.27,242.67,254.38,245.91,240.07,252.88,248.81,,278.89,267.72,270.79,268.94,269.48,252.32,245.18,279.61,,,,,,,226.40,243.92,236.58,228.25,236.68,233.61,242.04,237.00,234.37,240.11,247.89,250.15,277.81,276.29,280.21,285.53,262.12,258.86,248.90,249.86,,318.35,,266.44,250.28,250.04,256.20
2017-08-29 22:03:15+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-05 22:09:26+00:00,L7,,,,,,,,,284.08,280.12,281.43,275.02,268.02,258.49,228.52,246.57,236.12,243.64,253.82,249.53,253.69,259.63,256.59,277.76,285.40,278.99,275.42,276.07,275.16,266.72,259.89,280.65,272.97,279.57,281.63,290.16,286.95,289.16,,244.67,254.81,244.22,250.83,239.62,245.03,236.97,241.08,240.42,246.75,261.88,280.17,287.74,285.56,275.69,272.65,260.07,260.45,256.63,260.78,288.02,278.07,276.94,257.72,278.38,300.38
2017-09-14 22:03:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15 22:07:07+00:00,L8,303.37,302.14,298.91,294.99,286.34,298.22,300.80,298.23,296.07,314.04,287.47,,275.96,286.42,285.61,269.45,243.80,257.38,264.01,271.83,266.02,266.40,273.94,300.30,289.60,291.42,297.90,286.95,295.71,291.55,276.83,288.73,296.06,293.37,293.77,296.91,303.38,305.93,307.27,299.60,290.58,280.81,266.66,255.00,251.60,248.89,261.83,261.17,259.57,281.93,281.01,284.18,283.41,287.15,274.29,276.23,294.94,299.91,306.09,315.23,312.58,306.36,310.42,315.69,
2017-12-03 22:03:07+00:00,L7,329.90,329.48,327.76,316.51,298.71,314.54,323.40,311.56,299.69,295.71,291.11,280.17,273.82,268.27,265.80,257.16,250.74,264.20,273.06,274.79,273.68,278.79,279.08,302.41,299.22,297.98,296.26,293.73,297.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11 22:08:50+00:00,L7,,348.05,338.65,332.93,287.98,308.40,304.55,315.59,310.15,293.61,298.71,282.98,281.75,287.79,283.76,266.94,260.75,281.97,279.20,270.21,277.17,284.11,281.53,307.42,323.41,336.70,348.26,323.04,325.62,323.20,312.08,302.70,301.59,298.89,307.77,318.63,323.32,317.93,312.81,308.43,301.96,297.63,295.92,289.89,277.18,285.17,288.91,284.64,297.80,292.06,299.58,293.96,299.61,299.43,311.21,309.70,306.51,311.96,333.37,339.34,335.49,324.20,325.05,341.85,348.51
2018-01-27 22:08:35+00:00,L7,358.17,358.79,343.64,335.87,318.21,323.23,326.09,320.59,322.13,,,,,,,,,,,281.26,,290.26,299.51,,313.92,324.46,325.47,317.11,319.66,315.10,311.05,307.05,312.08,312.76,318.81,319.20,320.66,319.25,310.63,309.74,304.76,302.51,300.51,288.28,276.97,285.44,296.53,290.78,293.60,294.06,293.51,298.10,307.41,311.34,316.36,324.24,328.50,326.69,330.76,346.14,336.65,324.44,319.75,318.98,325.89
2018-03-24 22:06:20+00:00,L8,,,297.33,,370.80,348.82,333.79,303.47,331.70,348.06,339.64,,,,309.50,,,,255.21,250.90,244.85,262.86,256.21,,289.17,,350.38,,,,,356.04,,,,,,,,,,,307.98,315.24,301.88,320.89,315.91,314.78,314.28,311.47,326.13,,,288.94,310.52,326.99,354.32,357.54,345.94,341.34,337.89,328.10,319.35,320.23,352.34
2018-06-28 22:05:52+00:00,L8,285.35,291.72,292.34,278.58,279.95,287.54,274.45,279.15,278.54,267.44,263.98,263.68,246.53,239.42,207.60,226.44,222.30,234.96,237.06,236.03,235.48,244.82,241.93,,268.59,257.81,265.77,263.60,255.65,235.59,232.36,257.18,,177.39,199.72,210.19,212.77,216.73,222.88,236.52,231.37,219.89,231.23,228.06,229.45,223.09,228.41,228.52,234.69,250.45,270.56,273.00,277.06,269.19,263.40,246.99,246.21,248.60,254.18,293.69,275.00,261.73,243.63,240.85,252.44
2018-07-06 22:06:06+00:00,L7,278.55,294.21,292.27,277.99,280.72,287.09,273.21,285.58,271.08,267.81,261.70,253.31,261.79,238.10,206.90,216.96,221.16,235.24,243.67,233.21,236.43,247.89,241.27,,266.27,259.53,266.79,268.48,255.99,240.57,230.94,266.23,,174.30,204.58,211.52,213.44,214.55,219.63,237.74,229.88,220.84,222.99,226.32,231.37,216.88,225.82,236.75,233.24,253.06,273.37,283.49,281.47,271.95,260.20,247.09,252.53,248.62,,313.86,271.71,255.61,261.61,240.46,244.52
2018-07-22 22:05:49+00:00,L7,,,,,,,,,,270.86,257.99,266.73,245.23,240.41,208.54,223.60,220.79,230.10,234.08,231.61,235.03,247.13,237.53,,270.98,256.13,261.43,260.76,257.42,243.94,234.91,271.04,,,204.38,,210.37,217.61,220.59,231.01,228.82,215.66,225.10,227.55,231.72,217.28,225.43,221.50,234.71,249.39,269.85,272.78,277.40,265.35,262.08,246.02,248.71,247.70,248.63,298.25,272.00,260.19,241.72,241.71,251.86
2018-08-31 22:06:23+00:00,L8,297.07,299.91,297.23,290.34,291.14,304.19,287.96,293.93,290.41,284.43,275.72,275.17,264.66,254.82,227.50,247.65,232.95,241.25,252.71,247.34,244.26,254.45,252.45,275.63,278.49,275.55,273.11,275.58,268.77,260.49,,283.08,294.14,297.48,301.92,307.03,308.64,297.75,299.29,,244.69,227.63,244.37,,,,,,,266.10,277.52,283.20,285.08,273.76,278.02,256.82,268.76,,,320.06,319.57,,,,322.50
2018-10-02 22:06:35+00:00,L8,,,347.90,334.56,322.79,328.74,322.62,,314.75,,310.22,,334.06,339.15,341.25,323.45,,,,,,,,,,,,,,,,298.97,314.60,310.23,316.58,312.69,311.70,311.95,311.60,309.39,312.96,321.15,332.37,333.16,338.37,334.49,334.07,307.93,314.71,310.07,331.73,312.13,291.16,283.20,283.01,292.39,302.12,317.25,357.50,341.29,339.67,329.54,313.06,326.97,344.75
2018-10-18 22:06:41+00:00,L8,356.97,360.05,368.62,359.49,350.70,349.78,343.05,335.64,333.57,333.75,325.35,337.42,336.39,346.81,332.98,340.18,304.76,290.94,280.23,297.05,331.13,328.14,329.90,333.46,337.74,336.36,334.29,321.29,325.21,324.09,326.98,313.71,324.90,318.84,323.10,317.97,323.34,320.17,321.38,325.25,322.82,330.99,335.63,334.94,336.12,333.41,336.63,330.80,327.10,322.85,325.82,,326.74,300.60,309.99,304.33,318.37,333.88,354.87,355.04,354.21,335.23,321.79,329.35,333.67
2018-11-19 22:06:46+00:00,L8,335.77,335.37,334.70,316.55,307.94,308.97,304.40,303.11,300.24,296.50,303.85,304.45,314.78,304.92,297.42,280.01,264.39,290.74,292.88,295.38,282.76,299.40,308.98,308.61,302.21,297.50,296.16,293.51,304.17,300.44,298.01,305.33,300.63,296.14,294.24,296.55,296.99,298.84,293.52,292.46,290.13,282.47,282.78,283.77,283.69,286.41,288.65,285.37,291.69,288.75,282.57,286.17,293.42,286.01,278.16,279.11,289.43,292.69,289.79,322.92,313.43,301.49,300.32,302.21,317.10
2018-12-21 22:06:42+00:00,L8,311.72,307.81,309.99,299.16,281.98,285.39,287.38,287.11,290.40,285.11,282.07,278.66,276.29,276.32,270.41,268.54,264.48,270.77,264.45,267.34,267.64,276.50,279.14,289.96,290.76,284.59,279.94,279.03,287.42,283.63,282.76,286.16,279.21,282.01,281.96,276.38,275.53,276.53,275.69,273.58,269.78,267.54,263.81,264.05,261.17,266.77,269.56,268.34,270.48,272.67,274.49,270.44,282.08,272.92,265.40,265.95,276.51,280.38,271.40,296.28,294.92,289.83,280.95,291.16,302.55
2019-01-30 22:01:06+00:00,L7,323.26,320.10,312.71,307.62,300.18,309.53,301.47,,,,,,,,,,,,264.26,272.90,284.62,291.69,296.81,308.10,301.65,308.23,316.49,302.72,311.81,300.26,305.09,289.02,305.14,305.65,299.21,294.52,295.35,294.34,300.08,300.72,296.88,290.60,291.87,299.72,294.97,293.53,292.72,293.03,300.50,297.53,293.11,289.30,299.10,280.16,280.42,302.52,305.95,304.93,311.85,319.31,321.13,300.94,295.23,301.35,319.66
2019-02-15 22:00:38+00:00,L7,335.43,341.29,331.90,301.86,304.34,310.62,310.56,305.44,308.94,307.69,330.71,331.09,324.56,317.87,311.29,298.00,289.17,275.18,270.71,272.52,283.55,282.33,292.21,302.02,302.13,320.11,311.68,309.75,306.42,307.58,299.34,293.82,311.27,307.24,293.73,299.64,298.59,303.60,302.56,297.41,293.40,291.97,291.24,295.30,295.39,291.10,301.38,291.37,294.59,299.95,286.05,286.77,290.65,281.17,283.17,296.42,308.16,302.86,319.72,325.95,316.56,303.02,289.97,302.34,317.71
2019-03-27 22:06:23+00:00,L8,303.05,298.66,298.24,289.92,284.10,326.09,,299.97,295.97,,,,324.40,320.79,317.41,310.70,,246.98,252.14,248.52,242.90,254.98,255.24,274.39,286.08,269.65,277.03,270.01,279.77,261.11,,294.82,305.29,305.78,306.91,307.72,311.07,302.56,300.77,294.01,,296.32,301.38,311.89,309.37,318.43,313.09,303.72,296.94,,285.00,287.08,283.07,281.00,272.63,275.99,310.95,328.82,331.58,324.07,317.83,,257.77,302.33,320.13
2019-06-15 22:06:39+00:00,L8,288.64,293.86,294.49,282.79,278.20,287.17,274.84,274.53,272.57,266.37,263.18,265.63,248.94,241.64,209.64,226.69,223.99,235.74,236.78,235.60,235.34,247.08,243.50,,268.28,260.03,267.88,264.05,258.78,238.33,234.82,272.52,,175.77,200.98,207.46,211.34,222.76,223.44,237.91,231.90,223.28,236.00,229.43,236.09,229.59,230.11,231.31,236.60,251.34,271.45,274.24,278.09,269.85,263.22,248.34,249.35,249.16,252.12,270.31,270.86,260.64,233.80,241.70,252.55
2019-08-18 22:06:59+00:00,L8,296.78,298.89,297.88,287.70,272.14,302.49,282.06,292.02,285.40,282.22,266.45,273.97,256.30,251.56,223.10,235.21,234.38,237.89,252.88,245.39,246.33,252.88,251.14,266.31,272.38,274.17,272.02,274.62,263.38,253.84,249.78,281.07,,293.51,,,,227.29,237.63,240.08,240.30,225.21,238.22,232.04,243.83,236.59,232.62,243.63,238.85,254.84,276.51,284.07,282.01,272.83,277.81,251.72,261.87,251.77,263.34,298.93,283.71,264.67,246.38,252.58,
2019-09-11 21:52:51+00:00,L7,,,,,,,,,,,271.34,270.06,263.68,249.32,231.16,243.75,235.78,241.39,248.27,245.93,246.25,253.66,255.02,282.97,272.90,275.16,272.16,273.00,271.51,259.01,257.10,280.25,277.55,279.84,282.42,285.37,275.84,284.81,275.52,245.63,241.95,235.18,243.01,239.16,240.92,227.30,227.23,252.46,248.09,252.52,277.81,274.40,279.06,277.00,270.22,252.86,264.21,260.81,255.45,,,,72.64,,
2019-09-19 22:07:08+00:00,L8,296.49,300.50,298.67,294.75,333.74,348.44,353.32,341.03,,287.30,280.26,278.73,267.08,259.20,,293.52,242.13,246.38,255.41,251.84,,,,,288.68,279.71,274.95,273.54,279.47,268.83,277.93,287.82,297.07,299.21,297.43,302.42,302.56,300.26,305.83,294.30,,274.50,,273.23,252.48,284.06,301.67,280.45,261.35,260.16,293.82,290.02,287.69,282.34,280.94,279.21,297.74,294.19,,328.84,307.71,295.15,,303.01,328.95
2019-10-05 22:07:12+00:00,L8,,385.01,368.72,,380.75,363.78,342.77,,314.71,,,329.15,325.75,316.42,310.30,309.64,303.82,297.41,301.89,321.15,325.46,322.42,318.05,316.02,,335.41,,297.32,313.30,297.02,308.36,291.68,305.81,300.95,307.84,327.49,326.51,315.04,316.12,324.07,317.01,318.57,317.68,297.44,308.69,320.75,316.46,289.63,288.10,293.90,328.91,317.20,331.18,317.92,288.03,298.41,348.34,350.42,352.81,333.76,321.37,312.33,302.98,305.24,343.67
2019-11-22 22:07:09+00:00,L8,352.22,345.73,351.16,337.90,314.15,315.46,302.56,299.41,322.29,321.10,333.02,323.91,321.32,315.77,313.59,313.45,303.10,296.16,288.68,280.96,287.84,289.28,300.28,314.03,323.41,328.90,307.29,306.97,313.65,311.15,304.74,297.76,304.10,298.35,299.15,300.54,289.89,292.40,301.69,302.28,293.90,299.16,302.72,303.52,291.49,298.78,288.19,299.46,304.39,308.32,318.09,320.36,308.98,308.15,304.58,306.08,300.86,306.57,296.35,325.60,325.64,317.25,300.71,297.76,323.17
2019-11-30 21:49:18+00:00,L7,352.27,339.07,348.28,340.95,316.40,306.38,307.48,318.46,323.03,320.60,324.28,323.01,308.05,,,,,,,,,,,,,,,,,297.43,301.89,302.99,300.29,298.06,302.68,297.46,286.21,290.90,297.34,302.76,294.75,296.36,304.53,299.13,290.91,291.13,295.66,299.10,299.51,303.69,312.60,316.68,302.13,297.37,301.70,298.56,294.49,303.41,316.81,325.76,324.63,312.47,302.15,296.84,324.17
2020-01-17 21:46:52+00:00,L7,391.89,388.13,381.25,381.88,373.18,362.93,348.37,327.65,335.45,325.33,293.88,305.62,316.68,307.18,319.42,324.80,324.66,319.77,301.92,309.34,307.80,310.03,,325.91,337.52,336.93,,,,,,,,,,,,,,,,,,,,,325.46,310.49,295.55,287.94,284.79,,345.54,337.02,355.97,397.63,347.57,286.00,,318.05,306.69,332.59,318.57,345.73,361.39
2020-03-05 21:44:24+00:00,L7,,348.83,,296.41,320.87,333.89,320.38,308.55,296.99,292.90,286.69,280.16,,,315.38,287.17,255.29,266.81,258.34,264.08,,283.82,304.13,322.42,302.99,328.32,316.35,293.00,289.24,272.16,289.91,289.96,295.36,298.78,300.02,301.99,310.52,315.84,328.45,321.37,327.21,327.24,317.89,309.54,308.59,305.40,295.77,290.75,283.29,282.80,293.53,296.60,298.94,291.23,301.05,301.54,310.28,314.07,316.00,306.05,293.67,304.51,305.07,318.55,325.73
2020-03-13 22:06:42+00:00,L8,,366.15,,295.89,334.32,341.14,,302.25,298.18,293.66,294.70,286.52,,,311.72,286.80,242.94,282.93,260.79,253.01,276.93,,307.29,318.70,,,,292.42,282.11,271.03,,295.24,302.58,301.46,298.64,307.47,330.61,342.83,347.34,340.04,336.11,331.07,327.65,312.82,310.34,313.71,297.09,291.11,284.11,290.92,305.41,300.66,296.50,311.79,300.92,295.26,307.92,318.61,314.60,309.21,302.31,330.16,312.21,322.00,329.33
2020-03-29 22:06:33+00:00,L8,299.18,301.11,297.41,291.07,292.48,328.00,299.36,295.48,291.28,285.36,280.81,276.18,267.44,249.74,233.13,238.53,239.81,242.33,256.20,248.06,248.32,256.92,255.33,286.48,279.91,279.09,275.14,274.85,274.67,259.03,,284.00,288.18,292.00,293.57,305.70,315.99,325.00,332.73,335.14,328.40,324.14,309.53,307.55,303.89,299.03,,254.62,241.67,267.07,282.79,286.94,285.87,273.80,279.14,252.70,,,,302.78,300.97,275.07,253.04,,327.68
2020-04-06 21:42:37+00:00,L7,302.53,298.87,290.69,283.93,,,,,,,,,,248.75,230.66,239.84,237.78,242.80,255.46,248.03,247.83,257.68,255.38,281.90,286.67,270.14,273.34,278.13,264.32,263.73,260.33,281.65,266.31,267.96,270.35,273.54,280.26,276.54,273.69,243.04,243.08,242.84,244.69,230.00,257.10,233.83,233.36,246.18,239.35,254.54,287.48,280.82,283.92,272.93,271.99,261.86,255.21,259.82,260.66,278.78,277.12,263.79,253.90,255.31,
2020-05-08 21:40:43+00:00,L7,293.92,302.01,297.99,286.50,278.61,294.74,279.95,290.32,274.08,280.70,261.84,264.89,257.55,240.46,213.57,237.41,236.13,239.80,242.37,240.14,245.16,251.85,249.44,264.39,271.62,270.98,269.41,267.28,267.08,246.58,241.02,274.78,191.04,181.37,203.61,217.48,,,233.53,241.46,235.17,224.99,241.24,232.07,239.81,233.98,229.88,234.79,239.66,251.98,274.65,276.57,279.41,278.38,273.86,265.19,261.98,252.09,249.75,275.41,270.18,268.48,249.73,251.28,
2020-05-16 22:06:15+00:00,L8,286.49,296.62,295.41,285.24,360.69,,277.71,286.76,286.49,272.42,266.24,264.39,256.13,244.66,213.54,228.00,238.18,237.08,244.45,240.91,242.34,251.82,246.24,,270.75,267.38,269.06,267.75,,,,,,,,,,,,,,,,,243.44,229.59,235.16,226.09,241.04,252.38,273.34,283.74,279.90,275.11,262.15,259.80,256.09,256.03,,313.03,279.09,263.90,246.45,243.71,
2020-09-29 21:31:47+00:00,L7,288.36,295.90,295.60,285.89,273.77,292.02,280.78,286.27,280.11,274.47,267.19,267.61,253.72,245.74,224.01,235.92,231.94,242.47,249.15,245.86,249.83,253.04,257.26,284.71,276.82,273.69,269.59,268.28,268.48,257.89,255.45,279.28,267.66,266.36,270.25,271.45,271.89,273.41,260.70,242.13,240.14,239.74,243.63,240.06,238.91,231.62,231.02,229.26,237.89,251.32,270.70,267.69,275.31,269.99,264.95,257.41,250.57,259.38,256.28,280.31,270.63,263.39,250.14,287.41,314.46
2020-10-07 22:07:09+00:00,L8,341.82,,328.23,294.50,325.64,322.87,304.83,301.48,294.41,287.59,281.04,277.49,268.65,263.13,263.13,257.35,,296.14,300.29,294.78,306.34,314.65,315.37,320.68,312.28,310.60,293.55,299.55,305.85,286.11,286.89,285.52,295.15,294.15,292.20,295.33,298.78,300.74,297.75,295.80,291.60,295.38,303.28,285.03,266.28,261.43,276.03,266.34,272.99,276.38,298.75,294.03,301.30,283.89,280.26,280.96,307.19,321.74,337.96,321.74,320.32,319.10,340.93,349.39,348.91
2020-10-15 21:30:45+00:00,L7,302.80,304.09,296.81,290.96,282.85,292.03,281.95,281.00,,,,,,,,243.41,236.91,257.81,249.73,258.74,260.69,263.40,272.78,279.93,285.30,276.20,273.37,278.27,273.36,266.92,273.50,280.86,272.49,271.44,273.62,276.54,273.72,278.67,271.24,258.79,253.42,258.97,248.88,244.41,244.27,233.51,231.86,243.14,241.83,261.81,279.31,270.25,280.28,272.55,260.69,261.75,276.71,289.13,269.75,280.76,284.63,279.24,291.90,293.25,309.98
2020-12-02 21:27:27+00:00,L7,,,,,293.76,300.17,293.06,292.78,291.19,278.91,282.04,271.61,271.53,275.78,282.91,273.02,273.48,275.90,267.58,270.99,260.22,268.75,274.92,293.48,281.76,285.04,285.41,285.65,295.49,284.25,282.89,278.95,276.28,283.78,279.56,277.12,283.34,281.10,285.44,279.60,276.13,270.28,267.02,265.33,262.30,263.53,265.61,255.75,255.33,276.68,282.45,288.25,287.66,285.04,282.59,286.49,300.43,289.00,281.85,301.12,297.12,311.13,301.74,291.27,311.17
2020-12-10 22:07:11+00:00,L8,,,,264.02,283.11,308.30,303.53,301.68,305.62,291.47,311.72,328.23,304.92,297.62,298.68,286.88,285.83,278.84,273.85,282.40,281.27,291.13,297.70,305.52,304.65,304.01,301.54,297.28,312.40,299.58,294.76,296.74,299.85,294.95,292.35,290.14,294.94,298.63,307.55,306.27,295.18,285.50,277.95,275.27,277.37,287.62,284.29,275.98,292.69,290.47,302.88,311.38,308.94,314.96,307.99,310.71,304.97,321.90,326.18,327.52,319.69,319.30,307.34,303.37,315.50
