dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114,satname
2023-08-31 19:43:16+00:00,370.87,393.08,345.31,351.92,342.39,331.12,,,,307.30,309.30,315.94,320.92,,,355.12,350.49,354.17,342.53,348.50,350.29,349.24,344.00,353.01,345.87,362.32,363.51,370.44,,,367.91,368.89,354.48,365.47,365.18,369.32,363.79,383.18,384.90,374.08,374.61,,,389.82,406.29,394.72,408.53,409.04,397.68,387.98,392.92,379.15,373.08,375.29,378.82,,,381.46,371.33,353.67,,,354.21,333.62,342.97,,336.50,,,,344.79,356.61,347.78,341.09,337.31,334.83,315.65,,,327.37,,,,344.54,347.92,341.22,354.23,354.59,354.99,342.64,344.54,339.56,341.88,345.54,,,,,362.88,373.87,382.83,389.70,382.13,359.65,351.24,350.82,361.98,,,367.05,364.80,367.91,,,,L7
2023-08-31 21:54:28+00:00,361.93,381.06,345.58,345.98,333.49,330.51,313.95,307.43,316.53,322.18,322.76,320.71,322.89,322.30,340.23,343.41,340.78,341.25,338.85,341.66,342.34,342.26,346.90,348.58,347.90,356.75,372.23,384.08,383.81,367.34,366.13,351.34,358.13,357.59,365.84,363.89,375.49,386.59,390.29,382.85,385.70,389.35,383.79,393.26,398.10,398.49,403.35,410.95,411.57,407.92,397.97,389.87,381.90,380.16,383.10,380.06,375.48,375.84,361.01,365.26,356.86,354.50,349.48,336.33,339.83,340.79,336.40,331.23,329.28,332.99,340.83,346.05,343.66,338.15,337.27,328.85,326.32,333.13,327.54,327.12,335.15,341.74,340.55,345.43,343.53,353.86,361.77,345.02,338.70,346.41,351.27,346.34,348.24,353.97,376.97,358.00,375.54,372.13,372.07,382.23,391.09,390.22,382.22,362.61,347.40,358.62,355.53,368.35,378.90,384.63,370.26,376.59,,328.62,339.87,L8
2023-09-07 22:00:13+00:00,366.65,370.06,343.83,343.51,335.02,335.68,,,,,,,,333.67,345.38,355.71,354.76,351.31,352.06,354.33,350.47,361.40,357.39,355.24,363.90,379.04,387.80,393.60,394.41,381.23,371.96,370.90,362.77,373.70,383.76,382.62,388.44,394.95,400.36,391.43,398.84,394.80,402.25,405.82,412.63,412.28,418.73,423.38,426.47,419.30,409.85,399.40,399.63,392.35,393.69,386.61,383.19,380.54,383.25,374.75,367.44,364.37,362.99,349.62,351.78,354.57,341.70,339.97,345.04,350.96,349.02,361.97,356.81,353.38,346.98,345.73,340.79,337.45,337.54,336.85,344.91,354.92,355.20,346.72,352.63,358.01,359.62,360.99,356.73,361.07,364.72,356.17,357.09,368.44,374.14,366.28,376.39,375.64,377.74,385.20,385.49,396.10,388.10,378.12,368.28,372.82,382.70,384.42,384.05,383.02,376.11,374.78,354.67,343.68,350.24,L8
2023-09-15 22:00:44+00:00,358.09,367.21,344.83,342.65,334.35,325.69,313.74,308.67,315.39,316.75,311.99,316.89,323.04,325.75,335.96,342.28,344.41,337.66,337.03,338.60,344.02,344.01,343.62,343.02,352.19,358.55,370.79,375.34,374.20,368.93,364.77,355.66,351.63,360.69,363.55,364.72,373.86,383.09,382.61,384.09,387.12,385.17,392.72,397.65,405.61,407.38,409.05,410.82,402.47,406.93,401.20,391.86,381.42,375.21,379.59,374.65,373.90,369.73,371.68,366.03,352.63,353.87,351.95,338.91,338.63,339.50,334.69,328.09,333.28,336.96,335.00,344.92,342.52,339.00,332.26,329.42,325.58,323.70,326.85,322.45,329.35,343.48,341.87,335.91,338.31,340.19,348.46,345.32,338.66,346.68,344.45,345.76,343.20,358.01,366.20,359.97,362.62,371.31,372.57,380.54,380.34,376.67,361.43,349.57,344.04,348.34,352.32,356.67,365.83,361.92,357.03,356.32,328.06,326.59,323.81,L9
2023-09-16 21:54:32+00:00,362.80,369.63,354.71,344.18,336.53,329.02,320.35,316.95,324.71,322.29,322.50,324.87,330.57,332.71,345.42,348.86,349.74,345.63,347.52,343.54,346.83,347.74,351.03,348.28,363.42,368.15,380.35,387.89,391.88,378.55,372.23,362.68,363.16,368.90,373.56,377.66,382.22,390.09,392.67,393.26,396.10,395.35,397.49,407.87,413.49,416.23,416.64,416.55,416.56,418.02,413.51,400.03,390.73,390.93,390.41,390.45,381.03,383.44,378.68,376.10,355.36,361.92,357.59,351.12,350.48,348.19,346.53,331.22,344.48,349.64,349.29,354.13,353.00,348.77,341.82,339.27,337.06,333.30,334.73,330.46,336.99,351.36,347.10,347.17,348.57,352.43,362.05,351.30,351.05,356.36,354.44,354.60,349.32,367.68,374.76,368.15,371.80,379.20,382.76,386.72,392.30,390.02,382.46,369.60,357.87,362.14,370.95,379.97,381.62,375.59,369.98,366.49,350.56,334.71,340.26,L8
2023-09-27 19:40:51+00:00,341.52,338.78,,311.21,303.85,294.29,280.85,281.36,,,,,307.43,309.96,326.76,324.19,328.21,323.10,313.84,324.04,320.05,321.51,323.54,,,,353.78,359.82,357.94,354.73,347.48,345.20,340.00,348.16,345.49,352.51,356.19,,,368.96,370.93,370.61,374.77,375.58,383.52,,,384.18,376.30,383.23,,,,364.56,364.94,369.42,352.70,359.94,356.87,347.51,325.59,334.59,323.74,318.28,,,,,316.89,323.70,318.39,330.62,322.98,318.87,311.49,311.66,305.24,,,,316.75,330.72,320.17,323.76,321.10,324.35,323.54,326.73,317.90,330.82,,,,344.76,,340.44,,354.67,348.97,352.02,358.71,356.61,,,,332.12,334.64,,343.08,,335.92,327.45,,304.69,309.21,L7
2023-10-18 21:54:36+00:00,369.44,382.15,362.57,353.95,344.54,336.39,335.72,335.03,331.26,329.68,313.80,330.80,342.64,351.20,362.52,367.10,360.53,354.94,354.31,358.56,353.79,361.18,360.43,373.40,367.38,382.18,386.85,392.18,392.94,378.17,379.59,377.06,377.14,377.79,384.81,382.43,386.76,394.33,399.65,395.48,389.70,394.68,393.40,394.06,394.77,402.81,411.81,412.38,413.62,411.53,406.81,391.66,395.96,396.02,400.30,395.59,387.49,390.68,388.16,380.54,365.22,370.25,365.52,361.91,353.50,360.44,353.38,355.10,354.95,353.46,354.55,360.36,360.63,352.48,340.04,346.66,342.51,339.20,338.34,345.93,346.03,346.53,352.80,349.57,362.95,367.59,363.06,372.22,364.20,362.11,365.48,367.73,372.34,366.60,380.14,399.59,386.77,374.96,387.96,392.09,388.96,403.45,393.45,389.93,378.82,380.54,395.29,384.92,381.60,372.71,370.14,365.03,360.05,337.15,334.64,L8
2023-11-03 21:54:40+00:00,,,,,,,,,,320.99,,,,,,,,,,,,,,,,,374.58,383.29,387.44,376.77,371.60,362.09,362.86,377.21,386.36,393.16,391.90,395.20,389.02,385.00,384.31,381.21,380.04,386.07,388.61,392.66,401.69,398.76,403.72,401.86,393.66,385.88,382.95,385.28,384.28,383.42,373.24,371.08,369.75,367.18,363.49,357.49,361.27,353.94,360.00,351.56,353.17,344.84,353.57,349.06,342.70,360.43,356.24,348.54,331.20,333.43,323.69,322.49,326.70,330.90,336.16,339.57,338.54,349.95,351.93,365.66,363.22,366.08,366.94,367.08,367.75,364.20,365.94,367.95,390.63,385.05,371.46,374.27,384.52,393.66,385.54,404.43,401.90,381.38,379.67,367.06,376.18,375.41,364.50,365.56,357.33,360.15,355.18,332.76,331.69,L8
2023-11-11 21:54:39+00:00,358.38,374.95,344.12,341.16,342.28,332.37,325.56,323.98,317.11,315.68,316.18,327.31,340.36,345.98,355.49,350.24,343.89,343.52,338.63,339.97,340.86,342.24,344.41,349.93,349.42,350.08,371.25,396.06,393.81,380.66,367.29,364.38,365.33,368.54,368.30,371.08,383.49,384.52,388.92,390.12,380.66,379.05,374.23,373.40,379.63,393.29,391.42,392.26,389.67,391.88,387.23,375.28,373.85,382.70,382.45,373.02,370.91,366.87,366.37,365.62,364.65,351.85,348.78,349.36,344.19,345.01,345.35,343.78,349.84,351.08,355.30,354.43,346.75,337.39,331.86,322.24,320.67,316.48,319.87,323.22,327.11,337.93,338.58,344.97,345.98,348.24,356.36,359.10,348.33,355.43,352.68,350.30,360.75,360.18,372.75,366.19,356.56,376.57,384.15,386.09,396.97,393.17,373.54,354.84,339.16,343.11,339.43,337.39,344.26,341.10,345.69,362.07,347.87,334.44,338.92,L9
2023-11-15 19:29:41+00:00,,,,,,,,,,,,,,343.93,352.12,,,,,,353.43,351.35,351.86,358.42,354.45,364.83,373.34,384.87,391.53,,,,,,376.41,379.77,382.40,387.18,386.39,380.77,381.82,379.99,374.20,,,,,,404.96,401.78,396.32,380.76,381.01,387.61,385.63,380.20,,,,,,357.21,354.70,348.66,356.09,349.65,350.67,349.82,351.82,350.98,,,,,328.86,323.08,321.35,317.34,320.23,331.89,334.14,341.56,340.31,,,,,366.90,365.80,370.12,369.21,364.05,362.82,358.83,382.04,,,,,,385.64,397.88,399.96,380.54,377.91,369.05,376.03,376.37,,,,,,327.23,331.04,L7
2023-11-26 22:00:29+00:00,357.59,369.36,334.58,333.83,327.90,320.11,317.23,313.36,306.92,308.87,315.63,326.51,335.99,337.63,345.55,341.64,338.06,339.09,334.38,337.12,332.56,337.36,338.89,340.61,337.03,345.58,371.91,393.26,388.55,375.84,363.86,359.11,352.72,355.37,358.40,361.63,368.67,378.19,382.20,376.85,371.74,368.58,364.74,365.63,372.74,384.37,385.89,392.34,383.89,385.52,377.89,366.71,369.50,371.79,373.75,366.83,361.73,361.30,363.65,361.19,349.23,343.96,351.24,353.32,347.02,341.87,343.35,344.61,341.65,342.53,349.43,350.79,335.46,332.16,326.15,316.80,314.41,310.65,318.46,319.73,325.78,331.49,335.53,333.56,329.26,340.85,353.96,341.46,350.65,353.46,346.46,346.74,355.32,363.67,360.76,352.29,369.76,375.03,394.21,387.95,388.02,369.60,346.32,342.63,335.03,341.72,342.31,334.54,341.32,338.23,341.38,359.61,334.43,330.18,330.88,L8
2023-12-13 21:54:46+00:00,360.31,366.23,345.46,340.12,336.54,329.12,322.22,318.55,317.28,315.92,322.87,329.54,334.08,345.06,352.62,350.01,345.55,339.90,338.26,341.57,341.86,343.18,345.64,348.47,351.81,357.63,368.22,388.00,387.27,377.55,369.72,363.85,361.65,365.03,368.37,371.33,381.28,385.75,382.95,381.66,378.68,378.15,368.09,373.31,383.39,388.29,396.02,393.12,394.70,390.17,382.92,373.15,380.33,380.38,379.42,377.15,370.97,371.32,370.28,368.40,356.35,359.51,355.27,350.80,351.34,350.23,346.40,353.35,350.06,354.23,351.86,356.23,346.16,341.27,336.68,329.66,327.25,324.13,322.07,325.00,329.34,340.33,339.00,340.34,331.85,350.38,355.13,357.21,358.25,346.84,361.05,371.21,367.38,364.26,362.85,368.52,380.37,385.44,378.82,380.32,385.63,386.46,364.23,361.96,348.59,337.77,345.34,348.76,352.71,347.30,350.90,354.19,337.21,333.46,328.56,L9
2023-12-20 22:00:59+00:00,376.47,384.43,366.68,360.33,356.80,348.28,345.27,342.07,335.25,340.90,346.25,351.05,356.62,363.25,372.84,373.54,363.05,362.99,360.32,359.73,361.13,365.46,361.60,365.75,364.60,375.12,390.12,411.43,407.10,397.81,385.85,386.68,391.34,398.14,394.56,400.27,401.39,405.03,400.73,397.70,394.08,395.39,390.41,392.46,394.72,405.38,414.98,413.56,412.11,414.16,404.17,399.12,399.34,398.06,401.81,393.52,395.89,392.94,394.28,383.26,387.87,385.59,390.58,388.91,391.26,379.78,390.35,379.32,383.78,373.95,380.52,376.16,364.07,357.26,355.48,348.17,344.04,344.46,340.57,344.46,351.99,360.03,355.58,354.84,362.22,366.53,377.15,380.97,376.50,382.44,382.09,391.74,385.51,386.14,385.61,391.06,406.59,404.28,402.09,401.29,406.56,403.16,395.63,387.08,386.14,380.85,388.25,387.09,380.23,375.41,374.52,374.63,363.81,348.00,352.47,L9
2024-01-06 21:54:33+00:00,370.01,378.37,352.15,349.85,349.36,346.03,338.68,334.73,330.85,335.71,344.67,355.36,362.35,363.21,371.88,366.91,363.51,356.30,359.93,356.70,361.57,356.25,360.03,361.16,367.63,374.57,394.23,407.68,403.81,403.95,389.56,386.53,382.90,386.32,379.90,389.79,396.93,409.65,402.09,390.60,392.80,388.49,390.98,389.94,400.90,400.51,406.40,412.01,404.73,404.10,401.21,397.85,394.95,396.59,393.57,393.92,388.64,392.61,386.63,382.39,381.59,379.91,377.48,375.52,373.56,369.57,370.87,372.49,376.13,375.59,375.63,374.61,369.63,366.89,351.05,348.20,343.33,341.46,341.36,341.98,354.51,354.13,355.31,362.57,351.81,370.36,368.16,370.99,364.41,368.77,371.12,383.76,376.36,382.55,380.07,378.05,397.44,397.19,400.48,398.32,395.85,405.52,388.47,383.41,376.33,362.20,361.51,364.02,365.39,,,,,,,L8
2024-01-13 22:00:46+00:00,372.69,381.86,359.43,352.05,349.96,349.42,342.56,343.54,339.15,343.47,347.84,356.12,360.27,370.35,375.66,379.52,367.31,365.38,361.44,357.22,361.64,362.42,364.33,365.43,368.96,382.17,399.16,411.97,411.47,400.78,391.62,384.12,383.31,385.00,390.61,400.98,401.72,410.93,400.06,393.03,389.33,392.04,391.54,393.57,396.18,404.17,410.04,415.02,410.95,408.49,401.09,401.43,396.25,397.76,395.86,396.10,391.21,394.48,388.48,383.51,382.88,381.03,377.35,377.17,380.98,378.19,374.27,380.42,382.19,376.57,381.20,382.56,378.44,362.20,358.38,349.97,348.76,344.88,345.44,343.27,346.09,355.13,355.30,360.88,361.54,369.29,379.14,379.90,374.83,379.53,387.70,390.90,385.01,385.74,384.52,393.97,397.44,403.07,399.22,396.21,403.71,405.25,405.82,388.74,383.12,374.65,376.29,374.53,375.79,369.47,369.94,370.61,360.43,342.61,345.88,L8
2024-01-18 19:21:38+00:00,356.65,369.29,336.13,336.93,331.02,329.34,,,,,,,340.23,345.76,353.06,349.19,349.81,343.76,343.28,345.27,344.67,344.98,,,,,,394.14,387.06,376.64,376.22,368.29,366.90,363.10,369.18,,,,,,375.57,374.10,379.12,377.50,384.59,389.31,390.53,394.35,387.05,,,,,,375.04,381.91,380.03,375.33,367.12,371.00,367.74,362.04,,,,,,,357.42,358.75,365.45,359.54,353.18,351.38,341.13,338.72,,,,,,339.68,347.69,345.15,348.67,350.19,358.52,356.05,360.06,,,,,375.06,368.52,375.53,376.75,383.20,386.11,375.13,385.58,,,,,,340.82,339.44,352.77,344.33,345.51,357.20,347.21,335.37,,L7
2024-02-06 22:00:58+00:00,373.99,378.73,355.55,352.17,343.66,339.30,324.52,324.25,330.47,338.12,345.39,338.59,342.19,343.44,353.79,355.42,352.20,354.17,349.30,353.80,351.25,359.98,364.39,372.30,375.61,378.32,380.20,393.25,376.23,379.89,365.25,372.76,370.77,381.09,388.07,397.68,392.31,400.39,398.25,380.72,397.11,391.15,388.35,386.71,388.13,401.62,402.28,400.99,399.03,392.35,388.87,386.22,383.90,380.13,381.57,380.62,382.05,382.86,385.54,385.14,383.08,370.75,371.08,358.63,355.48,352.09,358.01,364.77,368.39,370.31,357.17,353.57,349.17,347.65,343.45,341.32,337.73,351.35,354.52,357.96,359.01,356.32,361.71,356.41,365.28,363.69,370.74,370.93,367.52,368.84,364.10,374.14,372.04,380.33,377.13,372.09,386.90,385.77,393.92,402.21,398.86,397.34,379.84,375.79,371.80,370.88,353.18,345.04,354.14,356.47,357.49,373.88,364.05,347.60,348.21,L9
2024-02-07 21:54:34+00:00,369.30,373.51,350.31,347.06,339.57,334.71,321.39,316.97,325.19,336.71,341.96,335.03,339.75,344.69,354.22,348.17,350.48,348.19,348.78,350.17,352.80,357.11,364.97,371.56,386.30,389.71,380.05,389.94,376.20,376.28,368.36,370.99,372.13,374.40,383.59,387.37,387.23,394.90,396.52,379.88,389.54,382.32,387.12,387.13,388.32,401.38,399.17,399.56,397.96,391.02,384.38,384.67,380.19,382.54,378.29,381.92,382.87,381.69,380.08,380.78,381.21,375.02,385.92,356.36,347.42,350.55,353.72,360.97,367.37,368.48,354.38,350.26,351.22,344.32,343.16,343.12,344.50,340.09,350.23,349.62,358.81,360.66,355.01,354.14,368.53,362.17,362.44,366.03,363.97,360.38,366.13,370.00,372.64,374.07,371.73,376.90,385.35,390.59,393.46,404.70,396.18,391.29,369.05,373.61,365.53,365.61,350.48,342.63,350.88,349.91,349.00,365.51,362.34,345.37,348.54,L8
2024-02-14 22:00:43+00:00,376.55,383.62,370.75,355.25,350.43,347.87,339.20,329.87,330.02,331.25,345.82,346.12,348.40,356.05,359.92,365.27,358.55,359.07,358.50,359.13,357.91,367.15,368.19,376.56,383.50,388.89,385.77,396.28,396.84,383.27,379.24,373.61,374.36,382.75,394.03,406.39,408.83,404.84,405.13,392.64,390.09,392.31,386.09,389.66,400.52,401.38,409.59,409.88,414.64,400.42,401.02,390.95,391.56,390.04,393.59,386.79,391.85,391.52,393.80,387.63,386.94,383.54,384.28,375.92,374.01,371.08,371.93,367.69,385.19,379.08,375.30,366.36,364.73,359.27,352.14,354.63,351.27,354.48,351.14,359.41,362.50,366.84,367.83,362.84,378.31,380.24,389.62,390.55,385.75,393.63,392.31,386.99,376.10,396.28,402.90,412.64,399.17,393.28,401.25,406.90,417.73,424.36,417.67,397.26,392.66,393.12,388.01,386.94,390.46,384.17,379.96,372.06,375.84,352.59,351.36,L8
2024-02-23 21:54:31+00:00,370.82,376.22,364.33,353.24,346.11,341.79,330.25,324.39,322.92,330.44,339.11,350.60,350.78,357.10,362.34,361.35,362.14,361.57,357.75,361.66,365.71,370.06,376.82,380.73,386.18,395.98,396.58,404.22,402.45,388.58,375.36,378.91,379.79,386.12,392.90,399.40,408.01,401.70,396.61,398.30,391.46,385.03,387.30,391.61,393.79,401.06,403.32,406.64,403.52,399.61,390.13,390.46,384.14,392.16,391.36,391.45,392.77,392.72,395.38,388.64,385.84,385.94,391.80,374.97,374.29,367.88,361.77,368.87,370.10,381.17,372.60,367.60,360.44,355.52,354.49,349.15,351.96,352.64,356.31,357.23,365.89,377.08,377.82,371.42,370.19,370.71,379.29,382.17,388.19,382.58,382.62,380.40,379.41,386.27,389.41,396.20,393.08,391.32,396.80,399.17,412.54,408.97,388.60,370.84,371.32,374.56,352.14,357.20,380.81,368.48,366.09,369.15,359.18,347.09,362.34,L8
2024-03-01 22:00:36+00:00,365.29,373.17,361.88,350.85,342.70,339.53,332.90,322.55,322.88,323.38,335.53,353.89,346.36,348.58,356.14,359.98,356.00,356.17,354.79,356.46,358.39,361.14,365.45,367.75,374.78,388.43,388.85,398.04,395.22,375.12,370.43,370.42,371.23,374.96,375.63,388.26,397.10,391.66,396.73,390.00,382.17,385.01,375.74,382.36,392.46,397.06,398.52,404.05,409.63,400.21,392.09,385.19,380.92,387.43,384.88,387.82,386.10,382.50,385.11,378.34,369.24,373.45,375.16,366.70,367.62,366.70,355.88,361.42,366.76,372.84,372.09,364.65,362.07,355.16,350.50,348.53,344.58,348.53,346.98,347.77,345.99,363.66,362.68,364.91,368.98,372.85,378.87,383.54,390.10,387.25,384.22,375.96,366.26,383.58,390.69,399.50,391.63,389.33,396.24,399.54,410.64,414.91,405.31,384.72,386.42,379.81,369.92,376.98,383.76,373.04,367.42,365.07,363.63,344.70,354.23,L8
2024-03-09 22:00:50+00:00,357.14,372.28,358.49,350.16,335.25,332.34,330.05,317.41,312.43,318.90,329.12,345.93,343.30,344.35,352.56,346.66,351.40,345.77,346.00,346.74,349.86,346.31,350.46,355.47,370.89,379.86,386.88,391.73,396.99,382.94,368.61,363.95,368.15,366.96,365.63,381.30,384.12,381.28,391.35,393.11,387.79,373.52,374.39,373.24,379.73,387.23,388.91,390.95,390.33,397.19,388.68,387.14,377.63,383.69,377.74,381.51,377.87,382.11,375.72,370.56,365.24,369.06,360.08,358.08,361.27,355.84,350.50,349.35,347.42,362.12,365.24,366.30,362.69,352.35,346.04,337.80,343.30,330.65,342.63,342.22,344.23,367.10,368.92,373.62,363.87,361.82,360.14,368.59,379.86,378.57,374.31,365.92,361.23,371.32,378.78,377.81,387.94,387.10,384.86,396.37,407.76,386.97,364.44,373.33,360.14,346.95,335.98,350.83,362.17,349.55,352.19,366.46,341.93,348.22,360.07,L9
2024-03-10 21:54:19+00:00,365.22,377.73,367.76,355.34,342.81,343.01,340.93,326.76,320.48,319.50,339.19,357.21,362.16,362.39,365.67,358.35,356.01,353.79,352.37,354.36,354.71,350.42,356.64,362.78,379.94,386.81,392.13,401.12,402.03,384.46,377.71,369.28,372.08,371.76,375.48,388.39,388.00,389.54,394.97,397.06,388.41,384.26,381.82,380.17,388.07,396.45,400.76,402.40,402.11,407.70,405.92,397.13,391.26,394.78,391.58,387.45,390.63,392.73,389.25,379.35,374.08,380.49,368.81,367.93,368.77,366.79,362.79,354.40,360.86,367.69,372.17,373.14,370.99,362.00,352.09,348.76,339.74,343.68,345.88,348.94,352.16,376.24,381.07,377.60,370.04,369.04,364.67,380.32,386.69,388.77,382.79,377.09,374.82,382.17,386.36,386.84,392.52,389.03,393.18,406.06,414.45,402.73,384.25,386.66,371.00,358.06,350.48,366.33,374.11,360.20,363.10,366.69,353.51,352.18,360.69,L8
2024-03-17 22:00:26+00:00,369.05,375.44,365.19,360.82,350.30,348.78,340.87,334.49,323.29,322.18,346.54,367.21,369.89,365.64,371.95,361.21,357.52,353.72,352.73,352.86,350.38,353.65,358.61,373.05,381.84,386.08,391.20,406.23,407.09,401.54,385.41,381.93,378.91,376.54,381.42,392.03,393.02,393.00,404.71,398.86,397.88,390.70,385.74,380.98,393.75,398.04,404.32,403.68,406.99,414.50,412.68,405.18,404.08,402.71,396.13,391.45,391.09,391.05,388.06,378.65,374.74,383.47,377.15,379.18,375.30,373.34,367.59,361.75,361.52,381.29,382.33,387.38,380.47,367.26,353.40,352.11,347.56,345.27,345.72,346.63,355.69,377.37,377.72,374.64,372.17,384.85,380.96,394.59,393.06,394.88,398.72,391.29,382.28,380.63,392.84,388.85,390.33,396.35,392.39,410.02,408.65,419.02,410.17,398.36,376.45,363.90,372.33,377.53,374.89,367.23,369.08,370.58,361.98,349.93,357.05,L8
2024-03-26 21:54:04+00:00,366.61,372.73,358.54,357.14,347.83,343.23,335.20,329.56,323.37,326.13,340.23,346.70,357.53,356.30,356.96,358.19,353.19,349.61,356.37,352.64,356.47,363.34,364.26,365.74,362.43,379.09,386.83,394.31,392.58,389.10,381.65,375.87,376.01,380.48,383.54,386.55,386.77,391.76,395.94,399.64,398.22,389.33,384.82,384.96,393.55,398.20,404.50,403.77,400.81,404.03,396.45,397.47,390.83,389.29,380.08,383.01,381.98,381.69,376.79,376.97,377.04,368.54,365.96,360.02,361.47,356.57,354.07,349.26,360.34,365.55,368.64,368.01,359.70,359.87,350.75,343.31,339.64,337.45,336.47,349.86,358.68,363.93,357.36,366.13,368.08,379.80,377.68,387.19,387.36,389.62,391.69,387.38,392.86,399.31,398.14,391.14,383.58,395.51,394.42,401.91,,,,,,,,,,,,,,,,L8
2024-04-02 22:00:15+00:00,366.01,380.03,358.81,357.80,351.15,349.03,337.29,332.69,330.88,327.40,341.49,348.15,353.86,356.04,358.03,359.75,351.96,346.98,344.36,350.21,352.81,360.79,364.66,373.03,367.08,376.96,380.35,392.57,387.48,384.70,375.24,372.57,366.79,372.18,382.50,384.33,375.66,388.50,391.90,404.09,401.59,392.32,381.60,383.89,386.66,391.33,399.60,398.67,399.57,397.95,400.20,398.58,394.69,389.26,386.56,378.41,380.89,376.04,375.14,375.70,379.69,366.63,363.02,361.74,365.28,356.77,356.60,349.45,360.97,367.20,365.95,373.03,361.28,354.12,346.76,341.85,330.52,333.39,338.88,357.39,360.25,356.36,352.56,362.01,376.05,383.70,377.91,377.96,385.56,384.11,380.57,381.93,384.09,399.62,394.00,394.55,384.23,395.95,393.58,401.55,404.30,401.42,392.26,378.16,371.65,372.21,372.02,374.92,371.00,371.66,364.76,352.99,357.65,346.34,348.66,L8
2024-04-18 22:00:06+00:00,365.21,374.90,358.80,353.82,350.97,340.35,331.33,329.60,326.99,329.78,337.30,342.36,350.96,360.07,370.21,366.02,358.44,355.61,349.08,352.40,353.62,358.14,363.67,368.30,371.55,376.72,382.82,393.02,384.80,385.75,382.80,378.00,374.27,375.25,374.06,379.22,392.09,400.88,399.98,394.08,395.82,388.44,379.65,389.78,397.73,396.33,403.55,401.61,400.33,397.97,394.82,391.55,392.49,393.04,397.27,388.90,385.61,382.05,381.83,376.07,376.98,369.08,364.29,360.18,356.73,357.20,356.62,353.07,356.32,355.75,367.40,374.04,369.03,359.36,352.39,337.47,334.92,336.61,337.35,353.38,352.98,353.55,357.32,369.12,373.75,363.99,362.15,373.54,373.40,374.96,379.36,386.20,380.62,388.55,388.57,387.56,393.37,392.23,403.89,402.99,411.25,399.53,373.35,380.35,368.07,363.05,365.41,362.70,357.02,359.11,356.67,359.68,351.21,341.47,353.89,L8
2024-04-26 21:59:52+00:00,369.79,376.60,362.02,355.77,351.46,346.39,338.73,338.48,335.56,337.98,344.70,347.28,355.61,362.11,369.09,369.21,363.71,358.96,354.01,360.72,361.02,370.20,369.43,377.91,376.99,387.20,388.01,400.50,391.96,391.51,381.89,381.70,379.16,382.50,385.57,395.55,403.72,407.54,398.84,395.88,397.45,392.11,385.49,394.31,399.26,403.58,407.74,409.37,409.22,408.91,406.36,399.06,396.10,393.42,391.89,385.88,386.67,385.48,383.28,380.86,380.89,371.56,370.67,363.28,369.37,366.45,363.79,361.49,366.42,368.13,376.01,379.72,371.21,364.44,355.60,349.63,344.04,346.71,337.58,358.92,361.67,359.58,361.90,374.43,386.91,383.01,379.60,375.48,383.46,383.16,383.31,392.19,392.19,406.27,402.00,407.83,398.48,400.52,397.05,408.64,410.27,403.91,396.87,388.33,374.27,375.12,381.88,374.02,374.85,365.27,364.77,363.25,360.02,348.81,352.11,L9
