dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114,satname
2024-02-07 21:54:34+00:00,363.30,374.94,347.59,344.75,337.53,331.97,322.34,319.13,322.18,322.49,324.49,328.24,333.82,339.16,350.36,351.15,348.39,345.75,343.94,345.12,345.74,348.25,350.22,354.36,357.19,365.57,375.00,387.52,386.00,377.00,370.30,365.27,363.38,368.95,371.92,375.13,379.77,388.42,389.37,383.12,383.21,382.82,382.60,386.06,392.62,398.31,402.94,402.51,399.27,397.40,393.10,386.73,382.40,382.48,383.26,381.12,375.93,376.79,373.07,368.88,362.87,359.70,357.03,349.25,351.66,349.99,349.03,348.60,349.11,349.69,349.68,355.08,349.91,344.28,337.26,331.69,327.39,329.50,331.37,332.16,337.93,344.87,344.37,344.41,347.08,352.48,357.86,357.80,352.78,355.53,358.10,360.02,359.80,363.40,369.44,367.03,377.12,378.01,380.09,383.98,385.18,387.84,376.46,367.81,358.81,357.45,359.47,359.87,363.34,360.96,358.59,363.95,347.39,333.59,336.12,L8
2024-02-14 22:00:43+00:00,364.69,375.31,349.05,345.27,338.65,332.97,324.16,320.67,324.05,324.95,328.54,332.91,337.14,341.87,352.25,353.36,350.11,347.68,345.74,347.12,347.49,350.13,351.86,357.15,360.06,368.16,377.24,389.59,388.51,378.99,371.58,366.97,365.52,370.84,374.00,377.98,383.00,391.55,391.79,384.50,384.53,384.59,383.55,387.17,393.87,399.48,404.20,403.62,401.18,398.97,394.25,387.40,383.38,383.93,384.44,382.05,377.93,378.72,375.47,371.44,365.60,361.97,359.54,352.85,354.56,353.73,351.85,351.15,353.42,353.99,353.56,357.17,351.80,346.05,338.94,333.65,329.05,333.09,333.85,334.32,340.32,346.85,346.54,346.69,350.10,355.87,361.47,360.08,355.21,359.35,362.18,363.12,362.37,367.19,374.15,373.08,380.95,381.30,383.65,387.50,389.39,391.15,379.29,370.40,361.71,360.16,361.83,361.82,365.76,362.80,360.16,366.51,350.08,335.19,337.65,L8
2024-02-23 21:54:31+00:00,365.06,375.51,350.02,345.80,339.14,333.57,324.68,321.04,324.13,325.34,329.31,334.15,337.99,342.76,352.92,353.90,350.80,348.49,346.49,347.94,348.47,351.24,353.27,358.59,361.58,369.83,378.27,390.32,389.35,379.53,371.83,367.59,366.29,371.70,375.91,380.43,384.89,393.17,393.09,385.90,385.78,385.12,384.06,387.72,393.96,399.64,404.25,404.75,402.67,400.64,395.38,387.62,384.44,384.43,384.90,383.06,379.53,379.49,376.55,372.36,366.73,364.22,362.70,354.09,355.78,354.63,352.49,352.29,354.36,355.45,354.62,357.78,352.34,346.59,339.71,336.04,332.13,334.18,335.14,336.37,341.75,348.44,348.19,348.85,351.21,356.75,362.50,361.31,358.59,360.70,363.45,364.14,363.37,368.23,377.04,374.50,381.78,381.88,384.36,388.16,391.66,393.66,381.19,371.25,363.60,361.91,361.82,362.60,367.16,363.36,360.62,366.57,350.82,335.93,339.05,L8
2024-03-01 22:00:36+00:00,365.21,373.26,351.17,345.56,339.74,334.48,326.37,322.76,325.14,327.28,332.26,338.94,341.67,345.52,354.62,355.62,352.43,349.82,348.02,349.47,349.98,353.10,355.36,360.89,365.28,373.43,380.55,392.64,390.12,380.85,372.85,369.65,368.38,373.81,377.59,383.27,388.00,394.67,393.99,387.07,386.38,384.81,384.05,387.28,393.07,399.91,403.84,404.47,402.53,400.88,395.58,388.01,385.88,385.93,385.60,383.62,380.44,380.14,379.24,374.94,368.18,365.70,365.57,357.89,359.05,356.97,355.47,355.04,357.68,358.75,357.85,359.46,354.17,348.47,340.84,337.76,334.44,335.45,336.96,338.77,342.59,349.95,349.77,350.35,353.31,358.65,363.96,364.38,362.34,364.60,367.16,368.60,367.00,371.92,378.38,378.06,382.87,383.66,387.89,390.51,393.43,395.24,382.22,373.81,367.22,363.45,362.30,361.73,366.48,361.09,359.71,365.51,351.33,336.88,340.04,L8
2024-03-09 22:00:50+00:00,364.77,373.87,352.57,346.34,340.07,334.73,326.88,322.70,324.58,326.89,332.29,339.70,341.94,346.41,355.44,355.47,352.42,349.75,348.05,349.21,350.17,352.63,355.26,361.31,365.96,373.88,380.72,392.65,390.69,381.06,372.88,369.36,368.85,373.73,376.98,383.66,388.03,393.99,393.59,387.35,385.89,383.90,382.75,385.65,391.54,398.70,402.40,402.82,401.04,399.92,394.65,387.48,384.87,385.72,385.18,383.63,380.44,380.44,379.08,374.92,368.27,366.37,365.77,358.81,360.19,357.40,356.37,356.06,358.12,359.66,359.09,359.97,354.86,348.62,340.91,337.59,334.85,335.05,337.39,339.47,342.82,350.84,350.74,352.11,354.27,359.30,364.43,365.34,364.12,366.17,368.36,369.53,367.61,372.49,378.89,379.31,384.02,384.49,388.48,391.38,394.61,395.34,382.05,374.18,367.59,362.81,361.11,361.22,366.06,359.97,358.77,364.70,351.05,337.50,340.70,L9
2024-03-10 21:54:19+00:00,364.84,374.24,353.59,346.96,340.32,335.33,327.83,323.07,324.46,326.52,332.83,340.93,343.15,347.35,356.12,355.76,352.68,350.06,348.41,349.55,350.47,352.63,355.44,361.52,366.86,374.77,381.39,393.11,391.39,381.28,373.20,369.38,369.08,373.72,377.01,384.05,388.11,393.79,393.71,387.91,386.04,383.98,382.76,385.42,391.45,398.65,402.40,402.84,401.23,400.41,395.38,388.07,385.31,386.28,385.64,383.91,381.07,381.15,379.70,375.22,368.65,367.21,366.04,359.44,360.85,358.03,356.85,356.12,358.36,360.16,359.89,360.75,355.82,349.40,341.50,338.23,335.19,335.53,337.90,340.12,343.39,352.19,352.34,353.53,355.21,359.96,364.59,366.26,365.43,367.55,369.36,370.07,368.12,373.11,379.36,379.90,384.64,384.79,388.79,392.24,395.60,395.93,382.52,375.07,368.04,362.82,360.98,361.88,366.74,360.25,359.16,364.73,351.33,338.39,341.84,L8
2024-03-17 22:00:26+00:00,365.55,374.80,354.50,348.04,341.36,336.88,329.83,324.90,324.80,327.04,335.68,345.19,346.54,350.26,358.54,357.12,353.55,351.16,349.23,350.67,350.94,353.29,356.46,364.07,368.83,376.75,382.49,394.97,392.92,383.19,374.32,371.18,370.85,374.75,378.00,385.74,389.39,394.54,395.02,388.37,386.04,383.59,381.55,383.18,389.45,396.97,401.16,401.63,400.50,399.75,394.86,388.08,386.22,387.44,386.09,384.34,381.91,382.12,380.57,375.79,370.53,368.88,367.77,361.96,363.39,360.46,359.24,359.37,360.45,362.92,362.97,363.37,357.94,350.92,342.55,339.27,336.20,336.93,339.15,341.95,345.11,353.92,354.40,355.93,357.33,362.68,366.36,369.42,368.83,370.61,373.18,373.51,371.38,374.42,381.00,381.91,386.84,386.42,390.15,394.08,397.26,398.36,384.78,378.01,370.21,363.40,361.01,361.52,366.10,359.32,359.05,365.63,353.19,339.74,343.85,L8
2024-03-26 21:54:04+00:00,366.97,376.57,356.88,350.56,343.80,339.55,333.03,327.72,324.68,326.97,335.94,345.25,349.36,352.69,360.02,358.94,354.92,352.60,351.55,352.26,352.86,355.44,358.70,364.13,368.44,376.85,384.23,396.73,394.54,385.04,376.11,372.83,372.77,376.40,379.84,387.41,390.97,394.37,395.06,389.98,387.44,384.48,382.00,383.61,389.86,397.02,401.33,402.65,401.58,400.78,394.93,388.59,386.45,388.69,386.68,384.92,383.39,383.23,381.54,377.32,373.28,370.46,369.94,364.06,363.24,360.22,358.92,358.78,362.59,364.97,365.60,365.32,359.81,353.09,344.56,340.81,337.99,336.96,338.99,342.36,347.31,355.55,356.24,358.16,359.77,365.55,369.15,372.34,372.21,373.59,374.15,374.25,372.55,377.08,381.88,384.44,386.62,388.59,392.58,396.73,399.40,400.57,387.03,378.01,370.21,364.91,361.94,362.61,367.12,360.76,360.30,365.63,355.85,341.65,345.98,L8
2024-04-02 22:00:15+00:00,366.89,376.67,356.88,350.89,344.15,339.99,333.21,327.93,324.97,326.96,336.20,345.34,349.56,352.81,359.83,358.91,354.72,352.24,351.08,352.11,352.82,355.65,358.97,364.56,368.32,376.79,383.98,396.50,394.11,385.00,376.02,372.80,372.42,376.13,379.91,387.16,390.11,394.04,394.87,390.69,388.13,384.83,381.95,383.59,389.64,396.67,401.18,402.41,401.40,400.58,395.15,389.08,386.83,388.67,386.60,384.54,383.20,382.81,381.16,377.20,373.58,370.19,369.51,363.85,363.24,359.97,358.73,358.20,362.44,365.02,365.56,365.67,359.82,353.10,344.65,340.82,337.54,336.77,338.96,343.09,347.94,355.54,356.01,358.31,360.57,366.42,369.53,372.51,372.78,374.03,374.38,374.59,373.09,378.13,382.44,384.86,386.41,388.94,392.60,396.94,399.66,400.49,387.09,377.90,370.14,365.15,362.22,363.01,367.18,361.23,360.47,364.94,355.87,341.84,346.12,L8
2024-04-18 22:00:06+00:00,366.77,376.68,357.14,351.21,344.77,340.59,333.30,327.96,325.07,327.13,337.87,346.37,350.25,353.53,360.60,359.18,354.77,352.50,351.12,351.93,353.00,355.81,359.42,364.60,368.75,376.81,383.95,396.64,394.07,385.51,376.38,372.94,372.42,376.25,379.66,387.39,390.62,394.49,394.99,390.77,388.51,384.70,381.41,383.52,390.05,396.54,401.00,401.97,401.10,400.09,394.77,389.23,386.88,388.74,386.81,384.45,383.36,382.54,381.05,377.15,374.38,370.50,369.76,364.15,363.89,360.09,359.21,358.48,362.79,365.41,366.52,366.62,360.57,353.65,345.37,340.58,337.37,336.63,339.01,343.79,348.53,356.11,356.45,359.57,361.43,366.61,369.86,373.06,373.72,375.22,375.62,375.86,373.82,379.59,383.07,384.75,387.14,390.02,393.60,397.73,400.83,400.83,387.01,377.92,370.26,364.91,361.80,362.98,366.54,361.20,360.10,364.38,355.77,342.41,347.33,L8
2024-04-26 21:59:52+00:00,366.90,376.58,357.29,351.37,345.06,340.81,333.52,328.47,325.57,327.66,338.18,346.34,350.48,353.90,360.94,359.63,355.20,352.79,351.19,352.36,353.36,356.45,359.89,365.23,369.13,377.28,384.11,396.80,393.88,385.78,376.61,373.36,372.72,376.50,379.88,387.71,391.22,395.12,395.16,390.99,388.92,385.01,381.57,384.02,390.45,396.84,401.28,402.31,401.41,400.48,395.29,389.68,387.29,388.92,386.97,384.46,383.47,382.65,381.11,377.29,374.67,370.46,369.73,364.02,364.05,360.34,359.37,358.54,362.90,365.48,366.93,367.23,361.03,354.15,345.83,340.96,337.65,337.14,338.91,344.48,349.14,356.22,356.66,360.26,362.63,367.34,370.26,373.06,374.07,375.50,375.89,376.61,374.67,380.78,383.92,385.78,387.62,390.50,393.74,398.22,401.31,400.86,387.29,378.34,370.31,365.28,362.54,363.27,366.81,361.25,360.26,364.37,355.91,342.67,347.58,L9
2024-04-27 21:53:52+00:00,366.98,376.83,357.50,351.49,345.42,341.06,333.74,328.94,326.02,328.20,338.44,346.52,350.68,354.39,361.41,360.12,355.40,353.09,351.49,352.76,353.78,356.89,360.49,365.90,369.47,377.68,384.23,396.88,393.82,386.00,376.77,373.68,372.99,376.65,380.25,388.13,391.77,395.58,395.54,391.35,389.52,385.37,381.92,384.64,390.63,397.13,401.51,402.51,401.54,400.90,395.70,390.14,387.66,389.13,387.30,384.61,383.77,382.94,381.27,377.48,375.01,370.51,369.73,364.13,364.07,360.73,359.51,358.88,363.07,365.67,367.22,367.51,361.27,354.44,346.11,341.40,337.93,337.54,339.07,345.07,349.84,356.53,356.76,360.87,363.85,368.15,370.67,373.22,374.61,375.96,376.43,377.40,375.94,382.03,384.95,386.42,388.00,390.98,393.84,398.33,401.73,401.19,387.87,378.87,370.68,365.76,363.30,363.73,367.10,361.48,360.62,364.59,356.36,343.02,347.69,L8
2024-05-04 21:59:34+00:00,366.72,376.72,357.20,351.29,345.46,341.13,333.54,329.07,325.96,328.45,338.02,345.85,350.56,354.52,361.64,360.35,355.62,353.09,351.25,352.62,353.47,356.54,360.20,365.56,368.89,377.25,384.11,396.75,393.61,386.36,377.33,374.31,373.38,376.56,379.91,387.90,391.57,395.25,395.65,391.93,389.96,385.95,381.98,384.67,390.59,397.12,401.42,402.52,401.39,400.87,396.08,390.62,388.14,388.93,387.50,384.88,384.59,383.74,382.11,377.81,375.72,371.33,370.00,364.54,364.90,361.75,360.25,359.85,363.53,366.50,368.54,368.28,362.16,355.39,347.57,342.62,338.98,337.99,339.27,345.75,350.45,357.51,357.95,361.72,365.07,368.44,370.88,373.51,375.17,377.07,377.48,378.57,377.27,383.13,384.93,387.20,389.65,392.36,394.76,398.56,402.86,401.48,388.24,379.34,370.94,366.16,363.28,363.83,367.43,361.62,360.82,364.18,356.28,343.79,348.75,L8
2024-05-12 21:59:49+00:00,367.09,376.61,357.63,351.64,345.49,341.38,333.80,329.18,326.26,329.04,339.04,346.66,350.96,354.81,361.75,360.70,356.13,353.46,351.73,353.17,353.98,357.07,360.86,366.18,369.77,378.46,384.66,396.74,393.41,383.72,375.29,372.24,373.71,376.83,380.32,388.54,391.86,395.74,395.93,391.94,390.36,386.19,381.32,383.66,389.69,395.22,400.46,401.69,401.01,400.44,395.62,390.61,388.15,387.94,386.64,385.32,385.15,384.49,382.79,378.32,376.18,372.07,370.91,365.10,365.69,362.44,360.84,360.46,364.05,367.09,369.05,368.86,362.77,356.20,348.27,343.48,339.78,337.05,339.05,346.38,350.97,358.02,358.60,362.14,366.27,369.35,371.38,374.00,375.92,378.03,378.39,380.03,378.45,384.24,385.80,388.16,390.74,392.46,394.89,398.66,402.90,401.51,388.26,380.04,371.84,366.57,363.72,364.64,368.02,362.23,361.25,364.14,356.24,343.96,348.85,L9
2024-05-29 21:53:30+00:00,366.88,375.80,358.56,351.47,345.70,341.44,333.42,328.81,326.33,329.10,339.30,346.37,350.65,355.38,362.28,360.64,356.33,353.28,351.80,353.24,354.41,357.69,361.76,367.16,371.41,379.98,384.82,396.15,392.39,383.05,374.97,371.98,373.89,376.80,380.75,389.51,392.52,396.25,396.04,392.41,390.81,386.54,381.87,383.77,389.91,394.66,400.38,401.37,400.80,400.33,396.13,391.69,388.27,387.62,386.61,385.73,385.45,384.87,383.00,378.56,376.60,373.79,372.24,366.14,366.43,363.31,361.25,360.88,364.56,367.80,368.07,368.24,363.01,356.55,349.42,344.81,340.95,338.67,340.61,347.99,352.67,359.69,360.17,362.78,367.91,370.30,371.38,375.66,376.96,379.13,380.28,382.17,380.42,386.23,386.93,389.54,390.02,392.35,393.99,398.38,403.84,402.48,389.25,381.05,372.64,367.36,364.02,365.45,367.74,362.12,360.93,363.89,356.22,345.14,350.05,L8
2024-06-05 21:59:44+00:00,366.65,375.74,358.56,351.23,345.54,341.18,332.75,328.17,325.89,328.60,338.46,345.34,349.93,354.72,361.84,360.17,355.80,352.92,351.39,352.73,353.61,356.99,361.03,366.27,370.53,379.12,384.13,395.26,391.16,381.96,373.95,371.19,372.67,375.74,379.77,388.32,391.58,395.13,394.96,391.59,390.14,386.06,381.44,383.42,389.44,394.00,399.94,400.65,400.06,399.30,395.57,391.30,387.84,386.93,386.00,385.26,385.01,384.20,382.24,377.89,375.98,373.42,371.71,365.43,365.49,362.33,360.53,359.99,363.33,366.44,366.44,366.99,361.99,355.57,348.39,343.56,339.61,337.51,340.32,347.77,352.49,359.32,360.03,362.44,367.58,369.94,371.12,375.45,376.51,378.70,379.55,381.35,379.78,385.51,386.07,388.34,388.92,392.05,393.80,398.18,402.79,401.02,387.70,379.66,372.05,367.28,363.81,364.56,366.80,360.79,359.77,362.81,355.18,344.35,349.07,L8
2024-06-21 21:59:53+00:00,366.26,376.02,358.96,351.40,345.74,341.37,332.56,328.12,326.12,328.90,338.53,345.56,350.12,355.00,361.83,360.14,355.98,353.13,351.73,352.91,354.17,357.28,362.01,367.55,372.25,380.56,384.76,394.59,390.27,381.04,373.28,370.21,371.72,374.57,379.51,388.62,391.47,394.74,394.71,391.45,390.05,385.88,381.69,383.98,390.08,394.20,399.53,400.52,399.48,398.88,395.92,391.82,387.26,386.24,385.24,385.17,385.11,384.39,382.27,377.91,376.26,373.69,371.39,364.77,364.86,361.78,359.57,359.01,362.33,365.81,366.01,366.48,361.92,355.30,347.84,343.57,339.50,337.31,340.89,349.30,353.80,360.55,361.47,363.93,369.87,371.05,371.90,376.29,377.54,380.27,379.88,380.72,379.81,386.55,386.88,388.82,388.32,391.52,394.02,398.49,402.65,400.69,387.58,379.45,372.53,368.74,364.01,364.54,366.48,360.49,358.89,362.14,355.24,344.16,349.55,L8
2024-06-29 21:59:23+00:00,366.26,376.02,358.96,351.40,345.74,341.37,332.56,328.12,326.12,328.90,338.53,345.56,348.88,353.59,360.59,358.72,354.91,352.09,350.84,351.83,353.21,356.41,361.19,366.56,371.23,379.40,383.51,393.27,388.82,379.82,371.98,368.94,370.12,372.97,378.08,386.83,390.45,393.60,393.77,390.39,389.41,385.12,380.95,383.49,389.52,393.92,398.89,399.79,398.01,398.01,395.50,391.42,386.31,385.36,384.36,384.36,383.87,383.52,381.30,377.12,375.24,372.70,369.76,363.47,363.54,360.45,358.48,357.77,360.39,363.85,363.95,365.20,360.74,353.89,346.55,342.24,338.03,335.68,340.18,348.19,352.71,359.44,360.59,362.85,368.35,369.33,370.68,375.22,376.52,378.88,378.74,379.58,378.58,384.62,384.90,386.15,386.31,390.35,392.60,397.23,401.13,399.25,386.63,378.08,371.44,367.86,363.45,363.81,365.35,359.31,357.58,361.31,353.85,342.82,348.69,L9
2024-07-07 21:59:37+00:00,365.23,374.70,359.29,350.54,344.78,340.24,330.91,326.49,324.52,327.10,336.20,342.81,346.57,351.56,358.69,356.92,353.04,350.68,349.31,350.51,351.60,355.07,359.49,365.46,369.81,377.97,381.04,390.70,386.07,376.95,369.39,366.48,367.78,370.54,376.16,384.60,388.47,391.34,392.27,388.93,388.27,383.69,379.72,382.57,388.36,393.01,397.93,398.30,396.16,396.51,394.62,390.39,385.00,383.70,382.95,382.92,382.53,382.06,379.85,375.44,373.70,371.14,367.65,361.00,361.27,358.42,356.25,355.58,357.47,361.09,360.95,363.31,358.69,351.71,344.52,340.34,335.92,333.60,339.10,347.21,351.17,358.10,359.51,361.50,367.40,367.23,369.09,374.13,375.57,377.66,377.22,377.77,377.03,382.44,382.65,383.08,383.22,388.37,390.51,395.47,399.59,397.17,385.03,376.24,369.51,366.23,362.25,362.16,363.60,357.68,356.14,360.15,352.59,342.00,347.91,L8
2024-07-24 21:53:53+00:00,365.11,374.06,359.67,350.80,344.90,339.72,329.32,324.68,322.98,325.28,334.27,340.92,345.26,349.78,356.94,355.48,351.47,349.23,348.37,349.82,350.74,354.52,358.74,365.11,369.09,376.89,379.20,388.39,383.58,374.79,367.22,364.37,365.77,368.86,374.38,382.64,386.70,389.50,390.85,388.07,388.53,383.63,378.77,381.72,387.79,392.24,397.24,397.42,395.40,395.56,393.82,389.22,384.23,383.06,382.11,381.25,381.15,381.29,379.46,374.76,372.54,370.17,366.26,359.33,359.83,356.78,354.74,352.59,354.70,358.70,357.99,361.36,356.90,349.98,342.94,339.14,334.20,332.08,338.09,346.46,350.61,357.86,359.17,361.58,367.47,366.56,368.06,373.40,375.45,376.62,375.71,376.39,375.78,381.22,381.55,380.61,381.32,386.57,389.19,395.44,399.07,396.20,383.64,375.01,368.11,365.11,361.82,361.44,362.42,356.64,355.09,359.33,351.78,341.13,347.13,L9
2024-09-01 22:00:00+00:00,362.83,373.39,358.26,350.23,344.69,339.62,328.61,325.11,321.80,323.44,331.60,338.93,344.95,349.40,356.89,354.36,349.48,346.84,346.70,347.66,348.23,351.56,355.47,362.24,364.56,371.71,376.16,385.70,380.36,372.27,365.40,361.46,362.83,365.55,370.44,377.69,381.15,385.11,387.88,387.04,386.64,381.81,377.76,380.92,385.76,388.81,395.45,394.59,391.97,394.36,393.48,389.82,385.55,383.76,381.72,379.60,378.46,378.22,376.30,371.21,369.22,367.28,361.45,357.74,359.38,354.81,352.26,348.24,348.34,352.46,353.77,360.65,355.56,348.82,341.53,336.42,330.39,328.16,334.67,343.66,348.55,356.60,357.74,361.70,366.54,365.13,365.09,371.49,373.86,375.42,374.81,376.31,377.08,380.47,380.10,377.52,377.32,386.23,387.63,394.18,397.39,392.48,379.26,371.75,363.72,360.50,360.98,360.87,358.62,353.12,351.61,356.27,346.74,338.31,344.81,L9
2024-09-02 21:54:20+00:00,362.58,373.77,357.24,350.12,344.53,339.77,328.31,325.22,321.80,323.93,331.50,338.56,344.37,349.40,356.85,354.26,349.18,346.99,347.03,347.82,348.29,351.57,355.70,362.37,364.05,370.61,375.34,385.54,379.54,371.77,365.24,361.47,362.92,365.87,370.71,377.00,380.12,383.95,387.51,386.11,385.58,381.39,378.52,381.77,385.40,388.44,395.05,394.34,391.45,393.90,392.50,389.54,386.86,385.24,382.58,379.30,378.06,377.03,376.04,371.01,368.90,367.01,361.65,358.30,359.64,354.26,351.43,347.87,347.51,351.53,352.66,360.06,354.73,348.31,342.06,336.36,330.67,329.56,335.03,343.24,348.43,356.52,357.97,361.58,366.04,364.57,364.52,370.77,373.29,374.79,374.20,376.17,377.07,380.12,379.84,377.28,377.18,385.72,387.31,392.76,396.76,391.95,378.17,370.30,362.50,359.73,359.95,359.90,357.92,352.38,351.10,355.05,345.69,337.73,344.61,L8
2024-09-17 22:00:28+00:00,361.51,372.91,352.95,347.73,344.01,338.90,324.94,323.91,322.00,324.74,329.49,333.64,341.14,346.97,354.82,353.39,347.64,345.86,345.62,346.42,346.73,351.01,354.91,361.26,360.43,366.45,371.62,381.34,372.95,367.68,362.29,359.40,360.52,364.21,369.32,373.98,376.71,381.53,384.58,383.61,382.88,379.67,377.58,382.23,384.30,386.04,393.56,392.45,388.76,390.12,389.27,387.55,386.47,383.62,380.81,377.25,375.46,373.36,373.09,369.10,367.90,363.77,359.38,354.95,356.80,351.09,348.40,344.69,344.51,346.76,347.16,355.95,350.09,344.80,339.52,333.74,327.65,327.57,332.56,342.26,347.60,353.82,355.45,359.26,364.89,362.29,362.72,367.62,369.40,371.11,371.71,375.37,376.93,379.72,377.75,374.53,374.31,383.83,385.85,389.62,392.73,388.59,375.19,365.72,359.47,358.75,359.29,356.40,353.53,349.32,348.51,353.04,343.12,333.83,340.18,L9
2024-09-25 22:00:07+00:00,361.73,373.11,352.50,347.00,344.04,338.39,324.63,323.93,322.59,325.45,329.37,332.86,340.30,346.55,355.04,353.40,347.91,345.99,345.54,346.32,346.48,350.31,354.56,361.14,360.62,366.00,371.32,380.62,371.91,366.61,361.68,358.80,359.93,363.43,368.82,373.18,376.07,380.51,383.71,382.53,381.49,378.83,377.32,382.72,383.54,385.39,392.56,391.94,388.75,389.44,388.62,387.49,387.16,384.55,381.44,377.37,375.44,373.36,373.35,369.28,367.35,363.74,358.86,354.87,356.57,351.02,347.86,344.47,343.66,345.66,345.45,355.09,349.74,344.12,339.20,333.87,327.87,327.60,332.85,341.61,346.94,353.77,356.66,359.75,365.03,361.49,362.69,366.77,368.63,370.45,371.24,375.14,376.42,379.20,376.80,373.97,374.34,383.59,385.76,388.93,392.79,388.83,375.91,365.59,359.61,358.47,359.15,356.42,353.08,349.45,348.61,353.41,343.16,333.19,339.88,L8
2024-10-04 21:54:20+00:00,361.78,372.93,351.86,346.68,343.92,338.31,324.95,324.19,322.95,326.28,329.35,332.58,339.67,346.12,354.70,353.26,347.98,346.56,346.13,346.65,346.83,350.41,354.51,361.00,360.82,365.97,371.12,379.86,371.06,365.43,361.07,358.30,359.95,363.46,368.14,372.27,376.26,379.98,383.17,380.47,379.60,377.89,377.35,383.33,383.29,385.50,392.23,391.99,389.03,388.81,387.83,387.18,387.54,385.26,382.03,378.00,375.37,373.37,373.34,369.05,366.89,363.79,358.79,354.39,355.95,350.98,347.45,344.20,342.41,344.31,343.94,353.89,349.03,343.82,339.16,334.28,328.72,327.81,333.04,340.76,346.12,353.86,357.87,360.75,364.75,359.94,361.48,365.97,367.39,369.92,372.22,375.60,375.96,377.74,376.06,372.89,374.35,383.51,385.46,387.64,391.78,388.87,376.38,365.42,358.96,357.41,358.00,355.25,351.58,347.96,348.10,353.29,342.57,332.35,338.67,L8
2024-10-12 21:54:27+00:00,362.51,373.36,352.16,347.20,344.41,338.85,326.06,324.99,323.65,326.83,330.04,333.18,340.18,346.56,355.36,353.85,348.70,347.47,346.75,347.42,347.38,351.11,355.00,361.45,361.62,366.46,371.97,380.08,371.54,365.59,361.67,358.84,360.98,363.85,368.55,373.11,376.20,379.94,382.86,380.40,379.51,378.82,377.75,383.60,383.69,385.87,392.40,392.18,389.61,388.81,388.23,387.60,388.33,386.34,382.97,378.80,375.80,374.08,373.56,369.46,367.35,364.16,358.90,354.36,355.73,351.08,347.92,344.46,342.52,344.08,344.17,353.66,349.65,344.29,339.75,335.08,329.49,328.95,333.88,341.13,346.84,354.25,358.80,362.16,365.79,359.87,361.32,365.99,368.19,370.12,373.01,376.11,375.88,377.83,376.50,373.16,375.31,384.00,386.03,387.90,391.55,389.77,377.64,366.56,359.34,357.27,357.84,355.20,351.27,347.86,348.38,353.22,343.09,332.56,339.01,L9
