dates,nzd0010-0000,nzd0010-0001,nzd0010-0002,nzd0010-0003,nzd0010-0004,nzd0010-0005,nzd0010-0006,nzd0010-0007,nzd0010-0008,nzd0010-0009,nzd0010-0010,nzd0010-0011,nzd0010-0012,nzd0010-0013,nzd0010-0014,nzd0010-0015,nzd0010-0016,nzd0010-0017,nzd0010-0018,nzd0010-0019,nzd0010-0020,nzd0010-0021,nzd0010-0022,nzd0010-0023,nzd0010-0024,nzd0010-0025,nzd0010-0026,nzd0010-0027,nzd0010-0028,nzd0010-0029,nzd0010-0030,nzd0010-0031,nzd0010-0032,nzd0010-0033,nzd0010-0034,nzd0010-0035,nzd0010-0036,nzd0010-0037,nzd0010-0038,nzd0010-0039,nzd0010-0040,nzd0010-0041,nzd0010-0042,nzd0010-0043,nzd0010-0044,nzd0010-0045,nzd0010-0046,nzd0010-0047,nzd0010-0048,nzd0010-0049,nzd0010-0050,nzd0010-0051,nzd0010-0052,nzd0010-0053,nzd0010-0054,nzd0010-0055,nzd0010-0056,nzd0010-0057,nzd0010-0058,nzd0010-0059,nzd0010-0060,nzd0010-0061,nzd0010-0062,nzd0010-0063,nzd0010-0064,nzd0010-0065,nzd0010-0066,nzd0010-0067,nzd0010-0068,nzd0010-0069,nzd0010-0070,nzd0010-0071,nzd0010-0072,nzd0010-0073,nzd0010-0074,nzd0010-0075,nzd0010-0076,nzd0010-0077,nzd0010-0078,nzd0010-0079,nzd0010-0080,nzd0010-0081,nzd0010-0082,nzd0010-0083,nzd0010-0084,nzd0010-0085,nzd0010-0086,nzd0010-0087,nzd0010-0088,nzd0010-0089,nzd0010-0090,nzd0010-0091,nzd0010-0092,nzd0010-0093,nzd0010-0094,nzd0010-0095,nzd0010-0096,nzd0010-0097,nzd0010-0098,nzd0010-0099,nzd0010-0100,nzd0010-0101,nzd0010-0102,nzd0010-0103,nzd0010-0104,nzd0010-0105,nzd0010-0106,nzd0010-0107,nzd0010-0108,nzd0010-0109,nzd0010-0110,nzd0010-0111,nzd0010-0112,nzd0010-0113,nzd0010-0114,nzd0010-0115,nzd0010-0116,nzd0010-0117,nzd0010-0118,nzd0010-0119,nzd0010-0120,nzd0010-0121,nzd0010-0122,nzd0010-0123,nzd0010-0124,nzd0010-0125,nzd0010-0126,nzd0010-0127,nzd0010-0128,nzd0010-0129,nzd0010-0130,nzd0010-0131,nzd0010-0132,nzd0010-0133,nzd0010-0134,nzd0010-0135,nzd0010-0136,nzd0010-0137,nzd0010-0138,nzd0010-0139,nzd0010-0140,nzd0010-0141,nzd0010-0142,nzd0010-0143,nzd0010-0144,nzd0010-0145,nzd0010-0146,nzd0010-0147,nzd0010-0148,nzd0010-0149,nzd0010-0150,nzd0010-0151,nzd0010-0152,nzd0010-0153,nzd0010-0154,nzd0010-0155,nzd0010-0156,nzd0010-0157,nzd0010-0158,nzd0010-0159,nzd0010-0160,nzd0010-0161,nzd0010-0162,nzd0010-0163,nzd0010-0164,nzd0010-0165,nzd0010-0166,nzd0010-0167,nzd0010-0168,nzd0010-0169,nzd0010-0170,nzd0010-0171,nzd0010-0172,nzd0010-0173,nzd0010-0174,nzd0010-0175,nzd0010-0176,nzd0010-0177,nzd0010-0178,nzd0010-0179,nzd0010-0180,nzd0010-0181,nzd0010-0182,nzd0010-0183,nzd0010-0184,nzd0010-0185,nzd0010-0186,nzd0010-0187,nzd0010-0188,nzd0010-0189,nzd0010-0190,nzd0010-0191,nzd0010-0192,nzd0010-0193,nzd0010-0194,nzd0010-0195,nzd0010-0196,nzd0010-0197,nzd0010-0198,nzd0010-0199,nzd0010-0200,nzd0010-0201,nzd0010-0202,nzd0010-0203,nzd0010-0204,nzd0010-0205,nzd0010-0206,nzd0010-0207,nzd0010-0208,nzd0010-0209,nzd0010-0210,nzd0010-0211,nzd0010-0212,nzd0010-0213,nzd0010-0214,nzd0010-0215,nzd0010-0216,nzd0010-0217,nzd0010-0218,nzd0010-0219,nzd0010-0220,nzd0010-0221,nzd0010-0222,nzd0010-0223,nzd0010-0224,nzd0010-0225,nzd0010-0226,nzd0010-0227,nzd0010-0228,nzd0010-0229,nzd0010-0230,nzd0010-0231,nzd0010-0232,nzd0010-0233,nzd0010-0234,nzd0010-0235,nzd0010-0236,nzd0010-0237,nzd0010-0238,nzd0010-0239,nzd0010-0240,nzd0010-0241,nzd0010-0242,nzd0010-0243,nzd0010-0244,nzd0010-0245,nzd0010-0246,nzd0010-0247,nzd0010-0248,nzd0010-0249,nzd0010-0250,nzd0010-0251,nzd0010-0252,nzd0010-0253,nzd0010-0254,nzd0010-0255,nzd0010-0256,nzd0010-0257,satname
2013-06-04 22:13:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.30,263.80,258.56,265.66,269.46,278.56,282.34,290.26,282.26,280.46,280.25,280.15,279.32,277.46,278.18,275.25,281.85,277.43,278.95,275.69,275.06,271.38,269.91,268.05,240.82,235.48,272.75,259.40,267.49,275.58,279.34,280.44,285.91,290.41,294.10,295.09,298.42,301.98,294.12,293.60,284.82,287.12,292.34,289.34,290.06,291.20,290.89,288.13,287.49,286.86,288.45,287.17,286.61,288.38,296.20,288.50,285.15,284.82,278.86,287.14,264.89,279.35,292.17,291.06,292.65,293.19,284.18,283.02,283.24,289.45,293.79,292.54,291.83,293.30,293.24,295.99,296.80,295.50,294.45,295.10,293.58,287.89,295.53,297.00,297.02,287.49,277.54,282.41,289.85,293.72,295.94,295.95,298.39,305.71,309.17,291.51,315.73,314.70,,,,,,,,,,,,,,,,,357.81,366.07,370.25,370.24,374.88,375.61,369.65,362.45,361.19,362.19,361.70,359.13,359.60,359.42,358.10,357.55,358.02,360.59,364.05,365.60,361.34,359.57,355.70,347.59,342.87,342.24,343.60,343.92,346.11,346.35,343.78,345.35,347.34,351.47,353.67,353.00,349.39,356.77,358.05,355.88,350.78,350.28,347.25,346.03,344.70,341.00,334.47,336.13,338.75,346.86,351.21,356.66,351.30,339.72,338.31,328.12,334.74,344.42,340.56,339.06,338.82,339.01,,,,,,,,,,,,,L7
2013-06-28 22:19:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.30,263.80,258.56,265.66,269.46,279.78,280.99,290.11,284.00,282.92,280.82,282.29,280.58,279.74,281.59,279.19,284.18,280.13,281.40,277.18,277.46,273.95,272.52,268.30,252.72,238.45,258.12,261.44,270.65,278.57,283.49,283.98,287.95,294.10,295.34,296.74,301.47,301.60,295.39,296.52,286.19,288.85,294.77,293.67,292.28,292.78,293.82,289.69,288.54,289.86,288.69,289.16,290.45,291.53,296.99,286.95,283.43,281.45,275.71,272.08,257.74,276.27,288.73,291.87,293.31,292.22,288.38,284.04,285.40,292.50,295.08,293.91,293.74,295.05,295.47,297.64,297.26,296.19,295.89,296.42,293.57,287.58,295.19,297.51,297.53,287.49,277.54,282.41,289.85,293.72,295.94,295.95,298.39,305.71,309.17,291.51,315.73,314.70,,,,,,,,,,,,,,,,,367.44,376.15,378.43,378.05,379.60,378.03,372.42,364.95,361.96,361.87,360.70,358.59,360.28,359.75,359.39,358.47,358.37,361.30,365.06,366.64,362.55,360.89,356.61,349.34,343.99,342.23,343.56,344.51,346.95,348.21,345.47,346.89,348.79,352.49,354.62,353.50,350.68,357.26,358.48,357.13,352.16,349.71,347.52,347.34,345.64,342.28,336.42,338.91,341.01,345.54,351.80,357.62,350.78,341.93,339.01,329.94,337.98,341.70,341.34,339.06,338.82,339.01,,,,,,,,,327.09,331.35,334.01,323.75,L8
2013-07-14 22:19:34+00:00,252.55,274.73,283.76,301.80,308.20,312.38,325.72,335.60,339.87,329.88,342.70,343.30,329.46,316.72,316.11,314.67,314.15,288.75,290.90,287.46,271.54,267.68,266.78,250.84,249.24,255.35,254.66,246.64,241.50,241.43,241.49,233.92,232.99,229.87,237.31,238.26,230.06,233.93,233.74,234.37,235.93,254.11,251.99,252.72,241.23,246.40,252.32,241.40,241.07,235.69,243.74,239.51,243.80,246.14,237.75,229.54,241.16,242.44,235.74,232.54,240.56,230.14,228.81,232.09,239.34,235.26,240.50,233.43,244.32,252.92,252.77,246.45,242.71,256.50,268.99,281.75,282.08,290.13,283.88,281.85,278.16,280.37,277.64,277.10,280.90,281.13,284.58,282.04,282.03,279.06,278.32,273.84,270.64,264.24,257.92,239.63,250.12,256.96,269.77,279.02,284.01,284.82,286.68,293.21,294.42,294.54,299.59,298.89,294.00,295.69,283.18,286.62,294.30,296.23,294.29,292.98,292.39,287.66,286.50,288.62,285.36,287.57,291.93,291.61,299.53,288.16,282.63,280.16,277.92,257.18,259.35,280.06,288.18,295.22,295.25,291.94,287.10,283.13,286.93,295.05,294.81,291.82,292.21,293.31,293.95,295.03,293.87,293.58,293.03,294.52,292.70,285.34,294.37,296.73,295.91,282.67,272.12,276.57,277.54,283.81,271.85,278.54,289.48,304.17,306.87,,293.15,297.75,297.70,304.29,305.49,,,296.39,299.87,318.76,328.50,334.27,339.88,341.32,339.05,338.98,353.71,371.67,370.92,379.85,380.84,380.40,382.59,379.66,372.71,362.94,358.78,359.78,357.83,355.36,358.74,359.95,359.41,359.25,358.64,361.60,366.18,366.93,362.69,361.11,358.02,349.89,344.11,341.61,341.80,343.63,346.76,347.48,344.75,346.67,350.22,353.48,355.22,353.03,350.96,357.89,358.10,356.66,352.81,348.37,345.88,347.75,347.48,343.19,338.35,339.89,342.86,345.31,350.02,356.46,347.16,338.79,334.78,326.78,337.57,341.07,339.65,339.04,335.03,338.20,345.41,351.84,360.29,345.38,358.85,353.97,342.81,325.96,329.65,337.21,334.41,322.03,L8
2013-08-31 22:19:38+00:00,252.55,274.73,283.76,301.80,308.20,312.38,325.72,335.60,339.87,329.88,342.70,343.30,329.46,316.72,316.11,314.67,314.15,288.75,290.90,287.46,271.54,267.68,266.78,250.84,249.24,255.35,254.66,246.64,239.83,241.56,239.02,231.86,233.58,230.97,237.31,238.26,230.06,233.93,233.74,234.37,235.93,254.11,251.99,252.72,241.23,246.40,252.32,241.40,241.07,235.69,243.74,239.51,243.80,246.14,237.75,229.54,241.16,242.44,235.74,232.54,240.56,230.14,228.81,232.09,239.34,235.26,240.50,233.43,244.32,252.92,252.77,246.45,243.71,255.63,265.11,278.81,281.73,288.83,284.90,282.63,280.74,282.24,278.30,275.52,280.99,280.92,284.91,284.22,282.42,280.98,279.14,274.91,270.02,265.43,259.42,242.23,249.35,258.34,271.55,280.06,284.60,286.29,287.66,292.94,294.88,295.31,299.30,300.63,296.09,295.53,281.72,287.66,295.27,296.94,295.56,293.46,292.16,289.19,288.16,288.43,286.05,287.95,291.19,291.61,299.53,288.16,282.63,280.16,277.92,257.18,259.35,280.06,288.18,295.22,295.25,291.94,287.10,283.13,285.01,292.90,293.28,290.51,292.28,293.71,294.22,296.18,295.49,293.23,291.93,294.56,294.58,287.93,295.93,298.26,297.12,284.55,274.43,279.26,275.31,282.51,273.84,278.77,289.90,297.92,300.57,,290.45,297.75,297.70,304.29,305.49,,,296.39,299.87,318.76,328.50,334.27,339.88,341.32,339.05,338.98,353.71,371.67,371.07,380.14,381.77,381.75,383.05,379.98,373.56,363.95,359.72,359.80,355.59,353.69,358.29,360.53,359.89,360.05,360.12,362.30,365.66,366.42,363.20,361.88,358.67,351.16,346.15,341.26,341.26,343.19,346.51,346.82,346.91,347.72,351.15,354.45,354.53,353.19,352.15,358.26,360.02,357.71,352.51,348.75,345.75,346.58,345.98,342.06,340.31,341.44,342.86,345.31,350.02,356.46,347.16,338.79,334.78,326.78,337.57,341.07,339.65,339.04,335.03,338.20,345.41,351.84,360.29,345.38,358.85,353.97,342.81,325.96,329.65,337.21,334.41,322.03,L8
2014-02-23 22:18:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.16,241.82,236.55,229.80,234.17,232.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.71,254.76,261.22,272.93,281.04,286.24,295.25,292.01,295.88,295.31,290.19,285.62,290.28,290.31,291.09,294.96,283.60,286.74,281.60,278.13,268.17,269.02,263.92,250.02,247.82,262.48,276.88,283.19,286.36,290.70,290.62,302.49,306.70,310.45,314.13,317.04,313.01,305.93,294.05,302.30,304.78,304.91,306.48,306.55,306.86,305.25,302.42,299.85,299.81,299.16,288.99,,,,,,,,,,,,,,,,293.81,297.92,301.06,300.75,304.88,307.67,306.96,299.65,300.35,292.17,288.64,294.70,300.23,295.70,300.60,302.87,300.75,288.32,279.04,284.65,273.08,281.22,275.82,279.01,290.32,291.66,294.27,,287.75,,,,,,,,,,,,,,,,,,371.50,381.02,384.58,385.80,384.44,387.69,385.50,377.04,373.27,370.34,361.90,362.11,365.96,368.83,369.74,370.20,371.19,371.77,370.20,372.27,372.01,368.11,364.24,356.22,354.30,339.88,339.14,341.43,345.52,344.19,355.56,351.91,354.88,358.35,351.75,353.83,356.93,359.74,367.71,361.91,351.30,358.16,354.41,351.62,348.73,347.03,351.55,353.52,366.30,371.67,380.46,384.33,375.10,370.76,361.64,354.83,353.10,347.89,,,,,,,,,,,,,,,,,L8
2014-03-11 22:18:08+00:00,224.23,250.21,269.09,288.03,302.89,319.00,335.55,337.78,344.67,343.43,340.17,339.26,341.33,350.79,341.27,331.27,327.92,322.13,314.25,322.75,307.59,286.49,280.46,270.42,276.89,263.17,261.06,262.82,259.34,252.40,248.16,263.16,263.48,263.44,261.53,257.72,247.70,247.28,256.92,260.29,263.26,257.65,247.82,253.92,266.63,274.03,276.64,281.50,283.87,,269.08,256.45,254.43,264.67,257.11,250.02,266.27,253.85,254.24,248.06,243.07,244.00,254.37,255.26,262.42,267.91,262.91,251.22,245.26,252.10,265.53,264.66,282.62,279.17,287.41,291.64,300.24,307.84,302.21,303.37,302.66,303.83,300.50,300.86,298.74,300.51,298.06,298.81,304.23,301.29,302.88,299.85,299.15,296.00,293.17,289.15,269.86,292.48,300.41,300.33,311.79,309.68,308.56,313.24,315.55,320.37,327.40,326.91,320.74,317.50,311.57,313.25,311.94,312.32,315.87,318.69,320.35,315.45,310.84,311.31,309.51,308.65,319.35,324.66,324.19,309.46,305.96,308.71,301.95,284.01,295.47,302.22,301.84,306.24,310.20,311.89,312.59,311.87,309.50,318.04,314.56,316.85,317.25,319.00,320.72,317.83,316.45,317.68,320.61,319.87,324.16,318.85,322.22,318.47,322.71,316.93,320.11,324.74,,316.23,,,,,335.21,296.81,311.34,314.27,309.48,309.17,304.72,,302.84,316.83,330.91,322.49,324.17,332.70,340.19,344.49,352.85,375.13,383.78,380.13,391.54,404.63,403.99,399.99,396.54,392.75,391.18,386.00,384.31,381.26,377.58,375.98,374.51,375.62,377.17,377.16,376.27,377.72,376.46,380.72,379.01,369.97,367.07,361.62,358.78,357.51,356.68,360.71,362.13,365.47,366.08,363.53,367.17,366.21,371.42,367.88,374.53,368.05,376.21,364.39,361.28,364.20,362.89,362.44,355.13,356.12,355.41,360.62,365.22,368.06,381.61,384.28,376.52,375.38,365.96,363.17,358.41,352.26,,,,,,,,,,,,,,,,,L8
2014-05-30 22:17:11+00:00,224.23,250.21,269.09,288.03,302.89,319.00,335.55,337.78,344.67,343.43,340.17,339.26,341.33,350.79,341.27,331.27,327.92,322.13,314.25,322.75,307.59,286.49,280.46,270.42,276.89,263.17,261.06,246.67,259.34,240.80,235.74,242.63,263.48,263.44,261.53,257.72,247.70,247.28,256.92,260.29,263.26,257.65,247.82,253.92,266.63,274.03,276.64,281.50,283.87,,269.08,256.45,254.43,264.67,257.11,250.02,266.27,253.85,254.24,248.06,243.07,244.00,254.37,255.26,262.42,267.91,262.91,251.22,245.26,252.10,265.53,264.66,282.62,266.48,278.36,279.16,287.19,299.15,298.16,297.98,295.69,298.43,294.15,296.35,298.74,300.51,298.06,298.81,304.23,301.29,302.88,299.85,299.15,296.00,276.61,270.02,253.48,276.74,286.27,291.86,301.69,303.34,302.43,309.48,315.55,320.37,327.40,326.91,320.74,317.50,311.57,313.25,307.90,309.00,308.88,310.60,310.46,305.12,303.31,304.65,302.64,302.82,306.91,311.55,305.52,294.24,294.97,291.73,286.38,270.61,277.39,287.46,293.95,299.03,299.84,302.92,306.27,298.93,302.80,311.75,309.28,311.28,311.67,313.31,315.34,306.62,305.13,307.09,310.62,310.72,308.35,304.80,311.42,310.66,311.54,303.67,301.94,305.10,275.89,301.37,269.91,282.28,290.05,303.50,316.75,287.55,300.21,308.63,303.85,301.50,294.82,,289.97,305.94,304.30,315.75,324.50,330.08,329.34,335.16,344.61,359.99,368.69,374.12,384.56,395.18,396.19,392.33,389.69,387.09,386.06,382.06,379.39,377.75,372.71,371.03,370.49,370.35,372.21,372.07,371.26,373.91,373.35,377.41,374.92,367.77,364.20,358.86,353.41,351.51,351.47,351.63,353.12,356.33,358.16,357.92,360.81,359.29,360.95,361.71,365.69,361.48,367.82,360.85,358.14,359.77,357.37,357.05,352.07,352.52,350.64,356.62,360.78,363.53,374.80,376.10,369.64,366.70,355.53,354.24,353.95,348.15,338.61,328.14,327.52,333.53,337.95,336.38,339.08,359.24,360.02,342.36,340.33,333.02,334.70,332.16,338.54,338.78,L8
2014-07-17 22:17:28+00:00,224.23,250.21,269.09,288.03,302.89,319.00,335.55,337.78,344.67,343.43,340.17,339.26,341.33,350.79,341.27,331.27,327.92,322.13,314.25,322.75,307.59,286.49,280.46,270.42,276.89,263.17,261.06,246.67,259.34,236.73,235.74,242.63,263.48,263.44,261.53,257.72,247.70,247.28,256.92,260.29,263.26,257.65,247.82,253.92,266.63,274.03,276.64,281.50,283.87,,269.08,256.45,254.43,264.67,257.11,250.02,266.27,253.85,254.24,248.06,243.07,244.00,254.37,255.26,262.42,267.91,262.91,251.22,245.26,252.10,265.53,264.66,282.62,266.48,278.36,279.16,287.19,299.15,295.06,295.87,293.03,295.37,288.94,293.72,295.97,294.98,295.54,291.96,293.46,289.58,292.90,286.40,289.61,281.56,269.96,264.28,246.72,268.52,280.96,288.10,297.85,300.46,299.83,307.42,313.16,313.93,320.35,317.92,313.39,309.96,301.24,305.44,305.96,307.39,306.23,307.06,308.23,302.04,301.10,302.43,301.83,300.75,303.63,306.99,302.56,290.33,291.78,286.42,281.42,268.12,264.62,281.24,289.98,298.36,298.55,299.62,301.40,288.81,296.89,307.46,306.68,307.40,307.43,309.21,312.05,303.15,302.67,305.41,307.33,308.35,305.22,299.26,306.82,308.95,306.40,296.87,293.58,295.50,273.22,294.91,264.12,278.50,286.44,301.31,308.67,279.00,294.16,303.91,300.59,298.52,294.82,,289.97,305.94,304.30,315.75,324.50,330.08,329.34,335.16,344.61,359.99,368.69,374.12,381.48,391.37,393.06,389.71,385.35,385.44,384.15,378.61,377.06,375.70,369.86,368.53,368.06,367.44,368.95,368.95,369.26,371.57,370.25,374.79,371.38,365.11,361.53,355.61,351.10,350.26,348.93,348.23,350.13,353.06,354.58,354.71,357.99,356.92,357.80,358.23,361.05,359.70,364.75,357.96,356.41,356.73,354.42,354.97,350.51,349.06,347.65,353.14,357.17,359.84,369.57,370.22,362.96,359.11,348.36,346.56,349.04,344.75,336.02,328.70,325.66,330.37,337.01,333.89,333.37,359.24,345.96,330.26,330.95,327.24,327.98,330.70,325.14,325.48,L8
2015-01-25 22:17:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.41,298.07,309.12,300.86,297.22,302.77,291.72,293.42,301.29,302.66,293.82,294.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.94,374.87,372.03,370.39,369.44,360.74,359.71,360.76,352.75,359.47,361.32,358.93,361.79,367.48,368.90,361.83,362.16,355.15,349.64,345.44,341.45,339.91,343.33,345.65,344.68,349.21,352.03,350.05,348.86,352.23,350.66,351.03,356.12,353.13,356.39,358.53,344.84,342.69,346.84,351.97,347.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-06-02 22:16:44+00:00,192.40,,,,,,,,,303.56,,301.89,306.89,,,,,278.12,,262.10,251.26,254.44,257.66,252.13,245.67,,,,258.23,,223.17,242.77,,,,,,,,,,,,233.41,237.70,246.62,255.23,245.68,246.02,239.59,244.89,240.31,235.53,228.06,229.17,236.79,246.33,237.44,245.57,237.60,228.09,206.59,214.70,232.42,226.74,,,,,,,,,219.63,229.49,268.55,274.63,282.16,272.57,286.59,284.37,284.00,290.18,283.78,284.09,273.19,263.72,271.76,278.39,278.27,279.69,280.36,,,,,,,263.64,266.48,255.04,,,295.87,301.35,300.54,305.19,283.65,277.25,302.77,287.54,293.42,301.29,302.66,274.50,294.62,,,,,,,259.11,289.65,292.81,291.19,283.43,289.20,274.22,269.92,,284.88,285.96,266.68,,,,,,,,,,,,,278.94,271.36,,272.91,259.42,,,297.64,294.14,291.38,287.91,288.14,287.57,292.16,283.95,292.57,301.57,,,,281.80,293.72,292.24,292.95,272.20,,294.61,300.00,305.02,315.59,328.35,330.77,334.52,332.68,337.08,340.13,352.09,358.62,370.06,379.81,386.42,382.38,379.17,376.92,379.32,368.40,367.38,366.49,358.04,352.82,355.61,352.19,351.25,354.54,356.56,360.83,364.53,367.80,361.70,360.00,355.11,348.33,343.17,342.42,342.14,343.23,345.65,349.37,348.37,347.74,350.05,348.86,352.23,350.66,351.03,356.12,353.13,356.39,358.53,344.84,345.21,344.89,343.22,340.38,330.28,337.67,340.39,349.26,353.02,357.96,349.57,347.12,344.98,338.89,338.39,332.88,331.11,330.67,321.98,326.78,331.40,332.28,321.72,,,,,,,,,,L8
2015-07-20 22:17:10+00:00,192.40,,,,,,,,,303.56,,301.89,306.89,,,,,278.12,,262.10,251.26,254.44,257.66,252.13,245.67,,,,258.23,,223.17,242.77,,,,,,,,,,,,233.41,237.70,246.62,255.23,245.68,246.02,239.59,244.89,240.31,235.53,228.06,229.17,236.79,246.33,237.44,245.57,237.60,228.09,206.59,214.70,232.42,226.74,,,,,,,,,219.63,229.49,268.55,274.63,282.16,290.89,292.79,295.15,292.78,297.39,295.00,293.15,290.90,281.88,287.41,286.70,289.72,279.69,280.36,,,,,,,263.64,266.48,255.04,,316.82,304.49,306.61,308.42,310.98,296.66,291.86,308.42,297.40,304.66,309.06,308.08,289.39,307.81,311.88,314.37,316.88,309.93,312.82,317.37,290.43,303.63,301.19,301.39,297.06,304.93,290.49,291.88,286.25,293.88,294.40,287.89,312.31,310.63,302.57,286.33,299.45,312.88,319.02,318.28,314.69,313.63,315.98,324.98,300.79,298.95,327.07,300.25,289.62,326.67,,297.64,294.14,291.38,287.91,288.14,287.57,292.16,283.95,292.57,301.57,,,,281.80,293.72,292.24,292.95,272.20,,294.61,300.00,305.02,315.59,328.35,330.77,334.52,332.68,337.08,340.13,352.09,358.62,370.06,379.81,396.95,394.60,391.71,384.08,384.02,374.36,373.27,371.89,365.73,361.25,363.01,359.84,358.88,361.60,362.30,367.36,369.06,370.95,368.72,367.21,360.54,355.26,350.70,349.14,347.52,348.81,356.16,353.47,353.89,354.20,356.98,358.50,361.60,358.44,361.52,365.34,362.95,362.64,362.76,354.87,350.89,349.79,347.79,345.09,342.65,347.93,352.76,359.40,362.23,369.32,359.23,356.52,351.86,345.61,347.68,341.34,339.54,337.09,321.98,326.78,331.40,332.28,321.72,,,,,,,,,344.48,L8
2015-08-05 22:17:13+00:00,192.40,,,,,,,,,303.56,,301.89,306.89,,,,,278.12,,262.10,251.26,254.44,257.66,252.13,245.67,,,,258.23,,223.17,242.77,,,,,,,,,,,,233.41,237.70,246.62,255.23,245.68,246.02,239.59,244.89,240.31,235.53,228.06,229.17,236.79,246.33,237.44,245.57,237.60,228.09,206.59,214.70,232.42,226.74,,,,,,,,,219.63,229.49,268.55,274.63,282.16,290.89,292.06,294.20,292.50,296.06,293.36,293.73,292.21,285.14,287.75,285.54,285.65,285.82,279.51,279.22,263.77,240.19,249.49,,255.32,269.02,274.17,272.89,284.67,306.36,304.02,307.21,313.59,311.92,294.56,289.18,314.08,300.24,315.90,316.82,313.50,287.18,321.00,311.88,314.37,316.88,309.93,307.26,317.37,290.43,303.63,301.19,301.39,297.06,304.93,290.49,291.88,286.25,293.88,294.40,287.89,312.31,310.63,302.57,286.33,299.45,312.88,319.02,318.28,314.69,313.63,315.98,324.98,300.79,298.95,327.07,300.25,289.62,326.67,,297.64,294.14,291.38,287.91,288.14,287.57,292.16,283.95,292.57,301.57,,,,281.80,293.72,292.24,292.95,272.20,,294.61,300.00,305.02,315.59,328.35,330.77,334.52,332.68,337.08,340.13,352.09,358.62,370.06,379.81,396.95,394.60,391.71,385.18,385.28,374.40,374.70,373.12,368.22,362.02,364.13,363.38,358.59,361.74,363.98,370.14,369.85,371.97,372.16,368.37,363.51,356.71,353.32,352.99,351.33,351.55,366.68,357.87,356.23,355.28,363.90,368.13,364.75,364.20,365.09,366.88,366.33,363.38,362.56,364.89,355.00,351.26,345.70,343.72,342.65,347.93,352.76,359.40,362.23,369.32,359.23,356.52,351.86,345.61,347.68,341.34,339.54,337.09,321.98,326.78,331.40,332.28,321.72,,,,,,,,,344.48,L8
2015-10-24 22:17:40+00:00,192.40,,,,,,,,,303.56,,301.89,306.89,,,,,278.12,,262.10,251.26,254.44,257.66,252.13,245.67,,,,258.23,,223.17,242.77,,,,,,,,,,,,233.41,237.70,246.62,255.23,245.68,246.02,239.59,244.89,240.31,235.53,228.06,229.17,236.79,246.33,237.44,245.57,237.60,228.09,206.59,214.70,232.42,226.74,,,,,,,,,219.63,229.49,268.55,274.63,282.16,290.89,292.06,294.20,292.50,296.06,293.36,293.73,292.21,285.14,287.75,285.54,285.65,285.82,279.51,279.22,263.77,240.19,278.14,292.48,284.57,285.37,287.91,287.14,306.75,315.43,307.74,315.51,318.66,317.02,310.47,289.18,314.08,300.24,315.90,316.82,313.50,287.18,321.00,311.88,314.37,316.88,309.93,307.26,317.37,290.43,303.63,301.19,301.39,297.06,304.93,290.49,291.88,286.25,293.88,294.40,287.89,312.31,310.63,302.57,286.33,299.45,312.88,319.02,318.28,314.69,313.63,315.98,324.98,300.79,298.95,327.07,300.25,289.62,326.67,,297.64,294.14,291.38,287.91,288.14,287.57,292.16,283.95,292.57,301.57,,,,281.80,293.72,292.24,292.95,272.20,,294.61,300.00,305.02,315.59,328.35,330.77,334.52,332.68,337.08,340.13,352.09,358.62,370.06,379.81,396.95,394.60,391.71,385.18,385.28,374.40,374.70,373.12,368.22,362.02,364.13,363.38,358.59,361.74,370.25,374.79,376.67,378.21,375.89,371.74,366.54,360.25,357.73,359.72,357.94,354.82,371.44,362.72,359.21,359.38,368.02,370.19,366.93,366.72,367.19,369.08,370.35,366.26,366.43,364.43,357.11,354.04,350.01,349.59,349.17,352.88,356.89,363.25,367.06,374.22,367.72,356.52,351.86,350.96,349.72,344.26,339.54,337.09,321.98,326.78,331.40,332.28,321.72,,,,,,,,,368.74,L8
