dates,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078,satname
2011-03-07 21:43:36+00:00,358.32,352.23,343.78,335.46,331.12,327.01,327.73,329.87,332.58,333.52,330.72,327.28,325.55,326.08,327.07,330.67,331.55,333.13,331.55,327.76,327.95,323.95,324.85,324.18,325.54,326.38,330.11,331.28,333.24,335.29,335.89,333.50,333.73,332.07,332.55,333.36,336.23,340.70,344.22,334.47,338.90,342.90,350.88,358.79,360.04,360.38,358.80,355.32,350.77,353.12,351.41,352.41,354.07,355.31,359.46,363.08,364.73,365.19,365.82,366.02,367.36,366.36,360.32,357.81,357.33,358.18,357.49,355.31,351.34,349.34,351.96,357.60,359.45,362.23,367.54,373.16,396.35,382.50,381.22,L5
2011-03-15 21:47:14+00:00,363.80,354.91,345.45,338.12,333.14,329.17,329.60,331.70,333.98,334.73,332.44,329.55,326.93,327.47,328.53,330.60,332.21,333.47,331.89,328.58,329.08,324.54,326.21,325.16,326.50,327.59,331.01,332.59,333.89,337.22,337.74,335.95,336.06,334.96,334.94,336.01,339.74,343.47,345.84,335.08,341.62,344.26,351.94,358.12,360.66,360.99,359.77,357.10,353.52,354.95,354.34,354.54,355.72,356.87,360.88,363.88,364.87,366.13,366.73,367.59,368.86,366.89,361.42,358.56,358.12,359.16,358.32,355.62,351.91,348.68,351.82,357.72,359.11,361.93,366.19,372.84,395.24,382.17,380.05,L7
2011-05-18 21:47:14+00:00,365.87,358.31,349.63,343.19,338.40,334.47,333.53,333.77,335.51,335.76,335.12,333.62,330.83,330.75,330.93,332.27,334.24,336.67,334.94,331.52,331.35,327.89,329.71,330.60,330.61,329.68,332.32,333.42,334.59,338.07,337.22,335.85,335.07,334.39,335.28,338.47,340.90,345.60,346.57,329.91,340.33,341.81,347.29,353.76,356.54,357.22,359.79,360.34,357.81,357.67,358.02,357.37,359.24,359.15,363.27,365.86,367.82,368.79,369.49,370.84,372.97,369.49,365.68,362.33,361.93,363.38,361.95,358.31,356.64,354.35,355.99,357.14,358.00,359.70,362.66,369.81,393.24,380.84,378.26,L7
2011-08-22 21:47:04+00:00,369.65,361.18,351.56,345.68,339.32,336.17,334.06,334.23,335.56,337.05,337.14,335.36,333.00,333.08,334.57,335.21,337.14,339.04,338.15,335.30,335.26,333.08,333.70,333.79,333.82,334.28,337.39,339.15,340.51,341.01,340.39,339.09,338.47,337.72,339.87,338.47,340.90,345.60,346.57,329.91,340.33,349.02,352.32,354.12,357.41,361.37,363.87,363.39,363.25,362.86,363.59,363.29,365.09,364.20,368.13,369.67,371.46,373.34,374.16,375.90,379.00,374.98,372.04,368.50,368.69,369.26,369.37,365.29,363.28,359.94,361.29,362.37,360.90,364.90,367.01,377.00,396.85,383.58,380.03,L7
2011-09-07 21:46:59+00:00,374.35,363.52,354.04,348.73,341.51,339.59,337.37,336.17,337.94,340.83,340.00,339.21,335.72,336.51,338.32,337.89,340.22,343.32,342.30,339.60,338.91,338.01,338.02,339.35,340.23,339.92,342.47,347.71,347.81,350.79,352.31,352.19,348.17,350.56,345.56,344.59,355.59,357.80,354.26,346.89,351.86,357.42,361.42,362.86,366.07,363.93,365.23,366.56,367.59,366.69,370.52,367.55,368.15,368.34,370.89,372.54,372.88,374.94,377.07,380.57,383.39,378.28,376.66,373.41,372.72,373.99,375.05,370.04,369.05,366.14,365.69,362.80,359.84,364.56,366.83,382.25,402.94,393.21,387.69,L7
2011-10-25 21:47:02+00:00,369.03,361.85,351.11,345.73,339.27,337.63,336.18,334.95,335.89,339.49,337.31,336.17,334.06,334.72,336.61,338.83,341.28,344.92,342.54,339.77,338.75,339.60,337.86,339.63,341.42,339.62,343.44,347.33,349.65,350.07,354.35,352.54,348.36,350.95,345.60,350.43,354.03,361.63,357.83,358.26,358.27,360.05,362.55,365.00,362.88,361.72,363.08,363.64,364.78,365.75,368.19,365.57,366.82,366.69,369.11,369.83,371.84,373.00,376.76,380.71,384.26,381.25,378.38,375.74,374.47,376.07,376.78,372.80,371.15,370.11,368.19,363.45,359.47,364.84,368.93,387.11,404.99,395.99,388.84,L7
2011-11-26 21:47:22+00:00,366.96,356.39,344.85,340.71,335.28,333.38,331.08,331.42,332.83,336.75,334.47,331.99,331.87,331.65,334.20,336.60,339.09,343.05,340.26,336.91,336.78,336.27,334.01,334.43,337.33,338.44,340.40,344.36,346.57,343.16,346.02,344.47,345.57,348.06,344.97,344.00,354.03,359.13,357.83,356.22,357.00,357.72,359.07,360.98,360.64,360.44,359.52,357.98,359.51,362.67,364.48,360.86,361.76,362.80,364.65,365.12,366.82,369.54,373.35,376.49,381.32,377.96,374.94,373.05,371.88,373.22,373.84,370.73,366.22,364.63,364.09,360.52,357.88,362.35,367.92,382.65,403.50,393.52,388.75,L7
2012-05-20 21:48:20+00:00,353.51,344.93,338.50,332.63,330.64,323.18,318.41,328.50,332.12,334.60,334.97,332.26,331.96,331.37,332.80,331.62,334.74,339.81,336.57,335.75,334.87,330.94,328.52,327.72,332.69,335.93,331.28,335.47,337.32,329.33,329.38,328.31,339.98,342.27,343.71,331.13,,354.11,,352.12,354.45,353.07,352.11,352.96,356.16,359.24,359.73,357.10,356.91,359.09,359.50,356.19,357.50,353.98,357.38,358.88,360.00,365.12,367.05,380.68,382.54,378.84,376.18,373.16,373.05,372.51,373.86,370.86,363.66,361.81,361.09,351.73,353.11,354.90,364.86,369.27,399.02,386.12,388.49,L7
2012-06-21 21:48:08+00:00,364.19,352.47,347.93,340.88,339.04,338.00,337.87,336.84,339.55,341.81,340.53,339.22,336.98,337.58,339.75,338.74,339.69,342.64,337.14,340.54,337.93,334.16,334.48,333.84,339.05,336.97,,,,,,,,,,,,,,,,,,,365.02,360.89,363.69,363.19,362.49,361.09,363.51,362.50,361.39,360.52,365.11,374.28,375.48,379.50,380.22,389.75,388.23,388.04,383.50,380.60,377.31,377.33,378.22,377.11,370.03,366.80,360.99,360.16,353.79,,,,,,,L7
2012-07-07 21:48:21+00:00,366.51,354.87,348.58,342.68,340.68,338.63,338.60,338.42,340.38,342.44,341.88,340.55,339.41,339.07,341.34,341.59,344.42,348.58,344.81,345.11,342.00,338.57,336.31,341.08,344.20,345.46,351.42,,,,,,,,,,,,,,369.02,368.80,367.73,365.68,363.03,361.10,362.43,361.00,361.98,361.46,361.85,361.26,360.67,360.17,362.63,369.62,373.78,373.55,374.51,381.90,387.63,381.78,378.85,376.13,372.46,371.52,373.96,374.07,367.86,365.56,359.79,357.04,354.88,,,,,,,L7
2012-08-24 21:48:53+00:00,366.99,356.28,347.74,341.60,340.22,338.39,337.06,337.23,338.76,340.99,340.74,338.83,337.73,337.76,339.38,340.37,342.46,346.01,342.99,342.98,339.53,337.57,336.59,341.14,344.24,345.58,349.31,349.65,355.19,352.73,352.47,345.84,327.80,,330.67,356.73,363.52,361.37,,,369.02,359.63,360.47,358.43,357.31,356.62,359.10,357.32,357.74,356.63,359.48,358.71,359.18,358.03,363.66,370.43,375.56,377.51,376.70,381.55,386.59,380.63,377.27,373.23,370.00,368.74,370.71,370.86,365.46,362.18,357.36,352.15,348.38,339.97,344.30,360.03,379.08,377.83,394.33,L7
2012-10-11 21:49:21+00:00,370.89,359.21,350.00,342.21,339.42,338.20,337.44,336.93,338.32,340.98,339.68,338.67,337.98,337.86,338.66,339.41,341.93,345.41,343.08,343.80,341.61,339.40,339.85,342.88,345.82,346.64,351.69,351.96,355.53,355.59,358.36,355.77,346.91,356.96,342.38,360.14,365.60,365.38,369.62,360.16,363.54,358.25,359.28,358.25,357.69,356.55,358.30,356.39,356.77,356.89,359.58,358.65,359.02,359.15,364.09,370.09,375.87,378.10,377.85,381.35,385.86,381.78,376.29,372.00,369.38,367.84,369.49,368.90,364.43,361.39,356.09,352.67,348.70,343.00,349.67,362.63,386.20,384.41,391.79,L7
2012-12-14 21:49:45+00:00,371.24,358.97,348.21,340.33,337.33,335.17,334.48,334.17,336.05,338.70,336.97,335.37,335.47,335.14,335.78,338.18,340.21,343.44,342.08,341.49,339.54,337.36,336.65,341.10,344.00,347.02,348.10,347.92,351.48,350.82,352.97,349.70,343.06,346.45,342.38,351.73,357.22,359.35,369.62,360.16,356.87,353.62,354.31,353.64,353.55,352.11,353.29,351.41,352.59,353.99,356.60,355.25,355.56,356.73,361.69,367.04,372.57,374.87,375.27,376.52,381.69,377.01,371.03,365.83,363.29,362.48,363.22,362.85,359.39,355.27,350.41,345.88,342.89,336.78,344.00,357.05,381.94,378.30,385.15,L7
2012-12-30 21:49:50+00:00,369.30,359.56,347.68,339.71,335.00,333.56,332.36,333.04,335.09,337.24,335.31,333.10,333.73,333.58,333.69,336.28,338.38,341.88,340.36,340.24,339.43,337.08,335.99,340.99,342.79,345.94,346.36,346.97,350.83,350.20,351.97,349.92,343.08,337.23,342.38,351.84,356.34,358.63,369.62,360.16,354.65,351.70,351.85,352.26,349.13,350.42,350.29,349.61,349.18,352.32,353.85,352.47,353.03,354.85,359.11,364.93,370.54,372.84,373.84,375.13,380.68,374.06,367.58,362.97,359.34,358.50,359.79,358.39,356.28,352.40,348.42,342.32,340.39,338.16,344.61,355.43,380.77,375.77,382.76,L7
2013-02-16 21:49:51+00:00,369.65,358.01,346.15,337.96,332.45,332.29,330.59,331.35,333.21,335.25,333.13,330.03,330.94,331.58,331.44,334.70,336.30,340.37,338.74,339.04,338.97,336.74,336.49,339.74,341.42,344.46,345.42,347.50,351.79,350.83,352.37,350.29,344.84,338.84,345.66,352.62,356.20,359.63,366.85,362.54,352.27,348.56,348.92,347.79,346.54,348.58,349.43,349.16,347.95,349.79,352.43,351.42,353.13,355.40,360.50,365.98,371.35,374.77,376.20,378.06,379.55,374.71,368.20,361.92,358.49,358.15,358.38,355.98,354.47,349.73,346.17,339.42,336.49,338.16,344.61,355.43,380.77,375.77,382.76,L7
2013-04-05 21:49:43+00:00,369.97,350.55,341.18,332.75,328.14,329.79,325.95,326.41,331.91,335.65,333.20,330.86,331.86,331.96,333.22,334.04,335.70,340.35,338.41,338.18,339.20,336.93,336.33,339.36,340.69,344.11,344.98,346.96,350.94,350.35,352.34,351.41,349.10,338.84,353.15,351.60,354.37,359.19,366.85,362.54,352.27,348.09,347.84,346.94,346.71,349.93,346.06,347.84,346.03,350.91,351.79,352.60,352.19,355.31,359.97,364.71,369.19,371.47,374.99,377.54,378.64,373.58,367.40,361.83,358.06,358.25,357.97,355.35,352.96,348.23,344.86,339.92,336.55,338.03,345.61,353.20,381.05,374.79,375.84,L7
2013-05-23 21:49:30+00:00,368.73,348.62,339.75,333.02,328.59,329.29,325.83,326.46,331.86,336.38,332.64,329.07,330.08,330.39,332.57,333.66,334.68,339.52,337.17,336.16,337.03,334.94,331.89,336.45,337.40,342.22,341.15,344.52,349.30,347.65,348.37,346.64,343.45,332.80,352.20,347.61,349.94,355.79,364.08,364.92,350.33,345.62,344.82,343.29,346.11,349.67,346.66,348.98,348.26,352.25,353.30,354.48,354.20,356.98,361.73,366.22,368.65,371.09,374.98,377.41,379.36,372.20,367.30,362.32,358.19,360.96,359.78,357.14,352.75,348.23,345.73,340.08,336.78,335.37,342.46,349.19,376.96,369.39,371.37,L7
2013-05-31 21:55:43+00:00,372.72,352.73,343.01,335.74,331.10,330.79,327.88,328.52,333.14,337.16,334.72,331.54,332.73,333.07,334.96,336.65,337.80,342.03,339.22,338.64,339.13,337.86,335.98,340.18,341.48,342.22,341.15,344.52,349.30,347.65,348.37,346.64,343.45,332.80,352.20,347.61,349.94,355.79,364.08,364.92,350.33,345.62,344.82,343.29,346.11,349.67,346.66,351.47,350.61,355.04,356.58,356.69,357.43,359.90,364.62,368.93,371.85,374.15,377.04,379.50,381.06,374.51,369.60,364.92,361.79,363.50,363.26,359.83,355.45,351.41,349.48,344.47,340.91,335.37,342.46,349.19,376.96,369.39,371.37,L8
2013-06-24 21:49:16+00:00,373.55,353.06,343.12,335.63,331.70,332.75,329.42,330.39,334.95,339.38,337.18,334.25,335.14,334.99,337.11,339.34,340.86,344.82,341.83,342.56,342.01,341.37,341.85,345.23,346.20,346.58,343.07,346.87,352.25,350.84,351.47,351.18,347.50,331.23,352.20,353.97,354.67,360.04,364.08,364.92,353.74,348.57,347.54,345.02,349.79,352.94,349.21,353.42,353.24,357.40,359.68,359.80,360.99,363.95,368.63,373.19,375.89,378.09,380.26,382.57,384.47,377.33,373.08,369.25,365.87,366.39,368.18,364.15,358.74,355.35,352.73,350.65,346.53,340.89,347.37,350.84,378.74,371.04,371.13,L7
2013-07-26 21:48:58+00:00,373.00,352.12,342.52,335.08,332.15,333.10,328.87,329.82,335.31,339.88,337.80,335.61,335.86,335.76,338.41,339.26,342.24,345.77,343.92,344.14,342.13,342.35,342.87,346.71,347.11,346.86,349.25,347.19,355.64,353.31,353.95,351.79,351.88,343.68,352.20,355.75,355.66,363.60,364.08,364.92,359.47,353.10,353.05,343.34,352.09,352.13,349.52,352.85,353.80,357.55,360.78,360.85,363.05,366.89,371.15,374.66,377.92,380.97,382.48,384.33,385.46,379.87,374.35,368.49,365.84,365.84,366.98,363.17,358.53,355.29,352.27,349.95,344.30,339.17,345.10,349.61,375.22,368.80,372.86,L7
2013-08-27 21:49:05+00:00,368.45,350.61,341.88,334.19,331.43,331.37,327.50,328.40,334.79,339.55,337.35,335.49,335.02,334.66,337.35,337.91,341.27,344.62,343.32,343.02,341.62,341.85,342.76,346.88,347.57,349.16,351.31,353.46,359.09,352.42,327.57,326.83,333.32,338.50,345.11,350.63,351.88,358.61,,,342.20,335.95,335.97,339.57,349.66,350.16,345.63,350.00,351.29,357.74,360.90,361.01,362.16,366.76,371.28,374.93,377.00,380.06,380.98,383.35,384.24,379.53,373.14,367.37,364.88,363.64,364.84,360.74,356.60,353.33,350.54,347.48,341.96,337.04,343.63,347.50,373.32,366.52,372.36,L7
2013-10-06 21:55:33+00:00,368.04,355.52,345.96,338.76,334.09,332.16,330.86,332.23,335.62,338.46,336.44,334.73,334.07,334.30,335.30,338.62,343.31,345.96,344.97,344.42,343.24,344.05,343.74,348.17,348.66,351.69,354.80,358.55,365.76,343.52,340.25,318.33,341.88,345.69,350.78,357.32,358.18,364.09,361.90,358.07,349.77,344.80,345.05,345.26,350.11,350.17,349.25,351.68,354.16,359.63,362.93,361.51,364.36,369.28,372.43,376.45,378.20,381.78,381.34,383.82,384.58,380.10,373.45,367.90,364.37,363.26,364.17,359.62,355.20,352.82,349.92,346.34,341.49,336.26,340.78,347.11,369.11,362.72,375.58,L8
2013-11-15 21:49:51+00:00,366.82,354.73,344.73,337.09,332.28,330.24,329.35,330.22,333.17,336.40,334.10,331.95,331.45,331.54,332.84,336.02,341.54,343.79,342.78,342.51,341.57,342.26,342.40,346.93,347.14,349.81,353.53,355.89,360.07,337.55,343.52,318.33,344.99,345.03,348.82,352.65,354.55,358.18,348.79,346.08,346.01,342.43,344.13,342.93,346.70,347.85,347.41,350.06,351.71,357.50,360.63,359.42,361.97,367.13,369.11,374.76,376.18,379.41,379.31,381.72,382.02,377.91,371.61,366.05,362.41,359.90,361.08,356.53,352.86,350.18,347.50,344.01,338.95,333.68,339.09,345.83,369.15,363.74,375.52,L7
2014-01-18 21:50:19+00:00,361.93,351.57,343.65,334.92,330.75,327.77,326.26,327.96,330.64,333.64,332.58,330.56,329.34,330.47,331.57,333.52,340.19,341.55,342.21,340.67,340.86,341.79,341.69,348.20,348.52,352.58,355.75,358.64,362.70,329.09,343.52,312.89,347.69,347.13,349.82,353.00,354.19,357.78,348.79,346.08,346.59,343.27,344.90,343.53,341.64,344.27,344.40,344.99,346.29,352.36,354.88,354.19,355.95,362.87,363.38,369.81,371.14,374.97,375.63,377.76,377.68,373.64,367.49,361.71,356.35,350.75,351.97,347.00,346.31,344.73,342.69,337.36,329.95,333.35,337.78,345.98,367.06,361.15,373.11,L7
2014-02-11 21:54:32+00:00,362.86,352.18,344.42,336.88,331.07,327.80,328.37,329.35,329.69,333.18,331.73,329.63,329.19,330.15,331.55,334.51,341.19,343.27,343.64,341.78,342.55,343.54,343.83,348.65,351.70,356.01,357.01,362.00,363.05,329.09,347.63,312.89,347.59,348.31,350.83,353.98,355.46,358.16,350.40,347.12,346.09,343.97,345.29,343.80,341.18,343.01,343.58,344.05,345.81,352.15,353.68,353.84,355.62,360.43,362.63,368.34,369.16,371.82,373.01,375.15,375.87,371.26,366.91,361.92,357.23,351.89,352.88,347.00,343.38,343.28,341.58,336.24,330.30,332.24,336.10,344.76,367.62,363.33,371.97,L8
2014-03-07 21:50:28+00:00,362.91,351.82,343.22,336.35,331.00,328.80,329.18,329.73,329.42,333.00,331.52,330.02,329.58,330.48,331.82,334.50,341.00,343.18,343.58,341.44,341.41,342.95,342.89,348.60,350.93,353.68,355.14,360.23,361.00,321.31,354.31,305.92,351.15,350.76,352.26,352.25,352.91,353.96,350.40,347.12,345.92,344.31,345.85,344.76,341.07,342.36,344.29,343.14,344.91,350.51,352.95,352.68,354.44,358.85,360.70,367.58,369.21,371.65,372.92,374.57,374.83,371.37,367.47,360.83,355.73,351.28,352.10,345.83,341.86,341.53,339.45,335.62,329.31,330.23,334.19,343.31,366.23,362.91,370.80,L7
2014-03-23 21:50:35+00:00,359.25,349.10,340.56,334.49,329.90,327.75,327.44,328.18,328.20,332.03,330.28,328.41,328.08,328.95,330.67,333.09,338.75,340.66,341.14,339.30,339.04,340.66,340.21,345.91,348.36,352.12,353.39,357.68,355.29,321.31,346.76,313.52,351.15,350.76,352.26,349.92,351.44,352.12,350.40,347.12,343.23,342.20,343.77,343.01,339.07,339.69,341.76,341.26,342.82,349.43,349.64,350.23,351.91,356.40,358.99,365.05,367.11,370.18,371.84,372.74,373.29,369.50,365.77,358.92,352.85,348.81,348.91,343.44,337.09,336.80,335.69,333.52,327.68,328.97,332.90,340.25,365.16,361.78,369.41,L7
2014-05-10 21:50:56+00:00,358.35,349.38,340.19,334.97,331.39,330.10,329.67,330.27,330.38,335.12,331.14,330.76,330.08,328.92,331.78,333.61,338.76,341.74,341.70,339.24,338.08,339.29,338.71,344.42,347.43,350.69,351.71,355.47,351.87,314.65,344.70,315.36,351.39,350.06,350.87,347.10,348.83,348.63,344.65,341.65,340.41,339.92,341.70,341.42,336.60,339.88,341.57,342.19,343.80,350.04,350.49,350.94,351.84,355.48,358.03,363.79,366.87,369.83,372.01,372.67,373.37,370.81,366.29,359.35,353.35,347.78,348.91,343.51,337.75,336.57,335.48,333.18,327.49,327.87,331.53,338.31,364.68,361.63,368.04,L7
2014-05-18 21:53:11+00:00,362.02,352.76,344.71,339.18,337.08,335.82,334.46,335.39,335.82,340.17,335.95,336.50,335.73,334.51,337.23,338.72,342.78,346.98,343.67,340.50,339.29,340.78,339.47,345.35,349.41,352.79,352.21,357.36,352.66,303.71,342.01,315.36,351.49,353.23,353.86,348.05,349.22,349.20,353.62,349.21,340.89,340.47,341.56,342.22,342.32,343.98,345.62,345.85,348.76,354.38,355.06,355.48,356.44,359.13,362.52,366.02,369.79,372.55,375.30,376.44,377.68,374.95,369.57,363.16,356.48,351.71,352.92,347.29,340.93,339.63,337.81,335.63,329.55,328.25,330.91,337.39,363.53,360.35,366.21,L8
2014-06-19 21:53:23+00:00,364.10,355.50,346.84,341.36,338.96,337.42,335.86,336.51,337.44,341.36,337.90,338.51,338.21,337.31,339.50,341.17,344.72,349.07,346.41,343.88,343.05,340.78,339.47,345.35,349.41,352.79,352.21,357.36,352.66,303.71,342.01,315.36,351.49,353.23,353.86,348.05,349.22,349.20,353.62,349.21,340.89,344.82,345.64,346.20,345.31,346.30,347.66,348.56,351.39,356.73,357.52,357.77,358.61,360.52,364.25,367.64,371.41,374.35,376.84,378.38,379.92,377.53,371.40,365.34,358.41,353.75,354.61,349.10,342.50,340.82,338.57,336.84,330.97,330.89,330.91,337.39,363.53,360.35,366.21,L8
2014-06-27 21:51:09+00:00,366.24,357.31,347.85,342.04,339.09,337.73,336.41,337.31,337.91,341.88,338.47,339.15,339.06,338.33,340.41,341.91,345.28,349.49,347.90,344.87,345.28,340.78,339.47,345.35,349.41,352.79,352.21,357.36,352.66,303.71,342.01,315.36,351.49,353.23,353.86,348.05,349.22,349.20,353.62,349.21,340.89,344.82,345.64,346.20,345.31,347.65,348.46,349.57,352.12,357.45,358.84,358.46,359.50,362.01,364.96,368.39,372.01,374.74,377.22,379.04,381.43,378.71,371.57,366.74,359.47,354.44,355.16,349.75,343.35,341.08,338.97,337.01,330.85,331.51,332.59,338.93,364.04,362.14,365.77,L7
2014-07-21 21:53:33+00:00,365.97,357.37,346.73,342.49,339.34,337.27,337.18,337.44,337.74,342.57,338.97,339.80,340.76,339.35,340.56,341.67,345.14,350.75,348.55,345.28,346.35,342.36,336.82,341.22,344.50,348.58,348.07,353.27,346.68,,342.01,328.70,347.17,353.03,354.90,346.06,347.93,346.74,353.62,349.21,338.41,347.69,347.38,348.77,347.69,348.56,349.31,350.83,353.49,358.84,359.69,359.97,360.60,362.52,365.48,369.54,373.00,375.28,377.73,379.27,381.88,380.29,372.25,367.12,359.89,355.69,355.49,350.21,343.44,339.76,337.32,336.17,330.77,331.65,332.60,337.02,365.38,364.98,366.35,L8
2014-08-06 21:53:41+00:00,368.34,359.61,347.92,342.97,339.45,337.55,337.49,338.42,338.68,343.33,340.20,340.90,342.07,340.69,341.74,342.15,345.92,351.08,348.29,346.09,346.35,342.36,336.82,341.22,344.50,348.58,348.07,353.27,346.68,,342.01,328.70,347.17,353.03,354.90,346.06,347.93,346.74,353.62,349.21,343.56,349.62,349.14,350.70,349.42,349.26,349.88,351.44,354.32,359.38,360.61,360.85,361.46,363.21,365.90,369.44,372.94,374.97,377.60,379.47,381.86,380.06,372.46,367.47,360.29,356.53,356.21,351.00,343.98,340.24,337.70,336.69,331.71,331.65,332.60,337.02,365.38,364.98,366.35,L8
2014-08-14 21:51:19+00:00,369.46,360.79,348.97,343.25,340.08,338.42,337.74,339.04,339.78,344.30,342.07,342.86,343.60,342.25,342.94,343.24,346.34,351.58,348.24,346.84,347.92,339.95,331.15,337.48,337.98,343.06,343.08,349.12,337.81,,324.09,328.70,,,,340.12,341.62,340.27,,,343.38,350.18,350.54,352.58,352.48,350.72,350.52,352.65,355.35,360.35,362.23,361.88,362.35,364.36,366.29,370.14,374.00,375.58,378.59,380.18,382.28,380.55,373.96,368.85,360.42,357.06,356.34,351.93,344.41,340.34,337.54,337.27,331.66,331.88,333.42,339.26,367.12,364.32,368.86,L7
2014-09-07 21:53:48+00:00,371.84,363.16,351.60,345.08,341.41,339.38,339.17,340.37,341.05,345.98,343.58,344.68,345.75,344.81,344.51,345.22,347.75,352.30,349.35,348.96,352.53,347.16,347.62,348.50,352.70,359.01,362.78,354.61,326.74,,324.09,328.70,373.28,373.21,372.28,351.30,356.88,354.24,363.29,356.28,347.75,352.55,352.69,353.07,354.15,351.88,352.25,354.98,357.50,362.23,363.63,363.24,364.01,365.47,367.22,370.57,374.20,376.15,379.29,380.80,383.82,381.42,374.29,369.87,361.28,358.07,357.34,353.08,345.20,340.93,338.55,338.51,333.30,334.42,337.61,344.11,371.19,370.07,375.99,L8
2014-09-23 21:53:45+00:00,376.62,367.21,354.93,347.51,342.89,340.63,340.64,341.85,342.89,347.32,345.07,347.10,348.28,347.39,346.70,347.17,349.62,354.65,351.51,351.77,356.37,356.21,363.69,364.94,371.83,382.14,379.12,358.61,354.03,,,,372.12,371.06,369.40,365.59,367.46,366.77,365.07,359.86,358.12,357.34,355.94,356.12,357.62,354.79,355.41,358.09,360.63,364.00,367.20,366.03,366.75,368.08,369.19,373.13,376.23,377.91,380.79,383.06,386.23,383.69,376.36,372.03,364.02,360.74,360.40,355.90,349.06,344.30,341.17,340.49,336.14,337.67,344.67,353.19,375.55,376.61,383.55,L8
2014-10-01 21:51:32+00:00,376.62,363.63,351.36,344.12,339.26,336.86,337.22,338.86,340.27,344.43,342.56,344.15,345.28,344.31,343.91,344.19,346.87,352.24,348.89,348.66,351.61,348.97,352.77,356.85,364.52,372.31,368.21,348.22,354.03,,,,372.12,371.06,369.40,352.45,353.75,356.97,365.07,348.55,349.42,352.83,351.31,351.60,353.14,351.97,352.14,354.86,357.46,361.18,364.21,363.11,363.81,365.64,367.26,370.62,373.71,376.02,379.20,380.19,383.14,380.69,373.31,368.14,360.23,357.45,357.46,352.48,345.21,341.23,338.48,337.96,334.15,335.42,341.58,350.07,373.81,375.72,382.69,L7
2014-10-25 21:53:52+00:00,376.45,363.69,352.21,344.49,339.54,336.86,337.06,338.86,339.81,344.36,342.90,344.40,345.63,344.67,344.36,344.60,347.31,352.36,349.28,349.16,352.16,352.51,357.82,363.02,369.51,375.68,367.75,349.78,359.51,363.90,357.54,366.34,368.39,366.66,365.84,355.60,355.60,359.49,364.00,351.76,350.98,353.09,351.30,351.50,352.85,351.97,352.04,354.54,357.15,361.16,364.16,362.91,363.73,365.64,367.49,370.72,373.76,376.19,379.06,380.21,382.93,380.24,372.94,367.64,359.78,357.13,357.14,352.39,344.70,340.68,338.54,338.13,334.27,336.06,341.37,349.90,373.88,376.84,385.44,L8
2014-11-10 21:53:54+00:00,378.87,364.67,353.43,344.86,338.96,335.89,336.39,338.39,339.62,343.68,344.06,344.26,345.57,345.51,344.78,344.92,347.47,352.61,349.44,350.92,352.56,354.60,360.21,367.27,372.11,375.68,367.75,349.78,359.51,363.90,357.54,366.34,368.39,366.66,365.84,355.60,355.60,359.49,364.00,351.76,350.99,352.04,350.33,350.48,351.83,351.54,352.09,354.09,356.41,360.69,363.57,362.66,363.45,365.27,367.56,370.65,373.05,375.76,378.57,379.74,382.29,379.19,372.23,366.25,358.95,356.46,356.56,351.52,343.78,340.10,337.81,338.08,334.26,336.74,341.03,349.92,374.43,376.62,385.71,L8
2015-01-05 21:52:13+00:00,376.88,360.87,349.24,341.54,334.56,331.75,333.51,335.87,337.01,341.22,342.22,341.95,342.95,342.99,341.39,341.75,344.39,349.13,346.73,349.09,350.43,354.02,359.02,365.98,370.52,371.08,364.22,341.35,354.11,356.55,354.57,359.75,368.39,366.66,365.84,355.60,355.60,359.49,364.00,351.76,350.99,350.59,348.87,349.03,347.83,347.04,347.95,349.64,352.15,356.22,358.77,358.80,359.25,360.74,364.29,367.87,369.40,372.44,376.45,376.46,378.42,375.20,369.89,362.00,355.27,354.05,353.98,348.97,340.32,337.19,333.89,335.59,332.96,335.23,339.77,349.40,374.95,375.92,386.97,L7
