dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2021-09-06 22:21:02+00:00,L8,336.90,349.51,364.84,359.31,372.92,379.63,382.60,390.30,392.94,398.39,403.21,411.82,408.12,407.95,410.74,411.86,412.19,409.15,405.02,397.09,390.85,378.13,382.40,396.08,383.31,373.39,380.05,376.25,382.12,372.25,380.06,381.00,370.06,367.22,367.41,366.72,363.84,368.14,356.02,356.07,363.54,358.68,349.65,351.42,344.90,348.92,348.87,336.35,337.63,340.35,342.31,341.55,342.75,339.19,338.15,331.41,332.57,336.72,322.27,324.46,320.55,330.39,328.72,327.27,320.65,313.52,315.57,326.27,330.96,328.10,323.69,326.99,331.84,336.04,340.69,338.14,334.52,338.82,342.41,345.25
2021-09-14 21:18:16+00:00,L7,310.61,327.10,,345.42,360.38,360.83,359.64,376.79,383.73,373.35,382.45,385.28,379.45,377.44,,,,,,370.42,363.10,351.59,355.37,368.01,355.12,342.81,352.35,345.16,350.66,350.93,355.31,347.10,345.02,344.98,343.48,333.73,,,,,,335.81,319.72,325.57,317.61,324.70,327.35,320.62,323.70,323.29,325.88,312.77,318.29,311.11,315.50,309.01,304.74,,,,,302.86,308.63,304.58,292.94,281.09,286.03,293.23,292.45,297.32,298.75,301.85,309.96,,309.60,,,,,322.76
2021-09-22 22:21:05+00:00,L8,356.29,360.35,368.09,369.88,386.13,391.19,391.80,399.84,405.12,403.72,406.87,414.44,412.76,406.85,412.97,417.04,417.56,413.49,408.62,396.46,388.22,378.12,386.87,392.43,387.53,379.56,383.96,379.24,387.12,377.10,385.88,384.11,376.27,374.56,373.59,369.57,371.88,371.13,359.53,357.19,363.68,356.47,349.39,353.17,346.13,349.41,347.80,338.19,344.07,344.48,348.92,340.89,344.53,337.36,341.21,336.28,335.49,337.48,328.16,329.60,326.09,334.29,331.57,320.81,315.95,313.81,311.83,314.51,327.39,335.84,330.25,329.67,336.76,343.49,,,,,,
2021-09-23 21:11:17+00:00,L7,328.76,336.92,347.96,351.46,358.73,366.77,369.97,382.91,385.90,383.79,,,,,,,,383.48,382.95,368.71,362.58,351.02,358.54,369.93,360.55,350.08,356.90,357.40,364.53,347.45,361.04,,,,,,,,,326.40,329.81,324.39,322.65,320.32,318.00,320.82,323.50,319.99,317.20,323.35,327.64,312.40,,,,,,,,309.07,308.69,314.71,308.59,301.94,299.93,295.14,294.15,298.32,306.07,314.47,301.73,,,,,,,,,
2021-09-30 21:16:50+00:00,L7,320.47,333.82,351.37,,,,,,371.10,377.86,392.24,395.42,384.87,378.84,387.97,393.01,390.67,390.78,380.96,374.62,373.73,353.13,358.51,369.63,353.94,,,,,,354.91,353.31,351.10,353.72,354.93,351.25,352.15,354.59,339.64,335.40,336.71,329.44,324.12,332.32,320.40,326.49,,,,,318.33,315.08,321.84,314.05,314.52,314.99,313.47,318.49,306.64,311.51,303.48,310.40,311.12,301.45,296.20,293.72,,,,,299.93,306.01,310.76,308.88,313.80,309.53,302.78,304.88,317.24,319.13
2021-11-02 22:15:01+00:00,L8,335.19,338.77,354.70,356.09,360.16,365.62,373.25,381.29,395.25,386.53,395.55,396.19,393.68,387.24,393.83,400.40,394.03,389.47,386.35,370.70,368.01,356.97,359.68,378.63,369.18,356.25,363.10,363.81,365.86,357.37,360.39,361.26,350.79,348.25,348.61,346.01,348.44,347.19,336.85,337.23,343.00,335.68,326.10,327.83,324.67,324.55,322.24,321.19,324.46,319.93,335.41,323.83,331.62,323.27,316.48,311.06,314.21,319.84,314.80,320.32,316.61,316.51,318.49,311.93,309.29,302.11,307.30,319.74,318.01,313.78,308.99,305.22,310.05,310.41,311.86,315.61,314.79,317.01,325.51,328.17
2021-11-11 22:18:03+00:00,L9,333.08,338.23,359.62,357.95,367.49,376.06,379.04,387.00,390.91,392.45,397.24,400.65,395.19,392.19,393.84,402.14,397.71,390.22,383.42,373.20,373.74,360.35,366.82,381.84,369.20,357.10,372.34,370.28,374.13,361.46,373.22,371.55,361.67,355.99,352.66,353.52,353.39,354.89,339.13,344.94,351.62,347.91,333.82,337.73,333.18,338.62,336.60,326.99,327.59,325.68,330.94,325.48,327.73,324.61,323.47,313.13,314.25,320.12,309.48,318.92,312.50,310.11,310.52,297.75,299.18,297.26,302.62,308.58,306.47,304.90,303.06,302.95,311.67,328.17,,,,,,
2021-11-18 22:14:56+00:00,L8,,,,,373.80,379.36,386.52,400.13,401.12,393.21,401.73,411.92,404.47,400.71,411.10,,,,,,,,,,,,,,,,,374.47,,,,,,,,,,,,,,,,,,333.69,338.68,327.78,337.58,329.80,327.53,325.94,331.48,333.56,333.97,339.08,325.23,327.22,323.66,316.08,311.99,307.83,319.22,323.90,317.81,317.60,315.59,319.34,,,,,,,,
2022-01-13 21:00:44+00:00,L7,,,,,,,,388.66,397.93,398.27,402.55,407.94,402.71,398.14,399.33,396.14,390.13,394.53,389.32,372.70,366.81,,,,,,,,,359.93,370.42,370.08,365.23,363.60,353.45,353.21,352.03,354.76,343.98,340.90,346.36,337.80,,,,,,,,,325.36,326.19,326.61,321.91,324.33,319.56,320.65,325.13,316.86,318.39,317.83,325.01,,,,,,,,314.98,314.40,315.11,320.92,324.13,325.55,320.04,313.40,312.59,322.90,327.71
2022-01-13 22:14:50+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28 22:20:55+00:00,L8,344.25,365.81,375.08,380.98,381.48,380.38,390.05,395.45,401.08,399.85,406.41,402.48,396.45,404.01,400.28,405.94,403.67,399.13,398.59,387.33,374.73,363.57,370.14,386.29,376.80,370.91,382.72,382.06,382.37,369.61,386.22,384.50,374.72,375.63,369.27,368.05,368.39,366.03,351.96,348.05,361.86,350.22,346.49,349.13,331.35,340.51,338.57,329.87,333.91,331.64,335.55,327.99,338.28,335.82,328.89,323.55,322.66,330.52,315.35,321.71,321.31,326.88,329.14,321.17,315.14,309.15,305.69,302.95,306.46,317.40,320.00,322.33,324.07,320.09,326.04,,,,,
2022-02-06 22:14:44+00:00,L8,340.33,359.36,380.88,373.11,375.12,383.73,388.24,393.75,400.79,394.56,405.58,406.02,400.15,396.80,396.01,400.02,396.77,396.06,394.82,381.42,377.04,359.09,366.38,379.00,371.12,361.41,380.56,375.41,377.76,370.20,378.82,382.90,371.48,367.37,360.32,359.43,362.84,359.95,344.81,345.64,352.73,345.56,337.98,340.85,334.25,338.11,332.80,326.37,330.51,331.47,335.21,333.22,340.89,340.59,335.70,317.40,313.40,322.57,316.38,323.20,315.44,325.84,326.80,320.82,317.93,308.21,297.39,305.15,305.33,311.49,314.36,321.35,323.42,325.41,326.49,322.37,315.33,317.51,332.32,339.52
2022-02-13 22:20:52+00:00,L8,346.17,372.07,377.67,369.53,378.40,386.29,386.79,398.17,399.93,399.90,403.91,406.89,399.00,402.44,401.63,403.35,406.24,404.39,391.01,381.14,376.39,363.63,370.88,387.86,373.33,363.30,376.53,371.87,379.49,374.58,380.41,385.01,374.38,368.41,365.29,363.30,364.03,360.62,347.94,343.31,346.55,343.76,337.85,342.07,338.77,341.47,340.61,327.10,325.79,327.76,338.25,334.91,340.07,335.09,327.52,324.57,329.17,325.64,313.91,321.04,317.70,320.44,321.52,319.54,310.59,308.67,309.00,308.73,313.22,314.41,308.25,315.66,322.89,,,,,,,
2022-02-14 22:14:48+00:00,L9,356.23,371.25,380.75,383.17,391.60,394.07,394.00,400.24,404.76,402.16,409.18,407.33,404.53,404.02,406.24,412.67,409.37,401.58,400.85,383.65,380.32,371.06,373.90,392.01,380.19,372.33,384.74,381.41,386.50,375.13,383.17,387.66,379.97,376.99,371.03,369.32,368.06,367.58,357.20,352.80,357.80,350.67,340.02,342.18,336.35,343.90,339.10,330.97,331.99,328.67,341.46,335.30,335.33,334.41,323.41,326.63,326.58,327.00,317.56,324.52,318.12,324.03,321.74,317.60,312.40,310.37,310.56,308.35,310.83,,,,,,,,,,,
2022-02-22 22:14:38+00:00,L8,340.69,355.86,366.60,369.12,386.86,380.04,380.27,384.80,398.07,391.93,398.20,404.54,398.26,397.25,398.44,400.74,398.52,396.95,390.28,382.11,377.27,358.12,361.44,376.29,367.78,358.72,373.09,372.96,378.45,369.12,380.27,376.91,371.47,366.78,362.63,358.63,357.40,357.55,343.70,336.67,348.33,338.31,333.81,338.17,338.70,340.15,336.17,330.59,331.14,330.65,336.37,328.76,337.32,326.23,323.89,329.25,324.77,320.41,313.87,323.48,318.53,317.82,316.07,316.39,310.17,310.88,304.14,298.63,296.86,306.80,311.45,310.46,315.76,322.80,323.12,317.65,317.90,313.66,331.16,332.11
2022-03-02 20:56:01+00:00,L7,345.06,370.81,377.69,387.72,400.84,402.16,393.87,405.40,129.08,84.26,,,,,,,406.09,406.28,402.86,390.64,387.38,370.65,374.16,395.76,388.36,374.28,383.50,380.60,382.51,,,,,,,,,365.91,357.63,354.51,360.07,360.73,346.93,351.12,345.31,351.58,352.78,344.81,347.15,342.40,,,,,,,,328.15,326.27,333.43,328.43,329.55,330.15,325.77,325.21,321.12,316.84,317.02,311.15,,,,,,,,316.82,329.07,340.53,336.74
2022-03-02 22:14:37+00:00,L9,,,,,,,396.08,405.07,408.00,406.56,419.97,422.44,415.78,414.07,417.07,416.24,413.48,413.91,405.61,395.61,387.61,378.02,379.98,399.03,387.39,377.85,387.26,386.08,389.42,381.06,395.10,390.81,383.33,381.30,376.71,372.53,374.00,376.95,363.06,358.70,365.10,354.24,348.79,358.10,352.66,355.97,347.49,337.52,344.17,344.29,343.66,342.15,350.75,347.36,349.47,351.64,342.58,340.71,331.44,335.56,331.31,338.21,334.09,330.79,328.34,324.80,321.53,322.57,317.22,323.54,333.51,,,,,,,,,
2022-03-09 21:01:30+00:00,L7,329.15,343.74,357.59,366.57,,,,218.09,128.53,52.78,387.96,391.99,387.03,390.80,389.17,390.59,390.36,389.81,380.21,369.15,362.73,349.56,361.12,371.82,361.46,354.25,361.61,,,,,364.12,360.54,361.22,353.54,343.77,341.45,343.86,330.51,323.45,336.07,333.62,325.53,328.65,319.38,326.57,324.32,319.18,,,,,315.49,318.74,326.51,321.29,313.22,315.28,306.51,305.58,307.53,307.86,307.72,303.02,301.79,296.15,291.22,290.59,,,,,304.09,311.03,311.26,308.94,304.55,302.85,316.51,322.86
2022-03-18 20:54:24+00:00,L7,338.28,364.24,369.41,374.15,383.68,391.20,390.24,402.98,404.37,395.21,406.23,402.41,398.74,406.04,,,,,,,,,364.63,381.34,370.03,366.83,374.04,373.17,374.64,367.30,376.36,380.84,369.34,367.01,369.49,,,,,,,,,351.33,341.62,344.36,336.88,335.92,344.11,340.00,336.94,329.77,339.30,339.66,331.81,330.79,,,,,,,,315.30,319.96,309.45,300.04,304.86,314.42,313.43,302.06,307.61,326.41,328.09,327.42,,,,,
2022-03-18 22:14:36+00:00,L9,358.96,376.54,384.21,380.69,393.25,397.20,399.16,407.60,413.56,404.33,415.67,410.76,407.38,415.38,415.65,413.30,410.34,403.36,402.41,395.14,390.94,375.19,377.42,391.98,376.08,379.79,388.45,383.88,388.39,378.40,385.63,390.24,378.68,372.89,376.89,372.04,366.57,368.67,358.05,364.85,366.25,352.72,351.49,359.89,347.38,353.50,349.51,343.99,352.59,349.86,346.51,339.42,348.07,350.77,342.69,345.31,345.59,344.87,334.90,326.19,325.26,336.62,329.04,322.32,326.88,315.28,308.75,309.95,324.23,326.17,318.05,315.94,,,,,,,,
2022-04-10 22:20:41+00:00,L9,334.45,347.99,365.82,365.16,372.22,379.84,375.91,381.75,383.03,386.50,394.78,398.13,391.78,390.15,388.82,391.92,387.87,384.54,378.94,370.86,367.82,355.94,358.44,375.71,361.18,352.22,364.85,360.82,361.75,353.76,360.13,363.07,356.94,352.18,348.85,350.92,348.70,350.31,334.71,337.06,338.90,335.31,325.41,331.80,326.58,330.26,325.88,317.71,326.72,324.69,324.16,323.24,319.84,316.90,308.51,306.66,311.08,309.71,299.15,311.78,307.65,309.34,307.97,300.25,297.23,294.23,292.27,290.70,295.69,298.35,298.56,301.51,303.05,305.62,313.64,315.00,312.65,317.61,336.06,338.86
2022-05-04 22:20:37+00:00,L8,362.25,371.47,382.82,382.51,394.45,394.81,394.05,400.53,412.09,405.20,407.56,414.53,406.78,405.89,412.02,411.17,404.30,400.00,398.77,388.21,377.23,367.98,371.20,386.14,377.34,371.22,379.75,377.84,382.14,374.48,382.90,382.00,374.63,375.16,374.74,369.76,362.06,367.18,350.72,352.23,361.64,356.27,353.24,359.34,349.74,357.19,354.95,343.74,346.74,345.26,344.38,342.24,348.64,344.62,338.16,338.65,337.56,337.49,328.73,334.21,329.09,334.74,328.12,322.67,317.81,310.32,304.11,309.08,306.62,305.28,303.09,308.53,319.18,330.14,327.42,327.02,331.72,340.99,346.42,345.23
2022-05-05 22:14:18+00:00,L9,351.47,366.49,383.26,379.04,391.62,394.96,394.49,406.58,410.77,406.55,408.86,410.61,408.66,400.44,407.29,404.69,398.83,395.75,394.46,380.00,373.52,369.52,371.16,386.11,373.75,364.48,375.66,373.42,375.89,369.77,373.96,377.72,372.90,369.44,369.01,365.92,356.99,359.26,345.55,344.93,356.48,355.66,345.39,347.22,341.59,352.03,348.25,340.43,343.40,339.10,340.02,332.82,338.04,327.20,324.42,326.28,324.99,331.96,317.61,322.47,314.59,319.36,316.67,312.69,308.10,305.55,300.19,305.18,306.88,308.91,300.84,305.25,308.98,315.49,323.43,326.18,325.54,337.36,344.51,343.30
2022-05-23 20:46:46+00:00,L7,,603.92,600.89,620.51,313.24,,,,,,,,,,,,,,,,,,,556.44,,,,,,125.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 22:20:51+00:00,L8,354.75,372.57,386.85,386.45,402.51,406.01,400.98,407.40,406.01,407.90,410.69,413.81,399.68,403.12,408.47,412.30,405.58,405.35,397.87,389.15,385.78,376.42,377.64,388.60,383.54,379.85,390.81,381.42,378.29,369.56,375.35,373.68,376.40,367.10,360.75,366.84,360.29,360.43,346.99,357.64,362.29,360.96,356.84,358.41,350.96,353.16,350.22,341.89,337.44,338.95,343.00,343.78,342.70,336.04,338.88,334.21,336.64,335.31,317.40,314.75,312.80,322.35,318.65,307.05,311.54,306.45,293.15,296.92,301.53,310.10,305.98,297.66,307.00,314.14,,,,,,
2022-06-21 22:21:00+00:00,L8,346.08,368.78,379.86,376.85,389.24,395.62,392.92,404.30,403.94,400.97,406.60,408.47,404.54,400.07,401.94,405.99,404.99,404.78,399.22,389.52,377.85,370.37,378.04,388.87,371.70,361.05,372.50,363.47,372.83,361.11,370.64,373.81,368.77,366.33,361.19,360.21,355.04,364.60,352.10,345.70,350.73,353.05,341.85,348.17,337.56,346.93,348.27,336.51,338.98,334.79,336.56,330.33,330.34,330.60,333.70,329.93,330.57,323.71,315.23,315.43,305.34,310.22,310.20,313.32,305.91,298.94,290.57,290.30,290.38,292.60,288.21,292.15,306.17,312.05,308.78,308.58,313.53,324.26,328.02,332.59
2022-06-22 22:14:26+00:00,L9,340.07,358.50,,379.31,384.69,,385.60,390.29,398.82,397.08,401.40,,,,409.33,408.02,399.40,397.41,393.24,380.27,376.24,367.24,372.64,389.33,373.41,363.29,368.50,365.60,369.04,356.46,371.58,371.77,367.28,366.08,359.23,355.84,353.25,358.13,347.31,343.75,355.36,354.74,346.22,349.79,345.26,349.38,350.35,340.58,342.37,337.07,339.46,339.41,343.95,336.63,341.43,332.84,330.96,327.99,318.86,324.31,316.60,321.72,321.77,321.54,318.50,308.37,303.11,288.57,291.46,302.67,299.43,302.55,308.61,314.15,312.06,319.19,324.52,321.28,331.35,329.31
2022-07-15 22:20:36+00:00,L9,348.26,363.64,369.29,376.58,390.26,394.35,392.99,407.46,409.73,412.16,417.92,419.73,408.61,411.58,417.62,422.93,412.03,410.29,406.95,399.47,388.69,382.05,388.82,399.76,387.32,369.94,373.84,366.73,372.37,362.50,372.59,376.58,367.93,367.18,368.36,363.09,357.83,367.48,358.88,353.66,363.43,355.11,343.59,345.56,346.27,358.82,359.52,352.31,350.25,341.16,340.79,335.94,337.45,332.88,333.78,327.81,328.65,327.15,314.64,317.80,322.97,333.44,340.52,340.75,344.44,335.09,297.87,286.90,287.10,299.86,308.31,312.31,312.90,316.99,330.10,332.45,333.75,343.43,354.33,417.85
2022-07-23 22:21:07+00:00,L8,344.29,358.73,377.65,378.34,386.17,393.08,394.97,409.95,410.85,411.50,408.96,415.95,404.59,411.72,414.77,412.92,409.71,399.53,400.83,396.97,380.41,375.35,379.88,395.69,380.84,368.55,371.85,365.31,372.12,362.87,373.14,378.96,368.26,366.01,361.79,364.81,353.06,362.49,354.65,349.09,353.10,354.00,345.56,352.54,347.65,352.15,350.76,342.90,340.62,336.29,341.59,332.39,335.42,327.11,332.18,329.45,329.04,331.39,317.09,318.61,319.35,324.59,333.17,329.35,329.80,323.54,297.49,285.06,285.86,298.83,298.20,302.41,304.80,301.01,320.56,322.34,318.24,322.12,335.89,349.83
2022-07-30 20:42:20+00:00,L7,310.33,382.90,,356.49,365.16,,376.15,243.71,221.56,125.01,,,,403.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.28,350.58,375.48,,,,,,,,626.48,,,,,326.73,327.87,342.49,,,,,350.44,348.82,,,,,,,,,,,351.05,349.29
2022-08-08 22:21:16+00:00,L8,318.53,319.82,,353.61,369.43,372.49,369.31,385.43,392.91,393.50,402.95,,,,401.60,398.12,398.53,395.46,393.72,385.64,384.84,366.75,369.85,382.97,369.29,359.41,359.84,353.98,359.96,353.20,363.32,368.05,360.25,355.78,355.58,353.17,346.64,355.65,347.03,346.72,352.77,347.83,337.58,341.26,336.44,346.48,346.64,338.10,339.54,334.05,335.49,324.77,326.77,322.59,320.63,316.48,312.32,318.11,304.81,308.38,309.39,324.54,329.20,325.78,320.20,312.08,297.56,292.22,282.91,287.67,292.84,295.20,297.34,309.86,320.58,322.46,314.41,318.51,335.40,337.44
2022-08-09 22:14:46+00:00,L9,336.44,348.57,347.36,359.06,366.14,379.47,377.35,389.76,396.84,398.31,403.76,409.97,402.63,398.55,411.82,412.69,403.59,401.46,400.60,391.68,384.86,370.31,378.14,390.97,377.38,366.35,370.28,362.67,369.40,357.58,368.47,371.35,363.78,360.17,358.56,354.49,354.60,359.89,348.74,351.88,357.10,346.65,340.86,344.86,338.20,348.92,348.69,340.58,343.53,336.80,338.14,329.35,331.58,321.26,322.42,323.56,323.47,326.41,313.47,315.38,319.89,327.57,336.49,332.10,325.67,314.01,302.07,292.04,287.77,296.89,294.92,306.92,308.59,322.39,327.70,328.20,323.69,326.33,345.23,344.88
2022-08-16 20:40:52+00:00,L7,118.04,64.97,,,,562.40,570.83,,,,437.34,,,,,,,,,,,,,,,,,,,,376.09,,,526.14,,,,,,,,,,56.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25 22:14:50+00:00,L9,343.86,356.18,367.76,368.72,379.14,387.09,385.99,395.51,391.39,397.95,400.96,403.63,400.53,404.26,408.27,408.85,402.90,393.78,400.45,390.20,385.51,370.87,381.67,398.44,382.99,371.49,375.49,365.04,374.21,365.54,376.10,381.26,362.73,360.10,356.93,357.10,357.92,364.02,356.06,354.14,355.65,350.85,344.29,342.68,332.16,347.93,348.86,344.25,346.81,342.51,340.68,329.93,334.80,329.24,332.98,326.00,329.56,329.33,313.07,316.01,315.89,324.99,324.90,320.59,322.16,317.22,308.17,305.10,303.50,301.13,302.79,300.40,306.09,325.97,327.14,324.14,326.42,333.98,340.27,358.24
2022-09-09 22:21:23+00:00,L8,361.00,374.29,389.41,391.81,399.66,401.45,392.41,403.95,405.00,400.92,404.86,402.22,398.96,401.69,402.14,398.58,392.82,395.95,396.60,383.60,383.33,380.35,387.41,398.04,381.85,370.90,363.24,364.23,372.50,360.06,375.48,374.17,364.76,358.30,357.89,359.78,361.06,365.78,356.24,353.81,356.01,351.66,343.31,347.90,344.43,354.60,357.00,346.77,347.02,343.67,342.62,334.11,343.44,338.66,337.72,332.50,333.09,332.06,317.22,319.84,314.62,325.14,328.94,319.85,314.42,316.19,300.86,298.73,302.16,309.92,308.06,311.53,320.32,324.91,329.19,322.09,318.54,321.59,334.96,338.34
2022-09-10 22:14:51+00:00,L9,362.61,379.66,389.00,390.41,400.98,403.19,400.37,409.87,410.64,407.86,412.85,412.68,407.02,401.73,406.07,407.38,393.61,401.23,403.70,389.87,387.61,380.32,393.65,402.83,390.07,372.20,369.28,366.32,375.26,367.82,383.21,381.32,370.43,366.65,367.40,363.81,367.37,372.63,360.14,359.72,363.98,358.23,353.64,354.49,351.96,364.38,361.63,356.86,352.98,347.41,350.50,341.92,347.75,339.71,338.56,340.48,334.35,329.93,322.20,325.60,320.81,328.97,333.09,327.43,320.30,319.97,311.37,308.05,309.21,321.11,319.27,324.88,325.43,331.93,336.99,335.93,335.34,333.32,341.72,342.51
2022-10-03 22:21:08+00:00,L9,357.08,366.66,378.02,380.89,386.90,392.98,387.97,392.61,395.66,393.79,397.61,398.42,392.16,389.27,388.28,382.71,378.51,382.05,381.44,370.61,370.45,366.92,370.06,384.75,372.20,353.84,354.37,352.25,355.80,348.87,356.71,347.95,346.37,343.60,341.86,346.69,346.99,346.97,337.08,330.38,330.11,328.75,322.92,322.99,321.69,335.94,337.70,324.54,326.82,322.28,330.28,326.80,327.58,320.52,324.93,318.72,311.00,307.40,296.27,296.52,290.23,301.62,304.55,302.40,298.43,285.01,277.33,290.19,298.08,300.14,297.04,291.17,299.56,301.72,299.48,298.67,290.33,297.42,316.23,325.66
2022-10-11 20:40:51+00:00,L7,354.47,360.11,373.55,,,,,185.68,74.06,385.33,385.80,391.33,387.01,378.74,387.36,387.08,379.86,380.53,372.32,355.53,365.56,359.99,358.86,369.29,352.71,338.89,,,,,,353.02,354.23,351.03,345.95,351.31,349.35,350.80,336.42,334.16,340.99,331.39,322.85,332.69,327.92,331.50,330.82,,,,,,322.65,320.02,317.69,308.48,305.54,299.49,287.42,298.19,296.49,312.23,313.00,306.87,299.95,302.53,302.14,,,,,,299.62,301.03,298.03,297.59,292.99,303.24,314.21,327.36
2022-10-28 20:38:42+00:00,L7,,,378.20,376.45,381.81,383.63,379.29,390.71,393.92,389.70,387.15,386.35,376.90,370.51,374.90,383.30,373.47,368.62,367.91,354.95,,,,,346.46,339.79,341.01,333.47,340.36,342.06,353.83,353.65,344.04,340.91,342.27,338.10,345.07,344.71,328.84,331.84,335.31,329.29,,,,,,,,,,,,,,,,,,,,297.66,,,,,289.51,289.64,292.84,292.81,297.81,303.43,294.06,288.97,291.85,290.90,282.64,290.51,301.49,305.55
2022-11-21 22:15:08+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.10,353.87,368.40,371.02,363.33,358.86,352.83,349.38,355.28,353.49,338.72,337.70,349.11,346.14,,,,,,,334.92,330.91,326.90,327.58,330.22,317.54,314.90,313.00,299.48,305.26,297.81,301.13,309.50,319.60,316.43,316.60,327.44,312.38,287.88,284.90,295.12,298.62,294.64,,,,,,,,,
2022-11-26 20:28:47+00:00,L7,347.50,360.63,371.67,373.31,386.92,,,248.60,220.23,79.73,,,,,,368.66,367.21,366.58,366.30,353.36,353.19,346.69,348.39,377.53,367.03,351.48,355.91,,,,,,,,,,327.40,328.99,322.88,320.88,321.95,316.91,331.54,336.11,331.45,341.28,335.49,,,,,,,,,,,270.55,267.52,273.49,278.10,290.93,308.33,311.73,313.09,306.91,294.84,,,,,,,,,278.17,274.43,,284.98,320.69
2022-12-01 20:33:51+00:00,L7,353.72,362.86,376.22,380.33,386.54,386.78,384.54,392.56,396.68,395.08,397.85,410.83,397.66,398.52,397.61,393.73,392.45,392.64,384.41,374.98,373.36,358.24,364.94,369.25,356.76,340.52,352.70,351.27,351.05,350.09,361.87,361.12,350.32,362.81,352.80,353.84,352.67,356.17,343.28,344.76,353.06,348.59,338.80,342.87,336.87,333.84,335.45,331.85,331.32,325.63,328.95,322.01,323.41,320.42,316.81,305.71,305.00,299.54,294.22,310.48,308.20,315.62,321.94,316.91,314.46,303.00,295.68,291.82,295.67,292.24,289.13,291.69,291.34,309.66,308.59,314.26,302.19,303.26,317.09,321.68
2022-12-30 22:21:12+00:00,L8,337.24,347.93,366.17,368.56,368.62,377.03,374.90,385.61,391.81,389.52,396.35,392.95,388.75,382.94,385.56,385.19,372.70,369.78,371.79,355.68,358.84,354.32,357.10,366.54,349.94,337.02,335.72,335.93,340.56,343.56,358.31,363.83,353.20,347.67,349.22,347.34,348.44,344.68,333.96,319.65,331.13,324.61,317.10,324.54,325.34,326.56,326.39,318.30,321.79,320.48,328.43,313.24,316.85,307.30,308.77,302.73,299.20,295.96,286.74,297.72,300.71,309.35,316.17,313.85,301.84,300.09,292.43,283.41,293.47,299.48,289.26,299.43,304.59,304.78,306.22,304.46,,,,
2023-01-07 22:21:14+00:00,L9,,,,,,389.79,388.16,396.43,402.13,400.75,410.59,413.68,408.49,404.59,409.93,410.86,401.81,394.33,388.86,377.07,378.92,,,,,,,,,,,,,,,,,,,,,,338.98,340.19,332.12,343.14,345.66,336.99,337.06,333.17,333.28,321.84,326.28,322.69,318.29,312.88,310.31,313.92,306.88,321.58,327.17,337.72,338.90,329.14,322.40,314.16,308.33,312.77,311.91,306.90,306.66,306.61,311.12,327.23,,,,,,
2023-01-08 22:15:00+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.52,365.78,369.35,369.37,368.81,357.51,354.92,358.66,350.62,345.33,348.75,342.29,351.32,349.60,340.50,342.41,339.83,343.32,337.52,335.17,327.55,321.49,320.99,320.60,323.28,317.33,332.21,333.21,343.87,342.04,334.57,334.60,321.54,320.77,323.75,317.27,318.09,317.30,313.27,,,,,,,,
2023-01-09 20:33:13+00:00,L7,,,,,,,,,400.57,396.03,401.87,404.10,398.37,404.50,406.51,407.83,402.99,394.07,391.63,378.55,375.11,364.63,,,,,,,,,375.42,375.20,371.75,367.38,362.29,363.37,359.09,357.07,355.43,345.82,352.12,348.22,339.63,344.80,,,,,,,,328.67,326.19,322.15,316.41,315.66,309.27,308.97,303.62,320.26,320.80,327.57,328.88,321.00,,,,,,,,296.77,309.88,319.43,322.22,314.82,305.95,309.60,319.55,328.58
