dates,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140,satname
2022-08-04 21:53:47+00:00,,,,,,,,,,,,,,,,,,,,355.45,349.14,350.68,351.94,348.32,340.72,344.16,338.53,342.85,344.43,346.96,342.16,348.51,338.77,348.58,341.47,347.13,346.08,354.33,356.56,355.86,352.06,350.27,342.76,337.32,328.91,332.13,343.20,338.62,337.01,337.24,343.35,345.06,345.91,343.08,347.94,350.27,351.39,353.49,356.89,362.63,366.69,366.83,366.35,377.63,375.41,376.65,373.96,369.67,360.47,368.27,362.56,358.50,365.21,359.91,361.70,359.06,357.89,359.46,358.75,354.31,357.50,353.64,352.44,360.20,354.19,362.01,356.91,361.25,362.09,362.81,368.96,362.84,369.81,365.68,372.43,368.04,376.95,376.93,380.27,376.62,378.67,372.72,378.29,381.99,386.58,385.56,388.03,386.19,389.06,384.71,391.04,385.81,393.72,388.41,398.01,399.81,404.21,403.51,404.32,410.65,409.35,417.73,410.69,412.05,411.70,423.94,420.43,426.09,433.65,433.02,444.79,453.44,452.51,453.87,445.76,433.66,420.63,401.05,373.32,339.19,,L9
2022-08-11 22:00:01+00:00,300.28,302.71,314.75,315.61,342.03,367.57,377.83,374.08,371.69,374.86,373.98,372.45,375.22,371.64,370.24,368.65,367.81,361.87,354.52,348.32,349.09,338.32,340.74,341.30,337.83,337.13,334.82,334.46,335.85,337.03,338.41,340.25,338.44,343.95,343.62,342.22,341.31,344.16,343.70,341.41,338.07,333.09,329.11,321.20,319.68,317.16,324.56,322.52,324.51,329.03,336.74,335.09,334.32,337.14,343.88,343.35,342.88,345.52,354.82,354.29,354.75,364.96,366.55,365.19,361.54,364.72,363.04,356.52,359.46,357.99,350.38,353.80,348.92,344.22,348.83,344.59,339.53,345.49,342.15,343.48,347.92,341.54,341.37,342.63,339.47,341.11,338.02,345.95,343.05,345.37,348.42,349.58,349.32,350.85,350.82,352.75,358.14,361.53,360.57,364.11,359.08,363.05,367.70,366.71,366.40,371.93,366.48,366.72,370.75,370.28,371.66,371.49,377.83,382.44,381.19,384.25,384.13,383.24,382.55,388.88,390.55,394.44,393.68,393.43,393.05,400.23,408.12,408.54,414.99,425.98,428.74,436.82,,,,,,,,,,L9
2022-08-12 21:54:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.68,337.36,330.63,340.48,341.66,338.76,340.03,349.32,349.17,348.60,345.43,341.77,335.25,328.57,311.95,320.84,327.24,331.99,331.04,329.65,335.05,336.40,338.86,337.26,342.45,347.80,348.02,348.27,351.61,358.68,361.28,364.64,364.51,372.43,368.44,367.87,367.08,360.96,356.16,362.13,357.99,352.50,357.07,352.01,353.52,353.64,349.88,349.09,352.15,350.86,355.87,350.99,345.29,354.14,349.72,357.34,351.93,358.24,355.34,353.94,362.99,361.20,365.22,360.63,365.91,360.58,367.32,366.89,370.30,370.03,369.44,367.64,374.47,370.53,378.52,376.13,382.45,377.04,383.81,378.36,383.97,377.55,384.53,384.58,389.83,390.71,396.12,393.80,396.22,400.48,399.43,405.40,408.56,401.73,406.53,412.48,413.32,420.29,421.72,431.52,439.53,450.30,447.15,440.22,428.06,422.63,404.02,378.29,353.49,318.03,,L8
2022-08-20 21:53:53+00:00,,,,,,,,,,,,,,,,,,,,345.57,346.68,340.38,341.05,336.04,334.58,332.58,334.65,335.57,334.26,331.42,334.70,331.24,331.79,331.61,333.94,341.86,342.66,343.49,342.91,340.17,335.42,333.59,330.91,331.65,316.44,321.99,323.67,326.27,328.23,326.49,328.30,329.23,331.07,335.03,333.99,336.41,339.31,342.04,345.27,353.02,355.70,357.12,361.34,361.57,361.58,362.19,361.47,357.31,358.02,353.26,346.87,346.80,344.78,343.21,350.36,347.36,341.15,348.27,345.12,347.94,348.06,342.88,347.34,345.22,345.17,347.29,348.79,354.70,352.15,356.44,357.43,362.86,360.30,363.24,357.23,360.06,359.26,368.37,364.77,368.35,364.38,363.01,367.81,370.17,368.47,379.10,377.65,379.11,378.29,383.10,380.05,384.89,380.12,387.08,380.68,386.57,383.70,394.97,398.07,398.30,392.24,396.71,398.42,404.23,406.01,409.97,418.17,420.43,422.43,431.58,441.37,444.79,449.45,439.58,421.55,410.00,399.80,381.96,354.79,318.77,,L9
2022-08-27 22:00:05+00:00,303.41,297.87,301.85,319.11,338.71,360.95,367.51,366.88,363.57,364.96,366.87,368.50,369.33,371.16,373.75,368.91,367.45,354.72,353.19,348.63,345.98,345.31,338.34,337.26,336.59,338.40,337.18,333.14,334.15,335.87,335.50,335.50,340.77,339.38,335.01,340.83,344.69,344.41,345.23,343.41,341.48,340.01,335.08,334.68,334.75,338.80,333.54,332.55,332.69,330.26,331.95,332.96,335.40,338.52,336.07,338.24,344.69,347.16,351.63,354.65,357.82,360.59,362.77,368.60,367.11,362.31,367.02,360.97,359.92,360.40,356.97,353.86,353.26,349.10,349.58,354.32,349.83,351.38,351.30,350.59,349.72,347.42,351.38,351.85,349.61,356.89,353.77,358.29,354.86,352.93,361.61,363.37,362.98,361.53,364.14,362.96,368.55,364.13,371.08,371.90,373.17,372.62,373.49,370.26,377.96,376.71,382.89,380.75,380.31,383.02,383.91,380.95,384.35,389.64,387.08,391.67,391.82,396.12,402.76,401.21,398.47,400.43,401.41,410.54,409.61,415.06,416.90,421.28,424.87,429.09,442.34,450.90,446.00,447.38,435.70,415.70,402.74,385.91,361.83,328.78,,L9
2022-08-28 21:54:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.70,334.36,331.68,335.24,334.22,333.33,329.94,333.45,334.48,339.44,337.76,344.00,346.59,352.80,353.02,352.04,365.15,363.16,365.88,366.85,372.46,365.79,373.20,365.12,361.06,363.98,361.43,356.57,352.30,355.47,349.41,360.30,353.32,352.53,356.18,351.19,349.36,352.06,351.89,350.61,351.60,347.13,353.26,351.09,360.54,357.10,366.32,363.65,367.24,363.43,368.06,368.80,374.63,369.36,375.73,370.59,378.55,371.87,380.06,371.92,385.04,378.85,389.01,385.06,386.14,387.45,392.10,388.27,392.93,391.76,395.09,394.52,399.11,397.17,407.04,402.86,429.71,415.26,,,,,421.23,427.63,430.12,436.13,445.65,454.74,,,,,,,,,,L8
2022-09-05 21:54:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.02,318.76,317.61,317.70,315.43,311.89,315.99,320.85,326.95,324.27,324.70,329.48,333.25,335.58,339.76,345.11,344.41,349.73,346.44,352.94,350.61,351.40,346.56,344.76,343.28,341.57,340.52,339.37,335.82,333.68,341.21,338.02,344.09,338.12,335.11,337.70,335.42,330.76,334.45,331.36,335.67,336.30,338.68,341.08,,,,,,,,,,352.42,348.93,355.52,352.99,356.06,353.68,359.06,354.36,362.86,368.26,365.86,369.38,366.05,363.00,367.00,370.65,370.90,372.93,372.45,375.41,380.20,387.91,383.84,391.04,391.92,381.74,380.43,386.03,388.62,396.87,,,,420.74,425.55,,,,,,,,,L9
2022-10-06 22:00:26+00:00,318.68,316.27,305.53,318.59,334.39,358.50,373.68,348.81,351.19,349.49,375.23,380.29,382.18,,408.83,388.62,,384.48,363.95,349.65,367.61,357.48,356.61,350.52,342.86,,,334.23,316.14,,346.26,363.93,363.58,370.14,356.01,346.53,388.26,345.63,355.52,348.42,357.33,340.36,355.03,384.65,,,366.32,346.85,358.95,378.05,317.92,317.55,,321.05,326.58,324.98,329.98,366.41,355.84,360.51,365.93,375.82,379.52,373.81,378.24,382.22,369.27,355.01,359.71,393.07,385.94,374.75,359.29,371.84,368.94,367.51,369.65,363.42,370.86,367.55,361.29,381.35,378.48,359.61,372.31,368.16,375.84,374.10,371.41,379.38,375.63,385.75,373.87,382.33,380.17,389.89,386.89,384.32,381.86,391.83,388.72,392.59,401.88,395.26,393.47,390.64,385.35,404.91,404.93,417.64,399.71,394.91,404.89,404.13,,399.26,400.34,404.71,415.34,406.55,409.54,407.38,412.11,433.14,437.97,427.48,435.84,427.97,445.51,481.20,489.95,482.19,499.13,478.95,,,,,,,,L8
2022-10-07 21:54:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.34,323.11,323.60,322.59,327.57,329.54,360.56,348.15,367.01,368.96,375.25,374.37,370.30,374.84,380.72,365.86,361.75,359.69,385.82,372.30,365.00,354.28,368.00,367.58,367.26,370.49,363.12,371.81,363.99,355.66,369.40,369.47,355.02,362.99,362.38,365.58,370.33,366.76,373.54,371.37,380.53,370.32,373.64,374.23,374.80,377.01,373.87,374.20,385.85,379.32,385.89,392.86,391.38,385.09,390.05,385.80,399.64,398.91,411.77,392.37,390.20,399.80,400.60,407.74,390.49,393.89,395.90,409.55,394.31,400.25,395.19,405.83,419.43,422.48,422.07,426.05,424.39,440.71,466.02,474.14,472.47,476.11,461.26,,,,373.17,347.67,312.90,282.19,L9
2022-10-08 20:15:37+00:00,,,,,,354.76,363.99,354.74,352.78,361.75,362.07,361.65,377.50,364.38,371.79,364.56,357.88,351.83,347.01,334.39,348.29,333.34,334.24,333.80,328.79,332.48,330.53,329.21,325.77,332.21,330.69,336.07,340.12,334.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.39,351.35,347.18,358.13,356.35,358.36,348.90,355.83,354.89,362.49,358.92,362.91,360.07,366.03,362.23,365.47,362.51,368.66,371.06,368.15,351.84,354.31,,,,,,,,,,,360.97,359.92,363.57,404.32,391.24,387.64,393.19,394.73,396.26,407.08,414.42,414.29,428.82,414.37,441.87,440.95,465.10,,,,462.26,,409.01,398.51,373.03,356.50,312.78,,L7
2022-10-22 22:00:27+00:00,308.13,305.90,309.19,321.03,340.20,358.76,380.68,375.40,362.66,369.00,368.80,366.50,364.28,385.87,382.62,376.67,387.77,356.75,358.57,352.70,355.87,363.40,359.88,342.83,350.73,354.60,346.33,337.89,330.75,337.09,341.32,354.75,358.65,358.12,339.81,343.63,358.61,362.11,340.19,340.15,339.90,336.18,339.85,353.82,329.48,348.80,344.81,337.35,340.57,338.69,330.00,330.42,328.97,339.36,340.85,336.50,341.66,356.83,351.02,359.84,350.16,362.10,373.63,379.61,371.87,367.14,364.21,358.30,357.73,364.72,366.68,363.73,358.49,360.88,362.84,358.44,360.68,358.14,348.24,346.66,347.09,346.00,347.58,350.07,356.76,360.61,359.83,360.97,362.40,363.21,363.47,366.83,361.78,362.31,357.83,359.16,361.52,366.76,368.36,372.90,371.61,376.36,378.25,377.71,377.74,380.18,381.88,378.13,378.71,383.96,388.73,388.55,385.98,390.89,393.04,388.77,381.52,383.77,384.33,387.74,399.13,418.91,411.66,410.25,407.98,404.40,411.61,424.42,443.91,453.26,454.78,453.94,449.45,450.57,446.35,427.78,389.61,354.91,329.04,291.39,259.87,L8
2022-10-23 21:54:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.59,333.06,330.64,326.47,322.99,329.85,345.18,348.82,337.03,327.92,325.75,327.33,324.70,324.03,326.19,331.18,329.82,325.93,335.35,340.74,338.84,343.65,345.21,345.58,362.18,363.55,361.39,360.27,357.07,350.52,349.55,354.83,356.75,355.65,348.73,348.90,350.29,350.58,352.77,348.81,345.39,341.75,344.54,341.40,344.30,344.63,353.33,354.08,353.39,357.94,354.13,357.14,356.50,364.66,359.73,360.83,356.80,355.38,358.20,358.55,363.62,367.95,368.15,374.46,372.92,375.26,373.50,379.98,379.26,380.02,375.78,379.78,383.68,386.99,384.01,387.56,383.15,385.31,379.42,373.32,378.25,385.34,399.27,408.28,409.64,409.19,406.40,403.32,406.67,422.42,436.20,439.12,446.53,445.14,445.67,447.40,438.39,421.33,389.10,353.74,326.23,288.23,259.46,L9
2022-10-31 21:54:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.48,318.04,322.88,316.98,325.09,324.11,322.56,319.86,327.46,333.75,330.60,334.17,340.00,342.89,338.24,349.68,350.23,355.86,352.29,357.50,354.53,347.27,349.29,344.97,341.77,341.34,340.62,337.01,344.36,339.45,337.97,338.56,333.10,334.48,337.16,337.80,340.84,338.91,343.41,341.56,348.10,346.72,352.40,351.69,348.64,346.83,349.47,351.72,352.47,355.22,350.71,358.78,356.21,367.41,360.30,365.04,361.81,369.11,368.09,365.99,367.67,370.49,370.28,377.08,376.63,379.94,376.26,381.87,375.80,380.96,375.27,376.63,377.91,384.81,392.38,399.99,407.59,399.42,407.23,401.04,402.26,405.93,419.33,431.39,426.16,433.67,430.59,439.08,433.89,417.49,391.32,361.72,330.58,296.97,,L8
2022-11-24 21:54:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.46,331.53,327.15,334.38,339.04,336.14,335.66,345.47,353.63,353.12,356.05,354.04,350.17,343.65,348.96,342.31,342.69,340.62,337.32,337.47,341.12,339.31,334.76,335.98,329.48,337.61,334.44,334.99,338.72,336.79,342.30,339.90,339.32,340.58,341.94,348.88,348.88,349.36,344.01,349.79,346.64,350.79,347.26,353.09,351.66,359.71,356.63,362.65,358.67,360.28,361.16,362.15,363.84,370.61,368.88,374.42,371.06,377.03,372.93,369.49,347.36,360.14,369.39,375.56,382.59,386.80,387.67,396.89,408.22,400.09,409.76,401.43,402.79,405.51,419.66,427.39,420.31,424.23,419.93,399.55,,,,,,,,L9
2022-12-01 22:00:15+00:00,,,,,,,,,,,,,,,,,342.99,335.20,331.90,333.59,331.58,323.50,319.90,320.71,316.81,317.49,322.29,320.89,323.68,317.08,319.34,317.44,324.47,325.14,325.68,328.95,323.74,330.23,333.84,333.73,334.03,328.63,323.78,321.50,318.84,306.91,314.77,320.98,325.09,321.34,322.06,325.11,329.63,328.37,321.50,323.49,331.53,332.49,339.03,343.84,353.73,354.31,358.17,363.48,361.45,352.63,351.10,353.74,347.24,348.92,341.21,337.52,335.07,343.56,343.72,349.27,341.17,339.00,338.70,333.32,340.54,338.77,337.74,346.78,344.09,350.89,341.94,340.93,347.27,341.70,354.83,346.38,338.70,343.60,344.83,348.18,357.93,348.04,347.21,352.26,365.56,359.49,364.47,356.94,360.86,360.21,363.44,367.19,368.45,366.80,377.19,373.21,377.82,367.19,373.94,371.16,377.29,373.51,385.52,376.97,378.02,387.88,393.53,407.26,406.11,407.97,403.29,415.24,426.21,426.67,428.45,421.37,425.02,430.94,424.60,417.45,394.95,363.11,,267.42,235.65,L9
2022-12-02 21:54:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.72,324.86,332.90,339.09,343.33,346.23,345.89,351.66,347.01,342.97,341.52,347.78,349.74,337.64,328.30,326.63,326.26,334.48,334.94,337.79,330.24,333.20,336.11,335.68,339.36,336.09,340.91,342.78,330.30,333.94,331.38,330.30,339.07,337.41,344.16,336.90,340.66,338.40,344.09,340.01,345.22,338.75,355.98,,,357.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.67,426.70,448.39,466.67,433.84,419.74,400.51,381.26,338.81,,236.75,L8
2022-12-03 20:13:45+00:00,299.82,286.70,289.34,306.90,326.08,347.86,362.94,368.62,344.73,343.63,346.16,342.97,348.14,351.34,354.76,350.38,345.33,339.65,333.63,337.44,344.48,336.79,325.71,323.32,309.87,327.83,323.69,315.20,321.37,324.16,314.33,319.35,321.15,326.71,320.59,321.48,323.42,330.12,325.19,321.53,324.22,316.44,313.35,308.54,301.40,283.37,299.32,303.21,309.34,313.22,311.73,313.53,321.19,321.44,317.49,319.97,326.01,326.86,325.83,326.73,342.83,338.27,352.65,348.65,341.94,340.39,331.58,343.37,352.24,328.28,337.82,332.34,342.12,337.64,333.50,338.26,329.24,324.58,327.87,328.23,324.10,328.18,334.05,329.04,325.73,328.75,338.31,338.85,339.27,337.79,350.40,335.07,334.98,332.72,338.58,336.63,343.38,340.85,340.24,348.17,355.64,351.41,356.83,357.91,350.71,353.25,358.10,353.43,361.41,373.32,373.97,378.01,371.94,374.69,372.40,366.91,372.70,371.44,369.47,369.94,373.69,374.79,381.31,395.65,399.76,398.44,409.33,422.33,409.77,408.53,415.36,409.42,410.37,426.24,423.52,403.77,402.43,374.32,337.18,,,L7
2022-12-26 21:54:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.22,363.80,365.10,366.82,360.54,357.97,356.54,353.99,351.15,353.93,347.91,350.82,353.06,352.21,353.66,347.18,346.65,351.47,345.35,342.96,349.63,346.84,351.01,349.07,350.88,352.99,349.61,356.97,352.30,353.68,351.40,356.33,354.37,363.78,357.64,364.89,369.73,371.69,373.24,371.76,378.33,381.72,380.05,383.84,385.47,387.25,383.64,387.96,382.25,385.07,381.71,387.58,380.60,386.99,389.59,397.66,399.35,402.54,411.39,415.78,408.48,412.18,424.47,424.05,418.23,421.49,429.16,435.11,433.64,443.91,444.42,450.33,437.89,413.19,377.60,,,221.04,L9
2023-01-18 22:00:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,313.76,319.92,321.80,316.71,319.00,318.80,322.26,325.42,317.59,314.06,312.65,315.74,313.83,314.99,320.41,317.12,314.73,313.44,313.47,302.39,302.92,307.34,316.19,315.43,311.54,310.35,314.30,323.16,327.76,327.13,327.66,331.43,327.12,329.31,332.42,339.07,337.64,343.72,349.82,348.96,342.16,342.53,342.12,337.69,342.94,334.81,330.71,331.60,329.18,330.15,337.43,338.71,340.65,337.66,335.58,337.53,338.47,326.65,332.05,324.78,323.51,325.24,323.11,333.14,332.12,340.52,333.98,328.86,335.87,347.72,345.14,349.64,346.66,351.63,353.17,357.44,356.68,356.67,355.59,356.30,356.47,357.27,352.95,359.19,359.46,365.88,360.08,356.30,347.15,348.35,353.61,366.33,368.18,375.73,386.33,385.07,389.07,383.30,392.41,396.36,402.21,410.24,399.04,401.99,405.53,418.48,428.21,421.86,425.71,435.43,425.59,,,,,,L9
2023-01-19 21:54:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.18,328.63,331.22,328.03,336.65,337.58,343.44,338.23,332.61,338.52,348.51,347.46,348.79,342.78,349.67,347.61,355.44,350.20,355.87,353.37,357.67,366.61,361.90,358.02,361.48,362.65,364.49,364.60,364.94,361.92,369.21,368.36,373.47,366.82,373.54,381.04,380.62,380.66,381.58,392.98,396.85,404.85,409.41,407.73,413.89,416.32,425.86,433.70,429.68,433.92,440.31,434.63,424.78,355.47,,,,L8
2023-02-19 22:00:13+00:00,301.11,304.41,317.17,333.11,350.29,370.88,378.12,372.78,357.58,360.89,360.32,358.52,360.65,363.89,367.51,362.23,359.98,344.06,339.05,337.53,335.81,334.95,321.55,321.76,321.26,325.13,326.06,323.72,325.74,321.44,322.58,320.82,324.00,326.94,320.35,325.72,329.84,333.82,337.56,329.09,330.99,325.92,325.42,329.16,315.92,,330.12,322.38,326.33,323.67,328.16,326.48,327.12,335.44,343.57,,,337.52,,,354.09,354.54,356.14,354.92,357.70,354.20,353.49,349.83,347.85,347.22,345.23,341.86,348.19,345.33,344.00,345.72,338.51,339.12,342.76,342.22,340.28,335.51,337.75,335.95,334.15,329.56,336.12,336.90,341.95,343.05,349.14,347.34,352.50,351.48,351.94,348.80,352.77,353.91,356.78,354.36,359.13,355.63,360.98,359.15,363.08,365.41,369.49,363.22,366.92,369.72,371.93,369.89,373.29,366.30,375.84,371.75,373.62,372.55,375.17,374.01,384.13,383.70,392.88,398.61,394.41,405.50,406.79,412.68,426.78,433.66,430.52,439.45,441.57,459.08,472.93,454.61,424.43,372.46,317.64,,191.93,L9
2023-02-28 21:53:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.60,341.93,347.14,352.62,350.54,351.49,355.83,358.27,354.40,355.85,351.25,348.94,352.63,350.81,355.85,352.58,348.35,346.88,348.36,340.56,349.49,350.87,355.35,348.57,344.17,343.32,346.60,342.77,333.90,341.83,336.70,342.84,342.62,353.18,350.90,356.47,357.98,356.66,353.08,356.40,355.28,360.41,359.06,364.75,357.93,365.83,376.06,371.29,372.40,373.85,379.70,372.08,371.16,377.24,371.52,376.68,375.52,378.66,378.34,378.59,374.96,382.41,382.78,386.22,384.08,393.00,401.64,400.22,406.60,416.15,412.85,420.02,426.46,437.50,444.04,449.62,472.71,480.87,447.53,418.64,366.16,317.40,262.87,224.30,L9
2023-03-03 20:01:59+00:00,290.53,288.69,307.93,318.51,324.39,354.09,364.55,357.19,350.42,346.86,346.91,344.66,341.21,332.55,,320.65,321.91,326.69,323.31,323.45,307.88,310.42,309.95,311.33,308.23,311.88,309.62,311.67,,,,,,,,,,,,,,,,,278.14,288.67,309.61,316.11,315.53,316.14,316.81,320.36,317.24,323.20,325.00,337.41,319.16,328.98,348.92,327.18,332.68,342.22,341.64,341.49,346.78,352.49,367.49,342.45,339.94,333.55,334.19,333.21,336.47,329.85,331.63,328.79,332.22,326.60,320.77,327.37,324.67,330.82,330.48,327.65,319.87,324.65,320.98,325.00,324.29,330.64,331.41,334.19,332.27,339.76,339.53,336.76,338.61,343.38,344.79,345.06,345.45,346.80,346.22,349.24,347.69,351.14,348.64,360.63,353.63,359.33,359.05,355.32,354.02,357.78,353.78,350.48,350.90,353.58,356.10,362.23,362.37,369.52,368.85,372.30,373.38,379.77,382.85,382.47,389.16,390.47,400.75,397.22,,,,,,342.14,301.98,,,L7
2023-03-07 22:00:01+00:00,296.95,295.51,305.58,322.02,347.59,369.88,380.71,374.43,373.29,368.83,364.80,361.70,361.92,365.00,368.30,358.41,355.15,350.61,348.67,340.93,334.70,335.48,331.20,327.81,330.80,329.84,328.93,327.61,328.20,327.36,324.33,325.83,321.85,329.18,330.94,331.54,331.38,335.90,339.01,334.11,342.37,337.58,334.72,329.00,314.11,324.70,326.40,330.48,331.62,331.97,330.84,332.31,333.10,337.19,336.73,337.69,337.20,341.63,344.64,345.41,346.14,352.15,353.13,358.10,364.77,360.50,359.07,357.07,354.94,349.89,355.52,350.47,346.05,346.22,343.76,343.08,345.66,345.40,349.94,345.77,342.69,344.89,345.28,346.28,344.89,342.63,344.27,342.26,346.90,350.69,352.28,356.65,355.13,358.51,358.45,354.57,355.45,358.42,354.48,361.76,361.95,363.27,364.83,369.34,377.12,372.03,368.96,377.18,375.28,373.27,375.82,376.41,371.31,378.31,377.45,381.81,378.00,379.55,378.27,383.37,379.91,388.55,390.64,393.56,404.25,413.65,411.90,413.96,413.27,427.36,437.13,436.93,448.98,461.70,465.08,453.37,417.74,370.61,319.30,,,L9
2023-03-08 20:06:28+00:00,,,,333.97,348.43,371.80,,375.46,379.49,369.42,375.10,373.68,375.25,373.92,372.50,366.52,347.65,,346.61,346.28,,,,339.15,338.45,,,338.64,336.27,,,,,,,,,,,,,,,,,,,,,,,,,,,367.37,345.46,354.59,352.11,354.19,362.42,364.18,364.27,368.61,366.80,364.81,378.97,366.18,355.15,360.69,353.49,360.71,359.93,358.57,345.66,348.11,356.49,350.41,351.84,348.44,347.07,342.43,354.81,360.24,374.87,361.38,,,353.86,360.28,358.74,365.39,364.96,364.27,362.37,364.22,366.30,360.96,364.82,362.97,368.74,376.29,371.39,,,383.58,381.17,388.62,385.96,387.61,387.44,389.04,385.32,380.40,385.92,383.81,388.09,385.33,389.56,,,,399.80,403.51,405.92,417.08,422.47,418.52,426.59,438.50,444.65,445.40,461.75,460.52,474.61,458.46,,,,,,L7
2023-03-08 21:53:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.02,359.69,355.02,360.16,354.78,360.00,356.68,361.06,360.11,366.43,364.40,369.13,371.49,373.51,373.95,378.39,374.93,374.30,373.65,379.83,372.74,379.75,377.00,384.11,378.66,381.68,381.08,383.21,383.29,388.67,390.49,394.36,400.59,408.40,412.10,411.31,415.59,431.37,428.90,438.84,451.79,460.15,465.33,445.95,415.07,367.16,326.71,,,L8
