dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140
2022-01-16 21:53:53+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.12,337.51,339.30,337.44,342.79,339.16,344.89,340.49,333.20,340.36,342.21,341.42,349.79,347.83,356.86,,,,,,,,,,,,,,362.05,363.33,374.76,377.11,381.84,387.18,384.46,390.96,386.79,396.64,388.40,383.05,388.27,390.05,396.51,405.27,402.37,402.96,381.81,376.53,343.03,294.54,,
2022-01-31 22:00:07+00:00,L9,,,,,,,,,,360.28,352.13,354.10,355.90,354.76,355.83,349.80,342.16,338.54,337.61,336.38,333.56,332.22,324.14,328.03,321.49,328.40,325.10,323.26,322.07,319.75,320.72,321.68,317.52,319.00,321.99,328.83,333.62,334.20,331.01,331.44,325.80,325.90,323.32,317.65,307.53,307.31,308.98,312.61,319.15,322.33,324.85,323.80,331.63,331.91,330.39,328.83,333.06,334.18,339.59,344.36,348.74,352.09,351.67,357.07,359.61,354.04,352.63,354.36,349.59,349.28,349.19,345.48,346.22,345.35,342.26,345.52,342.70,341.53,346.85,343.80,340.83,343.72,340.26,344.51,347.02,350.50,349.04,354.26,353.24,355.66,357.61,350.37,351.08,352.68,357.24,356.13,359.68,355.17,361.18,357.49,361.67,362.07,365.86,363.97,372.54,368.37,377.17,374.50,378.97,377.13,381.58,375.83,381.64,379.51,379.01,380.70,388.49,386.24,388.27,388.95,395.93,402.59,401.68,405.51,404.29,407.64,405.63,406.82,404.52,400.39,405.31,419.25,424.45,437.18,437.72,427.76,408.02,367.20,308.06,257.51,
2022-02-24 21:59:52+00:00,L8,287.92,291.31,294.78,310.43,327.39,354.39,365.23,362.72,358.74,359.94,358.72,360.65,362.15,363.11,361.30,353.10,352.85,350.44,346.79,342.51,333.58,331.36,330.85,328.76,327.42,326.14,329.17,325.77,327.83,326.63,324.66,326.12,323.05,329.81,333.40,330.65,334.77,336.07,339.58,332.78,336.18,333.66,328.39,324.92,320.18,320.13,320.53,323.38,322.50,326.33,326.81,336.40,337.09,337.40,337.19,337.70,339.86,342.66,340.64,349.38,358.78,354.07,356.73,364.00,366.00,361.05,362.85,356.90,351.47,354.58,355.81,348.50,349.62,350.43,342.48,350.95,344.98,341.60,349.94,341.45,346.35,346.68,343.10,352.18,351.05,354.81,355.19,357.04,354.03,363.59,359.50,360.31,363.81,356.91,368.89,361.31,366.23,364.47,366.14,360.22,367.62,363.74,374.09,372.74,367.66,371.07,378.98,377.10,383.67,383.64,385.05,387.03,387.83,389.74,388.64,389.95,391.86,394.77,394.02,405.28,409.56,411.98,415.72,413.68,410.39,414.53,410.40,415.60,411.24,416.04,414.97,424.73,436.88,436.72,441.49,434.09,428.47,382.97,,257.33,
2022-02-25 21:54:08+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.36,358.04,360.43,359.97,362.55,361.19,375.49,373.80,372.75,370.90,362.57,367.97,367.86,366.82,366.78,369.72,373.80,375.82,379.36,373.60,376.32,380.45,390.55,385.75,393.09,389.26,391.38,390.43,397.45,390.75,399.88,395.10,403.46,397.86,407.57,402.59,414.28,415.73,413.75,423.38,422.91,416.21,415.59,414.58,415.93,418.34,422.93,435.62,442.84,444.62,451.98,439.63,415.34,,261.66,
2022-03-05 21:54:04+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.45,320.39,316.43,321.00,318.83,324.21,325.03,323.58,326.49,326.13,332.40,333.71,336.62,333.94,334.42,333.23,330.66,331.67,335.25,334.82,339.69,343.46,343.56,345.15,344.86,340.99,348.53,351.66,354.09,356.05,357.28,359.95,358.22,358.89,358.30,354.65,359.79,355.18,361.06,368.24,369.45,375.79,379.46,380.59,379.88,384.12,387.80,387.84,384.34,387.09,380.46,388.90,382.94,390.53,382.11,389.89,377.89,337.25,,211.47,
2022-03-29 21:54:01+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.26,360.88,362.87,365.55,358.65,363.73,355.46,356.46,356.94,350.48,363.05,363.77,368.42,373.78,378.18,384.78,389.23,389.30,387.80,385.99,385.61,386.60,385.61,384.10,387.86,383.87,381.71,383.47,380.33,386.40,394.42,390.88,388.34,390.40,392.26,396.59,401.31,404.25,402.20,407.06,414.48,415.70,420.70,418.76,413.88,416.47,421.20,420.72,429.51,436.98,440.96,428.54,428.54,428.35,430.73,431.90,432.66,436.50,428.78,438.42,459.09,475.57,480.86,492.90,492.34,468.37,,,
2022-04-13 21:59:41+00:00,L8,303.58,303.52,311.21,327.35,354.81,384.46,389.30,386.13,389.51,390.36,382.01,388.46,389.41,384.46,387.13,383.84,378.19,374.03,369.72,367.69,368.65,365.62,363.64,369.55,358.70,358.36,352.58,352.47,351.63,356.36,357.27,354.96,356.63,355.78,352.57,349.78,350.96,356.79,359.55,349.15,350.27,348.31,352.50,351.07,331.03,340.51,351.37,352.21,346.05,348.68,348.25,346.97,349.39,357.08,354.54,355.75,356.23,360.72,360.73,363.16,364.81,379.66,379.04,380.99,386.59,379.87,374.22,371.44,374.36,374.21,374.00,372.59,368.35,372.93,367.65,360.44,369.02,364.49,363.36,365.68,362.91,364.37,363.78,355.26,359.86,360.64,371.45,370.47,376.56,376.14,377.48,375.98,378.50,378.71,382.07,381.87,379.55,370.23,369.55,376.34,371.96,386.03,385.30,386.39,384.00,392.65,394.19,398.37,394.22,397.68,407.40,405.61,415.98,410.01,413.70,407.43,406.49,408.48,415.92,425.67,426.63,434.65,434.45,428.94,427.65,428.25,430.86,429.66,429.61,431.44,438.34,447.88,453.17,469.20,471.80,459.10,440.01,398.45,,,243.56
2022-04-14 21:53:31+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.53,370.56,364.16,362.92,369.31,367.15,369.15,364.81,364.69,365.75,362.78,364.83,363.68,359.87,366.84,362.92,359.19,361.12,357.27,362.21,362.55,372.17,369.00,371.94,372.89,370.82,375.37,371.94,376.50,373.92,378.84,381.19,381.88,376.29,380.78,378.61,386.92,384.83,388.16,387.61,391.22,388.19,392.55,391.42,396.78,397.15,402.25,409.12,405.72,411.56,409.23,408.17,408.25,417.24,416.58,424.78,429.36,432.37,435.21,428.04,426.33,429.70,427.22,427.63,427.14,432.27,441.72,450.72,461.87,464.66,456.06,437.88,396.53,,,
2022-04-22 21:53:52+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,318.57,314.26,316.23,311.29,314.21,306.42,295.01,310.77,321.42,320.78,320.93,326.17,329.85,323.29,323.33,315.66,319.64,298.74,263.05,283.67,308.27,308.99,314.64,321.55,316.24,316.21,318.62,326.29,324.18,324.89,320.34,328.83,331.16,334.06,335.35,343.50,348.47,348.46,352.78,348.67,342.45,337.04,344.24,339.76,339.58,341.70,336.69,341.55,336.19,335.79,340.20,337.90,338.53,336.98,329.06,333.04,333.41,328.96,339.28,332.64,343.50,337.55,344.53,343.41,339.96,347.41,343.06,349.16,342.96,352.47,349.52,355.02,358.51,357.07,357.34,359.04,354.80,359.56,357.04,360.62,357.09,364.48,361.59,368.78,362.34,368.76,361.63,371.51,369.22,373.84,368.63,371.87,374.16,378.79,394.44,389.23,395.92,393.26,395.76,391.90,396.48,394.84,395.70,399.23,405.60,418.27,424.92,427.17,433.72,425.68,408.20,349.28,,,
2022-04-29 21:59:37+00:00,L8,301.86,297.89,308.09,328.63,354.99,376.99,387.13,386.01,382.28,382.42,381.53,382.56,383.69,383.27,390.49,378.13,375.87,369.48,367.51,361.23,358.51,359.85,354.28,355.74,353.32,350.00,347.04,349.22,347.71,353.49,353.47,356.49,350.92,346.81,351.25,355.31,355.36,357.28,356.82,355.92,354.82,354.77,350.07,345.38,344.89,340.25,347.13,348.79,352.06,352.33,351.27,347.73,347.75,345.96,351.06,352.96,351.68,355.21,364.12,366.10,367.11,367.52,377.88,380.00,378.77,378.39,372.18,370.52,374.76,370.40,371.84,371.58,363.45,363.82,365.23,359.93,370.71,365.01,362.29,365.15,360.49,357.86,361.08,364.15,367.03,362.15,371.59,373.55,380.16,376.72,381.18,377.85,382.90,382.58,379.76,383.78,386.11,382.32,386.27,387.03,388.38,392.74,398.02,396.23,394.62,395.25,401.47,400.44,403.43,402.42,405.78,402.85,406.64,407.54,413.51,413.86,419.60,420.66,424.98,429.26,432.08,435.37,433.70,431.21,429.15,429.54,430.68,432.26,437.83,445.32,443.60,457.27,464.52,471.28,473.72,481.12,454.70,,356.86,308.49,
2022-04-30 21:53:24+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.84,345.96,352.11,358.18,359.87,359.46,368.38,372.88,368.32,366.16,366.31,363.43,363.67,365.30,357.63,357.94,359.62,353.52,357.21,354.82,354.08,356.06,352.86,351.97,355.62,349.33,351.51,352.35,352.02,357.51,353.46,361.96,358.34,365.92,362.94,368.96,365.47,366.25,366.53,365.72,370.61,376.20,372.65,373.13,374.51,372.96,376.90,378.94,377.11,384.17,380.44,386.42,381.88,387.94,385.32,389.94,388.31,395.47,392.83,397.65,397.38,404.00,402.86,409.19,418.61,414.16,421.64,417.49,411.91,416.35,411.29,418.14,419.97,422.40,432.66,434.51,444.24,453.30,456.54,453.79,438.20,378.37,,,
2022-05-07 21:59:32+00:00,L9,295.09,292.06,308.64,322.13,344.09,366.33,377.20,373.04,368.47,365.62,361.97,370.24,369.60,370.98,376.50,367.32,361.64,360.41,356.18,352.93,345.73,343.09,343.18,343.41,338.85,340.76,336.04,340.66,338.05,341.45,335.76,333.25,330.60,332.98,338.28,340.88,346.13,349.82,350.03,347.75,341.31,336.43,333.23,326.06,322.04,319.79,330.90,336.67,333.34,335.83,340.40,341.92,343.28,339.23,342.57,346.65,345.39,348.22,349.35,356.91,359.35,357.93,372.62,374.24,372.02,372.97,369.34,364.66,365.44,365.34,363.32,360.14,358.46,355.83,354.67,357.25,355.19,356.94,355.65,357.62,356.60,354.58,356.41,355.77,357.77,358.97,357.76,362.63,,,,,,,,,369.98,378.42,375.93,379.00,375.82,376.02,375.42,381.88,377.75,381.53,381.80,382.20,385.11,386.96,386.07,388.90,387.51,387.42,394.16,401.19,399.60,405.90,406.65,413.49,417.94,415.19,422.58,416.56,417.61,417.45,413.88,419.92,425.34,421.54,433.36,440.03,440.66,454.95,459.50,453.07,435.08,385.27,,,
2022-05-23 21:59:21+00:00,L9,318.07,324.55,334.32,350.17,378.12,403.51,410.60,400.87,397.14,395.49,397.70,399.43,394.63,395.38,395.15,392.98,398.67,390.02,389.14,381.03,372.35,375.92,368.11,365.68,361.08,362.55,364.67,375.73,374.86,370.44,360.97,356.28,352.25,363.48,357.77,365.08,364.55,375.64,382.76,380.70,372.94,369.51,364.08,357.34,356.69,345.76,352.42,348.23,360.74,361.49,363.68,364.27,365.40,364.45,369.50,366.75,376.68,378.56,381.62,389.70,384.49,381.43,402.43,402.26,398.32,395.86,395.64,391.02,386.47,391.85,388.53,388.32,386.43,382.93,384.17,385.26,381.52,387.20,382.94,375.85,382.78,379.83,384.07,384.86,379.82,387.42,386.97,392.84,387.59,,,,,,,,,,,396.20,402.94,395.55,403.42,403.12,405.13,399.50,405.87,402.04,411.63,413.14,414.22,414.45,417.40,426.13,421.77,420.67,429.89,433.61,427.61,438.81,432.66,438.15,435.38,439.67,435.10,435.90,432.30,441.00,447.72,450.90,449.85,,,,,,,,,,
2022-05-24 21:54:00+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.84,400.33,395.90,394.63,397.34,404.11,410.86,411.35,404.56,407.33,408.23,404.14,403.72,405.25,404.89,396.25,389.15,388.69,397.12,393.79,395.01,394.89,394.38,394.24,388.29,390.64,395.30,404.10,390.63,399.61,407.83,407.93,406.78,409.38,,,,,,,,,,413.79,413.17,414.09,411.16,421.81,414.75,417.54,411.56,421.61,418.69,429.77,424.69,429.61,445.38,446.66,445.12,433.00,452.10,458.30,454.81,448.12,450.61,448.50,454.31,453.04,450.45,444.84,452.18,448.94,463.14,475.47,475.80,478.69,479.45,,,,,,,,
2022-06-11 20:26:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.77,626.26,620.02,635.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.52,,,,,,,,,,,,,,70.00,,,103.76,,,133.12,,95.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.29,,,,,,,,,
2022-07-02 22:00:06+00:00,L8,296.55,294.59,307.24,327.04,344.17,366.26,377.02,374.68,366.17,368.32,369.28,367.67,366.26,365.77,371.67,358.74,358.48,353.31,353.33,349.54,346.19,335.41,337.54,332.91,333.29,332.44,335.99,333.97,339.87,339.47,335.54,329.10,322.35,330.50,331.63,334.44,342.14,341.45,348.34,344.22,343.55,339.10,334.57,317.85,288.90,319.10,326.56,329.34,327.93,327.58,328.74,338.46,339.66,338.49,339.09,340.22,344.61,345.36,346.08,350.66,354.63,358.24,369.24,370.56,370.13,363.49,365.12,358.77,352.31,356.82,352.66,348.14,353.95,349.45,347.27,353.15,347.21,354.97,349.60,344.34,350.01,347.08,345.15,352.04,345.72,346.11,349.47,350.03,353.46,357.36,359.71,355.32,359.89,354.36,361.38,358.62,369.03,373.55,370.96,366.81,368.90,362.54,368.32,367.88,375.96,373.65,377.30,373.18,377.96,372.57,382.61,385.51,384.29,382.18,388.43,387.80,390.19,390.98,395.98,405.09,400.20,409.39,402.98,407.58,406.62,412.36,407.83,416.44,419.91,420.99,430.37,431.85,438.52,436.54,436.57,425.79,413.11,384.33,349.57,,
2022-07-03 20:30:23+00:00,L7,310.55,298.10,322.62,330.21,354.19,,,,,,,,92.28,,,,,167.46,,,,,,,,,,,356.94,341.60,365.39,359.00,359.53,,,347.54,,,353.98,,,,,,,,,,,,,,,,,,,345.58,,,,363.24,,,,,,367.11,360.01,362.51,356.83,,,359.73,358.65,358.04,359.76,358.71,357.21,,,,359.55,359.27,364.13,358.42,357.52,363.89,359.36,368.29,362.68,365.71,365.10,363.76,,,,,,376.86,,372.54,,,95.55,,,,,,,,610.17,612.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03 21:53:32+00:00,L9,,,,,,,,,,,,,,,379.71,370.06,372.07,372.07,361.44,355.11,359.18,350.02,348.11,347.51,348.94,345.31,348.29,348.84,350.63,349.44,346.88,343.58,333.18,343.38,346.30,350.05,351.74,356.00,356.46,352.16,350.54,348.36,341.18,323.52,305.29,333.69,337.43,338.44,335.96,343.05,345.26,346.63,343.69,345.47,351.28,352.66,353.56,352.34,361.80,362.69,364.48,365.06,377.05,375.07,380.68,379.03,372.31,364.83,368.23,365.23,358.38,367.94,359.51,358.42,362.52,359.97,358.52,361.41,354.50,353.99,357.76,353.61,361.65,355.72,363.69,357.75,358.65,364.00,359.95,368.70,363.62,369.45,363.76,368.76,366.69,373.71,371.53,379.67,377.30,380.01,374.47,369.24,374.81,378.92,381.02,388.47,382.18,389.23,382.36,385.94,386.02,396.48,389.93,395.62,393.15,400.37,398.75,404.36,405.61,408.81,416.32,413.19,416.25,414.27,409.87,417.75,423.15,423.15,430.93,430.28,435.41,445.98,444.91,446.11,441.68,430.36,421.59,395.96,358.99,,
2022-07-20 20:29:08+00:00,L7,301.82,296.84,302.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.63,319.99,321.05,328.56,326.12,325.01,331.77,333.56,333.16,338.99,333.09,336.68,584.12,,,,,,,,,,,,174.00,,,,,,,,,,,,,,,,,139.51,,99.33,,,,,,,,102.89,,,,,,,,,,,,,,,,,,,,,,,155.89,,,,,,,,,,,153.64,,,,,,,,,,,
2022-07-27 21:54:27+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.82,326.43,327.52,332.75,332.29,328.04,317.29,316.04,320.83,,,,,,,,,,,,,,,,,,,,,,,,,,331.66,335.94,331.94,330.04,326.78,330.56,348.23,338.37,,,,,,,,,,,,321.28,,,522.75,,,331.54,,,,437.99,,,,,,410.57,391.44,425.80,475.03,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-03 22:00:18+00:00,L8,294.80,288.29,295.54,310.31,329.65,353.50,362.74,358.86,359.83,360.20,359.31,360.29,358.97,358.82,355.45,349.76,348.93,347.72,344.18,340.94,328.03,328.43,331.90,333.89,327.84,326.19,325.12,327.86,326.50,327.75,328.74,325.22,324.16,326.07,328.94,331.67,331.75,340.79,337.92,340.16,338.12,333.31,329.63,319.55,294.13,313.66,319.62,325.95,323.76,325.52,329.91,328.53,331.94,333.34,332.51,335.31,340.01,341.17,342.44,342.43,348.60,354.19,353.41,363.34,363.50,359.47,361.12,356.73,352.71,353.05,350.67,346.53,349.66,348.97,346.29,349.63,344.13,343.89,345.94,344.28,344.09,342.90,343.10,346.86,343.09,350.13,346.20,343.23,349.00,346.36,354.04,350.31,352.15,353.78,358.50,355.77,363.74,359.40,366.99,363.03,364.40,360.90,365.68,364.26,372.39,368.66,373.58,370.87,373.72,371.31,374.16,374.59,379.09,375.58,382.91,382.24,388.70,385.88,390.50,387.00,397.79,404.36,399.38,396.83,400.98,408.25,409.29,415.59,408.78,422.09,432.77,436.06,439.87,435.45,419.75,415.77,405.67,378.56,357.22,308.69,
2022-08-04 21:53:47+00:00,L9,,,,,,,,,,,,,,,,,,,,347.16,339.47,341.01,342.27,340.03,332.43,335.87,330.24,334.56,336.14,338.67,334.91,338.84,329.10,338.91,333.18,339.88,338.83,347.08,348.27,347.57,342.39,340.60,333.09,325.72,314.41,320.53,333.53,330.33,329.76,328.95,336.10,336.77,338.66,337.28,340.69,341.98,344.95,345.20,348.60,355.38,359.44,359.58,359.10,370.38,367.12,368.36,365.67,362.42,353.22,361.02,354.27,350.21,356.92,351.62,353.41,350.77,349.60,352.21,351.50,347.06,350.25,346.39,344.15,351.91,345.90,353.72,348.62,352.96,353.80,354.52,360.67,354.55,361.52,357.39,364.14,359.75,368.66,368.64,371.98,368.33,370.38,364.43,370.00,373.70,376.91,377.27,378.36,376.52,379.39,375.04,381.37,376.14,384.05,378.74,388.34,390.14,394.54,393.84,394.65,400.98,399.68,408.06,401.02,403.76,402.03,414.27,412.14,417.80,425.36,423.35,436.50,445.15,442.84,444.20,434.16,422.06,409.03,389.45,361.72,324.69,
2022-08-11 22:00:01+00:00,L9,311.71,314.14,322.75,324.50,352.03,379.00,387.83,384.08,383.12,386.29,385.41,383.88,386.65,384.97,383.57,380.08,379.24,373.30,365.95,359.75,362.42,351.65,354.07,352.73,349.26,348.56,346.25,345.89,347.28,348.46,348.41,353.58,351.77,357.28,355.05,352.22,351.31,354.16,355.13,352.84,351.40,346.42,342.44,337.20,339.68,333.16,337.89,333.95,334.51,340.46,346.74,346.52,344.32,345.14,353.88,354.78,351.77,356.95,366.25,364.29,364.75,374.96,376.55,375.19,372.97,376.15,374.47,366.52,369.46,367.99,361.81,365.23,360.35,355.65,360.26,356.02,350.96,355.49,352.15,353.48,357.92,351.54,352.80,354.06,350.90,352.54,349.45,357.38,354.48,356.80,359.85,361.01,360.75,362.28,362.25,364.18,369.57,372.96,372.00,375.54,370.51,374.48,379.13,378.14,379.73,383.36,379.81,380.05,384.08,383.61,384.99,384.82,391.16,395.77,394.52,397.58,397.46,396.57,395.88,402.21,403.88,407.77,407.01,404.86,406.38,413.56,419.55,419.97,426.42,439.31,440.17,448.25,,,,,,,,,
2022-08-12 21:54:35+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.18,334.03,327.30,337.15,338.80,336.26,337.53,346.82,346.31,345.74,342.10,338.44,331.92,324.57,306.95,316.84,323.91,329.13,328.54,326.79,332.55,333.54,336.36,335.26,339.95,344.94,345.80,345.41,348.75,356.18,358.78,362.14,362.01,369.93,365.58,365.01,364.22,358.46,353.66,359.63,355.13,349.64,354.21,349.15,350.66,350.78,347.02,346.59,349.65,348.36,353.37,348.49,342.43,351.28,346.86,354.48,349.07,355.38,352.48,351.08,360.13,358.34,362.36,357.77,363.05,357.72,364.46,364.03,367.44,367.17,366.58,364.78,371.61,367.67,375.19,373.27,379.12,373.71,380.48,375.03,380.64,374.22,381.20,381.25,386.50,387.38,392.79,390.47,392.89,397.15,396.10,402.07,405.23,398.87,403.20,409.15,410.46,417.43,418.86,428.19,436.67,447.44,443.82,436.89,424.06,418.63,400.02,374.29,349.49,313.03,
2022-08-20 21:53:53+00:00,L9,,,,,,,,,,,,,,,,,,,,355.00,357.68,351.38,352.05,345.47,344.01,342.01,344.08,345.00,343.69,340.85,342.95,342.24,342.79,342.61,343.37,350.11,350.91,351.74,352.34,349.60,346.42,344.59,341.91,344.85,332.94,335.19,334.67,335.70,336.48,335.92,336.55,338.66,339.32,341.63,342.24,345.84,346.64,351.47,354.70,361.27,363.95,365.37,369.59,369.82,371.01,371.62,370.90,365.56,366.27,361.51,356.30,356.23,354.21,352.64,359.79,356.79,350.58,356.52,353.37,356.19,356.31,351.13,356.77,354.65,354.60,356.72,358.22,364.13,361.58,365.87,366.86,372.29,369.73,372.67,366.66,369.49,368.69,377.80,374.20,377.78,373.81,372.44,377.24,379.60,379.47,388.53,388.65,390.11,389.29,394.10,391.05,395.89,391.12,398.08,391.68,397.57,394.70,405.97,409.07,409.30,403.24,407.71,409.42,413.66,417.01,420.97,427.60,429.86,431.86,442.58,450.80,454.22,460.45,450.58,434.75,423.20,413.00,395.16,367.99,335.27,
2022-08-27 22:00:05+00:00,L9,302.84,297.30,301.45,318.67,338.21,360.38,367.01,366.38,363.00,364.39,366.30,367.93,368.76,370.49,373.08,368.34,366.88,354.15,352.62,348.06,345.31,344.64,337.67,336.69,336.02,337.83,336.61,332.57,333.58,335.30,335.00,334.83,340.10,338.71,334.44,340.33,344.19,343.91,344.66,342.84,340.81,339.34,334.41,333.88,333.75,338.00,332.87,331.98,332.19,329.69,331.45,332.39,334.90,338.12,335.57,337.67,344.25,346.59,351.06,354.15,357.32,360.09,362.27,368.10,366.54,361.74,366.45,360.47,359.42,359.90,356.40,353.29,352.69,348.53,349.01,353.75,349.26,350.88,350.80,350.09,349.22,346.92,350.81,351.28,349.04,356.32,353.20,357.72,354.29,352.36,361.04,362.80,362.41,360.96,363.57,362.39,367.98,363.56,370.51,371.33,372.60,372.05,372.92,369.69,377.29,376.14,382.22,380.08,379.64,382.35,383.24,380.28,383.68,388.97,386.41,391.00,391.15,395.45,402.09,400.54,397.80,399.76,400.74,409.97,408.94,414.39,416.33,420.71,424.30,428.42,441.77,450.33,445.33,446.71,434.90,414.90,401.94,385.11,361.03,327.78,
2022-08-28 21:54:36+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.20,321.96,321.35,326.38,326.47,324.47,322.19,324.59,326.73,333.24,330.01,335.14,339.70,343.94,344.16,344.29,357.40,355.41,358.13,359.10,363.60,356.93,364.34,357.37,353.31,356.23,352.57,347.71,343.44,346.61,340.55,351.44,344.46,344.78,348.43,343.44,341.61,344.31,343.03,341.75,342.74,338.27,344.40,342.23,351.68,348.24,357.46,354.79,358.38,354.57,359.20,359.94,365.77,360.50,366.87,361.73,369.69,363.01,371.20,363.06,374.71,369.99,378.68,374.73,375.81,377.12,381.77,377.94,382.60,381.43,384.76,384.19,388.78,386.84,396.71,392.53,419.38,404.93,,,,,412.37,418.77,421.26,425.80,436.79,445.88,,,,,,,,,
2022-09-05 21:54:18+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.02,335.43,331.90,330.20,329.72,324.39,330.28,333.35,336.95,336.77,338.99,340.59,347.54,349.87,352.26,357.61,356.91,362.23,358.94,367.23,364.90,365.69,359.06,357.26,355.78,355.86,354.81,353.66,350.11,347.97,355.50,352.31,356.59,350.62,347.61,350.20,347.92,345.05,348.74,345.65,349.96,350.59,352.97,355.37,,,,,,,,,,366.71,363.22,369.81,367.28,370.35,367.97,375.73,368.65,379.53,384.93,382.53,386.05,382.72,379.67,383.67,387.32,387.57,389.60,389.12,392.08,396.87,404.58,400.51,407.71,408.59,396.03,397.10,402.70,402.91,411.16,398.29,397.73,408.86,435.03,442.22,,,,,,,,
