dates,satname,nzd0082-0000,nzd0082-0001,nzd0082-0002,nzd0082-0003,nzd0082-0004,nzd0082-0005,nzd0082-0006,nzd0082-0007,nzd0082-0008,nzd0082-0009,nzd0082-0010,nzd0082-0011,nzd0082-0012,nzd0082-0013,nzd0082-0014,nzd0082-0015,nzd0082-0016,nzd0082-0017,nzd0082-0018,nzd0082-0019,nzd0082-0020,nzd0082-0021,nzd0082-0022,nzd0082-0023,nzd0082-0024,nzd0082-0025,nzd0082-0026,nzd0082-0027,nzd0082-0028,nzd0082-0029,nzd0082-0030,nzd0082-0031,nzd0082-0032,nzd0082-0033,nzd0082-0034,nzd0082-0035,nzd0082-0036,nzd0082-0037,nzd0082-0038,nzd0082-0039,nzd0082-0040,nzd0082-0041,nzd0082-0042,nzd0082-0043,nzd0082-0044,nzd0082-0045,nzd0082-0046,nzd0082-0047,nzd0082-0048,nzd0082-0049,nzd0082-0050,nzd0082-0051,nzd0082-0052,nzd0082-0053,nzd0082-0054,nzd0082-0055,nzd0082-0056,nzd0082-0057,nzd0082-0058,nzd0082-0059,nzd0082-0060,nzd0082-0061,nzd0082-0062,nzd0082-0063,nzd0082-0064,nzd0082-0065,nzd0082-0066,nzd0082-0067,nzd0082-0068,nzd0082-0069,nzd0082-0070,nzd0082-0071,nzd0082-0072,nzd0082-0073,nzd0082-0074,nzd0082-0075,nzd0082-0076,nzd0082-0077,nzd0082-0078,nzd0082-0079,nzd0082-0080,nzd0082-0081,nzd0082-0082,nzd0082-0083,nzd0082-0084,nzd0082-0085,nzd0082-0086,nzd0082-0087,nzd0082-0088,nzd0082-0089,nzd0082-0090,nzd0082-0091,nzd0082-0092,nzd0082-0093,nzd0082-0094,nzd0082-0095,nzd0082-0096,nzd0082-0097,nzd0082-0098,nzd0082-0099,nzd0082-0100,nzd0082-0101,nzd0082-0102,nzd0082-0103,nzd0082-0104,nzd0082-0105,nzd0082-0106,nzd0082-0107,nzd0082-0108,nzd0082-0109,nzd0082-0110,nzd0082-0111,nzd0082-0112,nzd0082-0113,nzd0082-0114,nzd0082-0115,nzd0082-0116,nzd0082-0117,nzd0082-0118,nzd0082-0119,nzd0082-0120,nzd0082-0121,nzd0082-0122,nzd0082-0123,nzd0082-0124,nzd0082-0125,nzd0082-0126,nzd0082-0127,nzd0082-0128,nzd0082-0129,nzd0082-0130,nzd0082-0131,nzd0082-0132,nzd0082-0133,nzd0082-0134,nzd0082-0135,nzd0082-0136,nzd0082-0137,nzd0082-0138,nzd0082-0139,nzd0082-0140,nzd0082-0141
2021-05-26 22:11:31+00:00,L8,,,380.46,376.09,377.96,380.28,385.92,383.35,382.65,377.08,364.65,343.42,350.57,353.71,362.88,377.18,386.72,381.67,377.03,364.66,363.75,365.61,368.28,,,,,,,,,,,,385.11,373.02,370.29,368.59,361.45,349.80,342.25,336.92,334.75,332.56,334.59,337.12,339.93,336.97,338.33,334.11,337.24,331.55,309.08,315.75,347.58,356.07,360.37,359.86,366.56,366.02,367.56,368.10,362.60,352.41,347.01,336.84,329.26,325.54,323.54,315.79,310.31,286.95,321.72,327.55,327.20,319.34,,,,,,,,,,,,,,,,348.04,348.03,337.37,338.50,337.55,336.65,338.87,342.34,341.54,341.83,348.15,350.66,339.24,334.94,332.79,337.72,340.87,333.30,328.84,318.11,320.38,328.01,329.61,328.07,324.90,323.79,321.20,307.89,276.49,289.43,318.68,334.69,336.17,330.57,319.20,299.36,277.90,298.67,311.36,326.45,318.21,318.68,338.09,353.31,328.00,302.98,309.64,318.50,317.85,315.39,320.23
2021-06-03 21:18:07+00:00,L7,,430.95,,,,,,,,,,,,,,,,,,,,,,,,,,415.51,411.31,413.45,416.30,422.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19 21:16:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.36,,,,,,,,,,,,,,,,366.10,,,380.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04 22:17:53+00:00,L8,419.01,430.14,427.03,420.62,422.66,441.04,444.86,438.38,422.10,399.68,,370.03,385.31,400.22,424.08,438.55,436.93,422.75,409.13,403.39,399.63,403.64,406.08,413.23,426.11,434.58,439.28,433.41,426.67,418.53,421.65,434.83,440.94,438.42,428.59,416.52,407.59,407.69,405.91,400.46,394.14,387.88,380.22,371.13,368.69,374.95,376.11,382.07,388.04,387.78,386.98,389.63,378.23,398.49,407.68,412.95,412.63,413.36,408.33,403.97,404.49,406.28,405.90,401.96,396.53,386.96,380.39,378.24,371.20,369.99,369.19,369.71,387.72,386.88,383.38,378.58,370.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.21,390.65,394.94,386.84,390.96,405.15,382.33,385.22,355.30,379.32,,323.89,
2021-07-13 22:11:43+00:00,L8,,,,,,,,,,,,,,,410.12,422.27,422.49,411.98,404.95,395.48,390.54,390.54,396.79,,,,,,,,,,,,409.94,401.13,389.83,388.83,,,,375.75,362.62,355.26,,,363.71,366.43,370.28,369.81,370.19,366.70,365.37,371.23,380.28,389.80,390.10,391.81,,,,,,,,,,,,,,330.98,,258.30,,350.27,347.84,341.48,336.97,342.02,339.88,345.23,346.43,354.16,361.86,363.38,368.64,371.69,371.60,371.43,369.61,375.12,373.14,369.80,375.68,378.66,382.08,376.45,368.59,370.17,372.56,375.92,376.17,370.72,370.68,371.94,368.54,366.62,363.27,361.77,351.46,358.55,364.33,359.40,351.38,353.76,355.56,352.11,333.54,320.95,336.16,349.36,358.53,360.63,364.25,,,,,,,,,,,,,346.14,374.57,375.08,366.89,371.39
2021-07-21 21:14:07+00:00,L7,353.28,356.86,371.72,374.61,381.44,379.66,372.81,385.67,370.84,,,,,,,,,,366.17,360.01,360.38,347.20,362.64,372.92,377.87,,391.66,,,,,,,,,,364.64,363.03,,,,,,326.66,,,,,,,85.13,,,,,309.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06 21:12:42+00:00,L7,,,,,,,,,,,,,,373.55,379.33,389.30,,,,,,,,,,,,,,,404.42,395.52,397.00,375.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22 21:11:18+00:00,L7,,,,,,,,,,,,,,387.94,386.08,387.08,385.84,387.08,384.83,384.41,383.44,389.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24 22:18:25+00:00,L8,398.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.69,399.83,399.32,389.99,375.41,372.58,371.39,365.82,354.08,358.44,356.50,351.63,361.52,373.23,382.65,386.71,374.19,358.91,354.85,374.51,390.10,402.50,413.24,411.12,401.20,383.97,374.64,377.44,372.36,372.63,375.06,381.16,372.96,358.75,344.58,327.16,322.18,349.84,363.91,365.90,362.68,361.70,361.75,360.32,359.69,351.81,332.14,351.87,359.78,369.89,367.49,373.22,379.33,384.42,385.10,376.42,367.73,364.41,372.00,378.00,387.12,392.31,401.10,397.10,381.55,366.83,365.60,369.00,373.95,377.19,380.48,376.25,370.66,368.22,356.94,358.73,357.36,357.36,356.55,355.44,356.27,358.25,369.57,359.19,347.46,327.45,337.58,343.19,346.10,352.97,351.56,345.88,347.55,330.39,356.12,365.68,355.44,361.13,363.23,399.29,378.35,,352.75,378.49,369.21,374.37,378.42
2021-10-25 21:05:38+00:00,L7,,,,,,,,,422.83,425.53,425.65,418.29,434.76,451.63,445.09,427.64,409.37,,,,,,,,,434.10,432.49,429.21,,,,,,,,,,,,,,,,364.47,359.22,358.67,357.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26 21:02:34+00:00,L7,413.07,434.11,445.21,446.44,,,,,,,,435.05,452.08,445.91,438.68,430.95,420.40,408.21,390.60,389.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19 22:17:52+00:00,L9,367.70,398.89,409.10,407.84,392.35,401.71,398.47,396.10,398.08,398.15,386.94,386.25,398.55,407.23,403.09,397.85,391.14,380.00,376.89,377.27,390.56,396.12,397.30,396.84,404.58,409.18,413.85,416.75,421.84,428.44,427.19,415.91,416.88,412.83,408.03,400.51,388.75,385.42,378.97,364.19,362.05,357.64,357.57,348.29,343.74,342.14,339.83,348.90,362.59,369.21,367.46,354.85,340.22,339.17,359.63,376.17,385.04,388.44,391.75,388.44,380.29,369.42,359.34,355.65,351.28,356.86,365.83,361.48,348.76,329.71,319.97,307.78,345.75,345.23,347.47,345.09,342.73,350.05,353.00,341.54,311.86,327.67,332.43,339.91,337.20,337.14,346.89,357.52,367.49,374.37,369.06,363.79,357.56,358.22,360.30,366.48,376.56,386.10,383.43,372.55,361.88,361.79,359.74,359.29,357.99,358.43,355.71,349.44,348.42,347.47,346.44,345.38,345.68,330.43,326.92,339.68,349.60,353.23,342.14,329.61,320.24,331.04,332.37,334.80,334.25,327.97,320.89,313.77,302.21,334.02,346.10,343.41,356.10,358.72,368.98,359.12,345.98,341.49,368.78,359.05,363.41,355.26
2021-12-28 20:59:30+00:00,L7,,,,380.90,369.66,395.81,396.72,405.42,404.26,401.95,400.98,397.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04 22:17:52+00:00,L9,385.48,403.92,409.40,405.11,398.70,399.75,397.39,393.11,397.12,405.33,400.04,385.34,394.90,405.90,400.47,395.62,388.64,379.99,383.21,381.58,392.45,402.00,400.24,398.77,404.73,420.95,427.54,424.78,426.11,424.25,422.39,420.43,415.55,416.48,411.20,405.66,394.45,389.36,380.93,373.70,367.17,362.50,355.90,348.22,346.52,345.14,342.29,356.65,366.06,369.53,368.30,360.06,344.72,345.77,368.67,381.78,382.30,389.80,393.62,390.56,381.56,367.13,359.74,362.51,362.47,358.82,364.64,368.56,355.46,344.58,323.54,321.53,351.30,353.09,349.93,348.77,348.04,354.17,352.80,344.89,329.29,329.64,335.79,334.25,336.50,339.59,345.97,360.30,369.48,380.17,376.16,372.68,357.54,356.26,363.60,368.65,380.08,383.58,384.51,378.56,366.24,365.96,363.41,362.65,357.62,360.51,363.11,355.06,353.66,354.72,352.82,353.47,347.58,340.11,336.55,341.34,346.91,353.71,348.36,329.30,327.10,340.83,343.71,337.61,336.88,333.30,330.27,322.04,314.74,341.96,349.07,348.18,353.66,362.53,389.42,364.55,356.86,348.80,365.05,372.02,365.57,362.82
2022-01-12 22:18:13+00:00,L8,415.23,439.36,451.97,431.83,422.65,433.10,425.79,423.85,445.57,447.60,433.40,416.83,431.05,436.55,437.58,431.46,417.72,408.30,407.34,414.42,422.10,428.10,429.00,426.90,433.17,452.26,459.40,456.55,455.99,451.57,448.03,444.61,446.46,448.28,447.87,446.00,432.69,422.07,415.58,412.96,403.21,397.22,389.42,384.01,377.44,373.73,371.27,379.10,394.61,409.00,412.74,409.68,398.78,393.83,412.55,419.03,416.31,418.61,420.22,420.36,413.22,392.13,382.75,383.48,388.32,386.75,394.41,405.85,397.19,377.73,371.27,378.87,395.49,399.61,393.88,386.09,380.27,386.18,390.95,400.30,403.57,396.14,379.52,371.34,370.91,381.77,390.56,401.28,409.65,421.85,423.17,405.51,387.38,384.77,387.47,397.57,411.69,418.77,424.25,416.91,399.94,390.75,387.80,384.63,383.00,381.97,384.66,385.52,384.11,390.43,395.28,399.75,387.34,365.73,356.24,360.44,378.74,390.90,397.95,400.02,401.12,391.54,381.31,364.30,359.95,362.50,362.83,369.66,365.29,383.96,393.88,406.94,394.80,399.11,413.91,399.40,398.99,381.99,403.20,389.13,394.07,405.73
2022-01-13 20:57:57+00:00,L7,,,,,,,,417.32,423.20,428.32,422.51,410.01,421.41,425.05,422.85,419.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 22:17:51+00:00,L9,361.16,387.79,387.28,395.25,391.26,389.44,387.88,384.20,385.41,388.81,381.36,373.14,385.92,390.77,391.99,388.77,385.33,376.10,377.74,378.05,384.24,390.95,390.63,385.92,393.83,395.67,399.77,407.80,415.02,416.18,412.76,407.12,402.03,402.22,395.97,393.40,382.63,376.45,371.80,361.73,356.20,356.45,354.49,345.29,340.06,339.37,334.84,342.10,358.41,361.56,358.81,342.12,321.65,323.56,356.62,366.04,374.19,378.59,385.01,378.71,372.80,357.92,350.39,353.03,352.82,354.65,355.84,354.88,346.28,330.02,308.66,297.04,331.97,341.87,339.80,341.31,338.05,339.46,335.28,333.50,309.96,315.40,319.63,327.86,329.33,325.89,334.84,350.09,357.53,363.76,369.25,362.39,359.96,357.04,360.81,363.94,371.74,373.00,375.53,373.09,357.13,352.19,348.61,353.77,351.45,351.87,351.81,343.48,344.08,347.87,337.57,339.98,331.37,333.94,323.76,332.70,341.33,344.16,326.00,298.90,292.46,329.56,332.93,324.82,323.87,319.24,308.96,304.30,286.42,327.23,334.16,331.19,346.93,357.85,366.64,348.17,345.08,343.50,350.27,343.27,349.57,338.55
2022-01-21 22:11:59+00:00,L8,381.01,396.70,414.11,400.19,396.19,403.92,396.32,396.08,397.85,399.36,398.18,376.46,398.43,404.19,402.28,399.85,396.03,387.79,385.60,386.92,397.92,404.85,406.56,400.83,407.13,421.60,429.86,431.45,428.37,429.18,424.20,421.73,419.45,420.49,414.62,408.14,397.25,391.28,385.08,385.59,373.05,367.99,366.72,357.79,352.79,352.12,352.23,356.66,373.99,375.31,368.09,359.21,333.73,335.12,371.21,391.29,397.20,396.98,395.03,392.96,387.27,375.31,363.96,369.81,367.74,369.51,370.87,371.95,365.15,343.25,324.46,317.79,343.19,354.80,350.53,352.49,351.72,355.66,352.15,345.46,341.19,347.74,338.28,341.67,343.37,341.66,346.42,359.59,374.58,384.83,379.50,370.41,365.95,369.38,370.35,373.41,379.51,386.97,386.15,383.27,373.28,371.88,366.61,366.27,365.53,367.71,366.70,363.20,362.66,361.17,348.01,351.12,347.13,348.92,336.69,342.52,351.36,353.43,341.45,330.72,324.24,342.91,349.98,345.05,335.97,331.22,322.54,317.69,304.08,346.05,351.37,339.53,351.35,368.81,376.04,355.31,355.35,347.86,351.85,367.65,363.71,360.91
2022-01-29 20:56:24+00:00,L7,386.90,,,,,,,,,,,386.84,398.92,407.27,409.82,401.88,392.55,385.30,385.71,385.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-21 22:17:43+00:00,L9,390.19,422.22,432.38,422.43,403.56,405.08,405.34,399.49,400.54,401.63,404.55,395.18,409.27,412.51,412.02,405.96,406.38,401.66,396.63,401.81,410.19,410.83,412.29,419.94,431.48,431.79,430.06,428.13,433.55,435.32,440.75,436.32,430.85,422.49,412.65,406.79,396.94,396.93,396.55,389.21,379.61,369.97,366.33,357.97,358.11,371.69,371.36,364.90,372.22,381.49,384.39,374.00,364.76,363.48,387.28,400.88,402.38,404.39,396.70,387.91,390.03,383.84,377.54,376.32,373.83,375.69,373.95,376.66,370.41,352.63,329.50,332.92,358.22,360.43,360.18,358.36,354.73,350.83,353.23,360.19,361.13,360.05,356.32,348.63,347.37,350.20,361.89,371.55,382.82,388.55,385.19,382.20,380.51,376.25,376.37,380.55,393.10,396.70,397.86,395.04,387.38,378.31,373.91,373.64,376.64,371.11,373.51,371.53,373.72,369.03,365.15,362.78,360.86,359.94,356.25,351.85,356.67,362.68,355.43,345.28,346.21,354.74,360.46,359.69,356.86,334.78,333.66,334.09,324.99,356.49,367.78,360.80,374.40,378.81,397.92,379.28,,362.10,384.73,376.89,371.07,376.70
2022-02-22 22:11:50+00:00,L8,,,,430.38,411.08,412.63,414.77,409.58,395.69,,,,,,,,,,,,,,,,,,,,,369.20,,,,428.02,422.47,,,,,,,,,,,384.50,383.37,381.42,391.75,405.71,406.31,404.89,402.39,406.49,417.99,421.72,421.71,418.40,407.94,398.77,403.26,402.53,393.69,388.60,389.48,393.37,393.89,394.23,393.39,377.35,368.48,372.61,386.23,399.20,399.55,394.50,381.23,372.27,373.50,384.77,394.15,389.45,376.56,366.76,362.26,374.21,390.74,398.63,398.40,396.15,397.79,402.75,398.90,387.79,385.28,396.47,412.13,429.06,429.26,415.76,406.36,390.28,383.90,381.35,382.03,384.56,380.30,381.01,385.21,386.99,388.39,378.81,374.78,374.65,369.94,364.59,372.33,388.82,395.78,395.87,390.55,381.78,385.39,380.30,369.60,361.88,360.85,364.16,355.98,374.85,375.72,385.77,390.16,400.83,417.35,399.72,,381.34,398.52,389.90,389.25,395.83
2022-03-18 22:11:49+00:00,L9,,,,,,,,,,,,374.01,384.54,388.05,389.41,390.33,385.74,384.89,382.98,381.65,393.41,402.08,403.38,404.64,409.17,415.57,413.68,410.43,413.81,420.84,416.64,420.48,412.36,404.45,398.37,390.96,385.30,382.28,378.45,373.17,364.27,358.99,355.18,348.74,353.23,354.29,355.37,355.67,356.23,362.81,363.12,359.70,340.41,341.96,366.68,378.46,386.80,385.00,377.07,375.64,365.18,366.91,365.61,359.79,360.09,359.44,359.17,354.49,354.44,342.42,322.98,310.09,337.31,343.58,344.40,344.18,347.35,343.20,343.74,336.48,325.52,339.80,340.88,337.30,328.76,331.81,344.67,354.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03 20:50:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.11,314.32,,,,,,364.72,358.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03 22:11:45+00:00,L9,381.25,394.44,412.44,,,,,,,,,,,392.38,391.29,386.13,385.91,388.78,387.97,387.12,373.91,368.40,,,,386.97,366.27,,401.12,421.22,418.56,420.38,419.40,410.96,401.08,390.86,,,,,,,,,,,363.00,358.43,360.47,365.81,366.80,360.15,,,,,,,,,,,,,,,,,,,,,340.13,347.77,,,,,,,,,,,,,,,368.39,353.11,361.75,,,,,,,369.35,373.31,372.04,369.51,368.88,365.10,363.61,366.51,363.96,356.03,351.67,356.27,355.96,342.06,339.67,344.46,344.62,349.62,348.31,345.66,348.05,334.60,325.12,313.39,336.98,342.66,346.51,349.00,327.03,316.88,329.39,309.89,346.14,356.28,345.23,350.83,334.94,313.40,351.94,341.71,348.38,352.51,361.23,353.50,340.87
2022-05-04 22:17:26+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,415.34,416.13,431.96,435.79,434.18,425.57,422.96,429.64,427.03,428.81,426.71,426.48,422.07,413.31,405.85,400.35,398.13,389.43,385.31,369.99,368.74,369.93,367.72,376.06,377.65,374.67,369.47,368.25,370.68,370.86,369.77,380.31,389.53,397.15,401.60,407.98,407.78,400.84,399.27,390.41,388.98,386.59,387.86,379.67,377.05,372.49,369.43,364.27,353.50,332.52,354.66,357.56,362.30,362.71,363.31,362.33,360.58,354.15,355.58,354.59,358.41,363.37,369.39,374.76,384.24,384.78,390.62,391.88,385.22,384.39,383.35,384.31,385.98,387.32,,114.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 22:11:31+00:00,L9,,,,,,,,,,,,,417.51,410.34,408.43,404.61,404.06,402.10,409.10,414.10,415.33,422.73,428.90,435.72,445.97,448.17,445.35,433.92,432.00,434.01,433.79,438.24,438.29,435.73,424.66,417.52,413.54,412.16,411.42,403.10,389.73,383.76,381.86,381.16,382.06,386.79,383.38,383.58,383.72,383.86,387.05,390.60,396.59,399.66,404.46,411.34,420.00,423.15,420.82,409.06,404.15,400.15,398.46,398.92,395.47,390.25,385.58,379.89,377.30,373.35,368.92,356.16,371.73,375.33,377.66,374.75,373.14,368.20,368.70,365.33,367.76,368.27,368.06,382.23,388.97,390.19,396.36,401.56,399.89,399.60,392.78,393.27,390.02,390.12,392.57,394.35,394.37,393.24,393.87,395.15,397.78,393.32,392.57,390.50,387.77,386.34,389.72,383.36,378.37,376.38,375.13,372.54,373.74,373.16,370.91,374.06,375.67,370.33,360.71,363.72,366.20,373.47,376.82,379.60,377.85,372.29,371.40,373.80,373.70,368.27,382.59,387.48,391.41,391.90,407.03,394.46,390.45,377.89,387.85,382.96,385.38,385.70
2022-05-12 22:17:13+00:00,L9,,,,,,,,,,,,,403.71,399.51,396.57,395.67,393.77,395.98,399.46,403.89,409.76,421.43,424.78,425.48,438.67,436.79,438.34,432.60,431.31,430.27,430.16,433.64,433.79,431.61,424.85,416.32,413.63,411.32,409.68,405.12,394.40,383.27,377.17,370.43,374.25,386.49,384.31,383.66,376.55,375.92,378.12,380.20,380.94,396.17,400.47,408.75,416.53,419.07,423.14,415.69,412.68,405.91,400.19,400.04,399.22,391.41,385.08,380.58,383.74,380.06,367.59,365.72,374.50,371.88,371.45,373.04,380.58,374.54,368.57,364.10,373.84,369.90,372.79,378.99,381.55,383.61,388.30,390.08,394.31,393.53,395.01,390.13,390.53,393.03,388.99,391.24,391.88,392.28,390.28,388.99,395.58,395.74,388.14,380.86,381.74,378.61,389.43,383.10,383.31,376.63,370.48,368.83,367.65,371.04,377.16,376.59,371.41,365.71,358.53,352.65,357.67,364.70,380.61,373.82,371.86,373.49,370.04,371.40,367.84,368.31,378.70,378.37,387.76,391.06,405.09,389.32,380.71,375.24,384.42,378.66,380.14,377.83
2022-06-22 22:11:38+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.73,410.94,422.15,422.45,422.39,424.14,419.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.27,404.47,399.93,407.74,407.88,414.26,407.13,,,,,,,,,,,,,,,,,429.79,439.91,443.16,440.97,427.70,428.55,423.44,420.91,417.91,408.76,394.31,396.63,415.14
2022-07-15 22:17:48+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,397.82,403.09,411.53,412.96,407.62,404.10,400.35,406.36,408.64,405.32,402.13,393.57,382.46,382.72,380.58,370.55,361.14,348.29,344.45,346.86,349.40,349.89,354.13,349.48,349.62,346.45,345.30,354.88,350.76,340.41,341.05,356.73,372.93,378.89,386.74,387.06,390.14,386.48,378.74,373.31,372.04,365.18,356.95,356.61,355.19,348.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-30 20:39:33+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.55,,,,,,,,,,352.95,363.20,367.55,348.09,358.99,364.07,353.05,362.84,364.30,,,,,,,,,,,,,,,,,,,657.85,,,,,,,,,,,,,392.33,,,,,,,,,,,,,
2022-08-09 22:11:58+00:00,L9,,,,,,,,,,,,,,,387.30,383.99,380.45,386.43,399.00,399.75,401.61,403.60,407.70,410.55,416.19,417.88,418.76,417.37,414.62,420.77,422.77,418.59,412.75,411.27,404.94,399.71,387.86,383.52,373.38,367.79,363.89,363.58,363.89,357.70,356.38,357.53,355.82,359.39,365.43,364.24,363.14,363.35,364.76,352.15,375.57,379.28,395.05,400.48,396.49,394.93,391.98,389.06,380.11,376.54,376.35,371.82,366.35,369.77,360.52,350.79,337.85,331.17,339.22,343.19,349.41,350.94,353.42,355.69,350.92,336.84,328.75,347.14,350.31,355.89,353.91,357.36,360.21,365.26,372.25,379.31,380.35,373.03,375.43,375.20,374.25,374.06,380.53,381.64,380.12,378.74,369.29,366.67,369.69,370.92,373.77,368.84,352.03,348.59,318.64,343.52,339.04,330.71,320.74,334.59,346.25,347.07,346.32,352.64,350.41,351.11,336.68,346.80,353.39,353.80,346.54,341.96,342.21,349.15,336.98,350.34,350.41,351.49,359.55,360.07,377.16,375.31,368.72,362.23,371.71,332.57,,365.13
2022-09-02 22:12:20+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.88,400.38,389.75,388.72,379.97,375.17,373.50,369.86,364.19,356.21,353.86,355.30,359.90,359.42,361.60,362.73,366.11,371.63,364.40,384.80,387.64,388.61,393.82,399.62,400.78,395.34,394.84,392.59,390.38,384.68,381.10,382.25,371.75,362.94,355.98,343.14,329.62,313.24,340.71,349.58,348.60,351.99,353.01,350.71,344.63,288.14,341.19,343.96,338.52,344.80,352.32,365.51,371.14,378.79,380.61,382.91,380.00,383.24,385.03,383.82,381.63,381.65,376.24,379.64,379.04,375.00,373.43,374.75,377.92,374.22,374.31,375.38,369.51,360.07,356.76,352.06,346.04,343.70,352.53,356.27,357.68,357.85,360.44,362.93,351.77,365.31,343.60,342.61,349.04,354.55,359.54,363.55,366.12,354.63,346.20,357.43,356.14,350.89,356.84,357.90,370.12,,,345.20,357.61,330.44,,
2022-09-09 22:18:11+00:00,L8,369.57,382.84,389.82,391.66,387.37,391.82,392.61,387.94,389.65,387.37,384.89,386.21,384.33,388.18,378.67,371.85,380.83,386.79,388.39,384.84,391.62,393.67,397.97,389.74,404.60,410.08,410.17,415.04,414.72,418.39,415.43,408.23,404.58,397.85,393.80,390.28,381.27,380.44,368.07,362.59,356.85,353.63,352.87,344.46,340.40,345.99,350.29,352.84,348.89,353.56,350.48,340.52,312.46,339.75,358.10,370.58,378.62,386.11,384.65,384.59,381.17,379.96,371.39,371.64,367.34,367.05,361.01,350.91,345.48,334.34,312.30,306.76,326.57,336.98,340.61,338.55,337.77,340.42,331.65,270.40,,,320.74,338.63,325.56,331.32,339.08,343.10,356.45,360.27,366.88,357.31,366.20,365.01,366.18,367.77,366.59,367.53,365.85,363.29,360.11,363.34,363.72,360.50,361.84,357.57,356.50,352.67,344.07,337.12,326.88,330.57,338.28,340.76,336.21,332.68,339.01,338.76,326.13,316.52,302.97,331.03,332.29,332.71,326.48,329.63,322.92,,300.13,326.34,330.48,329.16,346.80,352.04,367.27,347.40,341.79,346.41,351.49,353.02,352.33,340.47
