dates,satname,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0036,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0064,nzd0357-0065,nzd0357-0066,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0074,nzd0357-0075,nzd0357-0076,nzd0357-0077,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0090,nzd0357-0091,nzd0357-0092,nzd0357-0093,nzd0357-0094,nzd0357-0095,nzd0357-0096,nzd0357-0097,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0102,nzd0357-0103,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0116,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124
2011-07-03 22:00:45+00:00,L7,,,,,,341.16,339.16,336.10,342.12,353.00,346.85,348.11,359.59,351.87,352.03,357.25,354.64,360.69,363.62,367.22,369.25,365.61,367.47,364.61,367.36,362.04,360.60,373.29,381.12,376.73,379.26,380.08,369.71,371.54,371.52,368.12,370.67,367.97,369.68,377.37,376.35,374.60,370.68,360.12,364.80,367.64,359.29,364.55,365.22,361.90,362.46,367.07,369.83,370.56,377.13,383.75,375.23,367.99,367.28,364.88,371.50,372.97,370.36,372.74,377.35,374.97,371.26,369.79,369.14,365.76,362.72,357.45,362.73,373.56,368.13,364.13,372.51,366.30,349.17,355.44,358.31,359.29,360.02,367.08,368.65,357.86,353.10,364.51,363.31,369.63,372.96,369.24,369.57,370.53,371.88,369.99,371.11,370.81,373.17,370.77,366.47,363.62,360.36,364.51,365.33,370.64,376.52,372.97,374.28,371.68,366.57,364.18,372.64,370.37,383.90,380.90,367.35,372.58,383.29,383.64,373.39,377.59,382.11,392.61,392.80
2011-07-19 22:00:44+00:00,L7,,,,,,320.45,318.66,319.65,322.45,335.24,332.64,333.20,341.67,341.52,339.19,343.50,344.84,349.19,350.30,354.55,357.62,355.18,353.10,353.01,353.81,351.08,343.78,356.95,368.41,357.87,369.49,370.72,365.52,363.16,357.47,364.39,362.76,362.45,359.83,366.34,363.67,360.71,353.53,345.57,350.75,356.13,348.26,348.86,356.75,355.36,348.65,355.74,357.69,357.78,363.81,366.85,351.10,353.03,350.50,353.93,359.97,371.10,364.28,358.19,366.30,363.16,356.35,358.21,357.96,355.85,348.22,347.73,349.45,360.16,350.28,352.51,356.89,351.94,321.37,343.38,347.06,348.10,344.82,350.78,353.73,338.41,339.62,342.49,349.72,351.43,356.86,358.81,357.61,354.81,360.81,364.81,362.77,360.74,359.28,358.23,351.55,,347.90,351.52,,357.91,365.79,358.61,360.41,354.68,345.62,349.38,354.38,363.39,378.88,,365.82,,,,367.39,369.70,375.64,382.90,376.09
2011-08-04 22:00:40+00:00,L7,322.10,328.54,324.15,323.34,325.33,322.62,319.73,322.98,326.99,339.83,335.74,338.52,343.54,342.79,340.58,343.08,339.12,345.80,351.39,356.93,357.36,354.16,352.63,353.78,353.94,349.31,343.96,358.58,365.95,363.54,362.56,367.44,357.48,364.18,361.85,354.92,360.21,358.56,357.31,364.73,363.38,356.05,354.50,344.22,351.14,350.80,347.91,349.91,351.42,353.49,352.29,357.35,356.34,357.67,364.76,363.53,352.23,350.77,353.60,352.26,356.15,359.88,357.76,357.71,362.79,362.30,358.51,359.07,358.38,356.85,347.86,349.07,347.01,357.62,349.70,352.04,358.41,353.80,336.86,341.94,343.09,350.04,355.06,360.49,354.68,344.13,343.39,341.90,347.36,349.76,350.02,351.24,352.89,357.59,359.44,360.93,361.52,358.25,360.83,357.17,351.23,347.48,346.48,345.19,,360.26,367.61,361.55,364.51,361.57,350.92,353.51,359.35,359.99,369.90,365.30,360.37,365.72,367.74,368.71,364.22,363.61,367.82,380.07,371.28
2011-08-20 22:00:37+00:00,L7,310.75,299.84,304.37,310.24,308.21,308.88,303.72,306.07,311.01,319.19,320.64,326.75,331.73,327.59,329.36,329.28,328.97,335.25,338.56,349.19,345.37,344.97,344.94,345.98,343.89,341.41,332.86,351.42,359.82,356.05,355.66,360.66,347.43,348.42,344.81,354.33,355.15,352.37,347.74,357.31,352.31,350.35,345.15,331.95,340.53,346.30,339.36,336.94,342.34,339.17,339.16,343.07,348.04,345.82,359.39,354.89,345.04,339.34,340.70,340.00,340.55,347.99,345.72,347.06,352.07,351.24,348.11,349.34,350.47,350.80,344.61,336.18,343.51,349.75,342.07,342.26,354.07,348.97,313.88,326.48,338.93,337.76,332.55,345.13,342.74,329.45,325.12,326.54,332.09,335.06,336.59,337.77,339.37,347.26,348.61,351.44,351.82,347.68,348.94,346.92,340.42,,338.01,340.17,,341.81,359.20,352.72,347.70,337.97,331.71,334.98,342.66,347.25,354.83,,347.39,352.55,358.59,,354.56,356.91,356.40,370.01,363.60
2011-09-05 22:00:33+00:00,L7,311.75,310.54,311.93,314.39,315.22,315.13,309.78,318.48,322.12,333.99,329.39,332.92,338.22,335.82,337.52,337.28,337.50,344.47,346.63,353.75,354.87,348.27,352.25,350.93,350.55,343.91,340.05,355.30,362.67,359.55,360.32,363.45,359.48,356.94,353.41,356.76,355.12,353.96,353.75,357.71,356.30,352.18,350.29,335.15,343.55,348.70,338.62,340.45,340.38,344.40,342.43,347.67,350.49,354.57,356.53,357.64,346.53,345.45,343.66,346.44,346.30,363.63,358.68,359.13,359.44,359.38,352.09,352.02,350.45,349.54,344.67,340.35,344.74,355.19,347.14,348.60,355.48,348.83,334.75,339.71,341.29,343.82,345.56,347.83,349.82,340.15,335.24,337.61,342.76,343.67,346.41,351.49,348.10,352.50,354.67,355.66,355.95,354.98,355.86,352.55,342.62,339.95,346.14,345.64,,352.92,360.22,355.48,357.56,352.09,340.55,344.60,350.84,350.96,366.45,356.62,353.48,354.53,361.18,363.53,357.12,352.64,358.58,366.94,367.45
2011-09-13 21:55:45+00:00,L5,328.42,330.50,333.82,338.18,342.47,331.58,332.94,331.54,339.95,351.66,341.05,344.18,352.55,349.27,346.81,346.99,345.99,352.24,356.46,358.65,358.09,359.13,361.38,363.67,361.91,357.83,352.31,366.73,375.86,369.54,374.56,378.08,368.12,368.63,363.54,365.49,364.75,365.53,364.90,370.97,370.79,366.25,361.23,353.51,354.36,358.02,349.81,351.84,355.63,356.33,357.69,363.58,363.47,365.70,371.58,370.15,361.30,360.43,358.12,359.29,365.52,368.75,363.57,364.07,370.48,367.52,364.88,362.41,362.00,359.74,354.34,349.75,355.23,366.11,357.62,359.38,362.71,356.55,346.37,347.90,347.57,351.01,352.78,359.13,358.89,355.35,354.05,353.94,357.32,359.52,359.08,365.93,364.50,364.52,364.52,364.53,366.02,359.13,360.40,358.63,355.22,351.65,352.79,351.09,357.92,356.53,366.14,360.71,366.82,361.53,356.10,358.95,366.24,369.44,376.18,367.72,362.70,364.50,371.35,370.14,362.00,364.77,365.85,379.95,374.41
2011-09-21 22:00:29+00:00,L7,328.48,326.79,322.35,322.99,323.25,321.73,318.94,321.26,332.10,345.90,341.61,342.40,348.89,345.19,345.19,349.10,346.20,358.02,358.03,363.52,361.89,356.71,359.02,357.80,354.19,348.44,348.59,362.26,371.46,361.71,367.68,365.68,360.03,485.58,632.93,433.41,461.00,652.22,362.38,369.02,368.02,357.87,355.73,347.19,351.29,353.86,348.23,352.69,349.36,352.98,350.38,357.53,355.74,357.48,364.75,367.99,350.29,352.59,351.58,351.68,354.01,360.18,353.76,357.27,368.57,362.77,358.26,358.81,359.40,357.87,353.67,349.32,354.51,360.84,353.69,355.10,360.23,353.40,340.62,344.48,349.73,351.25,362.25,360.11,350.12,340.82,339.57,343.65,350.33,349.97,349.63,351.79,355.76,359.03,358.35,365.93,363.50,360.04,359.37,359.80,354.70,351.18,351.29,350.22,361.91,360.71,368.51,359.69,359.56,354.30,347.25,352.35,357.50,359.52,362.54,358.79,357.87,363.20,369.71,368.41,358.90,357.74,365.73,373.82,367.42
2011-10-23 22:00:35+00:00,L7,323.33,333.13,330.21,322.29,320.60,318.68,318.03,315.91,321.83,334.60,327.07,332.30,338.41,336.30,338.76,344.49,349.38,348.27,353.45,357.33,359.73,354.53,354.61,353.70,354.55,347.87,345.00,355.82,371.62,363.03,366.70,366.27,356.35,357.50,358.83,357.65,358.14,355.68,357.93,364.62,364.62,356.86,350.37,339.71,347.07,354.81,339.82,343.69,349.50,351.86,349.56,352.11,354.29,357.65,363.28,366.18,348.49,350.26,350.73,348.70,356.27,361.86,356.66,357.05,363.59,363.05,353.48,354.30,352.98,353.76,346.12,343.44,349.70,358.53,348.96,351.76,358.84,351.87,331.36,351.65,354.37,353.66,357.14,356.66,354.39,346.47,339.86,344.21,352.17,351.57,350.47,353.49,354.36,357.04,357.46,359.37,359.52,355.05,355.91,354.43,348.67,,249.27,356.75,354.28,358.90,362.90,360.22,361.63,359.31,347.49,348.33,355.16,360.70,360.63,350.48,347.31,354.05,364.63,365.42,356.18,357.24,354.70,369.68,366.30
2011-11-24 22:00:55+00:00,L7,325.03,334.92,333.74,328.69,329.11,331.82,332.30,332.46,338.27,347.49,342.37,342.00,351.51,350.83,344.14,349.87,346.98,353.09,356.03,360.61,360.05,358.01,356.96,356.06,353.17,349.93,348.03,366.39,377.13,372.45,373.14,377.08,367.48,369.37,365.80,366.81,368.44,365.17,366.21,372.84,368.49,366.63,363.08,350.23,353.65,355.30,350.73,354.12,357.70,359.03,356.69,361.48,362.64,363.78,370.99,369.46,361.47,361.76,365.51,365.74,368.46,372.40,369.48,368.08,377.98,372.06,367.32,368.35,369.12,366.84,360.98,355.18,360.29,368.36,357.69,362.83,371.93,364.62,349.49,351.31,354.63,358.30,361.37,362.04,358.62,347.53,349.49,353.22,363.37,366.66,364.55,365.74,363.18,365.19,365.92,368.26,368.41,369.74,172.58,127.85,365.62,353.43,356.09,357.50,361.55,364.92,371.63,364.69,369.39,362.04,350.78,357.39,362.90,363.45,370.19,360.82,359.05,364.10,376.23,374.10,365.00,364.04,,,
2011-12-26 22:01:11+00:00,L7,324.41,327.49,330.83,324.14,321.35,321.79,315.72,313.43,314.85,326.88,320.75,325.38,335.79,334.24,332.90,337.95,339.68,345.98,350.33,354.67,354.08,352.81,351.11,351.04,349.87,343.87,343.26,352.68,366.17,358.52,363.32,367.03,361.69,356.71,354.85,356.11,355.40,354.74,352.95,359.49,355.97,349.45,344.51,336.85,343.41,347.12,342.05,342.81,351.55,353.51,348.60,356.11,355.04,353.03,361.20,360.05,351.00,348.25,350.47,349.89,357.18,365.27,358.46,356.05,362.00,357.30,352.43,351.89,353.53,350.52,345.82,339.83,345.14,354.04,347.13,350.12,350.54,340.80,328.71,339.04,347.80,350.40,349.54,348.50,349.91,337.77,335.38,338.99,345.53,,268.19,357.75,352.10,350.52,353.03,355.31,356.51,353.39,354.29,347.99,344.74,342.07,344.76,344.84,353.65,350.15,362.75,355.28,357.51,351.30,341.25,348.65,,,362.92,351.93,347.44,353.55,362.32,358.37,352.09,352.31,353.08,364.87,
2012-01-27 22:01:14+00:00,L7,319.39,338.91,342.49,340.71,334.65,330.70,327.35,329.39,336.44,349.02,345.20,344.07,351.95,346.58,345.67,351.42,349.02,353.22,357.42,358.80,362.37,363.64,361.31,363.29,362.71,356.68,354.97,366.95,376.27,370.70,371.43,372.33,365.36,369.60,364.60,366.55,368.68,364.44,365.41,370.08,368.13,362.06,360.66,351.73,354.03,353.59,351.02,352.68,357.29,361.55,361.92,365.42,364.72,365.00,370.34,370.79,362.56,361.82,361.50,361.46,365.28,369.67,364.50,365.26,372.00,367.39,365.49,363.78,366.09,370.07,359.77,351.66,359.56,366.33,357.74,360.41,362.69,353.29,347.07,349.38,354.68,355.85,357.60,359.19,358.30,352.73,347.46,353.56,359.64,359.61,361.73,361.93,360.95,362.06,370.37,372.99,368.39,361.62,364.33,363.77,357.42,352.02,354.42,354.17,359.93,360.86,367.32,363.05,367.48,365.64,358.11,360.92,364.06,367.46,368.78,365.24,362.24,,,,365.10,365.92,367.58,381.30,372.58
2012-05-02 22:01:43+00:00,L7,,,,,,315.07,,,312.73,320.50,320.21,327.14,331.64,330.68,329.57,340.06,338.39,346.38,350.67,354.57,354.54,351.29,352.34,354.68,352.83,348.01,346.98,359.05,366.34,361.57,361.72,127.72,79.77,356.37,356.87,359.42,358.20,357.34,361.98,363.16,364.15,355.70,345.13,337.85,343.40,343.90,340.25,346.74,346.86,348.58,348.60,355.62,356.32,358.48,363.77,361.96,348.89,348.81,350.75,353.02,208.54,246.54,216.99,233.87,249.44,365.70,358.38,356.28,356.33,353.62,350.15,344.18,347.68,359.74,351.80,351.50,359.00,349.45,329.67,341.52,349.75,354.67,354.96,353.33,353.50,342.05,330.75,336.18,344.27,,,253.75,354.65,352.79,355.42,360.21,359.77,359.51,356.03,354.59,350.93,349.22,350.06,351.99,361.14,361.88,361.78,357.31,361.10,353.91,343.58,346.50,,,,363.54,356.16,359.44,368.57,370.02,362.64,361.96,371.52,379.22,376.05
2012-06-03 22:01:35+00:00,L7,321.07,331.13,334.98,329.63,327.38,328.42,321.43,320.80,325.34,335.45,335.77,335.36,343.13,343.94,339.89,341.92,342.35,346.70,350.96,358.69,363.89,364.55,361.77,364.68,358.04,355.93,351.26,360.02,373.41,367.16,367.45,375.17,365.92,365.81,362.56,364.64,364.16,362.45,360.26,368.61,366.02,362.48,353.39,342.58,351.50,355.94,348.36,350.40,358.45,360.48,354.69,358.34,359.97,358.26,369.57,374.46,359.73,359.61,359.13,357.91,360.31,364.72,361.41,361.32,366.10,366.21,362.31,361.89,363.32,360.74,356.45,351.32,357.62,366.02,354.34,355.14,360.24,351.65,337.02,344.69,351.30,352.99,241.96,256.82,360.50,347.25,345.32,347.41,350.69,355.49,354.93,358.68,360.50,361.60,361.69,364.93,364.71,366.73,363.06,360.74,358.31,358.34,353.02,350.39,,,185.17,199.59,378.59,362.39,354.29,355.54,364.98,369.74,374.39,,367.15,366.47,376.50,,371.52,372.46,379.14,384.89,382.47
2012-07-05 22:01:52+00:00,L7,333.74,352.50,351.78,351.77,349.64,347.00,347.70,350.23,342.34,352.12,348.72,350.62,361.28,356.53,356.56,363.09,357.08,362.79,367.31,366.30,368.15,367.81,371.52,369.57,367.98,359.88,355.19,364.55,376.20,373.60,372.44,381.90,377.29,371.55,366.11,369.49,368.05,370.10,221.98,,,,,,,,,,,,,,,,,,,,,,365.99,373.80,368.75,369.82,371.59,367.76,374.31,362.02,373.02,364.01,362.77,353.30,362.91,373.93,366.27,363.45,365.84,356.43,322.79,355.08,358.14,361.29,360.41,365.10,355.09,336.00,339.75,358.08,358.81,345.89,346.14,358.72,339.25,351.21,358.42,348.33,350.81,350.20,349.50,359.06,340.85,,349.90,343.23,,368.08,367.73,351.00,361.91,350.26,346.67,351.39,355.54,360.41,370.25,364.95,360.94,362.54,366.65,,364.99,359.74,370.49,379.34,386.09
2012-08-22 22:02:26+00:00,L7,330.21,344.11,345.92,345.57,345.32,344.33,340.21,340.18,335.70,340.91,337.51,341.66,352.85,346.16,352.29,350.88,350.87,356.08,360.57,366.30,366.84,363.09,362.84,360.70,361.94,354.75,346.89,369.49,378.92,374.38,381.19,375.40,370.26,369.76,363.07,367.31,368.34,368.49,362.13,368.66,376.24,367.98,369.58,358.41,364.06,368.13,355.94,361.45,362.72,362.89,359.36,362.61,362.17,365.95,374.41,380.92,368.62,367.43,368.56,371.29,371.91,370.01,364.66,364.51,371.61,369.45,369.16,365.03,365.99,363.41,359.02,352.36,358.12,366.43,357.10,359.81,366.93,363.60,353.65,356.57,356.79,358.79,354.33,371.43,371.77,362.29,352.25,354.63,358.65,360.50,358.59,362.11,361.38,361.46,362.10,366.24,362.46,363.88,362.34,365.41,360.02,356.68,360.36,358.50,363.80,366.06,376.13,370.23,377.18,374.10,357.08,353.75,371.40,374.04,372.10,367.54,364.25,366.98,374.09,375.40,368.91,365.31,370.31,379.93,376.68
2012-12-12 22:03:17+00:00,L7,340.70,359.05,357.12,352.59,345.73,350.64,345.98,347.84,349.54,357.94,350.10,351.11,360.44,355.71,356.96,357.31,357.39,362.09,366.85,370.16,369.90,367.36,368.24,368.54,366.88,361.49,359.68,377.54,388.81,377.38,378.17,379.20,375.32,373.03,371.56,372.84,371.80,370.54,370.16,377.15,375.55,370.26,367.20,358.66,363.66,368.58,362.60,364.94,369.27,371.44,368.67,370.49,372.43,370.49,375.42,376.13,371.63,375.94,375.04,365.08,370.52,372.35,369.12,369.66,374.80,370.59,368.81,367.18,368.40,364.09,362.45,355.74,360.44,371.64,363.72,363.37,368.32,362.64,352.78,357.29,361.94,361.94,364.11,368.58,366.71,356.58,351.92,358.05,365.31,365.37,363.78,367.32,367.69,365.26,367.14,372.15,370.68,369.15,369.75,367.92,363.42,362.13,364.44,365.68,367.50,369.31,375.86,371.32,371.74,366.29,358.31,369.22,371.60,372.82,378.08,371.61,365.45,372.46,380.90,380.56,366.44,369.88,371.98,384.73,382.32
2013-01-29 22:03:26+00:00,L7,322.41,338.28,339.84,336.94,335.26,334.90,334.68,336.09,337.46,344.75,337.30,342.95,349.73,347.30,350.39,350.67,350.60,353.63,358.31,359.78,362.03,359.65,359.34,358.74,357.70,352.70,350.88,360.97,373.63,368.60,370.85,372.10,365.92,368.01,368.45,366.10,364.55,363.75,364.95,369.23,370.30,362.70,356.74,350.66,357.17,355.54,350.77,352.48,356.57,358.39,358.90,362.74,365.11,365.48,368.12,363.43,358.01,359.30,359.46,362.81,364.81,369.31,365.40,367.08,368.99,366.83,363.65,364.02,363.73,361.73,358.52,353.34,359.64,367.81,357.75,359.10,362.66,356.90,345.94,349.49,354.66,355.64,356.24,356.01,356.07,345.09,343.32,347.75,354.31,356.64,358.90,362.22,360.02,359.65,362.40,362.44,363.45,360.01,361.99,357.71,358.99,356.87,354.12,352.21,358.25,358.44,366.01,357.01,359.16,351.97,348.03,354.35,361.02,361.90,366.51,366.28,361.39,370.25,372.26,370.60,358.73,363.97,364.91,,
2013-02-14 22:03:25+00:00,L7,325.95,344.43,345.79,341.81,340.32,336.44,337.93,335.12,336.80,345.94,336.77,343.94,355.02,348.96,,,352.55,354.98,358.68,362.90,363.66,362.47,361.61,362.36,359.87,359.50,352.13,368.78,372.99,367.54,369.30,370.24,367.30,366.10,364.19,363.58,364.09,361.62,363.99,370.54,368.62,364.09,359.59,351.43,356.93,357.66,353.71,355.56,360.88,361.68,362.57,365.51,367.43,369.77,378.59,376.33,369.29,361.78,361.96,360.65,364.25,368.30,363.96,365.75,370.82,365.18,362.54,359.45,363.77,357.89,356.92,349.69,360.23,369.47,361.58,361.15,364.85,360.85,351.46,350.78,357.78,357.75,359.27,358.90,361.39,353.40,349.30,352.54,355.54,359.88,361.24,361.09,360.05,361.77,361.89,363.07,361.67,,,129.20,125.31,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:09:26+00:00,L8,336.18,351.41,352.79,347.91,345.30,347.34,343.49,345.97,344.11,353.59,351.75,351.45,362.89,355.80,353.32,356.49,352.98,359.57,362.06,363.84,365.60,362.62,362.45,365.35,365.51,358.49,355.38,366.63,376.47,370.88,373.38,372.86,369.14,369.20,369.00,368.53,368.96,364.70,366.76,375.26,372.26,367.23,359.34,352.84,360.06,361.51,355.72,359.57,364.99,366.17,366.24,371.61,370.71,368.92,371.09,369.39,363.20,362.90,363.03,365.12,368.77,371.08,365.32,365.61,371.32,368.94,365.65,365.11,366.30,364.77,360.50,355.68,361.25,370.32,362.88,362.58,364.12,359.51,348.86,351.99,359.16,359.14,362.40,363.31,363.66,355.84,348.25,352.20,360.27,363.06,365.16,365.30,362.44,363.39,366.53,,,,,,,,,,,,,,,,,,,,373.60,370.85,366.08,373.51,379.44,377.53,370.51,370.85,377.12,381.15,379.62
2013-05-13 22:09:11+00:00,L8,329.53,339.07,339.10,336.80,334.85,333.65,330.54,329.01,331.39,339.74,330.82,333.57,346.48,339.60,342.10,345.71,341.44,345.46,350.02,355.57,351.98,353.50,353.17,353.35,350.67,348.63,342.58,351.74,367.56,357.53,363.21,369.69,359.88,358.22,357.71,357.77,357.44,357.13,354.57,363.54,360.65,356.89,350.76,346.16,349.69,351.42,346.33,351.00,350.99,355.77,355.58,356.86,360.75,361.27,363.44,363.02,353.54,355.65,356.32,353.96,358.76,362.06,354.81,357.62,364.20,360.65,357.66,356.12,359.16,352.97,347.24,347.66,346.20,360.92,349.33,350.92,357.95,349.38,342.08,345.81,350.83,349.80,345.93,358.67,353.89,342.55,340.59,347.45,352.83,356.89,355.57,357.35,357.29,352.20,360.53,363.91,362.72,355.20,355.44,357.83,348.21,349.38,348.20,345.89,351.46,352.56,367.54,354.35,364.82,358.83,345.46,348.83,357.51,350.06,362.34,363.34,359.44,364.56,370.33,371.48,365.13,363.40,369.49,379.22,369.42
2013-05-29 22:09:17+00:00,L8,325.27,338.04,336.51,328.09,331.84,331.04,330.32,330.00,330.30,339.17,332.26,333.92,345.51,343.63,342.38,340.61,339.98,345.33,345.94,352.17,355.53,350.11,350.74,349.16,353.20,344.62,343.84,357.05,365.92,363.78,360.49,363.03,357.98,357.84,357.10,360.02,358.09,357.82,355.10,364.14,362.73,357.57,353.29,342.68,348.86,351.03,348.12,348.63,356.29,354.38,354.43,351.23,358.23,357.63,358.95,366.29,348.49,351.24,353.14,354.56,357.94,359.05,355.05,355.75,362.45,358.17,355.39,353.21,355.56,354.62,349.14,343.74,349.06,363.49,354.59,354.33,355.36,349.04,337.49,342.87,349.58,349.90,351.89,352.93,355.73,346.45,339.96,344.80,348.46,353.54,354.24,356.04,357.38,353.71,354.82,360.29,360.20,354.52,360.61,351.67,352.21,347.53,347.15,345.34,354.69,352.75,362.25,352.50,359.03,354.23,348.64,351.66,353.39,356.71,363.36,359.38,359.43,361.61,368.83,369.05,361.36,365.08,368.73,379.92,370.15
2013-06-22 22:02:50+00:00,L7,,,,,,,,,,342.21,329.16,339.67,347.75,345.79,346.79,,343.62,353.60,356.66,365.83,365.27,365.35,359.32,359.54,366.70,355.84,349.69,362.61,372.39,367.10,366.23,372.92,362.99,361.69,362.12,370.63,372.39,366.76,366.48,374.45,380.00,366.98,360.89,352.28,359.42,358.12,350.69,352.57,363.99,363.97,364.49,363.29,371.08,364.98,374.80,374.37,360.80,362.29,363.39,360.89,361.18,361.68,363.82,363.95,373.49,368.47,360.08,374.22,376.88,369.83,359.80,355.03,366.16,369.51,366.03,360.85,366.80,358.87,361.33,352.88,360.49,360.24,360.81,362.86,360.47,343.82,345.74,346.09,357.50,361.72,356.69,362.94,363.93,361.53,372.03,371.05,371.00,373.29,370.87,368.49,371.18,,358.15,356.00,,362.87,370.47,364.32,365.50,358.22,348.68,355.21,359.99,365.51,373.41,370.21,371.23,378.79,383.66,387.26,373.92,374.82,379.23,392.22,386.72
2013-06-30 22:09:11+00:00,L8,332.98,338.84,341.09,340.23,336.65,336.41,334.55,330.37,332.51,342.95,334.41,336.00,345.75,337.66,340.01,341.20,341.56,346.18,351.75,355.91,359.12,355.19,357.38,356.92,356.43,348.16,340.82,355.38,370.13,362.72,368.23,370.67,365.48,358.63,359.82,361.23,361.00,361.58,357.50,365.35,364.11,361.86,361.54,348.86,352.53,356.20,350.44,352.70,354.15,359.49,356.01,357.64,354.96,358.62,370.52,368.07,357.18,355.73,355.39,354.66,356.71,359.79,358.26,357.38,369.94,364.50,360.02,358.28,361.29,357.46,351.95,347.39,351.60,362.56,351.14,353.58,359.64,353.32,344.08,345.54,349.37,347.80,356.45,363.50,360.93,345.72,345.68,348.62,352.47,357.33,357.01,361.01,356.87,359.95,360.39,361.98,359.71,360.59,358.87,357.82,351.49,346.71,345.39,352.23,354.12,357.84,364.71,359.19,363.63,359.50,352.31,353.07,362.08,359.37,369.60,370.23,364.04,367.17,375.16,373.01,373.96,371.78,380.41,385.64,382.53
2013-07-24 22:02:32+00:00,L7,320.50,333.64,334.98,325.01,325.79,325.48,327.46,328.65,332.77,338.16,332.80,332.46,340.01,336.75,,,341.49,346.91,349.50,357.20,354.14,353.67,351.50,352.38,349.86,345.14,340.96,353.93,369.69,361.82,367.45,370.69,361.91,361.47,361.37,361.35,362.11,361.01,359.00,361.40,360.78,358.54,357.03,346.49,349.40,353.36,346.62,351.62,348.62,354.83,351.85,354.29,354.88,359.68,367.54,361.89,356.49,355.84,358.76,358.96,357.17,362.62,357.09,360.01,364.08,364.15,359.71,357.22,362.76,357.70,352.81,347.11,351.81,362.60,353.57,350.47,360.26,353.14,323.41,345.15,351.75,348.14,356.71,359.12,357.99,343.49,339.19,343.12,350.87,358.19,353.06,353.29,357.10,355.61,357.19,358.40,360.09,354.14,360.15,358.69,356.23,,349.41,350.35,351.56,360.54,362.81,358.95,357.41,354.28,341.30,352.47,369.18,362.11,369.01,,364.35,,365.38,372.93,365.84,365.93,375.32,382.15,378.01
2013-09-02 22:09:16+00:00,L8,359.11,364.99,359.89,359.52,353.32,356.20,353.53,342.40,340.14,352.73,350.07,346.92,353.14,349.11,350.61,354.40,350.23,359.75,363.40,370.03,369.60,365.85,365.73,367.04,366.03,352.93,350.19,363.87,380.64,375.12,376.33,381.51,376.32,370.23,370.62,371.70,372.30,368.22,366.52,374.37,378.27,372.81,367.76,359.97,364.76,365.87,357.73,364.14,366.40,363.76,363.02,368.16,366.27,366.21,374.89,377.11,365.52,363.74,363.29,362.45,366.20,370.75,363.69,360.23,375.92,376.58,370.29,371.41,371.41,366.10,358.19,358.27,361.71,370.97,361.84,360.33,377.44,363.18,357.46,351.93,358.95,360.16,363.58,376.08,367.18,363.88,357.86,357.73,359.16,358.13,363.67,368.09,367.43,368.78,367.00,368.71,369.97,368.42,370.76,366.40,364.58,361.45,362.62,364.06,365.38,365.78,378.91,369.78,374.97,369.56,350.57,358.39,367.83,369.75,373.77,366.90,362.84,366.47,379.36,379.37,373.58,370.27,377.01,382.24,383.83
