dates,satname,nzd0414-0000,nzd0414-0001,nzd0414-0002,nzd0414-0003,nzd0414-0004,nzd0414-0005,nzd0414-0006,nzd0414-0007,nzd0414-0008,nzd0414-0009,nzd0414-0010,nzd0414-0011,nzd0414-0012,nzd0414-0013,nzd0414-0014,nzd0414-0015,nzd0414-0016,nzd0414-0017,nzd0414-0018,nzd0414-0019,nzd0414-0020,nzd0414-0021,nzd0414-0022,nzd0414-0023,nzd0414-0024,nzd0414-0025,nzd0414-0026,nzd0414-0027,nzd0414-0028,nzd0414-0029,nzd0414-0030,nzd0414-0031,nzd0414-0032,nzd0414-0033,nzd0414-0034,nzd0414-0035,nzd0414-0036,nzd0414-0037,nzd0414-0038,nzd0414-0039,nzd0414-0040,nzd0414-0041,nzd0414-0042,nzd0414-0043,nzd0414-0044,nzd0414-0045,nzd0414-0046,nzd0414-0047,nzd0414-0048,nzd0414-0049,nzd0414-0050,nzd0414-0051,nzd0414-0052,nzd0414-0053,nzd0414-0054
2011-07-17 22:13:30+00:00,L7,262.34,,,,,,,,,,,,,,530.06,,,,,,,,,,,,,,,582.63,517.10,,,,,,,,269.40,,,74.70,,,,,,,,,,501.39,433.33,341.06,330.82
2011-08-02 22:13:26+00:00,L7,323.03,325.70,311.27,304.46,311.57,315.16,323.51,333.01,345.89,367.32,375.87,382.06,411.13,396.79,347.98,340.63,331.93,320.70,298.65,303.46,305.61,314.44,325.07,338.93,351.35,365.92,377.44,368.91,362.79,360.03,354.59,355.66,356.99,366.76,368.78,379.56,396.39,408.97,413.00,414.63,422.97,420.91,417.05,418.58,420.07,418.43,424.46,407.61,396.26,378.32,386.97,387.52,391.68,367.09,368.56
2011-08-18 22:13:23+00:00,L7,,,,,322.55,322.78,321.57,332.40,338.82,347.41,355.72,383.36,419.68,433.32,435.02,,311.11,311.87,306.01,307.49,316.21,317.31,319.61,336.14,340.17,354.81,363.88,363.56,353.78,357.96,359.02,359.39,362.46,369.25,372.94,375.47,386.49,403.02,413.69,417.24,420.82,417.48,419.50,413.24,421.14,421.88,415.42,405.52,392.66,385.92,384.58,389.46,396.51,395.20,399.21
2011-09-03 22:13:20+00:00,L7,289.48,295.36,305.53,330.83,332.98,340.99,330.77,334.33,332.74,340.41,360.49,391.84,419.76,433.50,447.29,433.18,,,291.00,299.80,308.03,323.71,322.86,331.72,345.37,354.87,361.53,374.91,369.49,363.15,363.07,373.06,370.25,377.61,380.73,383.58,391.79,405.29,415.07,417.82,419.76,418.94,416.64,417.66,414.46,412.33,413.93,406.64,402.26,379.45,392.10,400.63,386.55,395.25,402.94
2011-09-19 22:13:15+00:00,L7,352.31,271.35,277.60,299.78,310.86,320.26,318.04,325.49,327.95,331.20,346.23,359.90,385.06,397.36,397.78,398.77,414.56,397.87,,289.67,285.87,288.96,297.67,315.87,346.34,347.26,339.81,335.12,340.76,343.84,347.16,353.22,357.47,360.80,366.07,374.61,382.49,394.81,412.94,406.70,407.94,405.49,398.35,383.14,381.10,383.64,382.87,382.00,383.32,376.51,372.12,370.17,376.91,384.20,393.50
2011-10-21 22:13:19+00:00,L7,433.04,,285.40,260.13,,,,,,,,,,,,,,,403.17,377.86,,288.17,282.06,429.25,,365.48,350.94,349.29,340.08,328.61,332.59,328.85,338.44,350.26,350.58,352.75,365.35,376.81,386.34,388.65,395.20,393.71,387.68,391.11,379.42,372.83,370.83,370.23,369.65,366.85,368.86,377.50,353.09,366.40,378.14
2011-12-24 22:13:55+00:00,L7,383.41,,337.77,,229.28,238.34,264.96,273.02,272.22,280.30,289.37,298.98,308.34,315.48,318.06,308.42,316.98,328.19,343.35,346.35,351.88,356.90,,302.07,301.85,306.15,312.17,311.42,306.65,304.91,302.55,309.58,308.93,308.73,318.85,329.42,347.97,347.12,339.75,350.88,359.44,358.53,354.27,349.57,345.83,345.66,337.63,341.78,340.83,337.51,335.87,328.41,328.99,334.44,352.46
2012-02-10 22:14:06+00:00,L7,423.44,,,,,313.67,307.23,312.55,309.47,309.34,302.55,305.66,328.55,344.35,351.87,334.99,321.83,318.99,328.33,321.75,331.51,352.56,360.42,369.97,372.40,377.46,375.58,363.81,347.89,344.51,336.48,328.32,334.15,339.52,347.51,348.96,356.89,359.88,366.34,378.97,385.33,383.58,382.74,384.04,380.43,379.27,372.41,369.12,364.47,359.94,359.33,351.93,350.19,360.53,372.91
2012-02-26 22:14:07+00:00,L7,412.36,408.65,399.99,377.62,365.36,341.87,332.16,332.27,336.86,325.05,321.27,324.37,347.34,360.51,378.38,359.95,335.98,322.97,331.22,335.04,335.09,354.59,358.35,369.84,374.34,387.97,394.58,386.18,373.27,374.04,347.42,339.70,348.59,354.54,355.00,360.81,369.68,379.81,391.35,396.43,396.20,398.53,392.56,391.69,389.08,391.40,382.26,375.82,375.00,374.28,367.99,369.85,378.58,381.81,388.53
2012-03-29 22:14:06+00:00,L7,417.48,407.69,391.95,375.53,360.80,345.03,325.76,335.53,343.11,355.94,361.98,360.56,359.31,370.48,376.57,361.08,343.10,330.21,325.60,322.73,331.14,337.44,349.19,366.56,373.84,387.12,398.52,395.36,375.92,372.12,365.59,366.29,368.57,373.65,374.15,371.59,373.88,381.44,387.59,398.68,412.28,413.50,396.24,384.46,389.62,388.85,406.06,390.71,390.82,390.47,388.04,382.04,383.55,389.50,393.47
2012-04-30 22:14:26+00:00,L7,,,,,,,,,,,,351.71,,,,,,,,,324.98,328.91,331.61,340.52,361.65,366.75,385.49,,,382.51,368.02,,,,,375.49,378.31,385.57,383.94,385.77,405.42,400.88,395.42,,,,,377.08,377.13,,,370.17,379.21,379.34,390.50
2012-05-16 22:14:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-21 22:15:29+00:00,L7,462.30,435.72,386.04,397.18,397.67,386.52,360.86,340.42,329.68,322.53,323.97,330.04,340.24,351.91,357.26,354.18,350.20,349.12,347.83,341.98,346.70,364.68,374.57,368.96,329.11,335.99,360.90,374.30,371.60,365.45,348.98,348.72,350.29,363.85,363.37,373.50,380.52,392.82,406.75,408.89,411.18,407.39,407.07,407.98,409.75,385.18,376.71,371.58,376.56,379.22,373.73,375.59,375.52,386.14,403.14
2012-12-26 22:16:08+00:00,L7,376.02,382.09,373.36,363.69,364.35,374.36,374.64,359.71,343.81,,294.91,302.81,307.83,322.31,337.96,341.61,337.29,338.10,330.31,322.25,306.50,288.15,264.85,278.80,296.19,314.52,344.13,340.35,332.00,324.32,318.21,313.82,305.43,303.73,314.75,327.17,339.26,346.04,350.77,355.66,359.60,348.78,347.15,342.92,345.22,349.78,342.56,343.41,343.15,341.10,344.65,343.83,351.34,364.70,372.29
2013-02-28 22:16:07+00:00,L7,415.47,423.19,416.59,412.14,403.11,403.66,414.82,428.14,425.33,416.56,376.84,340.51,332.72,335.41,352.37,353.25,358.75,356.08,346.77,329.61,322.56,307.83,299.37,307.16,316.81,336.81,361.47,362.44,352.94,349.63,346.06,344.82,344.00,350.85,364.58,373.47,375.41,354.86,353.74,357.34,363.48,364.78,359.27,366.53,359.87,355.53,356.13,359.56,359.82,361.23,359.05,361.30,360.97,365.77,373.73
2013-05-11 22:21:55+00:00,L8,349.10,362.96,383.54,396.57,393.99,383.05,383.35,399.95,425.17,445.36,451.27,472.94,485.80,,,335.51,331.05,339.31,343.49,342.77,346.56,352.71,331.33,320.69,326.67,340.57,364.02,369.49,358.91,350.75,347.59,342.43,343.75,343.27,348.09,354.93,362.25,360.49,365.78,365.92,368.32,371.51,373.57,367.45,360.18,362.09,353.49,354.57,351.38,345.94,341.48,342.51,342.61,342.08,351.85
2013-05-19 22:15:51+00:00,L7,353.94,371.83,388.20,398.95,397.49,397.99,400.61,399.64,438.33,456.38,466.18,489.18,497.21,468.19,,339.47,341.20,351.04,354.15,348.02,352.60,357.01,344.45,338.22,335.87,362.79,389.20,383.19,373.09,371.06,366.11,358.26,355.14,354.45,361.87,369.45,375.94,374.22,369.66,380.32,380.41,374.96,373.94,378.17,373.93,368.93,364.17,360.57,365.38,367.27,365.16,358.69,360.04,362.31,373.89
2013-05-27 22:22:02+00:00,L8,,,,,,,,,,,,,,,,,,,,,331.80,338.86,330.92,321.34,320.40,335.56,362.36,366.96,364.14,346.33,339.19,348.06,342.87,334.49,341.79,348.94,353.70,354.23,357.42,365.70,358.96,356.52,353.14,358.78,356.20,357.16,358.75,342.00,336.08,342.63,338.44,339.54,338.52,331.22,343.54
2013-06-04 22:15:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,313.73,319.32,320.10,316.49,315.31,342.94,361.25,364.88,363.38,346.12,336.31,341.86,328.34,335.66,334.33,333.72,345.06,363.39,352.50,366.39,363.20,357.83,358.68,360.79,361.35,350.04,347.57,341.88,343.57,347.49,353.31,353.38,347.34,345.75,346.98
2013-06-12 22:21:59+00:00,L8,324.40,345.47,,,,,,,,,,,,,,,,,,,,,316.87,318.15,330.81,,391.75,405.69,401.51,397.05,370.34,357.32,355.98,352.12,349.69,348.76,359.87,362.83,368.95,378.07,378.69,374.25,376.09,373.62,371.09,369.04,362.91,359.80,356.71,,,354.67,362.16,359.51,370.11
2013-06-20 22:15:37+00:00,L7,332.74,348.45,352.83,376.79,389.06,397.85,,,,,,,,,,,,,,,,,322.97,336.60,336.73,347.64,387.25,391.33,390.09,380.79,368.88,357.52,357.87,358.00,350.81,349.93,354.44,354.22,360.39,365.71,370.65,374.44,379.86,374.96,371.53,366.91,362.99,362.88,363.97,360.32,362.09,366.30,352.89,364.36,372.60
2013-06-28 22:21:56+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,339.85,339.58,342.81,356.14,394.52,401.47,398.26,397.36,382.51,383.07,368.55,364.57,357.99,363.91,366.93,369.74,375.06,380.00,385.40,388.54,382.42,381.08,380.83,380.55,372.76,369.39,366.58,373.26,375.19,381.16,380.83,378.54,379.98
2013-07-06 22:15:26+00:00,L7,283.30,296.27,303.61,312.81,335.62,,335.66,348.73,,276.07,,322.10,298.79,300.38,302.57,,,290.05,285.80,279.34,277.17,292.31,285.10,274.90,285.04,305.63,,330.30,333.02,321.72,330.75,324.04,316.03,320.13,308.88,309.31,314.83,311.58,318.23,328.98,334.29,333.64,330.31,328.59,327.94,313.46,312.30,318.91,311.73,316.55,332.14,307.11,318.76,319.39,307.23
2013-07-14 22:21:58+00:00,L8,314.61,326.87,346.17,337.30,,,,,,,,,,,,,,,,,,,,,335.36,350.38,360.13,369.77,384.06,375.78,372.46,377.14,374.22,361.25,352.92,352.10,359.80,367.72,373.02,372.72,382.31,384.24,387.99,392.92,364.51,361.25,356.30,356.69,358.20,356.27,359.29,366.24,366.68,369.65,375.99
2013-07-22 22:15:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.10,,,,,,,,,,,,,319.05,303.57,261.54,,230.71,232.42
2013-07-30 22:21:59+00:00,L8,289.71,313.49,332.39,349.08,366.55,374.09,389.50,395.50,407.58,413.49,435.99,458.67,472.09,473.78,462.66,453.28,458.07,484.89,480.26,,,322.94,329.20,343.59,351.43,361.88,360.20,370.81,382.61,386.04,377.65,367.49,365.46,359.01,355.58,356.31,368.50,375.47,378.37,377.71,380.58,380.09,373.24,373.54,378.64,377.67,352.42,343.73,353.01,354.25,356.48,361.48,367.63,377.92,381.98
2013-08-23 22:15:22+00:00,L7,261.48,248.96,247.85,268.39,287.64,311.32,336.70,362.38,380.33,391.35,397.80,413.34,420.64,430.41,433.30,410.50,396.73,,,,396.25,383.28,,297.06,305.45,321.88,327.75,339.72,345.42,367.50,354.42,356.67,357.01,341.24,331.95,340.42,330.33,345.07,357.31,370.48,351.56,367.48,350.48,,,,,,,,,,,,
2013-09-08 22:15:34+00:00,L7,337.55,272.65,250.46,245.03,264.15,282.90,318.86,352.44,,,,,,,,,416.31,,,,,,,,334.41,,,,,338.57,345.61,351.28,346.74,,,323.91,312.12,337.03,352.89,358.25,361.02,352.60,344.84,338.92,338.64,334.57,339.35,340.33,346.36,349.32,,466.72,480.90,494.48,601.02
2013-09-16 22:21:57+00:00,L8,286.13,267.32,254.66,256.33,266.72,281.80,312.60,340.36,357.80,369.68,391.03,408.69,416.83,421.99,424.03,414.75,413.83,415.07,402.43,371.26,361.09,360.24,356.99,354.34,350.44,334.88,337.61,341.70,346.22,346.16,344.69,351.50,353.49,345.23,341.56,339.80,325.69,343.90,358.60,368.84,363.28,351.28,337.42,320.33,323.33,325.43,326.38,333.69,331.46,324.95,322.83,323.73,322.66,337.22,350.56
2013-10-26 22:16:03+00:00,L7,325.94,,,,,,,277.15,274.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.61,,,319.83,,,,,,,,,,,,,,
2013-11-11 22:16:10+00:00,L7,354.91,334.24,331.50,333.19,337.87,315.73,320.10,359.09,378.32,372.32,344.74,332.44,344.45,369.47,386.50,380.94,390.08,389.53,389.41,382.41,380.15,393.57,407.66,406.31,419.64,420.73,443.42,460.49,460.69,429.46,327.22,313.54,322.18,326.64,336.45,350.85,369.04,372.50,378.31,384.19,385.49,381.84,377.95,382.99,384.00,382.89,361.39,341.67,326.32,326.06,328.60,335.63,330.75,342.08,353.44
2013-11-27 22:16:16+00:00,L7,351.04,335.13,326.05,323.04,317.05,308.11,333.18,355.35,361.78,352.04,351.57,345.93,333.23,350.19,369.81,366.75,379.50,379.89,381.66,379.87,384.42,389.63,402.67,398.97,405.42,424.44,439.11,,432.13,412.86,341.83,323.90,326.58,325.97,332.67,343.36,357.57,360.41,369.13,378.46,378.46,375.44,375.62,377.48,374.18,365.17,349.37,338.23,337.29,320.46,320.54,322.23,328.45,338.22,357.38
2013-12-13 22:16:19+00:00,L7,351.09,324.28,296.52,294.03,283.57,276.83,291.12,321.46,335.86,338.79,333.70,328.03,334.81,343.95,338.66,337.59,343.45,335.52,340.17,344.24,348.36,363.19,375.75,401.77,393.68,408.48,412.15,426.13,,,,,,,,,,,,,,365.86,370.61,364.77,362.82,357.91,340.98,326.62,303.97,302.33,305.31,311.09,294.64,314.51,331.20
2013-12-21 22:21:27+00:00,L8,386.94,363.36,341.92,319.66,316.85,311.30,318.76,345.10,370.31,363.01,348.06,342.16,353.86,368.68,373.30,362.27,359.09,356.10,350.80,352.57,358.95,373.06,390.59,418.76,401.05,404.40,433.13,442.24,434.06,429.41,427.54,402.83,372.43,330.26,327.93,337.92,356.37,361.03,366.51,379.38,380.49,376.47,376.24,381.42,378.88,379.63,378.10,369.68,345.00,344.61,341.25,331.41,337.33,339.53,355.15
2014-01-14 22:16:33+00:00,L7,375.79,358.04,334.27,308.16,279.65,258.67,283.97,303.48,332.61,342.82,345.29,334.61,325.11,322.87,333.57,332.09,316.17,310.48,320.19,320.75,327.61,329.93,348.87,366.18,379.00,397.00,418.71,429.90,423.29,405.08,397.27,393.53,393.07,389.23,,325.20,324.46,335.64,358.71,367.36,378.59,372.46,362.36,350.65,350.41,352.67,351.64,355.47,343.91,318.39,316.05,315.68,316.81,317.30,321.73
2014-02-15 22:16:44+00:00,L7,380.56,360.76,352.76,335.30,321.34,303.74,296.84,304.49,316.87,340.12,349.21,352.03,326.61,329.04,334.31,319.71,321.73,313.32,310.19,310.24,319.96,,,,,354.54,379.25,388.73,391.05,399.31,406.11,404.45,393.48,394.65,392.75,381.59,374.83,372.67,379.18,371.92,367.49,376.12,376.00,371.87,367.96,362.34,346.01,,,,334.63,337.02,338.23,348.89,351.73
2014-03-03 22:16:45+00:00,L7,428.39,389.79,362.33,357.89,350.96,346.41,342.10,335.34,339.28,347.04,354.93,366.48,362.38,353.11,357.00,351.01,334.10,331.61,322.23,316.04,315.93,329.00,326.49,337.43,330.76,336.54,372.29,377.47,379.93,382.97,390.77,393.37,398.57,408.29,415.87,406.85,392.49,395.73,395.63,,369.34,371.89,359.47,359.09,367.75,373.99,372.64,343.24,334.69,337.73,342.78,350.21,347.39,350.87,366.37
2014-03-19 22:16:53+00:00,L7,416.16,388.58,376.70,359.25,346.87,344.88,345.95,340.94,335.59,336.75,,,,,,,,,,,,,,,,,,368.60,375.22,376.91,383.51,395.76,395.62,393.34,405.04,400.17,372.49,389.82,391.43,391.41,389.69,384.50,378.31,371.78,370.16,363.72,355.70,353.98,352.18,345.50,343.02,342.66,348.06,351.39,366.13
2014-05-22 22:17:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.88,492.27,,,,,,,,,,,,,,,,,,,,,,492.93,497.40,
2014-07-01 22:19:46+00:00,L8,,,,,,,,,,,,,,380.65,373.90,345.01,338.47,344.17,334.76,318.29,304.79,306.79,305.15,313.08,327.87,344.65,364.26,374.16,381.25,379.89,380.90,380.02,386.78,390.93,392.75,400.89,402.03,407.26,402.97,412.41,405.75,409.09,403.21,402.11,404.42,400.07,403.92,,369.52,369.53,366.96,360.66,346.67,354.35,354.72
2014-07-17 22:19:52+00:00,L8,,,,,,,,,,,,,,,398.82,381.19,358.06,359.25,353.33,335.79,334.47,329.25,332.69,336.38,340.77,351.08,366.79,372.23,382.53,382.17,388.21,394.88,393.17,397.62,403.17,405.99,413.08,419.94,421.32,419.18,417.01,416.90,419.71,413.90,405.17,402.38,403.25,399.10,400.04,398.43,390.18,392.13,392.00,389.09,389.89
2014-07-25 22:17:35+00:00,L7,295.43,309.54,339.19,359.37,371.52,368.57,384.11,394.62,406.78,403.86,402.00,397.20,392.28,379.11,386.97,376.80,357.26,335.54,344.93,339.72,327.39,314.59,321.25,326.54,333.26,337.69,361.07,373.98,374.45,376.32,368.95,379.23,378.98,383.35,391.84,399.44,397.37,414.29,412.92,403.19,395.65,409.92,416.32,408.16,409.28,399.92,397.71,391.70,386.27,377.40,377.93,376.57,374.60,371.52,366.30
2014-08-18 22:20:03+00:00,L8,319.99,300.68,,338.03,345.92,351.23,358.30,361.98,369.98,374.38,380.16,387.06,382.79,375.41,376.03,365.98,351.43,341.60,326.49,328.63,326.55,327.51,334.65,339.26,333.04,339.26,346.76,335.64,332.47,331.43,342.83,346.12,360.44,378.89,390.23,395.44,403.10,408.77,416.63,423.60,418.72,,,,,,,,,,,,,,
2014-08-26 22:17:35+00:00,L7,291.92,288.78,291.97,314.30,325.26,341.62,347.56,356.59,364.57,359.69,371.07,370.26,366.73,374.43,371.65,361.20,343.89,320.80,319.29,311.75,309.08,310.04,319.09,323.24,326.10,327.85,336.10,334.40,325.26,322.30,339.75,343.40,354.57,363.18,369.62,384.94,392.48,393.78,408.15,408.19,407.58,408.34,405.33,400.03,380.96,366.39,346.32,341.49,344.55,348.30,356.68,354.66,347.31,351.90,366.83
2014-09-03 22:20:06+00:00,L8,322.92,327.65,338.27,342.99,343.67,351.57,359.79,365.92,363.79,372.83,379.21,381.40,381.04,376.97,386.59,372.16,356.36,342.92,337.22,331.96,331.87,332.23,340.01,339.35,340.80,350.16,355.77,353.04,347.13,344.66,350.96,358.35,366.18,376.45,387.64,397.49,405.23,410.53,419.74,421.32,426.44,422.57,420.79,419.94,414.99,407.41,383.04,373.89,364.22,366.86,371.13,369.80,367.09,369.82,382.71
2014-09-19 22:20:06+00:00,L8,303.98,297.24,280.21,300.24,314.93,328.16,337.44,338.82,337.33,331.01,335.43,341.11,358.36,358.99,369.38,352.11,315.28,302.57,292.84,289.80,294.58,302.16,305.80,311.87,313.09,309.62,326.79,331.08,324.19,317.48,327.23,332.67,331.80,351.28,361.28,369.77,373.75,381.44,386.15,385.61,394.08,389.99,396.61,386.49,375.38,375.21,371.81,340.51,335.76,330.84,322.24,323.69,326.87,313.56,318.67
2014-10-21 22:20:13+00:00,L8,402.43,427.12,443.70,,343.07,356.47,370.07,372.15,,,,,,,,,,,,,,,,,315.27,324.09,342.13,345.75,339.14,331.32,331.82,332.05,335.10,341.64,356.98,363.97,374.32,380.56,389.11,393.99,387.41,390.42,391.31,383.25,378.38,370.04,362.79,360.46,357.51,349.66,339.25,346.24,345.54,347.64,355.76
2014-11-06 22:20:13+00:00,L8,316.71,312.14,324.19,332.50,335.30,342.78,360.61,363.79,365.72,354.89,330.16,324.39,322.54,333.55,343.10,345.45,343.26,332.97,316.35,291.63,276.79,278.43,,,,,,,,,,,,,,365.80,371.19,377.30,382.54,390.48,388.44,386.48,385.60,385.97,385.39,377.48,361.19,346.37,341.44,348.35,346.60,340.94,339.52,348.04,354.68
2014-11-30 22:18:21+00:00,L7,359.24,344.81,332.82,,,373.33,386.82,392.30,376.36,384.80,384.15,374.78,370.69,366.64,326.30,333.83,338.11,340.83,339.00,355.31,,297.17,303.94,310.06,331.99,338.06,360.32,369.26,368.11,358.61,356.94,366.54,355.01,367.99,369.77,375.87,380.77,391.09,408.95,407.14,401.65,404.34,403.81,408.59,410.37,404.40,391.47,384.39,387.73,384.13,399.51,390.92,381.36,371.22,389.40
2014-12-24 22:20:05+00:00,L8,349.36,348.88,336.32,336.04,336.44,355.51,374.52,386.39,379.22,372.24,357.04,351.39,360.75,353.50,352.83,341.47,327.03,324.30,319.71,324.75,321.16,321.29,317.10,308.24,318.16,326.03,342.09,357.57,356.38,351.73,354.75,356.62,365.79,363.40,368.96,371.20,377.34,387.07,390.81,397.73,400.05,401.15,401.46,402.74,404.22,397.77,394.76,385.47,382.15,380.90,381.21,376.80,371.16,372.53,377.18
2015-01-17 22:18:32+00:00,L7,347.99,347.62,335.60,321.00,279.07,327.84,351.43,372.87,351.41,344.17,348.92,329.03,331.11,338.37,334.51,323.51,322.63,301.72,292.78,295.46,299.34,298.09,298.64,301.46,305.29,317.96,318.72,332.29,334.67,328.28,338.89,343.28,344.88,340.05,340.30,345.78,350.23,359.83,361.68,375.97,373.98,373.58,382.05,372.25,378.32,374.88,361.10,355.74,355.34,356.26,353.85,346.26,341.73,343.46,342.05
2015-01-25 22:19:56+00:00,L8,384.25,392.75,388.47,372.16,350.67,357.27,379.34,395.68,393.82,378.48,375.48,367.89,363.46,364.58,357.51,336.36,326.88,322.63,317.19,323.17,323.53,318.71,318.95,336.38,332.75,340.04,351.14,353.74,355.63,357.85,361.86,362.26,359.85,362.24,370.05,374.59,,,,,,,,,,,,,,,,,386.52,388.96,395.55
2015-02-02 22:18:40+00:00,L7,373.06,379.77,368.70,365.00,340.35,330.34,365.40,370.00,377.31,374.48,368.30,361.10,,,,,,,,,,,,,,,,,,,,346.47,,,,,,,,,,378.73,384.01,371.51,377.54,380.03,368.17,361.99,370.46,355.90,359.05,361.18,355.06,357.00,371.69
2015-02-10 22:19:50+00:00,L8,371.72,385.79,388.82,380.07,371.70,365.87,394.25,407.37,396.95,372.37,357.85,359.49,359.13,365.97,353.75,335.16,324.02,320.66,318.47,315.07,322.64,322.71,316.88,324.14,332.98,340.47,356.97,367.58,357.92,355.58,356.19,362.09,366.01,373.25,374.03,382.37,383.77,391.51,395.33,394.12,394.56,400.69,394.88,396.35,395.27,397.24,396.78,390.35,382.47,384.32,377.69,378.44,370.42,385.10,392.18
2015-02-26 22:19:46+00:00,L8,368.83,377.67,385.62,376.55,362.44,355.48,376.79,412.01,413.66,381.68,356.77,353.40,344.94,350.27,356.08,335.49,323.48,314.71,315.71,313.55,318.14,314.04,315.80,325.15,331.68,335.44,352.87,358.99,355.47,359.03,358.38,365.41,366.21,368.62,371.81,376.82,379.83,383.64,387.57,386.80,390.18,390.03,392.25,394.04,397.67,395.35,395.26,390.66,386.63,384.36,380.70,379.34,380.32,383.28,387.25
2015-03-14 22:19:35+00:00,L8,344.53,371.51,374.51,373.69,369.72,356.05,373.63,392.69,418.63,426.47,391.47,369.37,356.19,352.27,350.86,320.56,307.00,313.79,314.23,310.83,317.67,318.57,317.72,313.96,319.29,324.83,345.82,357.51,353.85,348.98,358.80,362.46,365.83,367.11,366.26,367.54,370.74,374.33,379.62,389.16,390.98,392.58,393.09,398.61,390.46,385.67,373.05,370.05,375.04,373.58,362.41,357.74,364.16,370.30,375.51
2015-04-15 22:19:22+00:00,L8,303.02,316.84,337.89,357.91,363.98,342.32,349.54,369.65,407.47,423.91,432.50,425.55,389.86,362.73,362.64,350.87,327.93,303.87,290.13,292.10,304.08,305.02,300.46,306.31,310.79,324.56,346.37,351.94,349.40,349.13,354.54,359.03,366.98,365.86,366.84,363.62,368.38,368.80,370.53,372.86,374.54,374.68,376.34,380.84,383.78,383.78,378.05,376.25,376.04,371.27,367.51,365.46,363.89,371.75,372.38
2015-06-10 22:19:35+00:00,L7,290.32,285.61,304.01,313.86,329.52,359.14,378.29,396.15,409.04,405.51,413.41,408.61,393.07,390.52,411.61,410.26,399.27,378.17,372.55,359.54,347.87,328.71,327.28,338.11,359.04,368.41,378.79,367.42,365.33,358.04,352.97,363.18,364.52,376.05,371.88,387.02,392.95,388.67,398.99,407.09,402.82,395.58,392.65,401.89,410.82,414.25,406.99,394.27,404.01,405.90,391.64,371.36,371.75,374.39,378.82
2015-06-26 22:19:36+00:00,L7,303.15,290.86,293.42,299.50,315.73,326.20,363.72,375.12,399.05,403.28,402.47,417.28,411.54,386.42,402.44,402.05,383.04,377.34,372.41,367.27,329.11,330.85,328.99,339.83,336.10,350.66,381.00,391.29,377.21,354.68,346.98,341.33,362.52,370.56,371.06,387.66,388.18,388.85,393.12,407.47,398.02,406.14,414.44,398.85,400.56,409.37,405.59,403.89,400.71,398.51,394.38,390.31,381.59,378.32,385.09
2015-07-04 22:19:26+00:00,L8,291.61,288.08,281.04,269.09,280.63,310.05,325.80,360.53,380.27,382.58,377.76,381.95,394.22,387.57,,361.10,353.38,360.55,356.89,362.83,375.12,,,,,,,,,,,,,,,,354.76,368.53,376.12,381.40,390.43,387.40,377.09,377.19,374.28,376.85,377.46,373.36,378.31,,,375.18,364.97,364.46,371.29
2015-07-12 22:19:43+00:00,L7,297.11,291.98,285.32,275.63,284.41,306.22,330.25,357.33,377.95,393.37,384.14,388.75,402.63,400.67,382.14,372.12,373.69,363.60,357.47,382.78,363.19,362.27,350.31,314.23,315.66,338.90,379.18,386.12,387.76,389.39,377.49,365.87,323.15,332.39,340.30,354.50,359.17,376.59,383.95,390.85,393.60,392.26,394.02,388.10,390.48,384.02,387.23,394.91,388.50,389.89,395.13,377.40,385.71,386.71,387.14
2015-07-28 22:19:44+00:00,L7,382.59,284.28,273.15,267.06,262.70,252.80,281.07,301.75,320.09,338.69,360.10,379.14,378.11,364.52,355.28,331.10,326.81,331.38,321.77,323.69,327.98,323.92,324.22,314.94,313.43,327.16,354.46,349.34,,337.59,337.37,341.34,338.34,337.85,332.14,323.13,315.07,339.48,348.62,360.73,362.09,367.88,366.51,373.37,375.06,368.71,363.44,362.20,356.67,,,360.72,351.90,367.92,371.30
2015-08-05 22:19:36+00:00,L8,,,,,,,,,,,,408.81,404.72,398.50,373.67,350.98,334.73,334.36,340.84,340.12,345.50,348.80,358.08,356.25,355.51,365.06,381.36,400.11,392.46,359.69,346.41,352.37,364.87,375.36,383.03,373.54,378.25,391.32,390.05,397.67,409.03,404.36,400.85,393.19,390.73,382.86,393.38,382.13,369.60,375.40,374.20,374.54,384.67,388.71,397.92
2015-08-29 22:19:49+00:00,L7,357.31,266.15,261.28,,,,474.44,436.93,422.40,,328.22,332.67,359.58,359.90,346.13,,,,281.05,294.61,287.96,276.83,267.66,,,,320.19,300.68,315.05,566.63,576.19,,,,,,325.04,,,,351.44,362.19,338.37,342.21,333.69,329.26,335.56,327.38,331.48,326.09,328.30,443.89,428.82,435.56,449.96
