,dates,per0148-0000,per0148-0001,per0148-0002,per0148-0003,per0148-0004,per0148-0005,per0148-0006,per0148-0007,per0148-0008,per0148-0009,per0148-0010,per0148-0011,per0148-0012,per0148-0013,per0148-0014,per0148-0015,per0148-0016,per0148-0017,per0148-0018,per0148-0019,per0148-0020,per0148-0021,per0148-0022,per0148-0023,per0148-0024,per0148-0025,per0148-0026,per0148-0027,per0148-0028,per0148-0029,per0148-0030,per0148-0031,per0148-0032,per0148-0033,per0148-0034,per0148-0035,per0148-0036,per0148-0037,per0148-0038,per0148-0039,per0148-0040,per0148-0041,per0148-0042,per0148-0043,per0148-0044,per0148-0045,per0148-0046,per0148-0047,per0148-0048,per0148-0049,per0148-0050,per0148-0051,per0148-0052,per0148-0053,per0148-0054,per0148-0055,per0148-0056,per0148-0057,per0148-0058,per0148-0059,per0148-0060,per0148-0061
574,2020-05-10 14:44:44+00:00,191.26103822059588,175.70744711566888,175.007853517972,180.16868881187702,180.7943735396192,185.64956293702147,,,,,,,,,,,,179.43947519005405,178.17835086258813,169.8524915100437,168.1239530011879,167.12067789408835,160.71626937490495,152.62637279978205,163.3104275574113,154.4879473239737,165.00870162560187,164.9469214161504,169.47554727147244,172.37575282472906,169.92072235492475,174.2521752980774,168.57552463123812,171.86166822380005,168.49024523066785,,,,,,,,,,,,,,,,,,184.6030018407772,176.60185806072084,179.57333534055223,184.56099186779198,184.3415520608708,184.6126472658056,185.47541899075154,190.01632989723498,191.28870486647548,195.86302517849165
575,2020-05-18 15:10:23+00:00,,139.00779245033416,162.39993991853706,199.22182755147423,,,243.41681630016348,,,,,,253.22366854300972,227.32517931722512,,,,,,,,,,,,,,,,,,,,,402.59433445576326,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2020-05-26 14:43:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.7010277288885,,,,,,397.54084096047615,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2020-07-04 14:47:38+00:00,183.64319556699388,,,,,,255.026910255334,,,,,,,,,,,170.34383466457123,175.11958631351828,192.64109937961885,,,,186.86518902561795,,,,,,,,135.52075473250534,,,381.6617971275024,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2020-07-13 14:40:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9582216970417,,,199.52438399965766,,,,,,,,,,,,,,,,,,,,,,,,
579,2020-08-30 14:37:53+00:00,,,,,,,,,,,,,,214.82418396291288,,,,,,,,,,,,,,,,,,,177.20162567590984,,410.5809220976349,,,,,182.0318342338992,,,,,,,,,,,,,,,,,,,,,,
580,2020-09-15 14:36:49+00:00,,,,,,,,,186.31830553574343,184.90762680592104,,,,,,,,,,,,,,,,,,,,156.33776412165474,157.48209545377506,,,182.95657622798785,,,183.95849282209005,,,150.73639526922813,174.5980008964483,,,,,,,,,,,,,,,,,,,,,
581,2020-10-01 14:35:47+00:00,,,,,,,290.48270656437285,,216.37037963808297,219.54118194605564,198.3265610231353,201.8186113224051,197.50410381986995,187.64844030180046,192.5327826418852,200.02678099692412,190.87415082228378,169.09217173156162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2020-11-18 14:32:36+00:00,,225.78114920651012,214.65301580841276,,,,225.41966898048133,,,,,,,,,,,,,,,,,,,119.73299916487724,,,189.9826027279989,135.3566544497515,,170.97812003364393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2020-12-11 14:37:06+00:00,209.15109830250898,205.8567115024121,207.71038341227137,207.1294335748859,196.24936979431487,195.53834658071173,200.12610910464423,204.4743572542531,214.13002737947156,221.9416854762226,217.5208781264363,215.73233782324283,214.69423799849272,212.39012756911035,202.24017018035295,,,,,,,,,,,,177.67892186472324,178.87045579855751,181.22401346664353,185.27089841642095,187.5242097179315,182.48920217847098,186.30131172064904,185.23377271664214,186.70975022904102,190.16304120677233,193.5169898262365,192.92724913970287,195.54411313225472,194.68429412860132,189.98101987295288,196.92275492991558,192.8524724760224,196.02869116227612,178.7629751022834,,,,,,,,,,,,,,,,,
584,2021-01-13 15:11:08+00:00,200.79506661069743,202.1760648703215,199.38021507027534,202.62949761366548,190.09539209739114,194.8092328896148,196.05472654342117,204.5126180994268,207.350797616777,218.2335018113345,217.08043314479468,202.60980169422675,209.47756371470186,206.68544273580184,204.49516355599027,195.89767372623356,191.62409042957256,193.21897215510404,192.2003625697095,172.8225347710378,169.6900921203537,168.33569724110004,165.12071974445195,158.0483030569519,162.4134676470202,163.62603802016582,164.83947713559792,168.30193505428394,171.56114700327856,175.02738030542724,181.8865763224939,175.27155365306626,174.8632781228502,179.045201987685,179.54160690807174,184.16929710464836,186.47692561959377,185.40123131942138,186.8750721684221,186.55868397523403,184.80574025420094,182.105706199691,184.22960485534531,185.5392526544962,190.15834424501062,191.02444386745037,199.81749291478843,191.07816238560116,188.4586572327405,186.45112768486817,182.71137407473392,179.08455089284956,170.41894326417147,167.23851625057418,170.45581445089812,176.0799166543654,178.06897080110105,181.30158450286513,178.15966960240803,184.7664452715674,184.98583832755196,190.59978864290355
585,2021-01-21 14:27:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.11645720204888,139.88380814191868,146.74935741439333,143.57271927419603,158.61137668936422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,2021-01-29 15:11:05+00:00,205.50948386057672,204.5192265652782,206.6039608612781,205.14899647881384,204.85842220466924,202.57896781501228,210.68259243845563,215.1872489376048,218.38385777543655,225.8743780973748,220.51768108087387,212.9918017890682,213.77733007346995,215.2135337079353,213.93546657695,203.6037721536393,202.965483045903,196.86198723247563,196.73280020365044,190.68934482576657,185.67444744345255,179.67695461200586,173.54783471713313,173.93510569275654,176.14158670948177,175.58974140400647,182.16036565671646,179.1255295794781,180.93953860067586,186.22209773528897,189.80963216465656,188.15496180329728,189.04626861985355,184.52850923189447,182.93564859731777,189.28941316129183,188.50148088249182,187.90363674853975,193.11712983493845,188.92850180802606,184.74011339447753,189.96120058071807,194.46679380023198,196.68354598845428,199.68166479453222,201.3121596356898,208.26627356851606,207.69810489204968,200.72157770874227,193.2643908263148,189.54227975631693,182.12565017862084,176.2757577786397,186.5814242694345,180.07850612155735,181.7128262371586,183.20922201797995,184.1859783304839,184.69413802595594,191.31436544165922,191.34693652953894,194.44283838435473
587,2021-02-13 14:32:28+00:00,,,,,213.28268024597213,216.53804042211914,213.33294527218774,227.2859388249855,224.03552912630096,239.98648967826261,235.549208909769,228.89439670704124,227.42978044549523,222.0107478149796,224.3132893320629,220.11562305258298,208.43839711772267,201.6599556805387,201.2551122952649,,,,,,,,,,,,,,,195.58192210603136,198.90887147557405,198.42945217887396,200.49115990698493,204.6083283136013,207.07475591239353,207.4551746995835,205.36099730514644,206.41682394354308,205.59239913085798,206.83683430900481,212.84417289336193,219.55690192053925,223.55670247427895,216.79630575926757,206.84587744235665,202.4841364194873,199.11966711274206,196.92613852807995,190.7243427590664,172.53950835427966,196.7489337199512,178.20628065859944,185.9794732879674,,,,,
588,2021-02-14 15:11:25+00:00,202.63048096487518,202.36873238226457,190.76960328207215,192.98170701190617,190.27583241470137,189.58475738102825,200.30619381963396,208.9363292701061,205.26480995432814,218.81500074995878,212.51427064617314,209.28824657605352,213.51259398991766,211.4656549562743,205.52147063427623,204.2893889851959,198.34922133268202,199.4310037991154,191.4238235313349,183.70235024556405,180.56246165052562,169.15635395600566,163.46658882284788,161.32813196322678,167.98008982768872,166.61488321849257,170.85702139413237,175.86125495502378,176.98601964096395,179.08398701337956,179.09497504223688,176.90297543441068,176.1894499890914,173.90082262480058,178.85541228728607,183.46493257674445,186.54598310395824,190.11621588833088,191.00462211282485,187.76039300508285,185.3111062122002,190.11822561747513,188.11709221170048,195.24310311351337,199.02728615320865,204.5322736907184,204.7405345043277,198.98492765208573,192.8850104247902,189.69546840079417,187.74876408550924,180.69530105587677,171.8080286869589,173.30761499559324,169.9214143537134,172.7069558015052,176.59761291802164,178.66554087109733,181.92972345421106,187.9991744750922,186.22222691915994,191.14071885116317
589,2021-03-17 14:29:59+00:00,,,203.0882723074589,199.67321103985208,196.0336971712267,196.2217722176237,201.96224334313868,206.31355758859831,213.1591772154041,215.90084832565765,219.80403436510005,209.3448205851629,210.75149877257667,206.41512046066603,210.07672749262838,204.94208925988448,203.85364530767333,191.72610753801646,,,,,,,,,,,,,,184.0971039195572,185.18498465326724,181.18170218773855,184.72649798029963,188.35758853725278,188.28557124994146,185.61118886270447,192.51540579785777,192.07359957239336,190.29784623139898,184.8402846463125,188.82735656983164,193.68884423895054,196.76391616621135,206.4311686440909,206.90192977984566,202.64849426423388,197.07678635567635,180.73601832402522,,,,,,,,,,,,
590,2021-03-18 15:11:10+00:00,215.59846603042604,210.52373311435358,210.3949967405603,208.78191601405268,210.12812650313464,210.6303611938683,212.63550690104745,212.12217203058515,217.66712227433362,224.67161114110766,227.21225803066997,218.10640015035318,220.839644693794,215.98391292002322,216.98782013972797,216.61173986790126,208.85441421886367,205.49346718503415,203.32430754097845,201.41567254616626,190.64509510394532,182.7172881238905,174.28198197450044,178.74317322706463,174.9820500928828,179.27952767995794,186.7482132346827,187.3110432427689,189.59019165478048,191.60333471478782,192.82543335660569,186.4135761133473,190.66535842695657,190.30966634693183,187.75819109845392,191.84673805714726,195.00322005982025,193.37536147813327,198.23711724600594,193.29270915284786,195.91496786070576,197.3647880827807,202.22745093371083,199.52721481533987,206.6014890193886,208.07723055435687,211.0199193993745,206.322231571195,201.8039257230553,200.07739180062572,194.2297118121985,190.24016575619004,183.50353832818098,181.9514639421147,182.84914853438408,184.68209213229804,186.9580152935277,187.09081760766225,184.81550423013357,194.4148275989717,191.35237651284294,196.85188505261252
591,2021-03-25 15:16:56+00:00,207.99567747086738,210.1910248932424,207.98645157948528,202.03310005842718,198.49538552104957,200.3033037757523,200.90049115049032,206.26167863505486,213.53942232765388,220.80161803550283,220.64741128376025,211.87626116929647,215.8383976965667,213.3062780339379,212.52991545688792,209.96672147934655,196.48470675635554,196.9561447613284,190.75231388160364,183.2177692759886,177.54315996119965,170.62844987633167,164.92250607635944,162.8516844956825,167.39815341067091,170.30708962450865,171.65529104064905,176.25851414775838,177.91377399757278,182.91984447100938,182.73661176956253,180.30860265961672,182.89888486000754,184.26949972914525,181.78577976230588,188.65898628177433,194.58104814434654,192.62030343277445,198.3385341482234,191.8473270222165,187.15187725292435,186.08544042262662,191.75427814987518,195.34128392741985,196.85972383938108,198.15523442867612,208.0961514139626,200.71475066469446,195.38460914461658,191.9015593133584,191.24537134224474,187.94061400139418,183.93308239740708,171.38776596939033,175.4822272545518,176.24679711115436,178.84477032356128,184.59011825299916,187.12325847388132,189.15809679480995,186.7702011895483,191.78997577270331
592,2021-03-26 14:23:05+00:00,,,,,,,199.59061522298586,202.70083148383324,208.88918917386638,219.43684690696324,214.93523802492825,210.62574518463543,210.34360934574147,206.1918867565799,206.63990203702872,208.9331313569733,197.4130012576259,195.97534276294087,185.87423676760244,183.58838592239888,173.283743867135,176.64556788886486,167.59061514412952,,,,,,,,,,,,,,184.65559506087288,180.54316679686664,186.9708972300299,184.54084931240928,185.40447476201655,185.16598532290047,187.5653485934318,189.34535059918338,194.16655336625115,199.534059066748,203.92847266939563,197.89030829241852,195.60852001753273,192.24284963069277,186.8528552619819,183.8912769200246,173.62696839933946,174.41846672865177,173.91974952816133,182.2503880761518,176.51313425900392,178.19547298944076,185.4527394601625,186.0221573743972,188.293847561376,192.40987262899202
593,2021-04-02 14:28:41+00:00,196.71348618562686,195.4294961585259,188.13874977263066,191.82205614687942,187.7108463042178,191.73739207590884,194.8048169201414,200.8161984822423,202.5057510213903,208.6578551377174,207.3944395697947,196.38105199467807,203.3087600076388,,,,,,,,,,,,160.74134911961607,156.85393579118275,162.6353912465123,165.8772827872748,168.5362711459024,176.17794253596588,172.88631786066927,175.42364732230033,173.48931560723588,174.47459552359697,169.56265730272705,173.36953875400962,177.43534713352534,177.04292374240964,181.17648252320592,184.83926399597013,182.91968075919485,178.90403875082967,173.71507283761866,,,,,,,,,,,,,,,,,,,
594,2021-04-03 15:10:42+00:00,,,,,,,,,,,,,,,,204.79642321514342,187.86701369347395,186.62267264011425,170.50822511387142,163.98887735712105,154.06584958782992,146.050596332961,148.55492019744895,134.42780629096495,145.30905599144862,162.02177091545354,152.26555892301184,190.22126532444508,168.33746668329758,170.29991089862645,188.30958345518067,167.67803717198126,179.75901331102153,183.69962929350424,178.74511644891928,176.40492347165608,,,,188.0818487916552,184.6749444730507,181.02219846851574,184.2795752236856,182.42114536215234,182.85476792003976,186.18399463900772,193.55212079769368,190.35526747393627,187.44612826591873,185.20479718065786,183.50577815347225,175.92896952618392,173.95294034358926,181.37088755576474,183.76284682660364,186.61369228784162,184.68876083527994,187.83978069625886,188.96346405661308,192.13994552907025,195.05880894841656,195.99877975009036
595,2021-04-10 15:16:51+00:00,205.41177856699036,202.71093450843216,197.32662687531962,199.10594474996276,192.95948459001534,197.5193475159613,198.56488862824042,202.92229474782397,209.86464989551308,214.80053431466905,209.88137194205427,211.23469682910917,209.67160430983483,204.54310236641982,200.97558862958155,201.35722975282758,194.28160398523931,190.26490368678833,187.639721511147,180.04893021862114,172.88017640682557,166.1662095745296,164.9440901988927,160.483590403707,163.2327942693064,164.1438995835868,168.45829186717964,169.76092215033606,172.2451240705526,178.5543109948021,179.50168430742963,181.30112066989392,179.34790698547596,178.7447640001291,184.16783629690747,186.67087772646977,189.01257231983183,190.46915263571856,192.41576463923388,190.85434760689918,189.02210696730532,189.23079201810552,188.12847874826548,192.3475561912467,195.86877249273962,199.94328317816738,203.00142210531644,200.46362189972962,199.61152499255246,194.21820469835325,186.98237375820747,183.6966290146728,179.09818515983608,177.25776323499636,177.83919829726065,180.50221998689094,187.19463405542484,185.63469626945195,182.37378454864847,191.95829301863284,,
596,2021-04-11 14:21:46+00:00,,,196.4969216541434,198.46253949712064,196.3825779813609,195.2382841937841,197.4021686935825,200.27444703240852,208.95884268466995,215.88006697521195,215.19582201512517,211.14503657957425,212.48356371171892,205.6400288786612,210.6734201322273,206.35887156907881,193.04086499346846,197.93370922842092,187.23030459565067,,,,,,,,,,,,,186.02675738266646,184.42531597231442,187.17508955495256,183.919018729391,187.36528730194618,186.09112104634647,184.63443964452705,188.4395142420992,189.31879770152307,189.90396778294308,189.84079007783316,189.18785680698113,193.7522076611856,196.17047280799878,202.5746945588465,204.40693994842124,203.52198405100285,197.55781911826983,192.02384761423636,190.90270100569714,185.4728862200544,180.16359435005268,181.67770549031937,182.32292806184526,181.6529217506752,182.3896315605026,178.56415723114827,,,,
597,2021-04-18 14:27:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,193.5436023440787,,,,,,,,,,,,,,,,,,,,,164.6941238800512,157.75873268498614,178.43464999550667,192.66504523761554,159.90346588682985,211.40549910344586,199.6827079506235,,,,,,,,
598,2021-04-27 14:20:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,2021-05-21 15:11:00+00:00,200.18183918216832,195.6777426757127,191.07515560928505,192.63519583468144,196.41571861678938,197.26186126936375,198.07678983006704,204.01267930927213,209.62937568943192,210.3294564310196,206.6854938518897,211.484461793222,214.5121121023564,206.92021145038933,203.10944413787735,201.91406315658355,193.40906082289095,195.77607704962742,186.75536650821863,182.3215781942231,174.96616741421707,173.37080651436838,166.8145033551429,159.78214571984915,161.7486903027677,165.88871786480584,169.09052270137656,166.3603880863514,172.63184641843182,178.12384850472722,177.5381773439479,174.97039324077798,176.48348636316234,175.75393063351032,180.37372795267396,188.26911748470093,187.9863055077435,188.5257466789028,192.88668310357338,193.0921890706139,188.60359124371976,190.7417983723215,189.973554790981,192.9587295133174,198.5558572957354,196.30682288467148,204.2763461817404,196.4230245204618,193.80104378639305,190.04945083159953,187.1519268457871,182.73761336458813,180.48216010589155,173.6227067169429,174.0320839746753,184.33761479869705,182.2964695153073,185.08885988109142,182.85407723244782,186.24554254653492,190.1984104208292,195.56495405997663
600,2021-05-29 14:17:42+00:00,,,,167.58973856565143,,,197.9622560381338,169.19451046390284,,,195.91328635321383,199.3036284361411,,,,221.26598495877846,,,,,,,,,,,,,,,,,,,167.2364192094034,167.393313955186,,,,182.0359920784181,194.96977948033089,,,,,229.1994042159556,,,,,,,,,,,,,,,,
601,2021-06-14 14:16:23+00:00,203.10011148210629,193.95877407023005,,,,,,,,,,,,203.06603986094814,201.38056395710672,199.35095221876207,192.93022252580195,190.27588912597597,186.69335473008047,186.53764984525276,178.17718209260767,164.92753879994996,164.47220048296444,162.3538754910927,159.69733275245903,169.178299853624,167.90094916933344,168.1789522816585,172.7208401655762,,,,,,,,,,,,,,,182.21636929618165,189.59225513335917,193.8502678979505,196.99971997023687,190.0051468288409,193.27567241174063,180.49712922166637,175.16378100819293,169.93724923291026,166.78892887201624,168.20738215029755,167.9465908609612,176.219634062118,177.77232022561543,175.7219501090291,178.97893652578216,188.72843787499096,184.70693289840864,190.14221176150804
602,2021-06-29 15:17:01+00:00,,,,,,,,,,,,234.4183257216689,,,,,,,193.92567761662914,164.57473780092624,150.0638617014981,,,,,,,,,,,,,,,,,,,,,,,179.0314469190808,,,,,,,,,,,,,,,,,,
603,2021-06-30 14:15:04+00:00,,,,,,,,,,,163.39931581958123,206.39344157985641,231.61264252830983,,,,,,,,,,,,,,,,,280.93351071960046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2021-07-16 14:13:42+00:00,,,,,,,,,,,,,,,,,,,,161.73229100003843,,,131.59301869034056,,,,,,255.1442769415491,251.80777640125785,259.7089312578028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2021-08-01 14:12:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,145.3261723814095,153.89176137934462,,,,331.37046370902067,241.27020464574568,222.38617298411032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2021-08-17 14:10:53+00:00,,,,,,,,222.10818225421008,,,,,208.5740508388114,,177.0332283545357,,,,,,,,,,,,,,,,,,,,,,,,190.30456119081504,,,,,,,232.86959601268686,,,,,,,,,,,,,,,,
607,2021-09-02 14:09:31+00:00,,,,,,,,,179.0468613482648,215.2167390361455,,,,241.0561184999901,171.05789924522543,,,,,,,,,,,,,,384.2487316798027,,,,,,,,,,,,,,,142.04601760812977,150.410837778938,,,,,,,,194.52944849800826,,,,,,,,,
608,2021-09-09 14:15:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,2021-09-18 14:08:06+00:00,,,,,,,,,163.6259942857169,245.71762536377003,,,,,,,221.88999097830438,,,,,,,,,,,,376.75112266840017,,,,,,,,,,163.9881640783809,,225.01766809507987,,,,,,,,181.96654807568916,,,,,,,,,,,,,
610,2021-10-04 14:06:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0538612176098,258.9161622711367,,208.2677378853763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,2021-10-20 14:05:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.589429165525,,,,,,,,,,,,,,,,,,,,,,,,,
612,2021-11-03 15:10:09+00:00,,,,,,,,,,,212.0887801758699,,,,,,,,,,,,,,,,,235.98438900489282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,2021-11-05 14:03:46+00:00,,,,,,,193.30597184752367,,,,,,,270.90111058724386,,,,,,,,,,,,,,,,,,,,,141.93078154035953,193.47568059320847,,204.42104817476044,,210.5687026119213,,,,,,,,,,,,,,,,,,,,,,
614,2021-11-21 14:02:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.38357462026033,208.49851858869135,,267.66077995229256,,,,,,,,,,,,,,,,,,,,,,,,,
615,2021-12-23 13:59:10+00:00,209.42045005551213,227.9181811021611,224.6859806641525,236.05096850499046,216.41907601326153,,,,,,,,,,,,,,,,220.92854311595846,199.6747793009318,180.7407146971599,178.5357511425658,157.5202690814064,177.33465026492604,168.31342653947883,204.37951455305944,411.98726350963534,,,,,,,,238.25685203330954,,,,,,,,,,,,,,,,,,,,198.3795676214886,,,,,
616,2021-12-23 15:11:14+00:00,218.1268818734067,219.47189306462963,216.809762392079,214.81376184832433,212.1814571382866,208.50437299647632,210.41691135689337,217.6288657992468,223.1422706871016,228.774672984755,224.02572336742512,223.0820429953942,222.68979763582163,216.58988534857144,214.7321246882078,210.56400723822662,203.3166506927105,203.8499601694089,203.5494907963734,,194.71969793925064,189.4723416789222,182.63628398813964,180.64633085053856,170.42673127207956,178.76885073066478,178.2083364846461,182.83771580008224,184.96901846440483,185.19092171154276,189.3728637426379,185.6474906166739,187.86892449325995,187.26886995707034,188.21559960902016,190.3181389729907,,190.25918426488772,192.59666369801843,188.97516126003586,190.79996503421123,191.4784452505989,189.79650532537778,190.1720173968631,192.1362075758967,196.78864006586014,201.8495431420823,198.7494485989432,192.6588995360093,189.86051068271587,190.91704366961307,185.7314153813571,181.61456320556746,179.14009348958268,175.99528001384914,180.711490616247,185.62331558156168,184.79911440084015,183.82680171127546,187.1553961177103,186.33426295277135,189.88371702992742
617,2021-12-31 15:11:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2096683161981,,,,196.37083063140443,196.31722942380014,198.8488057473936,194.80575004093313,195.15917438802262,196.1033289896355,204.30415664283635,201.2065331911764,192.3874088293903,184.58809416515828,180.99415176605694,177.312422492619,171.00276361078252,171.9212089050091,168.81271203776285,183.05322187966198,179.4095024606811,185.0951022638841,182.43129653870977,183.0967396070267,184.88295810198605,187.86168582135073
618,2022-01-07 15:17:22+00:00,230.67443680523684,225.07383555827744,205.38456853133818,185.2079743962384,195.9477722933957,194.88039842942118,210.63271702174922,208.14166567903033,204.3042578428683,216.11236644444375,224.28313615079298,217.27070537817582,221.5226844930866,221.13260621461154,212.30795522591228,208.50662204338602,200.5142515232913,192.4347571141848,206.51915393721583,,,,,,,,,,,,,,180.37820559656492,181.41485325503868,187.3737743150532,197.77416924249502,,,,,,,,,,189.83367729242673,194.14402920842917,192.7463357291928,193.61684693106287,185.04348225258116,181.20973317056476,174.02329844181168,175.77336268391443,177.67790806395053,164.60411731197587,171.18495253621813,178.56891098970794,185.51885391944327,177.07890108712303,179.4455943432905,183.41697231136467,183.96644872971936
619,2022-01-15 15:17:22+00:00,230.1243911517355,227.15356379178087,220.94861705769958,222.3674817204237,214.53412473130487,216.25903824851562,218.8338516870544,221.11247737937822,228.23895226730866,235.6108456978705,230.192548560195,230.5776820394222,230.80244715917024,223.27051309924025,218.94327505209807,222.92751054116064,209.24149910342365,211.85201949481612,212.06855156073618,,202.75025023011662,195.13405064485534,185.68224589173798,185.15880575858452,180.43139224867792,182.05049614190824,188.09191913725743,190.06542397878695,187.1934783778394,188.5627869531894,195.83012828811184,196.52852862222747,193.27684565175642,200.6329057693345,196.6637899832915,195.16679055104294,200.55065431224997,201.31643108108807,199.88873103149587,198.96017060691196,197.74486724449181,198.5558279718568,195.21398820482165,200.85049000642215,203.2203864778818,206.62441648855867,207.40383209787868,204.32098846142753,200.30605367168386,197.13691616366293,196.4739192820643,192.28646253507043,186.17874316500706,184.23094130902695,187.65110790454597,190.651182867137,193.01799148648357,191.1421802503745,196.07914689222486,198.64016773175462,194.47924162124193,195.56943086595174
620,2022-01-23 15:17:18+00:00,,,,,,214.13097998399638,187.07148545816307,181.68545378960502,,,,,188.4426721574706,,,,,,,,198.58574782000562,191.77096349499325,187.63746141962983,180.80445472132132,183.86775235040776,187.58055454949954,189.45765883173294,187.4080184728477,188.13686710277213,190.80504007797768,192.7509208340122,197.23229908438427,192.54229010428884,194.3690478319986,192.8628934390606,198.25524639172042,198.81394606375954,192.73890403309252,200.48460049772606,197.41788812445407,195.1028580915061,195.79975336767086,192.65336937223623,197.2948367477081,197.9750602298582,203.58945640361114,207.41427866923453,206.63032633226857,202.5374448925691,200.04508763200548,193.1654989063237,194.34679925325733,186.62361061064962,189.13381326925602,180.89461413409558,188.04938944767912,190.33548567585223,191.92560086156828,189.9524409891772,196.93030857551787,193.74835286600793,192.59375284266062
621,2022-02-01 15:11:05+00:00,226.71199935226048,220.14231053787225,217.3792797718072,217.16238563495537,212.1489249266375,212.55295833079106,212.26139732840068,217.953961872506,224.4622079982811,230.63918658478707,225.83614209137343,223.49132187250078,224.0693601165985,218.9948605239577,212.45288326482736,212.26361117914215,205.59265152115927,207.99005815058715,208.1870343687115,204.84394623001992,196.39537883484783,191.37115216993396,185.67375817319493,183.28358660640072,179.02559616559225,182.75511990546022,193.3430551454876,183.69418469330301,188.13113338414072,195.68581246717184,199.62007655271339,207.1267693178259,198.77486279637083,198.08248790261337,199.36600521173463,196.98494631000264,199.05157421928433,202.68484912525986,203.03579649451882,196.01762848407782,197.29809678889342,193.1921468769712,198.00543495866532,198.3909708504557,200.2226216103427,202.8311395616244,199.07644641573125,202.0662991381654,199.44929523440965,200.7255339581497,199.02291422831303,194.30369355145604,194.4327395709269,188.25300832871574,177.3884673697524,190.06984000496863,192.73875910436607,189.62679952496802,189.87714784328006,195.52041625987727,188.70628382710862,192.53734439919214
622,2022-02-08 15:17:15+00:00,216.45956171164275,209.13660790482217,210.87718464748673,211.3456514017555,201.57516514769804,203.770780775142,208.8019975368584,210.98416652455165,211.09060462852972,226.51368532794743,220.07379320431608,218.67498606258465,224.4818917305056,212.45170380730093,210.83402018494408,208.7321073862551,200.84628014124314,196.839864777017,200.53426764079694,199.63687702392298,187.42921676412783,179.96353126555286,178.59283899279046,173.65594829371233,168.37677478637795,170.5429988615142,166.34488895665214,175.53716620618798,175.73008929429568,179.21392141917943,180.9914621729181,181.52475142474918,178.78689987821184,181.60812318250973,185.2210398922908,189.36750028461418,185.37430971598687,190.44057013593192,194.76720572289148,191.5644976506036,190.20736104140212,190.35015845774765,187.93686405126726,191.37112297778594,197.34320373338392,197.6462677317346,199.55197603491672,198.27058184969104,193.27014701718605,192.19265572162178,189.7439888544237,186.2597945027619,177.28776841441717,174.56142396180198,172.6663768934839,179.16621256401402,181.8008383568179,183.63006167295163,184.30453055495403,194.08589450326826,186.1108485952285,191.15299051812377
623,2022-02-16 15:17:19+00:00,,,,,,,172.85661400786836,182.65054593707802,182.33434175122932,197.24368080516638,213.82701652217474,224.0835079549625,231.83016119644964,209.63485858480084,196.00427163338492,191.04575487201708,203.73804785046957,190.9862461258601,202.74893867549946,202.93158405062496,183.47955338642262,170.24274178265966,176.74062037940084,183.86287250362278,171.1579620631988,167.83248690215737,164.39095992707942,161.60470601774122,163.34852445216188,,,,,,,,,,,,,,,,,,,,,194.58828629333743,195.6293726537095,195.89328620111175,188.1005777083746,183.2697769192776,181.06340329796808,185.08614813008742,183.9497872345812,187.4793515116442,185.2693003719785,195.45957971577613,190.53296964343323,192.7773563183788
624,2022-02-17 15:11:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.25289126119475,157.0503445721293,160.28024644256556,,159.58068837319917,155.27378338354671,155.09517914297112,,,,,,,,,,162.86872266878717,,,,,,,157.3068177942505,157.80261131119428,,155.3846907663461
