dates,satname,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105
2021-03-25 21:59:39+00:00,L8,406.82,402.20,399.17,396.97,394.73,388.42,387.71,384.84,393.29,386.87,396.90,399.00,392.72,391.75,397.53,406.17,401.35,399.89,392.56,397.02,400.11,406.50,398.72,401.67,407.77,402.62,401.57,397.46,404.43,401.80,402.73,401.27,397.90,400.60,398.41,389.60,383.60,378.52,387.36,382.68,388.19,392.55,390.73,389.57,386.49,388.03,385.59,385.24,393.69,388.85,384.52,381.40,379.72,380.08,380.03,386.10,386.76,387.93,386.18,382.08,391.05,394.55,393.36,392.52,393.50,395.47,396.83,392.67,392.22,389.45,391.27,395.27,393.44,390.33,385.40,380.51,376.61,378.78,384.37,389.35,389.65,389.04,387.90,389.34,389.22,393.05,396.15,398.69,402.25,403.06,405.49,400.09,400.89,402.12,395.57,393.08,390.99,396.74,391.40,383.41,391.58,380.54,376.84,377.84,367.89,395.74
2021-04-02 21:11:23+00:00,L7,357.99,360.35,359.72,360.67,357.40,357.12,361.90,362.24,360.24,361.77,371.19,367.09,375.79,367.12,369.84,367.97,371.06,368.61,369.66,375.42,375.79,379.16,373.81,374.25,379.32,379.80,374.90,372.20,371.85,369.45,372.21,371.76,372.37,369.87,367.82,363.01,351.99,348.23,355.11,353.53,351.66,356.08,357.44,355.96,356.15,364.95,358.54,360.72,355.36,359.04,354.18,351.17,355.18,350.35,360.17,355.27,353.23,355.03,357.78,359.35,362.00,363.00,363.66,367.45,363.54,368.91,363.89,362.42,355.42,355.45,359.08,359.16,356.11,352.04,349.65,345.33,350.27,347.87,353.08,355.98,356.23,356.63,361.18,358.37,361.48,359.60,360.95,362.22,368.55,366.90,368.97,368.71,359.75,370.56,363.28,361.68,357.51,361.23,358.97,363.75,355.61,347.11,349.46,343.82,346.19,331.77
2021-05-04 21:08:42+00:00,L7,400.79,383.32,385.93,396.24,390.17,389.31,390.88,383.98,397.73,392.58,386.14,389.14,393.49,390.61,397.95,396.16,402.21,397.16,397.39,403.04,396.54,399.33,408.74,398.90,407.05,409.81,398.83,406.71,403.65,394.13,398.18,398.41,393.29,399.88,391.61,384.61,389.41,373.58,381.36,388.44,380.73,381.37,392.35,384.76,383.09,385.55,384.18,381.95,385.61,386.39,383.76,385.03,380.27,377.95,383.96,384.91,384.14,389.35,385.25,391.27,391.29,391.17,395.60,394.83,397.28,398.55,396.47,394.55,391.73,389.83,391.68,381.97,385.80,383.69,378.36,376.40,374.06,385.33,377.89,389.37,376.49,375.38,391.60,385.08,390.35,386.67,389.89,396.40,402.10,399.22,405.85,404.88,392.42,388.29,396.69,394.47,386.90,388.29,387.43,382.70,375.31,375.83,373.90,371.85,362.74,373.67
2021-05-12 21:59:24+00:00,L8,395.73,393.87,382.55,388.65,384.57,388.57,388.39,383.83,393.07,397.83,389.93,393.89,393.99,393.76,396.15,391.33,394.34,394.45,392.86,395.54,395.98,398.87,,499.73,493.19,,399.98,395.07,394.28,390.86,393.69,399.80,394.57,398.85,386.63,385.80,378.80,371.48,377.34,383.38,380.04,379.29,385.04,371.69,377.33,385.84,383.60,385.21,391.56,388.20,382.34,372.07,376.06,375.24,378.16,383.32,375.65,377.73,379.47,383.37,387.59,390.15,387.83,387.12,387.51,389.22,389.70,389.59,388.50,386.58,389.03,379.54,383.84,380.06,373.73,374.97,369.09,365.25,365.10,363.17,369.29,374.29,370.83,370.20,369.44,371.52,372.79,373.15,376.12,379.35,379.71,376.91,370.46,368.41,366.27,366.30,366.47,366.99,362.71,360.47,354.41,,345.92,334.36,323.77,300.23
2021-05-20 21:07:21+00:00,L7,382.37,376.05,379.27,376.79,378.04,382.07,382.65,386.27,385.50,389.64,387.74,391.72,384.34,389.89,395.69,396.67,,,,,,,,,,,,,,,,,,,,,,,,382.73,378.58,387.57,410.99,387.33,389.41,384.76,378.07,379.75,374.33,388.26,383.41,377.99,376.55,376.93,375.79,376.01,379.27,382.81,380.17,389.13,385.30,384.28,387.17,388.82,396.03,408.40,395.22,385.46,385.75,383.91,388.34,387.15,373.69,380.88,370.12,362.76,369.58,375.70,374.31,375.30,368.24,365.99,368.17,371.28,377.95,378.26,381.11,382.78,383.80,391.18,392.78,387.54,384.46,388.00,382.00,380.92,377.75,385.47,385.30,379.24,378.36,371.75,368.85,364.01,357.44,367.62
2021-06-29 21:59:44+00:00,L8,385.11,372.50,383.13,388.62,377.88,387.90,381.16,384.93,392.78,382.08,388.60,380.07,382.39,387.69,375.46,381.29,386.64,378.65,384.57,391.13,396.76,393.87,392.55,392.00,387.63,389.24,391.50,392.28,392.57,395.38,387.45,380.50,384.55,379.95,383.77,370.63,363.56,368.58,364.36,366.35,360.81,365.04,365.85,365.62,379.80,366.64,372.10,370.74,365.87,366.78,373.98,371.07,367.63,366.84,369.21,367.57,364.04,367.28,378.11,374.02,375.07,375.13,371.37,378.34,376.88,379.91,375.47,374.80,379.54,375.47,376.71,370.77,367.23,366.74,355.77,356.56,365.13,361.97,364.41,362.57,361.46,362.90,365.32,365.34,365.33,,,,,,,,,,,,,,,,,,,,,
2021-07-07 21:03:21+00:00,L7,382.90,368.83,377.50,388.19,378.85,379.76,388.45,384.41,393.92,380.38,385.30,379.07,378.99,382.41,376.89,371.30,384.78,383.99,376.09,393.45,392.33,387.49,394.88,399.33,397.44,397.73,393.90,395.92,394.54,398.90,397.05,386.96,378.16,394.72,398.00,378.24,382.21,366.68,366.95,368.03,367.32,381.30,372.40,373.89,386.61,383.48,371.96,366.78,368.92,382.09,387.15,384.46,374.62,368.33,366.86,373.39,364.22,376.83,380.29,385.04,376.97,370.48,377.27,376.82,382.08,381.21,379.39,376.13,379.71,376.87,374.37,370.99,368.47,371.77,362.58,362.05,355.42,364.79,362.50,368.19,365.34,359.91,364.01,385.43,371.22,371.47,387.05,364.80,383.28,389.20,399.21,397.00,387.80,385.98,371.97,377.42,376.73,370.11,369.77,374.88,360.64,354.30,354.78,350.48,355.23,348.31
2021-07-31 21:59:54+00:00,L8,362.73,362.99,372.70,369.56,373.25,376.22,376.62,383.05,383.18,383.34,385.32,374.46,378.23,377.74,372.62,379.94,379.28,374.62,382.44,375.55,380.42,380.83,387.59,386.12,386.56,393.86,397.84,392.18,388.58,381.99,382.96,386.48,380.57,379.71,385.90,375.57,368.82,361.81,365.85,368.63,369.09,371.85,369.71,366.42,377.86,377.75,374.24,369.61,368.56,371.06,371.11,373.12,375.01,371.08,362.59,358.86,362.61,375.62,368.82,374.02,368.10,368.37,366.14,375.56,368.03,376.30,376.92,366.70,360.36,363.22,378.27,366.00,364.48,364.84,360.07,352.53,345.76,354.86,355.26,358.63,361.70,359.09,356.77,360.75,365.76,368.60,365.55,371.69,380.04,378.14,378.42,371.06,374.59,375.65,369.46,368.42,368.16,367.82,369.27,359.24,358.10,352.03,344.89,357.73,361.32,359.44
2021-09-01 22:00:05+00:00,L8,393.25,379.41,373.22,375.74,376.34,379.68,382.21,385.54,393.02,392.04,392.11,392.50,386.42,380.61,383.46,379.88,387.47,382.35,385.32,391.45,388.70,391.72,400.91,397.60,407.37,395.80,402.95,404.28,396.95,403.67,396.75,402.89,405.38,398.59,385.88,392.66,385.94,375.65,378.58,381.82,378.06,377.47,373.47,381.87,387.20,382.99,379.19,380.27,389.40,390.04,381.78,374.62,376.31,381.69,381.35,388.42,375.35,372.99,380.36,380.10,378.66,378.08,385.54,375.71,381.14,383.34,381.26,390.90,384.94,373.64,375.82,375.53,376.68,362.66,362.03,372.24,367.70,370.59,361.57,363.60,360.65,374.12,371.44,375.30,377.25,368.24,373.49,384.49,378.92,381.87,381.07,375.34,383.88,377.88,376.73,377.25,378.69,374.39,381.21,375.22,371.37,372.86,361.18,352.07,352.61,320.65
2021-09-17 22:00:08+00:00,L8,386.35,373.26,377.76,375.37,372.27,375.19,375.40,379.80,378.40,381.28,386.95,384.01,383.05,382.96,377.99,378.00,388.06,372.92,386.66,384.26,382.97,388.80,393.19,398.89,391.99,395.53,390.95,392.13,392.93,387.43,390.68,399.31,387.87,383.93,382.27,375.65,370.00,370.34,367.49,364.62,378.42,373.46,373.62,378.53,377.34,380.94,377.88,380.36,382.49,383.74,381.99,376.63,373.42,382.03,386.08,378.15,370.79,366.06,378.90,377.19,372.47,379.84,374.58,381.27,381.69,383.88,377.59,381.79,382.08,372.11,362.77,375.44,368.90,363.81,361.77,368.58,362.21,358.44,363.16,365.77,362.60,371.78,364.25,375.54,374.32,368.43,382.27,370.64,382.35,384.56,380.65,380.67,379.26,376.49,372.39,370.19,373.71,370.31,371.53,373.64,376.75,364.28,369.40,349.21,341.77,342.84
2021-10-19 22:00:17+00:00,L8,387.27,373.20,375.77,365.35,366.09,365.98,372.17,375.74,376.50,381.14,386.45,380.42,381.32,384.65,374.61,378.21,380.70,374.37,379.63,371.10,378.73,383.89,382.64,388.94,383.43,388.61,388.36,387.27,391.26,391.87,389.72,387.23,385.82,378.24,380.85,374.49,371.94,355.32,366.89,362.04,356.89,368.03,368.54,367.68,369.64,370.86,372.19,370.88,370.26,375.32,378.80,380.28,378.60,375.84,370.06,363.13,362.82,374.09,374.39,369.57,364.58,365.97,371.59,372.17,375.95,379.39,377.04,371.30,369.00,374.03,370.78,367.60,365.81,363.45,360.53,356.39,360.96,361.41,351.28,354.94,359.36,357.55,363.59,364.36,364.55,370.37,362.77,366.07,376.40,376.86,378.52,371.69,374.89,373.32,370.31,368.59,371.09,371.00,372.56,370.16,362.19,352.01,344.67,339.96,332.33,293.93
2021-11-04 22:00:16+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,372.99,377.01,379.66,377.50,376.64,380.72,384.68,377.48,379.81,374.11,373.82,372.54,368.75,369.57,362.55,348.04,354.33,363.89,357.18,358.88,348.74,362.93,363.44,364.72,362.80,357.50,359.34,376.63,372.25,361.92,353.46,367.32,361.99,360.67,368.96,367.16,357.27,360.95,360.45,368.68,370.37,366.91,362.19,359.34,364.40,369.80,367.39,364.13,353.57,355.67,354.13,351.81,352.28,348.24,344.43,340.54,341.02,352.34,349.45,348.71,348.94,348.81,353.35,361.54,357.80,357.71,361.32,362.76,364.58,364.43,361.09,358.16,361.19,358.89,354.49,362.87,359.89,353.96,360.28,348.71,339.51,327.64,328.63,314.15
2021-11-08 21:54:51+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.55,356.10,357.30,355.90,359.24,356.13,355.57,346.12,354.32,350.41,356.51,351.75,349.47,343.34,335.57,333.97,322.79,312.34,287.97
2021-11-18 21:59:23+00:00,L9,383.09,371.65,377.80,366.96,371.02,375.70,370.76,375.43,369.28,374.10,378.38,375.90,378.42,381.99,372.87,378.76,368.44,370.95,375.39,373.07,372.75,379.87,380.59,374.84,383.35,381.34,377.49,382.42,386.39,385.14,384.53,374.33,373.91,374.96,365.89,372.24,355.73,353.84,364.13,365.65,364.74,350.23,357.43,361.06,368.59,374.90,356.16,358.95,363.48,371.32,373.65,356.63,361.89,360.11,364.15,370.90,374.07,369.32,356.43,364.59,369.66,370.71,365.54,360.41,367.18,370.98,372.00,367.68,367.58,367.20,355.75,357.10,359.58,358.96,355.35,346.93,348.87,343.81,348.71,354.25,352.00,349.92,350.32,355.41,362.13,360.88,361.68,358.04,362.48,372.41,368.73,366.06,362.63,361.62,365.89,359.72,372.21,367.65,366.53,368.98,356.88,353.26,346.69,340.94,345.29,357.26
2021-11-20 22:00:11+00:00,L8,365.40,350.47,353.49,356.19,350.57,356.11,352.51,,374.40,361.37,356.20,353.94,,,,,,,,,,,,,,,,,,,,,360.04,369.07,365.91,359.49,334.64,329.56,332.67,354.65,,,,,,,,,,,,,,,,,,,,,,,356.98,355.33,351.14,354.53,359.74,357.85,358.38,353.67,346.55,347.60,350.29,350.00,345.26,340.13,336.76,338.89,337.54,342.72,338.17,342.24,343.10,345.09,345.00,347.17,352.42,349.52,353.62,351.37,353.53,359.38,354.17,352.57,348.54,350.44,348.49,353.32,354.32,347.16,342.65,342.36,335.81,321.59,336.10,329.70
2021-11-28 20:50:26+00:00,L7,391.07,368.06,360.97,363.14,363.29,358.28,365.72,364.26,363.58,372.69,371.71,375.91,373.78,375.54,370.47,373.49,371.34,368.40,371.50,374.11,381.56,377.20,379.89,376.71,379.51,384.25,382.51,379.02,373.52,369.77,379.56,370.97,378.80,380.76,382.32,383.62,362.53,369.27,362.51,363.66,363.73,367.82,372.63,363.30,371.70,375.34,369.82,372.39,366.82,367.28,373.39,373.57,367.26,369.37,368.97,372.77,365.30,372.71,372.96,370.06,368.05,364.91,370.42,372.23,373.22,367.38,370.36,367.10,370.22,365.57,360.33,360.83,361.56,355.71,351.83,351.65,348.82,350.99,349.67,347.57,351.88,351.57,357.74,351.93,357.73,359.07,361.03,361.17,361.28,370.37,365.49,362.78,361.71,361.07,359.88,363.52,361.60,363.89,363.08,361.14,355.33,350.39,356.20,339.58,388.94,402.92
2021-12-22 22:00:09+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.46,346.77,343.60,332.66,336.00,334.67,341.33,340.62,335.32,340.74,341.59,345.82,344.57,337.87,342.40,342.94,348.95,346.06,342.79,345.11,339.71,341.43,343.21,342.85,344.29,341.73,347.68,342.68,348.49,351.66,349.19,351.59,348.56,346.85,348.98,345.29,343.50,340.94,341.90,340.17,335.35,334.39,332.10,334.10,332.70,331.90,331.40,333.49,338.06,339.35,338.94,342.24,344.98,347.33,348.90,350.10,351.01,349.81,350.61,346.33,347.53,348.08,346.45,342.40,342.98,340.98,332.67,325.44,327.96,339.50,343.55,299.38
2021-12-30 20:47:20+00:00,L7,375.53,363.88,361.47,359.05,357.94,357.04,357.77,356.17,360.62,361.61,364.05,366.69,370.00,364.45,364.65,363.42,361.63,366.59,369.20,370.75,369.51,371.47,377.92,382.97,376.11,380.79,381.26,376.89,382.83,375.33,382.01,372.12,373.96,372.85,369.34,360.85,361.69,346.01,360.27,356.98,355.73,358.95,361.14,361.68,356.00,361.27,364.22,359.03,362.35,356.24,356.58,366.00,358.38,360.64,362.64,359.33,363.24,363.27,360.02,362.33,363.07,361.37,363.04,363.72,370.25,371.48,376.38,372.07,373.74,357.94,364.29,358.78,355.79,355.34,353.19,345.92,347.89,349.71,350.61,354.62,354.08,358.67,358.42,364.11,371.17,365.62,365.28,366.78,371.29,371.94,376.39,371.62,372.59,367.34,365.04,366.89,364.26,365.96,357.45,354.10,348.79,346.97,349.55,352.03,367.84,350.62
2021-12-30 22:00:08+00:00,L9,389.15,371.98,377.28,368.89,374.30,367.79,370.80,366.83,369.02,377.46,372.73,373.16,376.68,374.04,374.18,378.94,378.27,378.63,380.86,387.56,382.31,385.39,389.21,381.84,389.82,391.38,394.02,386.16,393.02,395.75,390.52,382.15,388.45,396.74,385.60,371.81,364.97,367.44,371.48,367.88,371.45,372.53,373.33,377.33,370.84,377.60,375.97,371.24,376.72,368.28,382.66,379.97,374.88,371.54,383.96,377.37,384.03,378.78,376.99,377.81,378.83,377.21,382.19,388.42,383.99,377.50,381.56,376.97,381.15,372.03,378.25,373.28,365.84,363.90,363.38,364.79,364.08,363.61,367.16,366.63,370.73,370.94,373.83,374.98,376.65,380.30,382.21,383.13,384.04,384.61,388.64,389.85,385.15,379.00,377.85,381.02,379.70,377.93,374.56,370.46,366.58,363.86,368.57,379.27,387.33,375.85
2022-01-07 22:00:05+00:00,L8,358.82,355.32,354.38,347.16,349.35,355.26,347.68,347.64,354.10,355.45,359.61,363.72,361.81,360.82,361.22,359.50,358.56,359.56,357.97,359.35,364.62,363.23,363.52,369.67,370.05,370.33,370.57,368.74,370.01,368.31,365.05,369.07,361.62,364.82,357.17,357.67,348.78,339.94,345.72,345.72,349.90,350.22,345.50,352.54,349.31,350.72,354.99,347.16,353.93,355.92,354.58,355.89,345.71,348.54,352.30,349.28,348.68,349.07,354.87,348.93,350.77,353.19,353.07,354.75,352.42,359.94,363.05,356.18,354.71,348.16,349.53,348.13,345.18,350.17,347.81,344.37,344.26,343.76,346.68,341.02,344.25,344.45,344.27,350.66,349.69,352.95,353.45,357.97,358.17,364.19,361.69,355.99,354.65,354.38,348.39,348.63,352.36,350.85,350.33,345.66,339.25,340.56,342.75,350.37,344.69,314.65
2022-01-15 20:45:48+00:00,L7,356.80,352.36,344.56,340.96,341.31,343.27,343.00,341.69,343.14,348.35,348.10,346.24,347.99,350.32,350.41,354.88,351.97,349.69,352.58,361.80,363.32,364.37,360.71,360.11,355.60,354.81,355.32,355.36,356.42,355.91,360.44,359.39,355.50,350.48,351.47,347.11,345.37,341.72,348.76,351.84,350.68,357.04,353.17,344.91,351.84,347.31,344.55,345.25,347.87,350.00,345.55,351.09,346.89,349.56,345.59,344.97,343.83,348.98,354.25,345.26,349.54,345.32,349.19,351.28,350.84,352.44,351.37,349.40,343.66,338.67,347.29,349.46,341.16,344.59,337.69,333.05,331.01,334.89,335.22,330.35,332.58,329.29,335.11,344.26,,,,,,,,,,,,345.72,342.28,338.09,341.28,330.39,333.43,335.66,340.03,346.98,345.05,313.67
2022-01-31 20:44:14+00:00,L7,361.27,348.57,345.59,,,,339.17,353.05,359.34,351.36,353.38,349.84,,,,,,,,,,,,,,371.56,367.37,365.00,360.72,364.82,362.15,365.23,365.98,359.56,355.50,347.69,346.06,339.54,348.18,345.14,332.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.22,351.78,355.58,354.29,348.30,346.83,337.30,340.17,341.16,339.77,337.85,336.44,338.09,339.48,342.50,341.65,342.11,348.60,348.93,349.54,350.58,352.40,350.61,348.92,346.38,346.42,342.47,343.95,338.43,336.94,337.67,328.37,338.92,339.79,336.66,332.61,314.22
2022-02-24 21:59:52+00:00,L8,388.28,380.69,379.80,370.61,378.04,366.49,372.79,376.85,375.37,378.65,383.31,372.17,377.40,374.77,373.36,380.60,382.29,381.94,382.34,387.30,386.67,382.79,385.46,386.26,386.01,391.30,397.83,385.40,389.92,388.97,387.66,390.06,385.83,380.46,383.45,370.88,367.69,366.77,365.08,361.34,360.16,366.15,365.64,362.87,377.42,365.26,372.56,370.93,367.19,365.31,361.09,365.29,369.26,364.71,365.00,365.10,367.29,373.84,371.31,371.40,369.76,369.59,365.82,373.09,377.19,374.13,372.53,368.65,372.87,372.50,373.81,372.24,367.21,368.31,363.76,362.58,365.18,363.49,363.53,360.70,361.77,363.32,362.78,363.46,367.41,369.93,365.45,372.25,376.15,372.42,372.17,371.35,368.50,372.18,370.46,366.93,364.80,368.17,361.93,361.82,363.32,359.18,361.40,350.89,340.68,314.02
2022-03-04 20:41:04+00:00,L7,341.73,329.76,336.67,336.35,333.03,337.45,331.85,336.88,332.19,336.31,337.91,332.14,335.35,337.26,334.51,342.29,343.40,334.05,339.76,335.45,341.37,343.45,346.74,348.91,346.16,350.01,354.32,347.08,346.33,352.49,343.19,341.91,349.24,343.70,342.44,335.64,331.55,328.91,328.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.43,309.13,298.95,
2022-03-04 21:59:52+00:00,L9,362.03,358.73,353.95,350.27,355.51,353.75,349.46,350.94,355.43,360.12,356.28,353.99,350.59,356.97,360.01,359.02,361.74,367.02,361.28,358.57,358.37,360.58,363.19,363.09,362.96,360.96,364.96,363.03,361.07,360.10,364.14,358.85,358.41,361.62,353.90,347.46,342.45,,,,,,,,,,,,,346.65,350.15,343.11,339.05,343.27,343.69,347.23,344.82,346.09,351.14,349.29,351.33,348.89,349.64,347.28,350.40,352.36,350.76,354.78,354.21,356.15,355.50,351.98,350.46,352.48,347.03,347.14,343.48,344.80,340.48,341.23,344.10,348.49,348.20,340.14,346.32,347.21,348.67,351.14,352.32,353.18,352.77,346.60,349.63,344.98,347.73,347.47,,,,,,,,,,
2022-04-13 21:59:41+00:00,L8,389.62,381.41,383.93,381.09,380.08,378.84,378.68,383.06,386.76,387.45,387.08,382.89,383.46,388.58,386.21,380.58,383.90,382.22,382.82,386.87,390.95,386.59,392.54,396.83,389.30,392.41,398.13,393.29,390.38,393.62,394.65,394.69,392.36,393.66,385.47,378.92,368.44,364.42,366.98,366.72,374.20,374.83,370.53,370.59,368.35,372.36,374.37,371.52,368.73,370.28,374.28,372.35,371.63,368.92,367.69,369.68,367.29,369.77,373.96,374.76,373.07,370.29,370.66,375.18,374.98,378.21,374.17,376.34,381.35,376.44,376.42,372.67,370.65,367.49,363.74,367.57,363.99,362.62,364.21,362.35,362.00,359.05,362.98,372.04,370.16,370.71,374.51,378.51,380.54,379.14,384.26,377.93,380.58,375.53,372.81,374.63,373.40,369.28,367.33,353.63,349.42,349.37,348.58,344.87,337.95,336.38
2022-04-29 21:59:37+00:00,L8,387.98,390.75,386.28,385.29,385.88,386.30,388.71,394.93,395.19,389.37,389.98,392.37,389.76,389.76,388.40,386.21,387.08,383.18,384.85,392.63,399.67,406.45,398.71,400.79,406.97,406.14,401.78,394.13,399.33,403.24,403.17,404.03,401.94,399.21,388.82,391.12,381.68,370.17,374.42,383.01,382.40,381.27,380.89,383.32,384.72,381.61,383.34,388.34,386.91,383.95,379.54,376.86,373.99,371.68,372.63,376.89,369.92,379.64,379.48,375.33,379.14,370.37,373.93,380.17,382.39,378.81,377.79,378.85,386.09,381.71,377.72,374.08,374.61,372.22,371.11,364.97,367.14,364.04,365.89,366.20,374.70,377.96,381.89,379.10,378.64,384.02,389.47,387.57,387.41,386.73,388.65,385.56,381.65,377.53,374.31,371.62,371.53,365.52,362.78,355.67,362.96,355.85,359.94,353.55,359.40,381.42
2022-05-07 21:59:32+00:00,L9,385.18,382.86,384.85,388.09,384.62,387.86,385.27,388.13,390.82,387.23,386.20,380.21,381.81,384.62,376.77,378.54,376.30,379.97,384.51,390.83,395.52,391.59,392.71,397.26,398.86,398.02,395.65,386.83,392.54,392.54,396.16,395.40,392.84,379.61,384.94,378.31,366.81,368.19,370.76,367.04,369.86,373.59,368.64,370.00,368.40,369.47,374.46,371.74,374.58,367.87,364.96,364.73,362.00,367.74,367.29,368.04,365.04,370.38,372.57,370.57,370.39,369.34,368.53,368.25,376.92,372.05,373.46,369.73,371.07,377.05,372.01,369.93,369.86,366.17,368.92,364.48,362.58,367.12,364.89,366.58,364.76,365.33,369.24,370.18,372.67,371.97,374.81,380.18,382.59,381.33,380.32,371.56,369.97,370.67,372.54,368.94,362.96,365.57,360.18,351.93,338.62,340.96,338.71,344.64,356.52,349.65
2022-05-23 21:59:21+00:00,L9,396.37,398.81,391.61,392.99,390.66,392.05,399.02,402.53,398.37,405.73,392.70,398.59,405.22,392.57,383.60,386.27,391.68,401.49,407.96,394.74,398.94,403.53,410.30,411.86,409.85,404.82,401.31,409.77,414.50,403.07,417.26,411.20,405.76,398.26,393.79,400.04,391.55,373.87,374.25,387.53,382.75,396.36,376.76,388.33,389.93,393.83,380.86,376.52,387.29,384.03,383.59,379.64,378.34,385.32,379.41,386.72,387.74,384.34,377.16,375.86,385.79,396.74,389.54,371.95,386.36,384.00,387.34,381.17,388.10,389.58,386.54,387.40,386.38,389.19,383.23,378.72,374.04,372.05,371.67,373.27,376.80,377.45,381.93,379.51,382.40,386.34,387.52,388.70,387.27,387.63,393.27,388.39,384.94,381.27,376.09,376.46,379.37,371.60,375.16,378.13,378.63,375.28,354.33,352.53,366.25,339.57
2022-07-02 22:00:06+00:00,L8,391.86,387.70,383.21,389.88,379.80,388.29,392.49,386.80,394.17,390.45,389.89,392.70,383.03,388.59,387.87,381.59,388.08,383.42,387.04,392.94,397.75,391.46,394.53,401.51,400.19,395.72,399.72,397.97,393.04,399.13,399.44,403.20,406.90,401.30,392.49,395.90,385.58,378.64,381.84,385.38,383.51,383.57,386.44,387.21,387.54,386.80,385.17,380.47,382.63,388.73,384.71,379.95,375.06,375.57,386.53,386.51,382.80,382.37,378.98,382.52,379.64,377.96,381.24,379.87,384.95,379.53,379.26,382.45,382.25,378.95,377.99,376.14,367.63,366.03,370.05,363.76,364.71,366.24,357.08,360.58,359.62,359.57,369.63,366.59,369.98,367.17,369.51,379.38,376.51,379.09,373.87,372.49,380.18,375.64,373.18,368.63,369.78,369.95,366.03,364.66,363.72,352.93,358.40,352.64,347.65,347.71
2022-07-03 20:30:23+00:00,L7,387.74,,371.35,390.80,,355.27,,,392.54,389.66,389.57,378.80,385.30,386.72,367.75,,,,,,,,,,,,,,,,,407.29,410.39,403.27,400.03,401.10,380.72,369.09,398.46,,,,,,,,,,,,,,,,,,,,,,,379.72,,,,609.69,,,,,,,,,,,,,,,,,,,378.74,,,,,,,,,,,,,,,,,,352.36,352.56,423.36,437.51
2022-07-20 20:29:08+00:00,L7,595.90,,387.84,393.27,387.01,385.99,389.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.48,101.00,,,,,,,,,,,,,,,84.83,,,,,,,,,,,,,,,,,,398.33,383.79,372.15,360.93,367.62,354.83,,358.79,362.89,358.13,345.14,366.05,369.09,375.44,372.40,,,,,382.23,,,,,,,,,364.49,370.46,367.33,366.77,357.25,352.63,601.13,613.70
