dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105,satname
2022-12-01 22:00:15+00:00,366.71,371.04,378.51,365.33,370.14,366.46,371.25,370.58,368.34,368.57,363.72,369.24,375.48,382.89,376.52,374.75,357.19,366.27,369.02,375.76,382.20,380.66,390.20,397.09,386.17,387.40,385.74,382.18,376.33,370.14,383.32,382.12,380.99,373.17,371.51,365.32,364.37,363.29,363.77,358.55,354.21,362.70,363.64,361.61,366.14,366.65,369.37,367.29,366.33,366.34,356.64,353.91,347.70,354.10,357.16,359.42,368.12,365.61,365.40,365.23,364.82,366.59,367.43,371.19,369.59,372.28,371.74,367.38,367.01,371.40,365.21,364.87,362.70,354.82,350.77,349.06,347.21,357.39,357.53,357.50,356.31,361.16,361.80,360.97,361.14,353.35,356.78,357.24,363.34,367.87,362.39,358.08,352.27,353.03,359.94,354.45,356.54,353.12,355.71,368.83,349.56,347.71,351.19,351.91,366.99,356.35,L9
2022-12-03 20:13:45+00:00,353.81,362.66,364.54,358.31,364.05,357.99,364.70,360.84,354.81,355.01,357.21,361.81,366.82,371.16,363.31,366.49,350.34,352.09,359.39,363.18,373.94,372.31,377.80,375.43,376.32,374.76,367.01,368.55,371.92,362.84,376.96,372.79,368.16,364.67,356.82,355.62,345.90,348.32,348.52,355.00,351.07,350.25,355.46,349.99,353.08,346.42,354.97,355.18,352.13,355.23,347.81,342.78,340.46,344.94,343.01,350.79,347.73,350.06,351.72,354.03,355.62,355.02,359.02,358.93,356.68,349.54,356.46,355.97,354.11,353.30,351.73,347.67,343.91,343.60,342.02,332.69,332.29,332.11,341.08,348.24,344.24,343.74,349.47,347.92,346.18,342.62,344.34,348.30,352.09,350.69,350.84,347.05,341.95,344.59,347.76,347.67,337.89,339.96,340.71,344.53,332.74,329.49,333.93,341.20,345.64,340.50,L7
2022-12-25 20:16:02+00:00,375.21,358.50,348.96,351.56,366.63,352.86,354.35,347.21,355.72,365.43,348.51,357.85,359.55,366.10,359.27,366.61,356.03,356.29,359.67,367.90,374.16,373.61,375.91,380.92,378.40,375.31,378.90,379.24,376.26,372.24,372.02,373.23,378.57,370.20,365.54,359.17,347.73,351.05,355.76,356.66,364.44,359.63,359.91,365.29,368.00,371.11,364.64,360.67,362.28,355.27,354.77,359.47,348.51,352.96,353.02,350.44,351.09,356.96,355.71,351.31,356.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.35,357.49,350.15,358.81,356.78,360.39,355.33,347.41,345.50,341.83,346.89,328.87,L7
2023-02-19 20:10:46+00:00,376.70,380.76,386.09,376.93,385.80,377.42,382.31,383.98,383.86,385.31,373.29,377.97,368.23,374.32,375.78,377.09,380.18,379.61,386.75,380.43,385.89,388.75,397.37,391.36,410.35,407.62,393.47,,396.62,413.33,404.25,401.40,407.30,384.85,384.29,377.90,366.96,363.87,371.82,372.56,370.35,365.29,367.14,380.58,369.13,369.05,377.09,369.31,370.63,370.98,365.54,367.58,361.52,371.14,357.05,370.16,375.65,372.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-03-03 20:01:59+00:00,381.19,371.78,375.88,371.90,379.16,377.29,380.91,378.98,376.57,373.25,373.83,367.43,369.95,365.82,367.45,366.61,368.95,372.39,377.16,380.80,377.23,382.17,382.07,385.84,384.49,386.25,383.41,378.99,385.23,384.58,383.95,396.83,399.15,377.74,373.26,367.46,359.64,357.04,362.24,355.90,359.21,362.98,361.16,359.54,362.14,359.67,366.72,363.27,363.49,359.66,361.41,351.17,357.36,351.59,355.25,353.68,353.57,355.76,358.60,356.65,360.18,362.34,361.98,369.78,364.71,369.88,367.62,367.32,361.62,361.48,356.73,361.10,358.10,356.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.85,L7
2023-03-07 22:00:01+00:00,396.61,396.79,380.63,379.39,381.74,384.87,390.94,389.35,392.97,388.81,388.84,384.53,380.25,373.40,376.41,381.79,376.33,379.19,384.91,390.55,384.64,387.81,387.28,396.20,390.90,392.42,389.33,385.64,391.11,385.33,390.18,391.94,389.14,379.56,385.41,374.12,364.62,365.60,364.45,363.92,363.22,367.26,373.64,368.77,368.18,369.94,364.72,372.03,368.87,367.29,363.94,363.44,366.12,367.68,365.76,362.26,364.76,364.28,368.62,372.50,372.05,372.69,377.52,376.46,379.18,380.73,377.67,375.76,371.14,371.30,372.98,370.05,370.01,368.51,369.26,366.10,365.10,359.57,361.43,359.25,360.57,358.19,361.97,363.22,365.68,368.08,366.81,369.76,366.79,367.45,373.10,365.40,359.48,352.20,354.31,356.99,353.18,348.19,355.73,349.01,339.36,334.91,342.80,339.06,342.52,325.50,L9
2023-03-08 20:06:28+00:00,386.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.96,364.29,365.46,365.25,366.50,360.86,367.26,368.90,367.69,357.18,367.24,362.20,365.13,362.51,364.51,359.14,354.65,360.76,356.34,367.67,366.57,370.05,368.61,363.70,373.38,371.04,373.08,369.80,365.32,367.09,361.17,363.68,367.28,366.30,365.15,357.55,369.08,362.03,363.36,357.32,352.27,353.02,356.91,358.55,360.55,365.94,366.76,368.49,366.01,368.10,364.47,358.52,351.22,347.36,349.91,344.65,346.47,343.29,344.67,343.91,334.92,338.37,329.84,335.22,,L7
2023-03-15 21:59:48+00:00,386.18,386.29,375.57,388.35,382.77,389.10,397.83,392.27,393.98,394.81,391.72,391.88,387.27,391.49,396.20,390.30,390.73,387.59,384.34,387.44,398.39,391.04,394.01,401.70,396.23,390.16,395.97,393.10,391.70,394.87,395.76,400.60,394.43,379.37,382.45,377.36,379.67,368.99,365.37,367.70,374.95,374.96,375.84,372.50,379.06,378.78,375.71,373.38,369.87,368.78,372.80,371.72,372.30,369.44,367.63,370.40,368.21,373.28,376.39,376.03,377.24,377.66,388.59,384.01,385.75,382.87,381.75,382.15,381.41,376.00,376.33,375.86,374.79,369.67,370.60,364.18,364.55,358.93,364.77,358.10,361.05,358.94,362.01,353.11,355.48,359.51,357.81,365.58,369.65,371.84,373.05,363.54,350.33,348.27,362.82,356.31,349.92,351.64,354.72,346.13,336.18,334.08,337.67,346.93,335.18,314.84,L8
2023-03-23 21:59:55+00:00,398.99,390.02,388.98,383.99,390.44,394.84,396.01,396.83,407.08,402.57,394.86,392.92,388.62,391.24,388.79,388.91,388.51,384.15,389.22,397.13,401.71,392.32,400.57,408.01,397.38,396.90,392.29,400.48,399.37,392.38,395.24,401.75,397.54,384.95,378.64,379.06,366.60,360.10,372.09,369.86,371.02,376.67,377.68,374.84,372.35,376.52,377.92,375.54,377.52,371.79,376.08,372.99,369.59,369.53,366.23,371.75,366.08,374.30,377.57,378.14,378.69,376.50,382.52,381.58,383.92,380.36,380.33,376.35,376.72,372.56,379.95,381.20,372.82,373.14,370.57,368.13,365.10,364.41,369.24,366.25,370.15,363.93,362.48,362.28,374.61,378.27,367.93,374.87,378.78,379.53,380.61,374.58,365.96,364.80,359.83,367.91,360.64,367.59,370.78,358.93,350.51,341.64,347.91,355.17,350.04,334.68,L9
2023-03-30 20:05:48+00:00,370.19,377.34,373.06,370.81,374.39,385.30,392.53,395.93,392.72,395.02,396.65,392.44,392.45,386.56,394.15,400.01,403.68,396.82,401.22,389.91,388.82,404.56,390.99,418.08,,,,,418.92,392.28,391.48,393.10,389.50,391.40,389.46,385.97,375.69,361.26,363.60,374.95,369.58,370.48,375.87,366.78,370.78,379.34,372.07,368.11,374.18,374.94,366.99,372.89,376.13,371.53,363.52,366.08,371.92,368.85,372.03,366.59,371.58,387.40,386.97,376.32,374.30,381.65,380.14,379.88,376.35,369.81,371.20,365.79,372.02,,,362.80,357.95,361.38,358.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-04-08 21:59:46+00:00,378.92,373.51,368.07,374.89,379.97,377.56,387.55,387.46,393.70,394.73,391.29,391.15,384.89,384.98,383.91,388.17,392.60,388.95,390.97,395.59,394.97,394.14,397.99,390.86,398.05,398.34,395.95,401.21,398.07,392.99,394.60,394.38,397.75,387.53,383.22,381.47,371.95,365.02,371.02,370.80,371.45,374.18,372.49,373.13,372.53,376.92,373.41,373.15,372.25,373.78,369.63,370.48,370.29,369.27,370.46,370.20,368.90,371.45,373.69,375.17,374.60,376.67,381.34,379.25,384.15,385.41,384.58,377.92,373.24,378.63,369.34,376.46,373.27,372.37,366.62,365.35,368.29,361.91,363.68,362.97,365.79,365.10,362.74,363.87,365.49,373.63,374.57,368.79,373.42,369.56,379.64,374.02,365.72,363.20,367.50,365.46,359.20,355.10,363.46,359.00,348.46,341.19,343.49,337.59,342.27,316.89,L9
2023-04-24 21:59:40+00:00,396.78,392.96,387.58,382.08,387.84,392.39,400.40,396.71,403.22,398.60,395.40,401.89,390.33,386.69,382.82,387.89,390.81,391.49,390.79,398.69,407.48,397.10,401.94,408.56,399.24,401.64,408.01,401.74,402.61,407.06,398.48,406.28,401.80,397.75,390.99,385.79,378.77,370.04,373.49,370.98,377.23,381.21,379.35,374.50,373.69,377.07,380.92,377.65,376.91,373.04,376.28,372.62,371.74,374.99,373.54,375.90,371.23,376.11,382.75,380.42,379.07,380.25,385.82,393.57,388.52,388.06,387.84,386.11,388.34,386.76,388.15,379.44,379.05,380.41,369.75,379.38,372.12,373.16,374.89,371.34,370.79,367.01,371.37,381.26,382.35,381.81,377.58,383.37,391.16,393.24,394.39,377.40,373.52,376.85,376.36,372.78,365.76,369.62,372.92,363.57,356.98,357.42,347.21,344.88,343.67,333.62,L9
2023-05-25 19:51:36+00:00,413.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.65,,,363.80,,,,,,,,,,,,,,,373.92,368.50,376.42,377.19,376.92,376.44,367.52,374.21,,,,,,,,,,,,,,,,,,,,,L7
2023-05-30 19:55:25+00:00,410.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.77,346.00,352.80,342.24,L7
2023-06-11 21:59:13+00:00,409.95,403.64,408.71,399.37,400.79,390.89,399.31,405.15,406.12,403.22,405.45,402.96,404.34,391.15,395.68,398.00,396.04,396.51,391.48,390.88,395.75,408.70,399.15,409.47,409.46,412.35,417.29,412.62,414.14,402.94,415.68,407.11,410.58,420.78,407.70,395.46,389.93,372.29,385.01,377.59,380.28,383.87,374.19,380.19,379.84,383.19,378.34,373.42,380.78,383.55,380.84,380.11,379.58,382.17,379.64,374.36,380.19,383.23,382.84,392.65,388.86,383.60,385.63,386.81,383.57,382.52,385.42,381.41,379.75,381.97,377.13,378.60,372.66,374.69,375.08,370.70,369.34,366.23,365.51,364.74,368.94,371.61,370.12,371.31,365.44,369.91,377.47,381.31,385.03,386.12,383.77,384.93,379.06,373.21,365.57,361.28,367.74,364.45,362.48,355.39,356.61,355.98,359.84,354.78,373.16,369.07,L9
2023-06-19 21:59:19+00:00,398.77,401.54,395.15,393.23,388.40,391.18,399.50,394.71,405.50,403.74,400.03,405.38,396.62,396.11,394.19,389.03,397.03,391.83,389.34,392.49,402.00,401.53,397.22,407.39,411.34,401.60,411.89,413.98,402.80,405.42,410.31,408.54,411.22,407.33,399.49,394.90,381.76,372.96,372.54,371.61,379.45,378.33,374.54,377.26,378.42,381.82,381.15,372.94,377.97,379.42,382.54,384.01,378.20,376.61,376.35,377.23,378.31,379.91,383.93,378.66,383.63,378.40,383.48,388.57,386.22,385.05,381.54,382.81,382.38,383.95,380.77,376.63,372.83,374.57,365.03,368.19,368.38,364.43,365.11,366.93,370.90,370.39,367.65,373.47,370.63,373.97,376.05,377.49,384.63,381.05,382.35,375.31,371.52,374.62,371.49,369.18,364.85,362.89,362.17,352.80,349.66,353.16,358.31,355.98,368.85,355.69,L8
2023-06-27 21:59:14+00:00,387.91,399.88,407.90,400.51,401.80,397.95,402.56,403.33,395.01,396.62,405.80,406.91,405.17,392.76,393.38,386.89,385.75,393.36,391.79,398.00,397.10,401.74,401.69,402.96,407.23,409.07,404.57,406.75,410.67,410.33,417.03,414.75,408.64,403.82,397.25,391.03,381.37,367.37,373.07,373.01,375.94,372.52,367.33,363.93,373.17,369.11,368.99,368.37,365.01,377.39,375.92,376.65,376.05,371.02,373.23,370.95,374.96,374.73,373.52,375.27,374.81,376.90,382.71,384.69,380.74,377.26,376.04,373.42,378.37,375.84,373.98,369.44,368.15,362.22,365.65,360.98,363.72,363.72,361.90,365.09,367.18,368.37,369.75,367.51,365.04,365.99,372.00,377.96,376.85,377.33,373.09,372.55,374.94,369.44,364.79,360.34,362.94,361.41,351.93,348.52,338.42,347.31,360.64,351.83,360.67,337.17,L9
2023-07-05 21:59:30+00:00,403.08,407.35,400.25,402.81,403.11,398.18,406.20,399.38,406.37,416.48,403.96,407.57,393.56,398.31,389.61,393.05,398.84,393.75,394.33,398.66,406.77,400.49,401.66,409.74,415.88,404.55,412.28,418.11,407.17,415.47,423.43,414.68,413.03,411.08,404.96,398.41,391.20,378.75,380.06,387.78,387.63,386.53,380.10,383.52,393.57,389.76,388.86,383.79,393.59,395.61,392.83,392.68,387.04,391.10,389.84,388.23,394.17,392.13,387.26,382.71,385.22,390.41,396.29,392.93,392.17,388.53,391.75,393.04,384.43,393.71,387.24,383.47,377.20,379.00,368.89,363.42,375.29,379.22,376.01,374.91,374.81,381.98,374.27,379.45,380.40,380.86,392.43,389.97,386.52,388.97,386.42,384.62,377.24,381.04,376.62,369.04,369.41,373.01,367.50,360.44,352.99,361.73,369.04,365.04,380.97,369.30,L8
2023-07-29 21:59:31+00:00,425.12,426.97,402.10,390.04,399.00,406.96,416.38,407.76,401.23,394.32,407.52,399.48,405.48,387.00,386.82,395.65,388.23,396.92,383.92,389.07,409.76,403.96,393.24,409.97,424.33,420.46,415.55,402.54,415.20,429.86,435.50,421.64,399.92,402.22,396.80,386.42,393.70,378.51,387.25,372.41,371.55,371.73,367.38,366.10,377.64,386.90,389.45,401.99,393.80,383.81,372.94,364.25,380.83,367.30,371.70,371.59,375.16,368.80,373.32,383.83,377.84,385.51,391.47,390.08,381.52,374.31,383.10,377.86,379.80,372.24,368.95,365.49,365.94,359.31,365.21,362.20,366.16,367.77,368.81,374.18,369.14,366.92,366.22,363.75,364.76,370.96,375.13,373.57,371.30,371.57,373.79,382.52,375.71,367.32,364.40,358.97,360.34,351.98,345.24,338.57,345.21,342.11,351.74,348.76,349.33,331.23,L9
2023-08-14 19:50:52+00:00,375.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.86,,,374.31,,,381.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-08-14 21:59:37+00:00,383.77,397.83,393.07,392.49,396.87,397.05,399.69,401.88,396.38,403.26,408.62,401.44,403.00,391.63,392.62,393.58,389.47,393.09,392.99,397.00,401.46,406.31,412.13,405.44,410.16,414.10,406.04,405.01,414.18,421.50,423.08,418.55,390.66,393.31,387.74,389.70,382.97,379.64,382.21,372.79,372.85,369.82,365.50,372.12,376.16,377.94,380.24,385.12,384.33,382.53,374.44,366.89,372.97,371.66,364.65,373.79,377.65,374.31,377.67,376.66,374.88,382.48,383.40,382.49,378.72,377.82,375.48,373.58,372.97,372.23,369.47,366.53,364.86,362.64,362.74,358.71,362.65,363.78,365.61,364.51,365.67,368.47,366.70,367.60,362.95,366.48,371.45,372.66,369.72,371.92,373.00,378.69,377.81,370.58,365.81,360.27,365.37,356.19,350.20,339.36,334.80,341.82,346.73,347.26,356.09,325.76,L9
2023-08-22 21:59:50+00:00,397.44,401.68,399.43,399.44,395.02,396.70,404.96,395.70,401.47,409.86,398.58,402.40,391.91,395.45,385.62,389.51,393.41,382.93,389.38,395.15,406.14,409.95,400.89,403.63,417.03,406.83,410.92,414.36,406.30,417.28,417.59,412.23,402.82,402.28,397.47,388.41,391.35,386.90,378.02,373.96,367.31,382.15,380.41,371.25,384.63,390.47,390.34,384.32,391.29,381.30,383.44,386.38,380.63,382.20,376.78,378.27,389.35,391.08,387.04,382.72,383.92,384.14,382.56,390.97,391.20,387.72,383.97,378.20,383.70,381.41,379.63,380.78,375.64,378.77,369.60,369.48,375.93,373.08,366.07,369.64,369.75,364.77,363.32,373.96,375.52,376.42,376.90,370.72,378.92,382.14,383.35,381.49,375.82,378.72,374.70,364.04,361.37,351.47,346.13,354.17,344.95,357.23,350.58,360.58,370.81,360.63,L8
2023-08-30 21:59:47+00:00,406.62,397.66,384.49,384.94,374.06,376.65,380.72,389.54,394.28,398.20,399.95,393.63,394.77,387.35,393.04,391.14,381.22,383.02,391.21,399.38,395.82,399.88,410.05,408.15,404.31,412.77,420.71,412.74,415.17,418.64,414.82,416.36,407.76,401.04,396.02,390.31,380.14,371.86,377.26,376.16,374.25,371.53,367.78,375.88,376.23,374.43,371.91,376.33,382.56,383.02,379.79,374.21,373.87,369.88,378.89,375.70,375.18,376.15,375.74,375.71,386.98,373.14,377.93,378.91,376.52,377.81,370.50,368.06,367.00,362.44,362.61,364.79,366.72,364.30,362.52,360.37,359.29,359.33,358.05,354.57,360.73,355.92,353.87,357.12,359.74,361.02,361.23,362.71,366.32,368.40,370.76,372.03,369.50,361.45,358.62,358.65,357.59,354.00,346.49,337.90,332.80,338.68,336.23,346.35,355.96,341.80,L9
2023-08-31 19:42:28+00:00,371.38,392.98,389.55,,,,387.77,401.22,405.83,406.24,396.10,403.37,392.41,396.94,390.91,392.98,389.85,384.68,392.44,394.15,413.77,434.43,433.07,431.74,,422.63,416.00,410.57,406.12,403.96,403.57,402.27,401.41,390.76,397.50,389.80,383.09,381.31,383.24,,,,,385.47,382.03,390.35,392.55,389.88,389.68,392.52,383.53,391.54,376.98,382.10,383.73,378.95,,,,,,,,,,,,,,,,,,,,365.97,368.71,376.23,376.80,375.25,377.57,373.80,364.16,380.43,369.69,372.74,403.05,393.00,381.47,397.31,370.51,373.34,398.60,390.79,394.59,391.79,391.70,,,361.07,,,350.00,354.21,357.36,353.81,L7
2023-09-07 21:59:49+00:00,399.33,396.32,392.26,393.82,388.89,390.27,397.64,389.82,399.55,405.96,398.85,397.84,400.85,392.41,399.04,391.75,391.07,386.91,388.77,396.77,400.47,407.38,408.47,406.13,411.05,414.83,413.12,412.69,415.44,413.13,416.99,411.11,413.62,403.78,396.39,398.74,384.59,370.37,374.31,383.21,379.11,372.95,368.04,378.47,380.91,374.14,375.48,379.83,386.25,383.84,385.21,380.18,371.61,369.92,379.20,382.99,370.19,376.93,376.33,376.42,388.46,376.54,381.80,379.81,380.74,379.18,378.38,373.59,369.00,370.09,369.44,368.67,368.39,366.77,360.53,365.31,371.12,371.27,367.60,362.47,362.37,359.42,359.60,365.38,363.31,367.65,374.83,367.98,373.58,374.72,375.63,381.00,379.53,373.32,363.30,356.31,349.45,346.81,344.07,344.24,341.34,344.80,340.64,342.88,343.85,330.60,L8
2023-09-15 21:59:56+00:00,398.86,400.58,391.57,393.40,387.88,391.61,382.99,395.15,397.10,395.83,392.55,397.10,389.49,391.09,382.44,383.20,388.22,381.31,387.32,390.33,392.28,398.92,398.09,399.73,399.83,407.58,409.74,406.96,406.70,407.04,407.68,407.45,403.11,401.23,389.24,383.03,379.82,372.04,371.26,371.22,375.39,372.04,364.57,372.82,369.73,371.78,374.77,377.88,374.75,387.98,380.19,380.18,371.18,373.44,373.63,374.71,365.74,379.49,379.40,376.82,378.40,374.74,378.28,382.11,382.74,378.36,375.66,375.47,367.88,366.54,367.96,365.86,365.09,365.12,363.27,368.59,366.38,367.76,365.54,361.62,360.01,357.83,358.24,366.79,356.69,367.12,367.33,369.64,375.68,375.46,375.75,372.36,372.23,373.59,357.11,355.81,350.25,347.44,343.71,344.22,339.54,347.07,340.51,348.70,357.46,368.09,L9
2023-09-27 19:40:03+00:00,,,,,,,,,,,,,,,,,,,,,381.04,383.79,389.89,393.19,392.99,393.14,397.62,391.56,393.38,390.71,393.84,394.36,,,384.25,373.42,371.57,359.44,364.13,,,,,,,,,,,,,,,,,,391.00,377.67,382.25,374.42,371.31,376.07,367.47,380.92,374.39,366.56,382.66,364.58,358.95,376.75,361.75,354.17,360.67,355.83,352.22,352.07,352.45,363.52,349.85,354.61,349.85,349.23,349.98,348.46,356.55,356.75,357.30,360.22,361.74,358.65,369.69,368.88,363.18,356.20,342.30,342.26,342.64,336.19,334.82,343.86,329.27,333.72,332.92,329.65,356.64,358.41,L7
2023-10-02 19:43:08+00:00,,,,,,,,,,,,,,,,367.30,377.05,371.70,373.83,393.98,381.84,385.56,,,395.57,399.81,396.12,401.60,399.45,394.36,396.80,393.28,398.28,396.28,377.12,371.47,379.83,360.36,,,,354.78,358.56,355.74,360.88,365.39,368.59,366.58,376.66,375.18,370.51,377.07,366.46,366.52,369.09,364.46,367.63,371.08,364.94,374.26,373.91,373.05,,,,,,,,,,,,,,,,,,,,,,,,378.59,371.34,383.84,364.02,363.81,370.61,373.33,362.80,358.17,359.13,344.96,344.19,343.91,340.57,,,,,,,,L7
2023-10-17 22:00:06+00:00,396.07,374.42,386.30,386.37,393.41,389.54,384.41,388.38,392.49,398.98,398.50,402.72,392.74,384.52,378.29,381.73,377.04,379.41,382.20,386.19,391.03,389.90,396.32,399.71,402.59,400.80,410.19,410.15,403.24,403.94,397.73,395.77,399.63,391.44,383.06,379.27,369.31,370.17,367.95,369.46,365.93,360.25,370.25,370.54,372.87,378.67,372.26,369.52,376.83,381.25,383.31,383.53,369.74,365.47,370.06,368.22,366.05,371.38,374.29,372.25,377.32,370.02,370.57,365.07,373.72,378.88,371.64,377.04,371.43,366.91,367.13,366.61,365.99,363.38,361.09,364.19,381.49,376.34,361.30,371.55,366.35,360.38,363.44,359.99,358.43,363.19,369.46,366.63,368.00,368.13,377.56,375.51,365.06,363.74,355.29,360.89,352.83,353.31,345.91,341.11,347.38,333.80,345.58,349.43,370.78,372.53,L9
2023-11-10 21:59:59+00:00,389.47,387.92,384.70,388.13,377.15,388.11,399.26,398.85,395.34,397.61,395.17,401.69,394.78,388.94,392.96,376.61,381.56,391.44,378.33,388.30,392.49,414.07,404.66,406.04,402.05,412.12,402.69,403.56,409.16,399.63,406.40,394.74,387.11,388.91,381.24,396.96,377.38,368.05,372.18,371.80,368.03,366.22,363.93,361.38,370.35,377.07,381.94,378.42,379.69,369.21,376.12,371.07,371.20,375.73,372.76,370.23,368.02,369.26,371.02,366.94,363.08,361.15,376.39,378.32,374.64,375.38,368.69,367.22,365.16,366.89,367.72,363.59,359.80,362.41,361.31,355.51,357.75,357.83,357.01,354.41,353.49,356.17,360.49,361.15,358.48,357.91,357.48,352.36,358.93,366.52,368.78,369.34,363.32,356.76,357.04,348.80,359.36,350.48,347.22,337.21,329.95,329.78,329.37,336.45,354.48,363.66,L8
2023-11-26 22:00:05+00:00,379.16,371.80,375.31,372.44,372.69,379.27,376.57,381.25,387.52,388.63,391.34,391.96,378.78,383.03,379.72,373.70,366.03,370.49,377.42,381.74,381.93,388.12,388.66,395.41,391.56,389.92,396.22,390.26,388.19,392.78,386.60,381.34,381.31,382.36,379.55,367.54,355.47,354.79,354.03,352.49,351.46,356.84,360.32,357.72,361.21,361.11,365.45,365.89,361.26,360.48,362.02,363.70,360.54,355.97,355.18,353.09,356.29,353.47,360.84,361.53,357.99,360.18,357.26,363.12,357.24,361.14,359.10,354.13,356.44,350.92,350.79,356.27,358.03,354.34,351.15,348.20,350.73,344.94,348.81,349.32,346.03,344.15,345.63,346.90,352.69,351.56,350.54,354.47,357.72,365.01,360.40,355.20,351.15,346.00,343.85,342.65,338.55,333.99,332.92,333.88,327.38,323.50,329.34,323.22,334.54,,L8
2024-01-01 19:32:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.30,378.63,363.20,365.20,363.35,366.79,368.05,362.44,368.79,365.67,364.02,368.23,370.55,368.65,366.55,369.34,366.04,369.18,366.40,364.52,360.22,357.71,359.21,353.08,353.64,355.58,353.54,353.17,355.70,347.25,349.61,349.87,350.16,360.71,364.86,367.35,367.66,370.78,370.92,363.02,358.88,350.73,335.67,341.73,344.28,346.22,349.70,345.87,341.14,338.48,341.18,362.19,375.75,397.07,L7
2024-01-13 21:59:59+00:00,398.13,386.52,380.35,376.17,378.22,374.64,383.60,388.06,395.23,399.37,396.11,395.58,392.02,394.02,385.35,388.26,380.70,383.97,390.71,389.95,395.51,396.74,401.20,399.72,399.43,402.92,405.31,404.37,404.46,400.53,394.65,396.50,399.62,389.27,387.74,380.46,367.54,359.25,364.35,370.80,365.35,368.83,370.97,378.05,377.69,376.30,378.67,377.69,377.55,376.46,374.44,380.76,372.41,374.23,371.83,372.10,371.83,368.00,368.30,367.16,367.14,368.57,369.62,367.87,366.51,370.52,369.97,369.59,368.35,371.08,366.48,363.17,367.12,365.47,358.16,359.59,357.20,353.91,347.70,350.81,347.30,350.18,355.45,357.70,360.28,360.94,359.47,364.04,371.94,369.34,369.88,354.69,347.98,348.89,347.36,341.72,339.67,344.85,346.62,345.95,348.76,339.29,347.05,356.32,359.94,349.53,L8
