dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105,satname
2022-03-04 21:59:52+00:00,373.74,362.14,362.10,358.50,359.54,359.52,358.19,360.64,362.92,365.14,366.34,364.24,366.67,367.32,364.60,367.60,367.56,365.51,368.52,369.08,370.79,372.51,374.15,375.25,374.87,376.78,377.02,374.53,376.06,374.85,375.32,372.65,371.74,371.11,367.35,362.46,355.12,349.65,354.13,356.12,355.77,358.24,357.43,359.11,361.61,363.02,361.29,359.09,361.03,362.49,364.16,362.23,358.43,360.63,361.14,360.05,360.61,361.88,361.98,360.84,361.47,361.61,362.86,364.21,364.78,365.57,366.30,364.36,364.59,360.57,358.28,358.34,356.03,354.94,351.74,348.83,348.02,347.98,347.84,348.87,349.36,350.77,352.16,354.50,357.75,359.22,360.66,361.63,364.97,366.89,366.87,365.41,364.05,361.86,360.32,359.33,359.51,359.59,358.00,355.17,351.27,347.47,346.41,341.44,344.66,325.42,L9
2022-04-13 21:59:41+00:00,374.28,363.01,362.77,359.18,360.39,360.03,358.63,361.11,363.72,365.79,366.53,364.32,366.91,368.05,365.59,368.07,367.40,366.59,368.40,369.55,371.75,372.54,374.31,375.29,374.85,376.74,377.79,374.83,376.08,375.54,375.85,372.50,372.24,372.02,367.75,362.86,355.21,349.42,354.30,356.51,355.64,358.65,357.44,358.68,361.04,362.50,361.23,358.55,360.04,361.60,363.74,362.10,358.52,359.78,359.85,359.57,360.55,362.41,361.78,360.85,361.72,361.02,362.75,363.94,364.45,365.27,366.22,364.14,364.76,361.06,359.44,358.31,356.33,355.37,352.06,348.93,348.32,348.45,348.10,348.81,349.50,350.04,352.24,354.45,357.63,359.60,360.27,362.37,365.02,366.66,367.29,365.39,364.33,361.99,360.54,359.81,359.70,359.71,357.89,353.94,349.55,346.61,345.20,341.28,344.62,325.29,L8
2022-04-29 21:59:37+00:00,374.27,364.30,363.54,360.80,362.00,361.68,359.86,362.66,365.13,366.38,366.77,365.21,367.63,368.47,366.79,368.75,367.93,367.34,368.83,371.46,373.60,374.54,375.60,376.23,376.77,378.05,378.77,375.31,376.65,376.37,376.84,373.75,373.35,373.47,368.24,363.93,355.82,350.44,354.80,358.08,357.72,359.79,358.50,360.04,362.36,363.42,362.19,360.09,361.50,362.27,363.76,361.76,358.09,359.38,360.01,360.67,361.09,362.83,362.16,361.28,362.89,361.35,362.89,364.52,364.91,365.19,366.24,364.68,366.02,361.57,359.90,358.74,356.92,355.96,352.78,349.50,348.73,348.60,349.11,349.57,350.56,351.46,353.51,355.46,358.67,360.61,362.28,363.87,365.77,367.33,367.98,366.34,364.78,362.25,360.79,359.97,359.69,359.28,357.15,352.86,349.55,346.84,346.18,342.16,346.38,331.95,L8
2022-05-07 21:59:32+00:00,375.38,365.90,365.28,363.12,363.96,363.93,361.88,364.84,367.14,368.07,368.36,366.47,369.04,370.05,367.90,369.82,368.87,368.65,370.39,373.33,375.69,376.22,377.73,378.41,378.86,380.11,380.72,376.27,377.74,378.01,378.62,375.87,375.13,374.46,369.74,364.93,356.55,352.33,356.45,358.84,359.30,361.79,360.97,361.35,363.38,364.47,363.87,362.00,363.50,362.06,363.67,362.52,359.36,359.98,361.02,361.81,361.29,363.62,363.92,362.57,364.18,361.89,363.20,365.07,366.46,366.48,367.36,365.12,366.83,362.91,361.63,360.15,358.47,357.38,354.39,351.06,350.42,350.89,351.23,351.01,352.07,353.07,355.35,357.43,360.61,361.89,364.08,365.56,367.54,369.00,369.59,366.83,365.48,363.08,362.14,360.50,360.35,359.05,356.94,352.32,347.61,346.41,346.40,344.32,350.10,337.34,L9
2022-05-23 21:59:21+00:00,376.28,368.44,366.66,365.26,366.11,365.30,364.22,366.75,368.33,370.49,369.84,368.65,371.10,370.75,368.58,370.25,370.62,371.00,372.90,374.93,377.67,377.99,380.01,381.29,380.87,381.72,382.35,378.17,379.70,379.19,380.92,378.51,378.15,375.98,371.41,366.72,360.04,354.98,358.37,360.27,360.59,365.71,362.46,363.55,365.09,365.94,365.86,363.34,365.41,362.91,364.29,364.22,360.50,361.85,362.06,362.91,362.21,364.66,365.45,363.31,365.34,363.86,365.08,366.20,368.73,368.12,368.66,366.21,368.50,364.75,364.57,362.89,360.56,359.71,356.64,353.78,352.84,353.43,353.45,352.51,354.45,355.42,358.17,359.60,362.95,364.55,366.51,368.81,370.13,371.17,372.40,368.67,367.59,364.90,363.43,361.92,361.19,359.16,357.19,352.82,349.03,347.84,347.16,346.49,352.04,335.11,L9
2022-07-02 22:00:06+00:00,379.16,373.57,370.79,370.88,370.44,371.74,369.08,372.20,373.92,374.58,374.20,372.25,374.10,375.04,373.22,373.74,375.11,375.04,376.90,378.84,382.51,382.19,383.63,386.42,385.38,384.76,385.75,382.08,382.78,383.50,384.76,384.48,382.75,379.25,375.07,371.55,365.00,359.82,363.22,367.46,366.50,373.75,369.32,370.85,372.94,371.73,372.10,369.80,371.95,369.89,368.30,367.24,364.39,365.87,366.41,367.86,365.97,368.97,369.88,367.68,369.30,368.54,368.54,368.56,372.30,371.32,371.55,370.31,372.43,369.86,368.98,367.75,364.86,364.48,362.14,358.38,357.64,358.01,357.06,356.13,357.82,358.42,361.54,363.12,366.64,368.30,370.48,373.94,374.59,374.74,375.30,371.25,371.26,368.98,367.14,363.42,363.76,361.10,359.38,354.67,352.47,351.34,348.94,346.14,346.01,337.00,L8
2022-07-03 20:30:23+00:00,380.37,373.57,371.17,373.03,370.44,370.61,369.08,372.20,375.75,376.13,375.79,373.09,375.44,376.44,373.11,373.74,375.11,375.04,376.90,378.84,382.51,382.19,383.63,386.42,385.38,384.76,385.75,382.08,382.78,383.50,384.76,386.74,385.39,381.64,377.50,374.37,366.70,361.05,366.84,367.46,366.50,373.75,369.32,370.85,372.94,371.73,372.10,369.80,371.95,369.89,368.30,367.24,364.39,365.87,366.41,367.86,365.97,368.97,369.88,367.68,369.30,370.06,368.54,368.56,372.30,371.32,371.55,370.31,372.43,369.86,368.98,367.75,364.86,364.48,362.14,358.38,357.64,358.01,357.06,356.13,357.82,358.42,361.54,363.12,368.25,368.30,370.48,373.94,374.59,374.74,375.30,371.25,371.26,368.98,367.14,363.42,363.76,361.10,359.38,354.67,352.47,351.34,349.64,347.01,346.01,337.00,L7
2022-07-20 20:29:08+00:00,383.17,376.36,375.01,379.18,376.00,374.63,374.15,377.13,380.22,379.96,379.10,375.70,378.88,379.88,375.59,376.44,378.73,378.71,380.87,381.97,385.71,385.36,387.57,390.37,389.59,388.33,389.45,385.17,385.76,386.89,388.19,390.01,389.61,385.11,380.91,377.54,369.30,364.18,369.72,370.90,369.37,378.07,373.59,375.83,378.35,377.09,377.33,375.46,376.76,372.97,371.76,369.42,367.66,368.79,369.51,372.02,369.84,372.92,372.62,371.92,373.23,373.83,371.87,371.36,376.67,374.52,374.11,373.67,377.18,375.04,374.83,371.88,368.51,366.03,365.07,360.50,361.30,360.38,359.31,358.91,358.74,362.07,365.37,365.84,368.77,368.74,371.12,374.55,375.26,375.03,375.79,371.78,371.85,369.33,368.00,365.95,366.56,364.09,361.02,358.41,355.57,354.00,350.13,345.83,344.50,340.46,L7
2022-08-03 22:00:18+00:00,385.47,378.79,377.63,379.22,376.27,375.87,377.85,380.03,382.08,382.97,382.20,378.72,379.74,381.21,376.43,377.75,380.47,379.40,381.91,383.69,385.94,386.27,388.50,390.27,389.91,390.48,392.12,387.28,388.91,390.25,390.78,392.14,391.76,387.25,383.54,380.09,371.98,367.31,371.86,374.17,375.45,378.20,374.44,376.59,379.36,378.49,378.39,376.74,377.88,373.28,371.99,369.82,368.32,369.65,370.24,372.65,370.58,372.62,373.56,373.01,374.06,375.47,373.88,372.12,376.80,374.13,374.80,373.94,377.66,377.31,377.05,373.60,369.92,368.14,366.14,362.26,364.37,361.88,361.81,361.52,360.76,363.77,367.31,368.11,371.54,371.59,373.61,376.85,378.91,378.37,378.82,374.58,373.84,372.44,370.30,368.09,368.95,368.19,364.26,361.15,359.13,355.72,350.99,346.55,345.07,341.88,L8
2022-08-11 22:00:01+00:00,384.96,377.98,377.52,378.61,376.08,375.74,377.51,379.87,382.17,382.75,382.34,378.54,379.79,381.28,376.68,377.74,380.84,379.44,381.86,383.88,386.37,385.79,388.39,390.62,390.13,390.54,392.68,388.56,388.51,390.48,390.93,392.30,391.48,387.46,383.13,379.55,371.84,367.36,371.20,373.35,375.17,377.38,373.84,375.65,378.66,377.98,377.49,376.00,377.96,373.94,372.16,370.04,367.76,369.11,369.58,371.76,369.87,371.09,372.78,372.24,373.00,375.09,373.68,371.82,376.10,374.00,374.14,372.87,376.68,377.12,376.68,372.97,369.12,367.21,364.96,361.60,363.88,361.47,360.88,360.80,360.28,363.04,366.25,367.34,370.87,370.73,372.45,375.17,378.56,378.01,378.29,374.17,373.03,371.99,369.35,367.06,367.75,367.43,363.94,360.59,358.30,354.95,350.72,346.47,346.47,342.99,L9
2022-08-27 22:00:05+00:00,385.12,377.81,377.73,379.46,376.15,376.89,377.86,380.70,383.56,383.24,382.68,379.22,380.42,382.51,377.07,377.95,381.52,378.88,382.00,384.16,386.24,386.07,389.27,391.84,390.37,390.67,392.81,389.59,388.77,390.25,391.28,391.76,391.30,388.02,383.42,380.82,373.06,368.11,372.18,374.98,377.42,378.80,374.96,376.86,378.74,380.13,378.22,377.14,379.69,375.55,373.72,371.32,368.19,369.89,369.54,371.57,371.11,371.32,373.56,372.71,373.77,375.42,375.05,372.80,376.39,374.29,374.34,373.26,376.70,378.04,376.79,372.96,369.37,367.20,364.14,361.26,363.43,361.31,360.52,360.70,360.04,362.48,365.78,367.59,370.99,370.42,372.24,374.32,378.73,378.69,379.14,374.39,372.75,371.52,369.15,366.78,367.47,367.15,363.87,359.76,357.92,354.60,350.86,347.43,348.59,346.25,L9
2022-10-06 22:00:26+00:00,388.79,381.96,381.24,384.04,379.89,380.40,383.07,386.27,388.82,387.99,387.42,385.05,387.06,387.95,380.49,380.89,385.19,383.13,386.16,390.08,392.40,391.36,395.69,398.85,396.72,395.86,397.16,396.28,393.99,395.54,396.29,397.08,397.00,392.53,387.23,385.52,377.52,370.45,375.32,375.07,377.28,378.24,374.50,376.52,378.55,379.45,376.95,378.14,379.88,377.68,375.13,373.05,371.50,371.62,370.35,371.93,371.92,373.19,376.38,374.15,374.81,377.52,376.92,374.87,377.94,375.96,375.68,375.53,378.16,379.14,377.38,373.93,369.75,368.41,364.66,360.73,363.94,361.78,362.37,361.14,360.70,362.83,366.28,369.05,372.71,370.82,373.12,375.61,380.13,379.78,380.49,375.93,373.73,372.39,369.67,367.90,366.47,365.85,362.84,359.78,358.29,358.16,352.58,350.26,352.82,347.41,L8
2022-10-22 22:00:27+00:00,389.52,381.65,380.67,383.75,379.99,380.76,383.37,386.68,388.49,387.42,387.22,384.82,388.27,388.62,379.84,380.70,384.25,382.37,386.22,390.50,393.10,393.88,396.42,399.70,398.76,396.32,397.53,397.72,394.69,396.24,396.73,397.61,397.21,392.26,387.45,386.10,378.78,371.46,376.10,377.06,378.06,378.68,375.65,377.44,380.23,380.55,377.82,379.67,381.83,379.25,375.88,373.77,371.79,372.03,371.27,372.20,372.41,374.38,377.05,374.79,376.18,377.98,377.54,375.40,379.00,376.18,375.87,376.18,378.61,379.91,377.74,374.02,369.66,367.62,364.27,359.95,363.74,362.18,363.11,362.28,362.02,364.33,367.34,369.57,372.75,370.65,372.94,375.83,380.69,380.44,380.14,375.32,371.95,372.29,369.14,367.11,364.46,364.59,362.47,361.79,360.66,358.77,352.28,353.31,356.48,354.50,L8
2022-12-01 22:00:15+00:00,387.13,376.95,378.62,380.51,376.68,376.98,379.53,381.33,384.16,383.19,383.87,381.32,385.68,388.34,378.86,379.25,380.71,378.21,381.75,388.10,390.16,389.81,394.42,398.45,394.93,392.90,395.73,396.69,389.62,391.83,391.77,394.12,394.78,390.53,385.48,382.77,377.19,371.36,376.37,374.30,375.29,375.04,374.87,374.71,378.65,378.93,376.70,379.04,379.97,378.44,373.83,371.78,369.27,369.07,369.27,368.99,371.79,372.30,376.38,374.47,374.25,376.85,376.89,376.30,377.06,375.26,374.40,375.47,376.38,378.20,376.44,372.34,366.68,363.58,359.40,355.67,360.29,360.12,361.42,359.93,358.18,361.08,363.39,366.69,370.34,364.63,366.72,369.78,376.82,377.68,375.21,370.74,366.87,368.48,366.38,363.79,361.17,362.45,360.98,363.36,360.30,358.64,353.14,354.84,357.17,355.02,L9
2022-12-03 20:13:45+00:00,383.11,374.95,377.17,378.33,375.44,374.97,377.88,378.72,381.22,380.53,380.73,379.30,383.58,386.60,377.07,377.71,377.11,374.94,378.99,385.05,388.45,387.69,392.41,395.64,392.91,390.70,392.39,393.69,387.56,388.46,389.84,391.98,392.33,387.82,382.52,379.98,373.79,368.93,373.43,372.07,372.52,371.94,372.54,371.84,375.70,375.17,374.29,376.24,376.79,375.79,370.83,368.67,365.76,366.35,366.17,366.97,369.03,369.77,373.51,371.98,372.11,374.54,374.87,374.19,374.63,372.38,372.43,373.25,373.68,375.40,373.97,369.92,364.34,361.79,357.66,353.44,357.16,357.33,359.44,358.91,356.91,359.35,362.17,364.93,368.27,362.25,364.30,367.41,374.16,375.05,372.69,367.92,363.76,365.65,364.31,361.93,358.35,359.89,359.06,361.72,357.56,355.67,351.28,353.68,355.94,353.44,L7
2022-12-25 20:16:02+00:00,381.97,373.52,374.69,375.82,374.26,373.17,375.53,375.31,378.08,378.15,377.82,376.89,381.18,384.24,375.39,376.37,374.42,372.87,376.79,383.03,386.29,386.01,390.46,393.89,390.73,388.86,390.44,391.15,386.02,386.20,387.99,389.69,390.01,385.76,380.41,377.49,371.04,366.89,371.37,370.03,371.16,370.58,370.96,370.72,374.39,374.17,372.67,374.18,374.64,373.05,368.58,366.71,363.69,364.32,364.38,364.67,366.58,367.89,371.14,369.57,370.02,374.54,374.87,374.19,374.63,372.38,372.43,373.25,373.68,375.40,373.97,369.92,364.34,361.79,357.66,353.44,357.16,357.33,359.44,358.91,356.91,359.35,362.17,364.93,368.27,362.25,364.30,367.41,374.16,375.05,372.69,367.92,363.76,365.65,363.30,361.16,357.28,359.31,358.23,360.75,356.75,354.35,350.65,351.84,354.07,350.29,L7
2023-02-19 20:10:46+00:00,374.08,371.43,372.13,368.72,372.40,369.63,371.43,372.29,371.39,372.14,370.04,371.77,376.37,379.24,371.46,372.83,367.91,368.68,373.20,377.81,382.45,384.18,389.51,392.07,390.37,387.93,386.11,391.36,384.13,383.79,386.46,383.90,384.56,378.08,373.56,369.75,363.99,361.47,364.53,366.52,366.16,365.45,365.87,367.06,368.93,368.30,368.52,370.28,369.46,367.95,363.08,361.67,359.30,360.51,357.29,359.23,363.25,366.06,368.01,365.06,366.66,368.47,370.24,372.06,371.55,370.14,369.12,371.37,369.95,371.97,367.63,365.07,360.85,359.45,352.88,349.56,351.24,354.57,358.81,357.95,358.13,358.51,360.29,362.49,363.59,357.73,359.94,363.65,369.95,370.66,369.18,362.88,357.02,359.30,359.40,358.32,351.88,353.53,353.48,358.35,353.36,352.56,346.98,352.62,354.88,351.07,L7
2023-03-03 20:01:59+00:00,372.76,370.47,371.28,367.52,372.54,369.26,372.11,371.48,369.48,370.72,368.21,370.11,374.39,376.12,370.09,370.61,365.12,368.19,372.33,376.55,381.39,383.77,387.85,390.35,389.92,387.12,383.96,389.09,383.19,383.60,385.51,385.81,386.87,376.93,371.75,367.38,361.03,359.11,362.83,363.97,363.55,363.47,364.05,365.31,366.76,365.16,366.96,367.99,367.07,365.18,361.22,358.13,357.15,357.74,356.04,357.95,359.80,363.27,364.84,361.99,364.02,366.50,367.13,369.74,368.64,368.88,367.92,370.54,367.79,368.24,364.13,363.00,358.65,357.26,352.34,347.28,348.88,352.86,358.65,357.64,357.96,358.83,360.96,361.76,362.46,355.52,359.18,363.56,368.14,368.65,366.65,360.39,354.92,357.27,357.67,357.21,349.87,351.17,352.03,359.25,352.20,351.98,343.90,350.51,353.82,345.55,L7
2023-03-07 22:00:01+00:00,376.09,373.85,372.47,368.98,373.60,371.27,374.47,373.74,372.26,372.75,370.88,371.84,375.12,375.70,370.91,371.98,366.44,369.57,373.89,378.27,381.66,384.25,387.75,391.05,389.90,387.75,384.52,388.43,384.11,383.70,386.12,386.47,386.90,377.18,373.35,368.11,361.44,359.86,362.95,363.89,363.40,363.94,365.20,365.64,366.82,365.62,366.55,368.42,367.16,365.33,361.45,358.57,358.23,358.85,357.17,358.38,360.31,363.29,365.27,363.46,365.07,367.45,368.74,370.82,370.33,370.65,369.39,371.29,368.30,368.57,365.42,363.95,360.42,358.85,355.57,350.78,351.86,353.94,358.98,357.74,358.26,358.55,360.90,361.79,362.80,357.77,360.44,364.58,367.57,368.12,367.56,361.30,355.83,356.15,356.96,357.08,350.38,350.53,352.43,357.24,349.85,348.96,343.67,347.94,351.31,342.57,L9
2023-03-08 20:06:28+00:00,377.19,373.85,372.47,368.98,373.60,371.27,374.47,373.74,372.26,372.75,370.88,371.84,375.12,375.70,370.91,371.98,366.44,369.57,373.89,378.27,381.66,384.25,387.75,391.05,389.90,387.75,384.52,388.43,384.11,383.70,386.12,386.47,386.90,377.18,373.35,368.11,361.44,359.86,362.95,363.89,363.40,363.17,364.97,365.34,366.32,365.33,365.52,368.05,366.97,365.27,360.65,358.86,358.56,359.16,357.53,358.73,359.85,362.00,364.39,362.48,365.12,367.10,368.56,370.40,369.19,370.48,369.17,371.18,368.37,367.58,365.13,362.94,360.52,359.24,356.94,352.46,352.09,355.74,358.88,358.06,357.49,357.08,358.87,360.26,361.24,357.51,360.64,364.33,366.88,366.95,366.61,361.57,356.28,355.03,355.17,355.80,349.42,349.53,350.50,354.59,348.40,346.45,342.80,344.14,347.92,342.57,L7
2023-03-15 21:59:48+00:00,378.19,375.23,372.81,371.13,374.63,373.25,377.06,375.79,374.68,375.21,373.19,374.07,376.47,377.46,373.72,374.01,369.14,371.57,375.05,379.29,383.52,385.00,388.45,392.23,390.61,388.02,385.80,388.96,384.96,384.95,387.19,388.04,387.74,377.42,374.36,369.14,363.47,360.87,363.23,364.31,364.69,364.35,366.06,366.06,367.60,366.68,366.55,368.59,367.26,365.62,361.87,360.16,359.94,360.19,358.54,359.90,360.69,363.13,365.73,363.99,366.47,368.43,371.07,372.11,371.26,372.03,370.75,372.56,370.01,368.64,366.54,364.56,362.31,360.56,358.89,354.14,353.88,356.21,359.72,358.08,358.01,357.35,359.32,359.24,360.43,357.81,360.24,364.51,367.28,367.66,367.54,361.85,355.43,354.06,356.13,355.87,349.48,349.80,351.04,353.54,346.88,344.91,342.16,344.55,346.11,339.11,L8
2023-03-23 21:59:55+00:00,380.12,376.95,374.49,372.36,376.00,375.57,378.96,377.95,377.52,377.36,375.57,375.78,377.69,378.63,375.29,375.44,370.88,372.83,376.44,381.01,385.00,385.67,389.60,393.75,390.94,388.83,386.17,389.55,386.23,385.41,388.08,389.14,388.09,377.98,374.51,369.86,363.69,360.63,363.91,364.67,365.04,365.47,367.02,366.64,367.78,367.28,367.28,369.04,367.90,365.93,362.91,360.81,360.73,360.74,359.06,360.73,360.93,363.90,366.68,365.33,367.49,369.16,372.08,373.08,372.52,372.55,371.49,372.71,370.65,368.69,367.65,365.96,363.22,361.36,360.06,355.39,354.78,356.73,360.48,358.67,359.09,357.88,359.21,359.12,361.61,359.86,360.69,365.38,368.13,368.57,368.44,363.26,356.75,355.19,356.23,357.02,350.62,351.46,352.78,353.51,346.84,344.18,342.71,345.33,346.11,338.34,L9
2023-03-30 20:05:48+00:00,379.30,376.85,374.33,372.25,375.97,376.36,380.19,379.56,379.13,379.29,377.37,377.39,379.03,379.47,376.97,377.71,373.97,375.01,378.71,381.86,385.54,387.42,389.76,396.00,390.94,388.83,386.17,389.55,389.29,386.19,388.34,389.65,388.58,379.31,376.03,371.48,364.83,360.78,364.00,365.72,365.61,365.88,367.81,366.78,368.17,368.45,367.85,369.06,368.59,366.82,363.39,362.11,362.06,361.81,359.54,361.32,361.99,364.45,367.30,365.49,367.98,371.07,373.72,373.45,372.78,373.69,372.53,373.58,371.28,369.01,368.22,366.20,364.24,361.36,360.06,356.49,355.41,357.52,360.46,358.67,359.09,357.88,359.21,359.12,361.61,359.86,360.69,365.38,368.13,368.57,368.44,363.26,356.75,355.19,356.23,357.02,350.62,351.46,352.78,353.51,346.84,344.18,342.71,345.33,346.11,338.34,L7
2023-04-08 21:59:46+00:00,379.16,376.83,373.86,371.88,376.65,376.71,381.20,380.44,380.50,380.15,378.58,377.82,378.42,379.12,377.78,379.12,375.19,375.58,379.79,382.73,385.62,387.94,389.46,394.61,390.64,389.51,386.58,388.73,389.94,385.90,389.11,390.19,388.27,379.10,376.57,372.01,364.82,360.57,363.56,365.11,364.97,365.91,367.88,366.56,367.60,368.46,368.17,367.84,367.59,366.43,362.90,361.83,361.20,361.53,360.09,361.91,362.33,364.11,365.98,365.74,368.26,370.67,374.04,373.77,373.76,374.52,373.55,372.69,370.69,369.01,367.76,366.43,364.98,360.71,360.41,357.72,356.27,357.51,359.59,359.27,359.42,358.07,358.85,358.53,359.94,360.99,361.22,364.56,367.49,367.71,368.59,363.60,356.37,355.03,356.50,356.60,350.61,351.15,353.49,352.87,345.00,338.42,341.70,344.06,345.30,333.67,L9
2023-04-24 21:59:40+00:00,380.01,379.16,375.47,372.84,377.73,378.38,383.53,382.01,382.53,381.78,380.32,380.20,378.53,378.79,378.84,380.55,377.04,377.71,381.11,384.07,386.92,387.44,390.32,395.59,390.21,390.73,387.77,388.55,391.06,387.03,389.93,391.25,389.09,380.32,377.36,372.60,365.31,360.73,364.04,364.47,365.10,366.88,368.43,366.78,367.22,368.48,368.52,367.75,367.27,365.93,362.95,361.54,361.62,362.18,360.44,362.66,362.73,364.19,366.70,366.33,368.14,371.80,375.52,375.80,374.72,375.47,375.16,373.59,371.74,369.77,368.99,367.33,366.43,363.25,362.28,360.25,357.73,358.59,360.42,359.48,359.38,357.84,358.97,359.55,361.77,363.08,362.33,365.44,368.55,368.93,370.40,364.98,358.47,356.09,358.01,357.89,352.63,353.04,354.99,352.04,343.82,339.25,342.71,340.86,343.30,327.55,L9
2023-05-25 19:51:36+00:00,382.59,379.16,375.47,372.84,377.73,378.38,383.53,382.01,382.53,381.78,380.32,380.20,378.53,378.79,378.84,380.55,377.04,377.71,381.11,384.07,386.92,387.44,390.32,395.59,390.21,390.73,387.77,388.55,391.06,387.03,389.93,391.25,389.09,380.32,377.36,372.60,365.31,360.73,364.04,364.47,365.10,366.88,368.43,366.78,367.22,368.48,368.52,367.75,367.27,365.93,362.95,361.54,361.62,362.18,360.44,362.66,362.73,364.19,366.70,366.33,370.23,371.80,375.52,374.73,374.72,375.47,375.16,373.59,371.74,369.77,368.99,367.33,366.43,363.25,362.28,360.25,357.73,358.59,361.87,360.60,361.39,360.07,361.10,361.56,362.56,364.45,362.33,365.44,368.55,368.93,370.40,364.98,358.47,356.09,358.01,357.89,352.63,353.04,354.99,352.04,343.82,339.25,342.71,340.86,343.30,327.55,L7
2023-05-30 19:55:25+00:00,384.65,379.16,375.47,372.84,377.73,378.38,383.53,382.01,382.53,381.78,380.32,380.20,378.53,378.79,378.84,380.55,377.04,377.71,381.11,384.07,386.92,387.44,390.32,395.59,390.21,390.73,387.77,388.55,391.06,387.03,389.93,391.25,389.09,380.32,377.36,372.60,365.31,360.73,364.04,364.47,365.10,366.88,368.43,366.78,367.22,368.48,368.52,367.75,367.27,365.93,362.95,361.54,361.62,362.18,360.44,362.66,362.73,364.19,366.70,366.33,370.23,371.80,375.52,374.73,374.72,375.47,375.16,373.59,371.74,369.77,368.99,367.33,366.43,363.25,362.28,360.25,357.73,358.59,361.87,360.60,361.39,360.07,361.10,361.56,362.56,364.45,362.33,365.44,368.55,368.93,370.40,364.98,358.47,356.09,358.01,357.89,352.63,353.04,354.99,352.04,343.82,339.25,343.17,341.66,344.51,329.18,L7
2023-06-11 21:59:13+00:00,390.28,384.20,379.62,377.66,382.05,382.95,388.21,387.62,388.85,387.59,386.92,385.31,382.59,380.27,382.34,384.24,383.48,383.30,385.51,387.63,389.38,391.72,392.43,398.80,394.13,395.23,393.41,393.80,396.66,392.58,394.51,395.44,393.79,386.53,382.87,377.15,369.75,362.78,367.61,367.21,368.95,370.32,370.51,369.87,369.62,371.83,370.40,369.35,369.79,368.33,366.39,365.34,366.39,366.13,363.97,364.96,365.05,366.93,369.80,370.27,373.64,375.46,379.23,377.83,378.20,379.26,378.57,376.96,375.06,372.56,372.02,370.79,369.89,367.82,368.46,366.12,363.39,362.73,364.86,362.81,364.87,363.25,363.31,364.27,364.82,368.97,367.53,371.05,373.62,373.78,375.78,371.26,364.66,360.48,359.81,359.90,355.80,355.90,357.34,350.91,345.81,341.27,345.11,341.76,344.82,329.18,L9
2023-06-19 21:59:19+00:00,390.84,385.86,381.05,379.06,382.56,383.75,389.24,388.28,390.24,388.87,388.18,387.08,383.86,381.64,383.44,384.65,384.65,384.07,385.85,388.05,390.42,392.59,392.84,399.56,395.73,395.84,395.16,395.62,397.16,393.66,395.97,396.54,395.17,388.36,384.30,378.68,370.82,363.65,367.99,367.55,369.82,370.98,370.82,370.42,370.27,372.56,371.20,369.59,370.37,369.17,367.65,366.73,367.35,366.91,364.95,365.90,366.07,367.93,371.01,371.01,374.41,375.70,379.57,378.78,378.96,379.71,378.76,377.46,375.76,373.58,372.77,371.23,370.10,368.36,367.92,366.19,363.79,362.76,364.76,363.13,365.41,363.95,363.64,365.14,365.28,369.37,368.41,371.70,374.79,374.48,376.34,371.70,365.51,362.17,361.00,360.86,356.77,356.57,357.71,350.90,346.08,342.47,346.40,343.03,347.09,331.74,L8
