,dates,jap0023-0000,jap0023-0001,jap0023-0002,jap0023-0003,jap0023-0004,jap0023-0005,jap0023-0006,jap0023-0007,jap0023-0008,jap0023-0009,jap0023-0010,jap0023-0011,jap0023-0012,jap0023-0013,jap0023-0014,jap0023-0015,jap0023-0016,jap0023-0017,jap0023-0018,jap0023-0019,jap0023-0020,jap0023-0021,jap0023-0022,jap0023-0023,jap0023-0024,jap0023-0025,jap0023-0026,jap0023-0027,jap0023-0028,jap0023-0029,jap0023-0030,jap0023-0031,jap0023-0032,jap0023-0033,jap0023-0034,jap0023-0035,jap0023-0036,jap0023-0037,jap0023-0038,jap0023-0039,jap0023-0040,jap0023-0041,jap0023-0042,jap0023-0043,jap0023-0044,jap0023-0045,jap0023-0046,jap0023-0047,jap0023-0048,jap0023-0049,jap0023-0050,jap0023-0051,jap0023-0052,jap0023-0053,jap0023-0054,jap0023-0055,jap0023-0056,jap0023-0057,jap0023-0058,jap0023-0059,jap0023-0060,jap0023-0061,jap0023-0062,jap0023-0063,jap0023-0064,jap0023-0065,jap0023-0066,jap0023-0067,jap0023-0068,jap0023-0069,jap0023-0070,jap0023-0071,jap0023-0072,jap0023-0073,jap0023-0074,jap0023-0075,jap0023-0076,jap0023-0077,jap0023-0078,jap0023-0079,jap0023-0080,jap0023-0081,jap0023-0082,jap0023-0083,jap0023-0084,jap0023-0085,jap0023-0086,jap0023-0087,jap0023-0088,jap0023-0089,jap0023-0090,jap0023-0091,jap0023-0092,jap0023-0093,jap0023-0094,jap0023-0095,jap0023-0096,jap0023-0097,jap0023-0098,jap0023-0099,jap0023-0100
85,2004-10-29 00:43:43+00:00,142.2417815467331,145.17975917963633,150.81342847296708,144.26585879987385,142.79236154977713,132.1970018755639,133.55766041075688,133.2108233822684,132.88766178911652,127.95270570893884,126.55320919926936,132.0594389961044,133.01482812334362,137.77925526351282,137.7756135524168,133.88576265304113,130.2478506876114,123.45362168534076,131.49242563135826,129.95855835675144,139.19926962926814,139.10174463887736,139.38535704806623,,,,,,,,,,,,120.8875421665516,122.35685827592184,119.11014014528625,119.33909774699566,122.51997386280662,122.4120972970745,123.44668073326913,125.74996617329046,126.2409609992026,127.83124158934268,128.53236754238176,131.95003814689736,,,,,,,,,135.4419740787651,140.1978153454528,142.98064236281107,144.90969299972474,146.98807550639336,143.0139751346145,135.97431912397957,126.24848184500357,125.18384657431797,118.50825427006637,110.82485698926666,110.62866165177678,112.98239996696462,114.21547486869818,118.08572436775117,,,,,,,,,130.41293575280835,136.23578425760547,137.25124027839843,140.14697960455803,136.05269729551196,133.16412630139655,130.02712644508853,129.20149280265667,129.65961627496168,133.35869224301427,,,,,,,,123.87843662163174,118.57121953244572,117.21370243478083,109.42700548806944,108.59739457129831,116.92535635238923,119.50457234879269
86,2004-11-30 00:44:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2005-02-25 00:50:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2005-08-13 00:44:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,119.69053498917128,117.85465273935569,112.52401949808942,111.95136553764577,111.09670428141187,105.02792912798733,105.20450633372108,111.5378618513323,110.57522046677312,118.72000185466534,116.8918562467525,116.31656014678119,113.06376270566565,110.9506026253824,114.89800534523383,115.58765553744517,,,,,,,,,118.43571063704914,126.36223740198749,130.76115870658148,131.9357235570217,131.8668475765087,133.4134697429981,134.358657718591,138.37584635962338,132.92499183898943,138.26451088747723,137.52943383013988,134.64615244356077,131.23427405392536,,,,,,,,,,,109.83971736419886,107.64355477877555,114.39206742099189,115.53629851750142,113.33706872641031,123.52486447234699,132.50900820029221,133.06544334158468,129.03300029747186,132.3704236044334,132.6916961719119,,,,,,,122.71548869757837,132.1291563406819,141.4057162056165,142.15499544764066,135.7188896515197,121.09651132596147,113.00734883042858,111.99617869442574,108.2367009136778,103.91551348436592,,,
89,2005-09-29 00:49:09+00:00,,,,,,,,,128.0226927412011,136.39762032948437,120.62910004429503,122.96152894086666,121.57692615459565,114.86385297037913,129.38356344610344,129.62048928867597,125.019581710393,122.07530334772267,123.36080192584936,126.84110895146422,130.88475311981878,134.23320087644305,134.13588954131353,131.4449933333476,126.40023500369726,124.67083319715115,118.64350620354384,111.4144092660587,106.54332145828305,105.6582169539476,103.3914223050827,106.8716220452768,110.71323936552561,114.4018703428918,110.23373932124672,110.17007697950119,111.28524470895917,112.61786340246137,116.06552479943855,119.5827462799783,119.08589463319406,119.84033083401799,120.19540580929873,120.95453482874208,124.05908319507813,127.64986256468586,128.9267182223648,131.4223954705399,129.08022007979642,124.7809057799368,128.68887836667608,129.3011330540159,130.23611764642754,132.69575067172042,132.67904574515103,133.06226797894195,134.5789109411386,137.62913321080023,137.59290209985767,139.53878343352739,132.2269667949735,125.01100764779156,119.42851733339585,115.45462363632058,109.54633765523322,104.54589807780567,104.48916736721762,110.95151832832676,113.81569404902287,116.66076081339307,118.24594430576371,106.43852414601244,104.93019069346192,111.5421541528628,112.71791958438456,115.18570835636969,119.55019763274177,126.56118944333886,122.62133348806259,124.66618791879253,135.3069596964132,130.25807917397114,127.42647070327124,125.32791402919277,121.55336674890914,126.43460069999952,127.28370343163147,131.82918818707455,124.33860598145719,131.39416212577478,138.33565075723214,138.71250441803397,128.8576419014181,118.11560429143978,110.72399940318442,109.56205708676339,111.47418445641858,108.60870599110524,100.25170328553989,109.36957063633332,114.87874078033428
90,2005-11-01 00:44:14+00:00,140.72071974530087,142.01499201596232,153.29368016354778,148.65829553455993,144.0696231289674,134.3260964501805,134.092912334938,135.19644810916554,136.50163729481594,133.25863347926798,133.71647472940992,132.07627121010114,141.1908122547772,143.32151395807983,139.68448056912698,134.08310716852725,128.92922528575522,129.20600142873957,130.4562442565873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.17633271396568,145.4093288729414,142.1608113332589,142.82965606985064,145.6535253584002,146.09035229639693,143.89397946113024,135.14469157397997,131.9128292961226,126.31976768773023,123.61517527904363,113.10320655633191,112.91489222977816,,,,,,,,,,124.6577700848078,134.12011925216834,134.430147597604,137.15969098702777,135.81030844802657,135.55405406501228,135.60262232033443,133.85204026232765,128.64727080408323,128.30418277163108,,,,,,,,143.39469877874637,127.16920366006784,115.56963130050639,118.1369078206615,114.73707101027026,110.0049881066011,109.13840726540033,115.05994113428883,118.19014191635307
91,2005-11-08 00:50:30+00:00,138.01620205917345,138.9046870800933,150.65807494209938,145.6583659354677,142.3723317920598,134.68169420447015,129.5397229282195,130.93100474110818,126.47699804210934,126.57782848290087,127.0665259371869,125.76958665872475,130.3653343942229,134.42534817096413,129.2765720307155,126.03524274766126,120.96496719091624,101.45242583186281,,,,,,,,101.65042520792915,,,,,,,,108.64523956488314,113.560762964095,112.6151903964847,110.86139165135532,109.00638425383687,111.73957848752656,112.71035104543003,115.67853140759966,118.5441329752382,118.16383586829436,115.8592111106081,120.69627827308543,123.01059677519422,121.90907627887077,123.38559774569102,123.020267012876,,,,,,135.57574969763672,136.71768607341528,127.73584261173929,,,,,,,,88.28740992857942,75.25506253977477,,,105.14301788640279,108.6521351801607,117.72536932451091,,,,,,120.33748394526945,130.8804899261479,125.70526862127383,129.79930081333754,132.76691967292055,129.72267751162593,121.792573427803,121.88881747775974,119.76773492652293,121.82285909386384,124.35303678240486,123.98185432353819,131.64910945414337,,,,122.8491822045177,115.32319597803124,112.09395669974403,109.78195326146505,103.18137927973355,94.92465247012152,91.70827492070006,99.76095276069572,107.19560052601653
92,2005-11-16 00:49:30+00:00,120.63976608363188,113.88066180183705,,,,,,,,106.96502641074261,92.0547761290827,,,,,,,,,,,133.76827702648347,126.26780882697443,121.40131945651501,120.02099957704124,118.2973228993327,110.41567304126086,,,,,,108.6259870811437,114.64805320447381,114.9676897583936,114.7893279187983,109.25277542324912,111.73579091600993,109.23983478994244,111.51394923957037,113.5144586033563,113.8000047469354,118.70191909951848,115.3015299650692,118.18375188194814,120.17470215363515,121.57432150643122,119.65670223462675,123.35942221278466,126.76164157959983,130.35487346774863,131.0790490876342,132.4631864501627,137.3998097840874,135.20293226636088,134.05901490925237,133.83128453512847,135.39080662588074,137.36311542204515,130.09455477824898,122.66442413081225,115.28029035709993,102.56330365634392,,98.42864026662274,99.11178487171733,100.20178019179065,101.48025769090873,103.98683089930269,106.5307894653961,109.75252149562314,108.51642416360257,103.14217525188798,112.2894950695798,113.84493906295117,111.22694456529842,122.9820771936823,129.11839602966475,124.29087957855131,126.76712039157567,125.66107312946333,124.52146840945565,120.33558797974469,117.89129683890205,114.84580190026782,115.48490708528908,119.38392566528194,121.50982117520965,126.64564269342632,135.10890043100136,138.19057524242868,140.73845859845244,129.18056188316655,119.8187068094387,112.57434360360034,108.01131722293898,,,,,
93,2005-11-17 00:44:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,119.87856077289922,121.36836067243829,121.90151983915668,122.86171012609927,125.8885472725743,121.88153539121316,118.77905475144345,126.66756295973562,128.29755368196348,126.62963238453452,126.4743224371517,125.39103490550133,124.01650610231502,130.709561712435,128.33410844346335,,,,,,,,,133.7531906214341,141.3408522128763,140.30891608855597,140.06932691229608,145.13290781746173,149.35185139419494,143.82902148633983,144.1323261038017,146.5175606120762,148.94223604086307,149.73017930235932,148.68306096242085,139.09693850295622,,,,,,,,,,,110.16992725238775,114.44526962949136,120.85852915550333,121.09899226999994,122.91390529944644,130.2660572603272,139.72841366706007,139.38540664241233,141.79898838772004,139.882714468718,136.56294470836815,,,,,,,,145.66157040852926,147.3318350775084,148.83572541858578,142.63015122650845,127.65035623354962,124.31508070984293,120.71753179813612,114.72202037045271,109.00361537788793,,,
94,2005-12-26 00:50:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2006-02-20 00:51:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2006-04-26 00:44:55+00:00,,,,,,,,,,,,,,,,,,,,,101.93953464377744,,,102.45750061169272,,,,,93.33722079982871,98.82013470371645,95.84851966906623,,,,,,,,,,,,,,,85.56019701946192,95.84095581827793,95.46876758551615,93.30023200386013,103.63781862802837,104.07980296599143,104.91059764730156,110.86346396223897,115.63341923428823,109.49563992607271,103.66089674650519,102.97415818844266,110.63376200516181,,,,,,,,,,65.46812127685784,102.06902189695754,94.09501671766233,100.49258285283034,97.19393070336163,95.90569999792382,94.9238137594184,103.66451607453789,108.29465997049094,116.26338748010986,119.1210611140711,116.00039466225886,,,,,,,,108.43278287966764,113.93392838114488,121.3651464762331,130.0970513018478,132.59753149695985,136.01893476644267,130.1591050814171,120.01906637072922,110.29028190892943,,,,,,
97,2006-05-12 00:44:58+00:00,146.55606843889296,147.08945061510184,152.31137834345466,145.00727280732468,144.10288758642594,139.84318485380268,137.2974842247105,139.58402942445298,125.3242467822884,126.27766921621276,125.90212405511821,122.83865408334968,127.46616654063929,127.00777945261379,128.69584472101923,126.83107502442125,123.08350033184851,120.41935972891557,120.62778844093094,124.61330622011491,121.8169805521845,136.94090435137502,133.6642264785763,128.94957476137193,129.44679778808853,119.35268632891359,120.53093050935445,,,,,,,,,,,114.86615653275696,118.65716812085324,107.29962323283772,108.16313366313953,116.81365655488473,112.37869848630207,111.79205981292668,115.02607727981575,113.95852605798814,120.48653888118119,121.67226109995772,115.25804237394918,128.12987579422108,,,,,,,,,137.18028075488724,139.63590236439148,135.67048380976752,117.87987619301697,108.67202581624984,116.06800722059582,102.37118398739837,103.00531948029182,105.90121954940673,109.09104998923024,116.2504020605094,115.51251082984926,124.14458647391402,116.66351617298443,116.00845601827731,,,,,,,,134.48819303487997,133.84018101281038,129.1732876321007,120.67590126135698,126.4365577374842,127.01372282637456,134.99954572256516,137.14659408232728,143.8788077521595,147.52155054729946,,,,,,,111.87179004148149,112.25826539211737,110.4870460377837,116.96482858464933,121.51889033880141
98,2006-05-27 00:53:19+00:00,143.34826251065482,139.65343560058267,143.4704658498989,141.0267679140813,137.9737935374406,133.31530634929484,127.24499729721789,124.92384000157855,121.20739332425714,117.52701788060779,120.36522185759686,117.62131529522593,121.63039706212763,124.28227861715192,118.7957491694359,115.3041363626806,117.24148664009287,114.07780804748195,112.88897211076316,113.7093998113497,121.097651384942,134.04334525342966,131.14969591587803,130.26819511418293,125.53581626247941,120.59389578912203,115.83538561004885,113.65028766996184,112.40557169795088,112.36868644658082,111.24182739271747,114.50815258498466,117.53251153240701,124.0025559146267,118.76379214147377,116.74279018237651,110.89744283681557,110.66087304055921,111.02086692641541,108.48562323039774,111.88523385467073,116.95942420858701,116.0470693695203,112.22432561537583,118.18920174936552,120.5655557619473,123.62274218569243,121.5913484303519,122.58478010870314,129.68656255665366,133.59491409232368,130.88572954817124,133.70693791144333,136.90921403401546,137.52798562960123,134.73701419585646,134.65772928693605,134.02496814012795,128.72928858778081,132.48557791566736,122.57535145630732,112.94328899681749,115.8201356775299,107.51155048658143,92.95136317257415,92.97899097327735,87.26935479584284,94.15525283542348,106.26877218981154,102.62111065712924,116.02858481441268,106.83832912634458,104.4331108141017,110.93476595222718,115.44946352827367,118.63370510096634,125.3727771675764,136.99930139657656,124.2741728472466,121.11875134721478,124.15058641897365,122.41641282777752,121.95513485462514,116.6700627090273,116.03404552546422,118.20073093675438,119.70761099487086,133.1620501170939,137.2716282622178,139.86144804590447,146.1624979660665,147.8243174324748,138.2258031518409,125.59572568638899,120.76740668075198,112.63641565082966,105.2320346353295,104.2397042812663,97.66318315206492,105.37827461425016,110.58686656179572
99,2006-06-04 00:51:07+00:00,,,,,,,,,,,,,,,,,,107.91600498755889,110.34278615079305,119.44398111002867,120.20716669779911,134.8550867261213,127.66059294124763,123.31604396207783,121.18246850258225,118.89294057689676,112.14273024635874,111.34114613852445,107.79818779339297,110.64957016354265,107.49225914271632,112.85049267950646,114.50039985452695,122.24008553289701,115.1447761535997,112.39621834223932,110.90911423296131,,,,,,,112.50046723181242,118.46352694138065,121.42359785967928,121.20974642976897,118.06705313527746,118.42378670189206,128.4201284147387,133.67300725639933,129.42240218777505,130.20395388674908,134.14643111748222,132.38942011310502,129.48275401294566,126.29837449725187,130.2074962398756,,,,,,,,94.55965515766376,89.2729418459213,95.11020077370182,105.60868441111192,99.53600039622219,108.27996733739462,105.22280396695439,99.7359261873236,105.19768584692079,108.8122898547754,113.4077303405613,121.80215144082896,128.0693563297442,120.95397978944996,,,,,,112.46007277006572,112.82201081641915,116.10932276053593,119.7716340078471,128.9744584229389,132.60832120586497,143.42471019973652,142.4583123219919,132.9497084411502,121.56080596794263,113.50339362954973,114.54257723582107,,,,103.59128642526144,109.38481947871378
100,2006-09-17 00:44:25+00:00,,,,,,,,,,,,,,,,,,,,,,120.48137805024861,136.7530976540412,128.75780287715344,129.0605865497156,126.97145298225459,116.5927824635656,120.35709715102536,113.3962795858572,110.33590575342936,110.1370574779247,113.91020357378378,119.21120238881824,123.28501685581901,118.87184636186717,116.85223802680875,115.73504530507536,,,,,,,,,118.29097450552278,119.65162119493813,122.53706855589795,122.78875585183908,128.7467321485521,133.1069939044809,135.9257767386651,133.72327029362407,143.75680950153844,143.48926451584697,140.10866989449937,139.63628931272675,144.81408240472058,,,,,,,,,,,,112.93917131864107,118.14682455239165,114.7743031823384,110.3843901374745,113.79923223513016,115.66746364921282,116.85247758652353,127.49482717724752,134.0128337936427,133.0243130615184,132.80534522553023,,,,,,,,131.30469809599396,139.3080126561407,145.51582534214265,148.87399230085833,146.92546074203335,141.41219768834782,130.5128787199387,123.93640368325728,119.55296384002108,,,,,
101,2006-09-24 00:50:33+00:00,,,,,,,,,,,,,,,,,,,,123.34159619064528,128.46006251618795,136.17696889468317,131.99319105957932,123.43978696846776,122.66238929663746,117.1529870648847,113.06956469414833,112.44698559898448,112.58823021707406,108.05429130936353,109.45831229822001,111.72388931203346,115.75838492856724,119.04029178841672,115.17127297698777,113.8440079399291,113.40450361612659,114.1591032565183,,,,,,,116.34644208207676,119.75868947194515,120.36211874026728,121.30004620072032,123.92731433127406,128.55082407954922,131.93798375879308,135.7573090992653,133.93844956375005,136.5017602809374,139.73581717194202,135.6821048023059,136.66819078155353,140.63485843654027,140.6067960736504,,,,,,,,85.55927546311796,106.04147491633856,108.66087513083579,108.78656851875219,116.34155778139358,109.31059356768912,104.72265261557413,110.99725389446813,113.61529018534672,116.86867380689043,127.46216568035089,131.91929483989415,129.91516269580785,130.14533433509905,,,,,115.96513270635238,123.12515722299953,125.8678955001206,126.9903353322495,132.20799529163702,138.56355979364173,145.48868220131263,147.7212565339159,139.62690236474202,127.48168096828178,122.61263223354072,118.01987987749928,,,,,108.68956521933534
102,2006-10-02 00:55:04+00:00,132.54294591784304,135.31224082379546,141.99667400843128,140.09328770026826,135.36185833856143,128.67270994347496,127.69049949372909,123.2880369830126,124.81303285109466,124.34955033288618,125.8991167733979,131.8693047709117,,,,,,,,,,,,,,,,,,,,,,,112.13294602980203,136.37693833163462,129.47039906115856,113.16825045374337,114.45106931816287,115.13902878143057,118.66803878132257,116.63367335504702,117.00701904334217,111.84032831776081,116.77304735596917,116.91146922114066,122.19279472241111,121.27705833095746,121.13203853522657,125.42846595522512,128.919834568208,127.31143374965549,129.08755597100503,130.3394407652495,133.08489951295292,133.1330151036729,131.36359730675133,134.66267438372114,140.88047642131713,134.56836748292642,128.85284999069776,124.09960576566941,116.49002562676455,109.25847763325461,97.02461275937068,93.71855699568138,92.91626575335785,101.87377987822998,105.36091921790802,107.9460925337043,116.76786986312278,106.71900593032856,106.18723452737693,110.4667984988987,111.70303737025914,117.76394707748067,125.16433147247723,129.52027589611683,122.9306197023064,127.58301051696724,128.69387006349532,129.5797323337206,124.10553348894936,118.7113791139491,113.8090670579104,112.78990144643332,117.54682477068809,119.47958289143341,125.38706639995728,136.22287109336628,140.2113820075491,144.8017736725855,136.0160982834695,121.93405865808326,115.39697132075904,116.33023876143534,113.43373769775215,107.78855951580309,103.54064564480598,103.40617889304707,106.34942604263158
