dates,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159,satname
2022-09-17 22:18:18+00:00,401.91,368.67,358.95,375.66,392.18,399.40,399.53,390.87,380.10,372.91,371.41,372.02,369.17,365.81,,,,,,,,,,,,,,,363.26,366.84,341.18,337.16,367.45,375.83,384.86,376.12,370.07,360.61,368.12,371.19,357.87,355.43,372.48,376.40,383.75,384.55,386.06,383.40,375.69,376.09,371.41,362.31,367.40,376.35,374.97,379.38,372.25,368.57,373.65,384.70,391.24,387.57,375.61,372.60,366.13,360.12,361.79,359.51,358.79,353.68,348.05,356.81,356.02,365.42,367.23,364.30,360.58,354.65,351.83,364.89,369.88,370.50,351.44,337.48,345.33,347.16,345.78,344.32,343.30,343.49,345.13,342.31,332.70,312.45,319.51,325.74,324.48,321.91,325.69,319.95,312.69,310.19,322.69,320.92,308.04,283.03,290.34,304.58,304.85,296.31,288.42,284.55,282.63,278.02,272.08,270.79,265.59,244.10,228.67,195.17,237.49,241.43,253.45,275.16,266.74,265.60,272.17,269.80,265.63,266.59,255.33,261.45,263.75,266.04,261.25,253.21,254.61,260.47,237.51,259.60,261.80,261.24,256.75,238.32,255.62,261.79,267.81,263.86,260.75,252.96,270.04,274.85,279.55,288.11,292.11,287.51,303.14,313.94,324.79,365.98,L9
2022-09-26 22:12:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.59,345.01,331.49,323.95,317.19,322.55,335.74,331.04,333.08,327.94,313.47,314.53,318.74,323.06,303.13,296.28,308.88,315.66,314.28,307.34,293.99,287.80,289.09,282.70,281.04,280.09,278.80,255.42,225.14,,244.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-10-19 22:18:27+00:00,,,366.18,366.48,381.06,384.42,388.10,379.97,377.90,369.21,360.93,358.84,357.26,359.82,356.65,353.99,342.86,340.63,339.05,347.27,351.45,359.60,353.71,346.72,332.19,336.17,345.29,346.78,346.12,347.09,342.85,333.62,347.74,363.18,368.97,370.99,368.00,359.77,357.57,359.26,354.57,356.22,361.21,363.31,376.68,377.84,377.75,376.29,373.62,370.64,367.61,366.06,372.82,373.37,373.95,380.06,381.02,367.28,367.58,379.37,379.30,379.26,368.55,366.64,359.80,351.47,347.97,359.78,357.36,343.79,331.96,331.21,340.29,341.13,353.74,347.67,358.15,364.86,365.47,358.81,360.24,354.91,350.74,343.77,339.27,333.07,336.33,334.72,330.65,332.98,335.80,333.46,338.06,333.11,322.84,321.18,301.40,312.57,325.56,314.22,316.08,311.28,302.15,300.12,302.85,296.70,289.32,282.15,284.83,287.28,279.46,272.55,271.66,265.20,267.85,262.44,259.34,247.27,240.35,218.66,,254.32,255.29,252.89,253.30,254.55,254.65,256.54,249.69,250.41,247.08,257.29,250.32,255.59,249.43,246.95,243.67,238.03,217.03,245.20,256.81,254.96,250.11,243.81,261.98,262.07,263.90,264.81,259.58,266.25,268.47,268.78,258.12,277.89,286.38,287.85,299.10,305.66,317.29,324.11,L9
2022-12-14 22:18:29+00:00,,,,,,,,,,,,,,,364.02,356.80,339.57,314.21,308.74,325.03,348.81,350.09,355.45,363.74,360.24,354.39,344.91,344.79,351.51,364.18,366.39,366.14,364.71,363.61,364.40,367.91,371.15,375.26,377.22,362.31,357.84,371.83,397.64,384.98,377.99,381.21,387.13,381.58,378.56,378.49,390.78,388.85,393.96,395.43,391.22,384.79,378.90,383.61,384.89,384.29,377.94,377.41,371.31,372.66,368.95,375.40,381.46,378.33,363.38,348.42,348.24,328.34,352.14,360.64,358.49,353.61,363.66,368.22,366.87,363.37,363.30,357.43,356.75,366.11,369.36,339.99,344.92,364.88,371.60,341.98,316.12,322.68,328.59,339.72,340.48,344.27,339.47,329.97,308.61,305.45,314.21,309.17,310.85,307.48,302.31,297.26,309.57,306.33,288.86,290.73,300.71,292.50,279.78,271.41,268.17,275.86,270.43,259.42,253.97,244.34,,266.91,240.61,238.61,264.75,276.41,276.32,273.44,272.60,265.46,268.16,273.10,269.92,260.42,256.94,272.21,268.77,263.21,239.82,254.54,252.07,258.78,263.79,244.21,262.55,267.73,278.12,271.95,271.51,268.26,271.96,278.68,280.13,288.78,293.34,299.21,316.56,310.71,317.57,339.47,L8
2022-12-22 22:18:23+00:00,377.91,373.96,368.80,377.17,375.68,371.74,383.63,379.56,362.00,355.19,351.00,362.79,366.21,372.06,369.97,366.08,352.04,340.42,336.38,339.23,332.85,333.37,353.26,357.31,361.98,354.84,347.83,343.62,359.97,359.50,362.90,371.66,363.57,367.13,359.05,363.10,355.39,372.17,368.53,369.79,362.06,379.71,382.95,385.65,377.36,385.63,385.91,379.71,384.83,389.23,391.63,392.51,389.25,398.30,400.97,379.86,373.95,378.36,380.14,383.60,373.04,369.91,368.70,373.91,369.58,372.45,371.96,375.01,362.57,350.68,346.65,,347.87,348.69,360.03,363.55,367.53,360.56,366.51,368.26,360.21,353.93,359.66,367.45,356.27,346.15,348.25,354.39,353.84,338.04,322.75,322.54,329.07,336.93,333.36,329.07,326.06,316.95,308.73,307.84,313.87,315.16,305.65,301.14,290.63,302.09,312.67,299.56,287.58,289.25,286.69,285.31,269.81,264.88,275.07,260.66,261.90,259.29,238.80,208.08,,260.73,250.89,250.62,272.33,279.41,274.53,279.02,271.39,266.66,268.67,270.35,266.62,254.64,257.77,268.55,266.99,259.61,246.22,252.37,257.51,263.04,268.27,250.81,262.68,261.14,267.67,266.78,268.80,265.97,266.87,270.18,284.00,285.07,283.46,294.46,303.27,298.17,308.86,346.86,L9
2022-12-30 22:18:24+00:00,397.56,401.10,405.91,394.09,367.98,370.42,392.06,413.32,383.66,357.25,362.11,378.37,370.76,388.75,379.25,365.43,355.90,341.97,337.97,329.42,337.70,350.66,365.41,366.21,362.52,,,,,,,,,,,,,,379.96,352.14,347.10,363.59,402.06,399.11,381.37,369.91,362.69,357.64,377.91,396.11,390.86,399.35,395.64,374.42,369.92,378.66,379.09,373.70,378.39,382.80,364.10,356.04,370.17,373.31,367.71,362.94,367.62,364.66,353.81,342.13,328.82,293.32,351.29,352.73,348.14,341.07,350.57,358.16,361.23,351.01,349.88,349.41,364.33,359.84,348.91,341.68,352.39,348.17,348.85,334.18,310.42,320.48,333.50,331.46,330.32,326.43,320.63,309.18,306.77,315.04,311.88,313.29,316.10,291.60,292.84,303.46,300.10,292.80,279.56,284.48,287.55,276.87,269.98,271.67,268.81,260.92,256.26,250.67,237.48,,,247.51,234.35,234.19,262.66,264.18,265.20,271.35,263.59,255.39,254.70,258.83,258.01,258.07,256.77,260.86,256.35,250.67,251.02,253.01,244.73,251.72,261.47,244.13,262.51,262.41,266.12,261.79,258.75,260.85,269.49,272.71,263.88,266.87,278.09,291.83,306.62,307.92,310.73,359.09,L8
2023-02-07 20:18:55+00:00,381.76,,,,,,,,,,,,,,,,,,,,,,335.52,334.10,338.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.42,373.98,376.04,,378.26,364.99,367.55,376.73,371.10,369.68,362.59,,,,,,,,306.77,341.26,359.82,365.30,366.35,361.37,360.74,357.85,360.53,356.48,358.34,344.04,,,,,,,,,318.69,312.61,309.45,316.23,321.00,325.42,320.94,321.54,309.92,292.64,,,,,,,,,264.34,265.65,267.63,265.30,271.46,269.59,259.33,254.77,246.92,238.02,,,,,,,,,,253.42,254.39,,,,,,,,,,,,,,,,,,,,,,,,,,280.59,301.09,309.96,,,L7
2023-02-25 22:11:52+00:00,401.97,389.54,390.94,384.52,382.59,375.83,373.92,370.58,367.86,370.05,369.13,366.98,357.77,364.01,360.73,354.90,357.20,353.28,350.05,337.57,336.10,343.39,340.40,339.74,335.15,340.74,350.88,349.31,347.29,352.91,358.06,352.41,348.74,350.78,359.72,362.42,366.58,364.10,361.40,358.50,358.81,361.17,368.47,375.59,374.04,379.53,385.58,382.96,372.68,369.35,371.58,374.09,377.87,370.96,375.80,383.51,386.08,376.95,367.45,369.79,370.78,365.16,366.81,366.49,366.89,365.54,364.81,360.44,352.25,342.91,327.61,318.70,333.23,351.18,354.71,357.93,352.45,358.69,362.03,356.51,353.75,354.58,360.60,364.13,351.17,350.39,347.68,345.89,342.49,335.50,336.88,332.23,329.43,326.41,318.49,313.29,313.34,321.83,314.30,311.42,314.65,310.73,293.56,290.18,294.95,291.11,288.38,291.71,286.11,276.60,275.29,267.14,261.91,261.75,269.94,259.07,246.95,231.24,221.79,214.83,188.12,229.13,246.77,251.54,262.91,267.73,264.46,260.13,264.67,258.16,241.48,260.67,258.33,253.58,258.26,256.79,246.85,241.11,236.55,246.26,251.73,254.38,255.45,248.26,256.56,254.74,264.19,271.43,272.12,264.48,275.34,277.48,276.05,282.79,291.69,286.16,300.90,318.97,328.07,372.99,L8
2023-03-01 20:19:31+00:00,368.46,346.97,365.76,368.51,,,,312.95,315.45,,,,,343.72,341.17,337.33,342.50,,,,,,,,335.85,,,,,,,,,,,,,,,,346.52,353.24,,,,,,,,,,,349.72,,359.30,371.00,,,360.43,365.58,,360.01,355.37,349.83,337.89,,,,334.95,324.68,312.32,,317.75,329.73,340.39,347.24,348.07,347.46,351.68,350.50,342.47,340.58,348.19,,,,330.78,334.07,329.78,326.18,318.75,317.05,314.15,316.93,307.47,300.27,304.45,298.69,307.63,300.04,303.15,302.62,,,,281.36,283.29,281.29,273.81,269.69,264.21,254.04,248.33,247.31,252.81,248.33,232.32,219.94,203.56,,,,,237.65,241.59,248.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.56,291.83,,,L7
2023-03-13 22:11:47+00:00,385.59,378.93,381.47,376.42,372.00,371.24,364.46,342.26,354.30,361.82,352.45,343.47,343.44,345.82,348.89,347.28,345.60,347.28,343.08,337.85,338.40,336.53,335.15,323.17,320.80,328.12,337.14,336.06,343.68,348.94,350.20,350.96,350.25,342.57,340.79,350.02,354.57,352.74,357.13,358.23,351.58,353.68,365.64,368.34,371.01,373.20,367.83,369.11,366.50,369.86,369.68,358.66,361.66,365.94,364.41,371.43,380.30,376.96,369.10,372.33,378.19,372.55,365.49,366.18,365.30,360.84,362.35,359.55,347.06,338.20,330.12,329.19,315.47,336.79,353.38,347.17,351.03,358.88,369.48,373.98,357.93,349.83,352.58,349.27,342.02,341.23,340.20,340.92,341.27,340.27,335.14,337.24,338.12,330.30,322.74,299.20,300.99,302.27,306.18,305.17,309.76,312.98,294.84,282.26,284.69,285.05,289.13,291.68,290.44,276.63,266.45,264.20,257.68,261.03,263.81,254.59,246.34,228.21,218.59,175.95,191.24,231.61,251.32,252.77,247.68,249.75,262.67,262.03,257.95,256.68,251.30,251.72,258.73,252.79,243.39,247.93,247.61,244.67,231.14,239.52,252.79,256.14,253.17,238.18,261.23,257.79,248.53,260.67,269.21,275.09,284.66,283.05,272.20,275.49,290.62,287.00,299.61,307.71,325.74,358.56,L8
2023-05-16 22:11:04+00:00,368.57,358.62,351.80,350.53,349.53,341.36,313.83,323.45,321.64,315.28,295.89,287.81,333.59,336.31,334.15,340.68,339.53,,,280.14,279.21,280.12,286.93,284.61,285.52,,,,,334.81,318.60,,281.61,,287.06,263.04,283.07,,,,325.68,,306.92,,,299.22,,,,,,348.95,343.48,,368.03,365.78,354.34,353.27,354.03,364.22,366.86,355.87,357.39,358.27,350.74,344.09,346.83,347.97,332.69,322.32,316.53,293.76,314.47,319.01,341.82,337.49,347.87,347.95,355.62,356.29,351.41,341.89,327.58,325.48,329.97,325.28,320.35,322.13,313.66,314.08,311.94,314.49,317.44,309.80,298.40,293.44,299.41,292.89,274.04,276.76,281.00,287.54,283.09,281.74,284.91,296.16,276.70,262.91,258.72,262.74,262.14,252.81,242.67,231.28,232.29,237.53,237.49,222.88,193.04,,178.90,213.37,238.36,,,,,,,,,,,,,,,,,,239.97,242.37,241.51,219.76,,244.78,245.50,241.81,253.84,255.93,261.52,262.22,259.63,268.25,276.90,275.97,291.11,280.56,289.43,319.76,L8
2023-05-24 22:11:17+00:00,366.47,353.27,342.39,336.94,341.72,330.64,306.02,315.00,316.05,309.54,288.73,283.08,320.48,326.51,324.79,326.73,332.06,,,272.53,272.32,275.89,281.77,284.53,286.46,,,,,295.82,285.67,,259.17,,265.47,253.28,269.45,,,,318.11,,294.01,,,292.12,,,,,,345.95,334.46,,328.20,353.52,,361.02,359.22,351.96,353.93,352.95,,,,,,,,,,,,,,,,,,,,316.27,298.01,300.45,317.43,330.48,314.79,302.65,313.53,325.32,323.89,307.86,299.07,280.78,277.82,288.09,289.84,271.01,267.58,294.84,294.35,281.08,276.13,276.71,267.16,264.14,252.50,245.77,251.73,263.43,252.99,239.22,231.87,235.66,233.20,227.58,222.12,214.40,194.68,164.48,194.35,208.29,219.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-06-09 22:11:12+00:00,384.50,351.39,346.82,343.31,367.19,,299.29,301.94,312.05,303.91,287.90,278.51,342.03,352.60,349.24,348.11,351.30,,,264.36,268.94,267.85,,,299.66,,,,,281.05,267.39,,254.37,,268.25,246.54,263.96,,,355.14,,,284.88,,,279.20,,,,,362.88,,,,,334.21,344.01,380.85,396.39,357.43,347.24,346.09,,,,,,,,,,,,,,,,,,,,,,312.59,319.04,336.94,341.75,317.65,316.62,319.44,323.53,328.01,297.40,289.65,298.35,270.49,266.93,279.79,307.73,308.12,299.75,294.13,281.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-08-24 19:57:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.27,,,,,,,,,,,,,,,,270.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.68,,,,,,,,,,,,,,,,,,,L7
2023-09-20 22:18:03+00:00,385.05,357.92,356.60,366.48,360.86,360.24,344.73,337.21,335.70,348.81,341.88,354.58,346.07,347.68,353.73,349.66,350.65,343.45,340.63,308.79,307.69,317.86,314.64,296.82,292.18,313.75,336.23,348.33,347.42,339.37,322.51,309.15,311.14,316.51,312.37,304.48,317.16,348.85,365.89,364.06,354.82,358.36,365.91,,361.32,369.33,374.93,379.01,365.94,342.91,339.83,361.24,367.32,376.23,373.27,358.49,349.28,361.72,372.93,376.58,384.05,365.29,,312.97,331.24,355.00,365.73,359.83,348.35,333.49,327.82,299.42,316.76,331.66,345.16,342.90,344.97,353.20,352.99,355.30,348.27,337.17,326.80,338.47,345.83,349.22,337.49,317.56,322.58,329.23,336.69,332.77,327.44,312.77,307.93,297.45,299.43,303.12,311.94,304.89,306.27,292.12,289.07,293.31,286.09,281.19,266.16,265.05,266.07,267.51,260.06,262.11,255.49,253.48,254.69,248.78,238.55,227.70,217.35,182.69,211.29,233.21,247.63,246.50,250.19,241.51,243.90,241.05,247.58,240.00,234.24,214.22,228.45,239.63,252.67,251.60,254.80,252.47,,,241.12,246.51,247.07,231.76,243.67,264.09,263.78,261.35,263.80,253.87,270.47,266.02,263.84,264.79,265.48,264.69,288.37,291.23,297.20,329.05,L9
2023-10-15 22:12:03+00:00,379.10,372.06,364.58,362.08,364.87,360.65,361.74,358.03,352.34,344.43,341.45,342.58,355.87,354.34,344.58,335.80,347.39,337.24,330.07,320.22,310.50,324.50,320.80,308.31,308.17,304.34,310.27,334.01,363.11,356.95,333.83,334.91,337.08,338.88,323.56,328.50,335.65,343.22,359.80,375.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.30,347.96,344.49,355.11,357.09,353.37,348.48,354.18,350.83,330.13,328.09,339.66,351.49,337.31,317.27,319.44,332.13,332.95,334.63,323.71,316.41,,,,,,,,,,,,,,,,,270.12,262.39,261.15,258.90,255.79,254.91,243.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.24,269.10,271.36,266.74,273.23,264.46,257.39,275.09,290.47,300.91,313.58,349.84,L9
2023-11-15 22:18:11+00:00,372.92,364.11,353.55,356.34,356.37,349.75,346.50,347.74,340.99,339.17,335.50,340.56,331.49,339.32,334.84,326.91,326.05,321.24,312.59,310.03,306.51,313.79,314.83,310.09,309.88,313.18,311.66,330.92,346.24,331.51,326.55,324.71,322.85,330.26,323.74,323.17,315.65,328.81,336.70,356.93,338.59,345.20,358.72,354.44,358.36,358.74,351.62,357.22,350.30,350.80,349.57,349.57,354.64,358.30,361.52,348.35,345.24,342.03,341.05,349.83,359.06,348.83,324.97,310.15,318.88,343.58,345.70,346.62,329.70,307.59,,,,298.41,319.57,306.26,327.89,328.14,326.00,335.17,335.61,332.20,320.32,321.76,325.16,328.60,320.90,310.14,312.26,316.78,316.69,312.20,301.39,288.48,290.39,294.55,286.61,288.85,276.61,289.40,293.38,299.00,283.10,285.42,271.82,264.50,258.24,261.62,261.88,241.97,236.86,235.11,226.83,,,222.18,207.71,,,,,,223.34,245.22,238.60,238.67,221.90,225.74,227.02,234.65,224.35,207.27,204.49,201.31,216.08,229.03,230.95,231.84,201.21,193.80,213.84,218.02,220.80,194.84,,235.56,229.29,233.34,239.81,,258.59,255.06,262.39,253.40,248.13,250.26,270.04,291.21,307.89,340.90,L8
2023-12-09 22:18:14+00:00,,368.24,357.84,385.32,368.45,364.14,362.30,373.92,366.37,339.95,332.28,339.24,323.64,337.22,341.79,341.11,347.78,339.24,328.12,317.97,328.41,332.81,325.63,306.12,291.68,294.42,305.01,326.31,333.31,334.10,322.80,321.88,335.01,345.76,342.24,329.94,324.87,328.16,346.63,355.28,360.80,367.43,375.12,373.83,367.72,353.27,361.56,369.84,370.64,358.84,360.88,365.61,371.12,379.74,380.04,380.65,372.48,365.37,347.81,356.29,355.96,364.49,361.67,346.70,350.97,356.70,357.27,356.02,348.12,,347.99,,347.66,,356.51,,354.52,358.29,358.33,355.96,348.95,350.72,346.47,339.12,333.18,338.17,343.69,352.50,346.69,344.35,331.77,332.54,333.50,327.77,324.54,323.11,317.77,315.71,316.49,309.53,306.34,303.47,308.41,299.88,300.01,293.20,290.31,293.61,300.63,308.17,304.47,314.24,,319.12,318.85,319.47,,316.54,301.54,291.82,257.26,216.48,242.39,249.13,251.94,252.41,252.09,252.17,238.39,231.77,240.68,244.46,237.33,235.46,234.59,241.21,242.54,249.44,,232.86,242.55,257.60,249.40,,251.93,271.53,274.55,267.27,276.06,275.29,279.68,265.27,262.24,263.91,288.58,288.06,,277.01,284.27,343.26,L9
2024-02-03 22:18:05+00:00,364.11,346.48,342.74,336.57,340.02,332.21,329.55,323.25,327.36,323.09,327.89,327.55,315.06,323.37,314.77,322.96,308.53,306.15,300.29,296.78,308.75,305.38,298.34,289.65,298.53,294.02,293.32,290.62,292.01,300.72,309.47,309.42,304.05,324.45,327.57,334.37,322.48,308.06,306.13,312.76,312.46,322.09,345.39,344.19,346.89,346.67,344.01,330.34,342.05,339.46,322.42,,337.23,,344.68,353.09,353.62,355.71,348.50,354.84,354.44,353.04,331.37,325.48,333.38,344.38,346.77,341.88,324.70,305.71,308.14,287.65,316.16,307.98,318.86,304.57,323.62,325.39,329.37,332.92,324.09,331.25,330.54,326.57,326.61,325.70,337.24,334.07,307.87,312.49,314.11,312.39,299.74,297.58,293.76,295.49,287.32,290.17,287.74,291.35,290.42,279.81,278.37,264.39,273.39,257.37,252.91,258.45,260.82,286.52,,294.48,271.65,281.48,,282.02,260.28,279.35,,,,,,219.99,221.28,217.18,213.49,207.51,214.49,218.97,234.98,229.30,215.37,221.25,235.97,228.29,223.74,221.27,192.99,195.42,215.81,225.00,215.45,195.75,,244.65,246.11,250.43,249.20,242.30,253.27,253.02,236.95,260.45,254.86,259.19,254.33,262.41,278.28,345.80,L8
2024-02-11 22:18:17+00:00,369.23,371.10,365.21,360.12,361.96,358.11,354.06,348.65,348.25,340.05,333.09,340.78,341.15,341.65,341.23,334.05,332.27,329.93,327.46,328.90,325.63,315.15,315.29,318.50,312.98,319.80,310.64,319.31,326.91,,,,,,333.35,335.79,325.06,339.06,332.35,343.76,344.50,351.26,376.03,372.91,381.82,371.28,366.92,367.21,367.60,,,,,,,,,,,,,357.54,,,,,,,,,,,,308.39,328.20,310.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.87,252.88,246.45,257.14,243.47,243.14,,,,,,,,,,,,,,,,,,257.04,247.89,,,,,,,,,,,,,,L9
2024-02-12 22:11:54+00:00,380.80,368.62,361.46,361.52,363.69,362.55,363.53,367.15,359.40,351.72,350.02,345.64,348.71,353.21,360.94,349.22,341.79,338.56,332.31,348.10,350.38,342.29,326.51,327.62,337.23,342.50,319.60,317.52,328.53,339.72,356.76,353.05,348.53,352.77,347.44,356.74,353.60,348.09,326.47,336.44,339.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.52,348.56,357.10,355.38,360.49,369.59,359.68,358.64,355.09,352.72,354.63,348.03,355.43,348.71,346.13,349.43,345.19,344.10,334.45,323.80,321.64,323.86,317.59,313.67,312.43,315.85,316.59,311.87,305.90,307.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.30,,,,,,L8
2024-02-19 22:18:03+00:00,383.20,373.91,375.48,380.96,376.42,379.71,380.49,377.81,374.80,376.72,375.65,370.80,359.64,359.61,360.14,352.30,345.81,340.05,343.17,358.44,365.03,353.60,335.78,331.78,339.47,345.59,333.87,317.46,317.30,342.05,355.07,358.97,359.55,355.63,359.23,368.33,376.82,363.68,338.84,326.83,347.54,363.92,379.90,387.40,394.94,396.23,396.88,387.71,364.86,359.61,373.26,385.18,383.02,382.82,386.93,397.30,396.72,387.76,381.56,381.09,383.89,384.70,382.67,371.74,362.14,363.88,371.48,367.22,364.71,358.08,,,351.34,358.89,361.04,362.61,364.85,366.70,369.07,374.87,369.43,363.28,364.20,367.90,363.65,364.60,357.79,359.02,353.85,355.63,349.29,350.87,347.76,341.73,336.06,332.91,329.12,324.43,326.39,322.82,326.24,321.36,316.17,311.14,312.26,302.19,295.68,301.65,301.90,308.69,321.71,323.77,333.68,329.68,328.37,323.56,321.98,320.02,306.58,293.77,274.20,247.89,254.68,267.16,263.96,269.77,271.27,268.75,273.81,281.07,279.80,,280.77,273.41,270.09,267.96,259.46,260.05,250.71,248.33,259.32,270.09,272.74,274.24,281.10,290.07,294.44,301.09,298.07,298.91,302.93,301.85,301.56,305.29,302.54,311.41,316.94,322.85,328.75,348.70,L8
2024-02-20 22:11:56+00:00,379.75,362.20,355.16,355.12,355.67,351.99,356.43,356.37,,,,,,,,,,,,,,,,,318.89,328.90,318.05,307.30,304.06,319.21,338.21,322.34,321.62,327.05,340.95,346.62,343.34,336.96,319.92,322.24,332.09,358.14,361.60,367.94,371.15,373.11,372.72,374.28,347.48,335.48,346.32,366.25,367.85,369.06,365.28,367.84,369.76,367.25,363.30,365.79,370.48,369.55,355.69,344.38,345.54,351.02,355.81,351.57,341.30,331.08,318.24,300.77,319.70,326.23,331.26,330.11,339.78,344.04,348.05,344.87,345.44,344.71,338.61,333.03,342.01,341.76,337.79,337.56,334.99,335.51,331.86,328.88,322.32,313.50,313.50,310.74,303.72,302.18,299.63,299.61,302.54,298.02,290.04,289.49,286.54,277.72,269.75,269.76,273.50,284.60,303.27,313.45,,,,,,,,,,,,,,241.31,244.22,242.80,250.12,250.93,246.72,239.95,241.92,244.75,251.42,244.62,245.25,245.66,210.73,209.67,241.41,249.81,245.76,237.20,246.47,270.21,267.66,268.85,268.09,264.30,275.48,276.42,274.42,283.42,286.23,289.31,,,,,L9
2024-02-28 22:11:48+00:00,373.23,365.74,359.51,344.96,,,,,363.45,361.12,360.02,351.50,343.03,349.15,358.41,352.66,349.00,335.94,339.64,349.58,347.98,335.66,325.14,328.33,,,,,,,,,,,,,,,,,,,,,,,,,356.46,341.91,363.70,,,,,,,,,,,,,,,,,,,345.91,337.53,327.76,333.99,347.45,355.48,352.43,359.79,358.94,360.90,363.60,358.21,355.66,356.51,358.04,357.13,358.59,355.53,352.77,349.26,347.93,344.82,342.60,335.05,329.04,328.64,328.29,325.75,321.94,315.18,314.93,316.75,313.71,310.60,307.34,303.47,294.40,282.09,287.22,295.92,306.22,321.34,322.84,320.78,321.82,316.26,319.86,318.54,314.87,305.98,292.64,261.86,226.20,246.98,264.35,264.66,268.99,267.98,265.54,266.63,268.54,272.77,269.08,266.94,267.36,261.91,266.90,267.24,248.88,243.01,238.63,261.83,264.12,262.00,253.56,269.02,279.26,281.19,287.38,292.94,292.29,300.46,298.66,296.42,301.86,302.14,307.58,311.88,322.91,323.12,346.84,L8
