dates,satname,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159
2021-05-26 22:11:31+00:00,L8,361.00,350.97,336.14,338.65,343.78,339.18,309.75,312.03,323.76,314.39,296.01,286.42,317.37,330.07,323.61,323.70,306.98,284.51,274.14,276.56,278.65,276.90,285.59,281.86,296.85,237.73,254.86,268.61,253.03,291.89,271.35,236.34,274.04,268.34,,258.46,275.76,259.61,264.19,280.98,315.66,281.03,303.44,287.30,291.78,297.61,,297.45,295.93,287.70,291.90,315.22,325.52,293.90,284.04,334.99,344.32,345.99,342.16,335.43,342.02,341.98,345.34,342.34,,,,,,,,,,,,,,,,,316.03,311.62,315.72,309.71,309.16,309.79,307.12,306.31,309.72,304.19,294.25,294.03,291.65,291.24,292.46,295.00,294.55,292.96,282.88,274.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.90,231.29,230.91,186.60,,201.31,,268.63,273.08,279.65,307.61
2021-06-03 21:18:07+00:00,L7,,,,374.73,,,302.06,308.28,,,292.81,283.55,,361.18,,,,,,,265.30,267.25,275.87,263.70,351.66,,225.50,225.28,251.93,290.45,,,,,,,,234.53,240.13,271.54,331.25,295.89,,272.81,282.45,285.67,282.30,281.80,280.37,,,,,,,182.39,143.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.26
2021-06-11 22:11:38+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.46,275.55,257.84,275.57,259.60,272.16,279.40,344.64,328.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18 22:17:50+00:00,L8,,,,,,,,,,,286.80,283.64,,382.03,379.55,368.23,368.31,,,,,,,,,,,,,,,,,260.08,266.41,253.21,268.25,,249.27,282.95,361.90,329.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.51,352.54,342.96,357.41,348.29,309.96,313.67,330.63,329.40,332.87,333.14,336.78,314.53,305.97,315.20,300.59,301.71,316.74,317.18,284.84,290.52,291.17,295.84,317.55,304.55,271.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:11:43+00:00,L8,374.00,352.63,367.29,364.57,364.32,,312.82,,322.81,318.04,295.00,290.22,332.66,350.46,348.90,348.84,343.10,,276.01,277.66,277.83,279.70,284.76,323.09,333.61,,250.64,268.20,252.05,294.26,269.52,236.34,277.20,266.54,280.03,258.03,283.39,266.74,275.10,282.48,333.91,325.13,304.53,286.58,292.63,298.58,289.88,295.20,297.79,285.76,369.99,369.51,365.56,298.92,361.95,374.45,375.14,366.55,365.10,368.97,367.76,367.29,364.08,369.63,368.27,359.60,347.79,348.77,345.00,346.63,336.43,330.19,325.98,330.73,336.48,341.51,341.29,341.19,340.53,336.79,344.16,341.93,338.09,333.04,316.04,332.53,,,,,,,,,,,,,,,,,,286.38,280.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.63,249.21,252.81,,243.94,264.97,264.64,261.62,260.36,252.54,250.59,275.50,274.28,263.68,265.53,267.27,260.06,255.69,240.06,238.58,246.13,276.07,304.09,308.41,315.73,323.34
2021-08-06 21:12:42+00:00,L7,358.65,338.75,296.66,348.77,,,311.11,311.34,,319.01,306.30,,,,,,,279.30,277.17,274.91,277.22,,286.79,273.20,301.27,213.35,243.92,250.69,,,,,,,,255.37,274.68,251.20,282.82,306.97,340.07,253.40,297.38,276.81,292.17,289.18,,,,,,,,292.66,282.26,218.14,,340.63,,336.33,,341.48,344.88,338.79,335.94,338.58,,,,,,,,,,,,,,,,,,308.37,,,,,,,,297.38,289.94,282.84,271.50,269.10,269.70,269.23,270.77,273.54,270.34,271.23,270.91,,,,,,,,,,,,,,,,,,,,,,,,,118.65,217.41,,,,,,,,,,,,,,,,,,,140.27,133.80,227.62,,,,,,,,,,
2021-08-22 21:11:18+00:00,L7,,,,,,,305.72,306.90,314.57,293.96,288.18,285.86,268.50,322.88,327.74,339.45,337.43,,,,,,,,317.37,238.28,241.32,263.54,241.64,284.07,286.39,239.62,252.58,248.34,,,,,,156.50,204.55,278.97,294.06,280.16,280.03,293.26,275.14,288.40,273.49,279.31,274.50,253.64,340.10,,,,,,,162.09,,,,,,,,,,,,,,,,,,,,324.05,,,,,,,,,,,,,,,,,,,284.26,273.86,266.54,279.60,275.85,278.82,277.83,275.63,271.20,269.09,259.71,,,,,,,,214.01,173.88,,208.12,209.04,212.55,214.19,204.73,209.75,215.95,246.87,243.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.14,252.16,280.22,308.78
2021-10-01 22:12:10+00:00,L8,388.36,384.42,389.45,389.86,392.20,394.25,391.18,381.21,373.12,360.74,356.70,349.64,346.51,353.16,367.29,369.94,375.67,368.42,,303.61,305.35,339.46,344.44,345.31,343.83,344.70,333.64,328.47,328.59,353.64,368.62,368.51,335.73,325.60,,367.28,382.24,383.74,381.84,373.70,357.03,348.17,335.13,370.17,383.49,386.10,384.17,387.79,384.34,376.83,376.83,370.68,365.71,374.57,376.45,382.46,377.28,371.44,367.99,383.22,386.14,372.72,361.70,365.34,362.56,361.07,364.88,364.27,356.73,347.47,331.03,329.08,327.15,327.09,334.48,350.37,362.99,363.07,357.63,360.26,362.47,361.71,361.55,358.58,355.06,354.78,346.14,341.07,339.62,330.42,320.06,319.41,328.68,325.41,319.53,308.23,317.86,315.02,307.48,307.35,310.38,312.54,307.15,305.97,311.37,303.39,300.74,294.71,295.12,288.36,280.14,283.40,281.84,262.26,246.29,234.93,,,223.06,237.39,241.67,230.27,211.22,215.14,243.27,260.10,263.58,255.08,234.73,234.11,242.42,251.49,263.53,262.95,257.29,251.94,257.37,261.81,237.46,254.79,260.45,263.39,267.52,244.32,257.38,258.29,262.50,265.67,265.22,257.40,262.87,249.67,254.30,262.79,275.85,270.87,276.31,286.40,299.17,365.86
2021-10-25 21:05:38+00:00,L7,,,408.21,390.94,385.24,399.64,405.42,403.65,395.92,380.47,366.93,339.64,,,,,,,,302.25,302.73,336.24,344.79,351.38,350.80,366.35,345.43,321.13,317.66,350.42,375.00,,,,,,,,392.28,381.90,360.75,348.89,331.53,371.86,393.30,403.16,406.86,400.07,382.15,,,,,,,,390.13,373.06,364.30,376.11,384.62,376.41,363.15,364.52,364.62,359.67,358.97,,,,,,,,354.12,365.40,372.67,378.52,373.72,359.11,362.78,373.34,374.75,367.40,369.81,349.99,,,,,,,,342.14,320.45,316.16,326.55,323.42,309.14,314.39,321.90,322.38,322.55,336.48,,,,,,,,286.23,281.05,271.92,261.45,,,214.52,247.26,260.63,260.99,251.42,,,,,,,,,264.05,275.02,263.39,263.74,270.80,271.56,274.82,270.21,260.68,268.01,260.50,,,,,,,,,269.84,262.78,254.46,253.66,271.81,285.81,283.08,284.38,294.12,297.74,359.32
2021-11-10 21:04:07+00:00,L7,407.08,423.82,,,,,,,394.75,386.78,374.97,338.66,331.94,338.68,370.35,374.81,386.00,391.62,369.85,,,,,,,,346.06,322.66,337.96,362.85,383.64,388.65,383.43,338.38,,364.25,383.83,395.98,,,,,,,396.48,401.24,411.08,407.62,406.24,392.78,393.05,395.04,390.95,378.95,387.20,,,,,,,,368.33,359.26,354.66,369.53,386.67,389.51,377.94,368.19,365.12,365.18,,,,,,,,,,374.73,372.71,370.69,365.00,365.50,360.51,358.05,353.51,342.15,329.36,329.90,,,,,,,,,324.55,331.80,336.45,329.86,325.64,315.36,316.71,309.59,307.88,305.37,304.95,,,,,,,,239.06,255.12,258.20,267.24,246.85,229.13,237.71,259.87,277.84,264.13,247.65,,,,,,,,,268.58,268.07,277.12,271.69,265.09,272.76,284.23,271.17,256.16,264.06,266.38,,,,,,,,,,305.64,311.04,380.82
2021-11-18 22:12:08+00:00,L8,376.09,370.93,364.54,362.23,370.62,374.68,374.39,372.46,368.99,360.73,336.31,339.66,329.44,337.33,341.82,339.80,346.75,345.58,333.49,309.96,312.18,316.76,324.54,331.75,335.55,338.25,322.95,311.49,313.25,337.26,347.07,350.00,337.80,312.20,320.17,346.28,360.44,363.39,363.19,360.11,345.04,330.89,349.83,357.38,370.43,374.59,373.16,376.03,371.67,369.51,369.74,355.63,355.33,358.86,361.27,364.24,366.06,361.40,359.42,369.38,364.27,352.59,339.59,337.77,337.20,346.62,353.24,355.42,350.62,343.40,329.78,310.38,286.99,310.94,321.49,330.43,344.26,350.33,350.42,349.24,344.62,344.12,345.25,342.89,340.32,336.69,329.52,328.57,328.89,318.88,307.28,311.67,318.71,314.30,308.39,308.70,307.00,303.34,290.95,295.56,291.45,298.47,299.34,295.93,291.61,284.49,278.91,275.81,276.14,279.16,270.40,266.45,265.31,253.09,232.23,180.22,119.26,94.51,,215.47,238.19,234.31,216.14,211.45,220.21,242.65,245.78,234.94,231.17,240.00,242.52,244.12,246.06,249.97,247.01,242.24,243.83,239.21,227.19,247.72,251.15,242.54,247.13,240.87,249.45,240.37,244.42,247.23,246.47,247.03,262.82,256.73,244.40,262.54,259.86,258.25,273.98,282.42,297.56,327.71
2022-01-12 22:18:13+00:00,L8,402.29,412.13,413.72,407.61,405.84,402.16,401.25,396.53,389.05,382.65,385.52,384.64,369.32,343.12,357.67,365.50,374.88,380.26,373.88,358.80,338.95,339.24,349.06,365.72,366.13,362.96,365.65,349.76,338.15,346.12,367.72,364.85,365.24,367.85,357.43,358.78,370.96,390.29,398.05,388.58,376.54,380.51,390.95,393.92,400.74,406.62,412.38,409.63,392.88,385.35,392.80,399.45,404.07,406.83,399.76,390.38,389.11,388.25,391.35,393.58,386.57,365.35,358.93,377.20,382.44,385.12,385.87,383.02,368.05,368.75,364.03,361.37,343.86,352.35,361.64,377.08,393.88,414.75,421.24,408.02,387.55,384.11,383.86,377.58,371.61,372.22,368.11,364.17,356.39,350.10,332.38,340.31,339.93,336.55,334.54,330.10,329.26,322.71,332.34,327.00,320.10,323.98,341.27,343.95,328.50,326.68,328.53,329.58,327.72,330.02,325.69,331.25,337.00,336.09,312.37,278.30,,219.87,232.37,243.62,255.75,257.63,242.42,234.44,244.97,257.33,271.09,282.63,282.12,272.73,263.35,265.53,270.41,273.79,270.75,270.29,269.41,262.57,258.86,262.76,254.52,254.56,273.30,278.90,276.91,268.47,257.19,263.10,259.04,264.58,280.37,282.31,271.98,276.03,292.02,288.57,314.51,313.25,311.84,366.49
2022-01-21 22:11:59+00:00,L8,391.66,388.98,387.29,380.57,385.69,390.11,385.84,372.99,374.93,370.63,370.84,365.64,354.59,335.83,345.43,351.95,360.46,359.58,351.35,339.15,311.99,318.26,331.70,337.90,333.79,334.90,329.59,307.59,307.50,316.19,,,,,,,,,,,,,,,384.01,386.98,384.31,386.10,380.19,371.19,374.37,365.10,367.72,382.54,381.38,377.61,374.78,370.88,370.22,380.32,368.62,351.42,346.10,356.05,365.79,365.94,366.96,365.44,355.83,348.56,331.33,319.60,290.09,319.47,330.57,354.21,367.66,388.48,397.65,383.88,373.85,363.99,363.27,357.53,355.22,350.07,346.85,347.29,347.76,337.30,,,,,,,,,,,,,,,306.89,297.80,301.64,313.35,309.91,300.39,297.07,288.85,311.97,304.45,291.67,272.37,,,,,,,,,,,,,,,,,,,259.28,256.08,257.28,256.06,234.54,248.07,247.57,251.07,257.87,257.67,257.81,,,,,,,,,,,,,,,
2022-01-29 22:12:05+00:00,L9,405.76,399.58,405.34,396.79,392.75,395.74,394.21,381.06,373.89,376.10,376.72,372.94,359.07,350.61,352.06,355.14,366.93,371.45,365.78,349.62,337.02,335.35,337.66,352.70,356.31,355.99,353.90,344.41,332.50,339.94,346.20,354.43,354.71,358.62,354.42,348.63,360.62,380.32,390.54,383.80,378.63,372.52,382.60,388.29,394.36,398.64,401.60,401.18,400.39,,,,,,,,,,,,,,,,374.15,374.90,378.30,378.97,368.10,359.63,353.59,348.69,,,,,,,,,,,,,,,,,,344.47,342.07,327.79,329.91,333.38,333.89,330.86,330.96,321.90,323.91,334.38,332.98,324.25,320.97,333.62,314.69,308.32,309.96,317.33,315.34,317.12,311.66,319.11,317.43,305.38,295.49,293.64,268.82,229.85,235.82,237.42,255.53,245.56,233.44,229.63,243.83,250.86,264.99,270.15,276.39,265.65,259.97,263.01,267.81,271.38,268.22,263.33,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14 22:12:01+00:00,L9,,393.08,388.07,383.84,387.47,385.33,,,,,,,,,,,,,356.43,342.37,333.06,325.88,333.36,338.78,337.70,341.23,339.42,339.36,330.28,326.87,340.78,352.46,353.11,346.08,346.60,348.96,359.19,370.14,372.99,370.83,357.39,362.79,375.75,369.76,379.72,384.29,377.97,380.23,378.59,375.24,372.30,365.27,374.52,385.05,386.86,381.46,372.16,371.89,370.41,374.01,369.65,360.91,347.80,352.61,362.26,366.72,367.86,362.96,355.34,345.36,333.40,328.04,314.82,340.56,357.35,382.82,390.14,382.04,384.17,373.89,361.86,352.53,353.13,358.27,349.82,346.34,347.28,344.49,337.10,333.20,319.29,309.06,313.14,322.73,317.47,309.86,309.90,314.17,303.84,312.38,333.83,330.62,327.37,,,,,,,,,309.70,304.80,292.63,276.44,269.86,264.53,,240.71,237.41,241.83,246.84,237.72,229.31,238.63,246.78,258.61,269.14,265.24,258.73,253.69,258.72,259.46,256.41,260.56,254.21,253.16,254.54,,,,,,,,,,,,,,,,,,,,,,
2022-02-22 22:11:50+00:00,L8,410.06,416.05,416.27,412.45,406.58,396.87,396.03,391.37,386.87,381.32,384.53,382.00,375.68,363.71,358.28,363.17,372.25,377.60,371.77,363.07,344.72,344.06,352.59,358.09,352.73,352.35,357.35,353.60,348.72,339.33,345.94,367.99,385.37,374.31,364.95,364.23,372.43,390.29,404.92,401.65,394.52,386.88,387.14,385.75,387.46,390.35,396.21,397.78,394.42,390.56,385.02,377.52,383.36,388.17,401.16,407.91,403.13,393.47,390.24,385.74,390.58,373.34,368.05,366.71,374.70,380.83,382.02,378.31,375.84,365.18,356.23,361.60,350.75,380.88,392.95,392.91,395.98,395.24,394.34,388.10,382.75,370.97,375.42,382.93,383.17,381.44,376.50,369.26,362.81,345.90,329.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18 20:51:37+00:00,L7,,,83.39,94.33,,363.15,,350.02,321.67,325.78,306.67,287.03,,335.28,344.53,349.22,,,,,,282.23,288.86,325.33,322.36,,271.25,280.76,260.31,289.31,314.01,246.87,,,,,,,,285.95,338.54,351.01,305.07,292.91,296.37,298.15,,,301.26,291.45,,,,,,,,,,358.32,358.73,350.60,341.94,347.14,343.52,351.10,359.40,345.96,342.28,,,,,,180.86,188.26,173.71,,365.84,361.15,356.35,354.92,358.75,355.40,351.08,340.75,338.73,331.16,,,,,,,,,309.46,302.29,304.89,309.29,305.57,310.50,303.28,301.64,299.24,297.48,291.35,,,,,,,,261.22,255.18,,,,234.64,235.69,231.37,231.69,228.01,235.76,,,,,,,,131.47,267.00,265.10,258.74,239.51,,232.23,,,241.59,,256.23,243.78,,,,,,,,,267.40,274.48,285.35,298.34,298.55,312.89,316.33
2022-04-03 22:11:45+00:00,L9,,,,,,,,,,,,,,,346.61,348.58,344.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.41,356.93,365.49,372.76,367.39,346.04,353.92,352.47,354.91,366.35,,,,,,,,,,,,,,,,,,,,358.96,360.38,370.74,365.25,361.64,364.15,365.29,361.66,351.73,354.74,354.46,350.69,341.72,336.21,332.07,329.87,323.66,314.56,300.18,293.56,303.46,306.29,307.85,308.54,312.00,310.93,311.03,314.33,309.94,301.17,298.84,295.38,296.48,292.61,292.58,291.85,295.13,292.68,293.26,290.47,282.06,274.06,266.74,260.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 22:11:31+00:00,L9,408.14,401.02,404.96,405.34,402.51,399.06,398.16,391.23,388.90,392.57,383.47,366.13,368.36,374.16,376.15,371.34,367.75,362.64,359.61,359.48,355.11,356.27,347.70,350.29,349.39,352.05,344.61,348.04,353.99,363.81,365.32,367.42,368.21,367.87,373.83,380.22,379.70,382.47,375.58,,,,,,,,,,,,,,,,,,,,,,,,,372.11,379.59,373.58,375.46,379.15,383.80,378.67,370.15,381.49,379.05,383.62,376.86,375.72,378.98,377.52,384.00,380.41,377.01,370.83,357.17,358.44,357.43,362.18,370.78,380.07,377.51,371.10,348.38,335.20,337.60,334.68,331.51,317.44,310.96,329.90,330.06,323.29,325.53,327.11,323.64,317.44,319.92,313.21,309.75,292.32,284.47,292.30,292.48,300.42,303.90,306.63,305.58,294.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-26 20:42:04+00:00,L7,,,,,,,313.78,,,,,,,,,,,285.54,,,,,,,230.03,187.08,205.42,263.56,,365.99,435.41,,,236.35,217.45,,,,,,138.09,216.18,,199.02,,,,,,,,,,,,,,,,,,,,244.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.96,,,,,,,,,,,237.28,,553.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.02,,,,,,,414.13,477.60,529.33,,,,,,,,,,,,
2022-07-08 22:11:39+00:00,L9,,,,,,,,395.80,,,296.67,289.23,356.71,361.20,360.20,366.37,371.12,,277.45,281.12,281.04,282.51,,,,,,,,,,,,,,,,,,,,,,,,,,,297.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-30 20:39:33+00:00,L7,,,,,,,,,,,,,,,,,,72.12,,,,,,,,,,,,,,,,,,,,,327.76,,550.71,,,,,,,,,,,,,,217.31,625.22,646.00,,,,,,,,,,,,243.07,331.10,364.08,396.98,,286.98,355.87,420.17,495.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.77,223.37,,,,,,577.03,,,,,,,,,,,,,,173.85,,434.49,,,570.97,,,,,
2022-08-09 22:11:58+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.75,351.77,358.80,364.21,348.77,314.39,292.27,294.71,,366.16,,,,,,,,,,,,,,,,372.56,358.77,353.16,359.94,360.68,355.34,348.07,342.25,324.50,314.02,323.52,336.50,350.78,356.16,355.00,344.97,348.96,362.38,357.15,348.93,349.10,340.77,334.86,331.98,330.23,329.42,327.28,335.97,336.18,325.18,331.11,331.85,318.87,294.27,298.65,292.40,302.61,308.86,305.69,298.28,292.86,302.52,308.03,283.80,269.71,287.41,299.09,266.37,255.87,272.65,279.08,260.47,257.07,270.17,271.02,253.93,238.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01 22:18:13+00:00,L9,397.52,373.62,360.83,366.35,379.39,390.86,392.63,380.50,377.14,376.62,376.55,367.13,355.81,281.04,201.41,157.09,,,350.13,343.66,356.26,360.65,350.33,339.07,339.46,339.45,340.47,347.18,364.32,364.02,353.17,344.27,361.66,374.65,373.57,369.79,369.07,374.82,384.33,376.57,358.58,344.67,,391.15,395.02,391.70,384.44,386.63,386.28,378.83,374.43,377.00,385.23,383.92,384.34,381.11,380.64,376.30,380.78,389.50,398.13,395.77,387.11,383.29,365.53,369.79,372.84,367.20,365.16,351.65,325.88,335.00,345.13,361.84,367.52,354.25,344.45,348.12,376.56,384.49,376.31,359.48,354.95,358.33,352.37,347.62,348.39,345.99,354.59,349.10,345.93,329.25,328.84,337.56,335.22,324.78,315.21,303.70,315.04,321.25,317.71,313.34,309.78,305.50,306.04,306.22,292.86,297.28,298.55,293.83,291.68,286.83,286.21,282.33,279.21,280.94,278.25,265.69,,196.49,234.01,258.24,268.23,263.95,272.05,276.52,264.93,267.19,268.81,261.02,264.32,269.12,273.54,269.42,270.90,264.72,262.12,259.39,245.29,257.27,245.30,248.06,268.65,263.26,274.26,268.71,270.53,270.68,270.48,272.04,276.93,275.09,277.69,285.85,292.56,294.65,312.99,315.61,329.58,362.60
2022-09-02 22:12:20+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.83,362.52,351.90,345.16,347.88,345.33,340.29,343.12,341.76,337.33,339.87,331.89,322.42,319.40,325.32,322.54,311.97,307.56,301.22,310.62,308.29,308.19,306.38,302.17,300.98,298.73,296.24,286.81,284.41,288.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 22:18:35+00:00,L8,366.28,354.77,349.66,348.64,357.22,372.27,374.39,366.12,341.89,344.45,356.40,358.24,345.51,340.75,341.73,346.07,342.96,343.10,330.91,331.09,327.34,336.98,323.58,323.40,315.54,320.05,317.03,325.96,336.08,338.42,322.42,315.99,336.75,350.11,347.68,350.21,347.87,349.25,356.93,361.32,325.15,316.89,331.15,363.03,370.16,372.28,367.66,363.58,358.98,343.52,347.56,348.71,337.38,,118.70,338.54,357.71,350.19,358.36,366.72,376.95,371.80,363.27,350.17,348.56,346.65,343.75,349.06,339.76,333.84,300.65,311.35,321.92,329.92,339.20,344.11,335.73,331.51,341.38,350.56,356.36,346.13,329.23,324.94,331.84,330.11,331.69,333.98,327.10,324.17,327.62,318.64,312.02,307.97,306.69,304.57,302.57,299.83,295.71,297.77,298.19,289.37,281.95,292.51,281.06,275.59,276.11,282.59,278.05,275.41,268.65,273.76,271.69,262.16,258.17,250.44,252.09,228.94,,,,234.30,244.44,251.57,254.03,251.64,248.70,247.43,249.70,243.18,246.18,247.25,250.33,247.34,246.00,240.66,237.99,239.90,216.12,240.34,242.46,242.08,238.50,227.42,244.69,250.77,244.46,245.39,243.18,242.43,252.81,257.54,261.02,271.78,272.31,270.21,265.31,299.32,306.36,319.95
2022-09-17 22:18:18+00:00,L9,408.38,376.53,365.42,383.52,400.64,407.26,407.99,399.33,387.96,379.02,375.99,377.02,378.34,374.27,,,,,,,,,,,,,,,377.01,379.06,353.40,352.87,379.67,389.58,394.03,386.12,378.53,370.61,376.58,383.41,370.09,369.18,383.48,387.40,394.75,396.77,398.28,395.62,387.91,388.31,385.16,378.02,381.15,392.06,390.68,389.38,379.58,377.03,383.65,393.87,401.24,397.57,385.61,381.77,375.30,370.12,371.79,370.51,371.01,365.90,360.27,369.03,369.77,376.42,380.98,380.01,374.33,364.65,362.83,377.11,380.88,381.50,362.44,349.70,356.33,358.16,356.78,355.32,354.30,354.49,355.13,352.31,341.87,322.45,328.68,334.91,333.65,331.08,334.15,329.12,321.86,320.19,332.69,331.92,317.21,294.03,302.56,314.58,315.85,307.31,297.59,294.55,291.09,287.19,281.25,279.96,274.76,255.10,238.67,206.17,248.49,253.65,267.20,288.91,278.96,279.35,284.39,283.55,279.38,280.34,271.04,271.45,273.75,274.50,271.25,265.43,266.83,271.47,251.26,270.60,272.80,272.24,268.97,250.54,265.62,270.96,276.27,272.32,271.75,262.96,278.50,283.31,293.30,299.11,301.28,297.51,313.14,324.94,335.79,379.73
2022-09-26 22:12:10+00:00,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.77,321.19,309.66,300.13,295.36,300.72,313.91,309.21,312.93,306.11,291.64,290.71,294.92,296.86,281.30,270.08,279.77,291.84,288.08,281.14,272.16,263.98,268.94,260.87,259.21,258.26,256.97,229.22,201.32,,218.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
