dates,nzd0598-0000,nzd0598-0001,nzd0598-0002,nzd0598-0003,nzd0598-0004,nzd0598-0005,nzd0598-0006,nzd0598-0007,nzd0598-0008,nzd0598-0009,nzd0598-0010,nzd0598-0011,nzd0598-0012,nzd0598-0013,nzd0598-0014,nzd0598-0015,nzd0598-0016,nzd0598-0017,nzd0598-0018,nzd0598-0019,nzd0598-0020,nzd0598-0021,nzd0598-0022,nzd0598-0023,nzd0598-0024,nzd0598-0025,nzd0598-0026,nzd0598-0027,nzd0598-0028,nzd0598-0029,nzd0598-0030,nzd0598-0031,nzd0598-0032,nzd0598-0033,nzd0598-0034,nzd0598-0035,nzd0598-0036,nzd0598-0037,nzd0598-0038,nzd0598-0039,nzd0598-0040,nzd0598-0041,nzd0598-0042,nzd0598-0043,nzd0598-0044,nzd0598-0045,nzd0598-0046,nzd0598-0047,nzd0598-0048,nzd0598-0049,nzd0598-0050,nzd0598-0051,nzd0598-0052,nzd0598-0053,nzd0598-0054,nzd0598-0055,nzd0598-0056,nzd0598-0057,nzd0598-0058,nzd0598-0059,nzd0598-0060,nzd0598-0061,nzd0598-0062,nzd0598-0063,nzd0598-0064,nzd0598-0065,nzd0598-0066,nzd0598-0067,nzd0598-0068,nzd0598-0069,nzd0598-0070,nzd0598-0071,nzd0598-0072,nzd0598-0073,nzd0598-0074,nzd0598-0075,nzd0598-0076,nzd0598-0077,nzd0598-0078,nzd0598-0079,nzd0598-0080,nzd0598-0081,nzd0598-0082,nzd0598-0083,nzd0598-0084,nzd0598-0085,nzd0598-0086,nzd0598-0087,nzd0598-0088,nzd0598-0089,nzd0598-0090,nzd0598-0091,nzd0598-0092,nzd0598-0093,nzd0598-0094,nzd0598-0095,nzd0598-0096,nzd0598-0097,nzd0598-0098,nzd0598-0099,nzd0598-0100,nzd0598-0101,nzd0598-0102,nzd0598-0103,nzd0598-0104,nzd0598-0105,nzd0598-0106,nzd0598-0107,nzd0598-0108,nzd0598-0109,nzd0598-0110,nzd0598-0111,nzd0598-0112,nzd0598-0113,nzd0598-0114,nzd0598-0115,nzd0598-0116,nzd0598-0117,nzd0598-0118,nzd0598-0119,nzd0598-0120,nzd0598-0121,nzd0598-0122,nzd0598-0123,nzd0598-0124,nzd0598-0125,nzd0598-0126,nzd0598-0127,nzd0598-0128,nzd0598-0129,nzd0598-0130,nzd0598-0131,nzd0598-0132,nzd0598-0133,nzd0598-0134,nzd0598-0135,nzd0598-0136,nzd0598-0137,nzd0598-0138,nzd0598-0139,nzd0598-0140,nzd0598-0141,nzd0598-0142,nzd0598-0143,nzd0598-0144,nzd0598-0145,nzd0598-0146,nzd0598-0147,nzd0598-0148,nzd0598-0149,nzd0598-0150,nzd0598-0151,nzd0598-0152,nzd0598-0153,nzd0598-0154,nzd0598-0155,nzd0598-0156,nzd0598-0157,nzd0598-0158,nzd0598-0159,nzd0598-0160,nzd0598-0161,nzd0598-0162,nzd0598-0163,nzd0598-0164,nzd0598-0165,nzd0598-0166,nzd0598-0167,satname
2006-05-31 22:19:43+00:00,,,,,,,,125.21,82.98,,,144.82,132.30,,,128.18,,,,,,,,,,,,231.06,218.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.97,213.93,196.97,188.76,189.39,,,175.68,192.71,201.19,201.24,201.76,209.98,210.38,203.78,191.99,210.14,206.32,203.90,206.87,204.79,210.41,213.35,223.68,212.56,213.14,212.22,217.92,209.27,213.46,214.05,201.02,207.17,214.21,228.22,235.30,215.98,223.13,229.18,222.34,207.24,216.14,,,227.47,225.84,,239.13,209.68,189.59,225.14,,,,,,,,,,,237.93,232.54,243.35,245.66,233.07,244.14,,194.48,206.41,219.88,218.59,233.24,237.76,252.31,240.27,232.98,232.19,231.40,245.85,248.32,251.36,255.03,266.78,L5
2006-06-01 22:11:14+00:00,,,,,,,,102.79,76.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.87,209.32,210.57,211.52,202.38,218.51,198.16,208.71,,,,,,,225.99,220.90,222.00,214.31,,215.31,200.65,208.86,203.01,,,,,,,,,,,,,,,,,,217.54,216.71,217.94,,,,,,,,,,,,,,,,,,,,,,,,,247.60,244.28,237.61,,,,,,,L7
2006-06-25 22:13:55+00:00,,,,217.46,,,,93.86,114.11,,,165.58,131.32,,,138.36,199.79,,,,,,,,,,,,,,,223.21,,195.12,224.17,,235.94,229.27,211.09,,216.79,209.28,205.75,,234.61,219.88,224.93,,207.79,226.94,204.95,216.22,213.71,194.51,179.79,,196.46,205.06,,,207.28,220.46,207.97,162.35,208.94,,181.01,,180.39,172.56,168.60,,185.02,193.22,178.58,,,,,,,,,,,,,,,,,,,,,,,,,184.50,218.78,,,,,201.71,,,,,,207.96,188.14,177.29,,173.58,192.02,224.84,197.61,209.01,196.62,192.91,189.14,,,,,,197.30,208.98,205.40,,,,204.05,204.58,194.41,216.95,215.18,,,235.53,225.88,218.82,238.04,,227.85,226.62,231.92,,,,224.63,204.62,217.98,213.42,,230.84,243.60,218.71,226.10,,241.40,,250.48,253.56,252.14,302.86,L5
2006-07-03 22:11:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-07-19 22:10:56+00:00,,,,,,,,,,,,137.44,124.86,,,114.90,,,,,,,,,,,,206.74,183.71,177.89,,,,,,,184.98,184.77,189.62,204.63,201.51,199.16,190.34,,,,,,,214.24,206.93,190.30,171.81,,,,,,,,,,,,,,,,,,,,,,175.13,170.28,169.63,137.94,153.56,161.89,,,,,,,178.46,176.74,175.29,163.14,159.13,159.10,156.66,,,,,,,,176.91,184.76,182.36,191.58,186.78,190.40,195.84,198.16,,,,,,,,191.39,196.83,200.58,207.39,209.55,207.31,200.81,197.26,192.87,188.50,,,,,,,,,,,213.98,206.34,229.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-07-27 22:14:22+00:00,,,,,,,,138.74,93.39,,,148.60,126.10,,,145.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.23,199.27,201.85,,190.07,188.47,207.55,218.61,,,205.45,210.41,196.99,186.15,192.10,187.09,194.17,180.05,188.15,195.73,195.75,198.20,205.38,205.55,192.80,196.20,193.32,191.49,188.78,196.02,208.09,208.33,215.98,223.66,214.08,205.81,208.00,208.91,199.87,201.50,192.21,201.20,199.27,210.95,221.41,230.19,222.73,211.76,216.24,208.42,199.56,201.68,,,228.63,222.22,235.98,226.87,201.42,201.76,205.96,,,,,,,,,,,,,,,,,,,,,,,,,225.74,220.69,,,,,,,,L5
2006-08-11 22:17:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-12-02 22:15:46+00:00,197.00,213.82,193.75,193.50,185.15,187.41,190.30,170.86,,191.09,195.10,186.65,169.09,196.15,200.80,188.32,166.78,183.81,165.11,178.39,196.40,204.95,208.15,209.34,205.77,205.93,205.10,191.04,201.02,211.69,212.34,209.36,189.55,169.44,,178.70,192.82,194.44,194.56,195.59,203.39,204.22,193.94,206.45,204.43,187.54,171.79,171.90,185.04,197.30,203.63,196.63,193.63,,,182.20,167.50,170.90,178.16,167.89,173.70,194.91,196.66,187.37,179.97,176.84,176.74,179.60,164.41,163.81,165.47,158.07,163.57,156.71,170.25,170.81,159.25,136.70,165.21,171.56,179.58,179.94,161.18,144.28,178.59,175.08,154.03,176.04,176.57,160.85,171.87,164.19,164.40,161.61,169.03,166.00,168.00,,159.83,166.08,166.46,175.91,176.56,179.58,178.93,185.41,190.35,191.78,180.83,177.97,173.49,174.33,169.61,168.49,169.40,174.50,180.44,189.24,197.97,203.99,201.32,196.59,182.72,178.31,166.70,169.65,162.10,170.64,174.89,182.16,185.40,184.15,169.17,168.60,177.81,174.22,176.44,185.04,192.80,207.14,218.69,225.56,221.24,213.75,207.82,211.61,207.29,206.42,205.35,206.78,,,187.47,188.04,187.91,191.32,199.97,208.05,211.28,208.17,202.77,206.31,216.61,231.23,233.19,237.51,230.20,230.34,L5
2007-01-02 22:17:35+00:00,205.32,225.04,207.38,209.72,200.83,196.81,198.21,,,204.00,220.51,206.25,198.32,206.85,204.83,202.13,180.32,186.42,190.73,217.14,,,224.78,225.31,228.70,227.08,224.39,216.60,222.05,217.09,221.12,222.44,220.80,,,179.03,197.82,212.74,214.04,207.26,207.30,196.60,189.63,207.69,219.16,,,195.63,209.29,221.02,220.43,201.95,194.60,190.91,,193.00,203.92,203.18,,,201.53,213.88,202.50,193.37,193.42,189.46,190.97,190.83,174.17,174.74,,,179.29,177.82,179.87,184.38,176.92,179.51,179.58,182.19,183.91,202.87,179.26,,,196.30,185.93,185.94,184.10,174.93,172.43,173.61,167.28,175.21,179.72,178.09,,,,195.19,177.83,181.81,184.64,190.87,195.11,194.83,200.75,207.34,198.92,192.72,190.80,,,,185.27,183.88,192.34,202.96,211.53,213.83,212.91,200.51,193.65,195.11,188.93,187.32,182.66,180.31,189.36,202.70,,,,182.49,179.61,176.15,173.08,190.39,205.60,215.82,222.04,228.12,226.64,222.75,221.19,219.24,221.49,229.40,221.56,223.24,201.70,163.81,190.29,195.25,190.55,202.23,197.06,214.03,226.17,217.17,216.51,212.55,214.25,226.39,228.56,244.62,249.12,246.00,L7
2007-01-26 22:22:18+00:00,218.63,225.03,213.12,204.88,200.66,198.02,198.89,192.04,,219.61,217.64,210.33,197.24,202.90,205.02,201.14,185.06,178.29,207.84,214.71,217.87,223.45,211.32,211.25,220.73,232.80,230.11,219.82,211.98,214.82,202.87,211.08,212.98,208.98,208.37,186.80,193.82,215.58,219.91,207.71,194.21,191.25,,,,,,,,,,,,,157.67,181.44,199.86,196.37,201.33,,225.35,222.86,207.21,,186.75,180.30,184.19,174.72,169.26,159.80,181.30,181.87,172.38,174.14,180.91,183.05,174.38,168.51,175.58,179.47,181.53,189.60,183.87,187.34,189.48,187.97,187.10,183.17,177.74,166.14,167.25,168.55,169.91,178.00,179.46,182.18,192.05,187.44,182.13,179.83,178.59,187.43,187.18,181.00,180.17,189.85,195.89,201.99,193.14,186.59,190.04,190.43,190.65,191.36,186.32,184.46,189.86,196.74,204.61,203.71,192.28,183.25,187.92,183.36,181.82,179.33,172.76,174.81,188.17,207.13,206.39,200.34,191.51,187.92,187.80,194.24,187.25,192.32,202.11,212.79,227.71,227.64,221.74,220.12,220.52,218.77,224.92,222.85,225.39,218.24,196.08,128.07,178.73,186.30,192.32,198.50,210.24,223.15,231.34,219.96,213.65,213.50,214.73,229.05,235.79,236.74,240.73,248.40,L5
2007-02-03 22:17:43+00:00,210.56,222.59,210.28,,,201.22,197.97,196.17,,208.40,214.40,202.91,198.10,194.93,196.23,206.24,,,220.31,227.39,230.72,233.03,215.36,210.41,217.83,220.88,230.86,236.82,232.64,,,211.04,217.65,213.52,213.62,202.12,195.15,204.41,213.48,203.73,200.83,,,211.00,216.91,211.83,205.22,204.72,212.85,215.33,219.51,209.49,204.27,185.79,,,199.94,206.34,207.89,199.84,205.54,208.99,207.29,204.77,200.32,193.36,,,183.90,178.91,177.74,178.35,177.45,174.53,172.23,179.60,178.86,173.94,179.33,,,210.82,194.43,187.40,183.46,178.44,186.91,181.78,184.52,176.07,187.25,175.63,,,191.69,195.35,196.20,183.38,183.18,185.57,181.26,187.05,184.63,188.36,191.01,198.64,205.67,,,201.64,197.14,195.71,192.13,193.68,188.91,188.90,195.32,201.99,208.37,212.21,203.19,193.64,192.45,,,,,201.20,192.29,213.87,213.69,209.62,192.95,190.87,193.33,194.83,189.38,204.39,214.31,220.32,235.55,234.60,233.18,226.05,224.84,231.14,231.58,229.68,230.63,230.22,222.20,,,,,,,,,,,,,,,,,273.51,L7
2007-08-14 22:17:24+00:00,,,,,,,,142.60,90.57,,,,,,,157.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.92,163.88,145.57,148.57,148.50,141.25,149.52,140.77,155.75,179.31,172.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.68,219.68,211.03,,,,,,,L7
2007-09-08 22:11:02+00:00,,188.69,,,,,,,,,178.05,180.34,,,177.64,173.22,,,,,,,183.52,196.65,192.71,200.14,209.94,206.36,206.51,187.03,,,,,,,,,,194.95,198.62,198.30,,,,,,180.25,175.72,185.01,183.89,185.37,176.31,,,,,,,171.24,181.38,188.28,184.56,179.82,180.75,182.46,,,,,,157.07,157.37,155.32,151.32,156.11,152.12,115.29,,,,,,,162.98,165.81,148.12,164.00,159.29,140.36,142.64,,,,,,,149.27,164.06,172.12,161.39,170.31,167.68,171.78,178.06,,,,,,,,173.12,174.82,167.45,170.83,178.20,185.03,194.87,197.39,196.34,,,,,,,,,191.11,188.16,180.80,172.92,164.43,170.27,168.85,170.32,176.85,193.05,204.05,212.81,220.69,219.48,213.28,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-01-05 22:17:43+00:00,192.62,212.38,201.00,181.48,192.14,179.37,185.46,182.51,,197.62,,,179.75,198.60,189.19,182.84,175.05,179.00,,194.42,197.21,207.33,,,,222.63,227.26,218.01,220.75,206.79,200.94,202.94,183.39,171.16,169.65,,,185.17,188.60,198.86,208.37,195.58,188.38,199.58,217.07,202.55,192.28,,,195.39,199.03,186.57,180.08,159.55,171.69,179.57,171.40,173.41,188.33,,,179.77,188.78,194.12,186.22,176.96,184.82,180.17,170.40,167.19,168.81,168.70,,,168.28,170.72,160.00,151.83,154.84,162.21,174.27,188.59,,151.10,,,165.13,166.43,167.55,161.34,153.47,153.67,148.27,166.59,168.46,164.94,172.54,,,,171.98,172.66,170.12,178.04,179.81,184.70,187.52,192.30,187.12,181.24,178.64,179.11,,,,170.11,178.78,186.74,194.72,200.55,197.85,188.95,179.96,178.81,169.84,175.22,172.06,163.87,176.45,189.19,190.79,,,,,173.41,170.49,179.73,194.66,204.55,215.37,220.85,218.29,214.21,215.46,211.47,213.96,209.89,209.67,209.36,201.14,165.24,183.97,184.64,187.19,199.55,208.34,212.00,219.16,214.06,205.58,202.24,210.53,222.14,224.28,235.36,235.19,240.79,L7
2008-03-18 22:11:19+00:00,,,,,,,184.51,159.65,127.42,,201.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.87,185.57,188.83,195.02,186.99,187.71,182.43,183.96,181.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.68,,,,,,,L7
2008-03-25 22:17:31+00:00,,,,,,,181.37,141.43,89.73,,183.54,185.37,,,,,,148.81,,188.23,,192.04,184.43,191.93,188.26,198.53,,,194.05,184.71,193.11,201.17,195.86,186.31,173.84,181.76,189.83,185.45,,,181.00,188.56,206.95,217.03,220.96,203.57,189.14,190.44,190.12,198.34,203.48,,177.63,155.71,149.79,167.17,177.42,186.26,184.28,186.44,182.15,180.46,183.46,,,184.78,185.01,172.33,165.89,159.99,154.72,156.65,150.08,150.16,153.12,,,156.26,158.86,169.28,177.90,185.03,159.62,158.35,170.53,173.05,166.72,152.77,,,162.98,156.63,155.40,171.64,179.37,180.81,170.54,153.39,165.68,175.12,166.84,175.60,,,181.95,188.37,191.15,195.79,190.01,181.56,179.72,182.48,175.73,176.45,164.05,169.91,176.17,,,,189.61,176.42,178.39,174.15,174.93,176.05,173.11,168.21,175.24,194.67,195.91,188.02,166.71,162.35,168.25,176.24,170.25,180.84,,,,,,219.30,218.81,218.99,220.04,222.14,221.86,214.57,202.60,,159.11,179.95,190.69,197.49,207.59,212.38,222.30,211.50,204.75,,,,,,,,L7
2008-06-29 22:16:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.81,,,,,164.05,,,184.82,,,,,,174.28,,,170.57,,175.07,187.74,194.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-10-12 22:09:49+00:00,176.79,205.76,195.22,,,,,,,,207.70,186.44,143.18,170.42,187.64,186.76,,,,,,198.47,191.24,198.78,212.08,218.27,226.48,210.00,,,,,,,196.41,195.69,189.95,186.11,191.73,195.43,204.06,,,,,,198.90,192.24,193.81,194.92,200.61,193.13,192.30,,,,,,179.84,170.31,181.57,195.10,194.10,197.74,198.69,,,,,,176.24,167.07,167.43,163.86,163.20,171.29,158.88,,,,,,,152.85,179.63,174.40,162.51,171.52,173.93,156.32,,,,,,,175.31,157.57,175.19,184.95,172.96,178.14,176.42,182.48,,,,,,,180.86,184.97,177.97,179.49,178.29,175.72,181.86,193.77,200.77,,,,,,,,,178.83,182.67,195.27,196.28,192.71,176.12,174.04,185.11,179.56,179.99,186.55,202.44,214.45,223.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-12-14 22:11:35+00:00,194.13,211.41,199.41,204.56,200.09,198.93,199.93,205.90,,216.06,207.37,199.32,,180.10,194.84,197.28,208.29,,216.40,212.17,186.60,193.11,197.89,203.11,213.41,217.43,217.81,211.82,210.91,217.39,217.21,209.62,189.28,165.84,167.60,182.73,199.18,207.96,200.85,204.06,215.25,230.19,235.45,217.23,191.70,182.96,186.97,197.11,190.75,182.59,192.37,211.38,205.42,186.68,150.40,178.94,186.30,192.36,194.60,185.11,159.15,169.52,171.68,188.61,190.67,192.26,190.12,187.50,186.59,181.11,180.69,179.37,172.33,170.38,161.72,152.77,161.80,174.67,193.85,195.78,203.24,207.10,188.56,180.53,179.80,186.98,175.37,175.73,167.67,165.49,175.33,171.70,162.01,178.54,188.86,189.36,186.65,177.27,178.81,180.79,177.55,177.06,171.66,184.21,189.05,193.69,198.02,200.62,192.59,189.72,189.11,188.00,183.20,184.57,181.67,180.01,180.51,190.24,198.73,203.12,194.80,185.24,190.21,,,,,,,,,,,,,,,,,,,220.22,215.61,212.07,218.15,223.07,225.63,220.99,215.30,210.84,201.07,131.17,172.85,184.71,187.73,194.68,202.07,211.73,222.93,216.00,212.60,206.96,209.32,225.40,230.60,233.10,231.99,241.35,L5
2008-12-22 22:16:55+00:00,200.07,215.04,205.21,201.58,197.35,189.51,193.29,,,213.57,212.06,204.46,,192.62,197.67,185.11,203.61,,220.19,208.96,,,200.15,210.76,224.25,230.98,228.51,221.18,216.34,216.82,222.24,201.10,,,171.41,195.46,206.26,202.81,202.41,212.01,220.34,230.70,231.47,212.74,,,191.73,200.62,194.77,185.65,198.54,207.30,206.21,190.96,159.52,185.20,184.56,,196.48,185.58,165.13,166.41,175.16,194.78,199.68,200.17,197.29,190.84,182.75,,,180.46,184.67,179.47,180.01,171.96,191.49,183.84,178.99,190.19,198.83,,,181.81,197.22,194.40,188.84,180.85,180.75,178.19,173.67,166.36,162.82,178.61,,,,174.67,184.25,190.01,180.24,183.41,182.70,189.05,196.01,196.62,199.99,203.40,197.87,,,200.42,193.01,190.83,183.37,183.39,190.75,201.26,208.61,208.01,209.13,198.37,192.06,188.71,184.63,185.95,,,,222.75,208.80,201.12,186.14,186.54,185.84,191.17,187.21,194.66,210.16,221.70,226.40,231.61,226.01,221.99,223.31,218.90,222.79,224.64,219.69,219.74,208.92,,189.25,189.85,189.16,,206.01,,,,,,,,235.61,239.85,244.30,247.48,L7
2009-02-09 22:06:55+00:00,197.28,219.62,199.35,,199.63,186.80,198.47,182.50,118.24,192.75,205.14,196.37,130.85,167.40,186.16,176.97,,162.53,,190.00,199.29,204.78,194.65,196.20,212.68,209.80,208.42,191.98,202.58,190.70,191.23,199.90,196.39,185.05,172.96,181.58,193.27,190.76,186.82,189.96,198.56,199.38,198.48,188.10,182.44,175.88,182.06,182.94,,,,,,,,,,,,,,177.00,170.63,180.71,184.58,182.81,180.64,177.16,173.26,,,,,153.72,154.92,162.12,,156.01,156.66,160.93,167.71,179.19,173.18,153.68,173.71,166.96,152.93,156.84,155.39,143.81,151.54,139.99,146.29,141.46,151.74,157.74,159.61,150.61,160.13,170.53,169.45,170.25,168.07,174.80,180.50,183.53,189.33,191.62,188.93,187.75,180.77,177.68,,,,,,,,,,180.92,177.42,174.82,171.14,174.17,170.95,170.76,180.16,189.40,194.82,190.15,180.05,174.39,180.60,175.53,174.86,187.91,197.76,210.43,220.06,222.45,224.30,216.89,212.76,211.71,214.97,211.50,209.78,204.28,181.12,121.17,166.83,176.87,181.85,189.57,195.64,210.30,213.24,206.50,200.01,201.84,208.20,221.81,222.45,229.07,224.18,235.45,L5
2009-04-22 22:11:34+00:00,,,,,,,173.77,147.22,107.10,,,182.21,,,,,,130.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.09,191.94,206.32,,,,,,207.43,205.67,180.51,173.64,174.43,178.73,181.13,,,,,,176.46,181.08,192.67,210.43,200.16,176.32,194.16,189.12,,,,,,171.83,165.92,177.07,180.80,182.58,182.93,162.11,179.19,,,,,,,206.85,,205.98,197.06,197.71,,193.06,189.08,189.89,,,,,,,,202.01,193.78,195.27,184.70,189.38,185.38,188.40,196.55,210.44,212.37,206.51,,,,,,,,,,,,,,222.18,225.42,225.39,221.13,225.94,212.10,,169.70,192.00,189.39,199.38,212.49,215.49,227.46,217.91,211.93,210.32,211.53,224.63,227.71,231.81,237.33,227.06,L7
2009-05-24 22:11:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.25,201.37,212.62,218.32,210.14,,216.93,,,,,,,180.97,209.55,204.84,193.35,187.75,200.09,,,,,,,211.53,203.67,182.32,,,,,,,,,,,,219.49,212.09,211.74,206.32,204.20,193.14,190.28,200.42,210.03,214.59,,,,,,,,173.65,187.05,195.35,,,,,222.24,180.66,,,229.46,222.89,,,,,,,,,,,,,,,,,,,252.90,261.59,251.36,236.53,227.11,,,,,,,L7
2009-09-04 22:17:32+00:00,188.34,219.25,182.67,,,,200.13,175.24,116.93,,201.34,205.19,138.64,,194.97,199.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.70,218.72,215.15,,,,,,,,,,,,,,,,,,,,,,,,183.08,182.93,179.84,178.79,180.52,180.07,173.70,162.38,172.16,,188.17,198.68,208.44,194.09,177.78,194.80,187.84,171.06,170.15,171.03,150.80,,,177.72,186.09,187.55,191.10,191.93,176.97,185.81,184.52,175.32,179.92,180.21,185.76,,,207.56,204.19,196.58,197.14,188.79,189.23,188.93,191.16,183.97,182.43,187.60,196.33,205.80,208.69,,,,191.47,181.69,184.40,187.28,188.97,197.55,203.85,211.15,203.85,190.76,185.19,194.03,189.37,193.59,199.50,208.16,220.14,227.25,232.87,227.71,223.95,226.50,,,,,228.98,227.77,,187.19,196.82,212.51,218.84,216.49,222.34,226.16,222.62,219.57,211.41,222.78,228.54,248.23,247.14,249.17,243.07,L7
2009-12-09 22:18:15+00:00,,,,,235.94,,,,,,,241.24,,,,,,225.00,228.69,,231.22,,,247.89,,257.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-02-03 22:18:14+00:00,194.95,222.88,211.48,191.40,197.23,192.16,193.17,183.32,,208.29,201.69,190.98,130.17,175.98,195.99,200.65,203.83,189.61,205.98,192.31,171.37,181.11,186.52,218.61,220.40,217.63,215.79,209.44,193.39,177.91,176.40,185.81,181.32,183.61,188.58,192.84,193.53,196.74,,,,,,,,,,,,,,,,,,178.87,182.90,184.76,179.80,185.67,201.95,197.25,193.47,187.80,189.52,185.53,180.51,168.21,182.32,181.80,187.24,175.67,171.60,172.90,174.13,165.46,163.77,171.10,171.95,175.47,187.44,197.39,189.16,198.72,196.89,195.28,176.54,178.61,176.17,168.59,188.53,167.90,162.86,193.22,194.70,183.97,178.79,177.00,186.03,189.53,,179.23,193.32,184.27,183.69,195.27,192.32,199.58,197.34,184.25,189.34,199.71,190.58,201.03,204.57,193.75,188.32,204.43,207.79,214.21,194.84,204.57,210.90,195.37,191.17,198.97,182.18,,219.52,201.22,223.90,218.97,194.67,194.48,206.90,221.58,203.62,173.53,203.23,229.48,243.80,242.83,232.49,232.03,227.19,225.04,219.65,223.44,225.95,228.14,224.07,,,182.56,199.95,200.21,218.46,226.26,231.05,217.78,206.25,209.09,214.24,219.21,230.24,228.44,229.69,247.16,L5
2010-04-09 22:13:24+00:00,,,,,,,,,97.32,,,186.36,95.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.17,183.54,176.21,180.73,178.90,175.43,168.92,170.99,175.74,,,,,,,,,169.91,165.98,165.34,177.78,192.03,195.22,189.17,171.82,174.98,174.41,171.25,170.60,,,,,,,,,,,,,,,149.37,181.08,189.60,189.83,202.12,202.33,217.28,221.54,214.24,205.54,,,,,,,,L7
2010-05-11 22:13:19+00:00,,,,,,,,145.54,113.45,,,167.22,141.78,,,,,,,,,196.99,,,179.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.34,164.80,,173.27,170.61,164.85,173.57,,,,,,,178.05,182.88,179.14,147.59,161.94,171.70,161.77,173.85,,,,,,,188.30,187.28,,186.86,181.70,181.93,176.51,179.45,181.47,,,,,,,,,175.16,164.94,168.47,182.89,191.24,196.32,189.81,176.81,178.55,190.30,187.35,185.06,,,,,,,,,,,,,,210.20,,191.49,196.24,195.25,198.45,209.67,207.88,233.81,220.86,215.13,216.18,223.77,233.26,234.24,239.86,242.99,231.14,L7
2010-07-05 22:19:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.54,,,,,,177.68,,,,,,,,,,,,,,,,,,,,,,220.47,,,,,,,,,,,,,,,,,,,,244.03,,,,,,,212.86,197.72,185.11,204.68,,,,,,218.45,,,212.69,223.92,226.39,236.76,251.10,239.62,L7
