dates,satname,nzd0598-0000,nzd0598-0001,nzd0598-0002,nzd0598-0003,nzd0598-0004,nzd0598-0005,nzd0598-0006,nzd0598-0007,nzd0598-0008,nzd0598-0009,nzd0598-0010,nzd0598-0011,nzd0598-0012,nzd0598-0013,nzd0598-0014,nzd0598-0015,nzd0598-0016,nzd0598-0017,nzd0598-0018,nzd0598-0019,nzd0598-0020,nzd0598-0021,nzd0598-0022,nzd0598-0023,nzd0598-0024,nzd0598-0025,nzd0598-0026,nzd0598-0027,nzd0598-0028,nzd0598-0029,nzd0598-0030,nzd0598-0031,nzd0598-0032,nzd0598-0033,nzd0598-0034,nzd0598-0035,nzd0598-0036,nzd0598-0037,nzd0598-0038,nzd0598-0039,nzd0598-0040,nzd0598-0041,nzd0598-0042,nzd0598-0043,nzd0598-0044,nzd0598-0045,nzd0598-0046,nzd0598-0047,nzd0598-0048,nzd0598-0049,nzd0598-0050,nzd0598-0051,nzd0598-0052,nzd0598-0053,nzd0598-0054,nzd0598-0055,nzd0598-0056,nzd0598-0057,nzd0598-0058,nzd0598-0059,nzd0598-0060,nzd0598-0061,nzd0598-0062,nzd0598-0063,nzd0598-0064,nzd0598-0065,nzd0598-0066,nzd0598-0067,nzd0598-0068,nzd0598-0069,nzd0598-0070,nzd0598-0071,nzd0598-0072,nzd0598-0073,nzd0598-0074,nzd0598-0075,nzd0598-0076,nzd0598-0077,nzd0598-0078,nzd0598-0079,nzd0598-0080,nzd0598-0081,nzd0598-0082,nzd0598-0083,nzd0598-0084,nzd0598-0085,nzd0598-0086,nzd0598-0087,nzd0598-0088,nzd0598-0089,nzd0598-0090,nzd0598-0091,nzd0598-0092,nzd0598-0093,nzd0598-0094,nzd0598-0095,nzd0598-0096,nzd0598-0097,nzd0598-0098,nzd0598-0099,nzd0598-0100,nzd0598-0101,nzd0598-0102,nzd0598-0103,nzd0598-0104,nzd0598-0105,nzd0598-0106,nzd0598-0107,nzd0598-0108,nzd0598-0109,nzd0598-0110,nzd0598-0111,nzd0598-0112,nzd0598-0113,nzd0598-0114,nzd0598-0115,nzd0598-0116,nzd0598-0117,nzd0598-0118,nzd0598-0119,nzd0598-0120,nzd0598-0121,nzd0598-0122,nzd0598-0123,nzd0598-0124,nzd0598-0125,nzd0598-0126,nzd0598-0127,nzd0598-0128,nzd0598-0129,nzd0598-0130,nzd0598-0131,nzd0598-0132,nzd0598-0133,nzd0598-0134,nzd0598-0135,nzd0598-0136,nzd0598-0137,nzd0598-0138,nzd0598-0139,nzd0598-0140,nzd0598-0141,nzd0598-0142,nzd0598-0143,nzd0598-0144,nzd0598-0145,nzd0598-0146,nzd0598-0147,nzd0598-0148,nzd0598-0149,nzd0598-0150,nzd0598-0151,nzd0598-0152,nzd0598-0153,nzd0598-0154,nzd0598-0155,nzd0598-0156,nzd0598-0157,nzd0598-0158,nzd0598-0159,nzd0598-0160,nzd0598-0161,nzd0598-0162,nzd0598-0163,nzd0598-0164,nzd0598-0165,nzd0598-0166,nzd0598-0167
2015-12-10 22:28:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18 22:27:30+00:00,L8,193.93,215.41,210.30,208.16,194.77,175.98,189.29,198.93,201.83,195.98,200.80,200.94,184.09,181.64,193.19,197.42,178.80,179.68,184.03,194.58,191.70,199.13,210.52,209.99,200.30,203.64,212.26,222.10,209.65,196.59,192.84,196.88,184.77,183.16,181.31,187.88,192.02,194.12,188.14,192.83,197.53,202.47,205.39,189.78,185.94,194.34,181.67,172.24,179.62,187.74,197.73,185.50,176.83,167.92,154.83,165.66,184.60,197.03,207.22,201.14,190.67,176.28,181.41,187.50,186.48,187.20,181.36,181.81,174.03,174.38,173.59,170.73,164.31,158.04,166.00,175.42,165.85,178.86,176.68,177.47,185.69,200.12,181.76,166.44,180.57,193.10,187.69,184.77,179.48,170.92,163.83,161.49,163.89,187.89,188.60,177.69,184.26,168.98,178.86,191.17,171.68,176.19,177.59,184.54,184.46,190.99,194.03,199.31,192.26,190.65,185.58,190.76,179.90,189.36,181.53,178.53,183.75,196.56,202.46,207.15,196.45,187.50,183.91,182.72,183.60,180.45,169.39,178.38,184.80,216.97,207.68,189.74,188.03,160.25,186.72,178.41,171.93,194.19,216.03,230.03,246.34,241.18,242.63,222.38,226.86,226.20,227.59,232.26,,,,,,,,,,,,,,,,,,,,
2015-12-27 22:21:19+00:00,L8,204.45,215.91,216.33,208.09,212.95,182.55,193.56,205.79,198.54,200.59,206.51,197.04,188.69,186.56,191.96,192.65,181.99,181.79,185.26,187.13,184.01,192.69,206.89,210.24,197.63,202.89,213.24,222.29,213.86,202.60,186.58,190.75,188.23,180.38,193.33,193.27,189.22,194.18,188.96,189.04,188.54,201.48,206.66,190.15,183.25,183.85,185.38,171.03,176.98,190.24,197.81,175.61,172.62,169.38,,160.57,177.88,194.82,199.83,198.35,193.07,178.04,178.44,191.86,180.88,181.28,181.47,179.92,173.80,167.92,172.73,167.12,153.91,153.40,159.04,163.95,159.36,175.56,175.31,180.03,184.18,194.63,179.44,170.82,179.02,183.47,183.96,176.36,170.12,166.21,170.42,171.98,172.95,180.79,185.57,187.43,183.65,172.75,178.03,181.45,174.86,179.56,175.27,183.93,187.62,191.10,194.92,204.00,195.84,190.09,185.84,180.52,176.18,177.25,175.71,177.79,182.41,187.08,187.10,190.94,186.58,179.06,175.11,177.88,179.58,176.53,165.74,177.81,184.57,197.69,196.76,189.53,180.72,175.32,180.60,182.00,169.41,184.93,195.24,214.61,229.11,223.87,221.99,220.30,219.63,221.18,223.01,225.88,218.61,217.28,216.24,203.50,189.41,182.05,189.04,197.52,203.39,216.49,224.84,213.73,207.33,208.10,215.13,225.82,228.79,233.02,231.22,238.84
2016-02-12 22:29:14+00:00,L7,,,,,,,203.61,210.00,208.55,210.50,221.58,210.21,200.33,204.43,202.25,,,202.68,184.09,190.01,187.06,209.38,215.99,208.41,214.48,221.23,221.61,198.51,,,,,,,,,,195.05,226.94,209.14,,,214.19,211.03,207.32,195.31,191.79,191.83,190.77,198.19,219.89,213.55,,,,202.77,185.53,181.43,180.52,188.80,189.13,187.94,191.26,201.37,,,190.01,192.51,187.35,179.95,191.34,177.47,174.67,169.17,179.77,205.14,215.20,,,189.16,201.54,220.95,187.98,181.26,215.84,192.56,194.44,171.96,182.61,179.37,,170.67,164.46,173.79,177.36,180.57,182.48,169.72,177.38,199.93,176.93,182.37,179.93,,,194.07,201.57,214.56,200.73,193.79,189.93,238.81,192.95,219.13,177.94,186.85,211.31,215.41,221.88,,,,,189.03,185.85,175.01,169.68,211.94,,232.12,250.23,,186.84,181.39,,179.11,179.24,,230.13,269.67,264.01,265.81,267.53,,,,,248.64,251.57,257.23,257.23,253.13,226.47,239.83,221.47,211.64,216.95,228.93,242.28,230.46,223.60,223.18,228.49,236.70,244.15,241.31,245.21,256.56
2016-03-16 22:21:00+00:00,L8,192.14,210.90,218.63,88.65,78.59,148.56,185.94,168.99,109.97,111.58,199.74,192.56,103.80,170.16,199.25,193.84,112.42,169.75,,,,,,,,,,,,,,,,197.14,165.30,162.94,168.58,183.41,188.38,197.10,202.57,207.80,209.82,201.15,186.05,183.59,186.78,185.88,,,,,,,,,,,,190.36,176.46,170.28,187.74,196.84,197.23,194.15,191.51,186.04,178.54,163.39,163.17,169.15,178.53,177.02,172.49,173.16,171.40,174.96,172.28,174.94,189.14,202.63,189.62,186.79,184.53,181.72,177.60,167.51,177.38,173.09,173.25,167.41,164.89,173.55,182.46,182.98,182.88,172.88,187.42,189.17,177.27,183.92,179.91,186.98,189.52,198.08,202.49,206.66,199.30,196.74,192.53,191.08,187.29,187.69,180.66,181.90,192.50,194.07,202.03,205.63,199.30,187.83,184.25,181.07,182.50,185.50,178.78,181.44,185.53,203.78,203.11,193.20,188.92,178.64,189.96,187.42,189.46,195.72,209.44,220.61,231.32,224.51,222.95,218.01,219.44,222.90,221.52,225.59,218.10,212.80,208.99,197.15,178.82,167.75,188.08,195.30,,,,,,,,,,,,
2016-04-09 22:23:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.80,150.09,,,,,,,,,,,,175.85,,,,,,155.98,157.33,164.52,165.09,158.21,152.22,152.39,,,,,,,,,,,,,,,,,,,,140.35,158.68,133.84,135.71,154.50,153.96,166.98,165.52,,,,,,,187.64,184.33,182.79,179.29,181.15,173.87,173.38,179.98,186.41,,,,,,,,,152.91,148.31,177.46,203.87,210.52,168.95,166.44,171.05,171.77,170.54,168.89,188.40,203.56,210.51,,,,,,,,,,,,,,,,,215.17,213.21,225.85,208.08,204.02,201.89,225.12,224.76,,,-27.65,-13.68
2016-07-06 22:21:05+00:00,L8,,,,,,,,133.08,102.09,-12.68,,135.01,108.55,,,132.48,65.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.77,,192.49,184.18,177.70,169.10,175.18,163.35,169.73,165.48,158.03,166.56,167.33,182.93,196.12,169.95,184.61,195.10,184.62,184.98,178.01,188.52,193.31,194.21,200.96,207.80,202.30,192.04,185.97,187.61,190.71,194.00,182.78,180.70,183.99,193.60,201.13,206.38,202.26,192.89,188.79,186.03,183.27,183.66,192.88,195.16,194.37,217.37,209.05,193.60,192.84,183.34,,,,,,,,,,,221.41,226.20,,,,,,,,,,,,,231.89,217.15,215.55,210.77,216.67,223.23,232.08,233.21,237.38,235.49
2016-07-21 22:29:57+00:00,L7,414.02,356.59,243.21,,,,,,,275.32,256.34,216.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.39,,,,,,,,,,,,,493.10,,481.55
2016-07-30 22:23:48+00:00,L7,,,,,,,,,,,,,,,,,223.40,167.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.34,130.93,,,,,,,,,,,,,,,,,,,,,,,,124.15,,206.62,167.72,,268.37,319.31,452.35,,,,,,,,,,,,,,,,,,,,,,,,165.78,175.35,189.85,174.33,,163.84,146.71,151.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08 22:21:24+00:00,L8,164.97,213.87,190.72,81.79,68.71,30.47,189.15,159.13,103.58,104.88,200.29,212.93,108.19,-37.60,185.70,181.85,95.35,155.88,134.77,187.47,,223.24,197.93,,,,,,,,,,,,,,,,,,,,,,216.87,204.62,204.01,208.04,200.73,194.73,201.35,194.97,187.86,175.35,171.70,186.94,187.03,189.34,198.41,204.03,210.10,210.53,203.25,192.04,193.51,200.30,197.17,191.08,182.52,175.17,177.48,177.58,180.92,180.14,186.55,187.40,193.94,175.23,183.05,171.09,188.58,211.19,,,196.81,206.90,,170.93,190.54,139.42,178.51,163.58,153.70,163.99,179.35,186.22,194.64,161.84,188.37,195.67,180.44,186.97,181.37,188.60,194.26,202.98,203.63,209.06,206.03,201.33,193.54,196.57,193.49,197.76,182.04,179.77,195.81,204.52,212.39,216.21,204.20,193.31,195.10,186.02,183.97,187.75,194.21,201.64,193.51,219.21,216.37,193.07,196.91,173.77,177.04,175.87,179.47,190.55,212.45,229.17,233.21,240.69,237.96,227.60,233.60,230.51,232.33,239.28,239.94,241.14,238.12,228.87,212.19,196.01,207.21,208.97,216.67,224.27,231.80,217.61,214.86,208.36,217.97,229.31,237.09,235.49,240.05,244.25
2016-12-04 22:27:41+00:00,L8,205.77,214.84,214.72,218.95,212.80,212.24,204.58,210.88,213.52,226.98,230.41,218.81,207.21,200.03,202.87,200.64,185.91,192.80,198.98,201.30,202.52,215.58,220.32,216.79,223.39,235.02,245.16,237.45,229.28,201.88,188.08,184.86,203.56,204.23,213.14,206.20,187.87,184.41,190.42,212.13,218.91,214.11,218.46,227.14,218.60,200.69,190.98,192.90,209.25,213.22,201.44,195.99,189.41,192.36,190.16,193.29,194.95,193.17,188.37,190.48,202.90,209.93,204.32,198.55,196.87,194.82,194.08,186.91,183.92,174.28,170.54,172.44,182.05,185.73,185.61,191.63,202.77,200.21,199.81,202.29,206.55,227.67,219.33,217.86,221.70,216.82,204.13,200.08,204.03,198.73,199.16,180.64,187.01,215.87,215.95,210.63,211.09,193.71,204.57,205.16,192.02,197.28,194.99,200.99,203.67,210.25,209.73,219.23,213.93,208.84,200.84,208.90,199.99,212.83,205.69,198.88,206.52,214.53,217.91,224.20,210.66,207.15,216.77,205.56,205.48,212.14,209.77,218.55,214.65,230.45,238.29,231.08,222.16,207.50,210.59,200.85,202.21,216.54,227.67,241.64,257.12,253.27,254.41,236.80,237.84,234.43,238.19,243.54,248.15,247.86,239.51,226.94,221.95,162.32,201.81,213.28,218.60,230.08,239.99,223.16,218.34,213.14,222.01,230.20,236.01,239.01,238.80,245.45
2017-02-22 22:27:16+00:00,L8,187.86,206.77,196.79,107.04,184.72,166.61,180.38,175.07,152.52,135.43,187.57,187.42,181.73,177.91,180.52,180.46,170.85,174.04,165.26,173.32,172.24,186.77,191.28,203.15,199.03,206.80,220.81,215.00,203.45,186.58,190.21,186.57,188.63,163.33,155.30,172.09,177.87,187.01,183.86,192.54,194.81,193.46,196.86,201.31,186.36,168.59,172.68,174.65,181.18,182.92,181.05,160.59,144.10,149.73,159.54,141.58,157.73,166.92,170.08,171.37,178.81,175.86,179.74,174.98,168.51,168.73,172.76,163.82,164.03,160.17,156.71,151.76,151.72,142.41,141.44,140.97,126.75,,148.00,158.61,164.58,173.00,153.91,142.22,164.91,160.44,133.79,141.80,148.78,137.20,149.31,150.52,150.13,153.08,147.54,152.22,159.50,151.13,155.97,157.42,159.21,165.56,161.96,169.27,171.12,175.36,183.24,187.29,183.20,175.26,173.36,165.86,169.16,166.00,163.59,168.36,173.92,173.83,180.27,186.75,177.52,167.52,162.97,163.88,158.19,159.15,146.43,153.03,167.02,174.02,178.28,168.24,163.60,156.65,161.89,163.16,160.17,169.21,177.60,189.44,191.21,198.07,200.41,203.45,201.33,200.30,204.76,202.11,200.75,200.87,186.23,169.28,140.20,132.16,162.62,180.53,184.84,206.18,206.60,196.49,193.28,194.84,200.13,201.28,207.37,208.02,215.60,216.22
2017-03-26 22:26:34+00:00,L8,127.47,147.86,126.12,61.13,90.89,118.94,183.64,154.44,122.73,122.69,190.85,189.96,109.28,193.01,,,,,,,,,,,,,,,,181.35,190.76,185.03,175.32,168.18,165.87,179.23,200.35,193.33,184.30,188.28,200.31,197.52,194.02,184.79,183.88,175.63,176.82,188.76,194.68,183.58,172.03,167.72,161.19,169.19,179.40,139.23,156.68,174.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30 22:27:08+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.18,194.34,200.22,195.45,186.94,192.30,193.82,186.97,180.17,162.62,174.49,183.65,196.91,193.73,200.59,188.44,192.09,181.44,177.74,170.76,161.56,181.54,186.94,191.82,185.02,186.12,195.16,202.59,190.59,189.40,194.05,189.08,183.87,189.19,178.34,168.70,165.95,170.44,174.44,178.64,174.47,177.73,173.94,167.26,179.35,188.19,193.05,202.97,189.93,187.64,189.36,189.90,188.18,183.98,210.95,276.51,276.68,,376.11,,399.77,405.68,407.11,392.44,,,200.03,192.66,191.16,203.23,212.08,212.84,214.70,214.52,210.80,203.98,196.82,191.09,194.26,202.76,197.32,192.16,203.68,209.48,213.66,215.62,202.70,191.68,193.82,188.55,187.56,185.65,173.89,184.37,188.71,208.10,193.11,181.32,179.64,178.06,189.22,192.40,186.40,191.90,,,225.78,223.38,231.16,228.00,230.40,232.65,238.05,241.21,240.16,237.22,233.03,216.11,199.14,162.33,196.35,207.42,212.75,220.65,236.21,221.98,218.71,216.85,225.82,232.06,229.28,237.16,238.38,242.62
2017-07-09 22:20:59+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.00,,171.00,169.76,168.72,173.34,175.10,179.80,178.44,175.56,176.49,166.04,159.85,168.67,176.48,181.08,196.76,183.26,180.36,185.88,183.34,181.83,168.60,180.93,178.92,170.16,175.29,171.83,182.33,181.72,187.41,180.75,181.56,174.01,183.73,172.38,177.47,178.05,189.99,197.75,202.76,200.12,206.00,197.92,198.27,188.93,185.48,187.79,188.81,178.29,182.87,194.57,202.38,206.68,205.92,201.22,191.50,184.77,180.58,178.72,179.74,171.67,180.04,189.73,200.33,203.45,193.03,188.95,185.90,186.30,184.28,185.92,196.22,203.17,216.20,218.63,223.24,218.11,221.44,219.10,222.77,223.70,230.52,222.79,218.14,215.02,192.23,173.13,156.71,185.38,191.80,207.81,196.14,220.54,210.84,208.44,207.56,,,,,,
2017-07-24 22:30:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03 22:23:48+00:00,L7,,,,78.13,75.94,22.62,182.93,140.68,109.71,96.86,,,,,,,111.91,147.17,131.22,91.68,,187.26,171.23,,,,,,,,,,,,,,,,,,,182.10,190.75,202.64,202.30,178.23,164.31,166.36,,,,,,151.13,129.75,165.15,175.28,175.30,179.32,,,,,,,191.05,183.99,181.64,168.37,163.01,163.90,164.85,,,,,,161.77,151.59,161.55,169.67,174.53,160.59,150.21,,,,,,,154.81,154.61,153.43,160.02,166.34,162.91,160.74,,,,,,,,180.02,183.46,188.55,192.72,185.77,180.17,180.29,176.22,,,,,,,,197.02,192.03,182.12,176.89,171.63,167.41,165.45,148.48,156.82,171.79,178.56,,,,,,,,,,,,213.24,210.49,203.77,211.40,207.73,212.88,208.49,213.57,203.81,193.55,180.59,147.29,133.59,172.29,184.49,192.91,209.46,210.84,209.72,195.46,202.24,197.32,213.94,209.14,217.19,210.63,216.40
2017-09-18 22:27:30+00:00,L8,189.48,201.43,195.48,100.41,88.69,166.41,182.28,149.14,124.79,117.61,194.72,190.54,196.98,187.34,182.48,184.86,120.67,173.18,184.05,193.90,179.85,183.01,190.73,204.70,216.20,218.96,208.78,197.56,186.93,199.53,191.30,183.14,186.24,191.35,184.77,181.53,182.83,191.40,188.42,188.92,189.54,191.96,189.67,198.41,187.77,182.01,179.49,184.87,180.73,184.07,189.19,171.37,170.48,155.26,135.50,160.75,174.39,175.32,179.22,174.73,179.15,186.67,180.85,185.44,185.40,181.46,175.17,177.54,174.37,168.07,165.33,162.74,157.65,158.52,159.20,149.62,129.77,145.31,158.93,165.16,180.44,185.28,156.34,154.08,163.20,157.98,138.99,147.76,146.96,134.11,153.75,154.76,157.65,164.95,162.86,165.83,166.60,156.34,162.23,166.33,164.48,168.69,166.03,173.50,174.61,180.65,183.24,192.28,185.53,182.33,177.78,174.25,172.17,171.71,162.00,167.45,176.84,182.41,186.12,193.01,186.13,177.75,171.07,168.69,162.15,160.43,149.01,153.73,171.03,178.56,185.33,173.76,170.94,163.31,167.64,165.54,164.90,174.81,176.79,190.82,199.09,199.33,201.13,200.00,196.88,200.76,206.74,210.17,202.39,201.28,187.85,169.92,147.58,126.52,163.90,181.35,191.47,202.33,211.16,195.27,192.74,195.72,197.60,212.14,209.37,223.02,210.56,206.47
2017-09-27 22:21:24+00:00,L8,190.19,213.02,200.71,106.08,166.39,168.29,181.57,175.97,179.04,69.90,71.76,178.14,187.83,201.13,192.72,191.36,172.92,167.32,176.74,196.77,191.34,197.30,200.61,220.22,222.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.66,198.26,200.31,199.45,198.32,196.35,194.29,193.38,189.26,189.52,180.80,181.10,185.04,183.65,182.50,179.23,185.47,175.76,180.76,200.40,211.79,189.10,182.68,189.07,192.11,193.24,175.58,186.44,185.62,173.34,168.90,168.80,187.55,196.81,198.07,200.63,187.69,191.97,191.18,188.42,192.76,188.74,198.01,201.24,206.81,212.49,214.17,210.95,203.83,199.14,196.61,195.08,196.25,191.16,192.29,201.32,207.76,211.86,210.58,202.21,192.85,192.32,190.04,190.98,191.27,194.50,192.68,194.29,212.47,215.66,209.85,201.59,187.64,194.75,188.65,189.83,199.66,211.06,221.67,228.90,225.69,228.06,223.37,227.17,227.50,228.12,230.60,229.83,228.39,221.35,211.56,189.76,181.38,193.55,200.89,206.92,218.48,225.06,213.41,205.59,207.18,213.37,224.53,227.69,234.05,243.83,246.65
2017-11-05 22:27:39+00:00,L8,190.12,201.08,197.60,188.54,183.89,168.77,180.63,177.73,183.31,191.01,199.49,199.92,194.54,177.82,174.74,175.56,177.39,178.09,181.04,186.00,170.27,187.74,202.41,210.39,213.56,203.18,197.80,197.75,203.47,200.70,195.52,184.22,175.68,180.28,184.49,177.17,175.12,186.15,185.20,,,184.42,180.92,181.00,180.41,174.18,176.87,184.21,188.03,184.26,183.02,170.75,163.53,130.71,119.68,149.83,166.33,173.23,181.58,184.84,188.33,179.34,177.15,178.89,177.80,172.02,171.84,172.73,165.94,158.83,156.81,157.66,148.76,150.66,145.61,146.51,120.94,136.91,152.12,157.12,169.58,172.74,155.97,135.14,158.35,159.59,120.84,141.85,145.73,134.24,150.53,155.75,154.36,159.00,165.42,165.26,172.85,253.80,,,165.83,164.06,161.43,171.56,198.50,251.03,176.80,178.95,181.36,182.25,175.88,172.86,170.94,170.12,169.05,166.92,174.67,,,,,,,,,,,,,,,,,,,156.00,148.26,163.09,153.17,129.92,,204.96,201.74,204.32,203.53,203.21,209.46,210.12,204.12,204.75,197.48,181.73,155.14,143.27,174.99,183.76,198.82,206.60,210.23,197.42,193.52,196.86,202.67,214.43,214.85,221.21,215.15,214.56
2017-11-29 22:29:52+00:00,L7,186.02,201.26,188.84,197.74,188.78,174.42,181.91,,,191.45,200.23,202.85,198.35,192.64,182.95,175.77,178.25,188.08,185.20,,,194.32,201.89,205.22,206.68,203.12,196.18,200.00,207.38,205.30,207.15,199.26,,,167.70,177.90,182.46,190.88,195.32,206.75,203.56,198.63,195.28,179.78,,,195.66,196.86,197.87,195.70,192.61,189.06,181.01,160.60,,165.08,,,181.75,191.07,198.82,204.93,198.15,193.01,190.15,191.28,193.35,192.15,,,170.51,168.74,172.93,171.42,168.84,177.55,163.54,172.69,182.51,181.45,191.48,,,168.18,178.25,176.83,159.38,168.13,171.54,157.50,167.84,166.52,165.78,176.43,,,175.99,154.27,175.01,180.20,170.87,179.62,177.59,186.76,189.15,194.79,197.91,203.61,,,,179.56,185.32,181.64,175.78,180.60,185.95,194.12,203.11,202.88,195.04,188.25,182.51,178.55,173.57,,,,,185.88,189.93,176.41,178.11,174.26,173.54,173.30,171.49,175.41,189.85,201.47,210.45,210.67,209.61,207.95,210.68,209.62,211.05,214.78,210.55,205.87,194.43,177.79,158.12,,,,,,,,,,,,,211.84,212.32,218.16
2018-01-08 22:27:04+00:00,L8,190.05,206.74,195.93,190.98,185.02,172.81,184.12,184.87,186.10,192.49,201.20,201.94,201.27,202.52,194.82,197.85,184.91,183.39,182.23,187.72,186.10,205.73,225.70,228.62,219.30,210.36,210.41,210.56,210.47,213.72,219.75,215.51,207.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-02 22:21:06+00:00,L7,,,,,,,,,,,,,0.38,,,99.48,34.80,,,,,,,,,,,,128.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.76,,,,,,147.07,150.48,,175.23,165.80,168.05,163.15,164.70,172.54,,,,,,,183.52,,175.50,166.90,170.16,180.31,194.02,203.13,208.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-10 22:20:01+00:00,L8,,,,,169.81,165.71,170.04,171.04,168.62,183.83,171.44,172.06,159.06,169.20,177.79,162.91,40.61,147.84,153.66,168.11,,178.13,179.47,180.00,182.91,,,,,,,,,,,,,,,,,,,,,170.97,163.70,165.92,153.44,144.19,149.91,131.72,131.63,116.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.07,153.62,150.36,150.35,151.05,158.51,162.85,141.55,154.41,159.57,164.35,168.64,168.24,173.16,172.02,181.48,187.27,198.34,194.64,180.90,167.49,161.73,156.99,150.60,151.40,164.59,170.53,176.96,185.15,191.11,174.53,170.25,166.04,164.50,165.97,165.65,148.41,156.46,165.67,175.83,189.03,176.42,172.35,171.97,174.30,173.70,166.70,168.14,,,,,,,192.82,,,,,202.17,192.96,168.78,130.12,125.00,177.00,191.06,195.68,219.17,227.09,214.46,201.70,208.81,211.04,222.36,,216.95,214.82,221.69
2018-06-17 22:26:17+00:00,L8,454.71,421.91,445.86,452.72,459.18,372.63,289.67,245.40,246.89,241.02,216.27,231.33,268.77,270.57,228.04,231.62,200.83,265.09,280.96,204.62,,367.07,,288.31,317.01,349.77,349.99,,457.98,,,,,,,,,,,,,,,191.42,167.99,171.24,168.75,173.43,145.98,,,,,5.08,,,,,,9.28,,,,,168.00,,,,-12.98,,,,392.25,,,,,,,,,,,,,,,,,,205.69,,176.52,183.95,189.93,178.18,196.93,167.93,195.31,201.81,185.68,200.69,,,,168.27,,216.28,207.26,212.46,,199.21,,,,,,,,,,203.23,215.13,205.46,199.98,203.01,190.63,219.40,215.45,235.40,233.10,225.06,220.16,209.06,212.14,218.10,209.23,225.89,227.47,236.46,243.60,250.00,252.56,238.07,233.47,230.26,236.62,243.86,246.30,245.08,247.19,238.84,229.95,162.39,198.82,211.96,218.51,234.70,243.88,234.59,226.51,228.20,233.12,241.16,248.58,250.30,252.72,265.51
2018-07-28 22:20:27+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.99,280.70,278.01,,,297.81,310.41,278.14,256.25,,,,,132.07,131.47,148.28,166.29,178.74,161.88,174.97,174.50,418.20,,,175.51,175.10,,,,,,,,,,149.67,,,,,,,-83.41,,,151.15,160.32,,,,,,,,,,,,,,,,480.70,,,,,,,,207.38,,,,,,,
2018-08-05 22:19:56+00:00,L7,,90.47,107.06,60.20,30.15,,,,,,,150.71,60.78,,54.63,127.78,34.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.90,166.16,142.72,,150.07,,154.10,,,,,,-5.69,141.25,166.63,170.06,167.90,174.80,169.11,176.23,176.39,,,,,,,74.09,,179.21,166.68,175.56,184.67,185.48,193.77,199.49,195.26,,,,,,,,,,,179.43,156.47,155.47,,,167.86,180.04,,,208.58,208.60,215.69,214.31,215.21,,,,,,,,,,,,,,,,,,,,,,,
