dates,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175,satname
2023-02-12 20:26:00+00:00,355.89,363.02,364.59,349.60,335.97,338.36,336.47,332.14,327.96,,,,,,341.24,344.88,342.76,340.41,343.08,343.19,339.43,332.84,335.63,336.09,336.85,,,,,,340.45,336.88,341.14,340.25,338.68,336.34,327.29,335.95,326.91,324.30,327.97,,,,,335.59,337.87,340.82,333.91,335.28,335.51,328.45,337.27,326.00,327.11,330.02,328.65,,,,,329.67,330.15,340.25,327.78,335.48,333.67,329.12,327.15,324.23,326.00,324.73,,,,,,332.00,327.25,327.41,324.88,328.65,325.64,320.05,321.31,326.44,327.59,330.41,,,,,,346.11,347.35,350.77,355.13,357.13,351.18,352.71,359.80,361.40,354.37,351.70,,,,,355.72,355.40,352.83,348.26,344.85,347.03,336.22,344.62,335.52,335.52,331.43,,,,,332.34,341.84,342.97,337.66,337.92,336.86,330.00,321.48,329.40,324.63,322.74,,,,,326.01,329.17,326.76,333.81,328.40,332.43,330.35,344.63,326.92,331.42,332.14,,,,,342.12,340.91,332.34,333.76,329.57,328.48,323.64,322.08,323.24,320.39,320.08,,,,,332.01,336.68,344.63,348.13,342.47,355.44,375.82,365.74,L7
2023-02-17 22:14:37+00:00,348.79,338.42,330.65,337.97,338.28,335.73,329.84,335.55,326.98,326.83,329.36,329.54,324.62,327.93,335.74,333.19,332.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.09,320.41,320.74,317.80,322.83,313.59,318.76,316.05,314.61,321.20,320.43,320.17,317.08,323.09,317.41,318.16,319.85,321.72,,,,,,,,,,,,,,,,,315.05,316.89,315.89,320.52,323.06,320.10,320.28,320.15,328.53,325.17,327.24,324.62,330.13,331.72,331.91,331.69,341.40,344.79,346.03,349.51,351.45,355.15,352.37,349.51,346.08,344.55,343.00,343.03,337.68,340.77,336.29,,,,,,,,,,,,,,,,,,,321.43,320.20,321.53,318.54,319.37,317.14,320.27,316.87,317.61,314.12,312.27,314.55,315.97,315.75,319.93,318.66,319.92,312.37,320.85,322.40,325.10,327.05,331.96,329.24,325.33,325.72,320.04,312.16,308.78,310.68,309.37,315.77,315.19,311.11,317.26,312.57,319.69,325.30,320.69,331.62,332.03,335.33,330.93,339.02,354.52,361.41,361.05,L9
2023-02-24 20:17:21+00:00,,,,,340.01,344.60,340.24,333.23,334.18,335.01,335.30,335.73,339.22,336.86,,,,,,,333.83,333.69,329.68,329.07,337.16,338.92,332.15,333.55,334.95,334.32,,,,,,,327.11,323.97,322.84,322.70,324.06,328.62,328.71,327.35,327.89,,,,,,,,328.19,323.47,323.70,328.66,327.26,325.76,329.59,326.55,327.80,,,,,,,326.10,326.34,324.69,337.42,325.80,332.90,331.48,336.60,328.88,,,,,,,,323.54,331.80,324.00,336.52,335.54,334.25,334.83,329.61,329.37,,,,,,,348.10,353.01,356.57,352.94,355.23,353.92,357.50,355.63,353.17,,,,,,,332.76,326.29,324.12,323.91,329.56,330.44,337.60,333.25,332.56,,,,,,,,323.55,322.89,331.50,311.88,311.64,322.79,316.86,322.39,,,,,,,313.27,315.38,314.59,323.11,320.76,325.37,330.14,329.81,328.32,,,,,,,314.33,311.92,318.99,326.31,328.31,329.69,329.88,330.81,334.59,,,,,,,361.06,373.31,370.50,L7
2023-02-25 22:14:16+00:00,347.58,363.87,366.71,346.56,341.44,342.81,341.78,335.94,339.53,334.71,332.88,335.30,335.65,332.87,337.66,342.24,337.48,337.80,335.00,338.24,335.71,330.52,335.64,336.97,335.32,336.99,338.65,336.14,340.11,339.28,332.96,330.50,330.58,330.18,326.34,333.48,328.80,325.67,322.37,324.28,324.68,324.11,323.45,320.63,325.18,324.57,323.52,326.96,330.14,328.47,329.34,327.04,328.75,324.26,323.97,325.04,328.37,325.95,327.42,328.12,326.76,323.16,324.37,327.71,323.73,330.07,324.22,326.22,328.31,327.77,325.79,326.26,327.84,329.20,328.96,323.29,327.80,323.30,324.78,324.96,321.92,316.76,319.93,323.11,328.88,327.15,328.72,328.13,327.67,330.93,335.07,333.67,336.78,335.48,341.20,342.75,350.28,344.48,347.00,353.93,357.19,363.16,357.83,355.27,350.87,351.33,350.28,344.05,339.59,343.02,342.93,342.98,336.51,335.77,329.21,329.82,333.25,328.48,328.61,330.19,326.17,328.67,328.92,330.88,332.49,331.94,332.76,325.61,327.08,324.93,326.15,325.45,321.75,320.05,319.56,319.32,320.26,321.08,318.77,318.79,320.79,322.08,318.21,320.53,315.66,315.53,316.43,320.90,324.28,328.30,331.29,337.24,329.54,332.01,324.52,326.96,325.92,323.70,318.57,310.60,312.81,320.90,320.14,321.30,321.26,322.80,331.10,326.66,333.11,330.76,337.74,340.81,337.59,353.62,370.70,370.23,L8
2023-03-01 20:21:54+00:00,325.77,330.47,345.08,347.19,340.30,332.51,326.03,324.17,326.20,320.63,318.21,,,329.91,330.92,335.61,343.53,335.93,329.94,325.43,324.98,327.84,329.84,337.84,325.93,324.37,326.31,,,330.40,330.73,326.58,320.74,324.75,323.81,320.52,318.11,320.78,318.71,314.30,307.45,311.71,312.55,,,310.46,317.74,321.80,318.41,313.79,314.07,316.77,311.63,311.14,317.24,320.30,317.42,317.97,316.00,,316.91,317.95,311.80,316.63,317.29,317.71,320.19,317.77,318.52,324.44,311.16,316.76,315.89,316.46,317.06,,318.69,314.80,313.16,309.15,315.17,315.93,315.56,317.42,313.94,315.44,318.51,317.22,319.68,319.52,,,328.32,323.49,334.75,335.90,339.74,342.81,342.84,340.10,351.05,342.65,349.56,343.76,345.42,,,341.13,338.33,331.24,338.12,330.46,330.67,328.38,324.35,321.75,327.83,319.85,318.72,310.84,314.45,,314.32,315.37,316.12,315.89,319.06,316.96,321.31,315.77,308.33,308.66,322.24,314.74,310.16,313.53,,,314.68,319.96,319.76,317.27,312.44,316.47,316.48,316.30,321.05,318.34,320.00,317.97,320.43,,332.54,330.35,324.19,316.85,316.59,312.08,314.76,313.02,309.74,311.71,320.79,313.43,314.77,312.32,,321.45,327.76,326.31,326.33,331.50,335.17,352.79,355.27,361.98,L7
2023-03-05 22:14:25+00:00,305.89,320.15,345.10,352.98,344.92,333.52,337.35,326.33,332.57,330.38,325.33,324.17,324.19,324.46,322.57,,,,,334.93,335.19,331.46,,,,,,,,,,,,,324.28,325.01,319.89,320.99,319.43,314.86,314.19,317.49,313.22,308.73,320.62,324.17,320.62,313.84,319.17,321.19,319.30,321.83,312.85,320.54,318.29,321.59,319.83,322.51,319.14,319.92,315.50,322.99,316.48,312.96,310.18,314.45,314.34,316.78,319.60,315.75,315.86,315.20,311.01,316.31,315.90,310.77,316.77,314.92,313.64,312.15,311.07,313.70,318.69,319.06,313.82,311.67,317.97,310.19,320.53,323.85,319.80,321.91,320.12,327.53,320.25,327.09,334.40,336.73,340.59,346.02,346.83,342.52,345.14,346.98,346.53,340.53,339.40,339.87,333.53,327.73,334.54,334.11,326.12,323.63,324.33,321.48,323.76,,,,,,,,,,,,,,,,,,,319.89,340.36,327.98,,320.67,314.66,311.88,308.61,315.60,313.33,313.52,319.25,317.56,317.78,316.53,320.92,321.01,328.61,328.35,322.06,316.84,309.85,311.45,306.84,316.60,311.94,304.93,315.95,318.73,315.86,,,,,329.68,329.33,334.76,329.76,354.36,355.31,360.63,L9
2023-03-13 22:14:10+00:00,347.06,347.91,353.14,347.64,347.07,347.49,343.94,340.00,340.12,335.06,333.73,335.87,334.02,331.88,335.46,339.42,337.81,340.73,337.89,335.72,333.36,333.35,333.96,336.25,330.36,336.03,333.44,339.20,341.61,339.54,334.96,334.73,327.50,322.29,320.90,330.91,326.72,325.54,323.82,322.87,321.86,322.58,323.12,322.35,326.53,327.44,327.12,324.90,322.99,328.24,328.96,323.70,324.19,323.37,318.86,328.60,325.22,323.50,318.40,322.62,322.67,317.47,317.44,323.12,322.40,325.38,328.16,330.12,327.70,324.45,329.50,327.28,327.72,325.55,326.79,320.35,321.10,323.24,322.21,322.74,321.30,322.54,318.74,321.60,320.53,322.63,326.13,325.80,323.45,329.15,331.86,332.28,331.80,336.72,341.37,344.63,343.42,345.12,348.40,351.45,353.85,354.20,356.40,354.01,354.51,351.64,349.12,340.21,342.16,343.87,343.44,340.41,339.44,331.08,332.14,330.14,332.68,329.30,326.16,325.68,323.67,322.99,326.07,328.09,330.03,329.80,328.69,322.18,322.55,323.80,322.38,320.67,323.34,320.56,318.71,321.14,319.86,322.98,318.77,320.27,315.02,316.57,321.87,316.95,320.29,318.23,316.25,319.37,321.82,328.00,328.59,332.26,333.09,327.46,322.42,316.51,315.44,315.73,322.58,319.05,321.89,320.68,320.17,321.57,329.40,325.90,332.04,334.93,339.05,340.09,338.68,340.24,345.38,360.19,369.69,364.11,L8
2023-03-18 20:17:14+00:00,354.12,352.01,352.45,368.82,372.61,365.84,356.55,356.78,353.81,,,,,350.36,353.37,347.12,355.44,356.50,354.60,354.54,366.33,346.92,349.22,351.74,357.79,348.20,,,,352.08,351.72,343.65,342.72,355.95,350.40,348.56,338.19,338.97,346.17,345.23,344.79,340.87,,,,339.51,342.37,,342.37,338.88,341.35,340.64,340.77,354.42,342.15,342.32,342.99,,,,,339.75,353.78,359.94,341.34,338.35,340.87,332.24,336.79,343.07,344.40,344.58,342.22,,,,334.56,336.54,329.45,328.38,339.58,336.98,342.74,345.39,342.42,346.41,339.84,341.71,,,,,350.64,,,359.29,359.36,364.29,367.52,368.94,374.30,374.96,377.24,373.28,,,,355.65,359.07,367.05,353.15,350.78,348.60,344.97,348.13,338.94,342.34,342.02,341.10,,,,329.14,337.99,,356.66,333.34,345.39,352.38,344.90,344.80,345.47,348.96,347.15,,,,332.39,337.33,339.99,332.68,336.01,335.10,338.12,334.51,335.22,338.37,336.16,340.05,,,,347.91,340.79,335.58,326.68,327.21,325.87,333.31,344.18,355.39,332.37,338.69,340.89,,,,348.26,355.16,349.05,350.85,348.98,372.73,385.87,,,L7
2023-03-23 20:21:34+00:00,340.22,363.87,371.01,,390.07,357.63,362.23,353.54,352.32,,,,,350.87,350.40,353.86,,351.23,354.66,349.41,361.18,354.19,343.17,343.38,344.33,,,,,,357.22,341.92,346.00,351.34,350.37,348.63,341.02,333.88,339.95,336.51,336.24,,,,,347.02,342.57,347.94,344.40,349.37,342.77,335.01,332.79,332.21,333.52,335.15,333.95,,,,,,,,340.03,336.93,339.82,333.83,335.00,341.39,340.92,344.02,,,,,,338.68,,,342.78,337.04,,,344.37,335.76,332.89,331.25,,,,,349.24,349.75,338.15,341.87,353.90,361.47,375.47,356.49,373.97,367.66,368.99,,,,,,350.66,348.64,364.49,355.31,353.37,351.25,,370.64,340.28,332.89,336.24,,,,,334.99,336.36,,338.99,337.11,330.44,,346.93,333.52,334.84,325.59,,,,,325.96,,,,,,,,,,,,,,,289.15,284.33,,304.67,309.63,313.13,311.88,,301.83,299.91,291.60,,,,,312.00,355.77,,,332.19,,,,L7
2023-03-29 22:14:00+00:00,338.25,305.19,331.26,316.95,319.42,327.43,315.01,312.74,315.85,316.16,313.53,318.37,314.93,315.19,320.54,307.58,308.47,321.45,320.32,313.68,307.43,306.58,308.82,317.98,314.61,310.95,308.81,309.19,315.93,314.39,312.50,304.81,311.59,309.06,310.15,310.16,307.00,299.42,299.46,307.63,307.64,291.45,300.02,296.67,304.49,309.76,306.61,295.36,307.43,304.62,299.74,302.76,300.92,305.39,305.89,303.43,307.89,292.55,295.95,294.86,297.19,,,,,306.84,305.88,303.00,309.20,306.83,311.08,303.47,304.68,296.35,305.88,298.33,300.30,288.71,305.53,299.14,301.89,304.60,302.61,302.33,303.26,305.42,302.86,310.05,300.96,309.16,300.86,311.15,308.91,315.86,315.31,320.30,328.77,312.22,315.60,335.60,332.81,332.23,336.68,334.42,334.70,334.30,340.03,331.27,321.59,330.80,321.16,319.60,314.84,315.32,310.92,312.67,310.38,312.99,308.45,307.29,295.45,302.37,309.43,309.87,305.70,304.42,313.73,308.37,298.61,303.44,295.30,308.99,305.78,,,,,,,,,300.77,298.52,293.04,296.45,288.69,292.68,298.64,289.35,298.96,300.49,305.28,304.91,305.56,304.58,298.78,296.94,302.47,302.07,304.87,,306.15,304.65,311.49,312.33,309.20,314.08,319.44,,,,,,,356.58,360.51,L8
2023-04-14 20:20:19+00:00,,337.03,320.76,308.58,321.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.15,320.97,,,,,,,,,,295.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.12,336.49,325.10,331.83,,,,,,,,285.35,,,,,,,,,,,,,,,,,,,,,331.29,329.03,,,,,,,,,,,,,,,,,,,,,,361.45,,312.32,,,,L7
2023-04-14 22:13:45+00:00,354.77,356.02,352.52,341.89,342.29,346.59,345.69,341.96,339.69,342.53,334.64,334.22,333.10,336.11,338.62,339.18,341.03,342.62,333.66,334.80,335.28,330.23,335.10,335.10,332.92,337.85,333.87,334.38,337.01,339.21,336.15,333.20,331.35,329.95,329.34,329.35,326.51,326.18,326.80,322.04,322.32,325.98,327.28,323.30,326.92,329.10,330.08,331.53,332.98,331.71,329.97,329.04,327.00,324.38,326.34,323.91,324.53,323.36,321.41,323.96,320.71,316.06,320.09,326.27,329.46,328.05,325.79,328.61,330.03,325.62,326.17,327.77,328.99,327.39,329.41,322.16,325.41,322.75,324.20,323.89,323.66,321.42,322.08,323.80,322.42,323.40,326.13,329.71,329.01,328.42,325.63,332.86,333.80,333.20,334.59,339.19,345.68,345.03,347.21,355.46,358.50,356.80,355.23,353.45,349.30,351.36,349.12,350.35,346.67,346.64,343.85,342.79,340.48,339.16,327.65,329.91,333.01,329.94,331.51,328.60,327.43,326.92,326.79,327.39,335.05,330.77,329.32,319.77,325.40,321.04,319.39,319.16,320.77,320.13,319.60,318.83,317.16,310.51,319.59,315.79,314.03,313.03,314.05,317.57,315.88,316.90,315.60,322.85,324.08,322.97,319.47,332.31,331.48,333.98,329.29,322.50,322.22,321.48,320.00,319.41,315.31,329.43,326.39,327.17,330.82,331.47,334.10,334.45,334.84,335.55,335.86,336.13,333.61,354.93,373.41,373.27,L8
2023-04-22 22:14:02+00:00,339.64,337.10,332.65,347.58,352.32,346.19,349.16,344.82,344.00,344.24,339.52,340.17,342.76,344.02,345.31,346.88,345.72,345.87,344.83,343.98,343.98,338.71,338.93,338.76,341.83,341.43,343.14,343.92,344.25,346.00,339.33,340.40,339.77,342.56,338.01,337.06,332.66,333.75,331.55,333.17,328.62,327.71,328.93,330.54,333.75,330.94,330.32,329.58,330.59,326.37,329.36,328.91,328.04,325.78,328.65,327.98,330.47,329.25,327.62,325.81,326.95,327.26,326.79,323.25,328.36,328.57,328.55,325.00,325.36,329.60,327.02,331.85,326.06,331.48,326.94,330.29,320.82,320.11,326.55,323.22,324.74,325.97,325.41,325.00,325.73,327.17,326.06,323.44,331.17,326.04,330.52,329.64,336.48,335.07,339.88,344.01,346.80,348.23,354.17,355.04,362.35,360.37,363.81,359.27,359.58,353.43,352.74,351.10,345.80,345.72,342.78,342.80,339.48,337.92,333.84,330.43,326.64,330.34,328.81,324.41,326.89,332.02,326.05,327.92,321.72,328.71,325.97,330.68,326.32,328.15,327.16,326.73,327.59,325.96,321.88,324.30,320.49,321.40,319.02,318.85,317.94,320.64,318.33,321.59,319.06,324.08,322.53,326.37,325.96,329.49,330.08,332.10,330.80,329.01,326.59,325.26,315.83,316.63,322.36,324.47,327.49,323.13,327.42,327.10,330.24,331.82,334.94,337.54,339.42,336.25,335.72,338.12,341.43,352.77,360.22,363.62,L9
2023-05-24 22:13:40+00:00,,,,,,,,,,336.04,332.70,329.54,336.00,340.54,338.99,341.40,341.10,339.42,335.44,340.23,335.14,335.02,333.67,335.56,334.40,333.46,331.72,333.81,338.95,336.24,338.03,332.65,333.34,328.41,323.88,319.74,326.41,322.57,322.93,321.32,322.94,324.39,321.12,323.80,324.46,326.36,326.50,327.52,325.71,329.18,327.38,325.94,321.55,322.67,324.65,322.49,319.89,319.50,317.89,312.88,316.97,321.17,320.95,316.99,325.21,322.81,325.49,321.15,322.77,323.75,325.43,324.12,327.25,324.73,321.46,323.27,323.42,321.11,322.05,318.92,322.07,323.46,321.16,326.67,323.96,323.09,324.08,328.27,323.70,324.55,325.78,331.85,331.63,336.74,338.77,342.95,339.61,344.59,349.61,355.32,356.19,357.69,357.69,351.67,351.07,346.94,348.12,336.22,342.68,339.69,339.29,338.30,335.12,329.46,325.46,324.10,323.66,320.43,325.04,322.39,323.83,323.30,324.61,323.45,325.94,323.44,324.15,320.61,320.37,318.78,322.04,320.45,321.81,319.73,318.98,318.55,316.09,316.43,315.57,314.58,317.88,315.95,313.57,316.98,319.50,316.11,,,,,,,,,,,,,320.42,,,,,,,,,,,,,,,,,,L9
2023-06-01 22:13:31+00:00,,,,,,,,,335.12,338.15,332.08,335.86,335.53,333.62,336.89,337.04,339.82,339.76,338.91,337.26,333.70,333.25,333.95,333.34,333.69,335.68,336.81,338.90,336.12,336.34,334.06,332.79,330.31,331.09,330.13,328.51,326.48,322.18,321.82,322.83,321.90,321.92,323.55,320.43,322.56,320.88,324.41,323.45,326.21,323.05,324.94,323.95,318.58,320.00,319.58,324.67,321.47,318.85,320.72,322.49,322.22,321.87,319.10,317.10,320.99,322.59,321.90,321.10,320.83,323.37,321.82,322.15,321.47,323.66,323.77,321.95,319.91,318.43,321.51,318.11,320.12,319.04,320.49,322.55,324.90,321.55,323.74,320.76,325.10,323.43,327.58,329.04,330.92,331.30,334.05,339.19,343.75,346.78,348.36,348.78,351.26,356.66,356.40,355.73,350.46,349.05,346.00,342.85,341.80,337.77,334.73,339.20,336.29,332.27,329.22,328.39,322.78,328.14,324.08,321.19,320.14,324.75,323.24,323.21,321.06,324.82,322.98,321.43,321.04,320.27,320.31,320.95,319.90,319.08,316.77,313.15,310.41,314.28,310.17,313.61,312.40,315.42,311.95,316.70,316.40,318.43,314.61,317.93,317.44,318.46,323.18,329.85,325.16,327.08,324.37,318.34,313.74,314.43,318.99,318.88,322.00,323.72,326.87,327.94,329.02,325.34,331.14,331.95,333.09,335.79,334.76,335.75,333.76,351.94,359.30,361.36,L8
2023-06-09 22:13:36+00:00,,376.10,369.72,,,,,,,,,,,,,,321.89,329.84,353.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.05,,,,,360.87,,,,,,,365.60,,,,,,,,,,,,,,,,,,,,,,,305.96,,,,,,,,,,,,,,,,,,283.81,282.18,,,,,,,,,,,,,,,,,,,,,,L9
2023-07-03 22:13:51+00:00,,,,,,,,,,318.46,318.96,320.88,322.32,319.97,327.63,327.05,328.81,322.56,315.86,316.83,317.98,317.50,311.90,311.33,310.35,307.36,314.15,313.56,311.67,314.62,310.14,305.58,310.66,312.99,312.65,306.45,317.36,315.68,306.32,310.53,306.98,302.97,307.69,308.49,302.15,305.09,306.51,312.02,313.70,312.58,311.55,306.82,303.06,313.75,309.72,299.48,294.85,303.50,301.94,304.37,303.02,306.22,298.86,,,,,,,,,,,,,,,,,,,,,,311.61,308.38,301.66,301.34,308.81,305.08,311.45,308.45,305.27,308.22,315.20,324.02,324.88,331.78,334.42,327.18,330.39,337.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-07-27 22:13:50+00:00,309.50,360.20,365.70,335.47,323.78,327.61,336.03,334.89,327.39,331.72,331.98,334.58,339.46,338.51,336.13,329.70,337.36,332.33,332.86,333.21,327.68,324.35,323.50,330.67,325.38,332.42,331.39,332.24,334.42,336.21,328.23,324.50,324.11,321.83,320.43,324.69,324.00,316.87,323.90,316.63,314.83,310.48,311.91,311.20,316.56,318.49,321.00,322.04,326.98,325.72,324.72,323.65,323.82,315.04,322.49,322.83,312.60,312.76,316.23,315.97,311.51,305.46,307.34,303.46,313.16,311.03,317.98,320.25,318.70,311.66,319.62,318.21,319.12,311.01,314.42,314.35,315.86,312.64,307.54,313.00,309.91,316.45,314.38,318.41,313.12,316.74,314.69,318.78,309.04,314.99,314.08,314.81,315.20,319.29,331.37,331.30,330.80,330.99,337.78,344.83,348.92,348.78,343.43,336.78,,342.28,345.35,340.97,339.20,336.73,338.06,330.64,331.93,329.83,327.84,323.70,321.39,321.44,315.26,313.02,317.54,310.48,320.47,316.07,321.19,317.07,324.65,309.57,308.10,309.29,308.72,308.61,301.87,307.01,310.59,308.82,312.54,307.20,311.03,310.23,310.75,311.43,311.05,312.49,313.45,310.45,313.82,309.28,315.99,313.99,317.83,323.16,323.96,323.60,322.00,313.93,320.69,317.98,320.69,312.16,318.08,319.18,320.57,326.59,336.45,339.12,340.66,338.28,339.43,351.10,353.16,355.64,348.91,360.43,376.01,371.93,L9
2023-08-12 22:13:59+00:00,,,,,,,,,341.62,339.69,338.00,339.07,340.06,341.31,342.75,339.87,341.16,338.10,339.71,338.41,338.95,336.25,334.34,333.17,334.45,336.11,338.83,340.49,339.04,339.13,333.33,329.59,331.18,331.60,328.80,328.10,327.32,326.45,325.07,327.10,325.73,323.32,325.21,325.23,324.54,324.17,323.85,327.29,328.12,327.91,331.45,326.08,324.67,322.65,324.85,321.52,321.01,319.20,321.54,322.36,321.23,319.17,319.22,319.69,318.40,319.65,323.06,320.67,321.69,325.18,323.51,324.58,323.86,323.63,325.08,320.55,315.72,318.48,319.97,321.07,321.57,321.57,319.12,321.57,319.88,319.13,321.62,323.30,327.08,324.14,327.73,331.62,333.90,336.03,339.49,339.71,343.15,348.44,349.62,354.09,356.83,357.98,355.57,353.37,350.05,346.35,345.89,342.43,340.71,338.54,337.24,336.12,335.50,332.12,330.55,328.77,328.70,326.38,326.77,325.18,321.83,322.45,323.63,323.27,322.31,322.75,322.12,323.31,319.93,318.58,318.62,320.82,317.92,318.26,316.73,314.51,314.97,314.68,315.18,314.62,316.58,310.58,312.51,316.13,316.42,317.52,314.36,315.14,319.44,321.21,323.32,328.91,328.98,327.21,328.72,323.56,320.69,318.08,322.90,322.04,322.31,323.22,329.68,331.50,334.34,338.17,339.33,346.70,345.94,348.32,343.52,344.45,344.15,364.69,370.76,375.29,L9
2023-08-20 22:14:11+00:00,,353.60,357.38,354.74,355.07,353.03,345.91,344.45,343.35,339.98,339.98,337.60,337.17,340.25,343.28,341.79,344.84,341.05,340.20,340.51,340.17,338.51,337.25,338.68,335.73,336.73,336.36,338.20,339.87,341.42,337.12,334.81,335.24,335.64,331.95,333.18,326.89,327.70,328.65,325.06,329.00,323.25,325.62,324.98,324.57,323.90,324.79,324.49,328.13,326.05,328.24,326.68,323.86,323.82,322.24,320.10,320.22,321.91,321.39,322.22,322.31,322.97,321.37,320.31,321.48,319.61,322.35,317.90,321.11,322.91,324.58,327.08,322.79,322.88,320.61,322.66,319.98,317.07,319.45,317.07,322.39,324.69,323.60,323.28,323.38,322.10,322.10,321.14,325.80,323.86,324.70,330.25,328.22,333.46,335.50,340.52,340.46,347.05,349.32,350.95,354.41,358.97,357.09,355.19,353.68,349.23,347.24,346.49,342.15,344.13,343.12,340.22,332.43,333.26,330.74,330.10,327.27,325.86,323.45,322.43,325.37,328.12,324.79,326.09,325.47,325.91,324.72,326.96,319.91,320.88,319.80,319.14,320.38,319.71,315.00,315.83,312.12,314.28,316.24,318.11,317.45,317.13,314.97,315.76,314.59,318.93,315.98,319.21,320.14,323.41,326.17,327.91,330.17,329.64,327.04,323.32,320.45,320.27,324.42,328.74,328.54,328.07,332.31,333.56,337.92,338.71,343.00,347.44,348.02,347.94,349.20,346.49,351.33,362.58,371.62,372.60,L8
2023-08-24 19:59:34+00:00,,,,337.43,,,,,,,,,,,,,,,,,319.17,324.49,,,,,,,,,,,,,,,306.45,296.24,,,,,,,,,,,,,,308.79,,,,,,,,,,317.99,319.96,324.45,,,,312.97,,,,,,306.41,299.98,340.10,,,,,,,,,,,,,,,,,,,,,,,337.19,,,,,,,322.85,359.24,349.05,339.00,342.91,,,,324.14,,,362.85,,,,,,,,,,,,,,,,320.53,305.08,304.68,337.87,,,,,315.28,,,,,,,,,,,,,,326.76,,,,,,,322.73,318.08,315.32,319.49,335.23,369.36,338.43,346.10,346.09,,,,366.87,376.17,,L7
