dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175
2020-08-27 22:14:20+00:00,L8,340.90,335.48,336.95,341.23,342.71,339.85,338.06,339.42,335.78,334.16,331.94,333.94,334.04,336.68,336.63,334.70,334.08,334.99,333.19,334.14,330.90,331.46,333.11,332.79,331.40,331.46,334.68,337.69,336.78,336.54,337.72,335.86,332.84,329.89,330.09,327.14,328.18,329.43,328.37,322.75,323.17,322.21,321.80,322.52,326.68,325.88,326.33,328.46,332.43,329.76,328.54,327.18,327.38,328.38,327.24,325.21,325.11,328.51,325.31,325.49,322.88,319.34,314.60,316.47,322.86,321.84,324.11,325.58,328.67,327.89,324.97,321.68,320.01,322.33,325.27,326.43,325.29,322.24,319.83,318.90,322.65,323.28,322.36,323.01,323.28,323.47,328.71,329.10,326.93,328.14,331.41,334.24,335.41,336.12,340.70,342.70,341.58,344.30,347.02,350.36,351.29,355.32,351.70,348.50,346.89,348.37,345.41,343.95,338.25,335.52,337.20,333.54,329.06,,329.39,332.18,329.09,327.62,320.91,325.26,323.33,326.82,325.85,323.99,318.83,321.73,321.18,322.27,320.72,318.77,321.65,318.48,320.84,318.56,318.78,318.13,313.01,313.59,312.96,312.48,312.88,316.94,319.75,317.56,317.78,317.78,313.87,318.57,318.93,319.42,319.99,326.23,322.50,315.62,315.39,315.45,309.28,311.77,310.01,317.71,320.06,324.74,326.91,326.64,331.76,329.02,330.49,332.42,335.30,335.94,332.52,338.76,340.14,356.00,361.89,359.41
2020-09-11 21:46:31+00:00,L7,,,351.44,353.56,350.98,347.20,348.56,354.17,352.08,349.18,348.45,,,,,,,,348.22,345.38,348.05,343.00,342.06,348.94,347.90,350.68,349.44,349.37,,,,,,,339.41,339.72,345.23,334.32,337.37,337.56,337.43,337.02,337.16,,,,,,,,331.51,342.55,341.90,344.00,337.68,343.62,340.32,340.46,337.14,,,,,,,,335.83,336.23,334.98,334.82,336.35,339.06,337.66,338.02,336.11,,,,,,,330.36,336.07,340.60,334.76,333.85,347.98,342.17,341.29,341.60,,,,,,,,357.75,360.01,367.86,367.03,372.07,370.87,366.70,363.37,361.08,256.61,,,,,,,,338.08,338.94,338.04,331.46,339.19,338.51,337.47,,,,,,,,328.65,336.11,327.44,332.81,329.48,329.18,328.62,325.57,326.27,,,,,,,327.63,326.88,324.24,321.10,325.29,333.95,333.25,332.21,,,,,,,319.13,326.45,332.19,327.59,331.79,332.08,337.68,342.10,346.69,194.77,,,,,,345.15,364.76,373.89,372.40
2020-10-06 21:38:43+00:00,L7,327.27,,,346.12,344.33,344.01,343.15,343.71,341.88,340.91,340.69,339.92,342.35,341.36,344.41,348.64,344.98,,,336.82,337.81,341.94,341.15,340.13,339.70,338.83,343.61,349.01,346.40,346.95,344.19,343.64,,,,336.10,334.15,333.18,328.68,331.45,330.84,329.67,332.56,333.18,335.06,334.82,335.50,335.79,,,330.60,332.56,332.21,332.63,333.33,331.46,332.94,333.05,330.88,332.52,331.17,330.11,329.61,328.99,,,331.40,336.38,336.93,338.15,333.13,334.48,334.53,336.28,332.35,334.51,331.98,331.35,332.11,,,328.11,329.68,331.88,335.05,334.06,335.06,336.21,340.79,338.43,340.97,341.83,344.07,346.22,,,,348.57,355.76,356.92,356.17,358.99,357.49,356.91,,356.86,355.79,355.44,351.69,347.98,,,,,335.10,331.89,334.13,,,,,,,,,246.36,,332.16,330.51,,331.47,330.97,329.71,326.93,330.26,330.99,325.70,324.59,323.98,319.80,,,,319.52,315.98,323.34,317.54,321.68,323.15,329.15,328.27,333.17,334.78,330.48,328.78,,,309.17,313.73,317.13,319.28,320.43,317.34,329.28,329.84,335.04,338.35,337.65,338.89,338.57,160.42,,337.99,358.02,369.45,366.83
2020-10-13 21:44:26+00:00,L7,322.53,342.13,340.32,215.54,180.92,,,,,,324.94,328.55,327.91,326.62,331.19,335.90,332.77,331.15,329.87,,,,,,,,323.16,329.70,327.11,329.69,326.47,329.66,324.96,323.20,321.21,,,,,,,,314.84,316.56,320.16,321.84,317.14,319.95,321.96,318.47,317.85,,,,,,,,317.98,314.55,,316.15,318.17,318.61,318.01,322.16,319.84,,,,,,,318.22,318.70,319.50,,315.71,322.92,316.64,321.32,319.02,,,,,,,,319.84,322.63,327.76,330.08,330.57,332.92,337.70,337.95,342.01,,,,,,,,344.98,340.11,340.87,330.36,335.18,,,,,,,,,,,,,,,,,315.20,315.99,,,,,,,,311.44,303.62,308.11,308.81,308.84,308.25,308.57,311.59,308.99,,,,,,,318.52,316.93,318.23,317.55,311.78,312.69,308.13,305.41,306.35,161.98,,,,,487.18,539.26,547.08,332.20,614.22,569.66,325.57,397.74,430.13,,,
2020-10-30 22:14:31+00:00,L8,,,,,,357.04,355.22,351.52,348.17,346.64,346.74,347.69,348.11,345.86,350.24,352.70,350.39,343.45,345.88,348.60,347.49,347.37,347.90,345.69,344.96,345.99,347.77,349.80,350.83,346.80,348.45,348.40,347.85,341.60,339.94,340.54,339.96,343.13,339.61,337.71,336.30,337.95,337.06,337.90,338.46,337.00,337.68,339.18,340.54,341.42,340.32,340.20,340.66,341.32,341.10,339.68,338.21,337.39,337.13,338.67,334.89,336.82,333.89,337.20,336.73,340.09,337.96,340.55,342.25,333.72,335.10,340.18,342.86,340.24,338.68,338.84,336.77,334.44,338.86,336.81,340.22,338.10,341.43,339.70,340.03,341.77,343.15,342.54,342.97,346.88,347.90,347.55,348.72,354.30,355.25,358.80,360.92,362.44,361.66,364.99,369.61,371.81,371.59,370.64,368.44,366.56,361.17,360.49,357.92,358.88,355.12,350.91,348.62,345.90,340.74,343.47,340.85,342.69,340.47,340.26,336.98,338.14,340.30,339.22,340.80,339.57,340.41,339.04,338.39,331.67,331.78,332.64,335.66,335.57,335.25,334.01,333.20,331.68,332.93,331.10,331.75,332.04,331.72,328.44,329.88,330.50,330.13,334.14,335.69,335.24,337.73,341.44,340.46,338.16,335.31,332.96,329.01,327.22,328.96,330.94,332.83,334.54,337.02,342.73,344.87,344.40,343.23,345.96,347.60,343.86,340.35,345.37,343.72,369.86,399.86,
2020-11-14 21:42:18+00:00,L7,339.63,343.13,387.31,383.62,377.13,373.22,368.09,,,,,,,,,363.99,361.22,364.43,365.53,363.25,360.25,361.68,360.57,364.03,,,,,,,,365.06,363.54,361.13,358.60,358.39,354.92,351.82,353.10,349.93,,,,,,,,353.24,354.77,350.73,354.73,349.46,350.96,349.43,347.73,346.94,,,,,,,346.79,348.50,351.96,353.31,353.28,352.02,351.15,351.18,347.83,,,,,,,,350.26,351.65,349.75,352.87,354.47,354.53,346.73,352.10,352.57,,,,,,,362.75,367.42,369.80,377.35,378.28,376.41,375.90,383.22,385.39,,,,,,,,366.21,367.81,364.82,363.41,356.93,354.97,347.02,348.47,348.32,,,,,,,345.61,352.49,354.32,352.12,352.67,351.39,346.25,345.93,342.53,,,,,,,346.06,344.66,345.39,347.67,346.69,340.15,342.34,343.18,344.55,,,,,,,348.77,346.44,342.81,339.68,344.33,346.30,342.74,343.97,347.67,162.98,,,,,,359.08,363.70,364.30,364.32,425.36,435.64,435.73
2020-11-15 22:14:30+00:00,L8,338.08,362.26,391.25,385.51,371.06,368.79,360.76,357.83,357.63,355.77,357.69,353.71,355.83,354.41,354.89,356.20,354.38,355.16,356.85,356.32,354.30,354.08,354.62,355.85,352.65,355.12,354.85,358.38,359.06,359.90,359.82,355.01,354.24,351.86,348.25,348.61,348.58,341.15,347.00,343.15,342.37,339.46,340.26,343.45,342.83,343.37,342.65,345.86,347.22,348.13,344.25,345.12,345.26,348.62,344.99,341.66,341.74,343.17,344.60,341.28,340.20,338.75,340.55,342.29,341.67,347.72,347.20,346.57,346.17,344.73,345.13,343.89,342.29,343.26,345.67,345.05,344.68,340.37,341.47,339.47,344.40,343.92,343.35,346.12,347.65,347.59,349.43,346.83,344.65,346.43,350.33,352.63,352.76,357.10,358.70,361.86,365.26,365.92,366.76,372.52,374.62,378.54,376.08,375.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.78,336.32,338.33,338.74,336.68,336.89,335.24,337.04,338.67,337.91,338.05,332.89,333.22,337.62,341.56,344.27,347.01,345.47,341.25,339.97,336.17,332.22,330.90,331.56,335.55,333.88,338.80,342.07,342.79,344.87,343.77,343.77,347.32,349.27,348.88,347.20,349.43,349.83,370.55,,431.58
2020-11-30 21:41:09+00:00,L7,,,,,331.34,326.19,322.66,319.29,319.62,315.33,314.62,313.95,320.30,,,,,,,,317.43,314.29,316.93,313.72,321.83,323.48,326.12,327.13,325.56,,,,,,,,306.96,311.57,311.64,312.50,310.40,307.96,304.20,308.43,304.82,,,,,,,,311.78,314.54,312.68,313.12,320.81,314.83,313.17,311.90,,225.86,,,,,,314.54,316.36,312.74,318.00,,,315.73,311.81,313.21,,,,,,,,315.15,316.39,313.45,320.45,318.41,315.76,319.12,317.59,320.15,,,,,,,,341.07,343.78,349.16,345.18,345.06,340.45,339.88,340.05,331.00,,,,,,,315.14,318.20,312.80,,,,,,,,,,,,,307.76,308.97,307.68,310.69,309.95,303.77,301.87,303.46,301.74,,,,,,,300.92,305.94,305.80,306.00,310.14,308.20,303.10,307.84,310.19,,,,,,,307.47,309.02,314.05,317.94,312.15,310.19,313.87,317.87,324.18,193.50,,,,,347.98,363.67,355.79
2021-02-18 21:35:19+00:00,L7,,,,347.24,350.69,352.10,348.24,350.63,340.18,340.79,336.63,340.45,339.17,,,,,,,,340.91,342.09,343.45,341.67,338.23,342.07,339.79,339.15,343.16,,,,,,,,335.13,337.20,332.83,331.38,328.06,324.47,327.18,330.35,329.99,,,,,,,,335.56,335.57,336.89,334.27,339.62,333.83,330.56,329.32,327.70,,,,,,,338.09,337.28,336.98,336.92,332.37,334.82,329.57,331.19,329.83,,,,,,,,333.22,335.80,334.92,337.56,339.17,334.51,339.58,341.13,,,,,,,,359.29,361.76,365.72,367.64,366.39,360.65,360.36,355.11,353.55,,,,,,,,337.44,337.47,334.67,332.99,332.16,328.67,329.78,331.42,327.32,,,,,,,325.11,325.05,324.34,325.75,326.17,324.77,324.19,320.21,318.81,,,,,,,324.10,323.61,325.86,326.56,328.97,329.94,330.70,330.76,334.71,,,,,,,332.54,332.20,330.67,333.47,340.75,336.39,332.61,337.78,335.41,,,,,,373.39,381.33,378.11
2021-03-06 21:34:05+00:00,L7,325.76,239.53,,,,,,,330.04,328.70,328.41,329.72,326.14,327.50,328.17,327.75,327.97,,,,,,,,325.41,323.67,326.34,328.70,329.93,333.35,323.35,321.20,324.44,,,,,,,,314.04,314.35,314.87,312.82,314.65,313.11,314.65,314.56,310.42,,,,,,,321.71,320.95,319.54,321.41,315.87,318.43,311.86,315.67,311.36,310.63,,,,,,,314.76,313.35,309.79,312.79,318.37,322.58,310.15,309.65,311.10,,,,,,,,317.69,320.80,320.89,321.17,325.88,326.02,327.84,327.25,332.68,,,,,,,349.90,344.72,340.11,338.30,339.21,338.45,332.28,330.45,329.85,,,,,,,,317.41,318.67,318.18,315.57,315.39,315.50,316.15,314.45,315.14,,,,,,,308.01,310.83,309.14,309.87,307.43,310.72,307.88,309.59,307.02,,,,,,,311.50,311.86,313.13,316.66,315.83,314.83,309.25,304.28,297.83,,,,,,,322.67,323.98,317.88,320.67,324.05,327.75,332.94,329.54,213.44,,,,
2021-03-07 22:14:08+00:00,L8,331.07,333.34,332.99,335.89,341.19,336.57,336.26,344.57,337.61,331.73,330.50,331.36,332.09,328.70,330.68,332.35,331.23,331.64,331.16,328.73,330.03,329.75,325.76,330.87,328.56,330.52,335.85,335.20,339.38,333.14,332.23,328.65,329.35,,,323.23,324.59,349.17,327.34,320.85,322.54,318.35,319.97,316.80,321.96,318.46,323.81,321.74,323.23,321.22,322.45,319.43,321.70,307.42,306.58,312.37,318.84,322.53,318.33,322.08,318.69,321.07,316.69,320.08,317.54,321.20,324.49,325.26,328.60,325.75,324.49,318.93,320.69,321.21,321.80,322.11,321.30,319.37,316.23,314.73,322.67,319.86,324.41,322.95,325.34,323.19,326.50,324.92,328.21,325.43,328.91,329.46,327.74,333.46,334.71,341.21,344.47,344.09,347.16,347.18,351.91,354.31,354.74,352.72,346.80,346.59,342.34,341.45,337.60,341.92,336.21,337.25,328.17,329.02,325.43,322.62,321.46,320.61,323.32,324.21,324.45,322.14,316.92,320.08,315.28,324.32,320.25,325.33,318.86,316.05,316.59,317.81,316.20,317.52,313.27,314.40,313.51,314.57,310.95,312.97,306.30,311.01,310.91,314.37,308.85,312.53,310.26,312.02,313.67,316.03,319.73,323.03,323.12,321.44,312.13,310.80,305.28,310.12,308.20,316.81,320.64,318.46,325.05,384.77,,,,,,,,,,,,
2021-03-31 21:25:54+00:00,L7,329.97,329.56,330.94,331.68,335.66,334.18,333.91,328.92,,,327.33,332.05,330.43,333.25,334.15,334.49,332.05,331.06,322.08,321.83,323.42,323.75,324.99,324.59,,,328.58,331.31,334.00,329.32,327.00,327.51,327.23,322.07,324.41,320.00,319.04,318.96,315.20,,,,315.05,315.29,318.59,316.73,318.30,319.36,314.62,318.02,306.54,310.75,320.45,320.68,315.95,,,322.48,322.05,321.45,,312.86,316.60,316.61,319.30,319.73,321.10,320.88,320.26,321.60,,,,314.38,319.86,320.49,318.95,315.39,314.40,319.22,318.11,320.54,321.34,322.61,323.98,323.39,,,324.27,327.79,327.18,329.81,336.10,335.94,339.57,335.55,335.05,337.89,343.76,345.78,348.46,,,,340.15,345.67,341.78,340.76,335.36,331.87,336.07,327.94,329.56,324.82,321.05,318.61,,,,316.47,317.22,317.00,324.17,321.75,321.42,320.40,323.78,314.04,311.07,312.81,309.98,,,,312.92,313.51,309.29,314.80,308.64,308.44,307.46,308.56,309.11,306.32,309.82,307.97,,,,308.72,321.21,321.80,317.73,314.06,310.75,307.78,310.98,305.65,307.28,312.05,312.14,177.39,,324.22,323.76,326.02,329.20,328.49,329.24,333.91,326.95,338.86,343.51,362.26,364.82,
2021-04-07 21:31:30+00:00,L7,343.91,344.75,344.42,343.27,342.31,,,,,,,,336.82,338.14,339.83,337.49,339.44,334.93,331.36,330.02,326.45,,,,,,,,333.72,338.52,337.18,331.60,335.51,331.85,334.69,333.34,327.99,326.33,,,,,,,320.76,323.48,326.11,323.54,327.23,324.86,327.42,324.56,325.20,,,,,,,,325.45,325.57,322.47,322.26,330.00,326.02,321.49,321.35,322.90,,,,,,,323.41,324.22,321.86,324.09,322.46,325.86,324.61,324.98,324.37,,,,,,,,336.20,342.58,344.71,342.40,348.57,353.31,351.27,353.73,354.79,,,,,,,,352.22,353.63,345.00,344.04,343.58,332.58,330.30,327.66,325.57,,,,,,,327.42,325.75,327.24,324.14,325.87,319.74,321.08,319.97,319.03,,,,,,,318.79,319.17,317.46,314.45,318.57,320.91,317.08,313.36,316.98,,,,,,,329.12,321.97,322.20,319.88,313.96,319.02,312.48,312.99,313.14,162.47,,,,,336.92,337.69,334.37,336.92,341.56,341.98,343.74,358.53,368.07,
2021-04-23 21:30:10+00:00,L7,320.42,325.29,322.50,326.04,204.97,,,,,,,327.33,323.00,317.92,341.28,333.52,329.68,327.94,326.93,320.82,,,,,,,,325.77,330.90,327.95,322.62,326.39,329.01,321.11,320.84,312.44,,,,,,,,313.99,320.05,310.65,321.73,343.50,325.36,319.75,325.73,321.46,,,,,,,311.88,318.38,311.63,313.61,315.21,325.43,318.46,316.18,312.05,,,,,,,,317.89,318.91,316.43,323.04,315.41,309.62,318.14,323.64,318.49,,,,,,,,326.85,331.36,326.23,331.85,,,448.05,368.05,,,,,,,,626.25,642.57,567.08,571.22,562.70,,343.16,330.01,327.77,,,,,,,,282.97,,,304.55,280.40,306.69,286.17,279.10,288.81,,,,,,,308.62,294.79,302.22,305.96,302.70,301.36,301.38,299.71,295.41,,,,,,320.86,317.05,310.16,313.63,307.86,306.20,304.35,305.40,302.88,303.11,,,,,,309.99,318.50,323.61,325.97,329.87,345.32,330.84,330.55,343.95,,
2021-06-10 21:26:08+00:00,L7,301.40,321.17,322.43,322.65,190.59,,,,,,,339.24,324.42,341.70,347.05,340.23,,,332.02,330.93,,,,,,,334.95,336.81,346.48,336.11,324.69,339.23,317.42,323.65,323.71,314.23,,,,,,,323.28,325.87,321.77,318.05,326.18,325.96,310.22,320.38,316.84,320.95,,,,,,,324.10,321.32,304.79,322.72,324.70,325.35,314.13,318.19,320.04,,,,,,,,333.89,324.34,330.34,319.99,,336.30,319.35,318.98,313.47,,,,,,,330.64,335.99,353.07,338.82,342.83,348.37,347.73,343.52,346.04,344.23,,,,,,,356.67,354.57,352.43,347.59,346.60,,327.93,329.74,320.75,,,,,,,325.31,329.29,336.93,,331.81,,321.20,317.74,316.65,,,,,,,317.65,315.45,319.59,,,310.15,,,,,,,,,,331.37,334.12,,,328.59,310.41,307.39,311.96,312.33,169.67,,,,,,342.33,345.31,351.97,340.46,350.68,357.05,348.27,346.42,356.09,,
2021-06-11 22:14:01+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.77,332.82,329.79,329.90,331.00,326.49,322.90,328.72,328.47,333.24,329.12,336.41,338.80,338.20,338.03,331.83,330.92,333.27,336.02,331.71,333.42,329.53,324.27,325.99,324.25,324.50,323.28,325.27,326.14,325.49,336.41,335.82,333.97,329.80,331.00,328.33,332.96,329.61,330.20,327.45,322.92,328.92,326.35,335.72,331.70,334.56,332.47,331.10,333.08,328.93,333.07,331.10,337.21,334.88,334.44,338.41,341.51,345.79,353.42,356.56,360.68,360.73,361.39,360.96,365.62,363.36,361.03,358.51,354.15,351.73,350.95,347.18,348.41,342.04,342.77,347.38,341.51,336.99,333.77,328.31,333.75,328.79,336.15,334.61,333.03,332.76,333.35,333.68,330.72,333.18,331.19,328.66,327.36,325.39,326.85,322.82,318.96,325.65,322.38,323.84,322.80,324.22,322.94,323.57,323.48,325.50,321.97,325.24,327.30,326.58,321.69,321.17,327.65,329.10,330.17,326.11,322.17,325.53,317.70,313.50,318.67,323.98,319.73,325.19,328.00,333.04,335.24,336.10,340.65,342.48,342.78,351.93,354.63,358.83,356.06,355.74,366.31,388.37,379.98
2021-06-26 21:24:49+00:00,L7,608.57,567.36,,629.29,635.72,,,,,,,,,,,,,,443.58,,,,,,,,,206.05,,,,,,,,,,,,,,,,166.68,129.67,,,,,,,,,,,328.99,,,,,,,,633.93,,,,,,,,,,,,,,,,,,,,,,,,605.63,,,,,,,,,,,,,,,,,,,,,,,,,,,441.60,449.19,467.82,,,,,,,,,,,,,,640.02,630.88,542.92,525.93,520.04,181.03,,,,,,,,,,,,,,,,,,,,,408.26,651.20,,,,142.39,232.51,404.36,466.19,386.17,206.24,,,,411.34,388.02,340.42,387.45,,
2021-07-28 21:22:05+00:00,L7,337.62,361.41,348.83,208.10,,,,,,359.18,,,,,,352.34,346.12,345.80,343.54,,,,,,,,350.53,343.04,,,,353.68,349.24,342.81,338.58,,,,,,,,344.81,356.30,344.32,345.75,331.19,339.67,342.26,333.47,339.45,,,,,,,343.45,,335.62,329.31,341.48,386.82,333.29,337.94,341.86,,,,,,,,340.58,367.66,336.94,334.23,337.64,322.88,334.58,336.27,336.59,,,,,,,354.26,343.46,346.33,342.20,345.27,349.88,348.39,353.45,363.77,357.57,,,,,,,374.59,402.88,451.68,367.44,367.90,364.14,346.76,347.05,345.33,,,,,,,339.05,337.53,,311.80,342.47,353.17,331.71,335.94,334.45,,,,,,,320.59,325.13,,,322.24,311.16,332.18,320.52,313.09,326.84,,,,,,334.36,336.81,,,,,337.43,322.61,324.81,332.01,144.22,,,,,338.97,351.90,347.81,356.79,467.98,452.04,337.67,333.31,340.57,,,
2021-08-14 22:14:21+00:00,L8,,,,,,,,,,333.72,329.62,330.37,328.09,327.03,328.49,335.56,338.24,335.08,333.37,336.31,334.10,331.11,328.55,327.60,330.05,328.47,328.68,332.88,339.34,336.69,330.60,331.91,329.20,328.26,328.65,329.21,327.37,325.08,320.53,319.87,313.86,314.72,313.69,318.98,318.77,321.89,323.80,324.00,325.67,329.04,323.31,323.27,324.84,325.13,322.04,321.92,325.02,325.86,320.98,320.16,320.67,317.49,314.39,313.98,315.21,320.70,324.83,323.23,321.69,322.35,325.31,323.55,323.23,322.93,323.92,323.59,320.07,317.47,316.06,319.82,319.17,317.89,319.99,317.91,319.77,321.44,325.09,325.71,327.19,328.50,329.64,331.33,332.41,334.31,339.39,344.70,344.74,348.66,347.53,350.62,353.65,360.84,355.27,352.55,346.98,344.63,342.26,338.71,336.33,340.81,339.75,335.11,333.28,328.50,325.97,324.04,324.07,322.99,322.09,322.25,325.41,323.67,325.84,325.14,324.56,325.07,326.50,324.75,323.28,322.16,321.11,320.36,320.91,318.56,314.32,314.85,317.38,323.13,327.06,323.31,322.92,318.57,318.10,312.71,312.25,309.09,308.59,310.47,317.74,317.47,319.60,326.32,323.26,320.51,312.84,310.14,311.45,315.60,320.20,327.16,325.36,324.24,324.41,325.85,326.10,331.94,339.00,336.88,340.09,338.76,332.21,332.58,339.49,362.24,365.10,364.56
2021-08-22 21:13:42+00:00,L7,,,,,,,,369.27,375.27,358.03,352.47,352.61,356.68,352.62,359.32,361.30,360.26,360.39,,,,354.45,353.42,356.84,347.46,356.36,356.25,357.78,369.25,363.44,356.68,356.94,356.61,355.45,,,,344.76,353.71,356.61,339.08,341.02,340.47,345.03,345.88,349.71,351.11,350.50,350.96,,,,343.36,343.85,344.46,342.61,340.56,337.79,340.30,342.26,341.54,350.49,344.76,347.31,344.11,,,,341.21,347.99,340.04,354.83,341.71,342.64,343.26,339.20,347.14,347.83,344.11,347.72,345.02,,,,340.94,338.68,338.94,351.37,347.20,348.77,350.33,353.64,354.66,360.31,362.62,362.99,,,,368.40,372.89,377.60,371.67,369.20,369.07,370.72,379.05,367.37,367.51,363.38,363.08,,,,345.72,342.50,339.50,340.08,344.17,340.80,344.70,,,347.17,348.51,351.77,,,,341.92,340.81,336.86,339.82,337.64,334.69,336.81,326.62,344.56,338.93,340.91,337.49,,,,323.65,327.84,329.22,331.11,330.48,330.92,338.06,351.92,339.45,340.48,340.09,332.44,,,,327.99,350.83,345.11,341.15,342.60,346.13,364.04,360.98,357.85,359.11,357.90,351.15,,,,396.41,
2021-08-30 22:14:25+00:00,L8,323.51,317.57,342.83,351.79,348.57,346.57,352.24,345.08,339.75,337.67,335.13,330.15,330.13,332.92,327.43,332.61,327.97,328.03,330.65,329.97,330.95,333.45,332.54,330.35,328.31,333.58,324.93,325.06,327.74,331.54,327.26,329.62,328.33,328.90,328.39,331.82,324.62,324.44,320.26,313.59,318.07,313.96,313.01,312.99,315.97,323.66,325.00,322.81,327.43,322.72,322.91,318.47,320.82,322.27,325.62,325.56,323.80,320.33,322.14,314.68,312.74,313.82,311.86,311.53,316.48,321.40,326.92,324.73,322.95,321.29,319.41,324.26,322.37,322.74,318.65,317.12,320.38,318.57,316.90,314.24,314.60,319.26,319.69,322.67,322.96,320.40,319.38,322.94,326.70,327.01,323.05,326.69,329.36,331.92,338.10,339.94,345.66,342.12,341.04,346.11,354.15,353.92,352.79,351.54,346.74,342.95,344.27,346.34,339.83,341.34,339.05,335.78,330.15,330.41,325.44,321.98,319.63,319.04,319.74,320.30,323.88,324.27,326.81,323.11,321.44,327.12,326.04,319.90,319.56,322.53,324.97,324.33,319.11,313.16,313.84,311.22,308.91,310.78,315.17,312.69,309.96,307.71,307.75,309.04,308.81,307.16,308.73,312.65,310.68,315.50,320.51,322.83,318.76,315.16,309.29,307.41,309.37,312.30,318.33,314.84,317.51,319.50,320.02,323.76,322.53,331.54,333.45,334.27,336.56,332.60,326.89,327.82,330.05,345.81,362.09,368.46
2021-09-14 21:17:52+00:00,L7,315.67,319.54,334.01,317.66,328.58,,,,,,,325.86,329.90,335.87,329.18,333.60,338.88,330.65,330.11,329.09,327.20,,,,,,,,333.03,334.04,327.36,321.93,323.94,324.95,323.97,325.24,322.04,,,,,,,320.72,324.14,324.65,323.31,324.00,318.43,326.17,321.66,321.84,322.37,,,,,,,324.06,,321.68,317.46,317.33,315.07,319.75,322.25,322.63,,,,,,,315.02,320.53,315.53,323.21,320.76,318.51,311.92,314.83,314.85,318.07,,,,,,,325.79,330.86,332.75,328.58,339.75,336.71,341.07,342.47,346.09,344.93,,,,,,,343.17,348.83,345.59,343.04,341.41,336.56,,,326.91,,,,,,,,,324.08,326.45,,325.41,326.77,322.91,315.98,,,,,,,310.51,317.34,318.40,312.21,315.12,308.91,308.04,305.22,305.58,,,,,,,317.46,318.11,319.99,315.94,311.09,301.70,309.98,308.67,308.05,312.16,,,,,,335.40,338.49,335.78,334.51,329.90,325.60,332.01,344.07,360.74,
